Orthogroup	SACKO_ok	AENJA_ok
OG0005230	SACKO_16169	AENJA_19481
OG0005231	SACKO_27098	AENJA_19506
OG0005232	SACKO_04421	AENJA_19533
OG0005233	SACKO_31087	AENJA_19580
OG0005234	SACKO_28803	AENJA_19581
OG0005235	SACKO_08659	AENJA_19652
OG0005236	SACKO_24373	AENJA_19690
OG0005237	SACKO_22191	AENJA_19710
OG0005238	SACKO_06562	AENJA_19721
OG0005239	SACKO_23790	AENJA_19990
OG0005240	SACKO_02945	AENJA_20005
OG0005241	SACKO_17821	AENJA_20023
OG0005242	SACKO_14197	AENJA_20059, AENJA_20060, AENJA_20058, AENJA_20062
OG0005243	SACKO_13847	AENJA_20088
OG0005244	SACKO_32310	AENJA_20092
OG0005245	SACKO_18549	AENJA_20125
OG0005246	SACKO_30675	AENJA_20205
OG0005247	SACKO_07619	AENJA_20373
OG0005248	SACKO_20477	AENJA_20376
OG0005250	SACKO_14286, SACKO_19874	AENJA_20522
OG0005251	SACKO_32099	AENJA_20701, AENJA_20700
OG0005252	SACKO_27395, SACKO_21415	AENJA_20755
OG0005253	SACKO_25082	AENJA_20924
OG0005254	SACKO_18442, SACKO_28196	AENJA_21033
OG0005255	SACKO_10315	AENJA_21044
OG0005256	SACKO_23659	AENJA_21115
OG0005257	SACKO_03028	AENJA_21310
OG0005258	SACKO_00621	AENJA_21405
OG0005259	SACKO_26435	AENJA_21569
OG0005260	SACKO_23345	AENJA_21684
OG0005261	SACKO_26304	AENJA_21820
OG0005262	SACKO_16940, SACKO_16966	AENJA_21894
OG0005263	SACKO_21758	AENJA_21907
OG0005264	SACKO_33472	AENJA_21961
OG0005265	SACKO_05476	AENJA_21989
OG0005266	SACKO_29602	AENJA_22124
OG0005267	SACKO_09964	AENJA_22355
OG0005268	SACKO_27172, SACKO_08873	AENJA_22468
OG0005269	SACKO_16437, SACKO_23666	AENJA_22732
OG0005270	SACKO_19996	AENJA_22809
OG0005271	SACKO_10047, SACKO_10044	AENJA_22922
OG0005272	SACKO_10371	AENJA_22975
OG0005273	SACKO_29747	AENJA_23163
OG0005274	SACKO_33621	AENJA_23215
OG0005275	SACKO_16918	AENJA_23280
OG0005276	SACKO_01663	AENJA_23352
OG0005277	SACKO_27584	AENJA_23499
OG0005278	SACKO_02459	AENJA_23558
OG0005279	SACKO_32131	AENJA_23668
OG0005280	SACKO_02592	AENJA_23904
OG0005281	SACKO_28937	AENJA_23910
OG0005282	SACKO_30939	AENJA_24246
OG0005283	SACKO_14238	AENJA_24390, AENJA_24389
OG0005284	SACKO_31324	AENJA_24579
OG0005285	SACKO_20307	AENJA_24684
OG0005286	SACKO_20412	AENJA_24717
OG0005287	SACKO_15521	AENJA_25010
OG0005288	SACKO_23583, SACKO_12585	AENJA_25028
OG0005289	SACKO_28288	AENJA_25114
OG0005290	SACKO_05708	AENJA_25252
OG0005291	SACKO_13029	AENJA_25292
OG0005292	SACKO_07108	AENJA_25293
OG0005293	SACKO_27710	AENJA_25366
OG0005294	SACKO_27031	AENJA_25605
OG0005296	SACKO_31623	AENJA_25911
OG0005297	SACKO_02049, SACKO_21593, SACKO_21590	AENJA_25993
OG0005299	SACKO_23941, SACKO_26770	AENJA_26064
OG0005300	SACKO_23658	AENJA_26263
OG0005301	SACKO_29547	AENJA_26280
OG0005302	SACKO_17756	AENJA_26379
OG0005304	SACKO_05348	AENJA_26674
OG0005359	SACKO_10003	AENJA_08722, AENJA_12756, AENJA_00536
OG0005360	SACKO_20704	AENJA_00600
OG0005361	SACKO_08681	AENJA_00704
OG0005362	SACKO_28872	AENJA_00802
OG0005363	SACKO_05724	AENJA_08419
OG0005364	SACKO_09298	AENJA_01052
OG0005364	SACKO_06389	AENJA_15399, AENJA_04109
OG0005365	SACKO_07872	AENJA_01109
OG0005366	SACKO_22151	AENJA_07344, AENJA_24633, AENJA_01145
OG0005367	SACKO_12021	AENJA_01278
OG0005368	SACKO_31739	AENJA_01386, AENJA_10218
OG0005369	SACKO_00158	AENJA_01454, AENJA_18411
OG0005370	SACKO_28572	AENJA_01616
OG0005371	SACKO_13937	AENJA_01628
OG0005372	SACKO_10587, SACKO_21824	AENJA_01681
OG0005373	SACKO_20876	AENJA_01827
OG0005374	SACKO_29513	AENJA_01955
OG0005375	SACKO_28133	AENJA_01962
OG0005376	SACKO_32503	AENJA_02091
OG0005377	SACKO_10197	AENJA_02541
OG0005378	SACKO_10200	AENJA_02542
OG0005379	SACKO_06199	AENJA_02617
OG0005380	SACKO_11018	AENJA_02682
OG0005381	SACKO_03956	AENJA_02771
OG0005383	SACKO_06424	AENJA_03054
OG0005384	SACKO_06494	AENJA_03411
OG0005385	SACKO_25405, SACKO_25401	AENJA_03432
OG0005387	SACKO_04350	AENJA_03527, AENJA_03892
OG0005387	SACKO_04406	AENJA_10993
OG0005388	SACKO_02437	AENJA_03620
OG0005389	SACKO_15552, SACKO_09000	AENJA_03633
OG0005390	SACKO_07351	AENJA_03640
OG0005391	SACKO_19051	AENJA_03952
OG0005392	SACKO_24081	AENJA_03958
OG0005392	SACKO_24464	AENJA_26450
OG0005393	SACKO_04957	AENJA_03974
OG0005394	SACKO_26848	AENJA_03979
OG0005395	SACKO_24476	AENJA_04300
OG0005396	SACKO_28987	AENJA_04397
OG0005397	SACKO_11795	AENJA_04433
OG0005398	SACKO_27259	AENJA_04479
OG0005399	SACKO_13248, SACKO_33792	AENJA_04615
OG0005400	SACKO_30609	AENJA_04638
OG0005401	SACKO_29709	AENJA_04698
OG0005402	SACKO_12582	AENJA_05086
OG0005403	SACKO_33705, SACKO_33700	AENJA_05096, AENJA_05789
OG0005404	SACKO_22849	AENJA_05141
OG0005405	SACKO_31196	AENJA_05203
OG0005406	SACKO_26904	AENJA_05242
OG0005407	SACKO_31885	AENJA_05268
OG0005408	SACKO_27175	AENJA_05272
OG0005409	SACKO_25152	AENJA_05383
OG0005410	SACKO_29006	AENJA_05403
OG0005411	SACKO_12367	AENJA_05481
OG0005412	SACKO_18986, SACKO_18982	AENJA_05564
OG0005413	SACKO_05812	AENJA_05574
OG0005414	SACKO_00002	AENJA_05642
OG0005415	SACKO_22367	AENJA_05659
OG0005416	SACKO_25204	AENJA_05660
OG0005417	SACKO_00366	AENJA_05779, AENJA_10810
OG0005418	SACKO_22284, SACKO_27752	AENJA_05943
OG0005420	SACKO_09279	AENJA_06077
OG0005421	SACKO_12004	AENJA_06253
OG0005422	SACKO_15312	AENJA_06255
OG0005423	SACKO_30636	AENJA_06263
OG0005424	SACKO_29341	AENJA_06338, AENJA_21977
OG0005425	SACKO_15410	AENJA_06369
OG0005426	SACKO_05399, SACKO_12139	AENJA_06417
OG0005427	SACKO_08021	AENJA_14637
OG0005428	SACKO_19887	AENJA_06469
OG0005429	SACKO_26452	AENJA_06500
OG0005430	SACKO_06342	AENJA_06529
OG0005431	SACKO_34094	AENJA_06544
OG0005432	SACKO_29721	AENJA_06561
OG0005433	SACKO_19392	AENJA_06729
OG0005434	SACKO_15860	AENJA_09460, AENJA_15763, AENJA_20812, AENJA_06733
OG0005435	SACKO_21591	AENJA_13965, AENJA_06761
OG0005436	SACKO_05105	AENJA_06786
OG0005437	SACKO_23249	AENJA_06816
OG0005438	SACKO_10982	AENJA_06828
OG0005439	SACKO_23141	AENJA_06961
OG0005440	SACKO_24260	AENJA_06987
OG0005441	SACKO_13519	AENJA_07020
OG0005442	SACKO_29485	AENJA_07281
OG0005443	SACKO_05189	AENJA_07355
OG0005444	SACKO_34096, SACKO_23012	AENJA_07429
OG0005445	SACKO_16458	AENJA_07490
OG0005446	SACKO_25178	AENJA_07688
OG0005447	SACKO_09254	AENJA_07823
OG0005448	SACKO_08929	AENJA_07878
OG0005449	SACKO_15849	AENJA_07908
OG0005450	SACKO_05893	AENJA_07922
OG0005451	SACKO_10137, SACKO_33945	AENJA_08098
OG0005452	SACKO_31984	AENJA_08286
OG0005453	SACKO_30602	AENJA_08396
OG0005454	SACKO_01219	AENJA_08478
OG0005455	SACKO_02035	AENJA_08486
OG0005456	SACKO_31483	AENJA_08573
OG0005457	SACKO_09197	AENJA_08635
OG0005458	SACKO_07134	AENJA_08679, AENJA_20963
OG0005459	SACKO_27941, SACKO_06352	AENJA_08812
OG0005460	SACKO_03562	AENJA_08829
OG0005461	SACKO_32194	AENJA_08836
OG0005462	SACKO_21126	AENJA_08901
OG0005463	SACKO_13079	AENJA_08971
OG0005464	SACKO_23324	AENJA_09339
OG0005465	SACKO_11967	AENJA_09364
OG0005466	SACKO_10391	AENJA_09722
OG0005467	SACKO_04155	AENJA_10031
OG0005469	SACKO_02164	AENJA_10070
OG0005470	SACKO_08641	AENJA_10194
OG0005471	SACKO_33158	AENJA_10209
OG0005472	SACKO_31966	AENJA_10429
OG0005473	SACKO_09872, SACKO_09877	AENJA_15968, AENJA_10436
OG0005474	SACKO_25028	AENJA_10453, AENJA_10452
OG0005475	SACKO_10800	AENJA_10466
OG0005476	SACKO_23429	AENJA_10501
OG0005478	SACKO_05358	AENJA_10827
OG0005479	SACKO_04943	AENJA_10855
OG0005480	SACKO_21709	AENJA_10882, AENJA_12589
OG0005481	SACKO_01770, SACKO_05427	AENJA_10900
OG0005482	SACKO_02263	AENJA_10927
OG0005483	SACKO_14425	AENJA_10950
OG0005484	SACKO_32143	AENJA_11054
OG0005486	SACKO_16498, SACKO_15537	AENJA_11189
OG0005487	SACKO_27121	AENJA_11317
OG0005488	SACKO_18237	AENJA_11403
OG0005489	SACKO_23857, SACKO_23864	AENJA_11457
OG0005490	SACKO_26483	AENJA_11459
OG0005491	SACKO_13073	AENJA_11463
OG0005492	SACKO_04896	AENJA_11495
OG0005493	SACKO_33978	AENJA_11632
OG0005494	SACKO_13730	AENJA_11688
OG0005495	SACKO_26369	AENJA_11935
OG0005497	SACKO_33582	AENJA_12078
OG0005498	SACKO_32890	AENJA_12235
OG0005499	SACKO_01720, SACKO_27671	AENJA_12600
OG0005500	SACKO_17665	AENJA_12668
OG0005501	SACKO_11734	AENJA_12714
OG0005502	SACKO_30849	AENJA_12847
OG0005503	SACKO_13816	AENJA_12860
OG0005504	SACKO_09745	AENJA_12889
OG0005505	SACKO_04364	AENJA_13018
OG0005506	SACKO_12787	AENJA_13022
OG0005507	SACKO_33723	AENJA_13284
OG0005508	SACKO_22840	AENJA_13303
OG0005509	SACKO_23467	AENJA_13405
OG0005510	SACKO_04238	AENJA_13555
OG0005511	SACKO_04815	AENJA_21527, AENJA_13841
OG0005512	SACKO_25836	AENJA_13902
OG0005514	SACKO_00731	AENJA_14445
OG0005515	SACKO_14453, SACKO_20211, SACKO_07889, SACKO_10048, SACKO_10631, SACKO_28028, SACKO_06198, SACKO_30801, SACKO_08316, SACKO_09583, SACKO_11335, SACKO_09539, SACKO_11325, SACKO_11340, SACKO_11338, SACKO_11341, SACKO_04631, SACKO_09464, SACKO_04632, SACKO_29442, SACKO_29454, SACKO_29433, SACKO_13288	AENJA_14475
OG0005516	SACKO_27450	AENJA_14784
OG0005517	SACKO_30263	AENJA_15131
OG0005518	SACKO_06710, SACKO_25359	AENJA_15163
OG0005519	SACKO_15616	AENJA_15201
OG0005520	SACKO_03769	AENJA_15204
OG0005521	SACKO_01252	AENJA_15339
OG0005522	SACKO_16136	AENJA_15369
OG0005523	SACKO_21011	AENJA_15391
OG0005524	SACKO_19555	AENJA_15449
OG0005525	SACKO_19279	AENJA_15511
OG0005526	SACKO_05964	AENJA_15659
OG0005527	SACKO_23387	AENJA_15756
OG0005528	SACKO_08296	AENJA_15757
OG0005529	SACKO_14814	AENJA_15872
OG0005530	SACKO_31555	AENJA_16061
OG0005531	SACKO_23853, SACKO_01311	AENJA_16185
OG0005532	SACKO_27825	AENJA_16212
OG0005533	SACKO_11124	AENJA_16223
OG0005534	SACKO_04968	AENJA_16248
OG0005535	SACKO_18247	AENJA_16599
OG0005536	SACKO_32266	AENJA_16696
OG0005537	SACKO_05339	AENJA_17179
OG0005538	SACKO_10485	AENJA_17186
OG0005539	SACKO_14002	AENJA_17548
OG0005540	SACKO_07413	AENJA_17551
OG0005541	SACKO_30075	AENJA_17867
OG0005543	SACKO_23066	AENJA_18313
OG0005544	SACKO_31420	AENJA_18351
OG0005545	SACKO_23437	AENJA_18372
OG0005546	SACKO_05698	AENJA_18375
OG0005547	SACKO_06434, SACKO_06457	AENJA_18382
OG0005548	SACKO_19862	AENJA_18389
OG0005549	SACKO_14303, SACKO_23468, SACKO_29300	AENJA_18521, AENJA_24977
OG0005550	SACKO_23316	AENJA_18551
OG0005551	SACKO_07498	AENJA_18682
OG0005553	SACKO_22802	AENJA_18692
OG0005554	SACKO_12857	AENJA_18804
OG0005555	SACKO_04628	AENJA_18862
OG0005556	SACKO_11230	AENJA_18935
OG0005557	SACKO_27759	AENJA_18936
OG0005558	SACKO_09060	AENJA_19047
OG0005559	SACKO_32562	AENJA_19056
OG0005560	SACKO_26950	AENJA_19248
OG0005561	SACKO_19047	AENJA_19485
OG0005562	SACKO_06271	AENJA_19601
OG0005563	SACKO_30658	AENJA_19676
OG0005564	SACKO_00752	AENJA_19698
OG0005565	SACKO_16687	AENJA_19800
OG0005566	SACKO_01297	AENJA_19875
OG0005567	SACKO_27087	AENJA_20244
OG0005568	SACKO_07945	AENJA_20430
OG0005569	SACKO_00916	AENJA_20459
OG0005570	SACKO_28247	AENJA_20636
OG0005571	SACKO_26507	AENJA_20675
OG0005572	SACKO_18484	AENJA_20678
OG0005573	SACKO_03627	AENJA_20903
OG0005574	SACKO_29223	AENJA_21165
OG0005575	SACKO_32732	AENJA_21248
OG0005576	SACKO_21079	AENJA_21641
OG0005577	SACKO_17460	AENJA_21730
OG0005578	SACKO_22626	AENJA_21767
OG0005579	SACKO_18235	AENJA_21818
OG0005580	SACKO_32241	AENJA_21973
OG0005581	SACKO_05756	AENJA_22130
OG0005582	SACKO_11957	AENJA_22257
OG0005583	SACKO_05103	AENJA_22365
OG0005584	SACKO_26245	AENJA_22564
OG0005585	SACKO_17217	AENJA_22605
OG0005586	SACKO_23096	AENJA_22676
OG0005587	SACKO_26029	AENJA_22680
OG0005588	SACKO_15359, SACKO_15939	AENJA_22691
OG0005589	SACKO_15373, SACKO_21636	AENJA_22696
OG0005590	SACKO_28504	AENJA_22743
OG0005591	SACKO_05280	AENJA_22817
OG0005592	SACKO_05334	AENJA_22823
OG0005593	SACKO_14825	AENJA_22907
OG0005594	SACKO_34086	AENJA_22998
OG0005595	SACKO_24129	AENJA_23087
OG0005596	SACKO_02729	AENJA_23124
OG0005597	SACKO_33504	AENJA_23387
OG0005598	SACKO_05099	AENJA_23392
OG0005599	SACKO_26088	AENJA_23484
OG0005600	SACKO_12141	AENJA_23486
OG0005601	SACKO_21184	AENJA_23559
OG0005602	SACKO_11944	AENJA_23562, AENJA_23561
OG0005603	SACKO_25273	AENJA_23595
OG0005604	SACKO_31223	AENJA_23601, AENJA_23600
OG0005605	SACKO_01319, SACKO_03474	AENJA_23709
OG0005606	SACKO_03893	AENJA_23737
OG0005607	SACKO_13643	AENJA_23747
OG0005608	SACKO_16280	AENJA_24078
OG0005609	SACKO_17434	AENJA_24199
OG0005610	SACKO_12766	AENJA_24729
OG0005611	SACKO_26253	AENJA_24774
OG0005612	SACKO_09079	AENJA_24897
OG0005613	SACKO_09102	AENJA_24898
OG0005614	SACKO_17679	AENJA_24899
OG0005615	SACKO_32178	AENJA_25140
OG0005616	SACKO_28322	AENJA_25171
OG0005617	SACKO_18049	AENJA_25373
OG0005618	SACKO_32291	AENJA_25599
OG0005619	SACKO_13481	AENJA_25618
OG0005620	SACKO_29798	AENJA_25760
OG0005621	SACKO_01271	AENJA_25962
OG0005622	SACKO_09157, SACKO_17448	AENJA_25969
OG0005623	SACKO_12365	AENJA_26090
OG0005624	SACKO_07954	AENJA_26148
OG0005625	SACKO_21472	AENJA_26239
OG0005626	SACKO_18302	AENJA_26279
OG0005627	SACKO_15889	AENJA_26410
OG0005628	SACKO_17759	AENJA_26422
OG0005629	SACKO_26659	AENJA_26440
OG0005630	SACKO_31853	AENJA_26749
OG0005631	SACKO_10370	AENJA_26768
OG0005632	SACKO_05636	AENJA_26780
OG0005633	SACKO_19394	AENJA_26782
OG0005681	SACKO_13496	AENJA_00039, AENJA_26565
OG0005682	SACKO_07482	AENJA_17630, AENJA_17628, AENJA_00090, AENJA_04599, AENJA_13797
OG0005685	SACKO_08440	AENJA_00160
OG0005690	SACKO_11841	AENJA_00316
OG0005691	SACKO_12677	AENJA_00374
OG0005692	SACKO_20143	AENJA_00419
OG0005694	SACKO_12183	AENJA_08020
OG0005695	SACKO_08325	AENJA_00554
OG0005696	SACKO_04316	AENJA_00573
OG0005697	SACKO_13957	AENJA_01634, AENJA_00905
OG0005698	SACKO_29435, SACKO_29420, SACKO_29410, SACKO_29401, SACKO_08685	AENJA_00928
OG0005699	SACKO_15248	AENJA_00934
OG0005700	SACKO_11247	AENJA_05332, AENJA_00969, AENJA_00970, AENJA_08621
OG0005701	SACKO_25580, SACKO_25586	AENJA_00987
OG0005702	SACKO_30598	AENJA_01004
OG0005703	SACKO_25031	AENJA_01041
OG0005704	SACKO_20811	AENJA_01067
OG0005706	SACKO_27816	AENJA_01088
OG0005707	SACKO_21284	AENJA_01197
OG0005708	SACKO_26057	AENJA_01487
OG0005709	SACKO_10779	AENJA_01551
OG0005709	SACKO_10778	AENJA_18524
OG0005710	SACKO_14944	AENJA_01723
OG0005711	SACKO_11450	AENJA_01757
OG0005712	SACKO_22619	AENJA_01759
OG0005713	SACKO_18862	AENJA_01966
OG0005714	SACKO_22085	AENJA_02013
OG0005715	SACKO_15794, SACKO_29814	AENJA_02021
OG0005716	SACKO_06015	AENJA_02079
OG0005717	SACKO_10348	AENJA_02389
OG0005718	SACKO_26942	AENJA_02397
OG0005719	SACKO_28857	AENJA_02576, AENJA_21883, AENJA_16676, AENJA_06368, AENJA_14184, AENJA_03800, AENJA_16113
OG0005720	SACKO_23565	AENJA_02582, AENJA_02583
OG0005721	SACKO_11802	AENJA_02598
OG0005722	SACKO_12509	AENJA_02848
OG0005723	SACKO_26449	AENJA_02860
OG0005724	SACKO_24067	AENJA_02979
OG0005725	SACKO_28773	AENJA_03017
OG0005726	SACKO_11456	AENJA_03045
OG0005727	SACKO_07754	AENJA_03263
OG0005728	SACKO_25048	AENJA_03321
OG0005729	SACKO_05332	AENJA_03373
OG0005730	SACKO_02216	AENJA_03375
OG0005731	SACKO_02230	AENJA_03387
OG0005732	SACKO_33573	AENJA_03425
OG0005733	SACKO_21812	AENJA_03533, AENJA_24608
OG0005734	SACKO_04616	AENJA_03577
OG0005735	SACKO_24984	AENJA_03701
OG0005736	SACKO_28424	AENJA_03784
OG0005737	SACKO_17502	AENJA_04083
OG0005738	SACKO_00441	AENJA_04092
OG0005739	SACKO_17021	AENJA_04180
OG0005740	SACKO_28040	AENJA_04242
OG0005741	SACKO_31201	AENJA_04268
OG0005742	SACKO_15450	AENJA_04450
OG0005744	SACKO_16700	AENJA_23925
OG0005745	SACKO_22030	AENJA_04490
OG0005746	SACKO_24213	AENJA_04525
OG0005747	SACKO_07235	AENJA_04612
OG0005748	SACKO_33793, SACKO_13249	AENJA_04616
OG0005749	SACKO_08289	AENJA_04691
OG0005750	SACKO_16122	AENJA_04732
OG0005751	SACKO_06127	AENJA_05026
OG0005752	SACKO_02440	AENJA_05094, AENJA_05157
OG0005753	SACKO_30682	AENJA_05245
OG0005754	SACKO_03368	AENJA_05267
OG0005755	SACKO_07621, SACKO_11423	AENJA_05404
OG0005756	SACKO_15522	AENJA_05494
OG0005757	SACKO_29014	AENJA_05619
OG0005758	SACKO_33511	AENJA_05774
OG0005759	SACKO_21347, SACKO_02614	AENJA_05846, AENJA_24843
OG0005760	SACKO_05505, SACKO_00381	AENJA_06003, AENJA_06152
OG0005761	SACKO_03772	AENJA_06105
OG0005762	SACKO_33802	AENJA_06148
OG0005763	SACKO_08702	AENJA_06347
OG0005764	SACKO_07393	AENJA_06405
OG0005765	SACKO_23575	AENJA_06646
OG0005766	SACKO_09574, SACKO_09556	AENJA_06695
OG0005767	SACKO_33131, SACKO_17109, SACKO_26644	AENJA_06764
OG0005768	SACKO_02554	AENJA_06804
OG0005769	SACKO_00583	AENJA_06901
OG0005770	SACKO_13509	AENJA_07018
OG0005771	SACKO_26039	AENJA_07025
OG0005772	SACKO_06018	AENJA_07036
OG0005773	SACKO_01808	AENJA_07044
OG0005774	SACKO_32502	AENJA_07195
OG0005775	SACKO_28775	AENJA_07400
OG0005776	SACKO_10034	AENJA_09497
OG0005777	SACKO_29437	AENJA_07504
OG0005778	SACKO_22258	AENJA_07776
OG0005779	SACKO_22033	AENJA_22397, AENJA_07902
OG0005781	SACKO_14828	AENJA_08000
OG0005782	SACKO_25598	AENJA_08153
OG0005783	SACKO_12747	AENJA_08164
OG0005784	SACKO_09927, SACKO_24101	AENJA_08165
OG0005785	SACKO_28657	AENJA_08235
OG0005786	SACKO_23405	AENJA_08270
OG0005787	SACKO_13044	AENJA_08283
OG0005788	SACKO_22776	AENJA_08440
OG0005789	SACKO_01797	AENJA_08496
OG0005790	SACKO_11653	AENJA_08673
OG0005791	SACKO_07354	AENJA_08706
OG0005792	SACKO_09947	AENJA_08731
OG0005793	SACKO_32350	AENJA_08802
OG0005794	SACKO_02695	AENJA_08842
OG0005795	SACKO_22109	AENJA_08944
OG0005796	SACKO_27665, SACKO_27666	AENJA_09063
OG0005797	SACKO_10267	AENJA_09169
OG0005798	SACKO_16933	AENJA_09182
OG0005799	SACKO_15318	AENJA_09278
OG0005800	SACKO_15364	AENJA_09323
OG0005801	SACKO_04909	AENJA_09343
OG0005802	SACKO_26482	AENJA_09405
OG0005803	SACKO_31550	AENJA_09439
OG0005804	SACKO_32779	AENJA_09584
OG0005805	SACKO_32476	AENJA_09663
OG0005806	SACKO_10195	AENJA_09664
OG0005808	SACKO_17654	AENJA_09894
OG0005809	SACKO_08182	AENJA_10071, AENJA_18331
OG0005810	SACKO_16389	AENJA_10076
OG0005811	SACKO_17687	AENJA_10118
OG0005812	SACKO_09960	AENJA_10119
OG0005813	SACKO_16197	AENJA_10290
OG0005814	SACKO_08863	AENJA_22012
OG0005815	SACKO_03784	AENJA_10315
OG0005816	SACKO_04354	AENJA_10317
OG0005817	SACKO_19421	AENJA_10375
OG0005818	SACKO_33164	AENJA_10465
OG0005819	SACKO_21818	AENJA_10488
OG0005820	SACKO_30250	AENJA_10612
OG0005821	SACKO_12528	AENJA_10736
OG0005822	SACKO_25734	AENJA_10737
OG0005823	SACKO_21213	AENJA_10752
OG0005824	SACKO_09679	AENJA_10964
OG0005825	SACKO_20469	AENJA_10968
OG0005826	SACKO_11622	AENJA_11037
OG0005827	SACKO_25753, SACKO_32097, SACKO_25748, SACKO_32095, SACKO_25738	AENJA_11174
OG0005828	SACKO_02208	AENJA_11255
OG0005829	SACKO_30435	AENJA_11289
OG0005830	SACKO_32320	AENJA_11338
OG0005831	SACKO_24491	AENJA_11339
OG0005832	SACKO_26865	AENJA_11664
OG0005833	SACKO_03183	AENJA_11697
OG0005834	SACKO_21334, SACKO_11408	AENJA_11853
OG0005835	SACKO_27487	AENJA_12042
OG0005836	SACKO_33605	AENJA_12074
OG0005837	SACKO_00129	AENJA_12096
OG0005838	SACKO_33023	AENJA_12196
OG0005839	SACKO_06448	AENJA_12231
OG0005840	SACKO_05579	AENJA_12314
OG0005841	SACKO_00827, SACKO_24173, SACKO_24112	AENJA_22090, AENJA_12345, AENJA_22091
OG0005842	SACKO_28891	AENJA_12408
OG0005843	SACKO_05478	AENJA_12497
OG0005844	SACKO_28158	AENJA_12604
OG0005845	SACKO_23611	AENJA_14043, AENJA_12673
OG0005846	SACKO_17727	AENJA_12707
OG0005847	SACKO_02307, SACKO_02332	AENJA_12923
OG0005848	SACKO_27241	AENJA_12933
OG0005849	SACKO_22878	AENJA_12988
OG0005850	SACKO_22848	AENJA_12991
OG0005851	SACKO_23217	AENJA_13020
OG0005852	SACKO_18539	AENJA_13123
OG0005853	SACKO_18054	AENJA_13254
OG0005854	SACKO_23313	AENJA_13288, AENJA_14689
OG0005855	SACKO_03019	AENJA_13304
OG0005856	SACKO_09159	AENJA_13377
OG0005857	SACKO_11084	AENJA_13419
OG0005858	SACKO_07771, SACKO_10186	AENJA_13515
OG0005859	SACKO_32958	AENJA_13669
OG0005860	SACKO_01106	AENJA_13676
OG0005861	SACKO_23213	AENJA_13696
OG0005862	SACKO_28729	AENJA_13744
OG0005863	SACKO_24461	AENJA_13758
OG0005864	SACKO_10525	AENJA_13906
OG0005865	SACKO_07232	AENJA_14069
OG0005866	SACKO_32135	AENJA_14163
OG0005867	SACKO_31435	AENJA_14181
OG0005869	SACKO_23956	AENJA_14469
OG0005870	SACKO_22447	AENJA_14501
OG0005871	SACKO_09273	AENJA_21214, AENJA_14547
OG0005872	SACKO_12911, SACKO_00302	AENJA_14877
OG0005874	SACKO_22821	AENJA_14913
OG0005875	SACKO_17119	AENJA_14993
OG0005876	SACKO_06162	AENJA_15097
OG0005877	SACKO_25631	AENJA_15390
OG0005878	SACKO_17676	AENJA_15477
OG0005879	SACKO_29620	AENJA_15537
OG0005880	SACKO_23727	AENJA_15552
OG0005881	SACKO_26953	AENJA_15669
OG0005882	SACKO_08332, SACKO_26191	AENJA_15767
OG0005884	SACKO_09074	AENJA_15785
OG0005885	SACKO_20287	AENJA_15896
OG0005886	SACKO_05225	AENJA_16124
OG0005887	SACKO_02721	AENJA_16413
OG0005888	SACKO_05779, SACKO_10273	AENJA_16421
OG0005889	SACKO_27899	AENJA_16715
OG0005890	SACKO_04667	AENJA_16817
OG0005891	SACKO_02773	AENJA_16932
OG0005892	SACKO_15663	AENJA_17176
OG0005893	SACKO_30083	AENJA_17245
OG0005894	SACKO_06820	AENJA_17246
OG0005895	SACKO_20290	AENJA_17367
OG0005896	SACKO_18801, SACKO_18789	AENJA_17573
OG0005897	SACKO_12088	AENJA_17702
OG0005898	SACKO_04234	AENJA_17852
OG0005899	SACKO_33726, SACKO_00286	AENJA_18115
OG0005900	SACKO_00516	AENJA_18119
OG0005901	SACKO_01806	AENJA_18246
OG0005902	SACKO_23335	AENJA_18247
OG0005903	SACKO_25325	AENJA_18309
OG0005904	SACKO_08474	AENJA_18358
OG0005905	SACKO_09797	AENJA_18512
OG0005906	SACKO_17195	AENJA_18627
OG0005907	SACKO_01361	AENJA_18661
OG0005908	SACKO_15780	AENJA_18676
OG0005909	SACKO_09181	AENJA_18683
OG0005910	SACKO_16805	AENJA_18837
OG0005913	SACKO_01375	AENJA_18975, AENJA_21892
OG0005914	SACKO_12676	AENJA_18992
OG0005915	SACKO_16290, SACKO_20663	AENJA_19170
OG0005916	SACKO_07929	AENJA_19253
OG0005917	SACKO_10286	AENJA_19608
OG0005918	SACKO_13647	AENJA_19697
OG0005919	SACKO_18340	AENJA_20070
OG0005920	SACKO_04729	AENJA_20124
OG0005921	SACKO_27138	AENJA_20303
OG0005922	SACKO_01240, SACKO_10758	AENJA_20511
OG0005923	SACKO_05083	AENJA_20557
OG0005924	SACKO_26745	AENJA_20629
OG0005925	SACKO_21160	AENJA_20679
OG0005926	SACKO_16381	AENJA_20822
OG0005927	SACKO_31242	AENJA_20883
OG0005928	SACKO_22454	AENJA_20891
OG0005929	SACKO_15222	AENJA_20893
OG0005930	SACKO_11820, SACKO_29248	AENJA_20933
OG0005931	SACKO_06243	AENJA_21193
OG0005932	SACKO_20520, SACKO_28105	AENJA_21195
OG0005933	SACKO_09364	AENJA_21408
OG0005935	SACKO_15490	AENJA_21938
OG0005936	SACKO_11879	AENJA_21972
OG0005937	SACKO_23591, SACKO_25218	AENJA_22276
OG0005938	SACKO_19202	AENJA_22341
