Orthogroup	SACKO_ok	CAEEL
OG0004334	SACKO_08631	CAEEL04372
OG0004335	SACKO_30625, SACKO_16024, SACKO_30637	CAEEL09206
OG0004337	SACKO_10301	CAEEL11698, CAEEL01133
OG0004338	SACKO_24216	CAEEL07793
OG0004344	SACKO_02938	CAEEL16267
OG0004345	SACKO_24990	CAEEL06934
OG0004348	SACKO_00059	CAEEL08518
OG0004350	SACKO_33866	CAEEL01588
OG0004351	SACKO_14866	CAEEL08854
OG0004353	SACKO_09595	CAEEL03078
OG0004355	SACKO_23242	CAEEL17139
OG0004356	SACKO_08790	CAEEL10602
OG0004357	SACKO_30143	CAEEL01908
OG0004358	SACKO_23737	CAEEL10874
OG0004359	SACKO_07960	CAEEL05118
OG0004360	SACKO_13028	CAEEL08760
OG0004361	SACKO_16141	CAEEL01764
OG0004362	SACKO_08638	CAEEL01360
OG0004364	SACKO_23778	CAEEL05913
OG0004365	SACKO_23975	CAEEL00507
OG0004368	SACKO_03972	CAEEL20084
OG0004369	SACKO_34043, SACKO_22812	CAEEL08210
OG0004370	SACKO_26120	CAEEL03244, CAEEL09918
OG0004373	SACKO_02913	CAEEL05891
OG0004374	SACKO_27657, SACKO_05442	CAEEL07100
OG0004376	SACKO_04476	CAEEL08383
OG0004377	SACKO_04189	CAEEL07838
OG0004378	SACKO_21719	CAEEL08612
OG0004379	SACKO_04588	CAEEL06174
OG0004380	SACKO_08279	CAEEL04195
OG0004381	SACKO_23417	CAEEL00194
OG0004382	SACKO_16501	CAEEL06795
OG0004388	SACKO_34021	CAEEL02922
OG0004390	SACKO_17506	CAEEL10569
OG0004391	SACKO_06460	CAEEL09690
OG0004392	SACKO_01326	CAEEL11311, CAEEL11312
OG0004393	SACKO_03731	CAEEL19535
OG0004394	SACKO_06802	CAEEL00556
OG0004396	SACKO_09175	CAEEL05746
OG0004398	SACKO_05440	CAEEL09179
OG0004399	SACKO_01145	CAEEL12106
OG0004401	SACKO_22723	CAEEL08851
OG0004402	SACKO_31687	CAEEL07455
OG0004404	SACKO_09881	CAEEL00266
OG0004407	SACKO_16287	CAEEL15656
OG0004409	SACKO_33175	CAEEL18900
OG0004417	SACKO_27616	CAEEL04605
OG0004419	SACKO_30193	CAEEL07142
OG0004423	SACKO_34049, SACKO_34098, SACKO_14325	CAEEL08323, CAEEL04481, CAEEL04480
OG0004425	SACKO_07906	CAEEL04267
OG0004426	SACKO_09068	CAEEL06644
OG0004459	SACKO_07787	CAEEL09113
OG0004460	SACKO_19002	CAEEL05618, CAEEL12160
OG0004462	SACKO_05077	CAEEL07505
OG0004465	SACKO_18438	CAEEL14659
OG0004467	SACKO_04860, SACKO_19896	CAEEL08802
OG0004468	SACKO_33156	CAEEL08068, CAEEL00974
OG0004471	SACKO_07695	CAEEL07653
OG0004472	SACKO_27165	CAEEL02040
OG0004474	SACKO_13446	CAEEL04978, CAEEL19704
OG0004476	SACKO_14576	CAEEL09485
OG0004477	SACKO_15776	CAEEL01083
OG0004479	SACKO_15668	CAEEL01982
OG0004484	SACKO_24669, SACKO_24665	CAEEL03718, CAEEL03716
OG0004486	SACKO_13395	CAEEL02086
OG0004487	SACKO_04088	CAEEL04119
OG0004489	SACKO_11062	CAEEL07471
OG0004490	SACKO_01568	CAEEL15483
OG0004492	SACKO_04355	CAEEL12152, CAEEL01223
OG0004493	SACKO_04749	CAEEL07084
OG0004494	SACKO_24457	CAEEL06691
OG0004495	SACKO_09341	CAEEL00990
OG0004496	SACKO_26743	CAEEL17616
OG0004498	SACKO_29609	CAEEL07493
OG0004500	SACKO_18016	CAEEL07302, CAEEL06408
OG0004501	SACKO_05302	CAEEL02204
OG0004505	SACKO_07933	CAEEL02342, CAEEL10487
OG0004506	SACKO_22735	CAEEL09652
OG0004507	SACKO_01169, SACKO_28863, SACKO_01183	CAEEL02892
OG0004509	SACKO_04702	CAEEL08073, CAEEL06714
OG0004511	SACKO_11442	CAEEL00625
OG0004513	SACKO_34197	CAEEL02074
OG0004514	SACKO_08578	CAEEL07361
OG0004517	SACKO_28631	CAEEL19843
OG0004518	SACKO_14581	CAEEL18955
OG0004519	SACKO_01174	CAEEL09657
OG0004520	SACKO_26274	CAEEL04837
OG0004523	SACKO_04848	CAEEL05687
OG0004525	SACKO_19797	CAEEL03911
OG0004526	SACKO_10282	CAEEL07101
OG0004532	SACKO_28637	CAEEL10922
OG0004533	SACKO_17772	CAEEL01233
OG0004535	SACKO_03150	CAEEL05920
OG0004538	SACKO_09085	CAEEL15076
OG0004539	SACKO_22173	CAEEL15237
OG0004542	SACKO_06292	CAEEL08914
OG0004543	SACKO_11922	CAEEL06797
OG0004544	SACKO_31438	CAEEL10954
OG0004545	SACKO_15736	CAEEL06229
OG0004546	SACKO_28524	CAEEL12390
OG0004548	SACKO_03951	CAEEL05049
OG0004551	SACKO_04145	CAEEL07605
OG0004552	SACKO_08469	CAEEL14818
OG0004553	SACKO_03081	CAEEL01890
OG0004554	SACKO_00814	CAEEL12132
OG0004555	SACKO_29011	CAEEL01286
OG0004557	SACKO_24872	CAEEL19316
OG0004559	SACKO_28715	CAEEL01667
OG0004563	SACKO_33905	CAEEL05628
OG0004564	SACKO_09067	CAEEL15096
OG0004566	SACKO_17991	CAEEL08060
OG0004567	SACKO_07155, SACKO_28403	CAEEL19136, CAEEL09098
OG0004569	SACKO_07551	CAEEL05747
OG0004572	SACKO_18957, SACKO_18974	CAEEL15485
OG0004573	SACKO_18454	CAEEL03080
OG0004574	SACKO_19725	CAEEL05144
OG0004577	SACKO_15685	CAEEL02135, CAEEL02134
OG0004579	SACKO_17206	CAEEL12615
OG0004581	SACKO_30000	CAEEL20357
OG0004582	SACKO_20979, SACKO_20988	CAEEL14132
OG0004583	SACKO_05163	CAEEL07667
OG0004584	SACKO_03076	CAEEL07066
OG0004585	SACKO_13522	CAEEL02092
OG0004587	SACKO_20399	CAEEL08366
OG0004588	SACKO_20226	CAEEL08586
OG0004589	SACKO_24508	CAEEL09315
OG0004590	SACKO_24523	CAEEL07891
OG0004592	SACKO_20946	CAEEL05824
OG0004595	SACKO_23859	CAEEL08365
OG0004596	SACKO_28471	CAEEL00832
OG0004597	SACKO_09052	CAEEL15344
OG0004599	SACKO_10527	CAEEL18962
OG0004602	SACKO_33314	CAEEL17403
OG0004603	SACKO_02772	CAEEL01453
OG0004606	SACKO_29308	CAEEL07463
OG0004609	SACKO_02975	CAEEL01549, CAEEL18748
OG0004610	SACKO_21418	CAEEL01077
OG0004611	SACKO_19720	CAEEL06872
OG0004612	SACKO_29135	CAEEL17404
OG0004613	SACKO_19929, SACKO_19918	CAEEL11219
OG0004614	SACKO_06287	CAEEL14871
OG0004616	SACKO_18631	CAEEL02677
OG0004618	SACKO_04320	CAEEL11221
OG0004619	SACKO_13215	CAEEL07756
OG0004621	SACKO_14185	CAEEL01185
OG0004622	SACKO_09412	CAEEL00340, CAEEL00339
OG0004625	SACKO_24501	CAEEL07707
OG0004626	SACKO_32091	CAEEL02718
OG0004628	SACKO_04292	CAEEL08879
OG0004629	SACKO_21350	CAEEL06027
OG0004630	SACKO_24304, SACKO_18921	CAEEL04593
OG0004631	SACKO_26411	CAEEL16838
OG0004631	SACKO_01707, SACKO_23017	CAEEL04543, CAEEL20866, CAEEL16837
OG0004633	SACKO_12575	CAEEL05017, CAEEL04995, CAEEL07556
OG0004634	SACKO_31100	CAEEL04100
OG0004635	SACKO_11047	CAEEL00310
OG0004638	SACKO_13654	CAEEL15951
OG0004639	SACKO_03968	CAEEL10507
OG0004640	SACKO_00552	CAEEL00547
OG0004641	SACKO_18334	CAEEL19853
OG0004642	SACKO_25061	CAEEL00483
OG0004643	SACKO_25343	CAEEL14114
OG0004644	SACKO_07275	CAEEL03030
OG0004648	SACKO_17990	CAEEL08010
OG0004649	SACKO_18305	CAEEL08731
OG0004652	SACKO_08505	CAEEL00605
OG0004654	SACKO_14273	CAEEL11750
OG0004655	SACKO_08288	CAEEL08002
OG0004656	SACKO_08512	CAEEL20024, CAEEL05907
OG0004657	SACKO_26287, SACKO_21555	CAEEL03111
OG0004658	SACKO_03635	CAEEL10598, CAEEL10597
OG0004662	SACKO_07270	CAEEL07384, CAEEL15414
OG0004663	SACKO_18226	CAEEL07711
OG0004664	SACKO_08400	CAEEL14781
OG0004669	SACKO_26889	CAEEL16538
OG0004670	SACKO_30167	CAEEL02555
OG0004671	SACKO_31183	CAEEL07417
OG0004672	SACKO_20480	CAEEL13478, CAEEL04196
OG0004674	SACKO_20254	CAEEL04819
OG0004675	SACKO_13667	CAEEL00752
OG0004677	SACKO_09059	CAEEL15841
OG0004682	SACKO_09594	CAEEL05023
OG0004683	SACKO_31594	CAEEL15952
OG0004684	SACKO_31585	CAEEL14663
OG0004685	SACKO_33019	CAEEL09080
OG0004687	SACKO_17225	CAEEL14139
OG0004689	SACKO_20300	CAEEL04374
OG0004690	SACKO_22702	CAEEL19211, CAEEL07164, CAEEL19526
OG0004691	SACKO_19375	CAEEL06746
OG0004694	SACKO_13843	CAEEL10169
OG0004697	SACKO_14387	CAEEL08756
OG0004699	SACKO_15038	CAEEL06377
OG0004700	SACKO_10009	CAEEL14721
OG0004703	SACKO_15066	CAEEL06877
OG0004705	SACKO_01372	CAEEL07549
OG0004708	SACKO_03775	CAEEL19872
OG0004711	SACKO_20599	CAEEL00544
OG0004728	SACKO_04940	CAEEL00538
OG0004730	SACKO_16531	CAEEL07318
OG0004731	SACKO_13749, SACKO_23582	CAEEL07767
OG0004733	SACKO_01861	CAEEL14033
OG0004735	SACKO_12686	CAEEL15164
OG0004738	SACKO_22069	CAEEL01347
OG0004739	SACKO_09731	CAEEL11525, CAEEL11526
OG0004740	SACKO_05635	CAEEL00607
OG0004743	SACKO_15431	CAEEL09903
OG0004744	SACKO_02238, SACKO_15476	CAEEL01018
OG0004746	SACKO_32247	CAEEL06526, CAEEL06525
OG0004747	SACKO_23321	CAEEL05338
OG0004749	SACKO_00284	CAEEL01493
OG0004752	SACKO_03624, SACKO_07505	CAEEL01146
OG0004753	SACKO_12573, SACKO_03985	CAEEL05745
OG0004754	SACKO_22726	CAEEL09862
OG0004756	SACKO_18350	CAEEL04839
OG0004758	SACKO_13396	CAEEL07889
OG0004759	SACKO_34003	CAEEL14427
OG0004760	SACKO_05577	CAEEL04521
OG0004763	SACKO_12233, SACKO_12232	CAEEL09072, CAEEL20382
OG0004764	SACKO_20994	CAEEL08826
OG0004765	SACKO_07355	CAEEL05458
OG0004766	SACKO_32276	CAEEL11340
OG0004767	SACKO_33918	CAEEL15300
OG0004768	SACKO_30578	CAEEL15484
OG0004769	SACKO_32280	CAEEL12780
OG0004770	SACKO_04206	CAEEL01889
OG0004772	SACKO_28701	CAEEL18433
OG0004776	SACKO_29740	CAEEL08387
OG0004781	SACKO_09515	CAEEL08433
OG0004784	SACKO_30267	CAEEL12805
OG0004785	SACKO_00636, SACKO_06901	CAEEL06884
OG0004786	SACKO_02680	CAEEL08213
OG0004787	SACKO_25599	CAEEL05444
OG0004789	SACKO_25428	CAEEL02896
OG0004790	SACKO_00724	CAEEL09153
OG0004791	SACKO_32615	CAEEL06281
OG0004792	SACKO_07545	CAEEL07537
OG0004793	SACKO_30281	CAEEL04135, CAEEL04136
OG0004794	SACKO_26985	CAEEL18384
OG0004795	SACKO_06033	CAEEL08472
OG0004797	SACKO_30159	CAEEL00938
OG0004805	SACKO_04571	CAEEL12139
OG0004808	SACKO_18435, SACKO_18430	CAEEL02473, CAEEL11207
OG0004811	SACKO_16566	CAEEL01647
OG0004812	SACKO_11797	CAEEL13048, CAEEL18140
OG0004813	SACKO_25285	CAEEL00671
OG0004814	SACKO_05533	CAEEL07145
OG0004815	SACKO_12115	CAEEL20168
OG0004816	SACKO_16835	CAEEL16537
OG0004817	SACKO_27076, SACKO_27094	CAEEL06643
OG0004818	SACKO_10053	CAEEL19418
OG0004819	SACKO_33075, SACKO_00086	CAEEL17427
OG0004820	SACKO_14775	CAEEL02793
OG0004822	SACKO_24997	CAEEL08056
OG0004825	SACKO_28529, SACKO_28534	CAEEL11735
OG0004826	SACKO_17053	CAEEL15579
OG0004828	SACKO_05844	CAEEL10102
OG0004829	SACKO_15716	CAEEL10445
OG0004830	SACKO_13994	CAEEL14471
OG0004832	SACKO_04801	CAEEL07284
OG0004833	SACKO_29882	CAEEL01811, CAEEL01810, CAEEL17285, CAEEL17797, CAEEL16922
OG0004835	SACKO_20126	CAEEL18124
OG0004836	SACKO_21978	CAEEL07499
OG0004837	SACKO_25482	CAEEL17416
OG0004838	SACKO_16462	CAEEL14322
OG0004839	SACKO_05609	CAEEL00540
OG0004840	SACKO_08213	CAEEL00561
OG0004841	SACKO_05357, SACKO_33884	CAEEL02557
OG0004842	SACKO_17281	CAEEL15435
OG0004843	SACKO_19951	CAEEL04542
OG0004844	SACKO_06155	CAEEL14096
OG0004849	SACKO_34056	CAEEL05685
OG0004851	SACKO_24254	CAEEL09166
OG0004852	SACKO_22804	CAEEL08142
OG0004853	SACKO_14553	CAEEL20498
OG0004854	SACKO_31690, SACKO_23267	CAEEL02729
OG0004856	SACKO_25100	CAEEL19311
OG0004858	SACKO_31252	CAEEL09152
OG0004859	SACKO_12912	CAEEL09290
OG0004860	SACKO_23197	CAEEL06108
OG0004862	SACKO_15048	CAEEL08490
OG0004864	SACKO_13348	CAEEL09721, CAEEL09722
OG0004865	SACKO_05396	CAEEL07300
OG0004866	SACKO_11461	CAEEL11181
OG0004870	SACKO_13255	CAEEL11148
OG0004871	SACKO_20229	CAEEL08934
OG0004873	SACKO_22337	CAEEL10496, CAEEL15348
OG0004874	SACKO_11278, SACKO_24722	CAEEL06394
OG0004877	SACKO_28248	CAEEL07946, CAEEL07947
OG0004880	SACKO_24904	CAEEL10160
OG0004881	SACKO_05511	CAEEL06389
OG0004882	SACKO_28479, SACKO_08173	CAEEL20468
OG0004884	SACKO_25723	CAEEL16735
OG0004885	SACKO_33654	CAEEL05871
OG0004887	SACKO_01697	CAEEL07579
OG0004889	SACKO_25834	CAEEL04283
OG0004890	SACKO_04382, SACKO_03288	CAEEL07834, CAEEL07833
OG0004891	SACKO_14234	CAEEL20745
OG0004896	SACKO_22567	CAEEL17820
OG0004897	SACKO_02250	CAEEL08009
OG0004898	SACKO_02481	CAEEL09548
OG0004899	SACKO_14461	CAEEL09181
OG0004900	SACKO_08566	CAEEL07133
OG0004901	SACKO_16831	CAEEL20837
OG0004902	SACKO_25996, SACKO_09081	CAEEL15345
OG0004903	SACKO_16168	CAEEL00424
OG0004904	SACKO_30644	CAEEL09286
OG0004906	SACKO_27225	CAEEL14478
OG0004911	SACKO_20391	CAEEL08171
OG0004913	SACKO_17822	CAEEL04759, CAEEL19345
OG0004917	SACKO_11578, SACKO_25292	CAEEL02599
OG0004919	SACKO_29402	CAEEL05201
OG0004921	SACKO_33204	CAEEL15731
OG0004922	SACKO_12192	CAEEL03541
OG0004923	SACKO_11979	CAEEL07594
OG0004924	SACKO_11735	CAEEL19399, CAEEL02108
OG0004925	SACKO_00218	CAEEL12266
OG0004926	SACKO_24987	CAEEL03668
OG0004927	SACKO_11937	CAEEL14292
OG0004928	SACKO_30858	CAEEL00896
OG0004929	SACKO_26931, SACKO_26920	CAEEL01165
OG0004930	SACKO_11234	CAEEL07601
OG0004931	SACKO_32620	CAEEL18664
OG0004932	SACKO_24556	CAEEL13052
OG0004934	SACKO_17593	CAEEL18162
OG0004937	SACKO_05177	CAEEL15861
OG0004939	SACKO_21319	CAEEL07671
OG0004940	SACKO_26982	CAEEL02013
OG0004941	SACKO_10807	CAEEL09039
OG0004944	SACKO_10828	CAEEL11095
OG0004946	SACKO_22750	CAEEL04126
OG0004947	SACKO_20318, SACKO_20325	CAEEL00845
OG0004952	SACKO_17947	CAEEL16397
OG0004954	SACKO_21509	CAEEL15813
OG0004960	SACKO_09681	CAEEL10532
OG0004961	SACKO_22881	CAEEL08261
OG0004962	SACKO_08019	CAEEL12650
OG0004963	SACKO_23165	CAEEL02957
OG0004964	SACKO_32501	CAEEL08584
OG0004967	SACKO_02498, SACKO_19777	CAEEL01452
OG0004968	SACKO_18775	CAEEL01209
OG0004969	SACKO_26374	CAEEL00449
OG0004970	SACKO_01641, SACKO_10357	CAEEL00883
OG0004972	SACKO_22022	CAEEL09033, CAEEL08011
OG0004973	SACKO_26652	CAEEL04625
OG0004975	SACKO_00488	CAEEL09604, CAEEL09605, CAEEL09603
OG0004976	SACKO_08243, SACKO_02364	CAEEL07289
OG0004978	SACKO_30106	CAEEL08000
OG0004979	SACKO_02688	CAEEL08214
OG0004980	SACKO_20568	CAEEL02291
OG0004981	SACKO_04840	CAEEL09447
OG0004982	SACKO_22755	CAEEL04257
OG0004983	SACKO_03738	CAEEL20664
OG0004985	SACKO_31814	CAEEL12156
OG0004988	SACKO_18301	CAEEL17794, CAEEL18022
OG0004989	SACKO_11544	CAEEL05203
OG0004991	SACKO_26454	CAEEL09801
OG0004993	SACKO_02872	CAEEL15309
OG0004996	SACKO_08815	CAEEL17438, CAEEL11752
OG0004997	SACKO_10528	CAEEL04822
OG0004999	SACKO_12529	CAEEL05368
OG0005000	SACKO_10977	CAEEL11120
OG0005002	SACKO_02438	CAEEL01672
OG0005003	SACKO_30286	CAEEL01322, CAEEL00099
OG0005007	SACKO_20867	CAEEL00948
OG0005009	SACKO_32009, SACKO_13535	CAEEL18496, CAEEL07665
OG0005010	SACKO_09761	CAEEL16152, CAEEL15693
OG0005014	SACKO_07120	CAEEL11918
OG0005015	SACKO_20083	CAEEL11900
OG0005038	SACKO_27543	CAEEL10919
OG0005040	SACKO_25212	CAEEL00444
OG0005044	SACKO_29733	CAEEL18052, CAEEL08925
OG0005045	SACKO_19764	CAEEL02865, CAEEL15654, CAEEL18839, CAEEL19319
OG0005046	SACKO_12670	CAEEL06278
OG0005048	SACKO_06394, SACKO_33081	CAEEL08395
OG0005049	SACKO_28881	CAEEL05912
OG0005053	SACKO_07009	CAEEL05072
OG0005055	SACKO_33431	CAEEL15917
OG0005061	SACKO_04621	CAEEL06935
OG0005062	SACKO_26494	CAEEL15834
OG0005064	SACKO_08145	CAEEL02804
OG0005067	SACKO_18537	CAEEL09402
OG0005069	SACKO_02053	CAEEL20392, CAEEL03480, CAEEL07766, CAEEL05483, CAEEL05440
OG0005072	SACKO_25088	CAEEL08088
OG0005075	SACKO_15979, SACKO_16090, SACKO_13557	CAEEL12679, CAEEL12680
OG0005076	SACKO_12219	CAEEL00314
OG0005077	SACKO_24673	CAEEL03715
OG0005079	SACKO_14597	CAEEL04258
OG0005081	SACKO_28501	CAEEL00648
OG0005084	SACKO_10756	CAEEL10424
OG0005086	SACKO_09796	CAEEL10116
OG0005087	SACKO_26884	CAEEL00397
OG0005089	SACKO_21923	CAEEL01129
OG0005090	SACKO_28704	CAEEL07862
OG0005091	SACKO_20390	CAEEL08585
OG0005092	SACKO_30341	CAEEL10329
OG0005093	SACKO_00264	CAEEL01263
OG0005094	SACKO_29636	CAEEL01147
OG0005095	SACKO_11724	CAEEL09367
OG0005096	SACKO_08547	CAEEL01063
OG0005097	SACKO_28710	CAEEL03077
OG0005100	SACKO_15498	CAEEL09224
OG0005102	SACKO_00393, SACKO_21776, SACKO_00941, SACKO_00915, SACKO_00892, SACKO_00992	CAEEL01712
OG0005104	SACKO_16365	CAEEL06404
OG0005106	SACKO_14588	CAEEL08221
OG0005107	SACKO_25977	CAEEL06519
OG0005108	SACKO_00522, SACKO_00492	CAEEL17437
OG0005109	SACKO_00649, SACKO_06885	CAEEL08735
OG0005110	SACKO_25013	CAEEL00788
OG0005111	SACKO_03903	CAEEL06161
OG0005114	SACKO_33104	CAEEL05264
OG0005118	SACKO_19643	CAEEL00391
OG0005119	SACKO_24108	CAEEL15595
OG0005120	SACKO_05121, SACKO_07897	CAEEL00721
OG0005121	SACKO_14259	CAEEL15242
OG0005124	SACKO_09124	CAEEL15904
OG0005125	SACKO_18108	CAEEL18933
OG0005126	SACKO_15486	CAEEL01900
OG0005127	SACKO_26126	CAEEL09162
OG0005130	SACKO_30619	CAEEL09169
OG0005131	SACKO_30237	CAEEL04955
OG0005134	SACKO_22041	CAEEL05022
OG0005136	SACKO_05851	CAEEL12272
OG0005140	SACKO_12643, SACKO_16351	CAEEL11450, CAEEL01348
OG0005142	SACKO_14132	CAEEL08707
OG0005143	SACKO_20879	CAEEL11317
OG0005144	SACKO_19198	CAEEL05847
OG0005146	SACKO_22242	CAEEL10882
OG0005147	SACKO_11852	CAEEL09090
OG0005148	SACKO_18936	CAEEL19830
OG0005151	SACKO_21163	CAEEL07956
OG0005154	SACKO_29032	CAEEL17431, CAEEL17429
OG0005155	SACKO_33800	CAEEL00411, CAEEL19156
OG0005157	SACKO_24862	CAEEL08876
OG0005158	SACKO_06910	CAEEL08905
OG0005160	SACKO_03783	CAEEL07790
OG0005164	SACKO_08424, SACKO_34100	CAEEL05870, CAEEL01827, CAEEL00921
OG0005166	SACKO_11371	CAEEL15691
OG0005167	SACKO_33367	CAEEL07061
OG0005168	SACKO_22221	CAEEL14712
OG0005169	SACKO_23244	CAEEL09655
OG0005171	SACKO_16063	CAEEL10803
OG0005172	SACKO_05286	CAEEL02363
OG0005174	SACKO_26492	CAEEL08350
OG0005175	SACKO_09149	CAEEL15716
OG0005176	SACKO_08851, SACKO_08860	CAEEL07557
OG0005178	SACKO_15709	CAEEL07469
OG0005179	SACKO_15705	CAEEL07168
OG0005180	SACKO_16599	CAEEL09248
OG0005181	SACKO_26504	CAEEL07703
OG0005183	SACKO_21108	CAEEL08543
OG0005184	SACKO_06829	CAEEL18223
OG0005187	SACKO_15976	CAEEL14730
OG0005188	SACKO_06366, SACKO_04157	CAEEL08965
OG0005191	SACKO_04246	CAEEL05362
OG0005192	SACKO_20974	CAEEL04804
OG0005193	SACKO_16005, SACKO_16007, SACKO_29525	CAEEL07091
OG0005194	SACKO_33623	CAEEL05882
OG0005196	SACKO_10862, SACKO_29490	CAEEL01072
OG0005197	SACKO_08298	CAEEL08230
OG0005199	SACKO_11803	CAEEL19265
OG0005200	SACKO_29431	CAEEL05998
OG0005201	SACKO_32706	CAEEL04588
OG0005202	SACKO_06645	CAEEL08971
OG0005204	SACKO_24981	CAEEL00557
OG0005205	SACKO_14934	CAEEL18834
OG0005206	SACKO_07503	CAEEL02109
OG0005207	SACKO_14083, SACKO_14066	CAEEL05270
OG0005209	SACKO_21765	CAEEL12392
OG0005210	SACKO_27498, SACKO_25134	CAEEL01507
OG0005212	SACKO_31549	CAEEL01431
OG0005215	SACKO_09902	CAEEL02018
OG0005221	SACKO_29147, SACKO_30282	CAEEL13148
OG0005222	SACKO_00285, SACKO_30385	CAEEL00417
OG0005223	SACKO_01412	CAEEL08867
OG0005224	SACKO_03117	CAEEL11021
OG0005225	SACKO_09558	CAEEL11736
OG0005228	SACKO_17850	CAEEL02900
OG0005229	SACKO_03599	CAEEL09302
OG0005230	SACKO_16169	CAEEL17555
OG0005231	SACKO_27098	CAEEL04101
OG0005232	SACKO_04421	CAEEL14162
OG0005233	SACKO_31087	CAEEL03305
OG0005234	SACKO_28803	CAEEL03034
OG0005235	SACKO_08659	CAEEL06659
OG0005237	SACKO_22191	CAEEL01570
OG0005238	SACKO_06562	CAEEL07258
OG0005239	SACKO_23790	CAEEL15608
OG0005240	SACKO_02945	CAEEL00076
OG0005244	SACKO_32310	CAEEL12471
OG0005247	SACKO_07619	CAEEL05013
OG0005248	SACKO_20477	CAEEL10051
OG0005250	SACKO_14286, SACKO_19874	CAEEL00202
OG0005252	SACKO_27395, SACKO_21415	CAEEL11797
OG0005253	SACKO_25082	CAEEL07486
OG0005254	SACKO_18442, SACKO_28196	CAEEL04182
OG0005255	SACKO_10315	CAEEL18693
OG0005257	SACKO_10783, SACKO_03028	CAEEL20337
OG0005258	SACKO_00621	CAEEL02600
OG0005259	SACKO_26435	CAEEL12389
OG0005260	SACKO_23345	CAEEL18095
OG0005261	SACKO_26304, SACKO_18254	CAEEL16553
OG0005262	SACKO_16940, SACKO_16966	CAEEL05690
OG0005266	SACKO_29602	CAEEL09384
OG0005267	SACKO_09964	CAEEL15615
OG0005269	SACKO_16437, SACKO_23666	CAEEL10603
OG0005272	SACKO_10371	CAEEL07617
OG0005273	SACKO_29747	CAEEL00093
OG0005275	SACKO_16918	CAEEL10805, CAEEL10806
OG0005276	SACKO_01663	CAEEL06716
OG0005277	SACKO_27584	CAEEL02345
OG0005278	SACKO_02459	CAEEL00673
OG0005279	SACKO_32131	CAEEL02901
OG0005280	SACKO_02592	CAEEL08138
OG0005281	SACKO_28937	CAEEL07157
OG0005285	SACKO_20307	CAEEL03081
OG0005286	SACKO_20412	CAEEL09226
OG0005287	SACKO_15521	CAEEL01803
OG0005289	SACKO_28288	CAEEL11634
OG0005290	SACKO_05708	CAEEL08960
OG0005292	SACKO_07108	CAEEL09126
OG0005293	SACKO_27710	CAEEL01396
OG0005294	SACKO_27031	CAEEL06222
OG0005298	SACKO_30051	CAEEL01976, CAEEL00675
OG0005299	SACKO_23941, SACKO_26770	CAEEL15482
OG0005300	SACKO_23658	CAEEL11534
OG0005301	SACKO_29547	CAEEL04628
OG0005305	SACKO_23919	CAEEL02568
OG0005309	SACKO_18896	CAEEL11459
OG0005312	SACKO_10863, SACKO_29362, SACKO_12617	CAEEL11093
OG0005314	SACKO_05335	CAEEL00759
OG0005315	SACKO_02871	CAEEL12782
OG0005316	SACKO_27863	CAEEL12094
OG0005318	SACKO_10693, SACKO_30485	CAEEL11412
OG0005319	SACKO_27913, SACKO_02189, SACKO_21306, SACKO_03319, SACKO_12116, SACKO_16812, SACKO_29768, SACKO_04545	CAEEL01211
OG0005323	SACKO_29224	CAEEL14840
OG0005324	SACKO_21412	CAEEL15302
OG0005325	SACKO_33355	CAEEL20386
OG0005360	SACKO_20696, SACKO_20704	CAEEL01919
OG0005366	SACKO_22151	CAEEL12942
OG0005369	SACKO_00158	CAEEL05707
OG0005370	SACKO_28572	CAEEL00421
OG0005371	SACKO_13937	CAEEL03912
OG0005373	SACKO_20876	CAEEL09399
OG0005374	SACKO_29513	CAEEL02806
OG0005375	SACKO_28133	CAEEL19544, CAEEL14120
OG0005377	SACKO_10197	CAEEL06685
OG0005378	SACKO_10200	CAEEL20215, CAEEL20216
OG0005379	SACKO_06199	CAEEL09264
OG0005383	SACKO_06424	CAEEL07506
OG0005384	SACKO_06494	CAEEL02931
OG0005385	SACKO_25405, SACKO_25401	CAEEL08714
OG0005386	SACKO_16676, SACKO_12993	CAEEL10538
OG0005387	SACKO_04350, SACKO_04406	CAEEL08152
OG0005388	SACKO_02437	CAEEL01742
OG0005389	SACKO_15551, SACKO_15552, SACKO_09000	CAEEL06878
OG0005390	SACKO_07351	CAEEL04490
OG0005394	SACKO_26848	CAEEL17986
OG0005396	SACKO_28987, SACKO_28978	CAEEL08913
OG0005398	SACKO_27259	CAEEL07255
OG0005399	SACKO_13248, SACKO_33792	CAEEL03245
OG0005402	SACKO_12582	CAEEL05349
OG0005403	SACKO_33705, SACKO_33700	CAEEL01879
OG0005404	SACKO_22849	CAEEL05358
OG0005406	SACKO_26904	CAEEL08083
OG0005408	SACKO_27175	CAEEL07280
OG0005409	SACKO_25152	CAEEL02913
OG0005411	SACKO_12367	CAEEL16012
OG0005414	SACKO_00002	CAEEL00252
OG0005415	SACKO_22367	CAEEL15291
OG0005417	SACKO_00366	CAEEL00029
OG0005421	SACKO_12004	CAEEL14199
OG0005422	SACKO_15312	CAEEL16015
OG0005423	SACKO_30636	CAEEL08794
OG0005425	SACKO_15410	CAEEL08174
OG0005428	SACKO_19887	CAEEL01407
OG0005431	SACKO_34094	CAEEL09902
OG0005432	SACKO_29721	CAEEL04969
