Orthogroup	SACKO_ok	ASTMX
OG0003254	SACKO_11378	ASTMX04636, ASTMX03953
OG0003255	SACKO_02946	ASTMX12251
OG0003258	SACKO_14130	ASTMX11167
OG0003259	SACKO_01956	ASTMX15657
OG0003261	SACKO_25373	ASTMX19028
OG0003262	SACKO_00711	ASTMX09623, ASTMX05093, ASTMX09613
OG0003263	SACKO_24493	ASTMX06871
OG0003265	SACKO_09798	ASTMX13950, ASTMX02020
OG0003266	SACKO_05971, SACKO_26552, SACKO_12236	ASTMX02992
OG0003267	SACKO_32336	ASTMX07667
OG0003268	SACKO_05287	ASTMX13578
OG0003269	SACKO_28019	ASTMX07746, ASTMX16031
OG0003270	SACKO_25439	ASTMX00434, ASTMX01987
OG0003271	SACKO_12071	ASTMX05159
OG0003272	SACKO_12753	ASTMX16097, ASTMX17574
OG0003273	SACKO_11959	ASTMX03258
OG0003275	SACKO_30780, SACKO_30771	ASTMX20071, ASTMX00521
OG0003276	SACKO_32351	ASTMX09369, ASTMX05594, ASTMX09674, ASTMX01404, ASTMX01283
OG0003277	SACKO_01244	ASTMX08840, ASTMX22126
OG0003278	SACKO_03134	ASTMX13373
OG0003279	SACKO_30116	ASTMX11486, ASTMX04660
OG0003280	SACKO_10441	ASTMX15864
OG0003282	SACKO_27155	ASTMX09305, ASTMX07991
OG0003283	SACKO_28354, SACKO_30822	ASTMX16304
OG0003284	SACKO_30896	ASTMX00092
OG0003287	SACKO_28184	ASTMX06398, ASTMX14109
OG0003288	SACKO_10698	ASTMX01172
OG0003289	SACKO_01897	ASTMX09581, ASTMX11746, ASTMX02626, ASTMX12831
OG0003293	SACKO_06484, SACKO_23226	ASTMX14284, ASTMX14283
OG0003294	SACKO_17331	ASTMX12473
OG0003295	SACKO_10530	ASTMX10432, ASTMX03897
OG0003296	SACKO_04472	ASTMX13206, ASTMX05984
OG0003298	SACKO_14529	ASTMX04625
OG0003299	SACKO_29252	ASTMX05504
OG0003301	SACKO_27778	ASTMX11883, ASTMX14970, ASTMX10951
OG0003302	SACKO_17873	ASTMX03967, ASTMX14885
OG0003303	SACKO_11752	ASTMX20298
OG0003304	SACKO_33198	ASTMX01812
OG0003305	SACKO_20237	ASTMX22768, ASTMX07790, ASTMX07791, ASTMX14350
OG0003306	SACKO_02846	ASTMX19066
OG0003307	SACKO_00155	ASTMX14758, ASTMX14757, ASTMX04729
OG0003308	SACKO_03501	ASTMX09050, ASTMX03179, ASTMX02901
OG0003311	SACKO_05588	ASTMX01126, ASTMX10706, ASTMX06164, ASTMX20152
OG0003314	SACKO_02370	ASTMX10703, ASTMX01641, ASTMX12479, ASTMX22732
OG0003315	SACKO_11264	ASTMX16859
OG0003316	SACKO_26650	ASTMX20320
OG0003317	SACKO_05670	ASTMX17437
OG0003318	SACKO_23709	ASTMX01091, ASTMX15793, ASTMX04784, ASTMX15792, ASTMX15791
OG0003319	SACKO_26946	ASTMX04815, ASTMX06693, ASTMX17160
OG0003320	SACKO_10308, SACKO_31257	ASTMX17270
OG0003321	SACKO_30235	ASTMX15850, ASTMX14606
OG0003323	SACKO_13406	ASTMX20658
OG0003325	SACKO_05232	ASTMX13406, ASTMX06639
OG0003326	SACKO_25613	ASTMX09687, ASTMX20074
OG0003327	SACKO_29807, SACKO_16114	ASTMX10363, ASTMX06502
OG0003329	SACKO_09850, SACKO_03764	ASTMX03339, ASTMX07785
OG0003330	SACKO_32249	ASTMX05145
OG0003331	SACKO_03264	ASTMX04420, ASTMX08193
OG0003332	SACKO_23821, SACKO_23810, SACKO_23819	ASTMX15129, ASTMX08712, ASTMX05756
OG0003333	SACKO_30489	ASTMX03589, ASTMX04374
OG0003335	SACKO_15302	ASTMX10999
OG0003336	SACKO_22803, SACKO_22795	ASTMX03852, ASTMX14190, ASTMX09729, ASTMX05727
OG0003337	SACKO_14865	ASTMX09237, ASTMX09238
OG0003338	SACKO_27567	ASTMX15960
OG0003340	SACKO_04037	ASTMX20458, ASTMX04299
OG0003341	SACKO_02784, SACKO_02780	ASTMX13167
OG0003343	SACKO_29714	ASTMX05881
OG0003344	SACKO_26970	ASTMX13412
OG0003346	SACKO_09097	ASTMX22669
OG0003347	SACKO_04192	ASTMX17698, ASTMX05419
OG0003348	SACKO_18275	ASTMX17460, ASTMX00165
OG0003349	SACKO_20573	ASTMX06632, ASTMX06577
OG0003350	SACKO_26402, SACKO_27781	ASTMX05436, ASTMX17847, ASTMX01138, ASTMX22134
OG0003352	SACKO_16000	ASTMX07532, ASTMX10406, ASTMX00833
OG0003353	SACKO_27934	ASTMX08541
OG0003354	SACKO_00210	ASTMX21682
OG0003355	SACKO_21459	ASTMX18176, ASTMX06654
OG0003356	SACKO_19562	ASTMX19698, ASTMX21492
OG0003357	SACKO_12468	ASTMX00318
OG0003358	SACKO_23618	ASTMX15835
OG0003359	SACKO_15411	ASTMX08948
OG0003360	SACKO_11966	ASTMX22262, ASTMX04549, ASTMX22698, ASTMX04548
OG0003361	SACKO_19401	ASTMX02459, ASTMX04442
OG0003364	SACKO_11623	ASTMX06273, ASTMX21297
OG0003366	SACKO_31581	ASTMX02786
OG0003367	SACKO_32690, SACKO_10006, SACKO_09981	ASTMX22230, ASTMX02176
OG0003368	SACKO_17847	ASTMX18958, ASTMX00275
OG0003369	SACKO_17735	ASTMX11987, ASTMX05839
OG0003370	SACKO_33714	ASTMX19055, ASTMX04318
OG0003372	SACKO_30945	ASTMX17792, ASTMX22090
OG0003373	SACKO_09624	ASTMX10290
OG0003374	SACKO_32930	ASTMX00872, ASTMX16829, ASTMX01333
OG0003375	SACKO_08748	ASTMX13635
OG0003376	SACKO_10287	ASTMX16960
OG0003377	SACKO_23381	ASTMX18938
OG0003379	SACKO_33311, SACKO_33295	ASTMX06835, ASTMX12551
OG0003380	SACKO_05451	ASTMX21115, ASTMX05978, ASTMX21392
OG0003381	SACKO_04584	ASTMX16159, ASTMX08992
OG0003382	SACKO_12662	ASTMX06479, ASTMX06858
OG0003383	SACKO_08095	ASTMX04487, ASTMX21389
OG0003384	SACKO_24086	ASTMX13160, ASTMX02808, ASTMX09958
OG0003385	SACKO_11016	ASTMX15470
OG0003386	SACKO_01067	ASTMX15558, ASTMX05500
OG0003387	SACKO_03779	ASTMX13211
OG0003388	SACKO_17919, SACKO_17906	ASTMX07669, ASTMX03217, ASTMX03218
OG0003391	SACKO_12505	ASTMX02469
OG0003392	SACKO_10639, SACKO_10646	ASTMX17435, ASTMX20620
OG0003393	SACKO_33236	ASTMX03585
OG0003398	SACKO_10294, SACKO_10258, SACKO_10263, SACKO_10311, SACKO_10268, SACKO_07521, SACKO_32279	ASTMX22787, ASTMX09839, ASTMX16057, ASTMX14535, ASTMX02570, ASTMX06839
OG0003401	SACKO_27469	ASTMX11019
OG0003403	SACKO_03712	ASTMX22206, ASTMX23055
OG0003419	SACKO_07603	ASTMX09665, ASTMX22627
OG0003421	SACKO_01930, SACKO_01928, SACKO_01939	ASTMX03751
OG0003422	SACKO_04586	ASTMX16317
OG0003424	SACKO_05692	ASTMX18868
OG0003425	SACKO_21290	ASTMX10571
OG0003426	SACKO_29295	ASTMX04641
OG0003428	SACKO_19906	ASTMX17578
OG0003429	SACKO_18851	ASTMX01780
OG0003431	SACKO_02696	ASTMX02037
OG0003432	SACKO_21364	ASTMX19615
OG0003433	SACKO_19315	ASTMX18120, ASTMX05648
OG0003434	SACKO_27927	ASTMX16757
OG0003435	SACKO_25724	ASTMX08077, ASTMX01388
OG0003437	SACKO_25025	ASTMX18378, ASTMX16135, ASTMX15000
OG0003439	SACKO_33811	ASTMX00536, ASTMX08748
OG0003440	SACKO_12972	ASTMX07860, ASTMX13319
OG0003441	SACKO_30707, SACKO_33516, SACKO_30700	ASTMX13951
OG0003442	SACKO_15203	ASTMX04859, ASTMX01667, ASTMX05506
OG0003443	SACKO_22199	ASTMX12664, ASTMX04558
OG0003444	SACKO_29328	ASTMX02545
OG0003447	SACKO_16916	ASTMX07133
OG0003448	SACKO_29640	ASTMX17648
OG0003449	SACKO_09979	ASTMX14031
OG0003450	SACKO_15572	ASTMX21046
OG0003451	SACKO_04785	ASTMX00047, ASTMX22491
OG0003452	SACKO_24050	ASTMX07622
OG0003453	SACKO_10209	ASTMX18802
OG0003454	SACKO_30324	ASTMX17262, ASTMX01805, ASTMX17046
OG0003455	SACKO_22919	ASTMX03444, ASTMX03446, ASTMX03445
OG0003456	SACKO_28683	ASTMX21655, ASTMX18222, ASTMX04968
OG0003457	SACKO_17526, SACKO_07023	ASTMX17161, ASTMX01405
OG0003458	SACKO_24689, SACKO_13988	ASTMX10149
OG0003459	SACKO_12030	ASTMX10610, ASTMX08523
OG0003460	SACKO_05169	ASTMX03204
OG0003462	SACKO_00776	ASTMX22437
OG0003463	SACKO_31602	ASTMX08158, ASTMX19125
OG0003464	SACKO_26254	ASTMX07673
OG0003465	SACKO_23058	ASTMX08614
OG0003466	SACKO_02294	ASTMX18103, ASTMX01489, ASTMX09766, ASTMX12180, ASTMX07980
OG0003467	SACKO_32119	ASTMX15385
OG0003469	SACKO_13512	ASTMX12242, ASTMX12240, ASTMX12241
OG0003469	SACKO_13507	ASTMX02623
OG0003471	SACKO_27838	ASTMX01577
OG0003472	SACKO_24937	ASTMX00009
OG0003473	SACKO_33089	ASTMX07041, ASTMX19152
OG0003474	SACKO_18192	ASTMX15389, ASTMX12244
OG0003475	SACKO_31281	ASTMX07930
OG0003476	SACKO_26059	ASTMX07144
OG0003477	SACKO_20610	ASTMX10944
OG0003478	SACKO_00688	ASTMX16545
OG0003479	SACKO_01184	ASTMX08377, ASTMX19369
OG0003480	SACKO_11010	ASTMX18358, ASTMX00514
OG0003481	SACKO_13902	ASTMX12699
OG0003482	SACKO_26994	ASTMX06291, ASTMX01090, ASTMX09004
OG0003483	SACKO_18557	ASTMX02494
OG0003485	SACKO_10815	ASTMX12594
OG0003487	SACKO_25911, SACKO_25905	ASTMX11535
OG0003488	SACKO_21273	ASTMX06137
OG0003489	SACKO_12828	ASTMX22461
OG0003489	SACKO_29393	ASTMX11315
OG0003490	SACKO_04384	ASTMX12967
OG0003491	SACKO_26412	ASTMX11829, ASTMX07278
OG0003492	SACKO_31827	ASTMX15658, ASTMX07661
OG0003493	SACKO_15477, SACKO_31955	ASTMX11757
OG0003495	SACKO_30140	ASTMX06696, ASTMX17728, ASTMX15254
OG0003496	SACKO_06794	ASTMX05843
OG0003497	SACKO_02621	ASTMX09325, ASTMX12800
OG0003498	SACKO_01996, SACKO_01988	ASTMX01620
OG0003499	SACKO_22766	ASTMX00373
OG0003500	SACKO_07628	ASTMX13670
OG0003501	SACKO_30952	ASTMX02416
OG0003502	SACKO_20189	ASTMX09364
OG0003503	SACKO_09739	ASTMX17335
OG0003504	SACKO_16259	ASTMX10105, ASTMX07823, ASTMX12935
OG0003505	SACKO_26757	ASTMX01106
OG0003506	SACKO_24649	ASTMX03887, ASTMX17187, ASTMX15908
OG0003507	SACKO_15223, SACKO_03869	ASTMX03126, ASTMX03987, ASTMX02892
OG0003508	SACKO_06902	ASTMX08692
OG0003509	SACKO_34164	ASTMX20219
OG0003510	SACKO_30246	ASTMX17133
OG0003511	SACKO_09852	ASTMX12073
OG0003512	SACKO_20205	ASTMX05092, ASTMX09614
OG0003513	SACKO_30320, SACKO_14277	ASTMX12957, ASTMX10424, ASTMX18403
OG0003514	SACKO_25947, SACKO_14249, SACKO_25494	ASTMX08380, ASTMX19372, ASTMX08342
OG0003515	SACKO_30659	ASTMX14872, ASTMX08241
OG0003516	SACKO_24084	ASTMX03270
OG0003517	SACKO_15617	ASTMX02229, ASTMX22733, ASTMX21231
OG0003518	SACKO_26732	ASTMX08720
OG0003519	SACKO_12908	ASTMX21057
OG0003520	SACKO_18568, SACKO_23243	ASTMX10981
OG0003521	SACKO_02542	ASTMX05860
OG0003522	SACKO_24463	ASTMX09932, ASTMX01391
OG0003523	SACKO_34177, SACKO_33207	ASTMX06451, ASTMX09203
OG0003524	SACKO_28813	ASTMX00697
OG0003525	SACKO_24043, SACKO_19674, SACKO_18095, SACKO_24008	ASTMX03127, ASTMX20265
OG0003526	SACKO_17051, SACKO_12308	ASTMX04890, ASTMX21723, ASTMX08073
OG0003527	SACKO_00456	ASTMX22759, ASTMX03019
OG0003527	SACKO_00460	ASTMX09189
OG0003528	SACKO_21089	ASTMX09805
OG0003529	SACKO_32438	ASTMX16745, ASTMX14098
OG0003530	SACKO_12596	ASTMX05440, ASTMX20430
OG0003531	SACKO_00165	ASTMX16540, ASTMX22221, ASTMX09746, ASTMX04691
OG0003532	SACKO_31069	ASTMX09797
OG0003533	SACKO_23729	ASTMX14253
OG0003534	SACKO_07848	ASTMX08453, ASTMX01684, ASTMX08487
OG0003535	SACKO_28933	ASTMX17766, ASTMX10435, ASTMX12077
OG0003536	SACKO_22529	ASTMX04814, ASTMX07581
OG0003537	SACKO_16852, SACKO_18710	ASTMX10030
OG0003538	SACKO_14572	ASTMX21966, ASTMX20518
OG0003539	SACKO_02852	ASTMX01615
OG0003541	SACKO_26803	ASTMX02571
OG0003543	SACKO_32884	ASTMX13907
OG0003544	SACKO_26949, SACKO_12520	ASTMX05764, ASTMX12377
OG0003545	SACKO_28684, SACKO_03798	ASTMX22856, ASTMX03639, ASTMX14841
OG0003546	SACKO_10975	ASTMX03306, ASTMX06923, ASTMX13133
OG0003547	SACKO_00985	ASTMX02604, ASTMX19542, ASTMX19541, ASTMX00359
OG0003548	SACKO_18715	ASTMX10078, ASTMX20604
OG0003549	SACKO_31303	ASTMX09904, ASTMX16803
OG0003550	SACKO_21635	ASTMX12018, ASTMX00483, ASTMX08669
OG0003551	SACKO_25700	ASTMX14723, ASTMX11606, ASTMX14724, ASTMX04936
OG0003552	SACKO_04703	ASTMX04006
OG0003554	SACKO_27750	ASTMX10001, ASTMX12094
OG0003555	SACKO_27229	ASTMX06580
OG0003556	SACKO_20857	ASTMX21299, ASTMX01752, ASTMX13732
OG0003557	SACKO_27387	ASTMX07636, ASTMX17680
OG0003558	SACKO_16535	ASTMX07075, ASTMX08200, ASTMX02922
OG0003561	SACKO_31413	ASTMX09905, ASTMX06185
OG0003562	SACKO_19186	ASTMX19362, ASTMX04310, ASTMX15769
OG0003563	SACKO_24469	ASTMX07743
OG0003564	SACKO_17080	ASTMX16336, ASTMX09764, ASTMX04739
OG0003565	SACKO_33328, SACKO_08612	ASTMX17264
OG0003566	SACKO_03424	ASTMX09006, ASTMX21630
OG0003567	SACKO_17659	ASTMX03625
OG0003568	SACKO_29348	ASTMX14445
OG0003570	SACKO_10065	ASTMX18041
OG0003571	SACKO_20473	ASTMX18396, ASTMX02624
OG0003572	SACKO_16275	ASTMX20122, ASTMX06072, ASTMX07500, ASTMX04640, ASTMX01355
OG0003573	SACKO_03300	ASTMX17087
OG0003576	SACKO_10871	ASTMX19656, ASTMX13857
OG0003577	SACKO_06470	ASTMX14615
OG0003578	SACKO_25432	ASTMX15744
OG0003579	SACKO_31496	ASTMX18857, ASTMX05928, ASTMX10482
OG0003581	SACKO_32993, SACKO_32992	ASTMX08220
OG0003582	SACKO_20514, SACKO_20506	ASTMX22172, ASTMX05373
OG0003597	SACKO_27649	ASTMX03573
OG0003598	SACKO_18642	ASTMX04073
OG0003600	SACKO_26845	ASTMX00592
OG0003601	SACKO_22970	ASTMX05402, ASTMX21482, ASTMX21464, ASTMX21480
OG0003604	SACKO_02211	ASTMX12235, ASTMX18061, ASTMX05055, ASTMX07337
OG0003606	SACKO_14800	ASTMX08937, ASTMX02533, ASTMX00915
OG0003607	SACKO_11384	ASTMX21385
OG0003608	SACKO_31522, SACKO_25828	ASTMX02819
OG0003610	SACKO_11265	ASTMX10810
OG0003611	SACKO_17082	ASTMX14877
OG0003612	SACKO_07192	ASTMX21729
OG0003613	SACKO_09649	ASTMX04050, ASTMX18610
OG0003615	SACKO_03496	ASTMX17840, ASTMX02926, ASTMX03022
OG0003616	SACKO_25465	ASTMX05288, ASTMX16997, ASTMX17937
OG0003617	SACKO_22185	ASTMX16719
OG0003618	SACKO_02416	ASTMX06136
OG0003619	SACKO_04087	ASTMX04527
OG0003620	SACKO_04500	ASTMX19184
OG0003622	SACKO_14629, SACKO_28093	ASTMX03803, ASTMX18660
OG0003623	SACKO_00865	ASTMX09071
OG0003626	SACKO_07911	ASTMX14928
OG0003627	SACKO_03623	ASTMX02831, ASTMX03012
OG0003628	SACKO_29894	ASTMX20167
OG0003629	SACKO_12633	ASTMX11708
OG0003630	SACKO_05455	ASTMX04467
OG0003631	SACKO_08255	ASTMX03889
OG0003632	SACKO_10570	ASTMX05268, ASTMX13688, ASTMX16659
OG0003633	SACKO_04000, SACKO_29034	ASTMX18125
OG0003635	SACKO_20382	ASTMX01147
OG0003636	SACKO_32398	ASTMX14519
OG0003638	SACKO_04756	ASTMX08095, ASTMX09482
OG0003640	SACKO_16698	ASTMX07846, ASTMX10421
OG0003641	SACKO_25568	ASTMX06736, ASTMX00519
OG0003642	SACKO_29276	ASTMX13241, ASTMX14005
OG0003643	SACKO_24533	ASTMX06419
OG0003644	SACKO_09283	ASTMX11204, ASTMX22672
OG0003645	SACKO_23291	ASTMX17672
OG0003646	SACKO_03457	ASTMX07094
OG0003647	SACKO_09851	ASTMX03340, ASTMX07786
OG0003648	SACKO_11947	ASTMX04819
OG0003649	SACKO_04513	ASTMX04920
OG0003650	SACKO_09653, SACKO_34048	ASTMX05339
OG0003651	SACKO_13985	ASTMX06708, ASTMX15249
OG0003652	SACKO_24298	ASTMX06086, ASTMX01201
OG0003653	SACKO_18995	ASTMX09844, ASTMX03565, ASTMX07032
OG0003654	SACKO_34038	ASTMX18752, ASTMX06146, ASTMX18753
OG0003655	SACKO_24287	ASTMX09913, ASTMX17372
OG0003656	SACKO_13038	ASTMX22041, ASTMX06864
OG0003657	SACKO_16386	ASTMX05415, ASTMX12030
OG0003658	SACKO_28365, SACKO_28351, SACKO_16579, SACKO_05605	ASTMX21818
OG0003658	SACKO_28276, SACKO_10742, SACKO_09971	ASTMX20155
OG0003659	SACKO_30164	ASTMX22182, ASTMX21660, ASTMX21661
OG0003660	SACKO_06451, SACKO_27660	ASTMX02749, ASTMX13404
OG0003661	SACKO_30405	ASTMX01047
OG0003661	SACKO_00300, SACKO_17621	ASTMX01048
OG0003664	SACKO_00324	ASTMX21611, ASTMX22165
OG0003665	SACKO_18081, SACKO_18084, SACKO_18052	ASTMX19841
OG0003666	SACKO_16204	ASTMX16764, ASTMX03845, ASTMX03113
OG0003667	SACKO_07527	ASTMX13037, ASTMX04391, ASTMX13189
OG0003668	SACKO_16542	ASTMX06218
OG0003669	SACKO_29388, SACKO_29382	ASTMX15273
OG0003671	SACKO_06102	ASTMX16457, ASTMX06659, ASTMX15213
OG0003672	SACKO_22038	ASTMX07690
OG0003674	SACKO_16258	ASTMX11388
OG0003675	SACKO_02504	ASTMX07427
OG0003676	SACKO_32292	ASTMX13350
OG0003677	SACKO_22925	ASTMX08647, ASTMX19744, ASTMX10207
OG0003678	SACKO_00514	ASTMX03163, ASTMX18968
OG0003679	SACKO_05594	ASTMX00166, ASTMX14038
OG0003680	SACKO_07919	ASTMX05302, ASTMX19340
OG0003681	SACKO_22429	ASTMX16563, ASTMX18250, ASTMX18137
OG0003682	SACKO_09118	ASTMX07505, ASTMX12895
OG0003683	SACKO_13327	ASTMX21452
OG0003684	SACKO_16167	ASTMX08680
OG0003685	SACKO_17420	ASTMX07097
OG0003687	SACKO_02692	ASTMX17726, ASTMX07873
OG0003688	SACKO_15602	ASTMX13333
OG0003689	SACKO_12938, SACKO_04151	ASTMX02872, ASTMX21294, ASTMX05418, ASTMX17697
OG0003690	SACKO_17688	ASTMX10980, ASTMX10978
OG0003691	SACKO_06838	ASTMX15904
OG0003692	SACKO_30272	ASTMX10000, ASTMX15655
OG0003693	SACKO_30147, SACKO_30156	ASTMX14396, ASTMX02107
OG0003694	SACKO_13899	ASTMX09722
OG0003695	SACKO_15073	ASTMX03315, ASTMX17201, ASTMX12439
OG0003696	SACKO_23747, SACKO_23745	ASTMX00614
OG0003697	SACKO_33327	ASTMX06569
OG0003698	SACKO_23560	ASTMX02803, ASTMX17268
OG0003700	SACKO_28036	ASTMX19240, ASTMX07852
OG0003701	SACKO_29992	ASTMX12710
OG0003702	SACKO_09365	ASTMX02772, ASTMX05806
OG0003703	SACKO_22461	ASTMX18566, ASTMX17499
OG0003704	SACKO_18437	ASTMX13177, ASTMX10331, ASTMX18966
OG0003704	SACKO_18600	ASTMX10332
OG0003705	SACKO_07440	ASTMX08013
OG0003706	SACKO_21403	ASTMX00898, ASTMX13803
OG0003707	SACKO_10232	ASTMX04909
OG0003708	SACKO_10347	ASTMX12297
OG0003709	SACKO_29614, SACKO_29630, SACKO_29613	ASTMX17645, ASTMX07210
OG0003710	SACKO_14655	ASTMX20149, ASTMX06151
OG0003711	SACKO_19684	ASTMX03560
OG0003712	SACKO_24483	ASTMX14325, ASTMX20985
OG0003713	SACKO_23814	ASTMX03846, ASTMX03111
OG0003714	SACKO_12574	ASTMX17749
OG0003716	SACKO_26655	ASTMX07172
OG0003717	SACKO_18355	ASTMX04289, ASTMX13919
OG0003718	SACKO_13035	ASTMX05446
OG0003719	SACKO_21324	ASTMX21101
OG0003720	SACKO_27787	ASTMX03119, ASTMX19301
OG0003721	SACKO_27819	ASTMX22043
OG0003722	SACKO_09342	ASTMX06501, ASTMX11182
OG0003725	SACKO_29232	ASTMX14050, ASTMX18830
OG0003726	SACKO_21238, SACKO_21229, SACKO_21266, SACKO_21234	ASTMX20012
OG0003727	SACKO_09913, SACKO_09908	ASTMX08742, ASTMX06766
OG0003728	SACKO_28519	ASTMX20243
OG0003729	SACKO_10462	ASTMX05387
OG0003729	SACKO_10479	ASTMX05386
OG0003731	SACKO_09116	ASTMX18880
OG0003733	SACKO_25639	ASTMX05574
OG0003734	SACKO_10298	ASTMX11186
OG0003735	SACKO_27359	ASTMX02980
OG0003736	SACKO_08001	ASTMX06261
OG0003737	SACKO_21407	ASTMX03311, ASTMX02075
OG0003738	SACKO_02219	ASTMX11368, ASTMX05001
OG0003739	SACKO_32965	ASTMX15585
OG0003740	SACKO_08475	ASTMX16206
OG0003742	SACKO_16317	ASTMX13806, ASTMX00905
OG0003743	SACKO_20767	ASTMX18803
OG0003744	SACKO_15973	ASTMX08863, ASTMX05359
OG0003746	SACKO_04162	ASTMX16717, ASTMX17153, ASTMX01456, ASTMX21879, ASTMX09875
OG0003747	SACKO_02548	ASTMX18158
OG0003748	SACKO_12145	ASTMX14382, ASTMX00409, ASTMX06418
OG0003749	SACKO_08322	ASTMX08310, ASTMX01524
OG0003750	SACKO_12535, SACKO_09051	ASTMX18029
OG0003751	SACKO_27798	ASTMX04007
OG0003752	SACKO_12922	ASTMX00327, ASTMX00468
OG0003753	SACKO_28676	ASTMX14842
OG0003754	SACKO_08508	ASTMX02185, ASTMX21230
OG0003755	SACKO_29745	ASTMX22559, ASTMX14368
OG0003756	SACKO_18779	ASTMX13569, ASTMX10898
OG0003757	SACKO_06078	ASTMX09893
OG0003758	SACKO_22893	ASTMX20436, ASTMX20437
OG0003759	SACKO_28661, SACKO_18691	ASTMX21302, ASTMX08728, ASTMX08729
OG0003760	SACKO_23820	ASTMX21160, ASTMX20023
OG0003761	SACKO_10184, SACKO_16376	ASTMX13246, ASTMX10082
OG0003762	SACKO_02218	ASTMX18780, ASTMX07713, ASTMX18085
OG0003763	SACKO_12267, SACKO_12262, SACKO_12259, SACKO_16479	ASTMX20292, ASTMX20453
OG0003764	SACKO_05674, SACKO_05695, SACKO_05671, SACKO_09985	ASTMX16449
OG0003765	SACKO_23648	ASTMX06405, ASTMX16635
OG0003766	SACKO_29018	ASTMX00690
OG0003767	SACKO_34036, SACKO_34061, SACKO_34034	ASTMX00865
OG0003768	SACKO_08292	ASTMX03041
OG0003769	SACKO_26729	ASTMX09112
OG0003770	SACKO_30113	ASTMX04346
OG0003771	SACKO_24472	ASTMX20761, ASTMX17664
OG0003772	SACKO_12861	ASTMX02565
OG0003773	SACKO_25570	ASTMX19481, ASTMX13827
OG0003775	SACKO_31359	ASTMX20076
OG0003776	SACKO_19961, SACKO_22793, SACKO_32454	ASTMX07290, ASTMX16427, ASTMX19488
OG0003777	SACKO_18112	ASTMX15587, ASTMX19161, ASTMX01444, ASTMX00836, ASTMX16256
OG0003778	SACKO_19167	ASTMX10296, ASTMX01093
OG0003779	SACKO_17816	ASTMX20791
OG0003780	SACKO_32052	ASTMX11152, ASTMX07003, ASTMX04115, ASTMX05433, ASTMX16713
OG0003794	SACKO_16406	ASTMX22594, ASTMX13595, ASTMX15133, ASTMX07244, ASTMX00269
OG0003795	SACKO_26427	ASTMX22459, ASTMX04043
OG0003798	SACKO_04965	ASTMX00649, ASTMX05334
OG0003803	SACKO_16018	ASTMX15080, ASTMX04008
OG0003806	SACKO_25022	ASTMX21196
OG0003807	SACKO_28702	ASTMX03640
OG0003808	SACKO_11285	ASTMX12243
OG0003811	SACKO_23286, SACKO_31701	ASTMX11112
OG0003812	SACKO_20919	ASTMX22843
OG0003812	SACKO_19469	ASTMX06055
OG0003813	SACKO_02012	ASTMX06952, ASTMX11991
OG0003816	SACKO_29848	ASTMX10485, ASTMX10948
OG0003818	SACKO_15857	ASTMX08224
OG0003820	SACKO_04478	ASTMX09663
OG0003821	SACKO_23600	ASTMX15916, ASTMX00789
OG0003823	SACKO_05580	ASTMX14106
OG0003824	SACKO_12746	ASTMX15652
OG0003825	SACKO_00319, SACKO_24145	ASTMX23005, ASTMX15234, ASTMX01205
OG0003826	SACKO_00714	ASTMX13299
OG0003827	SACKO_27592	ASTMX08906, ASTMX01691
OG0003828	SACKO_16727	ASTMX09777
OG0003829	SACKO_06553	ASTMX16879
OG0003830	SACKO_27375, SACKO_27382	ASTMX09924, ASTMX15222
OG0003832	SACKO_16929	ASTMX16229, ASTMX15146, ASTMX00997
OG0003833	SACKO_15586, SACKO_23901	ASTMX08170
OG0003834	SACKO_32127	ASTMX13103, ASTMX02832, ASTMX21677
OG0003835	SACKO_00089	ASTMX08155
OG0003836	SACKO_30569	ASTMX03922
OG0003837	SACKO_26489, SACKO_21340	ASTMX22200
OG0003838	SACKO_16736	ASTMX07568, ASTMX14008
OG0003839	SACKO_03944	ASTMX03107
OG0003840	SACKO_04971	ASTMX21619, ASTMX10569
OG0003841	SACKO_22771	ASTMX15813
OG0003842	SACKO_21861	ASTMX02010
OG0003844	SACKO_31459	ASTMX18569
OG0003845	SACKO_11086	ASTMX21005
OG0003848	SACKO_14467	ASTMX03313, ASTMX06535, ASTMX02072
OG0003849	SACKO_29260	ASTMX06220, ASTMX00255, ASTMX13365
OG0003850	SACKO_27365	ASTMX17827
OG0003852	SACKO_19687	ASTMX13641
OG0003853	SACKO_33439, SACKO_06109	ASTMX06603
OG0003855	SACKO_20717	ASTMX18348
OG0003856	SACKO_00893	ASTMX11397
OG0003857	SACKO_19253	ASTMX17813
OG0003858	SACKO_32375	ASTMX02510
OG0003859	SACKO_08127, SACKO_30566	ASTMX19127
OG0003860	SACKO_18729	ASTMX15680
OG0003861	SACKO_06020	ASTMX18934
OG0003862	SACKO_10381	ASTMX05392
OG0003863	SACKO_16685	ASTMX05791, ASTMX12495
OG0003864	SACKO_22188	ASTMX07056
OG0003865	SACKO_07903	ASTMX14765, ASTMX05719
OG0003866	SACKO_20784	ASTMX09589
OG0003867	SACKO_16952	ASTMX14392
OG0003868	SACKO_03942	ASTMX14524, ASTMX02829
OG0003869	SACKO_04979	ASTMX17801
OG0003870	SACKO_31960	ASTMX22404
OG0003871	SACKO_17392	ASTMX07548
OG0003872	SACKO_01636	ASTMX21986
OG0003873	SACKO_11352, SACKO_11339	ASTMX18658
