Orthogroup	CAEEL	BRAFL
OG0004159	CAEEL16103	bflo_05541
OG0004160	CAEEL08700	bflo_25508
OG0004161	CAEEL18958	bflo_13481, bflo_27086
OG0004164	CAEEL10119	bflo_07953
OG0004166	CAEEL04359	bflo_10003
OG0004167	CAEEL14218	bflo_06366
OG0004168	CAEEL08233	bflo_03869
OG0004169	CAEEL01556	bflo_23613
OG0004170	CAEEL10605	bflo_08931
OG0004171	CAEEL11852	bflo_08244
OG0004176	CAEEL01489	bflo_07261
OG0004178	CAEEL09854	bflo_11717
OG0004179	CAEEL10656	bflo_23006
OG0004180	CAEEL08381	bflo_19742, bflo_19473
OG0004181	CAEEL13830	bflo_14869
OG0004182	CAEEL14269	bflo_27213, bflo_17268, bflo_17270, bflo_04774
OG0004184	CAEEL15780, CAEEL15781	bflo_17251
OG0004185	CAEEL19854	bflo_21307
OG0004186	CAEEL13926	bflo_07573
OG0004187	CAEEL02068	bflo_13222
OG0004188	CAEEL15410	bflo_11714, bflo_16377
OG0004189	CAEEL17811	bflo_20223
OG0004215	CAEEL08870	bflo_20025
OG0004216	CAEEL02995	bflo_12603
OG0004217	CAEEL08020	bflo_14087
OG0004218	CAEEL08860	bflo_21045, bflo_20460
OG0004219	CAEEL00713	bflo_02280
OG0004223	CAEEL05790	bflo_01727
OG0004225	CAEEL07717	bflo_00301
OG0004227	CAEEL05233	bflo_25102
OG0004228	CAEEL13669	bflo_01224
OG0004229	CAEEL11625	bflo_07812
OG0004230	CAEEL07897	bflo_14845
OG0004231	CAEEL00452	bflo_05384
OG0004232	CAEEL03690	bflo_10173
OG0004233	CAEEL12306	bflo_24143
OG0004236	CAEEL15188	bflo_07373
OG0004240	CAEEL11686	bflo_14064
OG0004241	CAEEL20251	bflo_22009
OG0004243	CAEEL01439	bflo_02341
OG0004244	CAEEL12157	bflo_11658
OG0004245	CAEEL11730	bflo_10377
OG0004246	CAEEL17853	bflo_23079
OG0004248	CAEEL11465	bflo_24542, bflo_24543
OG0004249	CAEEL17634	bflo_14267
OG0004250	CAEEL16187	bflo_20438
OG0004252	CAEEL07003	bflo_03055
OG0004253	CAEEL06637	bflo_21064
OG0004254	CAEEL05989	bflo_08133
OG0004255	CAEEL03031	bflo_25003
OG0004257	CAEEL01608	bflo_01868
OG0004258	CAEEL00939	bflo_14122
OG0004259	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028	bflo_03895
OG0004262	CAEEL13871	bflo_17291
OG0004263	CAEEL04092, CAEEL20329	bflo_18760
OG0004265	CAEEL08248	bflo_16650
OG0004267	CAEEL04354, CAEEL04355	bflo_04121
OG0004268	CAEEL02406	bflo_13534
OG0004269	CAEEL07842	bflo_23956
OG0004270	CAEEL02066	bflo_05847
OG0004271	CAEEL10494	bflo_11927
OG0004273	CAEEL04799	bflo_23163
OG0004274	CAEEL05009	bflo_04876, bflo_13254
OG0004277	CAEEL06545	bflo_17664
OG0004278	CAEEL07238	bflo_26456
OG0004280	CAEEL16211, CAEEL16212	bflo_05742, bflo_18667
OG0004282	CAEEL18359, CAEEL13638	bflo_01697
OG0004283	CAEEL08314	bflo_14369
OG0004284	CAEEL08527	bflo_09955, bflo_09499, bflo_10091
OG0004285	CAEEL01238	bflo_09644
OG0004287	CAEEL00835	bflo_22517
OG0004288	CAEEL01059	bflo_13055
OG0004289	CAEEL02984	bflo_16900
OG0004290	CAEEL02030	bflo_12592
OG0004291	CAEEL04748	bflo_09709
OG0004292	CAEEL15301	bflo_24769
OG0004294	CAEEL04571	bflo_20010
OG0004295	CAEEL03919	bflo_25243
OG0004297	CAEEL19228	bflo_01520
OG0004299	CAEEL07283	bflo_14117
OG0004301	CAEEL07551	bflo_21149
OG0004302	CAEEL07295	bflo_20299
OG0004303	CAEEL12783	bflo_21593
OG0004304	CAEEL17137	bflo_10723
OG0004305	CAEEL02874	bflo_05913
OG0004307	CAEEL00090	bflo_23131
OG0004308	CAEEL00320	bflo_17611
OG0004309	CAEEL13877	bflo_07674
OG0004310	CAEEL02565	bflo_07406
OG0004312	CAEEL05846	bflo_18032
OG0004314	CAEEL00001	bflo_15802
OG0004316	CAEEL10340	bflo_24460
OG0004317	CAEEL07185	bflo_19864
OG0004321	CAEEL11975	bflo_07360, bflo_21224
OG0004324	CAEEL07830	bflo_01085
OG0004326	CAEEL05465, CAEEL10687	bflo_24879, bflo_25019
OG0004328	CAEEL00916	bflo_01149
OG0004329	CAEEL16040	bflo_09988, bflo_02398
OG0004330	CAEEL15513	bflo_18848
OG0004331	CAEEL11038	bflo_18890
OG0004332	CAEEL19699	bflo_24713
OG0004333	CAEEL19900	bflo_01460
OG0004334	CAEEL04372	bflo_25607
OG0004335	CAEEL09206	bflo_14442
OG0004337	CAEEL11698, CAEEL01133	bflo_09505
OG0004338	CAEEL07793	bflo_14114
OG0004344	CAEEL16267	bflo_07396
OG0004345	CAEEL06934	bflo_16427
OG0004348	CAEEL08518	bflo_21350
OG0004349	CAEEL06923, CAEEL06922	bflo_12358
OG0004350	CAEEL01588	bflo_18288, bflo_18444
OG0004351	CAEEL08854	bflo_24757
OG0004353	CAEEL03078	bflo_24646
OG0004355	CAEEL17139	bflo_16043
OG0004356	CAEEL10602	bflo_23965, bflo_24929
OG0004357	CAEEL01908	bflo_11494
OG0004358	CAEEL10874	bflo_11539
OG0004359	CAEEL05118	bflo_15102
OG0004360	CAEEL08760	bflo_05338
OG0004361	CAEEL01764	bflo_15552
OG0004362	CAEEL01360	bflo_04119
OG0004364	CAEEL05913	bflo_13993
OG0004365	CAEEL00507	bflo_19418
OG0004368	CAEEL20084	bflo_16051
OG0004369	CAEEL08210	bflo_16942
OG0004370	CAEEL03244, CAEEL09918	bflo_21301
OG0004372	CAEEL05609	bflo_04811
OG0004373	CAEEL05891	bflo_06065
OG0004374	CAEEL07100	bflo_20012
OG0004376	CAEEL08383	bflo_20526
OG0004377	CAEEL07838	bflo_19356
OG0004378	CAEEL08612	bflo_07641
OG0004379	CAEEL06174	bflo_09448
OG0004381	CAEEL00194	bflo_09247
OG0004382	CAEEL06795	bflo_06113
OG0004388	CAEEL02922	bflo_05660
OG0004390	CAEEL10569	bflo_17071
OG0004391	CAEEL09690	bflo_08434
OG0004392	CAEEL11311, CAEEL11312	bflo_07121
OG0004393	CAEEL19535	bflo_09718
OG0004394	CAEEL00556	bflo_14723
OG0004396	CAEEL05746	bflo_24471
OG0004398	CAEEL09179	bflo_20532
OG0004399	CAEEL12106	bflo_11895
OG0004401	CAEEL08851	bflo_00348
OG0004402	CAEEL07455	bflo_14968
OG0004403	CAEEL00967	bflo_06952
OG0004404	CAEEL00266	bflo_21918
OG0004407	CAEEL15656	bflo_24382
OG0004409	CAEEL18900	bflo_12253
OG0004417	CAEEL04605	bflo_25703
OG0004419	CAEEL07142	bflo_09260
OG0004423	CAEEL08323, CAEEL04481, CAEEL04480	bflo_06771
OG0004425	CAEEL04267	bflo_02356
OG0004426	CAEEL06644	bflo_13509
OG0004459	CAEEL09113	bflo_09372
OG0004460	CAEEL05618, CAEEL12160	bflo_12840
OG0004462	CAEEL07505	bflo_21993
OG0004465	CAEEL14659	bflo_05736, bflo_05733
OG0004467	CAEEL08802	bflo_20572
OG0004468	CAEEL08068, CAEEL00974	bflo_20382
OG0004471	CAEEL07653	bflo_00929
OG0004472	CAEEL02040	bflo_10789
OG0004474	CAEEL04978, CAEEL19704	bflo_14427
OG0004476	CAEEL09485	bflo_05841
OG0004477	CAEEL01083	bflo_06106
OG0004479	CAEEL01982	bflo_13215
OG0004481	CAEEL01863	bflo_26415
OG0004484	CAEEL03718, CAEEL03716	bflo_24462
OG0004486	CAEEL02086	bflo_12928
OG0004487	CAEEL04119	bflo_11125, bflo_13011
OG0004489	CAEEL07471	bflo_11412
OG0004490	CAEEL15483	bflo_16236, bflo_03321
OG0004492	CAEEL12152, CAEEL01223	bflo_20550
OG0004493	CAEEL07084	bflo_17475
OG0004494	CAEEL06691	bflo_22629
OG0004495	CAEEL00990	bflo_13385
OG0004496	CAEEL17616	bflo_15959
OG0004498	CAEEL07493	bflo_13885
OG0004500	CAEEL07302, CAEEL06408	bflo_06052
OG0004501	CAEEL02204	bflo_17400
OG0004505	CAEEL02342, CAEEL10487	bflo_02172, bflo_02171
OG0004506	CAEEL09652	bflo_23062
OG0004507	CAEEL02892	bflo_06594
OG0004509	CAEEL08073, CAEEL06714	bflo_17080
OG0004511	CAEEL00625	bflo_15924
OG0004513	CAEEL02074	bflo_08350
OG0004514	CAEEL07361	bflo_20987
OG0004516	CAEEL09798	bflo_20144
OG0004517	CAEEL19843	bflo_23362
OG0004518	CAEEL18955	bflo_16710
OG0004519	CAEEL09657	bflo_11096
OG0004520	CAEEL04837	bflo_21786
OG0004523	CAEEL05687	bflo_05747
OG0004525	CAEEL03911	bflo_15861
OG0004526	CAEEL07101	bflo_15645
OG0004532	CAEEL10922	bflo_22983
OG0004533	CAEEL01233	bflo_07628
OG0004535	CAEEL05920	bflo_06382
OG0004538	CAEEL15076	bflo_06518
OG0004539	CAEEL15237	bflo_05863
OG0004542	CAEEL08914	bflo_09402
OG0004543	CAEEL06797	bflo_00318
OG0004544	CAEEL10954	bflo_12181
OG0004545	CAEEL06229	bflo_16418
OG0004546	CAEEL12390	bflo_06485
OG0004548	CAEEL05049	bflo_15915
OG0004551	CAEEL07605	bflo_23479
OG0004554	CAEEL12132	bflo_24473
OG0004555	CAEEL01286	bflo_27055, bflo_12751
OG0004557	CAEEL19316	bflo_18811
OG0004559	CAEEL01667	bflo_23454
OG0004563	CAEEL05628	bflo_01881
OG0004564	CAEEL15096	bflo_09365
OG0004566	CAEEL08060	bflo_05496
OG0004567	CAEEL19136, CAEEL09098	bflo_01420
OG0004568	CAEEL14278	bflo_15367, bflo_26968, bflo_10690
OG0004569	CAEEL05747	bflo_22265, bflo_19832
OG0004572	CAEEL15485	bflo_13327, bflo_13783
OG0004573	CAEEL03080	bflo_20186
OG0004574	CAEEL05144	bflo_03205
OG0004577	CAEEL02135, CAEEL02134	bflo_12511
OG0004579	CAEEL12615	bflo_11289
OG0004581	CAEEL20357	bflo_22410
OG0004582	CAEEL14132	bflo_25760, bflo_25502
OG0004583	CAEEL07667	bflo_26211
OG0004584	CAEEL07066	bflo_18182
OG0004585	CAEEL02092	bflo_13881
OG0004587	CAEEL08366	bflo_14705
OG0004589	CAEEL09315	bflo_20258
OG0004590	CAEEL07891	bflo_20267
OG0004592	CAEEL05824	bflo_25813
OG0004595	CAEEL08365	bflo_00394
OG0004596	CAEEL00832	bflo_08985
OG0004597	CAEEL15344	bflo_09059
OG0004599	CAEEL18962	bflo_05807
OG0004602	CAEEL17403	bflo_04353
OG0004603	CAEEL01453	bflo_23030
OG0004606	CAEEL07463	bflo_01880
OG0004609	CAEEL01549, CAEEL18748	bflo_20965
OG0004610	CAEEL01077	bflo_06351
OG0004611	CAEEL06872	bflo_14611
OG0004612	CAEEL17404	bflo_00158
OG0004613	CAEEL11219	bflo_19503, bflo_11676
OG0004614	CAEEL14871	bflo_11461
OG0004616	CAEEL02677	bflo_02456
OG0004618	CAEEL11221	bflo_14644
OG0004619	CAEEL07756	bflo_18891
OG0004621	CAEEL01185	bflo_11024
OG0004622	CAEEL00340, CAEEL00339	bflo_02154
OG0004626	CAEEL02718	bflo_13446
OG0004628	CAEEL08879	bflo_00111
OG0004630	CAEEL04593	bflo_18024
OG0004631	CAEEL04543, CAEEL20866, CAEEL16837	bflo_26303
OG0004633	CAEEL05017, CAEEL04995, CAEEL07556	bflo_24095
OG0004634	CAEEL04100	bflo_24560
OG0004635	CAEEL00310	bflo_16335
OG0004638	CAEEL15951	bflo_17068
OG0004639	CAEEL10507	bflo_17059
OG0004641	CAEEL19853	bflo_21448, bflo_22592
OG0004642	CAEEL00483	bflo_13877
OG0004643	CAEEL14114	bflo_21665
OG0004644	CAEEL03030	bflo_11603
OG0004648	CAEEL08010	bflo_12258
OG0004649	CAEEL08731	bflo_20493
OG0004652	CAEEL00605	bflo_21212, bflo_21245
OG0004654	CAEEL11750	bflo_09378
OG0004655	CAEEL08002	bflo_09012
OG0004656	CAEEL20024, CAEEL05907	bflo_05812
OG0004657	CAEEL03111	bflo_24670
OG0004658	CAEEL10598, CAEEL10597	bflo_17408
OG0004662	CAEEL07384, CAEEL15414	bflo_20444
OG0004663	CAEEL07711	bflo_20810
OG0004664	CAEEL14781	bflo_16198
OG0004669	CAEEL16538	bflo_17570
OG0004670	CAEEL02555	bflo_02470
OG0004671	CAEEL07417	bflo_20944
OG0004672	CAEEL13478, CAEEL04196	bflo_13004
OG0004674	CAEEL04819	bflo_05749
OG0004675	CAEEL00752	bflo_06236
OG0004677	CAEEL15841	bflo_09809
OG0004678	CAEEL08038	bflo_15606
OG0004681	CAEEL07293	bflo_20300, bflo_01693
OG0004682	CAEEL05023	bflo_08235
OG0004683	CAEEL15952	bflo_06703
OG0004684	CAEEL14663	bflo_18861
OG0004685	CAEEL09080	bflo_05949
OG0004687	CAEEL14139	bflo_11035
OG0004689	CAEEL04374	bflo_21020
OG0004690	CAEEL19211, CAEEL07164, CAEEL19526	bflo_08245
OG0004691	CAEEL06746	bflo_11450
OG0004694	CAEEL10169	bflo_23436
OG0004697	CAEEL08756	bflo_15191
OG0004699	CAEEL06377	bflo_03925
OG0004700	CAEEL14721	bflo_22704
OG0004703	CAEEL06877	bflo_02735
OG0004705	CAEEL07549	bflo_14925
OG0004708	CAEEL19872	bflo_00244
OG0004711	CAEEL00544	bflo_15142
OG0004728	CAEEL00538	bflo_13486
OG0004730	CAEEL07318	bflo_06596
OG0004731	CAEEL07767	bflo_04600
OG0004733	CAEEL14033	bflo_06188
OG0004735	CAEEL15164	bflo_25045
OG0004738	CAEEL01347	bflo_23674
OG0004739	CAEEL11525, CAEEL11526	bflo_13471
OG0004740	CAEEL00607	bflo_10418
OG0004743	CAEEL09903	bflo_15127
OG0004744	CAEEL01018	bflo_22859
OG0004746	CAEEL06526, CAEEL06525	bflo_03289
OG0004747	CAEEL05338	bflo_12691
OG0004749	CAEEL01493	bflo_13392
OG0004752	CAEEL01146	bflo_23786
OG0004753	CAEEL05745	bflo_09370
OG0004754	CAEEL09862	bflo_23367
OG0004756	CAEEL04839	bflo_01688
OG0004758	CAEEL07889	bflo_20306
OG0004759	CAEEL14427	bflo_12064
OG0004760	CAEEL04521	bflo_01599
OG0004762	CAEEL04079	bflo_21432, bflo_26205, bflo_24822
OG0004763	CAEEL09072, CAEEL20382	bflo_20256
OG0004764	CAEEL08826	bflo_26083
OG0004765	CAEEL05458	bflo_02347, bflo_25288
OG0004766	CAEEL11340	bflo_10868
OG0004767	CAEEL15300	bflo_23754, bflo_23555
OG0004768	CAEEL15484	bflo_14539
OG0004769	CAEEL12780	bflo_05382, bflo_15999
OG0004770	CAEEL01889	bflo_04459, bflo_03900
OG0004776	CAEEL08387	bflo_18407
OG0004781	CAEEL08433	bflo_14399
OG0004784	CAEEL12805	bflo_21151
OG0004785	CAEEL06884	bflo_19212
OG0004786	CAEEL08213	bflo_19673
OG0004787	CAEEL05444	bflo_17213
OG0004789	CAEEL02896	bflo_21170
OG0004790	CAEEL09153	bflo_20406
OG0004791	CAEEL06281	bflo_20414
OG0004792	CAEEL07537	bflo_18016
OG0004793	CAEEL04135, CAEEL04136	bflo_10046
OG0004794	CAEEL18384	bflo_04357
OG0004795	CAEEL08472	bflo_20953
OG0004797	CAEEL00938	bflo_04765
OG0004803	CAEEL01421, CAEEL18833	bflo_22070
OG0004805	CAEEL12139	bflo_21807
OG0004808	CAEEL02473, CAEEL11207	bflo_24087
OG0004811	CAEEL01647	bflo_11368
OG0004812	CAEEL13048, CAEEL18140	bflo_01711
OG0004813	CAEEL00671	bflo_06335
OG0004814	CAEEL07145	bflo_18711
OG0004815	CAEEL20168	bflo_00863, bflo_00118
OG0004816	CAEEL16537	bflo_09257
OG0004817	CAEEL06643	bflo_00615
OG0004818	CAEEL19418	bflo_09829, bflo_09886
OG0004819	CAEEL17427	bflo_01447
OG0004820	CAEEL02793	bflo_04335
OG0004822	CAEEL08056	bflo_04058
OG0004825	CAEEL11735	bflo_16544
OG0004826	CAEEL15579	bflo_11744
OG0004828	CAEEL10102	bflo_07064
OG0004829	CAEEL10445	bflo_07190
OG0004830	CAEEL14471	bflo_05687
OG0004832	CAEEL07284	bflo_26425
OG0004833	CAEEL01811, CAEEL01810, CAEEL17285, CAEEL17797, CAEEL16922	bflo_07551
OG0004835	CAEEL18124	bflo_20781
OG0004836	CAEEL07499	bflo_20378
OG0004837	CAEEL17416	bflo_12377
OG0004838	CAEEL14322	bflo_06796
OG0004839	CAEEL00540	bflo_06490
OG0004840	CAEEL00561	bflo_15568
OG0004841	CAEEL02557	bflo_12560
OG0004842	CAEEL15435	bflo_06212
OG0004843	CAEEL04542	bflo_13843
OG0004844	CAEEL14096	bflo_09755
OG0004849	CAEEL05685	bflo_17431
OG0004851	CAEEL09166	bflo_05688
OG0004852	CAEEL08142	bflo_15961
OG0004853	CAEEL20498	bflo_16120
OG0004854	CAEEL02729	bflo_14278
OG0004855	CAEEL07990	bflo_21051
OG0004856	CAEEL19311	bflo_14646
OG0004858	CAEEL09152	bflo_20586
OG0004859	CAEEL09290	bflo_18513
OG0004860	CAEEL06108	bflo_25293
OG0004862	CAEEL08490	bflo_21026
OG0004863	CAEEL15773	bflo_10166
OG0004864	CAEEL09721, CAEEL09722	bflo_11500
OG0004865	CAEEL07300	bflo_20067
OG0004866	CAEEL11181	bflo_01606
OG0004870	CAEEL11148	bflo_10371
OG0004871	CAEEL08934	bflo_20284
OG0004873	CAEEL10496, CAEEL15348	bflo_24536
OG0004874	CAEEL06394	bflo_12683
OG0004875	CAEEL02867	bflo_26219
OG0004877	CAEEL07946, CAEEL07947	bflo_15518
OG0004880	CAEEL10160	bflo_23275
OG0004881	CAEEL06389	bflo_24775
OG0004884	CAEEL16735	bflo_06067
OG0004885	CAEEL05871	bflo_07174
OG0004887	CAEEL07579	bflo_05853
OG0004889	CAEEL04283	bflo_16517
OG0004890	CAEEL07834, CAEEL07833	bflo_20233
OG0004891	CAEEL20745	bflo_02031
OG0004893	CAEEL00322	bflo_05758
OG0004896	CAEEL17820	bflo_16531
OG0004897	CAEEL08009	bflo_08561
OG0004898	CAEEL09548	bflo_17464
OG0004899	CAEEL09181	bflo_14839
OG0004900	CAEEL07133	bflo_20996
OG0004901	CAEEL20837	bflo_10471
OG0004902	CAEEL15345	bflo_21407
OG0004903	CAEEL00424	bflo_05229, bflo_13841, bflo_05231
OG0004904	CAEEL09286	bflo_14808
OG0004906	CAEEL14478	bflo_22225
OG0004907	CAEEL03774, CAEEL04312	bflo_20360
OG0004911	CAEEL08171	bflo_15427
OG0004913	CAEEL04759, CAEEL19345	bflo_21278
OG0004917	CAEEL02599	bflo_00953
OG0004919	CAEEL05201	bflo_27472, bflo_24821
OG0004922	CAEEL03541	bflo_05574
OG0004923	CAEEL07594	bflo_20936
OG0004924	CAEEL19399, CAEEL02108	bflo_01184
OG0004925	CAEEL12266	bflo_15424, bflo_00358
OG0004926	CAEEL03668	bflo_15897
OG0004927	CAEEL14292	bflo_12057
OG0004928	CAEEL00896	bflo_00998
OG0004929	CAEEL01165	bflo_14724
OG0004930	CAEEL07601	bflo_00862
OG0004931	CAEEL18664	bflo_05967
OG0004932	CAEEL13052	bflo_01088
OG0004934	CAEEL18162	bflo_15733
OG0004935	CAEEL05576, CAEEL06452, CAEEL08089	bflo_27188, bflo_16334
OG0004937	CAEEL15861	bflo_27137, bflo_15037
OG0004939	CAEEL07671	bflo_26100
OG0004941	CAEEL09039	bflo_12121
OG0004944	CAEEL11095	bflo_11279
OG0004946	CAEEL04126	bflo_21068
OG0004947	CAEEL00845	bflo_05551
OG0004952	CAEEL16397	bflo_06593
OG0004954	CAEEL15813	bflo_05593
OG0004955	CAEEL07135	bflo_19357
OG0004960	CAEEL10532	bflo_03527
OG0004961	CAEEL08261	bflo_00860
OG0004962	CAEEL12650	bflo_19679
OG0004963	CAEEL02957	bflo_02420
OG0004964	CAEEL08584	bflo_18959
OG0004967	CAEEL01452	bflo_02587
OG0004968	CAEEL01209	bflo_12529
OG0004969	CAEEL00449	bflo_22559
OG0004970	CAEEL00883	bflo_18023
OG0004972	CAEEL09033, CAEEL08011	bflo_23204
OG0004973	CAEEL04625	bflo_23177
OG0004975	CAEEL09604, CAEEL09605, CAEEL09603	bflo_26316
OG0004976	CAEEL07289	bflo_14435
OG0004978	CAEEL08000	bflo_14758
OG0004979	CAEEL08214	bflo_18913
OG0004980	CAEEL02291	bflo_08613
OG0004981	CAEEL09447	bflo_02414
OG0004982	CAEEL04257	bflo_15633
OG0004983	CAEEL20664	bflo_09221
OG0004985	CAEEL12156	bflo_21194
OG0004988	CAEEL17794, CAEEL18022	bflo_21103
OG0004989	CAEEL05203	bflo_03493
OG0004991	CAEEL09801	bflo_12465
OG0004993	CAEEL15309	bflo_15860, bflo_10624
OG0004996	CAEEL17438, CAEEL11752	bflo_11012
OG0004997	CAEEL04822	bflo_10758
OG0005000	CAEEL11120	bflo_24211
OG0005002	CAEEL01672	bflo_01656
OG0005003	CAEEL01322, CAEEL00099	bflo_09023
OG0005007	CAEEL00948	bflo_22056
OG0005009	CAEEL18496, CAEEL07665	bflo_09320
OG0005010	CAEEL16152, CAEEL15693	bflo_04352
OG0005014	CAEEL11918	bflo_20632
OG0005015	CAEEL11900	bflo_07668
OG0005021	CAEEL10907, CAEEL20625	bflo_21977
OG0005040	CAEEL00444	bflo_17923
OG0005044	CAEEL18052, CAEEL08925	bflo_20336
OG0005045	CAEEL02865, CAEEL15654, CAEEL18839, CAEEL19319	bflo_06654
OG0005046	CAEEL06278	bflo_12080
OG0005048	CAEEL08395	bflo_11605
OG0005049	CAEEL05912	bflo_11118
OG0005053	CAEEL05072	bflo_19039
OG0005055	CAEEL15917	bflo_24257
OG0005061	CAEEL06935	bflo_24909, bflo_24686
OG0005062	CAEEL15834	bflo_02596
OG0005064	CAEEL02804	bflo_03950
OG0005066	CAEEL04324	bflo_13933
OG0005067	CAEEL09402	bflo_00382
OG0005068	CAEEL06007	bflo_24469
OG0005069	CAEEL20392, CAEEL03480, CAEEL07766, CAEEL05483, CAEEL05440	bflo_20052
OG0005072	CAEEL08088	bflo_14326
OG0005075	CAEEL12679, CAEEL12680	bflo_10879, bflo_10876
OG0005076	CAEEL00314	bflo_06311
OG0005077	CAEEL03715	bflo_24463, bflo_06961, bflo_07478
OG0005081	CAEEL00648	bflo_02603
OG0005084	CAEEL10424	bflo_10883
OG0005086	CAEEL10116	bflo_11753
OG0005087	CAEEL00397	bflo_16261
OG0005089	CAEEL01129	bflo_05914
OG0005090	CAEEL07862	bflo_23045
OG0005091	CAEEL08585	bflo_14710
OG0005092	CAEEL10329	bflo_11879
OG0005093	CAEEL01263	bflo_03905
OG0005094	CAEEL01147	bflo_13863
OG0005095	CAEEL09367	bflo_08843
OG0005096	CAEEL01063	bflo_23554, bflo_23745
OG0005097	CAEEL03077	bflo_23691
OG0005100	CAEEL09224	bflo_21620
OG0005104	CAEEL06404	bflo_06265
OG0005106	CAEEL08221	bflo_14394
OG0005107	CAEEL06519	bflo_03887
OG0005108	CAEEL17437	bflo_26306
OG0005109	CAEEL08735	bflo_19171
OG0005110	CAEEL00788	bflo_23714
OG0005111	CAEEL06161	bflo_24556
OG0005114	CAEEL05264	bflo_25082
OG0005117	CAEEL05287	bflo_24540
OG0005118	CAEEL00391	bflo_04443
OG0005119	CAEEL15595	bflo_10008
OG0005120	CAEEL00721	bflo_13473
OG0005121	CAEEL15242	bflo_14563, bflo_14565
OG0005124	CAEEL15904	bflo_06130
OG0005125	CAEEL18933	bflo_23154
OG0005126	CAEEL01900	bflo_06395
OG0005127	CAEEL09162	bflo_27385, bflo_22008
OG0005130	CAEEL09169	bflo_14332
OG0005131	CAEEL04955	bflo_12896
OG0005136	CAEEL12272	bflo_07497
OG0005139	CAEEL04623	bflo_17759
OG0005140	CAEEL11450, CAEEL01348	bflo_08025
OG0005142	CAEEL08707	bflo_24616
OG0005143	CAEEL11317	bflo_21983
OG0005144	CAEEL05847	bflo_26212
OG0005146	CAEEL10882	bflo_10608
OG0005148	CAEEL19830	bflo_06598, bflo_00242
OG0005149	CAEEL00546	bflo_07714
OG0005151	CAEEL07956	bflo_21590
OG0005154	CAEEL17431, CAEEL17429	bflo_25581
OG0005155	CAEEL00411, CAEEL19156	bflo_21651
OG0005157	CAEEL08876	bflo_18814
OG0005158	CAEEL08905	bflo_19145
OG0005160	CAEEL07790	bflo_19980, bflo_21106
OG0005164	CAEEL05870, CAEEL01827, CAEEL00921	bflo_11167
OG0005166	CAEEL15691	bflo_18989
OG0005168	CAEEL14712	bflo_08733
OG0005169	CAEEL09655	bflo_22043
OG0005171	CAEEL10803	bflo_11564
OG0005172	CAEEL02363	bflo_12562
OG0005174	CAEEL08350	bflo_00211
OG0005175	CAEEL15716	bflo_24985
OG0005176	CAEEL07557	bflo_20599
OG0005178	CAEEL07469	bflo_15141
OG0005179	CAEEL07168	bflo_15145
OG0005180	CAEEL09248	bflo_08939
OG0005181	CAEEL07703	bflo_13788
OG0005183	CAEEL08543	bflo_09802
OG0005184	CAEEL18223	bflo_15705
OG0005187	CAEEL14730	bflo_11587
OG0005188	CAEEL08965	bflo_18754
OG0005191	CAEEL05362	bflo_25297
OG0005192	CAEEL04804	bflo_08221
OG0005193	CAEEL07091	bflo_19549
OG0005194	CAEEL05882	bflo_10009
OG0005196	CAEEL01072	bflo_03354
OG0005197	CAEEL08230	bflo_00736
OG0005199	CAEEL19265	bflo_00988
OG0005200	CAEEL05998	bflo_24428
OG0005201	CAEEL04588	bflo_12925
OG0005202	CAEEL08971	bflo_18640
OG0005204	CAEEL00557	bflo_16426
OG0005205	CAEEL18834	bflo_19385
OG0005206	CAEEL02109	bflo_04884
OG0005207	CAEEL05270	bflo_16010
OG0005209	CAEEL12392	bflo_23073
OG0005210	CAEEL01507	bflo_02094
OG0005212	CAEEL01431	bflo_06063
OG0005215	CAEEL02018	bflo_25677
OG0005221	CAEEL13148	bflo_09716
OG0005222	CAEEL00417	bflo_13391
OG0005223	CAEEL08867	bflo_18930
OG0005224	CAEEL11021	bflo_17194
OG0005225	CAEEL11736	bflo_24246
OG0005226	CAEEL09365	bflo_11638
OG0005228	CAEEL02900	bflo_08976
OG0005229	CAEEL09302	bflo_12272
OG0005230	CAEEL17555	bflo_12517
OG0005231	CAEEL04101	bflo_25902
OG0005232	CAEEL14162	bflo_20581
OG0005233	CAEEL03305	bflo_11596
OG0005234	CAEEL03034	bflo_24415
OG0005235	CAEEL06659	bflo_00364, bflo_26581
OG0005237	CAEEL01570	bflo_13805
OG0005238	CAEEL07258	bflo_16299
OG0005239	CAEEL15608	bflo_14013
OG0005240	CAEEL00076	bflo_00296
OG0005244	CAEEL12471	bflo_15824
OG0005247	CAEEL05013	bflo_13263
OG0005248	CAEEL10051	bflo_13137, bflo_12724
OG0005249	CAEEL18813, CAEEL11117	bflo_15878
OG0005250	CAEEL00202	bflo_18225
OG0005252	CAEEL11797	bflo_16881
OG0005253	CAEEL07486	bflo_14325
OG0005254	CAEEL04182	bflo_22780
OG0005255	CAEEL18693	bflo_10094
OG0005257	CAEEL20337	bflo_07445, bflo_07446
OG0005258	CAEEL02600	bflo_11542
OG0005259	CAEEL12389	bflo_11376
OG0005260	CAEEL18095	bflo_08357
OG0005261	CAEEL16553	bflo_01451
OG0005262	CAEEL05690	bflo_24459
OG0005266	CAEEL09384	bflo_13278
OG0005267	CAEEL15615	bflo_18091
OG0005269	CAEEL10603	bflo_11556
OG0005272	CAEEL07617	bflo_00414, bflo_00384
OG0005273	CAEEL00093	bflo_17620
