Orthogroup	CAEEL	AMPFI_ok
OG0004357	CAEEL01908	AMPFI_08395
OG0004358	CAEEL10874	AMPFI_22150
OG0004359	CAEEL05118	AMPFI_05530
OG0004360	CAEEL08760	AMPFI_14833
OG0004361	CAEEL01764	AMPFI_04236
OG0004362	CAEEL01360	AMPFI_09867
OG0004364	CAEEL05913	AMPFI_11780
OG0004365	CAEEL00507	AMPFI_18925
OG0004368	CAEEL20084	AMPFI_05539
OG0004369	CAEEL08210	AMPFI_22531
OG0004370	CAEEL03244, CAEEL09918	AMPFI_05169
OG0004373	CAEEL05891	AMPFI_02861
OG0004374	CAEEL07100	AMPFI_07980
OG0004376	CAEEL08383	AMPFI_15019
OG0004377	CAEEL07838	AMPFI_03913
OG0004378	CAEEL08612	AMPFI_09387
OG0004379	CAEEL06174	AMPFI_07942
OG0004380	CAEEL04195	AMPFI_00883
OG0004381	CAEEL00194	AMPFI_23751
OG0004382	CAEEL06795	AMPFI_13422
OG0004388	CAEEL02922	AMPFI_09652
OG0004390	CAEEL10569	AMPFI_00623, AMPFI_11133, AMPFI_17295, AMPFI_23808
OG0004391	CAEEL09690	AMPFI_10069
OG0004392	CAEEL11311, CAEEL11312	AMPFI_24108
OG0004393	CAEEL19535	AMPFI_06040
OG0004394	CAEEL00556	AMPFI_13243
OG0004396	CAEEL05746	AMPFI_14937
OG0004398	CAEEL09179	AMPFI_23415
OG0004399	CAEEL12106	AMPFI_06098
OG0004401	CAEEL08851	AMPFI_12672
OG0004402	CAEEL07455	AMPFI_17914, AMPFI_15548, AMPFI_15887
OG0004403	CAEEL00967	AMPFI_14279
OG0004404	CAEEL00266	AMPFI_14466
OG0004407	CAEEL15656	AMPFI_09013
OG0004409	CAEEL18900	AMPFI_00146
OG0004413	CAEEL12414	AMPFI_17760, AMPFI_01558
OG0004417	CAEEL04605	AMPFI_06225
OG0004419	CAEEL07142	AMPFI_07957
OG0004423	CAEEL08323, CAEEL04481, CAEEL04480	AMPFI_14942
OG0004425	CAEEL04267	AMPFI_21164
OG0004426	CAEEL06644	AMPFI_21633
OG0004459	CAEEL09113	AMPFI_11564
OG0004460	CAEEL05618, CAEEL12160	AMPFI_25193
OG0004462	CAEEL07505	AMPFI_08624
OG0004465	CAEEL14659	AMPFI_23112, AMPFI_12347
OG0004467	CAEEL08802	AMPFI_21984
OG0004468	CAEEL08068, CAEEL00974	AMPFI_16351
OG0004471	CAEEL07653	AMPFI_00393
OG0004472	CAEEL02040	AMPFI_16513, AMPFI_11440
OG0004474	CAEEL04978, CAEEL19704	AMPFI_18196
OG0004476	CAEEL09485	AMPFI_14753
OG0004479	CAEEL01982	AMPFI_09403
OG0004484	CAEEL03718, CAEEL03716	AMPFI_19765
OG0004486	CAEEL02086	AMPFI_08587
OG0004487	CAEEL04119	AMPFI_05702
OG0004489	CAEEL07471	AMPFI_09296, AMPFI_09295
OG0004490	CAEEL15483	AMPFI_22429
OG0004492	CAEEL12152, CAEEL01223	AMPFI_09360
OG0004493	CAEEL07084	AMPFI_05970
OG0004494	CAEEL06691	AMPFI_05453
OG0004495	CAEEL00990	AMPFI_07695
OG0004496	CAEEL17616	AMPFI_03101, AMPFI_01528
OG0004498	CAEEL07493	AMPFI_06947
OG0004500	CAEEL07302, CAEEL06408	AMPFI_13920
OG0004501	CAEEL02204	AMPFI_09291
OG0004505	CAEEL02342, CAEEL10487	AMPFI_08535
OG0004506	CAEEL09652	AMPFI_12628, AMPFI_09386
OG0004507	CAEEL02892	AMPFI_07072
OG0004509	CAEEL08073, CAEEL06714	AMPFI_09182
OG0004511	CAEEL00625	AMPFI_07637
OG0004513	CAEEL02074	AMPFI_09034
OG0004514	CAEEL07361	AMPFI_09041
OG0004516	CAEEL09798	AMPFI_15125, AMPFI_18645
OG0004517	CAEEL19843	AMPFI_15751
OG0004518	CAEEL18955	AMPFI_09048
OG0004519	CAEEL09657	AMPFI_04665, AMPFI_14654
OG0004520	CAEEL04837	AMPFI_06584
OG0004523	CAEEL05687	AMPFI_08056
OG0004525	CAEEL03911	AMPFI_07588
OG0004526	CAEEL07101	AMPFI_10087
OG0004532	CAEEL10922	AMPFI_16151
OG0004533	CAEEL01233	AMPFI_22456
OG0004535	CAEEL05920	AMPFI_22124
OG0004538	CAEEL15076	AMPFI_18278
OG0004542	CAEEL08914	AMPFI_08760
OG0004543	CAEEL06797	AMPFI_14671
OG0004544	CAEEL10954	AMPFI_08264
OG0004545	CAEEL06229	AMPFI_16865
OG0004546	CAEEL12390	AMPFI_07412
OG0004548	CAEEL05049	AMPFI_12848
OG0004551	CAEEL07605	AMPFI_09413
OG0004552	CAEEL14818	AMPFI_12028
OG0004554	CAEEL12132	AMPFI_11889
OG0004555	CAEEL01286	AMPFI_09909
OG0004559	CAEEL01667	AMPFI_05855
OG0004563	CAEEL05628	AMPFI_02876
OG0004564	CAEEL15096	AMPFI_15864
OG0004565	CAEEL01480	AMPFI_21296
OG0004566	CAEEL08060	AMPFI_06008
OG0004567	CAEEL19136, CAEEL09098	AMPFI_25564
OG0004569	CAEEL05747	AMPFI_06989
OG0004572	CAEEL15485	AMPFI_02363, AMPFI_14593
OG0004573	CAEEL03080	AMPFI_12921
OG0004574	CAEEL05144	AMPFI_03207
OG0004577	CAEEL02135, CAEEL02134	AMPFI_07656
OG0004579	CAEEL12615	AMPFI_25677
OG0004581	CAEEL20357	AMPFI_12919
OG0004582	CAEEL14132	AMPFI_07633
OG0004583	CAEEL07667	AMPFI_16407
OG0004584	CAEEL07066	AMPFI_09000
OG0004585	CAEEL02092	AMPFI_13089
OG0004587	CAEEL08366	AMPFI_10457
OG0004588	CAEEL08586	AMPFI_06362
OG0004589	CAEEL09315	AMPFI_18880
OG0004590	CAEEL07891	AMPFI_08462
OG0004592	CAEEL05824	AMPFI_06517
OG0004595	CAEEL08365	AMPFI_20954, AMPFI_16519
OG0004596	CAEEL00832	AMPFI_07402
OG0004597	CAEEL15344	AMPFI_21018
OG0004598	CAEEL03169, CAEEL03477, CAEEL03470, CAEEL03471, CAEEL03624	AMPFI_04292, AMPFI_16223, AMPFI_18941
OG0004598	CAEEL02939	AMPFI_21890, AMPFI_15695, AMPFI_16738, AMPFI_11549, AMPFI_17744, AMPFI_25221, AMPFI_01330
OG0004599	CAEEL18962	AMPFI_24936
OG0004602	CAEEL17403	AMPFI_04968
OG0004603	CAEEL01453	AMPFI_00218
OG0004606	CAEEL07463	AMPFI_09369
OG0004609	CAEEL01549, CAEEL18748	AMPFI_07011
OG0004610	CAEEL01077	AMPFI_23354, AMPFI_17805
OG0004611	CAEEL06872	AMPFI_02638, AMPFI_14900
OG0004612	CAEEL17404	AMPFI_06798
OG0004613	CAEEL11219	AMPFI_14336
OG0004614	CAEEL14871	AMPFI_01955
OG0004616	CAEEL02677	AMPFI_24754
OG0004618	CAEEL11221	AMPFI_15210, AMPFI_15211
OG0004619	CAEEL07756	AMPFI_01685
OG0004621	CAEEL01185	AMPFI_06893
OG0004622	CAEEL00340, CAEEL00339	AMPFI_02037, AMPFI_16727
OG0004625	CAEEL07707	AMPFI_24418
OG0004626	CAEEL02718	AMPFI_11099
OG0004628	CAEEL08879	AMPFI_05837
OG0004631	CAEEL04543, CAEEL20866, CAEEL16837	AMPFI_06399
OG0004633	CAEEL05017, CAEEL04995, CAEEL07556	AMPFI_16969
OG0004634	CAEEL04100	AMPFI_11161
OG0004635	CAEEL00310	AMPFI_08678
OG0004638	CAEEL15951	AMPFI_00853
OG0004639	CAEEL10507	AMPFI_11319
OG0004640	CAEEL00547	AMPFI_00746
OG0004641	CAEEL19853	AMPFI_00011
OG0004642	CAEEL00483	AMPFI_02074
OG0004643	CAEEL14114	AMPFI_18899
OG0004644	CAEEL03030	AMPFI_15338
OG0004648	CAEEL08010	AMPFI_19599
OG0004649	CAEEL08731	AMPFI_17558
OG0004652	CAEEL00605	AMPFI_15198
OG0004654	CAEEL11750	AMPFI_15662
OG0004655	CAEEL08002	AMPFI_07555
OG0004656	CAEEL20024, CAEEL05907	AMPFI_14771
OG0004657	CAEEL03111	AMPFI_11594
OG0004658	CAEEL10598, CAEEL10597	AMPFI_10523, AMPFI_16629
OG0004662	CAEEL07384, CAEEL15414	AMPFI_22692
OG0004663	CAEEL07711	AMPFI_06374
OG0004664	CAEEL14781	AMPFI_09717
OG0004669	CAEEL16538	AMPFI_05954
OG0004670	CAEEL02555	AMPFI_24511
OG0004671	CAEEL07417	AMPFI_20913, AMPFI_05739
OG0004672	CAEEL13478, CAEEL04196	AMPFI_03359
OG0004674	CAEEL04819	AMPFI_07603
OG0004675	CAEEL00752	AMPFI_03184
OG0004677	CAEEL15841	AMPFI_05730
OG0004678	CAEEL08038	AMPFI_09587
OG0004682	CAEEL05023	AMPFI_13322
OG0004683	CAEEL15952	AMPFI_13090
OG0004684	CAEEL14663	AMPFI_05507
OG0004685	CAEEL09080	AMPFI_00210
OG0004687	CAEEL14139	AMPFI_00174
OG0004689	CAEEL04374	AMPFI_21900
OG0004691	CAEEL06746	AMPFI_01160
OG0004694	CAEEL10169	AMPFI_02072, AMPFI_20042
OG0004697	CAEEL08756	AMPFI_06656
OG0004699	CAEEL06377	AMPFI_08943
OG0004700	CAEEL14721	AMPFI_08984
OG0004703	CAEEL06877	AMPFI_13400, AMPFI_11441
OG0004705	CAEEL07549	AMPFI_13411
OG0004708	CAEEL19872	AMPFI_19549, AMPFI_25265
OG0004711	CAEEL00544	AMPFI_22007
OG0004728	CAEEL00538	AMPFI_04640
OG0004730	CAEEL07318	AMPFI_05571
OG0004731	CAEEL07767	AMPFI_11718
OG0004733	CAEEL14033	AMPFI_22957, AMPFI_11858
OG0004735	CAEEL15164	AMPFI_25124
OG0004738	CAEEL01347	AMPFI_07087
OG0004739	CAEEL11525, CAEEL11526	AMPFI_08184
OG0004743	CAEEL09903	AMPFI_10767
OG0004744	CAEEL01018	AMPFI_19272, AMPFI_14663
OG0004746	CAEEL06526, CAEEL06525	AMPFI_19674, AMPFI_18690, AMPFI_16917
OG0004747	CAEEL05338	AMPFI_00266, AMPFI_10895
OG0004749	CAEEL01493	AMPFI_15286
OG0004752	CAEEL01146	AMPFI_22656
OG0004753	CAEEL05745	AMPFI_08914
OG0004754	CAEEL09862	AMPFI_15484
OG0004756	CAEEL04839	AMPFI_06143
OG0004758	CAEEL07889	AMPFI_16926
OG0004759	CAEEL14427	AMPFI_10483
OG0004760	CAEEL04521	AMPFI_18701, AMPFI_11919
OG0004761	CAEEL04717	AMPFI_24793
OG0004763	CAEEL09072, CAEEL20382	AMPFI_06171
OG0004764	CAEEL08826	AMPFI_10963
OG0004765	CAEEL05458	AMPFI_16840
OG0004766	CAEEL11340	AMPFI_09103, AMPFI_10947
OG0004767	CAEEL15300	AMPFI_03725
OG0004768	CAEEL15484	AMPFI_02297
OG0004769	CAEEL12780	AMPFI_12928
OG0004770	CAEEL01889	AMPFI_09864, AMPFI_14159
OG0004776	CAEEL08387	AMPFI_06080
OG0004781	CAEEL08433	AMPFI_00959, AMPFI_00874
OG0004784	CAEEL12805	AMPFI_12120
OG0004785	CAEEL06884	AMPFI_04729
OG0004786	CAEEL08213	AMPFI_14608, AMPFI_14587, AMPFI_12282
OG0004787	CAEEL05444	AMPFI_11451
OG0004789	CAEEL02896	AMPFI_21163
OG0004790	CAEEL09153	AMPFI_12637
OG0004791	CAEEL06281	AMPFI_10450
OG0004792	CAEEL07537	AMPFI_23180
OG0004793	CAEEL04135, CAEEL04136	AMPFI_02788
OG0004794	CAEEL18384	AMPFI_07779
OG0004795	CAEEL08472	AMPFI_14570
OG0004797	CAEEL00938	AMPFI_08354
OG0004798	CAEEL13028, CAEEL13027	AMPFI_08295
OG0004805	CAEEL12139	AMPFI_10996
OG0004808	CAEEL02473, CAEEL11207	AMPFI_18270
OG0004811	CAEEL01647	AMPFI_12149
OG0004812	CAEEL13048, CAEEL18140	AMPFI_15106
OG0004813	CAEEL00671	AMPFI_11409
OG0004814	CAEEL07145	AMPFI_09238
OG0004816	CAEEL16537	AMPFI_05512, AMPFI_23576
OG0004817	CAEEL06643	AMPFI_04912
OG0004818	CAEEL19418	AMPFI_00367
OG0004819	CAEEL17427	AMPFI_18033
OG0004820	CAEEL02793	AMPFI_10350
OG0004822	CAEEL08056	AMPFI_10239
OG0004825	CAEEL11735	AMPFI_09412
OG0004826	CAEEL15579	AMPFI_16801
OG0004828	CAEEL10102	AMPFI_05734
OG0004829	CAEEL10445	AMPFI_14364
OG0004830	CAEEL14471	AMPFI_14688
OG0004832	CAEEL07284	AMPFI_13436
OG0004833	CAEEL01811, CAEEL01810, CAEEL17285, CAEEL17797, CAEEL16922	AMPFI_15371
OG0004835	CAEEL18124	AMPFI_18648
OG0004836	CAEEL07499	AMPFI_09314
OG0004837	CAEEL17416	AMPFI_07200
OG0004838	CAEEL14322	AMPFI_00523
OG0004839	CAEEL00540	AMPFI_22867
OG0004840	CAEEL00561	AMPFI_15455
OG0004841	CAEEL02557	AMPFI_04987
OG0004842	CAEEL15435	AMPFI_12464
OG0004843	CAEEL04542	AMPFI_05999
OG0004844	CAEEL14096	AMPFI_06737
OG0004849	CAEEL05685	AMPFI_05494
OG0004852	CAEEL08142	AMPFI_02203, AMPFI_02204
OG0004854	CAEEL02729	AMPFI_09220
OG0004856	CAEEL19311	AMPFI_08133
OG0004858	CAEEL09152	AMPFI_04485
OG0004859	CAEEL09290	AMPFI_07001
OG0004860	CAEEL06108	AMPFI_21186
OG0004862	CAEEL08490	AMPFI_07100
OG0004863	CAEEL15773	AMPFI_07510
OG0004864	CAEEL09721, CAEEL09722	AMPFI_12101
OG0004865	CAEEL07300	AMPFI_20573, AMPFI_25525
OG0004866	CAEEL11181	AMPFI_18789
OG0004870	CAEEL11148	AMPFI_12026
OG0004871	CAEEL08934	AMPFI_25922
OG0004873	CAEEL10496, CAEEL15348	AMPFI_06741
OG0004874	CAEEL06394	AMPFI_25899, AMPFI_06148
OG0004875	CAEEL02867	AMPFI_05988
OG0004880	CAEEL10160	AMPFI_19336, AMPFI_20267
OG0004881	CAEEL06389	AMPFI_17196
OG0004882	CAEEL20468	AMPFI_23979
OG0004884	CAEEL16735	AMPFI_23984
OG0004885	CAEEL05871	AMPFI_10375
OG0004887	CAEEL07579	AMPFI_11151
OG0004889	CAEEL04283	AMPFI_09646
OG0004890	CAEEL07834, CAEEL07833	AMPFI_15395
OG0004891	CAEEL20745	AMPFI_02413
OG0004893	CAEEL00322	AMPFI_07205
OG0004896	CAEEL17820	AMPFI_11433, AMPFI_15316
OG0004897	CAEEL08009	AMPFI_08573
OG0004898	CAEEL09548	AMPFI_22671
OG0004899	CAEEL09181	AMPFI_11063
OG0004900	CAEEL07133	AMPFI_10899
OG0004901	CAEEL20837	AMPFI_17441
OG0004902	CAEEL15345	AMPFI_05534
OG0004903	CAEEL00424	AMPFI_10441
OG0004904	CAEEL09286	AMPFI_19035
OG0004906	CAEEL14478	AMPFI_19154
OG0004907	CAEEL03774, CAEEL04312	AMPFI_13675
OG0004911	CAEEL08171	AMPFI_05698
OG0004913	CAEEL04759, CAEEL19345	AMPFI_25699
OG0004917	CAEEL02599	AMPFI_25966
OG0004919	CAEEL05201	AMPFI_22764
OG0004922	CAEEL03541	AMPFI_06579
OG0004923	CAEEL07594	AMPFI_00985, AMPFI_16529, AMPFI_15260
OG0004924	CAEEL19399, CAEEL02108	AMPFI_05959
OG0004925	CAEEL12266	AMPFI_16804
OG0004926	CAEEL03668	AMPFI_00376
OG0004927	CAEEL14292	AMPFI_10471
OG0004928	CAEEL00896	AMPFI_10056
OG0004930	CAEEL07601	AMPFI_24794
OG0004931	CAEEL18664	AMPFI_16176
OG0004932	CAEEL13052	AMPFI_09178
OG0004934	CAEEL18162	AMPFI_14737
OG0004935	CAEEL05576, CAEEL06452, CAEEL08089	AMPFI_10473
OG0004939	CAEEL07671	AMPFI_24891
OG0004940	CAEEL02013	AMPFI_07448
OG0004941	CAEEL09039	AMPFI_12210
OG0004944	CAEEL11095	AMPFI_02880
OG0004946	CAEEL04126	AMPFI_16783
OG0004947	CAEEL00845	AMPFI_22715, AMPFI_02993
OG0004952	CAEEL16397	AMPFI_18107
OG0004954	CAEEL15813	AMPFI_11354
OG0004955	CAEEL07135	AMPFI_19217
OG0004960	CAEEL10532	AMPFI_24808
OG0004961	CAEEL08261	AMPFI_13431
OG0004962	CAEEL12650	AMPFI_22234
OG0004963	CAEEL02957	AMPFI_10935
OG0004964	CAEEL08584	AMPFI_02938
OG0004966	CAEEL06497	AMPFI_21838
OG0004966	CAEEL19367	AMPFI_25917
OG0004967	CAEEL01452	AMPFI_00489
OG0004968	CAEEL01209	AMPFI_11154
OG0004969	CAEEL00449	AMPFI_00493
OG0004970	CAEEL00883	AMPFI_03401, AMPFI_05471
OG0004972	CAEEL09033, CAEEL08011	AMPFI_03559
OG0004973	CAEEL04625	AMPFI_20293
OG0004975	CAEEL09604, CAEEL09605, CAEEL09603	AMPFI_21941, AMPFI_13767, AMPFI_21780
OG0004976	CAEEL07289	AMPFI_06405
OG0004978	CAEEL08000	AMPFI_08588
OG0004979	CAEEL08214	AMPFI_09688
OG0004980	CAEEL02291	AMPFI_26053
OG0004981	CAEEL09447	AMPFI_04964
OG0004982	CAEEL04257	AMPFI_14258
OG0004983	CAEEL20664	AMPFI_15064
OG0004985	CAEEL12156	AMPFI_20594, AMPFI_20593
OG0004988	CAEEL17794, CAEEL18022	AMPFI_02907
OG0004989	CAEEL05203	AMPFI_05553
OG0004991	CAEEL09801	AMPFI_20163
OG0004993	CAEEL15309	AMPFI_08507
OG0004996	CAEEL17438, CAEEL11752	AMPFI_04670, AMPFI_01816
OG0004997	CAEEL04822	AMPFI_02286
OG0004999	CAEEL05368	AMPFI_05305
OG0005000	CAEEL11120	AMPFI_06353
OG0005002	CAEEL01672	AMPFI_06863
OG0005003	CAEEL01322, CAEEL00099	AMPFI_08032
OG0005007	CAEEL00948	AMPFI_11408
OG0005009	CAEEL18496, CAEEL07665	AMPFI_12473
OG0005010	CAEEL16152, CAEEL15693	AMPFI_14613, AMPFI_14614
OG0005014	CAEEL11918	AMPFI_17363
OG0005038	CAEEL10919	AMPFI_21027
OG0005040	CAEEL00444	AMPFI_18494, AMPFI_23003, AMPFI_17337, AMPFI_25125, AMPFI_21488
OG0005044	CAEEL18052, CAEEL08925	AMPFI_13860
OG0005045	CAEEL02865, CAEEL15654, CAEEL18839, CAEEL19319	AMPFI_21358
OG0005046	CAEEL06278	AMPFI_09244
OG0005048	CAEEL08395	AMPFI_08429
OG0005049	CAEEL05912	AMPFI_06620
OG0005053	CAEEL05072	AMPFI_20121
OG0005055	CAEEL15917	AMPFI_06342
OG0005061	CAEEL06935	AMPFI_13286, AMPFI_24020
OG0005062	CAEEL15834	AMPFI_01339
OG0005067	CAEEL09402	AMPFI_06227
OG0005068	CAEEL06007	AMPFI_18887
OG0005069	CAEEL20392, CAEEL03480, CAEEL07766, CAEEL05483, CAEEL05440	AMPFI_15704
OG0005072	CAEEL08088	AMPFI_00383
OG0005075	CAEEL12679, CAEEL12680	AMPFI_08491
OG0005076	CAEEL00314	AMPFI_13565
OG0005077	CAEEL03715	AMPFI_13890
OG0005079	CAEEL04258	AMPFI_16949
OG0005081	CAEEL00648	AMPFI_11429
OG0005084	CAEEL10424	AMPFI_08022
OG0005086	CAEEL10116	AMPFI_13597
OG0005087	CAEEL00397	AMPFI_20564
OG0005089	CAEEL01129	AMPFI_24280
OG0005090	CAEEL07862	AMPFI_25021
OG0005091	CAEEL08585	AMPFI_11028
OG0005092	CAEEL10329	AMPFI_20735, AMPFI_16134
OG0005093	CAEEL01263	AMPFI_19590, AMPFI_20055
OG0005094	CAEEL01147	AMPFI_11689
OG0005095	CAEEL09367	AMPFI_07916
OG0005096	CAEEL01063	AMPFI_24183
OG0005097	CAEEL03077	AMPFI_05168
OG0005100	CAEEL09224	AMPFI_06838
OG0005102	CAEEL01712	AMPFI_23589
OG0005104	CAEEL06404	AMPFI_13576
OG0005106	CAEEL08221	AMPFI_08909
OG0005107	CAEEL06519	AMPFI_11855, AMPFI_01687, AMPFI_08427
OG0005108	CAEEL17437	AMPFI_20166
OG0005109	CAEEL08735	AMPFI_19425
OG0005110	CAEEL00788	AMPFI_01900
OG0005111	CAEEL06161	AMPFI_16304, AMPFI_20253
OG0005112	CAEEL00664	AMPFI_25235
OG0005114	CAEEL05264	AMPFI_17350
OG0005117	CAEEL05287	AMPFI_05860, AMPFI_06331
OG0005118	CAEEL00391	AMPFI_09091
OG0005119	CAEEL15595	AMPFI_17532, AMPFI_00570
OG0005120	CAEEL00721	AMPFI_02588
OG0005121	CAEEL15242	AMPFI_10900
OG0005124	CAEEL15904	AMPFI_09718
OG0005125	CAEEL18933	AMPFI_06966
OG0005126	CAEEL01900	AMPFI_19880
OG0005127	CAEEL09162	AMPFI_04608
OG0005130	CAEEL09169	AMPFI_09648
OG0005131	CAEEL04955	AMPFI_24540
OG0005134	CAEEL05022	AMPFI_19445
OG0005136	CAEEL12272	AMPFI_05964
OG0005139	CAEEL04623	AMPFI_13761
OG0005140	CAEEL11450, CAEEL01348	AMPFI_14662
OG0005142	CAEEL08707	AMPFI_10677
OG0005143	CAEEL11317	AMPFI_20935
OG0005144	CAEEL05847	AMPFI_14298
OG0005146	CAEEL10882	AMPFI_12023
OG0005147	CAEEL09090	AMPFI_06011
OG0005149	CAEEL00546	AMPFI_20136
OG0005154	CAEEL17431, CAEEL17429	AMPFI_12087
OG0005155	CAEEL00411, CAEEL19156	AMPFI_14736
OG0005157	CAEEL08876	AMPFI_18312
OG0005158	CAEEL08905	AMPFI_23836, AMPFI_24079
OG0005160	CAEEL07790	AMPFI_10649
OG0005164	CAEEL05870, CAEEL01827, CAEEL00921	AMPFI_14812
OG0005169	CAEEL09655	AMPFI_12756
OG0005172	CAEEL02363	AMPFI_09765
OG0005175	CAEEL15716	AMPFI_07010
OG0005176	CAEEL07557	AMPFI_05296, AMPFI_04056
OG0005179	CAEEL07168	AMPFI_07671
OG0005180	CAEEL09248	AMPFI_05278
OG0005181	CAEEL07703	AMPFI_19361
OG0005183	CAEEL08543	AMPFI_23269
OG0005184	CAEEL18223	AMPFI_08319
OG0005187	CAEEL14730	AMPFI_09348, AMPFI_03439, AMPFI_09349
OG0005188	CAEEL08965	AMPFI_09298
OG0005191	CAEEL05362	AMPFI_11789
OG0005192	CAEEL04804	AMPFI_11586
OG0005193	CAEEL07091	AMPFI_03208
OG0005194	CAEEL05882	AMPFI_18040
OG0005196	CAEEL01072	AMPFI_02731
OG0005197	CAEEL08230	AMPFI_16725
OG0005199	CAEEL19265	AMPFI_06607
OG0005200	CAEEL05998	AMPFI_06657
OG0005201	CAEEL04588	AMPFI_05268
OG0005202	CAEEL08971	AMPFI_23023
OG0005204	CAEEL00557	AMPFI_23698
OG0005205	CAEEL18834	AMPFI_17395
OG0005206	CAEEL02109	AMPFI_10906
OG0005207	CAEEL05270	AMPFI_05172
OG0005209	CAEEL12392	AMPFI_10041
OG0005210	CAEEL01507	AMPFI_00761, AMPFI_02127, AMPFI_16171
OG0005212	CAEEL01431	AMPFI_08569
OG0005215	CAEEL02018	AMPFI_08795
OG0005217	CAEEL00519	AMPFI_10567
OG0005221	CAEEL13148	AMPFI_15509
OG0005222	CAEEL00417	AMPFI_14140
OG0005223	CAEEL08867	AMPFI_09732, AMPFI_16932
OG0005224	CAEEL11021	AMPFI_13439
OG0005225	CAEEL11736	AMPFI_05077
OG0005228	CAEEL02900	AMPFI_06081
OG0005229	CAEEL09302	AMPFI_07754
OG0005230	CAEEL17555	AMPFI_11800
OG0005231	CAEEL04101	AMPFI_04745
OG0005232	CAEEL14162	AMPFI_21277
OG0005233	CAEEL03305	AMPFI_05586, AMPFI_05585
OG0005234	CAEEL03034	AMPFI_09847, AMPFI_21605
OG0005235	CAEEL06659	AMPFI_17418
OG0005237	CAEEL01570	AMPFI_14040
OG0005238	CAEEL07258	AMPFI_09877
OG0005239	CAEEL15608	AMPFI_06170
OG0005240	CAEEL00076	AMPFI_05432
OG0005243	CAEEL04210	AMPFI_05821
OG0005244	CAEEL12471	AMPFI_15552
OG0005248	CAEEL10051	AMPFI_11779
OG0005249	CAEEL18813, CAEEL11117	AMPFI_09697
OG0005250	CAEEL00202	AMPFI_08665
OG0005252	CAEEL11797	AMPFI_00616
OG0005253	CAEEL07486	AMPFI_04563
OG0005254	CAEEL04182	AMPFI_21910
OG0005255	CAEEL18693	AMPFI_03080
OG0005257	CAEEL20337	AMPFI_23669
OG0005258	CAEEL02600	AMPFI_18993, AMPFI_13310
OG0005259	CAEEL12389	AMPFI_23209
OG0005260	CAEEL18095	AMPFI_19075
OG0005261	CAEEL16553	AMPFI_08888, AMPFI_11038
OG0005262	CAEEL05690	AMPFI_23071
OG0005266	CAEEL09384	AMPFI_16517
OG0005267	CAEEL15615	AMPFI_08139
OG0005269	CAEEL10603	AMPFI_05591
OG0005272	CAEEL07617	AMPFI_20019, AMPFI_20011
OG0005273	CAEEL00093	AMPFI_09739
OG0005275	CAEEL10805, CAEEL10806	AMPFI_07481
OG0005276	CAEEL06716	AMPFI_07012, AMPFI_06711
OG0005277	CAEEL02345	AMPFI_10241
OG0005278	CAEEL00673	AMPFI_21768
OG0005279	CAEEL02901	AMPFI_08272
OG0005280	CAEEL08138	AMPFI_09727
OG0005281	CAEEL07157	AMPFI_20788
OG0005285	CAEEL03081	AMPFI_05313, AMPFI_18514
OG0005286	CAEEL09226	AMPFI_25925
OG0005287	CAEEL01803	AMPFI_23289
OG0005289	CAEEL11634	AMPFI_25661
OG0005290	CAEEL08960	AMPFI_05415
OG0005292	CAEEL09126	AMPFI_10109
OG0005293	CAEEL01396	AMPFI_20358
OG0005294	CAEEL06222	AMPFI_02341
OG0005298	CAEEL01976, CAEEL00675	AMPFI_16578, AMPFI_24565, AMPFI_14847
OG0005299	CAEEL15482	AMPFI_20586, AMPFI_17119, AMPFI_09670, AMPFI_03833
OG0005300	CAEEL11534	AMPFI_07358
OG0005301	CAEEL04628	AMPFI_12827
OG0005303	CAEEL04461	AMPFI_01233
OG0005305	CAEEL02568	AMPFI_20272, AMPFI_00085
OG0005309	CAEEL11459	AMPFI_01388
OG0005312	CAEEL11093	AMPFI_03986
OG0005314	CAEEL00759	AMPFI_05135
OG0005315	CAEEL12782	AMPFI_05476
OG0005316	CAEEL12094	AMPFI_05537
OG0005318	CAEEL11412	AMPFI_06606
OG0005319	CAEEL01211	AMPFI_07019
OG0005323	CAEEL14840	AMPFI_09846
OG0005324	CAEEL15302	AMPFI_15226
OG0005325	CAEEL20386	AMPFI_15967
OG0005360	CAEEL01919	AMPFI_02359, AMPFI_21290, AMPFI_17428
OG0005366	CAEEL12942	AMPFI_13735
OG0005369	CAEEL05707	AMPFI_04298, AMPFI_06347
OG0005370	CAEEL00421	AMPFI_24661
OG0005371	CAEEL03912	AMPFI_20149
OG0005373	CAEEL09399	AMPFI_13526
OG0005374	CAEEL02806	AMPFI_25660
OG0005375	CAEEL19544, CAEEL14120	AMPFI_08123
OG0005376	CAEEL08982, CAEEL09065	AMPFI_19157
OG0005377	CAEEL06685	AMPFI_13200
OG0005378	CAEEL20215, CAEEL20216	AMPFI_15931
OG0005379	CAEEL09264	AMPFI_06858
OG0005383	CAEEL07506	AMPFI_06115
OG0005384	CAEEL02931	AMPFI_21492
OG0005385	CAEEL08714	AMPFI_10667
OG0005386	CAEEL10538	AMPFI_25066, AMPFI_23674
OG0005387	CAEEL08152	AMPFI_16373
OG0005388	CAEEL01742	AMPFI_13168
OG0005389	CAEEL06878	AMPFI_09755
OG0005390	CAEEL04490	AMPFI_10607
OG0005394	CAEEL17986	AMPFI_16942
