Orthogroup	CAEEL	APOSJ_ok
OG0002836	CAEEL06399	APOSJ_04656, APOSJ_04657, APOSJ_04655, APOSJ_04654
OG0002837	CAEEL08616	APOSJ_18732, APOSJ_18729, APOSJ_18731, APOSJ_18730
OG0002839	CAEEL19253, CAEEL00645	APOSJ_27083, APOSJ_27082, APOSJ_27084, APOSJ_27088, APOSJ_32565, APOSJ_27085, APOSJ_27089, APOSJ_27087, APOSJ_27090, APOSJ_27086
OG0002841	CAEEL12135, CAEEL12134	APOSJ_20424
OG0002842	CAEEL06196	APOSJ_58956
OG0002843	CAEEL07774, CAEEL07773	APOSJ_29444, APOSJ_37419, APOSJ_37208, APOSJ_37207, APOSJ_37420, APOSJ_53182, APOSJ_37206, APOSJ_37205, APOSJ_29451
OG0002844	CAEEL10756	APOSJ_02179, APOSJ_02177, APOSJ_10554, APOSJ_10553, APOSJ_02180, APOSJ_10552
OG0002845	CAEEL09656	APOSJ_41336, APOSJ_53174, APOSJ_46685, APOSJ_46687, APOSJ_41332, APOSJ_00584, APOSJ_00581, APOSJ_46684, APOSJ_53173, APOSJ_00585, APOSJ_41333, APOSJ_00576, APOSJ_27474, APOSJ_00577, APOSJ_46690, APOSJ_00580, APOSJ_24230
OG0002847	CAEEL06961	APOSJ_44697, APOSJ_44698, APOSJ_56334
OG0002848	CAEEL07668	APOSJ_09676, APOSJ_32851, APOSJ_32850, APOSJ_03976, APOSJ_03975, APOSJ_03979, APOSJ_09674, APOSJ_03977, APOSJ_24672, APOSJ_09677, APOSJ_09675, APOSJ_03978
OG0002850	CAEEL15763	APOSJ_51285, APOSJ_51282, APOSJ_51283, APOSJ_51284, APOSJ_51287, APOSJ_51286
OG0002851	CAEEL00708	APOSJ_62786, APOSJ_12424
OG0002854	CAEEL10560	APOSJ_25148, APOSJ_13047, APOSJ_16816, APOSJ_24828, APOSJ_25140, APOSJ_13046, APOSJ_13048, APOSJ_24832, APOSJ_13049, APOSJ_24827, APOSJ_13045
OG0002856	CAEEL01393	APOSJ_36875, APOSJ_36874
OG0002858	CAEEL12093	APOSJ_32827, APOSJ_32828, APOSJ_32829, APOSJ_08111
OG0002859	CAEEL19186	APOSJ_26622, APOSJ_26623, APOSJ_63027, APOSJ_26624, APOSJ_26621, APOSJ_26625
OG0002860	CAEEL11643	APOSJ_33844
OG0002864	CAEEL01656	APOSJ_42694
OG0002866	CAEEL03096	APOSJ_18570, APOSJ_18569
OG0002868	CAEEL05539	APOSJ_24238, APOSJ_24239, APOSJ_24237, APOSJ_24236
OG0002873	CAEEL07574	APOSJ_14384, APOSJ_14383, APOSJ_24938, APOSJ_14380, APOSJ_24940, APOSJ_14382, APOSJ_24951, APOSJ_14381
OG0002876	CAEEL10277	APOSJ_08793, APOSJ_08790, APOSJ_56117, APOSJ_08792
OG0002877	CAEEL02920	APOSJ_02089, APOSJ_60900, APOSJ_02092, APOSJ_02088, APOSJ_60905, APOSJ_60909, APOSJ_53024, APOSJ_02090, APOSJ_60903, APOSJ_53028, APOSJ_60899, APOSJ_53023, APOSJ_02091
OG0002880	CAEEL11517	APOSJ_63786, APOSJ_62485, APOSJ_62484, APOSJ_10125
OG0002883	CAEEL05948	APOSJ_51983, APOSJ_12925, APOSJ_12928, APOSJ_12929, APOSJ_12927, APOSJ_12924, APOSJ_19958, APOSJ_12923, APOSJ_19960, APOSJ_12926
OG0002884	CAEEL01828	APOSJ_12840, APOSJ_58678, APOSJ_42468, APOSJ_26803, APOSJ_00564, APOSJ_26806, APOSJ_42472, APOSJ_26801, APOSJ_26805, APOSJ_42469, APOSJ_42470, APOSJ_42471, APOSJ_26804
OG0002887	CAEEL06082, CAEEL06083	APOSJ_01678, APOSJ_01680, APOSJ_01682, APOSJ_36289, APOSJ_01679, APOSJ_36286, APOSJ_01681, APOSJ_36290, APOSJ_26914, APOSJ_36285, APOSJ_36288, APOSJ_36292, APOSJ_36291, APOSJ_36287
OG0002889	CAEEL10804	APOSJ_05177
OG0002891	CAEEL04184, CAEEL01874	APOSJ_25188, APOSJ_27730, APOSJ_25189, APOSJ_12575, APOSJ_12567, APOSJ_25185, APOSJ_12342, APOSJ_29943, APOSJ_25187, APOSJ_25186, APOSJ_29944
OG0002893	CAEEL02075	APOSJ_48470
OG0002894	CAEEL14713	APOSJ_11324, APOSJ_11322, APOSJ_11323, APOSJ_11321
OG0002895	CAEEL07602, CAEEL10533	APOSJ_26606, APOSJ_26608, APOSJ_26610, APOSJ_26609, APOSJ_26605
OG0002896	CAEEL18643	APOSJ_45523, APOSJ_45520, APOSJ_45522, APOSJ_45521, APOSJ_45519
OG0002898	CAEEL13137	APOSJ_00660, APOSJ_02099, APOSJ_43120, APOSJ_43119
OG0002899	CAEEL01046	APOSJ_53924, APOSJ_53927, APOSJ_53926, APOSJ_53925
OG0002906	CAEEL05147	APOSJ_49358, APOSJ_49363, APOSJ_28749, APOSJ_49362
OG0002907	CAEEL01271	APOSJ_06904, APOSJ_59419, APOSJ_06902, APOSJ_06900, APOSJ_06908
OG0002909	CAEEL11759	APOSJ_42655, APOSJ_42656
OG0002910	CAEEL04697	APOSJ_19905, APOSJ_19904
OG0002912	CAEEL00640	APOSJ_60908, APOSJ_41772, APOSJ_60894, APOSJ_60897, APOSJ_05122, APOSJ_05121, APOSJ_54754
OG0002913	CAEEL02893	APOSJ_47280, APOSJ_26666
OG0002915	CAEEL02902	APOSJ_21025, APOSJ_52601, APOSJ_52602
OG0002916	CAEEL04244	APOSJ_45207, APOSJ_45206, APOSJ_45205, APOSJ_15779, APOSJ_45203, APOSJ_45204
OG0002919	CAEEL00259	APOSJ_18306, APOSJ_19042, APOSJ_19041
OG0002921	CAEEL06148	APOSJ_00219, APOSJ_53869, APOSJ_15921, APOSJ_53867, APOSJ_53871, APOSJ_00226, APOSJ_53868, APOSJ_53870
OG0002925	CAEEL01723, CAEEL07404	APOSJ_38140, APOSJ_33448, APOSJ_38141, APOSJ_38135, APOSJ_38142, APOSJ_38712, APOSJ_38139, APOSJ_38137, APOSJ_38136, APOSJ_38138
OG0002927	CAEEL01626	APOSJ_16768, APOSJ_00529, APOSJ_62091, APOSJ_16769, APOSJ_00530, APOSJ_16771, APOSJ_00531, APOSJ_03211, APOSJ_16772, APOSJ_16770, APOSJ_16767, APOSJ_40156
OG0002944	CAEEL11414	APOSJ_59286, APOSJ_30367, APOSJ_06364
OG0002947	CAEEL06268	APOSJ_02647, APOSJ_02648, APOSJ_54387, APOSJ_46768
OG0002949	CAEEL05799	APOSJ_15646, APOSJ_12144
OG0002952	CAEEL09036	APOSJ_38185
OG0002953	CAEEL11622	APOSJ_06750, APOSJ_21712
OG0002955	CAEEL01420	APOSJ_15246, APOSJ_63353, APOSJ_57546, APOSJ_15247, APOSJ_57547, APOSJ_63355, APOSJ_63354, APOSJ_57548, APOSJ_57549, APOSJ_30136, APOSJ_03062, APOSJ_63356, APOSJ_63352, APOSJ_57550, APOSJ_57545, APOSJ_52427
OG0002957	CAEEL02702	APOSJ_56271, APOSJ_56272
OG0002959	CAEEL12413, CAEEL12412	APOSJ_47581, APOSJ_29476
OG0002960	CAEEL01541	APOSJ_46873
OG0002961	CAEEL16453, CAEEL14328	APOSJ_48061, APOSJ_48062, APOSJ_48060
OG0002962	CAEEL20383	APOSJ_52064, APOSJ_61205, APOSJ_52061, APOSJ_52063
OG0002964	CAEEL19811	APOSJ_46194
OG0002965	CAEEL01992	APOSJ_52959
OG0002966	CAEEL08468, CAEEL19347	APOSJ_19690, APOSJ_19691
OG0002967	CAEEL20418, CAEEL02925	APOSJ_44455, APOSJ_44454
OG0002968	CAEEL01853	APOSJ_21357, APOSJ_21358
OG0002969	CAEEL14216	APOSJ_08429, APOSJ_61844, APOSJ_61847, APOSJ_06792, APOSJ_06793, APOSJ_06791, APOSJ_61848, APOSJ_61843, APOSJ_42911, APOSJ_06790, APOSJ_43501, APOSJ_61845
OG0002973	CAEEL09565	APOSJ_42996
OG0002974	CAEEL01320	APOSJ_65070
OG0002976	CAEEL01120, CAEEL01119, CAEEL01121	APOSJ_48119, APOSJ_39713, APOSJ_39711, APOSJ_39712
OG0002977	CAEEL07234, CAEEL07233	APOSJ_04874, APOSJ_04873
OG0002978	CAEEL16463	APOSJ_64685, APOSJ_45730
OG0002982	CAEEL01855	APOSJ_31495, APOSJ_31494
OG0002983	CAEEL01433	APOSJ_56071, APOSJ_38421, APOSJ_56069, APOSJ_12311
OG0002985	CAEEL08353	APOSJ_18108, APOSJ_18105, APOSJ_48529, APOSJ_18109, APOSJ_18107, APOSJ_18106
OG0002986	CAEEL10835	APOSJ_15496, APOSJ_15495
OG0002987	CAEEL17800, CAEEL18018	APOSJ_41363
OG0002990	CAEEL08773	APOSJ_41926, APOSJ_41927
OG0002991	CAEEL09004	APOSJ_05218
OG0002995	CAEEL07264	APOSJ_23130
OG0002996	CAEEL10716	APOSJ_47942, APOSJ_47943, APOSJ_47941, APOSJ_47944, APOSJ_19884, APOSJ_47945, APOSJ_47946
OG0003001	CAEEL10876	APOSJ_21263
OG0003003	CAEEL14387	APOSJ_02299, APOSJ_02300, APOSJ_13906
OG0003004	CAEEL15423	APOSJ_36401, APOSJ_36403, APOSJ_36404
OG0003005	CAEEL16758	APOSJ_08591, APOSJ_22078, APOSJ_56538, APOSJ_22076
OG0003006	CAEEL10145	APOSJ_48218, APOSJ_48216, APOSJ_48215, APOSJ_48217
OG0003008	CAEEL20335	APOSJ_46376
OG0003012	CAEEL05983	APOSJ_17930, APOSJ_17929
OG0003013	CAEEL00274, CAEEL13050, CAEEL13680	APOSJ_07123, APOSJ_07124, APOSJ_55779
OG0003014	CAEEL14320, CAEEL13006, CAEEL13007, CAEEL15758, CAEEL17062, CAEEL16651, CAEEL19058, CAEEL15767	APOSJ_06510, APOSJ_06511, APOSJ_06508, APOSJ_30699, APOSJ_20310, APOSJ_20309
OG0003015	CAEEL19016	APOSJ_02966
OG0003016	CAEEL09225	APOSJ_16130, APOSJ_54698
OG0003017	CAEEL07049, CAEEL16441	APOSJ_42744
OG0003018	CAEEL08487	APOSJ_38423, APOSJ_16519, APOSJ_38426, APOSJ_16518, APOSJ_53246, APOSJ_19550, APOSJ_05374, APOSJ_16520, APOSJ_16514, APOSJ_00869, APOSJ_05375, APOSJ_16521
OG0003019	CAEEL04592	APOSJ_24408, APOSJ_24407
OG0003024	CAEEL13204, CAEEL13203	APOSJ_04367, APOSJ_54344, APOSJ_28757, APOSJ_51861, APOSJ_54346, APOSJ_28758, APOSJ_54345, APOSJ_28921, APOSJ_28920
OG0003025	CAEEL08836	APOSJ_19466, APOSJ_34959
OG0003026	CAEEL10688, CAEEL12186	APOSJ_14693, APOSJ_11899, APOSJ_11900, APOSJ_14691, APOSJ_09657, APOSJ_14692, APOSJ_11901
OG0003027	CAEEL06663	APOSJ_45013, APOSJ_45012
OG0003028	CAEEL02985	APOSJ_16632, APOSJ_45345, APOSJ_53091, APOSJ_53098, APOSJ_53093, APOSJ_45344, APOSJ_53096, APOSJ_53097, APOSJ_53095, APOSJ_53090, APOSJ_53094, APOSJ_53092
OG0003029	CAEEL01558	APOSJ_24858, APOSJ_24860, APOSJ_24857, APOSJ_24859
OG0003030	CAEEL11859	APOSJ_50713
OG0003031	CAEEL06431	APOSJ_05271
OG0003033	CAEEL00703	APOSJ_22116, APOSJ_22716, APOSJ_55466
OG0003035	CAEEL02722	APOSJ_05130, APOSJ_05133, APOSJ_05131, APOSJ_05132, APOSJ_63200
OG0003036	CAEEL01143	APOSJ_42114, APOSJ_21847, APOSJ_64267, APOSJ_64264, APOSJ_42116, APOSJ_21846, APOSJ_42115, APOSJ_21849, APOSJ_21848, APOSJ_42112, APOSJ_21850, APOSJ_21845
OG0003038	CAEEL20474	APOSJ_10168
OG0003040	CAEEL02041	APOSJ_53236, APOSJ_62151, APOSJ_53237, APOSJ_53240, APOSJ_11957, APOSJ_62162, APOSJ_62156, APOSJ_53238, APOSJ_54547
OG0003043	CAEEL07390	APOSJ_51495, APOSJ_40245, APOSJ_40246, APOSJ_51491, APOSJ_51493, APOSJ_40247, APOSJ_51496, APOSJ_62284
OG0003044	CAEEL07715	APOSJ_33046, APOSJ_00068, APOSJ_00067, APOSJ_00069, APOSJ_00070
OG0003046	CAEEL04364	APOSJ_53211, APOSJ_53213, APOSJ_53212
OG0003049	CAEEL04812	APOSJ_37374, APOSJ_37376
OG0003054	CAEEL04777	APOSJ_09930, APOSJ_09928, APOSJ_09929, APOSJ_09931
OG0003055	CAEEL14225	APOSJ_01314, APOSJ_01317, APOSJ_01316, APOSJ_01315
OG0003056	CAEEL19070	APOSJ_35147
OG0003059	CAEEL09323	APOSJ_54868
OG0003060	CAEEL07468, CAEEL11354	APOSJ_25972
OG0003061	CAEEL14261	APOSJ_34451
OG0003063	CAEEL03076	APOSJ_10490, APOSJ_39056, APOSJ_04759, APOSJ_49230, APOSJ_49232, APOSJ_49231, APOSJ_04757, APOSJ_04758, APOSJ_01115, APOSJ_39075, APOSJ_10491
OG0003064	CAEEL02598	APOSJ_61339, APOSJ_26092, APOSJ_61340, APOSJ_26093, APOSJ_09903, APOSJ_22685, APOSJ_09910, APOSJ_04197, APOSJ_57984, APOSJ_61337, APOSJ_09904, APOSJ_09906, APOSJ_63933, APOSJ_15734, APOSJ_61338, APOSJ_26094, APOSJ_09902, APOSJ_04195, APOSJ_09905
OG0003065	CAEEL18732	APOSJ_56569, APOSJ_56571, APOSJ_56572, APOSJ_14977, APOSJ_56568
OG0003072	CAEEL04836	APOSJ_04105, APOSJ_04104, APOSJ_25387
OG0003073	CAEEL14099	APOSJ_26792, APOSJ_26794, APOSJ_26791
OG0003079	CAEEL00217	APOSJ_59437, APOSJ_59436
OG0003085	CAEEL07775, CAEEL11921, CAEEL07769, CAEEL03836	APOSJ_46191, APOSJ_52203
OG0003085	CAEEL07275, CAEEL07867, CAEEL11727, CAEEL08918	APOSJ_15664
OG0003086	CAEEL18437	APOSJ_10849, APOSJ_10848, APOSJ_15453, APOSJ_37352, APOSJ_34330
OG0003104	CAEEL07227	APOSJ_41239, APOSJ_30663
OG0003106	CAEEL16128	APOSJ_00837, APOSJ_00832, APOSJ_00838, APOSJ_00834, APOSJ_05167, APOSJ_21338, APOSJ_04469, APOSJ_00835, APOSJ_00840, APOSJ_21340, APOSJ_00836, APOSJ_00833, APOSJ_21339
OG0003107	CAEEL20421, CAEEL01359	APOSJ_26201, APOSJ_34016, APOSJ_36925, APOSJ_36926, APOSJ_26198, APOSJ_26196, APOSJ_36923, APOSJ_26200
OG0003108	CAEEL04120	APOSJ_53894, APOSJ_60356, APOSJ_53893, APOSJ_53895
OG0003110	CAEEL17888	APOSJ_56560, APOSJ_24671
OG0003111	CAEEL01566	APOSJ_08555, APOSJ_30833, APOSJ_32697
OG0003112	CAEEL12136	APOSJ_13161, APOSJ_13163
OG0003113	CAEEL16673, CAEEL01071	APOSJ_58854, APOSJ_61212, APOSJ_41642
OG0003114	CAEEL15726	APOSJ_17648
OG0003118	CAEEL08193, CAEEL08192	APOSJ_63592, APOSJ_63594, APOSJ_63593
OG0003119	CAEEL16382	APOSJ_39538, APOSJ_39533, APOSJ_39534, APOSJ_39531
OG0003121	CAEEL00414	APOSJ_01530, APOSJ_27238, APOSJ_55020, APOSJ_07217
OG0003124	CAEEL07676	APOSJ_60072, APOSJ_60073
OG0003128	CAEEL04713	APOSJ_01878, APOSJ_54178, APOSJ_54176, APOSJ_54177
OG0003130	CAEEL08052	APOSJ_34706, APOSJ_34707
OG0003132	CAEEL15119	APOSJ_14212, APOSJ_42354, APOSJ_42357, APOSJ_00023, APOSJ_14211, APOSJ_42359, APOSJ_14215, APOSJ_14214, APOSJ_42355, APOSJ_14213, APOSJ_42358, APOSJ_14216, APOSJ_42356
OG0003135	CAEEL06639	APOSJ_18751, APOSJ_18755, APOSJ_18749
OG0003135	CAEEL06638	APOSJ_18754, APOSJ_18752, APOSJ_20256, APOSJ_53592, APOSJ_18750
OG0003136	CAEEL10810	APOSJ_47787
OG0003138	CAEEL05894	APOSJ_33077, APOSJ_33076
OG0003141	CAEEL03719, CAEEL03720	APOSJ_16442
OG0003142	CAEEL00482	APOSJ_40273, APOSJ_14398, APOSJ_14400, APOSJ_14399, APOSJ_14397, APOSJ_27324, APOSJ_27321, APOSJ_27323
OG0003144	CAEEL01625	APOSJ_48852, APOSJ_48851
OG0003145	CAEEL05190	APOSJ_45278, APOSJ_50052, APOSJ_22385
OG0003146	CAEEL20170	APOSJ_07935, APOSJ_07938, APOSJ_21949, APOSJ_23349, APOSJ_47106, APOSJ_21948
OG0003147	CAEEL17136, CAEEL18421	APOSJ_21036, APOSJ_21034, APOSJ_21035
OG0003148	CAEEL16560	APOSJ_47587
OG0003149	CAEEL12742, CAEEL12743, CAEEL10324, CAEEL03531, CAEEL03530	APOSJ_20169, APOSJ_20168, APOSJ_00806
OG0003150	CAEEL11024	APOSJ_46061, APOSJ_24496, APOSJ_30861, APOSJ_24495
OG0003151	CAEEL04570, CAEEL14681, CAEEL04711	APOSJ_05170
OG0003152	CAEEL20815, CAEEL20802, CAEEL20805	APOSJ_48510, APOSJ_48508, APOSJ_48509, APOSJ_48511
OG0003153	CAEEL07561	APOSJ_35785, APOSJ_35782, APOSJ_35780, APOSJ_35783, APOSJ_35778, APOSJ_35779, APOSJ_52381, APOSJ_22926, APOSJ_35781
OG0003154	CAEEL15184	APOSJ_51181, APOSJ_51185, APOSJ_50159, APOSJ_50161, APOSJ_51180, APOSJ_51183
OG0003156	CAEEL00516	APOSJ_47122, APOSJ_47125
OG0003157	CAEEL07518, CAEEL07519	APOSJ_26289, APOSJ_26292, APOSJ_26290, APOSJ_26287, APOSJ_26291, APOSJ_26288
OG0003158	CAEEL08310	APOSJ_48827, APOSJ_48829, APOSJ_48828, APOSJ_48826
OG0003160	CAEEL18381, CAEEL02061	APOSJ_52005, APOSJ_52006
OG0003161	CAEEL15582, CAEEL20219	APOSJ_12427, APOSJ_12426
OG0003164	CAEEL08130	APOSJ_27152
OG0003169	CAEEL11868	APOSJ_40105, APOSJ_01487, APOSJ_09186, APOSJ_57600, APOSJ_57601, APOSJ_57604, APOSJ_01486, APOSJ_20667, APOSJ_57602, APOSJ_57605, APOSJ_20668, APOSJ_59291
OG0003171	CAEEL08054	APOSJ_51434, APOSJ_64269, APOSJ_51436
OG0003172	CAEEL06299	APOSJ_37760, APOSJ_48896, APOSJ_37761, APOSJ_37762, APOSJ_37759, APOSJ_50968, APOSJ_37764, APOSJ_37763, APOSJ_50967, APOSJ_37765, APOSJ_56161
OG0003174	CAEEL11561	APOSJ_17036
OG0003177	CAEEL19619	APOSJ_63830, APOSJ_56009
OG0003178	CAEEL14891	APOSJ_17779, APOSJ_17780
OG0003179	CAEEL12173	APOSJ_56598, APOSJ_53571, APOSJ_53563, APOSJ_53567, APOSJ_53565, APOSJ_08422, APOSJ_56597, APOSJ_56600, APOSJ_53564, APOSJ_08421, APOSJ_53568
OG0003181	CAEEL11684	APOSJ_20951, APOSJ_20952, APOSJ_59228
OG0003182	CAEEL01167	APOSJ_40788
OG0003184	CAEEL10967	APOSJ_55407, APOSJ_55409, APOSJ_55410, APOSJ_55408
OG0003185	CAEEL04813	APOSJ_32400
OG0003187	CAEEL16181	APOSJ_30115, APOSJ_30111, APOSJ_30112, APOSJ_30114, APOSJ_30113, APOSJ_02519, APOSJ_30110
OG0003188	CAEEL00953	APOSJ_32903, APOSJ_32904
OG0003189	CAEEL04624	APOSJ_36317, APOSJ_04556, APOSJ_36316, APOSJ_04558, APOSJ_36318, APOSJ_36315
OG0003191	CAEEL09839	APOSJ_11431, APOSJ_11427, APOSJ_11429, APOSJ_11434, APOSJ_11433, APOSJ_11430, APOSJ_11426, APOSJ_11428
OG0003193	CAEEL17615	APOSJ_00532
OG0003197	CAEEL11467	APOSJ_57136, APOSJ_57140, APOSJ_57137, APOSJ_57134, APOSJ_09752, APOSJ_57138, APOSJ_57133, APOSJ_57139
OG0003198	CAEEL05062	APOSJ_36767
OG0003199	CAEEL11688	APOSJ_06417, APOSJ_50357, APOSJ_06415, APOSJ_06416, APOSJ_06414, APOSJ_06418, APOSJ_40507, APOSJ_06413
OG0003202	CAEEL12123	APOSJ_62049
OG0003203	CAEEL08247	APOSJ_10922, APOSJ_10923, APOSJ_10921, APOSJ_10920
OG0003206	CAEEL08436	APOSJ_42271, APOSJ_57448, APOSJ_42268, APOSJ_42269, APOSJ_65050, APOSJ_42266, APOSJ_42272, APOSJ_65052, APOSJ_42267, APOSJ_42270
OG0003207	CAEEL11116	APOSJ_53468, APOSJ_53467
OG0003210	CAEEL11876	APOSJ_15249, APOSJ_15248
OG0003211	CAEEL09585	APOSJ_03604, APOSJ_03608, APOSJ_31045, APOSJ_09022, APOSJ_03606, APOSJ_31048, APOSJ_03603, APOSJ_22500
OG0003212	CAEEL11323	APOSJ_40742
OG0003213	CAEEL18737	APOSJ_62042, APOSJ_62043, APOSJ_62044
OG0003214	CAEEL08551	APOSJ_30849, APOSJ_30835
OG0003215	CAEEL02895	APOSJ_30430
OG0003217	CAEEL06035, CAEEL06032	APOSJ_38588, APOSJ_25460, APOSJ_38604, APOSJ_38597
OG0003218	CAEEL08847	APOSJ_10871, APOSJ_10868, APOSJ_10873, APOSJ_47482, APOSJ_17947, APOSJ_03784, APOSJ_59373, APOSJ_17946, APOSJ_17951, APOSJ_10870, APOSJ_10869
OG0003219	CAEEL16215	APOSJ_52235, APOSJ_51906
OG0003222	CAEEL00115	APOSJ_53811, APOSJ_03374, APOSJ_42728
OG0003223	CAEEL00485	APOSJ_01786, APOSJ_01785
OG0003224	CAEEL05675	APOSJ_06577, APOSJ_55082, APOSJ_55083, APOSJ_55085
OG0003225	CAEEL04615, CAEEL20133	APOSJ_64620, APOSJ_18658, APOSJ_53640, APOSJ_53642, APOSJ_53639, APOSJ_34446, APOSJ_53641, APOSJ_64628, APOSJ_18935, APOSJ_53643
OG0003226	CAEEL04904, CAEEL04903	APOSJ_18811, APOSJ_03066, APOSJ_18809, APOSJ_03063, APOSJ_03064, APOSJ_03065
OG0003228	CAEEL14683	APOSJ_15473, APOSJ_15470
OG0003229	CAEEL10166	APOSJ_54883, APOSJ_05246, APOSJ_54880, APOSJ_05243, APOSJ_54882, APOSJ_05244, APOSJ_54881, APOSJ_14048, APOSJ_05245, APOSJ_05241, APOSJ_05242
OG0003230	CAEEL06311	APOSJ_24729, APOSJ_40527, APOSJ_40529, APOSJ_40528, APOSJ_40525, APOSJ_40524, APOSJ_40531, APOSJ_24730, APOSJ_40530, APOSJ_40523, APOSJ_40526, APOSJ_24731
OG0003235	CAEEL11765	APOSJ_56012, APOSJ_56016
OG0003251	CAEEL01743	APOSJ_54466
OG0003252	CAEEL19657, CAEEL14287	APOSJ_51617
OG0003254	CAEEL15715	APOSJ_62720, APOSJ_62718, APOSJ_62717, APOSJ_62719
OG0003255	CAEEL01327	APOSJ_37992, APOSJ_37996, APOSJ_50042, APOSJ_37991, APOSJ_37994, APOSJ_37989, APOSJ_37995, APOSJ_50045, APOSJ_50044, APOSJ_37993, APOSJ_37909, APOSJ_50043, APOSJ_37990
OG0003257	CAEEL04888	APOSJ_11591, APOSJ_11592, APOSJ_11593, APOSJ_11624, APOSJ_07998
OG0003258	CAEEL04539	APOSJ_29538, APOSJ_29539, APOSJ_54086, APOSJ_00171, APOSJ_16181, APOSJ_29536, APOSJ_54083, APOSJ_29537
OG0003259	CAEEL11844	APOSJ_15841, APOSJ_15837, APOSJ_09994, APOSJ_15839, APOSJ_15838, APOSJ_09993, APOSJ_41545, APOSJ_15840, APOSJ_09995, APOSJ_41547, APOSJ_41546, APOSJ_41549, APOSJ_49815, APOSJ_34266, APOSJ_41548, APOSJ_41550, APOSJ_41551, APOSJ_15836, APOSJ_15835
OG0003263	CAEEL12235	APOSJ_41168, APOSJ_38823
OG0003266	CAEEL05061	APOSJ_61414, APOSJ_61413
OG0003267	CAEEL11406	APOSJ_30035, APOSJ_30027, APOSJ_30031, APOSJ_30028, APOSJ_30029, APOSJ_30034, APOSJ_30033, APOSJ_30030, APOSJ_30032
OG0003268	CAEEL00711	APOSJ_65180, APOSJ_65183, APOSJ_65174, APOSJ_51480, APOSJ_20455, APOSJ_20454, APOSJ_65185, APOSJ_20452, APOSJ_20456, APOSJ_20453
OG0003269	CAEEL07652, CAEEL20534, CAEEL06740, CAEEL19993	APOSJ_20442, APOSJ_20443, APOSJ_20445, APOSJ_65142, APOSJ_20440
OG0003270	CAEEL17531, CAEEL17532, CAEEL07171	APOSJ_39577, APOSJ_47534, APOSJ_39578
OG0003275	CAEEL01894	APOSJ_33405, APOSJ_11411, APOSJ_33404, APOSJ_08128, APOSJ_11412
OG0003276	CAEEL05343	APOSJ_40980, APOSJ_40981
OG0003277	CAEEL10684	APOSJ_64925
OG0003279	CAEEL09246	APOSJ_49088, APOSJ_44687, APOSJ_44688, APOSJ_44689
OG0003280	CAEEL20448	APOSJ_05123, APOSJ_33236
OG0003281	CAEEL19540	APOSJ_20687
OG0003282	CAEEL04466	APOSJ_00228, APOSJ_00227
OG0003283	CAEEL10540	APOSJ_14970
OG0003284	CAEEL20144	APOSJ_10702, APOSJ_10699, APOSJ_02860, APOSJ_10701, APOSJ_10700
OG0003286	CAEEL11061	APOSJ_25492, APOSJ_25491, APOSJ_25493
OG0003287	CAEEL09759	APOSJ_35942
OG0003288	CAEEL07836	APOSJ_00605, APOSJ_00604, APOSJ_00602, APOSJ_00603
OG0003289	CAEEL00474	APOSJ_43060
OG0003290	CAEEL07995, CAEEL07996	APOSJ_53361
OG0003291	CAEEL07282	APOSJ_06987, APOSJ_38387, APOSJ_06993, APOSJ_38386, APOSJ_38383, APOSJ_06988, APOSJ_06990, APOSJ_40455, APOSJ_38389, APOSJ_44035, APOSJ_38382, APOSJ_06989, APOSJ_38388, APOSJ_40453, APOSJ_38385, APOSJ_38384, APOSJ_06986, APOSJ_06992
OG0003293	CAEEL09078	APOSJ_55383, APOSJ_55380, APOSJ_29797, APOSJ_29796
OG0003294	CAEEL08966, CAEEL08900	APOSJ_47167, APOSJ_46923, APOSJ_09688, APOSJ_01552, APOSJ_09683, APOSJ_26080, APOSJ_09685, APOSJ_26071
OG0003296	CAEEL07972	APOSJ_17865
OG0003297	CAEEL06799, CAEEL06798, CAEEL02997	APOSJ_30618
OG0003298	CAEEL00404	APOSJ_21365, APOSJ_21366, APOSJ_21369, APOSJ_31701, APOSJ_25496, APOSJ_21367, APOSJ_57916, APOSJ_15785, APOSJ_63798, APOSJ_01743, APOSJ_63835
OG0003300	CAEEL15375, CAEEL10323, CAEEL04894, CAEEL10997, CAEEL02576, CAEEL07626	APOSJ_40504, APOSJ_53374, APOSJ_52277, APOSJ_53371
OG0003301	CAEEL11183	APOSJ_13270, APOSJ_13273, APOSJ_13271, APOSJ_13272
OG0003302	CAEEL11405	APOSJ_06175
OG0003303	CAEEL08080	APOSJ_16243, APOSJ_16242
OG0003306	CAEEL11131	APOSJ_55395
OG0003307	CAEEL09527	APOSJ_03839, APOSJ_03837, APOSJ_03841, APOSJ_03840, APOSJ_23792, APOSJ_03838, APOSJ_03842, APOSJ_03836
OG0003309	CAEEL07134	APOSJ_62401
OG0003311	CAEEL06729	APOSJ_37968
OG0003316	CAEEL06426	APOSJ_22523, APOSJ_13980, APOSJ_13981
OG0003317	CAEEL11191	APOSJ_63724
OG0003318	CAEEL00777	APOSJ_60634, APOSJ_60633, APOSJ_60632
