Orthogroup	CAEEL	LYTVA_ok
OG0005104	CAEEL06404	LYTVA_11553
OG0005106	CAEEL08221	LYTVA_14257
OG0005107	CAEEL06519	LYTVA_02082
OG0005108	CAEEL17437	LYTVA_23585, LYTVA_16173
OG0005109	CAEEL08735	LYTVA_26183
OG0005110	CAEEL00788	LYTVA_20182
OG0005111	CAEEL06161	LYTVA_07538
OG0005112	CAEEL00664	LYTVA_12382
OG0005114	CAEEL05264	LYTVA_16644, LYTVA_04766
OG0005117	CAEEL05287	LYTVA_00508
OG0005118	CAEEL00391	LYTVA_28302
OG0005119	CAEEL15595	LYTVA_23055
OG0005120	CAEEL00721	LYTVA_04561
OG0005121	CAEEL15242	LYTVA_18334
OG0005124	CAEEL15904	LYTVA_11000
OG0005125	CAEEL18933	LYTVA_05020
OG0005126	CAEEL01900	LYTVA_11043, LYTVA_16382
OG0005127	CAEEL09162	LYTVA_28775
OG0005130	CAEEL09169	LYTVA_14060
OG0005131	CAEEL04955	LYTVA_23321
OG0005136	CAEEL12272	LYTVA_25965, LYTVA_27902
OG0005139	CAEEL04623	LYTVA_16571
OG0005140	CAEEL11450, CAEEL01348	LYTVA_25461
OG0005142	CAEEL08707	LYTVA_00109
OG0005143	CAEEL11317	LYTVA_19150
OG0005144	CAEEL05847	LYTVA_12742
OG0005146	CAEEL10882	LYTVA_15977
OG0005147	CAEEL09090	LYTVA_08148
OG0005148	CAEEL19830	LYTVA_06082
OG0005151	CAEEL07956	LYTVA_27792
OG0005154	CAEEL17431, CAEEL17429	LYTVA_05952
OG0005155	CAEEL00411, CAEEL19156	LYTVA_25167
OG0005157	CAEEL08876	LYTVA_05346, LYTVA_07627
OG0005158	CAEEL08905	LYTVA_08038, LYTVA_16647, LYTVA_23862
OG0005160	CAEEL07790	LYTVA_15115, LYTVA_00792
OG0005166	CAEEL15691	LYTVA_27300
OG0005168	CAEEL14712	LYTVA_13195, LYTVA_03102
OG0005169	CAEEL09655	LYTVA_07382
OG0005171	CAEEL10803	LYTVA_05923
OG0005172	CAEEL02363	LYTVA_14234
OG0005174	CAEEL08350	LYTVA_21956
OG0005175	CAEEL15716	LYTVA_29725
OG0005176	CAEEL07557	LYTVA_10907
OG0005178	CAEEL07469	LYTVA_03900
OG0005179	CAEEL07168	LYTVA_10937
OG0005180	CAEEL09248	LYTVA_01824
OG0005181	CAEEL07703	LYTVA_07669, LYTVA_07663
OG0005183	CAEEL08543	LYTVA_03203
OG0005187	CAEEL14730	LYTVA_06957
OG0005188	CAEEL08965	LYTVA_13117
OG0005191	CAEEL05362	LYTVA_16417
OG0005192	CAEEL04804	LYTVA_11320, LYTVA_26786
OG0005193	CAEEL07091	LYTVA_27574
OG0005194	CAEEL05882	LYTVA_08214, LYTVA_00664
OG0005196	CAEEL01072	LYTVA_18001
OG0005197	CAEEL08230	LYTVA_05888
OG0005200	CAEEL05998	LYTVA_06030
OG0005201	CAEEL04588	LYTVA_29977
OG0005202	CAEEL08971	LYTVA_14588
OG0005204	CAEEL00557	LYTVA_25886
OG0005205	CAEEL18834	LYTVA_15919, LYTVA_05306
OG0005206	CAEEL02109	LYTVA_00889
OG0005207	CAEEL05270	LYTVA_22441
OG0005209	CAEEL12392	LYTVA_18235
OG0005210	CAEEL01507	LYTVA_07241
OG0005212	CAEEL01431	LYTVA_00382
OG0005215	CAEEL02018	LYTVA_11826
OG0005217	CAEEL00519	LYTVA_10436, LYTVA_06021
OG0005221	CAEEL13148	LYTVA_19059
OG0005222	CAEEL00417	LYTVA_07525
OG0005223	CAEEL08867	LYTVA_04282, LYTVA_03527
OG0005224	CAEEL11021	LYTVA_03224
OG0005225	CAEEL11736	LYTVA_16819, LYTVA_18486
OG0005228	CAEEL02900	LYTVA_18639, LYTVA_12908
OG0005229	CAEEL09302	LYTVA_09465
OG0005230	CAEEL17555	LYTVA_07351
OG0005231	CAEEL04101	LYTVA_25304
OG0005232	CAEEL14162	LYTVA_19701
OG0005233	CAEEL03305	LYTVA_12404
OG0005235	CAEEL06659	LYTVA_04092
OG0005237	CAEEL01570	LYTVA_08657, LYTVA_05258, LYTVA_08658
OG0005238	CAEEL07258	LYTVA_06616
OG0005239	CAEEL15608	LYTVA_26773
OG0005240	CAEEL00076	LYTVA_15443
OG0005243	CAEEL04210	LYTVA_21315
OG0005244	CAEEL12471	LYTVA_14000
OG0005247	CAEEL05013	LYTVA_00342
OG0005248	CAEEL10051	LYTVA_17446
OG0005249	CAEEL18813, CAEEL11117	LYTVA_14003
OG0005250	CAEEL00202	LYTVA_23612
OG0005252	CAEEL11797	LYTVA_17210, LYTVA_24346
OG0005253	CAEEL07486	LYTVA_12700
OG0005254	CAEEL04182	LYTVA_04592
OG0005255	CAEEL18693	LYTVA_28011
OG0005257	CAEEL20337	LYTVA_19440
OG0005258	CAEEL02600	LYTVA_06143
OG0005259	CAEEL12389	LYTVA_21962
OG0005260	CAEEL18095	LYTVA_27979, LYTVA_00650
OG0005261	CAEEL16553	LYTVA_23858, LYTVA_24509
OG0005262	CAEEL05690	LYTVA_18059
OG0005266	CAEEL09384	LYTVA_22357
OG0005267	CAEEL15615	LYTVA_17789
OG0005269	CAEEL10603	LYTVA_22373
OG0005272	CAEEL07617	LYTVA_16827
OG0005273	CAEEL00093	LYTVA_18611
OG0005275	CAEEL10805, CAEEL10806	LYTVA_05085
OG0005276	CAEEL06716	LYTVA_22209
OG0005277	CAEEL02345	LYTVA_11648, LYTVA_11655
OG0005278	CAEEL00673	LYTVA_26156
OG0005279	CAEEL02901	LYTVA_07318, LYTVA_17464
OG0005280	CAEEL08138	LYTVA_22605
OG0005281	CAEEL07157	LYTVA_22608
OG0005285	CAEEL03081	LYTVA_00413, LYTVA_16537
OG0005286	CAEEL09226	LYTVA_05289
OG0005287	CAEEL01803	LYTVA_15442
OG0005289	CAEEL11634	LYTVA_16946
OG0005290	CAEEL08960	LYTVA_16330
OG0005292	CAEEL09126	LYTVA_01033, LYTVA_09485
OG0005293	CAEEL01396	LYTVA_15778
OG0005294	CAEEL06222	LYTVA_03149
OG0005298	CAEEL01976, CAEEL00675	LYTVA_06195
OG0005299	CAEEL15482	LYTVA_09505
OG0005300	CAEEL11534	LYTVA_15734
OG0005301	CAEEL04628	LYTVA_28976
OG0005303	CAEEL04461	LYTVA_03779
OG0005305	CAEEL02568	LYTVA_15361
OG0005309	CAEEL11459	LYTVA_27907
OG0005312	CAEEL11093	LYTVA_17559
OG0005314	CAEEL00759	LYTVA_19497
OG0005315	CAEEL12782	LYTVA_02470, LYTVA_24759
OG0005316	CAEEL12094	LYTVA_28938
OG0005318	CAEEL11412	LYTVA_04038
OG0005319	CAEEL01211	LYTVA_06762
OG0005323	CAEEL14840	LYTVA_25277
OG0005324	CAEEL15302	LYTVA_28372
OG0005325	CAEEL20386	LYTVA_05024
OG0005360	CAEEL01919	LYTVA_14304
OG0005366	CAEEL12942	LYTVA_27363
OG0005369	CAEEL05707	LYTVA_20706
OG0005370	CAEEL00421	LYTVA_13652, LYTVA_12163
OG0005373	CAEEL09399	LYTVA_26529
OG0005376	CAEEL08982, CAEEL09065	LYTVA_13656, LYTVA_29490
OG0005377	CAEEL06685	LYTVA_01576
OG0005378	CAEEL20215, CAEEL20216	LYTVA_08881
OG0005383	CAEEL07506	LYTVA_10013
OG0005385	CAEEL08714	LYTVA_22111
OG0005387	CAEEL08152	LYTVA_23220
OG0005388	CAEEL01742	LYTVA_14354
OG0005389	CAEEL06878	LYTVA_11310
OG0005390	CAEEL04490	LYTVA_25943
OG0005396	CAEEL08913	LYTVA_09809, LYTVA_25787
OG0005399	CAEEL03245	LYTVA_29394
OG0005402	CAEEL05349	LYTVA_05886, LYTVA_17568
OG0005403	CAEEL01879	LYTVA_23999
OG0005404	CAEEL05358	LYTVA_26068
OG0005406	CAEEL08083	LYTVA_22936
OG0005408	CAEEL07280	LYTVA_16914
OG0005409	CAEEL02913	LYTVA_25970
OG0005414	CAEEL00252	LYTVA_02401
OG0005415	CAEEL15291	LYTVA_00433
OG0005417	CAEEL00029	LYTVA_06653
OG0005421	CAEEL14199	LYTVA_05316
OG0005423	CAEEL08794	LYTVA_15730
OG0005425	CAEEL08174	LYTVA_23379
OG0005428	CAEEL01407	LYTVA_17635, LYTVA_17634
OG0005431	CAEEL09902	LYTVA_23117
OG0005432	CAEEL04969	LYTVA_10903
OG0005433	CAEEL02529	LYTVA_25281
OG0005434	CAEEL07593	LYTVA_06483, LYTVA_09699
OG0005435	CAEEL07714	LYTVA_12898
OG0005436	CAEEL01615	LYTVA_07775
OG0005441	CAEEL19512	LYTVA_22028
OG0005442	CAEEL02528	LYTVA_11534
OG0005443	CAEEL06163	LYTVA_10991
OG0005445	CAEEL10809	LYTVA_09654
OG0005446	CAEEL01571, CAEEL20779	LYTVA_26690
OG0005448	CAEEL08780	LYTVA_12421, LYTVA_19835, LYTVA_30219
OG0005451	CAEEL06444	LYTVA_10961, LYTVA_16307
OG0005452	CAEEL10226, CAEEL12298	LYTVA_26211
OG0005455	CAEEL09268	LYTVA_05016
OG0005457	CAEEL07347	LYTVA_03156
OG0005459	CAEEL16135	LYTVA_18751
OG0005462	CAEEL10748	LYTVA_19325
OG0005465	CAEEL16426	LYTVA_07849
OG0005468	CAEEL02934	LYTVA_11556
OG0005469	CAEEL07069	LYTVA_01972
OG0005471	CAEEL12162	LYTVA_21654
OG0005472	CAEEL18620	LYTVA_28459
OG0005474	CAEEL07485	LYTVA_06418
OG0005475	CAEEL16459	LYTVA_07166
OG0005476	CAEEL11680	LYTVA_21960
OG0005479	CAEEL07488	LYTVA_13568, LYTVA_05870
OG0005481	CAEEL02594	LYTVA_11545
OG0005482	CAEEL15422	LYTVA_18408, LYTVA_19946
OG0005484	CAEEL15470	LYTVA_20849
OG0005486	CAEEL19474, CAEEL05557	LYTVA_16519, LYTVA_16520
OG0005487	CAEEL12473, CAEEL12474	LYTVA_09749
OG0005488	CAEEL04375	LYTVA_14332
OG0005489	CAEEL07679	LYTVA_15646
OG0005490	CAEEL08623	LYTVA_10748
OG0005491	CAEEL05923	LYTVA_10744, LYTVA_14913
OG0005492	CAEEL02699	LYTVA_10795
OG0005493	CAEEL04269	LYTVA_05656
OG0005494	CAEEL09928	LYTVA_08972
OG0005495	CAEEL05689	LYTVA_04882
OG0005498	CAEEL08908	LYTVA_30189, LYTVA_17259
OG0005499	CAEEL10000	LYTVA_02987
OG0005500	CAEEL13757, CAEEL03036	LYTVA_26410
OG0005502	CAEEL19896, CAEEL15449	LYTVA_27763
OG0005504	CAEEL10085	LYTVA_10026
OG0005505	CAEEL06719	LYTVA_17191
OG0005506	CAEEL05736	LYTVA_00322
OG0005508	CAEEL08671	LYTVA_04730
OG0005517	CAEEL00403	LYTVA_14113
OG0005518	CAEEL11871	LYTVA_05593, LYTVA_00057, LYTVA_03960
OG0005519	CAEEL04739	LYTVA_05963
OG0005521	CAEEL15885	LYTVA_18597
OG0005522	CAEEL11025	LYTVA_05582, LYTVA_08217
OG0005527	CAEEL07576	LYTVA_28795
OG0005529	CAEEL19121	LYTVA_22467
OG0005533	CAEEL07641	LYTVA_08029, LYTVA_20427
OG0005534	CAEEL09833	LYTVA_20303, LYTVA_18330, LYTVA_18335
OG0005537	CAEEL05177	LYTVA_25196
OG0005538	CAEEL02674	LYTVA_23401
OG0005539	CAEEL00571	LYTVA_02417
OG0005545	CAEEL11935	LYTVA_03487
OG0005547	CAEEL05548	LYTVA_09111, LYTVA_18512
OG0005548	CAEEL11105	LYTVA_01313
OG0005550	CAEEL01408	LYTVA_07335
OG0005552	CAEEL20765	LYTVA_22597
OG0005553	CAEEL00572	LYTVA_25162
OG0005554	CAEEL04828	LYTVA_20016
OG0005556	CAEEL12122	LYTVA_26009
OG0005558	CAEEL01488	LYTVA_15981
OG0005559	CAEEL02868	LYTVA_29586
OG0005561	CAEEL11687	LYTVA_11792, LYTVA_17363
OG0005562	CAEEL08427	LYTVA_03975, LYTVA_15162
OG0005563	CAEEL08448	LYTVA_10416
OG0005566	CAEEL08840	LYTVA_28317
OG0005569	CAEEL09364	LYTVA_22491
OG0005570	CAEEL08043	LYTVA_01092
OG0005572	CAEEL00043	LYTVA_21172
OG0005574	CAEEL01999	LYTVA_07278
OG0005575	CAEEL05562	LYTVA_15940
OG0005576	CAEEL13925	LYTVA_03215
OG0005577	CAEEL19904	LYTVA_12327
OG0005578	CAEEL07544	LYTVA_14270
OG0005580	CAEEL08013	LYTVA_01951
OG0005581	CAEEL08031	LYTVA_04755
OG0005582	CAEEL06866	LYTVA_09282
OG0005584	CAEEL00156	LYTVA_27961
OG0005587	CAEEL04788	LYTVA_07043, LYTVA_24274
OG0005588	CAEEL07160	LYTVA_30060
OG0005589	CAEEL08776	LYTVA_30062
OG0005590	CAEEL08090	LYTVA_15819
OG0005592	CAEEL12369	LYTVA_18676
OG0005593	CAEEL09723	LYTVA_28170
OG0005594	CAEEL07851	LYTVA_23833
OG0005595	CAEEL11031	LYTVA_16699
OG0005597	CAEEL01169	LYTVA_27673
OG0005598	CAEEL08627, CAEEL14483	LYTVA_24243, LYTVA_28420
OG0005599	CAEEL10759	LYTVA_21820
OG0005604	CAEEL01765	LYTVA_17227
OG0005605	CAEEL10783	LYTVA_03868
OG0005608	CAEEL07825	LYTVA_07774
OG0005609	CAEEL08579	LYTVA_00125
OG0005610	CAEEL00725	LYTVA_26883
OG0005612	CAEEL17906	LYTVA_20723
OG0005613	CAEEL14670	LYTVA_07852
OG0005614	CAEEL17617	LYTVA_20702
OG0005615	CAEEL04368	LYTVA_22848
OG0005617	CAEEL05647	LYTVA_16568, LYTVA_28710
OG0005618	CAEEL02988	LYTVA_19319, LYTVA_20585
OG0005620	CAEEL11400	LYTVA_08517
OG0005622	CAEEL01750	LYTVA_11126, LYTVA_29546
OG0005625	CAEEL14326	LYTVA_28232
OG0005626	CAEEL07559	LYTVA_00789
OG0005627	CAEEL12992	LYTVA_18632, LYTVA_16894, LYTVA_18630, LYTVA_16898
OG0005631	CAEEL09720	LYTVA_14897
OG0005632	CAEEL16405	LYTVA_16258
OG0005633	CAEEL16151	LYTVA_23521
OG0005634	CAEEL10824	LYTVA_22600, LYTVA_23011
OG0005636	CAEEL10088	LYTVA_10391
OG0005637	CAEEL05733	LYTVA_14644
OG0005639	CAEEL07472	LYTVA_23423
OG0005640	CAEEL16150	LYTVA_10439
OG0005644	CAEEL09242	LYTVA_22112
OG0005645	CAEEL07575	LYTVA_08432, LYTVA_26710
OG0005646	CAEEL08001	LYTVA_25411
OG0005648	CAEEL04930	LYTVA_26416
OG0005649	CAEEL12678	LYTVA_16003
OG0005650	CAEEL18626	LYTVA_04947
OG0005652	CAEEL02073	LYTVA_21904
OG0005656	CAEEL07991	LYTVA_08560, LYTVA_26753
OG0005660	CAEEL02202	LYTVA_27368
OG0005685	CAEEL18876	LYTVA_14392, LYTVA_14386
OG0005690	CAEEL07345	LYTVA_19300
OG0005696	CAEEL12982	LYTVA_28366
OG0005698	CAEEL01389	LYTVA_15492
OG0005701	CAEEL20630, CAEEL20628	LYTVA_30025, LYTVA_10789, LYTVA_15178
OG0005702	CAEEL15894, CAEEL18106	LYTVA_14131
OG0005703	CAEEL09229	LYTVA_09645
OG0005704	CAEEL18454	LYTVA_29951
OG0005707	CAEEL01062	LYTVA_05626
OG0005712	CAEEL10147	LYTVA_25882, LYTVA_10528
OG0005713	CAEEL05051	LYTVA_13321
OG0005715	CAEEL06260	LYTVA_18376, LYTVA_09846
OG0005719	CAEEL05019	LYTVA_24607
OG0005721	CAEEL02751	LYTVA_14543
OG0005724	CAEEL06660	LYTVA_25094, LYTVA_25099
OG0005726	CAEEL02137	LYTVA_12315
OG0005728	CAEEL00225	LYTVA_23545
OG0005729	CAEEL01552	LYTVA_11991
OG0005730	CAEEL20471	LYTVA_25373, LYTVA_00306
OG0005731	CAEEL09042	LYTVA_25832
OG0005732	CAEEL07314	LYTVA_00395
OG0005733	CAEEL11874	LYTVA_13168
OG0005734	CAEEL05372	LYTVA_20923, LYTVA_11108
OG0005737	CAEEL00178	LYTVA_08421, LYTVA_26675
OG0005738	CAEEL19157	LYTVA_12852, LYTVA_02893
OG0005744	CAEEL10825, CAEEL00882	LYTVA_06470
OG0005746	CAEEL04218	LYTVA_14216
OG0005747	CAEEL11656	LYTVA_00501
OG0005748	CAEEL05688	LYTVA_16013
OG0005749	CAEEL14477	LYTVA_28764, LYTVA_28670
OG0005750	CAEEL02930	LYTVA_26693
OG0005758	CAEEL07383, CAEEL07219	LYTVA_12445
OG0005759	CAEEL04976	LYTVA_04410
OG0005760	CAEEL11990	LYTVA_12124
OG0005761	CAEEL02084	LYTVA_04938
OG0005764	CAEEL00440	LYTVA_19354
OG0005766	CAEEL03004	LYTVA_08287, LYTVA_29222
OG0005774	CAEEL07710	LYTVA_05829
OG0005775	CAEEL08185	LYTVA_01882
OG0005776	CAEEL08611, CAEEL02852	LYTVA_16534
OG0005777	CAEEL09325	LYTVA_26090, LYTVA_28674
OG0005779	CAEEL11742	LYTVA_09970
OG0005781	CAEEL16564	LYTVA_26686
OG0005783	CAEEL15350	LYTVA_06702, LYTVA_07994
OG0005784	CAEEL06573	LYTVA_23789
OG0005786	CAEEL10727	LYTVA_28993
OG0005787	CAEEL09127, CAEEL07672	LYTVA_29596
OG0005788	CAEEL10819	LYTVA_11398, LYTVA_09169
OG0005789	CAEEL03291	LYTVA_16262
OG0005790	CAEEL02850	LYTVA_09414
OG0005792	CAEEL16683	LYTVA_21525, LYTVA_24913
OG0005796	CAEEL03619	LYTVA_29526
OG0005798	CAEEL07896	LYTVA_23618
OG0005799	CAEEL16039	LYTVA_26495, LYTVA_20337
OG0005802	CAEEL08747	LYTVA_30066
OG0005804	CAEEL00293	LYTVA_21616
OG0005805	CAEEL07935	LYTVA_12880, LYTVA_28912
OG0005807	CAEEL00886	LYTVA_00635
OG0005811	CAEEL09170	LYTVA_29272
OG0005812	CAEEL15514	LYTVA_03605
OG0005813	CAEEL04957	LYTVA_09987
OG0005814	CAEEL05572	LYTVA_03829
OG0005815	CAEEL08558	LYTVA_03059
OG0005816	CAEEL07974	LYTVA_26137
OG0005817	CAEEL09003	LYTVA_17105
OG0005818	CAEEL06548	LYTVA_30058
OG0005819	CAEEL05194	LYTVA_25458
OG0005821	CAEEL06500	LYTVA_27285
OG0005822	CAEEL08544	LYTVA_30212
OG0005823	CAEEL11398	LYTVA_26580
OG0005824	CAEEL01511	LYTVA_07277
OG0005826	CAEEL11564	LYTVA_02631, LYTVA_27027, LYTVA_17352
OG0005827	CAEEL15915	LYTVA_27401
OG0005829	CAEEL01850, CAEEL14048	LYTVA_25543
OG0005831	CAEEL07627	LYTVA_10805
OG0005832	CAEEL01641	LYTVA_26803
OG0005834	CAEEL18574	LYTVA_17520
OG0005835	CAEEL06739, CAEEL08580	LYTVA_14917
OG0005836	CAEEL15554	LYTVA_16697, LYTVA_00168
OG0005837	CAEEL01073	LYTVA_13503
OG0005838	CAEEL01222	LYTVA_03049, LYTVA_26272
OG0005840	CAEEL06791	LYTVA_00482
OG0005842	CAEEL00044	LYTVA_06956
OG0005843	CAEEL06200	LYTVA_25522
OG0005845	CAEEL04187	LYTVA_08424
OG0005846	CAEEL06779	LYTVA_11376, LYTVA_11375
OG0005847	CAEEL00400	LYTVA_27404
OG0005848	CAEEL00240	LYTVA_11161
OG0005849	CAEEL07640	LYTVA_27507
OG0005850	CAEEL07059	LYTVA_27504
OG0005851	CAEEL19454, CAEEL03023	LYTVA_12140
OG0005853	CAEEL05937	LYTVA_13543, LYTVA_13932
OG0005854	CAEEL10962	LYTVA_23704
OG0005858	CAEEL08865	LYTVA_18521
OG0005859	CAEEL09237	LYTVA_19393, LYTVA_19375
OG0005860	CAEEL11464	LYTVA_19471, LYTVA_04729
OG0005861	CAEEL07847	LYTVA_07258
OG0005863	CAEEL02059	LYTVA_00516, LYTVA_20028
OG0005864	CAEEL03066	LYTVA_22593, LYTVA_20239
OG0005865	CAEEL10526	LYTVA_00504
OG0005866	CAEEL03116	LYTVA_20927
OG0005867	CAEEL20688	LYTVA_21902
OG0005867	CAEEL06505	LYTVA_00417
OG0005869	CAEEL01472	LYTVA_24545
OG0005870	CAEEL18863	LYTVA_02844, LYTVA_14331
OG0005871	CAEEL07046	LYTVA_05128
OG0005872	CAEEL18764	LYTVA_04969
OG0005874	CAEEL06734	LYTVA_14589
OG0005875	CAEEL11121	LYTVA_11886, LYTVA_21355
OG0005876	CAEEL12583	LYTVA_05532
OG0005877	CAEEL03535	LYTVA_16711
OG0005878	CAEEL00506	LYTVA_10996
OG0005879	CAEEL05884	LYTVA_25310
OG0005880	CAEEL09863	LYTVA_29784
OG0005883	CAEEL06255	LYTVA_24333, LYTVA_24331
OG0005884	CAEEL16531	LYTVA_10458
OG0005888	CAEEL00435	LYTVA_17874
OG0005889	CAEEL02553	LYTVA_23762
OG0005890	CAEEL06540	LYTVA_22447, LYTVA_29729
OG0005892	CAEEL01618	LYTVA_05120
OG0005893	CAEEL11380	LYTVA_26850
OG0005895	CAEEL06441	LYTVA_10255, LYTVA_04773
OG0005897	CAEEL01303	LYTVA_04870
OG0005898	CAEEL01957	LYTVA_28914
OG0005899	CAEEL11728	LYTVA_09884
OG0005903	CAEEL02733	LYTVA_04449
OG0005904	CAEEL18351	LYTVA_30231
OG0005909	CAEEL09260	LYTVA_21799
OG0005918	CAEEL07911	LYTVA_08438
OG0005919	CAEEL15775	LYTVA_11082
OG0005921	CAEEL07408	LYTVA_04979
OG0005922	CAEEL15520	LYTVA_01669
OG0005924	CAEEL10631	LYTVA_10538
OG0005925	CAEEL18159	LYTVA_23459, LYTVA_06907
OG0005928	CAEEL04878	LYTVA_12739
OG0005929	CAEEL05898	LYTVA_17833
OG0005930	CAEEL00275	LYTVA_29902
OG0005932	CAEEL11316	LYTVA_08514
OG0005940	CAEEL04134	LYTVA_29936
OG0005941	CAEEL08713	LYTVA_30039
OG0005943	CAEEL02014	LYTVA_22458
OG0005946	CAEEL11452, CAEEL11968	LYTVA_01427
OG0005947	CAEEL19240	LYTVA_02013
OG0005949	CAEEL12005	LYTVA_10384, LYTVA_05162
OG0005950	CAEEL02721	LYTVA_16483
OG0005952	CAEEL08042	LYTVA_17037
OG0005953	CAEEL01826	LYTVA_06576
OG0005957	CAEEL13678, CAEEL02860	LYTVA_18054, LYTVA_13190
OG0005960	CAEEL18529, CAEEL16584	LYTVA_11624
OG0005963	CAEEL02429, CAEEL11102	LYTVA_10897
OG0005966	CAEEL05490	LYTVA_13151
OG0005967	CAEEL08429	LYTVA_20183
OG0005968	CAEEL01646	LYTVA_28809, LYTVA_21469
OG0005970	CAEEL16383	LYTVA_25945
OG0005973	CAEEL13364	LYTVA_08295
OG0005974	CAEEL11184	LYTVA_06635
OG0005976	CAEEL15581	LYTVA_02397
OG0005977	CAEEL04186	LYTVA_16782, LYTVA_12904
OG0005978	CAEEL08320	LYTVA_01508
OG0005980	CAEEL05471	LYTVA_04977
OG0005984	CAEEL06514, CAEEL07173	LYTVA_11061
OG0005985	CAEEL11206	LYTVA_27703
OG0005987	CAEEL05677	LYTVA_11885
OG0005989	CAEEL14108	LYTVA_09025
OG0005991	CAEEL07604	LYTVA_03669
OG0005993	CAEEL18661, CAEEL01298, CAEEL08795	LYTVA_25557
OG0005995	CAEEL09469	LYTVA_27679
OG0005998	CAEEL12651	LYTVA_09503
OG0006000	CAEEL06731	LYTVA_21933
OG0006004	CAEEL01451	LYTVA_01399, LYTVA_01461
OG0006005	CAEEL08818	LYTVA_19078
OG0006008	CAEEL11432	LYTVA_27932
OG0006009	CAEEL00036, CAEEL00032, CAEEL10358, CAEEL00033, CAEEL07257	LYTVA_23186
OG0006010	CAEEL07462	LYTVA_15597
OG0006011	CAEEL06588	LYTVA_02858
OG0006059	CAEEL09710	LYTVA_29231, LYTVA_24599
OG0006062	CAEEL08027	LYTVA_21057
OG0006063	CAEEL09563	LYTVA_24714, LYTVA_04813
OG0006064	CAEEL11646	LYTVA_21245
OG0006066	CAEEL07776	LYTVA_05150, LYTVA_14949
OG0006069	CAEEL08597	LYTVA_15424, LYTVA_22313
OG0006072	CAEEL09063	LYTVA_08125
OG0006074	CAEEL15694	LYTVA_06317
OG0006075	CAEEL05481	LYTVA_27931
OG0006079	CAEEL06022	LYTVA_19299
OG0006080	CAEEL00753, CAEEL15093	LYTVA_08664, LYTVA_20916
OG0006083	CAEEL10880	LYTVA_12610
OG0006085	CAEEL07121	LYTVA_20707
OG0006087	CAEEL10339	LYTVA_18008
OG0006090	CAEEL06249	LYTVA_03604
OG0006095	CAEEL03714	LYTVA_10853
OG0006098	CAEEL17792	LYTVA_22365
OG0006102	CAEEL01860	LYTVA_22045
OG0006104	CAEEL15552	LYTVA_10546
OG0006106	CAEEL09939	LYTVA_02926
OG0006108	CAEEL07908	LYTVA_23964, LYTVA_08693
OG0006110	CAEEL15606	LYTVA_18814, LYTVA_24967, LYTVA_18813
OG0006113	CAEEL00297	LYTVA_05051
OG0006116	CAEEL14600	LYTVA_27235, LYTVA_06464
OG0006117	CAEEL15839	LYTVA_27244
OG0006118	CAEEL05175	LYTVA_10793, LYTVA_23805
OG0006120	CAEEL19875	LYTVA_00995
OG0006122	CAEEL06423	LYTVA_04659, LYTVA_10846, LYTVA_27299
OG0006124	CAEEL00683	LYTVA_06395
OG0006127	CAEEL08699	LYTVA_18329
OG0006128	CAEEL01734	LYTVA_17239
OG0006129	CAEEL15436	LYTVA_06559
OG0006130	CAEEL19047	LYTVA_21243
OG0006131	CAEEL08997	LYTVA_26134
OG0006134	CAEEL05080	LYTVA_15355
OG0006135	CAEEL16406	LYTVA_08555
OG0006137	CAEEL01021	LYTVA_10892
OG0006140	CAEEL06530	LYTVA_08265
OG0006144	CAEEL12775	LYTVA_24031, LYTVA_24305
OG0006145	CAEEL00765, CAEEL00923	LYTVA_21368
OG0006148	CAEEL05997	LYTVA_21331, LYTVA_11302
OG0006152	CAEEL01636	LYTVA_06919
OG0006153	CAEEL01203, CAEEL07510, CAEEL11307	LYTVA_10935
OG0006156	CAEEL13825	LYTVA_16773
OG0006160	CAEEL08936	LYTVA_03489
OG0006163	CAEEL00653	LYTVA_22611
OG0006164	CAEEL01158	LYTVA_27139, LYTVA_12217
OG0006165	CAEEL15774	LYTVA_20359
OG0006168	CAEEL05152	LYTVA_04359
OG0006169	CAEEL08537	LYTVA_04789
OG0006172	CAEEL14351	LYTVA_28531
OG0006176	CAEEL05930	LYTVA_16691, LYTVA_26008
OG0006177	CAEEL04212	LYTVA_27891
OG0006180	CAEEL09925	LYTVA_23322
OG0006182	CAEEL06387	LYTVA_12535, LYTVA_06005
OG0006185	CAEEL01692	LYTVA_06858
OG0006187	CAEEL00902	LYTVA_26400
OG0006188	CAEEL02058	LYTVA_16418
OG0006191	CAEEL06280, CAEEL06279	LYTVA_01224
OG0006192	CAEEL01776	LYTVA_12518
OG0006195	CAEEL08079	LYTVA_22252
OG0006196	CAEEL06224, CAEEL06189	LYTVA_07816
OG0006200	CAEEL11329	LYTVA_11343, LYTVA_11344
OG0006202	CAEEL07568	LYTVA_22359
OG0006208	CAEEL00204	LYTVA_23992
OG0006209	CAEEL11287	LYTVA_24210
OG0006210	CAEEL00160	LYTVA_22429
OG0006213	CAEEL01145	LYTVA_13202
OG0006214	CAEEL12120	LYTVA_24527, LYTVA_03579
OG0006216	CAEEL16326	LYTVA_18233
OG0006217	CAEEL05235	LYTVA_00503
OG0006220	CAEEL08309	LYTVA_23174
OG0006224	CAEEL11548	LYTVA_01497
OG0006226	CAEEL02716	LYTVA_20660
OG0006229	CAEEL06963	LYTVA_30192
OG0006230	CAEEL08542	LYTVA_00537
