Orthogroup	CAEEL	STRPU_ok
OG0004185	CAEEL19854	STRPU_15635
OG0004186	CAEEL13926	STRPU_21395
OG0004187	CAEEL02068	STRPU_26055
OG0004188	CAEEL15410	STRPU_16239, STRPU_16200, STRPU_10934
OG0004189	CAEEL17811	STRPU_15403
OG0004198	CAEEL12770	STRPU_22505
OG0004215	CAEEL08870	STRPU_14765, STRPU_02559
OG0004216	CAEEL02995	STRPU_26208
OG0004217	CAEEL08020	STRPU_04965
OG0004218	CAEEL20381, CAEEL08860	STRPU_14308
OG0004219	CAEEL00713	STRPU_24948
OG0004222	CAEEL05571	STRPU_21148
OG0004223	CAEEL05790	STRPU_24406
OG0004225	CAEEL07717	STRPU_23672, STRPU_23647
OG0004227	CAEEL05233	STRPU_11362
OG0004228	CAEEL13669	STRPU_12983
OG0004229	CAEEL11625	STRPU_04722
OG0004230	CAEEL07897	STRPU_03309
OG0004231	CAEEL00452	STRPU_26733
OG0004232	CAEEL03690	STRPU_10212
OG0004233	CAEEL12306	STRPU_11044, STRPU_00382
OG0004236	CAEEL15188	STRPU_20693
OG0004238	CAEEL19751	STRPU_24793
OG0004240	CAEEL11686	STRPU_20696
OG0004241	CAEEL20251	STRPU_06100
OG0004243	CAEEL01439	STRPU_25021
OG0004244	CAEEL12157	STRPU_22838
OG0004245	CAEEL11730	STRPU_09672
OG0004246	CAEEL17853	STRPU_22152
OG0004248	CAEEL11465	STRPU_11280, STRPU_11242, STRPU_11281
OG0004249	CAEEL17634	STRPU_05688
OG0004250	CAEEL16187	STRPU_20579
OG0004252	CAEEL07003	STRPU_06470, STRPU_06473
OG0004253	CAEEL06637	STRPU_14726
OG0004254	CAEEL05989	STRPU_04154
OG0004255	CAEEL03031	STRPU_11353
OG0004257	CAEEL01608	STRPU_15432
OG0004258	CAEEL00939	STRPU_05921
OG0004259	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028	STRPU_27359
OG0004261	CAEEL04677	STRPU_25985
OG0004262	CAEEL13871	STRPU_21542
OG0004263	CAEEL04092, CAEEL20329	STRPU_13850
OG0004265	CAEEL08248	STRPU_26380
OG0004267	CAEEL04354, CAEEL04355	STRPU_12036
OG0004268	CAEEL02406	STRPU_04469
OG0004269	CAEEL07842	STRPU_09466
OG0004270	CAEEL02066	STRPU_27064
OG0004271	CAEEL10494	STRPU_21998
OG0004273	CAEEL04799	STRPU_08464
OG0004274	CAEEL05009	STRPU_25495
OG0004277	CAEEL06545	STRPU_17561, STRPU_17589
OG0004278	CAEEL07238	STRPU_26571
OG0004280	CAEEL16211, CAEEL16212	STRPU_16617
OG0004282	CAEEL18359, CAEEL13638	STRPU_24365
OG0004283	CAEEL08314	STRPU_05367
OG0004284	CAEEL08527	STRPU_10181
OG0004285	CAEEL01238	STRPU_09806
OG0004288	CAEEL01059	STRPU_25897
OG0004289	CAEEL02984	STRPU_20972
OG0004290	CAEEL02030	STRPU_25362
OG0004291	CAEEL04748	STRPU_21078
OG0004292	CAEEL15301	STRPU_18201
OG0004294	CAEEL04571	STRPU_11546
OG0004295	CAEEL03919	STRPU_18784
OG0004297	CAEEL19228	STRPU_20036
OG0004299	CAEEL07283	STRPU_05475
OG0004301	CAEEL07551	STRPU_02519, STRPU_15137
OG0004302	CAEEL07295	STRPU_14723
OG0004303	CAEEL12783	STRPU_06629
OG0004304	CAEEL17137	STRPU_10222
OG0004305	CAEEL02874	STRPU_10897, STRPU_10895
OG0004307	CAEEL00090	STRPU_08356
OG0004308	CAEEL00320	STRPU_17528
OG0004309	CAEEL13877	STRPU_11289
OG0004310	CAEEL02565	STRPU_22930
OG0004312	CAEEL05846	STRPU_26183
OG0004314	CAEEL00001	STRPU_19410
OG0004316	CAEEL10340	STRPU_16713
OG0004317	CAEEL07185	STRPU_14184
OG0004321	CAEEL11975	STRPU_04553
OG0004324	CAEEL07830	STRPU_24904
OG0004328	CAEEL00916	STRPU_24297
OG0004329	CAEEL16040	STRPU_09615
OG0004330	CAEEL15513	STRPU_21871
OG0004331	CAEEL11038	STRPU_21658, STRPU_21723
OG0004332	CAEEL19699	STRPU_03284, STRPU_03249
OG0004333	CAEEL19900	STRPU_24897
OG0004334	CAEEL04372	STRPU_18166, STRPU_18150
OG0004335	CAEEL09206	STRPU_05371
OG0004337	CAEEL11698, CAEEL01133	STRPU_01557, STRPU_09403, STRPU_01558, STRPU_01556, STRPU_09401, STRPU_09400
OG0004338	CAEEL07793	STRPU_05398
OG0004344	CAEEL16267	STRPU_22062
OG0004345	CAEEL06934	STRPU_19863, STRPU_19890
OG0004348	CAEEL08518	STRPU_06508
OG0004349	CAEEL06923, CAEEL06922	STRPU_23509
OG0004350	CAEEL01588	STRPU_16900
OG0004351	CAEEL08854	STRPU_10892
OG0004353	CAEEL03078	STRPU_10473
OG0004355	CAEEL17139	STRPU_24976
OG0004356	CAEEL10602	STRPU_16141, STRPU_16134
OG0004357	CAEEL01908	STRPU_07481
OG0004358	CAEEL10874	STRPU_23362
OG0004359	CAEEL05118	STRPU_23834, STRPU_23872
OG0004360	CAEEL08760	STRPU_24625
OG0004362	CAEEL01360	STRPU_01645, STRPU_11982
OG0004364	CAEEL05913	STRPU_21818
OG0004365	CAEEL00507	STRPU_21985
OG0004368	CAEEL20084	STRPU_19467
OG0004369	CAEEL08210	STRPU_19645, STRPU_19675
OG0004370	CAEEL03244, CAEEL09918	STRPU_06731
OG0004372	CAEEL05609	STRPU_18914, STRPU_18915, STRPU_18879
OG0004373	CAEEL05891	STRPU_18651
OG0004374	CAEEL07100	STRPU_14956, STRPU_14987
OG0004376	CAEEL08383	STRPU_14838
OG0004377	CAEEL07838	STRPU_13587, STRPU_01605
OG0004378	CAEEL08612	STRPU_14220
OG0004379	CAEEL06174	STRPU_12632
OG0004380	CAEEL04195	STRPU_04047
OG0004381	CAEEL00194	STRPU_27030
OG0004382	CAEEL06795	STRPU_26803
OG0004388	CAEEL02922	STRPU_07888
OG0004390	CAEEL10569	STRPU_20364
OG0004391	CAEEL09690	STRPU_04771
OG0004392	CAEEL11311, CAEEL11312	STRPU_04849
OG0004393	CAEEL19535	STRPU_10284
OG0004394	CAEEL00556	STRPU_05865
OG0004396	CAEEL05746	STRPU_10960
OG0004398	CAEEL09179	STRPU_14743
OG0004399	CAEEL12106	STRPU_23354
OG0004401	CAEEL08851	STRPU_00105, STRPU_22184
OG0004402	CAEEL07455	STRPU_05533, STRPU_05593
OG0004403	CAEEL00967	STRPU_22439
OG0004404	CAEEL00266	STRPU_03631
OG0004407	CAEEL15656	STRPU_21160, STRPU_21168, STRPU_21169
OG0004409	CAEEL18900	STRPU_21996
OG0004417	CAEEL04605	STRPU_19276, STRPU_00411
OG0004419	CAEEL07142	STRPU_09977, STRPU_09954
OG0004423	CAEEL08323, CAEEL04481, CAEEL04480	STRPU_07349, STRPU_07348, STRPU_07901, STRPU_07902, STRPU_07928
OG0004425	CAEEL04267	STRPU_24641
OG0004426	CAEEL06644	STRPU_20530, STRPU_20532
OG0004459	CAEEL09113	STRPU_09571
OG0004460	CAEEL05618, CAEEL12160	STRPU_26151
OG0004462	CAEEL07505	STRPU_06172
OG0004465	CAEEL14659	STRPU_07028
OG0004467	CAEEL08802	STRPU_15008
OG0004468	CAEEL08068, CAEEL00974	STRPU_15279
OG0004471	CAEEL07653	STRPU_23984
OG0004472	CAEEL02040	STRPU_10341
OG0004474	CAEEL04978, CAEEL19704	STRPU_11443
OG0004476	CAEEL09485	STRPU_05459
OG0004477	CAEEL01083	STRPU_26944
OG0004479	CAEEL01982	STRPU_25490
OG0004481	CAEEL01863	STRPU_27176
OG0004484	CAEEL03718, CAEEL03716	STRPU_11038, STRPU_00376
OG0004486	CAEEL02086	STRPU_25549, STRPU_00815
OG0004487	CAEEL04119	STRPU_05739
OG0004489	CAEEL07471	STRPU_01983, STRPU_22823
OG0004490	CAEEL15483	STRPU_10416
OG0004492	CAEEL12152, CAEEL01223	STRPU_14985, STRPU_14954
OG0004493	CAEEL07084	STRPU_17332, STRPU_17354, STRPU_17317
OG0004494	CAEEL06691	STRPU_08650
OG0004495	CAEEL00990	STRPU_20165, STRPU_20159
OG0004496	CAEEL17616	STRPU_19920
OG0004498	CAEEL07493	STRPU_25250
OG0004500	CAEEL07302, CAEEL06408	STRPU_07478
OG0004501	CAEEL02204	STRPU_16986
OG0004505	CAEEL02342, CAEEL10487	STRPU_24031, STRPU_02633
OG0004506	CAEEL09652	STRPU_09238
OG0004507	CAEEL02892	STRPU_26831
OG0004509	CAEEL08073, CAEEL06714	STRPU_20073, STRPU_19808, STRPU_00760
OG0004511	CAEEL00625	STRPU_25065
OG0004513	CAEEL02074	STRPU_24975
OG0004514	CAEEL07361	STRPU_14566
OG0004516	CAEEL02959, CAEEL09798	STRPU_15095
OG0004517	CAEEL19843	STRPU_08537
OG0004518	CAEEL18955	STRPU_20077, STRPU_20104
OG0004519	CAEEL09657	STRPU_23291
OG0004520	CAEEL04837	STRPU_06769
OG0004523	CAEEL05687	STRPU_26732
OG0004525	CAEEL03911	STRPU_08186
OG0004526	CAEEL07101	STRPU_19898, STRPU_19872
OG0004532	CAEEL10922	STRPU_09265
OG0004533	CAEEL01233	STRPU_22451
OG0004535	CAEEL05920	STRPU_20971
OG0004538	CAEEL15076	STRPU_21077
OG0004539	CAEEL15237	STRPU_00731, STRPU_20735
OG0004542	CAEEL08914	STRPU_12852, STRPU_12862
OG0004543	CAEEL06797	STRPU_22430
OG0004544	CAEEL10954	STRPU_22295
OG0004545	CAEEL06229	STRPU_18557
OG0004546	CAEEL12390	STRPU_20037
OG0004548	CAEEL05049	STRPU_20408
OG0004551	CAEEL07605	STRPU_13302
OG0004552	CAEEL14818	STRPU_06150
OG0004554	CAEEL12132	STRPU_16784
OG0004555	CAEEL01286	STRPU_25721
OG0004557	CAEEL19316	STRPU_13516
OG0004559	CAEEL01667	STRPU_01434, STRPU_08736
OG0004563	CAEEL05628	STRPU_12094
OG0004564	CAEEL15096	STRPU_20730, STRPU_00727
OG0004566	CAEEL08060	STRPU_07797
OG0004567	CAEEL19136, CAEEL09098	STRPU_24575
OG0004569	CAEEL05747	STRPU_15605, STRPU_02203
OG0004572	CAEEL15485	STRPU_25507, STRPU_08793
OG0004573	CAEEL03080	STRPU_15071
OG0004574	CAEEL05144	STRPU_12120, STRPU_12154
OG0004577	CAEEL02135, CAEEL02134	STRPU_26190
OG0004579	CAEEL12615	STRPU_22367
OG0004581	CAEEL20357	STRPU_06299, STRPU_06345
OG0004582	CAEEL14132	STRPU_18765
OG0004583	CAEEL07667	STRPU_07152
OG0004584	CAEEL07066	STRPU_16995
OG0004585	CAEEL02092	STRPU_25453
OG0004587	CAEEL08366	STRPU_05894
OG0004588	CAEEL08586	STRPU_15207, STRPU_15264
OG0004589	CAEEL09315	STRPU_14409
OG0004590	CAEEL07891	STRPU_02506, STRPU_15126
OG0004592	CAEEL05824	STRPU_16297, STRPU_16316
OG0004595	CAEEL08365	STRPU_22021
OG0004596	CAEEL00832	STRPU_15814, STRPU_15861
OG0004597	CAEEL15344	STRPU_20493
OG0004598	CAEEL03169, CAEEL03477, CAEEL03470, CAEEL03471, CAEEL03624	STRPU_01725
OG0004598	CAEEL02939	STRPU_24226
OG0004599	CAEEL18962	STRPU_22193
OG0004602	CAEEL17403	STRPU_02109, STRPU_09139
OG0004603	CAEEL01453	STRPU_08936
OG0004606	CAEEL07463	STRPU_24552
OG0004609	CAEEL01549, CAEEL18748	STRPU_14843
OG0004610	CAEEL01077	STRPU_26960
OG0004611	CAEEL06872	STRPU_19068
OG0004612	CAEEL17404	STRPU_22551
OG0004613	CAEEL11219	STRPU_23508
OG0004614	CAEEL14871	STRPU_21766, STRPU_21702
OG0004616	CAEEL02677	STRPU_24959
OG0004618	CAEEL11221	STRPU_05168, STRPU_05089
OG0004619	CAEEL07756	STRPU_13721
OG0004621	CAEEL01185	STRPU_23746
OG0004622	CAEEL00340, CAEEL00339	STRPU_25019
OG0004626	CAEEL02718	STRPU_26240, STRPU_02827
OG0004628	CAEEL08879	STRPU_22771, STRPU_01930
OG0004630	CAEEL04593	STRPU_17376
OG0004631	CAEEL04543, CAEEL20866, CAEEL16837	STRPU_19286, STRPU_00400
OG0004633	CAEEL05017, CAEEL04995, CAEEL07556	STRPU_10593
OG0004634	CAEEL04100	STRPU_11068
OG0004635	CAEEL00310	STRPU_03202
OG0004639	CAEEL10507	STRPU_19843
OG0004640	CAEEL00547	STRPU_07528
OG0004641	CAEEL19853	STRPU_02602, STRPU_19925
OG0004642	CAEEL00483	STRPU_25278
OG0004643	CAEEL14114	STRPU_06998, STRPU_06982
OG0004644	CAEEL03030	STRPU_20458
OG0004648	CAEEL08010	STRPU_26366
OG0004649	CAEEL08731	STRPU_14306
OG0004652	CAEEL00605	STRPU_07001, STRPU_06984
OG0004654	CAEEL11750	STRPU_01730, STRPU_16755
OG0004655	CAEEL08002	STRPU_12453
OG0004656	CAEEL20024, CAEEL05907	STRPU_27342, STRPU_27341
OG0004657	CAEEL03111	STRPU_10556
OG0004658	CAEEL10598, CAEEL10597	STRPU_17373
OG0004662	CAEEL07384, CAEEL15414	STRPU_21060, STRPU_20817
OG0004663	CAEEL07711	STRPU_15121, STRPU_02502
OG0004664	CAEEL14781	STRPU_06426
OG0004669	CAEEL16538	STRPU_00267, STRPU_03175
OG0004670	CAEEL02555	STRPU_24120, STRPU_24116, STRPU_24111
OG0004671	CAEEL07417	STRPU_14675
OG0004672	CAEEL13478, CAEEL04196	STRPU_25247
OG0004674	CAEEL04819	STRPU_19075
OG0004675	CAEEL00752	STRPU_08042
OG0004677	CAEEL15841	STRPU_21463
OG0004678	CAEEL08038	STRPU_19781, STRPU_00789
OG0004681	CAEEL07293	STRPU_15387
OG0004682	CAEEL05023	STRPU_01134, STRPU_18312
OG0004683	CAEEL15952	STRPU_21453
OG0004684	CAEEL14663	STRPU_20897, STRPU_20861
OG0004685	CAEEL09080	STRPU_14434, STRPU_14451
OG0004687	CAEEL14139	STRPU_23891
OG0004689	CAEEL04374	STRPU_15579, STRPU_02224
OG0004690	CAEEL19211, CAEEL07164, CAEEL19526	STRPU_22103
OG0004691	CAEEL06746	STRPU_21357
OG0004694	CAEEL10169	STRPU_08867, STRPU_00954
OG0004697	CAEEL08756	STRPU_05810
OG0004699	CAEEL06377	STRPU_14477
OG0004700	CAEEL14721	STRPU_08419
OG0004703	CAEEL06877	STRPU_14615, STRPU_14633
OG0004705	CAEEL07549	STRPU_04948
OG0004708	CAEEL19872	STRPU_14404
OG0004711	CAEEL00544	STRPU_15942, STRPU_00504
OG0004728	CAEEL00538	STRPU_25586
OG0004730	CAEEL07318	STRPU_27294
OG0004731	CAEEL07767	STRPU_08026, STRPU_02031
OG0004733	CAEEL14033	STRPU_26994
OG0004735	CAEEL15164	STRPU_15708
OG0004738	CAEEL01347	STRPU_09010
OG0004739	CAEEL11525, CAEEL11526	STRPU_08689
OG0004740	CAEEL00607	STRPU_20673
OG0004743	CAEEL09903	STRPU_13380, STRPU_13403
OG0004744	CAEEL01018	STRPU_00309, STRPU_08592
OG0004746	CAEEL06526, CAEEL06525	STRPU_12221, STRPU_12223
OG0004747	CAEEL05338	STRPU_26212
OG0004749	CAEEL01493	STRPU_26258
OG0004752	CAEEL01146	STRPU_12476
OG0004753	CAEEL05745	STRPU_10592
OG0004754	CAEEL09862	STRPU_08649
OG0004756	CAEEL04839	STRPU_24829
OG0004758	CAEEL07889	STRPU_25553, STRPU_00818
OG0004759	CAEEL14427	STRPU_21118
OG0004760	CAEEL04521	STRPU_09566
OG0004763	CAEEL09072, CAEEL20382	STRPU_03310
OG0004764	CAEEL08826	STRPU_00681, STRPU_18946
OG0004765	CAEEL05458	STRPU_19109
OG0004766	CAEEL11340	STRPU_03594, STRPU_03529
OG0004767	CAEEL15300	STRPU_08127
OG0004768	CAEEL15484	STRPU_05242
OG0004769	CAEEL12780	STRPU_20357
OG0004770	CAEEL01889	STRPU_17911
OG0004772	CAEEL18433	STRPU_02086, STRPU_09117
OG0004776	CAEEL08387	STRPU_14818
OG0004781	CAEEL08433	STRPU_05641, STRPU_05581
OG0004784	CAEEL12805	STRPU_08821
OG0004785	CAEEL06884	STRPU_13970
OG0004786	CAEEL08213	STRPU_13760, STRPU_01488
OG0004787	CAEEL05444	STRPU_11506
OG0004789	CAEEL02896	STRPU_23243
OG0004790	CAEEL09153	STRPU_14311
OG0004791	CAEEL06281	STRPU_03487
OG0004792	CAEEL07537	STRPU_00418, STRPU_14208
OG0004793	CAEEL04135, CAEEL04136	STRPU_09856
OG0004794	CAEEL18384	STRPU_07548, STRPU_00580
OG0004795	CAEEL08472	STRPU_15105, STRPU_02482
OG0004797	CAEEL00938	STRPU_07568, STRPU_07565
OG0004805	CAEEL12139	STRPU_06445, STRPU_06446
OG0004808	CAEEL02473, CAEEL11207	STRPU_10771
OG0004811	CAEEL01647	STRPU_26197
OG0004812	CAEEL13048, CAEEL18140	STRPU_25055
OG0004813	CAEEL00671	STRPU_07605
OG0004814	CAEEL07145	STRPU_13183
OG0004815	CAEEL20168	STRPU_10029
OG0004816	CAEEL16537	STRPU_12652
OG0004817	CAEEL06643	STRPU_23099
OG0004818	CAEEL19418	STRPU_03489
OG0004819	CAEEL17427	STRPU_24434
OG0004820	CAEEL02793	STRPU_18016
OG0004822	CAEEL08056	STRPU_21965
OG0004825	CAEEL11735	STRPU_20038
OG0004826	CAEEL15579	STRPU_20907
OG0004828	CAEEL10102	STRPU_04477
OG0004829	CAEEL10445	STRPU_22610
OG0004830	CAEEL14471	STRPU_26860
OG0004832	CAEEL07284	STRPU_02261, STRPU_17659
OG0004833	CAEEL01811, CAEEL01810, CAEEL17285, CAEEL17797, CAEEL16922	STRPU_04546
OG0004835	CAEEL18124	STRPU_14491
OG0004836	CAEEL07499	STRPU_14324
OG0004837	CAEEL17416	STRPU_23151
OG0004838	CAEEL14322	STRPU_07707
OG0004839	CAEEL00540	STRPU_18899, STRPU_07667
OG0004840	CAEEL00561	STRPU_19684, STRPU_19632
OG0004841	CAEEL02557	STRPU_26329
OG0004842	CAEEL15435	STRPU_26129
OG0004843	CAEEL04542	STRPU_26133
OG0004844	CAEEL14096	STRPU_09908
OG0004849	CAEEL05685	STRPU_17746
OG0004851	CAEEL09166	STRPU_27358
OG0004852	CAEEL08142	STRPU_20129
OG0004853	CAEEL20498	STRPU_19996
OG0004854	CAEEL02729	STRPU_05257, STRPU_05273
OG0004856	CAEEL19311	STRPU_05076, STRPU_05153
OG0004858	CAEEL09152	STRPU_14635, STRPU_14617
OG0004859	CAEEL09290	STRPU_14015
OG0004860	CAEEL06108	STRPU_18523
OG0004862	CAEEL08490	STRPU_02221, STRPU_15584
OG0004863	CAEEL15773	STRPU_12571
OG0004864	CAEEL09721, CAEEL09722	STRPU_22370
OG0004865	CAEEL07300	STRPU_15150, STRPU_02532
OG0004866	CAEEL11181	STRPU_24876
OG0004870	CAEEL11148	STRPU_09707, STRPU_09751
OG0004871	CAEEL08934	STRPU_14906
OG0004873	CAEEL10496, CAEEL15348	STRPU_10601
OG0004874	CAEEL06394	STRPU_25254
OG0004875	CAEEL02867	STRPU_19031, STRPU_00459
OG0004877	CAEEL07946, CAEEL07947	STRPU_05767
OG0004880	CAEEL10160	STRPU_08112, STRPU_08125
OG0004881	CAEEL06389	STRPU_11343
OG0004882	CAEEL20468	STRPU_25298
OG0004884	CAEEL16735	STRPU_20904, STRPU_20867
OG0004885	CAEEL05871	STRPU_04612
OG0004887	CAEEL07579	STRPU_07672
OG0004889	CAEEL04283	STRPU_00794, STRPU_19775, STRPU_00795
OG0004890	CAEEL07834, CAEEL07833	STRPU_15402
OG0004891	CAEEL20745	STRPU_24472
OG0004893	CAEEL00322	STRPU_07546, STRPU_00578
OG0004896	CAEEL17820	STRPU_20031, STRPU_20032
OG0004897	CAEEL08009	STRPU_04569
OG0004898	CAEEL09548	STRPU_02957, STRPU_02944
OG0004899	CAEEL09181	STRPU_05272, STRPU_05256
OG0004900	CAEEL07133	STRPU_14594
OG0004901	CAEEL20837	STRPU_12533
OG0004902	CAEEL15345	STRPU_20496
OG0004903	CAEEL00424	STRPU_25355
OG0004904	CAEEL09286	STRPU_05419
OG0004906	CAEEL14478	STRPU_08937
OG0004907	CAEEL03774, CAEEL04312	STRPU_21713, STRPU_21649
OG0004909	CAEEL20578	STRPU_19605
OG0004911	CAEEL08171	STRPU_08092
OG0004913	CAEEL04759, CAEEL19345	STRPU_06094
OG0004917	CAEEL02599	STRPU_07169
OG0004919	CAEEL05201	STRPU_11465
OG0004922	CAEEL03541	STRPU_26354
OG0004923	CAEEL07594	STRPU_20716
OG0004924	CAEEL19399, CAEEL02108	STRPU_24409
OG0004925	CAEEL12266	STRPU_22883, STRPU_22453
OG0004926	CAEEL03668	STRPU_20004
OG0004927	CAEEL14292	STRPU_21316
OG0004928	CAEEL00896	STRPU_24477
OG0004929	CAEEL01165	STRPU_05006
OG0004930	CAEEL07601	STRPU_16566
OG0004931	CAEEL18664	STRPU_04007, STRPU_04004
OG0004932	CAEEL13052	STRPU_26247
OG0004934	CAEEL18162	STRPU_19905
OG0004935	CAEEL05576, CAEEL06452, CAEEL08089	STRPU_19740
OG0004937	CAEEL15861	STRPU_20912
OG0004939	CAEEL07671	STRPU_27301
OG0004940	CAEEL02013	STRPU_07541, STRPU_00573
OG0004941	CAEEL09039	STRPU_22636
OG0004944	CAEEL11095	STRPU_22699
OG0004946	CAEEL04126	STRPU_21591
OG0004947	CAEEL00845	STRPU_23618
OG0004952	CAEEL16397	STRPU_20796
OG0004954	CAEEL15813	STRPU_08007
OG0004955	CAEEL07135	STRPU_13641, STRPU_02423
OG0004960	CAEEL10532	STRPU_27428
OG0004961	CAEEL08261	STRPU_23722
OG0004962	CAEEL12650	STRPU_13744, STRPU_01506
OG0004963	CAEEL02957	STRPU_03338, STRPU_03333
OG0004964	CAEEL08584	STRPU_13973
OG0004967	CAEEL01452	STRPU_25106
OG0004968	CAEEL01209	STRPU_25826
OG0004969	CAEEL00449	STRPU_06009
OG0004970	CAEEL00883	STRPU_17292
OG0004972	CAEEL09033, CAEEL08011	STRPU_08274
OG0004973	CAEEL04625	STRPU_11079
OG0004975	CAEEL09604, CAEEL09605, CAEEL09603	STRPU_18856, STRPU_18940
OG0004976	CAEEL07289	STRPU_05919
OG0004978	CAEEL08000	STRPU_05786
OG0004979	CAEEL08214	STRPU_13521
OG0004980	CAEEL02291	STRPU_04372
OG0004981	CAEEL09447	STRPU_16842
OG0004982	CAEEL04257	STRPU_19653, STRPU_19667
OG0004983	CAEEL20664	STRPU_09917
OG0004985	CAEEL12156	STRPU_23754
OG0004987	CAEEL08200	STRPU_04455
OG0004988	CAEEL17794, CAEEL18022	STRPU_15132, STRPU_02514
OG0004989	CAEEL05203	STRPU_11711
OG0004991	CAEEL09801	STRPU_23946, STRPU_23970
OG0004993	CAEEL15309	STRPU_20176, STRPU_19465
OG0004996	CAEEL17438, CAEEL11752	STRPU_23868, STRPU_23831, STRPU_23867
OG0004997	CAEEL04822	STRPU_09760, STRPU_09716
OG0004999	CAEEL05368	STRPU_03693
OG0005000	CAEEL11120	STRPU_23049
OG0005002	CAEEL01672	STRPU_26738, STRPU_26754
OG0005003	CAEEL01322, CAEEL00099	STRPU_09945
OG0005007	CAEEL00948	STRPU_06387
OG0005009	CAEEL18496, CAEEL07665	STRPU_03273, STRPU_03233
OG0005010	CAEEL16152, CAEEL15693	STRPU_08686
OG0005014	CAEEL11918	STRPU_14514
OG0005015	CAEEL11900	STRPU_04597, STRPU_14106
OG0005021	CAEEL10907, CAEEL20625	STRPU_06173
OG0005038	CAEEL10919	STRPU_22415
OG0005040	CAEEL00444	STRPU_17431
OG0005044	CAEEL18052, CAEEL08925	STRPU_15541
OG0005045	CAEEL02865, CAEEL15654, CAEEL18839, CAEEL19319	STRPU_07709
OG0005048	CAEEL08395	STRPU_03820, STRPU_03834
OG0005049	CAEEL05912	STRPU_23704
OG0005053	CAEEL05072	STRPU_18810, STRPU_00246
OG0005055	CAEEL15917	STRPU_20766
OG0005061	CAEEL06935	STRPU_11268, STRPU_11230, STRPU_11290, STRPU_11287
OG0005062	CAEEL15834	STRPU_25112
OG0005064	CAEEL02804	STRPU_24463
OG0005067	CAEEL09402	STRPU_22082
OG0005068	CAEEL06007	STRPU_00380, STRPU_11042
OG0005069	CAEEL20392, CAEEL03480, CAEEL07766, CAEEL05483, CAEEL05440	STRPU_16032
OG0005072	CAEEL08088	STRPU_05073, STRPU_05149
OG0005075	CAEEL12679, CAEEL12680	STRPU_21684, STRPU_21749
OG0005076	CAEEL00314	STRPU_26988
OG0005077	CAEEL03715	STRPU_00377, STRPU_11039, STRPU_11040, STRPU_00378
OG0005079	CAEEL04258	STRPU_21868
OG0005081	CAEEL00648	STRPU_25207, STRPU_01890
OG0005084	CAEEL10424	STRPU_22839
OG0005086	CAEEL10116	STRPU_23179
OG0005087	CAEEL00397	STRPU_03641, STRPU_03659
OG0005089	CAEEL01129	STRPU_27106
OG0005090	CAEEL07862	STRPU_01406, STRPU_08757
OG0005091	CAEEL08585	STRPU_05816
OG0005092	CAEEL10329	STRPU_23715
OG0005093	CAEEL01263	STRPU_18070, STRPU_01761
OG0005094	CAEEL01147	STRPU_25375
OG0005095	CAEEL09367	STRPU_02771
OG0005096	CAEEL01063	STRPU_08160
OG0005097	CAEEL03077	STRPU_09221, STRPU_02184
OG0005100	CAEEL09224	STRPU_25922
OG0005102	CAEEL01712	STRPU_08634
OG0005104	CAEEL06404	STRPU_25502
OG0005106	CAEEL08221	STRPU_05329
OG0005107	CAEEL06519	STRPU_11749
OG0005108	CAEEL17437	STRPU_18654
OG0005109	CAEEL08735	STRPU_13972
OG0005110	CAEEL00788	STRPU_08950
OG0005111	CAEEL06161	STRPU_10824
OG0005112	CAEEL00664	STRPU_21803
OG0005114	CAEEL05264	STRPU_10459
OG0005117	CAEEL05287	STRPU_11313, STRPU_11295, STRPU_00042
OG0005118	CAEEL00391	STRPU_24613, STRPU_16759
OG0005119	CAEEL15595	STRPU_10227
OG0005120	CAEEL00721	STRPU_26998
OG0005121	CAEEL15242	STRPU_16484
OG0005124	CAEEL15904	STRPU_21411
OG0005125	CAEEL18933	STRPU_08337
OG0005126	CAEEL01900	STRPU_07740, STRPU_07712
OG0005127	CAEEL09162	STRPU_06156
OG0005130	CAEEL09169	STRPU_05396
OG0005131	CAEEL04955	STRPU_25316
OG0005136	CAEEL12272	STRPU_04572
OG0005139	CAEEL04623	STRPU_17070
OG0005140	CAEEL11450, CAEEL01348	STRPU_22056
OG0005142	CAEEL08707	STRPU_11187
OG0005143	CAEEL11317	STRPU_06139
OG0005144	CAEEL05847	STRPU_19013
OG0005146	CAEEL10882	STRPU_20659
OG0005147	CAEEL09090	STRPU_26497
OG0005148	CAEEL19830	STRPU_27312
OG0005149	CAEEL00546	STRPU_17682
OG0005151	CAEEL07956	STRPU_06556, STRPU_06542
OG0005154	CAEEL17431, CAEEL17429	STRPU_25292
OG0005155	CAEEL00411, CAEEL19156	STRPU_06008, STRPU_06006
OG0005157	CAEEL08876	STRPU_13927, STRPU_13912
OG0005158	CAEEL08905	STRPU_13526
OG0005160	CAEEL07790	STRPU_15358
OG0005164	CAEEL05870, CAEEL01827, CAEEL00921	STRPU_12460
OG0005167	CAEEL07061	STRPU_08958
OG0005168	CAEEL14712	STRPU_21133, STRPU_21135
OG0005169	CAEEL09655	STRPU_20522
OG0005171	CAEEL10803	STRPU_22316, STRPU_22335
OG0005172	CAEEL02363	STRPU_25653
OG0005174	CAEEL08350	STRPU_23674, STRPU_23649
OG0005175	CAEEL15716	STRPU_20816
OG0005176	CAEEL07557	STRPU_15001
