Orthogroup	CAEEL	HELIO_ok
OG0005966	CAEEL05490	HELIO_10744
OG0005967	CAEEL08429	HELIO_10887
OG0005968	CAEEL01646	HELIO_12575
OG0005969	CAEEL01577	HELIO_02845
OG0005970	CAEEL16383	HELIO_06792
OG0005973	CAEEL13364	HELIO_11893
OG0005974	CAEEL11184	HELIO_12424
OG0005975	CAEEL05822	HELIO_01562
OG0005976	CAEEL15581	HELIO_08554
OG0005977	CAEEL04186	HELIO_12506
OG0005978	CAEEL08320	HELIO_06345
OG0005980	CAEEL05471	HELIO_12340
OG0005982	CAEEL04709	HELIO_12070
OG0005985	CAEEL11206	HELIO_06268
OG0005987	CAEEL05677	HELIO_01948
OG0005989	CAEEL14108	HELIO_12608
OG0005991	CAEEL07604	HELIO_07344
OG0005992	CAEEL01122	HELIO_01118
OG0005993	CAEEL18661, CAEEL01298, CAEEL08795	HELIO_05394
OG0005995	CAEEL09469	HELIO_07095
OG0005997	CAEEL11505, CAEEL13118	HELIO_12387
OG0005998	CAEEL12651	HELIO_10227
OG0006000	CAEEL06731	HELIO_10172
OG0006003	CAEEL12475	HELIO_11170
OG0006004	CAEEL01451	HELIO_03826
OG0006005	CAEEL08818	HELIO_07237
OG0006008	CAEEL11432	HELIO_03553
OG0006009	CAEEL00036, CAEEL00032, CAEEL10358, CAEEL00033, CAEEL07257	HELIO_12081
OG0006010	CAEEL07462	HELIO_07331
OG0006059	CAEEL09710	HELIO_12552
OG0006062	CAEEL08027	HELIO_08726
OG0006063	CAEEL09563	HELIO_11989
OG0006064	CAEEL11646	HELIO_02594
OG0006066	CAEEL07776	HELIO_00574
OG0006069	CAEEL08597	HELIO_07213
OG0006072	CAEEL09063	HELIO_04017, HELIO_01390
OG0006073	CAEEL15279	HELIO_02036
OG0006074	CAEEL15694	HELIO_00468
OG0006075	CAEEL05481	HELIO_11114
OG0006079	CAEEL06022	HELIO_05348
OG0006083	CAEEL10880	HELIO_09907
OG0006085	CAEEL07121	HELIO_06045
OG0006087	CAEEL10339	HELIO_02406
OG0006090	CAEEL06249	HELIO_02165
OG0006095	CAEEL03714	HELIO_05960
OG0006096	CAEEL08930	HELIO_00266
OG0006098	CAEEL17792	HELIO_12451
OG0006101	CAEEL04363	HELIO_04181
OG0006102	CAEEL01860	HELIO_02161
OG0006104	CAEEL15552	HELIO_11790
OG0006106	CAEEL09939	HELIO_01676
OG0006108	CAEEL07908	HELIO_02395
OG0006110	CAEEL15606	HELIO_02008
OG0006111	CAEEL06592	HELIO_09546
OG0006113	CAEEL00297	HELIO_01033, HELIO_06282
OG0006116	CAEEL14600	HELIO_06170
OG0006117	CAEEL15839	HELIO_11868
OG0006118	CAEEL05175	HELIO_11336
OG0006120	CAEEL19875	HELIO_01402
OG0006121	CAEEL01535	HELIO_03902
OG0006124	CAEEL00683	HELIO_04516
OG0006125	CAEEL12098	HELIO_04092
OG0006127	CAEEL08699	HELIO_09878
OG0006128	CAEEL01734	HELIO_05999
OG0006129	CAEEL15436	HELIO_10684
OG0006130	CAEEL19047	HELIO_09850
OG0006131	CAEEL08997	HELIO_03798
OG0006134	CAEEL05080	HELIO_11258
OG0006135	CAEEL16406	HELIO_03520
OG0006137	CAEEL01021	HELIO_11623
OG0006140	CAEEL06530	HELIO_02451
OG0006144	CAEEL12775	HELIO_01610
OG0006145	CAEEL00765, CAEEL00923	HELIO_02039
OG0006148	CAEEL05997	HELIO_03796
OG0006152	CAEEL01636	HELIO_02838, HELIO_02839
OG0006153	CAEEL01203, CAEEL07510, CAEEL11307	HELIO_10903
OG0006156	CAEEL13825	HELIO_01157
OG0006163	CAEEL00653	HELIO_10622
OG0006164	CAEEL01158	HELIO_00503
OG0006165	CAEEL15774	HELIO_10096
OG0006168	CAEEL05152	HELIO_04374
OG0006169	CAEEL08537	HELIO_01683
OG0006172	CAEEL14351	HELIO_09368
OG0006176	CAEEL05930	HELIO_06130
OG0006180	CAEEL09925	HELIO_05100
OG0006181	CAEEL14722	HELIO_02483
OG0006182	CAEEL06387	HELIO_05513
OG0006183	CAEEL19366	HELIO_10717
OG0006185	CAEEL01692	HELIO_10309
OG0006187	CAEEL00902	HELIO_10624
OG0006188	CAEEL02058	HELIO_02600
OG0006191	CAEEL06280, CAEEL06279	HELIO_05111
OG0006192	CAEEL01776	HELIO_02484
OG0006195	CAEEL08079	HELIO_11558
OG0006200	CAEEL11329	HELIO_01635
OG0006202	CAEEL07568	HELIO_07913
OG0006210	CAEEL00160	HELIO_09766
OG0006213	CAEEL01145	HELIO_06368
OG0006214	CAEEL12120	HELIO_05385
OG0006216	CAEEL16326	HELIO_01427
OG0006217	CAEEL05235	HELIO_08745
OG0006220	CAEEL08309	HELIO_03835
OG0006224	CAEEL11548	HELIO_11003
OG0006226	CAEEL02716	HELIO_08615, HELIO_07283
OG0006229	CAEEL06963	HELIO_08595
OG0006230	CAEEL08542	HELIO_04171
OG0006231	CAEEL20582	HELIO_09557
OG0006232	CAEEL07512, CAEEL07511	HELIO_02413
OG0006234	CAEEL05918	HELIO_02209
OG0006235	CAEEL04462	HELIO_04447
OG0006237	CAEEL04160	HELIO_09317
OG0006239	CAEEL01539	HELIO_12453
OG0006240	CAEEL08852	HELIO_10169
OG0006245	CAEEL00941	HELIO_01875
OG0006247	CAEEL11988	HELIO_12325
OG0006248	CAEEL05883	HELIO_02578
OG0006249	CAEEL10060	HELIO_03685
OG0006254	CAEEL11539	HELIO_03235
OG0006257	CAEEL15240	HELIO_05551
OG0006259	CAEEL09792	HELIO_08011
OG0006260	CAEEL09587	HELIO_02690
OG0006262	CAEEL01377	HELIO_03022
OG0006263	CAEEL09474	HELIO_01869
OG0006268	CAEEL09373, CAEEL09395	HELIO_11361
OG0006269	CAEEL11344	HELIO_01840
OG0006270	CAEEL01876	HELIO_03056
OG0006271	CAEEL08264	HELIO_08830
OG0006275	CAEEL01989	HELIO_03477
OG0006279	CAEEL00237	HELIO_03686
OG0006280	CAEEL17987	HELIO_04297
OG0006283	CAEEL00881	HELIO_12120
OG0006284	CAEEL08923	HELIO_12533
OG0006285	CAEEL04794	HELIO_00662
OG0006286	CAEEL00158	HELIO_12161
OG0006289	CAEEL07964	HELIO_05726
OG0006290	CAEEL04712	HELIO_11929
OG0006291	CAEEL00609	HELIO_02126
OG0006293	CAEEL07928	HELIO_02797
OG0006294	CAEEL14462	HELIO_01836
OG0006295	CAEEL09568	HELIO_06735
OG0006297	CAEEL11872	HELIO_03473
OG0006301	CAEEL17598	HELIO_02503
OG0006306	CAEEL01065	HELIO_02884
OG0006307	CAEEL06264	HELIO_06176
OG0006311	CAEEL17612	HELIO_07328
OG0006315	CAEEL15905	HELIO_08491
OG0006319	CAEEL13894	HELIO_05167
OG0006322	CAEEL09507	HELIO_05302
OG0006323	CAEEL02251	HELIO_03381
OG0006329	CAEEL02571	HELIO_06141
OG0006331	CAEEL13794	HELIO_06448
OG0006332	CAEEL10865	HELIO_10634
OG0006334	CAEEL08411, CAEEL18378	HELIO_03962
OG0006339	CAEEL08069	HELIO_05939
OG0006340	CAEEL11454	HELIO_10564
OG0006341	CAEEL06023	HELIO_02596
OG0006343	CAEEL05583, CAEEL02498	HELIO_10924, HELIO_03814
OG0006344	CAEEL14876	HELIO_02682
OG0006345	CAEEL06549	HELIO_06204
OG0006352	CAEEL02603	HELIO_12264
OG0006353	CAEEL19140, CAEEL05676	HELIO_08847
OG0006354	CAEEL18116	HELIO_06452
OG0006356	CAEEL07675	HELIO_12334
OG0006360	CAEEL05277	HELIO_03201
OG0006361	CAEEL09060	HELIO_08471
OG0006362	CAEEL00998	HELIO_00933
OG0006363	CAEEL00971	HELIO_03249
OG0006365	CAEEL12631	HELIO_02059
OG0006370	CAEEL05220	HELIO_08191
OG0006372	CAEEL09848	HELIO_12026
OG0006375	CAEEL00741	HELIO_08503
OG0006376	CAEEL15051	HELIO_08120
OG0006377	CAEEL09247	HELIO_08767
OG0006378	CAEEL04747	HELIO_10749
OG0006381	CAEEL09800	HELIO_05870
OG0006385	CAEEL17878	HELIO_06115
OG0006386	CAEEL02065	HELIO_08108
OG0006387	CAEEL00319	HELIO_04976
OG0006389	CAEEL07348	HELIO_10791
OG0006390	CAEEL13360	HELIO_00558
OG0006391	CAEEL16380, CAEEL11908	HELIO_08033
OG0006392	CAEEL07571	HELIO_11026
OG0006393	CAEEL14337	HELIO_00803
OG0006395	CAEEL11636	HELIO_02881
OG0006402	CAEEL14843	HELIO_12228, HELIO_12229
OG0006405	CAEEL04608	HELIO_06399
OG0006407	CAEEL20555	HELIO_02958, HELIO_02959
OG0006408	CAEEL15120	HELIO_00982
OG0006414	CAEEL18847	HELIO_01013
OG0006442	CAEEL03041	HELIO_11335
OG0006443	CAEEL07304	HELIO_11958
OG0006448	CAEEL07841	HELIO_04101
OG0006454	CAEEL06995	HELIO_03255
OG0006456	CAEEL09794	HELIO_08853
OG0006457	CAEEL05605	HELIO_00878
OG0006459	CAEEL00244	HELIO_04320
OG0006461	CAEEL11863	HELIO_01776
OG0006462	CAEEL05709	HELIO_05402
OG0006464	CAEEL01413	HELIO_03458
OG0006465	CAEEL10921	HELIO_10993
OG0006468	CAEEL05183, CAEEL05085, CAEEL16207	HELIO_07270
OG0006472	CAEEL03032, CAEEL18854, CAEEL02993, CAEEL18340	HELIO_04238
OG0006474	CAEEL07206	HELIO_12383
OG0006475	CAEEL07548	HELIO_08214
OG0006476	CAEEL12092	HELIO_04991
OG0006478	CAEEL06158	HELIO_06607
OG0006479	CAEEL05626	HELIO_06008
OG0006480	CAEEL10265, CAEEL10266	HELIO_11368
OG0006481	CAEEL19099, CAEEL01638	HELIO_00988
OG0006482	CAEEL10834	HELIO_08203
OG0006485	CAEEL14223	HELIO_04753
OG0006488	CAEEL17648	HELIO_02453
OG0006490	CAEEL11637	HELIO_10388
OG0006491	CAEEL13015	HELIO_07075
OG0006496	CAEEL08493	HELIO_00474
OG0006497	CAEEL06461	HELIO_10804
OG0006498	CAEEL02503	HELIO_05645
OG0006499	CAEEL20101	HELIO_05894
OG0006501	CAEEL16016	HELIO_04534
OG0006503	CAEEL07188	HELIO_12395
OG0006505	CAEEL06783	HELIO_12638
OG0006506	CAEEL03029	HELIO_07885
OG0006509	CAEEL00006, CAEEL15373	HELIO_08979
OG0006512	CAEEL07313	HELIO_00915, HELIO_00916
OG0006514	CAEEL07858	HELIO_03646
OG0006515	CAEEL02554	HELIO_10337
OG0006516	CAEEL15132	HELIO_06603
OG0006517	CAEEL01423	HELIO_01010
OG0006520	CAEEL13792	HELIO_01054
OG0006522	CAEEL07957	HELIO_10646
OG0006523	CAEEL15760	HELIO_02795
OG0006525	CAEEL11800	HELIO_00865
OG0006528	CAEEL14466	HELIO_12157
OG0006532	CAEEL05678	HELIO_12414
OG0006533	CAEEL19649	HELIO_10267
OG0006536	CAEEL05174	HELIO_01245
OG0006538	CAEEL07903, CAEEL04060	HELIO_00835
OG0006540	CAEEL19898	HELIO_06514
OG0006543	CAEEL05304	HELIO_04460
OG0006544	CAEEL02597	HELIO_03354
OG0006545	CAEEL08394	HELIO_10212
OG0006546	CAEEL16446	HELIO_01839
OG0006547	CAEEL09736	HELIO_04168
OG0006550	CAEEL02186	HELIO_11646
OG0006552	CAEEL02725	HELIO_05537
OG0006553	CAEEL06508	HELIO_09294
OG0006554	CAEEL09071	HELIO_11137
OG0006556	CAEEL00553	HELIO_07036
OG0006560	CAEEL14360	HELIO_11821
OG0006561	CAEEL16404	HELIO_01583
OG0006565	CAEEL12176	HELIO_12038
OG0006567	CAEEL15749	HELIO_00971
OG0006568	CAEEL01944	HELIO_02321, HELIO_02320
OG0006569	CAEEL03290	HELIO_04025
OG0006570	CAEEL15966	HELIO_06228
OG0006571	CAEEL05447	HELIO_02921
OG0006573	CAEEL05442	HELIO_06358
OG0006574	CAEEL01738	HELIO_08922
OG0006577	CAEEL15281	HELIO_02340
OG0006578	CAEEL00045	HELIO_07383, HELIO_06625
OG0006579	CAEEL07922	HELIO_05914
OG0006583	CAEEL01627	HELIO_06969
OG0006584	CAEEL05880	HELIO_01051
OG0006587	CAEEL17957	HELIO_11243
OG0006588	CAEEL11640	HELIO_01448
OG0006590	CAEEL15655	HELIO_01741
OG0006591	CAEEL01066	HELIO_05448
OG0006595	CAEEL10661	HELIO_09575
OG0006596	CAEEL00560	HELIO_09364
OG0006597	CAEEL10448	HELIO_00477
OG0006598	CAEEL03295	HELIO_08458
OG0006602	CAEEL16562	HELIO_02442
OG0006604	CAEEL07198	HELIO_08860
OG0006606	CAEEL07376	HELIO_06615
OG0006607	CAEEL01560	HELIO_00321
OG0006608	CAEEL05698	HELIO_12351
OG0006609	CAEEL02187	HELIO_08243
OG0006610	CAEEL11386	HELIO_11565
OG0006613	CAEEL01845	HELIO_01930
OG0006614	CAEEL05124	HELIO_08065
OG0006615	CAEEL09131	HELIO_05092
OG0006621	CAEEL07639	HELIO_09053
OG0006622	CAEEL05834	HELIO_02210
OG0006624	CAEEL07631	HELIO_10116
OG0006625	CAEEL08791	HELIO_08164
OG0006626	CAEEL07560	HELIO_05961
OG0006627	CAEEL11375	HELIO_11995
OG0006628	CAEEL07329	HELIO_02588
OG0006630	CAEEL11696	HELIO_10586
OG0006631	CAEEL00720	HELIO_00442
OG0006632	CAEEL20160, CAEEL00199	HELIO_10046
OG0006633	CAEEL00427	HELIO_03206
OG0006634	CAEEL07770	HELIO_09643
OG0006636	CAEEL07724	HELIO_12004
OG0006642	CAEEL19634	HELIO_05797
OG0006645	CAEEL17855	HELIO_10104
OG0006646	CAEEL15891	HELIO_00489
OG0006647	CAEEL07174	HELIO_09459
OG0006648	CAEEL01435	HELIO_06638
OG0006649	CAEEL13032	HELIO_10793
OG0006651	CAEEL09522	HELIO_02310
OG0006660	CAEEL09560, CAEEL09561	HELIO_11761
OG0006662	CAEEL12773	HELIO_09320
OG0006663	CAEEL08458	HELIO_02313
OG0006664	CAEEL01906	HELIO_02701
OG0006666	CAEEL05999	HELIO_12248
OG0006668	CAEEL06992	HELIO_07541
OG0006669	CAEEL08205	HELIO_11899
OG0006670	CAEEL05160	HELIO_08029
OG0006673	CAEEL00769	HELIO_06392
OG0006675	CAEEL09407, CAEEL09408, CAEEL18361	HELIO_08924
OG0006678	CAEEL12368	HELIO_02277
OG0006680	CAEEL09390	HELIO_02680
OG0006681	CAEEL05335	HELIO_12263
OG0006683	CAEEL00441	HELIO_02924
OG0006684	CAEEL11224	HELIO_06154
OG0006686	CAEEL20085	HELIO_12341
OG0006690	CAEEL11346	HELIO_02191
OG0006691	CAEEL07500	HELIO_03575
OG0006692	CAEEL00770	HELIO_11578
OG0006694	CAEEL01422	HELIO_03880
OG0006695	CAEEL17851	HELIO_08328
OG0006703	CAEEL00186	HELIO_06495
OG0006705	CAEEL04478	HELIO_06835
OG0006706	CAEEL11633	HELIO_11342
OG0006709	CAEEL07440	HELIO_01142
OG0006710	CAEEL07165	HELIO_06551
OG0006712	CAEEL01534	HELIO_03348
OG0006714	CAEEL06631	HELIO_11043
OG0006716	CAEEL01171	HELIO_06298
OG0006717	CAEEL00315	HELIO_09109
OG0006720	CAEEL09628	HELIO_08931
OG0006722	CAEEL04109	HELIO_08515
OG0006726	CAEEL18959	HELIO_09973
OG0006727	CAEEL10628	HELIO_02122
OG0006730	CAEEL07386, CAEEL18705	HELIO_09404
OG0006732	CAEEL07406	HELIO_09714
OG0006735	CAEEL20573	HELIO_00738
OG0006737	CAEEL18816	HELIO_04436
OG0006741	CAEEL11903	HELIO_09739
OG0006742	CAEEL06688, CAEEL06689	HELIO_04731
OG0006749	CAEEL08028	HELIO_12329
OG0006750	CAEEL02998	HELIO_07144
OG0006752	CAEEL12417	HELIO_01665
OG0006753	CAEEL06421	HELIO_09521
OG0006755	CAEEL08754	HELIO_08486
OG0006757	CAEEL05691	HELIO_11315
OG0006758	CAEEL05308	HELIO_10590
OG0006760	CAEEL14472	HELIO_01833
OG0006763	CAEEL12476	HELIO_06010
OG0006765	CAEEL01561	HELIO_06109
OG0006768	CAEEL07976	HELIO_12787
OG0006769	CAEEL00344	HELIO_11443
OG0006772	CAEEL06744, CAEEL20464	HELIO_05481
OG0006777	CAEEL17985	HELIO_07723
OG0006780	CAEEL03293	HELIO_01407
OG0006826	CAEEL07305	HELIO_00390
OG0006828	CAEEL01547	HELIO_02011
OG0006830	CAEEL01610	HELIO_02103
OG0006832	CAEEL18365	HELIO_01148
OG0006833	CAEEL01607	HELIO_05301
OG0006838	CAEEL04815	HELIO_12316
OG0006843	CAEEL01030	HELIO_07672
OG0006844	CAEEL01019	HELIO_02360
OG0006845	CAEEL16127	HELIO_05531
OG0006846	CAEEL15729	HELIO_02303
OG0006849	CAEEL06259	HELIO_05945
OG0006851	CAEEL12983	HELIO_01136
OG0006853	CAEEL10839	HELIO_02737
OG0006860	CAEEL08670	HELIO_05728
OG0006864	CAEEL08583	HELIO_07403
OG0006867	CAEEL15109	HELIO_00909
OG0006870	CAEEL08613	HELIO_07470
OG0006875	CAEEL10848	HELIO_10647
OG0006876	CAEEL04447	HELIO_12562
OG0006878	CAEEL06314	HELIO_02141
OG0006881	CAEEL09403	HELIO_09282, HELIO_09283
OG0006882	CAEEL09595	HELIO_00837
OG0006886	CAEEL05972, CAEEL05973	HELIO_01710
OG0006887	CAEEL04262	HELIO_00170
OG0006888	CAEEL07944	HELIO_11291
OG0006890	CAEEL05820	HELIO_01755
OG0006891	CAEEL07412	HELIO_06848
OG0006892	CAEEL07307	HELIO_10025
OG0006894	CAEEL12154	HELIO_01525
OG0006895	CAEEL18907	HELIO_00885
OG0006897	CAEEL00287	HELIO_06557
OG0006901	CAEEL06883	HELIO_03815
OG0006902	CAEEL02536	HELIO_01197
OG0006905	CAEEL08307	HELIO_02801
OG0006906	CAEEL05830	HELIO_04811
OG0006908	CAEEL07115	HELIO_08017
OG0006914	CAEEL01820	HELIO_07176
OG0006917	CAEEL05784	HELIO_00862
OG0006918	CAEEL01349	HELIO_00387
OG0006919	CAEEL05782	HELIO_12526
OG0006923	CAEEL09234	HELIO_08623
OG0006924	CAEEL12241	HELIO_10197
OG0006926	CAEEL19851, CAEEL00630	HELIO_01892
OG0006927	CAEEL11861	HELIO_01236
OG0006931	CAEEL14601	HELIO_10024
OG0006934	CAEEL00405	HELIO_02300
OG0006936	CAEEL11645	HELIO_01325
OG0006937	CAEEL00825	HELIO_10195
OG0006939	CAEEL14723	HELIO_09910
OG0006943	CAEEL14228	HELIO_00593
OG0006944	CAEEL11263	HELIO_10544
OG0006949	CAEEL00718	HELIO_00053
OG0006954	CAEEL16023	HELIO_00977
OG0006957	CAEEL08617	HELIO_09843
OG0006959	CAEEL04110	HELIO_03367
OG0006960	CAEEL12630	HELIO_11955
OG0006962	CAEEL05048	HELIO_04139
OG0006964	CAEEL00220	HELIO_05324
OG0006966	CAEEL05641	HELIO_00843
OG0006967	CAEEL06996	HELIO_03858
OG0006969	CAEEL02753	HELIO_04692
OG0006970	CAEEL07035	HELIO_03853
OG0006971	CAEEL08956	HELIO_04205
OG0006973	CAEEL00443	HELIO_05811
OG0006975	CAEEL06258	HELIO_00766
OG0006976	CAEEL02822	HELIO_09447
OG0006977	CAEEL11170	HELIO_03745
OG0006979	CAEEL01624	HELIO_08949
OG0006980	CAEEL07784	HELIO_06927
OG0006982	CAEEL08318	HELIO_09182
OG0006983	CAEEL05835	HELIO_09699
OG0006985	CAEEL09608	HELIO_08249
OG0006988	CAEEL16268	HELIO_10587
OG0006989	CAEEL07496	HELIO_01925
OG0006990	CAEEL10497, CAEEL10492	HELIO_06240
OG0006991	CAEEL04823	HELIO_08801
OG0006994	CAEEL01434	HELIO_10742
OG0006995	CAEEL02252	HELIO_00974
OG0006999	CAEEL04127	HELIO_01742
OG0007002	CAEEL02243	HELIO_00186
OG0007003	CAEEL10884	HELIO_03021
OG0007007	CAEEL08012	HELIO_04354
OG0007008	CAEEL02046	HELIO_04065
OG0007009	CAEEL01782	HELIO_10006
OG0007010	CAEEL15343	HELIO_01679
OG0007011	CAEEL08044	HELIO_12793
OG0007012	CAEEL11328	HELIO_04259
OG0007013	CAEEL06144	HELIO_10913
OG0007015	CAEEL15511	HELIO_01841
OG0007016	CAEEL00075	HELIO_09219
OG0007024	CAEEL10553, CAEEL11101	HELIO_03505
OG0007025	CAEEL06876	HELIO_12627
OG0007028	CAEEL05606	HELIO_09657
OG0007033	CAEEL14194	HELIO_06756
OG0007034	CAEEL08733	HELIO_05240
OG0007037	CAEEL08744	HELIO_03215
OG0007039	CAEEL13025	HELIO_03673
OG0007040	CAEEL08972	HELIO_09696
OG0007042	CAEEL08206	HELIO_08465
OG0007043	CAEEL13822	HELIO_10787
OG0007045	CAEEL09024	HELIO_03028
OG0007046	CAEEL09633	HELIO_06285
OG0007049	CAEEL00647	HELIO_01113
OG0007050	CAEEL06277	HELIO_10158
OG0007053	CAEEL09135	HELIO_01740
OG0007055	CAEEL08098	HELIO_05430
OG0007056	CAEEL07277	HELIO_04173
OG0007059	CAEEL14078	HELIO_11121
OG0007061	CAEEL08933	HELIO_03172
OG0007062	CAEEL09707	HELIO_03299
OG0007063	CAEEL07545	HELIO_02537
OG0007064	CAEEL09068	HELIO_02033
OG0007071	CAEEL04826	HELIO_10140
OG0007073	CAEEL05159	HELIO_12235
OG0007083	CAEEL05178	HELIO_01256
OG0007084	CAEEL01491	HELIO_06919
OG0007090	CAEEL05033	HELIO_02778
OG0007091	CAEEL12658	HELIO_05646
OG0007093	CAEEL04448	HELIO_04228
OG0007095	CAEEL00821	HELIO_05715
OG0007098	CAEEL08067	HELIO_07500
OG0007100	CAEEL09539	HELIO_02603
OG0007103	CAEEL10775	HELIO_04990
OG0007106	CAEEL05993	HELIO_08071
OG0007107	CAEEL05472	HELIO_08096
OG0007108	CAEEL05255	HELIO_10721
OG0007112	CAEEL01614	HELIO_05754
OG0007113	CAEEL11083	HELIO_02963
OG0007114	CAEEL01821	HELIO_02430
OG0007116	CAEEL05589	HELIO_09537
OG0007117	CAEEL10841	HELIO_10452
OG0007118	CAEEL02534	HELIO_00216
OG0007119	CAEEL05050	HELIO_03351
OG0007120	CAEEL07430, CAEEL07614	HELIO_08636
OG0007121	CAEEL12811	HELIO_08982
OG0007122	CAEEL04526	HELIO_01530
OG0007123	CAEEL19756	HELIO_06300
OG0007124	CAEEL07005	HELIO_03243
OG0007127	CAEEL15458	HELIO_02372
OG0007128	CAEEL00451	HELIO_07471
OG0007130	CAEEL11905, CAEEL11906, CAEEL09908	HELIO_08635, HELIO_08634
OG0007131	CAEEL05443	HELIO_04431
OG0007132	CAEEL02720	HELIO_12686
OG0007133	CAEEL03495	HELIO_05837
OG0007137	CAEEL15473	HELIO_01264
OG0007138	CAEEL09999	HELIO_11268
OG0007139	CAEEL01164	HELIO_03311
OG0007143	CAEEL10767	HELIO_02069
OG0007144	CAEEL05598	HELIO_02773
OG0007145	CAEEL03134	HELIO_02042
OG0007151	CAEEL07199	HELIO_01847
OG0007153	CAEEL12781	HELIO_04064
OG0007154	CAEEL03604	HELIO_05052
OG0007161	CAEEL00150	HELIO_03043
OG0007163	CAEEL15486	HELIO_04816
OG0007164	CAEEL07443	HELIO_04104
OG0007165	CAEEL10428	HELIO_07174
OG0007173	CAEEL07482	HELIO_07975
OG0007174	CAEEL14161	HELIO_10174
OG0007175	CAEEL05365	HELIO_01496
OG0007176	CAEEL08939	HELIO_09685
OG0007177	CAEEL15953	HELIO_09991
OG0007180	CAEEL02927	HELIO_05806
OG0007181	CAEEL09037	HELIO_00946
OG0007182	CAEEL00499	HELIO_05171
OG0007183	CAEEL02179	HELIO_10857
OG0007192	CAEEL16561	HELIO_11714
OG0007209	CAEEL07382	HELIO_03954
OG0007248	CAEEL16171	HELIO_03566
OG0007254	CAEEL02889	HELIO_04453
OG0007256	CAEEL04854	HELIO_08417
OG0007258	CAEEL01284	HELIO_08742
OG0007260	CAEEL15754	HELIO_06588
OG0007266	CAEEL01793	HELIO_07853
OG0007267	CAEEL20518	HELIO_10107
OG0007269	CAEEL20059	HELIO_06147
OG0007275	CAEEL06379	HELIO_03674
OG0007276	CAEEL02045	HELIO_06599
OG0007278	CAEEL07918	HELIO_08519
OG0007279	CAEEL01707	HELIO_03749
OG0007280	CAEEL02744	HELIO_00512
OG0007282	CAEEL08198	HELIO_12150
OG0007288	CAEEL09410	HELIO_09454
OG0007291	CAEEL00922	HELIO_12578
OG0007293	CAEEL02960	HELIO_01509, HELIO_01508
OG0007296	CAEEL07895	HELIO_03612
OG0007299	CAEEL08257	HELIO_08694
OG0007301	CAEEL01285	HELIO_00411
OG0007305	CAEEL08507	HELIO_03112
OG0007307	CAEEL05489	HELIO_05717
OG0007309	CAEEL06253	HELIO_10219
OG0007312	CAEEL18157	HELIO_09830
OG0007314	CAEEL14922	HELIO_12687
OG0007317	CAEEL04877	HELIO_09791
OG0007319	CAEEL02684	HELIO_07489
OG0007321	CAEEL08372	HELIO_04170
OG0007322	CAEEL07863	HELIO_07072
OG0007325	CAEEL02968	HELIO_09200
OG0007326	CAEEL12237	HELIO_09034
OG0007330	CAEEL08957	HELIO_04133
OG0007332	CAEEL12399, CAEEL09356	HELIO_04769
OG0007333	CAEEL02810	HELIO_07199
OG0007334	CAEEL16445	HELIO_03472
OG0007335	CAEEL09096	HELIO_11949
OG0007336	CAEEL07287	HELIO_06667
OG0007341	CAEEL08254	HELIO_11684
OG0007343	CAEEL01237	HELIO_03412
OG0007347	CAEEL16216	HELIO_09177
OG0007348	CAEEL01419	HELIO_09120
OG0007351	CAEEL00046	HELIO_08688
OG0007352	CAEEL02694	HELIO_08083
OG0007353	CAEEL01909	HELIO_01295
OG0007354	CAEEL07366	HELIO_02659
OG0007355	CAEEL07543	HELIO_04351
OG0007356	CAEEL10653	HELIO_07064
OG0007361	CAEEL18143	HELIO_01627
OG0007363	CAEEL15459	HELIO_01853
OG0007364	CAEEL00051	HELIO_03012
OG0007365	CAEEL15469	HELIO_09060
OG0007370	CAEEL00810	HELIO_02554
OG0007371	CAEEL08890	HELIO_02928
OG0007373	CAEEL07235	HELIO_10252
OG0007378	CAEEL07515	HELIO_05336
OG0007380	CAEEL02178	HELIO_02244, HELIO_04235
OG0007383	CAEEL02159	HELIO_08619, HELIO_08621
OG0007385	CAEEL10159	HELIO_03304
OG0007386	CAEEL20708	HELIO_09551
OG0007387	CAEEL01651	HELIO_09254
OG0007391	CAEEL15047	HELIO_09468
OG0007392	CAEEL04967	HELIO_06732
OG0007393	CAEEL14340	HELIO_09515
OG0007395	CAEEL00007	HELIO_10203
OG0007396	CAEEL08409	HELIO_00896
OG0007397	CAEEL05717	HELIO_06855
OG0007399	CAEEL09345	HELIO_10834
OG0007400	CAEEL07494	HELIO_02129
OG0007403	CAEEL00829	HELIO_01171
OG0007405	CAEEL09683	HELIO_03624
OG0007406	CAEEL08578	HELIO_00793
OG0007407	CAEEL09634	HELIO_01901
OG0007408	CAEEL03271	HELIO_09431
OG0007409	CAEEL00402	HELIO_06116
OG0007411	CAEEL00187	HELIO_05076
OG0007412	CAEEL02088	HELIO_02238
OG0007413	CAEEL05369	HELIO_09705
OG0007414	CAEEL02493	HELIO_08640
OG0007416	CAEEL06905	HELIO_02849
OG0007417	CAEEL11994	HELIO_08832
OG0007419	CAEEL08256	HELIO_03480
OG0007421	CAEEL05873	HELIO_09011
OG0007422	CAEEL14217	HELIO_02252
OG0007424	CAEEL09653	HELIO_07951
OG0007425	CAEEL08774	HELIO_11448
OG0007427	CAEEL12151	HELIO_07421
OG0007432	CAEEL05561	HELIO_05478
OG0007434	CAEEL19477	HELIO_06087
OG0007437	CAEEL05064	HELIO_01196
OG0007439	CAEEL00478	HELIO_07267
OG0007441	CAEEL08872	HELIO_06686
