Orthogroup	CAEEL	SACKO_ok
OG0004240	CAEEL11686	SACKO_03705
OG0004241	CAEEL20251	SACKO_05087
OG0004242	CAEEL01841, CAEEL05945, CAEEL04061	SACKO_12064
OG0004243	CAEEL01439	SACKO_21841
OG0004244	CAEEL12157	SACKO_10773
OG0004245	CAEEL11730	SACKO_12744
OG0004246	CAEEL17853	SACKO_10191
OG0004248	CAEEL11465	SACKO_26657
OG0004249	CAEEL17634	SACKO_09516
OG0004250	CAEEL16187	SACKO_07268
OG0004252	CAEEL07003	SACKO_16333
OG0004253	CAEEL06637	SACKO_02192
OG0004254	CAEEL05989	SACKO_18552
OG0004255	CAEEL03031	SACKO_09554
OG0004257	CAEEL01608	SACKO_10226
OG0004258	CAEEL00939	SACKO_16352, SACKO_16395
OG0004259	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028	SACKO_29831
OG0004261	CAEEL04677	SACKO_29025
OG0004262	CAEEL13871	SACKO_23794
OG0004267	CAEEL04354, CAEEL04355	SACKO_29345
OG0004268	CAEEL02406	SACKO_32110
OG0004269	CAEEL07842	SACKO_02690, SACKO_17980
OG0004270	CAEEL02066	SACKO_15850
OG0004271	CAEEL10494	SACKO_21341, SACKO_01124
OG0004273	CAEEL04799	SACKO_09932
OG0004274	CAEEL05009	SACKO_28578
OG0004277	CAEEL06545	SACKO_21081
OG0004278	CAEEL07238	SACKO_21185
OG0004280	CAEEL16211, CAEEL16212	SACKO_28223
OG0004282	CAEEL18359, CAEEL13638	SACKO_29038
OG0004283	CAEEL08314	SACKO_08259
OG0004284	CAEEL08527	SACKO_19468, SACKO_24083
OG0004285	CAEEL01238	SACKO_03384
OG0004288	CAEEL01059	SACKO_30893, SACKO_11263, SACKO_11252, SACKO_12605
OG0004289	CAEEL02984	SACKO_32406
OG0004290	CAEEL02030	SACKO_28264
OG0004291	CAEEL04748	SACKO_14905
OG0004292	CAEEL15301	SACKO_03502
OG0004294	CAEEL04571	SACKO_18046
OG0004295	CAEEL03919	SACKO_04249
OG0004297	CAEEL19228	SACKO_28535
OG0004299	CAEEL07283	SACKO_30101
OG0004301	CAEEL07551	SACKO_20227
OG0004302	CAEEL07295	SACKO_18457
OG0004303	CAEEL12783	SACKO_26532
OG0004304	CAEEL17137	SACKO_20533
OG0004305	CAEEL02874	SACKO_12408
OG0004307	CAEEL00090	SACKO_33572
OG0004308	CAEEL00320	SACKO_01785
OG0004309	CAEEL13877	SACKO_30754
OG0004310	CAEEL02565	SACKO_10532
OG0004312	CAEEL05846	SACKO_10930
OG0004314	CAEEL00001	SACKO_11572
OG0004316	CAEEL10340	SACKO_28186
OG0004317	CAEEL07185	SACKO_02212
OG0004321	CAEEL11975	SACKO_28159, SACKO_28167
OG0004324	CAEEL07830	SACKO_12104, SACKO_08113
OG0004326	CAEEL05465, CAEEL10687	SACKO_16860, SACKO_16861, SACKO_16858, SACKO_16857
OG0004328	CAEEL00916	SACKO_23143, SACKO_33011
OG0004329	CAEEL16040	SACKO_25792, SACKO_09106
OG0004330	CAEEL15513	SACKO_07866
OG0004331	CAEEL11038	SACKO_06087
OG0004332	CAEEL19699	SACKO_02982
OG0004333	CAEEL19900	SACKO_09526
OG0004334	CAEEL04372	SACKO_08631
OG0004335	CAEEL09206	SACKO_30625, SACKO_16024, SACKO_30637
OG0004337	CAEEL11698, CAEEL01133	SACKO_10301
OG0004338	CAEEL07793	SACKO_24216
OG0004344	CAEEL16267	SACKO_02938
OG0004345	CAEEL06934	SACKO_24990
OG0004348	CAEEL08518	SACKO_00059
OG0004350	CAEEL01588	SACKO_33866
OG0004351	CAEEL08854	SACKO_14866
OG0004353	CAEEL03078	SACKO_09595
OG0004355	CAEEL17139	SACKO_23242
OG0004356	CAEEL10602	SACKO_08790
OG0004357	CAEEL01908	SACKO_30143
OG0004358	CAEEL10874	SACKO_23737
OG0004359	CAEEL05118	SACKO_07960
OG0004360	CAEEL08760	SACKO_13028
OG0004361	CAEEL01764	SACKO_16141
OG0004362	CAEEL01360	SACKO_08638
OG0004364	CAEEL05913	SACKO_23778
OG0004365	CAEEL00507	SACKO_23975
OG0004368	CAEEL20084	SACKO_03972
OG0004369	CAEEL08210	SACKO_34043, SACKO_22812
OG0004370	CAEEL03244, CAEEL09918	SACKO_26120
OG0004373	CAEEL05891	SACKO_02913
OG0004374	CAEEL07100	SACKO_27657, SACKO_05442
OG0004376	CAEEL08383	SACKO_04476
OG0004377	CAEEL07838	SACKO_04189
OG0004378	CAEEL08612	SACKO_21719
OG0004379	CAEEL06174	SACKO_04588
OG0004380	CAEEL04195	SACKO_08279
OG0004381	CAEEL00194	SACKO_23417
OG0004382	CAEEL06795	SACKO_16501
OG0004388	CAEEL02922	SACKO_34021
OG0004390	CAEEL10569	SACKO_17506
OG0004391	CAEEL09690	SACKO_06460
OG0004392	CAEEL11311, CAEEL11312	SACKO_01326
OG0004393	CAEEL19535	SACKO_03731
OG0004394	CAEEL00556	SACKO_06802
OG0004396	CAEEL05746	SACKO_09175
OG0004398	CAEEL09179	SACKO_05440
OG0004399	CAEEL12106	SACKO_01145
OG0004401	CAEEL08851	SACKO_22723
OG0004402	CAEEL07455	SACKO_31687
OG0004404	CAEEL00266	SACKO_09881
OG0004407	CAEEL15656	SACKO_16287
OG0004409	CAEEL18900	SACKO_33175
OG0004417	CAEEL04605	SACKO_27616
OG0004419	CAEEL07142	SACKO_30193
OG0004423	CAEEL08323, CAEEL04481, CAEEL04480	SACKO_34049, SACKO_34098, SACKO_14325
OG0004425	CAEEL04267	SACKO_07906
OG0004426	CAEEL06644	SACKO_09068
OG0004459	CAEEL09113	SACKO_07787
OG0004460	CAEEL05618, CAEEL12160	SACKO_19002
OG0004462	CAEEL07505	SACKO_05077
OG0004465	CAEEL14659	SACKO_18438
OG0004467	CAEEL08802	SACKO_04860, SACKO_19896
OG0004468	CAEEL08068, CAEEL00974	SACKO_33156
OG0004471	CAEEL07653	SACKO_07695
OG0004472	CAEEL02040	SACKO_27165
OG0004474	CAEEL04978, CAEEL19704	SACKO_13446
OG0004476	CAEEL09485	SACKO_14576
OG0004477	CAEEL01083	SACKO_15776
OG0004479	CAEEL01982	SACKO_15668
OG0004484	CAEEL03718, CAEEL03716	SACKO_24669, SACKO_24665
OG0004486	CAEEL02086	SACKO_13395
OG0004487	CAEEL04119	SACKO_04088
OG0004489	CAEEL07471	SACKO_11062
OG0004490	CAEEL15483	SACKO_01568
OG0004492	CAEEL12152, CAEEL01223	SACKO_04355
OG0004493	CAEEL07084	SACKO_04749
OG0004494	CAEEL06691	SACKO_24457
OG0004495	CAEEL00990	SACKO_09341
OG0004496	CAEEL17616	SACKO_26743
OG0004498	CAEEL07493	SACKO_29609
OG0004500	CAEEL07302, CAEEL06408	SACKO_18016
OG0004501	CAEEL02204	SACKO_05302
OG0004505	CAEEL02342, CAEEL10487	SACKO_07933
OG0004506	CAEEL09652	SACKO_22735
OG0004507	CAEEL02892	SACKO_01169, SACKO_28863, SACKO_01183
OG0004509	CAEEL08073, CAEEL06714	SACKO_04702
OG0004511	CAEEL00625	SACKO_11442
OG0004513	CAEEL02074	SACKO_34197
OG0004514	CAEEL07361	SACKO_08578
OG0004517	CAEEL19843	SACKO_28631
OG0004518	CAEEL18955	SACKO_14581
OG0004519	CAEEL09657	SACKO_01174
OG0004520	CAEEL04837	SACKO_26274
OG0004523	CAEEL05687	SACKO_04848
OG0004525	CAEEL03911	SACKO_19797
OG0004526	CAEEL07101	SACKO_10282
OG0004532	CAEEL10922	SACKO_28637
OG0004533	CAEEL01233	SACKO_17772
OG0004535	CAEEL05920	SACKO_03150
OG0004538	CAEEL15076	SACKO_09085
OG0004539	CAEEL15237	SACKO_22173
OG0004542	CAEEL08914	SACKO_06292
OG0004543	CAEEL06797	SACKO_11922
OG0004544	CAEEL10954	SACKO_31438
OG0004545	CAEEL06229	SACKO_15736
OG0004546	CAEEL12390	SACKO_28524
OG0004548	CAEEL05049	SACKO_03951
OG0004551	CAEEL07605	SACKO_04145
OG0004552	CAEEL14818	SACKO_08469
OG0004553	CAEEL01890	SACKO_03081
OG0004554	CAEEL12132	SACKO_00814
OG0004555	CAEEL01286	SACKO_29011
OG0004557	CAEEL19316	SACKO_24872
OG0004559	CAEEL01667	SACKO_28715
OG0004563	CAEEL05628	SACKO_33905
OG0004564	CAEEL15096	SACKO_09067
OG0004566	CAEEL08060	SACKO_17991
OG0004567	CAEEL19136, CAEEL09098	SACKO_07155, SACKO_28403
OG0004569	CAEEL05747	SACKO_07551
OG0004572	CAEEL15485	SACKO_18957, SACKO_18974
OG0004573	CAEEL03080	SACKO_18454
OG0004574	CAEEL05144	SACKO_19725
OG0004577	CAEEL02135, CAEEL02134	SACKO_15685
OG0004579	CAEEL12615	SACKO_17206
OG0004581	CAEEL20357	SACKO_30000
OG0004582	CAEEL14132	SACKO_20979, SACKO_20988
OG0004583	CAEEL07667	SACKO_05163
OG0004584	CAEEL07066	SACKO_03076
OG0004585	CAEEL02092	SACKO_13522
OG0004587	CAEEL08366	SACKO_20399
OG0004588	CAEEL08586	SACKO_20226
OG0004589	CAEEL09315	SACKO_24508
OG0004590	CAEEL07891	SACKO_24523
OG0004592	CAEEL05824	SACKO_20946
OG0004595	CAEEL08365	SACKO_23859
OG0004596	CAEEL00832	SACKO_28471
OG0004597	CAEEL15344	SACKO_09052
OG0004599	CAEEL18962	SACKO_10527
OG0004602	CAEEL17403	SACKO_33314
OG0004603	CAEEL01453	SACKO_02772
OG0004606	CAEEL07463	SACKO_29308
OG0004609	CAEEL01549, CAEEL18748	SACKO_02975
OG0004610	CAEEL01077	SACKO_21418
OG0004611	CAEEL06872	SACKO_19720
OG0004612	CAEEL17404	SACKO_29135
OG0004613	CAEEL11219	SACKO_19929, SACKO_19918
OG0004614	CAEEL14871	SACKO_06287
OG0004616	CAEEL02677	SACKO_18631
OG0004618	CAEEL11221	SACKO_04320
OG0004619	CAEEL07756	SACKO_13215
OG0004621	CAEEL01185	SACKO_14185
OG0004622	CAEEL00340, CAEEL00339	SACKO_09412
OG0004625	CAEEL07707	SACKO_24501
OG0004626	CAEEL02718	SACKO_32091
OG0004628	CAEEL08879	SACKO_04292
OG0004629	CAEEL06027	SACKO_21350
OG0004630	CAEEL04593	SACKO_24304, SACKO_18921
OG0004631	CAEEL16838	SACKO_26411
OG0004631	CAEEL04543, CAEEL20866, CAEEL16837	SACKO_01707, SACKO_23017
OG0004633	CAEEL05017, CAEEL04995, CAEEL07556	SACKO_12575
OG0004634	CAEEL04100	SACKO_31100
OG0004635	CAEEL00310	SACKO_11047
OG0004638	CAEEL15951	SACKO_13654
OG0004639	CAEEL10507	SACKO_03968
OG0004640	CAEEL00547	SACKO_00552
OG0004641	CAEEL19853	SACKO_18334
OG0004642	CAEEL00483	SACKO_25061
OG0004643	CAEEL14114	SACKO_25343
OG0004644	CAEEL03030	SACKO_07275
OG0004648	CAEEL08010	SACKO_17990
OG0004649	CAEEL08731	SACKO_18305
OG0004652	CAEEL00605	SACKO_08505
OG0004654	CAEEL11750	SACKO_14273
OG0004655	CAEEL08002	SACKO_08288
OG0004656	CAEEL20024, CAEEL05907	SACKO_08512
OG0004657	CAEEL03111	SACKO_26287, SACKO_21555
OG0004658	CAEEL10598, CAEEL10597	SACKO_03635
OG0004662	CAEEL07384, CAEEL15414	SACKO_07270
OG0004663	CAEEL07711	SACKO_18226
OG0004664	CAEEL14781	SACKO_08400
OG0004669	CAEEL16538	SACKO_26889
OG0004670	CAEEL02555	SACKO_30167
OG0004671	CAEEL07417	SACKO_31183
OG0004672	CAEEL13478, CAEEL04196	SACKO_20480
OG0004674	CAEEL04819	SACKO_20254
OG0004675	CAEEL00752	SACKO_13667
OG0004677	CAEEL15841	SACKO_09059
OG0004682	CAEEL05023	SACKO_09594
OG0004683	CAEEL15952	SACKO_31594
OG0004684	CAEEL14663	SACKO_31585
OG0004685	CAEEL09080	SACKO_33019
OG0004687	CAEEL14139	SACKO_17225
OG0004689	CAEEL04374	SACKO_20300
OG0004690	CAEEL19211, CAEEL07164, CAEEL19526	SACKO_22702
OG0004691	CAEEL06746	SACKO_19375
OG0004694	CAEEL10169	SACKO_13843
OG0004697	CAEEL08756	SACKO_14387
OG0004699	CAEEL06377	SACKO_15038
OG0004700	CAEEL14721	SACKO_10009
OG0004703	CAEEL06877	SACKO_15066
OG0004705	CAEEL07549	SACKO_01372
OG0004708	CAEEL19872	SACKO_03775
OG0004711	CAEEL00544	SACKO_20599
OG0004728	CAEEL00538	SACKO_04940
OG0004730	CAEEL07318	SACKO_16531
OG0004731	CAEEL07767	SACKO_13749, SACKO_23582
OG0004733	CAEEL14033	SACKO_01861
OG0004735	CAEEL15164	SACKO_12686
OG0004738	CAEEL01347	SACKO_22069
OG0004739	CAEEL11525, CAEEL11526	SACKO_09731
OG0004740	CAEEL00607	SACKO_05635
OG0004743	CAEEL09903	SACKO_15431
OG0004744	CAEEL01018	SACKO_02238, SACKO_15476
OG0004746	CAEEL06526, CAEEL06525	SACKO_32247
OG0004747	CAEEL05338	SACKO_23321
OG0004749	CAEEL01493	SACKO_00284
OG0004752	CAEEL01146	SACKO_03624, SACKO_07505
OG0004753	CAEEL05745	SACKO_12573, SACKO_03985
OG0004754	CAEEL09862	SACKO_22726
OG0004756	CAEEL04839	SACKO_18350
OG0004758	CAEEL07889	SACKO_13396
OG0004759	CAEEL14427	SACKO_34003
OG0004760	CAEEL04521	SACKO_05577
OG0004763	CAEEL09072, CAEEL20382	SACKO_12233, SACKO_12232
OG0004764	CAEEL08826	SACKO_20994
OG0004765	CAEEL05458	SACKO_07355
OG0004766	CAEEL11340	SACKO_32276
OG0004767	CAEEL15300	SACKO_33918
OG0004768	CAEEL15484	SACKO_30578
OG0004769	CAEEL12780	SACKO_32280
OG0004770	CAEEL01889	SACKO_04206
OG0004772	CAEEL18433	SACKO_28701
OG0004776	CAEEL08387	SACKO_29740
OG0004781	CAEEL08433	SACKO_09515
OG0004784	CAEEL12805	SACKO_30267
OG0004785	CAEEL06884	SACKO_00636, SACKO_06901
OG0004786	CAEEL08213	SACKO_02680
OG0004787	CAEEL05444	SACKO_25599
OG0004789	CAEEL02896	SACKO_25428
OG0004790	CAEEL09153	SACKO_00724
OG0004791	CAEEL06281	SACKO_32615
OG0004792	CAEEL07537	SACKO_07545
OG0004793	CAEEL04135, CAEEL04136	SACKO_30281
OG0004794	CAEEL18384	SACKO_26985
OG0004795	CAEEL08472	SACKO_06033
OG0004797	CAEEL00938	SACKO_30159
OG0004805	CAEEL12139	SACKO_04571
OG0004808	CAEEL02473, CAEEL11207	SACKO_18435, SACKO_18430
OG0004811	CAEEL01647	SACKO_16566
OG0004812	CAEEL13048, CAEEL18140	SACKO_11797
OG0004813	CAEEL00671	SACKO_25285
OG0004814	CAEEL07145	SACKO_05533
OG0004815	CAEEL20168	SACKO_12115
OG0004816	CAEEL16537	SACKO_16835
OG0004817	CAEEL06643	SACKO_27076, SACKO_27094
OG0004818	CAEEL19418	SACKO_10053
OG0004819	CAEEL17427	SACKO_33075, SACKO_00086
OG0004820	CAEEL02793	SACKO_14775
OG0004822	CAEEL08056	SACKO_24997
OG0004825	CAEEL11735	SACKO_28529, SACKO_28534
OG0004826	CAEEL15579	SACKO_17053
OG0004828	CAEEL10102	SACKO_05844
OG0004829	CAEEL10445	SACKO_15716
OG0004830	CAEEL14471	SACKO_13994
OG0004832	CAEEL07284	SACKO_04801
OG0004833	CAEEL01811, CAEEL01810, CAEEL17285, CAEEL17797, CAEEL16922	SACKO_29882
OG0004835	CAEEL18124	SACKO_20126
OG0004836	CAEEL07499	SACKO_21978
OG0004837	CAEEL17416	SACKO_25482
OG0004838	CAEEL14322	SACKO_16462
OG0004839	CAEEL00540	SACKO_05609
OG0004840	CAEEL00561	SACKO_08213
OG0004841	CAEEL02557	SACKO_05357, SACKO_33884
OG0004842	CAEEL15435	SACKO_17281
OG0004843	CAEEL04542	SACKO_19951
OG0004844	CAEEL14096	SACKO_06155
OG0004849	CAEEL05685	SACKO_34056
OG0004851	CAEEL09166	SACKO_24254
OG0004852	CAEEL08142	SACKO_22804
OG0004853	CAEEL20498	SACKO_14553
OG0004854	CAEEL02729	SACKO_31690, SACKO_23267
OG0004856	CAEEL19311	SACKO_25100
OG0004858	CAEEL09152	SACKO_31252
OG0004859	CAEEL09290	SACKO_12912
OG0004860	CAEEL06108	SACKO_23197
OG0004862	CAEEL08490	SACKO_15048
OG0004864	CAEEL09721, CAEEL09722	SACKO_13348
OG0004865	CAEEL07300	SACKO_05396
OG0004866	CAEEL11181	SACKO_11461
OG0004870	CAEEL11148	SACKO_13255
OG0004871	CAEEL08934	SACKO_20229
OG0004873	CAEEL10496, CAEEL15348	SACKO_22337
OG0004874	CAEEL06394	SACKO_11278, SACKO_24722
OG0004877	CAEEL07946, CAEEL07947	SACKO_28248
OG0004880	CAEEL10160	SACKO_24904
OG0004881	CAEEL06389	SACKO_05511
OG0004882	CAEEL20468	SACKO_28479, SACKO_08173
OG0004884	CAEEL16735	SACKO_25723
OG0004885	CAEEL05871	SACKO_33654
OG0004887	CAEEL07579	SACKO_01697
OG0004889	CAEEL04283	SACKO_25834
OG0004890	CAEEL07834, CAEEL07833	SACKO_04382, SACKO_03288
OG0004891	CAEEL20745	SACKO_14234
OG0004896	CAEEL17820	SACKO_22567
OG0004897	CAEEL08009	SACKO_02250
OG0004898	CAEEL09548	SACKO_02481
OG0004899	CAEEL09181	SACKO_14461
OG0004900	CAEEL07133	SACKO_08566
OG0004901	CAEEL20837	SACKO_16831
OG0004902	CAEEL15345	SACKO_25996, SACKO_09081
OG0004903	CAEEL00424	SACKO_16168
OG0004904	CAEEL09286	SACKO_30644
OG0004906	CAEEL14478	SACKO_27225
OG0004911	CAEEL08171	SACKO_20391
OG0004913	CAEEL04759, CAEEL19345	SACKO_17822
OG0004917	CAEEL02599	SACKO_11578, SACKO_25292
OG0004919	CAEEL05201	SACKO_29402
OG0004921	CAEEL15731	SACKO_33204
OG0004922	CAEEL03541	SACKO_12192
OG0004923	CAEEL07594	SACKO_11979
OG0004924	CAEEL19399, CAEEL02108	SACKO_11735
OG0004925	CAEEL12266	SACKO_00218
OG0004926	CAEEL03668	SACKO_24987
OG0004927	CAEEL14292	SACKO_11937
OG0004928	CAEEL00896	SACKO_30858
OG0004929	CAEEL01165	SACKO_26931, SACKO_26920
OG0004930	CAEEL07601	SACKO_11234
OG0004931	CAEEL18664	SACKO_32620
OG0004932	CAEEL13052	SACKO_24556
OG0004934	CAEEL18162	SACKO_17593
OG0004937	CAEEL15861	SACKO_05177
OG0004939	CAEEL07671	SACKO_21319
OG0004940	CAEEL02013	SACKO_26982
OG0004941	CAEEL09039	SACKO_10807
OG0004944	CAEEL11095	SACKO_10828
OG0004946	CAEEL04126	SACKO_22750
OG0004947	CAEEL00845	SACKO_20318, SACKO_20325
OG0004952	CAEEL16397	SACKO_17947
OG0004954	CAEEL15813	SACKO_21509
OG0004960	CAEEL10532	SACKO_09681
OG0004961	CAEEL08261	SACKO_22881
OG0004962	CAEEL12650	SACKO_08019
OG0004963	CAEEL02957	SACKO_23165
OG0004964	CAEEL08584	SACKO_32501
OG0004967	CAEEL01452	SACKO_02498, SACKO_19777
OG0004968	CAEEL01209	SACKO_18775
OG0004969	CAEEL00449	SACKO_26374
OG0004970	CAEEL00883	SACKO_01641, SACKO_10357
OG0004972	CAEEL09033, CAEEL08011	SACKO_22022
OG0004973	CAEEL04625	SACKO_26652
OG0004975	CAEEL09604, CAEEL09605, CAEEL09603	SACKO_00488
OG0004976	CAEEL07289	SACKO_08243, SACKO_02364
OG0004978	CAEEL08000	SACKO_30106
OG0004979	CAEEL08214	SACKO_02688
OG0004980	CAEEL02291	SACKO_20568
OG0004981	CAEEL09447	SACKO_04840
OG0004982	CAEEL04257	SACKO_22755
OG0004983	CAEEL20664	SACKO_03738
OG0004985	CAEEL12156	SACKO_31814
OG0004988	CAEEL17794, CAEEL18022	SACKO_18301
OG0004989	CAEEL05203	SACKO_11544
OG0004991	CAEEL09801	SACKO_26454
OG0004993	CAEEL15309	SACKO_02872
OG0004996	CAEEL17438, CAEEL11752	SACKO_08815
OG0004997	CAEEL04822	SACKO_10528
OG0004999	CAEEL05368	SACKO_12529
OG0005000	CAEEL11120	SACKO_10977
OG0005002	CAEEL01672	SACKO_02438
OG0005003	CAEEL01322, CAEEL00099	SACKO_30286
OG0005007	CAEEL00948	SACKO_20867
OG0005009	CAEEL18496, CAEEL07665	SACKO_32009, SACKO_13535
OG0005010	CAEEL16152, CAEEL15693	SACKO_09761
OG0005014	CAEEL11918	SACKO_07120
OG0005015	CAEEL11900	SACKO_20083
OG0005038	CAEEL10919	SACKO_27543
OG0005040	CAEEL00444	SACKO_25212
OG0005044	CAEEL18052, CAEEL08925	SACKO_29733
OG0005045	CAEEL02865, CAEEL15654, CAEEL18839, CAEEL19319	SACKO_19764
OG0005046	CAEEL06278	SACKO_12670
OG0005048	CAEEL08395	SACKO_06394, SACKO_33081
OG0005049	CAEEL05912	SACKO_28881
OG0005053	CAEEL05072	SACKO_07009
OG0005055	CAEEL15917	SACKO_33431
OG0005061	CAEEL06935	SACKO_04621
OG0005062	CAEEL15834	SACKO_26494
OG0005064	CAEEL02804	SACKO_08145
OG0005067	CAEEL09402	SACKO_18537
OG0005069	CAEEL20392, CAEEL03480, CAEEL07766, CAEEL05483, CAEEL05440	SACKO_02053
OG0005072	CAEEL08088	SACKO_25088
OG0005075	CAEEL12679, CAEEL12680	SACKO_15979, SACKO_16090, SACKO_13557
OG0005076	CAEEL00314	SACKO_12219
OG0005077	CAEEL03715	SACKO_24673
OG0005079	CAEEL04258	SACKO_14597
OG0005081	CAEEL00648	SACKO_28501
OG0005084	CAEEL10424	SACKO_10756
OG0005086	CAEEL10116	SACKO_09796
OG0005087	CAEEL00397	SACKO_26884
OG0005089	CAEEL01129	SACKO_21923
OG0005090	CAEEL07862	SACKO_28704
OG0005091	CAEEL08585	SACKO_20390
OG0005092	CAEEL10329	SACKO_30341
OG0005093	CAEEL01263	SACKO_00264
OG0005094	CAEEL01147	SACKO_29636
OG0005095	CAEEL09367	SACKO_11724
OG0005096	CAEEL01063	SACKO_08547
OG0005097	CAEEL03077	SACKO_28710
OG0005100	CAEEL09224	SACKO_15498
OG0005102	CAEEL01712	SACKO_00393, SACKO_21776, SACKO_00941, SACKO_00915, SACKO_00892, SACKO_00992
OG0005104	CAEEL06404	SACKO_16365
OG0005106	CAEEL08221	SACKO_14588
OG0005107	CAEEL06519	SACKO_25977
OG0005108	CAEEL17437	SACKO_00522, SACKO_00492
OG0005109	CAEEL08735	SACKO_00649, SACKO_06885
OG0005110	CAEEL00788	SACKO_25013
OG0005111	CAEEL06161	SACKO_03903
OG0005114	CAEEL05264	SACKO_33104
OG0005118	CAEEL00391	SACKO_19643
OG0005119	CAEEL15595	SACKO_24108
OG0005120	CAEEL00721	SACKO_05121, SACKO_07897
OG0005121	CAEEL15242	SACKO_14259
OG0005124	CAEEL15904	SACKO_09124
OG0005125	CAEEL18933	SACKO_18108
OG0005126	CAEEL01900	SACKO_15486
OG0005127	CAEEL09162	SACKO_26126
OG0005130	CAEEL09169	SACKO_30619
OG0005131	CAEEL04955	SACKO_30237
OG0005134	CAEEL05022	SACKO_22041
OG0005136	CAEEL12272	SACKO_05851
OG0005140	CAEEL11450, CAEEL01348	SACKO_12643, SACKO_16351
OG0005142	CAEEL08707	SACKO_14132
OG0005143	CAEEL11317	SACKO_20879
OG0005144	CAEEL05847	SACKO_19198
OG0005146	CAEEL10882	SACKO_22242
OG0005147	CAEEL09090	SACKO_11852
OG0005148	CAEEL19830	SACKO_18936
OG0005151	CAEEL07956	SACKO_21163
OG0005154	CAEEL17431, CAEEL17429	SACKO_29032
OG0005155	CAEEL00411, CAEEL19156	SACKO_33800
OG0005157	CAEEL08876	SACKO_24862
OG0005158	CAEEL08905	SACKO_06910
OG0005160	CAEEL07790	SACKO_03783
OG0005164	CAEEL05870, CAEEL01827, CAEEL00921	SACKO_08424, SACKO_34100
OG0005166	CAEEL15691	SACKO_11371
OG0005167	CAEEL07061	SACKO_33367
OG0005168	CAEEL14712	SACKO_22221
OG0005169	CAEEL09655	SACKO_23244
OG0005171	CAEEL10803	SACKO_16063
OG0005172	CAEEL02363	SACKO_05286
OG0005174	CAEEL08350	SACKO_26492
OG0005175	CAEEL15716	SACKO_09149
OG0005176	CAEEL07557	SACKO_08851, SACKO_08860
OG0005178	CAEEL07469	SACKO_15709
OG0005179	CAEEL07168	SACKO_15705
OG0005180	CAEEL09248	SACKO_16599
OG0005181	CAEEL07703	SACKO_26504
OG0005183	CAEEL08543	SACKO_21108
OG0005184	CAEEL18223	SACKO_06829
OG0005187	CAEEL14730	SACKO_15976
OG0005188	CAEEL08965	SACKO_06366, SACKO_04157
OG0005191	CAEEL05362	SACKO_04246
OG0005192	CAEEL04804	SACKO_20974
OG0005193	CAEEL07091	SACKO_16005, SACKO_16007, SACKO_29525
OG0005194	CAEEL05882	SACKO_33623
OG0005196	CAEEL01072	SACKO_10862, SACKO_29490
OG0005197	CAEEL08230	SACKO_08298
OG0005199	CAEEL19265	SACKO_11803
OG0005200	CAEEL05998	SACKO_29431
OG0005201	CAEEL04588	SACKO_32706
OG0005202	CAEEL08971	SACKO_06645
OG0005204	CAEEL00557	SACKO_24981
OG0005205	CAEEL18834	SACKO_14934
OG0005206	CAEEL02109	SACKO_07503
OG0005207	CAEEL05270	SACKO_14083, SACKO_14066
OG0005209	CAEEL12392	SACKO_21765
OG0005210	CAEEL01507	SACKO_27498, SACKO_25134
OG0005212	CAEEL01431	SACKO_31549
OG0005215	CAEEL02018	SACKO_09902
OG0005221	CAEEL13148	SACKO_29147, SACKO_30282
OG0005222	CAEEL00417	SACKO_00285, SACKO_30385
OG0005223	CAEEL08867	SACKO_01412
OG0005224	CAEEL11021	SACKO_03117
OG0005225	CAEEL11736	SACKO_09558
OG0005228	CAEEL02900	SACKO_17850
OG0005229	CAEEL09302	SACKO_03599
OG0005230	CAEEL17555	SACKO_16169
OG0005231	CAEEL04101	SACKO_27098
OG0005232	CAEEL14162	SACKO_04421
OG0005233	CAEEL03305	SACKO_31087
OG0005234	CAEEL03034	SACKO_28803
OG0005235	CAEEL06659	SACKO_08659
OG0005237	CAEEL01570	SACKO_22191
OG0005238	CAEEL07258	SACKO_06562
OG0005239	CAEEL15608	SACKO_23790
OG0005240	CAEEL00076	SACKO_02945
OG0005244	CAEEL12471	SACKO_32310
OG0005247	CAEEL05013	SACKO_07619
OG0005248	CAEEL10051	SACKO_20477
OG0005250	CAEEL00202	SACKO_14286, SACKO_19874
OG0005252	CAEEL11797	SACKO_27395, SACKO_21415
OG0005253	CAEEL07486	SACKO_25082
OG0005254	CAEEL04182	SACKO_18442, SACKO_28196
OG0005255	CAEEL18693	SACKO_10315
OG0005257	CAEEL20337	SACKO_10783, SACKO_03028
OG0005258	CAEEL02600	SACKO_00621
OG0005259	CAEEL12389	SACKO_26435
OG0005260	CAEEL18095	SACKO_23345
OG0005261	CAEEL16553	SACKO_26304, SACKO_18254
OG0005262	CAEEL05690	SACKO_16940, SACKO_16966
OG0005266	CAEEL09384	SACKO_29602
OG0005267	CAEEL15615	SACKO_09964
OG0005269	CAEEL10603	SACKO_16437, SACKO_23666
OG0005272	CAEEL07617	SACKO_10371
OG0005273	CAEEL00093	SACKO_29747
OG0005275	CAEEL10805, CAEEL10806	SACKO_16918
OG0005276	CAEEL06716	SACKO_01663
OG0005277	CAEEL02345	SACKO_27584
OG0005278	CAEEL00673	SACKO_02459
OG0005279	CAEEL02901	SACKO_32131
OG0005280	CAEEL08138	SACKO_02592
