Orthogroup	CAEEL	DANRE
OG0002723	CAEEL15616	DANRE43018, DANRE34379, DANRE08059, DANRE19966, DANRE39247, DANRE23518
OG0002726	CAEEL11743	DANRE39396, DANRE39397, DANRE04111, DANRE04110, DANRE04112
OG0002728	CAEEL08620	DANRE07908
OG0002729	CAEEL07853	DANRE41955, DANRE41956, DANRE41954
OG0002732	CAEEL18402	DANRE03243, DANRE11281, DANRE38742
OG0002736	CAEEL02362	DANRE17618, DANRE17617, DANRE33756, DANRE33757, DANRE33758, DANRE42246
OG0002739	CAEEL18472	DANRE17939, DANRE17937, DANRE17936, DANRE17938
OG0002740	CAEEL08842	DANRE05293, DANRE05292, DANRE14839
OG0002742	CAEEL11403	DANRE11312, DANRE03538, DANRE16689
OG0002743	CAEEL15922, CAEEL10167	DANRE35770
OG0002744	CAEEL19735	DANRE39964, DANRE39965, DANRE39963, DANRE35401, DANRE35399, DANRE35400
OG0002745	CAEEL19081	DANRE30185, DANRE16980
OG0002746	CAEEL01862	DANRE09673, DANRE09674
OG0002747	CAEEL02596	DANRE13864, DANRE33179, DANRE19278, DANRE19277, DANRE19279
OG0002749	CAEEL04068	DANRE16044
OG0002750	CAEEL15826	DANRE42887, DANRE42888
OG0002752	CAEEL08631	DANRE24282
OG0002754	CAEEL05821	DANRE26705, DANRE26703, DANRE24564
OG0002756	CAEEL15160	DANRE02210
OG0002757	CAEEL10443, CAEEL10442	DANRE36933, DANRE39271, DANRE39270, DANRE15669
OG0002758	CAEEL08816	DANRE01024, DANRE01025, DANRE01022, DANRE01023, DANRE07540, DANRE07539
OG0002759	CAEEL05573	DANRE42247, DANRE42248, DANRE27786
OG0002760	CAEEL01867, CAEEL04221, CAEEL15912, CAEEL11644	DANRE31293, DANRE31294, DANRE25038, DANRE25039
OG0002761	CAEEL15590, CAEEL14895, CAEEL00850	DANRE29979
OG0002762	CAEEL09378	DANRE02197, DANRE36825, DANRE07594
OG0002763	CAEEL07952	DANRE03877
OG0002764	CAEEL05636	DANRE23216, DANRE08807, DANRE27809, DANRE27810
OG0002765	CAEEL02125	DANRE01718, DANRE01717, DANRE09961, DANRE13656, DANRE25399, DANRE39159, DANRE09962
OG0002766	CAEEL17597	DANRE10689, DANRE43431
OG0002767	CAEEL07319	DANRE08564, DANRE15895, DANRE15898, DANRE15896, DANRE15897, DANRE15899
OG0002769	CAEEL06751	DANRE34871, DANRE18982, DANRE02561
OG0002770	CAEEL15397	DANRE00608, DANRE00610, DANRE00609
OG0002771	CAEEL08070	DANRE05166, DANRE10927
OG0002772	CAEEL05686	DANRE40177
OG0002773	CAEEL08029	DANRE16149, DANRE16150
OG0002774	CAEEL01682	DANRE40158, DANRE38383, DANRE38382, DANRE10177
OG0002776	CAEEL10866	DANRE07369, DANRE07368, DANRE07370
OG0002777	CAEEL05935	DANRE25041, DANRE25042, DANRE31292, DANRE25790
OG0002778	CAEEL01937	DANRE37556, DANRE00537
OG0002779	CAEEL04475	DANRE22922, DANRE22920, DANRE22921
OG0002780	CAEEL00693	DANRE04044, DANRE04045
OG0002781	CAEEL07517	DANRE29052, DANRE23365, DANRE42355, DANRE42354
OG0002782	CAEEL13024	DANRE08455, DANRE00885, DANRE00886, DANRE00887, DANRE37810, DANRE05170, DANRE16902
OG0002785	CAEEL04710	DANRE02085, DANRE02086, DANRE02084, DANRE34324
OG0002786	CAEEL00215	DANRE10327, DANRE12873, DANRE21673, DANRE21672, DANRE21674, DANRE34858, DANRE10328
OG0002787	CAEEL00388	DANRE10603, DANRE13604, DANRE13607, DANRE13605, DANRE13606
OG0002788	CAEEL06416, CAEEL06417, CAEEL06418	DANRE25185, DANRE25184, DANRE25183
OG0002790	CAEEL07625	DANRE12223, DANRE12222
OG0002791	CAEEL08790	DANRE30250, DANRE17081, DANRE26515, DANRE40129
OG0002793	CAEEL00646	DANRE37882, DANRE37883, DANRE37885, DANRE37884
OG0002795	CAEEL01282, CAEEL11361, CAEEL01243, CAEEL04352	DANRE37649, DANRE34962, DANRE34961
OG0002799	CAEEL06026	DANRE29651
OG0002813	CAEEL12256	DANRE36904, DANRE14696, DANRE14695, DANRE12833, DANRE12832
OG0002814	CAEEL11682	DANRE05363, DANRE05362, DANRE04350, DANRE16030, DANRE16031, DANRE20078
OG0002817	CAEEL16563	DANRE11831, DANRE11832, DANRE18005, DANRE18002, DANRE18003, DANRE18004
OG0002818	CAEEL12185	DANRE22761, DANRE12422, DANRE12423
OG0002821	CAEEL04059, CAEEL05816, CAEEL08337, CAEEL05031	DANRE01907, DANRE27067
OG0002824	CAEEL09125	DANRE04182, DANRE27941, DANRE27940, DANRE42149
OG0002825	CAEEL11091	DANRE30695, DANRE30696, DANRE30694, DANRE30697
OG0002826	CAEEL14759	DANRE18654, DANRE18653, DANRE10738, DANRE10739, DANRE18655, DANRE35072, DANRE13325
OG0002828	CAEEL01168, CAEEL15704, CAEEL02989, CAEEL10595	DANRE13299, DANRE13300
OG0002830	CAEEL15477	DANRE17943, DANRE17942, DANRE11719, DANRE10775, DANRE35075, DANRE37933
OG0002833	CAEEL18192	DANRE30142, DANRE30143, DANRE24727
OG0002835	CAEEL11751	DANRE10059, DANRE13741, DANRE11099
OG0002836	CAEEL06399	DANRE08766, DANRE40454
OG0002837	CAEEL08616	DANRE24271, DANRE38996, DANRE17835
OG0002839	CAEEL19253, CAEEL00645	DANRE09419
OG0002841	CAEEL12135, CAEEL12134	DANRE31234, DANRE31233, DANRE31235
OG0002842	CAEEL06196	DANRE33249, DANRE17900
OG0002843	CAEEL07774, CAEEL07773	DANRE33666
OG0002844	CAEEL10756	DANRE20600, DANRE20599, DANRE22617
OG0002845	CAEEL09656	DANRE39162
OG0002847	CAEEL06961	DANRE39643
OG0002848	CAEEL07668	DANRE23949, DANRE23950
OG0002850	CAEEL15763	DANRE13273, DANRE13274, DANRE27626
OG0002851	CAEEL00708	DANRE00837, DANRE00836, DANRE08822, DANRE08823, DANRE11966
OG0002854	CAEEL10560	DANRE17653, DANRE17654, DANRE17652
OG0002858	CAEEL12093	DANRE14299, DANRE14298, DANRE38866
OG0002860	CAEEL11643	DANRE29389
OG0002865	CAEEL01593	DANRE34808, DANRE21207
OG0002866	CAEEL03096	DANRE43391, DANRE00406
OG0002868	CAEEL05539	DANRE40637, DANRE40638, DANRE19646, DANRE40635, DANRE40636
OG0002873	CAEEL07574	DANRE29393, DANRE29392, DANRE29391
OG0002876	CAEEL10277	DANRE37111, DANRE37110, DANRE05881, DANRE05880
OG0002877	CAEEL02920	DANRE01833, DANRE01834, DANRE01832
OG0002880	CAEEL11517	DANRE22538, DANRE17261
OG0002883	CAEEL05948	DANRE05108, DANRE05109
OG0002884	CAEEL01828	DANRE36631
OG0002889	CAEEL10804	DANRE39741, DANRE39742, DANRE02420, DANRE30957, DANRE30958, DANRE30959
OG0002891	CAEEL04184, CAEEL01874	DANRE30130, DANRE16952
OG0002893	CAEEL02075	DANRE16201, DANRE16200, DANRE16202, DANRE16199
OG0002894	CAEEL14713	DANRE11217, DANRE11216, DANRE04763, DANRE04762, DANRE04764, DANRE04765
OG0002895	CAEEL07602, CAEEL10533	DANRE30939, DANRE40535, DANRE02366
OG0002896	CAEEL18643	DANRE35909, DANRE41536, DANRE27083, DANRE23837, DANRE41537
OG0002898	CAEEL13137	DANRE16262, DANRE16261, DANRE16260
OG0002899	CAEEL01046	DANRE09288, DANRE09287, DANRE36325
OG0002906	CAEEL05147	DANRE26198, DANRE12286, DANRE12287, DANRE26197, DANRE26195, DANRE26196
OG0002907	CAEEL01271	DANRE00225, DANRE00223, DANRE00224, DANRE12875, DANRE12874, DANRE12876
OG0002909	CAEEL11759	DANRE40488, DANRE40486, DANRE40487, DANRE30879, DANRE30880
OG0002910	CAEEL04697	DANRE30866
OG0002912	CAEEL00640	DANRE38633, DANRE38632
OG0002913	CAEEL02893	DANRE23914, DANRE26672, DANRE06874, DANRE26185, DANRE26184
OG0002914	CAEEL18409	DANRE12339, DANRE12345, DANRE12344, DANRE12341, DANRE12343, DANRE12342, DANRE12340
OG0002915	CAEEL02902	DANRE12827, DANRE12826, DANRE27309
OG0002916	CAEEL04244	DANRE02144, DANRE02145, DANRE00486, DANRE00485
OG0002919	CAEEL00259	DANRE38978, DANRE38976, DANRE38977, DANRE27062, DANRE27061, DANRE01876, DANRE01877
OG0002921	CAEEL06148	DANRE29158
OG0002925	CAEEL01723, CAEEL07404	DANRE10222, DANRE10223, DANRE36912, DANRE15101
OG0002927	CAEEL01626	DANRE09831, DANRE09830
OG0002933	CAEEL20569	DANRE09773, DANRE09771, DANRE09774, DANRE09772, DANRE14120, DANRE14119, DANRE14118, DANRE14117, DANRE14435, DANRE14437
OG0002944	CAEEL11414	DANRE18767, DANRE18766, DANRE22390, DANRE24085
OG0002947	CAEEL06268	DANRE10152, DANRE10153, DANRE10154
OG0002949	CAEEL05799	DANRE09990, DANRE09991
OG0002952	CAEEL09036	DANRE06807, DANRE06808, DANRE20237
OG0002953	CAEEL11622	DANRE01659, DANRE01655, DANRE01657, DANRE01656, DANRE01658
OG0002955	CAEEL01420	DANRE05511
OG0002957	CAEEL02702	DANRE42141, DANRE42142, DANRE42144, DANRE42143
OG0002959	CAEEL12413, CAEEL12412	DANRE11651, DANRE18133, DANRE18132, DANRE18135, DANRE18134, DANRE11880
OG0002960	CAEEL01541	DANRE14553
OG0002961	CAEEL16453, CAEEL14328	DANRE24668, DANRE24669
OG0002962	CAEEL20383	DANRE03998, DANRE03655, DANRE03654, DANRE03656, DANRE30303, DANRE30302
OG0002964	CAEEL19811	DANRE29981
OG0002965	CAEEL01992	DANRE04577, DANRE04579, DANRE04581, DANRE04580, DANRE04576, DANRE04578, DANRE04582
OG0002966	CAEEL08468, CAEEL19347	DANRE36185
OG0002967	CAEEL20418	DANRE08054
OG0002968	CAEEL16136	DANRE36282
OG0002968	CAEEL01853	DANRE13696
OG0002969	CAEEL14216	DANRE03329, DANRE03330
OG0002973	CAEEL09565	DANRE02875, DANRE43269, DANRE31423, DANRE31422
OG0002974	CAEEL01320	DANRE10580, DANRE10579, DANRE10581, DANRE38604
OG0002976	CAEEL01120, CAEEL01119, CAEEL01121	DANRE34839, DANRE34841, DANRE34840
OG0002977	CAEEL07234, CAEEL07233	DANRE08323, DANRE08322
OG0002978	CAEEL16463	DANRE35229, DANRE35228, DANRE07269, DANRE18661, DANRE12048
OG0002982	CAEEL01855	DANRE43008, DANRE43009
OG0002985	CAEEL08353	DANRE28806, DANRE21915
OG0002986	CAEEL10835	DANRE40518, DANRE40519, DANRE36833, DANRE12782, DANRE12783
OG0002987	CAEEL17800, CAEEL18018	DANRE23368, DANRE06719
OG0002990	CAEEL08773	DANRE20457, DANRE20456
OG0002991	CAEEL09004	DANRE04634, DANRE04633, DANRE04635
OG0002996	CAEEL10716	DANRE12407, DANRE22403, DANRE22404, DANRE02484, DANRE02485
OG0003001	CAEEL10876	DANRE24877, DANRE27015, DANRE27016, DANRE35538
OG0003003	CAEEL14387	DANRE10097, DANRE10096, DANRE14195, DANRE18308
OG0003004	CAEEL15423	DANRE11793, DANRE11792, DANRE19678, DANRE13171
OG0003005	CAEEL16758	DANRE05976, DANRE05975
OG0003006	CAEEL10145	DANRE30148, DANRE24720, DANRE30149, DANRE24721, DANRE30147
OG0003008	CAEEL20335	DANRE34300, DANRE34301, DANRE26502, DANRE26501, DANRE36457, DANRE36456, DANRE36455
OG0003012	CAEEL05983	DANRE02194, DANRE41182, DANRE01474, DANRE01475
OG0003014	CAEEL14320, CAEEL13006, CAEEL13007, CAEEL15758, CAEEL17062, CAEEL16651, CAEEL19058, CAEEL15767	DANRE18904, DANRE18903, DANRE11632, DANRE11631
OG0003016	CAEEL09225	DANRE15754, DANRE07659, DANRE07660
OG0003017	CAEEL07049, CAEEL16441	DANRE10652, DANRE14386
OG0003018	CAEEL08487	DANRE20107
OG0003019	CAEEL04592	DANRE17944
OG0003022	CAEEL19598	DANRE06631
OG0003024	CAEEL13204, CAEEL13203	DANRE10956, DANRE10955, DANRE10957, DANRE10954, DANRE18319
OG0003025	CAEEL08836	DANRE40022, DANRE28911, DANRE28912, DANRE28914, DANRE28913, DANRE27235, DANRE27234, DANRE27233
OG0003026	CAEEL10688, CAEEL12186	DANRE02962, DANRE02961, DANRE02966, DANRE02965, DANRE02964, DANRE02963
OG0003027	CAEEL06663	DANRE39832, DANRE25253, DANRE25255, DANRE25254
OG0003028	CAEEL02985	DANRE14928, DANRE14929, DANRE14927
OG0003029	CAEEL01558	DANRE14128, DANRE12524
OG0003030	CAEEL11859	DANRE17646, DANRE17647, DANRE17166, DANRE30218
OG0003031	CAEEL06431	DANRE29907, DANRE29909, DANRE29910, DANRE24162, DANRE24161, DANRE24164
OG0003033	CAEEL00703	DANRE15199
OG0003035	CAEEL02722	DANRE21581, DANRE21582, DANRE34776
OG0003036	CAEEL01143	DANRE28031, DANRE21834
OG0003038	CAEEL20474	DANRE08049, DANRE08047, DANRE00008, DANRE10299, DANRE10300
OG0003040	CAEEL02041	DANRE37975
OG0003042	CAEEL04188	DANRE41500, DANRE41501
OG0003043	CAEEL07390	DANRE17899
OG0003044	CAEEL07715	DANRE35015
OG0003046	CAEEL04364	DANRE25428, DANRE28175
OG0003049	CAEEL04812	DANRE39565, DANRE36440, DANRE26464, DANRE26462, DANRE26463
OG0003050	CAEEL15836	DANRE16020, DANRE16022, DANRE43079, DANRE16021
OG0003054	CAEEL04777	DANRE15239, DANRE15238, DANRE15240, DANRE42471, DANRE15241
OG0003055	CAEEL14225	DANRE28317, DANRE20958, DANRE20959, DANRE20960, DANRE40002
OG0003059	CAEEL09323	DANRE16710, DANRE11335, DANRE11333, DANRE11334
OG0003060	CAEEL07468, CAEEL11354	DANRE30122, DANRE26566, DANRE20937
OG0003061	CAEEL14261	DANRE05258, DANRE05257, DANRE35570, DANRE11148, DANRE11147, DANRE11149, DANRE17428
OG0003062	CAEEL00660	DANRE26319, DANRE26318, DANRE26317, DANRE12172
OG0003063	CAEEL03076	DANRE30956, DANRE30955, DANRE30954, DANRE25886, DANRE25887
OG0003064	CAEEL02598	DANRE01811
OG0003065	CAEEL18732	DANRE09785, DANRE09786, DANRE09784, DANRE14089, DANRE14090
OG0003066	CAEEL05161	DANRE25448, DANRE31281
OG0003072	CAEEL04836	DANRE21203, DANRE21204, DANRE30787, DANRE30788
OG0003073	CAEEL14099	DANRE36055, DANRE36054, DANRE36053
OG0003079	CAEEL00217	DANRE21757, DANRE19386, DANRE28143, DANRE21756
OG0003086	CAEEL18437	DANRE36754
OG0003086	CAEEL13186, CAEEL17050, CAEEL13185, CAEEL13183	DANRE04961, DANRE04960
OG0003104	CAEEL07227	DANRE34200, DANRE36452, DANRE36450, DANRE36451, DANRE36453
OG0003106	CAEEL16128	DANRE12715
OG0003107	CAEEL20421, CAEEL01359	DANRE12324, DANRE39342
OG0003108	CAEEL04120	DANRE25882, DANRE25879, DANRE25880
OG0003110	CAEEL17888	DANRE42418, DANRE42417
OG0003111	CAEEL01566	DANRE24570, DANRE35647, DANRE35648, DANRE35646
OG0003112	CAEEL12136	DANRE04574, DANRE04573, DANRE04575
OG0003113	CAEEL16673, CAEEL01071	DANRE18781, DANRE18782, DANRE11714
OG0003114	CAEEL15726	DANRE39250, DANRE39249, DANRE19962
OG0003115	CAEEL00022	DANRE43104, DANRE37595, DANRE37596, DANRE33395, DANRE10457
OG0003116	CAEEL07734	DANRE02637, DANRE02636, DANRE07107
OG0003118	CAEEL08193, CAEEL08192	DANRE23397, DANRE42064, DANRE21364, DANRE21362, DANRE21363
OG0003119	CAEEL16382	DANRE33891, DANRE24253
OG0003121	CAEEL00414	DANRE12731, DANRE28362, DANRE21700
OG0003124	CAEEL07676	DANRE19479, DANRE19478
OG0003127	CAEEL15413	DANRE15881, DANRE05414
OG0003128	CAEEL04713	DANRE16305
OG0003129	CAEEL06414, CAEEL06415	DANRE12463, DANRE12464, DANRE12462
OG0003130	CAEEL08052	DANRE08300, DANRE08301, DANRE08299
OG0003132	CAEEL15119	DANRE15062, DANRE15060, DANRE15061
OG0003135	CAEEL06638	DANRE08191
OG0003136	CAEEL10810	DANRE35065, DANRE12101, DANRE11278
OG0003141	CAEEL03719, CAEEL03720	DANRE20615, DANRE14046, DANRE14045, DANRE20616
OG0003142	CAEEL00482	DANRE34782, DANRE34781, DANRE14504, DANRE14505, DANRE10324, DANRE10323
OG0003144	CAEEL01625	DANRE11627, DANRE11628, DANRE00783, DANRE00782, DANRE00786, DANRE00785
OG0003145	CAEEL05190	DANRE36307, DANRE36308, DANRE26624
OG0003146	CAEEL20170	DANRE17747, DANRE17748
OG0003147	CAEEL17136, CAEEL18421	DANRE06463, DANRE06464
OG0003148	CAEEL16560	DANRE18741, DANRE18742, DANRE09008, DANRE09007, DANRE00993
OG0003149	CAEEL12742, CAEEL12743, CAEEL10324, CAEEL03531, CAEEL03530	DANRE09385
OG0003150	CAEEL11024	DANRE06878, DANRE06879, DANRE42088
OG0003151	CAEEL04570, CAEEL14681, CAEEL04711	DANRE24023, DANRE36876, DANRE40976, DANRE40977
OG0003153	CAEEL07561	DANRE36866, DANRE36864
OG0003154	CAEEL15184	DANRE26477
OG0003157	CAEEL07518, CAEEL07519	DANRE19807
OG0003158	CAEEL08310	DANRE42210, DANRE23852, DANRE23851, DANRE23850, DANRE23849
OG0003160	CAEEL18381, CAEEL02061	DANRE05430, DANRE03119, DANRE03120, DANRE03118, DANRE03117
OG0003161	CAEEL15582, CAEEL20219	DANRE18063, DANRE18059, DANRE18061, DANRE18060, DANRE18062
OG0003164	CAEEL08130	DANRE06387, DANRE06389, DANRE06388, DANRE15695, DANRE15696, DANRE15697
OG0003169	CAEEL11868	DANRE42633, DANRE42632
OG0003172	CAEEL06299	DANRE42756
OG0003173	CAEEL09228	DANRE16308
OG0003174	CAEEL11561	DANRE06246, DANRE06247, DANRE06245
OG0003176	CAEEL02038	DANRE13495, DANRE13496
OG0003178	CAEEL14891	DANRE08963, DANRE08964, DANRE11055
OG0003181	CAEEL11684	DANRE29811, DANRE29810, DANRE36146, DANRE36147, DANRE36145, DANRE36148
OG0003182	CAEEL01167	DANRE28251
OG0003184	CAEEL10967	DANRE08170, DANRE08169, DANRE39240
OG0003185	CAEEL04813	DANRE39287, DANRE31275, DANRE31276, DANRE31274
OG0003187	CAEEL16181	DANRE20980, DANRE20979
OG0003188	CAEEL00953	DANRE00343
OG0003189	CAEEL04624	DANRE00005, DANRE00004
OG0003191	CAEEL09839	DANRE35621, DANRE35620, DANRE23032, DANRE23033
OG0003193	CAEEL17615	DANRE16196, DANRE16197, DANRE41842, DANRE16198
OG0003197	CAEEL11467	DANRE08921
OG0003199	CAEEL11688	DANRE22632, DANRE22631
OG0003202	CAEEL12123	DANRE25272, DANRE00416, DANRE00417
OG0003203	CAEEL08247	DANRE14965, DANRE13754
OG0003206	CAEEL08436	DANRE28861
OG0003207	CAEEL11116	DANRE36071, DANRE30681
OG0003210	CAEEL11876	DANRE19116, DANRE19117, DANRE40210, DANRE26478
OG0003212	CAEEL11323	DANRE39811, DANRE39812, DANRE31617, DANRE31616
OG0003214	CAEEL08551	DANRE41512
OG0003215	CAEEL02895	DANRE02939, DANRE02937, DANRE02938, DANRE11053, DANRE11054, DANRE11051, DANRE11052
OG0003217	CAEEL06035, CAEEL06032	DANRE01890, DANRE19010
OG0003218	CAEEL08847	DANRE20503, DANRE20504
OG0003219	CAEEL16215	DANRE15939, DANRE15938, DANRE15940
OG0003221	CAEEL20740, CAEEL00629, CAEEL00088	DANRE15085, DANRE15029, DANRE15030
OG0003222	CAEEL00115	DANRE39352, DANRE12322, DANRE24319
OG0003223	CAEEL00485	DANRE22864, DANRE22860, DANRE22861, DANRE22862, DANRE22863
OG0003224	CAEEL05675	DANRE21388, DANRE21387, DANRE42645, DANRE01731
OG0003225	CAEEL04615, CAEEL20133	DANRE00960
OG0003226	CAEEL04904, CAEEL04903	DANRE38654
OG0003228	CAEEL14683	DANRE17723, DANRE17725, DANRE17724, DANRE17726
OG0003229	CAEEL10166	DANRE00332
OG0003230	CAEEL06311	DANRE04385
OG0003231	CAEEL02077	DANRE02077, DANRE02078, DANRE02079, DANRE02076
OG0003232	CAEEL04540	DANRE18030, DANRE11764, DANRE04528, DANRE04092, DANRE35235, DANRE07262
OG0003235	CAEEL11765	DANRE22427, DANRE22430, DANRE22429
OG0003236	CAEEL15067	DANRE36167, DANRE28793
OG0003251	CAEEL01743	DANRE14601, DANRE38610
OG0003252	CAEEL19657	DANRE18828, DANRE11674, DANRE11673, DANRE11671, DANRE11675, DANRE11672, DANRE18829, DANRE18830
OG0003254	CAEEL15715	DANRE06282, DANRE19948, DANRE19947
OG0003255	CAEEL01327	DANRE14794
OG0003257	CAEEL04888	DANRE17792, DANRE05536, DANRE05537
OG0003258	CAEEL04539	DANRE22153, DANRE22152
OG0003259	CAEEL11844	DANRE41234
OG0003263	CAEEL12235	DANRE09441, DANRE09439, DANRE09440
OG0003266	CAEEL05061	DANRE01238, DANRE01236, DANRE01237, DANRE19820, DANRE19821
OG0003267	CAEEL11406	DANRE33615, DANRE33614, DANRE03537
OG0003268	CAEEL00711	DANRE14424
OG0003269	CAEEL07652, CAEEL20534, CAEEL06740, CAEEL19993	DANRE03374, DANRE30416, DANRE30418, DANRE30419, DANRE30420, DANRE30417
OG0003270	CAEEL17531, CAEEL17532, CAEEL07171	DANRE26120, DANRE09021
OG0003272	CAEEL19188, CAEEL20088	DANRE23623
OG0003273	CAEEL08538	DANRE14068, DANRE14069, DANRE19959
OG0003275	CAEEL01894	DANRE03448, DANRE37102, DANRE37101
OG0003276	CAEEL05343	DANRE19900, DANRE19899, DANRE37886, DANRE11593, DANRE11594, DANRE10725, DANRE18841
OG0003277	CAEEL10684	DANRE40517, DANRE40516, DANRE36836
OG0003279	CAEEL09246	DANRE06635, DANRE06634, DANRE06174
OG0003280	CAEEL20448	DANRE08669, DANRE08670
OG0003283	CAEEL10540	DANRE30682, DANRE30683
OG0003284	CAEEL20144	DANRE42349, DANRE42348, DANRE42346, DANRE42345, DANRE42347, DANRE42350
OG0003286	CAEEL11061	DANRE30520
OG0003287	CAEEL09759	DANRE22777, DANRE18646
OG0003288	CAEEL07836	DANRE06393, DANRE06392, DANRE06391
OG0003289	CAEEL00474	DANRE24116, DANRE27232, DANRE12400, DANRE12399, DANRE12398
OG0003290	CAEEL07995, CAEEL07996	DANRE27116, DANRE37909
OG0003291	CAEEL07282	DANRE20382
OG0003293	CAEEL09078	DANRE01751
OG0003296	CAEEL07972	DANRE00126, DANRE33544, DANRE33545, DANRE33543
OG0003297	CAEEL06799, CAEEL06798, CAEEL02997	DANRE30439, DANRE30438
OG0003298	CAEEL00404	DANRE06755, DANRE06756, DANRE06754
OG0003301	CAEEL11183	DANRE05125
OG0003303	CAEEL08080	DANRE04326, DANRE04325, DANRE04327, DANRE28350
OG0003305	CAEEL04396	DANRE19351, DANRE19350, DANRE19352, DANRE19348, DANRE19349, DANRE34110, DANRE34111
OG0003306	CAEEL11131	DANRE43404, DANRE43405
OG0003307	CAEEL09527	DANRE16254, DANRE06704, DANRE06703, DANRE06702, DANRE06701
OG0003309	CAEEL07134	DANRE23795, DANRE26902, DANRE23796, DANRE42524
OG0003311	CAEEL06729	DANRE33784, DANRE24297, DANRE24298, DANRE43051, DANRE43050, DANRE43048, DANRE43049
OG0003316	CAEEL06426	DANRE26440, DANRE26441
OG0003317	CAEEL11191	DANRE35985, DANRE35986
OG0003318	CAEEL00777	DANRE25493, DANRE22611, DANRE23177, DANRE22612
OG0003320	CAEEL05307	DANRE41193
OG0003323	CAEEL08557, CAEEL08556	DANRE00405, DANRE00404
OG0003325	CAEEL11598	DANRE05384
OG0003327	CAEEL15863	DANRE19103, DANRE26550
OG0003329	CAEEL02070	DANRE34804, DANRE34803, DANRE34805, DANRE34806, DANRE19075, DANRE19074
OG0003330	CAEEL02745	DANRE25990, DANRE25989, DANRE25988
OG0003331	CAEEL07758	DANRE08202
OG0003332	CAEEL15994, CAEEL15100	DANRE27038, DANRE14192, DANRE14193
OG0003333	CAEEL05869	DANRE38670
OG0003335	CAEEL06219	DANRE43040, DANRE43039
OG0003336	CAEEL18158	DANRE18247, DANRE18248, DANRE18245, DANRE18246, DANRE30254, DANRE30253, DANRE33367, DANRE40677
OG0003337	CAEEL05608	DANRE20593
OG0003340	CAEEL05767	DANRE04514, DANRE15040, DANRE15039
OG0003341	CAEEL15411	DANRE16894, DANRE16891, DANRE16893, DANRE16892
OG0003343	CAEEL02966	DANRE07919
OG0003344	CAEEL04271	DANRE18124, DANRE18125
OG0003348	CAEEL00995	DANRE27276, DANRE27277, DANRE27275, DANRE42542
OG0003349	CAEEL11343	DANRE15993, DANRE05369, DANRE04342
OG0003350	CAEEL18859	DANRE42148, DANRE42147, DANRE35728, DANRE08759, DANRE28114
OG0003354	CAEEL07057	DANRE29835, DANRE29834
OG0003356	CAEEL05068	DANRE15474, DANRE30339, DANRE30340, DANRE30341
OG0003357	CAEEL05202	DANRE07394
OG0003358	CAEEL15398	DANRE02479, DANRE02478, DANRE02477, DANRE02476
OG0003359	CAEEL08412	DANRE18616, DANRE18617
OG0003360	CAEEL09119	DANRE05510, DANRE05508, DANRE05507, DANRE05509
OG0003361	CAEEL15297, CAEEL13464, CAEEL07044	DANRE05842, DANRE05843, DANRE05841, DANRE08075
OG0003364	CAEEL06262	DANRE12639, DANRE29498, DANRE29497, DANRE29496
OG0003366	CAEEL13316, CAEEL13290	DANRE04648, DANRE04649
OG0003368	CAEEL04652	DANRE00653, DANRE00654, DANRE43081
OG0003369	CAEEL11911	DANRE34344, DANRE05188, DANRE05189, DANRE34343
OG0003370	CAEEL19630, CAEEL09274	DANRE10592, DANRE15077, DANRE15078, DANRE15079
OG0003372	CAEEL04956	DANRE23620, DANRE04361
OG0003374	CAEEL09698	DANRE10573, DANRE14737, DANRE12074, DANRE12073
OG0003375	CAEEL04860	DANRE39521, DANRE39522
OG0003377	CAEEL19646	DANRE38960, DANRE38961, DANRE38962
OG0003378	CAEEL04638	DANRE29519, DANRE29520, DANRE12800
OG0003380	CAEEL07698, CAEEL08643	DANRE00132, DANRE39588, DANRE00756
OG0003384	CAEEL12353	DANRE16877, DANRE16878, DANRE05733, DANRE00623
OG0003386	CAEEL04616	DANRE26427, DANRE36330
OG0003387	CAEEL12649, CAEEL12648	DANRE30095
OG0003392	CAEEL18713	DANRE36118, DANRE36119, DANRE15512
OG0003394	CAEEL09212	DANRE42576, DANRE42577
OG0003401	CAEEL18173, CAEEL19529	DANRE37593, DANRE37592
OG0003402	CAEEL10926	DANRE43274, DANRE16861, DANRE16860, DANRE30567, DANRE30568, DANRE04142
OG0003419	CAEEL20583, CAEEL07865	DANRE37837, DANRE37839, DANRE37838
OG0003421	CAEEL18393	DANRE07102, DANRE07103
OG0003425	CAEEL12188	DANRE00220, DANRE00221
OG0003426	CAEEL06462	DANRE06294
OG0003429	CAEEL00390	DANRE40348, DANRE40349
OG0003430	CAEEL05290	DANRE14092, DANRE09762, DANRE09764, DANRE09763
OG0003433	CAEEL17744	DANRE00751, DANRE38175, DANRE00750
