Orthogroup	CAEEL	XENTR
OG0004092	CAEEL07326	XENTR15001, XENTR15101
OG0004095	CAEEL02755	XENTR04765
OG0004096	CAEEL09363	XENTR04695
OG0004097	CAEEL05789	XENTR14379
OG0004098	CAEEL05361	XENTR09195, XENTR00362
OG0004099	CAEEL07071	XENTR07018, XENTR03906
OG0004100	CAEEL19773	XENTR15549, XENTR15547
OG0004101	CAEEL10753	XENTR13964
OG0004102	CAEEL20123	XENTR02021
OG0004103	CAEEL10626	XENTR02995, XENTR02996
OG0004104	CAEEL04801	XENTR08622
OG0004105	CAEEL05115	XENTR00235
OG0004110	CAEEL01260	XENTR18262
OG0004112	CAEEL00522	XENTR18035
OG0004113	CAEEL09663	XENTR11125
OG0004114	CAEEL13365	XENTR11643
OG0004115	CAEEL05975	XENTR10408
OG0004116	CAEEL17798	XENTR06030
OG0004118	CAEEL09754	XENTR00736
OG0004119	CAEEL00177	XENTR07270
OG0004120	CAEEL09396	XENTR09438
OG0004121	CAEEL06572, CAEEL06571, CAEEL06570, CAEEL06569	XENTR08429
OG0004123	CAEEL05731	XENTR18443, XENTR02606
OG0004124	CAEEL02724, CAEEL02723	XENTR02997, XENTR06594
OG0004127	CAEEL19955, CAEEL18275, CAEEL06860	XENTR09339
OG0004128	CAEEL11738	XENTR07972, XENTR04126
OG0004133	CAEEL05363	XENTR08580, XENTR08835
OG0004134	CAEEL07495	XENTR10228
OG0004135	CAEEL19516	XENTR14499
OG0004136	CAEEL04479	XENTR14548
OG0004137	CAEEL00169, CAEEL00170	XENTR05727
OG0004139	CAEEL04347	XENTR09190, XENTR12366, XENTR15382
OG0004142	CAEEL10168	XENTR15552
OG0004144	CAEEL00709	XENTR10488, XENTR16335
OG0004145	CAEEL14333	XENTR06685
OG0004147	CAEEL07109	XENTR18396
OG0004148	CAEEL07951	XENTR06933
OG0004151	CAEEL01499	XENTR00487
OG0004153	CAEEL11562	XENTR02143
OG0004156	CAEEL05393	XENTR00751, XENTR10996
OG0004157	CAEEL18994	XENTR18358
OG0004158	CAEEL00394	XENTR18490
OG0004159	CAEEL16103	XENTR12092, XENTR07512
OG0004160	CAEEL08700	XENTR00315
OG0004161	CAEEL18958	XENTR09910
OG0004164	CAEEL10119	XENTR07551, XENTR07533
OG0004166	CAEEL04359	XENTR02693
OG0004168	CAEEL08233	XENTR07704
OG0004169	CAEEL01556	XENTR16574
OG0004170	CAEEL10605	XENTR12679
OG0004171	CAEEL11852	XENTR11673
OG0004176	CAEEL01489	XENTR01051
OG0004179	CAEEL10656	XENTR12520, XENTR09133
OG0004180	CAEEL08381	XENTR17753, XENTR17078
OG0004181	CAEEL13830	XENTR05491
OG0004182	CAEEL14269	XENTR11405
OG0004184	CAEEL15780, CAEEL15781	XENTR07501
OG0004185	CAEEL19854	XENTR07973
OG0004186	CAEEL13926	XENTR14918, XENTR07489
OG0004187	CAEEL02068	XENTR07777, XENTR12420, XENTR19105
OG0004188	CAEEL15410	XENTR01635, XENTR09043
OG0004189	CAEEL17811	XENTR04045, XENTR00785
OG0004198	CAEEL12770	XENTR05295
OG0004200	CAEEL04657	XENTR19150, XENTR07140
OG0004215	CAEEL08870	XENTR11110
OG0004216	CAEEL02995	XENTR16489
OG0004217	CAEEL08020	XENTR12749
OG0004218	CAEEL08860	XENTR09333
OG0004219	CAEEL00713	XENTR05410
OG0004222	CAEEL05571	XENTR03863
OG0004223	CAEEL05790	XENTR11343
OG0004225	CAEEL07717	XENTR05236, XENTR01889
OG0004227	CAEEL05233	XENTR09239
OG0004228	CAEEL13669	XENTR12759, XENTR03636
OG0004229	CAEEL11625	XENTR09293
OG0004230	CAEEL07897	XENTR06029, XENTR18693
OG0004231	CAEEL00452	XENTR07588
OG0004232	CAEEL03690	XENTR14755
OG0004236	CAEEL15188	XENTR09087
OG0004238	CAEEL19751	XENTR02118
OG0004241	CAEEL20251	XENTR07243
OG0004243	CAEEL01439	XENTR02756
OG0004245	CAEEL11730	XENTR13102
OG0004246	CAEEL17853	XENTR10841
OG0004248	CAEEL11465	XENTR02442
OG0004249	CAEEL17634	XENTR14714
OG0004250	CAEEL16187	XENTR13434
OG0004252	CAEEL07003	XENTR01265
OG0004253	CAEEL06637	XENTR14684, XENTR07125
OG0004254	CAEEL05989	XENTR02285
OG0004255	CAEEL03031	XENTR08386
OG0004257	CAEEL01608	XENTR00860
OG0004258	CAEEL00939	XENTR15149
OG0004259	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028	XENTR05280
OG0004261	CAEEL04677	XENTR17138
OG0004262	CAEEL13871	XENTR03026
OG0004263	CAEEL04092, CAEEL20329	XENTR18355
OG0004265	CAEEL08248	XENTR01292
OG0004267	CAEEL04354, CAEEL04355	XENTR05430
OG0004268	CAEEL02406	XENTR16315
OG0004269	CAEEL07842	XENTR08648
OG0004270	CAEEL02066	XENTR15859
OG0004271	CAEEL10494	XENTR02370
OG0004273	CAEEL04799	XENTR07324
OG0004274	CAEEL05009	XENTR00473, XENTR15777
OG0004277	CAEEL06545	XENTR14387
OG0004278	CAEEL07238	XENTR18016, XENTR18015
OG0004280	CAEEL16211, CAEEL16212	XENTR10748
OG0004282	CAEEL18359, CAEEL13638	XENTR04076
OG0004283	CAEEL08314	XENTR03463
OG0004284	CAEEL08527	XENTR12171, XENTR15187
OG0004285	CAEEL01238	XENTR08748
OG0004288	CAEEL01059	XENTR13701
OG0004289	CAEEL02984	XENTR09034
OG0004290	CAEEL02030	XENTR09552, XENTR12944
OG0004291	CAEEL04748	XENTR07498
OG0004292	CAEEL15301	XENTR16091
OG0004295	CAEEL03919	XENTR10638
OG0004297	CAEEL19228	XENTR11758
OG0004299	CAEEL07283	XENTR16510
OG0004301	CAEEL07551	XENTR16663
OG0004302	CAEEL07295	XENTR16178
OG0004303	CAEEL12783	XENTR15590
OG0004304	CAEEL17137	XENTR01480, XENTR00786
OG0004305	CAEEL02874	XENTR13288
OG0004307	CAEEL00090	XENTR09783
OG0004308	CAEEL00320	XENTR00676
OG0004309	CAEEL13877	XENTR16255, XENTR16256
OG0004310	CAEEL02565	XENTR12153, XENTR08109
OG0004312	CAEEL05846	XENTR06276
OG0004314	CAEEL00001	XENTR03952, XENTR14943
OG0004316	CAEEL10340	XENTR00291
OG0004317	CAEEL07185	XENTR06347
OG0004321	CAEEL11975	XENTR09288
OG0004324	CAEEL07830	XENTR13333
OG0004325	CAEEL07606	XENTR01927
OG0004326	CAEEL05465, CAEEL10687	XENTR13113, XENTR13114
OG0004328	CAEEL00916	XENTR02447
OG0004330	CAEEL15513	XENTR09044
OG0004331	CAEEL11038	XENTR06669
OG0004332	CAEEL19699	XENTR06028
OG0004333	CAEEL19900	XENTR05026
OG0004335	CAEEL09206	XENTR13834
OG0004337	CAEEL11698, CAEEL01133	XENTR18995
OG0004338	CAEEL07793	XENTR09719
OG0004344	CAEEL16267	XENTR10220
OG0004345	CAEEL06934	XENTR06180
OG0004347	CAEEL07276	XENTR14829
OG0004348	CAEEL08518	XENTR02314
OG0004349	CAEEL06923, CAEEL06922	XENTR02391
OG0004350	CAEEL01588	XENTR03571
OG0004351	CAEEL08854	XENTR16067
OG0004353	CAEEL03078	XENTR16070
OG0004355	CAEEL17139	XENTR07976, XENTR10102
OG0004356	CAEEL10602	XENTR06247
OG0004357	CAEEL01908	XENTR08914, XENTR01920
OG0004358	CAEEL10874	XENTR11117
OG0004359	CAEEL05118	XENTR06807
OG0004360	CAEEL08760	XENTR12875
OG0004361	CAEEL01764	XENTR01312
OG0004362	CAEEL01360	XENTR12262, XENTR01742
OG0004364	CAEEL05913	XENTR11370
OG0004365	CAEEL00507	XENTR12130
OG0004368	CAEEL20084	XENTR03944, XENTR15526
OG0004369	CAEEL08210	XENTR11040
OG0004370	CAEEL03244, CAEEL09918	XENTR15518
OG0004373	CAEEL05891	XENTR00323
OG0004374	CAEEL07100	XENTR16529
OG0004376	CAEEL08383	XENTR07129, XENTR04540
OG0004377	CAEEL07838	XENTR06554
OG0004378	CAEEL08612	XENTR04941
OG0004379	CAEEL06174	XENTR12677
OG0004380	CAEEL04195	XENTR19120
OG0004381	CAEEL00194	XENTR18220
OG0004382	CAEEL06795	XENTR05834
OG0004388	CAEEL02922	XENTR07992
OG0004390	CAEEL10569	XENTR09925
OG0004391	CAEEL09690	XENTR05650, XENTR04998
OG0004392	CAEEL11311, CAEEL11312	XENTR08920
OG0004393	CAEEL19535	XENTR08850
OG0004394	CAEEL00556	XENTR14178
OG0004396	CAEEL05746	XENTR16480
OG0004398	CAEEL09179	XENTR01613
OG0004399	CAEEL12106	XENTR02783, XENTR01338
OG0004401	CAEEL08851	XENTR00790
OG0004403	CAEEL00967	XENTR12123
OG0004404	CAEEL00266	XENTR05022
OG0004407	CAEEL15656	XENTR11714
OG0004409	CAEEL18900	XENTR11912, XENTR02365
OG0004417	CAEEL04605	XENTR00369
OG0004419	CAEEL07142	XENTR01954
OG0004423	CAEEL08323, CAEEL04481, CAEEL04480	XENTR08365
OG0004425	CAEEL04267	XENTR17641, XENTR12250
OG0004426	CAEEL06644	XENTR09040
OG0004460	CAEEL05618, CAEEL12160	XENTR13298
OG0004462	CAEEL07505	XENTR02713
OG0004465	CAEEL14659	XENTR03018
OG0004467	CAEEL08802	XENTR10318, XENTR06318
OG0004468	CAEEL08068, CAEEL00974	XENTR14274
OG0004471	CAEEL07653	XENTR00144
OG0004472	CAEEL02040	XENTR00749, XENTR00750
OG0004474	CAEEL04978, CAEEL19704	XENTR12032
OG0004476	CAEEL09485	XENTR00796
OG0004477	CAEEL01083	XENTR15352, XENTR10053
OG0004479	CAEEL01982	XENTR07670
OG0004481	CAEEL01863	XENTR01473
OG0004484	CAEEL03718, CAEEL03716	XENTR11603
OG0004487	CAEEL04119	XENTR05512, XENTR05509, XENTR05510, XENTR05511
OG0004489	CAEEL07471	XENTR16138
OG0004490	CAEEL15483	XENTR11487
OG0004492	CAEEL12152, CAEEL01223	XENTR07645, XENTR11376
OG0004494	CAEEL06691	XENTR00973, XENTR00972
OG0004495	CAEEL00990	XENTR04018
OG0004496	CAEEL17616	XENTR12973
OG0004498	CAEEL07493	XENTR10412
OG0004500	CAEEL07302, CAEEL06408	XENTR10700, XENTR10699
OG0004505	CAEEL02342, CAEEL10487	XENTR01116, XENTR01117
OG0004506	CAEEL09652	XENTR13727
OG0004507	CAEEL02892	XENTR03425
OG0004509	CAEEL08073, CAEEL06714	XENTR03935
OG0004511	CAEEL00625	XENTR00822, XENTR10201
OG0004514	CAEEL07361	XENTR00881
OG0004516	CAEEL09798	XENTR04054
OG0004517	CAEEL19843	XENTR13124
OG0004518	CAEEL18955	XENTR07756
OG0004519	CAEEL09657	XENTR11913
OG0004520	CAEEL04837	XENTR09651
OG0004523	CAEEL05687	XENTR18329
OG0004525	CAEEL03911	XENTR09291
OG0004532	CAEEL10922	XENTR11080
OG0004533	CAEEL01233	XENTR11245, XENTR16773
OG0004535	CAEEL05920	XENTR12654
OG0004538	CAEEL15076	XENTR11687
OG0004539	CAEEL15237	XENTR06560, XENTR11278
OG0004542	CAEEL08914	XENTR01276
OG0004543	CAEEL06797	XENTR13966, XENTR13965
OG0004544	CAEEL10954	XENTR14557
OG0004545	CAEEL06229	XENTR05802
OG0004546	CAEEL12390	XENTR11757
OG0004548	CAEEL05049	XENTR11954
OG0004551	CAEEL07605	XENTR13993
OG0004552	CAEEL14818	XENTR18114
OG0004555	CAEEL01286	XENTR08168
OG0004557	CAEEL19316	XENTR07094, XENTR03173
OG0004559	CAEEL01667	XENTR09793
OG0004563	CAEEL05628	XENTR04438
OG0004564	CAEEL15096	XENTR08998
OG0004566	CAEEL08060	XENTR15836, XENTR04511
OG0004567	CAEEL19136, CAEEL09098	XENTR13930
OG0004569	CAEEL05747	XENTR00817
OG0004572	CAEEL15485	XENTR09340
OG0004573	CAEEL03080	XENTR04046
OG0004574	CAEEL05144	XENTR07069, XENTR17501
OG0004577	CAEEL02135, CAEEL02134	XENTR13602
OG0004579	CAEEL12615	XENTR17330
OG0004581	CAEEL20357	XENTR13391
OG0004582	CAEEL14132	XENTR02772
OG0004583	CAEEL07667	XENTR07476
OG0004584	CAEEL07066	XENTR11392
OG0004585	CAEEL02092	XENTR07684
OG0004587	CAEEL08366	XENTR03565, XENTR03564
OG0004588	CAEEL08586	XENTR01517
OG0004589	CAEEL09315	XENTR14980, XENTR06532, XENTR06533
OG0004590	CAEEL07891	XENTR04031
OG0004592	CAEEL05824	XENTR17519
OG0004595	CAEEL08365	XENTR06910
OG0004597	CAEEL15344	XENTR08163
OG0004599	CAEEL18962	XENTR02769, XENTR08531
OG0004602	CAEEL17403	XENTR09792
OG0004603	CAEEL01453	XENTR01817
OG0004606	CAEEL07463	XENTR15899
OG0004609	CAEEL01549, CAEEL18748	XENTR16103
OG0004610	CAEEL01077	XENTR12122
OG0004611	CAEEL06872	XENTR13026
OG0004612	CAEEL17404	XENTR12441
OG0004613	CAEEL11219	XENTR12502
OG0004614	CAEEL14871	XENTR06617, XENTR06618, XENTR12809, XENTR12810
OG0004616	CAEEL02677	XENTR05385
OG0004619	CAEEL07756	XENTR06929
OG0004621	CAEEL01185	XENTR11915
OG0004622	CAEEL00340, CAEEL00339	XENTR06548
OG0004625	CAEEL07707	XENTR00859
OG0004626	CAEEL02718	XENTR07264
OG0004630	CAEEL04593	XENTR04232
OG0004631	CAEEL04543, CAEEL20866, CAEEL16837	XENTR08686
OG0004633	CAEEL05017, CAEEL04995, CAEEL07556	XENTR03277
OG0004634	CAEEL04100	XENTR06011
OG0004635	CAEEL00310	XENTR11060
OG0004638	CAEEL15951	XENTR13657
OG0004639	CAEEL10507	XENTR07750
OG0004642	CAEEL00483	XENTR10151, XENTR16263
OG0004643	CAEEL14114	XENTR01592
OG0004644	CAEEL03030	XENTR05543, XENTR05542
OG0004648	CAEEL08010	XENTR13808
OG0004649	CAEEL08731	XENTR04062, XENTR00829
OG0004652	CAEEL00605	XENTR14172
OG0004654	CAEEL11750	XENTR15245
OG0004655	CAEEL08002	XENTR12684
OG0004657	CAEEL03111	XENTR09633, XENTR18378
OG0004658	CAEEL10598, CAEEL10597	XENTR00211
OG0004662	CAEEL07384, CAEEL15414	XENTR06657
OG0004663	CAEEL07711	XENTR07128
OG0004664	CAEEL14781	XENTR08819
OG0004669	CAEEL16538	XENTR17310
OG0004670	CAEEL02555	XENTR01679
OG0004671	CAEEL07417	XENTR10200
OG0004672	CAEEL13478, CAEEL04196	XENTR03732
OG0004674	CAEEL04819	XENTR04721
OG0004675	CAEEL00752	XENTR10690
OG0004677	CAEEL15841	XENTR08516
OG0004678	CAEEL08038	XENTR09245
OG0004681	CAEEL07293	XENTR00528
OG0004682	CAEEL05023	XENTR00011
OG0004683	CAEEL15952	XENTR09470
OG0004684	CAEEL14663	XENTR09471
OG0004685	CAEEL09080	XENTR00826
OG0004687	CAEEL14139	XENTR08376
OG0004690	CAEEL19211, CAEEL07164, CAEEL19526	XENTR02109
OG0004691	CAEEL06746	XENTR12526
OG0004694	CAEEL10169	XENTR12216
OG0004697	CAEEL08756	XENTR01024
OG0004699	CAEEL06377	XENTR04958
OG0004700	CAEEL14721	XENTR19117
OG0004703	CAEEL06877	XENTR01132
OG0004705	CAEEL07549	XENTR05923, XENTR08822, XENTR08821
OG0004708	CAEEL19872	XENTR04042
OG0004711	CAEEL00544	XENTR12598
OG0004728	CAEEL00538	XENTR03737
OG0004730	CAEEL07318	XENTR11246
OG0004731	CAEEL07767	XENTR18388
OG0004733	CAEEL14033	XENTR03412
OG0004735	CAEEL15164	XENTR12602
OG0004738	CAEEL01347	XENTR15335
OG0004739	CAEEL11525, CAEEL11526	XENTR07591
OG0004740	CAEEL00607	XENTR02419
OG0004743	CAEEL09903	XENTR05342
OG0004744	CAEEL01018	XENTR16602
OG0004746	CAEEL06526, CAEEL06525	XENTR16021, XENTR19206
OG0004747	CAEEL05338	XENTR08164
OG0004749	CAEEL01493	XENTR02480
OG0004752	CAEEL01146	XENTR05473
OG0004753	CAEEL05745	XENTR03105
OG0004754	CAEEL09862	XENTR01802
OG0004755	CAEEL05081	XENTR18902
OG0004756	CAEEL04839	XENTR17924
OG0004758	CAEEL07889	XENTR10225
OG0004759	CAEEL14427	XENTR08995
OG0004763	CAEEL09072, CAEEL20382	XENTR14434
OG0004764	CAEEL08826	XENTR00062
OG0004765	CAEEL05458	XENTR10970
OG0004766	CAEEL11340	XENTR17353
OG0004767	CAEEL15300	XENTR03910
OG0004768	CAEEL15484	XENTR06426
OG0004769	CAEEL12780	XENTR15393
OG0004770	CAEEL01889	XENTR08456
OG0004776	CAEEL08387	XENTR00828
OG0004781	CAEEL08433	XENTR16628, XENTR16629
OG0004784	CAEEL12805	XENTR00188, XENTR00189
OG0004785	CAEEL06884	XENTR00119
OG0004786	CAEEL08213	XENTR04209
OG0004787	CAEEL05444	XENTR14690
OG0004789	CAEEL02896	XENTR07121
OG0004790	CAEEL09153	XENTR05623, XENTR19164, XENTR13909
OG0004791	CAEEL06281	XENTR00086
OG0004792	CAEEL07537	XENTR01195, XENTR16182
OG0004794	CAEEL18384	XENTR08033
OG0004795	CAEEL08472	XENTR06349
OG0004797	CAEEL00938	XENTR03068
OG0004805	CAEEL12139	XENTR11662
OG0004808	CAEEL02473, CAEEL11207	XENTR03219
OG0004811	CAEEL01647	XENTR00465, XENTR00466
OG0004812	CAEEL13048, CAEEL18140	XENTR07652
OG0004813	CAEEL00671	XENTR13768
OG0004814	CAEEL07145	XENTR15350
OG0004816	CAEEL16537	XENTR00384
OG0004817	CAEEL06643	XENTR05373
OG0004818	CAEEL19418	XENTR18356, XENTR13695
OG0004819	CAEEL17427	XENTR18290
OG0004820	CAEEL02793	XENTR09145
OG0004822	CAEEL08056	XENTR08415
OG0004825	CAEEL11735	XENTR14340
OG0004826	CAEEL15579	XENTR16039, XENTR10756
OG0004828	CAEEL10102	XENTR10119
OG0004829	CAEEL10445	XENTR02670
OG0004830	CAEEL14471	XENTR14067
OG0004832	CAEEL07284	XENTR14740
OG0004833	CAEEL01811, CAEEL01810, CAEEL17285, CAEEL17797, CAEEL16922	XENTR07540
OG0004835	CAEEL18124	XENTR08252, XENTR04057
OG0004836	CAEEL07499	XENTR03675
OG0004837	CAEEL17416	XENTR01234, XENTR02852
OG0004838	CAEEL14322	XENTR04078
OG0004839	CAEEL00540	XENTR14348
OG0004840	CAEEL00561	XENTR15873
OG0004841	CAEEL02557	XENTR07261
OG0004842	CAEEL15435	XENTR03722
OG0004843	CAEEL04542	XENTR00524
OG0004844	CAEEL14096	XENTR13385
OG0004845	CAEEL00830	XENTR10814
OG0004849	CAEEL05685	XENTR04783
OG0004851	CAEEL09166	XENTR10062
OG0004852	CAEEL08142	XENTR16100
OG0004853	CAEEL20498	XENTR17579
OG0004854	CAEEL02729	XENTR05196
OG0004856	CAEEL19311	XENTR01049, XENTR05246
OG0004858	CAEEL09152	XENTR10303
OG0004859	CAEEL09290	XENTR08619
OG0004860	CAEEL06108	XENTR02773
OG0004862	CAEEL08490	XENTR17921
OG0004863	CAEEL15773	XENTR05424
OG0004864	CAEEL09721, CAEEL09722	XENTR00771
OG0004865	CAEEL07300	XENTR13338
OG0004866	CAEEL11181	XENTR08700, XENTR14374
OG0004870	CAEEL11148	XENTR14935, XENTR14934
OG0004871	CAEEL08934	XENTR01187, XENTR17769
OG0004875	CAEEL02867	XENTR00005
OG0004877	CAEEL07946, CAEEL07947	XENTR08283
OG0004880	CAEEL10160	XENTR16782
OG0004881	CAEEL06389	XENTR06242
OG0004882	CAEEL20468	XENTR10221
OG0004884	CAEEL16735	XENTR03050
OG0004885	CAEEL05871	XENTR09289
OG0004887	CAEEL07579	XENTR16111
OG0004889	CAEEL04283	XENTR06798
OG0004891	CAEEL20745	XENTR13595
OG0004893	CAEEL00322	XENTR12758
OG0004896	CAEEL17820	XENTR11036, XENTR11035
OG0004897	CAEEL08009	XENTR09725
OG0004898	CAEEL09548	XENTR14341, XENTR18232
OG0004899	CAEEL09181	XENTR14449
OG0004900	CAEEL07133	XENTR14693
OG0004901	CAEEL20837	XENTR12276, XENTR12275
OG0004902	CAEEL15345	XENTR00620
OG0004903	CAEEL00424	XENTR04968
OG0004904	CAEEL09286	XENTR01812
OG0004906	CAEEL14478	XENTR00992
OG0004907	CAEEL03774, CAEEL04312	XENTR12667
OG0004911	CAEEL08171	XENTR04772
OG0004913	CAEEL04759, CAEEL19345	XENTR14597
OG0004917	CAEEL02599	XENTR04073
OG0004919	CAEEL05201	XENTR16803
OG0004922	CAEEL03541	XENTR19289
OG0004923	CAEEL07594	XENTR09440
OG0004924	CAEEL19399, CAEEL02108	XENTR12207
OG0004925	CAEEL12266	XENTR15854
OG0004926	CAEEL03668	XENTR14521
OG0004927	CAEEL14292	XENTR08515, XENTR12531
OG0004928	CAEEL00896	XENTR15107
OG0004929	CAEEL01165	XENTR10557
OG0004930	CAEEL07601	XENTR10546
OG0004931	CAEEL18664	XENTR06052
OG0004932	CAEEL13052	XENTR18768
OG0004934	CAEEL18162	XENTR17872
OG0004935	CAEEL05576, CAEEL06452, CAEEL08089	XENTR02108
OG0004937	CAEEL15861	XENTR03034, XENTR06567
OG0004939	CAEEL07671	XENTR00578, XENTR11815
OG0004940	CAEEL02013	XENTR06069
OG0004941	CAEEL09039	XENTR17552
OG0004944	CAEEL11095	XENTR02835, XENTR10997
OG0004946	CAEEL04126	XENTR07623
OG0004952	CAEEL16397	XENTR06665
OG0004954	CAEEL15813	XENTR12724
OG0004955	CAEEL07135	XENTR05226
OG0004960	CAEEL10532	XENTR09316
OG0004961	CAEEL08261	XENTR17175
OG0004962	CAEEL12650	XENTR03175
OG0004963	CAEEL02957	XENTR04559
OG0004964	CAEEL08584	XENTR18483
OG0004967	CAEEL01452	XENTR03788
OG0004968	CAEEL01209	XENTR10216
OG0004969	CAEEL00449	XENTR13314
OG0004970	CAEEL00883	XENTR14182
OG0004972	CAEEL09033, CAEEL08011	XENTR01822, XENTR01821
OG0004973	CAEEL04625	XENTR03262
OG0004975	CAEEL09604, CAEEL09605, CAEEL09603	XENTR11022
OG0004976	CAEEL07289	XENTR06433
OG0004978	CAEEL08000	XENTR05928
OG0004979	CAEEL08214	XENTR06280
OG0004980	CAEEL02291	XENTR14445
OG0004981	CAEEL09447	XENTR01741
OG0004982	CAEEL04257	XENTR16425
OG0004985	CAEEL12156	XENTR18934, XENTR04847
OG0004988	CAEEL17794, CAEEL18022	XENTR01176
OG0004989	CAEEL05203	XENTR00401, XENTR00400
OG0004991	CAEEL09801	XENTR07044
OG0004993	CAEEL15309	XENTR11043, XENTR11042
OG0004997	CAEEL04822	XENTR02015
OG0004999	CAEEL05368	XENTR15223
OG0005000	CAEEL11120	XENTR06607
OG0005002	CAEEL01672	XENTR15372
OG0005007	CAEEL00948	XENTR10611, XENTR10833
OG0005009	CAEEL18496, CAEEL07665	XENTR16251
OG0005010	CAEEL16152, CAEEL15693	XENTR07097, XENTR07098, XENTR07590
OG0005014	CAEEL11918	XENTR00814
OG0005015	CAEEL11900	XENTR12740, XENTR08898
OG0005021	CAEEL10907, CAEEL20625	XENTR09210, XENTR09368
OG0005038	CAEEL10919	XENTR06375
OG0005040	CAEEL00444	XENTR12533
OG0005044	CAEEL18052, CAEEL08925	XENTR04058
OG0005045	CAEEL02865, CAEEL15654, CAEEL18839, CAEEL19319	XENTR14347
OG0005046	CAEEL06278	XENTR16374, XENTR16375
OG0005048	CAEEL08395	XENTR09691
OG0005049	CAEEL05912	XENTR02793, XENTR02792
OG0005053	CAEEL05072	XENTR11151
OG0005055	CAEEL15917	XENTR09097
OG0005061	CAEEL06935	XENTR15275
OG0005062	CAEEL15834	XENTR03783
OG0005064	CAEEL02804	XENTR08366
OG0005066	CAEEL04324	XENTR08153, XENTR08152, XENTR08154
OG0005067	CAEEL09402	XENTR06281
OG0005069	CAEEL20392, CAEEL03480, CAEEL07766, CAEEL05483, CAEEL05440	XENTR16175
OG0005072	CAEEL08088	XENTR03699, XENTR05247
OG0005075	CAEEL12679, CAEEL12680	XENTR06390
OG0005076	CAEEL00314	XENTR11253
OG0005077	CAEEL03715	XENTR11600
OG0005079	CAEEL04258	XENTR03827
OG0005081	CAEEL00648	XENTR14092
OG0005084	CAEEL10424	XENTR18907, XENTR10715
OG0005086	CAEEL10116	XENTR04829
OG0005087	CAEEL00397	XENTR09677
OG0005089	CAEEL01129	XENTR08675
OG0005090	CAEEL07862	XENTR11064
OG0005092	CAEEL10329	XENTR18796
OG0005093	CAEEL01263	XENTR09400
OG0005094	CAEEL01147	XENTR05058, XENTR05057
OG0005095	CAEEL09367	XENTR10204
OG0005096	CAEEL01063	XENTR07304
OG0005097	CAEEL03077	XENTR03905
OG0005100	CAEEL09224	XENTR07674
OG0005102	CAEEL01712	XENTR09794
OG0005104	CAEEL06404	XENTR16526
OG0005106	CAEEL08221	XENTR15961
OG0005107	CAEEL06519	XENTR00721
OG0005108	CAEEL17437	XENTR09823
OG0005109	CAEEL08735	XENTR05235
OG0005110	CAEEL00788	XENTR10418
OG0005111	CAEEL06161	XENTR12918
OG0005114	CAEEL05264	XENTR03270
OG0005117	CAEEL05287	XENTR00263, XENTR00264
OG0005118	CAEEL00391	XENTR06229
OG0005119	CAEEL15595	XENTR10964, XENTR18180
OG0005121	CAEEL15242	XENTR08556, XENTR08555
OG0005124	CAEEL15904	XENTR11277
OG0005125	CAEEL18933	XENTR06577, XENTR01393
OG0005126	CAEEL01900	XENTR11466
OG0005127	CAEEL09162	XENTR18846
OG0005130	CAEEL09169	XENTR03472
OG0005131	CAEEL04955	XENTR07770, XENTR05134
OG0005136	CAEEL12272	XENTR08931
OG0005140	CAEEL11450, CAEEL01348	XENTR15218
OG0005142	CAEEL08707	XENTR05808, XENTR05807
OG0005143	CAEEL11317	XENTR09021
OG0005144	CAEEL05847	XENTR04655
OG0005146	CAEEL10882	XENTR07514
OG0005147	CAEEL09090	XENTR08897, XENTR03407
OG0005149	CAEEL00546	XENTR02585
OG0005151	CAEEL07956	XENTR10535
OG0005154	CAEEL17431, CAEEL17429	XENTR09967
OG0005155	CAEEL00411, CAEEL19156	XENTR17503
OG0005157	CAEEL08876	XENTR06914
OG0005158	CAEEL08905	XENTR04192
OG0005160	CAEEL07790	XENTR11553, XENTR11552
OG0005161	CAEEL07201	XENTR07411
OG0005164	CAEEL05870, CAEEL01827, CAEEL00921	XENTR11748
OG0005166	CAEEL15691	XENTR02428
OG0005167	CAEEL07061	XENTR17308
OG0005169	CAEEL09655	XENTR03033
OG0005171	CAEEL10803	XENTR05531, XENTR15783
OG0005172	CAEEL02363	XENTR02971
OG0005174	CAEEL08350	XENTR19029, XENTR01888
OG0005175	CAEEL15716	XENTR09468
OG0005176	CAEEL07557	XENTR00816
OG0005178	CAEEL07469	XENTR04360, XENTR05515
OG0005179	CAEEL07168	XENTR03489
OG0005180	CAEEL09248	XENTR11560
OG0005181	CAEEL07703	XENTR07431
OG0005183	CAEEL08543	XENTR16613
OG0005184	CAEEL18223	XENTR03963
OG0005187	CAEEL14730	XENTR01339
OG0005188	CAEEL08965	XENTR16552
OG0005191	CAEEL05362	XENTR18840, XENTR03558
OG0005192	CAEEL04804	XENTR09355, XENTR09354
OG0005193	CAEEL07091	XENTR11591
OG0005194	CAEEL05882	XENTR08743
OG0005196	CAEEL01072	XENTR12072
OG0005199	CAEEL19265	XENTR06054
OG0005200	CAEEL05998	XENTR15289
OG0005201	CAEEL04588	XENTR02581
OG0005202	CAEEL08971	XENTR01686
OG0005204	CAEEL00557	XENTR16411
OG0005205	CAEEL18834	XENTR02235
OG0005206	CAEEL02109	XENTR14439
OG0005207	CAEEL05270	XENTR09921
OG0005209	CAEEL12392	XENTR16467
