Orthogroup	DROME	BRAFL
OG0003805	DROME01815	bflo_12380, bflo_17374, bflo_10826, bflo_21162
OG0003806	DROME01868	bflo_23190, bflo_00688
OG0003807	DROME20522, DROME05215	bflo_23696
OG0003808	DROME08174	bflo_01527
OG0003809	DROME04169, DROME04168	bflo_07420
OG0003811	DROME14988, DROME14990, DROME14989	bflo_14145
OG0003813	DROME10056	bflo_08536
OG0003815	DROME08171	bflo_18600
OG0003817	DROME00653	bflo_16520
OG0003818	DROME11129	bflo_26938, bflo_10045
OG0003820	DROME07987	bflo_03485
OG0003821	DROME04477	bflo_11241
OG0003823	DROME12335	bflo_01062
OG0003824	DROME17215	bflo_01655
OG0003826	DROME12869, DROME12870, DROME12868	bflo_20813
OG0003827	DROME06883, DROME06884	bflo_26098, bflo_25484, bflo_25483, bflo_26097
OG0003828	DROME10911	bflo_16758
OG0003829	DROME01864	bflo_16298
OG0003831	DROME02158	bflo_15015
OG0003832	DROME22043	bflo_11645
OG0003834	DROME21433	bflo_13313
OG0003836	DROME15123	bflo_14104
OG0003837	DROME14236, DROME08398	bflo_04359
OG0003838	DROME00382, DROME00383	bflo_14249
OG0003839	DROME21710	bflo_15827
OG0003840	DROME00482	bflo_06986
OG0003841	DROME10377, DROME10376, DROME21784	bflo_04276
OG0003843	DROME02011	bflo_13315
OG0003844	DROME19636, DROME19637	bflo_05707
OG0003845	DROME21374	bflo_20330
OG0003846	DROME14576	bflo_08816
OG0003847	DROME04113	bflo_18871
OG0003848	DROME19059, DROME03440, DROME21451, DROME09630	bflo_27156, bflo_15576
OG0003849	DROME18363, DROME18362	bflo_06550, bflo_06870
OG0003850	DROME19645	bflo_11358
OG0003851	DROME07873, DROME07872, DROME07874	bflo_00415, bflo_00554, bflo_00750
OG0003852	DROME08152	bflo_07596
OG0003853	DROME00889	bflo_21440
OG0003854	DROME11356	bflo_02025
OG0003856	DROME18670	bflo_23888
OG0003857	DROME21963	bflo_23884
OG0003858	DROME12659	bflo_16889
OG0003861	DROME13113	bflo_18325
OG0003863	DROME16970, DROME16972, DROME16971	bflo_08746
OG0003864	DROME16687, DROME16688	bflo_17590
OG0003865	DROME12154, DROME12155	bflo_02430
OG0003866	DROME15012, DROME15013	bflo_18467, bflo_18468
OG0003867	DROME04382	bflo_24398
OG0003868	DROME05264, DROME05265, DROME05263	bflo_15648
OG0003869	DROME09592	bflo_18781
OG0003870	DROME12586, DROME12587	bflo_10490
OG0003872	DROME05404	bflo_16387
OG0003873	DROME21721	bflo_24827, bflo_16172
OG0003874	DROME06608	bflo_06454
OG0003875	DROME19790, DROME19791	bflo_10585
OG0003876	DROME09112	bflo_25231
OG0003877	DROME03255, DROME03256	bflo_22483
OG0003879	DROME15863, DROME15864	bflo_01976
OG0003881	DROME06398	bflo_12239
OG0003883	DROME12952, DROME12953	bflo_09030
OG0003884	DROME16036	bflo_08247
OG0003885	DROME01881, DROME01880	bflo_05699
OG0003886	DROME16702	bflo_02594
OG0003887	DROME16856	bflo_07640
OG0003888	DROME14996	bflo_27212, bflo_17272
OG0003889	DROME06390	bflo_23775, bflo_22871, bflo_22869, bflo_16640, bflo_15555, bflo_06060
OG0003892	DROME03882, DROME03883, DROME03881	bflo_11576
OG0003893	DROME20864	bflo_18061
OG0003894	DROME08816	bflo_15776
OG0003895	DROME02851, DROME08609, DROME08610, DROME02850	bflo_22849
OG0003897	DROME08504, DROME08505	bflo_24684
OG0003898	DROME10004, DROME10008, DROME10006, DROME10009, DROME10005, DROME10007	bflo_21662
OG0003899	DROME15608	bflo_04990, bflo_04991
OG0003903	DROME10193, DROME10192, DROME10577, DROME05877, DROME10568, DROME05866, DROME06507, DROME06503	bflo_17448
OG0003904	DROME13386	bflo_08053
OG0003906	DROME10315	bflo_04877
OG0003909	DROME12680	bflo_13163
OG0003910	DROME10387	bflo_17784
OG0003911	DROME11361	bflo_01450
OG0003912	DROME03970, DROME03969, DROME03443	bflo_13927
OG0003913	DROME04350	bflo_25822
OG0003915	DROME04519	bflo_22605
OG0003916	DROME10524, DROME10523	bflo_12715
OG0003917	DROME06379	bflo_14511
OG0003918	DROME16748, DROME16746, DROME16745, DROME16747	bflo_07118
OG0003920	DROME16629, DROME16630	bflo_17349
OG0003921	DROME02956, DROME02955, DROME02957	bflo_01051
OG0003923	DROME02152, DROME02153, DROME02151, DROME02154, DROME00715, DROME00714	bflo_18828
OG0003925	DROME01564, DROME01563	bflo_24965
OG0003926	DROME01565, DROME01567, DROME01566	bflo_24571
OG0003929	DROME08880	bflo_05243
OG0003930	DROME20922	bflo_03015
OG0003931	DROME02384, DROME02385	bflo_23064
OG0003933	DROME03669	bflo_12445
OG0003934	DROME11280	bflo_25582
OG0003935	DROME00302	bflo_09457, bflo_07075, bflo_19441
OG0003936	DROME02177	bflo_12653
OG0003938	DROME13183	bflo_17513
OG0003939	DROME01287	bflo_25332
OG0003940	DROME13675	bflo_12482
OG0003942	DROME15620	bflo_17261
OG0003944	DROME18760	bflo_17891
OG0003945	DROME01863	bflo_23336
OG0003946	DROME13159, DROME13158	bflo_08890
OG0003947	DROME08292	bflo_10038, bflo_26937
OG0003949	DROME09152	bflo_04795, bflo_20040, bflo_04980
OG0003950	DROME16615	bflo_04796
OG0003951	DROME07725	bflo_10924
OG0003953	DROME09054, DROME00634, DROME11448	bflo_14937
OG0003955	DROME16756	bflo_15067
OG0003958	DROME00635	bflo_07451
OG0003959	DROME15055	bflo_16654
OG0003961	DROME17804	bflo_01052
OG0003962	DROME09201	bflo_14558
OG0003964	DROME09409	bflo_22238, bflo_22112, bflo_22610
OG0003965	DROME07977, DROME07971, DROME07972	bflo_01681
OG0003967	DROME15281	bflo_23352
OG0003968	DROME04759, DROME04758	bflo_09937
OG0003969	DROME17765, DROME17762, DROME17766, DROME17763, DROME17764, DROME17767	bflo_11550
OG0003970	DROME08299	bflo_08004
OG0003971	DROME06198	bflo_09929
OG0003972	DROME03377	bflo_13739
OG0003973	DROME13196, DROME13195, DROME13194	bflo_07614
OG0003998	DROME16844, DROME16845, DROME16846, DROME16848, DROME16847, DROME16849	bflo_19399
OG0003999	DROME14381, DROME14380	bflo_00820
OG0004000	DROME11283	bflo_02654
OG0004004	DROME11755, DROME11754	bflo_00245
OG0004005	DROME14778, DROME14779, DROME14780	bflo_05822
OG0004007	DROME18644	bflo_25579
OG0004009	DROME09732, DROME09731, DROME09733, DROME09734, DROME09735	bflo_08409
OG0004011	DROME02697, DROME02696, DROME02701	bflo_07481
OG0004012	DROME11288	bflo_10107
OG0004014	DROME02886, DROME02837	bflo_01604
OG0004015	DROME07793	bflo_27508, bflo_25882
OG0004017	DROME02036	bflo_06408
OG0004019	DROME01647	bflo_03365
OG0004021	DROME19870	bflo_20663
OG0004022	DROME10913, DROME10915, DROME10912, DROME10914	bflo_03904, bflo_18302
OG0004023	DROME19067	bflo_13771, bflo_13445
OG0004025	DROME16102	bflo_08844
OG0004027	DROME13967	bflo_19261
OG0004028	DROME21582, DROME21583	bflo_08558
OG0004031	DROME01221, DROME01220, DROME01218, DROME01219, DROME01214, DROME01217, DROME01215, DROME01216	bflo_16318
OG0004032	DROME08117	bflo_22471
OG0004033	DROME14180, DROME12245	bflo_10163
OG0004035	DROME03941, DROME03943, DROME03942, DROME03940	bflo_13352
OG0004036	DROME19609	bflo_04917
OG0004037	DROME06863	bflo_21736
OG0004038	DROME02888	bflo_25870
OG0004039	DROME19307	bflo_00182
OG0004041	DROME05936	bflo_06689
OG0004042	DROME16619	bflo_01092
OG0004044	DROME05299, DROME05298	bflo_01005
OG0004045	DROME06772	bflo_10090
OG0004047	DROME02487, DROME02484, DROME02486, DROME02485	bflo_07563, bflo_15046, bflo_16184, bflo_14780
OG0004048	DROME17671	bflo_05759
OG0004051	DROME18087, DROME18086	bflo_00363
OG0004053	DROME21730	bflo_06844
OG0004054	DROME15059	bflo_17321
OG0004056	DROME15287	bflo_08362
OG0004057	DROME06677, DROME00479	bflo_03481
OG0004059	DROME13217	bflo_09431
OG0004060	DROME20687	bflo_10224
OG0004061	DROME03990	bflo_25941
OG0004062	DROME16212	bflo_09235
OG0004064	DROME06301	bflo_06053
OG0004065	DROME02456	bflo_24951
OG0004066	DROME10827	bflo_16131
OG0004067	DROME14860	bflo_21757
OG0004069	DROME10101	bflo_07987
OG0004070	DROME04845	bflo_23729
OG0004071	DROME15812	bflo_16403
OG0004072	DROME21957, DROME17982	bflo_19459
OG0004073	DROME01650	bflo_03411, bflo_16850
OG0004074	DROME06751	bflo_06358
OG0004075	DROME21242	bflo_12360
OG0004076	DROME00303	bflo_06535
OG0004079	DROME14266, DROME14264, DROME14261, DROME14262, DROME14263, DROME14265	bflo_15451
OG0004080	DROME06468, DROME06467	bflo_18882
OG0004081	DROME16707, DROME16708, DROME16709, DROME16710	bflo_21861
OG0004082	DROME08161	bflo_00978
OG0004084	DROME12357	bflo_04730
OG0004085	DROME05732, DROME05731, DROME05733	bflo_21712
OG0004089	DROME00381	bflo_24435
OG0004091	DROME14119	bflo_25537
OG0004092	DROME12563	bflo_18722
OG0004095	DROME13735	bflo_08947
OG0004096	DROME00515	bflo_16105
OG0004098	DROME01948	bflo_25548
OG0004099	DROME19388	bflo_23751
OG0004101	DROME08755, DROME08757, DROME08756	bflo_02328
OG0004102	DROME12666	bflo_10530
OG0004105	DROME04809, DROME04810, DROME04811	bflo_05301
OG0004107	DROME12701, DROME19212	bflo_26512
OG0004108	DROME07361	bflo_14163
OG0004110	DROME17755	bflo_06903
OG0004111	DROME04654, DROME04653	bflo_06133
OG0004112	DROME12140	bflo_05743
OG0004113	DROME06222, DROME06223	bflo_11906
OG0004114	DROME16337	bflo_18466
OG0004115	DROME13846, DROME13845, DROME13844	bflo_24357
OG0004116	DROME02477	bflo_14868
OG0004118	DROME19673	bflo_11032
OG0004119	DROME14543	bflo_05817
OG0004120	DROME07794	bflo_06902
OG0004121	DROME03957	bflo_24414
OG0004122	DROME08383	bflo_16663
OG0004123	DROME12798	bflo_01120
OG0004124	DROME02608	bflo_01444
OG0004130	DROME05314	bflo_05927
OG0004131	DROME18904, DROME18905	bflo_16570
OG0004132	DROME06798	bflo_13046
OG0004133	DROME02029	bflo_21730
OG0004134	DROME14839	bflo_09300
OG0004135	DROME03879	bflo_23100
OG0004136	DROME17670	bflo_25663, bflo_25662
OG0004139	DROME14020	bflo_26265, bflo_12568
OG0004140	DROME02610	bflo_13590
OG0004142	DROME06754	bflo_11007
OG0004143	DROME13621	bflo_04320
OG0004144	DROME04309, DROME04310	bflo_18803
OG0004145	DROME08647, DROME14074, DROME14075	bflo_17954
OG0004147	DROME06149	bflo_26420
OG0004148	DROME06090, DROME06089	bflo_18685
OG0004149	DROME11017, DROME11016, DROME11015	bflo_22473
OG0004150	DROME04551, DROME04550	bflo_09053
OG0004151	DROME14564	bflo_13322
OG0004153	DROME12893	bflo_07572, bflo_07571
OG0004156	DROME18060	bflo_12353
OG0004157	DROME21496	bflo_11422
OG0004158	DROME10050	bflo_02113
OG0004159	DROME20404, DROME20403, DROME20402	bflo_05541
OG0004160	DROME15565	bflo_25508
OG0004164	DROME16332	bflo_07953
OG0004166	DROME17896	bflo_10003
OG0004167	DROME18913	bflo_06366
OG0004168	DROME05468	bflo_03869
OG0004169	DROME00368	bflo_23613
OG0004170	DROME12078	bflo_08931
OG0004171	DROME07182	bflo_08244
OG0004176	DROME10985, DROME10984	bflo_07261
OG0004178	DROME02387, DROME04815	bflo_11717
OG0004179	DROME10276, DROME10274, DROME10275, DROME10273	bflo_23006
OG0004180	DROME20474	bflo_19742, bflo_19473
OG0004181	DROME12964	bflo_14869
OG0004182	DROME16363	bflo_27213, bflo_17268, bflo_17270, bflo_04774
OG0004183	DROME09271	bflo_08248
OG0004184	DROME04419	bflo_17251
OG0004185	DROME05297	bflo_21307
OG0004186	DROME16037	bflo_07573
OG0004187	DROME07871	bflo_13222
OG0004188	DROME07492, DROME07494, DROME07493	bflo_11714, bflo_16377
OG0004189	DROME11000, DROME11001	bflo_20223
OG0004190	DROME01879, DROME22091	bflo_23894
OG0004215	DROME19401	bflo_20025
OG0004216	DROME11793	bflo_12603
OG0004217	DROME21224	bflo_14087
OG0004219	DROME03490	bflo_02280
OG0004220	DROME07426, DROME07425	bflo_01267
OG0004223	DROME01123, DROME06776	bflo_01727
OG0004225	DROME05012	bflo_00301
OG0004226	DROME15145	bflo_19811
OG0004227	DROME04086	bflo_25102
OG0004228	DROME10277	bflo_01224
OG0004229	DROME02866, DROME02865	bflo_07812
OG0004230	DROME18730, DROME18729	bflo_14845
OG0004231	DROME14487, DROME14486	bflo_05384
OG0004232	DROME15977	bflo_10173
OG0004235	DROME12429	bflo_23719
OG0004236	DROME17566	bflo_07373
OG0004238	DROME05258, DROME05259, DROME05257	bflo_01078
OG0004239	DROME15568	bflo_16055
OG0004241	DROME15542	bflo_22009
OG0004242	DROME03644, DROME06191	bflo_05828
OG0004243	DROME14802, DROME20505	bflo_02341
OG0004244	DROME10097	bflo_11658
OG0004245	DROME02038	bflo_10377
OG0004246	DROME07435	bflo_23079
OG0004247	DROME13808	bflo_19177, bflo_17721
OG0004248	DROME14001	bflo_24542, bflo_24543
OG0004249	DROME04762	bflo_14267
OG0004250	DROME18272, DROME18273	bflo_20438
OG0004251	DROME04402	bflo_16457
OG0004252	DROME14951	bflo_03055
OG0004253	DROME20276, DROME20277, DROME20275	bflo_21064
OG0004254	DROME16850, DROME16851, DROME16852	bflo_08133
OG0004255	DROME06896, DROME06895	bflo_25003
OG0004257	DROME14416	bflo_01868
OG0004258	DROME05217	bflo_14122
OG0004259	DROME21474, DROME10563	bflo_03895
OG0004262	DROME16780	bflo_17291
OG0004263	DROME06450	bflo_18760
OG0004264	DROME15193	bflo_07431
OG0004265	DROME05465	bflo_16650
OG0004268	DROME10031	bflo_13534
OG0004269	DROME16782	bflo_23956
OG0004270	DROME19295, DROME19296, DROME19297	bflo_05847
OG0004272	DROME21011	bflo_05950
OG0004273	DROME09850	bflo_23163
OG0004275	DROME16991	bflo_19058
OG0004276	DROME08381	bflo_12776
OG0004277	DROME05527, DROME17087, DROME15966, DROME15965, DROME15964, DROME13638, DROME13639	bflo_17664
OG0004278	DROME01231	bflo_26456
OG0004280	DROME22015	bflo_05742, bflo_18667
OG0004282	DROME07183	bflo_01697
OG0004283	DROME21977	bflo_14369
OG0004284	DROME19835, DROME19836	bflo_09955, bflo_09499, bflo_10091
OG0004285	DROME12894	bflo_09644
OG0004287	DROME16211	bflo_22517
OG0004288	DROME12750, DROME12751	bflo_13055
OG0004289	DROME10833, DROME19397	bflo_16900
OG0004290	DROME01469	bflo_12592
OG0004291	DROME16342	bflo_09709
OG0004292	DROME06641	bflo_24769
OG0004294	DROME13106, DROME13107	bflo_20010
OG0004295	DROME20603, DROME20604, DROME20602	bflo_25243
OG0004297	DROME01005	bflo_01520
OG0004299	DROME21406, DROME21405	bflo_14117
OG0004301	DROME06959	bflo_21149
OG0004302	DROME01833	bflo_20299
OG0004303	DROME02789, DROME02790	bflo_21593
OG0004304	DROME15979, DROME15978	bflo_10723
OG0004305	DROME00211	bflo_05913
OG0004306	DROME06581, DROME06582, DROME06580, DROME06583	bflo_06377
OG0004307	DROME07784	bflo_23131
OG0004308	DROME08791, DROME08790	bflo_17611
OG0004309	DROME11787	bflo_07674
OG0004310	DROME20002	bflo_07406
OG0004312	DROME07615	bflo_18032
OG0004314	DROME04957	bflo_15802
OG0004315	DROME21705	bflo_09497
OG0004316	DROME06707	bflo_24460
OG0004317	DROME18648, DROME18649, DROME18650	bflo_19864
OG0004319	DROME01293	bflo_03033
OG0004321	DROME00141	bflo_07360, bflo_21224
OG0004322	DROME21173, DROME21172	bflo_04745
OG0004323	DROME08716, DROME08715	bflo_18175
OG0004324	DROME19211, DROME05925, DROME05924	bflo_01085
OG0004325	DROME08792	bflo_12662
OG0004328	DROME06814, DROME06813	bflo_01149
OG0004329	DROME14796	bflo_09988, bflo_02398
OG0004330	DROME05935	bflo_18848
OG0004331	DROME09522	bflo_18890
OG0004332	DROME03199	bflo_24713
OG0004333	DROME03525	bflo_01460
OG0004334	DROME17993, DROME17994	bflo_25607
OG0004335	DROME10278	bflo_14442
OG0004337	DROME13597	bflo_09505
OG0004338	DROME16553	bflo_14114
OG0004342	DROME12320	bflo_08386
OG0004343	DROME10215	bflo_09298
OG0004344	DROME17664	bflo_07396
OG0004345	DROME20919	bflo_16427
OG0004347	DROME21288, DROME21289	bflo_20345
OG0004348	DROME08598, DROME08597	bflo_21350
OG0004349	DROME12070	bflo_12358
OG0004350	DROME08566	bflo_18288, bflo_18444
OG0004351	DROME17742	bflo_24757
OG0004352	DROME04587	bflo_24539
OG0004353	DROME05577	bflo_24646
OG0004354	DROME18943	bflo_14863
OG0004355	DROME01999	bflo_16043
OG0004356	DROME12218	bflo_23965, bflo_24929
OG0004357	DROME01205, DROME01203	bflo_11494
OG0004358	DROME01539	bflo_11539
OG0004359	DROME15372	bflo_15102
OG0004360	DROME03158	bflo_05338
OG0004361	DROME16888	bflo_15552
OG0004362	DROME04321	bflo_04119
OG0004364	DROME18518, DROME02371	bflo_13993
OG0004365	DROME11247	bflo_19418
OG0004366	DROME02176	bflo_12765
OG0004367	DROME05441, DROME05440, DROME05442	bflo_21281
OG0004368	DROME03958, DROME03959	bflo_16051
OG0004369	DROME08156	bflo_16942
OG0004370	DROME12142, DROME12141	bflo_21301
OG0004371	DROME19537	bflo_24077
OG0004373	DROME07316	bflo_06065
OG0004374	DROME21010	bflo_20012
OG0004376	DROME21016	bflo_20526
OG0004377	DROME02771, DROME02772, DROME02773, DROME02770	bflo_19356
OG0004378	DROME00771	bflo_07641
OG0004379	DROME14972, DROME14973	bflo_09448
OG0004381	DROME03934	bflo_09247
OG0004382	DROME16408, DROME16407	bflo_06113
OG0004385	DROME16721	bflo_15870
OG0004388	DROME07878	bflo_05660
OG0004391	DROME11785, DROME11784	bflo_08434
OG0004392	DROME17967, DROME17966, DROME17965	bflo_07121
OG0004393	DROME16127	bflo_09718
OG0004394	DROME00472, DROME00473	bflo_14723
OG0004395	DROME14114, DROME14116, DROME14115, DROME14113, DROME14117, DROME14118	bflo_12354
OG0004396	DROME00290, DROME00291	bflo_24471
OG0004397	DROME07584, DROME07585	bflo_13249
OG0004398	DROME20923	bflo_20532
OG0004399	DROME00026, DROME00027	bflo_11895
OG0004401	DROME15904	bflo_00348
OG0004403	DROME16539, DROME16538, DROME16541, DROME16540	bflo_06952
OG0004404	DROME00111	bflo_21918
OG0004405	DROME20905	bflo_23675
OG0004406	DROME20449	bflo_13880
OG0004407	DROME17000	bflo_24382
OG0004408	DROME00339	bflo_21379
OG0004409	DROME07816	bflo_12253
OG0004412	DROME09927	bflo_26266
OG0004413	DROME16031	bflo_11285
OG0004415	DROME19672	bflo_18620
OG0004417	DROME08382	bflo_25703
OG0004423	DROME09027, DROME09026	bflo_06771
OG0004424	DROME06710, DROME06709	bflo_11552
OG0004425	DROME09154	bflo_02356
OG0004426	DROME02898	bflo_13509
OG0004459	DROME11629	bflo_09372
OG0004460	DROME01612	bflo_12840
OG0004462	DROME10763	bflo_21993
OG0004465	DROME21097, DROME00340	bflo_05736, bflo_05733
OG0004468	DROME08086	bflo_20382
OG0004471	DROME04870, DROME04872, DROME04871	bflo_00929
OG0004472	DROME13220	bflo_10789
OG0004474	DROME12398, DROME12397	bflo_14427
OG0004475	DROME05206	bflo_22915
OG0004476	DROME21347, DROME21348, DROME21349	bflo_05841
OG0004477	DROME03184	bflo_06106
OG0004478	DROME08802, DROME08801, DROME08806	bflo_12521
OG0004479	DROME02751	bflo_13215
OG0004480	DROME02479	bflo_05296
OG0004482	DROME04849	bflo_23679
OG0004483	DROME01082, DROME01081	bflo_26479
OG0004484	DROME15453	bflo_24462
OG0004486	DROME03906	bflo_12928
OG0004487	DROME22095, DROME20434, DROME20435	bflo_11125, bflo_13011
OG0004488	DROME18125	bflo_06230
OG0004489	DROME01140	bflo_11412
OG0004490	DROME02420	bflo_16236, bflo_03321
OG0004491	DROME06306	bflo_13622
OG0004493	DROME05464	bflo_17475
OG0004494	DROME12460, DROME12459	bflo_22629
OG0004495	DROME19461, DROME19460, DROME03167	bflo_13385
OG0004496	DROME10398	bflo_15959
OG0004497	DROME12594	bflo_12550
OG0004498	DROME20932	bflo_13885
OG0004500	DROME19536	bflo_06052
OG0004501	DROME11056	bflo_17400
OG0004503	DROME04705	bflo_14782
OG0004506	DROME10904	bflo_23062
OG0004507	DROME17036	bflo_06594
OG0004511	DROME13105	bflo_15924
OG0004512	DROME10927	bflo_23496, bflo_16546
OG0004513	DROME12675	bflo_08350
OG0004515	DROME15124, DROME19804	bflo_26975, bflo_10817
OG0004517	DROME12340	bflo_23362
OG0004518	DROME19881	bflo_16710
OG0004519	DROME13472	bflo_11096
OG0004520	DROME13131	bflo_21786
OG0004522	DROME01822, DROME01819	bflo_16159, bflo_06058
OG0004523	DROME07758	bflo_05747
OG0004524	DROME19557	bflo_22873
OG0004525	DROME13522	bflo_15861
OG0004526	DROME09780	bflo_15645
OG0004529	DROME14562	bflo_24826
OG0004530	DROME03349	bflo_14830
OG0004532	DROME11183	bflo_22983
OG0004533	DROME16934, DROME16933	bflo_07628
OG0004534	DROME11128, DROME11127	bflo_14156
OG0004535	DROME11313, DROME11681	bflo_06382
OG0004538	DROME01010	bflo_06518
OG0004539	DROME22056, DROME22055	bflo_05863
OG0004540	DROME21936, DROME17090	bflo_02795
OG0004542	DROME14306, DROME14305	bflo_09402
OG0004543	DROME16410	bflo_00318
OG0004544	DROME03219	bflo_12181
OG0004545	DROME14918	bflo_16418
OG0004546	DROME07299	bflo_06485
OG0004548	DROME20368, DROME10401	bflo_15915
OG0004550	DROME17029	bflo_03833
OG0004551	DROME17768, DROME17769	bflo_23479
OG0004553	DROME15169, DROME15168, DROME15170, DROME15171, DROME15167, DROME15172	bflo_04450
OG0004554	DROME15667	bflo_24473
OG0004555	DROME08499, DROME08501, DROME08498, DROME08500	bflo_27055, bflo_12751
OG0004559	DROME00073	bflo_23454
OG0004561	DROME14241, DROME14240	bflo_21390, bflo_04768
OG0004563	DROME01043	bflo_01881
OG0004564	DROME05211	bflo_09365
OG0004565	DROME02327, DROME02328	bflo_05792
OG0004566	DROME09871	bflo_05496
OG0004567	DROME02916	bflo_01420
OG0004569	DROME06466	bflo_22265, bflo_19832
