Orthogroup	DROME	HELIO_ok
OG0003848	DROME19059, DROME03440, DROME21451, DROME09630	HELIO_02520
OG0003850	DROME19645	HELIO_01423
OG0003851	DROME07873, DROME07872, DROME07874	HELIO_06451
OG0003852	DROME08152	HELIO_11600
OG0003853	DROME00889	HELIO_12441
OG0003854	DROME11356	HELIO_03527
OG0003856	DROME18670	HELIO_05722
OG0003857	DROME21963	HELIO_12190
OG0003858	DROME12659	HELIO_08687
OG0003860	DROME03956	HELIO_03691
OG0003861	DROME13113	HELIO_09460
OG0003863	DROME16970, DROME16972, DROME16971	HELIO_09867
OG0003864	DROME16687, DROME16688	HELIO_10875
OG0003865	DROME12154, DROME12155	HELIO_11073
OG0003866	DROME15012, DROME15013	HELIO_03099
OG0003867	DROME04382	HELIO_01829
OG0003868	DROME05264, DROME05265, DROME05263	HELIO_08898
OG0003869	DROME09592	HELIO_08492
OG0003870	DROME12586, DROME12587	HELIO_02612
OG0003871	DROME19904, DROME19903	HELIO_02741
OG0003872	DROME05404	HELIO_02970
OG0003873	DROME21721	HELIO_09899
OG0003874	DROME06608	HELIO_04369
OG0003875	DROME19790, DROME19791	HELIO_08274, HELIO_08273
OG0003876	DROME09112	HELIO_02667
OG0003877	DROME03255, DROME03256	HELIO_08344
OG0003879	DROME15863, DROME15864	HELIO_05565
OG0003881	DROME06398	HELIO_07709
OG0003883	DROME12952, DROME12953	HELIO_12699
OG0003884	DROME16036	HELIO_00594
OG0003885	DROME01881, DROME01880	HELIO_08959
OG0003886	DROME16702	HELIO_06325
OG0003887	DROME16856	HELIO_07770
OG0003888	DROME14996	HELIO_07431
OG0003892	DROME03882, DROME03883, DROME03881	HELIO_08263
OG0003893	DROME20864	HELIO_05290
OG0003894	DROME08816	HELIO_00555
OG0003895	DROME02851, DROME08609, DROME08610, DROME02850	HELIO_10007
OG0003897	DROME08504, DROME08505	HELIO_07895
OG0003898	DROME10004, DROME10008, DROME10006, DROME10009, DROME10005, DROME10007	HELIO_09951
OG0003899	DROME15608	HELIO_00617
OG0003903	DROME10193, DROME10192, DROME10577, DROME05877, DROME10568, DROME05866, DROME06507, DROME06503	HELIO_11262
OG0003904	DROME13386	HELIO_03811
OG0003906	DROME10315	HELIO_09388
OG0003909	DROME12680	HELIO_12479
OG0003911	DROME11361	HELIO_02034
OG0003912	DROME03970, DROME03969, DROME03443	HELIO_00546
OG0003913	DROME04350	HELIO_06151
OG0003916	DROME10524, DROME10523	HELIO_04220
OG0003918	DROME16748, DROME16746, DROME16745, DROME16747	HELIO_12096
OG0003919	DROME21549	HELIO_10423
OG0003920	DROME16629, DROME16630	HELIO_09202
OG0003921	DROME02956, DROME02955, DROME02957	HELIO_11518
OG0003923	DROME02152, DROME02153, DROME02151, DROME02154, DROME00715, DROME00714	HELIO_10280
OG0003925	DROME01564, DROME01563	HELIO_11080
OG0003926	DROME01565, DROME01567, DROME01566	HELIO_01471
OG0003929	DROME08880	HELIO_09096
OG0003930	DROME20922	HELIO_03284
OG0003931	DROME02384, DROME02385	HELIO_04058
OG0003933	DROME03669	HELIO_08038
OG0003934	DROME11280	HELIO_00565
OG0003935	DROME00302	HELIO_11530
OG0003936	DROME02177	HELIO_03090
OG0003938	DROME13183	HELIO_03125
OG0003939	DROME01287	HELIO_10160
OG0003940	DROME13675	HELIO_07463
OG0003942	DROME15620	HELIO_02681
OG0003944	DROME18760	HELIO_01693
OG0003945	DROME01863	HELIO_03032
OG0003946	DROME13159, DROME13158	HELIO_10205
OG0003947	DROME08292	HELIO_08689
OG0003949	DROME09152	HELIO_10884
OG0003950	DROME16615	HELIO_06986
OG0003951	DROME07725	HELIO_01607
OG0003955	DROME16756	HELIO_02651
OG0003958	DROME00635	HELIO_12507
OG0003959	DROME15055	HELIO_12450
OG0003961	DROME17804	HELIO_06293
OG0003962	DROME09201	HELIO_02374
OG0003964	DROME09409	HELIO_00388
OG0003965	DROME07977, DROME07971, DROME07972	HELIO_04316
OG0003967	DROME15281	HELIO_01824
OG0003968	DROME04759, DROME04758	HELIO_08316
OG0003969	DROME17765, DROME17762, DROME17766, DROME17763, DROME17764, DROME17767	HELIO_08398
OG0003970	DROME08299	HELIO_11053
OG0003971	DROME06198	HELIO_09511
OG0003972	DROME03377	HELIO_01757
OG0003973	DROME13196, DROME13195, DROME13194	HELIO_12484
OG0003976	DROME12934	HELIO_10595
OG0003998	DROME16844, DROME16845, DROME16846, DROME16848, DROME16847, DROME16849	HELIO_03539, HELIO_03537, HELIO_03538
OG0003999	DROME14381, DROME14380	HELIO_02420
OG0004000	DROME11283	HELIO_09085
OG0004002	DROME08892	HELIO_10165
OG0004004	DROME11755, DROME11754	HELIO_03478
OG0004005	DROME14778, DROME14779, DROME14780	HELIO_02225
OG0004007	DROME18644	HELIO_06360
OG0004009	DROME09732, DROME09731, DROME09733, DROME09734, DROME09735	HELIO_08149
OG0004011	DROME02697, DROME02696, DROME02701	HELIO_00202
OG0004015	DROME07793	HELIO_02952
OG0004017	DROME02036	HELIO_04459
OG0004019	DROME01647	HELIO_01152
OG0004021	DROME19870	HELIO_12459
OG0004022	DROME10913, DROME10915, DROME10912, DROME10914	HELIO_10188
OG0004023	DROME16512, DROME19067	HELIO_00840
OG0004025	DROME16102	HELIO_01715
OG0004027	DROME13967	HELIO_11552
OG0004028	DROME21582, DROME21583	HELIO_09218
OG0004031	DROME01221, DROME01220, DROME01218, DROME01219, DROME01214, DROME01217, DROME01215, DROME01216	HELIO_01995
OG0004032	DROME08117	HELIO_06753
OG0004035	DROME03941, DROME03943, DROME03942, DROME03940	HELIO_09748
OG0004036	DROME19609	HELIO_02636
OG0004037	DROME06863	HELIO_05087
OG0004038	DROME02888	HELIO_07048
OG0004040	DROME07203	HELIO_02944
OG0004041	DROME05936	HELIO_00736
OG0004042	DROME16619	HELIO_09649
OG0004044	DROME05299, DROME05298	HELIO_01126
OG0004045	DROME06772	HELIO_11902
OG0004047	DROME02487, DROME02484, DROME02486, DROME02485	HELIO_11567
OG0004048	DROME17671	HELIO_08523
OG0004051	DROME18087, DROME18086	HELIO_01563
OG0004053	DROME21730	HELIO_01246
OG0004054	DROME15059	HELIO_06113
OG0004057	DROME00479	HELIO_08994
OG0004059	DROME13217	HELIO_11889
OG0004060	DROME20687	HELIO_07720
OG0004061	DROME03990	HELIO_02573
OG0004064	DROME06301	HELIO_06868
OG0004065	DROME02456	HELIO_02317
OG0004067	DROME14860	HELIO_11851
OG0004068	DROME11057	HELIO_04572
OG0004069	DROME10101	HELIO_03583
OG0004070	DROME04845	HELIO_11759
OG0004073	DROME01650	HELIO_08817
OG0004074	DROME06751	HELIO_08579
OG0004075	DROME21242	HELIO_12102, HELIO_07242
OG0004078	DROME11078	HELIO_08021
OG0004079	DROME14266, DROME14264, DROME14261, DROME14262, DROME14263, DROME14265	HELIO_11417
OG0004080	DROME06468, DROME06467	HELIO_12370
OG0004081	DROME16707, DROME16708, DROME16709, DROME16710	HELIO_02694
OG0004082	DROME08161	HELIO_03318, HELIO_03319
OG0004084	DROME12357	HELIO_01688
OG0004085	DROME05732, DROME05731, DROME05733	HELIO_05065
OG0004089	DROME00381	HELIO_12017
OG0004091	DROME14119	HELIO_07817
OG0004092	DROME12563	HELIO_00826
OG0004095	DROME13735	HELIO_09898
OG0004096	DROME00515	HELIO_09267
OG0004098	DROME01948	HELIO_11081
OG0004099	DROME19388	HELIO_02315
OG0004101	DROME08755, DROME08757, DROME08756	HELIO_10904
OG0004102	DROME12666	HELIO_11193
OG0004105	DROME04809, DROME04810, DROME04811	HELIO_07467
OG0004107	DROME12701, DROME19212	HELIO_08614
OG0004111	DROME04654, DROME04653	HELIO_11415
OG0004112	DROME12140	HELIO_11079
OG0004113	DROME06222, DROME06223	HELIO_04150, HELIO_08443
OG0004114	DROME16337	HELIO_03462
OG0004115	DROME13846, DROME13845, DROME13844	HELIO_08676
OG0004116	DROME02477	HELIO_11516
OG0004118	DROME19673	HELIO_03448
OG0004119	DROME14543	HELIO_04014
OG0004120	DROME07794	HELIO_04260
OG0004121	DROME03957	HELIO_12052
OG0004122	DROME08383	HELIO_05729
OG0004123	DROME12798	HELIO_10333
OG0004124	DROME02608	HELIO_09543
OG0004127	DROME07186	HELIO_08267
OG0004130	DROME05314	HELIO_11752
OG0004131	DROME18904, DROME18905	HELIO_02810
OG0004133	DROME02029	HELIO_11815
OG0004134	DROME14839	HELIO_03479
OG0004135	DROME03879	HELIO_00077
OG0004136	DROME17670	HELIO_06715
OG0004139	DROME14020	HELIO_09145
OG0004140	DROME02610	HELIO_12443
OG0004142	DROME06754	HELIO_03819
OG0004143	DROME13621	HELIO_12725
OG0004144	DROME04309, DROME04310	HELIO_03451
OG0004145	DROME08647, DROME14074, DROME14075	HELIO_11658
OG0004147	DROME06149	HELIO_06881
OG0004148	DROME06090, DROME06089	HELIO_00788
OG0004149	DROME11017, DROME11016, DROME11015	HELIO_04989
OG0004150	DROME04551, DROME04550	HELIO_10914
OG0004151	DROME14564	HELIO_03120
OG0004153	DROME12893	HELIO_03342
OG0004156	DROME18060	HELIO_02466
OG0004158	DROME10050	HELIO_08947
OG0004159	DROME20404, DROME20403, DROME20402	HELIO_10966
OG0004160	DROME15565	HELIO_00518
OG0004164	DROME16332	HELIO_04076
OG0004166	DROME17896	HELIO_06402
OG0004167	DROME18913	HELIO_12312
OG0004168	DROME05468	HELIO_10439, HELIO_10438
OG0004169	DROME00368	HELIO_10123
OG0004170	DROME12078	HELIO_02685
OG0004171	DROME07182	HELIO_01888
OG0004176	DROME10985, DROME10984	HELIO_09733
OG0004178	DROME02387, DROME04815	HELIO_01141
OG0004179	DROME10276, DROME10274, DROME10275, DROME10273	HELIO_02899
OG0004180	DROME20474	HELIO_03911
OG0004181	DROME12964	HELIO_03220
OG0004182	DROME16363	HELIO_10355, HELIO_10354
OG0004183	DROME09271	HELIO_02349
OG0004184	DROME04419	HELIO_02910
OG0004185	DROME05297	HELIO_12384
OG0004186	DROME16037	HELIO_03712
OG0004187	DROME07871	HELIO_05634
OG0004188	DROME07492, DROME07494, DROME07493	HELIO_05848
OG0004189	DROME11000, DROME11001	HELIO_02678
OG0004190	DROME01879, DROME22091	HELIO_06104
OG0004215	DROME19401	HELIO_12650
OG0004216	DROME11793	HELIO_04339
OG0004217	DROME21224	HELIO_12612
OG0004219	DROME03490	HELIO_03890
OG0004220	DROME07426, DROME07425	HELIO_07241
OG0004222	DROME04949	HELIO_01516
OG0004223	DROME01123, DROME06776	HELIO_02208
OG0004225	DROME05012	HELIO_00473
OG0004227	DROME04086	HELIO_04190
OG0004228	DROME10277	HELIO_10279
OG0004229	DROME02866, DROME02865	HELIO_10319
OG0004230	DROME18730, DROME18729	HELIO_03067
OG0004231	DROME14487, DROME14486	HELIO_02803
OG0004232	DROME15977	HELIO_08424
OG0004235	DROME12429	HELIO_06406
OG0004236	DROME17566	HELIO_09356
OG0004239	DROME15568	HELIO_10562
OG0004242	DROME03644, DROME06191	HELIO_01219, HELIO_01220
OG0004243	DROME14802, DROME20505	HELIO_08298
OG0004244	DROME10097	HELIO_02306
OG0004245	DROME02038	HELIO_07870
OG0004246	DROME07435	HELIO_10928
OG0004247	DROME13808	HELIO_02696
OG0004248	DROME14001	HELIO_05247, HELIO_06414
OG0004249	DROME04762	HELIO_00455, HELIO_00454
OG0004250	DROME18272, DROME18273	HELIO_10569
OG0004251	DROME04402	HELIO_09481
OG0004252	DROME14951	HELIO_01174
OG0004254	DROME16850, DROME16851, DROME16852	HELIO_03429
OG0004255	DROME06896, DROME06895	HELIO_06018
OG0004257	DROME14416	HELIO_08894, HELIO_08895
OG0004258	DROME05217	HELIO_08732
OG0004259	DROME21474, DROME10563	HELIO_07775
OG0004261	DROME10981	HELIO_00002
OG0004262	DROME16780	HELIO_03447
OG0004263	DROME06450	HELIO_12287
OG0004264	DROME15193	HELIO_02131
OG0004265	DROME05465	HELIO_09429
OG0004268	DROME10031	HELIO_09066
OG0004269	DROME16782	HELIO_06762
OG0004270	DROME19295, DROME19296, DROME19297	HELIO_06659
OG0004272	DROME21011	HELIO_09365
OG0004273	DROME09850	HELIO_01145
OG0004275	DROME16991	HELIO_12661
OG0004277	DROME05527, DROME17087, DROME15966, DROME15965, DROME15964, DROME13638, DROME13639	HELIO_06678
OG0004278	DROME01231	HELIO_12691
OG0004280	DROME22015	HELIO_01147
OG0004281	DROME00885	HELIO_10274
OG0004282	DROME07183	HELIO_05309
OG0004283	DROME21977	HELIO_02458, HELIO_02459
OG0004284	DROME19835, DROME19836	HELIO_08102
OG0004285	DROME12894	HELIO_09389
OG0004287	DROME16211	HELIO_08219, HELIO_08218
OG0004288	DROME12750, DROME12751	HELIO_02021
OG0004289	DROME10833, DROME19397	HELIO_05881
OG0004290	DROME01469	HELIO_02511
OG0004291	DROME16342	HELIO_06310
OG0004292	DROME06641	HELIO_01648
OG0004294	DROME13106, DROME13107	HELIO_01475
OG0004295	DROME20603, DROME20604, DROME20602	HELIO_07746
OG0004299	DROME21406, DROME21405	HELIO_07815
OG0004300	DROME21737	HELIO_03164, HELIO_05762, HELIO_03166
OG0004301	DROME06959	HELIO_02301
OG0004302	DROME01833	HELIO_11348
OG0004303	DROME02789, DROME02790	HELIO_05977
OG0004304	DROME15979, DROME15978	HELIO_10121
OG0004305	DROME00211	HELIO_02999
OG0004306	DROME06581, DROME06582, DROME06580, DROME06583	HELIO_01476
OG0004307	DROME07784	HELIO_06021
OG0004308	DROME08791, DROME08790	HELIO_02621
OG0004309	DROME11787	HELIO_02544
OG0004310	DROME20002	HELIO_05755
OG0004312	DROME07615	HELIO_09858
OG0004314	DROME04957	HELIO_11288
OG0004315	DROME21705	HELIO_06706, HELIO_01279
OG0004316	DROME06707	HELIO_08782
OG0004317	DROME18648, DROME18649, DROME18650	HELIO_01651
OG0004319	DROME01293	HELIO_02747
OG0004321	DROME00141	HELIO_05529
OG0004322	DROME21173, DROME21172	HELIO_03250, HELIO_03251
OG0004323	DROME08716, DROME08715	HELIO_07772
OG0004324	DROME19211, DROME05925, DROME05924	HELIO_06380
OG0004325	DROME08792	HELIO_12742
OG0004328	DROME06814, DROME06813	HELIO_03031
OG0004329	DROME14796	HELIO_08973
OG0004331	DROME09522	HELIO_04862
OG0004332	DROME03199	HELIO_03735
OG0004333	DROME03525	HELIO_03394
OG0004334	DROME17993, DROME17994	HELIO_04407
OG0004335	DROME10278	HELIO_10063
OG0004337	DROME13597	HELIO_09677
OG0004338	DROME16553	HELIO_02735
OG0004342	DROME12320	HELIO_05880
OG0004343	DROME10215	HELIO_09479
OG0004344	DROME17664	HELIO_05104
OG0004345	DROME20919	HELIO_11483
OG0004348	DROME08598, DROME08597	HELIO_02969
OG0004349	DROME12070	HELIO_12177
OG0004350	DROME08566	HELIO_09167
OG0004351	DROME17742	HELIO_03403
OG0004352	DROME04587	HELIO_06106
OG0004353	DROME05577	HELIO_05842
OG0004354	DROME18943	HELIO_08304
OG0004355	DROME01999	HELIO_02311
OG0004356	DROME12218	HELIO_08069
OG0004357	DROME01205, DROME01203	HELIO_08001
OG0004359	DROME15372	HELIO_12437
OG0004360	DROME03158	HELIO_07589
OG0004362	DROME04321	HELIO_04842
OG0004364	DROME18518, DROME02371	HELIO_04246
OG0004365	DROME11247	HELIO_11208
OG0004366	DROME02176	HELIO_12347
OG0004367	DROME05441, DROME05440, DROME05442	HELIO_11157
OG0004368	DROME03958, DROME03959	HELIO_10695
OG0004369	DROME08156	HELIO_12496
OG0004370	DROME12142, DROME12141	HELIO_03960
OG0004373	DROME07316	HELIO_08887
OG0004374	DROME21010	HELIO_04430
OG0004376	DROME21016	HELIO_02742
OG0004377	DROME02771, DROME02772, DROME02773, DROME02770	HELIO_08549
OG0004378	DROME00771	HELIO_09047
OG0004379	DROME14972, DROME14973	HELIO_02169
OG0004380	DROME21035, DROME21034	HELIO_02081
OG0004381	DROME03934	HELIO_09818
OG0004382	DROME16408, DROME16407	HELIO_05962
OG0004385	DROME16721	HELIO_01485
OG0004388	DROME07878	HELIO_09998, HELIO_09997
OG0004391	DROME11785, DROME11784	HELIO_08588
OG0004392	DROME17967, DROME17966, DROME17965	HELIO_00680
OG0004393	DROME16127	HELIO_11585, HELIO_11584
OG0004394	DROME00472, DROME00473	HELIO_11388
OG0004395	DROME14114, DROME14116, DROME14115, DROME14113, DROME14117, DROME14118	HELIO_08875
OG0004396	DROME00290, DROME00291	HELIO_05800
OG0004397	DROME07584, DROME07585	HELIO_02130
OG0004398	DROME20923	HELIO_02807
OG0004399	DROME00026, DROME00027	HELIO_04973
OG0004401	DROME15904	HELIO_00357
OG0004403	DROME16539, DROME16538, DROME16541, DROME16540	HELIO_01276
OG0004404	DROME00111	HELIO_00365
OG0004405	DROME20905	HELIO_11201
OG0004406	DROME20449	HELIO_01541
OG0004407	DROME17000	HELIO_06486
OG0004409	DROME07816	HELIO_04938
OG0004413	DROME16031	HELIO_03374
OG0004415	DROME19672	HELIO_09325
OG0004417	DROME08382	HELIO_12409
OG0004423	DROME09027, DROME09026	HELIO_05314
OG0004424	DROME06710, DROME06709	HELIO_04380
OG0004459	DROME11629	HELIO_06462
OG0004460	DROME01612	HELIO_11544
OG0004462	DROME10763	HELIO_10916
OG0004465	DROME21097, DROME00340	HELIO_02805
OG0004468	DROME08086	HELIO_01285
OG0004471	DROME04870, DROME04872, DROME04871	HELIO_05522, HELIO_12084
OG0004472	DROME13220	HELIO_06484
OG0004474	DROME12398, DROME12397	HELIO_12721
OG0004476	DROME21347, DROME21348, DROME21349	HELIO_02731
OG0004477	DROME03184	HELIO_02575
OG0004478	DROME08802, DROME08801, DROME08806	HELIO_00101
OG0004479	DROME02751	HELIO_09869
OG0004480	DROME02479	HELIO_01943
OG0004483	DROME01082, DROME01081	HELIO_00784
OG0004486	DROME03906	HELIO_09931
OG0004487	DROME22095, DROME20434, DROME20435	HELIO_11260
OG0004488	DROME18125	HELIO_01349
OG0004489	DROME01140	HELIO_04543
OG0004490	DROME02420	HELIO_01426
OG0004491	DROME06306	HELIO_12478
OG0004493	DROME05464	HELIO_02462
OG0004494	DROME12460, DROME12459	HELIO_01937
OG0004495	DROME19461, DROME19460, DROME03167	HELIO_05252
OG0004496	DROME10398	HELIO_05528
OG0004497	DROME12594	HELIO_02407
OG0004498	DROME20932	HELIO_05086
OG0004500	DROME19536	HELIO_00985
OG0004503	DROME04705	HELIO_11512
OG0004506	DROME10904	HELIO_06458
OG0004507	DROME17036	HELIO_11682
OG0004511	DROME13105	HELIO_09430
OG0004512	DROME10927	HELIO_09740, HELIO_09741
OG0004513	DROME12675	HELIO_06065
OG0004515	DROME15124, DROME19804	HELIO_07915
OG0004517	DROME12340	HELIO_05747
OG0004518	DROME19881	HELIO_02464
OG0004519	DROME13472	HELIO_02070
OG0004520	DROME13131	HELIO_02470
OG0004524	DROME19557	HELIO_11653
OG0004525	DROME13522	HELIO_11194
OG0004526	DROME09780	HELIO_09082
OG0004529	DROME14562	HELIO_04437
OG0004530	DROME03349	HELIO_06657
OG0004533	DROME16934, DROME16933	HELIO_08527
OG0004534	DROME11128, DROME11127	HELIO_01164, HELIO_01163
OG0004538	DROME01010	HELIO_08825
OG0004539	DROME22056, DROME22055	HELIO_10766
OG0004540	DROME21936, DROME17090	HELIO_01984
OG0004542	DROME14306, DROME14305	HELIO_06841
OG0004543	DROME16410	HELIO_11207
OG0004545	DROME14918	HELIO_12540
OG0004548	DROME20368, DROME10401	HELIO_08241
OG0004550	DROME17029	HELIO_07318
OG0004551	DROME17768, DROME17769	HELIO_10162, HELIO_05424
OG0004552	DROME00895	HELIO_10506
OG0004553	DROME15169, DROME15168, DROME15170, DROME15171, DROME15167, DROME15172	HELIO_12007
OG0004554	DROME15667	HELIO_08526
OG0004555	DROME08499, DROME08501, DROME08498, DROME08500	HELIO_01600
OG0004559	DROME00073	HELIO_05624
OG0004561	DROME14241, DROME14240	HELIO_05341
OG0004563	DROME01043	HELIO_10963
OG0004564	DROME05211	HELIO_01798
OG0004565	DROME02327, DROME02328	HELIO_09408
OG0004566	DROME09871	HELIO_12744
OG0004567	DROME02916	HELIO_07623
OG0004569	DROME06466	HELIO_01159
OG0004570	DROME03152, DROME03153	HELIO_00155
OG0004571	DROME15691, DROME15692	HELIO_02695
OG0004573	DROME00139	HELIO_11161
OG0004577	DROME08875, DROME08876	HELIO_01659
OG0004578	DROME18906	HELIO_01050
OG0004579	DROME01846	HELIO_04280
OG0004581	DROME17808, DROME17807, DROME17806	HELIO_05498
OG0004582	DROME06477	HELIO_08565
OG0004583	DROME11053	HELIO_00209
OG0004584	DROME21581	HELIO_11293
OG0004585	DROME01558, DROME01556, DROME01557	HELIO_05321
OG0004587	DROME15606	HELIO_01138
OG0004588	DROME12821, DROME12822, DROME14788, DROME12819, DROME12820	HELIO_01642
OG0004589	DROME10033, DROME10032	HELIO_12707
OG0004590	DROME15582, DROME11041, DROME11040	HELIO_05349
OG0004593	DROME07438	HELIO_00714
OG0004597	DROME12390	HELIO_09975
OG0004601	DROME05651, DROME05650	HELIO_03704
OG0004602	DROME02726, DROME12032	HELIO_01820
OG0004603	DROME10465, DROME10466, DROME10464	HELIO_01872
OG0004606	DROME09779	HELIO_10022
OG0004609	DROME08817	HELIO_00052
OG0004610	DROME10381	HELIO_00082
OG0004611	DROME16445	HELIO_04196
OG0004612	DROME00790	HELIO_01397
OG0004613	DROME05353	HELIO_10626
OG0004614	DROME13073, DROME13075, DROME13074	HELIO_01801
OG0004616	DROME19950, DROME19951	HELIO_01195
OG0004619	DROME17529	HELIO_09992
OG0004621	DROME20061, DROME20060	HELIO_04659
OG0004622	DROME08147, DROME08146	HELIO_02761
OG0004625	DROME00122	HELIO_09081
OG0004626	DROME04697	HELIO_09727
OG0004627	DROME18129, DROME18128, DROME18127	HELIO_11945
OG0004628	DROME03937	HELIO_07285
OG0004629	DROME06036	HELIO_00929
OG0004630	DROME13583	HELIO_07827
OG0004633	DROME15422	HELIO_01232
OG0004634	DROME00888	HELIO_03114
OG0004639	DROME08016	HELIO_02889
OG0004640	DROME04904, DROME04905	HELIO_01802
OG0004643	DROME00911	HELIO_11685
OG0004646	DROME06988	HELIO_06813
OG0004647	DROME12086	HELIO_00821
OG0004648	DROME18522	HELIO_00369
OG0004649	DROME20953	HELIO_03519
OG0004651	DROME21452, DROME21453	HELIO_01360
OG0004655	DROME01318	HELIO_05420
OG0004656	DROME16743	HELIO_07103
OG0004657	DROME03195	HELIO_01936
OG0004658	DROME09698	HELIO_07890
OG0004659	DROME14307	HELIO_03428
OG0004660	DROME17308, DROME17309, DROME17306, DROME17307	HELIO_10181
OG0004663	DROME20926	HELIO_11837
OG0004667	DROME16447, DROME16446, DROME16449, DROME16448	HELIO_03362
OG0004669	DROME07920	HELIO_09536
OG0004670	DROME04629	HELIO_02134
OG0004671	DROME19389	HELIO_07461
OG0004672	DROME19572	HELIO_04763
OG0004674	DROME20610	HELIO_03310
OG0004675	DROME01467, DROME01466, DROME03380	HELIO_01458
OG0004676	DROME18548	HELIO_00427
OG0004677	DROME00115	HELIO_11439
OG0004678	DROME04998, DROME04997	HELIO_04212
OG0004679	DROME04800	HELIO_08320
OG0004681	DROME07478, DROME07479	HELIO_02279
OG0004682	DROME14960, DROME14957	HELIO_10128
OG0004683	DROME20448	HELIO_11352
OG0004684	DROME16043	HELIO_03586
