Orthogroup	DROME	AENJA_ok
OG0004220	DROME07426, DROME07425	AENJA_10199, AENJA_01203
OG0004222	DROME04949	AENJA_01486
OG0004223	DROME01123, DROME06776	AENJA_01506
OG0004225	DROME05012	AENJA_01633
OG0004226	DROME15145	AENJA_01684
OG0004227	DROME04086	AENJA_01705
OG0004228	DROME10277	AENJA_01729
OG0004229	DROME02866, DROME02865	AENJA_02064
OG0004231	DROME14487, DROME14486	AENJA_02278
OG0004232	DROME15977	AENJA_02302
OG0004235	DROME12429	AENJA_02425
OG0004236	DROME17566	AENJA_02429
OG0004237	DROME18213, DROME18214	AENJA_02572
OG0004238	DROME05258, DROME05259, DROME05257	AENJA_02591
OG0004239	DROME15568	AENJA_02668
OG0004241	DROME15542	AENJA_03118
OG0004242	DROME03644, DROME06191	AENJA_03219
OG0004243	DROME14802, DROME20505	AENJA_03297
OG0004244	DROME10097	AENJA_03379
OG0004245	DROME02038	AENJA_03416, AENJA_09928, AENJA_21565
OG0004246	DROME07435	AENJA_08975, AENJA_03476
OG0004248	DROME14001	AENJA_03763
OG0004249	DROME04762	AENJA_03888
OG0004250	DROME18272, DROME18273	AENJA_04014
OG0004251	DROME04402	AENJA_04056, AENJA_20691
OG0004252	DROME14951	AENJA_04057
OG0004253	DROME20276, DROME20277, DROME20275	AENJA_04321
OG0004254	DROME16850, DROME16851, DROME16852	AENJA_04427, AENJA_09254
OG0004255	DROME06896, DROME06895	AENJA_21176, AENJA_04555
OG0004257	DROME14416	AENJA_04594
OG0004258	DROME05217	AENJA_15676, AENJA_04921, AENJA_24630
OG0004259	DROME21474, DROME10563	AENJA_05091
OG0004261	DROME10981	AENJA_25277, AENJA_13929, AENJA_22921, AENJA_22459, AENJA_05609
OG0004262	DROME16780	AENJA_05767
OG0004263	DROME06450	AENJA_05819
OG0004264	DROME15193	AENJA_05851
OG0004265	DROME05465	AENJA_06209
OG0004268	DROME10031	AENJA_06438
OG0004269	DROME16782	AENJA_06472
OG0004270	DROME19295, DROME19296, DROME19297	AENJA_06731
OG0004272	DROME21011	AENJA_06984
OG0004273	DROME09850	AENJA_07053
OG0004275	DROME16991	AENJA_07307
OG0004276	DROME08381	AENJA_07382
OG0004277	DROME05527, DROME17087, DROME15966, DROME15965, DROME15964, DROME13638, DROME13639	AENJA_07626
OG0004278	DROME01231	AENJA_07644, AENJA_08435
OG0004280	DROME22015	AENJA_07853
OG0004281	DROME00885	AENJA_13461
OG0004282	DROME07183	AENJA_07918
OG0004283	DROME21977	AENJA_07931, AENJA_19675
OG0004284	DROME19835, DROME19836	AENJA_07958
OG0004285	DROME12894	AENJA_08157
OG0004287	DROME16211	AENJA_10688, AENJA_10695, AENJA_08479
OG0004288	DROME12750, DROME12751	AENJA_08494, AENJA_09224
OG0004289	DROME10833, DROME19397	AENJA_08571
OG0004290	DROME01469	AENJA_08634
OG0004291	DROME16342	AENJA_08666
OG0004292	DROME06641	AENJA_08709, AENJA_21597
OG0004294	DROME13106, DROME13107	AENJA_08948
OG0004295	DROME20603, DROME20604, DROME20602	AENJA_08995
OG0004297	DROME01005	AENJA_09281
OG0004299	DROME21406, DROME21405	AENJA_09313, AENJA_25545
OG0004300	DROME21737	AENJA_09414
OG0004301	DROME06959	AENJA_09948, AENJA_09950, AENJA_11810
OG0004302	DROME01833	AENJA_11814
OG0004303	DROME02789, DROME02790	AENJA_10102
OG0004304	DROME15979, DROME15978	AENJA_10126
OG0004305	DROME00211	AENJA_10671
OG0004306	DROME06581, DROME06582, DROME06580, DROME06583	AENJA_10728
OG0004307	DROME07784	AENJA_10811
OG0004308	DROME08791, DROME08790	AENJA_10896
OG0004309	DROME11787	AENJA_10914
OG0004310	DROME20002	AENJA_11180, AENJA_23448
OG0004312	DROME07615	AENJA_11219
OG0004314	DROME04957	AENJA_11558
OG0004315	DROME21705	AENJA_11716
OG0004316	DROME06707	AENJA_11759
OG0004317	DROME18648, DROME18649, DROME18650	AENJA_11806
OG0004319	DROME01293	AENJA_12058
OG0004321	DROME00141	AENJA_12158
OG0004322	DROME21173, DROME21172	AENJA_12403
OG0004323	DROME08716, DROME08715	AENJA_16766, AENJA_12482
OG0004324	DROME19211, DROME05925, DROME05924	AENJA_12557
OG0004325	DROME08792	AENJA_12596
OG0004328	DROME06814, DROME06813	AENJA_12798
OG0004329	DROME14796	AENJA_13104, AENJA_13109
OG0004330	DROME05935	AENJA_13252
OG0004331	DROME09522	AENJA_13331
OG0004332	DROME03199	AENJA_13463
OG0004333	DROME03525	AENJA_13634
OG0004334	DROME17993, DROME17994	AENJA_13654, AENJA_26354
OG0004335	DROME10278	AENJA_13686
OG0004337	DROME13597	AENJA_13913
OG0004338	DROME16553	AENJA_14330
OG0004342	DROME12320	AENJA_15096
OG0004343	DROME10215	AENJA_15517
OG0004344	DROME17664	AENJA_15963
OG0004345	DROME20919, DROME20924	AENJA_16155
OG0004347	DROME21288, DROME21289	AENJA_16598
OG0004348	DROME08598, DROME08597	AENJA_16800
OG0004349	DROME12070	AENJA_16835
OG0004350	DROME08566	AENJA_16841
OG0004351	DROME17742	AENJA_16867
OG0004352	DROME04587	AENJA_16982
OG0004353	DROME05577	AENJA_17017
OG0004354	DROME18943	AENJA_17022
OG0004355	DROME01999	AENJA_17231
OG0004356	DROME12218	AENJA_17320
OG0004357	DROME01205, DROME01203	AENJA_17547
OG0004358	DROME01539	AENJA_18672, AENJA_18047
OG0004359	DROME15372	AENJA_18134
OG0004360	DROME03158	AENJA_18596
OG0004362	DROME04321	AENJA_19062
OG0004364	DROME18518, DROME02371	AENJA_19146
OG0004365	DROME11247	AENJA_19212
OG0004366	DROME02176	AENJA_19317
OG0004367	DROME05441, DROME05440, DROME05442	AENJA_19374
OG0004368	DROME03958, DROME03959	AENJA_19702
OG0004369	DROME08156	AENJA_19753
OG0004370	DROME12142, DROME12141	AENJA_19903
OG0004371	DROME19537	AENJA_19958
OG0004373	DROME07316	AENJA_20328
OG0004374	DROME21010	AENJA_20422
OG0004376	DROME21016	AENJA_21249
OG0004377	DROME02771, DROME02772, DROME02773, DROME02770	AENJA_21485
OG0004378	DROME00771	AENJA_21608
OG0004379	DROME14972, DROME14973	AENJA_21681
OG0004380	DROME21035, DROME21034	AENJA_21685
OG0004381	DROME03934	AENJA_21950
OG0004382	DROME16408, DROME16407	AENJA_22037
OG0004385	DROME16721	AENJA_22615
OG0004391	DROME11785, DROME11784	AENJA_23704
OG0004392	DROME17967, DROME17966, DROME17965	AENJA_23712
OG0004393	DROME16127	AENJA_23907
OG0004395	DROME14114, DROME14116, DROME14115, DROME14113, DROME14117, DROME14118	AENJA_24372
OG0004396	DROME00290, DROME00291	AENJA_24530
OG0004397	DROME07584, DROME07585	AENJA_25166
OG0004398	DROME20923	AENJA_25317
OG0004399	DROME00026, DROME00027	AENJA_25524
OG0004401	DROME15904	AENJA_25597
OG0004403	DROME16539, DROME16538, DROME16541, DROME16540	AENJA_26375
OG0004404	DROME00111	AENJA_26407
OG0004405	DROME20905	AENJA_26485
OG0004406	DROME20449	AENJA_26544
OG0004407	DROME17000	AENJA_26601
OG0004408	DROME00339	AENJA_26831
OG0004459	DROME11629	AENJA_00105
OG0004460	DROME01612	AENJA_10602, AENJA_00174
OG0004462	DROME10763	AENJA_03119, AENJA_00195
OG0004465	DROME21097, DROME00340	AENJA_00361
OG0004468	DROME08086	AENJA_00461
OG0004471	DROME04870, DROME04872, DROME04871	AENJA_00776
OG0004472	DROME13220	AENJA_00868
OG0004474	DROME12398, DROME12397	AENJA_00922
OG0004475	DROME05206	AENJA_03139, AENJA_01045
OG0004476	DROME21347, DROME21348, DROME21349	AENJA_01930
OG0004477	DROME03184	AENJA_01958
OG0004478	DROME08802, DROME08801, DROME08806	AENJA_02085
OG0004479	DROME02751	AENJA_02206
OG0004480	DROME02479	AENJA_02219
OG0004482	DROME04849	AENJA_26663
OG0004483	DROME01082, DROME01081	AENJA_02340
OG0004484	DROME15453	AENJA_02375
OG0004486	DROME03906	AENJA_02721
OG0004487	DROME22095, DROME20434, DROME20435	AENJA_02764
OG0004488	DROME18125	AENJA_03056
OG0004489	DROME01140	AENJA_03089
OG0004490	DROME02420	AENJA_03148
OG0004491	DROME06306	AENJA_03168
OG0004493	DROME05464	AENJA_03367
OG0004494	DROME12460, DROME12459	AENJA_03427
OG0004495	DROME19461, DROME19460, DROME03167	AENJA_03794
OG0004496	DROME10398	AENJA_03798
OG0004497	DROME12594	AENJA_03976
OG0004498	DROME20932	AENJA_04040
OG0004500	DROME19536	AENJA_04178
OG0004501	DROME11056	AENJA_11831, AENJA_04286
OG0004503	DROME04705	AENJA_04529, AENJA_23467
OG0004506	DROME10904	AENJA_04842
OG0004507	DROME17036	AENJA_04865
OG0004511	DROME13105	AENJA_05552
OG0004512	DROME10927	AENJA_05863
OG0004513	DROME12675	AENJA_06212
OG0004515	DROME15124, DROME19804	AENJA_06345
OG0004517	DROME12340	AENJA_06724
OG0004518	DROME19881	AENJA_06827
OG0004519	DROME13472	AENJA_06969
OG0004520	DROME13131	AENJA_07201
OG0004523	DROME07758	AENJA_07641
OG0004524	DROME19557	AENJA_07752
OG0004525	DROME13522	AENJA_07831
OG0004526	DROME09780	AENJA_23914, AENJA_07835
OG0004529	DROME14562	AENJA_07944
OG0004530	DROME03349	AENJA_07969
OG0004532	DROME11183	AENJA_08236
OG0004533	DROME16934, DROME16933	AENJA_08347
OG0004534	DROME11128, DROME11127	AENJA_08393
OG0004535	DROME11313, DROME11681	AENJA_08570
OG0004538	DROME01010	AENJA_08665
OG0004539	DROME22056, DROME22055	AENJA_08729
OG0004540	DROME21936, DROME17090	AENJA_08799
OG0004542	DROME14306, DROME14305	AENJA_09105
OG0004543	DROME16410	AENJA_09120
OG0004544	DROME03219	AENJA_09219
OG0004545	DROME14918	AENJA_09222, AENJA_25205, AENJA_22344
OG0004546	DROME07299	AENJA_09271
OG0004548	DROME20368, DROME10401	AENJA_09557
OG0004550	DROME17029	AENJA_10990
OG0004551	DROME17768, DROME17769	AENJA_14630
OG0004552	DROME00895	AENJA_11123
OG0004553	DROME15169, DROME15168, DROME15170, DROME15171, DROME15167, DROME15172	AENJA_11290
OG0004554	DROME15667	AENJA_11434
OG0004555	DROME08499, DROME08501, DROME08498, DROME08500	AENJA_11497
OG0004559	DROME00073	AENJA_11902
OG0004561	DROME14241, DROME14240	AENJA_12022
OG0004563	DROME01043	AENJA_12215
OG0004564	DROME05211	AENJA_12530
OG0004565	DROME02327, DROME02328	AENJA_12612, AENJA_12611
OG0004566	DROME09871	AENJA_12676
OG0004567	DROME02916	AENJA_12797
OG0004569	DROME06466	AENJA_12953
OG0004570	DROME03152, DROME03153	AENJA_13253
OG0004571	DROME15691, DROME15692	AENJA_13264
OG0004573	DROME00139	AENJA_13416
OG0004577	DROME08875, DROME08876	AENJA_13927
OG0004578	DROME18906	AENJA_13961
OG0004579	DROME01846	AENJA_14039
OG0004581	DROME17808, DROME17807, DROME17806	AENJA_14240
OG0004582	DROME06477	AENJA_14257
OG0004583	DROME11053	AENJA_14685
OG0004584	DROME21581	AENJA_14870
OG0004585	DROME01558, DROME01556, DROME01557	AENJA_14884
OG0004587	DROME15606	AENJA_15222, AENJA_17865
OG0004588	DROME12819, DROME12820	AENJA_15364
OG0004589	DROME10033, DROME10032	AENJA_15580
OG0004590	DROME15582, DROME11041, DROME11040	AENJA_15587
OG0004593	DROME07438	AENJA_16066
OG0004596	DROME02187	AENJA_16300
OG0004597	DROME12390	AENJA_16315
OG0004601	DROME05651, DROME05650	AENJA_16456
OG0004602	DROME02726, DROME12032	AENJA_16684
OG0004603	DROME10465, DROME10466, DROME10464	AENJA_16691
OG0004606	DROME09779	AENJA_17079
OG0004607	DROME13125, DROME13124, DROME13126	AENJA_17110
OG0004609	DROME08817	AENJA_17443
OG0004610	DROME10381	AENJA_17485
OG0004611	DROME16445	AENJA_17567
OG0004612	DROME00790	AENJA_17697
OG0004613	DROME05353	AENJA_17756
OG0004614	DROME13073, DROME13075, DROME13074	AENJA_17767
OG0004616	DROME19950, DROME19951	AENJA_17897
OG0004619	DROME17529	AENJA_18030
OG0004621	DROME20061, DROME20060	AENJA_18130
OG0004622	DROME08147, DROME08146	AENJA_18238
OG0004625	DROME00122	AENJA_18748
OG0004626	DROME04697	AENJA_18829
OG0004627	DROME18129, DROME18128, DROME18127	AENJA_19058
OG0004628	DROME03937	AENJA_19220
OG0004629	DROME06036	AENJA_19229
OG0004633	DROME15422	AENJA_19396
OG0004634	DROME00888	AENJA_19399
OG0004635	DROME17782	AENJA_19421
OG0004639	DROME08016	AENJA_19701
OG0004640	DROME04904, DROME04905	AENJA_20049
OG0004643	DROME00911	AENJA_20590
OG0004646	DROME06988	AENJA_20935
OG0004647	DROME12086	AENJA_21162
OG0004648	DROME18522	AENJA_21464
OG0004649	DROME20953	AENJA_21530
OG0004651	DROME21452, DROME21453	AENJA_21665
OG0004652	DROME17381	AENJA_21741
OG0004653	DROME13457	AENJA_21780
OG0004654	DROME05489, DROME05488	AENJA_21881
OG0004655	DROME01318	AENJA_21945
OG0004656	DROME16743	AENJA_22399
OG0004657	DROME03195	AENJA_22627
OG0004658	DROME09698	AENJA_22666
OG0004659	DROME14307	AENJA_22731
OG0004660	DROME17308, DROME17309, DROME17306, DROME17307	AENJA_22903
OG0004662	DROME19806	AENJA_23022
OG0004663	DROME20926	AENJA_23128
OG0004667	DROME16447, DROME16446, DROME16449, DROME16448	AENJA_23857
OG0004669	DROME07920	AENJA_23970
OG0004670	DROME04629	AENJA_23983
OG0004671	DROME19389	AENJA_24032
OG0004672	DROME19572	AENJA_24195
OG0004674	DROME20610	AENJA_24465
OG0004675	DROME01467, DROME01466, DROME03380	AENJA_24642
OG0004676	DROME18548	AENJA_24878
OG0004677	DROME00115	AENJA_24896
OG0004678	DROME04998, DROME04997	AENJA_25081
OG0004679	DROME04800	AENJA_25314
OG0004681	DROME07478, DROME07479	AENJA_25549
OG0004682	DROME14960, DROME14957	AENJA_25603
OG0004683	DROME20448	AENJA_25906
OG0004684	DROME16043	AENJA_25907
OG0004685	DROME18917, DROME18916	AENJA_26252
OG0004687	DROME02093	AENJA_26633
OG0004688	DROME08291	AENJA_26638
OG0004689	DROME11694	AENJA_26700
OG0004690	DROME07347	AENJA_26765
OG0004691	DROME17121	AENJA_26781
OG0004692	DROME08213, DROME01042, DROME01041, DROME01050, DROME02438	AENJA_26783
OG0004728	DROME01900	AENJA_00010
OG0004730	DROME02564	AENJA_00270
OG0004731	DROME19893, DROME19894	AENJA_00435
OG0004733	DROME04757	AENJA_00482
OG0004739	DROME16590	AENJA_00833
OG0004740	DROME20299	AENJA_00889
OG0004743	DROME03419	AENJA_00975
OG0004744	DROME08184	AENJA_01048
OG0004747	DROME00628	AENJA_02204
OG0004749	DROME10966	AENJA_02213
OG0004751	DROME01337, DROME01338	AENJA_03078, AENJA_02331
OG0004752	DROME18734	AENJA_02350
OG0004753	DROME03636	AENJA_02412
OG0004754	DROME22044	AENJA_02418
OG0004755	DROME16542	AENJA_02461
OG0004756	DROME05028	AENJA_02560
OG0004757	DROME14317	AENJA_02653
OG0004758	DROME10880	AENJA_02719
OG0004759	DROME14009	AENJA_02782
OG0004760	DROME20882, DROME20886, DROME20887, DROME20888, DROME11853	AENJA_02947
OG0004761	DROME15693, DROME15694	AENJA_03060
OG0004763	DROME06189	AENJA_03524
OG0004764	DROME04351	AENJA_03553
OG0004765	DROME08142, DROME19163	AENJA_03642
OG0004766	DROME02533	AENJA_03824
OG0004767	DROME10770	AENJA_03880
OG0004768	DROME02452	AENJA_03887
OG0004769	DROME02034	AENJA_04019
OG0004770	DROME06615	AENJA_04020
OG0004771	DROME07917, DROME07916, DROME07918, DROME07919	AENJA_04031
OG0004772	DROME04147	AENJA_04226
OG0004772	DROME18463, DROME18464	AENJA_12095
OG0004774	DROME15180	AENJA_04499
OG0004775	DROME19718	AENJA_04683, AENJA_14667
OG0004776	DROME08094	AENJA_04694
OG0004783	DROME09246	AENJA_05756
OG0004784	DROME21712, DROME21713, DROME21714	AENJA_05766
OG0004785	DROME20154, DROME01032, DROME00155, DROME02565	AENJA_05817
OG0004787	DROME07713	AENJA_05829
OG0004789	DROME18163, DROME07088, DROME07089, DROME07087, DROME07090, DROME07091	AENJA_06213
OG0004790	DROME01119	AENJA_06220
OG0004791	DROME14199	AENJA_06248
OG0004792	DROME06361	AENJA_06378
OG0004793	DROME15053	AENJA_06468
OG0004794	DROME12402	AENJA_06550
OG0004795	DROME13666	AENJA_06563
OG0004797	DROME07303	AENJA_06655
OG0004799	DROME19190, DROME19189	AENJA_06797
OG0004800	DROME06342	AENJA_18629
OG0004801	DROME12258, DROME12259	AENJA_07057, AENJA_07060
OG0004805	DROME04002	AENJA_07591
OG0004808	DROME02542	AENJA_07815
OG0004810	DROME05623, DROME05622	AENJA_07987, AENJA_07988
OG0004811	DROME02621	AENJA_07997
OG0004812	DROME01555	AENJA_08047
OG0004813	DROME00925	AENJA_08093
OG0004814	DROME05830	AENJA_08117
OG0004816	DROME07783	AENJA_08251
OG0004817	DROME06146	AENJA_08281
OG0004819	DROME12033	AENJA_08530, AENJA_08531
OG0004820	DROME01989	AENJA_08911, AENJA_08918
OG0004822	DROME04359	AENJA_09116
OG0004823	DROME10144, DROME10142, DROME10143	AENJA_09117
OG0004824	DROME05768	AENJA_09143
OG0004825	DROME03283, DROME04091	AENJA_09280
OG0004826	DROME20871	AENJA_09359
OG0004827	DROME02105	AENJA_09361
OG0004828	DROME18812, DROME18813	AENJA_09627
OG0004829	DROME09372	AENJA_09743
OG0004830	DROME10949	AENJA_09877
OG0004831	DROME01012	AENJA_09893
OG0004832	DROME15225	AENJA_09922
OG0004833	DROME21757, DROME21758, DROME07997, DROME05462, DROME18534	AENJA_09996
OG0004835	DROME16717	AENJA_10287
OG0004836	DROME13630	AENJA_10309
OG0004837	DROME03243, DROME03241, DROME03242	AENJA_10362
OG0004838	DROME19784	AENJA_10479
OG0004840	DROME05865	AENJA_10771
OG0004841	DROME10055	AENJA_10828
OG0004842	DROME03366	AENJA_10831
OG0004844	DROME13071	AENJA_11067
OG0004846	DROME02141	AENJA_11191
OG0004847	DROME08420	AENJA_11225
OG0004849	DROME13112	AENJA_11321
OG0004850	DROME02318	AENJA_11412
OG0004851	DROME14412	AENJA_11448
OG0004852	DROME19281, DROME19280	AENJA_11559
OG0004853	DROME11460, DROME11459, DROME11461	AENJA_11561
OG0004854	DROME04906	AENJA_11701
OG0004855	DROME06480	AENJA_11702
OG0004856	DROME20969, DROME02553	AENJA_11708
OG0004857	DROME18571, DROME18570	AENJA_11918
OG0004858	DROME21278, DROME21279, DROME15142	AENJA_12040
OG0004859	DROME19872	AENJA_12107
OG0004860	DROME00210	AENJA_12135
OG0004861	DROME03069	AENJA_12181
OG0004862	DROME09038	AENJA_12268
OG0004863	DROME11509	AENJA_12291
OG0004864	DROME17771	AENJA_12322
OG0004865	DROME08867, DROME08869, DROME08868	AENJA_17394, AENJA_12376
OG0004866	DROME17869	AENJA_12555
OG0004869	DROME04684	AENJA_12936
OG0004871	DROME21806, DROME21805	AENJA_13199
OG0004873	DROME14538	AENJA_13320, AENJA_24529
OG0004874	DROME06823	AENJA_13351
OG0004875	DROME07370	AENJA_13517
OG0004877	DROME13683	AENJA_13821
OG0004879	DROME00897	AENJA_13901, AENJA_13900
OG0004880	DROME08365	AENJA_14006
OG0004881	DROME08062	AENJA_14067
OG0004883	DROME06775	AENJA_14293
OG0004885	DROME17685	AENJA_14400
OG0004886	DROME20605	AENJA_14557
OG0004887	DROME16935	AENJA_14679
OG0004889	DROME07704	AENJA_15082
OG0004890	DROME19247, DROME19248	AENJA_15359
OG0004891	DROME14421	AENJA_15447
OG0004893	DROME00887	AENJA_15519
OG0004894	DROME14922	AENJA_15564
OG0004896	DROME10135	AENJA_15696
OG0004897	DROME19647, DROME19646	AENJA_15708
OG0004898	DROME20157	AENJA_15713, AENJA_15712
OG0004899	DROME12298	AENJA_15863, AENJA_20719
OG0004900	DROME05897	AENJA_15868
OG0004901	DROME21322	AENJA_16306
OG0004902	DROME21164, DROME21163	AENJA_16316
OG0004903	DROME05016	AENJA_16438
OG0004904	DROME19500, DROME19501, DROME19499	AENJA_16465
OG0004906	DROME09739	AENJA_16690, AENJA_26441
OG0004907	DROME21808	AENJA_16734
OG0004909	DROME01700, DROME01701, DROME01699	AENJA_16925
OG0004910	DROME08779	AENJA_16926
OG0004911	DROME03353, DROME03354	AENJA_16946
OG0004913	DROME03983, DROME03981, DROME03982, DROME03984	AENJA_17248
OG0004914	DROME06293	AENJA_17388
OG0004917	DROME08602	AENJA_17545
OG0004919	DROME18147	AENJA_17808
OG0004920	DROME00285	AENJA_17812
OG0004922	DROME15327	AENJA_18036, AENJA_18037
OG0004923	DROME02315	AENJA_26541, AENJA_18139
OG0004924	DROME10830, DROME07167	AENJA_18232
OG0004925	DROME14669	AENJA_18478
OG0004927	DROME08096, DROME08095	AENJA_18519
OG0004928	DROME08425	AENJA_18869
OG0004929	DROME12986	AENJA_18909
OG0004930	DROME10509, DROME10508, DROME03047, DROME03035	AENJA_18934
OG0004931	DROME05056	AENJA_19420
OG0004932	DROME06711, DROME21545	AENJA_19433
OG0004934	DROME20188	AENJA_19615
OG0004935	DROME01124, DROME21902	AENJA_19714
OG0004938	DROME19230	AENJA_20207
OG0004939	DROME03951	AENJA_20237
OG0004940	DROME17902	AENJA_20384
OG0004941	DROME08496	AENJA_20437
OG0004946	DROME17783	AENJA_22254
OG0004947	DROME02539, DROME02538	AENJA_22271
OG0004948	DROME10356, DROME10355	AENJA_22467
OG0004949	DROME10079	AENJA_22471
OG0004950	DROME04411, DROME04410, DROME04412, DROME04409, DROME04414, DROME04413	AENJA_22659
OG0004952	DROME04437, DROME04439	AENJA_23013
OG0004954	DROME00788	AENJA_23328
OG0004956	DROME15014	AENJA_23341
OG0004961	DROME09320, DROME09318, DROME09321, DROME09319, DROME09322, DROME09323, DROME09317, DROME20126	AENJA_23701
OG0004963	DROME16550	AENJA_23812
OG0004964	DROME03316, DROME00530	AENJA_24147
OG0004967	DROME10188, DROME10187, DROME10189	AENJA_24426
OG0004968	DROME13729	AENJA_24458
OG0004969	DROME05438	AENJA_24520
OG0004970	DROME11414	AENJA_24573
OG0004971	DROME02694	AENJA_24578
OG0004972	DROME08727, DROME08726, DROME08728	AENJA_24749
OG0004975	DROME02159	AENJA_25050
OG0004976	DROME00645	AENJA_25080
OG0004977	DROME03602	AENJA_25085
OG0004978	DROME03965	AENJA_25196
OG0004979	DROME16138	AENJA_25410
OG0004980	DROME03892	AENJA_25419
OG0004982	DROME15865	AENJA_25668
OG0004983	DROME09084, DROME09083, DROME09085	AENJA_25750
OG0004985	DROME02098	AENJA_26124
OG0004987	DROME11494	AENJA_26226
OG0004988	DROME03458, DROME03460, DROME03459	AENJA_26346
OG0004989	DROME22081, DROME22082	AENJA_26564
OG0004991	DROME15256	AENJA_26634
OG0004992	DROME21455, DROME21454	AENJA_26724
OG0005038	DROME10536	AENJA_00045
OG0005040	DROME12131	AENJA_00082
OG0005044	DROME09608	AENJA_00304
OG0005045	DROME12158, DROME12156, DROME12157	AENJA_00355
OG0005047	DROME10719, DROME10720, DROME04066	AENJA_00552
OG0005048	DROME02333	AENJA_00701
OG0005050	DROME10449, DROME21014	AENJA_00873
OG0005053	DROME16491	AENJA_01012
OG0005059	DROME21332, DROME21333, DROME21331	AENJA_01536
OG0005061	DROME12079	AENJA_01869
OG0005062	DROME03096	AENJA_01961
OG0005063	DROME10704, DROME10722, DROME10721	AENJA_02075
