Orthogroup	DROME	LYTVA_ok
OG0003852	DROME08152	LYTVA_02920
OG0003853	DROME00889	LYTVA_09397
OG0003854	DROME11356	LYTVA_16966
OG0003856	DROME18670	LYTVA_25797
OG0003857	DROME21963	LYTVA_25367, LYTVA_25796
OG0003858	DROME12659	LYTVA_01327, LYTVA_27055
OG0003860	DROME03956	LYTVA_18534
OG0003861	DROME13113	LYTVA_09141
OG0003863	DROME16970, DROME16972, DROME16971	LYTVA_25098
OG0003864	DROME16687, DROME16688	LYTVA_16744
OG0003865	DROME12154, DROME12155	LYTVA_06719, LYTVA_29186
OG0003866	DROME15012, DROME15013	LYTVA_29703
OG0003867	DROME04382	LYTVA_19438
OG0003868	DROME05264, DROME05265, DROME05263	LYTVA_16042
OG0003869	DROME09592	LYTVA_12197
OG0003870	DROME12586, DROME12587	LYTVA_09623, LYTVA_02604
OG0003871	DROME19904, DROME19903	LYTVA_29042
OG0003873	DROME21721	LYTVA_12402
OG0003875	DROME19790, DROME19791	LYTVA_02952
OG0003876	DROME09112	LYTVA_08885
OG0003877	DROME03255, DROME03256	LYTVA_07189, LYTVA_05818
OG0003879	DROME15863, DROME15864	LYTVA_26740
OG0003881	DROME06398	LYTVA_02265
OG0003883	DROME12952, DROME12953	LYTVA_29680
OG0003884	DROME16036	LYTVA_04955
OG0003885	DROME01881, DROME01880	LYTVA_22856
OG0003886	DROME16702	LYTVA_00295
OG0003887	DROME05627	LYTVA_19626
OG0003887	DROME16856	LYTVA_04461
OG0003888	DROME14996	LYTVA_27229, LYTVA_07798
OG0003889	DROME06390	LYTVA_29995
OG0003892	DROME03882, DROME03883, DROME03881	LYTVA_28820
OG0003893	DROME20864	LYTVA_09128
OG0003894	DROME08816	LYTVA_30206
OG0003895	DROME02851, DROME08609, DROME08610, DROME02850	LYTVA_16370
OG0003897	DROME08504, DROME08505	LYTVA_01009, LYTVA_18263
OG0003898	DROME10004, DROME10008, DROME10006, DROME10009, DROME10005, DROME10007	LYTVA_11060, LYTVA_08754
OG0003899	DROME15608	LYTVA_01604
OG0003903	DROME10193, DROME10192, DROME10577, DROME05877, DROME10568, DROME05866, DROME06507, DROME06503	LYTVA_02798, LYTVA_02947, LYTVA_14426
OG0003904	DROME13386	LYTVA_08407
OG0003906	DROME10315	LYTVA_00896
OG0003908	DROME07423	LYTVA_01565
OG0003908	DROME05483	LYTVA_23240
OG0003909	DROME12680	LYTVA_09021, LYTVA_04292
OG0003910	DROME10387	LYTVA_15956
OG0003911	DROME11361	LYTVA_13769
OG0003912	DROME03970, DROME03969, DROME03443	LYTVA_20384
OG0003913	DROME04350	LYTVA_01876, LYTVA_18035, LYTVA_17952, LYTVA_20575
OG0003915	DROME04519	LYTVA_03286, LYTVA_20325, LYTVA_29470
OG0003917	DROME06379	LYTVA_13069
OG0003918	DROME16748, DROME16746, DROME16745, DROME16747	LYTVA_03867
OG0003919	DROME21549	LYTVA_25024
OG0003920	DROME16629, DROME16630	LYTVA_03736
OG0003921	DROME02956, DROME02955, DROME02957	LYTVA_29296
OG0003923	DROME02152, DROME02153, DROME02151, DROME02154, DROME00715, DROME00714	LYTVA_19351
OG0003925	DROME01564, DROME01563	LYTVA_23157
OG0003926	DROME01565, DROME01567, DROME01566	LYTVA_00309
OG0003930	DROME20922	LYTVA_25579, LYTVA_23488
OG0003931	DROME02384, DROME02385	LYTVA_22630
OG0003933	DROME03669	LYTVA_22915
OG0003935	DROME00302	LYTVA_23260
OG0003936	DROME02177	LYTVA_03319
OG0003938	DROME13183	LYTVA_07799
OG0003939	DROME01287	LYTVA_03990, LYTVA_08883
OG0003940	DROME13675	LYTVA_05716, LYTVA_21871
OG0003942	DROME15620	LYTVA_19868, LYTVA_04089
OG0003945	DROME01863	LYTVA_00843
OG0003946	DROME13159, DROME13158	LYTVA_00597
OG0003947	DROME08292	LYTVA_21166
OG0003949	DROME09152	LYTVA_06512, LYTVA_01213
OG0003950	DROME16615	LYTVA_22866
OG0003958	DROME00635	LYTVA_10240
OG0003961	DROME17804	LYTVA_18404
OG0003962	DROME09201	LYTVA_27585
OG0003967	DROME15281	LYTVA_21341
OG0003968	DROME04759, DROME04758	LYTVA_18737
OG0003970	DROME08299	LYTVA_27881
OG0003971	DROME06198	LYTVA_12905
OG0003972	DROME03377	LYTVA_26756
OG0003973	DROME13196, DROME13195, DROME13194	LYTVA_08780
OG0003998	DROME16844, DROME16845, DROME16846, DROME16848, DROME16847, DROME16849	LYTVA_04462
OG0003999	DROME14381, DROME14380	LYTVA_02706
OG0004000	DROME11283	LYTVA_13016
OG0004002	DROME08892	LYTVA_14687
OG0004004	DROME11755, DROME11754	LYTVA_12647
OG0004007	DROME18644	LYTVA_16332
OG0004009	DROME09732, DROME09731, DROME09733, DROME09734, DROME09735	LYTVA_27360
OG0004011	DROME02697, DROME02696, DROME02701	LYTVA_07133
OG0004012	DROME11288	LYTVA_26169
OG0004014	DROME02886, DROME02837	LYTVA_26908
OG0004015	DROME07793	LYTVA_14499
OG0004017	DROME02036	LYTVA_26976
OG0004019	DROME01647	LYTVA_11599, LYTVA_11549
OG0004021	DROME19870	LYTVA_07062, LYTVA_20594
OG0004022	DROME10913, DROME10915, DROME10912, DROME10914	LYTVA_29080, LYTVA_06465
OG0004023	DROME16512, DROME19067	LYTVA_16983
OG0004025	DROME16102	LYTVA_06115
OG0004028	DROME21582, DROME21583	LYTVA_25968
OG0004031	DROME01221, DROME01220, DROME01218, DROME01219, DROME01214, DROME01217, DROME01215, DROME01216	LYTVA_19098
OG0004035	DROME03941, DROME03943, DROME03942, DROME03940	LYTVA_24098
OG0004036	DROME19609	LYTVA_28065
OG0004037	DROME06863	LYTVA_20546
OG0004038	DROME02888	LYTVA_30220
OG0004040	DROME07203	LYTVA_03042
OG0004041	DROME05936	LYTVA_30034, LYTVA_16536
OG0004042	DROME16619	LYTVA_08337
OG0004044	DROME05299, DROME05298	LYTVA_04278
OG0004045	DROME06772	LYTVA_00602
OG0004047	DROME02487, DROME02484, DROME02486, DROME02485	LYTVA_22628
OG0004048	DROME17671	LYTVA_16472
OG0004053	DROME21730	LYTVA_05254
OG0004057	DROME00479	LYTVA_23851, LYTVA_02242
OG0004059	DROME13217	LYTVA_13931
OG0004060	DROME20687	LYTVA_13733
OG0004061	DROME03990	LYTVA_04703, LYTVA_20063
OG0004062	DROME16212	LYTVA_10442
OG0004064	DROME06301	LYTVA_00970
OG0004065	DROME02456	LYTVA_23835, LYTVA_06332
OG0004067	DROME14860	LYTVA_14146
OG0004068	DROME11057	LYTVA_11542
OG0004069	DROME10101	LYTVA_15685
OG0004070	DROME04845	LYTVA_26461, LYTVA_08824
OG0004071	DROME15812	LYTVA_15303
OG0004072	DROME21957, DROME17982	LYTVA_02954
OG0004073	DROME01650	LYTVA_02075, LYTVA_02074
OG0004074	DROME06751	LYTVA_08586
OG0004076	DROME00303	LYTVA_03921
OG0004078	DROME11078	LYTVA_09313
OG0004079	DROME14266, DROME14264, DROME14261, DROME14262, DROME14263, DROME14265	LYTVA_06671
OG0004080	DROME06468, DROME06467	LYTVA_29208
OG0004081	DROME16707, DROME16708, DROME16709, DROME16710	LYTVA_02736
OG0004082	DROME08161	LYTVA_06311, LYTVA_06309
OG0004084	DROME12357	LYTVA_18649
OG0004085	DROME05732, DROME05731, DROME05733	LYTVA_08513, LYTVA_28587
OG0004089	DROME00381	LYTVA_20890, LYTVA_05104
OG0004091	DROME14119	LYTVA_09473
OG0004092	DROME12563	LYTVA_11252, LYTVA_08054
OG0004095	DROME13735	LYTVA_27647
OG0004096	DROME00515	LYTVA_24655
OG0004098	DROME01948	LYTVA_17957
OG0004099	DROME19388	LYTVA_16532
OG0004101	DROME08755, DROME08757, DROME08756	LYTVA_16379
OG0004102	DROME12666	LYTVA_22604
OG0004106	DROME05999	LYTVA_16270, LYTVA_17077
OG0004107	DROME12701, DROME19212	LYTVA_26766
OG0004110	DROME17755	LYTVA_17391
OG0004112	DROME12140	LYTVA_05426
OG0004113	DROME06222, DROME06223	LYTVA_23980, LYTVA_20632
OG0004114	DROME16337	LYTVA_09095
OG0004115	DROME13846, DROME13845, DROME13844	LYTVA_26409
OG0004116	DROME02477	LYTVA_11277, LYTVA_16339
OG0004118	DROME19673	LYTVA_28391
OG0004119	DROME14543	LYTVA_18575
OG0004121	DROME03957	LYTVA_26411
OG0004122	DROME08383	LYTVA_11268, LYTVA_00469
OG0004123	DROME12798	LYTVA_16672
OG0004124	DROME02608	LYTVA_03931
OG0004127	DROME07186	LYTVA_25845, LYTVA_00859
OG0004130	DROME05314	LYTVA_10134
OG0004133	DROME02029	LYTVA_18548
OG0004134	DROME14839	LYTVA_23721, LYTVA_17051
OG0004135	DROME03879	LYTVA_30000
OG0004136	DROME17670	LYTVA_29265, LYTVA_10739, LYTVA_15507
OG0004139	DROME14020	LYTVA_12489
OG0004140	DROME02610	LYTVA_23705
OG0004142	DROME06754	LYTVA_07168
OG0004143	DROME13621	LYTVA_00742, LYTVA_25759
OG0004145	DROME08647, DROME14074, DROME14075	LYTVA_14753
OG0004147	DROME06149	LYTVA_08242
OG0004148	DROME06090, DROME06089	LYTVA_28754
OG0004149	DROME11017, DROME11016, DROME11015	LYTVA_02180
OG0004150	DROME04551, DROME04550	LYTVA_10446, LYTVA_04771
OG0004151	DROME14564	LYTVA_22027, LYTVA_29972, LYTVA_22026
OG0004153	DROME12893	LYTVA_24977, LYTVA_14935
OG0004156	DROME18060	LYTVA_23102
OG0004158	DROME10050	LYTVA_10767
OG0004166	DROME17896	LYTVA_05496
OG0004167	DROME18913	LYTVA_09956
OG0004168	DROME05468	LYTVA_10352
OG0004169	DROME00368	LYTVA_22122
OG0004170	DROME12078	LYTVA_03467
OG0004171	DROME07182	LYTVA_12650, LYTVA_12649, LYTVA_07825
OG0004176	DROME10985, DROME10984	LYTVA_12701
OG0004178	DROME02387, DROME04815	LYTVA_00771
OG0004180	DROME20474	LYTVA_15146, LYTVA_02955
OG0004181	DROME12964	LYTVA_28184, LYTVA_29381
OG0004182	DROME16363	LYTVA_02516, LYTVA_26684
OG0004183	DROME09271	LYTVA_18118, LYTVA_09256
OG0004184	DROME04419	LYTVA_27243
OG0004185	DROME05297	LYTVA_00065
OG0004186	DROME16037	LYTVA_13218
OG0004187	DROME07871	LYTVA_09899
OG0004188	DROME07492, DROME07494, DROME07493	LYTVA_09818
OG0004190	DROME01879, DROME22091	LYTVA_26541
OG0004198	DROME17028	LYTVA_17837
OG0004215	DROME19401	LYTVA_17521, LYTVA_20252
OG0004216	DROME11793	LYTVA_05046
OG0004217	DROME21224	LYTVA_10684
OG0004219	DROME03490	LYTVA_13015
OG0004220	DROME07426, DROME07425	LYTVA_12987
OG0004222	DROME04949	LYTVA_04664
OG0004223	DROME01123, DROME06776	LYTVA_16944
OG0004225	DROME05012	LYTVA_21958
OG0004226	DROME15145	LYTVA_11757, LYTVA_01757
OG0004227	DROME04086	LYTVA_12126
OG0004228	DROME10277	LYTVA_17820, LYTVA_06103
OG0004229	DROME02866, DROME02865	LYTVA_15870
OG0004230	DROME18730, DROME18729	LYTVA_24896
OG0004231	DROME14487, DROME14486	LYTVA_21112
OG0004232	DROME15977	LYTVA_16476
OG0004235	DROME12429	LYTVA_20276
OG0004236	DROME17566	LYTVA_29541
OG0004237	DROME18213, DROME18214	LYTVA_10415
OG0004239	DROME15568	LYTVA_15516, LYTVA_12963
OG0004242	DROME03644, DROME06191	LYTVA_22292
OG0004243	DROME14802, DROME20505	LYTVA_09481
OG0004244	DROME10097	LYTVA_01667
OG0004245	DROME02038	LYTVA_24279, LYTVA_26637, LYTVA_24281
OG0004246	DROME07435	LYTVA_29403, LYTVA_27509
OG0004247	DROME13808	LYTVA_14365
OG0004248	DROME14001	LYTVA_23168
OG0004249	DROME04762	LYTVA_11288, LYTVA_11290
OG0004251	DROME04402	LYTVA_08695, LYTVA_17055
OG0004253	DROME20276, DROME20277, DROME20275	LYTVA_27876
OG0004254	DROME16850, DROME16851, DROME16852	LYTVA_15962
OG0004255	DROME06896, DROME06895	LYTVA_12403
OG0004257	DROME14416	LYTVA_15930
OG0004258	DROME05217	LYTVA_05034
OG0004259	DROME21474, DROME10563	LYTVA_21802
OG0004261	DROME10981	LYTVA_25179, LYTVA_25178, LYTVA_11226, LYTVA_21721
OG0004262	DROME16780	LYTVA_18711
OG0004263	DROME06450	LYTVA_29357, LYTVA_12199
OG0004264	DROME15193	LYTVA_24355
OG0004265	DROME05465	LYTVA_15750, LYTVA_15746
OG0004269	DROME16782	LYTVA_28413
OG0004270	DROME19295, DROME19296, DROME19297	LYTVA_25924
OG0004272	DROME21011	LYTVA_26397
OG0004273	DROME09850	LYTVA_03846
OG0004275	DROME16991	LYTVA_25889
OG0004276	DROME08381	LYTVA_00887
OG0004277	DROME05527, DROME17087, DROME15966, DROME15965, DROME15964, DROME13638, DROME13639	LYTVA_14258, LYTVA_28062
OG0004278	DROME01231	LYTVA_21762, LYTVA_19997
OG0004280	DROME22015	LYTVA_00315, LYTVA_29508
OG0004281	DROME00885	LYTVA_06895
OG0004282	DROME07183	LYTVA_16737
OG0004283	DROME21977	LYTVA_07813, LYTVA_10414
OG0004284	DROME19835, DROME19836	LYTVA_21849, LYTVA_03684
OG0004285	DROME12894	LYTVA_14336
OG0004287	DROME16211	LYTVA_30135
OG0004288	DROME12750, DROME12751	LYTVA_10116
OG0004289	DROME10833, DROME19397	LYTVA_15304, LYTVA_08621
OG0004290	DROME01469	LYTVA_08795
OG0004291	DROME16342	LYTVA_26380
OG0004292	DROME06641	LYTVA_29633
OG0004295	DROME20603, DROME20604, DROME20602	LYTVA_10836
OG0004297	DROME01005	LYTVA_26470, LYTVA_14136
OG0004299	DROME21406, DROME21405	LYTVA_10418, LYTVA_24447
OG0004301	DROME06959	LYTVA_17218
OG0004302	DROME01833	LYTVA_27877
OG0004303	DROME02789, DROME02790	LYTVA_05571
OG0004304	DROME15979, DROME15978	LYTVA_08021
OG0004305	DROME00211	LYTVA_07884
OG0004306	DROME06581, DROME06582, DROME06580, DROME06583	LYTVA_04812
OG0004307	DROME07784	LYTVA_23176
OG0004308	DROME08791, DROME08790	LYTVA_27577, LYTVA_15253
OG0004309	DROME11787	LYTVA_20861
OG0004310	DROME20002	LYTVA_21824
OG0004312	DROME07615	LYTVA_13567, LYTVA_05872
OG0004314	DROME04957	LYTVA_09224
OG0004315	DROME21705	LYTVA_14423
OG0004316	DROME06707	LYTVA_04481
OG0004317	DROME18648, DROME18649, DROME18650	LYTVA_23919
OG0004319	DROME01293	LYTVA_09566
OG0004321	DROME00141	LYTVA_13173
OG0004322	DROME21173, DROME21172	LYTVA_23319
OG0004323	DROME08716, DROME08715	LYTVA_25817
OG0004324	DROME19211, DROME05925, DROME05924	LYTVA_01961
OG0004325	DROME08792	LYTVA_15912
OG0004328	DROME06814, DROME06813	LYTVA_05322
OG0004329	DROME14796	LYTVA_10469
OG0004331	DROME09522	LYTVA_27302, LYTVA_21103
OG0004332	DROME03199	LYTVA_13221
OG0004333	DROME03525	LYTVA_21119
OG0004334	DROME17993, DROME17994	LYTVA_23900
OG0004335	DROME10278	LYTVA_05831, LYTVA_03828
OG0004338	DROME16553	LYTVA_14064
OG0004343	DROME10215	LYTVA_10492
OG0004345	DROME20919	LYTVA_15243
OG0004348	DROME08598, DROME08597	LYTVA_06128
OG0004349	DROME12070	LYTVA_06151
OG0004350	DROME08566	LYTVA_13333
OG0004353	DROME05577	LYTVA_00606, LYTVA_13736
OG0004354	DROME18943	LYTVA_02005
OG0004355	DROME01999	LYTVA_19137
OG0004356	DROME12218	LYTVA_23236
OG0004357	DROME01205, DROME01203	LYTVA_09241
OG0004358	DROME01539	LYTVA_17523
OG0004359	DROME15372	LYTVA_02266
OG0004360	DROME03158	LYTVA_09179, LYTVA_28719
OG0004362	DROME04321	LYTVA_21740
OG0004364	DROME18518, DROME02371	LYTVA_02485
OG0004365	DROME11247	LYTVA_05834
OG0004366	DROME02176	LYTVA_06643, LYTVA_27515
OG0004367	DROME05441, DROME05440, DROME05442	LYTVA_09396
OG0004368	DROME03958, DROME03959	LYTVA_06379
OG0004369	DROME08156	LYTVA_09883
OG0004370	DROME12142, DROME12141	LYTVA_30229
OG0004373	DROME07316	LYTVA_12488
OG0004374	DROME21010	LYTVA_22107
OG0004377	DROME02771, DROME02772, DROME02773, DROME02770	LYTVA_23335
OG0004378	DROME00771	LYTVA_15604
OG0004379	DROME14972, DROME14973	LYTVA_28643
OG0004381	DROME03934	LYTVA_18126
OG0004382	DROME16408, DROME16407	LYTVA_18561
OG0004385	DROME16721	LYTVA_17871
OG0004388	DROME07878	LYTVA_16559
OG0004391	DROME11785, DROME11784	LYTVA_09306, LYTVA_24715
OG0004393	DROME16127	LYTVA_06799
OG0004394	DROME00472, DROME00473	LYTVA_30193, LYTVA_14506
OG0004395	DROME14114, DROME14116, DROME14115, DROME14113, DROME14117, DROME14118	LYTVA_18598, LYTVA_13240
OG0004396	DROME00290, DROME00291	LYTVA_05452
OG0004397	DROME07584, DROME07585	LYTVA_23126
OG0004398	DROME20923	LYTVA_05438
OG0004399	DROME00026, DROME00027	LYTVA_18756
OG0004401	DROME15904	LYTVA_06522
OG0004404	DROME00111	LYTVA_29981
OG0004405	DROME20905	LYTVA_16143
OG0004407	DROME17000	LYTVA_09960
OG0004409	DROME07816	LYTVA_18965
OG0004413	DROME16031	LYTVA_15678
OG0004415	DROME19672	LYTVA_28761
OG0004417	DROME08382	LYTVA_08260
OG0004423	DROME09027, DROME09026	LYTVA_27161
OG0004424	DROME06710, DROME06709	LYTVA_21963
OG0004425	DROME09154	LYTVA_04158
OG0004459	DROME11629	LYTVA_10441, LYTVA_04612
OG0004460	DROME01612	LYTVA_05295, LYTVA_29632
OG0004462	DROME10763	LYTVA_20076
OG0004465	DROME21097, DROME00340	LYTVA_25687, LYTVA_12969
OG0004468	DROME08086	LYTVA_02592, LYTVA_18913
OG0004471	DROME04870, DROME04872, DROME04871	LYTVA_02607
OG0004472	DROME13220	LYTVA_08562
OG0004474	DROME12398, DROME12397	LYTVA_28353
OG0004476	DROME21347, DROME21348, DROME21349	LYTVA_16113
OG0004477	DROME03184	LYTVA_00888
OG0004478	DROME08802, DROME08801, DROME08806	LYTVA_08799
OG0004479	DROME02751	LYTVA_00476, LYTVA_04117, LYTVA_07724
OG0004480	DROME02479	LYTVA_24895
OG0004483	DROME01082, DROME01081	LYTVA_03457
OG0004484	DROME15453	LYTVA_00935
OG0004486	DROME03906	LYTVA_17364
OG0004487	DROME22095, DROME20434, DROME20435	LYTVA_15851
OG0004490	DROME02420	LYTVA_28558
OG0004491	DROME06306	LYTVA_04310, LYTVA_24604
OG0004493	DROME05464	LYTVA_27458
OG0004494	DROME12460, DROME12459	LYTVA_00181
OG0004495	DROME19461, DROME19460, DROME03167	LYTVA_01540
OG0004496	DROME10398	LYTVA_14373
OG0004497	DROME12594	LYTVA_18009, LYTVA_03405
OG0004498	DROME20932	LYTVA_12145, LYTVA_00159, LYTVA_28363
OG0004500	DROME19536	LYTVA_20358
OG0004503	DROME04705	LYTVA_09532, LYTVA_13945
OG0004506	DROME10904	LYTVA_19692
OG0004507	DROME17036	LYTVA_06354, LYTVA_26743
OG0004512	DROME10927	LYTVA_20700
OG0004513	DROME12675	LYTVA_19138
OG0004515	DROME15124, DROME19804	LYTVA_03119, LYTVA_29185, LYTVA_17033
OG0004518	DROME19881	LYTVA_14613, LYTVA_02025
OG0004519	DROME13472	LYTVA_25742
OG0004520	DROME13131	LYTVA_16032
OG0004523	DROME07758	LYTVA_02111
OG0004524	DROME19557	LYTVA_04551
OG0004525	DROME13522	LYTVA_04264, LYTVA_18553
OG0004529	DROME14562	LYTVA_01959
OG0004530	DROME03349	LYTVA_11116, LYTVA_17848
OG0004532	DROME11183	LYTVA_16802
OG0004533	DROME16934, DROME16933	LYTVA_29598
OG0004534	DROME11128, DROME11127	LYTVA_21294
OG0004535	DROME11313, DROME11681	LYTVA_01326
OG0004538	DROME01010	LYTVA_26379
OG0004539	DROME22056, DROME22055	LYTVA_28625
OG0004540	DROME21936, DROME17090	LYTVA_07398, LYTVA_07396
OG0004542	DROME14306, DROME14305	LYTVA_17843
OG0004543	DROME16410	LYTVA_13629, LYTVA_27820
OG0004544	DROME03219	LYTVA_24449
OG0004545	DROME14918	LYTVA_25949, LYTVA_02321
OG0004546	DROME07299	LYTVA_26469
OG0004548	DROME20368, DROME10401	LYTVA_04949, LYTVA_13430
OG0004550	DROME17029	LYTVA_18000
OG0004551	DROME17768, DROME17769	LYTVA_08055
OG0004552	DROME00895	LYTVA_27213
OG0004553	DROME15169, DROME15168, DROME15170, DROME15171, DROME15167, DROME15172	LYTVA_11543, LYTVA_25544
OG0004554	DROME15667	LYTVA_17490
OG0004555	DROME08499, DROME08501, DROME08498, DROME08500	LYTVA_03872
OG0004557	DROME07905	LYTVA_02192
OG0004561	DROME14241, DROME14240	LYTVA_17889
OG0004563	DROME01043	LYTVA_23594, LYTVA_13340
OG0004564	DROME05211	LYTVA_29664
OG0004565	DROME02327, DROME02328	LYTVA_02489
OG0004566	DROME09871	LYTVA_11051, LYTVA_17110
OG0004567	DROME02916	LYTVA_18454
OG0004569	DROME06466	LYTVA_09982
OG0004570	DROME03152, DROME03153	LYTVA_13935
OG0004571	DROME15691, DROME15692	LYTVA_14576
OG0004573	DROME00139	LYTVA_17192
OG0004577	DROME08875, DROME08876	LYTVA_11608
OG0004578	DROME06808	LYTVA_26903
OG0004579	DROME01846	LYTVA_18859
OG0004581	DROME17808, DROME17807, DROME17806	LYTVA_28885
OG0004582	DROME06477	LYTVA_19263
OG0004583	DROME11053	LYTVA_15816
OG0004584	DROME21581	LYTVA_28504
OG0004585	DROME01558, DROME01556, DROME01557	LYTVA_04116
OG0004589	DROME10033, DROME10032	LYTVA_09509
OG0004590	DROME15582, DROME11041, DROME11040	LYTVA_05932
OG0004593	DROME07438	LYTVA_10440
OG0004597	DROME12390	LYTVA_05808
OG0004601	DROME05651, DROME05650	LYTVA_30200
OG0004602	DROME02726, DROME12032	LYTVA_07552, LYTVA_23290
OG0004603	DROME10465, DROME10466, DROME10464	LYTVA_15394
OG0004607	DROME13125, DROME13124, DROME13126	LYTVA_06730
OG0004609	DROME08817	LYTVA_25027
OG0004610	DROME10381	LYTVA_15593
OG0004611	DROME16445	LYTVA_03557
OG0004612	DROME00790	LYTVA_14652
OG0004613	DROME05353	LYTVA_16660
OG0004614	DROME13073, DROME13075, DROME13074	LYTVA_20720, LYTVA_20719
OG0004616	DROME19950, DROME19951	LYTVA_00918
OG0004619	DROME17529	LYTVA_04247
OG0004621	DROME20061, DROME20060	LYTVA_28481
OG0004622	DROME08147, DROME08146	LYTVA_09479
OG0004625	DROME00122	LYTVA_23609
OG0004626	DROME04697	LYTVA_13913, LYTVA_09916
OG0004627	DROME18129, DROME18128, DROME18127	LYTVA_28887
OG0004628	DROME03937	LYTVA_10287
OG0004629	DROME06036	LYTVA_12574
OG0004630	DROME13583	LYTVA_20130
OG0004633	DROME15422	LYTVA_19530
OG0004634	DROME00888	LYTVA_18328, LYTVA_15495
OG0004635	DROME17782	LYTVA_00293, LYTVA_15165
OG0004639	DROME08016	LYTVA_06644, LYTVA_25887
OG0004646	DROME06988	LYTVA_07777
OG0004647	DROME12086	LYTVA_07140
OG0004648	DROME18522	LYTVA_03524
OG0004649	DROME20953	LYTVA_10236
OG0004651	DROME21452, DROME21453	LYTVA_06969, LYTVA_00062
OG0004652	DROME17381	LYTVA_27671
OG0004654	DROME05489, DROME05488	LYTVA_21675
OG0004655	DROME01318	LYTVA_08466
OG0004656	DROME16743	LYTVA_18760
OG0004657	DROME03195	LYTVA_18672
OG0004658	DROME09698	LYTVA_20135
OG0004659	DROME14307	LYTVA_02279
OG0004660	DROME17308, DROME17309, DROME17306, DROME17307	LYTVA_12983
OG0004662	DROME19806	LYTVA_29731, LYTVA_02690
OG0004663	DROME20926	LYTVA_05938
OG0004667	DROME16447, DROME16446, DROME16449, DROME16448	LYTVA_12412, LYTVA_25621, LYTVA_10383, LYTVA_06246
OG0004671	DROME19389	LYTVA_21221
OG0004672	DROME19572	LYTVA_09235
OG0004674	DROME20610	LYTVA_04839, LYTVA_28228
OG0004675	DROME01467, DROME01466, DROME03380	LYTVA_29989, LYTVA_25113
OG0004676	DROME18548	LYTVA_25246
OG0004677	DROME00115	LYTVA_30124
OG0004678	DROME04998, DROME04997	LYTVA_19924
OG0004679	DROME04800	LYTVA_16027, LYTVA_27884
OG0004681	DROME07478, DROME07479	LYTVA_09470, LYTVA_19889, LYTVA_19888
OG0004682	DROME14960, DROME14957	LYTVA_24734
OG0004683	DROME20448	LYTVA_20336
OG0004684	DROME16043	LYTVA_23257
OG0004685	DROME18917, DROME18916	LYTVA_06896
OG0004687	DROME02093	LYTVA_17898
OG0004688	DROME08291	LYTVA_12281
OG0004689	DROME11694	LYTVA_19241, LYTVA_24022, LYTVA_15222
OG0004690	DROME07347	LYTVA_02921
OG0004692	DROME08213, DROME01042, DROME01041, DROME01050, DROME02438	LYTVA_28535
OG0004694	DROME13257	LYTVA_09383
OG0004699	DROME03068	LYTVA_11171
OG0004700	DROME06957	LYTVA_06651
OG0004703	DROME19325	LYTVA_20677
OG0004705	DROME20075, DROME20076	LYTVA_23090, LYTVA_23089
OG0004707	DROME19641	LYTVA_28560
OG0004708	DROME00172	LYTVA_09002
OG0004711	DROME06479	LYTVA_14580, LYTVA_27491
OG0004728	DROME01900	LYTVA_11232, LYTVA_03716
OG0004730	DROME02564	LYTVA_14092
OG0004731	DROME19893, DROME19894	LYTVA_08845, LYTVA_24480
OG0004733	DROME04757	LYTVA_08122, LYTVA_00358
OG0004739	DROME16590	LYTVA_00536
OG0004740	DROME20299	LYTVA_03548
OG0004743	DROME03419	LYTVA_29733, LYTVA_09642, LYTVA_20623
OG0004744	DROME08184	LYTVA_21730
OG0004747	DROME00628	LYTVA_23129
OG0004749	DROME10966	LYTVA_25597, LYTVA_15360
OG0004751	DROME01337, DROME01338	LYTVA_12049
OG0004752	DROME18734	LYTVA_02105
