Orthogroup	DROME	STRPU_ok
OG0003538	DROME20330	STRPU_05821
OG0003539	DROME09387, DROME09386	STRPU_22523
OG0003541	DROME10049, DROME10048	STRPU_25471
OG0003543	DROME18669	STRPU_16716
OG0003544	DROME05896	STRPU_07440, STRPU_07449
OG0003545	DROME08949	STRPU_09297
OG0003547	DROME10735, DROME10734, DROME10733, DROME10732	STRPU_12469
OG0003548	DROME15072	STRPU_09626
OG0003550	DROME17938, DROME17942, DROME17940, DROME17941, DROME17939	STRPU_01035, STRPU_23404
OG0003551	DROME18271, DROME18270, DROME16713	STRPU_18972, STRPU_18959
OG0003552	DROME18554, DROME18555	STRPU_20147
OG0003553	DROME17708	STRPU_10274
OG0003554	DROME19011, DROME19012, DROME17407, DROME12945	STRPU_09335
OG0003556	DROME06703, DROME06702	STRPU_08012
OG0003558	DROME06037	STRPU_27128
OG0003560	DROME18173	STRPU_20500
OG0003561	DROME10510	STRPU_17360, STRPU_17346
OG0003562	DROME12847, DROME12848	STRPU_24859
OG0003564	DROME16736	STRPU_09624
OG0003566	DROME08493, DROME08492	STRPU_11918, STRPU_11878
OG0003567	DROME20360, DROME20359	STRPU_02062, STRPU_09090
OG0003568	DROME08773	STRPU_14841
OG0003569	DROME14126, DROME14122, DROME14123, DROME14127, DROME14124, DROME14125, DROME14128	STRPU_23349
OG0003570	DROME14267, DROME14246	STRPU_02794
OG0003571	DROME19608	STRPU_26236
OG0003573	DROME07521	STRPU_14812
OG0003577	DROME13612, DROME13617, DROME13613, DROME13615, DROME13614, DROME13616, DROME13611	STRPU_22045
OG0003578	DROME16703	STRPU_14245
OG0003579	DROME17312	STRPU_04470
OG0003581	DROME08243, DROME08242, DROME08244, DROME08245	STRPU_24378
OG0003582	DROME21943, DROME02803, DROME12866, DROME13082, DROME14515, DROME13104	STRPU_22683
OG0003597	DROME16622, DROME16621	STRPU_01702, STRPU_02662
OG0003599	DROME08018	STRPU_26822
OG0003603	DROME05424	STRPU_08310
OG0003604	DROME19568	STRPU_14769, STRPU_02554
OG0003606	DROME07484, DROME07483, DROME07482	STRPU_17457, STRPU_17474
OG0003610	DROME07982, DROME07983	STRPU_01053, STRPU_24252
OG0003611	DROME17638	STRPU_09452, STRPU_01510
OG0003613	DROME00856	STRPU_12108, STRPU_12143
OG0003615	DROME16618, DROME16617	STRPU_19046
OG0003617	DROME16095	STRPU_13092, STRPU_13104
OG0003618	DROME15284, DROME15283	STRPU_08027, STRPU_02032
OG0003619	DROME13589, DROME13590	STRPU_05456
OG0003620	DROME17770	STRPU_00502, STRPU_15940
OG0003621	DROME13714, DROME13715, DROME13713	STRPU_17041, STRPU_01807
OG0003623	DROME01675	STRPU_11446
OG0003624	DROME12696	STRPU_23504
OG0003629	DROME03564	STRPU_06506
OG0003630	DROME06784	STRPU_14988, STRPU_14958
OG0003631	DROME07363	STRPU_04940
OG0003632	DROME18545	STRPU_11322
OG0003635	DROME04946	STRPU_04873, STRPU_05033, STRPU_05106
OG0003638	DROME16659	STRPU_21025
OG0003639	DROME16964	STRPU_14552
OG0003641	DROME01116	STRPU_00224, STRPU_25964
OG0003642	DROME19937, DROME19935, DROME19939, DROME19940, DROME19936, DROME19938	STRPU_27230
OG0003644	DROME00616	STRPU_19783, STRPU_00787
OG0003645	DROME12178	STRPU_05770
OG0003646	DROME09249, DROME09250	STRPU_26839
OG0003647	DROME16616	STRPU_27138
OG0003649	DROME12148, DROME12149	STRPU_26514
OG0003650	DROME10934, DROME10933	STRPU_07527
OG0003655	DROME13069, DROME13070	STRPU_17785
OG0003656	DROME14867, DROME14868, DROME19174	STRPU_23061, STRPU_00647
OG0003657	DROME04619	STRPU_22899, STRPU_22914
OG0003658	DROME07032	STRPU_23985
OG0003659	DROME09855	STRPU_24909
OG0003660	DROME02231, DROME02233, DROME02232	STRPU_04268
OG0003661	DROME07051	STRPU_23064, STRPU_00650
OG0003664	DROME05104	STRPU_08332
OG0003666	DROME11426	STRPU_00986, STRPU_23456
OG0003667	DROME18793, DROME18792, DROME03291	STRPU_14206
OG0003668	DROME15022, DROME15023	STRPU_26719
OG0003669	DROME05487	STRPU_19296, STRPU_01851
OG0003671	DROME13120	STRPU_09909
OG0003672	DROME03649	STRPU_08809
OG0003674	DROME09782	STRPU_08882, STRPU_00939
OG0003677	DROME10098	STRPU_13383, STRPU_13363
OG0003678	DROME20450	STRPU_19225
OG0003679	DROME02313	STRPU_24398
OG0003680	DROME01384	STRPU_24042, STRPU_02621
OG0003681	DROME08680, DROME08681	STRPU_11705
OG0003682	DROME12564	STRPU_20705
OG0003683	DROME03935	STRPU_14243
OG0003686	DROME06762	STRPU_25646, STRPU_25651
OG0003687	DROME12601	STRPU_13921, STRPU_13934
OG0003690	DROME00439	STRPU_21873
OG0003692	DROME11124	STRPU_01575, STRPU_09381
OG0003693	DROME08115	STRPU_22769, STRPU_01926
OG0003694	DROME12215, DROME12216	STRPU_00897, STRPU_23023
OG0003695	DROME01947	STRPU_20388
OG0003696	DROME10156	STRPU_23695, STRPU_23693
OG0003697	DROME03932, DROME03930, DROME03929, DROME03931	STRPU_08308
OG0003698	DROME17520	STRPU_09884
OG0003700	DROME01181, DROME01182	STRPU_08820
OG0003701	DROME18636, DROME18637	STRPU_24397
OG0003703	DROME15370	STRPU_12263
OG0003704	DROME02181, DROME02180	STRPU_07662, STRPU_18902
OG0003708	DROME12282, DROME12281	STRPU_17774
OG0003709	DROME13668, DROME18688	STRPU_25377
OG0003710	DROME19166, DROME19168, DROME19167, DROME19169	STRPU_17764
OG0003712	DROME10970	STRPU_02201, STRPU_09234, STRPU_09233, STRPU_02200
OG0003713	DROME05410	STRPU_07731
OG0003716	DROME18657	STRPU_11467
OG0003717	DROME10046	STRPU_24884
OG0003718	DROME01297	STRPU_24139
OG0003719	DROME14563	STRPU_26767, STRPU_26753
OG0003720	DROME17484	STRPU_16621
OG0003721	DROME09052	STRPU_21833
OG0003722	DROME05995	STRPU_20141
OG0003729	DROME04356, DROME06341	STRPU_24047, STRPU_02614
OG0003731	DROME02907	STRPU_20490
OG0003732	DROME10070	STRPU_05954
OG0003733	DROME00230	STRPU_18985
OG0003734	DROME19430	STRPU_20278, STRPU_20274, STRPU_20313, STRPU_00129
OG0003735	DROME19631	STRPU_17084
OG0003737	DROME05769, DROME16282, DROME16607, DROME16283	STRPU_19671, STRPU_19650
OG0003738	DROME11561, DROME11562	STRPU_08163
OG0003740	DROME01620	STRPU_12532
OG0003741	DROME14002, DROME20156	STRPU_02688, STRPU_01677
OG0003742	DROME17331, DROME17332	STRPU_22532
OG0003743	DROME13785	STRPU_18134
OG0003744	DROME08150	STRPU_22977
OG0003745	DROME20574, DROME20575	STRPU_14449, STRPU_14432
OG0003746	DROME01977	STRPU_13668, STRPU_02402
OG0003747	DROME00997, DROME00995, DROME00994, DROME00996	STRPU_07517
OG0003748	DROME01784	STRPU_23161
OG0003749	DROME18502, DROME18501	STRPU_12317
OG0003750	DROME15590	STRPU_03777
OG0003753	DROME12522, DROME12521, DROME12523	STRPU_08790
OG0003754	DROME08228, DROME08227	STRPU_12707
OG0003755	DROME10789, DROME20093, DROME20094	STRPU_15415
OG0003756	DROME21916, DROME21915, DROME03180, DROME21917	STRPU_25349, STRPU_25348
OG0003758	DROME11710, DROME11712, DROME11711	STRPU_21990, STRPU_21988
OG0003759	DROME06383	STRPU_10861, STRPU_10841
OG0003761	DROME14154, DROME16436	STRPU_22011
OG0003763	DROME19350	STRPU_17640, STRPU_02280
OG0003764	DROME21578	STRPU_08733, STRPU_01439
OG0003767	DROME02791	STRPU_07021
OG0003769	DROME11691, DROME11690, DROME11693, DROME11692	STRPU_26021
OG0003771	DROME11019, DROME11021, DROME11022, DROME11020, DROME11018	STRPU_08361
OG0003772	DROME12948	STRPU_16769, STRPU_01739
OG0003773	DROME05209	STRPU_08673
OG0003777	DROME18238, DROME18237, DROME18236	STRPU_08593, STRPU_00310
OG0003778	DROME13171	STRPU_11538
OG0003779	DROME17898	STRPU_06113
OG0003795	DROME10754, DROME10753, DROME10755	STRPU_23591
OG0003798	DROME12695	STRPU_05134, STRPU_05061
OG0003803	DROME02481, DROME02482	STRPU_20204
OG0003805	DROME01815	STRPU_10694, STRPU_00258, STRPU_00990
OG0003806	DROME01868	STRPU_00975, STRPU_08841
OG0003807	DROME20522, DROME05215	STRPU_08093
OG0003808	DROME08174	STRPU_24251, STRPU_01054
OG0003809	DROME04169, DROME04168	STRPU_04114
OG0003811	DROME14988, DROME14990, DROME14989	STRPU_05891
OG0003813	DROME10056	STRPU_04220, STRPU_04255
OG0003817	DROME00653	STRPU_03385, STRPU_03401, STRPU_03391, STRPU_03416
OG0003818	DROME11129	STRPU_05558, STRPU_05616
OG0003820	DROME07987	STRPU_27077
OG0003823	DROME12335	STRPU_24666
OG0003824	DROME17215	STRPU_09421, STRPU_01538
OG0003827	DROME06883, DROME06884	STRPU_19325
OG0003828	DROME10911	STRPU_20403
OG0003829	DROME01864	STRPU_20384
OG0003831	DROME02158	STRPU_05243
OG0003832	DROME22043	STRPU_23140
OG0003834	DROME21433	STRPU_26294, STRPU_26268
OG0003836	DROME15123	STRPU_05030
OG0003837	DROME14236, DROME08398	STRPU_08087
OG0003838	DROME00382, DROME00383	STRPU_05727
OG0003839	DROME21710	STRPU_19903
OG0003841	DROME10377, DROME10376, DROME21784	STRPU_19672, STRPU_19649
OG0003843	DROME02011	STRPU_21504
OG0003844	DROME19636, DROME19637	STRPU_27219
OG0003845	DROME21374	STRPU_14394
OG0003846	DROME14576	STRPU_10200
OG0003848	DROME19059, DROME03440, DROME21451, DROME09630	STRPU_19765
OG0003849	DROME18363, DROME18362	STRPU_26764, STRPU_26750
OG0003850	DROME19645	STRPU_17743
OG0003851	DROME07873, DROME07872, DROME07874	STRPU_22235
OG0003852	DROME08152	STRPU_22104
OG0003853	DROME00889	STRPU_21495, STRPU_21486
OG0003854	DROME11356	STRPU_26673
OG0003856	DROME18670	STRPU_09243
OG0003857	DROME21963	STRPU_09242
OG0003858	DROME12659	STRPU_20968
OG0003860	DROME03956	STRPU_24611
OG0003861	DROME13113	STRPU_17125, STRPU_17109
OG0003863	DROME16970, DROME16972, DROME16971	STRPU_10014
OG0003864	DROME16687, DROME16688	STRPU_21449
OG0003865	DROME12154, DROME12155	STRPU_25046
OG0003866	DROME15012, DROME15013	STRPU_17669, STRPU_02253
OG0003867	DROME04382	STRPU_10594
OG0003868	DROME05264, DROME05265, DROME05263	STRPU_19663, STRPU_19655
OG0003869	DROME09592	STRPU_00857, STRPU_14063
OG0003870	DROME12586, DROME12587	STRPU_12851, STRPU_12861
OG0003871	DROME19904, DROME19903	STRPU_08000
OG0003872	DROME05404	STRPU_14352
OG0003873	DROME21721	STRPU_11352
OG0003874	DROME06608	STRPU_26807
OG0003875	DROME19790, DROME19791	STRPU_12470
OG0003876	DROME09112	STRPU_18481, STRPU_18439
OG0003877	DROME03255, DROME03256	STRPU_06336
OG0003879	DROME15863, DROME15864	STRPU_26896
OG0003881	DROME06398	STRPU_23870, STRPU_23833
OG0003883	DROME12952, DROME12953	STRPU_10088, STRPU_10151
OG0003884	DROME16036	STRPU_22886
OG0003885	DROME01881, DROME01880	STRPU_07351
OG0003886	DROME16702	STRPU_25179
OG0003887	DROME05627	STRPU_15393
OG0003887	DROME16856	STRPU_04757
OG0003888	DROME14996	STRPU_17913
OG0003889	DROME06390	STRPU_08854, STRPU_00968
OG0003892	DROME03882, DROME03883, DROME03881	STRPU_01952, STRPU_22793
OG0003893	DROME20864	STRPU_20996
OG0003894	DROME08816	STRPU_20332
OG0003895	DROME02851, DROME08609, DROME08610, DROME02850	STRPU_09912
OG0003897	DROME08504, DROME08505	STRPU_10680, STRPU_00559
OG0003898	DROME10004, DROME10008, DROME10006, DROME10009, DROME10005, DROME10007	STRPU_06593
OG0003899	DROME15608	STRPU_24703, STRPU_24689
OG0003903	DROME10193, DROME10192, DROME10577, DROME05877, DROME10568, DROME05866, DROME06507, DROME06503	STRPU_09773, STRPU_09730
OG0003904	DROME13386	STRPU_23136
OG0003906	DROME10315	STRPU_26939
OG0003908	DROME05483	STRPU_23887
OG0003909	DROME12680	STRPU_26189
OG0003910	DROME10387	STRPU_16982
OG0003911	DROME11361	STRPU_24667
OG0003912	DROME03970, DROME03969, DROME03443	STRPU_26148
OG0003913	DROME04350	STRPU_18325, STRPU_01122
OG0003915	DROME04519	STRPU_06949
OG0003916	DROME10524, DROME10523	STRPU_26241
OG0003918	DROME16748, DROME16746, DROME16745, DROME16747	STRPU_04601
OG0003919	DROME21549	STRPU_14836
OG0003920	DROME16629, DROME16630	STRPU_17479
OG0003921	DROME02956, DROME02955, DROME02957	STRPU_24499
OG0003923	DROME02152, DROME02153, DROME02151, DROME02154, DROME00715, DROME00714	STRPU_13944, STRPU_13941
OG0003925	DROME01564, DROME01563	STRPU_11004, STRPU_00344
OG0003926	DROME01565, DROME01567, DROME01566	STRPU_10755
OG0003929	DROME08880	STRPU_25575
OG0003930	DROME20922	STRPU_11790
OG0003931	DROME02384, DROME02385	STRPU_08493
OG0003933	DROME03669	STRPU_23156
OG0003934	DROME11280	STRPU_24564
OG0003935	DROME00302	STRPU_20857, STRPU_20894
OG0003936	DROME02177	STRPU_26066
OG0003938	DROME13183	STRPU_17909
OG0003939	DROME01287	STRPU_18436, STRPU_18437, STRPU_18479
OG0003940	DROME13675	STRPU_21913
OG0003942	DROME15620	STRPU_10724
OG0003944	DROME18760	STRPU_26716
OG0003945	DROME01863	STRPU_12909
OG0003946	DROME13159, DROME13158	STRPU_09832
OG0003947	DROME08292	STRPU_09926
OG0003949	DROME09152	STRPU_12187
OG0003950	DROME16615	STRPU_12188
OG0003951	DROME07725	STRPU_23993
OG0003955	DROME16756	STRPU_05331
OG0003958	DROME00635	STRPU_04451
OG0003959	DROME15055	STRPU_20127
OG0003961	DROME17804	STRPU_24706
OG0003962	DROME09201	STRPU_05218
OG0003964	DROME09409	STRPU_23696
OG0003965	DROME07977, DROME07971, DROME07972	STRPU_01083, STRPU_24217
OG0003967	DROME15281	STRPU_08909, STRPU_00918
OG0003968	DROME04759, DROME04758	STRPU_02867, STRPU_17095
OG0003969	DROME17765, DROME17762, DROME17766, DROME17763, DROME17764, DROME17767	STRPU_21355
OG0003970	DROME08299	STRPU_14715
OG0003971	DROME06198	STRPU_03433
OG0003972	DROME03377	STRPU_25335
OG0003973	DROME13196, DROME13195, DROME13194	STRPU_21229, STRPU_21231
OG0003976	DROME12934	STRPU_09678, STRPU_09677
OG0003998	DROME16844, DROME16845, DROME16846, DROME16848, DROME16847, DROME16849	STRPU_20556
OG0003999	DROME14381, DROME14380	STRPU_01968, STRPU_22810
OG0004000	DROME11283	STRPU_24949
OG0004002	DROME08892	STRPU_21325
OG0004004	DROME11755, DROME11754	STRPU_16146
OG0004005	DROME14778, DROME14779, DROME14780	STRPU_16657, STRPU_16683
OG0004007	DROME18644	STRPU_19148
OG0004009	DROME09732, DROME09731, DROME09733, DROME09734, DROME09735	STRPU_04637, STRPU_04668
OG0004011	DROME02697, DROME02696, DROME02701	STRPU_04289, STRPU_04319
OG0004012	DROME11288	STRPU_09870
OG0004015	DROME07793	STRPU_18380
OG0004017	DROME02036	STRPU_14536
OG0004019	DROME01647	STRPU_06670
OG0004020	DROME17726, DROME17727	STRPU_06472
OG0004021	DROME19870	STRPU_14759, STRPU_02563
OG0004022	DROME10913, DROME10915, DROME10912, DROME10914	STRPU_02269, STRPU_17653
OG0004023	DROME16512, DROME19067	STRPU_25909
OG0004025	DROME16102	STRPU_09604, STRPU_09594
OG0004027	DROME13967	STRPU_13511
OG0004028	DROME21582, DROME21583	STRPU_04568
OG0004031	DROME01221, DROME01220, DROME01218, DROME01219, DROME01214, DROME01217, DROME01215, DROME01216	STRPU_21388
OG0004032	DROME08117	STRPU_06807
OG0004033	DROME14180, DROME12245	STRPU_21510
OG0004035	DROME03941, DROME03943, DROME03942, DROME03940	STRPU_25661
OG0004036	DROME19609	STRPU_17564, STRPU_17586
OG0004037	DROME06863	STRPU_06495
OG0004038	DROME02888	STRPU_06801
OG0004040	DROME07203	STRPU_05771
OG0004041	DROME05936	STRPU_21042
OG0004042	DROME16619	STRPU_16694, STRPU_16667
OG0004044	DROME05299, DROME05298	STRPU_24535
OG0004045	DROME06772	STRPU_09829
OG0004047	DROME02487, DROME02484, DROME02486, DROME02485	STRPU_08496
OG0004048	DROME17671	STRPU_10205
OG0004051	DROME18087, DROME18086	STRPU_22150
OG0004053	DROME21730	STRPU_26759, STRPU_26744
OG0004054	DROME15059	STRPU_20700
OG0004057	DROME00479	STRPU_11804
OG0004059	DROME13217	STRPU_21348
OG0004060	DROME20687	STRPU_13836
OG0004061	DROME03990	STRPU_18518, STRPU_19001
OG0004062	DROME16212	STRPU_09567
OG0004064	DROME06301	STRPU_24939
OG0004065	DROME02456	STRPU_11423
OG0004067	DROME14860	STRPU_06102
OG0004068	DROME11057	STRPU_17877
OG0004069	DROME10101	STRPU_23907
OG0004070	DROME04845	STRPU_08271
OG0004071	DROME15812	STRPU_20340
OG0004072	DROME21957, DROME17982	STRPU_14126, STRPU_14112
OG0004073	DROME01650	STRPU_11758
OG0004074	DROME06751	STRPU_07232, STRPU_07258
OG0004075	DROME21242	STRPU_13427, STRPU_13424, STRPU_13422, STRPU_13420
OG0004076	DROME00303	STRPU_00594, STRPU_07563
OG0004078	DROME11078	STRPU_09343
OG0004079	DROME14266, DROME14264, DROME14261, DROME14262, DROME14263, DROME14265	STRPU_05743
OG0004080	DROME06468, DROME06467	STRPU_13277
OG0004081	DROME16707, DROME16708, DROME16709, DROME16710	STRPU_06127
OG0004082	DROME08161	STRPU_24384
OG0004084	DROME12357	STRPU_07666, STRPU_18901
OG0004085	DROME05732, DROME05731, DROME05733	STRPU_06109
OG0004089	DROME00381	STRPU_00370, STRPU_11032
OG0004091	DROME14119	STRPU_19319
OG0004092	DROME12563	STRPU_13303
OG0004095	DROME13735	STRPU_12681, STRPU_12680
OG0004096	DROME00515	STRPU_20338
OG0004098	DROME01948	STRPU_18328, STRPU_01120
OG0004099	DROME19388	STRPU_08317
OG0004101	DROME08755, DROME08757, DROME08756	STRPU_24073
OG0004102	DROME12666	STRPU_09962, STRPU_09983
OG0004105	DROME04809, DROME04810, DROME04811	STRPU_24009
OG0004106	DROME05999	STRPU_11447
OG0004107	DROME12701, DROME19212	STRPU_03930
OG0004108	DROME07361	STRPU_08376
OG0004110	DROME17755	STRPU_02810
OG0004111	DROME04654, DROME04653	STRPU_07781, STRPU_07758
OG0004112	DROME12140	STRPU_27382, STRPU_27383
OG0004113	DROME06222, DROME06223	STRPU_23577
OG0004114	DROME16337	STRPU_20826
OG0004115	DROME13846, DROME13845, DROME13844	STRPU_00175, STRPU_10848, STRPU_10829
OG0004116	DROME02477	STRPU_03821, STRPU_03835
OG0004118	DROME19673	STRPU_01975, STRPU_22816
OG0004119	DROME14543	STRPU_25283
OG0004120	DROME07794	STRPU_04036
OG0004121	DROME03957	STRPU_10753
OG0004122	DROME08383	STRPU_20119, STRPU_20098
OG0004123	DROME12798	STRPU_24495
OG0004124	DROME02608	STRPU_07572
OG0004127	DROME07186	STRPU_00575, STRPU_07543
OG0004130	DROME05314	STRPU_16002
OG0004131	DROME18904, DROME18905	STRPU_14462, STRPU_14463
OG0004133	DROME02029	STRPU_07007
OG0004134	DROME14839	STRPU_10399
OG0004135	DROME03879	STRPU_00976, STRPU_08840
OG0004136	DROME17670	STRPU_18932
OG0004139	DROME14020	STRPU_18649
OG0004140	DROME02610	STRPU_25703, STRPU_25684
OG0004142	DROME06754	STRPU_22286
OG0004143	DROME13621	STRPU_27285
OG0004144	DROME04309, DROME04310	STRPU_13998
OG0004145	DROME08647, DROME14074, DROME14075	STRPU_21032
OG0004147	DROME06149	STRPU_22168, STRPU_22175
OG0004148	DROME06090, DROME06089	STRPU_13669, STRPU_02401
OG0004149	DROME11017, DROME11016, DROME11015	STRPU_06926, STRPU_06908
OG0004150	DROME04551, DROME04550	STRPU_17897
OG0004151	DROME14564	STRPU_25469
OG0004153	DROME12893	STRPU_04733, STRPU_04726
OG0004156	DROME18060	STRPU_23130
OG0004158	DROME10050	STRPU_24023, STRPU_02639
OG0004159	DROME20404, DROME20403, DROME20402	STRPU_21251
OG0004160	DROME15565	STRPU_19074
OG0004164	DROME16332	STRPU_04686
OG0004166	DROME17896	STRPU_09733, STRPU_09689
OG0004167	DROME18913	STRPU_21156, STRPU_21164
OG0004168	DROME05468	STRPU_14329
OG0004169	DROME00368	STRPU_08900, STRPU_00919
OG0004170	DROME12078	STRPU_12942, STRPU_12955
OG0004171	DROME07182	STRPU_16148
OG0004176	DROME10985, DROME10984	STRPU_05147, STRPU_05071
OG0004178	DROME02387, DROME04815	STRPU_23007, STRPU_00881
OG0004179	DROME10276, DROME10274, DROME10275, DROME10273	STRPU_08384
OG0004180	DROME20474	STRPU_14125, STRPU_14113
OG0004181	DROME12964	STRPU_05420, STRPU_05421
OG0004182	DROME16363	STRPU_17424
OG0004183	DROME09271	STRPU_20295
OG0004184	DROME04419	STRPU_08996
OG0004185	DROME05297	STRPU_15635
OG0004186	DROME16037	STRPU_21395
OG0004187	DROME07871	STRPU_26055
OG0004188	DROME07492, DROME07494, DROME07493	STRPU_16239, STRPU_16200, STRPU_10934
OG0004189	DROME11000, DROME11001	STRPU_15403
OG0004190	DROME01879, DROME22091	STRPU_08808
OG0004198	DROME17028	STRPU_22505
OG0004215	DROME19401	STRPU_14765, STRPU_02559
OG0004216	DROME11793	STRPU_26208
OG0004217	DROME21224	STRPU_04965
OG0004219	DROME03490	STRPU_24948
OG0004220	DROME07426, DROME07425	STRPU_26863
OG0004222	DROME04949	STRPU_21148
OG0004223	DROME01123, DROME06776	STRPU_24406
OG0004225	DROME05012	STRPU_23672, STRPU_23647
OG0004226	DROME15145	STRPU_13717
OG0004227	DROME04086	STRPU_11362
OG0004228	DROME10277	STRPU_12983
OG0004229	DROME02866, DROME02865	STRPU_04722
OG0004230	DROME18730, DROME18729	STRPU_03309
OG0004231	DROME14487, DROME14486	STRPU_26733
OG0004232	DROME15977	STRPU_10212
OG0004235	DROME12429	STRPU_02171, STRPU_09204
OG0004236	DROME17566	STRPU_20693
OG0004239	DROME15568	STRPU_20308
OG0004241	DROME15542	STRPU_06100
OG0004242	DROME03644, DROME06191	STRPU_27250
OG0004243	DROME14802, DROME20505	STRPU_25021
OG0004244	DROME10097	STRPU_22838
OG0004245	DROME02038	STRPU_09672
OG0004246	DROME07435	STRPU_22152
OG0004247	DROME13808	STRPU_03726
OG0004248	DROME14001	STRPU_11280, STRPU_11242, STRPU_11281
OG0004249	DROME04762	STRPU_05688
OG0004250	DROME18272, DROME18273	STRPU_20579
OG0004251	DROME04402	STRPU_01202, STRPU_19972, STRPU_19973
OG0004252	DROME14951	STRPU_06470, STRPU_06473
OG0004253	DROME20276, DROME20277, DROME20275	STRPU_14726
OG0004254	DROME16850, DROME16851, DROME16852	STRPU_04154
OG0004255	DROME06896, DROME06895	STRPU_11353
OG0004257	DROME14416	STRPU_15432
OG0004258	DROME05217	STRPU_05921
OG0004259	DROME21474, DROME10563	STRPU_27359
OG0004261	DROME10981	STRPU_25985
OG0004262	DROME16780	STRPU_21542
OG0004263	DROME06450	STRPU_13850
OG0004264	DROME15193	STRPU_04270
OG0004265	DROME05465	STRPU_26380
OG0004268	DROME10031	STRPU_04469
OG0004269	DROME16782	STRPU_09466
OG0004270	DROME19295, DROME19296, DROME19297	STRPU_27064
