Orthogroup	DROME	ORYLA
OG0003368	DROME16106, DROME16107	ORYLA01157
OG0003370	DROME12377, DROME12378	ORYLA02169, ORYLA05635
OG0003371	DROME09945, DROME09943, DROME09944, DROME09946	ORYLA19953, ORYLA15570
OG0003372	DROME18186, DROME18187, DROME18189, DROME18182, DROME18183, DROME18184, DROME18185, DROME18188	ORYLA13263, ORYLA19929
OG0003374	DROME06476, DROME06475, DROME06474	ORYLA05369
OG0003375	DROME21029	ORYLA17409
OG0003376	DROME16130, DROME16131, DROME16129	ORYLA07502
OG0003377	DROME20606	ORYLA12102
OG0003378	DROME18533	ORYLA16361, ORYLA12071
OG0003380	DROME14333	ORYLA02294, ORYLA17353
OG0003381	DROME10051	ORYLA10983, ORYLA12366
OG0003384	DROME17249, DROME17250	ORYLA00693, ORYLA05038, ORYLA17993, ORYLA17992, ORYLA14121
OG0003386	DROME07039, DROME07040, DROME07041	ORYLA06516, ORYLA12917
OG0003388	DROME11674, DROME19363	ORYLA19757, ORYLA04964
OG0003392	DROME11355	ORYLA00140, ORYLA00535
OG0003394	DROME14094	ORYLA09650
OG0003396	DROME21609	ORYLA20291
OG0003401	DROME10424	ORYLA02916, ORYLA17797, ORYLA17796, ORYLA18469
OG0003402	DROME17185	ORYLA00699, ORYLA16718, ORYLA16656, ORYLA08313
OG0003419	DROME18310	ORYLA07674
OG0003421	DROME04908, DROME07137, DROME07651	ORYLA20432
OG0003422	DROME04814	ORYLA11143
OG0003425	DROME11464, DROME11465, DROME11463	ORYLA19551, ORYLA19552
OG0003426	DROME12495	ORYLA01060
OG0003429	DROME10812	ORYLA15696
OG0003430	DROME19610, DROME04057	ORYLA04134, ORYLA05926
OG0003431	DROME13747	ORYLA13930, ORYLA13647
OG0003433	DROME02216, DROME02219, DROME02218, DROME02217	ORYLA04481
OG0003434	DROME00166, DROME15353	ORYLA08873
OG0003437	DROME09807	ORYLA16686, ORYLA18274, ORYLA16631
OG0003442	DROME06015, DROME06013, DROME06014	ORYLA03904, ORYLA07561, ORYLA08501, ORYLA13557
OG0003443	DROME18500	ORYLA08295, ORYLA10121
OG0003444	DROME05516, DROME05517, DROME05515, DROME06639	ORYLA12477, ORYLA15139
OG0003445	DROME01285	ORYLA02950
OG0003448	DROME02828, DROME02829, DROME02830	ORYLA06020, ORYLA12750
OG0003450	DROME03280	ORYLA06472
OG0003452	DROME16213, DROME16214, DROME16217, DROME16216, DROME16215	ORYLA05284
OG0003454	DROME10067	ORYLA16419, ORYLA05702, ORYLA07880
OG0003456	DROME19556	ORYLA16281
OG0003457	DROME06510, DROME06508, DROME06509	ORYLA07032, ORYLA10641
OG0003459	DROME18560, DROME18559, DROME18562, DROME18558, DROME18564, DROME18561, DROME18557, DROME18563, DROME18556	ORYLA04696, ORYLA10058
OG0003461	DROME17474, DROME21694	ORYLA14029
OG0003462	DROME00239	ORYLA16610
OG0003463	DROME20444	ORYLA18517, ORYLA11792, ORYLA03505
OG0003464	DROME06231	ORYLA07795
OG0003465	DROME04464	ORYLA17241
OG0003466	DROME16278	ORYLA08173, ORYLA02600, ORYLA01193
OG0003467	DROME06043, DROME06042	ORYLA02217
OG0003469	DROME04366, DROME04367, DROME04365	ORYLA15259
OG0003470	DROME13653	ORYLA17233
OG0003472	DROME09631, DROME09633	ORYLA09943
OG0003473	DROME00049	ORYLA03676
OG0003475	DROME02190	ORYLA09037
OG0003477	DROME12317	ORYLA05136
OG0003478	DROME13904, DROME13905, DROME13903, DROME13902	ORYLA10473
OG0003479	DROME13645	ORYLA19858, ORYLA19857, ORYLA19376, ORYLA14248
OG0003481	DROME01114	ORYLA09851
OG0003482	DROME08487	ORYLA19870
OG0003483	DROME09876, DROME09877	ORYLA05235
OG0003484	DROME18666, DROME18665	ORYLA02978, ORYLA12427
OG0003487	DROME12571	ORYLA01531
OG0003489	DROME01312	ORYLA10608, ORYLA05128
OG0003490	DROME13468	ORYLA09588
OG0003491	DROME11698	ORYLA01435, ORYLA03786, ORYLA08768
OG0003492	DROME17943	ORYLA19071
OG0003493	DROME09294	ORYLA06634
OG0003496	DROME03124	ORYLA03579
OG0003497	DROME08732	ORYLA03780
OG0003498	DROME13034, DROME13035	ORYLA00351
OG0003499	DROME14561	ORYLA14587
OG0003500	DROME04015, DROME00982	ORYLA11323
OG0003501	DROME13347, DROME13346, DROME13348	ORYLA13017
OG0003502	DROME19567, DROME14375	ORYLA03987
OG0003503	DROME17101, DROME17102	ORYLA08311
OG0003504	DROME06794	ORYLA00809, ORYLA05813, ORYLA05814
OG0003505	DROME04896, DROME04894, DROME04898, DROME04897, DROME04895	ORYLA15188
OG0003506	DROME18707	ORYLA03663, ORYLA07315
OG0003507	DROME14387, DROME14388	ORYLA13206, ORYLA13567
OG0003508	DROME15658	ORYLA09159, ORYLA06715, ORYLA09838
OG0003509	DROME21960, DROME21962, DROME21961	ORYLA07419
OG0003510	DROME19505	ORYLA14280
OG0003513	DROME08556	ORYLA19681, ORYLA05692
OG0003515	DROME21652	ORYLA00165
OG0003518	DROME08309	ORYLA02219
OG0003519	DROME06802	ORYLA06032
OG0003520	DROME21807, DROME02028	ORYLA10150
OG0003523	DROME16368	ORYLA06822
OG0003524	DROME09643, DROME09639, DROME09640	ORYLA14492
OG0003526	DROME05107	ORYLA05238, ORYLA00105, ORYLA08676
OG0003528	DROME21047, DROME06070	ORYLA09598
OG0003530	DROME12252	ORYLA08384, ORYLA09655
OG0003531	DROME21993	ORYLA10765, ORYLA01076
OG0003532	DROME08605	ORYLA09550
OG0003533	DROME04480, DROME04479, DROME04481	ORYLA20154
OG0003535	DROME12323, DROME12324, DROME12325	ORYLA17733, ORYLA17692
OG0003536	DROME06045, DROME06046, DROME06044, DROME06047	ORYLA20264
OG0003538	DROME20330	ORYLA04723
OG0003539	DROME09387, DROME09386	ORYLA00317
OG0003541	DROME10049, DROME10048	ORYLA12459
OG0003543	DROME18669	ORYLA06025
OG0003544	DROME05896	ORYLA05956
OG0003545	DROME08949	ORYLA16290, ORYLA00780, ORYLA16888
OG0003547	DROME10735, DROME10734, DROME10733, DROME10732	ORYLA15005
OG0003548	DROME15072	ORYLA07339, ORYLA19601
OG0003550	DROME17938, DROME17942, DROME17940, DROME17941, DROME17939	ORYLA06826, ORYLA09869
OG0003551	DROME18271, DROME18270, DROME16713	ORYLA17122, ORYLA02512, ORYLA02511
OG0003552	DROME18554, DROME18555	ORYLA06559, ORYLA12973
OG0003553	DROME17708	ORYLA02388
OG0003554	DROME19011, DROME19012, DROME17407, DROME12945	ORYLA02272, ORYLA04649
OG0003556	DROME06703, DROME06702	ORYLA11308, ORYLA15858, ORYLA16060
OG0003558	DROME06037	ORYLA12673
OG0003560	DROME18173	ORYLA10146
OG0003561	DROME10510	ORYLA11603, ORYLA09116
OG0003562	DROME12847, DROME12848	ORYLA16057, ORYLA05508
OG0003564	DROME16736	ORYLA02602, ORYLA17999, ORYLA01509
OG0003566	DROME08493, DROME08492	ORYLA12377
OG0003567	DROME20360, DROME20359	ORYLA16922
OG0003568	DROME08773	ORYLA17899
OG0003569	DROME14126, DROME14122, DROME14123, DROME14127, DROME14124, DROME14125, DROME14128	ORYLA14706, ORYLA13674
OG0003570	DROME14267, DROME14246	ORYLA06235, ORYLA06236
OG0003571	DROME19608	ORYLA05684, ORYLA15032
OG0003573	DROME07521	ORYLA18884
OG0003577	DROME13612, DROME13617, DROME13613, DROME13615, DROME13614, DROME13616, DROME13611	ORYLA05673
OG0003579	DROME17312	ORYLA07706
OG0003581	DROME08243, DROME08242, DROME08244, DROME08245, DROME17935, DROME17934	ORYLA04075
OG0003582	DROME21943, DROME02803, DROME12866, DROME13082, DROME14515, DROME13104	ORYLA13955
OG0003584	DROME18930	ORYLA07455, ORYLA06958, ORYLA03789, ORYLA14411
OG0003599	DROME08018	ORYLA07506
OG0003604	DROME19568	ORYLA03970, ORYLA03472, ORYLA14112, ORYLA17897
OG0003610	DROME07982, DROME07983	ORYLA11705
OG0003611	DROME17638	ORYLA01222
OG0003613	DROME00856	ORYLA14322, ORYLA13861
OG0003615	DROME16618, DROME16617	ORYLA07166
OG0003617	DROME16095	ORYLA20096
OG0003618	DROME15284, DROME15283	ORYLA09085
OG0003619	DROME13589, DROME13590	ORYLA00995
OG0003620	DROME17770	ORYLA16131
OG0003621	DROME13714, DROME13715, DROME13713	ORYLA04086
OG0003623	DROME01675	ORYLA05862
OG0003624	DROME12696	ORYLA13908
OG0003626	DROME07546	ORYLA06029
OG0003629	DROME03564	ORYLA03343
OG0003630	DROME06784	ORYLA07936
OG0003631	DROME07363	ORYLA18266
OG0003632	DROME18545	ORYLA14509, ORYLA20230, ORYLA20231, ORYLA20232, ORYLA08834
OG0003635	DROME04946	ORYLA01451
OG0003638	DROME16659	ORYLA11662
OG0003641	DROME01116	ORYLA05514, ORYLA13948, ORYLA15562
OG0003642	DROME19937, DROME19935, DROME19939, DROME19940, DROME19936, DROME19938	ORYLA14662, ORYLA00337
OG0003644	DROME00616	ORYLA19217, ORYLA19218
OG0003645	DROME12178	ORYLA17019, ORYLA16769
OG0003646	DROME09249, DROME09250	ORYLA12425
OG0003647	DROME16616	ORYLA18090, ORYLA02365
OG0003649	DROME12148, DROME12149	ORYLA12909
OG0003650	DROME10934, DROME10933	ORYLA14386
OG0003655	DROME13069, DROME13070	ORYLA11608, ORYLA09516
OG0003656	DROME14867, DROME14868, DROME19174	ORYLA12194, ORYLA06060
OG0003657	DROME04619	ORYLA04683, ORYLA09891
OG0003658	DROME07032	ORYLA05614, ORYLA01831
OG0003659	DROME09855	ORYLA19260
OG0003660	DROME02231, DROME02233, DROME02232	ORYLA04982, ORYLA08074
OG0003661	DROME07051	ORYLA13934
OG0003664	DROME05104	ORYLA16286
OG0003666	DROME11426	ORYLA02489, ORYLA13220, ORYLA06808
OG0003667	DROME18793, DROME18792, DROME03291	ORYLA03973, ORYLA03463, ORYLA17623
OG0003668	DROME15022, DROME15023	ORYLA12159
OG0003669	DROME05487	ORYLA00310
OG0003671	DROME13120	ORYLA19913, ORYLA05071, ORYLA03950
OG0003672	DROME03649	ORYLA07781
OG0003676	DROME05478	ORYLA18000
OG0003677	DROME10098	ORYLA09433, ORYLA09215, ORYLA16425
OG0003678	DROME20450	ORYLA19111, ORYLA18850
OG0003679	DROME02313	ORYLA09435, ORYLA09221
OG0003680	DROME01384	ORYLA09399
OG0003681	DROME08680, DROME08681	ORYLA15043, ORYLA12095
OG0003682	DROME12564	ORYLA05336, ORYLA11752
OG0003685	DROME05381	ORYLA17287
OG0003686	DROME06762	ORYLA15174, ORYLA15175
OG0003687	DROME12601	ORYLA16099, ORYLA09689
OG0003690	DROME00439	ORYLA10151
OG0003692	DROME11124	ORYLA17765, ORYLA17766
OG0003693	DROME08115	ORYLA11068, ORYLA15548
OG0003694	DROME12215, DROME12216	ORYLA05766
OG0003695	DROME01947	ORYLA18026, ORYLA02559, ORYLA06632, ORYLA13445
OG0003696	DROME10156	ORYLA14696
OG0003697	DROME03932, DROME03930, DROME03929, DROME03931	ORYLA18863
OG0003698	DROME17520	ORYLA05043, ORYLA17728
OG0003700	DROME01181, DROME01182	ORYLA00145, ORYLA16899
OG0003701	DROME18636, DROME18637	ORYLA09740
OG0003703	DROME15370	ORYLA19118, ORYLA07915
OG0003704	DROME02181, DROME02180	ORYLA00715, ORYLA06286
OG0003707	DROME04303	ORYLA17496
OG0003708	DROME12282, DROME12281	ORYLA10235
OG0003709	DROME13668, DROME18688	ORYLA15349, ORYLA12752
OG0003710	DROME19166, DROME19168, DROME19167, DROME19169	ORYLA04163, ORYLA08822
OG0003712	DROME10970	ORYLA16996, ORYLA19025
OG0003713	DROME05410	ORYLA13219, ORYLA06802
OG0003714	DROME02517	ORYLA19329
OG0003716	DROME18657	ORYLA13136
OG0003717	DROME10046	ORYLA02048
OG0003718	DROME01297	ORYLA08634
OG0003719	DROME14563	ORYLA05761
OG0003720	DROME17484	ORYLA06376, ORYLA01596
OG0003721	DROME09052	ORYLA10476, ORYLA01061
OG0003722	DROME05995	ORYLA06277, ORYLA02448
OG0003729	DROME04356, DROME06341	ORYLA08395
OG0003731	DROME02907	ORYLA00028
OG0003732	DROME10070	ORYLA09566
OG0003733	DROME00230	ORYLA07355
OG0003734	DROME19430	ORYLA02449
OG0003735	DROME19631	ORYLA18227
OG0003737	DROME05769, DROME16282, DROME16607, DROME16283	ORYLA18023, ORYLA13650
OG0003738	DROME11561, DROME11562	ORYLA16804
OG0003740	DROME01620	ORYLA14622
OG0003741	DROME14002, DROME20156	ORYLA06173
OG0003742	DROME17331, DROME17332	ORYLA06086, ORYLA02085, ORYLA16192
OG0003743	DROME13785	ORYLA02655, ORYLA17586
OG0003744	DROME08150	ORYLA15613, ORYLA13913
OG0003745	DROME20574, DROME20575	ORYLA17929
OG0003746	DROME01977	ORYLA20093, ORYLA08232, ORYLA19466, ORYLA02028
OG0003748	DROME01784	ORYLA14739, ORYLA10883, ORYLA16014, ORYLA16016, ORYLA16015
OG0003749	DROME18502, DROME18501	ORYLA15075, ORYLA11168
OG0003750	DROME15590	ORYLA15854
OG0003753	DROME12522, DROME12521, DROME12523	ORYLA16886, ORYLA16887
OG0003754	DROME08228, DROME08227	ORYLA14867
OG0003755	DROME10789, DROME20093, DROME20094	ORYLA03647, ORYLA04416
OG0003756	DROME21916, DROME21915, DROME03180, DROME21917	ORYLA15160
OG0003758	DROME11710, DROME11712, DROME11711	ORYLA15779
OG0003759	DROME06383	ORYLA16410, ORYLA01905, ORYLA01906
OG0003761	DROME14154, DROME16436	ORYLA14667, ORYLA19588
OG0003763	DROME19350	ORYLA04822
OG0003764	DROME21578	ORYLA16406
OG0003767	DROME02791	ORYLA05360
OG0003769	DROME11691, DROME11690, DROME11693, DROME11692	ORYLA08980
OG0003771	DROME11019, DROME11021, DROME11022, DROME11020, DROME11018	ORYLA19264, ORYLA17030
OG0003772	DROME12948	ORYLA12463
OG0003773	DROME05209	ORYLA08369
OG0003776	DROME09504, DROME16551	ORYLA18575
OG0003777	DROME18238, DROME18237, DROME18236	ORYLA09626, ORYLA20067
OG0003778	DROME13171	ORYLA11149, ORYLA15322
OG0003779	DROME17898	ORYLA16409
OG0003794	DROME03810, DROME03820	ORYLA16150, ORYLA01739, ORYLA20381, ORYLA15350, ORYLA12748
OG0003795	DROME10754, DROME10753, DROME10755	ORYLA20210
OG0003798	DROME12695	ORYLA19738, ORYLA13919
OG0003803	DROME02481, DROME02482	ORYLA02753, ORYLA02752, ORYLA12969
OG0003806	DROME01868	ORYLA16763
OG0003807	DROME20522, DROME05215	ORYLA00781
OG0003808	DROME08174	ORYLA01934
OG0003809	DROME04169, DROME04168	ORYLA07697, ORYLA19481, ORYLA19479
OG0003811	DROME14988, DROME14990, DROME14989	ORYLA12803
OG0003813	DROME10056	ORYLA18042, ORYLA17950
OG0003817	DROME00653	ORYLA06447
OG0003818	DROME11129	ORYLA04078
OG0003820	DROME07987	ORYLA07704
OG0003821	DROME04477	ORYLA13685, ORYLA15681, ORYLA13807
OG0003823	DROME12335	ORYLA18996, ORYLA11357, ORYLA02152
OG0003824	DROME17215	ORYLA17763
OG0003826	DROME12869, DROME12870, DROME12868	ORYLA04385
OG0003827	DROME06883, DROME06884	ORYLA07017, ORYLA07018, ORYLA13140
OG0003828	DROME10911	ORYLA02923
OG0003829	DROME01864	ORYLA06358
OG0003831	DROME02158	ORYLA00352
OG0003832	DROME22043	ORYLA14681, ORYLA10931
OG0003834	DROME21433	ORYLA06974, ORYLA12844, ORYLA15270
OG0003836	DROME15123	ORYLA00347, ORYLA00348, ORYLA04611
OG0003837	DROME14236, DROME08398	ORYLA16787
OG0003838	DROME00382, DROME00383	ORYLA09504, ORYLA00494
OG0003839	DROME21710	ORYLA06804
OG0003840	DROME00482	ORYLA19338
OG0003841	DROME10377, DROME10376, DROME21784	ORYLA02082
OG0003843	DROME02011	ORYLA00216, ORYLA04760
OG0003844	DROME19636, DROME19637	ORYLA00410
OG0003845	DROME21374	ORYLA04421
OG0003846	DROME14576	ORYLA04676
OG0003847	DROME04113	ORYLA00209
OG0003848	DROME19059, DROME03440, DROME21451, DROME09630	ORYLA06527, ORYLA13653
OG0003849	DROME18363, DROME18362	ORYLA14884, ORYLA02815, ORYLA12162
OG0003850	DROME19645	ORYLA05996
OG0003851	DROME07873, DROME07872, DROME07874	ORYLA09286, ORYLA06613
OG0003852	DROME08152	ORYLA17405
OG0003853	DROME00889	ORYLA18272
OG0003854	DROME11356	ORYLA13175
OG0003856	DROME18670	ORYLA17087
OG0003857	DROME21963	ORYLA19469, ORYLA19468
OG0003858	DROME12659	ORYLA04975
OG0003860	DROME03956	ORYLA06391
OG0003861	DROME13113	ORYLA19849
OG0003863	DROME16970, DROME16972, DROME16971	ORYLA04629, ORYLA17758
OG0003864	DROME16687, DROME16688	ORYLA03365
OG0003865	DROME12154, DROME12155	ORYLA09778, ORYLA13923, ORYLA15980
OG0003866	DROME15012, DROME15013	ORYLA08827
OG0003867	DROME04382	ORYLA19092
OG0003868	DROME05264, DROME05265, DROME05263	ORYLA19824, ORYLA12769
OG0003869	DROME09592	ORYLA08057
OG0003870	DROME12586, DROME12587	ORYLA16354
OG0003871	DROME19904, DROME19903	ORYLA09605
OG0003872	DROME05404	ORYLA17934, ORYLA17933
OG0003873	DROME21721	ORYLA12547, ORYLA12548
OG0003874	DROME06608	ORYLA05727, ORYLA01534
OG0003875	DROME19790, DROME19791	ORYLA14787
OG0003876	DROME09112	ORYLA05675
OG0003877	DROME03255, DROME03256	ORYLA13505
OG0003879	DROME15863, DROME15864	ORYLA14824
OG0003881	DROME06398	ORYLA19792, ORYLA19793
OG0003883	DROME12952, DROME12953	ORYLA05064, ORYLA00737, ORYLA07337, ORYLA07336
OG0003884	DROME16036	ORYLA12146
OG0003885	DROME01881, DROME01880	ORYLA05118, ORYLA08990
OG0003886	DROME16702	ORYLA07850
OG0003887	DROME16856	ORYLA06119
OG0003888	DROME14996	ORYLA09457
OG0003892	DROME03882, DROME03883, DROME03881	ORYLA10862
OG0003893	DROME20864	ORYLA04836
OG0003894	DROME08816	ORYLA17746
OG0003895	DROME02851, DROME08609, DROME08610, DROME02850	ORYLA17184
OG0003897	DROME08504, DROME08505	ORYLA06606
OG0003898	DROME10004, DROME10008, DROME10006, DROME10009, DROME10005, DROME10007	ORYLA12764
OG0003899	DROME15608	ORYLA00332
OG0003903	DROME10193, DROME10192, DROME10577, DROME05877, DROME10568, DROME05866, DROME06507, DROME06503	ORYLA00503
OG0003904	DROME13386	ORYLA12590
OG0003906	DROME10315	ORYLA19253, ORYLA19252
OG0003908	DROME07423	ORYLA00464
OG0003908	DROME05483	ORYLA11218
OG0003909	DROME12680	ORYLA11744
OG0003910	DROME10387	ORYLA01842
OG0003911	DROME11361	ORYLA18945
OG0003912	DROME03970, DROME03969, DROME03443	ORYLA15466, ORYLA12465
OG0003913	DROME04350	ORYLA01416
OG0003915	DROME04519	ORYLA12264, ORYLA00970
OG0003916	DROME10524, DROME10523	ORYLA06228, ORYLA02175
OG0003917	DROME06379	ORYLA13507
OG0003918	DROME16748, DROME16746, DROME16745, DROME16747	ORYLA01197, ORYLA19012
OG0003920	DROME16629, DROME16630	ORYLA01688
OG0003921	DROME02956, DROME02955, DROME02957	ORYLA07105
OG0003923	DROME02152, DROME02153, DROME02151, DROME02154, DROME00715, DROME00714	ORYLA10036
OG0003925	DROME01564, DROME01563	ORYLA05435
OG0003926	DROME01565, DROME01567, DROME01566	ORYLA14433
OG0003930	DROME20922	ORYLA15221
OG0003931	DROME02384, DROME02385	ORYLA07756
OG0003933	DROME03669	ORYLA14136, ORYLA10946
OG0003934	DROME11280	ORYLA18259, ORYLA18258
OG0003935	DROME00302	ORYLA10426
OG0003936	DROME02177	ORYLA15161
OG0003938	DROME13183	ORYLA10357
OG0003939	DROME01287	ORYLA08294
OG0003940	DROME13675	ORYLA12099
OG0003942	DROME15620	ORYLA11858
OG0003944	DROME18760	ORYLA06722
OG0003945	DROME01863	ORYLA14999, ORYLA20189
OG0003946	DROME13159, DROME13158	ORYLA00695, ORYLA00840
OG0003947	DROME08292	ORYLA17372
OG0003949	DROME09152	ORYLA13984
OG0003950	DROME16615	ORYLA12030
OG0003951	DROME07725	ORYLA15529
OG0003955	DROME16756	ORYLA00673
OG0003958	DROME00635	ORYLA01353, ORYLA17566, ORYLA02785
OG0003959	DROME15055	ORYLA02587
OG0003961	DROME17804	ORYLA06267
OG0003962	DROME09201	ORYLA04594, ORYLA08720, ORYLA03911
OG0003965	DROME07977, DROME07971, DROME07972	ORYLA10358
OG0003967	DROME15281	ORYLA00887
OG0003968	DROME04759, DROME04758	ORYLA08670, ORYLA09958, ORYLA06246
OG0003969	DROME17765, DROME17762, DROME17766, DROME17763, DROME17764, DROME17767	ORYLA12575
OG0003970	DROME08299	ORYLA17540
OG0003971	DROME06198	ORYLA18033
OG0003972	DROME03377	ORYLA15470
OG0003973	DROME13196, DROME13195, DROME13194	ORYLA18600, ORYLA00775
OG0003974	DROME04925	ORYLA10919, ORYLA13680
OG0003978	DROME14494, DROME17669	ORYLA14729, ORYLA05034, ORYLA02781
OG0003998	DROME16844, DROME16845, DROME16846, DROME16848, DROME16847, DROME16849	ORYLA00128
OG0003999	DROME14381, DROME14380	ORYLA09012
OG0004000	DROME11283	ORYLA06063
OG0004005	DROME14778, DROME14779, DROME14780	ORYLA11539
OG0004007	DROME18644	ORYLA12862, ORYLA02441
OG0004009	DROME09732, DROME09731, DROME09733, DROME09734, DROME09735	ORYLA07186, ORYLA18510, ORYLA05182
OG0004011	DROME02697, DROME02696, DROME02701	ORYLA08072, ORYLA04979, ORYLA02389, ORYLA17955
OG0004012	DROME11288	ORYLA03859, ORYLA03860
OG0004014	DROME02886, DROME02837	ORYLA09781
OG0004015	DROME07793	ORYLA13080
OG0004017	DROME02036	ORYLA16378
OG0004019	DROME01647	ORYLA07079
OG0004020	DROME17726, DROME17727	ORYLA03618
OG0004021	DROME19870	ORYLA04388, ORYLA04386, ORYLA04387
OG0004022	DROME10913, DROME10915, DROME10912, DROME10914	ORYLA04153
OG0004023	DROME19067	ORYLA19712
OG0004025	DROME16102	ORYLA17302
OG0004027	DROME13967	ORYLA15966
OG0004028	DROME21582, DROME21583	ORYLA19452, ORYLA19451
OG0004030	DROME00135, DROME00134	ORYLA07997
OG0004031	DROME01221, DROME01220, DROME01218, DROME01219, DROME01214, DROME01217, DROME01215, DROME01216	ORYLA03387
OG0004032	DROME08117	ORYLA00963, ORYLA09486
OG0004033	DROME14180, DROME12245	ORYLA00102, ORYLA05233
OG0004035	DROME03941, DROME03943, DROME03942, DROME03940	ORYLA13967, ORYLA19169
OG0004036	DROME19609	ORYLA03934, ORYLA07549, ORYLA01986
OG0004037	DROME06863	ORYLA12889
OG0004038	DROME02888	ORYLA19827
OG0004039	DROME19307	ORYLA05413
OG0004042	DROME16619	ORYLA12519
OG0004044	DROME05299, DROME05298	ORYLA06709
OG0004045	DROME06772	ORYLA05053, ORYLA00018
OG0004047	DROME02487, DROME02484, DROME02486, DROME02485	ORYLA00724, ORYLA16680
OG0004051	DROME18087, DROME18086	ORYLA12291, ORYLA09890
OG0004053	DROME21730	ORYLA02143
OG0004054	DROME15059	ORYLA20246
OG0004056	DROME15287	ORYLA15361
OG0004057	DROME00479	ORYLA18803
OG0004059	DROME13217	ORYLA09700
OG0004060	DROME20687	ORYLA05319
OG0004061	DROME03990	ORYLA06758
OG0004062	DROME16212	ORYLA04662, ORYLA01143
OG0004064	DROME06301	ORYLA20087
OG0004065	DROME02456	ORYLA15637
OG0004067	DROME14860	ORYLA00948
OG0004069	DROME10101	ORYLA17225
OG0004070	DROME04845	ORYLA00593
OG0004071	DROME15812	ORYLA19319
OG0004072	DROME21957, DROME17982	ORYLA07888
OG0004073	DROME01650	ORYLA20307, ORYLA13758
OG0004074	DROME06751	ORYLA13537, ORYLA07852
OG0004076	DROME00303	ORYLA01649, ORYLA01648
OG0004078	DROME11078	ORYLA04957, ORYLA04956
OG0004079	DROME14266, DROME14264, DROME14261, DROME14262, DROME14263, DROME14265	ORYLA20439, ORYLA00169
OG0004080	DROME06468, DROME06467	ORYLA10289, ORYLA07044
OG0004081	DROME16707, DROME16708, DROME16709, DROME16710	ORYLA06891
OG0004082	DROME08161	ORYLA06902
OG0004084	DROME12357	ORYLA10620, ORYLA11716
OG0004085	DROME05732, DROME05731, DROME05733	ORYLA12276
OG0004089	DROME00381	ORYLA03508
OG0004091	DROME14119	ORYLA17298
OG0004092	DROME12563	ORYLA16447
OG0004093	DROME15725	ORYLA19122
OG0004095	DROME13735	ORYLA14848
OG0004096	DROME05141, DROME05140, DROME05135, DROME00515	ORYLA06633, ORYLA13446
OG0004098	DROME01948	ORYLA13241
OG0004099	DROME19388	ORYLA05808, ORYLA07729
OG0004101	DROME08755, DROME08757, DROME08756	ORYLA00034
OG0004102	DROME12666	ORYLA08051, ORYLA05259
OG0004105	DROME04809, DROME04810, DROME04811	ORYLA05328
OG0004108	DROME07361	ORYLA05030
OG0004110	DROME17755	ORYLA03874, ORYLA05290
OG0004111	DROME04654, DROME04653	ORYLA02203, ORYLA05362, ORYLA11476
OG0004112	DROME12140	ORYLA01550
OG0004113	DROME06222, DROME06223	ORYLA15528
OG0004114	DROME16337	ORYLA04348
