Orthogroup	DROME	APOSJ_ok
OG0002835	DROME04546	APOSJ_56726, APOSJ_56725, APOSJ_21812, APOSJ_21814, APOSJ_56727, APOSJ_63362, APOSJ_63361, APOSJ_63360, APOSJ_21813, APOSJ_21815, APOSJ_63363
OG0002836	DROME03263	APOSJ_04656, APOSJ_04657, APOSJ_04655, APOSJ_04654
OG0002837	DROME16455	APOSJ_18732, APOSJ_18729, APOSJ_18731, APOSJ_18730
OG0002838	DROME19188	APOSJ_45261, APOSJ_45262, APOSJ_45260, APOSJ_16084
OG0002839	DROME20539, DROME20540	APOSJ_27083, APOSJ_27082, APOSJ_27084, APOSJ_27088, APOSJ_32565, APOSJ_27085, APOSJ_27089, APOSJ_27087, APOSJ_27090, APOSJ_27086
OG0002840	DROME20941	APOSJ_62308, APOSJ_30887, APOSJ_30885, APOSJ_30886, APOSJ_30888, APOSJ_30884, APOSJ_30883, APOSJ_62313
OG0002841	DROME06956	APOSJ_20424
OG0002843	DROME05626	APOSJ_29444, APOSJ_37419, APOSJ_37208, APOSJ_37207, APOSJ_37420, APOSJ_53182, APOSJ_37206, APOSJ_37205, APOSJ_29451
OG0002844	DROME01327, DROME00485	APOSJ_02179, APOSJ_02177, APOSJ_10554, APOSJ_10553, APOSJ_02180, APOSJ_10552
OG0002845	DROME21934, DROME05525, DROME05526	APOSJ_41336, APOSJ_53174, APOSJ_46685, APOSJ_46687, APOSJ_41332, APOSJ_00584, APOSJ_00581, APOSJ_46684, APOSJ_53173, APOSJ_00585, APOSJ_41333, APOSJ_00576, APOSJ_27474, APOSJ_00577, APOSJ_46690, APOSJ_00580, APOSJ_24230
OG0002846	DROME12562	APOSJ_45966, APOSJ_28256, APOSJ_45970, APOSJ_45968, APOSJ_45963
OG0002847	DROME12860	APOSJ_44697, APOSJ_44698, APOSJ_56334
OG0002848	DROME11797	APOSJ_09676, APOSJ_32851, APOSJ_32850, APOSJ_03976, APOSJ_03975, APOSJ_03979, APOSJ_09674, APOSJ_03977, APOSJ_24672, APOSJ_09677, APOSJ_09675, APOSJ_03978
OG0002849	DROME13350, DROME13349	APOSJ_51136, APOSJ_51137
OG0002850	DROME18798	APOSJ_51285, APOSJ_51282, APOSJ_51283, APOSJ_51284, APOSJ_51287, APOSJ_51286
OG0002851	DROME07485, DROME07488, DROME07486, DROME07487	APOSJ_62786, APOSJ_12424
OG0002854	DROME03526, DROME03527	APOSJ_25148, APOSJ_13047, APOSJ_16816, APOSJ_24828, APOSJ_25140, APOSJ_13046, APOSJ_13048, APOSJ_24832, APOSJ_13049, APOSJ_24827, APOSJ_13045
OG0002856	DROME10602, DROME10600, DROME10603, DROME10601	APOSJ_36875, APOSJ_36874
OG0002858	DROME20172, DROME20171	APOSJ_32827, APOSJ_32828, APOSJ_32829, APOSJ_08111
OG0002859	DROME13204	APOSJ_26622, APOSJ_26623, APOSJ_63027, APOSJ_26624, APOSJ_26621, APOSJ_26625
OG0002860	DROME21067	APOSJ_33844
OG0002861	DROME19141	APOSJ_35852, APOSJ_35851, APOSJ_46755, APOSJ_35849, APOSJ_35850, APOSJ_35848
OG0002862	DROME14414	APOSJ_22210, APOSJ_05803, APOSJ_22209, APOSJ_21167, APOSJ_22206, APOSJ_22211
OG0002865	DROME09974	APOSJ_62439, APOSJ_01468, APOSJ_01467, APOSJ_01465, APOSJ_01466, APOSJ_01462, APOSJ_01463, APOSJ_01464, APOSJ_01461
OG0002866	DROME08853	APOSJ_18570, APOSJ_18569
OG0002868	DROME08895, DROME08893, DROME08894	APOSJ_24238, APOSJ_24239, APOSJ_24237, APOSJ_24236
OG0002869	DROME01493	APOSJ_38172
OG0002870	DROME05751	APOSJ_23719, APOSJ_23718, APOSJ_59990, APOSJ_06668, APOSJ_47672, APOSJ_23712, APOSJ_59988, APOSJ_50074, APOSJ_14175, APOSJ_59985, APOSJ_59989, APOSJ_59991, APOSJ_59987, APOSJ_59986, APOSJ_14173, APOSJ_30456
OG0002872	DROME09095	APOSJ_33725, APOSJ_57180, APOSJ_18572, APOSJ_26124, APOSJ_57178, APOSJ_26123, APOSJ_57183, APOSJ_26127, APOSJ_33729, APOSJ_33726, APOSJ_26129, APOSJ_57184, APOSJ_60944, APOSJ_26126, APOSJ_57181, APOSJ_57179, APOSJ_64747, APOSJ_57182
OG0002873	DROME15273, DROME15275, DROME15274	APOSJ_14384, APOSJ_14383, APOSJ_24938, APOSJ_14380, APOSJ_24940, APOSJ_14382, APOSJ_24951, APOSJ_14381
OG0002876	DROME02491	APOSJ_08793, APOSJ_08790, APOSJ_56117, APOSJ_08792
OG0002877	DROME16795	APOSJ_02089, APOSJ_60900, APOSJ_02092, APOSJ_02088, APOSJ_60905, APOSJ_60909, APOSJ_53024, APOSJ_02090, APOSJ_60903, APOSJ_53028, APOSJ_60899, APOSJ_53023, APOSJ_02091
OG0002879	DROME05962	APOSJ_41050, APOSJ_60981
OG0002880	DROME09708	APOSJ_63786, APOSJ_62485, APOSJ_62484, APOSJ_10125
OG0002881	DROME00057, DROME00061, DROME00058, DROME00055, DROME00060, DROME00056, DROME00059	APOSJ_09724
OG0002883	DROME19983, DROME19982	APOSJ_51983, APOSJ_12925, APOSJ_12928, APOSJ_12929, APOSJ_12927, APOSJ_12924, APOSJ_19958, APOSJ_12923, APOSJ_19960, APOSJ_12926
OG0002884	DROME00136	APOSJ_12840, APOSJ_58678, APOSJ_42468, APOSJ_26803, APOSJ_00564, APOSJ_26806, APOSJ_42472, APOSJ_26801, APOSJ_26805, APOSJ_42469, APOSJ_42470, APOSJ_42471, APOSJ_26804
OG0002887	DROME20699	APOSJ_01678, APOSJ_01680, APOSJ_01682, APOSJ_36289, APOSJ_01679, APOSJ_36286, APOSJ_01681, APOSJ_36290, APOSJ_26914, APOSJ_36285, APOSJ_36288, APOSJ_36292, APOSJ_36291, APOSJ_36287
OG0002888	DROME08352, DROME08351	APOSJ_59922, APOSJ_59919, APOSJ_59920, APOSJ_59921
OG0002889	DROME18283, DROME18285, DROME18284	APOSJ_05177
OG0002890	DROME12018	APOSJ_11570, APOSJ_11571
OG0002891	DROME12152	APOSJ_25188, APOSJ_27730, APOSJ_25189, APOSJ_12575, APOSJ_12567, APOSJ_25185, APOSJ_12342, APOSJ_29943, APOSJ_25187, APOSJ_25186, APOSJ_29944
OG0002893	DROME14268	APOSJ_48470
OG0002894	DROME07096, DROME07097	APOSJ_11324, APOSJ_11322, APOSJ_11323, APOSJ_11321
OG0002895	DROME16391, DROME16390	APOSJ_26606, APOSJ_26608, APOSJ_26610, APOSJ_26609, APOSJ_26605
OG0002896	DROME00179, DROME00180	APOSJ_45523, APOSJ_45520, APOSJ_45522, APOSJ_45521, APOSJ_45519
OG0002897	DROME08372	APOSJ_33105, APOSJ_26458
OG0002898	DROME21521	APOSJ_00660, APOSJ_02099, APOSJ_43120, APOSJ_43119
OG0002899	DROME09113	APOSJ_53924, APOSJ_53927, APOSJ_53926, APOSJ_53925
OG0002900	DROME06374	APOSJ_56992, APOSJ_30063
OG0002902	DROME12234, DROME12235	APOSJ_31066, APOSJ_62531
OG0002905	DROME02163, DROME02164	APOSJ_43847, APOSJ_43845, APOSJ_37810, APOSJ_43843, APOSJ_37809, APOSJ_37811, APOSJ_36736, APOSJ_36735, APOSJ_43846, APOSJ_36734, APOSJ_43844
OG0002906	DROME12553, DROME12554	APOSJ_49358, APOSJ_49363, APOSJ_28749, APOSJ_49362
OG0002907	DROME00536, DROME00537, DROME00535	APOSJ_06904, APOSJ_59419, APOSJ_06902, APOSJ_06900, APOSJ_06908
OG0002908	DROME10191, DROME10190	APOSJ_00968, APOSJ_00966, APOSJ_00967, APOSJ_00969
OG0002909	DROME00512	APOSJ_42655, APOSJ_42656
OG0002910	DROME07768	APOSJ_19905, APOSJ_19904
OG0002911	DROME01531, DROME01532, DROME01530	APOSJ_38670, APOSJ_38671
OG0002912	DROME03365, DROME03361, DROME03364	APOSJ_60908, APOSJ_41772, APOSJ_60894, APOSJ_60897, APOSJ_05122, APOSJ_05121, APOSJ_54754
OG0002914	DROME16791, DROME16792, DROME16793	APOSJ_55617
OG0002915	DROME05142, DROME05144, DROME05146, DROME05143, DROME05145, DROME05147	APOSJ_21025, APOSJ_52601, APOSJ_52602
OG0002916	DROME03083	APOSJ_45207, APOSJ_45206, APOSJ_45205, APOSJ_15779, APOSJ_45203, APOSJ_45204
OG0002917	DROME13023, DROME13021, DROME13019, DROME13018, DROME13015, DROME13020, DROME13017, DROME13022, DROME13016	APOSJ_48174
OG0002921	DROME20904, DROME20903	APOSJ_00219, APOSJ_53869, APOSJ_15921, APOSJ_53867, APOSJ_53871, APOSJ_00226, APOSJ_53868, APOSJ_53870
OG0002922	DROME13161	APOSJ_63518, APOSJ_42218, APOSJ_05816, APOSJ_17087
OG0002924	DROME15371	APOSJ_52951, APOSJ_52952, APOSJ_52954, APOSJ_52953, APOSJ_59897, APOSJ_52950, APOSJ_52955, APOSJ_60511
OG0002925	DROME09078, DROME09077, DROME18817, DROME18816	APOSJ_38140, APOSJ_33448, APOSJ_38141, APOSJ_38135, APOSJ_38142, APOSJ_38712, APOSJ_38139, APOSJ_38137, APOSJ_38136, APOSJ_38138
OG0002926	DROME01891	APOSJ_06972, APOSJ_06973, APOSJ_06975, APOSJ_06974
OG0002927	DROME09412, DROME09413	APOSJ_16768, APOSJ_00529, APOSJ_62091, APOSJ_16769, APOSJ_00530, APOSJ_16771, APOSJ_00531, APOSJ_03211, APOSJ_16772, APOSJ_16770, APOSJ_16767, APOSJ_40156
OG0002944	DROME18576	APOSJ_59286, APOSJ_30367, APOSJ_06364
OG0002945	DROME02620	APOSJ_48648, APOSJ_20590, APOSJ_17785, APOSJ_47516, APOSJ_12046, APOSJ_12047, APOSJ_12049, APOSJ_47519, APOSJ_12048, APOSJ_47515, APOSJ_47520, APOSJ_47514, APOSJ_12044, APOSJ_12045, APOSJ_47517
OG0002948	DROME05969, DROME05968, DROME05967, DROME05966	APOSJ_47013
OG0002949	DROME10410, DROME10411	APOSJ_12144
OG0002952	DROME10856, DROME10855, DROME10853, DROME10854	APOSJ_38185
OG0002953	DROME06983, DROME06984	APOSJ_06750, APOSJ_21712
OG0002954	DROME12606, DROME12607	APOSJ_16784, APOSJ_40213, APOSJ_16782
OG0002955	DROME16794	APOSJ_15246, APOSJ_63353, APOSJ_57546, APOSJ_15247, APOSJ_57547, APOSJ_63355, APOSJ_63354, APOSJ_57548, APOSJ_57549, APOSJ_30136, APOSJ_03062, APOSJ_63356, APOSJ_63352, APOSJ_57550, APOSJ_57545, APOSJ_52427
OG0002956	DROME13931, DROME13930, DROME13929	APOSJ_24900, APOSJ_14367
OG0002957	DROME15903, DROME15902	APOSJ_56271, APOSJ_56272
OG0002959	DROME21736	APOSJ_47581, APOSJ_29476
OG0002960	DROME20297, DROME20296, DROME20294, DROME20295, DROME20293	APOSJ_46873
OG0002962	DROME20600	APOSJ_52064, APOSJ_61205, APOSJ_52061, APOSJ_52063
OG0002964	DROME17991, DROME17992, DROME17989, DROME17985, DROME17987, DROME17984, DROME17988, DROME17990, DROME17986	APOSJ_46194
OG0002966	DROME20414, DROME20412, DROME20411, DROME20415, DROME20410, DROME20413	APOSJ_19690, APOSJ_19691
OG0002967	DROME18521, DROME18520	APOSJ_44455, APOSJ_44454
OG0002968	DROME05214	APOSJ_21357, APOSJ_21358
OG0002969	DROME04084, DROME04085	APOSJ_08429, APOSJ_61844, APOSJ_61847, APOSJ_06792, APOSJ_06793, APOSJ_06791, APOSJ_61848, APOSJ_61843, APOSJ_42911, APOSJ_06790, APOSJ_43501, APOSJ_61845
OG0002973	DROME19229, DROME19228	APOSJ_42996
OG0002974	DROME01465	APOSJ_65070
OG0002976	DROME16320, DROME20322, DROME20323	APOSJ_48119, APOSJ_39713, APOSJ_39711, APOSJ_39712
OG0002977	DROME10042, DROME10040, DROME10039, DROME10038, DROME10036, DROME10037, DROME10041, DROME10043	APOSJ_04874, APOSJ_04873
OG0002978	DROME09324, DROME11790	APOSJ_64685, APOSJ_45730
OG0002979	DROME15607	APOSJ_30422, APOSJ_30421
OG0002982	DROME07294, DROME07292, DROME07295, DROME07293	APOSJ_31495, APOSJ_31494
OG0002983	DROME12376	APOSJ_56071, APOSJ_38421, APOSJ_56069, APOSJ_12311
OG0002984	DROME11997	APOSJ_52711, APOSJ_16918, APOSJ_59203, APOSJ_59201, APOSJ_59200, APOSJ_52710, APOSJ_16920, APOSJ_59202, APOSJ_28882, APOSJ_39912, APOSJ_16917, APOSJ_52712, APOSJ_46219, APOSJ_52709, APOSJ_28886, APOSJ_16919
OG0002985	DROME08067, DROME08066, DROME08064, DROME08065, DROME08063	APOSJ_18108, APOSJ_18105, APOSJ_48529, APOSJ_18109, APOSJ_18107, APOSJ_18106
OG0002986	DROME06888	APOSJ_15496, APOSJ_15495
OG0002987	DROME13970, DROME13977	APOSJ_41363
OG0002990	DROME12949, DROME12950	APOSJ_41926, APOSJ_41927
OG0002991	DROME05520, DROME05522, DROME05521	APOSJ_05218
OG0002992	DROME16899, DROME16900	APOSJ_16883
OG0002994	DROME07777, DROME07776	APOSJ_23648
OG0002997	DROME02903	APOSJ_58621
OG0002998	DROME04901, DROME04900, DROME04899	APOSJ_24675, APOSJ_24674
OG0003001	DROME12222	APOSJ_21263
OG0003004	DROME09624, DROME09625, DROME12361, DROME12362, DROME10708	APOSJ_36401, APOSJ_36403, APOSJ_36404
OG0003005	DROME19774	APOSJ_08591, APOSJ_22078, APOSJ_56538, APOSJ_22076
OG0003006	DROME00129	APOSJ_48218, APOSJ_48216, APOSJ_48215, APOSJ_48217
OG0003008	DROME10417, DROME10419, DROME10418	APOSJ_46376
OG0003010	DROME09942, DROME21676, DROME21680, DROME21679, DROME21678, DROME21677	APOSJ_52409, APOSJ_52410
OG0003011	DROME17655, DROME17656	APOSJ_43587
OG0003012	DROME16686	APOSJ_17930, APOSJ_17929
OG0003014	DROME20620	APOSJ_06510, APOSJ_06511, APOSJ_06508, APOSJ_30699, APOSJ_20310, APOSJ_20309
OG0003016	DROME06109, DROME04760	APOSJ_16130, APOSJ_54698
OG0003017	DROME03993, DROME03994	APOSJ_42744
OG0003018	DROME01985	APOSJ_38423, APOSJ_16519, APOSJ_38426, APOSJ_16518, APOSJ_53246, APOSJ_19550, APOSJ_05374, APOSJ_16520, APOSJ_16514, APOSJ_00869, APOSJ_05375, APOSJ_16521
OG0003019	DROME14436	APOSJ_24408, APOSJ_24407
OG0003021	DROME11191	APOSJ_48823, APOSJ_48822, APOSJ_48825, APOSJ_09832
OG0003022	DROME12200	APOSJ_49552, APOSJ_49553
OG0003024	DROME14540, DROME13066	APOSJ_04367, APOSJ_54344, APOSJ_28757, APOSJ_51861, APOSJ_54346, APOSJ_28758, APOSJ_54345, APOSJ_28921, APOSJ_28920
OG0003025	DROME16128	APOSJ_19466, APOSJ_34959
OG0003026	DROME01191	APOSJ_14693, APOSJ_11899, APOSJ_11900, APOSJ_14691, APOSJ_09657, APOSJ_14692, APOSJ_11901
OG0003027	DROME13632	APOSJ_45013, APOSJ_45012
OG0003028	DROME19503	APOSJ_16632, APOSJ_45345, APOSJ_53091, APOSJ_53098, APOSJ_53093, APOSJ_45344, APOSJ_53096, APOSJ_53097, APOSJ_53095, APOSJ_53090, APOSJ_53094, APOSJ_53092
OG0003029	DROME01355, DROME01353, DROME01354, DROME01356	APOSJ_24858, APOSJ_24860, APOSJ_24857, APOSJ_24859
OG0003030	DROME20783, DROME03164	APOSJ_50713
OG0003031	DROME10589, DROME10590	APOSJ_05271
OG0003033	DROME02552	APOSJ_22116, APOSJ_22716, APOSJ_55466
OG0003034	DROME13458	APOSJ_25543
OG0003035	DROME10664	APOSJ_05130, APOSJ_05133, APOSJ_05131, APOSJ_05132, APOSJ_63200
OG0003036	DROME08134	APOSJ_42114, APOSJ_21847, APOSJ_64267, APOSJ_64264, APOSJ_42116, APOSJ_21846, APOSJ_42115, APOSJ_21849, APOSJ_21848, APOSJ_42112, APOSJ_21850, APOSJ_21845
OG0003038	DROME21419, DROME21417, DROME21418, DROME21415, DROME21416	APOSJ_10168
OG0003041	DROME13990, DROME13989	APOSJ_64655, APOSJ_33811
OG0003042	DROME19648, DROME19650, DROME19649	APOSJ_22633, APOSJ_06070, APOSJ_06068
OG0003043	DROME01115	APOSJ_51495, APOSJ_40245, APOSJ_40246, APOSJ_51491, APOSJ_51493, APOSJ_40247, APOSJ_51496, APOSJ_62284
OG0003044	DROME07467	APOSJ_33046, APOSJ_00068, APOSJ_00067, APOSJ_00069, APOSJ_00070
OG0003045	DROME10689, DROME10687, DROME10688	APOSJ_54974
OG0003046	DROME06986	APOSJ_53211, APOSJ_53213, APOSJ_53212
OG0003048	DROME03285	APOSJ_40872, APOSJ_40873
OG0003049	DROME11842	APOSJ_37374, APOSJ_37376
OG0003052	DROME17384, DROME22105, DROME17383	APOSJ_03550, APOSJ_28486, APOSJ_03551, APOSJ_28481, APOSJ_28483, APOSJ_28482, APOSJ_28485, APOSJ_03549, APOSJ_28480, APOSJ_28484, APOSJ_28487
OG0003053	DROME05736	APOSJ_10684, APOSJ_10683, APOSJ_10688, APOSJ_10691, APOSJ_10686, APOSJ_10687, APOSJ_13757, APOSJ_10690, APOSJ_10689
OG0003054	DROME15214	APOSJ_09930, APOSJ_09928, APOSJ_09929, APOSJ_09931
OG0003055	DROME13955	APOSJ_01314, APOSJ_01317, APOSJ_01316, APOSJ_01315
OG0003058	DROME03947	APOSJ_32369, APOSJ_32371, APOSJ_32372, APOSJ_32370
OG0003059	DROME10348, DROME10347, DROME10349, DROME10350	APOSJ_54868
OG0003060	DROME04543	APOSJ_25972
OG0003063	DROME03416	APOSJ_10490, APOSJ_39056, APOSJ_04759, APOSJ_49230, APOSJ_49232, APOSJ_49231, APOSJ_04757, APOSJ_04758, APOSJ_01115, APOSJ_39075, APOSJ_10491
OG0003064	DROME05139, DROME16537, DROME16536	APOSJ_61339, APOSJ_26092, APOSJ_61340, APOSJ_26093, APOSJ_09903, APOSJ_22685, APOSJ_09910, APOSJ_04197, APOSJ_57984, APOSJ_61337, APOSJ_09904, APOSJ_09906, APOSJ_63933, APOSJ_15734, APOSJ_61338, APOSJ_26094, APOSJ_09902, APOSJ_04195, APOSJ_09905
OG0003065	DROME07296	APOSJ_56569, APOSJ_56571, APOSJ_56572, APOSJ_14977, APOSJ_56568
OG0003072	DROME09180, DROME09181	APOSJ_04105, APOSJ_04104, APOSJ_25387
OG0003073	DROME13385, DROME14642	APOSJ_43163, APOSJ_26792, APOSJ_26794, APOSJ_26791
OG0003074	DROME08737, DROME08738, DROME08736, DROME08735	APOSJ_50683, APOSJ_50682
OG0003078	DROME02073, DROME02074, DROME05944, DROME15126, DROME02635, DROME13619, DROME00990	APOSJ_00148
OG0003079	DROME11418, DROME11417	APOSJ_59437, APOSJ_59436
OG0003085	DROME18955	APOSJ_46191, APOSJ_52203
OG0003085	DROME11671	APOSJ_15664
OG0003101	DROME16966, DROME16965, DROME16967	APOSJ_39132
OG0003103	DROME19370, DROME19375, DROME19374, DROME19371, DROME19372	APOSJ_56241, APOSJ_56240, APOSJ_13496
OG0003104	DROME01186, DROME01187	APOSJ_41239, APOSJ_30663
OG0003105	DROME14362, DROME14361, DROME14360	APOSJ_38611, APOSJ_41890, APOSJ_34439, APOSJ_41886, APOSJ_41888, APOSJ_40124
OG0003106	DROME07627	APOSJ_00837, APOSJ_00832, APOSJ_00838, APOSJ_00834, APOSJ_05167, APOSJ_21338, APOSJ_04469, APOSJ_00835, APOSJ_00840, APOSJ_21340, APOSJ_00836, APOSJ_00833, APOSJ_21339
OG0003107	DROME12506	APOSJ_26201, APOSJ_34016, APOSJ_36925, APOSJ_36926, APOSJ_26198, APOSJ_26196, APOSJ_36923, APOSJ_26200
OG0003108	DROME13177, DROME13178	APOSJ_53894, APOSJ_60356, APOSJ_53893, APOSJ_53895
OG0003109	DROME00284	APOSJ_62661, APOSJ_18097, APOSJ_62762, APOSJ_48506, APOSJ_48512, APOSJ_48515, APOSJ_51956
OG0003110	DROME09020	APOSJ_56560, APOSJ_24671
OG0003112	DROME16468, DROME01349, DROME01348	APOSJ_13161, APOSJ_13163
OG0003113	DROME01816, DROME01817	APOSJ_58854, APOSJ_61212, APOSJ_41642
OG0003114	DROME04951, DROME04952	APOSJ_17648
OG0003118	DROME11873, DROME11872	APOSJ_63592, APOSJ_63594, APOSJ_63593
OG0003119	DROME02450, DROME02453, DROME02451	APOSJ_39538, APOSJ_39533, APOSJ_39534, APOSJ_39531
OG0003120	DROME17944	APOSJ_28666, APOSJ_28664, APOSJ_61061, APOSJ_51622, APOSJ_52804
OG0003121	DROME19886, DROME19887	APOSJ_01530, APOSJ_27238, APOSJ_55020, APOSJ_07217
OG0003123	DROME20099	APOSJ_14580, APOSJ_14579
OG0003125	DROME08841, DROME08840	APOSJ_13170, APOSJ_13174, APOSJ_13167, APOSJ_55545, APOSJ_13169, APOSJ_13172, APOSJ_13171, APOSJ_55528
OG0003128	DROME20310, DROME20309	APOSJ_01878, APOSJ_54178, APOSJ_54176, APOSJ_54177
OG0003130	DROME20301, DROME20300	APOSJ_34706, APOSJ_34707
OG0003132	DROME12375	APOSJ_14212, APOSJ_42354, APOSJ_42357, APOSJ_00023, APOSJ_14211, APOSJ_42359, APOSJ_14215, APOSJ_14214, APOSJ_42355, APOSJ_14213, APOSJ_42358, APOSJ_14216, APOSJ_42356
OG0003135	DROME07491	APOSJ_18753, APOSJ_18754, APOSJ_18752, APOSJ_20256, APOSJ_53592, APOSJ_18750
OG0003136	DROME17171	APOSJ_47787
OG0003137	DROME01904, DROME12782	APOSJ_36852, APOSJ_30580, APOSJ_36853, APOSJ_06208, APOSJ_36851, APOSJ_36855, APOSJ_36854, APOSJ_36850
OG0003138	DROME18809	APOSJ_00752, APOSJ_40281
OG0003140	DROME06905, DROME06907, DROME06906, DROME06909, DROME06908	APOSJ_35312
OG0003141	DROME21226, DROME21227	APOSJ_16442
OG0003142	DROME11840	APOSJ_40273, APOSJ_14398, APOSJ_14400, APOSJ_14399, APOSJ_14397, APOSJ_27324, APOSJ_27321, APOSJ_27323
OG0003144	DROME13433	APOSJ_48852, APOSJ_48851
OG0003145	DROME03862	APOSJ_45278, APOSJ_50052, APOSJ_22385
OG0003146	DROME01929	APOSJ_07935, APOSJ_07938, APOSJ_21949, APOSJ_23349, APOSJ_47106, APOSJ_21948
OG0003147	DROME16290, DROME16289	APOSJ_21036, APOSJ_21034, APOSJ_21035
OG0003148	DROME18800, DROME18799	APOSJ_47587
OG0003149	DROME16606, DROME16608	APOSJ_20169, APOSJ_20168, APOSJ_00806
OG0003150	DROME19300	APOSJ_46061, APOSJ_24496, APOSJ_30861, APOSJ_24495
OG0003151	DROME04792	APOSJ_05170
OG0003152	DROME17760	APOSJ_48510, APOSJ_48508, APOSJ_48509, APOSJ_48511
OG0003153	DROME21845	APOSJ_35785, APOSJ_35782, APOSJ_35780, APOSJ_35783, APOSJ_35778, APOSJ_35779, APOSJ_52381, APOSJ_22926, APOSJ_35781
OG0003154	DROME05761	APOSJ_51181, APOSJ_51185, APOSJ_50159, APOSJ_50161, APOSJ_51180, APOSJ_51183
OG0003156	DROME13943	APOSJ_47122, APOSJ_47125
OG0003157	DROME06121, DROME06123, DROME06124, DROME06122, DROME06125, DROME06126	APOSJ_26289, APOSJ_26292, APOSJ_26290, APOSJ_26287, APOSJ_26291, APOSJ_26288
OG0003158	DROME02271	APOSJ_48827, APOSJ_48829, APOSJ_48828, APOSJ_48826
OG0003159	DROME05071	APOSJ_34339
OG0003160	DROME17382	APOSJ_52005, APOSJ_52006
OG0003161	DROME12081	APOSJ_12427, APOSJ_12426
OG0003164	DROME01606	APOSJ_27152
OG0003165	DROME00374, DROME00377, DROME00375, DROME00376	APOSJ_55300
OG0003169	DROME03939	APOSJ_40105, APOSJ_01487, APOSJ_09186, APOSJ_57600, APOSJ_57601, APOSJ_57604, APOSJ_01486, APOSJ_20667, APOSJ_57602, APOSJ_57605, APOSJ_20668, APOSJ_59291
OG0003171	DROME20192, DROME20189, DROME20190, DROME20191, DROME20193	APOSJ_51434, APOSJ_64269, APOSJ_51436
OG0003172	DROME02195	APOSJ_37760, APOSJ_48896, APOSJ_37761, APOSJ_37762, APOSJ_37759, APOSJ_50968, APOSJ_37764, APOSJ_37763, APOSJ_50967, APOSJ_37765, APOSJ_56161
OG0003173	DROME20160, DROME20161	APOSJ_04953, APOSJ_04954
OG0003174	DROME21527, DROME21526, DROME21528	APOSJ_17036
OG0003175	DROME00251, DROME02106	APOSJ_12763, APOSJ_12764
OG0003177	DROME17587	APOSJ_63830, APOSJ_56009
OG0003178	DROME10286, DROME10285	APOSJ_17779, APOSJ_17780
OG0003179	DROME19635	APOSJ_56598, APOSJ_53571, APOSJ_53563, APOSJ_53567, APOSJ_53565, APOSJ_08422, APOSJ_56597, APOSJ_56600, APOSJ_53564, APOSJ_08421, APOSJ_53568
OG0003180	DROME11167, DROME11166	APOSJ_18815, APOSJ_18814, APOSJ_54053, APOSJ_18813
OG0003181	DROME02965, DROME02966, DROME02967, DROME02968, DROME02969	APOSJ_20951, APOSJ_20952, APOSJ_59228
OG0003182	DROME01632	APOSJ_40788
OG0003183	DROME05040, DROME05042, DROME05041	APOSJ_55161, APOSJ_44506, APOSJ_44507, APOSJ_44505, APOSJ_44509
OG0003184	DROME11152	APOSJ_55407, APOSJ_55409, APOSJ_55410, APOSJ_55408
OG0003185	DROME08767, DROME08766	APOSJ_32400
OG0003188	DROME03250, DROME03249	APOSJ_32903, APOSJ_32904
OG0003189	DROME13140, DROME13139, DROME13141, DROME13138	APOSJ_36317, APOSJ_04556, APOSJ_36316, APOSJ_04558, APOSJ_36318, APOSJ_36315
OG0003191	DROME09590	APOSJ_11431, APOSJ_11427, APOSJ_11429, APOSJ_11434, APOSJ_11433, APOSJ_11430, APOSJ_11426, APOSJ_11428
OG0003192	DROME12610	APOSJ_58378, APOSJ_61697, APOSJ_61698, APOSJ_61696, APOSJ_61699, APOSJ_61700, APOSJ_61701, APOSJ_61695
OG0003193	DROME14192	APOSJ_00532
OG0003194	DROME19483	APOSJ_63402, APOSJ_44634, APOSJ_63401
OG0003197	DROME21048	APOSJ_57136, APOSJ_57140, APOSJ_57137, APOSJ_57134, APOSJ_09752, APOSJ_57138, APOSJ_57133, APOSJ_57139
OG0003198	DROME07357	APOSJ_36767
OG0003199	DROME12668, DROME21725, DROME21726	APOSJ_06417, APOSJ_50357, APOSJ_06415, APOSJ_06416, APOSJ_06414, APOSJ_06418, APOSJ_40507, APOSJ_06413
OG0003202	DROME05838, DROME05839	APOSJ_62049
OG0003203	DROME05382, DROME05385, DROME05386, DROME05383, DROME05384	APOSJ_10922, APOSJ_10923, APOSJ_10921, APOSJ_10920
OG0003205	DROME06205, DROME06206	APOSJ_26076
OG0003206	DROME21836, DROME21837	APOSJ_42271, APOSJ_57448, APOSJ_42268, APOSJ_42269, APOSJ_65050, APOSJ_42266, APOSJ_42272, APOSJ_65052, APOSJ_42267, APOSJ_42270
OG0003207	DROME14952	APOSJ_53468, APOSJ_53467
OG0003210	DROME16773, DROME16774	APOSJ_15249, APOSJ_15248
OG0003212	DROME16100	APOSJ_40742
OG0003214	DROME00548	APOSJ_30849, APOSJ_30835
OG0003215	DROME09352	APOSJ_30430
OG0003217	DROME21077	APOSJ_38588, APOSJ_25460, APOSJ_38604, APOSJ_38597
OG0003218	DROME08231, DROME08230	APOSJ_10871, APOSJ_10868, APOSJ_10873, APOSJ_47482, APOSJ_17947, APOSJ_03784, APOSJ_59373, APOSJ_17946, APOSJ_17951, APOSJ_10870, APOSJ_10869
OG0003219	DROME09373	APOSJ_52235, APOSJ_51906
