Orthogroup	DROME	SACKO_ok
OG0003745	DROME20574, DROME20575	SACKO_21997, SACKO_21973
OG0003746	DROME01977	SACKO_04162
OG0003747	DROME00997, DROME00995, DROME00994, DROME00996	SACKO_02548
OG0003748	DROME01784	SACKO_12145
OG0003749	DROME18502, DROME18501	SACKO_08322
OG0003750	DROME15590	SACKO_12535, SACKO_09051
OG0003754	DROME08228, DROME08227	SACKO_08508
OG0003755	DROME10789, DROME20093, DROME20094	SACKO_29745
OG0003756	DROME21916, DROME21915, DROME03180, DROME21917	SACKO_18779
OG0003758	DROME11710, DROME11712, DROME11711	SACKO_22893
OG0003759	DROME06383	SACKO_28661, SACKO_18691
OG0003761	DROME14154, DROME16436	SACKO_10184, SACKO_16376
OG0003763	DROME19350	SACKO_12262, SACKO_12259, SACKO_16479
OG0003764	DROME21578	SACKO_05674, SACKO_05695, SACKO_05671, SACKO_09985
OG0003767	DROME02791	SACKO_34036, SACKO_34061, SACKO_34034
OG0003769	DROME11691, DROME11690, DROME11693, DROME11692	SACKO_26729
OG0003771	DROME11019, DROME11021, DROME11022, DROME11020, DROME11018	SACKO_24472
OG0003772	DROME12948	SACKO_12861
OG0003773	DROME05209	SACKO_25570
OG0003775	DROME10059	SACKO_31359
OG0003776	DROME09504, DROME16551	SACKO_19961, SACKO_22793, SACKO_32454
OG0003777	DROME18238, DROME18237, DROME18236	SACKO_18112
OG0003778	DROME13171	SACKO_19167
OG0003779	DROME17898	SACKO_17816
OG0003794	DROME03810, DROME03820	SACKO_16406
OG0003795	DROME10754, DROME10753, DROME10755	SACKO_26427
OG0003798	DROME12695	SACKO_04965
OG0003803	DROME02481, DROME02482	SACKO_16018
OG0003805	DROME01815	SACKO_15086, SACKO_18477, SACKO_02144, SACKO_16303, SACKO_30236, SACKO_13990
OG0003806	DROME01868	SACKO_25022
OG0003807	DROME20522, DROME05215	SACKO_28702
OG0003808	DROME08174	SACKO_11285
OG0003811	DROME14988, DROME14990, DROME14989	SACKO_23286, SACKO_31701
OG0003812	DROME16112, DROME15368	SACKO_20919
OG0003813	DROME10056	SACKO_02012
OG0003817	DROME00653	SACKO_07220
OG0003818	DROME11129	SACKO_15857
OG0003820	DROME07987	SACKO_04478
OG0003821	DROME04477	SACKO_23600
OG0003823	DROME12335	SACKO_05580
OG0003824	DROME17215	SACKO_12746
OG0003826	DROME12869, DROME12870, DROME12868	SACKO_00714
OG0003827	DROME06883, DROME06884	SACKO_27592
OG0003828	DROME10911	SACKO_16727
OG0003829	DROME01864	SACKO_06553
OG0003832	DROME22043	SACKO_16929
OG0003834	DROME21433	SACKO_32127
OG0003836	DROME15123	SACKO_30569
OG0003837	DROME14236, DROME08398	SACKO_26489, SACKO_21340
OG0003838	DROME00382, DROME00383	SACKO_16736
OG0003839	DROME21710	SACKO_12965, SACKO_03944
OG0003840	DROME00482	SACKO_04971
OG0003841	DROME10377, DROME10376, DROME21784	SACKO_22771
OG0003843	DROME02011	SACKO_20447
OG0003844	DROME19636, DROME19637	SACKO_31459
OG0003845	DROME21374	SACKO_11086
OG0003846	DROME14576	SACKO_25269
OG0003848	DROME19059, DROME03440, DROME21451, DROME09630	SACKO_14467
OG0003849	DROME18363, DROME18362	SACKO_29260
OG0003850	DROME19645	SACKO_27365
OG0003852	DROME08152	SACKO_19687
OG0003853	DROME00889	SACKO_33439, SACKO_06109
OG0003854	DROME11356	SACKO_07817
OG0003856	DROME18670	SACKO_00893
OG0003857	DROME21963	SACKO_19253
OG0003858	DROME12659	SACKO_32375
OG0003860	DROME03956	SACKO_18729
OG0003861	DROME13113	SACKO_06020
OG0003863	DROME16970, DROME16972, DROME16971	SACKO_16685
OG0003864	DROME16687, DROME16688	SACKO_22188
OG0003865	DROME12154, DROME12155	SACKO_07903
OG0003866	DROME15012, DROME15013	SACKO_20784
OG0003867	DROME04382	SACKO_16952
OG0003868	DROME05264, DROME05265, DROME05263	SACKO_03942
OG0003869	DROME09592	SACKO_04979
OG0003870	DROME12586, DROME12587	SACKO_31930, SACKO_31960
OG0003871	DROME19904, DROME19903	SACKO_17842
OG0003872	DROME05404	SACKO_01636
OG0003873	DROME21721	SACKO_11352, SACKO_11339
OG0003874	DROME06608	SACKO_11855
OG0003875	DROME19790, DROME19791	SACKO_23361
OG0003876	DROME09112	SACKO_25638
OG0003877	DROME03255, DROME03256	SACKO_03342
OG0003879	DROME15863, DROME15864	SACKO_05101
OG0003881	DROME06398	SACKO_26611, SACKO_26599
OG0003883	DROME12952, DROME12953	SACKO_13711
OG0003884	DROME16036	SACKO_06475
OG0003885	DROME01881, DROME01880	SACKO_26956
OG0003886	DROME16702	SACKO_05656
OG0003887	DROME05627	SACKO_31240
OG0003887	DROME16856	SACKO_34171
OG0003888	DROME14996	SACKO_14954, SACKO_12568, SACKO_14950
OG0003889	DROME06390	SACKO_01038, SACKO_05220
OG0003892	DROME03882, DROME03883, DROME03881	SACKO_01168
OG0003893	DROME20864	SACKO_09957
OG0003894	DROME08816	SACKO_00239
OG0003895	DROME02851, DROME08609, DROME08610, DROME02850	SACKO_00396
OG0003897	DROME08504, DROME08505	SACKO_11326
OG0003898	DROME10004, DROME10008, DROME10006, DROME10009, DROME10005, DROME10007	SACKO_17843, SACKO_25332
OG0003899	DROME15608	SACKO_14433
OG0003903	DROME10193, DROME10192, DROME10577, DROME05877, DROME10568, DROME05866, DROME06507, DROME06503	SACKO_12461
OG0003904	DROME13386	SACKO_29661, SACKO_07963
OG0003906	DROME10315	SACKO_07504
OG0003908	DROME07423	SACKO_23098
OG0003908	DROME05483	SACKO_14104
OG0003909	DROME12680	SACKO_18772, SACKO_06873
OG0003910	DROME10387	SACKO_25193
OG0003911	DROME11361	SACKO_05574
OG0003912	DROME03970, DROME03969, DROME03443	SACKO_19964
OG0003913	DROME04350	SACKO_21819
OG0003915	DROME04519	SACKO_17445
OG0003916	DROME10524, DROME10523	SACKO_16337
OG0003918	DROME16748, DROME16746, DROME16745, DROME16747	SACKO_03476
OG0003919	DROME21549	SACKO_15063, SACKO_15040
OG0003920	DROME16629, DROME16630	SACKO_25068
OG0003921	DROME02956, DROME02955, DROME02957	SACKO_23005
OG0003923	DROME02152, DROME02153, DROME02151, DROME02154, DROME00715, DROME00714	SACKO_12853
OG0003925	DROME01564, DROME01563	SACKO_09569
OG0003926	DROME01565, DROME01567, DROME01566	SACKO_31099, SACKO_18838, SACKO_29131
OG0003929	DROME08880	SACKO_13523
OG0003930	DROME20922	SACKO_32200
OG0003931	DROME02384, DROME02385	SACKO_31562
OG0003933	DROME03669	SACKO_24589
OG0003934	DROME11280	SACKO_18213
OG0003935	DROME00302	SACKO_12001
OG0003936	DROME02177	SACKO_01810
OG0003938	DROME13183	SACKO_13881
OG0003939	DROME01287	SACKO_15117
OG0003940	DROME13675	SACKO_32874, SACKO_08977
OG0003942	DROME15620	SACKO_29515
OG0003944	DROME18760	SACKO_18909
OG0003945	DROME01863	SACKO_09804, SACKO_29979
OG0003946	DROME13159, DROME13158	SACKO_03399
OG0003947	DROME08292	SACKO_25687
OG0003949	DROME09152	SACKO_15085
OG0003950	DROME16615	SACKO_29340
OG0003951	DROME07725	SACKO_27938
OG0003955	DROME16756	SACKO_14555
OG0003958	DROME00635	SACKO_14206
OG0003959	DROME15055	SACKO_27466
OG0003961	DROME17804	SACKO_15157
OG0003962	DROME09201	SACKO_06799
OG0003964	DROME09409	SACKO_01280, SACKO_23823, SACKO_02645
OG0003965	DROME07977, DROME07971, DROME07972	SACKO_27709, SACKO_08493
OG0003967	DROME15281	SACKO_05891, SACKO_19262
OG0003968	DROME04759, DROME04758	SACKO_23161
OG0003969	DROME17765, DROME17762, DROME17766, DROME17763, DROME17764, DROME17767	SACKO_19412
OG0003970	DROME08299	SACKO_04465
OG0003971	DROME06198	SACKO_11184
OG0003972	DROME03377	SACKO_18971
OG0003973	DROME13196, DROME13195, DROME13194	SACKO_17940, SACKO_17922
OG0003976	DROME12934	SACKO_33615
OG0003998	DROME16844, DROME16845, DROME16846, DROME16848, DROME16847, DROME16849	SACKO_32493
OG0003999	DROME14381, DROME14380	SACKO_18525
OG0004000	DROME11283	SACKO_20194
OG0004004	DROME11755	SACKO_33188
OG0004005	DROME14778, DROME14779, DROME14780	SACKO_17133, SACKO_17154
OG0004007	DROME18644	SACKO_27467
OG0004009	DROME09732, DROME09731, DROME09733, DROME09734, DROME09735	SACKO_27674
OG0004011	DROME02697, DROME02696, DROME02701	SACKO_21800
OG0004012	DROME11288	SACKO_03401
OG0004014	DROME02886, DROME02837	SACKO_04423
OG0004015	DROME07793	SACKO_00138
OG0004017	DROME02036	SACKO_31378
OG0004019	DROME01647	SACKO_00903
OG0004020	DROME17726, DROME17727	SACKO_23773
OG0004021	DROME19870	SACKO_24515
OG0004022	DROME10913, DROME10915, DROME10912, DROME10914	SACKO_33066
OG0004023	DROME16512, DROME19067	SACKO_12120
OG0004025	DROME16102	SACKO_24133, SACKO_14748
OG0004027	DROME13967	SACKO_27291
OG0004028	DROME21582, DROME21583	SACKO_02251
OG0004031	DROME01221, DROME01220, DROME01218, DROME01219, DROME01214, DROME01217, DROME01215, DROME01216	SACKO_11954
OG0004032	DROME08117	SACKO_05148
OG0004033	DROME14180, DROME12245	SACKO_32338
OG0004035	DROME03941, DROME03943, DROME03942, DROME03940	SACKO_05264
OG0004036	DROME19609	SACKO_24297
OG0004037	DROME06863	SACKO_11842
OG0004038	DROME02888	SACKO_18332
OG0004040	DROME07203	SACKO_14400
OG0004041	DROME05936	SACKO_09138
OG0004042	DROME16619	SACKO_29359
OG0004044	DROME05299, DROME05298	SACKO_31712
OG0004045	DROME06772	SACKO_33631
OG0004047	DROME02487, DROME02484, DROME02486, DROME02485	SACKO_00930
OG0004048	DROME17671	SACKO_33590
OG0004051	DROME18087, DROME18086	SACKO_17893
OG0004053	DROME21730	SACKO_12103
OG0004054	DROME15059	SACKO_22145
OG0004057	DROME00479	SACKO_20234
OG0004059	DROME13217	SACKO_04014
OG0004060	DROME20687	SACKO_28451
OG0004061	DROME03990	SACKO_14715
OG0004062	DROME16212	SACKO_33240
OG0004064	DROME06301	SACKO_28124
OG0004065	DROME02456	SACKO_31120
OG0004066	DROME10827	SACKO_24927
OG0004067	DROME14860	SACKO_06615
OG0004069	DROME10101	SACKO_16363
OG0004070	DROME04845	SACKO_07313, SACKO_26538, SACKO_33985
OG0004071	DROME15812	SACKO_17358
OG0004072	DROME21957, DROME17982	SACKO_06639
OG0004073	DROME01650	SACKO_11536
OG0004074	DROME06751	SACKO_24723
OG0004075	DROME21242	SACKO_16055, SACKO_16079
OG0004076	DROME00303	SACKO_25245
OG0004078	DROME11078	SACKO_33616
OG0004079	DROME14266, DROME14264, DROME14261, DROME14262, DROME14263, DROME14265	SACKO_14566
OG0004080	DROME06468, DROME06467	SACKO_22943
OG0004081	DROME16707, DROME16708, DROME16709, DROME16710	SACKO_22094
OG0004082	DROME08161	SACKO_02002
OG0004084	DROME12357	SACKO_12941
OG0004085	DROME05732, DROME05731, DROME05733	SACKO_33798
OG0004089	DROME00381	SACKO_19311
OG0004091	DROME14119	SACKO_07509
OG0004092	DROME12563	SACKO_04140
OG0004095	DROME13735	SACKO_06430
OG0004096	DROME00515	SACKO_22778
OG0004098	DROME01948	SACKO_27018
OG0004099	DROME19388	SACKO_13836
OG0004101	DROME08755, DROME08757, DROME08756	SACKO_05006
OG0004102	DROME12666	SACKO_06536
OG0004105	DROME04809, DROME04810, DROME04811	SACKO_08461
OG0004106	DROME05999	SACKO_20371, SACKO_18121
OG0004107	DROME12701, DROME19212	SACKO_13828
OG0004108	DROME07361	SACKO_31634, SACKO_04231
OG0004110	DROME17755	SACKO_33407
OG0004111	DROME04654, DROME04653	SACKO_01686
OG0004112	DROME12140	SACKO_04832
OG0004113	DROME06222, DROME06223	SACKO_07968
OG0004114	DROME16337	SACKO_07278
OG0004115	DROME13846, DROME13845, DROME13844	SACKO_04614
OG0004116	DROME02477	SACKO_12551
OG0004118	DROME19673	SACKO_08745
OG0004119	DROME14543	SACKO_16359
OG0004120	DROME07794	SACKO_22425
OG0004121	DROME03957	SACKO_28819
OG0004122	DROME08383	SACKO_16718, SACKO_16732
OG0004123	DROME12798	SACKO_05474
OG0004124	DROME02608	SACKO_01623
OG0004127	DROME07186	SACKO_30149
OG0004130	DROME05314	SACKO_04539, SACKO_29058
OG0004131	DROME18904, DROME18905	SACKO_31379
OG0004132	DROME06798	SACKO_10439
OG0004133	DROME02029	SACKO_06628
OG0004134	DROME14839	SACKO_21471
OG0004135	DROME03879	SACKO_25029
OG0004136	DROME17670	SACKO_00526
OG0004139	DROME14020	SACKO_03872
OG0004140	DROME02610	SACKO_23320
OG0004142	DROME06754	SACKO_15937
OG0004143	DROME13621	SACKO_17997
OG0004144	DROME04309, DROME04310	SACKO_12932
OG0004145	DROME08647, DROME14074, DROME14075	SACKO_17936
OG0004147	DROME06149	SACKO_02789, SACKO_00298, SACKO_19204, SACKO_14344, SACKO_13311, SACKO_04984
OG0004148	DROME06090, DROME06089	SACKO_04179
OG0004149	DROME11017, DROME11016, DROME11015	SACKO_05134
OG0004150	DROME04551, DROME04550	SACKO_06062
OG0004151	DROME14564	SACKO_17397
OG0004153	DROME12893	SACKO_17489
OG0004156	DROME18060	SACKO_07990, SACKO_27546
OG0004157	DROME21496	SACKO_02828
OG0004158	DROME10050	SACKO_18616
OG0004159	DROME20404, DROME20403, DROME20402	SACKO_15242
OG0004160	DROME15565	SACKO_14735
OG0004164	DROME16332	SACKO_05848
OG0004166	DROME17896	SACKO_12473
OG0004167	DROME18913	SACKO_11715
OG0004168	DROME05468	SACKO_24506
OG0004169	DROME00368	SACKO_10004
OG0004170	DROME12078	SACKO_26580, SACKO_03612
OG0004171	DROME07182	SACKO_29940
OG0004176	DROME10985, DROME10984	SACKO_25099
OG0004178	DROME02387, DROME04815	SACKO_23443
OG0004179	DROME10276, DROME10274, DROME10275, DROME10273	SACKO_01013
OG0004180	DROME20474	SACKO_06651
OG0004181	DROME12964	SACKO_24938
OG0004182	DROME16363	SACKO_03645, SACKO_27354
OG0004183	DROME09271	SACKO_02874, SACKO_28561, SACKO_09640
OG0004184	DROME04419	SACKO_11934
OG0004185	DROME05297	SACKO_32961
OG0004186	DROME16037	SACKO_12502
OG0004187	DROME07871	SACKO_26772
OG0004188	DROME07492, DROME07494, DROME07493	SACKO_12003
OG0004189	DROME11000, DROME11001	SACKO_04457
OG0004190	DROME01879, DROME22091	SACKO_22036
OG0004198	DROME17028	SACKO_11238, SACKO_12328
OG0004215	DROME19401	SACKO_02214
OG0004216	DROME11793	SACKO_32089
OG0004217	DROME21224	SACKO_09269
OG0004219	DROME03490	SACKO_03103
OG0004220	DROME07426, DROME07425	SACKO_23085
OG0004222	DROME04949	SACKO_12358
OG0004223	DROME01123, DROME06776	SACKO_14230, SACKO_01885
OG0004225	DROME05012	SACKO_26484, SACKO_26695
OG0004226	DROME15145	SACKO_01406
OG0004227	DROME04086	SACKO_14123
OG0004228	DROME10277	SACKO_18186
OG0004229	DROME02866, DROME02865	SACKO_17477
OG0004230	DROME18730, DROME18729	SACKO_30089
OG0004231	DROME14487, DROME14486	SACKO_01862
OG0004232	DROME15977	SACKO_13258
OG0004235	DROME12429	SACKO_17332
OG0004236	DROME17566	SACKO_11379
OG0004239	DROME15568	SACKO_08658
OG0004241	DROME15542	SACKO_05087
OG0004242	DROME03644, DROME06191	SACKO_12064
OG0004243	DROME14802, DROME20505	SACKO_21841
OG0004244	DROME10097	SACKO_10773
OG0004245	DROME02038	SACKO_12744
OG0004246	DROME07435	SACKO_10191
OG0004247	DROME13808	SACKO_29414
OG0004248	DROME14001	SACKO_26657
OG0004249	DROME04762	SACKO_09516
OG0004250	DROME18272, DROME18273	SACKO_07268
OG0004251	DROME04402	SACKO_02877
OG0004252	DROME14951	SACKO_16333
OG0004253	DROME20276, DROME20277, DROME20275	SACKO_02192
OG0004254	DROME16850, DROME16851, DROME16852	SACKO_18552
OG0004255	DROME06896, DROME06895	SACKO_09554
OG0004257	DROME14416	SACKO_10226
OG0004258	DROME05217	SACKO_16352, SACKO_16395
OG0004259	DROME21474, DROME10563	SACKO_29831
OG0004261	DROME10981	SACKO_29025
OG0004262	DROME16780	SACKO_23794
OG0004264	DROME15193	SACKO_17498, SACKO_21378
OG0004268	DROME10031	SACKO_32110
OG0004269	DROME16782	SACKO_02690, SACKO_17980
OG0004270	DROME19295, DROME19296, DROME19297	SACKO_15850
OG0004272	DROME21011	SACKO_11645, SACKO_12140
OG0004273	DROME09850	SACKO_09932
OG0004275	DROME16991	SACKO_12868
OG0004277	DROME05527, DROME17087, DROME15966, DROME15965, DROME15964, DROME13638, DROME13639	SACKO_21081
OG0004278	DROME01231	SACKO_21185
OG0004280	DROME22015	SACKO_28223
OG0004281	DROME00885	SACKO_13549
OG0004282	DROME07183	SACKO_29038
OG0004283	DROME21977	SACKO_08259
OG0004284	DROME19835, DROME19836	SACKO_19468, SACKO_24083
OG0004285	DROME12894	SACKO_03384
OG0004288	DROME12750, DROME12751	SACKO_30893, SACKO_11263, SACKO_11252, SACKO_12605
OG0004289	DROME10833, DROME19397	SACKO_32406
OG0004290	DROME01469	SACKO_28264
OG0004291	DROME16342	SACKO_14905
OG0004292	DROME06641	SACKO_03502
OG0004294	DROME13106, DROME13107	SACKO_18046
OG0004295	DROME20603, DROME20604, DROME20602	SACKO_04249
OG0004297	DROME01005	SACKO_28535
OG0004299	DROME21406, DROME21405	SACKO_30101
OG0004300	DROME21737	SACKO_30810
OG0004301	DROME06959	SACKO_20227
OG0004302	DROME01833	SACKO_18457
OG0004303	DROME02789, DROME02790	SACKO_26532
OG0004304	DROME15979, DROME15978	SACKO_20533
OG0004305	DROME00211	SACKO_12408
OG0004306	DROME06581, DROME06582, DROME06580, DROME06583	SACKO_26978
OG0004307	DROME07784	SACKO_33572
OG0004308	DROME08791, DROME08790	SACKO_01785
OG0004309	DROME11787	SACKO_30754
OG0004310	DROME20002	SACKO_10532
OG0004312	DROME07615	SACKO_10930
OG0004314	DROME04957	SACKO_11572
OG0004315	DROME21705	SACKO_16588
OG0004316	DROME06707	SACKO_28186
OG0004317	DROME18648, DROME18649, DROME18650	SACKO_02212
OG0004319	DROME01293	SACKO_05880, SACKO_05877
OG0004321	DROME00141	SACKO_28159, SACKO_28167
OG0004322	DROME21173, DROME21172	SACKO_28915
OG0004323	DROME08716, DROME08715	SACKO_25179
OG0004324	DROME19211, DROME05925, DROME05924	SACKO_12104, SACKO_08113
OG0004325	DROME08792	SACKO_16198, SACKO_04707
OG0004328	DROME06814, DROME06813	SACKO_23143, SACKO_33011
OG0004329	DROME14796	SACKO_25792, SACKO_09106
OG0004330	DROME05935	SACKO_07866
OG0004331	DROME09522	SACKO_06087
OG0004332	DROME03199	SACKO_02982
OG0004333	DROME03525	SACKO_09526
OG0004334	DROME17993, DROME17994	SACKO_08631
OG0004335	DROME10278	SACKO_30625, SACKO_16024, SACKO_30637
OG0004337	DROME13597	SACKO_10301
OG0004338	DROME16553	SACKO_24216
OG0004342	DROME12320	SACKO_01335
OG0004343	DROME10215	SACKO_03414, SACKO_21071
OG0004344	DROME17664	SACKO_02938
OG0004345	DROME20919	SACKO_24990
OG0004347	DROME21288, DROME21289	SACKO_18290
OG0004348	DROME08598, DROME08597	SACKO_00059
OG0004350	DROME08566	SACKO_33866
OG0004351	DROME17742	SACKO_14866
OG0004352	DROME04587	SACKO_10946
OG0004353	DROME05577	SACKO_09595
OG0004354	DROME18943	SACKO_06263, SACKO_06268, SACKO_30750
OG0004355	DROME01999	SACKO_23242
OG0004356	DROME12218	SACKO_08790
OG0004357	DROME01205, DROME01203	SACKO_30143
OG0004358	DROME01539	SACKO_23737
OG0004359	DROME15372	SACKO_07960
OG0004360	DROME03158	SACKO_13028
OG0004361	DROME16888	SACKO_16141
OG0004362	DROME04321	SACKO_08638
OG0004364	DROME18518, DROME02371	SACKO_23778
OG0004365	DROME11247	SACKO_23975
OG0004366	DROME02176	SACKO_02101, SACKO_28270
OG0004367	DROME05441, DROME05440, DROME05442	SACKO_33429
OG0004368	DROME03958, DROME03959	SACKO_03972
OG0004369	DROME08156	SACKO_34043, SACKO_22812
OG0004370	DROME12142, DROME12141	SACKO_26120
OG0004371	DROME19537	SACKO_25786, SACKO_13642
OG0004373	DROME07316	SACKO_02913
OG0004374	DROME21010	SACKO_27657, SACKO_05442
OG0004376	DROME21016	SACKO_04476
OG0004377	DROME02771, DROME02772, DROME02773, DROME02770	SACKO_04189
OG0004378	DROME00771	SACKO_21719
OG0004379	DROME14972, DROME14973	SACKO_04588
OG0004380	DROME21035, DROME21034	SACKO_08279
OG0004381	DROME03934	SACKO_23417
OG0004382	DROME16408, DROME16407	SACKO_16501
OG0004385	DROME16721	SACKO_28528, SACKO_14841
OG0004388	DROME07878	SACKO_34021
OG0004391	DROME11785, DROME11784	SACKO_06460
OG0004392	DROME17967, DROME17966, DROME17965	SACKO_01326
OG0004393	DROME16127	SACKO_03731
OG0004394	DROME00472, DROME00473, DROME00475	SACKO_06802
OG0004395	DROME14114, DROME14116, DROME14115, DROME14113, DROME14117, DROME14118	SACKO_29824
OG0004396	DROME00290, DROME00291	SACKO_09175
OG0004397	DROME07584, DROME07585	SACKO_00175
OG0004398	DROME20923	SACKO_05440
OG0004399	DROME00026, DROME00027	SACKO_01145
OG0004401	DROME15904	SACKO_22723
OG0004404	DROME00111	SACKO_09881
OG0004405	DROME20905	SACKO_17613, SACKO_28559
OG0004406	DROME20449	SACKO_12007
OG0004407	DROME17000	SACKO_16287
OG0004409	DROME07816	SACKO_33175
OG0004413	DROME16031	SACKO_24559
OG0004415	DROME19672	SACKO_30317
OG0004417	DROME08382	SACKO_27616
OG0004423	DROME09027, DROME09026	SACKO_34049, SACKO_34098, SACKO_14325
OG0004424	DROME06710, DROME06709	SACKO_10837
OG0004425	DROME09154	SACKO_07906
OG0004426	DROME02898	SACKO_09068
OG0004459	DROME11629	SACKO_07787
OG0004460	DROME01612	SACKO_19002
OG0004462	DROME10763	SACKO_05077
OG0004465	DROME21097, DROME00340	SACKO_18438
OG0004468	DROME08086	SACKO_33156
OG0004471	DROME04870, DROME04872, DROME04871	SACKO_07695
OG0004472	DROME13220	SACKO_27165
OG0004474	DROME12398, DROME12397	SACKO_13446
OG0004475	DROME05206	SACKO_00480
OG0004476	DROME21347, DROME21348, DROME21349	SACKO_14576
OG0004477	DROME03184	SACKO_15776
OG0004478	DROME08802, DROME08801, DROME08806	SACKO_16158
OG0004479	DROME02751	SACKO_15668
OG0004480	DROME02479	SACKO_09896
OG0004483	DROME01082, DROME01081	SACKO_15376
OG0004484	DROME15453	SACKO_24669, SACKO_24665
OG0004486	DROME03906	SACKO_13395
OG0004487	DROME22095, DROME20434, DROME20435	SACKO_04088
OG0004488	DROME18125	SACKO_11836
OG0004489	DROME01140	SACKO_11062
OG0004490	DROME02420	SACKO_01568
OG0004491	DROME06306	SACKO_33881
OG0004493	DROME05464	SACKO_04749
OG0004494	DROME12460, DROME12459	SACKO_24457
OG0004495	DROME19461, DROME19460, DROME03167	SACKO_09341
OG0004496	DROME10398	SACKO_26743
OG0004497	DROME12594	SACKO_26844, SACKO_04030
OG0004498	DROME20932	SACKO_29609
OG0004500	DROME19536	SACKO_18016
OG0004501	DROME11056	SACKO_05302
OG0004503	DROME04705	SACKO_30080, SACKO_30085
OG0004506	DROME10904	SACKO_22735
