Orthogroup	DROME	AMPFI_ok
OG0004322	DROME21173, DROME21172	AMPFI_05719
OG0004323	DROME08716, DROME08715	AMPFI_07446
OG0004324	DROME19211, DROME05925, DROME05924	AMPFI_13538
OG0004328	DROME06814, DROME06813	AMPFI_06204
OG0004329	DROME14796	AMPFI_18366
OG0004330	DROME05935	AMPFI_21323, AMPFI_04638
OG0004331	DROME09522	AMPFI_13825
OG0004332	DROME03199	AMPFI_12419, AMPFI_16570, AMPFI_16569
OG0004333	DROME03525	AMPFI_16945, AMPFI_02290
OG0004334	DROME17993, DROME17994	AMPFI_04344, AMPFI_23930
OG0004335	DROME10278	AMPFI_01647
OG0004337	DROME13597	AMPFI_08351
OG0004338	DROME16553	AMPFI_03726
OG0004342	DROME12320	AMPFI_12541
OG0004343	DROME10215	AMPFI_14022, AMPFI_21404, AMPFI_23887
OG0004344	DROME17664	AMPFI_24893
OG0004345	DROME20919	AMPFI_12564
OG0004348	DROME08598, DROME08597	AMPFI_02439
OG0004349	DROME12070	AMPFI_24895
OG0004350	DROME08566	AMPFI_18421
OG0004351	DROME17742	AMPFI_20164
OG0004352	DROME04587	AMPFI_25758
OG0004353	DROME05577	AMPFI_13654
OG0004354	DROME18943	AMPFI_11067
OG0004355	DROME01999	AMPFI_09199
OG0004356	DROME12218	AMPFI_05341
OG0004357	DROME01205, DROME01203	AMPFI_08395
OG0004358	DROME01539	AMPFI_22150
OG0004359	DROME15372	AMPFI_05530
OG0004360	DROME03158	AMPFI_14833
OG0004361	DROME16888	AMPFI_04236
OG0004362	DROME04321	AMPFI_09867
OG0004364	DROME18518, DROME02371	AMPFI_11780
OG0004365	DROME11247	AMPFI_18925
OG0004366	DROME02176	AMPFI_11770
OG0004367	DROME05441, DROME05440, DROME05442	AMPFI_16806
OG0004368	DROME03958, DROME03959	AMPFI_05539
OG0004369	DROME08156	AMPFI_22531
OG0004370	DROME12142, DROME12141	AMPFI_05169
OG0004373	DROME07316	AMPFI_02861
OG0004374	DROME21010	AMPFI_07980
OG0004376	DROME21016	AMPFI_15019
OG0004377	DROME02771, DROME02772, DROME02773, DROME02770	AMPFI_03913
OG0004378	DROME00771	AMPFI_09387
OG0004379	DROME14972, DROME14973	AMPFI_07942
OG0004380	DROME21035, DROME21034	AMPFI_00883
OG0004381	DROME03934	AMPFI_23751
OG0004382	DROME16408, DROME16407	AMPFI_13422
OG0004385	DROME16721	AMPFI_02615, AMPFI_24477
OG0004388	DROME07878	AMPFI_09652
OG0004391	DROME11785, DROME11784	AMPFI_10069
OG0004392	DROME17967, DROME17966, DROME17965	AMPFI_24108
OG0004393	DROME16127	AMPFI_06040
OG0004394	DROME00472, DROME00473	AMPFI_13243
OG0004395	DROME14114, DROME14116, DROME14115, DROME14113, DROME14117, DROME14118	AMPFI_20914
OG0004396	DROME00290, DROME00291	AMPFI_14937
OG0004397	DROME07584, DROME07585	AMPFI_03263
OG0004399	DROME00026, DROME00027	AMPFI_06098
OG0004401	DROME15904	AMPFI_12672
OG0004403	DROME16539, DROME16538, DROME16541, DROME16540	AMPFI_14279
OG0004404	DROME00111	AMPFI_14466
OG0004405	DROME20905	AMPFI_14300
OG0004406	DROME20449	AMPFI_11302
OG0004407	DROME17000	AMPFI_09013
OG0004408	DROME00339	AMPFI_05190
OG0004409	DROME07816	AMPFI_00146
OG0004412	DROME09927	AMPFI_01456
OG0004413	DROME16031	AMPFI_25865, AMPFI_18350, AMPFI_17760, AMPFI_01558, AMPFI_20523
OG0004415	DROME19672	AMPFI_04130
OG0004417	DROME08382	AMPFI_06225
OG0004423	DROME09027, DROME09026	AMPFI_14942
OG0004424	DROME06710, DROME06709	AMPFI_17270
OG0004425	DROME09154	AMPFI_21164
OG0004426	DROME02898	AMPFI_21633
OG0004459	DROME11629	AMPFI_11564
OG0004460	DROME01612	AMPFI_25193
OG0004462	DROME10763	AMPFI_08624
OG0004465	DROME21097, DROME00340	AMPFI_23112, AMPFI_12347
OG0004468	DROME08086	AMPFI_16351
OG0004471	DROME04870, DROME04872, DROME04871	AMPFI_00393
OG0004472	DROME13220	AMPFI_11440
OG0004475	DROME05206	AMPFI_18546
OG0004476	DROME21347, DROME21348, DROME21349	AMPFI_14753
OG0004478	DROME08802, DROME08801, DROME08806	AMPFI_03975
OG0004479	DROME02751	AMPFI_09403
OG0004482	DROME04849	AMPFI_09287
OG0004483	DROME01082, DROME01081	AMPFI_19423, AMPFI_14818
OG0004484	DROME15453	AMPFI_19765
OG0004486	DROME03906	AMPFI_08587
OG0004487	DROME22095, DROME20434, DROME20435	AMPFI_05702
OG0004488	DROME18125	AMPFI_01993
OG0004488	DROME08793	AMPFI_22482, AMPFI_18991, AMPFI_17697
OG0004489	DROME01140	AMPFI_09296, AMPFI_09295
OG0004490	DROME02420	AMPFI_22429
OG0004491	DROME06306	AMPFI_00308, AMPFI_15346
OG0004493	DROME05464	AMPFI_05970
OG0004494	DROME12460, DROME12459	AMPFI_05453
OG0004495	DROME19461, DROME19460, DROME03167	AMPFI_07695
OG0004496	DROME10398	AMPFI_03101, AMPFI_01528
OG0004497	DROME12594	AMPFI_22097, AMPFI_00339, AMPFI_25044, AMPFI_25447
OG0004498	DROME20932	AMPFI_06947
OG0004500	DROME19536	AMPFI_13920
OG0004501	DROME11056	AMPFI_09291
OG0004506	DROME10904	AMPFI_12628, AMPFI_09386
OG0004507	DROME17036	AMPFI_07072
OG0004511	DROME13105	AMPFI_07637
OG0004512	DROME10927	AMPFI_11410
OG0004513	DROME12675	AMPFI_09034
OG0004515	DROME15124, DROME19804	AMPFI_01381
OG0004517	DROME12340	AMPFI_15751
OG0004518	DROME19881	AMPFI_09048
OG0004519	DROME13472	AMPFI_04665, AMPFI_14654
OG0004520	DROME13131	AMPFI_06584
OG0004523	DROME07758	AMPFI_08056
OG0004524	DROME19557	AMPFI_07394
OG0004525	DROME13522	AMPFI_07588
OG0004526	DROME09780	AMPFI_10087
OG0004529	DROME14562	AMPFI_09696
OG0004530	DROME03349	AMPFI_12855
OG0004532	DROME11183	AMPFI_16151
OG0004533	DROME16934, DROME16933	AMPFI_22456
OG0004534	DROME11128, DROME11127	AMPFI_18106
OG0004535	DROME11313, DROME11681	AMPFI_22124
OG0004538	DROME01010	AMPFI_18278
OG0004540	DROME21936, DROME17090	AMPFI_03454, AMPFI_19729
OG0004542	DROME14306, DROME14305	AMPFI_08760
OG0004543	DROME16410	AMPFI_14671
OG0004544	DROME03219	AMPFI_08264
OG0004545	DROME14918	AMPFI_16865
OG0004546	DROME07299	AMPFI_07412
OG0004548	DROME20368, DROME10401	AMPFI_12848
OG0004550	DROME17029	AMPFI_09809, AMPFI_09808
OG0004551	DROME17768, DROME17769	AMPFI_09413
OG0004552	DROME00895	AMPFI_12028
OG0004553	DROME15169, DROME15168, DROME15170, DROME15171, DROME15167, DROME15172	AMPFI_10799
OG0004554	DROME15667	AMPFI_11889
OG0004555	DROME08499, DROME08501, DROME08498, DROME08500	AMPFI_09909
OG0004559	DROME00073	AMPFI_05855
OG0004561	DROME14241, DROME14240	AMPFI_23817, AMPFI_03159
OG0004563	DROME01043	AMPFI_02876
OG0004564	DROME05211	AMPFI_15864
OG0004565	DROME02327, DROME02328	AMPFI_24177, AMPFI_12894, AMPFI_21296
OG0004566	DROME09871	AMPFI_06008
OG0004567	DROME02916	AMPFI_25564
OG0004569	DROME06466	AMPFI_06989
OG0004570	DROME03152, DROME03153	AMPFI_18640
OG0004571	DROME15691, DROME15692	AMPFI_12508
OG0004572	DROME09948	AMPFI_14593
OG0004573	DROME00139	AMPFI_12921
OG0004577	DROME08875, DROME08876	AMPFI_07656
OG0004578	DROME18906	AMPFI_07486
OG0004579	DROME01846	AMPFI_25677
OG0004581	DROME17808, DROME17807, DROME17806	AMPFI_12919
OG0004582	DROME06477	AMPFI_07633
OG0004583	DROME11053	AMPFI_16407
OG0004584	DROME21581	AMPFI_09000
OG0004585	DROME01558, DROME01556, DROME01557	AMPFI_13089
OG0004587	DROME15606	AMPFI_23364, AMPFI_10457
OG0004588	DROME12821, DROME12822, DROME14788, DROME12819, DROME12820	AMPFI_06362
OG0004589	DROME10033, DROME10032	AMPFI_18880
OG0004590	DROME15582, DROME11041, DROME11040	AMPFI_08462
OG0004593	DROME07438	AMPFI_22728
OG0004597	DROME12390	AMPFI_12752, AMPFI_21018, AMPFI_06253
OG0004601	DROME05651, DROME05650	AMPFI_06159
OG0004602	DROME02726, DROME12032	AMPFI_04968
OG0004603	DROME10465, DROME10466, DROME10464	AMPFI_00218
OG0004606	DROME09779	AMPFI_09369
OG0004609	DROME08817	AMPFI_07011
OG0004610	DROME10381	AMPFI_23354
OG0004611	DROME16445	AMPFI_02638, AMPFI_14900
OG0004612	DROME00790	AMPFI_06798
OG0004613	DROME05353	AMPFI_14336
OG0004614	DROME13073, DROME13075, DROME13074	AMPFI_01955
OG0004616	DROME19950, DROME19951	AMPFI_24754
OG0004619	DROME17529	AMPFI_01685
OG0004621	DROME20061, DROME20060	AMPFI_06893
OG0004622	DROME08147, DROME08146	AMPFI_16727
OG0004625	DROME00122	AMPFI_01520
OG0004626	DROME04697	AMPFI_11099
OG0004627	DROME18129, DROME18128, DROME18127	AMPFI_12291
OG0004628	DROME03937	AMPFI_05837
OG0004629	DROME06036	AMPFI_13756
OG0004633	DROME15422	AMPFI_16969
OG0004634	DROME00888	AMPFI_11161
OG0004635	DROME17782	AMPFI_08678
OG0004638	DROME09153	AMPFI_00853
OG0004639	DROME08016	AMPFI_11319
OG0004640	DROME04904, DROME04905	AMPFI_00746
OG0004643	DROME00911	AMPFI_18899
OG0004646	DROME06988	AMPFI_07710
OG0004647	DROME12086	AMPFI_08211
OG0004648	DROME18522	AMPFI_19599
OG0004649	DROME20953	AMPFI_17558
OG0004651	DROME21452, DROME21453	AMPFI_25330
OG0004652	DROME17381	AMPFI_15198
OG0004654	DROME05489, DROME05488	AMPFI_15662
OG0004655	DROME01318	AMPFI_07555
OG0004656	DROME16743	AMPFI_18886, AMPFI_14771
OG0004657	DROME03195	AMPFI_11594
OG0004658	DROME09698	AMPFI_10523, AMPFI_16629
OG0004659	DROME14307	AMPFI_20843, AMPFI_21179, AMPFI_00122, AMPFI_24972
OG0004660	DROME17308, DROME17309, DROME17306, DROME17307	AMPFI_20962, AMPFI_11809, AMPFI_21268
OG0004662	DROME19806	AMPFI_22692
OG0004663	DROME20926	AMPFI_06374
OG0004667	DROME16447, DROME16446, DROME16449, DROME16448	AMPFI_09564
OG0004669	DROME07920	AMPFI_05954
OG0004670	DROME04629	AMPFI_24511
OG0004671	DROME19389	AMPFI_20913, AMPFI_05739
OG0004672	DROME19572	AMPFI_03359
OG0004674	DROME20610	AMPFI_07603
OG0004675	DROME01467, DROME01466, DROME03380	AMPFI_03184
OG0004676	DROME18548	AMPFI_12971
OG0004677	DROME00115	AMPFI_05730
OG0004678	DROME04998, DROME04997	AMPFI_09587
OG0004679	DROME04800	AMPFI_00361
OG0004681	DROME07478, DROME07479	AMPFI_18210
OG0004682	DROME14960, DROME14957	AMPFI_13322
OG0004683	DROME20448	AMPFI_13090
OG0004684	DROME16043	AMPFI_05507
OG0004685	DROME18917, DROME18916	AMPFI_00210
OG0004687	DROME02093	AMPFI_00174
OG0004689	DROME11694	AMPFI_21900
OG0004691	DROME17121	AMPFI_01160
OG0004694	DROME13257	AMPFI_02072, AMPFI_20042
OG0004697	DROME17424	AMPFI_06656
OG0004699	DROME03068	AMPFI_08943
OG0004700	DROME06957	AMPFI_08984
OG0004703	DROME19325	AMPFI_13400, AMPFI_11441
OG0004705	DROME20075, DROME20076	AMPFI_13411
OG0004707	DROME19641	AMPFI_17110
OG0004708	DROME00172	AMPFI_19549, AMPFI_25265
OG0004710	DROME00511	AMPFI_21960
OG0004711	DROME06479	AMPFI_22007
OG0004728	DROME01900	AMPFI_04640
OG0004729	DROME10154	AMPFI_10811
OG0004730	DROME02564	AMPFI_05571
OG0004731	DROME19893, DROME19894	AMPFI_11718
OG0004733	DROME04757	AMPFI_22957, AMPFI_11858
OG0004739	DROME16590	AMPFI_08184
OG0004743	DROME03419	AMPFI_10767
OG0004744	DROME08184	AMPFI_19272
OG0004747	DROME00628	AMPFI_00266, AMPFI_10895
OG0004749	DROME10966	AMPFI_15286
OG0004752	DROME18734	AMPFI_22656
OG0004753	DROME03636	AMPFI_08914
OG0004754	DROME22044	AMPFI_15484
OG0004755	DROME16542	AMPFI_08870
OG0004756	DROME05028	AMPFI_06143
OG0004757	DROME14317	AMPFI_11259
OG0004758	DROME10880	AMPFI_16926
OG0004759	DROME14009	AMPFI_10483
OG0004760	DROME20882, DROME20886, DROME20887, DROME20888, DROME11853	AMPFI_18701, AMPFI_11919
OG0004761	DROME15693, DROME15694	AMPFI_04512, AMPFI_00468, AMPFI_03402
OG0004763	DROME06189	AMPFI_06171
OG0004764	DROME04351	AMPFI_10963
OG0004765	DROME08142, DROME19163	AMPFI_16840
OG0004766	DROME02533	AMPFI_09103, AMPFI_10947
OG0004767	DROME10770	AMPFI_03725
OG0004768	DROME02452	AMPFI_02297
OG0004769	DROME02034	AMPFI_12928
OG0004770	DROME06615	AMPFI_09864, AMPFI_14159
OG0004771	DROME07917, DROME07916, DROME07918, DROME07919	AMPFI_03956, AMPFI_24380
OG0004774	DROME15180	AMPFI_08296, AMPFI_17254
OG0004775	DROME19718	AMPFI_08271
OG0004776	DROME08094	AMPFI_06080
OG0004782	DROME11689	AMPFI_24154, AMPFI_04116
OG0004783	DROME09246	AMPFI_11121
OG0004784	DROME21712, DROME21713, DROME21714	AMPFI_12120
OG0004785	DROME20154, DROME01032, DROME00155, DROME02565	AMPFI_04729
OG0004787	DROME07713	AMPFI_11451
OG0004789	DROME18163, DROME07088, DROME07089, DROME07087, DROME07090, DROME07091	AMPFI_21163
OG0004790	DROME01119	AMPFI_12637
OG0004791	DROME14199	AMPFI_10450
OG0004792	DROME06361, DROME08012	AMPFI_23180
OG0004793	DROME15053	AMPFI_02788
OG0004794	DROME12402	AMPFI_07779
OG0004795	DROME13666	AMPFI_14570
OG0004797	DROME07303	AMPFI_08354
OG0004799	DROME19190, DROME19189	AMPFI_03436
OG0004800	DROME06342	AMPFI_08239
OG0004801	DROME12258, DROME12259	AMPFI_05782
OG0004804	DROME03904, DROME03905	AMPFI_07223
OG0004805	DROME04002	AMPFI_10996
OG0004808	DROME02542	AMPFI_18270
OG0004810	DROME05623, DROME05622	AMPFI_07979
OG0004811	DROME02621	AMPFI_12149
OG0004812	DROME01555	AMPFI_15106
OG0004813	DROME00925	AMPFI_11409
OG0004814	DROME05830	AMPFI_09238
OG0004816	DROME07783	AMPFI_05512
OG0004817	DROME06146	AMPFI_04912
OG0004819	DROME12033	AMPFI_18033
OG0004820	DROME01989	AMPFI_10350
OG0004822	DROME04359	AMPFI_10239
OG0004823	DROME10144, DROME10142, DROME10143	AMPFI_10528
OG0004825	DROME03283, DROME04091	AMPFI_09412
OG0004826	DROME20871	AMPFI_16801
OG0004828	DROME18812, DROME18813	AMPFI_05734
OG0004829	DROME09372	AMPFI_14364
OG0004830	DROME10949	AMPFI_14688
OG0004831	DROME01012	AMPFI_23688
OG0004832	DROME15225	AMPFI_13436
OG0004833	DROME21757, DROME21758, DROME07997, DROME05462, DROME18534	AMPFI_15371
OG0004835	DROME16717	AMPFI_18648
OG0004836	DROME13630	AMPFI_09314
OG0004837	DROME03243, DROME03241, DROME03242	AMPFI_07200
OG0004838	DROME19784	AMPFI_00523
OG0004840	DROME05865	AMPFI_15455
OG0004841	DROME10055	AMPFI_04987
OG0004842	DROME03366	AMPFI_12464
OG0004843	DROME07719, DROME07718	AMPFI_05999
OG0004844	DROME13071	AMPFI_06737
OG0004846	DROME02141	AMPFI_05670
OG0004847	DROME08420	AMPFI_24455
OG0004848	DROME00795	AMPFI_04293
OG0004849	DROME13112	AMPFI_05494
OG0004850	DROME02318	AMPFI_12227
OG0004852	DROME19281, DROME19280	AMPFI_02203, AMPFI_02204
OG0004854	DROME04906	AMPFI_09220
OG0004855	DROME06480	AMPFI_05138
OG0004856	DROME20969, DROME02553	AMPFI_08133
OG0004857	DROME18571, DROME18570	AMPFI_24333, AMPFI_18826
OG0004858	DROME21278, DROME21279, DROME15142	AMPFI_04485
OG0004859	DROME19872	AMPFI_07001
OG0004860	DROME00210	AMPFI_21186
OG0004861	DROME03069	AMPFI_14242
OG0004862	DROME09038	AMPFI_07100
OG0004863	DROME11509	AMPFI_07510
OG0004864	DROME17771	AMPFI_12101
OG0004865	DROME08867, DROME08869, DROME08868	AMPFI_20573, AMPFI_25525
OG0004866	DROME17869	AMPFI_18789
OG0004869	DROME04684	AMPFI_06152
OG0004871	DROME21806, DROME21805	AMPFI_25922
OG0004873	DROME14538	AMPFI_06741
OG0004874	DROME06823	AMPFI_25899, AMPFI_06148
OG0004875	DROME07370	AMPFI_05988
OG0004879	DROME00897	AMPFI_08418
OG0004880	DROME08365	AMPFI_19336
OG0004881	DROME08062	AMPFI_17196
OG0004882	DROME20698	AMPFI_23979
OG0004883	DROME06775	AMPFI_02640
OG0004885	DROME17685	AMPFI_10375
OG0004886	DROME20605	AMPFI_08413
OG0004887	DROME16935	AMPFI_11151
OG0004889	DROME07704	AMPFI_09646
OG0004890	DROME19247, DROME19248	AMPFI_15395
OG0004891	DROME14421	AMPFI_02413
OG0004893	DROME00887	AMPFI_07205
OG0004894	DROME14922	AMPFI_11572
OG0004896	DROME10135	AMPFI_11433, AMPFI_15316
OG0004897	DROME19647, DROME19646	AMPFI_08573
OG0004898	DROME20157	AMPFI_22671
OG0004899	DROME12298	AMPFI_11063
OG0004900	DROME05897	AMPFI_10899
OG0004901	DROME21322	AMPFI_17441
OG0004902	DROME21164, DROME21163	AMPFI_05534
OG0004903	DROME05016	AMPFI_10441
OG0004904	DROME19500, DROME19501, DROME19499	AMPFI_19035
OG0004906	DROME09739	AMPFI_19154
OG0004907	DROME21808	AMPFI_13675
OG0004909	DROME01700, DROME01701, DROME01699	AMPFI_14681
OG0004910	DROME08779	AMPFI_18874, AMPFI_04368
OG0004911	DROME03353, DROME03354	AMPFI_05698
OG0004913	DROME03983, DROME03981, DROME03982, DROME03984	AMPFI_25699
OG0004914	DROME06293	AMPFI_08609
OG0004917	DROME08602	AMPFI_25966
OG0004919	DROME18147	AMPFI_22764
OG0004920	DROME00285	AMPFI_11223
OG0004922	DROME15327	AMPFI_06579
OG0004923	DROME02315	AMPFI_18875, AMPFI_00985, AMPFI_16529, AMPFI_15260
OG0004924	DROME10830, DROME07167	AMPFI_05959
OG0004925	DROME14669	AMPFI_16804
OG0004927	DROME08096, DROME08095	AMPFI_10471
OG0004928	DROME08425	AMPFI_10056
OG0004930	DROME10509, DROME10508, DROME03047, DROME03035	AMPFI_24794
OG0004931	DROME05056	AMPFI_16176
OG0004932	DROME06711, DROME21545	AMPFI_09178
OG0004934	DROME20188	AMPFI_14737
OG0004935	DROME01124, DROME21902	AMPFI_10473
OG0004938	DROME19230	AMPFI_07572
OG0004939	DROME03951	AMPFI_24891
OG0004940	DROME17902	AMPFI_07448
OG0004941	DROME08496	AMPFI_12210
OG0004946	DROME17783	AMPFI_16783
OG0004947	DROME02539, DROME02538	AMPFI_22715, AMPFI_02993
OG0004948	DROME10356, DROME10355	AMPFI_23552
OG0004949	DROME10079	AMPFI_07404
OG0004950	DROME04411, DROME04410, DROME04412, DROME04409, DROME04414, DROME04413	AMPFI_01104
OG0004952	DROME04437, DROME04439	AMPFI_18107
OG0004956	DROME15014	AMPFI_19207
OG0004961	DROME09320, DROME09318, DROME09321, DROME09319, DROME09322, DROME09323, DROME09317, DROME20126	AMPFI_13431
OG0004963	DROME16550	AMPFI_10935
OG0004964	DROME03316, DROME00530	AMPFI_02938
OG0004967	DROME10188, DROME10187, DROME10189	AMPFI_00489
OG0004969	DROME05438	AMPFI_00493
OG0004970	DROME11414	AMPFI_03401, AMPFI_05471
OG0004971	DROME02694	AMPFI_03928, AMPFI_23806
OG0004972	DROME08727, DROME08726, DROME08728	AMPFI_03559
OG0004975	DROME02159	AMPFI_21941, AMPFI_13767, AMPFI_21780
OG0004977	DROME03602	AMPFI_06223
OG0004978	DROME03965	AMPFI_08588
OG0004979	DROME16138	AMPFI_09688
OG0004980	DROME03892	AMPFI_26053
OG0004982	DROME15865	AMPFI_14258
OG0004983	DROME09084, DROME09083, DROME09085	AMPFI_15064
OG0004985	DROME02098	AMPFI_20594, AMPFI_20593
OG0004988	DROME03458, DROME03460, DROME03459	AMPFI_02907
OG0004989	DROME22081, DROME22082	AMPFI_05553
OG0004991	DROME15256	AMPFI_20163
OG0004993	DROME12825	AMPFI_08507
OG0004995	DROME15760	AMPFI_01011
OG0004997	DROME14795	AMPFI_02286
OG0004999	DROME12996, DROME04051	AMPFI_05305
OG0005000	DROME05017	AMPFI_06353
OG0005001	DROME14272	AMPFI_08625, AMPFI_06494
OG0005002	DROME06516, DROME06517	AMPFI_06863
OG0005003	DROME03928	AMPFI_08032
OG0005005	DROME21561, DROME21562	AMPFI_09450
OG0005006	DROME11996	AMPFI_11080
OG0005007	DROME10736, DROME10737	AMPFI_11408
OG0005009	DROME05341	AMPFI_12473
OG0005010	DROME15403	AMPFI_14613, AMPFI_14614
OG0005011	DROME19999, DROME19998, DROME19997	AMPFI_15318
OG0005012	DROME04474, DROME04473	AMPFI_15538
OG0005013	DROME05963	AMPFI_15685
OG0005014	DROME10673	AMPFI_17363
OG0005038	DROME10536	AMPFI_21027
OG0005040	DROME12131	AMPFI_25125, AMPFI_21488
OG0005044	DROME09608	AMPFI_13860
OG0005045	DROME12158, DROME12156, DROME12157	AMPFI_21358
OG0005046	DROME05480	AMPFI_09244
OG0005047	DROME10719, DROME10720, DROME04066	AMPFI_13077
OG0005048	DROME02333	AMPFI_08429
OG0005050	DROME10449, DROME21014	AMPFI_07799
OG0005053	DROME16491	AMPFI_20121
OG0005059	DROME21332, DROME21333, DROME21331	AMPFI_21914, AMPFI_02737
OG0005061	DROME12079	AMPFI_13286, AMPFI_24020
OG0005062	DROME03096	AMPFI_01339
OG0005063	DROME10704, DROME10722, DROME10721	AMPFI_21643
OG0005065	DROME14023	AMPFI_08185
OG0005067	DROME04857	AMPFI_06227
OG0005068	DROME04056, DROME13214	AMPFI_18887
OG0005069	DROME09600	AMPFI_15704
OG0005072	DROME13201, DROME13202, DROME13203	AMPFI_00383
OG0005073	DROME03220	AMPFI_06476, AMPFI_05809
OG0005074	DROME01351	AMPFI_24516
OG0005076	DROME03212	AMPFI_13565
OG0005077	DROME04630	AMPFI_13890
OG0005079	DROME19526	AMPFI_16949
OG0005081	DROME10206	AMPFI_11429
OG0005082	DROME17559, DROME17558, DROME17557	AMPFI_24979
OG0005083	DROME15688, DROME15689	AMPFI_14766
OG0005086	DROME19289	AMPFI_13597
OG0005087	DROME08803	AMPFI_20564
OG0005088	DROME22011, DROME22012	AMPFI_05930
OG0005089	DROME16204	AMPFI_24280
OG0005090	DROME15517	AMPFI_25021
OG0005091	DROME03308, DROME03309, DROME03310	AMPFI_11028
OG0005093	DROME05559	AMPFI_19590, AMPFI_20055
OG0005094	DROME08308	AMPFI_11689
OG0005096	DROME02037	AMPFI_24183
OG0005097	DROME09274, DROME09272	AMPFI_05168
OG0005099	DROME09599	AMPFI_05559
OG0005100	DROME04486	AMPFI_06838
OG0005102	DROME00563, DROME00562, DROME00565, DROME00564, DROME12839	AMPFI_23589
OG0005104	DROME20927	AMPFI_13576
OG0005105	DROME03531	AMPFI_10501
OG0005106	DROME03857	AMPFI_08909
OG0005107	DROME08339	AMPFI_11855, AMPFI_01687, AMPFI_08427
OG0005108	DROME14762	AMPFI_20166
OG0005109	DROME19414, DROME19413	AMPFI_19425
OG0005110	DROME02462	AMPFI_01900
OG0005111	DROME13957, DROME13956	AMPFI_16304, AMPFI_20253
OG0005112	DROME16405	AMPFI_25235
OG0005113	DROME00349, DROME00350, DROME00351, DROME00352	AMPFI_21279, AMPFI_21394
OG0005114	DROME19429	AMPFI_17350
OG0005116	DROME17446	AMPFI_17611
OG0005117	DROME01907, DROME01909, DROME01908, DROME01910	AMPFI_05860, AMPFI_06331
OG0005119	DROME17852, DROME17851, DROME17850	AMPFI_17532, AMPFI_00570
OG0005120	DROME03465	AMPFI_02588
OG0005121	DROME13814, DROME13815, DROME13816	AMPFI_10900
OG0005124	DROME16620	AMPFI_09718
OG0005125	DROME14833	AMPFI_06966
OG0005126	DROME07720	AMPFI_19880
OG0005127	DROME20240	AMPFI_04608
OG0005129	DROME11517	AMPFI_15879
OG0005130	DROME01130	AMPFI_09648
OG0005131	DROME15986, DROME15987	AMPFI_24540
OG0005132	DROME02024, DROME03817	AMPFI_23371
OG0005133	DROME02541	AMPFI_22703
OG0005134	DROME12299	AMPFI_14899
OG0005135	DROME00390	AMPFI_14708
OG0005138	DROME08714	AMPFI_24711
OG0005139	DROME15604	AMPFI_13761
OG0005140	DROME16893	AMPFI_14662
OG0005142	DROME12779	AMPFI_10677
OG0005143	DROME18172, DROME18171	AMPFI_20935
OG0005144	DROME16396	AMPFI_14298
OG0005145	DROME02051	AMPFI_18764, AMPFI_18763
OG0005146	DROME01676	AMPFI_12023
OG0005147	DROME14510, DROME14511	AMPFI_06011
OG0005149	DROME13939, DROME13941, DROME13940, DROME03013	AMPFI_20136
OG0005152	DROME02100	AMPFI_05387
OG0005154	DROME08186, DROME14086	AMPFI_12087
OG0005155	DROME13946	AMPFI_14736
OG0005157	DROME20357, DROME10521	AMPFI_18312
OG0005158	DROME15148	AMPFI_24079
OG0005159	DROME04911	AMPFI_15273
OG0005160	DROME13926	AMPFI_10649
OG0005161	DROME01304	AMPFI_12018
OG0005163	DROME09973	AMPFI_13127
OG0005164	DROME17784	AMPFI_14812
OG0005169	DROME00581	AMPFI_12756
OG0005172	DROME03475	AMPFI_09765
OG0005175	DROME18164	AMPFI_07010
OG0005176	DROME19605	AMPFI_05296, AMPFI_04056
OG0005179	DROME12341	AMPFI_07671
OG0005180	DROME10314	AMPFI_05278
OG0005181	DROME13882	AMPFI_19361
OG0005182	DROME14044	AMPFI_08657
OG0005183	DROME08717	AMPFI_23269
OG0005184	DROME11560	AMPFI_08319
OG0005185	DROME14578	AMPFI_09573
