Orthogroup	DROME	PFLAV
OG0003666	DROME11426	TCONS_00047691.p1
OG0003667	DROME18793, DROME18792, DROME03291	TCONS_00005804.p1, TCONS_00005788.p1
OG0003668	DROME15022, DROME15023	TCONS_00029645.p1
OG0003669	DROME05487	TCONS_00053763.p1
OG0003671	DROME13120	TCONS_00026939.p1
OG0003672	DROME03649	TCONS_00014351.p1
OG0003673	DROME11788	TCONS_00000153.p1
OG0003677	DROME10098	TCONS_00056120.p1
OG0003678	DROME20450	TCONS_00054343.p1
OG0003679	DROME02313	TCONS_00017789.p1
OG0003680	DROME01384	TCONS_00002910.p1
OG0003681	DROME08680, DROME08681	TCONS_00030595.p1
OG0003682	DROME12564	TCONS_00009725.p1
OG0003686	DROME06762	TCONS_00008641.p1
OG0003687	DROME12601	TCONS_00057206.p1
OG0003690	DROME00439	TCONS_00010756.p1
OG0003692	DROME11124	TCONS_00026517.p1
OG0003693	DROME08115	TCONS_00048357.p1
OG0003694	DROME12215, DROME12216	TCONS_00019312.p1
OG0003695	DROME01947	TCONS_00015112.p1, TCONS_00014508.p1
OG0003696	DROME10156	TCONS_00047294.p1
OG0003697	DROME03932, DROME03930, DROME03929, DROME03931	TCONS_00012511.p1
OG0003698	DROME17520	TCONS_00026609.p1
OG0003700	DROME01181, DROME01182	TCONS_00012360.p1
OG0003701	DROME18636, DROME18637	TCONS_00045362.p1
OG0003703	DROME15370	TCONS_00035988.p1, TCONS_00035987.p1
OG0003704	DROME02181, DROME02180	TCONS_00046090.p1
OG0003708	DROME12282, DROME12281	TCONS_00000585.p1
OG0003710	DROME19166, DROME19168, DROME19167, DROME19169	TCONS_00001097.p1
OG0003712	DROME10970	TCONS_00012419.p1
OG0003713	DROME05410	TCONS_00045793.p1
OG0003714	DROME02517	TCONS_00051128.p1
OG0003716	DROME18657	TCONS_00050423.p1
OG0003717	DROME10046	TCONS_00017571.p1
OG0003718	DROME01297	TCONS_00003037.p1
OG0003719	DROME14563	TCONS_00028257.p1
OG0003720	DROME17484	TCONS_00054919.p1
OG0003721	DROME09052	TCONS_00009979.p1
OG0003722	DROME05995	TCONS_00015463.p1
OG0003729	DROME02593, DROME02592	TCONS_00003109.p1
OG0003731	DROME02907	TCONS_00011687.p1
OG0003732	DROME10070	TCONS_00021737.p1
OG0003733	DROME00230	TCONS_00052651.p1
OG0003734	DROME19430	TCONS_00015817.p1
OG0003735	DROME19631	TCONS_00002105.p1, TCONS_00002113.p1
OG0003737	DROME05769, DROME16282, DROME16607, DROME16283	TCONS_00016153.p1
OG0003738	DROME11561, DROME11562	TCONS_00013945.p1
OG0003740	DROME01620	TCONS_00024141.p1
OG0003741	DROME14002, DROME20156	TCONS_00034776.p1
OG0003742	DROME17331, DROME17332	TCONS_00019755.p1
OG0003743	DROME13785	TCONS_00000185.p1
OG0003744	DROME08150	TCONS_00047885.p1
OG0003745	DROME20574, DROME20575	TCONS_00006756.p1
OG0003746	DROME01977	TCONS_00055721.p1
OG0003747	DROME00997, DROME00995, DROME00994, DROME00996	TCONS_00046166.p1
OG0003748	DROME01784	TCONS_00049131.p1
OG0003749	DROME18502, DROME18501	TCONS_00025714.p1, TCONS_00025707.p1
OG0003750	DROME15590	TCONS_00034398.p1, TCONS_00034464.p1, TCONS_00034397.p1
OG0003753	DROME12522, DROME12521, DROME12523	TCONS_00012646.p1
OG0003754	DROME08228, DROME08227	TCONS_00025033.p1, TCONS_00023166.p1
OG0003755	DROME10789, DROME20093, DROME20094	TCONS_00005695.p1, TCONS_00038918.p1, TCONS_00005696.p1
OG0003756	DROME21916, DROME21915, DROME03180, DROME21917	TCONS_00009191.p1
OG0003758	DROME11710, DROME11712, DROME11711	TCONS_00038650.p1
OG0003759	DROME06383	TCONS_00050120.p1
OG0003761	DROME14154, DROME16436	TCONS_00033664.p1
OG0003763	DROME19350	TCONS_00001187.p1, TCONS_00001175.p1
OG0003764	DROME21578	TCONS_00013237.p1, TCONS_00013238.p1, TCONS_00013239.p1
OG0003767	DROME02791	TCONS_00046050.p2
OG0003769	DROME11691, DROME11690, DROME11693, DROME11692	TCONS_00008637.p1
OG0003771	DROME11019, DROME11021, DROME11022, DROME11020, DROME11018	TCONS_00014140.p1
OG0003772	DROME12948	TCONS_00056699.p1, TCONS_00056698.p1
OG0003773	DROME05209	TCONS_00013177.p1
OG0003775	DROME10059	TCONS_00012497.p1
OG0003777	DROME18238, DROME18237, DROME18236	TCONS_00012320.p1
OG0003778	DROME13171	TCONS_00036301.p1, TCONS_00036323.p1, TCONS_00037457.p1, TCONS_00036347.p1
OG0003779	DROME17898	TCONS_00021938.p1
OG0003794	DROME03810, DROME03820	TCONS_00008804.p1
OG0003795	DROME10754, DROME10753, DROME10755	TCONS_00049781.p1
OG0003798	DROME12695	TCONS_00016653.p1
OG0003803	DROME02481, DROME02482	TCONS_00015861.p1
OG0003806	DROME01868	TCONS_00014048.p1
OG0003807	DROME20522, DROME05215	TCONS_00012280.p1
OG0003808	DROME08174	TCONS_00017543.p1
OG0003809	DROME04169, DROME04168	TCONS_00030928.p1
OG0003811	DROME14988, DROME14990, DROME14989	TCONS_00043382.p1
OG0003813	DROME10056	TCONS_00030409.p1
OG0003817	DROME00653	TCONS_00034388.p1, TCONS_00034454.p1
OG0003818	DROME11129	TCONS_00043595.p1
OG0003820	DROME07987	TCONS_00029649.p1
OG0003821	DROME04477	TCONS_00048803.p1
OG0003823	DROME12335	TCONS_00017834.p1
OG0003824	DROME17215	TCONS_00041559.p1, TCONS_00027662.p1
OG0003826	DROME12869, DROME12870, DROME12868	TCONS_00006654.p1
OG0003827	DROME06883, DROME06884	TCONS_00053570.p1, TCONS_00053571.p1
OG0003828	DROME10911	TCONS_00015781.p1
OG0003829	DROME01864	TCONS_00041768.p1
OG0003831	DROME02158	TCONS_00041986.p1, TCONS_00041979.p1
OG0003832	DROME22043	TCONS_00047965.p1
OG0003834	DROME21433	TCONS_00008744.p1
OG0003836	DROME15123	TCONS_00043960.p1
OG0003837	DROME14236, DROME08398	TCONS_00013327.p1
OG0003838	DROME00382, DROME00383	TCONS_00042726.p1
OG0003839	DROME21710	TCONS_00015241.p1
OG0003840	DROME00482	TCONS_00056576.p1
OG0003841	DROME10377, DROME10376, DROME21784	TCONS_00015618.p1
OG0003843	DROME02011	TCONS_00009505.p1, TCONS_00010868.p1
OG0003844	DROME19636, DROME19637	TCONS_00028970.p1
OG0003845	DROME21374	TCONS_00004661.p1
OG0003846	DROME14576	TCONS_00027628.p1
OG0003847	DROME04113	TCONS_00055246.p1
OG0003848	DROME19059, DROME03440, DROME21451, DROME09630	TCONS_00014970.p1
OG0003849	DROME18363, DROME18362	TCONS_00028619.p1
OG0003850	DROME19645	TCONS_00000960.p1
OG0003851	DROME07873, DROME07872, DROME07874	TCONS_00032794.p1
OG0003852	DROME08152	TCONS_00020658.p1
OG0003853	DROME00889	TCONS_00011922.p1
OG0003854	DROME11356	TCONS_00029018.p1
OG0003856	DROME18670	TCONS_00013066.p1
OG0003857	DROME21963	TCONS_00013404.p1
OG0003858	DROME12659	TCONS_00011927.p1
OG0003860	DROME03956	TCONS_00003958.p1
OG0003861	DROME13113	TCONS_00001075.p1
OG0003863	DROME16970, DROME16972, DROME16971	TCONS_00026709.p1
OG0003864	DROME16687, DROME16688	TCONS_00011878.p1
OG0003865	DROME12154, DROME12155	TCONS_00003872.p1
OG0003866	DROME15012, DROME15013	TCONS_00001305.p1
OG0003867	DROME04382	TCONS_00050625.p1
OG0003868	DROME05264, DROME05265, DROME05263	TCONS_00014972.p1
OG0003869	DROME09592	TCONS_00055343.p1
OG0003870	DROME12586, DROME12587	TCONS_00025664.p1
OG0003872	DROME05404	TCONS_00006031.p1
OG0003873	DROME21721	TCONS_00024533.p1, TCONS_00052093.p1
OG0003874	DROME06608	TCONS_00029673.p1
OG0003875	DROME19790, DROME19791	TCONS_00023388.p1, TCONS_00023352.p1
OG0003876	DROME09112	TCONS_00053735.p1
OG0003877	DROME03255, DROME03256	TCONS_00022731.p1, TCONS_00021597.p1
OG0003879	DROME15863, DROME15864	TCONS_00028211.p1
OG0003881	DROME06398	TCONS_00047720.p1, TCONS_00047725.p1
OG0003883	DROME12952, DROME12953	TCONS_00027470.p1
OG0003884	DROME16036	TCONS_00019247.p1
OG0003885	DROME01881, DROME01880	TCONS_00046675.p1
OG0003886	DROME16702	TCONS_00003927.p1
OG0003887	DROME16856	TCONS_00030695.p1
OG0003888	DROME14996	TCONS_00052636.p1
OG0003889	DROME06390	TCONS_00012827.p1, TCONS_00010987.p1
OG0003892	DROME03882, DROME03883, DROME03881	TCONS_00048438.p1
OG0003893	DROME20864	TCONS_00011425.p1
OG0003894	DROME08816	TCONS_00014845.p1
OG0003895	DROME02851, DROME08609, DROME08610, DROME02850	TCONS_00013387.p1
OG0003897	DROME08504, DROME08505	TCONS_00050997.p1, TCONS_00050998.p1
OG0003898	DROME10004, DROME10008, DROME10006, DROME10009, DROME10005, DROME10007	TCONS_00021035.p1
OG0003899	DROME15608	TCONS_00042081.p1
OG0003903	DROME10193, DROME10192, DROME10577, DROME05877, DROME10568, DROME05866, DROME06507, DROME06503	TCONS_00027055.p1
OG0003904	DROME13386	TCONS_00033299.p1
OG0003906	DROME10315	TCONS_00029119.p1
OG0003909	DROME12680	TCONS_00007988.p1
OG0003910	DROME10387	TCONS_00001878.p1
OG0003911	DROME11361	TCONS_00016777.p1
OG0003912	DROME03970, DROME03969, DROME03443	TCONS_00009015.p1
OG0003913	DROME04350	TCONS_00053946.p1
OG0003914	DROME09312	TCONS_00041215.p1, TCONS_00041198.p1
OG0003915	DROME04519	TCONS_00021210.p1
OG0003916	DROME10524, DROME10523	TCONS_00008484.p1
OG0003918	DROME16748, DROME16746, DROME16745, DROME16747	TCONS_00030934.p1
OG0003919	DROME21549	TCONS_00005197.p1
OG0003920	DROME16629, DROME16630	TCONS_00000854.p1
OG0003921	DROME02956, DROME02955, DROME02957	TCONS_00017320.p1
OG0003923	DROME02152, DROME02153, DROME02151, DROME02154, DROME00715, DROME00714	TCONS_00056321.p1, TCONS_00056382.p1
OG0003925	DROME01564, DROME01563	TCONS_00039090.p1, TCONS_00050656.p1, TCONS_00041293.p1
OG0003926	DROME01565, DROME01567, DROME01566	TCONS_00052184.p1, TCONS_00052181.p1, TCONS_00006710.p1, TCONS_00043224.p1
OG0003929	DROME08880	TCONS_00008562.p1, TCONS_00008560.p1
OG0003930	DROME20922	TCONS_00036253.p1
OG0003931	DROME02384, DROME02385	TCONS_00012638.p1
OG0003933	DROME03669	TCONS_00047268.p1
OG0003935	DROME00302	TCONS_00011137.p1, TCONS_00009790.p1, TCONS_00009793.p1, TCONS_00009792.p1
OG0003936	DROME02177	TCONS_00008292.p1
OG0003938	DROME13183	TCONS_00000187.p1
OG0003939	DROME01287	TCONS_00053724.p1
OG0003942	DROME15620	TCONS_00002163.p1
OG0003944	DROME18760	TCONS_00029066.p1
OG0003945	DROME01863	TCONS_00025621.p1
OG0003946	DROME13159, DROME13158	TCONS_00027376.p1
OG0003947	DROME08292	TCONS_00027772.p1
OG0003949	DROME09152	TCONS_00036172.p1
OG0003950	DROME16615	TCONS_00036173.p1
OG0003951	DROME07725	TCONS_00049176.p1, TCONS_00049155.p1
OG0003955	DROME16756	TCONS_00044096.p1
OG0003958	DROME00635	TCONS_00030617.p1
OG0003959	DROME15055	TCONS_00014849.p1
OG0003961	DROME17804	TCONS_00018472.p1
OG0003962	DROME09201	TCONS_00043323.p1
OG0003965	DROME07977, DROME07971, DROME07972	TCONS_00017720.p1
OG0003967	DROME15281	TCONS_00014234.p1, TCONS_00014232.p1
OG0003968	DROME04759, DROME04758	TCONS_00017762.p1
OG0003969	DROME17765, DROME17762, DROME17766, DROME17763, DROME17764, DROME17767	TCONS_00011049.p1
OG0003970	DROME08299	TCONS_00006276.p1
OG0003971	DROME06198	TCONS_00040867.p1
OG0003972	DROME03377	TCONS_00007106.p1, TCONS_00007105.p1
OG0003973	DROME13196, DROME13195, DROME13194	TCONS_00009676.p1
OG0003998	DROME16844, DROME16845, DROME16846, DROME16848, DROME16847, DROME16849	TCONS_00010889.p1
OG0003999	DROME14381, DROME14380	TCONS_00020030.p1
OG0004000	DROME11283	TCONS_00002973.p1
OG0004005	DROME14778, DROME14779, DROME14780	TCONS_00055013.p1, TCONS_00055012.p1
OG0004007	DROME18644	TCONS_00054345.p1
OG0004009	DROME09732, DROME09731, DROME09733, DROME09734, DROME09735	TCONS_00030825.p1
OG0004011	DROME02697, DROME02696, DROME02701	TCONS_00030947.p1, TCONS_00030946.p1
OG0004012	DROME11288	TCONS_00027244.p1
OG0004014	DROME02886, DROME02837	TCONS_00018248.p1
OG0004015	DROME07793	TCONS_00053661.p1
OG0004017	DROME02036	TCONS_00005125.p1
OG0004019	DROME01647	TCONS_00024143.p1
OG0004020	DROME17726, DROME17727	TCONS_00021521.p1
OG0004021	DROME19870	TCONS_00006438.p1
OG0004022	DROME10913, DROME10915, DROME10912, DROME10914	TCONS_00002354.p1
OG0004023	DROME16512, DROME19067	TCONS_00009288.p1
OG0004025	DROME16102	TCONS_00026270.p1
OG0004027	DROME13967	TCONS_00054882.p1
OG0004028	DROME21582, DROME21583	TCONS_00040538.p1, TCONS_00033273.p1, TCONS_00030295.p1
OG0004031	DROME01221, DROME01220, DROME01218, DROME01219, DROME01214, DROME01217, DROME01215, DROME01216	TCONS_00011023.p1
OG0004032	DROME08117	TCONS_00021570.p1
OG0004033	DROME14180, DROME12245	TCONS_00011608.p1
OG0004035	DROME03941, DROME03943, DROME03942, DROME03940	TCONS_00009453.p1
OG0004036	DROME19609	TCONS_00000983.p1
OG0004037	DROME06863	TCONS_00021625.p1
OG0004038	DROME02888	TCONS_00021437.p1
OG0004039	DROME19307	TCONS_00032659.p1
OG0004040	DROME07203	TCONS_00043725.p1
OG0004041	DROME05936	TCONS_00010859.p1
OG0004042	DROME16619	TCONS_00056008.p1
OG0004044	DROME05299, DROME05298	TCONS_00018088.p1
OG0004045	DROME06772	TCONS_00027157.p1
OG0004047	DROME02487, DROME02484, DROME02486, DROME02485	TCONS_00014227.p1
OG0004048	DROME17671	TCONS_00027634.p1
OG0004051	DROME18087, DROME18086	TCONS_00031884.p1
OG0004053	DROME21730	TCONS_00029652.p1
OG0004054	DROME15059	TCONS_00011874.p1
OG0004057	DROME00479	TCONS_00036725.p1
OG0004059	DROME13217	TCONS_00011708.p1, TCONS_00011709.p1
OG0004060	DROME20687	TCONS_00056984.p1
OG0004062	DROME16212	TCONS_00026505.p1
OG0004064	DROME06301	TCONS_00003929.p1
OG0004065	DROME02456	TCONS_00051172.p1
OG0004067	DROME14860	TCONS_00022596.p1
OG0004069	DROME10101	TCONS_00033132.p1
OG0004070	DROME04845	TCONS_00026262.p1
OG0004071	DROME15812	TCONS_00015780.p1
OG0004072	DROME21957, DROME17982	TCONS_00056622.p1
OG0004073	DROME01650	TCONS_00037125.p1
OG0004074	DROME06751	TCONS_00046185.p1
OG0004075	DROME21242	TCONS_00014146.p1, TCONS_00014149.p1, TCONS_00012736.p1, TCONS_00014145.p1, TCONS_00014147.p1
OG0004076	DROME00303	TCONS_00045999.p1
OG0004079	DROME14266, DROME14264, DROME14261, DROME14262, DROME14263, DROME14265	TCONS_00043865.p1
OG0004080	DROME06468, DROME06467	TCONS_00057069.p1
OG0004081	DROME16707, DROME16708, DROME16709, DROME16710	TCONS_00021321.p1
OG0004082	DROME08161	TCONS_00017035.p1
OG0004084	DROME12357	TCONS_00046143.p1
OG0004085	DROME05732, DROME05731, DROME05733	TCONS_00022909.p1
OG0004089	DROME00381	TCONS_00052009.p1
OG0004091	DROME14119	TCONS_00053676.p1
OG0004092	DROME12563	TCONS_00056687.p1
OG0004093	DROME15725	TCONS_00025996.p1
OG0004095	DROME13735	TCONS_00030160.p1, TCONS_00030161.p1
OG0004096	DROME00515	TCONS_00015008.p1
OG0004098	DROME01948	TCONS_00053174.p1
OG0004099	DROME19388	TCONS_00014574.p1
OG0004101	DROME08755, DROME08757, DROME08756	TCONS_00002991.p1, TCONS_00003971.p1
OG0004102	DROME12666	TCONS_00027001.p1
OG0004105	DROME04809, DROME04810, DROME04811	TCONS_00017260.p1
OG0004106	DROME05999	TCONS_00051399.p1
OG0004107	DROME12701, DROME19212	TCONS_00040485.p1, TCONS_00039514.p1
OG0004110	DROME17755	TCONS_00034163.p1
OG0004111	DROME04654, DROME04653	TCONS_00046120.p1
OG0004112	DROME12140	TCONS_00028015.p1, TCONS_00028016.p1
OG0004113	DROME06222, DROME06223	TCONS_00048317.p1
OG0004114	DROME16337	TCONS_00010503.p1
OG0004115	DROME13846, DROME13845, DROME13844	TCONS_00052002.p1
OG0004116	DROME02477	TCONS_00040373.p1
OG0004118	DROME19673	TCONS_00047218.p1
OG0004119	DROME14543	TCONS_00007586.p1
OG0004120	DROME07794	TCONS_00031456.p1
OG0004121	DROME03957	TCONS_00052021.p1
OG0004122	DROME08383	TCONS_00014777.p1
OG0004123	DROME12798	TCONS_00016895.p1
OG0004124	DROME02608	TCONS_00045725.p1
OG0004127	DROME07186	TCONS_00046753.p1, TCONS_00045678.p1
OG0004130	DROME05314	TCONS_00056956.p1, TCONS_00056957.p1, TCONS_00015571.p1
OG0004131	DROME18904, DROME18905	TCONS_00006407.p1
OG0004133	DROME02029	TCONS_00022682.p1
OG0004134	DROME14839	TCONS_00027849.p1
OG0004135	DROME03879	TCONS_00012853.p1
OG0004136	DROME17670	TCONS_00054339.p1
OG0004139	DROME14020	TCONS_00052838.p1
OG0004140	DROME02610	TCONS_00021890.p1, TCONS_00021889.p1
OG0004142	DROME06754	TCONS_00047653.p1
OG0004143	DROME13621	TCONS_00028951.p1
OG0004144	DROME04309, DROME04310	TCONS_00056033.p1
OG0004145	DROME08647, DROME14074, DROME14075	TCONS_00011650.p1
OG0004147	DROME06149	TCONS_00035866.p1, TCONS_00035865.p1, TCONS_00041247.p1
OG0004148	DROME06090, DROME06089	TCONS_00055720.p1, TCONS_00055711.p1
OG0004149	DROME11017, DROME11016, DROME11015	TCONS_00021572.p1
OG0004150	DROME04551, DROME04550	TCONS_00056906.p1
OG0004151	DROME14564	TCONS_00009331.p1
OG0004153	DROME12893	TCONS_00030135.p1
OG0004156	DROME18060	TCONS_00047632.p1
OG0004157	DROME21496	TCONS_00054767.p1
OG0004158	DROME10050	TCONS_00004246.p1
OG0004159	DROME20404, DROME20403, DROME20402	TCONS_00011596.p1
OG0004160	DROME15565	TCONS_00052968.p1
OG0004164	DROME16332	TCONS_00030925.p1
OG0004166	DROME17896	TCONS_00027695.p1
OG0004167	DROME18913	TCONS_00003611.p1
OG0004168	DROME05468	TCONS_00006436.p1, TCONS_00006437.p1
OG0004169	DROME00368	TCONS_00014455.p1
OG0004170	DROME12078	TCONS_00023955.p1
OG0004171	DROME07182	TCONS_00056085.p1
OG0004176	DROME10985, DROME10984	TCONS_00042674.p1
OG0004178	DROME02387, DROME04815	TCONS_00049594.p1
OG0004179	DROME10276, DROME10274, DROME10275, DROME10273	TCONS_00014009.p1
OG0004180	DROME20474	TCONS_00055453.p1
OG0004181	DROME12964	TCONS_00042164.p1
OG0004182	DROME16363	TCONS_00002134.p1
OG0004183	DROME09271	TCONS_00016676.p1
OG0004184	DROME04419	TCONS_00024172.p1, TCONS_00004485.p1, TCONS_00011629.p1, TCONS_00011628.p1
OG0004185	DROME05297	TCONS_00056970.p1
OG0004186	DROME16037	TCONS_00010700.p1
OG0004187	DROME07871	TCONS_00007370.p1
OG0004188	DROME07492, DROME07494, DROME07493	TCONS_00012181.p1
OG0004189	DROME11000, DROME11001	TCONS_00006565.p1
OG0004190	DROME01879, DROME22091	TCONS_00013159.p1
OG0004215	DROME19401	TCONS_00006088.p1
OG0004216	DROME11793	TCONS_00008492.p1
OG0004217	DROME21224	TCONS_00044057.p1
OG0004219	DROME03490	TCONS_00003548.p1
OG0004220	DROME07426, DROME07425	TCONS_00028351.p1
OG0004222	DROME04949	TCONS_00011581.p1
OG0004223	DROME01123, DROME06776	TCONS_00017775.p1
OG0004226	DROME15145	TCONS_00055877.p1
OG0004227	DROME04086	TCONS_00050548.p1
OG0004228	DROME10277	TCONS_00018265.p1
OG0004229	DROME02866, DROME02865	TCONS_00030138.p1
OG0004230	DROME18730, DROME18729	TCONS_00034979.p1
OG0004231	DROME14487, DROME14486	TCONS_00028285.p1
OG0004232	DROME15977	TCONS_00026176.p1
OG0004235	DROME12429	TCONS_00013753.p1
OG0004236	DROME17566	TCONS_00011164.p1
OG0004239	DROME15568	TCONS_00015454.p1
OG0004241	DROME15542	TCONS_00021571.p1
OG0004242	DROME03644, DROME06191	TCONS_00028156.p1
OG0004243	DROME14802, DROME20505	TCONS_00003869.p1
OG0004244	DROME10097	TCONS_00049222.p1
OG0004245	DROME02038	TCONS_00027399.p1
OG0004246	DROME07435	TCONS_00038726.p1
OG0004247	DROME13808	TCONS_00039976.p1
OG0004248	DROME14001	TCONS_00051504.p1
OG0004249	DROME04762	TCONS_00042977.p1
OG0004250	DROME18272, DROME18273	TCONS_00011396.p1
OG0004251	DROME04402	TCONS_00015519.p1
OG0004252	DROME14951	TCONS_00014324.p1
OG0004253	DROME20276, DROME20277, DROME20275	TCONS_00004772.p1
OG0004254	DROME16850, DROME16851, DROME16852	TCONS_00031008.p1
OG0004255	DROME06896, DROME06895	TCONS_00050637.p1
OG0004257	DROME14416	TCONS_00006703.p1
OG0004258	DROME05217	TCONS_00033470.p1
OG0004259	DROME21474, DROME10563	TCONS_00029720.p1
OG0004261	DROME10981	TCONS_00008123.p1
OG0004262	DROME16780	TCONS_00010239.p1
OG0004263	DROME06450	TCONS_00009010.p1
OG0004264	DROME15193	TCONS_00030917.p1, TCONS_00030324.p1
OG0004265	DROME05465	TCONS_00016664.p1
OG0004268	DROME10031	TCONS_00007056.p1
OG0004270	DROME19295, DROME19296, DROME19297	TCONS_00028204.p1
OG0004272	DROME21011	TCONS_00029044.p1
OG0004273	DROME09850	TCONS_00014095.p1
OG0004275	DROME16991	TCONS_00056700.p1
OG0004277	DROME05527, DROME17087, DROME15966, DROME15965, DROME15964, DROME13638, DROME13639	TCONS_00000888.p1
OG0004278	DROME01231	TCONS_00029791.p1
OG0004280	DROME22015	TCONS_00054869.p1, TCONS_00054870.p1
OG0004281	DROME00885	TCONS_00041054.p1
OG0004282	DROME07183	TCONS_00018461.p1
OG0004283	DROME21977	TCONS_00041873.p1
OG0004284	DROME19835, DROME19836	TCONS_00026190.p1
OG0004285	DROME12894	TCONS_00027256.p1
OG0004287	DROME16211	TCONS_00003481.p1
OG0004288	DROME12750, DROME12751	TCONS_00008002.p1, TCONS_00007996.p1, TCONS_00008003.p1, TCONS_00008014.p1
OG0004289	DROME10833, DROME19397	TCONS_00016007.p1, TCONS_00010551.p1
OG0004290	DROME01469	TCONS_00008678.p1
OG0004291	DROME16342	TCONS_00003534.p1
OG0004292	DROME06641	TCONS_00053583.p1
OG0004294	DROME13106, DROME13107	TCONS_00036435.p1
OG0004295	DROME20603, DROME20604, DROME20602	TCONS_00052529.p1
OG0004297	DROME01005	TCONS_00014818.p1
OG0004299	DROME21406, DROME21405	TCONS_00042365.p1
OG0004300	DROME21737	TCONS_00049637.p1
OG0004301	DROME06959	TCONS_00006202.p1
OG0004302	DROME01833	TCONS_00005132.p1
OG0004303	DROME02789, DROME02790	TCONS_00021470.p1
OG0004304	DROME15979, DROME15978	TCONS_00027443.p1
OG0004305	DROME00211	TCONS_00050049.p1
OG0004306	DROME06581, DROME06582, DROME06580, DROME06583	TCONS_00046568.p1, TCONS_00046595.p1
OG0004307	DROME07784	TCONS_00013730.p1
OG0004308	DROME08791, DROME08790	TCONS_00000991.p1
OG0004309	DROME11787	TCONS_00050069.p1
OG0004310	DROME20002	TCONS_00020243.p1
OG0004312	DROME07615	TCONS_00007473.p1
OG0004314	DROME04957	TCONS_00036594.p1
OG0004315	DROME21705	TCONS_00027429.p1
OG0004316	DROME06707	TCONS_00056268.p1
OG0004317	DROME18648, DROME18649, DROME18650	TCONS_00006086.p1
OG0004319	DROME01293	TCONS_00037979.p1
OG0004321	DROME00141	TCONS_00030172.p1, TCONS_00030173.p1, TCONS_00030174.p1
OG0004322	DROME21173, DROME21172	TCONS_00046365.p1
OG0004323	DROME08716, DROME08715	TCONS_00001109.p1
OG0004324	DROME19211, DROME05925, DROME05924	TCONS_00018780.p1, TCONS_00045901.p1
OG0004325	DROME08792	TCONS_00031356.p1
OG0004328	DROME06814, DROME06813	TCONS_00018012.p1
OG0004329	DROME14796	TCONS_00027303.p1, TCONS_00049136.p1, TCONS_00049140.p1, TCONS_00027302.p1
