Orthogroup	DROME	BRALA
OG0004110	DROME17755	BRALA23943
OG0004111	DROME04654, DROME04653	BRALA01428
OG0004112	DROME12140	BRALA23193, BRALA23194, BRALA23191
OG0004113	DROME06222, DROME06223	BRALA20061
OG0004114	DROME16337	BRALA25904, BRALA21514
OG0004115	DROME13846, DROME13845, DROME13844	BRALA19617
OG0004116	DROME02477	BRALA25003
OG0004118	DROME19673	BRALA12736
OG0004119	DROME14543	BRALA11157, BRALA08493
OG0004120	DROME07794	BRALA23954
OG0004121	DROME03957	BRALA08686
OG0004123	DROME12798	BRALA14695
OG0004124	DROME02608	BRALA30068
OG0004127	DROME07186	BRALA16633
OG0004130	DROME05314	BRALA09545
OG0004132	DROME06798	BRALA03252
OG0004133	DROME02029	BRALA12128
OG0004134	DROME14839	BRALA16353
OG0004135	DROME03879	BRALA06179
OG0004136	DROME17670	BRALA00698, BRALA29816
OG0004139	DROME14020	BRALA00917, BRALA11936
OG0004140	DROME02610	BRALA19957
OG0004142	DROME06754	BRALA19738
OG0004143	DROME13621	BRALA09465
OG0004144	DROME04309, DROME04310	BRALA07433
OG0004145	DROME08647, DROME14074, DROME14075	BRALA26159
OG0004147	DROME06149	BRALA00106
OG0004148	DROME06090, DROME06089	BRALA18127
OG0004149	DROME11017, DROME11016, DROME11015	BRALA12146
OG0004150	DROME04551, DROME04550	BRALA21716
OG0004151	DROME14564	BRALA19064
OG0004153	DROME12893	BRALA03854
OG0004156	DROME18060	BRALA26080
OG0004157	DROME21496	BRALA20324
OG0004158	DROME10050	BRALA04798
OG0004159	DROME20404, DROME20403, DROME20402	BRALA15233, BRALA15234
OG0004160	DROME15565	BRALA00725
OG0004164	DROME16332	BRALA03976, BRALA31557, BRALA03977
OG0004166	DROME17896	BRALA16339
OG0004167	DROME18913	BRALA26238
OG0004168	DROME05468	BRALA19364
OG0004169	DROME00368	BRALA13050
OG0004170	DROME12078	BRALA34920, BRALA22914
OG0004171	DROME07182	BRALA08003
OG0004176	DROME10985, DROME10984	BRALA03590
OG0004178	DROME02387, DROME04815	BRALA20094
OG0004179	DROME10276, DROME10274, DROME10275, DROME10273	BRALA16718
OG0004180	DROME20474	BRALA17055
OG0004181	DROME12964	BRALA15876
OG0004182	DROME16363	BRALA19314
OG0004183	DROME09271	BRALA25934, BRALA25935
OG0004184	DROME04419	BRALA33857, BRALA35027
OG0004185	DROME05297	BRALA11719
OG0004186	DROME16037	BRALA20859
OG0004187	DROME07871	BRALA03251
OG0004188	DROME07492, DROME07494, DROME07493	BRALA30311
OG0004189	DROME11000, DROME11001	BRALA28411
OG0004190	DROME01879, DROME22091	BRALA25028
OG0004198	DROME17028	BRALA04321
OG0004215	DROME19401	BRALA22830
OG0004216	DROME11793	BRALA03093
OG0004217	DROME21224	BRALA11886
OG0004219	DROME03490	BRALA29983, BRALA33234
OG0004220	DROME07426, DROME07425	BRALA17127
OG0004222	DROME04949	BRALA26148
OG0004223	DROME01123, DROME06776	BRALA09691
OG0004225	DROME05012	BRALA18596
OG0004226	DROME15145	BRALA09090
OG0004227	DROME04086	BRALA26674
OG0004228	DROME10277	BRALA15960
OG0004229	DROME02866, DROME02865	BRALA03705
OG0004230	DROME18730, DROME18729	BRALA25002
OG0004231	DROME14487, DROME14486	BRALA18489
OG0004232	DROME01342	BRALA35590
OG0004232	DROME15977	BRALA34160
OG0004235	DROME12429	BRALA11235
OG0004236	DROME17566	BRALA21571
OG0004238	DROME05258, DROME05259, DROME05257	BRALA10204
OG0004239	DROME15568	BRALA02912
OG0004241	DROME15542	BRALA14197
OG0004242	DROME03644, DROME06191	BRALA15050, BRALA15049
OG0004243	DROME14802, DROME20505	BRALA11315
OG0004244	DROME10097	BRALA22724
OG0004245	DROME02038	BRALA35301, BRALA34355
OG0004246	DROME07435	BRALA25785
OG0004247	DROME13808	BRALA24657
OG0004248	DROME14001	BRALA05741
OG0004249	DROME04762	BRALA08296
OG0004250	DROME18272, DROME18273	BRALA29141
OG0004251	DROME04402	BRALA10118
OG0004252	DROME14951	BRALA02512
OG0004253	DROME20276, DROME20277, DROME20275	BRALA14983
OG0004254	DROME16850, DROME16851, DROME16852	BRALA03749
OG0004255	DROME06896, DROME06895	BRALA26683
OG0004257	DROME14416	BRALA10361
OG0004258	DROME05217	BRALA19445
OG0004259	DROME21474, DROME10563	BRALA09457
OG0004261	DROME10981	BRALA19111
OG0004262	DROME16780	BRALA34766, BRALA21467
OG0004263	DROME06450	BRALA07416
OG0004264	DROME15193	BRALA03608
OG0004265	DROME05465	BRALA31423
OG0004268	DROME10031	BRALA12493
OG0004269	DROME16782	BRALA05544
OG0004270	DROME19295, DROME19296, DROME19297	BRALA18525
OG0004272	DROME21011	BRALA01934
OG0004273	DROME09850	BRALA06404
OG0004275	DROME16991	BRALA29519
OG0004276	DROME08381	BRALA19990
OG0004277	DROME05527, DROME17087, DROME15966, DROME15965, DROME15964, DROME13638, DROME13639	BRALA30535
OG0004278	DROME01231	BRALA14565
OG0004280	DROME22015	BRALA23682, BRALA18212
OG0004282	DROME07183	BRALA14728
OG0004283	DROME21977	BRALA22939
OG0004284	DROME19835, DROME19836	BRALA11418
OG0004285	DROME12894	BRALA29530
OG0004287	DROME16211	BRALA17769
OG0004288	DROME12750, DROME12751	BRALA03278
OG0004289	DROME10833, DROME19397	BRALA15160
OG0004290	DROME01469	BRALA03150
OG0004291	DROME16342	BRALA31457
OG0004292	DROME06641	BRALA05406
OG0004294	DROME13106, DROME13107	BRALA29283
OG0004295	DROME20603, DROME20604, DROME20602	BRALA01000
OG0004297	DROME01005	BRALA10358
OG0004299	DROME21406, DROME21405	BRALA18722
OG0004300	DROME21737	BRALA32511
OG0004301	DROME06959	BRALA32145
OG0004303	DROME02789, DROME02790	BRALA05979
OG0004304	DROME15979, DROME15978	BRALA29843
OG0004305	DROME00211	BRALA14639
OG0004306	DROME06581, DROME06582, DROME06580, DROME06583	BRALA16636
OG0004307	DROME07784	BRALA11162
OG0004308	DROME08791, DROME08790	BRALA23893
OG0004309	DROME11787	BRALA03711
OG0004310	DROME20002	BRALA07958
OG0004312	DROME07615	BRALA16894
OG0004314	DROME04957	BRALA02958
OG0004315	DROME21705	BRALA16278
OG0004316	DROME06707	BRALA27284
OG0004317	DROME18648, DROME18649, DROME18650	BRALA31137, BRALA31136
OG0004319	DROME01293	BRALA02487
OG0004321	DROME00141	BRALA03831
OG0004322	DROME21173, DROME21172	BRALA16694
OG0004323	DROME08716, DROME08715	BRALA34818, BRALA34335
OG0004324	DROME19211, DROME05925, DROME05924	BRALA09811
OG0004325	DROME08792	BRALA17672
OG0004328	DROME06814, DROME06813	BRALA13776
OG0004329	DROME14796	BRALA11460
OG0004330	DROME05935	BRALA10844
OG0004331	DROME09522	BRALA25017
OG0004332	DROME03199	BRALA05495
OG0004333	DROME03525	BRALA14711
OG0004334	DROME17993, DROME17994	BRALA05133
OG0004335	DROME10278	BRALA11786
OG0004337	DROME13597	BRALA11506
OG0004338	DROME16553	BRALA22739
OG0004342	DROME12320	BRALA28668
OG0004343	DROME10215	BRALA34896, BRALA33692, BRALA34328, BRALA34611
OG0004344	DROME17664	BRALA04177
OG0004345	DROME20919	BRALA10189
OG0004347	DROME21288, DROME21289	BRALA23589
OG0004348	DROME08598, DROME08597	BRALA12127
OG0004349	DROME12070	BRALA26083
OG0004350	DROME08566	BRALA12360
OG0004351	DROME17742	BRALA18778
OG0004352	DROME04587	BRALA14329
OG0004353	DROME05577	BRALA26681
OG0004354	DROME18943	BRALA33463, BRALA33588
OG0004355	DROME01999	BRALA02915
OG0004356	DROME12218	BRALA18746
OG0004357	DROME01205, DROME01203	BRALA09608
OG0004358	DROME01539	BRALA15298
OG0004359	DROME15372	BRALA22732
OG0004360	DROME03158	BRALA27825
OG0004361	DROME16888	BRALA19546, BRALA19547
OG0004362	DROME04321	BRALA01978
OG0004364	DROME18518, DROME02371	BRALA23445
OG0004365	DROME11247	BRALA24172
OG0004366	DROME02176	BRALA20010
OG0004367	DROME05441, DROME05440, DROME05442	BRALA15183
OG0004368	DROME03958, DROME03959	BRALA23102
OG0004369	DROME08156	BRALA02910
OG0004370	DROME13154, DROME12142, DROME12141	BRALA13645
OG0004371	DROME19537	BRALA14311
OG0004373	DROME07316	BRALA16557
OG0004374	DROME21010	BRALA29279
OG0004376	DROME21016	BRALA26859
OG0004377	DROME02771, DROME02772, DROME02773, DROME02770	BRALA22650, BRALA22649
OG0004378	DROME00771	BRALA29460
OG0004381	DROME03934	BRALA31166
OG0004382	DROME16408, DROME16407	BRALA01390
OG0004385	DROME16721	BRALA02586
OG0004388	DROME07878	BRALA01537
OG0004391	DROME11785, DROME11784	BRALA06733
OG0004392	DROME17967, DROME17966, DROME17965	BRALA03731
OG0004393	DROME16127	BRALA25078
OG0004394	DROME00472, DROME00473	BRALA31576
OG0004395	DROME14114, DROME14116, DROME14115, DROME14113, DROME14117, DROME14118	BRALA26081
OG0004396	DROME00290, DROME00291	BRALA05724
OG0004397	DROME07584, DROME07585	BRALA21225
OG0004398	DROME20923	BRALA33935
OG0004399	DROME00026, DROME00027	BRALA09277
OG0004401	DROME15904	BRALA00557
OG0004403	DROME16539, DROME16538, DROME16541, DROME16540	BRALA04354
OG0004404	DROME00111	BRALA12217
OG0004405	DROME20905	BRALA31963, BRALA06302
OG0004406	DROME20449	BRALA29567
OG0004407	DROME17000	BRALA13375, BRALA13376
OG0004408	DROME00339	BRALA31060, BRALA13700
OG0004409	DROME07816	BRALA27206
OG0004412	DROME09927	BRALA08417
OG0004413	DROME16031	BRALA27203
OG0004415	DROME19672	BRALA14040
OG0004417	DROME08382	BRALA00783
OG0004423	DROME09027, DROME09026	BRALA17096
OG0004424	DROME06710, DROME06709	BRALA12773
OG0004426	DROME02898	BRALA30364
OG0004459	DROME11629	BRALA29538, BRALA34073
OG0004460	DROME01612	BRALA12464
OG0004462	DROME10763	BRALA14199
OG0004465	DROME21097, DROME00340	BRALA01824
OG0004468	DROME08086	BRALA29411
OG0004471	DROME04870, DROME04872, DROME04871	BRALA18574
OG0004472	DROME13220	BRALA29153
OG0004474	DROME12398, DROME12397	BRALA31316
OG0004475	DROME05206	BRALA11247
OG0004476	DROME21347, DROME21348, DROME21349	BRALA14581
OG0004477	DROME03184	BRALA01420
OG0004478	DROME08802, DROME08801, DROME08806	BRALA12451
OG0004479	DROME02751	BRALA28094, BRALA03563, BRALA28093
OG0004480	DROME02479	BRALA11435
OG0004483	DROME01082, DROME01081	BRALA10746
OG0004484	DROME15453	BRALA08580
OG0004486	DROME03906	BRALA03457
OG0004487	DROME22095, DROME20434, DROME20435	BRALA03392
OG0004488	DROME18125	BRALA13548
OG0004489	DROME01140	BRALA18946
OG0004490	DROME02420	BRALA08921
OG0004491	DROME06306	BRALA16481
OG0004493	DROME05464	BRALA19060
OG0004494	DROME12460, DROME12459	BRALA21955
OG0004495	DROME19461, DROME19460, DROME03167	BRALA13392
OG0004496	DROME10398	BRALA10106, BRALA10107
OG0004497	DROME12594	BRALA03230
OG0004498	DROME20932	BRALA03323
OG0004500	DROME19536	BRALA01903
OG0004501	DROME11056	BRALA34231
OG0004503	DROME04705	BRALA08167, BRALA18736
OG0004506	DROME10904	BRALA18627
OG0004507	DROME17036	BRALA21608
OG0004511	DROME13105	BRALA24832
OG0004512	DROME10927	BRALA22481
OG0004513	DROME12675	BRALA04514
OG0004515	DROME15124, DROME19804	BRALA24074
OG0004517	DROME12340	BRALA13110
OG0004518	DROME19881	BRALA18338
OG0004519	DROME13472	BRALA09425
OG0004520	DROME13131	BRALA12190
OG0004522	DROME01822, DROME01819	BRALA01766
OG0004523	DROME07758	BRALA23188
OG0004524	DROME19557	BRALA06551
OG0004525	DROME13522	BRALA20597
OG0004526	DROME09780	BRALA21793
OG0004529	DROME14562	BRALA18758
OG0004530	DROME03349	BRALA18685
OG0004532	DROME11183	BRALA11196
OG0004533	DROME16934, DROME16933	BRALA07893
OG0004534	DROME11128, DROME11127	BRALA20376
OG0004535	DROME11313, DROME11681	BRALA26230
OG0004538	DROME01010	BRALA12040
OG0004539	DROME22056, DROME22055	BRALA35415, BRALA26130
OG0004540	DROME21936, DROME17090	BRALA07078
OG0004542	DROME14306, DROME14305	BRALA24298
OG0004543	DROME16410	BRALA00359
OG0004544	DROME03219	BRALA25649
OG0004545	DROME14918	BRALA28871
OG0004546	DROME07299	BRALA21732
OG0004548	DROME20368, DROME10401	BRALA10022
OG0004550	DROME17029	BRALA02217
OG0004551	DROME17768, DROME17769	BRALA32475
OG0004552	DROME00895	BRALA06062
OG0004553	DROME15169, DROME15168, DROME15170, DROME15171, DROME15167, DROME15172	BRALA19302
OG0004554	DROME15667	BRALA14413
OG0004555	DROME08499, DROME08501, DROME08498, DROME08500	BRALA03335
OG0004559	DROME00073	BRALA23018
OG0004561	DROME14241, DROME14240	BRALA25557
OG0004563	DROME01043	BRALA15038
OG0004564	DROME05211	BRALA32101
OG0004565	DROME02327, DROME02328	BRALA24433
OG0004566	DROME09871	BRALA01904
OG0004567	DROME02916	BRALA12845
OG0004569	DROME06466	BRALA17687
OG0004570	DROME03152, DROME03153	BRALA10840
OG0004571	DROME15691, DROME15692	BRALA10635
OG0004572	DROME09948	BRALA19984
OG0004573	DROME00139	BRALA32832, BRALA34747
OG0004578	DROME18906	BRALA02649
OG0004579	DROME01846	BRALA09331
OG0004581	DROME17808, DROME17807, DROME17806	BRALA14290
OG0004582	DROME06477	BRALA00706
OG0004583	DROME11053	BRALA01776
OG0004584	DROME21581	BRALA22981
OG0004585	DROME01558, DROME01556, DROME01557	BRALA25633
OG0004587	DROME15606	BRALA34254, BRALA20385
OG0004588	DROME12819, DROME12820	BRALA30100
OG0004589	DROME10033, DROME10032	BRALA28422
OG0004590	DROME15582, DROME11041, DROME11040	BRALA28418
OG0004593	DROME07438	BRALA28884
OG0004597	DROME12390	BRALA15202
OG0004601	DROME05651, DROME05650	BRALA10060
OG0004602	DROME02726, DROME12032	BRALA11139
OG0004603	DROME10465, DROME10466, DROME10464	BRALA06365
OG0004606	DROME09779	BRALA21148, BRALA34943
OG0004607	DROME13125, DROME13124, DROME13126	BRALA12216
OG0004609	DROME08817	BRALA33091
OG0004610	DROME10381	BRALA17107
OG0004611	DROME16445	BRALA12585
OG0004612	DROME00790	BRALA00024
OG0004613	DROME05353	BRALA20462
OG0004614	DROME13073, DROME13075, DROME13074	BRALA30212
OG0004616	DROME19950, DROME19951	BRALA06969
OG0004619	DROME17529	BRALA20299
OG0004622	DROME08147, DROME08146	BRALA32935, BRALA32009
OG0004625	DROME00122	BRALA34062
OG0004626	DROME04697	BRALA16134
OG0004627	DROME18129, DROME18128, DROME18127	BRALA06139
OG0004628	DROME03937	BRALA00501
OG0004629	DROME06036	BRALA10080
OG0004630	DROME13583	BRALA27521
OG0004633	DROME15422	BRALA27276
OG0004634	DROME00888	BRALA05479
OG0004635	DROME17782	BRALA31719
OG0004638	DROME09153	BRALA10114
OG0004639	DROME08016	BRALA23114
OG0004643	DROME00911	BRALA06114
OG0004646	DROME06988	BRALA15036
OG0004647	DROME12086	BRALA01649
OG0004648	DROME18522	BRALA27204
OG0004649	DROME20953	BRALA26873
OG0004651	DROME21452, DROME21453	BRALA28079
OG0004652	DROME17381	BRALA29899
OG0004653	DROME13457	BRALA09173
OG0004654	DROME05489, DROME05488	BRALA25532
OG0004655	DROME01318	BRALA07762
OG0004656	DROME16743	BRALA23741
OG0004657	DROME03195	BRALA05637
OG0004658	DROME09698	BRALA23896
OG0004659	DROME14307	BRALA19760
OG0004660	DROME17308, DROME17309, DROME17306, DROME17307	BRALA18844
OG0004662	DROME19806	BRALA29139, BRALA13410
OG0004663	DROME20926	BRALA33957, BRALA33872
OG0004664	DROME04843, DROME04844	BRALA28864
OG0004667	DROME16447, DROME16446, DROME16449, DROME16448	BRALA20032
OG0004669	DROME07920	BRALA31710
OG0004670	DROME04629	BRALA11400
OG0004671	DROME19389	BRALA34470, BRALA34664, BRALA33814, BRALA34282, BRALA34594
OG0004672	DROME19572	BRALA03094
OG0004674	DROME20610	BRALA21747
OG0004675	DROME01467, DROME01466, DROME03380	BRALA01751
OG0004676	DROME18548	BRALA22511
OG0004677	DROME00115	BRALA13391
OG0004678	DROME04998, DROME04997	BRALA10033
OG0004679	DROME04800	BRALA32750
OG0004681	DROME07478, DROME07479	BRALA29477, BRALA35123
OG0004682	DROME14960, DROME14957	BRALA03899
OG0004683	DROME20448	BRALA26125
OG0004684	DROME16043	BRALA26124
OG0004685	DROME18917, DROME18916	BRALA29447
OG0004687	DROME02093	BRALA19729
OG0004688	DROME08291	BRALA20055
OG0004689	DROME11694	BRALA14930
OG0004690	DROME07347	BRALA08004
OG0004691	DROME17121	BRALA31036
OG0004692	DROME01042, DROME01041, DROME01050, DROME02438	BRALA32999
OG0004694	DROME13257	BRALA23046
OG0004697	DROME17424	BRALA11777
OG0004699	DROME03068	BRALA07186
OG0004700	DROME06957	BRALA23313
OG0004703	DROME19325	BRALA26823
OG0004705	DROME20075, DROME20076	BRALA08213
OG0004707	DROME19641	BRALA20441
OG0004708	DROME00172	BRALA00406
OG0004710	DROME00511	BRALA18369
OG0004711	DROME06479	BRALA08263
OG0004728	DROME01900	BRALA19112
OG0004729	DROME10154	BRALA35563
OG0004730	DROME02564	BRALA13497
OG0004731	DROME19893, DROME19894	BRALA29685
OG0004733	DROME04757	BRALA17604
OG0004739	DROME16590	BRALA03271, BRALA03272
OG0004740	DROME20299	BRALA29145, BRALA20852
OG0004743	DROME03419	BRALA08286
OG0004744	DROME08184	BRALA06531
OG0004747	DROME00628	BRALA28438
OG0004749	DROME10966	BRALA20020
OG0004751	DROME01337, DROME01338	BRALA35736, BRALA13426
OG0004752	DROME18734	BRALA11223
OG0004753	DROME03636	BRALA13874
OG0004754	DROME22044	BRALA23050
OG0004755	DROME16542	BRALA27359
OG0004756	DROME05028	BRALA09680
OG0004757	DROME14317	BRALA09865, BRALA09872
OG0004758	DROME10880	BRALA24157
OG0004759	DROME14009	BRALA22261
OG0004760	DROME20882, DROME20886, DROME20887, DROME20888, DROME11853	BRALA13716
OG0004761	DROME15693, DROME15694	BRALA24489
OG0004763	DROME06189	BRALA34431
OG0004764	DROME04351	BRALA05324
OG0004765	DROME08142, DROME19163	BRALA00991
OG0004766	DROME02533	BRALA24690
OG0004767	DROME10770	BRALA10440
OG0004768	DROME02452	BRALA11889
OG0004769	DROME02034	BRALA10097, BRALA07309
OG0004770	DROME06615	BRALA19310
OG0004771	DROME07917, DROME07916, DROME07918, DROME07919	BRALA22554, BRALA09918
OG0004772	DROME18463, DROME18464	BRALA06513
OG0004774	DROME15180	BRALA06537
OG0004775	DROME19718	BRALA32894, BRALA35930
OG0004776	DROME08094	BRALA23901
OG0004782	DROME11689	BRALA03100
OG0004783	DROME09246	BRALA32467
OG0004784	DROME21712, DROME21713, DROME21714	BRALA10893
OG0004785	DROME20154, DROME01032, DROME00155, DROME02565	BRALA09161
OG0004787	DROME07713	BRALA12312
OG0004790	DROME01119	BRALA34363
OG0004791	DROME14199	BRALA27664
OG0004793	DROME15053	BRALA21447
OG0004794	DROME12402	BRALA01793
OG0004795	DROME13666	BRALA35226, BRALA35282, BRALA33991
OG0004797	DROME07303	BRALA16695
OG0004799	DROME19190, DROME19189	BRALA02224
OG0004800	DROME06342	BRALA09043
OG0004801	DROME12258, DROME12259	BRALA06449
OG0004805	DROME04002	BRALA11567
OG0004808	DROME02542	BRALA05658
OG0004810	DROME05623, DROME05622	BRALA19737
OG0004811	DROME02621	BRALA17170
OG0004812	DROME01555	BRALA16045
OG0004813	DROME00925	BRALA15155
OG0004814	DROME05830	BRALA09208
OG0004816	DROME07783	BRALA22898
OG0004817	DROME06146	BRALA00236
OG0004819	DROME12033	BRALA13757
OG0004820	DROME01989	BRALA28634
OG0004822	DROME04359	BRALA24004
OG0004823	DROME10144, DROME10142, DROME10143	BRALA02286
OG0004824	DROME05768	BRALA21792
OG0004825	DROME03283, DROME04091	BRALA18333
OG0004826	DROME20871	BRALA31003
OG0004828	DROME18812, DROME18813	BRALA03838
OG0004829	DROME09372	BRALA30027
OG0004830	DROME10949	BRALA23182
OG0004831	DROME01012	BRALA08960
OG0004832	DROME15225	BRALA00100
OG0004833	DROME21757, DROME21758, DROME07997, DROME05462, DROME18534	BRALA03973
OG0004835	DROME16717	BRALA17760
OG0004836	DROME13630	BRALA34047
OG0004837	DROME03243, DROME03241, DROME03242	BRALA15342
OG0004838	DROME19784	BRALA15130
OG0004840	DROME05865	BRALA10057
OG0004841	DROME10055	BRALA03215
OG0004842	DROME03366	BRALA13532
OG0004843	DROME07719, DROME07718	BRALA33348
OG0004844	DROME13071	BRALA23632
OG0004846	DROME02141	BRALA09513
OG0004848	DROME00795	BRALA07685
OG0004849	DROME13112	BRALA34656, BRALA23873
OG0004850	DROME02318	BRALA12053
OG0004851	DROME14412	BRALA23176
OG0004852	DROME19281, DROME19280	BRALA02596
OG0004853	DROME11460, DROME11459, DROME11461	BRALA02905
OG0004854	DROME04906	BRALA22738
OG0004855	DROME06480	BRALA19389
OG0004856	DROME20969, DROME02553	BRALA22942
OG0004857	DROME18571, DROME18570	BRALA24715
OG0004858	DROME21278, DROME21279, DROME15142	BRALA14994
OG0004859	DROME19872	BRALA07338
OG0004860	DROME00210	BRALA05260
OG0004861	DROME03069	BRALA13324
OG0004862	DROME09038	BRALA24266
OG0004863	DROME11509	BRALA29780
OG0004864	DROME17771	BRALA15377
OG0004865	DROME08867, DROME08869, DROME08868	BRALA14970
OG0004866	DROME17869	BRALA15991
OG0004869	DROME04684	BRALA21005
OG0004871	DROME21806, DROME21805	BRALA32821
OG0004873	DROME14538	BRALA05488
OG0004874	DROME06823	BRALA03277
OG0004875	DROME07370	BRALA01281
OG0004877	DROME13683	BRALA16981
OG0004879	DROME00897	BRALA14250
OG0004880	DROME08365	BRALA16715
OG0004881	DROME08062	BRALA05669
OG0004882	DROME20698	BRALA03289
OG0004883	DROME06775	BRALA27370
OG0004885	DROME17685	BRALA18097
OG0004886	DROME20605	BRALA13594
OG0004887	DROME16935	BRALA18551, BRALA18550
OG0004889	DROME07704	BRALA22241
OG0004890	DROME19247, DROME19248	BRALA28412
OG0004891	DROME14421	BRALA16020
OG0004893	DROME00887	BRALA01439
OG0004894	DROME14922	BRALA19454
OG0004896	DROME10135	BRALA02657
OG0004897	DROME19647, DROME19646	BRALA06731
OG0004899	DROME12298	BRALA13151
OG0004900	DROME05897	BRALA24271
OG0004901	DROME21322	BRALA07724
OG0004902	DROME21164, DROME21163	BRALA15203
OG0004903	DROME05016	BRALA26597
