Orthogroup	MOUSE	DANRE
OG0002203	MOUSE49451, MOUSE49453	DANRE12390, DANRE39117, DANRE39118, DANRE39077, DANRE39078, DANRE39079, DANRE39082, DANRE39080, DANRE39081, DANRE39083, DANRE39084
OG0002203	MOUSE19010, MOUSE19009	DANRE17707
OG0002203	MOUSE29099, MOUSE29098	DANRE02273, DANRE02274
OG0002204	MOUSE44467, MOUSE43830, MOUSE43828, MOUSE43827, MOUSE43829, MOUSE43863, MOUSE43862, MOUSE44471, MOUSE44469, MOUSE44468, MOUSE44470, MOUSE43853, MOUSE43854, MOUSE43852, MOUSE44472	DANRE08735
OG0002209	MOUSE14402	DANRE25914, DANRE25913
OG0002209	MOUSE17334	DANRE39809
OG0002209	MOUSE53569, MOUSE53568	DANRE39789
OG0002211	MOUSE04491	DANRE01136
OG0002212	MOUSE33303	DANRE26646, DANRE26645
OG0002212	MOUSE10238	DANRE33965, DANRE33966
OG0002213	MOUSE24480	DANRE11267, DANRE11268
OG0002213	MOUSE24483, MOUSE24482, MOUSE24481, MOUSE24479, MOUSE24484	DANRE11266
OG0002214	MOUSE40498, MOUSE40499	DANRE07234, DANRE04902, DANRE04901
OG0002214	MOUSE21448, MOUSE21449, MOUSE21447	DANRE05024, DANRE05023
OG0002214	MOUSE47946, MOUSE47945, MOUSE47947	DANRE01418, DANRE40783, DANRE01419
OG0002216	MOUSE35417	DANRE31447
OG0002217	MOUSE27976, MOUSE27972, MOUSE27973	DANRE18656, DANRE18657
OG0002218	MOUSE27635	DANRE12909
OG0002218	MOUSE27633, MOUSE27632, MOUSE27637	DANRE41135, DANRE38351
OG0002218	MOUSE27631, MOUSE27630, MOUSE27634, MOUSE27629	DANRE12908
OG0002218	MOUSE32914, MOUSE32915	DANRE41136, DANRE41134
OG0002219	MOUSE35663, MOUSE35662, MOUSE35665, MOUSE35664	DANRE10977, DANRE10976, DANRE10979, DANRE10980, DANRE10978
OG0002221	MOUSE41700, MOUSE41701, MOUSE33775, MOUSE33774	DANRE41044
OG0002222	MOUSE23109, MOUSE23108, MOUSE23107	DANRE36238
OG0002222	MOUSE23105, MOUSE23104	DANRE36237
OG0002223	MOUSE23432, MOUSE23433	DANRE02289
OG0002223	MOUSE02307	DANRE30589, DANRE30588
OG0002224	MOUSE11430, MOUSE11429	DANRE05330
OG0002225	MOUSE43379, MOUSE43380, MOUSE43381, MOUSE43383, MOUSE43382	DANRE13436, DANRE13437, DANRE13435
OG0002225	MOUSE20117	DANRE06828, DANRE06829
OG0002226	MOUSE48785	DANRE16944, DANRE16945
OG0002226	MOUSE48782, MOUSE48781, MOUSE48783	DANRE16942
OG0002226	MOUSE36591, MOUSE36592	DANRE26719, DANRE26718
OG0002226	MOUSE48779, MOUSE48784	DANRE24520, DANRE16943
OG0002227	MOUSE13859, MOUSE13857	DANRE38792, DANRE38791, DANRE38786, DANRE38789, DANRE27370, DANRE27371, DANRE27369
OG0002228	MOUSE06220, MOUSE06221, MOUSE06216, MOUSE06218, MOUSE06219, MOUSE06215, MOUSE06222, MOUSE06217	DANRE43090
OG0002228	MOUSE44273, MOUSE44272	DANRE10014, DANRE10015
OG0002229	MOUSE15295	DANRE01440
OG0002231	MOUSE54580, MOUSE54579, MOUSE54583, MOUSE54582, MOUSE54577, MOUSE54581, MOUSE54578	DANRE34360, DANRE34359
OG0002233	MOUSE53746	DANRE35671
OG0002234	MOUSE14022	DANRE29344
OG0002235	MOUSE40366	DANRE16373, DANRE39222
OG0002235	MOUSE09547, MOUSE12842	DANRE40892, DANRE40893
OG0002236	MOUSE28803	DANRE02382
OG0002236	MOUSE21593, MOUSE21594	DANRE24193, DANRE24192, DANRE24194
OG0002237	MOUSE34193	DANRE15001, DANRE15003, DANRE15002
OG0002237	MOUSE50135, MOUSE50134, MOUSE50133	DANRE08620, DANRE08619
OG0002237	MOUSE00564, MOUSE00563	DANRE18184, DANRE18183
OG0002239	MOUSE30771	DANRE12168, DANRE08987
OG0002239	MOUSE13262	DANRE34713, DANRE34712, DANRE34714, DANRE34715
OG0002240	MOUSE15586, MOUSE15589, MOUSE15588, MOUSE15590, MOUSE15587	DANRE36473, DANRE36474, DANRE36472
OG0002241	MOUSE02699, MOUSE02698	DANRE33267
OG0002241	MOUSE17626	DANRE13580
OG0002242	MOUSE13506	DANRE10198, DANRE14423
OG0002242	MOUSE49780	DANRE12652, DANRE12653
OG0002243	MOUSE03354	DANRE20144
OG0002243	MOUSE40581, MOUSE40583	DANRE41158
OG0002244	MOUSE54636, MOUSE54635, MOUSE54634, MOUSE54633	DANRE34365, DANRE34366, DANRE34364
OG0002245	MOUSE05689, MOUSE05690, MOUSE05688	DANRE29129, DANRE29130, DANRE29131
OG0002245	MOUSE05691, MOUSE05692	DANRE27350, DANRE27346, DANRE27349
OG0002245	MOUSE50212	DANRE27347, DANRE27348
OG0002246	MOUSE44548, MOUSE44547	DANRE38384, DANRE38385
OG0002246	MOUSE30817, MOUSE30816	DANRE10420
OG0002246	MOUSE13275, MOUSE13274, MOUSE13273, MOUSE13272	DANRE34584, DANRE34583
OG0002248	MOUSE48110, MOUSE48112, MOUSE48111	DANRE06790
OG0002249	MOUSE09411	DANRE19641, DANRE19640, DANRE40622
OG0002249	MOUSE01577, MOUSE01578	DANRE01864, DANRE27641
OG0002251	MOUSE36972	DANRE19593, DANRE33438
OG0002252	MOUSE06430	DANRE30455
OG0002252	MOUSE17174, MOUSE17173	DANRE29416, DANRE29414, DANRE29415
OG0002253	MOUSE07418	DANRE11670, DANRE18826, DANRE18827
OG0002254	MOUSE21039, MOUSE21037, MOUSE21040, MOUSE21036	DANRE03958, DANRE03957, DANRE03956
OG0002254	MOUSE25315	DANRE19354, DANRE34109, DANRE34108, DANRE34107
OG0002254	MOUSE53271	DANRE09167
OG0002254	MOUSE25263, MOUSE25264	DANRE36677, DANRE36676, DANRE36675
OG0002255	MOUSE43703	DANRE38614, DANRE38615
OG0002255	MOUSE43704, MOUSE43705	DANRE38613
OG0002255	MOUSE28848	DANRE24873
OG0002256	MOUSE31010, MOUSE31006, MOUSE31007, MOUSE31008, MOUSE31009	DANRE39821, DANRE39822
OG0002256	MOUSE39398, MOUSE39396, MOUSE39397	DANRE33044
OG0002257	MOUSE18627	DANRE11949, DANRE11948
OG0002257	MOUSE27486, MOUSE27485, MOUSE27484, MOUSE27487	DANRE11591, DANRE11590
OG0002258	MOUSE35964, MOUSE35966, MOUSE35968, MOUSE35967, MOUSE35969	DANRE39263, DANRE39262
OG0002259	MOUSE04521, MOUSE04523	DANRE08568, DANRE00772, DANRE00773
OG0002259	MOUSE02703, MOUSE02702, MOUSE02705	DANRE35317, DANRE00298
OG0002260	MOUSE24753	DANRE11640, DANRE11639, DANRE11641
OG0002260	MOUSE07667	DANRE12091, DANRE12092
OG0002261	MOUSE38705, MOUSE38702, MOUSE38703	DANRE30021
OG0002261	MOUSE38699	DANRE30020
OG0002262	MOUSE05200	DANRE29230, DANRE14360, DANRE29231
OG0002262	MOUSE39751	DANRE14359, DANRE14358
OG0002262	MOUSE15494, MOUSE15493	DANRE41711, DANRE41710
OG0002263	MOUSE52252	DANRE27139
OG0002263	MOUSE52251, MOUSE52253, MOUSE52250	DANRE27138, DANRE27137
OG0002264	MOUSE53985, MOUSE53983, MOUSE53986, MOUSE53984	DANRE07009, DANRE07008
OG0002264	MOUSE33892, MOUSE33894	DANRE09035
OG0002265	MOUSE47642, MOUSE47641, MOUSE47643	DANRE23389, DANRE23388
OG0002265	MOUSE13611	DANRE09734
OG0002266	MOUSE05060, MOUSE05059	DANRE04017, DANRE04018
OG0002267	MOUSE17686, MOUSE17689, MOUSE17688, MOUSE17687, MOUSE17690, MOUSE17692	DANRE13581
OG0002267	MOUSE25221, MOUSE25219, MOUSE25217, MOUSE25216, MOUSE25222, MOUSE25220, MOUSE25223	DANRE19461, DANRE19462
OG0002268	MOUSE08730, MOUSE08729	DANRE24001, DANRE24000
OG0002268	MOUSE14737, MOUSE14739	DANRE23350
OG0002270	MOUSE26571, MOUSE26570	DANRE42692
OG0002270	MOUSE14390, MOUSE14389	DANRE31618, DANRE31619, DANRE31620
OG0002271	MOUSE53745, MOUSE53743	DANRE36496
OG0002271	MOUSE03438, MOUSE03437	DANRE20553, DANRE20552
OG0002271	MOUSE29699, MOUSE29700, MOUSE29696	DANRE11453
OG0002272	MOUSE13967, MOUSE13968	DANRE18875
OG0002274	MOUSE38026, MOUSE38024	DANRE33297
OG0002274	MOUSE46547, MOUSE46546, MOUSE46544, MOUSE46545	DANRE03176
OG0002274	MOUSE38027, MOUSE38025	DANRE33298
OG0002275	MOUSE34140	DANRE43149
OG0002275	MOUSE28678	DANRE36930
OG0002275	MOUSE13364	DANRE15105
OG0002276	MOUSE05207, MOUSE05206	DANRE03682, DANRE03683
OG0002276	MOUSE39828	DANRE09534, DANRE09533, DANRE14319, DANRE14321
OG0002277	MOUSE24906, MOUSE24901, MOUSE24907, MOUSE24900	DANRE12429, DANRE12428
OG0002277	MOUSE40819, MOUSE40820, MOUSE40821	DANRE36747, DANRE36748, DANRE22297, DANRE22298
OG0002278	MOUSE07574, MOUSE07575, MOUSE07569, MOUSE07578, MOUSE07577, MOUSE07576, MOUSE43186	DANRE07858, DANRE07857
OG0002278	MOUSE07570, MOUSE07571, MOUSE07572, MOUSE07573, MOUSE07568	DANRE12082, DANRE12083, DANRE12084
OG0002279	MOUSE13084, MOUSE13087	DANRE42242
OG0002279	MOUSE21805, MOUSE21804, MOUSE21807	DANRE27826
OG0002280	MOUSE00618	DANRE18762
OG0002280	MOUSE34277, MOUSE34274	DANRE09054, DANRE09053, DANRE14225, DANRE14226, DANRE14227, DANRE14224, DANRE14222
OG0002281	MOUSE48367	DANRE40806, DANRE40807
OG0002281	MOUSE21171	DANRE05015, DANRE05017, DANRE05016, DANRE04335
OG0002281	MOUSE27875, MOUSE27874	DANRE39560, DANRE33306
OG0002282	MOUSE48795	DANRE28648
OG0002282	MOUSE17775	DANRE14580
OG0002282	MOUSE48796	DANRE16516
OG0002283	MOUSE00864, MOUSE00865	DANRE04994, DANRE04993
OG0002283	MOUSE48203, MOUSE48202, MOUSE48201, MOUSE48200	DANRE06240, DANRE06239, DANRE06241, DANRE16300, DANRE16301
OG0002284	MOUSE09416, MOUSE09417, MOUSE09415	DANRE00182
OG0002284	MOUSE33393, MOUSE33390, MOUSE33391, MOUSE33387	DANRE17687
OG0002285	MOUSE02821, MOUSE02820	DANRE01557, DANRE01558
OG0002285	MOUSE21050, MOUSE21049	DANRE05959
OG0002286	MOUSE18090	DANRE18378, DANRE18379
OG0002287	MOUSE29102, MOUSE29101	DANRE02275, DANRE02276
OG0002287	MOUSE19002	DANRE17711
OG0002288	MOUSE31538, MOUSE31539	DANRE06055
OG0002288	MOUSE03433, MOUSE03434, MOUSE03435, MOUSE03432	DANRE20574, DANRE20573
OG0002289	MOUSE47486, MOUSE47485	DANRE42162
OG0002289	MOUSE54572	DANRE34357
OG0002289	MOUSE04047	DANRE00730, DANRE37952, DANRE00729
OG0002290	MOUSE37250, MOUSE37251, MOUSE37253	DANRE33620, DANRE33619
OG0002290	MOUSE38066, MOUSE38067, MOUSE38068	DANRE00906, DANRE00907
OG0002290	MOUSE38069	DANRE08055
OG0002290	MOUSE46470, MOUSE46469, MOUSE46468, MOUSE46471, MOUSE46467	DANRE03831, DANRE03830, DANRE03832
OG0002291	MOUSE10481, MOUSE10479, MOUSE10480	DANRE00425, DANRE00426
OG0002292	MOUSE11397, MOUSE11396, MOUSE11395	DANRE35908
OG0002292	MOUSE27260, MOUSE27259	DANRE25435, DANRE25434
OG0002293	MOUSE55312, MOUSE55313, MOUSE55311, MOUSE55310	DANRE02074, DANRE02075
OG0002293	MOUSE34092, MOUSE34091, MOUSE34090, MOUSE34089, MOUSE34088	DANRE14636
OG0002293	MOUSE00182	DANRE18384, DANRE18385
OG0002294	MOUSE09806, MOUSE09805	DANRE19637, DANRE19636
OG0002294	MOUSE40038, MOUSE40037	DANRE36446, DANRE26343
OG0002295	MOUSE48483	DANRE21719, DANRE21720
OG0002295	MOUSE10077, MOUSE10078, MOUSE10079, MOUSE10074	DANRE19376, DANRE19377
OG0002296	MOUSE21048, MOUSE21047	DANRE05952, DANRE05953
OG0002297	MOUSE33563	DANRE35527, DANRE35528
OG0002298	MOUSE17601, MOUSE03676, MOUSE03678, MOUSE03677, MOUSE17965, MOUSE17966, MOUSE08899	DANRE29109, DANRE29110, DANRE28756, DANRE43180, DANRE28757, DANRE43181, DANRE43041
OG0002312	MOUSE19412, MOUSE19411	DANRE20428, DANRE07389, DANRE07387, DANRE07391, DANRE07390, DANRE07388
OG0002314	MOUSE21904, MOUSE21903, MOUSE21901, MOUSE21900, MOUSE21902	DANRE16662, DANRE16663, DANRE16664
OG0002314	MOUSE36536	DANRE17933, DANRE17934
OG0002315	MOUSE33107, MOUSE33106, MOUSE33105	DANRE33255, DANRE33257
OG0002315	MOUSE33718	DANRE36427
OG0002316	MOUSE34051	DANRE14670
OG0002316	MOUSE55306, MOUSE55305, MOUSE55307, MOUSE55308	DANRE02069, DANRE02071, DANRE02072, DANRE02070
OG0002317	MOUSE07518, MOUSE07517	DANRE05615, DANRE05614
OG0002317	MOUSE43232, MOUSE43230, MOUSE43231	DANRE13168, DANRE13169
OG0002317	MOUSE49950	DANRE05141
OG0002317	MOUSE20177	DANRE37146, DANRE37147
OG0002318	MOUSE48920	DANRE28853, DANRE28854
OG0002319	MOUSE29415, MOUSE29414, MOUSE29413	DANRE01930, DANRE01931, DANRE01932
OG0002320	MOUSE50959	DANRE34160, DANRE08175
OG0002320	MOUSE17364	DANRE07657
OG0002321	MOUSE40396	DANRE16380
OG0002322	MOUSE03132	DANRE30306, DANRE30305
OG0002323	MOUSE38322, MOUSE38321, MOUSE38319, MOUSE38318, MOUSE38317	DANRE33348, DANRE33349
OG0002324	MOUSE38969	DANRE14539
OG0002325	MOUSE17400	DANRE41635
OG0002326	MOUSE07382, MOUSE07383	DANRE11982, DANRE11981, DANRE18035
OG0002326	MOUSE00010	DANRE17969
OG0002327	MOUSE54331, MOUSE48336	DANRE22842, DANRE22841
OG0002327	MOUSE11268, MOUSE11270	DANRE02715
OG0002328	MOUSE13222, MOUSE13223	DANRE19760
OG0002329	MOUSE09229, MOUSE09230	DANRE13677
OG0002329	MOUSE49607, MOUSE49606	DANRE12842, DANRE12841
OG0002330	MOUSE15237	DANRE19578
OG0002330	MOUSE04532, MOUSE04530, MOUSE04531, MOUSE04529, MOUSE04528	DANRE08225
OG0002331	MOUSE19883, MOUSE19884, MOUSE19889, MOUSE19885	DANRE14402, DANRE14401
OG0002332	MOUSE36884, MOUSE36885	DANRE34536, DANRE34537
OG0002332	MOUSE40574, MOUSE40576, MOUSE40575	DANRE41108, DANRE41107, DANRE01408, DANRE01409
OG0002333	MOUSE10311	DANRE34751
OG0002334	MOUSE13363	DANRE24123, DANRE24121, DANRE24122
OG0002334	MOUSE15737, MOUSE15736, MOUSE15739, MOUSE15738	DANRE35546, DANRE35545, DANRE42533, DANRE42534
OG0002335	MOUSE18926, MOUSE18923, MOUSE18928, MOUSE18934, MOUSE18933, MOUSE18930, MOUSE18935, MOUSE18921, MOUSE18924, MOUSE18927, MOUSE18932	DANRE03739
OG0002335	MOUSE18929, MOUSE18931	DANRE26409, DANRE26408, DANRE26410
OG0002336	MOUSE13088	DANRE42241, DANRE35602
OG0002336	MOUSE21803	DANRE24502, DANRE27827
OG0002337	MOUSE04951	DANRE08056, DANRE00914, DANRE00913
OG0002339	MOUSE47602, MOUSE47603, MOUSE47604	DANRE15243, DANRE15242
OG0002340	MOUSE32022	DANRE26908
OG0002341	MOUSE45387, MOUSE45384, MOUSE45383, MOUSE45385, MOUSE45386, MOUSE45382	DANRE20381, DANRE20379, DANRE20378, DANRE20380, DANRE20377, DANRE20376
OG0002342	MOUSE08982, MOUSE08983	DANRE11694, DANRE11693
OG0002342	MOUSE06839, MOUSE06837, MOUSE06836, MOUSE06838, MOUSE34081, MOUSE34080	DANRE05529, DANRE05528
OG0002343	MOUSE47066, MOUSE47069, MOUSE47067, MOUSE47062, MOUSE47061	DANRE25095, DANRE25094, DANRE37612
OG0002343	MOUSE41254	DANRE25497
OG0002344	MOUSE04380, MOUSE04379	DANRE07882, DANRE34183, DANRE34182
OG0002344	MOUSE37757	DANRE19431
OG0002345	MOUSE14355, MOUSE14356, MOUSE14354	DANRE33055
OG0002345	MOUSE27076, MOUSE27071	DANRE25210, DANRE25211, DANRE25209, DANRE25212
OG0002346	MOUSE14308, MOUSE14307, MOUSE14309	DANRE33235
OG0002346	MOUSE27028, MOUSE27029	DANRE13335, DANRE13334
OG0002347	MOUSE19963, MOUSE19961	DANRE30596
OG0002347	MOUSE41748	DANRE30595, DANRE30594
OG0002347	MOUSE19960	DANRE25287
OG0002348	MOUSE07276, MOUSE07275, MOUSE07274	DANRE10939
OG0002348	MOUSE45668, MOUSE45674, MOUSE45667, MOUSE45673, MOUSE45666, MOUSE45675, MOUSE45670	DANRE00806
OG0002349	MOUSE49202	DANRE25400
OG0002349	MOUSE36003	DANRE38745
OG0002350	MOUSE23676	DANRE41254
OG0002350	MOUSE23674, MOUSE23673, MOUSE23675	DANRE21779, DANRE21780
OG0002350	MOUSE26072	DANRE19276, DANRE41252, DANRE41253
OG0002352	MOUSE39869, MOUSE39871, MOUSE39870	DANRE13601, DANRE10604, DANRE10606
OG0002353	MOUSE16420, MOUSE16408, MOUSE16418, MOUSE16414, MOUSE16403, MOUSE16419, MOUSE16410, MOUSE16412, MOUSE16402, MOUSE16404, MOUSE16417, MOUSE16413, MOUSE16401, MOUSE16411, MOUSE16405	DANRE00010, DANRE00012, DANRE00011
OG0002354	MOUSE19705	DANRE14164, DANRE09937
OG0002354	MOUSE28903	DANRE37092
OG0002355	MOUSE48771	DANRE16341, DANRE16342
OG0002355	MOUSE03381	DANRE06475
OG0002356	MOUSE41544	DANRE31051, DANRE12469, DANRE12468
OG0002356	MOUSE44070, MOUSE44071, MOUSE44072, MOUSE44067, MOUSE44069, MOUSE44066, MOUSE44068	DANRE29615
OG0002356	MOUSE44073, MOUSE44075	DANRE29616
OG0002357	MOUSE00083, MOUSE00084, MOUSE00086	DANRE17322, DANRE17323, DANRE17321
OG0002357	MOUSE00085	DANRE11580, DANRE11581
OG0002358	MOUSE41875, MOUSE41874, MOUSE41876	DANRE13487
OG0002358	MOUSE45979, MOUSE45980, MOUSE45978	DANRE12934, DANRE12933
OG0002358	MOUSE23517, MOUSE23516	DANRE02324
OG0002359	MOUSE27438	DANRE11586, DANRE11587, DANRE11585
OG0002360	MOUSE05156, MOUSE05158, MOUSE05157	DANRE03133
OG0002360	MOUSE38924, MOUSE38927, MOUSE38925, MOUSE38926, MOUSE38922, MOUSE38923, MOUSE38921	DANRE14891, DANRE14892, DANRE14890
OG0002361	MOUSE28023	DANRE05566
OG0002361	MOUSE07757	DANRE17466, DANRE11141
OG0002362	MOUSE20723	DANRE33948
OG0002362	MOUSE44925	DANRE37578, DANRE37580, DANRE33949, DANRE37579
OG0002362	MOUSE01507	DANRE40121, DANRE28144
OG0002363	MOUSE16931	DANRE15421, DANRE15420, DANRE15422, DANRE29848, DANRE29849
OG0002363	MOUSE06139, MOUSE06138, MOUSE06137	DANRE43078, DANRE03692, DANRE03693
OG0002365	MOUSE25706	DANRE40664
OG0002366	MOUSE28622	DANRE23406
OG0002366	MOUSE21652, MOUSE21651	DANRE24100, DANRE24099, DANRE27226
OG0002366	MOUSE49762	DANRE39161, DANRE25332
OG0002367	MOUSE31303	DANRE21483
OG0002367	MOUSE10439, MOUSE10441	DANRE34909
OG0002368	MOUSE07877, MOUSE07876	DANRE11442, DANRE11443, DANRE11444
OG0002368	MOUSE18790, MOUSE18789	DANRE04658, DANRE04657
OG0002368	MOUSE07878	DANRE11445
OG0002369	MOUSE08122	DANRE10691
OG0002370	MOUSE42316, MOUSE42317	DANRE09330, DANRE09329, DANRE14032, DANRE14030, DANRE14029
OG0002370	MOUSE42320	DANRE14031
OG0002371	MOUSE24651, MOUSE24650, MOUSE24614	DANRE04441
OG0002371	MOUSE08089, MOUSE08088	DANRE11569
OG0002372	MOUSE46396, MOUSE46395	DANRE28952, DANRE28951
OG0002373	MOUSE08287	DANRE17558, DANRE17557
OG0002373	MOUSE08286	DANRE17559, DANRE11721
OG0002373	MOUSE18206, MOUSE18204, MOUSE18205	DANRE11249
OG0002373	MOUSE08289, MOUSE08288	DANRE11720
OG0002374	MOUSE18527	DANRE28397
OG0002374	MOUSE28943	DANRE36862
OG0002375	MOUSE06971, MOUSE06970, MOUSE06968	DANRE08588, DANRE08589
OG0002376	MOUSE20330, MOUSE20331, MOUSE20329	DANRE20015, DANRE20014, DANRE38107, DANRE38106, DANRE38108
OG0002377	MOUSE07892, MOUSE07893	DANRE18217, DANRE18218, DANRE18216
OG0002377	MOUSE03067	DANRE04390, DANRE04389
OG0002378	MOUSE27255	DANRE25442, DANRE37682
OG0002378	MOUSE27252, MOUSE27251, MOUSE27254	DANRE25436, DANRE25437, DANRE25438
OG0002379	MOUSE29839, MOUSE29835, MOUSE29838, MOUSE29840, MOUSE29837, MOUSE29841, MOUSE29836, MOUSE29834	DANRE22137, DANRE22136
OG0002379	MOUSE04259	DANRE35285
OG0002380	MOUSE27954, MOUSE27955	DANRE40905, DANRE40903
OG0002380	MOUSE41133, MOUSE41130, MOUSE41131	DANRE05387, DANRE05386
OG0002380	MOUSE36719, MOUSE36720	DANRE00439, DANRE00438
OG0002383	MOUSE50826, MOUSE50782	DANRE25117, DANRE25112, DANRE25116, DANRE25113, DANRE24953, DANRE24952, DANRE24951
OG0002384	MOUSE53768, MOUSE05774, MOUSE04789, MOUSE18881, MOUSE18882	DANRE24344
OG0002385	MOUSE46178, MOUSE46176	DANRE29842, DANRE29841
OG0002385	MOUSE14183, MOUSE14184	DANRE28561, DANRE28560, DANRE28554, DANRE28555, DANRE03634
OG0002385	MOUSE06270, MOUSE06271	DANRE36152, DANRE36153, DANRE29812
OG0002395	MOUSE33475, MOUSE33478, MOUSE33476, MOUSE33477	DANRE39980, DANRE39979
OG0002395	MOUSE20808	DANRE39377, DANRE39375, DANRE39378, DANRE39376
OG0002396	MOUSE20180, MOUSE20179	DANRE37808, DANRE37806
OG0002396	MOUSE02989, MOUSE02990	DANRE11328, DANRE11327
OG0002398	MOUSE21931	DANRE16041
OG0002398	MOUSE48036	DANRE07025, DANRE39921, DANRE39920, DANRE39919
OG0002399	MOUSE06603, MOUSE06599, MOUSE06601, MOUSE06597, MOUSE06598, MOUSE06602, MOUSE06600	DANRE18376
OG0002399	MOUSE28800, MOUSE28801	DANRE02239, DANRE02238
OG0002399	MOUSE21605, MOUSE21604	DANRE24087, DANRE24086
OG0002400	MOUSE40933	DANRE36047, DANRE36048
OG0002400	MOUSE35435	DANRE31486
OG0002400	MOUSE17294	DANRE01746, DANRE40363
OG0002401	MOUSE13044, MOUSE13042, MOUSE13043, MOUSE13041	DANRE41812, DANRE41811
OG0002401	MOUSE36445, MOUSE36444	DANRE17853
OG0002401	MOUSE36446	DANRE06370
OG0002402	MOUSE13839	DANRE18877, DANRE18878, DANRE18797, DANRE18796
OG0002403	MOUSE29997	DANRE26493
OG0002404	MOUSE31815, MOUSE31814	DANRE01918
OG0002404	MOUSE48813, MOUSE48814	DANRE16949, DANRE16950, DANRE16948
OG0002405	MOUSE48065, MOUSE48062, MOUSE48066, MOUSE48064, MOUSE48063	DANRE15704, DANRE15703, DANRE06806
OG0002405	MOUSE12577, MOUSE12578	DANRE24393
OG0002406	MOUSE50625	DANRE23476, DANRE01772
OG0002406	MOUSE49566, MOUSE49567, MOUSE49565	DANRE23473, DANRE23475, DANRE23474, DANRE01770
OG0002407	MOUSE11498	DANRE05096, DANRE05097, DANRE03785
OG0002408	MOUSE49433, MOUSE49432	DANRE38556, DANRE38555, DANRE38557
OG0002408	MOUSE32062, MOUSE32060, MOUSE32064, MOUSE32059, MOUSE32063, MOUSE32061	DANRE09803, DANRE09804
OG0002409	MOUSE54368	DANRE23061
OG0002409	MOUSE08540, MOUSE08541	DANRE31062
OG0002410	MOUSE29135	DANRE22719, DANRE40305
OG0002411	MOUSE51872, MOUSE51871	DANRE38371
OG0002411	MOUSE30722, MOUSE30723	DANRE13902
OG0002412	MOUSE46974, MOUSE46976, MOUSE46975	DANRE25099
OG0002413	MOUSE50441, MOUSE50440	DANRE30178, DANRE30179
OG0002413	MOUSE50442	DANRE30177, DANRE30180
OG0002414	MOUSE18989, MOUSE18986	DANRE21494
OG0002414	MOUSE18987, MOUSE18985, MOUSE18988	DANRE26294
OG0002414	MOUSE29116	DANRE22531, DANRE22530, DANRE23247
OG0002415	MOUSE00788, MOUSE00787	DANRE05251, DANRE05250
OG0002416	MOUSE16541, MOUSE16544, MOUSE16542, MOUSE16543	DANRE10842, DANRE10843, DANRE30621, DANRE30620
OG0002418	MOUSE37610, MOUSE37611	DANRE00142
OG0002418	MOUSE41400, MOUSE41398, MOUSE41397	DANRE09980
OG0002419	MOUSE16975	DANRE03573, DANRE03574
OG0002420	MOUSE43364	DANRE13319, DANRE13318
OG0002420	MOUSE27392, MOUSE27393	DANRE12102
OG0002420	MOUSE02959, MOUSE02957, MOUSE02958	DANRE16729, DANRE16730, DANRE04597, DANRE04596
OG0002421	MOUSE51777	DANRE24979, DANRE24978
OG0002421	MOUSE49295	DANRE38877, DANRE38875, DANRE38878, DANRE38876
OG0002422	MOUSE54864, MOUSE54865, MOUSE54866, MOUSE54863, MOUSE54862, MOUSE54861, MOUSE20863	DANRE07168, DANRE07169, DANRE07170, DANRE07166
OG0002423	MOUSE08768, MOUSE08767, MOUSE08769, MOUSE52339	DANRE42835, DANRE42834, DANRE42825, DANRE42824
OG0002424	MOUSE47860	DANRE01469, DANRE41198
OG0002424	MOUSE37174, MOUSE37173	DANRE06511
OG0002424	MOUSE37171	DANRE07185
OG0002425	MOUSE34534, MOUSE34535, MOUSE34533, MOUSE34532	DANRE22894, DANRE22893
OG0002426	MOUSE38645	DANRE03071, DANRE29062
OG0002426	MOUSE14116	DANRE28444, DANRE28456
OG0002427	MOUSE44408	DANRE38738, DANRE38737
OG0002428	MOUSE35172	DANRE14864, DANRE14867, DANRE14866, DANRE14865
OG0002428	MOUSE02362, MOUSE02360, MOUSE02358	DANRE01600, DANRE01601
OG0002429	MOUSE49667	DANRE12512, DANRE12510
OG0002429	MOUSE28588, MOUSE28586, MOUSE28585	DANRE22357, DANRE22358, DANRE22359
OG0002430	MOUSE38898	DANRE28030
OG0002431	MOUSE15536	DANRE08655, DANRE08653, DANRE08654
OG0002431	MOUSE41386	DANRE09975, DANRE09976, DANRE09974
OG0002431	MOUSE41385, MOUSE41389, MOUSE41388, MOUSE41384	DANRE09977
OG0002431	MOUSE34806, MOUSE34805	DANRE23181, DANRE23180
OG0002432	MOUSE19404, MOUSE19403	DANRE06643
OG0002432	MOUSE48289, MOUSE48290	DANRE17868, DANRE17867
OG0002432	MOUSE00731, MOUSE00732	DANRE42920, DANRE42923
OG0002433	MOUSE06088, MOUSE06086, MOUSE06087	DANRE04279
OG0002434	MOUSE14682	DANRE23360, DANRE23359, DANRE23358
OG0002435	MOUSE32656, MOUSE32658	DANRE35363
OG0002436	MOUSE02696, MOUSE02695, MOUSE02697, MOUSE02694	DANRE33714, DANRE33713
OG0002436	MOUSE38130, MOUSE38132, MOUSE38131	DANRE20406, DANRE20405, DANRE07419
OG0002437	MOUSE25419, MOUSE25416, MOUSE25418	DANRE35170, DANRE35172, DANRE35173, DANRE35171
OG0002438	MOUSE14861, MOUSE14859, MOUSE14863, MOUSE14865, MOUSE14858, MOUSE14864	DANRE36809
