Orthogroup	MOUSE	STRPU_ok
OG0002511	MOUSE35458, MOUSE35460, MOUSE35461, MOUSE35459, MOUSE22205, MOUSE22206, MOUSE22208	STRPU_24965
OG0002512	MOUSE12994, MOUSE12993, MOUSE54804, MOUSE54805, MOUSE54803, MOUSE54801, MOUSE54802	STRPU_05394, STRPU_05395
OG0002514	MOUSE44198, MOUSE44197, MOUSE30968, MOUSE30971, MOUSE30970, MOUSE41516, MOUSE41515, MOUSE27271, MOUSE27270, MOUSE27272, MOUSE30969	STRPU_11830
OG0002515	MOUSE33009, MOUSE44902	STRPU_27160
OG0002516	MOUSE51264, MOUSE16767, MOUSE51260, MOUSE51259, MOUSE51257, MOUSE51262, MOUSE51261, MOUSE51258, MOUSE51263, MOUSE16768, MOUSE16766	STRPU_03861
OG0002517	MOUSE26352, MOUSE26351, MOUSE05602, MOUSE05670	STRPU_22806, STRPU_01965
OG0002518	MOUSE34539	STRPU_00560, STRPU_10679
OG0002519	MOUSE19409, MOUSE19408, MOUSE13052, MOUSE13055, MOUSE13054, MOUSE13053, MOUSE13051	STRPU_05579, STRPU_05638
OG0002520	MOUSE36750, MOUSE36751, MOUSE03593, MOUSE36749, MOUSE36748	STRPU_04851
OG0002521	MOUSE52387	STRPU_16410, STRPU_16411, STRPU_16409, STRPU_15253
OG0002522	MOUSE41506	STRPU_10757
OG0002523	MOUSE41057, MOUSE39451, MOUSE39450, MOUSE39448, MOUSE39447, MOUSE39449, MOUSE44522	STRPU_23311
OG0002524	MOUSE37810, MOUSE37811, MOUSE38180, MOUSE38182, MOUSE38179, MOUSE38181, MOUSE46499, MOUSE46502, MOUSE46503, MOUSE46500	STRPU_15505
OG0002525	MOUSE00130, MOUSE15800	STRPU_16648
OG0002526	MOUSE35751, MOUSE35750, MOUSE35749	STRPU_07903, STRPU_07929
OG0002527	MOUSE23816, MOUSE23815, MOUSE26080	STRPU_20128
OG0002528	MOUSE19182	STRPU_09781
OG0002529	MOUSE22924, MOUSE22925, MOUSE22926, MOUSE22923, MOUSE45282, MOUSE45283, MOUSE45284	STRPU_06614
OG0002530	MOUSE19507, MOUSE51776, MOUSE51775	STRPU_26632
OG0002531	MOUSE08672, MOUSE08670, MOUSE11680, MOUSE11677, MOUSE11676, MOUSE11678, MOUSE11679, MOUSE20307, MOUSE20308, MOUSE20310, MOUSE20309	STRPU_21816
OG0002532	MOUSE06200, MOUSE06199, MOUSE06198	STRPU_08489
OG0002533	MOUSE04461, MOUSE04460	STRPU_14961, STRPU_14991
OG0002534	MOUSE51440, MOUSE32299	STRPU_13252
OG0002535	MOUSE40311, MOUSE40312	STRPU_10076, STRPU_10140
OG0002536	MOUSE46860, MOUSE36193, MOUSE47941, MOUSE47940, MOUSE47939, MOUSE47938	STRPU_10079, STRPU_10142
OG0002537	MOUSE14976, MOUSE14975	STRPU_05697
OG0002538	MOUSE22260, MOUSE38986, MOUSE38988, MOUSE38985, MOUSE38987, MOUSE38984, MOUSE22261, MOUSE05178	STRPU_13742, STRPU_13741
OG0002539	MOUSE27151, MOUSE27152, MOUSE14352, MOUSE14351	STRPU_01382, STRPU_11565
OG0002540	MOUSE12683, MOUSE29303, MOUSE29302	STRPU_24014
OG0002541	MOUSE41743, MOUSE41744, MOUSE41745	STRPU_12563
OG0002542	MOUSE25108, MOUSE25110, MOUSE05302, MOUSE02385	STRPU_02464, STRPU_13601
OG0002543	MOUSE01120, MOUSE01119	STRPU_15054
OG0002545	MOUSE31228, MOUSE31226, MOUSE31229, MOUSE35308, MOUSE35307, MOUSE35309, MOUSE35310, MOUSE35305, MOUSE35306, MOUSE31227	STRPU_22618
OG0002547	MOUSE18564, MOUSE00372, MOUSE00370	STRPU_07853
OG0002548	MOUSE08254, MOUSE43212, MOUSE24491, MOUSE24489	STRPU_26333
OG0002549	MOUSE29977, MOUSE29973, MOUSE29976, MOUSE29972, MOUSE29975, MOUSE29974, MOUSE29971	STRPU_06812
OG0002550	MOUSE35947, MOUSE35946, MOUSE35936, MOUSE35937, MOUSE35940, MOUSE35943, MOUSE35939, MOUSE35941, MOUSE35945, MOUSE35938, MOUSE35942, MOUSE35944	STRPU_09404
OG0002551	MOUSE53854	STRPU_04959
OG0002552	MOUSE30754, MOUSE30753, MOUSE51981, MOUSE51979, MOUSE51980, MOUSE51977, MOUSE51978	STRPU_26915
OG0002554	MOUSE09299, MOUSE09298, MOUSE12427, MOUSE12429, MOUSE12428	STRPU_26264
OG0002555	MOUSE08698, MOUSE07270, MOUSE07269, MOUSE07271, MOUSE08696, MOUSE08695, MOUSE08694, MOUSE08697	STRPU_20832, STRPU_20869
OG0002557	MOUSE12279, MOUSE12278, MOUSE17585, MOUSE17586, MOUSE12281	STRPU_25407
OG0002558	MOUSE24579, MOUSE24578, MOUSE07565	STRPU_21365
OG0002558	MOUSE24580	STRPU_21364
OG0002559	MOUSE09451, MOUSE09450, MOUSE09452, MOUSE32457, MOUSE32459, MOUSE32458, MOUSE32456, MOUSE32460	STRPU_24313
OG0002560	MOUSE32855, MOUSE32854, MOUSE32853, MOUSE32846, MOUSE32845, MOUSE32847, MOUSE32848, MOUSE32849, MOUSE32850, MOUSE32851	STRPU_20401
OG0002561	MOUSE20491	STRPU_20465, STRPU_20515, STRPU_20545, STRPU_20520
OG0002562	MOUSE01503, MOUSE01502, MOUSE01501	STRPU_19181
OG0002563	MOUSE45287, MOUSE45290, MOUSE45288, MOUSE45289, MOUSE45293, MOUSE45291, MOUSE45294	STRPU_05413
OG0002564	MOUSE05982, MOUSE05984, MOUSE05983, MOUSE38599, MOUSE38600	STRPU_08467
OG0002565	MOUSE52310, MOUSE52309, MOUSE52311	STRPU_10373
OG0002566	MOUSE37161	STRPU_24312
OG0002567	MOUSE52768, MOUSE52770, MOUSE52769	STRPU_22654, STRPU_22655
OG0002568	MOUSE36225	STRPU_02991
OG0002569	MOUSE17372, MOUSE17371, MOUSE17370, MOUSE50887, MOUSE50888	STRPU_03925
OG0002571	MOUSE05093, MOUSE05094, MOUSE05091, MOUSE05092, MOUSE05090, MOUSE14222, MOUSE14221, MOUSE14219, MOUSE14220	STRPU_05752
OG0002572	MOUSE02126, MOUSE27273, MOUSE44188	STRPU_13089, STRPU_13111
OG0002573	MOUSE06517, MOUSE06515, MOUSE06518, MOUSE06516, MOUSE06519	STRPU_01473, STRPU_08699
OG0002574	MOUSE18814, MOUSE18813, MOUSE07822, MOUSE07823	STRPU_20737, STRPU_00733
OG0002576	MOUSE52085, MOUSE43437, MOUSE43436	STRPU_21021
OG0002587	MOUSE28851, MOUSE19862, MOUSE49386, MOUSE49384, MOUSE49385, MOUSE49383, MOUSE49382	STRPU_25738
OG0002589	MOUSE29648, MOUSE29651, MOUSE29650, MOUSE29649, MOUSE29644, MOUSE29645, MOUSE29643, MOUSE29647, MOUSE29646	STRPU_05215
OG0002590	MOUSE28320, MOUSE28321, MOUSE13583, MOUSE13584, MOUSE49464, MOUSE49465	STRPU_26209
OG0002592	MOUSE21822, MOUSE21825, MOUSE21823, MOUSE21824, MOUSE21819, MOUSE21820, MOUSE21821	STRPU_01523, STRPU_09437
OG0002593	MOUSE22350, MOUSE05769, MOUSE22351, MOUSE05770	STRPU_10563
OG0002594	MOUSE49519, MOUSE49520, MOUSE12350	STRPU_26054
OG0002595	MOUSE38603, MOUSE38604	STRPU_08380
OG0002599	MOUSE23419	STRPU_23341
OG0002600	MOUSE48929	STRPU_04205, STRPU_04245
OG0002601	MOUSE28163	STRPU_21528, STRPU_08560
OG0002602	MOUSE06172, MOUSE06173, MOUSE17039, MOUSE17043, MOUSE18936, MOUSE17042, MOUSE17038	STRPU_09236
OG0002604	MOUSE54968, MOUSE07599, MOUSE07931, MOUSE54220, MOUSE12730	STRPU_01500, STRPU_21469, STRPU_25212, STRPU_00754, STRPU_06141, STRPU_10609, STRPU_15782, STRPU_04556, STRPU_23900, STRPU_08034
OG0002608	MOUSE02154, MOUSE02153, MOUSE47288, MOUSE47289, MOUSE47290	STRPU_12429
OG0002609	MOUSE13277, MOUSE13279, MOUSE13278	STRPU_26812
OG0002610	MOUSE48945, MOUSE13958	STRPU_25580
OG0002611	MOUSE08616, MOUSE08613, MOUSE08614, MOUSE14706, MOUSE14705	STRPU_24642
OG0002612	MOUSE54503, MOUSE40743	STRPU_23590
OG0002614	MOUSE21636, MOUSE21632, MOUSE21634, MOUSE21633, MOUSE21631, MOUSE21630, MOUSE28821, MOUSE28820, MOUSE28819, MOUSE28817, MOUSE28818	STRPU_24170
OG0002615	MOUSE21202, MOUSE12836, MOUSE12837, MOUSE03165, MOUSE03168, MOUSE03167, MOUSE03166	STRPU_09540
OG0002616	MOUSE46855	STRPU_10289
OG0002617	MOUSE19262	STRPU_05735
OG0002618	MOUSE06029, MOUSE06031, MOUSE06032, MOUSE06030, MOUSE38716, MOUSE38713, MOUSE38712, MOUSE38715, MOUSE38714, MOUSE38717	STRPU_08357
OG0002620	MOUSE25804, MOUSE25803, MOUSE25805, MOUSE31259, MOUSE31260	STRPU_20225
OG0002622	MOUSE36463, MOUSE36460, MOUSE36458, MOUSE36462, MOUSE36459, MOUSE36461, MOUSE36469, MOUSE36467, MOUSE36468, MOUSE36466, MOUSE36465	STRPU_20183
OG0002624	MOUSE13158, MOUSE22954, MOUSE22952, MOUSE22953, MOUSE13916, MOUSE13920, MOUSE13919, MOUSE13921, MOUSE13917, MOUSE13918	STRPU_25392
OG0002625	MOUSE16545	STRPU_17671
OG0002627	MOUSE27735, MOUSE27734, MOUSE27733, MOUSE27732, MOUSE27731, MOUSE30710, MOUSE30711	STRPU_22016
OG0002628	MOUSE23699, MOUSE23697, MOUSE23698, MOUSE26054, MOUSE26053	STRPU_19642, STRPU_19677
OG0002629	MOUSE14418, MOUSE14419	STRPU_21973
OG0002630	MOUSE21628, MOUSE21627	STRPU_24825
OG0002631	MOUSE12491	STRPU_01021, STRPU_23415, STRPU_21984, STRPU_18037
OG0002632	MOUSE44869, MOUSE10276	STRPU_26761, STRPU_26747
OG0002633	MOUSE18722, MOUSE07220, MOUSE07221, MOUSE07219	STRPU_20983
OG0002634	MOUSE27649	STRPU_27232
OG0002635	MOUSE34386, MOUSE06829, MOUSE06828, MOUSE28240, MOUSE28241, MOUSE09335	STRPU_07688, STRPU_07701
OG0002636	MOUSE42132, MOUSE42129, MOUSE42130, MOUSE42131, MOUSE42128	STRPU_08552
OG0002638	MOUSE30386, MOUSE30385, MOUSE30383, MOUSE30384	STRPU_12855, STRPU_12843, STRPU_12856
OG0002639	MOUSE02975, MOUSE02972, MOUSE02974, MOUSE02973, MOUSE02971	STRPU_21526
OG0002641	MOUSE49563, MOUSE49564, MOUSE13710	STRPU_25852
OG0002642	MOUSE40306, MOUSE40302, MOUSE40303, MOUSE40304, MOUSE40305	STRPU_13594, STRPU_02471
OG0002643	MOUSE10948	STRPU_24098, STRPU_03500
OG0002644	MOUSE55399, MOUSE55398, MOUSE55397, MOUSE55401, MOUSE55400, MOUSE55396, MOUSE54017, MOUSE54016, MOUSE54018	STRPU_05208
OG0002646	MOUSE39377, MOUSE39378, MOUSE39375, MOUSE39374, MOUSE39376	STRPU_16405
OG0002647	MOUSE36957, MOUSE36958, MOUSE21118	STRPU_09814, STRPU_15535, STRPU_09813
OG0002648	MOUSE49338, MOUSE50475, MOUSE50474	STRPU_25372
OG0002649	MOUSE21271, MOUSE21273, MOUSE21272	STRPU_09342
OG0002651	MOUSE24711	STRPU_21640, STRPU_00294
OG0002652	MOUSE49513	STRPU_25607
OG0002653	MOUSE01116	STRPU_15427, STRPU_15428
OG0002654	MOUSE34629, MOUSE34628	STRPU_11035, STRPU_00373
OG0002655	MOUSE51528, MOUSE51524, MOUSE51527	STRPU_04772
OG0002656	MOUSE26404, MOUSE26402, MOUSE26405, MOUSE26400, MOUSE26406, MOUSE26401, MOUSE26403, MOUSE26399	STRPU_13628, STRPU_02436
OG0002657	MOUSE11391, MOUSE11389, MOUSE11388, MOUSE11390, MOUSE02503, MOUSE02504, MOUSE22130, MOUSE22129, MOUSE22131, MOUSE22128	STRPU_13835
OG0002658	MOUSE30731, MOUSE30732, MOUSE12555, MOUSE12556, MOUSE12557	STRPU_12627
OG0002659	MOUSE06645, MOUSE06649, MOUSE06648, MOUSE06643, MOUSE06650, MOUSE06646, MOUSE06647, MOUSE06642	STRPU_24553
OG0002662	MOUSE16889, MOUSE06098, MOUSE06097, MOUSE06096, MOUSE14037, MOUSE14040, MOUSE14039, MOUSE14038, MOUSE14036, MOUSE14035	STRPU_08796
OG0002663	MOUSE50094, MOUSE50095, MOUSE50093, MOUSE50090, MOUSE50091, MOUSE50092, MOUSE29827, MOUSE29828	STRPU_06640
OG0002664	MOUSE33031, MOUSE33027, MOUSE18468, MOUSE33028, MOUSE33029, MOUSE33030	STRPU_27388
OG0002665	MOUSE37716, MOUSE37714, MOUSE37715, MOUSE20031	STRPU_14899
OG0002666	MOUSE15042, MOUSE15043, MOUSE15041, MOUSE15044, MOUSE15040	STRPU_08318
OG0002667	MOUSE25997, MOUSE25994, MOUSE25996, MOUSE25993, MOUSE25995, MOUSE31919, MOUSE31922, MOUSE31921, MOUSE31920	STRPU_20135
OG0002668	MOUSE49696, MOUSE52495, MOUSE52492, MOUSE52493, MOUSE52494, MOUSE52491, MOUSE52490	STRPU_00218, STRPU_25957
OG0002670	MOUSE07492, MOUSE07491, MOUSE07493, MOUSE16672	STRPU_21338
OG0002671	MOUSE48999, MOUSE28873, MOUSE28874, MOUSE28877, MOUSE28875, MOUSE19891	STRPU_25869
OG0002672	MOUSE13862, MOUSE13861, MOUSE35736, MOUSE35735	STRPU_08057
OG0002673	MOUSE20914, MOUSE20913, MOUSE27932, MOUSE27927, MOUSE03195	STRPU_09688
OG0002674	MOUSE10125, MOUSE10124, MOUSE10123, MOUSE10127, MOUSE10126	STRPU_27427
OG0002675	MOUSE09051, MOUSE09052, MOUSE28252, MOUSE28253, MOUSE09050, MOUSE09053	STRPU_25910
OG0002677	MOUSE06421, MOUSE06422, MOUSE06419, MOUSE06420, MOUSE06418	STRPU_08818
OG0002678	MOUSE36234, MOUSE36235, MOUSE45633, MOUSE45632	STRPU_05803
OG0002679	MOUSE29963, MOUSE29965, MOUSE41439, MOUSE41440, MOUSE41438	STRPU_10913
OG0002683	MOUSE33449, MOUSE33450	STRPU_18999
OG0002685	MOUSE00646, MOUSE15759	STRPU_18097, STRPU_01785
OG0002688	MOUSE12567, MOUSE36375, MOUSE36376	STRPU_23165
OG0002703	MOUSE51130, MOUSE51129, MOUSE43083, MOUSE43084, MOUSE51133, MOUSE51132, MOUSE51134, MOUSE51131, MOUSE43085, MOUSE43086, MOUSE51135	STRPU_03648, STRPU_03633
OG0002705	MOUSE01589, MOUSE10469, MOUSE10471	STRPU_19215, STRPU_19210
OG0002707	MOUSE02977, MOUSE20100, MOUSE20098, MOUSE20099, MOUSE11784, MOUSE11787	STRPU_21211
OG0002708	MOUSE32181, MOUSE32180, MOUSE32179, MOUSE32178	STRPU_17906
OG0002710	MOUSE01618, MOUSE01615, MOUSE01616, MOUSE51456	STRPU_26520
OG0002712	MOUSE17153, MOUSE17152, MOUSE17154, MOUSE17151	STRPU_05441
OG0002713	MOUSE45129, MOUSE45128, MOUSE45130, MOUSE45131	STRPU_06718
OG0002714	MOUSE12614, MOUSE12613	STRPU_05988, STRPU_03960, STRPU_03943, STRPU_03946, STRPU_01867, STRPU_03953
OG0002715	MOUSE11203, MOUSE11201, MOUSE11196, MOUSE11202, MOUSE11198, MOUSE11197, MOUSE11200, MOUSE11199	STRPU_22385
OG0002716	MOUSE38658	STRPU_26166
OG0002717	MOUSE03441, MOUSE53853, MOUSE53852, MOUSE53848, MOUSE53849, MOUSE53850	STRPU_05918
OG0002718	MOUSE34797	STRPU_11192
OG0002719	MOUSE08516, MOUSE08517, MOUSE22607	STRPU_13470
OG0002720	MOUSE15950, MOUSE28356	STRPU_25908
OG0002721	MOUSE44257, MOUSE38596, MOUSE38594, MOUSE38592, MOUSE38591, MOUSE38593, MOUSE38595	STRPU_08651
OG0002722	MOUSE11802, MOUSE11801	STRPU_20668
OG0002723	MOUSE43389, MOUSE43388, MOUSE20317, MOUSE21697, MOUSE00004, MOUSE00003	STRPU_20955
OG0002724	MOUSE06356	STRPU_08866, STRPU_00955
OG0002726	MOUSE31431, MOUSE11041, MOUSE11036, MOUSE11034	STRPU_04170
OG0002728	MOUSE04887, MOUSE04886, MOUSE04885, MOUSE04884	STRPU_14150, STRPU_00149
OG0002729	MOUSE21917, MOUSE21919, MOUSE21918, MOUSE21916	STRPU_05017
OG0002730	MOUSE16194, MOUSE32141, MOUSE32142, MOUSE32143, MOUSE32140, MOUSE32139, MOUSE16195, MOUSE16193, MOUSE16192	STRPU_17045, STRPU_17044, STRPU_01809
OG0002731	MOUSE25602, MOUSE25603	STRPU_20144
OG0002732	MOUSE20990, MOUSE36009, MOUSE36004, MOUSE36008, MOUSE36011, MOUSE36010, MOUSE36006	STRPU_09513
OG0002736	MOUSE31442, MOUSE29460, MOUSE51283, MOUSE51282	STRPU_17137
OG0002738	MOUSE06481, MOUSE14048, MOUSE38565	STRPU_08210, STRPU_08211
OG0002739	MOUSE36533, MOUSE36532, MOUSE36534	STRPU_05782
OG0002740	MOUSE21704, MOUSE21703, MOUSE33822	STRPU_07027
OG0002741	MOUSE51313, MOUSE19479, MOUSE19487, MOUSE19483, MOUSE19481, MOUSE19482, MOUSE18418, MOUSE30703	STRPU_26498
OG0002742	MOUSE20875, MOUSE31564, MOUSE31562	STRPU_04623, STRPU_04645
OG0002743	MOUSE26515, MOUSE39780, MOUSE20751	STRPU_13731, STRPU_13730, STRPU_13561
OG0002744	MOUSE23921, MOUSE23920, MOUSE25721, MOUSE25725	STRPU_20203
OG0002745	MOUSE06424	STRPU_02101, STRPU_09128
OG0002746	MOUSE43039, MOUSE43036, MOUSE43038, MOUSE43037, MOUSE43034	STRPU_02712
OG0002748	MOUSE25581, MOUSE25578, MOUSE25577, MOUSE25580, MOUSE25574, MOUSE25579, MOUSE25582, MOUSE25584, MOUSE25576, MOUSE25575, MOUSE25583, MOUSE25585	STRPU_20060
OG0002749	MOUSE54472, MOUSE54475, MOUSE54473, MOUSE54474, MOUSE19498, MOUSE36890	STRPU_03742
OG0002750	MOUSE03503, MOUSE03504, MOUSE03505	STRPU_05890
OG0002751	MOUSE01097, MOUSE01096, MOUSE01095	STRPU_16672, STRPU_16703
OG0002752	MOUSE38806, MOUSE38803, MOUSE38799, MOUSE38800	STRPU_05098, STRPU_05177
OG0002753	MOUSE40931, MOUSE40932, MOUSE35437, MOUSE35440, MOUSE35441, MOUSE35438	STRPU_23629
OG0002754	MOUSE55406, MOUSE55407	STRPU_19146
OG0002755	MOUSE32749, MOUSE32748, MOUSE32747	STRPU_19300, STRPU_01846
OG0002756	MOUSE40973, MOUSE40972, MOUSE40975, MOUSE40974, MOUSE40971, MOUSE40976, MOUSE50618	STRPU_22617
OG0002756	MOUSE50617	STRPU_15483
OG0002757	MOUSE28677, MOUSE36233, MOUSE36229, MOUSE36231, MOUSE36232, MOUSE36230	STRPU_16016
OG0002758	MOUSE38046, MOUSE38045, MOUSE38044	STRPU_14770, STRPU_02553
OG0002759	MOUSE12488, MOUSE12487, MOUSE12489	STRPU_17448, STRPU_17464
OG0002760	MOUSE01943, MOUSE01945	STRPU_21963, STRPU_02056, STRPU_09083
OG0002761	MOUSE46280, MOUSE46279, MOUSE46283, MOUSE46282, MOUSE46284, MOUSE46281, MOUSE46277, MOUSE46278	STRPU_22391
OG0002762	MOUSE40795, MOUSE31051, MOUSE31053, MOUSE31052, MOUSE02339	STRPU_23512
OG0002763	MOUSE05252, MOUSE05253	STRPU_02576, STRPU_13132
OG0002764	MOUSE34877, MOUSE52301, MOUSE52303, MOUSE52304, MOUSE52302	STRPU_00371, STRPU_11033
OG0002765	MOUSE23918, MOUSE28206, MOUSE49199, MOUSE49200, MOUSE49197	STRPU_25983
OG0002767	MOUSE38888, MOUSE38886, MOUSE38887, MOUSE38885, MOUSE36318	STRPU_05363
OG0002768	MOUSE02302	STRPU_22600
OG0002769	MOUSE36757, MOUSE55277, MOUSE55278, MOUSE55279	STRPU_04973
OG0002770	MOUSE03174, MOUSE03172, MOUSE03173, MOUSE03170, MOUSE12839, MOUSE12838, MOUSE12841, MOUSE12840	STRPU_09918
OG0002771	MOUSE16702, MOUSE16698, MOUSE16704, MOUSE25182, MOUSE25183	STRPU_21371
OG0002772	MOUSE01653, MOUSE01652, MOUSE01655, MOUSE01654, MOUSE01651	STRPU_18998
OG0002773	MOUSE19490	STRPU_06531, STRPU_06568
OG0002774	MOUSE17487, MOUSE17486, MOUSE51862	STRPU_27389
OG0002776	MOUSE19559, MOUSE19560	STRPU_04138
OG0002777	MOUSE41933, MOUSE44389, MOUSE16520, MOUSE44378, MOUSE44386, MOUSE44380, MOUSE44379	STRPU_01234, STRPU_12064
OG0002778	MOUSE44589, MOUSE19553	STRPU_27395
OG0002779	MOUSE34708, MOUSE34707, MOUSE34709, MOUSE34710	STRPU_11212
OG0002780	MOUSE06132, MOUSE06136	STRPU_08346
OG0002781	MOUSE02499, MOUSE02500, MOUSE02498, MOUSE22135, MOUSE22136	STRPU_13462
OG0002782	MOUSE02962, MOUSE20119, MOUSE02961, MOUSE02964	STRPU_21282
OG0002783	MOUSE13167, MOUSE13168, MOUSE13165	STRPU_18422, STRPU_18463
OG0002785	MOUSE33416, MOUSE10309, MOUSE10367, MOUSE10366	STRPU_18431, STRPU_18474
OG0002786	MOUSE30836, MOUSE44652, MOUSE44653, MOUSE44654, MOUSE44651, MOUSE16714	STRPU_27079
OG0002787	MOUSE39863, MOUSE39864, MOUSE39865, MOUSE49599, MOUSE49597	STRPU_26221
OG0002788	MOUSE27191	STRPU_11931, STRPU_11886
OG0002790	MOUSE45273, MOUSE45274, MOUSE45272	STRPU_05011
OG0002791	MOUSE48609, MOUSE23809, MOUSE23808, MOUSE25572	STRPU_19372, STRPU_19378
OG0002792	MOUSE44628, MOUSE44629, MOUSE44630, MOUSE13252	STRPU_22603
OG0002794	MOUSE26037, MOUSE26038, MOUSE26039, MOUSE23997, MOUSE23996	STRPU_19654, STRPU_19666
OG0002795	MOUSE44829, MOUSE44826, MOUSE18520, MOUSE18519	STRPU_22527
OG0002799	MOUSE16859, MOUSE16862	STRPU_15407
OG0002811	MOUSE01738, MOUSE01736, MOUSE01737, MOUSE01735, MOUSE01734, MOUSE01739	STRPU_22005
OG0002812	MOUSE10239, MOUSE33414, MOUSE33413, MOUSE33412	STRPU_18819
OG0002813	MOUSE28850, MOUSE08964, MOUSE08961, MOUSE08965, MOUSE08960, MOUSE08963, MOUSE49374, MOUSE08962	STRPU_26244
OG0002814	MOUSE00755, MOUSE00754, MOUSE00753, MOUSE31639, MOUSE19210	STRPU_04449
OG0002815	MOUSE33877, MOUSE32216	STRPU_17937
OG0002816	MOUSE33649, MOUSE33650, MOUSE33653, MOUSE33651, MOUSE33652	STRPU_00414, STRPU_19273
OG0002817	MOUSE07753, MOUSE07754	STRPU_20552
OG0002818	MOUSE46440, MOUSE24914	STRPU_23661, STRPU_23635
OG0002822	MOUSE38613, MOUSE38615, MOUSE38614, MOUSE06406	STRPU_08836, STRPU_00981
OG0002823	MOUSE32397, MOUSE32394, MOUSE32395, MOUSE32398	STRPU_19510
OG0002823	MOUSE32396, MOUSE32399, MOUSE21431, MOUSE21432	STRPU_09790, STRPU_09795
OG0002824	MOUSE18912, MOUSE18914, MOUSE18913, MOUSE26147, MOUSE26148, MOUSE18915	STRPU_22435
OG0002825	MOUSE02236, MOUSE02238, MOUSE02233, MOUSE02234, MOUSE02235	STRPU_12448
OG0002826	MOUSE28123, MOUSE28122, MOUSE42625	STRPU_21882
OG0002828	MOUSE51012, MOUSE51013, MOUSE51015, MOUSE51014	STRPU_03094
OG0002829	MOUSE38643, MOUSE38644, MOUSE38642	STRPU_02137, STRPU_09175
OG0002830	MOUSE07601, MOUSE07600, MOUSE42624, MOUSE42623	STRPU_21809, STRPU_21810
OG0002831	MOUSE39381, MOUSE39380, MOUSE39379	STRPU_11759
OG0002832	MOUSE31987, MOUSE31986, MOUSE31988	STRPU_07633
OG0002833	MOUSE16893, MOUSE16891, MOUSE16892, MOUSE16890, MOUSE16894	STRPU_08236
OG0002834	MOUSE30356, MOUSE30354, MOUSE30355, MOUSE30353, MOUSE19451, MOUSE19450	STRPU_10581, STRPU_10576, STRPU_10585
OG0002835	MOUSE33882, MOUSE32196, MOUSE32195, MOUSE32194	STRPU_24399
OG0002836	MOUSE22891, MOUSE34627	STRPU_11034, STRPU_00372
OG0002837	MOUSE38781, MOUSE36488, MOUSE36489	STRPU_05330
OG0002838	MOUSE47899	STRPU_04914, STRPU_04557, STRPU_11393
OG0002839	MOUSE53028, MOUSE53027, MOUSE53026, MOUSE53024, MOUSE53023	STRPU_25051
OG0002840	MOUSE43716, MOUSE13817, MOUSE13818, MOUSE13816	STRPU_25341
OG0002841	MOUSE39274, MOUSE39273, MOUSE39272, MOUSE39270, MOUSE39271	STRPU_23168, STRPU_22818, STRPU_01977
OG0002842	MOUSE47906, MOUSE47910, MOUSE47914, MOUSE47915, MOUSE47912, MOUSE47907, MOUSE47911, MOUSE47913, MOUSE47908, MOUSE47909	STRPU_18957, STRPU_18970
OG0002843	MOUSE37407, MOUSE37409, MOUSE37410, MOUSE37408, MOUSE37411	STRPU_03092
OG0002844	MOUSE52858	STRPU_22625
OG0002845	MOUSE51587, MOUSE51586, MOUSE51588	STRPU_00988, STRPU_23454
OG0002846	MOUSE29672, MOUSE29675, MOUSE29673, MOUSE29670	STRPU_05895
OG0002849	MOUSE51938, MOUSE51937, MOUSE51939, MOUSE30674, MOUSE30677, MOUSE30672, MOUSE30676, MOUSE30671, MOUSE30675, MOUSE30670, MOUSE30673	STRPU_23108, STRPU_23096
OG0002850	MOUSE29946, MOUSE35117, MOUSE35118	STRPU_00386, STRPU_11047
OG0002851	MOUSE16262, MOUSE16261, MOUSE16507	STRPU_17907
OG0002853	MOUSE01702, MOUSE01701, MOUSE30855, MOUSE13254, MOUSE13253, MOUSE01700, MOUSE01699, MOUSE01697	STRPU_26926
OG0002854	MOUSE24041, MOUSE24039, MOUSE24038, MOUSE24040	STRPU_20356
OG0002855	MOUSE51299, MOUSE51301	STRPU_17098, STRPU_17094
OG0002856	MOUSE48401, MOUSE48402, MOUSE48400, MOUSE48403, MOUSE48404, MOUSE30483, MOUSE30481, MOUSE30482	STRPU_27018
OG0002858	MOUSE53144, MOUSE49269, MOUSE49270, MOUSE49268	STRPU_25912
OG0002859	MOUSE21517, MOUSE21514, MOUSE21515, MOUSE21518, MOUSE21520, MOUSE21519, MOUSE21516, MOUSE21521	STRPU_08061
OG0002860	MOUSE17139, MOUSE17144, MOUSE17145, MOUSE17142, MOUSE17147, MOUSE17146, MOUSE17136, MOUSE17133, MOUSE17134, MOUSE17135, MOUSE17140, MOUSE17137	STRPU_08076, STRPU_08077
OG0002861	MOUSE27136, MOUSE27137, MOUSE27134, MOUSE27135	STRPU_12452
OG0002862	MOUSE45187, MOUSE52142	STRPU_17983
OG0002863	MOUSE13226, MOUSE13228, MOUSE13230, MOUSE13231, MOUSE13229, MOUSE13227	STRPU_19342
OG0002864	MOUSE01567, MOUSE01566, MOUSE01568, MOUSE01565, MOUSE01569, MOUSE05787, MOUSE05786, MOUSE27747, MOUSE27746	STRPU_23792, STRPU_23790
OG0002865	MOUSE13949, MOUSE13948, MOUSE13947	STRPU_25424
OG0002866	MOUSE20818, MOUSE20819, MOUSE20817, MOUSE20816, MOUSE20815, MOUSE50338, MOUSE50339	STRPU_11829
