Orthogroup	MOUSE	HELIO_ok
OG0004385	MOUSE25523, MOUSE25525, MOUSE25527, MOUSE25524, MOUSE25526	HELIO_01485
OG0004388	MOUSE00335, MOUSE00333, MOUSE00336, MOUSE00331, MOUSE00334	HELIO_09997
OG0004389	MOUSE33592, MOUSE33594, MOUSE33593	HELIO_01623, HELIO_04466
OG0004390	MOUSE23819, MOUSE23821, MOUSE23820	HELIO_11441, HELIO_02437
OG0004391	MOUSE30036, MOUSE30035, MOUSE03552, MOUSE03553	HELIO_08588
OG0004392	MOUSE00907, MOUSE00906	HELIO_00680
OG0004393	MOUSE21203	HELIO_11585, HELIO_11584
OG0004395	MOUSE02299, MOUSE02301	HELIO_08875
OG0004396	MOUSE34518, MOUSE34517, MOUSE34514, MOUSE34513, MOUSE34519, MOUSE34516, MOUSE34515	HELIO_05800
OG0004397	MOUSE43697, MOUSE19003, MOUSE19004	HELIO_02130
OG0004398	MOUSE00015, MOUSE00014	HELIO_02807
OG0004399	MOUSE40991, MOUSE14401	HELIO_04973
OG0004400	MOUSE18981, MOUSE18980	HELIO_06143
OG0004401	MOUSE07626, MOUSE53866	HELIO_00357
OG0004402	MOUSE36321, MOUSE36320	HELIO_03883
OG0004403	MOUSE44867, MOUSE44868, MOUSE44866	HELIO_01276
OG0004404	MOUSE49452, MOUSE51622	HELIO_00365
OG0004405	MOUSE54239	HELIO_11201
OG0004406	MOUSE20105, MOUSE07110, MOUSE07109	HELIO_01541
OG0004407	MOUSE07696, MOUSE07698, MOUSE07695, MOUSE07703, MOUSE07700, MOUSE07699, MOUSE07697	HELIO_06486
OG0004409	MOUSE40858, MOUSE14508	HELIO_04938
OG0004413	MOUSE40996, MOUSE40997, MOUSE40998	HELIO_03374
OG0004414	MOUSE50533, MOUSE50534	HELIO_03088
OG0004415	MOUSE35178, MOUSE35179, MOUSE35177, MOUSE15170, MOUSE35180	HELIO_09325
OG0004417	MOUSE33215, MOUSE33216, MOUSE48020	HELIO_12409
OG0004418	MOUSE10088	HELIO_10340
OG0004419	MOUSE40300, MOUSE40299, MOUSE40298, MOUSE40301	HELIO_10631
OG0004420	MOUSE35016, MOUSE35015, MOUSE15546	HELIO_07109
OG0004421	MOUSE52589, MOUSE52590, MOUSE52593, MOUSE52592, MOUSE52591	HELIO_04689
OG0004422	MOUSE51741, MOUSE51740, MOUSE10312	HELIO_01632
OG0004423	MOUSE08973	HELIO_05314
OG0004424	MOUSE40942, MOUSE40939, MOUSE40940, MOUSE40944, MOUSE40943, MOUSE40941, MOUSE40935, MOUSE40936, MOUSE40937, MOUSE40938	HELIO_04380
OG0004459	MOUSE21393, MOUSE21392	HELIO_06462
OG0004460	MOUSE23588	HELIO_11544
OG0004461	MOUSE01980, MOUSE01979, MOUSE18271, MOUSE18273	HELIO_08132
OG0004462	MOUSE47590, MOUSE47588	HELIO_10916
OG0004463	MOUSE37584, MOUSE03976, MOUSE03975, MOUSE03974	HELIO_11855
OG0004465	MOUSE00406, MOUSE00407, MOUSE00408	HELIO_02805
OG0004467	MOUSE37804, MOUSE37802	HELIO_02292
OG0004468	MOUSE26677, MOUSE26678	HELIO_01285
OG0004471	MOUSE22041, MOUSE22038, MOUSE22037	HELIO_05522
OG0004472	MOUSE39321, MOUSE39322, MOUSE39320	HELIO_06484
OG0004473	MOUSE02672	HELIO_10239
OG0004474	MOUSE35097, MOUSE35096	HELIO_12721
OG0004476	MOUSE37230, MOUSE37232, MOUSE37231	HELIO_02731
OG0004477	MOUSE10601, MOUSE10600, MOUSE10599, MOUSE51390	HELIO_02575
OG0004478	MOUSE49317, MOUSE49316, MOUSE49318, MOUSE49319	HELIO_00101
OG0004479	MOUSE19708, MOUSE19711, MOUSE19710, MOUSE19709, MOUSE19707	HELIO_09869
OG0004480	MOUSE17373	HELIO_01943
OG0004481	MOUSE27583, MOUSE27580, MOUSE27585, MOUSE27582, MOUSE27586, MOUSE27581	HELIO_11879
OG0004482	MOUSE53219	HELIO_01201
OG0004483	MOUSE22653	HELIO_00784
OG0004485	MOUSE50551, MOUSE50552, MOUSE50554, MOUSE50553	HELIO_10753, HELIO_10752
OG0004486	MOUSE13910, MOUSE13909, MOUSE13911	HELIO_09931
OG0004487	MOUSE36553, MOUSE36554, MOUSE36552	HELIO_11260
OG0004488	MOUSE51946, MOUSE30397, MOUSE30398	HELIO_01349
OG0004489	MOUSE40965, MOUSE40964, MOUSE40963	HELIO_04543
OG0004490	MOUSE44146, MOUSE44143, MOUSE44144, MOUSE44145, MOUSE44142	HELIO_01426
OG0004491	MOUSE43721, MOUSE43719, MOUSE43718, MOUSE43722	HELIO_12478
OG0004493	MOUSE33926, MOUSE33925	HELIO_02462
OG0004494	MOUSE46117, MOUSE46116	HELIO_01937
OG0004495	MOUSE37075, MOUSE37073, MOUSE37072, MOUSE37074	HELIO_05252
OG0004496	MOUSE15868, MOUSE15869	HELIO_05528
OG0004497	MOUSE49684	HELIO_02407
OG0004498	MOUSE52472, MOUSE52473, MOUSE52469, MOUSE52470	HELIO_05086
OG0004499	MOUSE24764, MOUSE07719	HELIO_06775
OG0004500	MOUSE12698	HELIO_00985
OG0004502	MOUSE34617	HELIO_04496
OG0004503	MOUSE31569	HELIO_11512
OG0004505	MOUSE26585	HELIO_05492
OG0004506	MOUSE06142, MOUSE06141, MOUSE06140, MOUSE06143, MOUSE06144	HELIO_06458
OG0004507	MOUSE16713	HELIO_11682
OG0004509	MOUSE24194	HELIO_01830, HELIO_01547
OG0004510	MOUSE55372	HELIO_01779
OG0004511	MOUSE15218, MOUSE04679	HELIO_09430
OG0004512	MOUSE27489, MOUSE27490, MOUSE27488	HELIO_09740, HELIO_09741
OG0004514	MOUSE02680, MOUSE02678, MOUSE02679, MOUSE02681, MOUSE02682	HELIO_05298, HELIO_06872
OG0004515	MOUSE46775, MOUSE46774	HELIO_07915
OG0004516	MOUSE04945	HELIO_08851, HELIO_08852
OG0004517	MOUSE06077, MOUSE06078	HELIO_05747
OG0004518	MOUSE25701, MOUSE18496	HELIO_02464
OG0004519	MOUSE40859, MOUSE40860, MOUSE40861	HELIO_02070
OG0004520	MOUSE15698	HELIO_02470
OG0004524	MOUSE48688, MOUSE48685	HELIO_11653
OG0004525	MOUSE31404	HELIO_11194
OG0004526	MOUSE25451, MOUSE25449, MOUSE25453	HELIO_09082
OG0004527	MOUSE33172, MOUSE33170	HELIO_00542
OG0004528	MOUSE04371, MOUSE04369, MOUSE04370	HELIO_04705
OG0004529	MOUSE52044, MOUSE52046, MOUSE52045, MOUSE52043	HELIO_04437
OG0004530	MOUSE54959, MOUSE55376, MOUSE55375	HELIO_06657
OG0004531	MOUSE55339, MOUSE55340	HELIO_07234
OG0004533	MOUSE51712, MOUSE51711, MOUSE18420	HELIO_08527
OG0004534	MOUSE29784, MOUSE29780, MOUSE29783, MOUSE29777	HELIO_01164, HELIO_01163
OG0004536	MOUSE21576	HELIO_05759, HELIO_04117
OG0004537	MOUSE17763, MOUSE17762, MOUSE25732, MOUSE25733, MOUSE25731	HELIO_11941
OG0004538	MOUSE07618, MOUSE07617, MOUSE07619, MOUSE07616	HELIO_08825
OG0004539	MOUSE18812, MOUSE18811, MOUSE07825, MOUSE07824	HELIO_10766
OG0004540	MOUSE35511, MOUSE35512	HELIO_01984
OG0004542	MOUSE14243, MOUSE14246, MOUSE14244, MOUSE14247, MOUSE14245	HELIO_06841
OG0004543	MOUSE05279, MOUSE05280	HELIO_11207
OG0004545	MOUSE10421, MOUSE10422	HELIO_12540
OG0004547	MOUSE01765, MOUSE01767, MOUSE01768, MOUSE01769, MOUSE01764, MOUSE11219	HELIO_09117
OG0004548	MOUSE23736	HELIO_08241
OG0004550	MOUSE01845, MOUSE01846	HELIO_07318
OG0004551	MOUSE17104	HELIO_10162, HELIO_05424
OG0004552	MOUSE04060, MOUSE04063, MOUSE04061, MOUSE04064, MOUSE04062	HELIO_10506
OG0004553	MOUSE55314	HELIO_12007
OG0004554	MOUSE06787, MOUSE06789, MOUSE06790, MOUSE06788	HELIO_08526
OG0004555	MOUSE09124, MOUSE09123	HELIO_01600
OG0004556	MOUSE46362, MOUSE46360, MOUSE46358, MOUSE46355, MOUSE46356, MOUSE46359, MOUSE46354, MOUSE46357	HELIO_00978
OG0004558	MOUSE34435, MOUSE34432, MOUSE34434, MOUSE34433	HELIO_11447
OG0004559	MOUSE06487, MOUSE06488	HELIO_05624
OG0004560	MOUSE19108, MOUSE19109	HELIO_02040, HELIO_02041
OG0004561	MOUSE29559, MOUSE29553, MOUSE29551, MOUSE29555, MOUSE29558, MOUSE29554, MOUSE29552, MOUSE29557, MOUSE29556	HELIO_05341
OG0004563	MOUSE37299	HELIO_10963
OG0004564	MOUSE24522, MOUSE24524, MOUSE24523	HELIO_01798
OG0004565	MOUSE24703, MOUSE24702	HELIO_09408
OG0004566	MOUSE12696, MOUSE18952, MOUSE18950, MOUSE18951	HELIO_12744
OG0004567	MOUSE27611, MOUSE06757	HELIO_07623
OG0004569	MOUSE15216, MOUSE15215	HELIO_01159
OG0004570	MOUSE18784, MOUSE11740, MOUSE11741	HELIO_00155
OG0004571	MOUSE25172	HELIO_02695
OG0004573	MOUSE04825	HELIO_11161
OG0004576	MOUSE19176, MOUSE35837, MOUSE35836, MOUSE46739, MOUSE46738, MOUSE46736	HELIO_00640
OG0004577	MOUSE11989	HELIO_01659
OG0004578	MOUSE25491	HELIO_01050
OG0004579	MOUSE01984, MOUSE01982, MOUSE01983, MOUSE01981	HELIO_04280
OG0004580	MOUSE35080, MOUSE35081, MOUSE35082	HELIO_09929
OG0004581	MOUSE53780	HELIO_05498
OG0004582	MOUSE30907, MOUSE10655	HELIO_08565
OG0004583	MOUSE00291, MOUSE21444, MOUSE00290, MOUSE00292	HELIO_00209
OG0004584	MOUSE52144, MOUSE52143	HELIO_11293
OG0004585	MOUSE19685	HELIO_05321
OG0004587	MOUSE30120	HELIO_01138
OG0004588	MOUSE04363, MOUSE04364	HELIO_01642
OG0004589	MOUSE04705	HELIO_12707
OG0004590	MOUSE38216, MOUSE38218	HELIO_05349
OG0004592	MOUSE48021	HELIO_10984
OG0004593	MOUSE03425, MOUSE40215, MOUSE40214, MOUSE03423, MOUSE03424	HELIO_00714
OG0004595	MOUSE05682, MOUSE05683, MOUSE35494, MOUSE35493, MOUSE35492, MOUSE35491	HELIO_00583
OG0004597	MOUSE18667	HELIO_09975
OG0004600	MOUSE25953, MOUSE25951, MOUSE25955, MOUSE25950, MOUSE25954, MOUSE25952, MOUSE25948, MOUSE25949	HELIO_10167
OG0004601	MOUSE25629, MOUSE25626, MOUSE25628, MOUSE25624, MOUSE25627	HELIO_03704
OG0004602	MOUSE06484, MOUSE06485, MOUSE06483, MOUSE06486	HELIO_01820
OG0004603	MOUSE14937, MOUSE14943, MOUSE14941, MOUSE14942, MOUSE14940, MOUSE14939, MOUSE14938	HELIO_01872
OG0004605	MOUSE16937, MOUSE16936, MOUSE16939, MOUSE16938, MOUSE16933, MOUSE16932	HELIO_09439, HELIO_09440
OG0004606	MOUSE28405, MOUSE28406, MOUSE28401, MOUSE28404, MOUSE28407, MOUSE28399, MOUSE28403, MOUSE28402	HELIO_10022
OG0004608	MOUSE28092, MOUSE28091, MOUSE28094, MOUSE28096, MOUSE28093, MOUSE28090, MOUSE28095, MOUSE28098, MOUSE28097	HELIO_11826
OG0004609	MOUSE43690, MOUSE04669	HELIO_00052
OG0004610	MOUSE44865	HELIO_00082
OG0004611	MOUSE46896	HELIO_04196
OG0004612	MOUSE39006, MOUSE39003, MOUSE39004, MOUSE39005	HELIO_01397
OG0004613	MOUSE43017	HELIO_10626
OG0004614	MOUSE20091, MOUSE20142	HELIO_01801
OG0004615	MOUSE25439, MOUSE37119, MOUSE37118	HELIO_08842
OG0004616	MOUSE26446, MOUSE26447, MOUSE26445	HELIO_01195
OG0004617	MOUSE27230	HELIO_08369
OG0004618	MOUSE29713, MOUSE29712, MOUSE29709, MOUSE29708, MOUSE29707, MOUSE29705, MOUSE29710, MOUSE29706, MOUSE29711	HELIO_04389
OG0004619	MOUSE05726, MOUSE05728, MOUSE05725	HELIO_09992
OG0004620	MOUSE49865, MOUSE49862, MOUSE49864	HELIO_02984
OG0004621	MOUSE40863, MOUSE40865, MOUSE40864	HELIO_04659
OG0004622	MOUSE32678, MOUSE32677	HELIO_02761
OG0004623	MOUSE12707	HELIO_06434
OG0004625	MOUSE15279, MOUSE15280	HELIO_09081
OG0004626	MOUSE43681	HELIO_09727
OG0004627	MOUSE55215, MOUSE13293	HELIO_11945
OG0004628	MOUSE05850, MOUSE05852, MOUSE05851, MOUSE22226, MOUSE22225	HELIO_07285
OG0004629	MOUSE25904, MOUSE25909, MOUSE25905, MOUSE25908, MOUSE25907	HELIO_00929
OG0004630	MOUSE32221, MOUSE32220	HELIO_07827
OG0004631	MOUSE32734	HELIO_03167
OG0004632	MOUSE15791, MOUSE15792	HELIO_07666
OG0004633	MOUSE23098, MOUSE23100, MOUSE23099	HELIO_01232
OG0004634	MOUSE03943, MOUSE03942, MOUSE14449	HELIO_03114
OG0004637	MOUSE49808, MOUSE49807	HELIO_04732
OG0004638	MOUSE42272, MOUSE42273	HELIO_00200
OG0004639	MOUSE25719, MOUSE25720, MOUSE25718	HELIO_02889
OG0004640	MOUSE34076, MOUSE34077, MOUSE34079, MOUSE34072, MOUSE34078, MOUSE34075, MOUSE34073, MOUSE34074	HELIO_01802
OG0004641	MOUSE25345	HELIO_09900
OG0004642	MOUSE20468	HELIO_09909
OG0004643	MOUSE38294, MOUSE38298, MOUSE38297, MOUSE38296, MOUSE38293, MOUSE38295	HELIO_11685
OG0004644	MOUSE24771, MOUSE24770, MOUSE24769, MOUSE24772	HELIO_11529
OG0004645	MOUSE38784, MOUSE38785	HELIO_01412
OG0004646	MOUSE48480, MOUSE48481, MOUSE48478, MOUSE48479	HELIO_06813
OG0004647	MOUSE10108, MOUSE10107, MOUSE10105, MOUSE10106	HELIO_00821
OG0004648	MOUSE18454, MOUSE18802, MOUSE14540, MOUSE14646	HELIO_00369
OG0004649	MOUSE04962, MOUSE04963	HELIO_03519
OG0004651	MOUSE40961, MOUSE40960, MOUSE40959	HELIO_01360
OG0004655	MOUSE44191, MOUSE44190, MOUSE44192, MOUSE44193, MOUSE44195, MOUSE44194, MOUSE44189	HELIO_05420
OG0004656	MOUSE06711, MOUSE06709, MOUSE06716	HELIO_07103
OG0004657	MOUSE38329	HELIO_01936
OG0004658	MOUSE00128, MOUSE00129, MOUSE00125, MOUSE00127, MOUSE00126	HELIO_07890
OG0004659	MOUSE23617, MOUSE23616	HELIO_03428
OG0004660	MOUSE16623	HELIO_10181
OG0004661	MOUSE32995, MOUSE32994, MOUSE32996, MOUSE32997	HELIO_10214
OG0004663	MOUSE04803, MOUSE04804	HELIO_11837
OG0004664	MOUSE29757, MOUSE29756	HELIO_11551
OG0004665	MOUSE22108	HELIO_12653
OG0004666	MOUSE22029, MOUSE22030, MOUSE22031, MOUSE51295, MOUSE51296	HELIO_08353
OG0004667	MOUSE15831	HELIO_03362
OG0004668	MOUSE24825, MOUSE24824, MOUSE24823, MOUSE24822	HELIO_08315
OG0004669	MOUSE03196, MOUSE43252	HELIO_09536
OG0004670	MOUSE05577, MOUSE05576, MOUSE05574, MOUSE05575, MOUSE05579, MOUSE05578	HELIO_02134
OG0004671	MOUSE04678	HELIO_07461
OG0004672	MOUSE49817, MOUSE49816	HELIO_04763
OG0004673	MOUSE35562, MOUSE23314, MOUSE23318	HELIO_08420
OG0004674	MOUSE20825	HELIO_03310
OG0004675	MOUSE35621, MOUSE35622, MOUSE35620	HELIO_01458
OG0004676	MOUSE07742, MOUSE07741	HELIO_00427
OG0004677	MOUSE07259	HELIO_11439
OG0004678	MOUSE25610	HELIO_04212
OG0004679	MOUSE04818, MOUSE04823, MOUSE04821, MOUSE04819, MOUSE04820, MOUSE04822	HELIO_08320
OG0004680	MOUSE20187, MOUSE18662, MOUSE18664, MOUSE18663, MOUSE18661, MOUSE07651, MOUSE07652	HELIO_10530
OG0004681	MOUSE02804, MOUSE02805, MOUSE02806	HELIO_02279
OG0004682	MOUSE33679, MOUSE33681, MOUSE33680, MOUSE33678	HELIO_10128
OG0004683	MOUSE20209	HELIO_11352
OG0004684	MOUSE16150, MOUSE20210	HELIO_03586
OG0004685	MOUSE15230	HELIO_10245
OG0004686	MOUSE02886, MOUSE02887	HELIO_11219, HELIO_03694
OG0004687	MOUSE52777	HELIO_08862
OG0004688	MOUSE39217	HELIO_02857
OG0004689	MOUSE37010, MOUSE37009, MOUSE37013, MOUSE37012, MOUSE37011	HELIO_02078
OG0004690	MOUSE03332, MOUSE03333	HELIO_09683
OG0004691	MOUSE27990, MOUSE27989, MOUSE27986	HELIO_08399
OG0004692	MOUSE20104	HELIO_05109
OG0004694	MOUSE50449, MOUSE50450	HELIO_00653
OG0004695	MOUSE00371	HELIO_06763
OG0004696	MOUSE00863, MOUSE00861	HELIO_00504
OG0004697	MOUSE48774, MOUSE48773, MOUSE48775	HELIO_04340
OG0004698	MOUSE06542, MOUSE06540, MOUSE06541, MOUSE17102	HELIO_03210
OG0004699	MOUSE38251, MOUSE38249, MOUSE38250	HELIO_08731
OG0004702	MOUSE03747, MOUSE03749, MOUSE03748, MOUSE03750	HELIO_04400
OG0004703	MOUSE37376, MOUSE37377, MOUSE37378	HELIO_04914
OG0004704	MOUSE33290	HELIO_01766
OG0004705	MOUSE19313, MOUSE47764	HELIO_04709
OG0004706	MOUSE39798, MOUSE39797, MOUSE39796, MOUSE05226, MOUSE05224, MOUSE05223	HELIO_03432
OG0004707	MOUSE48163, MOUSE48160, MOUSE48159	HELIO_10150
OG0004708	MOUSE04845	HELIO_11900
OG0004711	MOUSE55011, MOUSE55010, MOUSE55009, MOUSE55008, MOUSE43992	HELIO_02943
OG0004728	MOUSE49832	HELIO_00269
OG0004730	MOUSE33036, MOUSE33035, MOUSE33037, MOUSE51710	HELIO_01714
OG0004731	MOUSE13847	HELIO_02044
OG0004732	MOUSE46607, MOUSE46606, MOUSE46605	HELIO_05224
OG0004733	MOUSE10092, MOUSE10093, MOUSE10094	HELIO_10171
OG0004735	MOUSE13616	HELIO_02328, HELIO_02327
OG0004736	MOUSE21871, MOUSE21869, MOUSE21870	HELIO_08313
OG0004738	MOUSE06539, MOUSE06538	HELIO_07530
OG0004739	MOUSE06298	HELIO_02404
OG0004740	MOUSE27378, MOUSE27380, MOUSE27379	HELIO_09419
OG0004743	MOUSE18462	HELIO_00353
OG0004744	MOUSE38536, MOUSE38537, MOUSE38539	HELIO_08063
OG0004746	MOUSE45930, MOUSE41898	HELIO_07122
OG0004747	MOUSE09057	HELIO_00610
OG0004748	MOUSE50892, MOUSE50893	HELIO_03593
OG0004749	MOUSE28353	HELIO_03717
OG0004750	MOUSE23352	HELIO_03972
OG0004751	MOUSE20253, MOUSE20256, MOUSE20250, MOUSE20252, MOUSE20257, MOUSE20254, MOUSE20251, MOUSE20255	HELIO_12541
OG0004753	MOUSE29925	HELIO_01929
OG0004754	MOUSE14944, MOUSE14950, MOUSE14953, MOUSE14951	HELIO_05829
OG0004755	MOUSE47634	HELIO_02844
OG0004756	MOUSE34525, MOUSE34524, MOUSE34526	HELIO_08574
OG0004757	MOUSE07466, MOUSE07465	HELIO_05289
OG0004758	MOUSE49879, MOUSE49883, MOUSE49881, MOUSE49880	HELIO_08570
OG0004759	MOUSE07513, MOUSE07512, MOUSE07514, MOUSE07515	HELIO_02858
OG0004760	MOUSE13636, MOUSE13635, MOUSE13634	HELIO_03633
OG0004761	MOUSE19854	HELIO_09029
OG0004763	MOUSE30879, MOUSE30878	HELIO_07164
OG0004764	MOUSE33408	HELIO_05384
OG0004765	MOUSE01648, MOUSE01650, MOUSE01649	HELIO_12222
OG0004766	MOUSE17407, MOUSE17406, MOUSE01279	HELIO_04193
OG0004769	MOUSE31723	HELIO_01733
OG0004770	MOUSE33824, MOUSE33825	HELIO_04370
OG0004774	MOUSE20945	HELIO_10117
OG0004775	MOUSE22312	HELIO_03011
OG0004776	MOUSE15236	HELIO_02825
OG0004777	MOUSE47623, MOUSE47622, MOUSE53930, MOUSE53931, MOUSE53932, MOUSE47624	HELIO_09268
OG0004779	MOUSE54854, MOUSE54853, MOUSE54855, MOUSE53672, MOUSE53671	HELIO_10120
OG0004783	MOUSE48359, MOUSE48360, MOUSE48361, MOUSE48358, MOUSE48362	HELIO_00739
OG0004784	MOUSE16677, MOUSE16678	HELIO_10588
OG0004786	MOUSE22578, MOUSE22579, MOUSE22580	HELIO_09763
OG0004787	MOUSE50626, MOUSE50627	HELIO_11880
OG0004788	MOUSE37221, MOUSE37224, MOUSE37223	HELIO_10690
OG0004789	MOUSE38029	HELIO_02951
OG0004790	MOUSE14271, MOUSE37682, MOUSE37683	HELIO_09080
OG0004791	MOUSE33315	HELIO_04438
OG0004792	MOUSE46585, MOUSE37478	HELIO_00048
OG0004793	MOUSE40459, MOUSE40458, MOUSE40457	HELIO_04702
OG0004794	MOUSE06849, MOUSE06848	HELIO_10483
OG0004795	MOUSE37925, MOUSE37923	HELIO_04401
OG0004797	MOUSE07958, MOUSE07959, MOUSE07957, MOUSE07960, MOUSE07961, MOUSE07956	HELIO_09940
OG0004799	MOUSE42065, MOUSE42067, MOUSE42064, MOUSE42068, MOUSE42069, MOUSE42066	HELIO_09326
OG0004800	MOUSE26166, MOUSE26170, MOUSE26168, MOUSE26169	HELIO_09344
OG0004801	MOUSE16961, MOUSE16957, MOUSE16960, MOUSE16956, MOUSE16959	HELIO_06400
OG0004802	MOUSE49328	HELIO_01976
OG0004803	MOUSE45155, MOUSE45153, MOUSE45154	HELIO_08209
OG0004804	MOUSE06346, MOUSE06345	HELIO_09510
OG0004805	MOUSE12590, MOUSE12591, MOUSE12589	HELIO_08364
OG0004806	MOUSE28024, MOUSE28025, MOUSE07756, MOUSE07755	HELIO_00945
OG0004807	MOUSE41414, MOUSE41415, MOUSE41416	HELIO_01224
OG0004808	MOUSE52314	HELIO_09802
OG0004809	MOUSE17799, MOUSE17798	HELIO_08380
OG0004810	MOUSE39310	HELIO_12432
OG0004811	MOUSE49135, MOUSE49134, MOUSE49136, MOUSE49133	HELIO_06670
OG0004812	MOUSE47102, MOUSE47104, MOUSE47103, MOUSE47107, MOUSE47106, MOUSE47105, MOUSE47101	HELIO_07425
OG0004813	MOUSE13540	HELIO_04418
OG0004814	MOUSE26652	HELIO_10146
OG0004815	MOUSE16538, MOUSE16539	HELIO_02878
OG0004816	MOUSE43266	HELIO_09964
OG0004817	MOUSE26506, MOUSE26504, MOUSE26505, MOUSE26507	HELIO_05937
OG0004818	MOUSE15896, MOUSE50621, MOUSE50623, MOUSE50622, MOUSE50619, MOUSE50620	HELIO_08168
OG0004819	MOUSE29237, MOUSE29238	HELIO_07897
OG0004820	MOUSE00517, MOUSE00516, MOUSE00472	HELIO_06487
OG0004822	MOUSE22400, MOUSE22399	HELIO_06062
OG0004823	MOUSE30991, MOUSE30990, MOUSE30989, MOUSE30988, MOUSE30987	HELIO_07983
OG0004824	MOUSE23577, MOUSE23578, MOUSE23576	HELIO_02675
OG0004825	MOUSE50607, MOUSE50605	HELIO_12252
OG0004826	MOUSE49931	HELIO_12537
OG0004828	MOUSE11521, MOUSE11520, MOUSE11518, MOUSE11519	HELIO_11628
OG0004830	MOUSE48477, MOUSE48472, MOUSE48471, MOUSE48476, MOUSE48475, MOUSE48473, MOUSE48474	HELIO_04244
OG0004831	MOUSE33905, MOUSE32172, MOUSE32173	HELIO_11105
OG0004832	MOUSE12527, MOUSE12528, MOUSE12525, MOUSE49226, MOUSE12526	HELIO_09217
OG0004834	MOUSE45205, MOUSE45206, MOUSE45207	HELIO_03331
OG0004835	MOUSE37549, MOUSE37552, MOUSE37550, MOUSE04952	HELIO_10353
OG0004836	MOUSE38160, MOUSE38157, MOUSE38158, MOUSE38156	HELIO_02324
OG0004837	MOUSE31041, MOUSE31039, MOUSE31040, MOUSE35395, MOUSE35396	HELIO_10521
OG0004838	MOUSE33833, MOUSE33836, MOUSE33834, MOUSE33835	HELIO_06565
OG0004839	MOUSE00394, MOUSE00392, MOUSE00393	HELIO_10868
OG0004840	MOUSE47394, MOUSE47396, MOUSE47395	HELIO_02085
OG0004841	MOUSE43676, MOUSE43677, MOUSE43674	HELIO_02585
OG0004842	MOUSE49795, MOUSE49793, MOUSE49796, MOUSE49794	HELIO_11832
OG0004843	MOUSE48933	HELIO_00834
OG0004844	MOUSE21088, MOUSE21080, MOUSE21087, MOUSE21082, MOUSE21085, MOUSE21086, MOUSE21084, MOUSE21081	HELIO_10522
OG0004845	MOUSE50517, MOUSE50518	HELIO_10157
OG0004846	MOUSE44703, MOUSE44702	HELIO_10819
OG0004847	MOUSE45086, MOUSE53673, MOUSE53674	HELIO_01711
OG0004848	MOUSE45812	HELIO_00069
OG0004849	MOUSE14093	HELIO_05423
OG0004850	MOUSE16037	HELIO_00704
OG0004851	MOUSE51441	HELIO_09616
OG0004854	MOUSE21947, MOUSE21946, MOUSE21945	HELIO_03818
OG0004855	MOUSE05089	HELIO_02533
OG0004856	MOUSE29695, MOUSE53841	HELIO_07832
OG0004858	MOUSE37734, MOUSE37735, MOUSE37733, MOUSE37732, MOUSE37731	HELIO_00650
OG0004859	MOUSE26156, MOUSE26157, MOUSE26155	HELIO_01723
OG0004860	MOUSE10656	HELIO_10679
OG0004861	MOUSE07935	HELIO_06812
OG0004862	MOUSE28710, MOUSE28711, MOUSE28712	HELIO_02985
OG0004863	MOUSE43953, MOUSE43952, MOUSE43951	HELIO_03006
OG0004864	MOUSE24972, MOUSE24975, MOUSE24974, MOUSE24973, MOUSE24970, MOUSE24969, MOUSE24971	HELIO_00612
OG0004865	MOUSE05031, MOUSE05032	HELIO_10000
OG0004866	MOUSE32531, MOUSE32530, MOUSE32528, MOUSE32529, MOUSE54965, MOUSE54967, MOUSE54966, MOUSE54964	HELIO_06524
OG0004867	MOUSE17340, MOUSE17338, MOUSE17339, MOUSE17341, MOUSE17342	HELIO_07092
OG0004868	MOUSE02970, MOUSE08260	HELIO_12465
OG0004869	MOUSE02388	HELIO_02239
OG0004870	MOUSE36108, MOUSE36109, MOUSE36107	HELIO_01880
OG0004871	MOUSE37498	HELIO_05857
OG0004872	MOUSE18996, MOUSE48973, MOUSE48974, MOUSE48972, MOUSE48976, MOUSE48975	HELIO_12688
OG0004873	MOUSE04807, MOUSE04811, MOUSE04806, MOUSE04809, MOUSE04810, MOUSE04808	HELIO_01289
OG0004874	MOUSE13924	HELIO_08597
OG0004875	MOUSE33657	HELIO_06367
OG0004877	MOUSE36952, MOUSE36955	HELIO_07852
OG0004879	MOUSE15652	HELIO_00955
OG0004880	MOUSE15185, MOUSE15184, MOUSE15186	HELIO_05730
OG0004881	MOUSE15429, MOUSE15431	HELIO_09700
OG0004882	MOUSE49527, MOUSE49526	HELIO_11618
OG0004883	MOUSE05914, MOUSE05913, MOUSE38691, MOUSE38690, MOUSE38689	HELIO_09764
OG0004884	MOUSE07911, MOUSE07912, MOUSE07908, MOUSE07910	HELIO_04646
OG0004886	MOUSE47551	HELIO_12663
OG0004887	MOUSE33843	HELIO_07078
OG0004888	MOUSE26151, MOUSE26154, MOUSE26153, MOUSE26152	HELIO_12304
OG0004889	MOUSE25760, MOUSE25761, MOUSE25763, MOUSE25762	HELIO_00127
OG0004890	MOUSE05043, MOUSE05045, MOUSE05044, MOUSE05046	HELIO_07765
OG0004892	MOUSE21416, MOUSE12826	HELIO_09061
OG0004893	MOUSE34071, MOUSE34070	HELIO_09946
OG0004894	MOUSE48215, MOUSE03198	HELIO_07921, HELIO_07922
OG0004895	MOUSE38252, MOUSE38254, MOUSE38253	HELIO_03296
