Orthogroup	MOUSE	ASTMX
OG0003363	MOUSE22155, MOUSE22154, MOUSE22152, MOUSE22153, MOUSE22151	ASTMX05464
OG0003364	MOUSE02179	ASTMX06273
OG0003364	MOUSE43998, MOUSE43999	ASTMX21297
OG0003365	MOUSE35390	ASTMX03051
OG0003365	MOUSE31045, MOUSE31044, MOUSE31047, MOUSE31046, MOUSE31042, MOUSE31043	ASTMX05516
OG0003366	MOUSE18707, MOUSE18706	ASTMX02786
OG0003367	MOUSE41943	ASTMX22230, ASTMX02176
OG0003368	MOUSE03159, MOUSE03158, MOUSE03157, MOUSE21186, MOUSE21183, MOUSE21181	ASTMX18958, ASTMX00275
OG0003369	MOUSE47924, MOUSE47928	ASTMX11987
OG0003369	MOUSE21139	ASTMX05839
OG0003370	MOUSE09868	ASTMX19055
OG0003371	MOUSE49355, MOUSE49356, MOUSE49358, MOUSE49357	ASTMX01969, ASTMX00956
OG0003372	MOUSE31781, MOUSE31782, MOUSE31783	ASTMX17792
OG0003372	MOUSE01292	ASTMX22090
OG0003373	MOUSE41533	ASTMX10290
OG0003374	MOUSE13462	ASTMX00872, ASTMX16829
OG0003374	MOUSE06762, MOUSE06760, MOUSE06761, MOUSE06758	ASTMX01333
OG0003375	MOUSE19488	ASTMX13635
OG0003377	MOUSE27183	ASTMX18938
OG0003378	MOUSE42256, MOUSE42255	ASTMX07310
OG0003378	MOUSE19967, MOUSE19971, MOUSE19968, MOUSE19969, MOUSE19966, MOUSE19965	ASTMX10913, ASTMX18798
OG0003379	MOUSE13738, MOUSE13737, MOUSE13736	ASTMX06835, ASTMX12551
OG0003380	MOUSE15298	ASTMX05978
OG0003381	MOUSE42059	ASTMX16159
OG0003381	MOUSE45841	ASTMX08992
OG0003382	MOUSE02747, MOUSE30743, MOUSE30744	ASTMX06479, ASTMX06858
OG0003383	MOUSE05798, MOUSE05796, MOUSE05797	ASTMX21389
OG0003383	MOUSE22403, MOUSE22405, MOUSE22404	ASTMX16241
OG0003384	MOUSE21104	ASTMX13160, ASTMX02808
OG0003384	MOUSE47803	ASTMX09958
OG0003385	MOUSE14742	ASTMX15470
OG0003386	MOUSE41396, MOUSE41394	ASTMX15558, ASTMX05500
OG0003387	MOUSE06531, MOUSE06530	ASTMX13211
OG0003388	MOUSE20874	ASTMX07669, ASTMX03217, ASTMX03218
OG0003391	MOUSE08210, MOUSE08211, MOUSE08213, MOUSE08214, MOUSE08212	ASTMX02469
OG0003392	MOUSE06428	ASTMX17435
OG0003392	MOUSE17171, MOUSE17172, MOUSE17169	ASTMX20620
OG0003393	MOUSE27211, MOUSE27212, MOUSE27210, MOUSE27209	ASTMX03585
OG0003394	MOUSE15699	ASTMX12715
OG0003397	MOUSE35994, MOUSE35993	ASTMX19167, ASTMX22012
OG0003397	MOUSE21399, MOUSE21400, MOUSE21398, MOUSE21396, MOUSE21397	ASTMX01527
OG0003397	MOUSE19614, MOUSE19613	ASTMX16571, ASTMX09324, ASTMX16570, ASTMX16569
OG0003398	MOUSE19712	ASTMX22787, ASTMX09839
OG0003398	MOUSE19681	ASTMX16057
OG0003398	MOUSE28902	ASTMX14535
OG0003398	MOUSE49875	ASTMX02570
OG0003398	MOUSE19713	ASTMX06839
OG0003399	MOUSE46383	ASTMX22639
OG0003399	MOUSE46382, MOUSE46379, MOUSE46380, MOUSE46381	ASTMX17079
OG0003399	MOUSE04640, MOUSE04641, MOUSE04643, MOUSE04642	ASTMX03006, ASTMX04417
OG0003400	MOUSE38088, MOUSE38084, MOUSE38082, MOUSE38083, MOUSE38086, MOUSE38089, MOUSE38090, MOUSE38085, MOUSE38087, MOUSE38110, MOUSE38112, MOUSE38115, MOUSE38113, MOUSE38114, MOUSE38116, MOUSE38105, MOUSE38099, MOUSE38101, MOUSE38102, MOUSE38096, MOUSE38098, MOUSE38104, MOUSE38097, MOUSE38107, MOUSE38106, MOUSE38108, MOUSE38103, MOUSE38100	ASTMX03513
OG0003401	MOUSE27842	ASTMX15731, ASTMX19715
OG0003401	MOUSE44909, MOUSE44910	ASTMX11019
OG0003402	MOUSE41781, MOUSE41780, MOUSE41779	ASTMX19529
OG0003402	MOUSE46033, MOUSE46034	ASTMX13153, ASTMX21364
OG0003402	MOUSE06051, MOUSE06050, MOUSE06054	ASTMX20402, ASTMX17333
OG0003403	MOUSE28217	ASTMX22206, ASTMX23055
OG0003419	MOUSE24280, MOUSE24279	ASTMX09665
OG0003419	MOUSE24281, MOUSE24282	ASTMX22627
OG0003420	MOUSE30898	ASTMX18650, ASTMX10375
OG0003421	MOUSE48228, MOUSE48226, MOUSE48227	ASTMX03751
OG0003422	MOUSE01856, MOUSE01855	ASTMX16317
OG0003424	MOUSE46224, MOUSE46223	ASTMX18868
OG0003425	MOUSE19442	ASTMX10571
OG0003426	MOUSE20301, MOUSE20300	ASTMX04641
OG0003428	MOUSE48725, MOUSE48724, MOUSE48722, MOUSE48726, MOUSE48723	ASTMX17578
OG0003429	MOUSE17278	ASTMX01780
OG0003430	MOUSE42839, MOUSE42838	ASTMX03478, ASTMX11528, ASTMX06739
OG0003431	MOUSE23915, MOUSE23916	ASTMX02037
OG0003432	MOUSE18616	ASTMX19615
OG0003433	MOUSE04206, MOUSE04205, MOUSE04201, MOUSE04203, MOUSE04204, MOUSE04199, MOUSE04200, MOUSE04197, MOUSE04198, MOUSE04202	ASTMX18120, ASTMX05648
OG0003434	MOUSE53227	ASTMX16757
OG0003435	MOUSE11712, MOUSE11711, MOUSE11708, MOUSE11710, MOUSE11713, MOUSE11707, MOUSE11709	ASTMX08077, ASTMX01388
OG0003437	MOUSE03746	ASTMX18378, ASTMX16135
OG0003437	MOUSE48698	ASTMX15000
OG0003439	MOUSE13082	ASTMX00536
OG0003439	MOUSE52350, MOUSE52351, MOUSE52352	ASTMX08748
OG0003440	MOUSE47527, MOUSE47524, MOUSE47525, MOUSE47526	ASTMX07860, ASTMX13319
OG0003441	MOUSE11283	ASTMX13951
OG0003442	MOUSE55179, MOUSE55178	ASTMX04859, ASTMX01667, ASTMX05506
OG0003443	MOUSE00337	ASTMX12664
OG0003443	MOUSE07443	ASTMX04558
OG0003444	MOUSE45924	ASTMX02545
OG0003444	MOUSE45923	ASTMX02546
OG0003445	MOUSE37109, MOUSE37108, MOUSE37107	ASTMX16471
OG0003447	MOUSE39104, MOUSE39107	ASTMX07133
OG0003448	MOUSE32051, MOUSE32052	ASTMX13573, ASTMX13913
OG0003448	MOUSE43761, MOUSE43760	ASTMX17648
OG0003449	MOUSE15177	ASTMX14031
OG0003450	MOUSE03860, MOUSE03859, MOUSE03861	ASTMX21046
OG0003451	MOUSE16031	ASTMX00047
OG0003451	MOUSE16025, MOUSE16026, MOUSE16027	ASTMX22491
OG0003452	MOUSE46624, MOUSE46622, MOUSE46621	ASTMX07622
OG0003453	MOUSE37347, MOUSE37348	ASTMX18802
OG0003454	MOUSE05740	ASTMX17262
OG0003454	MOUSE24874, MOUSE24873	ASTMX01805
OG0003455	MOUSE40732, MOUSE40731, MOUSE40730	ASTMX03444, ASTMX03446
OG0003455	MOUSE30463, MOUSE30462	ASTMX03445
OG0003456	MOUSE05067, MOUSE05068	ASTMX21655
OG0003456	MOUSE38598	ASTMX18222, ASTMX04968
OG0003457	MOUSE21532, MOUSE21533	ASTMX17161
OG0003457	MOUSE06864	ASTMX01405
OG0003458	MOUSE13623, MOUSE13621, MOUSE13619	ASTMX10149
OG0003459	MOUSE18751	ASTMX10610
OG0003459	MOUSE07439	ASTMX08523
OG0003460	MOUSE18653, MOUSE18649, MOUSE18656, MOUSE18657, MOUSE18654, MOUSE18651, MOUSE18650, MOUSE18652	ASTMX03204
OG0003461	MOUSE17244, MOUSE17243	ASTMX15709
OG0003462	MOUSE50378, MOUSE50373	ASTMX22437
OG0003463	MOUSE24565, MOUSE24563	ASTMX08158, ASTMX19125
OG0003463	MOUSE43184, MOUSE43185	ASTMX17220
OG0003464	MOUSE38665, MOUSE38667, MOUSE38664, MOUSE38666	ASTMX07673
OG0003465	MOUSE25414, MOUSE25415	ASTMX08614
OG0003466	MOUSE21260	ASTMX18103, ASTMX01489
OG0003467	MOUSE13943	ASTMX15385
OG0003468	MOUSE07045, MOUSE07044	ASTMX10974
OG0003469	MOUSE50469	ASTMX12242
OG0003469	MOUSE50470, MOUSE50468	ASTMX12240, ASTMX12241
OG0003471	MOUSE18810	ASTMX01577
OG0003472	MOUSE55353, MOUSE55352, MOUSE55354	ASTMX00009
OG0003473	MOUSE51179, MOUSE16143, MOUSE16144, MOUSE51178, MOUSE51177	ASTMX07041
OG0003474	MOUSE13415	ASTMX15389
OG0003474	MOUSE34026, MOUSE34025, MOUSE34024, MOUSE34027, MOUSE34028	ASTMX12244
OG0003475	MOUSE15813	ASTMX07930
OG0003476	MOUSE25013, MOUSE25015, MOUSE25014	ASTMX07144
OG0003477	MOUSE21747	ASTMX10944
OG0003478	MOUSE07743, MOUSE07745, MOUSE07744	ASTMX16545
OG0003479	MOUSE40904	ASTMX08377
OG0003480	MOUSE18534, MOUSE18535, MOUSE18531, MOUSE18532, MOUSE18533	ASTMX18358
OG0003481	MOUSE26365, MOUSE26364	ASTMX12699
OG0003482	MOUSE02093, MOUSE02094	ASTMX06291
OG0003482	MOUSE45909	ASTMX01090, ASTMX09004
OG0003483	MOUSE08689, MOUSE08688, MOUSE08690, MOUSE08691, MOUSE08693, MOUSE08692, MOUSE08687, MOUSE08686, MOUSE08685	ASTMX02494
OG0003484	MOUSE19757	ASTMX15170
OG0003484	MOUSE51960	ASTMX07095
OG0003485	MOUSE02297, MOUSE02298	ASTMX12594
OG0003486	MOUSE32199, MOUSE32197, MOUSE32198	ASTMX09925
OG0003487	MOUSE30691, MOUSE30690, MOUSE30689, MOUSE30692	ASTMX11535
OG0003488	MOUSE21562, MOUSE21560, MOUSE21559, MOUSE21561, MOUSE21563	ASTMX06137
OG0003489	MOUSE34375	ASTMX11315
OG0003490	MOUSE12490	ASTMX12967
OG0003491	MOUSE12558, MOUSE12559	ASTMX07278
OG0003492	MOUSE40447	ASTMX15658
OG0003492	MOUSE20897	ASTMX07661
OG0003495	MOUSE16500, MOUSE16499, MOUSE16498, MOUSE16497, MOUSE16496	ASTMX12152
OG0003495	MOUSE28273	ASTMX06696, ASTMX17728
OG0003496	MOUSE50055, MOUSE50054	ASTMX05843
OG0003497	MOUSE50976, MOUSE50975, MOUSE50974	ASTMX09325, ASTMX12800
OG0003498	MOUSE36292, MOUSE36293, MOUSE36290, MOUSE36291, MOUSE36294	ASTMX01620
OG0003499	MOUSE43680, MOUSE43679	ASTMX00373
OG0003500	MOUSE27796	ASTMX12903
OG0003500	MOUSE27416	ASTMX13670
OG0003501	MOUSE01539, MOUSE01540, MOUSE01542, MOUSE01538	ASTMX02416
OG0003502	MOUSE38147, MOUSE38146, MOUSE38151, MOUSE38150, MOUSE38149	ASTMX09364
OG0003503	MOUSE06408, MOUSE06409	ASTMX17335
OG0003504	MOUSE37889	ASTMX10105
OG0003504	MOUSE05933, MOUSE05932, MOUSE05931	ASTMX07823
OG0003505	MOUSE49223, MOUSE49221, MOUSE49219, MOUSE49218, MOUSE49220	ASTMX01106
OG0003506	MOUSE03286, MOUSE03285	ASTMX03887
OG0003506	MOUSE12599	ASTMX17187
OG0003506	MOUSE48045, MOUSE48046	ASTMX15908
OG0003507	MOUSE01525, MOUSE01524	ASTMX03126, ASTMX03987
OG0003507	MOUSE33553	ASTMX02892
OG0003508	MOUSE53216	ASTMX08692
OG0003508	MOUSE26338	ASTMX14664
OG0003509	MOUSE04147	ASTMX20219
OG0003510	MOUSE09300, MOUSE09301	ASTMX06743, ASTMX00853
OG0003510	MOUSE49518, MOUSE49517	ASTMX18796
OG0003511	MOUSE10318, MOUSE10316, MOUSE10321, MOUSE10317, MOUSE10320, MOUSE10319, MOUSE10315, MOUSE10314, MOUSE10313	ASTMX12073
OG0003512	MOUSE37510, MOUSE37508, MOUSE37507, MOUSE37509	ASTMX05092, ASTMX09614
OG0003513	MOUSE23286, MOUSE23284	ASTMX12957, ASTMX10424
OG0003513	MOUSE32687	ASTMX18403
OG0003514	MOUSE52721, MOUSE52722	ASTMX08380, ASTMX19372
OG0003514	MOUSE39054, MOUSE39055	ASTMX08342
OG0003515	MOUSE29744, MOUSE29743	ASTMX14872, ASTMX08241
OG0003516	MOUSE21436, MOUSE21437, MOUSE21434, MOUSE21435	ASTMX03270
OG0003517	MOUSE20463, MOUSE20462, MOUSE20459	ASTMX22733
OG0003517	MOUSE02214, MOUSE02215	ASTMX21231
OG0003518	MOUSE19878, MOUSE19877	ASTMX08720
OG0003519	MOUSE11368, MOUSE11372, MOUSE11374, MOUSE11371, MOUSE11369, MOUSE11370	ASTMX21057
OG0003520	MOUSE11355, MOUSE11358, MOUSE11356, MOUSE11357, MOUSE11354, MOUSE07033, MOUSE07034, MOUSE07035	ASTMX10981
OG0003521	MOUSE45229, MOUSE45228, MOUSE45232, MOUSE45231, MOUSE45230, MOUSE45227	ASTMX05860
OG0003522	MOUSE52171, MOUSE52168, MOUSE52169, MOUSE52172, MOUSE52170	ASTMX09932, ASTMX01391
OG0003523	MOUSE15422, MOUSE15423	ASTMX06451, ASTMX09203
OG0003524	MOUSE34476, MOUSE34477	ASTMX00697
OG0003525	MOUSE11868, MOUSE11869, MOUSE11867	ASTMX03127, ASTMX20265
OG0003526	MOUSE08673	ASTMX04890
OG0003526	MOUSE10988, MOUSE10987	ASTMX21723
OG0003527	MOUSE45108	ASTMX22759
OG0003527	MOUSE45105	ASTMX03019
OG0003527	MOUSE45106	ASTMX09189
OG0003528	MOUSE12507	ASTMX09805
OG0003529	MOUSE22566, MOUSE22564, MOUSE22561, MOUSE22565, MOUSE22562, MOUSE22563	ASTMX16745
OG0003529	MOUSE05554, MOUSE05555	ASTMX14098
OG0003530	MOUSE22229, MOUSE22228, MOUSE22230, MOUSE22232, MOUSE22231	ASTMX05440, ASTMX20430
OG0003531	MOUSE27520	ASTMX16540
OG0003531	MOUSE20441	ASTMX22221, ASTMX09746, ASTMX04691
OG0003532	MOUSE21921	ASTMX09797
OG0003533	MOUSE10863, MOUSE10865, MOUSE10864	ASTMX14253
OG0003534	MOUSE03093	ASTMX08453
OG0003534	MOUSE03092	ASTMX01684
OG0003534	MOUSE07854, MOUSE07853	ASTMX08487
OG0003535	MOUSE12781	ASTMX17766
OG0003535	MOUSE00942, MOUSE00948, MOUSE00943	ASTMX10435
OG0003536	MOUSE28282, MOUSE28283	ASTMX04814
OG0003536	MOUSE06549, MOUSE06547, MOUSE06548, MOUSE06550	ASTMX07581
OG0003537	MOUSE35903, MOUSE35905, MOUSE35906	ASTMX10030
OG0003538	MOUSE21443	ASTMX21966, ASTMX20518
OG0003539	MOUSE48000, MOUSE48003	ASTMX01615
OG0003541	MOUSE49870, MOUSE49872, MOUSE49868, MOUSE49869, MOUSE49874, MOUSE49873, MOUSE49871	ASTMX02571
OG0003542	MOUSE46221, MOUSE46219, MOUSE46218	ASTMX19914
OG0003543	MOUSE43766	ASTMX22680
OG0003543	MOUSE32048, MOUSE32047	ASTMX13907
OG0003544	MOUSE34150, MOUSE34151	ASTMX05764
OG0003545	MOUSE45984	ASTMX03639
OG0003545	MOUSE05146, MOUSE05145	ASTMX14841
OG0003546	MOUSE32868	ASTMX03306, ASTMX06923
OG0003546	MOUSE23969, MOUSE23968	ASTMX13133
OG0003547	MOUSE47144, MOUSE47146	ASTMX19542
OG0003547	MOUSE47143, MOUSE47142, MOUSE47145	ASTMX19541, ASTMX00359
OG0003548	MOUSE36205, MOUSE36206, MOUSE36204	ASTMX10078, ASTMX20604
OG0003549	MOUSE00103, MOUSE00104, MOUSE00102	ASTMX09904
OG0003549	MOUSE54471, MOUSE54470, MOUSE54469	ASTMX16803
OG0003550	MOUSE38958	ASTMX12018
OG0003550	MOUSE26420	ASTMX00483, ASTMX08669
OG0003551	MOUSE48878, MOUSE48877, MOUSE48875, MOUSE48876	ASTMX14723, ASTMX11606
OG0003551	MOUSE32666	ASTMX14724
OG0003552	MOUSE30902, MOUSE30901, MOUSE30899	ASTMX04006
OG0003554	MOUSE20957, MOUSE20956	ASTMX12094
OG0003555	MOUSE05997, MOUSE05993, MOUSE05996, MOUSE05994, MOUSE05992, MOUSE05991, MOUSE05998, MOUSE05999, MOUSE06000	ASTMX06580
OG0003556	MOUSE29223	ASTMX21299
OG0003556	MOUSE29227, MOUSE29228, MOUSE29225, MOUSE29226	ASTMX01752
OG0003557	MOUSE11069, MOUSE11070, MOUSE11068	ASTMX07636
OG0003557	MOUSE11072, MOUSE11073	ASTMX17680
OG0003558	MOUSE51603	ASTMX07075
OG0003560	MOUSE07074, MOUSE07075	ASTMX20729
OG0003561	MOUSE00519, MOUSE00518	ASTMX09905
OG0003561	MOUSE38762, MOUSE38760	ASTMX06185
OG0003562	MOUSE28194, MOUSE28193	ASTMX19362
OG0003562	MOUSE13545	ASTMX04310, ASTMX15769
OG0003563	MOUSE46114, MOUSE46115, MOUSE46111	ASTMX07743
OG0003564	MOUSE21830, MOUSE21834, MOUSE21832, MOUSE21831	ASTMX16336, ASTMX09764
OG0003564	MOUSE09522	ASTMX04739
OG0003565	MOUSE47811, MOUSE47813, MOUSE47812	ASTMX17264
OG0003566	MOUSE45915, MOUSE45914, MOUSE45913	ASTMX09006
OG0003566	MOUSE17313, MOUSE17315, MOUSE17312, MOUSE17314	ASTMX21630
OG0003567	MOUSE15052, MOUSE15050	ASTMX03625
OG0003568	MOUSE37469, MOUSE37467, MOUSE37468, MOUSE37466	ASTMX14445
OG0003569	MOUSE01772	ASTMX02172, ASTMX13272
OG0003569	MOUSE23484, MOUSE23483	ASTMX09249
OG0003570	MOUSE24262, MOUSE24261	ASTMX18041
OG0003571	MOUSE32077, MOUSE32078, MOUSE32079, MOUSE32076	ASTMX18396
OG0003571	MOUSE49279	ASTMX02624
OG0003572	MOUSE43129	ASTMX20122, ASTMX06072
OG0003572	MOUSE24716, MOUSE24717	ASTMX07500, ASTMX04640
OG0003572	MOUSE07709	ASTMX01355
OG0003573	MOUSE46298, MOUSE46296, MOUSE46297, MOUSE46294	ASTMX17087
OG0003576	MOUSE19036, MOUSE28839	ASTMX19656
OG0003576	MOUSE49792	ASTMX13857
OG0003577	MOUSE32680, MOUSE32679, MOUSE32681	ASTMX14615
OG0003578	MOUSE35794, MOUSE35795, MOUSE35798, MOUSE35790, MOUSE35791	ASTMX15744
OG0003579	MOUSE02860, MOUSE02859	ASTMX18857
OG0003579	MOUSE31635, MOUSE31636, MOUSE31637	ASTMX05928, ASTMX10482
OG0003581	MOUSE45635	ASTMX08220
OG0003582	MOUSE53583	ASTMX22172
OG0003582	MOUSE23611	ASTMX05373
OG0003583	MOUSE14932, MOUSE27576, MOUSE50861, MOUSE38737, MOUSE38724, MOUSE38423, MOUSE08789, MOUSE08810, MOUSE08808, MOUSE08809, MOUSE08807, MOUSE19064, MOUSE19066, MOUSE38424, MOUSE38422	ASTMX00442
OG0003584	MOUSE23030	ASTMX17845, ASTMX08045
OG0003584	MOUSE34924, MOUSE34923	ASTMX00726
OG0003585	MOUSE00386	ASTMX16416, ASTMX11421
OG0003585	MOUSE18554, MOUSE18553, MOUSE18552, MOUSE18551	ASTMX11923
OG0003585	MOUSE28515	ASTMX05210, ASTMX10762
OG0003586	MOUSE45195, MOUSE45196	ASTMX11254
OG0003598	MOUSE26068, MOUSE26067	ASTMX04073
OG0003598	MOUSE23683	ASTMX02389
OG0003599	MOUSE19100, MOUSE19099, MOUSE19101, MOUSE19098	ASTMX16957
OG0003600	MOUSE43736, MOUSE43735	ASTMX00592
OG0003601	MOUSE35209, MOUSE35208	ASTMX21464
OG0003601	MOUSE35210	ASTMX21480
OG0003604	MOUSE04686, MOUSE04687, MOUSE04688	ASTMX12235, ASTMX18061
OG0003604	MOUSE37459	ASTMX05055
OG0003606	MOUSE34331	ASTMX02533
OG0003607	MOUSE08645	ASTMX21385
OG0003608	MOUSE23913, MOUSE23911, MOUSE23912, MOUSE23908, MOUSE23909, MOUSE23910	ASTMX02819
OG0003611	MOUSE03230, MOUSE03228, MOUSE03229	ASTMX14877
OG0003612	MOUSE17712, MOUSE17715, MOUSE17714	ASTMX21729
OG0003613	MOUSE49624	ASTMX04050, ASTMX18610
OG0003615	MOUSE18457	ASTMX17840
OG0003615	MOUSE13209, MOUSE13208	ASTMX03022
OG0003616	MOUSE41038, MOUSE41039, MOUSE41037	ASTMX05288
OG0003617	MOUSE15713	ASTMX16719
OG0003618	MOUSE21564	ASTMX06136
OG0003619	MOUSE54881, MOUSE54882, MOUSE02201, MOUSE19314	ASTMX04527
OG0003620	MOUSE35127, MOUSE35128	ASTMX19184
OG0003621	MOUSE44993, MOUSE44994	ASTMX03711
OG0003622	MOUSE28010, MOUSE28008, MOUSE28009	ASTMX03803, ASTMX18660
OG0003623	MOUSE41485	ASTMX09071
OG0003624	MOUSE09386, MOUSE09387	ASTMX19218, ASTMX20395
OG0003626	MOUSE50478, MOUSE50479, MOUSE50480, MOUSE50477, MOUSE50481, MOUSE50482	ASTMX14928
OG0003627	MOUSE21801, MOUSE21800, MOUSE21802	ASTMX02831
OG0003627	MOUSE45258, MOUSE45262, MOUSE45261, MOUSE45260, MOUSE45254, MOUSE45256, MOUSE45255, MOUSE45259, MOUSE45257	ASTMX03012
OG0003628	MOUSE10627	ASTMX20167
OG0003629	MOUSE29983, MOUSE29984	ASTMX11708
OG0003629	MOUSE29981, MOUSE29982	ASTMX11707
OG0003630	MOUSE46274	ASTMX04467
OG0003631	MOUSE03619, MOUSE03618, MOUSE03620	ASTMX03889
OG0003632	MOUSE34977	ASTMX05268, ASTMX13688
OG0003632	MOUSE29457, MOUSE29458	ASTMX16659
OG0003633	MOUSE45040, MOUSE45041, MOUSE45037, MOUSE45039, MOUSE45038, MOUSE45036	ASTMX18125
OG0003634	MOUSE34995, MOUSE34996	ASTMX17751
OG0003635	MOUSE55664	ASTMX01147
OG0003638	MOUSE07871	ASTMX08095, ASTMX09482
OG0003639	MOUSE04482, MOUSE04483, MOUSE04481	ASTMX13998
OG0003640	MOUSE06258	ASTMX07846
OG0003640	MOUSE23351	ASTMX10421
OG0003641	MOUSE19690	ASTMX06736
OG0003641	MOUSE28969, MOUSE28970	ASTMX00519
OG0003642	MOUSE51394	ASTMX13241
OG0003643	MOUSE23455, MOUSE23454	ASTMX06419
OG0003644	MOUSE25659	ASTMX11204
OG0003644	MOUSE25655, MOUSE25658	ASTMX22672
OG0003645	MOUSE14260	ASTMX17672
OG0003646	MOUSE51957	ASTMX07094
OG0003647	MOUSE10325, MOUSE10328	ASTMX03340
OG0003647	MOUSE10330	ASTMX07786
OG0003648	MOUSE35777, MOUSE35776, MOUSE35779, MOUSE35778	ASTMX04819
OG0003648	MOUSE35781	ASTMX04366
OG0003649	MOUSE18455	ASTMX04920
OG0003650	MOUSE29151, MOUSE29150, MOUSE29148, MOUSE29149, MOUSE29147	ASTMX05339
OG0003651	MOUSE28186	ASTMX06708
OG0003651	MOUSE32014, MOUSE32016, MOUSE32015, MOUSE32017, MOUSE32012, MOUSE32013	ASTMX15249
OG0003652	MOUSE51309	ASTMX06086
OG0003652	MOUSE00670	ASTMX01201
OG0003653	MOUSE13490, MOUSE13491	ASTMX09844
OG0003653	MOUSE43712, MOUSE43711	ASTMX03565
OG0003653	MOUSE12262	ASTMX07032
OG0003654	MOUSE29385, MOUSE29384	ASTMX18752, ASTMX06146
OG0003655	MOUSE00092, MOUSE00091	ASTMX09913
OG0003655	MOUSE38828	ASTMX17372
OG0003656	MOUSE52004, MOUSE52005	ASTMX22041
OG0003656	MOUSE30702	ASTMX06864
OG0003657	MOUSE26477, MOUSE26479, MOUSE26480, MOUSE26478	ASTMX05415, ASTMX12030
OG0003658	MOUSE39824	ASTMX01908, ASTMX21818, ASTMX20155
OG0003659	MOUSE05800, MOUSE05799, MOUSE05801	ASTMX22182, ASTMX21660, ASTMX21661
OG0003660	MOUSE11149, MOUSE11145, MOUSE11148, MOUSE11147, MOUSE11146	ASTMX02749, ASTMX13404
OG0003661	MOUSE02399, MOUSE02398	ASTMX01048
OG0003662	MOUSE00931, MOUSE00930, MOUSE00932	ASTMX08499
OG0003662	MOUSE40409, MOUSE40410, MOUSE40406, MOUSE40408, MOUSE40407	ASTMX07814
OG0003663	MOUSE03415	ASTMX03968, ASTMX09648
OG0003663	MOUSE00823	ASTMX14887
OG0003664	MOUSE03909, MOUSE03912, MOUSE03911, MOUSE03910	ASTMX21611, ASTMX22165
OG0003665	MOUSE07285	ASTMX19841
OG0003666	MOUSE26034, MOUSE26036	ASTMX16764
OG0003666	MOUSE23757, MOUSE23758	ASTMX03845, ASTMX03113
OG0003667	MOUSE15239, MOUSE15238	ASTMX13189
OG0003668	MOUSE52218, MOUSE54951, MOUSE54950, MOUSE54949, MOUSE54948, MOUSE52219, MOUSE52216, MOUSE52217	ASTMX06218
OG0003669	MOUSE32721, MOUSE32722, MOUSE32723, MOUSE32720, MOUSE32719, MOUSE32718	ASTMX15273
OG0003671	MOUSE21089	ASTMX16457, ASTMX06659
OG0003671	MOUSE03153	ASTMX15213
OG0003672	MOUSE03769, MOUSE03770	ASTMX07690
OG0003673	MOUSE52124, MOUSE52123, MOUSE52122, MOUSE52125	ASTMX11043
OG0003674	MOUSE03963, MOUSE03964	ASTMX11388
OG0003675	MOUSE53287, MOUSE53284, MOUSE53286, MOUSE53283	ASTMX07427
OG0003676	MOUSE25609	ASTMX13350
OG0003676	MOUSE53232, MOUSE53233	ASTMX16755
OG0003677	MOUSE26179	ASTMX08647
OG0003677	MOUSE25069	ASTMX19744
OG0003677	MOUSE05328	ASTMX10207
OG0003678	MOUSE33349, MOUSE33347, MOUSE33348	ASTMX03163
OG0003678	MOUSE50401, MOUSE50400	ASTMX18968
OG0003679	MOUSE15732	ASTMX00166
OG0003679	MOUSE25049, MOUSE25050	ASTMX14038
OG0003680	MOUSE02511, MOUSE02510, MOUSE02508, MOUSE02509	ASTMX05302
OG0003680	MOUSE22063, MOUSE22062	ASTMX19340
OG0003681	MOUSE14464	ASTMX16563
OG0003681	MOUSE27092, MOUSE27091	ASTMX18250, ASTMX18137
OG0003682	MOUSE24620, MOUSE24619	ASTMX07505, ASTMX12895
OG0003683	MOUSE20046	ASTMX21452
OG0003684	MOUSE23198, MOUSE23196, MOUSE23195, MOUSE23197	ASTMX08680
OG0003685	MOUSE51976, MOUSE51974, MOUSE51975	ASTMX07097
OG0003686	MOUSE49108, MOUSE49109, MOUSE49107, MOUSE49105, MOUSE49106, MOUSE49104, MOUSE49103, MOUSE49102, MOUSE49101, MOUSE49099	ASTMX06254
OG0003687	MOUSE02568, MOUSE02567	ASTMX17726
OG0003687	MOUSE22109	ASTMX07873
OG0003688	MOUSE34520, MOUSE34521, MOUSE34522	ASTMX13333
OG0003689	MOUSE05393, MOUSE05394	ASTMX02872
OG0003689	MOUSE26456, MOUSE26455	ASTMX05418
OG0003689	MOUSE26457	ASTMX17697
OG0003690	MOUSE07036	ASTMX10980
OG0003690	MOUSE07037, MOUSE07038	ASTMX10978
OG0003691	MOUSE48085, MOUSE48086, MOUSE48087	ASTMX15904
OG0003692	MOUSE02817, MOUSE02816, MOUSE02818	ASTMX10000, ASTMX15655
OG0003693	MOUSE41191, MOUSE41190	ASTMX14396
OG0003693	MOUSE11267, MOUSE11266, MOUSE11265	ASTMX02107
OG0003694	MOUSE30782	ASTMX09722
OG0003695	MOUSE25740, MOUSE25739	ASTMX03315, ASTMX17201
OG0003695	MOUSE20814	ASTMX12439
OG0003696	MOUSE35449, MOUSE35450	ASTMX00614
OG0003697	MOUSE17094, MOUSE17093	ASTMX21853
OG0003697	MOUSE06524	ASTMX06569
