Orthogroup	MOUSE	AMPFI_ok
OG0003825	MOUSE00683, MOUSE00691, MOUSE00687, MOUSE00685, MOUSE00684, MOUSE00689, MOUSE00686, MOUSE00688, MOUSE00682	AMPFI_06918
OG0003826	MOUSE04365	AMPFI_13869
OG0003827	MOUSE31957, MOUSE31958	AMPFI_21409
OG0003828	MOUSE32817	AMPFI_11909
OG0003829	MOUSE37106, MOUSE37104, MOUSE37102, MOUSE37101, MOUSE37100, MOUSE37103	AMPFI_00127
OG0003830	MOUSE32193, MOUSE32191, MOUSE32192	AMPFI_07093
OG0003831	MOUSE20873, MOUSE36301, MOUSE04870, MOUSE36300, MOUSE36298	AMPFI_12797
OG0003832	MOUSE31056, MOUSE02326, MOUSE02327, MOUSE02328, MOUSE52521, MOUSE52522, MOUSE52523	AMPFI_20517
OG0003833	MOUSE12711, MOUSE12709, MOUSE12710	AMPFI_18982
OG0003834	MOUSE23210, MOUSE49466	AMPFI_10226
OG0003835	MOUSE06592, MOUSE06595, MOUSE06594, MOUSE06593, MOUSE06591	AMPFI_03066
OG0003836	MOUSE36279, MOUSE36278, MOUSE03603, MOUSE03602	AMPFI_14280
OG0003837	MOUSE06123	AMPFI_17550
OG0003837	MOUSE06124, MOUSE06122	AMPFI_24684
OG0003838	MOUSE13017, MOUSE13018, MOUSE51688, MOUSE36348	AMPFI_19657
OG0003840	MOUSE51791, MOUSE51790, MOUSE51795, MOUSE51794, MOUSE51792, MOUSE30794, MOUSE30796, MOUSE30795	AMPFI_23271
OG0003841	MOUSE17860, MOUSE17856, MOUSE17858, MOUSE17857, MOUSE17859, MOUSE17855, MOUSE17854, MOUSE17853, MOUSE17861	AMPFI_21826
OG0003844	MOUSE33019	AMPFI_14349
OG0003845	MOUSE04946	AMPFI_07956
OG0003846	MOUSE40451, MOUSE40452, MOUSE40453	AMPFI_06425
OG0003848	MOUSE23878, MOUSE23876, MOUSE23877	AMPFI_23978
OG0003850	MOUSE34272, MOUSE34270, MOUSE34268, MOUSE34271, MOUSE34269, MOUSE34273	AMPFI_10267
OG0003851	MOUSE25173	AMPFI_16652
OG0003852	MOUSE44765, MOUSE19461	AMPFI_10208
OG0003853	MOUSE18178, MOUSE18177, MOUSE18175, MOUSE18176, MOUSE18179	AMPFI_21676
OG0003854	MOUSE48498, MOUSE48499, MOUSE48496, MOUSE44637, MOUSE44638	AMPFI_03224
OG0003855	MOUSE30683	AMPFI_13948
OG0003855	MOUSE30682, MOUSE30679, MOUSE30678, MOUSE30680, MOUSE30681	AMPFI_20260
OG0003856	MOUSE53260	AMPFI_08524
OG0003856	MOUSE53261	AMPFI_02809
OG0003857	MOUSE15137, MOUSE15138, MOUSE15136, MOUSE15135	AMPFI_07120
OG0003858	MOUSE18173	AMPFI_00370
OG0003861	MOUSE16328, MOUSE16329, MOUSE16332, MOUSE16326, MOUSE16330, MOUSE16325, MOUSE16327, MOUSE16324, MOUSE16331, MOUSE16323	AMPFI_02803
OG0003863	MOUSE46853, MOUSE46851, MOUSE46852	AMPFI_16528
OG0003864	MOUSE43181, MOUSE43180, MOUSE43182, MOUSE43179	AMPFI_13775
OG0003865	MOUSE15488, MOUSE14853	AMPFI_11940
OG0003866	MOUSE55423, MOUSE54508, MOUSE54509	AMPFI_14452
OG0003867	MOUSE35425	AMPFI_17746
OG0003868	MOUSE23869, MOUSE23871, MOUSE23870	AMPFI_11838
OG0003869	MOUSE05547	AMPFI_17164
OG0003870	MOUSE43942, MOUSE43941, MOUSE43940	AMPFI_05899
OG0003871	MOUSE12954	AMPFI_09651
OG0003872	MOUSE15344, MOUSE15345, MOUSE15348, MOUSE15346, MOUSE15349, MOUSE15347, MOUSE15343	AMPFI_14866
OG0003873	MOUSE24551, MOUSE24547	AMPFI_09750
OG0003874	MOUSE30453, MOUSE30451, MOUSE30450, MOUSE30452, MOUSE30449	AMPFI_14478
OG0003876	MOUSE32588, MOUSE32587	AMPFI_22260
OG0003878	MOUSE31216, MOUSE31215	AMPFI_12599
OG0003879	MOUSE51723, MOUSE51724	AMPFI_02846
OG0003880	MOUSE50195, MOUSE50194, MOUSE50193, MOUSE52393, MOUSE52391, MOUSE52395, MOUSE52394, MOUSE52392, MOUSE52390, MOUSE52388, MOUSE52389	AMPFI_08957
OG0003881	MOUSE34941, MOUSE34940, MOUSE34939	AMPFI_15319, AMPFI_15320
OG0003883	MOUSE36195, MOUSE36197, MOUSE36198, MOUSE36196, MOUSE36194	AMPFI_12967
OG0003884	MOUSE51646, MOUSE51647, MOUSE51649, MOUSE51645, MOUSE51650, MOUSE51648	AMPFI_11418
OG0003885	MOUSE52050, MOUSE52047, MOUSE09216, MOUSE09218, MOUSE09219, MOUSE09215, MOUSE09217	AMPFI_12606
OG0003886	MOUSE05592, MOUSE05590, MOUSE05588, MOUSE05593, MOUSE24488, MOUSE24487	AMPFI_05835
OG0003887	MOUSE30820	AMPFI_10957
OG0003888	MOUSE01271, MOUSE01270, MOUSE01269	AMPFI_01567
OG0003890	MOUSE40542, MOUSE40541, MOUSE40543, MOUSE40544, MOUSE19610	AMPFI_14577
OG0003892	MOUSE24997, MOUSE24998	AMPFI_11859, AMPFI_18544
OG0003893	MOUSE27805, MOUSE27806, MOUSE27807	AMPFI_15310
OG0003894	MOUSE25680	AMPFI_18671
OG0003896	MOUSE04755, MOUSE04754, MOUSE38515	AMPFI_07056
OG0003898	MOUSE29424, MOUSE29423	AMPFI_09375
OG0003899	MOUSE32512, MOUSE32510, MOUSE32509, MOUSE32511	AMPFI_00789
OG0003900	MOUSE20186, MOUSE20185, MOUSE20184	AMPFI_23235
OG0003903	MOUSE36163, MOUSE36162	AMPFI_19280
OG0003904	MOUSE44859, MOUSE44858, MOUSE44857, MOUSE44860	AMPFI_04520
OG0003905	MOUSE02073	AMPFI_02600
OG0003906	MOUSE48566, MOUSE48567, MOUSE48565	AMPFI_11162
OG0003907	MOUSE48274, MOUSE48273	AMPFI_25753
OG0003910	MOUSE33951	AMPFI_04464
OG0003911	MOUSE28427, MOUSE28428, MOUSE28429, MOUSE28430	AMPFI_08416
OG0003912	MOUSE28242, MOUSE49733, MOUSE49734	AMPFI_24373
OG0003913	MOUSE37139, MOUSE37140, MOUSE37141	AMPFI_21191
OG0003914	MOUSE44937	AMPFI_08353
OG0003915	MOUSE47591, MOUSE53939, MOUSE53940, MOUSE53938	AMPFI_10789
OG0003916	MOUSE11886, MOUSE11883, MOUSE32101, MOUSE11887, MOUSE11888, MOUSE11885, MOUSE11884	AMPFI_09047
OG0003917	MOUSE21868, MOUSE21864, MOUSE21866, MOUSE21865	AMPFI_16651, AMPFI_15299, AMPFI_01608
OG0003918	MOUSE03352, MOUSE03353, MOUSE36870, MOUSE36868, MOUSE36871	AMPFI_05529
OG0003919	MOUSE22533, MOUSE22535, MOUSE22532, MOUSE22536, MOUSE22534	AMPFI_15999
OG0003920	MOUSE34202, MOUSE34203, MOUSE34199, MOUSE34201, MOUSE34197	AMPFI_25048
OG0003921	MOUSE21508, MOUSE21507	AMPFI_13490
OG0003922	MOUSE15487	AMPFI_19502
OG0003923	MOUSE22537, MOUSE22540	AMPFI_15048
OG0003924	MOUSE30310, MOUSE30307, MOUSE30309, MOUSE30308	AMPFI_14060
OG0003925	MOUSE34231, MOUSE34234, MOUSE34233, MOUSE34232	AMPFI_08582
OG0003927	MOUSE37875, MOUSE37879, MOUSE37877, MOUSE37876, MOUSE37874	AMPFI_25825
OG0003927	MOUSE37878	AMPFI_13307
OG0003930	MOUSE01907	AMPFI_07230
OG0003931	MOUSE54521, MOUSE54520, MOUSE15104, MOUSE15103	AMPFI_26056
OG0003933	MOUSE40723, MOUSE40721, MOUSE01760, MOUSE01761	AMPFI_24509
OG0003934	MOUSE42153, MOUSE42147, MOUSE42150, MOUSE42152, MOUSE42146, MOUSE42144, MOUSE42151, MOUSE42149, MOUSE42145, MOUSE42148	AMPFI_16560
OG0003936	MOUSE49405, MOUSE49406, MOUSE49409, MOUSE49408, MOUSE49407	AMPFI_09358
OG0003937	MOUSE46835, MOUSE46834, MOUSE12731, MOUSE12732	AMPFI_09658
OG0003939	MOUSE08650, MOUSE08652, MOUSE08651	AMPFI_06063
OG0003940	MOUSE27096, MOUSE27095, MOUSE27094	AMPFI_19837
OG0003941	MOUSE11339, MOUSE11337, MOUSE11338	AMPFI_17021, AMPFI_17097
OG0003942	MOUSE00089	AMPFI_14927
OG0003943	MOUSE12675, MOUSE12671, MOUSE12673, MOUSE12674, MOUSE12668, MOUSE12670, MOUSE12669, MOUSE12672	AMPFI_08179
OG0003944	MOUSE15418, MOUSE15417	AMPFI_07557
OG0003945	MOUSE41583, MOUSE41582, MOUSE41581, MOUSE17288, MOUSE17289	AMPFI_08691
OG0003946	MOUSE21095, MOUSE36215, MOUSE36213	AMPFI_00888
OG0003947	MOUSE35865	AMPFI_23175
OG0003948	MOUSE27770, MOUSE27769, MOUSE27768	AMPFI_09703
OG0003949	MOUSE00545, MOUSE00544	AMPFI_12679
OG0003951	MOUSE52852, MOUSE52853, MOUSE52855	AMPFI_11617
OG0003952	MOUSE18252, MOUSE18251	AMPFI_08594
OG0003953	MOUSE03606, MOUSE48265, MOUSE48266, MOUSE48264	AMPFI_19332
OG0003954	MOUSE13604, MOUSE13605, MOUSE06634	AMPFI_06716
OG0003955	MOUSE54923, MOUSE54922, MOUSE48233	AMPFI_11128
OG0003956	MOUSE31801, MOUSE31799, MOUSE31800, MOUSE31798	AMPFI_23119, AMPFI_23118
OG0003957	MOUSE23237	AMPFI_08683
OG0003958	MOUSE00807, MOUSE19245, MOUSE47952	AMPFI_00232
OG0003959	MOUSE25457, MOUSE25458, MOUSE25459	AMPFI_04671
OG0003960	MOUSE14525, MOUSE44448, MOUSE44449, MOUSE44447	AMPFI_08480
OG0003961	MOUSE33639	AMPFI_06314
OG0003962	MOUSE55666, MOUSE13058, MOUSE29655, MOUSE19377	AMPFI_16905
OG0003964	MOUSE26052	AMPFI_01234
OG0003965	MOUSE34195, MOUSE34194	AMPFI_04828
OG0003966	MOUSE16335, MOUSE16338, MOUSE16339, MOUSE16340, MOUSE16337, MOUSE16336	AMPFI_05727
OG0003967	MOUSE46011, MOUSE46010	AMPFI_05943, AMPFI_08131
OG0003968	MOUSE30962, MOUSE30965, MOUSE30963, MOUSE30964, MOUSE24346, MOUSE24347	AMPFI_06736
OG0003969	MOUSE11695, MOUSE11697, MOUSE11700, MOUSE11699, MOUSE11698, MOUSE11702, MOUSE11701, MOUSE11696	AMPFI_07721
OG0003970	MOUSE37843, MOUSE37844, MOUSE37846, MOUSE37842, MOUSE37840, MOUSE37841	AMPFI_07812
OG0003971	MOUSE25243	AMPFI_14528
OG0003972	MOUSE28853, MOUSE28854, MOUSE28855	AMPFI_15565
OG0003973	MOUSE07129, MOUSE07128, MOUSE28069	AMPFI_20438
OG0003974	MOUSE41770	AMPFI_21735
OG0003997	MOUSE48240	AMPFI_23015
OG0003997	MOUSE48241	AMPFI_18866
OG0003997	MOUSE48238, MOUSE48239, MOUSE48236, MOUSE48237	AMPFI_13806, AMPFI_18937
OG0003998	MOUSE03017, MOUSE03016, MOUSE03018, MOUSE03015	AMPFI_05249, AMPFI_09969
OG0004000	MOUSE53010, MOUSE53011	AMPFI_21623, AMPFI_16405, AMPFI_21863
OG0004002	MOUSE08674	AMPFI_02137
OG0004004	MOUSE29855, MOUSE48967, MOUSE55331	AMPFI_09791
OG0004005	MOUSE06870, MOUSE06869, MOUSE06871	AMPFI_05677
OG0004006	MOUSE24127, MOUSE24124, MOUSE24123, MOUSE24125	AMPFI_24746, AMPFI_00872
OG0004007	MOUSE33282, MOUSE13163, MOUSE13164	AMPFI_00209
OG0004009	MOUSE31536, MOUSE31534, MOUSE00745, MOUSE00744	AMPFI_12935
OG0004010	MOUSE10577	AMPFI_15924
OG0004011	MOUSE47919, MOUSE47918, MOUSE11106, MOUSE47920	AMPFI_07886
OG0004012	MOUSE03422	AMPFI_11587
OG0004014	MOUSE22452	AMPFI_09780
OG0004015	MOUSE31950, MOUSE31951, MOUSE31949, MOUSE31948, MOUSE31952	AMPFI_12276
OG0004016	MOUSE14828	AMPFI_07732
OG0004017	MOUSE46421, MOUSE46424, MOUSE46423, MOUSE46422, MOUSE46420	AMPFI_05329, AMPFI_16787
OG0004018	MOUSE00552, MOUSE00553, MOUSE00555, MOUSE00554, MOUSE00556, MOUSE00557, MOUSE00551	AMPFI_23571
OG0004019	MOUSE44044, MOUSE44042, MOUSE44043, MOUSE44046, MOUSE44050, MOUSE44045, MOUSE44048, MOUSE44047, MOUSE44051, MOUSE44049, MOUSE44041	AMPFI_04656, AMPFI_20503
OG0004021	MOUSE04367, MOUSE04368	AMPFI_13532
OG0004022	MOUSE55226, MOUSE55227, MOUSE55225	AMPFI_19771
OG0004023	MOUSE49371	AMPFI_24548
OG0004024	MOUSE52440, MOUSE52441, MOUSE52442, MOUSE52443	AMPFI_16537, AMPFI_25945
OG0004025	MOUSE35923, MOUSE35917, MOUSE35926, MOUSE35925, MOUSE35922, MOUSE35916, MOUSE35918, MOUSE35924, MOUSE35921, MOUSE35919, MOUSE35920	AMPFI_13676, AMPFI_23617
OG0004027	MOUSE02465, MOUSE02466, MOUSE05609, MOUSE05606, MOUSE05608, MOUSE05607	AMPFI_22283
OG0004028	MOUSE11046, MOUSE11047, MOUSE11048, MOUSE11049	AMPFI_10335
OG0004029	MOUSE53190	AMPFI_16894
OG0004029	MOUSE53191	AMPFI_17990
OG0004031	MOUSE42812	AMPFI_05716
OG0004032	MOUSE53862, MOUSE53861, MOUSE47636	AMPFI_18750
OG0004033	MOUSE49958, MOUSE49957	AMPFI_03927
OG0004034	MOUSE44916	AMPFI_05228
OG0004035	MOUSE28209, MOUSE28210, MOUSE28211	AMPFI_24745
OG0004036	MOUSE34175, MOUSE54435, MOUSE51308	AMPFI_19780
OG0004037	MOUSE23141, MOUSE23140	AMPFI_03972
OG0004039	MOUSE52165	AMPFI_20896, AMPFI_13108
OG0004042	MOUSE26985, MOUSE26987, MOUSE26984, MOUSE26986	AMPFI_16992
OG0004043	MOUSE52113, MOUSE52112	AMPFI_09709
OG0004044	MOUSE53246, MOUSE53244, MOUSE53243, MOUSE53245	AMPFI_00282
OG0004045	MOUSE21064, MOUSE21065, MOUSE21063, MOUSE21066	AMPFI_08610
OG0004046	MOUSE37639, MOUSE37640, MOUSE37635, MOUSE37633, MOUSE37641, MOUSE37638, MOUSE37637	AMPFI_09272
OG0004047	MOUSE06437, MOUSE06436	AMPFI_19469
OG0004048	MOUSE35846, MOUSE35844, MOUSE35843, MOUSE35842, MOUSE35845	AMPFI_12579
OG0004049	MOUSE44997, MOUSE52155	AMPFI_07284
OG0004050	MOUSE14421, MOUSE14423, MOUSE14422, MOUSE14420	AMPFI_00721
OG0004051	MOUSE05205, MOUSE26476, MOUSE14875, MOUSE14876	AMPFI_17845
OG0004052	MOUSE48451	AMPFI_05448
OG0004053	MOUSE55188, MOUSE09610, MOUSE09609, MOUSE09608, MOUSE30254	AMPFI_17533
OG0004054	MOUSE07133, MOUSE07131, MOUSE07134, MOUSE42809, MOUSE42808, MOUSE42807	AMPFI_08608
OG0004055	MOUSE16578, MOUSE16579, MOUSE16577	AMPFI_10976
OG0004056	MOUSE10234	AMPFI_12573
OG0004057	MOUSE39229, MOUSE39230, MOUSE39231	AMPFI_09381
OG0004058	MOUSE06723	AMPFI_02646
OG0004059	MOUSE42744, MOUSE42745, MOUSE42743	AMPFI_10187
OG0004060	MOUSE32149, MOUSE32151, MOUSE32150, MOUSE32152	AMPFI_14285
OG0004061	MOUSE33645, MOUSE33647, MOUSE33646, MOUSE33648	AMPFI_10286
OG0004063	MOUSE11880, MOUSE11881, MOUSE11879, MOUSE11882	AMPFI_25939
OG0004064	MOUSE22630, MOUSE22635, MOUSE22638, MOUSE22632, MOUSE22636, MOUSE22633, MOUSE22634	AMPFI_07536
OG0004065	MOUSE34851, MOUSE34850, MOUSE34848	AMPFI_19408
OG0004067	MOUSE22149	AMPFI_09979
OG0004068	MOUSE54651, MOUSE54993	AMPFI_18859
OG0004069	MOUSE09407	AMPFI_11248
OG0004069	MOUSE09408	AMPFI_09189
OG0004070	MOUSE38548, MOUSE38549	AMPFI_16812
OG0004071	MOUSE23682, MOUSE17774, MOUSE17773, MOUSE17772, MOUSE32856	AMPFI_07328
OG0004072	MOUSE05860, MOUSE05861	AMPFI_04941
OG0004073	MOUSE02227, MOUSE18280	AMPFI_04508
OG0004073	MOUSE18279	AMPFI_25607
OG0004074	MOUSE21043	AMPFI_02501
OG0004075	MOUSE46089	AMPFI_22791
OG0004076	MOUSE13543, MOUSE13542, MOUSE13544, MOUSE13541	AMPFI_08732
OG0004077	MOUSE25262, MOUSE25257, MOUSE25259, MOUSE25252, MOUSE25254, MOUSE25253, MOUSE25255, MOUSE25256, MOUSE25261, MOUSE25258, MOUSE25251, MOUSE25260	AMPFI_24197
OG0004078	MOUSE21297	AMPFI_16143
OG0004079	MOUSE29728, MOUSE29727, MOUSE29726	AMPFI_22149
OG0004080	MOUSE22574, MOUSE22576, MOUSE22573, MOUSE35471	AMPFI_07191
OG0004081	MOUSE22887, MOUSE22886, MOUSE22889, MOUSE22885, MOUSE22883, MOUSE22888, MOUSE22890, MOUSE22884	AMPFI_07325
OG0004082	MOUSE23096	AMPFI_08776
OG0004083	MOUSE07456, MOUSE07454, MOUSE07455	AMPFI_03305, AMPFI_21612, AMPFI_04296
OG0004084	MOUSE12641	AMPFI_15041
OG0004085	MOUSE22017, MOUSE22016, MOUSE22019, MOUSE22015, MOUSE22018, MOUSE22014	AMPFI_10044
OG0004086	MOUSE28013	AMPFI_24999
OG0004087	MOUSE53249, MOUSE26317, MOUSE26318	AMPFI_07453
OG0004088	MOUSE31979, MOUSE31978, MOUSE31977, MOUSE10527, MOUSE10528	AMPFI_17660, AMPFI_14733, AMPFI_18658
OG0004089	MOUSE52297, MOUSE52296, MOUSE52295	AMPFI_00735
OG0004090	MOUSE02539	AMPFI_22810
OG0004091	MOUSE20857	AMPFI_15165
OG0004092	MOUSE08723, MOUSE08721, MOUSE08722, MOUSE05348, MOUSE05346, MOUSE05347	AMPFI_06912
OG0004093	MOUSE39362, MOUSE39363, MOUSE39366, MOUSE39365, MOUSE39364	AMPFI_17563
OG0004094	MOUSE32800, MOUSE32802, MOUSE32801, MOUSE32799	AMPFI_05712
OG0004096	MOUSE26584, MOUSE24020, MOUSE24022	AMPFI_17501
OG0004097	MOUSE30102, MOUSE07203, MOUSE54886, MOUSE12995	AMPFI_07052
OG0004098	MOUSE09422, MOUSE09423, MOUSE33196	AMPFI_25761, AMPFI_22663, AMPFI_04786
OG0004099	MOUSE43934, MOUSE43936, MOUSE43938, MOUSE43933, MOUSE43935, MOUSE43939, MOUSE43932, MOUSE43937, MOUSE14125	AMPFI_13965
OG0004100	MOUSE01972, MOUSE01971	AMPFI_19382
OG0004101	MOUSE05274, MOUSE05270, MOUSE05271, MOUSE05272, MOUSE05273	AMPFI_18949
OG0004102	MOUSE21028, MOUSE21027	AMPFI_15461
OG0004103	MOUSE28643	AMPFI_17250, AMPFI_04569
OG0004104	MOUSE19655, MOUSE19654	AMPFI_03708
OG0004105	MOUSE13474, MOUSE13473, MOUSE13475	AMPFI_00050
OG0004106	MOUSE34927, MOUSE34928, MOUSE34929	AMPFI_09128
OG0004107	MOUSE24392	AMPFI_09933
OG0004108	MOUSE41101, MOUSE41097, MOUSE41098, MOUSE41102	AMPFI_11075
OG0004110	MOUSE09563, MOUSE09564, MOUSE00786	AMPFI_12307
OG0004111	MOUSE13376, MOUSE13379, MOUSE13378, MOUSE13377, MOUSE06672	AMPFI_07741
OG0004112	MOUSE30305	AMPFI_03998, AMPFI_17086, AMPFI_15301
OG0004113	MOUSE40746, MOUSE40745	AMPFI_10578
OG0004114	MOUSE20231, MOUSE20233, MOUSE20232, MOUSE20230, MOUSE20229, MOUSE20228	AMPFI_07189
OG0004115	MOUSE52504, MOUSE52502	AMPFI_13715, AMPFI_12783
OG0004116	MOUSE50972, MOUSE50971	AMPFI_14003
OG0004117	MOUSE21546	AMPFI_20356, AMPFI_18086, AMPFI_18869, AMPFI_20713
OG0004118	MOUSE39262, MOUSE39263	AMPFI_15447
OG0004119	MOUSE43702, MOUSE43701	AMPFI_07138
OG0004120	MOUSE11158, MOUSE11156, MOUSE11157, MOUSE11159	AMPFI_07749
OG0004121	MOUSE34878, MOUSE34879, MOUSE52300	AMPFI_19218
OG0004122	MOUSE25320, MOUSE25316, MOUSE25318, MOUSE25317, MOUSE25319	AMPFI_02482
OG0004123	MOUSE50983, MOUSE50980, MOUSE50981, MOUSE50979	AMPFI_13800
OG0004124	MOUSE28810, MOUSE21577	AMPFI_07154
OG0004125	MOUSE06364, MOUSE06363	AMPFI_01741
OG0004126	MOUSE51105, MOUSE51104, MOUSE51107, MOUSE16482, MOUSE51106	AMPFI_16862
OG0004127	MOUSE21644, MOUSE21643, MOUSE21645, MOUSE21646	AMPFI_23987
OG0004128	MOUSE40927, MOUSE18727	AMPFI_01941
OG0004129	MOUSE41168	AMPFI_01837
OG0004130	MOUSE30313, MOUSE30312, MOUSE30314, MOUSE30315, MOUSE30306	AMPFI_17105
OG0004131	MOUSE01061, MOUSE01059, MOUSE01060, MOUSE01065, MOUSE01063, MOUSE01068, MOUSE01066, MOUSE01067, MOUSE01062	AMPFI_02623
OG0004132	MOUSE29326, MOUSE29328, MOUSE29327	AMPFI_13812
OG0004133	MOUSE22690, MOUSE22691, MOUSE22688, MOUSE22689, MOUSE12619	AMPFI_00729
OG0004135	MOUSE38580, MOUSE38581, MOUSE05971	AMPFI_23953
OG0004136	MOUSE23425, MOUSE23427, MOUSE23423, MOUSE23424, MOUSE23426	AMPFI_00272
OG0004137	MOUSE09691, MOUSE09690	AMPFI_22552, AMPFI_04601, AMPFI_01476
OG0004138	MOUSE54460	AMPFI_07073
OG0004141	MOUSE54325, MOUSE54326, MOUSE54324, MOUSE54323	AMPFI_16850
OG0004142	MOUSE48549, MOUSE48546, MOUSE48545	AMPFI_18239
OG0004143	MOUSE32279, MOUSE32278, MOUSE32280, MOUSE51729	AMPFI_15415
OG0004144	MOUSE11375, MOUSE15788, MOUSE15789, MOUSE15790	AMPFI_12498, AMPFI_08519, AMPFI_23218
OG0004145	MOUSE07101, MOUSE28099	AMPFI_03194
OG0004146	MOUSE37805, MOUSE37806, MOUSE37807	AMPFI_03964
OG0004147	MOUSE52328, MOUSE52322, MOUSE52321, MOUSE52323	AMPFI_22254
OG0004148	MOUSE04779, MOUSE04772, MOUSE04780	AMPFI_12585
OG0004149	MOUSE12935, MOUSE12936, MOUSE12934, MOUSE54015, MOUSE54013, MOUSE54014	AMPFI_26020
OG0004150	MOUSE53095	AMPFI_21548
OG0004150	MOUSE53096	AMPFI_13804
OG0004151	MOUSE49543, MOUSE49544, MOUSE49542	AMPFI_00134
OG0004153	MOUSE19562	AMPFI_22147
OG0004154	MOUSE06794, MOUSE06793, MOUSE06792, MOUSE06791	AMPFI_13478
OG0004155	MOUSE35674	AMPFI_20414, AMPFI_01448
OG0004156	MOUSE39315, MOUSE39316, MOUSE40677, MOUSE40678	AMPFI_06309
OG0004157	MOUSE53613, MOUSE53617, MOUSE53615, MOUSE53616	AMPFI_19370
OG0004158	MOUSE23332, MOUSE23331, MOUSE23329, MOUSE35536, MOUSE35537	AMPFI_07649
OG0004159	MOUSE42741, MOUSE07725	AMPFI_08829
OG0004160	MOUSE33686	AMPFI_00568
OG0004161	MOUSE26104, MOUSE26106, MOUSE26105	AMPFI_14248, AMPFI_05464
OG0004162	MOUSE38557, MOUSE38558, MOUSE38556, MOUSE38555	AMPFI_16383
OG0004163	MOUSE17263, MOUSE17264, MOUSE17266, MOUSE17265, MOUSE45843, MOUSE45845, MOUSE45844	AMPFI_06150
OG0004164	MOUSE00812, MOUSE03436, MOUSE00811, MOUSE00815	AMPFI_05757
OG0004166	MOUSE47935, MOUSE47933, MOUSE47931, MOUSE47932, MOUSE47936, MOUSE47930, MOUSE47934, MOUSE47937	AMPFI_19424
OG0004167	MOUSE20431, MOUSE20429, MOUSE20428, MOUSE20430	AMPFI_24252, AMPFI_22854
OG0004168	MOUSE04508	AMPFI_12418
OG0004169	MOUSE06535, MOUSE06534, MOUSE06536	AMPFI_09723
OG0004170	MOUSE44203, MOUSE44205, MOUSE44204	AMPFI_18162
OG0004171	MOUSE43265, MOUSE43264	AMPFI_05713
OG0004172	MOUSE27149	AMPFI_00440, AMPFI_01178, AMPFI_25500, AMPFI_20424, AMPFI_16593, AMPFI_23370, AMPFI_16809, AMPFI_01504
OG0004174	MOUSE09789, MOUSE09792, MOUSE09787	AMPFI_00630
OG0004175	MOUSE13201	AMPFI_03090, AMPFI_00672, AMPFI_01928
OG0004176	MOUSE29683, MOUSE29686, MOUSE29687, MOUSE29685, MOUSE29684	AMPFI_01331, AMPFI_23021
OG0004178	MOUSE54367, MOUSE54362, MOUSE54363, MOUSE54364, MOUSE54361, MOUSE54365, MOUSE54366	AMPFI_03249
OG0004179	MOUSE15065, MOUSE03901	AMPFI_06442
OG0004180	MOUSE35507, MOUSE22642, MOUSE22641, MOUSE35508	AMPFI_06582
OG0004181	MOUSE36500, MOUSE36498, MOUSE36497, MOUSE36501, MOUSE36499	AMPFI_10263
OG0004182	MOUSE16266	AMPFI_15250
OG0004183	MOUSE37772, MOUSE37770, MOUSE37768, MOUSE37765, MOUSE37773, MOUSE37763, MOUSE37769, MOUSE37764, MOUSE37767, MOUSE37766	AMPFI_11544
OG0004184	MOUSE24469, MOUSE24468, MOUSE24467	AMPFI_12472
OG0004185	MOUSE41002	AMPFI_18248
OG0004186	MOUSE08238, MOUSE08239, MOUSE24519	AMPFI_18492
OG0004187	MOUSE49730, MOUSE49731, MOUSE49729, MOUSE49732, MOUSE49728, MOUSE49727, MOUSE12392, MOUSE12393	AMPFI_19435
OG0004188	MOUSE11735	AMPFI_24196
OG0004189	MOUSE37276, MOUSE37275	AMPFI_25484
OG0004190	MOUSE03768, MOUSE03767, MOUSE03765, MOUSE03766	AMPFI_25836
OG0004214	MOUSE09181, MOUSE09182	AMPFI_11834
OG0004215	MOUSE04644, MOUSE04645	AMPFI_05972
OG0004216	MOUSE14315	AMPFI_02909
OG0004217	MOUSE29608, MOUSE29607, MOUSE29605, MOUSE29609, MOUSE29606	AMPFI_11613
OG0004219	MOUSE26374, MOUSE26373, MOUSE26372, MOUSE26375	AMPFI_05687
OG0004220	MOUSE32294	AMPFI_06135
OG0004222	MOUSE07263, MOUSE07265	AMPFI_22508
OG0004223	MOUSE20000, MOUSE20002, MOUSE19997, MOUSE19998, MOUSE19999	AMPFI_14106, AMPFI_14107
OG0004225	MOUSE02495, MOUSE02496, MOUSE35564, MOUSE35565, MOUSE35566	AMPFI_15711
OG0004226	MOUSE07340, MOUSE07341, MOUSE07342, MOUSE07343, MOUSE07345	AMPFI_10795
OG0004227	MOUSE33778, MOUSE33777, MOUSE36136, MOUSE33779, MOUSE33776, MOUSE36135	AMPFI_07234
OG0004228	MOUSE12646	AMPFI_24494
OG0004229	MOUSE00997, MOUSE00996, MOUSE00995	AMPFI_04684
OG0004230	MOUSE51030	AMPFI_16103
OG0004231	MOUSE06022, MOUSE06023, MOUSE06024, MOUSE06019, MOUSE06020, MOUSE06021, MOUSE06018	AMPFI_06317, AMPFI_24209
OG0004232	MOUSE36556, MOUSE36555	AMPFI_18466
OG0004233	MOUSE29462, MOUSE29461, MOUSE29463, MOUSE29464, MOUSE29465, MOUSE35017	AMPFI_05856
OG0004234	MOUSE22124, MOUSE22125	AMPFI_16563, AMPFI_04170, AMPFI_09059
OG0004235	MOUSE03742, MOUSE03743, MOUSE03741	AMPFI_18111
