Orthogroup	MOUSE	APOSC_ok
OG0003525	MOUSE11868, MOUSE11869, MOUSE11867	APOSC_00186, APOSC_13006
OG0003526	MOUSE08673, MOUSE10988, MOUSE10987	APOSC_03620
OG0003527	MOUSE45108, MOUSE45105	APOSC_10538, APOSC_10539
OG0003528	MOUSE12507	APOSC_25058
OG0003529	MOUSE22567, MOUSE22566, MOUSE22564, MOUSE22561, MOUSE22565, MOUSE22562, MOUSE22563, MOUSE05554, MOUSE05555	APOSC_00775, APOSC_00776
OG0003530	MOUSE22229, MOUSE22228, MOUSE22230, MOUSE22232, MOUSE22231	APOSC_01811
OG0003531	MOUSE27520, MOUSE20441	APOSC_06749
OG0003532	MOUSE21921	APOSC_12900, APOSC_12899, APOSC_18857, APOSC_05700
OG0003533	MOUSE10863, MOUSE10865, MOUSE10864	APOSC_20660
OG0003534	MOUSE03093, MOUSE03092, MOUSE07854, MOUSE07853	APOSC_16413
OG0003535	MOUSE12781, MOUSE00942, MOUSE00948, MOUSE00943	APOSC_27157
OG0003536	MOUSE28282, MOUSE28283, MOUSE06551, MOUSE06549, MOUSE06547, MOUSE06548, MOUSE06550	APOSC_10287
OG0003537	MOUSE35903, MOUSE35905, MOUSE35906, MOUSE35902	APOSC_25691, APOSC_25690, APOSC_25688, APOSC_25689
OG0003538	MOUSE21443	APOSC_12153, APOSC_21059
OG0003539	MOUSE48000, MOUSE48003	APOSC_28124, APOSC_28123
OG0003541	MOUSE49870, MOUSE49872, MOUSE49868, MOUSE49869, MOUSE49874, MOUSE49873, MOUSE49871	APOSC_12528, APOSC_12526, APOSC_12527
OG0003542	MOUSE46220	APOSC_25446
OG0003543	MOUSE32048, MOUSE32047	APOSC_20594
OG0003544	MOUSE34150, MOUSE34151	APOSC_15667
OG0003545	MOUSE05147, MOUSE05148, MOUSE45984, MOUSE05146, MOUSE05145	APOSC_01423
OG0003546	MOUSE32868, MOUSE23969, MOUSE23968	APOSC_23945
OG0003547	MOUSE47144, MOUSE47146, MOUSE47143, MOUSE47142, MOUSE47145	APOSC_28667, APOSC_28666
OG0003548	MOUSE36205, MOUSE36206, MOUSE36204	APOSC_05144
OG0003549	MOUSE00103, MOUSE00104, MOUSE00102, MOUSE54471, MOUSE54470, MOUSE54469	APOSC_15888
OG0003550	MOUSE38958, MOUSE26420	APOSC_23937
OG0003551	MOUSE48878, MOUSE48877, MOUSE48875, MOUSE48876, MOUSE32666	APOSC_24999
OG0003552	MOUSE30902, MOUSE30901, MOUSE30899	APOSC_13079
OG0003553	MOUSE40557, MOUSE40555, MOUSE40558, MOUSE40556	APOSC_25557
OG0003554	MOUSE20958, MOUSE20957, MOUSE20956	APOSC_07264
OG0003556	MOUSE29223, MOUSE29227, MOUSE29228, MOUSE29225, MOUSE29226, MOUSE29224	APOSC_16589
OG0003557	MOUSE47782, MOUSE11069, MOUSE11070, MOUSE11068, MOUSE11072, MOUSE11073	APOSC_02465
OG0003558	MOUSE51603	APOSC_07078
OG0003560	MOUSE07074, MOUSE07075, MOUSE07078, MOUSE07079, MOUSE07080, MOUSE07076	APOSC_23803
OG0003561	MOUSE00519, MOUSE00518, MOUSE38762, MOUSE38760, MOUSE38763, MOUSE38759, MOUSE00521, MOUSE38761	APOSC_05634, APOSC_05633
OG0003562	MOUSE13546, MOUSE28194, MOUSE28193, MOUSE13545	APOSC_04504
OG0003563	MOUSE46114, MOUSE46115, MOUSE46111	APOSC_21769
OG0003564	MOUSE21830, MOUSE21834, MOUSE21832, MOUSE21831, MOUSE09522	APOSC_26128
OG0003565	MOUSE47811, MOUSE47813, MOUSE47812	APOSC_05654
OG0003566	MOUSE45915, MOUSE45914, MOUSE45913, MOUSE17313, MOUSE17315, MOUSE17312, MOUSE17314	APOSC_14118
OG0003567	MOUSE15052, MOUSE15050	APOSC_27651
OG0003568	MOUSE37469, MOUSE37467, MOUSE37468, MOUSE37466	APOSC_24669
OG0003569	MOUSE01772, MOUSE01773, MOUSE23484, MOUSE23483	APOSC_26818
OG0003570	MOUSE24262, MOUSE24261, MOUSE24263	APOSC_11684
OG0003571	MOUSE32077, MOUSE32078, MOUSE32079, MOUSE32076, MOUSE49279	APOSC_19334
OG0003572	MOUSE43129, MOUSE24716, MOUSE24717, MOUSE07709	APOSC_10707, APOSC_10706
OG0003573	MOUSE46298, MOUSE46296, MOUSE46297, MOUSE46294	APOSC_22721
OG0003576	MOUSE55321, MOUSE19037, MOUSE19038, MOUSE19036, MOUSE28839, MOUSE49792	APOSC_06059
OG0003577	MOUSE32680, MOUSE32679, MOUSE32681	APOSC_13313
OG0003578	MOUSE35794, MOUSE35795, MOUSE35798, MOUSE35790, MOUSE35791, MOUSE35793	APOSC_25298, APOSC_25297, APOSC_25299
OG0003579	MOUSE02860, MOUSE02859, MOUSE31635, MOUSE31636, MOUSE31637	APOSC_20893
OG0003581	MOUSE45635	APOSC_04452
OG0003582	MOUSE53584, MOUSE23612, MOUSE53583, MOUSE23611	APOSC_10258
OG0003598	MOUSE26068, MOUSE26067	APOSC_04757
OG0003600	MOUSE43734, MOUSE43737, MOUSE43733, MOUSE43738, MOUSE43736, MOUSE43735, MOUSE43739	APOSC_08059
OG0003601	MOUSE35209, MOUSE35208, MOUSE35210	APOSC_25575, APOSC_25576
OG0003603	MOUSE06009, MOUSE06011, MOUSE06013, MOUSE06012, MOUSE06010	APOSC_26660
OG0003604	MOUSE04686, MOUSE04687, MOUSE04688, MOUSE37459	APOSC_19879
OG0003606	MOUSE34332, MOUSE34333	APOSC_24339, APOSC_23931
OG0003607	MOUSE08645, MOUSE08646	APOSC_08230
OG0003608	MOUSE23913, MOUSE23911, MOUSE23912, MOUSE23908, MOUSE23909, MOUSE23910	APOSC_20138
OG0003610	MOUSE35714, MOUSE35715, MOUSE35712, MOUSE35713, MOUSE35717	APOSC_06489
OG0003611	MOUSE03230, MOUSE03228, MOUSE03229	APOSC_27392
OG0003612	MOUSE17712, MOUSE17715, MOUSE17714	APOSC_26359
OG0003613	MOUSE52720, MOUSE52719, MOUSE49624	APOSC_02881
OG0003615	MOUSE18457, MOUSE13209, MOUSE13208	APOSC_11360
OG0003616	MOUSE41038, MOUSE41039, MOUSE41037	APOSC_26238
OG0003617	MOUSE15713	APOSC_11452
OG0003618	MOUSE21564	APOSC_27107
OG0003619	MOUSE54881, MOUSE54882, MOUSE02201, MOUSE19314	APOSC_04035, APOSC_04036
OG0003620	MOUSE35127, MOUSE35128	APOSC_04440
OG0003621	MOUSE44995, MOUSE44993, MOUSE44994	APOSC_23124, APOSC_23123
OG0003622	MOUSE28010, MOUSE28008, MOUSE28009	APOSC_16583
OG0003623	MOUSE41485	APOSC_05900
OG0003625	MOUSE53422	APOSC_21607
OG0003627	MOUSE21801, MOUSE21800, MOUSE21802, MOUSE45258, MOUSE45262, MOUSE45261, MOUSE45260, MOUSE45254, MOUSE45256, MOUSE45255, MOUSE45259, MOUSE45257	APOSC_10236
OG0003628	MOUSE51572, MOUSE51569, MOUSE10627, MOUSE51571, MOUSE51570, MOUSE51568	APOSC_05325, APOSC_09088, APOSC_05324
OG0003629	MOUSE29983, MOUSE29984	APOSC_26137
OG0003630	MOUSE46274	APOSC_17756, APOSC_17755, APOSC_17757
OG0003631	MOUSE03621, MOUSE03619, MOUSE03618, MOUSE03620	APOSC_17097
OG0003632	MOUSE34977, MOUSE29457, MOUSE29458	APOSC_29018, APOSC_16472
OG0003633	MOUSE45040, MOUSE45041, MOUSE45037, MOUSE45039, MOUSE45038, MOUSE45036	APOSC_17860
OG0003635	MOUSE55664	APOSC_21380
OG0003638	MOUSE07871	APOSC_04672
OG0003639	MOUSE04482, MOUSE04483, MOUSE04481	APOSC_03331
OG0003640	MOUSE06258, MOUSE06259, MOUSE23351	APOSC_20632
OG0003641	MOUSE19690, MOUSE28969, MOUSE28970	APOSC_28507
OG0003642	MOUSE51394	APOSC_21992
OG0003643	MOUSE23455, MOUSE23454	APOSC_14666, APOSC_10990, APOSC_10989
OG0003644	MOUSE25659, MOUSE25655, MOUSE25658	APOSC_13766
OG0003645	MOUSE14260, MOUSE03754, MOUSE03756, MOUSE03755	APOSC_17297
OG0003647	MOUSE10325, MOUSE10328, MOUSE10330	APOSC_13796
OG0003648	MOUSE35777, MOUSE35776, MOUSE35779, MOUSE35778	APOSC_26289
OG0003649	MOUSE18455	APOSC_04280, APOSC_04281
OG0003650	MOUSE29151, MOUSE29150, MOUSE29148, MOUSE29149, MOUSE29147	APOSC_01121, APOSC_01120
OG0003651	MOUSE28186, MOUSE32014, MOUSE32016, MOUSE32015, MOUSE32017, MOUSE32012, MOUSE32013	APOSC_22893
OG0003652	MOUSE51309, MOUSE00670	APOSC_11361
OG0003653	MOUSE13490, MOUSE13491, MOUSE43712, MOUSE43711, MOUSE12262, MOUSE13492	APOSC_06361
OG0003654	MOUSE29385, MOUSE29384	APOSC_10366
OG0003655	MOUSE00092, MOUSE00091, MOUSE38828	APOSC_11993
OG0003656	MOUSE52004, MOUSE52005, MOUSE30702	APOSC_18739
OG0003657	MOUSE26477, MOUSE26479, MOUSE26480, MOUSE26478	APOSC_24280
OG0003658	MOUSE39824	APOSC_03798
OG0003659	MOUSE05800, MOUSE05799, MOUSE05801	APOSC_18860
OG0003660	MOUSE11149, MOUSE11145, MOUSE11148, MOUSE11147, MOUSE11146	APOSC_09904, APOSC_09903
OG0003662	MOUSE00931, MOUSE00930, MOUSE00932, MOUSE40409, MOUSE40410, MOUSE40406, MOUSE40408, MOUSE40407	APOSC_21598
OG0003663	MOUSE03415, MOUSE00823, MOUSE03414	APOSC_10877
OG0003664	MOUSE03909, MOUSE03912, MOUSE03911, MOUSE03910	APOSC_08966
OG0003665	MOUSE07285	APOSC_04754, APOSC_25726
OG0003666	MOUSE26034, MOUSE26036, MOUSE23757, MOUSE23758	APOSC_05812
OG0003668	MOUSE52218, MOUSE54951, MOUSE54950, MOUSE54949, MOUSE54948, MOUSE52219, MOUSE52216, MOUSE52217	APOSC_25254
OG0003669	MOUSE32721, MOUSE32722, MOUSE32723, MOUSE32720, MOUSE32719, MOUSE32718	APOSC_15477
OG0003671	MOUSE21089, MOUSE03153	APOSC_08142
OG0003672	MOUSE03769, MOUSE03770	APOSC_19065
OG0003673	MOUSE16463, MOUSE16464	APOSC_15147
OG0003674	MOUSE03963, MOUSE03964	APOSC_28516, APOSC_28518
OG0003675	MOUSE53287, MOUSE53284, MOUSE53286, MOUSE53283	APOSC_28034
OG0003676	MOUSE53232, MOUSE53233	APOSC_19440
OG0003677	MOUSE26179, MOUSE25068, MOUSE25069, MOUSE05328	APOSC_09551
OG0003678	MOUSE33349, MOUSE33347, MOUSE33348, MOUSE50401, MOUSE50400	APOSC_24849
OG0003679	MOUSE15732, MOUSE25049, MOUSE25050	APOSC_05717
OG0003680	MOUSE02511, MOUSE02510, MOUSE02508, MOUSE02509, MOUSE02513, MOUSE02514, MOUSE22063, MOUSE22062	APOSC_16106
OG0003681	MOUSE14464, MOUSE27092, MOUSE27091	APOSC_15622, APOSC_06679
OG0003682	MOUSE24620, MOUSE24619	APOSC_08734, APOSC_08733
OG0003683	MOUSE37323, MOUSE37321, MOUSE20043, MOUSE20045, MOUSE20047, MOUSE20048, MOUSE20046	APOSC_17206
OG0003684	MOUSE23198, MOUSE23196, MOUSE23195, MOUSE23197	APOSC_26190
OG0003685	MOUSE51976, MOUSE51974, MOUSE51975	APOSC_09627
OG0003686	MOUSE49108, MOUSE49109, MOUSE49107, MOUSE49105, MOUSE49106, MOUSE49104, MOUSE49103, MOUSE49102, MOUSE49101, MOUSE49099	APOSC_08575
OG0003687	MOUSE02568, MOUSE02567, MOUSE05366, MOUSE22110, MOUSE22109	APOSC_02961
OG0003688	MOUSE34520, MOUSE34521, MOUSE34522	APOSC_12988, APOSC_12989
OG0003689	MOUSE05393, MOUSE05394, MOUSE26456, MOUSE26455, MOUSE26457	APOSC_14402
OG0003690	MOUSE07036, MOUSE07037, MOUSE07038	APOSC_12760
OG0003691	MOUSE48085, MOUSE48086, MOUSE48087	APOSC_18065, APOSC_08084, APOSC_08085
OG0003692	MOUSE02817, MOUSE02816, MOUSE02818	APOSC_29035
OG0003693	MOUSE41191, MOUSE41190, MOUSE11267, MOUSE11266, MOUSE11265	APOSC_02780
OG0003694	MOUSE30782	APOSC_22584, APOSC_22583
OG0003695	MOUSE25741, MOUSE25740, MOUSE25739, MOUSE20814	APOSC_04824
OG0003696	MOUSE35449, MOUSE35450	APOSC_01727
OG0003697	MOUSE06524	APOSC_19087
OG0003698	MOUSE21124, MOUSE12762	APOSC_02793, APOSC_02794
OG0003699	MOUSE25218	APOSC_11615
OG0003700	MOUSE15026, MOUSE06260, MOUSE06261, MOUSE06262	APOSC_13023
OG0003701	MOUSE15704, MOUSE15707, MOUSE15706, MOUSE15705, MOUSE15703	APOSC_12893
OG0003702	MOUSE28176, MOUSE28174, MOUSE28173, MOUSE07243, MOUSE07240, MOUSE07242, MOUSE07241, MOUSE07239, MOUSE07237, MOUSE28175	APOSC_17129
OG0003703	MOUSE20574, MOUSE27650	APOSC_27805
OG0003704	MOUSE48834, MOUSE48833, MOUSE33411, MOUSE33409	APOSC_20184
OG0003705	MOUSE35234, MOUSE35235, MOUSE35240, MOUSE35241, MOUSE35238, MOUSE35236, MOUSE35237	APOSC_05948
OG0003706	MOUSE17759, MOUSE17750, MOUSE17753, MOUSE17755, MOUSE17756, MOUSE17754, MOUSE17757, MOUSE17758, MOUSE17752, MOUSE17751	APOSC_20014
OG0003707	MOUSE09616, MOUSE44752, MOUSE44751	APOSC_05582, APOSC_05581
OG0003709	MOUSE43765, MOUSE43763, MOUSE43764	APOSC_15334, APOSC_13159, APOSC_12769
OG0003710	MOUSE55264, MOUSE31690	APOSC_14492, APOSC_14493
OG0003711	MOUSE51928, MOUSE51930, MOUSE51936, MOUSE51935, MOUSE51933, MOUSE51931, MOUSE51932, MOUSE51927, MOUSE51929	APOSC_11492
OG0003712	MOUSE14240, MOUSE14239, MOUSE15046	APOSC_02385
OG0003713	MOUSE23766, MOUSE23765, MOUSE23764, MOUSE23767	APOSC_27942
OG0003714	MOUSE34993, MOUSE34994	APOSC_14044, APOSC_17805, APOSC_10687, APOSC_05091, APOSC_29083, APOSC_21985, APOSC_29084, APOSC_01371
OG0003716	MOUSE15604, MOUSE15602	APOSC_21311
OG0003717	MOUSE33976, MOUSE33975, MOUSE08977, MOUSE08978	APOSC_07881
OG0003718	MOUSE22255, MOUSE22254, MOUSE22249, MOUSE22251	APOSC_00053
OG0003718	MOUSE22257, MOUSE22258, MOUSE22256	APOSC_06836
OG0003719	MOUSE30866	APOSC_22019
OG0003720	MOUSE23793, MOUSE23792, MOUSE23794, MOUSE17553	APOSC_08724
OG0003721	MOUSE20246, MOUSE20247	APOSC_17333
OG0003722	MOUSE31879, MOUSE31880, MOUSE31883, MOUSE31881, MOUSE25682, MOUSE25686, MOUSE25681	APOSC_05010
OG0003724	MOUSE34773, MOUSE34772, MOUSE34770, MOUSE34769, MOUSE34771	APOSC_21114
OG0003725	MOUSE33444, MOUSE33447, MOUSE32961, MOUSE32962, MOUSE18709	APOSC_21258
OG0003726	MOUSE34118, MOUSE52017, MOUSE52018	APOSC_23965, APOSC_27271
OG0003727	MOUSE43077, MOUSE43079, MOUSE43078, MOUSE43080, MOUSE43076	APOSC_07996
OG0003728	MOUSE31942, MOUSE31943, MOUSE31941	APOSC_04359
OG0003729	MOUSE26210, MOUSE26211	APOSC_17222
OG0003730	MOUSE46790, MOUSE46788, MOUSE46787, MOUSE46786	APOSC_26661
OG0003731	MOUSE50324, MOUSE50322, MOUSE50321, MOUSE50323, MOUSE50320	APOSC_22671
OG0003733	MOUSE33101, MOUSE33100	APOSC_16729
OG0003734	MOUSE25448, MOUSE18509, MOUSE28344	APOSC_26658, APOSC_13258, APOSC_04893
OG0003735	MOUSE51303	APOSC_04977, APOSC_04976, APOSC_04975
OG0003736	MOUSE49071	APOSC_13821
OG0003737	MOUSE25393, MOUSE25394, MOUSE23885, MOUSE23886, MOUSE23887	APOSC_02922
OG0003738	MOUSE04750, MOUSE04749	APOSC_26676
OG0003739	MOUSE23353	APOSC_28370
OG0003740	MOUSE45976, MOUSE45977, MOUSE45975	APOSC_10911, APOSC_12585, APOSC_18389, APOSC_07561
OG0003741	MOUSE43248, MOUSE43247	APOSC_01091, APOSC_01092
OG0003742	MOUSE06945, MOUSE06947, MOUSE02363	APOSC_22045
OG0003743	MOUSE37350, MOUSE37349, MOUSE37354	APOSC_27109
OG0003744	MOUSE55115, MOUSE55116, MOUSE52537, MOUSE52533, MOUSE52535	APOSC_22292, APOSC_22293
OG0003745	MOUSE15322, MOUSE15325, MOUSE15323	APOSC_14669, APOSC_14668
OG0003746	MOUSE22549, MOUSE04784, MOUSE04785	APOSC_24125
OG0003748	MOUSE01948, MOUSE01947, MOUSE01949, MOUSE01946, MOUSE01950	APOSC_18301, APOSC_24509
OG0003749	MOUSE42046, MOUSE42049, MOUSE42048, MOUSE42050	APOSC_00198
OG0003750	MOUSE28487	APOSC_11143
OG0003751	MOUSE23837	APOSC_05399
OG0003752	MOUSE32569, MOUSE32570, MOUSE52228, MOUSE52226	APOSC_24363
OG0003753	MOUSE06070, MOUSE06071	APOSC_21092, APOSC_19186
OG0003753	MOUSE16945	APOSC_19185
OG0003754	MOUSE20471, MOUSE20474, MOUSE20473, MOUSE20472, MOUSE02213	APOSC_02725
OG0003755	MOUSE04959	APOSC_08866
OG0003756	MOUSE49404, MOUSE49403, MOUSE49401, MOUSE21326	APOSC_14136, APOSC_14135
OG0003757	MOUSE42645, MOUSE42643, MOUSE42644	APOSC_05657, APOSC_05656
OG0003758	MOUSE05241, MOUSE05240, MOUSE14904	APOSC_02734
OG0003759	MOUSE04234, MOUSE17579, MOUSE17581	APOSC_17081
OG0003760	MOUSE18949, MOUSE18947, MOUSE18948, MOUSE06740, MOUSE06738, MOUSE06736, MOUSE06739, MOUSE06737	APOSC_20897
OG0003761	MOUSE51337, MOUSE32241	APOSC_03791, APOSC_03790
OG0003762	MOUSE06209, MOUSE15008	APOSC_05839
OG0003763	MOUSE00212, MOUSE00213	APOSC_01290, APOSC_09581
OG0003764	MOUSE06475, MOUSE06476, MOUSE06477, MOUSE06478	APOSC_01401
OG0003766	MOUSE28721, MOUSE28722	APOSC_09732
OG0003767	MOUSE13389	APOSC_23704, APOSC_02560
OG0003768	MOUSE01938, MOUSE01939, MOUSE01940	APOSC_28826
OG0003769	MOUSE12405, MOUSE12406, MOUSE12409, MOUSE12408	APOSC_02783, APOSC_02782
OG0003770	MOUSE45318, MOUSE45319, MOUSE45317	APOSC_13841
OG0003771	MOUSE06180, MOUSE06179, MOUSE14269	APOSC_21005
OG0003772	MOUSE49741, MOUSE49740, MOUSE49744, MOUSE49743, MOUSE49746	APOSC_14317, APOSC_14318
OG0003773	MOUSE17006, MOUSE17005, MOUSE17004, MOUSE05143	APOSC_22519
OG0003776	MOUSE16172, MOUSE16173	APOSC_27686, APOSC_02987, APOSC_01377
OG0003777	MOUSE22964, MOUSE05638, MOUSE06985	APOSC_05890
OG0003778	MOUSE18778, MOUSE41255, MOUSE41257, MOUSE41256, MOUSE41258	APOSC_25204
OG0003779	MOUSE04027, MOUSE04026, MOUSE04028	APOSC_23333, APOSC_23332
OG0003780	MOUSE22839, MOUSE22838, MOUSE55080, MOUSE55081, MOUSE55079, MOUSE12878	APOSC_24719
OG0003795	MOUSE53567, MOUSE53566, MOUSE53563, MOUSE53564, MOUSE53565	APOSC_01022
OG0003798	MOUSE26587, MOUSE26588, MOUSE14915	APOSC_08296
OG0003803	MOUSE23801, MOUSE23803, MOUSE23802, MOUSE23800	APOSC_17027
OG0003806	MOUSE17191, MOUSE16977, MOUSE16976, MOUSE16978	APOSC_10907, APOSC_13794, APOSC_10906
OG0003807	MOUSE45986, MOUSE45987, MOUSE45988, MOUSE45985	APOSC_00860, APOSC_00859
OG0003808	MOUSE34022, MOUSE34021	APOSC_06171, APOSC_06172
OG0003809	MOUSE31684, MOUSE31683, MOUSE31685, MOUSE31687	APOSC_19356
OG0003810	MOUSE13033, MOUSE13032, MOUSE13030, MOUSE13031, MOUSE09581, MOUSE09579	APOSC_24542
OG0003811	MOUSE36524, MOUSE36525	APOSC_28788, APOSC_28789
OG0003812	MOUSE53620, MOUSE53621, MOUSE53622, MOUSE53619	APOSC_18903
OG0003813	MOUSE36975, MOUSE27962, MOUSE27966, MOUSE27965	APOSC_14390
OG0003815	MOUSE00445, MOUSE42748, MOUSE42747	APOSC_20817
OG0003816	MOUSE21055	APOSC_10861, APOSC_10860, APOSC_10859, APOSC_10862
OG0003818	MOUSE47757	APOSC_12257
OG0003820	MOUSE33033, MOUSE33034, MOUSE33032	APOSC_23379
OG0003821	MOUSE31151, MOUSE52622, MOUSE52623	APOSC_20352
OG0003823	MOUSE06728, MOUSE06726	APOSC_21830
OG0003824	MOUSE47802	APOSC_04795, APOSC_04794
OG0003825	MOUSE00683, MOUSE00691, MOUSE00687, MOUSE00685, MOUSE00684, MOUSE00689, MOUSE00686, MOUSE00688, MOUSE00682	APOSC_18536
OG0003826	MOUSE04366	APOSC_17419
OG0003827	MOUSE31957, MOUSE31958	APOSC_07833
OG0003828	MOUSE32817	APOSC_14010
OG0003829	MOUSE37106, MOUSE37104, MOUSE37102, MOUSE37101, MOUSE37100, MOUSE37103	APOSC_19129
OG0003830	MOUSE32193, MOUSE32191, MOUSE32192	APOSC_12451
OG0003831	MOUSE20873, MOUSE36301, MOUSE04870, MOUSE36300, MOUSE36298	APOSC_25951, APOSC_17003
OG0003832	MOUSE31056, MOUSE02326, MOUSE02327, MOUSE02328, MOUSE52521, MOUSE52522, MOUSE52523	APOSC_12737
OG0003833	MOUSE12711, MOUSE12709, MOUSE12710	APOSC_14015, APOSC_26614
OG0003834	MOUSE23210, MOUSE49466	APOSC_25052
OG0003835	MOUSE06592, MOUSE06595, MOUSE06594, MOUSE06593, MOUSE06591	APOSC_09274
OG0003836	MOUSE36279, MOUSE36278, MOUSE03603, MOUSE03602	APOSC_03836
OG0003837	MOUSE06124, MOUSE06122	APOSC_12128
OG0003838	MOUSE13017, MOUSE13018, MOUSE51688, MOUSE36348	APOSC_00842
OG0003839	MOUSE24236, MOUSE24234	APOSC_26720
OG0003840	MOUSE51791, MOUSE51790, MOUSE51795, MOUSE51794, MOUSE51792, MOUSE30794, MOUSE30796, MOUSE30795	APOSC_03583
OG0003841	MOUSE17860, MOUSE17856, MOUSE17858, MOUSE17857, MOUSE17859, MOUSE17855, MOUSE17854, MOUSE17853, MOUSE17861	APOSC_15694
OG0003842	MOUSE01988, MOUSE01994, MOUSE01996, MOUSE01991, MOUSE01992, MOUSE01990, MOUSE01989, MOUSE01993, MOUSE01995	APOSC_04752, APOSC_04753
OG0003843	MOUSE02984	APOSC_17245
OG0003844	MOUSE33019	APOSC_17786, APOSC_07014, APOSC_07015, APOSC_03569
OG0003845	MOUSE04946	APOSC_23847
OG0003846	MOUSE40451, MOUSE40452, MOUSE40453	APOSC_01229
OG0003848	MOUSE23878, MOUSE23876, MOUSE23877	APOSC_12433
OG0003849	MOUSE51655, MOUSE51656, MOUSE51657, MOUSE19816	APOSC_02184
OG0003850	MOUSE34272, MOUSE34270, MOUSE34268, MOUSE34271, MOUSE34269, MOUSE34273	APOSC_06463
OG0003851	MOUSE25173	APOSC_27756
OG0003852	MOUSE44765, MOUSE19461	APOSC_27352
OG0003853	MOUSE18178, MOUSE18177, MOUSE18175, MOUSE18176	APOSC_04073
OG0003854	MOUSE48498, MOUSE48499, MOUSE48496, MOUSE44637, MOUSE44638	APOSC_14713
OG0003855	MOUSE30682, MOUSE30679, MOUSE30678, MOUSE30680, MOUSE30681	APOSC_03654
OG0003856	MOUSE53261	APOSC_18473, APOSC_18472
OG0003857	MOUSE15137, MOUSE15138, MOUSE15136, MOUSE15135	APOSC_04358
OG0003858	MOUSE18173	APOSC_25588
OG0003859	MOUSE35707, MOUSE35706, MOUSE35705	APOSC_10642, APOSC_21993
OG0003860	MOUSE08583	APOSC_20475
OG0003861	MOUSE16328, MOUSE16329, MOUSE16332, MOUSE16326, MOUSE16330, MOUSE16325, MOUSE16327, MOUSE16324, MOUSE16331, MOUSE16323	APOSC_21656
OG0003862	MOUSE26244, MOUSE26243, MOUSE26242, MOUSE26241, MOUSE26240, MOUSE26239	APOSC_08543
OG0003863	MOUSE46853, MOUSE46851, MOUSE46852	APOSC_19667
OG0003864	MOUSE43181, MOUSE43180, MOUSE43182, MOUSE43179	APOSC_02644, APOSC_02643
OG0003865	MOUSE15488, MOUSE14853	APOSC_28988
OG0003866	MOUSE55423, MOUSE54508, MOUSE54509	APOSC_22466
OG0003867	MOUSE35425	APOSC_04424
OG0003868	MOUSE23872, MOUSE23869, MOUSE23871, MOUSE23870	APOSC_27663
OG0003869	MOUSE05547	APOSC_00347, APOSC_00348
OG0003870	MOUSE43942, MOUSE43941, MOUSE43940	APOSC_17219
OG0003871	MOUSE12954	APOSC_11807
OG0003872	MOUSE15344, MOUSE15345, MOUSE15348, MOUSE15346, MOUSE15349, MOUSE15347, MOUSE15343	APOSC_02701
OG0003873	MOUSE24551, MOUSE24547	APOSC_19201
OG0003874	MOUSE30453, MOUSE30451, MOUSE30450, MOUSE30452, MOUSE30449	APOSC_04239
OG0003876	MOUSE32588, MOUSE32587	APOSC_09137
OG0003878	MOUSE31216, MOUSE31215	APOSC_09689
OG0003880	MOUSE50195, MOUSE50194, MOUSE50193	APOSC_22538
OG0003881	MOUSE34941, MOUSE34940, MOUSE34939	APOSC_23136
OG0003882	MOUSE39472, MOUSE39470, MOUSE39471	APOSC_23637
OG0003883	MOUSE36195, MOUSE36197, MOUSE36198, MOUSE36196, MOUSE36194	APOSC_26942
OG0003884	MOUSE51646, MOUSE51647, MOUSE51649, MOUSE51645, MOUSE51650, MOUSE51648	APOSC_05090
OG0003885	MOUSE52050, MOUSE52047, MOUSE09216, MOUSE09218, MOUSE09219, MOUSE09215, MOUSE09217	APOSC_18039
OG0003886	MOUSE05592, MOUSE05590, MOUSE05588, MOUSE05593, MOUSE24488, MOUSE24487	APOSC_23174
OG0003887	MOUSE30820	APOSC_03357
OG0003888	MOUSE01271, MOUSE01270, MOUSE01269	APOSC_24599
OG0003889	MOUSE15029	APOSC_27027
OG0003890	MOUSE40542, MOUSE40541, MOUSE40543, MOUSE40544, MOUSE19610	APOSC_28156
OG0003892	MOUSE24997, MOUSE24998	APOSC_27794, APOSC_27793
OG0003893	MOUSE27805, MOUSE27806, MOUSE27807	APOSC_23559
OG0003894	MOUSE25680	APOSC_10489, APOSC_10490
OG0003895	MOUSE05047	APOSC_12472
OG0003896	MOUSE04755, MOUSE04754, MOUSE38515	APOSC_25208
OG0003897	MOUSE22869, MOUSE22871	APOSC_21763
OG0003898	MOUSE29424, MOUSE29423	APOSC_19432
OG0003899	MOUSE32512, MOUSE32510, MOUSE32509, MOUSE32511	APOSC_22343
OG0003900	MOUSE20186, MOUSE20185, MOUSE20184	APOSC_04165
OG0003901	MOUSE18085, MOUSE18087, MOUSE18086, MOUSE18084, MOUSE34314, MOUSE34315, MOUSE34313	APOSC_21632
OG0003903	MOUSE36163, MOUSE36162	APOSC_19999
OG0003904	MOUSE44859, MOUSE44858, MOUSE44857, MOUSE44860	APOSC_15257
OG0003906	MOUSE48566, MOUSE48567, MOUSE48565	APOSC_08587
OG0003910	MOUSE33951	APOSC_21565
OG0003911	MOUSE28427, MOUSE28428, MOUSE28429, MOUSE28430	APOSC_27900, APOSC_05120
OG0003912	MOUSE28242, MOUSE49733, MOUSE49734	APOSC_15763, APOSC_28939
OG0003913	MOUSE37139, MOUSE37140, MOUSE37141	APOSC_05119
