Orthogroup	MOUSE	LYTVA_ok
OG0003669	MOUSE32721, MOUSE32722, MOUSE32723, MOUSE32720, MOUSE32719, MOUSE32718	LYTVA_20979, LYTVA_00369
OG0003671	MOUSE21089, MOUSE03153	LYTVA_20433
OG0003672	MOUSE03769, MOUSE03770	LYTVA_28748
OG0003673	MOUSE16463, MOUSE16464	LYTVA_13493
OG0003675	MOUSE53287, MOUSE53284, MOUSE53286, MOUSE53283	LYTVA_28295
OG0003676	MOUSE53232, MOUSE53233	LYTVA_11057
OG0003677	MOUSE26179, MOUSE25068, MOUSE25069, MOUSE05328	LYTVA_29925
OG0003678	MOUSE33349, MOUSE33347, MOUSE33348, MOUSE50401, MOUSE50400	LYTVA_13504
OG0003680	MOUSE02511, MOUSE02510, MOUSE02508, MOUSE02509, MOUSE02513, MOUSE02514, MOUSE22063, MOUSE22062	LYTVA_20499
OG0003682	MOUSE24620, MOUSE24619	LYTVA_10459
OG0003683	MOUSE20046	LYTVA_14128
OG0003684	MOUSE23198, MOUSE23196, MOUSE23195, MOUSE23197	LYTVA_15283
OG0003684	MOUSE23199	LYTVA_08637, LYTVA_01162
OG0003685	MOUSE51976, MOUSE51974, MOUSE51975	LYTVA_22072
OG0003686	MOUSE49108, MOUSE49109, MOUSE49107, MOUSE49105, MOUSE49106, MOUSE49104, MOUSE49103, MOUSE49102, MOUSE49101, MOUSE49099	LYTVA_11888, LYTVA_24636
OG0003688	MOUSE34520, MOUSE34521, MOUSE34522	LYTVA_24642
OG0003690	MOUSE07036, MOUSE07037, MOUSE07038	LYTVA_15125
OG0003691	MOUSE48085, MOUSE48086, MOUSE48087	LYTVA_02127, LYTVA_21295
OG0003692	MOUSE02817, MOUSE02816, MOUSE02818	LYTVA_16704
OG0003693	MOUSE41191, MOUSE41190, MOUSE11267, MOUSE11266, MOUSE11265	LYTVA_10292
OG0003694	MOUSE30782	LYTVA_21490
OG0003695	MOUSE25741, MOUSE25740, MOUSE25739, MOUSE20814	LYTVA_08219
OG0003696	MOUSE35449, MOUSE35450	LYTVA_10724
OG0003697	MOUSE06524	LYTVA_24825
OG0003698	MOUSE21124, MOUSE12762	LYTVA_00449, LYTVA_00450
OG0003699	MOUSE25218	LYTVA_20603
OG0003700	MOUSE15026, MOUSE06260, MOUSE06261, MOUSE06262	LYTVA_05846
OG0003701	MOUSE15704, MOUSE15707, MOUSE15706, MOUSE15705, MOUSE15703	LYTVA_00297, LYTVA_00298
OG0003702	MOUSE28176, MOUSE28174, MOUSE28173, MOUSE07243, MOUSE07240, MOUSE07242, MOUSE07241, MOUSE07239, MOUSE07237, MOUSE28175	LYTVA_26668
OG0003703	MOUSE20574, MOUSE27650	LYTVA_15204, LYTVA_25249
OG0003704	MOUSE48834, MOUSE48833, MOUSE33411, MOUSE33409	LYTVA_22078
OG0003705	MOUSE35234, MOUSE35235, MOUSE35240, MOUSE35241, MOUSE35238, MOUSE35236, MOUSE35237	LYTVA_23338
OG0003706	MOUSE17759, MOUSE17750, MOUSE17753, MOUSE17755, MOUSE17756, MOUSE17754, MOUSE17757, MOUSE17758, MOUSE17752, MOUSE17751	LYTVA_04360
OG0003707	MOUSE09616, MOUSE44752, MOUSE44751	LYTVA_00064
OG0003709	MOUSE43765, MOUSE43763, MOUSE43764	LYTVA_22117
OG0003710	MOUSE55264, MOUSE31690	LYTVA_01367
OG0003711	MOUSE51928, MOUSE51930, MOUSE51936, MOUSE51935, MOUSE51933, MOUSE51931, MOUSE51932, MOUSE51927, MOUSE51929	LYTVA_04221
OG0003712	MOUSE14240, MOUSE14239, MOUSE15046	LYTVA_13639, LYTVA_13640
OG0003713	MOUSE23766, MOUSE23765, MOUSE23764, MOUSE23767	LYTVA_12799, LYTVA_06866, LYTVA_18223
OG0003716	MOUSE15604, MOUSE15602	LYTVA_00505
OG0003717	MOUSE33976, MOUSE33975, MOUSE08977, MOUSE08978	LYTVA_24800
OG0003718	MOUSE22255, MOUSE22254, MOUSE22249, MOUSE22251	LYTVA_22052
OG0003719	MOUSE30866	LYTVA_16501
OG0003721	MOUSE20246, MOUSE20247	LYTVA_29839
OG0003722	MOUSE31879, MOUSE31880, MOUSE31883, MOUSE31881, MOUSE25682, MOUSE25686, MOUSE25681	LYTVA_09208, LYTVA_00262
OG0003724	MOUSE34773, MOUSE34772, MOUSE34770, MOUSE34769, MOUSE34771	LYTVA_28771
OG0003725	MOUSE33444, MOUSE33447, MOUSE32961, MOUSE32962, MOUSE18709	LYTVA_16331
OG0003726	MOUSE34118, MOUSE52017, MOUSE52018	LYTVA_26835
OG0003727	MOUSE43082	LYTVA_28311
OG0003728	MOUSE31942, MOUSE31943, MOUSE31941	LYTVA_22235, LYTVA_05584
OG0003729	MOUSE26210, MOUSE26211	LYTVA_20503
OG0003730	MOUSE46790, MOUSE46788, MOUSE46787, MOUSE46786	LYTVA_17088
OG0003731	MOUSE50324, MOUSE50322, MOUSE50321, MOUSE50323, MOUSE50320	LYTVA_05810
OG0003732	MOUSE22010, MOUSE22008	LYTVA_20441
OG0003733	MOUSE33101, MOUSE33100	LYTVA_13502, LYTVA_08036
OG0003734	MOUSE25448, MOUSE18509, MOUSE28344	LYTVA_19044, LYTVA_23146
OG0003735	MOUSE51303	LYTVA_11688, LYTVA_28003
OG0003736	MOUSE49071	LYTVA_01263
OG0003737	MOUSE25393, MOUSE25394, MOUSE23885, MOUSE23886, MOUSE23887	LYTVA_04668, LYTVA_07306
OG0003738	MOUSE04750, MOUSE04749	LYTVA_24822
OG0003739	MOUSE23353	LYTVA_20011
OG0003740	MOUSE45976, MOUSE45977, MOUSE45975	LYTVA_26296, LYTVA_17293, LYTVA_16340
OG0003741	MOUSE43248, MOUSE43247	LYTVA_00346
OG0003742	MOUSE06945, MOUSE06947, MOUSE02363	LYTVA_26372
OG0003743	MOUSE37350, MOUSE37349, MOUSE37354	LYTVA_26127, LYTVA_26126
OG0003744	MOUSE55115, MOUSE55116, MOUSE52537, MOUSE52533, MOUSE52535	LYTVA_06947
OG0003746	MOUSE22549, MOUSE04784, MOUSE04785	LYTVA_21138
OG0003749	MOUSE42046, MOUSE42049, MOUSE42048, MOUSE42050	LYTVA_18850
OG0003750	MOUSE28487	LYTVA_02287, LYTVA_01689
OG0003751	MOUSE23837	LYTVA_13457
OG0003752	MOUSE32569, MOUSE32570, MOUSE52228, MOUSE52226	LYTVA_01820
OG0003753	MOUSE06070, MOUSE06071	LYTVA_21441
OG0003754	MOUSE20471, MOUSE20474, MOUSE20473, MOUSE20472, MOUSE02213	LYTVA_22465
OG0003757	MOUSE42645, MOUSE42643, MOUSE42644	LYTVA_09213
OG0003758	MOUSE05241, MOUSE05240, MOUSE14904	LYTVA_17109
OG0003759	MOUSE04234, MOUSE17579, MOUSE17581	LYTVA_26967
OG0003760	MOUSE18949, MOUSE18947, MOUSE18948, MOUSE06740, MOUSE06738, MOUSE06736, MOUSE06739, MOUSE06737	LYTVA_30090, LYTVA_22219
OG0003761	MOUSE51337, MOUSE32241	LYTVA_05534
OG0003762	MOUSE06209, MOUSE15008	LYTVA_17274
OG0003763	MOUSE00212, MOUSE00213	LYTVA_14715, LYTVA_14492, LYTVA_23611
OG0003764	MOUSE06475, MOUSE06476, MOUSE06477, MOUSE06478	LYTVA_17144, LYTVA_11016
OG0003766	MOUSE28721, MOUSE28722	LYTVA_05953
OG0003767	MOUSE13389	LYTVA_08194
OG0003768	MOUSE01938, MOUSE01939, MOUSE01940	LYTVA_10063, LYTVA_22080, LYTVA_22079, LYTVA_10343
OG0003769	MOUSE12405, MOUSE12406, MOUSE12409, MOUSE12408	LYTVA_18678
OG0003770	MOUSE45318, MOUSE45319, MOUSE45317	LYTVA_21288
OG0003770	MOUSE45320	LYTVA_11378
OG0003771	MOUSE06180, MOUSE06179, MOUSE14269	LYTVA_28045
OG0003772	MOUSE49741, MOUSE49740, MOUSE49744, MOUSE49743, MOUSE49746, MOUSE49745, MOUSE49747	LYTVA_21676
OG0003773	MOUSE17006, MOUSE17005, MOUSE17004, MOUSE05143	LYTVA_22099, LYTVA_08704
OG0003777	MOUSE22964, MOUSE05638, MOUSE06985	LYTVA_21729
OG0003778	MOUSE18778, MOUSE41255, MOUSE41257, MOUSE41256, MOUSE41258	LYTVA_11821
OG0003779	MOUSE04027, MOUSE04026, MOUSE04028	LYTVA_10521
OG0003795	MOUSE53567, MOUSE53566, MOUSE53563, MOUSE53564, MOUSE53565	LYTVA_13836
OG0003798	MOUSE26587, MOUSE26588, MOUSE14915	LYTVA_21450
OG0003803	MOUSE23801, MOUSE23803, MOUSE23802, MOUSE23800	LYTVA_17645
OG0003806	MOUSE17191, MOUSE16977, MOUSE16976, MOUSE16978	LYTVA_30001
OG0003807	MOUSE45986, MOUSE45987, MOUSE45988, MOUSE45985	LYTVA_29933
OG0003808	MOUSE34022, MOUSE34021	LYTVA_19229
OG0003809	MOUSE31684, MOUSE31683, MOUSE31685, MOUSE31687	LYTVA_25226
OG0003810	MOUSE13033, MOUSE13032, MOUSE13030, MOUSE13031, MOUSE09581, MOUSE09579, MOUSE09580, MOUSE09578	LYTVA_17312, LYTVA_08092
OG0003811	MOUSE36524, MOUSE36525	LYTVA_01732
OG0003813	MOUSE36975, MOUSE27962, MOUSE27966, MOUSE27965	LYTVA_00532
OG0003816	MOUSE21055	LYTVA_21793, LYTVA_08508
OG0003817	MOUSE15979	LYTVA_02558
OG0003818	MOUSE47757	LYTVA_09712
OG0003820	MOUSE33033, MOUSE33034, MOUSE33032	LYTVA_01468, LYTVA_10818, LYTVA_04218
OG0003821	MOUSE31151, MOUSE52622, MOUSE52623	LYTVA_01898
OG0003823	MOUSE06728, MOUSE06726	LYTVA_28299
OG0003824	MOUSE47802	LYTVA_20107, LYTVA_06706
OG0003825	MOUSE00683, MOUSE00691, MOUSE00687, MOUSE00685, MOUSE00684, MOUSE00689, MOUSE00686, MOUSE00688, MOUSE00682	LYTVA_25095, LYTVA_25100
OG0003826	MOUSE04366	LYTVA_13850
OG0003827	MOUSE31957, MOUSE31958	LYTVA_03265
OG0003828	MOUSE32817	LYTVA_13423
OG0003829	MOUSE37106, MOUSE37104, MOUSE37102, MOUSE37101, MOUSE37100, MOUSE37103	LYTVA_18420
OG0003830	MOUSE32193, MOUSE32191, MOUSE32192	LYTVA_12482, LYTVA_28846
OG0003831	MOUSE20873, MOUSE36301, MOUSE04870, MOUSE36300, MOUSE36298	LYTVA_24443
OG0003832	MOUSE31056, MOUSE02326, MOUSE02327, MOUSE02328, MOUSE52521, MOUSE52522, MOUSE52523	LYTVA_05086
OG0003833	MOUSE12711, MOUSE12709, MOUSE12710	LYTVA_27868, LYTVA_23190
OG0003834	MOUSE23210, MOUSE49466	LYTVA_28662
OG0003836	MOUSE36279, MOUSE36278, MOUSE03603, MOUSE03602	LYTVA_24859
OG0003837	MOUSE06124, MOUSE06122	LYTVA_29929
OG0003838	MOUSE13017, MOUSE13018, MOUSE51688, MOUSE36348	LYTVA_17094
OG0003839	MOUSE24236, MOUSE24234	LYTVA_23937, LYTVA_14573
OG0003840	MOUSE51791, MOUSE51790, MOUSE51795, MOUSE51794, MOUSE51792, MOUSE30794, MOUSE30796, MOUSE30795	LYTVA_04824
OG0003841	MOUSE17860, MOUSE17856, MOUSE17858, MOUSE17857, MOUSE17859, MOUSE17855, MOUSE17854, MOUSE17853, MOUSE17861	LYTVA_09880
OG0003842	MOUSE01988, MOUSE01994, MOUSE01996, MOUSE01991, MOUSE01992, MOUSE01990, MOUSE01989, MOUSE01993, MOUSE01995	LYTVA_16877
OG0003844	MOUSE33019	LYTVA_23802
OG0003845	MOUSE04946	LYTVA_09006
OG0003846	MOUSE40451, MOUSE40452, MOUSE40453	LYTVA_03898
OG0003848	MOUSE23878, MOUSE23876, MOUSE23877	LYTVA_12543
OG0003849	MOUSE51655, MOUSE51656, MOUSE51657, MOUSE19816	LYTVA_16505
OG0003850	MOUSE34272, MOUSE34270, MOUSE34268, MOUSE34271, MOUSE34269, MOUSE34273	LYTVA_06404
OG0003851	MOUSE25173	LYTVA_26448
OG0003852	MOUSE44765, MOUSE19461	LYTVA_02920
OG0003853	MOUSE18178, MOUSE18177, MOUSE18175, MOUSE18176	LYTVA_09397
OG0003854	MOUSE48498, MOUSE48499, MOUSE48496, MOUSE44637, MOUSE44638	LYTVA_16966
OG0003855	MOUSE30682, MOUSE30679, MOUSE30678, MOUSE30680, MOUSE30681	LYTVA_19474
OG0003856	MOUSE53260	LYTVA_25797
OG0003857	MOUSE15137, MOUSE15138, MOUSE15136, MOUSE15135	LYTVA_25796
OG0003858	MOUSE18173	LYTVA_01327, LYTVA_27055
OG0003859	MOUSE35707, MOUSE35706, MOUSE35705	LYTVA_21927
OG0003861	MOUSE16328, MOUSE16329, MOUSE16332, MOUSE16326, MOUSE16330, MOUSE16325, MOUSE16327, MOUSE16324, MOUSE16331, MOUSE16323	LYTVA_09141
OG0003862	MOUSE26244, MOUSE26243, MOUSE26242, MOUSE26241, MOUSE26240, MOUSE26239	LYTVA_00702
OG0003863	MOUSE46853, MOUSE46851, MOUSE46852	LYTVA_25098
OG0003864	MOUSE43181, MOUSE43180, MOUSE43182, MOUSE43179	LYTVA_16744
OG0003865	MOUSE15488, MOUSE14853	LYTVA_06719, LYTVA_29186
OG0003866	MOUSE55423, MOUSE54508, MOUSE54509	LYTVA_29703
OG0003867	MOUSE35425	LYTVA_19438
OG0003868	MOUSE23869, MOUSE23871, MOUSE23870	LYTVA_16042
OG0003869	MOUSE05547	LYTVA_12197
OG0003870	MOUSE43942, MOUSE43941, MOUSE43940	LYTVA_09623, LYTVA_02604
OG0003871	MOUSE12954	LYTVA_29042
OG0003873	MOUSE24551, MOUSE24547	LYTVA_12402
OG0003875	MOUSE27195	LYTVA_02952
OG0003876	MOUSE32588, MOUSE32587	LYTVA_08885
OG0003878	MOUSE31216, MOUSE31215	LYTVA_06775, LYTVA_04340
OG0003880	MOUSE50195, MOUSE50194, MOUSE50193	LYTVA_19965
OG0003881	MOUSE34941, MOUSE34940, MOUSE34939	LYTVA_02265
OG0003882	MOUSE39472, MOUSE39470, MOUSE39471	LYTVA_18048
OG0003883	MOUSE36195, MOUSE36197, MOUSE36198, MOUSE36196, MOUSE36194	LYTVA_29680
OG0003884	MOUSE51646, MOUSE51647, MOUSE51649, MOUSE51645, MOUSE51650, MOUSE51648	LYTVA_04955
OG0003885	MOUSE52050, MOUSE52047, MOUSE09216, MOUSE09218, MOUSE09219, MOUSE09215, MOUSE09217	LYTVA_22856
OG0003886	MOUSE05592, MOUSE05590, MOUSE05588, MOUSE05593, MOUSE24488, MOUSE24487	LYTVA_00295
OG0003887	MOUSE46306, MOUSE46305	LYTVA_19626
OG0003887	MOUSE30820	LYTVA_04461
OG0003888	MOUSE01271, MOUSE01270, MOUSE01269	LYTVA_27229, LYTVA_07798
OG0003889	MOUSE15029	LYTVA_29995
OG0003890	MOUSE40542, MOUSE40541, MOUSE40543, MOUSE40544, MOUSE19610	LYTVA_19129, LYTVA_23306
OG0003892	MOUSE24997, MOUSE24998	LYTVA_28820
OG0003893	MOUSE27805, MOUSE27806, MOUSE27807	LYTVA_09128
OG0003894	MOUSE25680	LYTVA_30206
OG0003895	MOUSE05047	LYTVA_16370
OG0003897	MOUSE22869, MOUSE22871	LYTVA_01009, LYTVA_18263
OG0003898	MOUSE29424, MOUSE29423	LYTVA_08754
OG0003899	MOUSE32512, MOUSE32510, MOUSE32509, MOUSE32511	LYTVA_01604
OG0003900	MOUSE20186, MOUSE20185, MOUSE20184	LYTVA_00171, LYTVA_09089
OG0003901	MOUSE18085, MOUSE18087, MOUSE18086, MOUSE18084, MOUSE34314, MOUSE34315, MOUSE34313	LYTVA_25425, LYTVA_13674
OG0003903	MOUSE36163, MOUSE36162	LYTVA_02798, LYTVA_02947, LYTVA_14426
OG0003904	MOUSE44859, MOUSE44858, MOUSE44857, MOUSE44860	LYTVA_08407
OG0003906	MOUSE48566, MOUSE48567, MOUSE48565	LYTVA_00896
OG0003908	MOUSE48727	LYTVA_01565
OG0003908	MOUSE01976	LYTVA_23240
OG0003909	MOUSE06721, MOUSE06722	LYTVA_04292
OG0003910	MOUSE33951	LYTVA_15956
OG0003911	MOUSE28427, MOUSE28428, MOUSE28429, MOUSE28430	LYTVA_13769
OG0003912	MOUSE28242, MOUSE49733, MOUSE49734	LYTVA_20384
OG0003913	MOUSE37139, MOUSE37140, MOUSE37141	LYTVA_01876, LYTVA_18035, LYTVA_17952
OG0003914	MOUSE44937	LYTVA_00538
OG0003915	MOUSE47591, MOUSE53939, MOUSE53940, MOUSE53938	LYTVA_03286, LYTVA_20325
OG0003917	MOUSE21868, MOUSE21864, MOUSE21866, MOUSE21865	LYTVA_26563, LYTVA_13069
OG0003918	MOUSE03352, MOUSE03353, MOUSE36870, MOUSE36868, MOUSE36871	LYTVA_03867
OG0003919	MOUSE22533, MOUSE22535, MOUSE22532, MOUSE22536, MOUSE22534	LYTVA_25024
OG0003920	MOUSE34202, MOUSE34203, MOUSE34199, MOUSE34201, MOUSE34197	LYTVA_03736
OG0003921	MOUSE21508, MOUSE21507	LYTVA_29296
OG0003923	MOUSE22537, MOUSE22540	LYTVA_19351
OG0003924	MOUSE30310, MOUSE30307, MOUSE30309, MOUSE30308	LYTVA_21825
OG0003925	MOUSE34231, MOUSE34234, MOUSE34233, MOUSE34232	LYTVA_23157
OG0003926	MOUSE34485	LYTVA_00309
OG0003927	MOUSE37875, MOUSE37879, MOUSE37877, MOUSE37876, MOUSE37874	LYTVA_09499, LYTVA_12096
OG0003930	MOUSE01906, MOUSE01907	LYTVA_25579, LYTVA_23488
OG0003931	MOUSE54521, MOUSE54520, MOUSE15104, MOUSE15103	LYTVA_22630
OG0003933	MOUSE40723, MOUSE40721, MOUSE01760, MOUSE01761	LYTVA_22915
OG0003935	MOUSE07299, MOUSE07301, MOUSE07304, MOUSE07305	LYTVA_23260
OG0003936	MOUSE49405, MOUSE49406, MOUSE49409, MOUSE49408, MOUSE49407	LYTVA_03319
OG0003937	MOUSE46835, MOUSE46834, MOUSE12731, MOUSE12732	LYTVA_23787
OG0003939	MOUSE08650, MOUSE08652, MOUSE08651	LYTVA_03990, LYTVA_08883
OG0003940	MOUSE27096, MOUSE27095, MOUSE27094	LYTVA_05716, LYTVA_21871
OG0003942	MOUSE00089	LYTVA_19868, LYTVA_04089
OG0003943	MOUSE12675, MOUSE12671, MOUSE12673, MOUSE12674, MOUSE12668, MOUSE12670, MOUSE12669, MOUSE12672	LYTVA_15855, LYTVA_00687
OG0003945	MOUSE41583, MOUSE41582, MOUSE41581, MOUSE17288, MOUSE17289	LYTVA_00843
OG0003946	MOUSE21095, MOUSE36215, MOUSE36213	LYTVA_00597
OG0003947	MOUSE35865	LYTVA_21166
OG0003948	MOUSE27770, MOUSE27769, MOUSE27768	LYTVA_00599
OG0003949	MOUSE00545, MOUSE00544	LYTVA_06512, LYTVA_01213
OG0003950	MOUSE46965, MOUSE46966, MOUSE46967	LYTVA_22866
OG0003953	MOUSE03606, MOUSE48265, MOUSE48266, MOUSE48264	LYTVA_25899
OG0003954	MOUSE13604, MOUSE13605, MOUSE06634	LYTVA_08587
OG0003956	MOUSE31801, MOUSE31799, MOUSE31800, MOUSE31798	LYTVA_03157, LYTVA_03160
OG0003957	MOUSE23237	LYTVA_04850
OG0003958	MOUSE00807, MOUSE19245, MOUSE47952	LYTVA_10240
OG0003961	MOUSE33639	LYTVA_18404
OG0003962	MOUSE55666, MOUSE13058, MOUSE29655, MOUSE19377	LYTVA_27585
OG0003966	MOUSE16335, MOUSE16338, MOUSE16339, MOUSE16340, MOUSE16337, MOUSE16336	LYTVA_08371
OG0003967	MOUSE46011, MOUSE46010	LYTVA_21341
OG0003968	MOUSE30962, MOUSE30965, MOUSE30963, MOUSE30964, MOUSE24346, MOUSE24347	LYTVA_18737
OG0003970	MOUSE37843, MOUSE37844, MOUSE37846, MOUSE37842, MOUSE37840, MOUSE37841	LYTVA_27881
OG0003971	MOUSE25243	LYTVA_12905
OG0003972	MOUSE28853, MOUSE28854, MOUSE28855	LYTVA_26756
OG0003973	MOUSE07129, MOUSE07128, MOUSE28069	LYTVA_08780
OG0003997	MOUSE48240	LYTVA_01733
OG0003997	MOUSE48238, MOUSE48239, MOUSE48236, MOUSE48237	LYTVA_15918
OG0003998	MOUSE03017, MOUSE03016, MOUSE03018, MOUSE03015	LYTVA_04462
OG0003999	MOUSE39639, MOUSE39638	LYTVA_02706
OG0004000	MOUSE53010, MOUSE53011	LYTVA_13016
OG0004002	MOUSE08674	LYTVA_14687
OG0004004	MOUSE29855, MOUSE48967, MOUSE55331	LYTVA_12647
OG0004006	MOUSE24127, MOUSE24124, MOUSE24123, MOUSE24125	LYTVA_15287, LYTVA_29148
OG0004007	MOUSE33282, MOUSE13163, MOUSE13164	LYTVA_16332
OG0004009	MOUSE31536, MOUSE31534, MOUSE00745, MOUSE00744	LYTVA_27360
OG0004010	MOUSE10577	LYTVA_14826
OG0004011	MOUSE47919, MOUSE47918, MOUSE11106, MOUSE47920	LYTVA_07133
OG0004012	MOUSE03422	LYTVA_26169
OG0004014	MOUSE22452	LYTVA_26908, LYTVA_29701
OG0004015	MOUSE31950, MOUSE31951, MOUSE31949, MOUSE31948, MOUSE31952	LYTVA_14499
OG0004016	MOUSE14828	LYTVA_04982
OG0004017	MOUSE46421, MOUSE46424, MOUSE46423, MOUSE46422, MOUSE46420	LYTVA_26976
OG0004018	MOUSE00552, MOUSE00553, MOUSE00555, MOUSE00554, MOUSE00556, MOUSE00557, MOUSE00551	LYTVA_07907
OG0004019	MOUSE44044, MOUSE44042, MOUSE44043, MOUSE44046, MOUSE44050, MOUSE44045, MOUSE44048, MOUSE44047, MOUSE44051, MOUSE44049, MOUSE44041	LYTVA_11599, LYTVA_11549
OG0004021	MOUSE04367, MOUSE04368	LYTVA_07062, LYTVA_20594
OG0004022	MOUSE55226, MOUSE55227, MOUSE55225	LYTVA_29080, LYTVA_06465
OG0004023	MOUSE32124, MOUSE49371	LYTVA_16983
OG0004024	MOUSE52440, MOUSE52441, MOUSE52442, MOUSE52443	LYTVA_08882, LYTVA_09171
OG0004025	MOUSE35923, MOUSE35917, MOUSE35926, MOUSE35925, MOUSE35922, MOUSE35916, MOUSE35918, MOUSE35924, MOUSE35921, MOUSE35919, MOUSE35920	LYTVA_06115
OG0004028	MOUSE11046, MOUSE11047, MOUSE11048, MOUSE11049	LYTVA_25968
OG0004029	MOUSE53190	LYTVA_07988, LYTVA_23850
OG0004031	MOUSE42812	LYTVA_19098
OG0004034	MOUSE44916	LYTVA_01415, LYTVA_13108
OG0004035	MOUSE28209, MOUSE28210, MOUSE28211	LYTVA_24098
OG0004036	MOUSE34175, MOUSE54435, MOUSE51308	LYTVA_28065
OG0004037	MOUSE23141, MOUSE23140	LYTVA_20546
OG0004038	MOUSE48922, MOUSE48924, MOUSE48923, MOUSE48921	LYTVA_30220
OG0004039	MOUSE52165	LYTVA_09633, LYTVA_14370
OG0004041	MOUSE28030	LYTVA_30034, LYTVA_16536
OG0004042	MOUSE26985, MOUSE26987, MOUSE26984, MOUSE26986	LYTVA_08337
OG0004043	MOUSE52113, MOUSE52112	LYTVA_08636
OG0004044	MOUSE53246, MOUSE53244, MOUSE53243, MOUSE53245	LYTVA_04278
OG0004045	MOUSE21064, MOUSE21065, MOUSE21063, MOUSE21066	LYTVA_00602
OG0004047	MOUSE06437, MOUSE06436	LYTVA_22628
OG0004048	MOUSE35846, MOUSE35844, MOUSE35843, MOUSE35842, MOUSE35845	LYTVA_16472
OG0004049	MOUSE44997, MOUSE52155	LYTVA_15049, LYTVA_25674
OG0004052	MOUSE48451	LYTVA_04921
OG0004053	MOUSE55188, MOUSE09610, MOUSE09609, MOUSE09608, MOUSE30254	LYTVA_05254
OG0004055	MOUSE16578, MOUSE16579, MOUSE16577	LYTVA_23038
OG0004057	MOUSE39229, MOUSE39230, MOUSE39231	LYTVA_23851, LYTVA_02242
OG0004059	MOUSE42744, MOUSE42745, MOUSE42743	LYTVA_13931
OG0004060	MOUSE32149, MOUSE32151, MOUSE32150, MOUSE32152	LYTVA_13733
OG0004061	MOUSE33645, MOUSE33647, MOUSE33646, MOUSE33648	LYTVA_04703, LYTVA_20063
OG0004062	MOUSE40384, MOUSE40385, MOUSE21178, MOUSE21177, MOUSE03169	LYTVA_10442
OG0004063	MOUSE11880, MOUSE11881, MOUSE11879, MOUSE11882	LYTVA_25472
OG0004064	MOUSE22630, MOUSE22635, MOUSE22638, MOUSE22632, MOUSE22636, MOUSE22633, MOUSE22634	LYTVA_00970
OG0004065	MOUSE34851, MOUSE34850, MOUSE34848	LYTVA_23835, LYTVA_06332
OG0004066	MOUSE50438, MOUSE50439	LYTVA_14514
OG0004067	MOUSE22149	LYTVA_14146
OG0004068	MOUSE54651, MOUSE54993	LYTVA_11542
OG0004069	MOUSE09407	LYTVA_15685
OG0004070	MOUSE38548, MOUSE38549	LYTVA_26461, LYTVA_08824
OG0004071	MOUSE23682, MOUSE17774, MOUSE17773, MOUSE17772, MOUSE32856	LYTVA_15303
OG0004072	MOUSE05860, MOUSE05861	LYTVA_02954
OG0004073	MOUSE02227, MOUSE18280	LYTVA_02075, LYTVA_02074
OG0004076	MOUSE13543, MOUSE13542, MOUSE13544, MOUSE13541	LYTVA_03921
OG0004077	MOUSE25262, MOUSE25257, MOUSE25259, MOUSE25252, MOUSE25254, MOUSE25253, MOUSE25255, MOUSE25256, MOUSE25261, MOUSE25258, MOUSE25251, MOUSE25260	LYTVA_26904
OG0004078	MOUSE21297	LYTVA_09313
OG0004079	MOUSE29728, MOUSE29727, MOUSE29726	LYTVA_06671
OG0004080	MOUSE22574, MOUSE22576, MOUSE22573, MOUSE35471	LYTVA_29208
OG0004081	MOUSE22887, MOUSE22886, MOUSE22889, MOUSE22885, MOUSE22883, MOUSE22888, MOUSE22890, MOUSE22884	LYTVA_02736
OG0004082	MOUSE23096	LYTVA_06311, LYTVA_06309
OG0004083	MOUSE07456, MOUSE07454, MOUSE07455	LYTVA_21834, LYTVA_13777
OG0004084	MOUSE12641	LYTVA_18649
OG0004085	MOUSE22017, MOUSE22016, MOUSE22019, MOUSE22015, MOUSE22018, MOUSE22014	LYTVA_08513, LYTVA_28587
OG0004086	MOUSE28013	LYTVA_19945
OG0004087	MOUSE53249, MOUSE26317, MOUSE26318	LYTVA_06772
OG0004088	MOUSE31979, MOUSE31978, MOUSE31977, MOUSE10527, MOUSE10528	LYTVA_28769, LYTVA_03836
OG0004089	MOUSE52297, MOUSE52296, MOUSE52295	LYTVA_20890, LYTVA_05104
OG0004090	MOUSE02539	LYTVA_01996
OG0004091	MOUSE20857	LYTVA_09473
OG0004092	MOUSE08723, MOUSE08721, MOUSE08722, MOUSE05348, MOUSE05346, MOUSE05347	LYTVA_11252, LYTVA_08054
OG0004093	MOUSE39362, MOUSE39363, MOUSE39366, MOUSE39365, MOUSE39364	LYTVA_18796
OG0004094	MOUSE32800, MOUSE32802, MOUSE32801, MOUSE32799	LYTVA_15767, LYTVA_15263
OG0004095	MOUSE44365, MOUSE44371, MOUSE44373, MOUSE44363, MOUSE44366, MOUSE44369, MOUSE44364, MOUSE44372	LYTVA_27647
OG0004096	MOUSE26584, MOUSE24020, MOUSE24022	LYTVA_24655
OG0004097	MOUSE30102, MOUSE07203, MOUSE54886, MOUSE12995	LYTVA_03615
OG0004098	MOUSE09422, MOUSE09423, MOUSE33196	LYTVA_17957
OG0004099	MOUSE43934, MOUSE43936, MOUSE43938, MOUSE43933, MOUSE43935, MOUSE43939, MOUSE43932, MOUSE43937, MOUSE14125	LYTVA_16532
OG0004100	MOUSE01972, MOUSE01971	LYTVA_05542, LYTVA_05543
