Orthogroup	MOUSE	AENJA_ok
OG0003998	MOUSE03017, MOUSE03016, MOUSE03018, MOUSE03015	AENJA_00732
OG0003999	MOUSE39639, MOUSE39638	AENJA_00953
OG0004000	MOUSE53010, MOUSE53011	AENJA_01025
OG0004002	MOUSE08674	AENJA_01139
OG0004005	MOUSE06870, MOUSE06869, MOUSE06871	AENJA_01410, AENJA_01411
OG0004006	MOUSE24127, MOUSE24124, MOUSE24123, MOUSE24125	AENJA_01570, AENJA_01567, AENJA_26219
OG0004007	MOUSE33282, MOUSE13163, MOUSE13164	AENJA_01716
OG0004009	MOUSE31536, MOUSE31534, MOUSE00745, MOUSE00744	AENJA_01997
OG0004010	MOUSE10577	AENJA_02161
OG0004011	MOUSE47919, MOUSE47918, MOUSE11106, MOUSE47920	AENJA_02252
OG0004012	MOUSE03422	AENJA_02300
OG0004014	MOUSE22452	AENJA_20548, AENJA_03289, AENJA_12583, AENJA_12582
OG0004015	MOUSE31950, MOUSE31951, MOUSE31949, MOUSE31948, MOUSE31952	AENJA_03648
OG0004016	MOUSE14828	AENJA_25499
OG0004017	MOUSE46421, MOUSE46424, MOUSE46423, MOUSE46422, MOUSE46420	AENJA_03846
OG0004018	MOUSE00552, MOUSE00553, MOUSE00555, MOUSE00554, MOUSE00556, MOUSE00557, MOUSE00551	AENJA_04064, AENJA_22270
OG0004019	MOUSE44044, MOUSE44042, MOUSE44043, MOUSE44046, MOUSE44050, MOUSE44045, MOUSE44048, MOUSE44047, MOUSE44051, MOUSE44049, MOUSE44041	AENJA_04085
OG0004020	MOUSE22765, MOUSE22762, MOUSE22763	AENJA_17512
OG0004021	MOUSE04367, MOUSE04368	AENJA_04438
OG0004022	MOUSE55226, MOUSE55227, MOUSE55225	AENJA_04720
OG0004023	MOUSE32124, MOUSE49371	AENJA_04821
OG0004024	MOUSE52440, MOUSE52441, MOUSE52442, MOUSE52443	AENJA_04835
OG0004025	MOUSE35923, MOUSE35917, MOUSE35926, MOUSE35925, MOUSE35922, MOUSE35916, MOUSE35918, MOUSE35924, MOUSE35921, MOUSE35919, MOUSE35920	AENJA_05271
OG0004027	MOUSE02465, MOUSE02466, MOUSE05609, MOUSE05606, MOUSE05608, MOUSE05607	AENJA_05469
OG0004028	MOUSE11046, MOUSE11047, MOUSE11048, MOUSE11049	AENJA_05585
OG0004029	MOUSE53190	AENJA_05822
OG0004031	MOUSE42812	AENJA_06023
OG0004032	MOUSE53862, MOUSE53861, MOUSE47636	AENJA_06151
OG0004033	MOUSE49958, MOUSE49957	AENJA_07800, AENJA_06467
OG0004034	MOUSE44916	AENJA_06781
OG0004034	MOUSE44914, MOUSE44915, MOUSE44913	AENJA_06784
OG0004035	MOUSE28209, MOUSE28210, MOUSE28211	AENJA_07045
OG0004036	MOUSE34175, MOUSE54435, MOUSE51308	AENJA_07123
OG0004037	MOUSE23141, MOUSE23140	AENJA_07206
OG0004038	MOUSE48922	AENJA_07209
OG0004039	MOUSE52165	AENJA_07640
OG0004041	MOUSE28030	AENJA_07773, AENJA_07774
OG0004042	MOUSE26985, MOUSE26987, MOUSE26984, MOUSE26986	AENJA_07854
OG0004043	MOUSE52113, MOUSE52112	AENJA_07877
OG0004044	MOUSE53246, MOUSE53244, MOUSE53243, MOUSE53245	AENJA_07917
OG0004045	MOUSE21064, MOUSE21065, MOUSE21063, MOUSE21066	AENJA_07957
OG0004046	MOUSE37639, MOUSE37640, MOUSE37635, MOUSE37633, MOUSE37641, MOUSE37638, MOUSE37637	AENJA_17400, AENJA_07994
OG0004047	MOUSE06437, MOUSE06436	AENJA_08079
OG0004048	MOUSE35846, MOUSE35844, MOUSE35843, MOUSE35842, MOUSE35845	AENJA_08141
OG0004049	MOUSE44997, MOUSE52155	AENJA_08248
OG0004051	MOUSE05205, MOUSE26476, MOUSE14875, MOUSE14876	AENJA_08973
OG0004052	MOUSE48451	AENJA_09045
OG0004053	MOUSE55188, MOUSE09610, MOUSE09609, MOUSE09608, MOUSE30254	AENJA_09308
OG0004054	MOUSE07133, MOUSE07131, MOUSE07134, MOUSE42809, MOUSE42808, MOUSE42807	AENJA_09386
OG0004055	MOUSE16578, MOUSE16579, MOUSE16577	AENJA_09534, AENJA_10626
OG0004056	MOUSE10234	AENJA_09747
OG0004057	MOUSE39229, MOUSE39230, MOUSE39231	AENJA_09847
OG0004058	MOUSE06723	AENJA_15238
OG0004059	MOUSE42744, MOUSE42745, MOUSE42743	AENJA_10120
OG0004060	MOUSE32149, MOUSE32151, MOUSE32150, MOUSE32152	AENJA_10222
OG0004061	MOUSE33645, MOUSE33647, MOUSE33646, MOUSE33648	AENJA_10245
OG0004062	MOUSE40384, MOUSE40385, MOUSE21178, MOUSE21177, MOUSE03169	AENJA_10281
OG0004063	MOUSE11880, MOUSE11881, MOUSE11879, MOUSE11882	AENJA_10560
OG0004064	MOUSE22630, MOUSE22635, MOUSE22638, MOUSE22632, MOUSE22636, MOUSE22633, MOUSE22634	AENJA_10715
OG0004065	MOUSE34851, MOUSE34850, MOUSE34848	AENJA_10915
OG0004066	MOUSE50438, MOUSE50439	AENJA_10944
OG0004067	MOUSE22149	AENJA_11072, AENJA_11073
OG0004068	MOUSE54651, MOUSE54993	AENJA_11291
OG0004069	MOUSE09407	AENJA_11462
OG0004070	MOUSE38548, MOUSE38549	AENJA_11512
OG0004071	MOUSE23682, MOUSE17774, MOUSE17773, MOUSE17772, MOUSE32856	AENJA_11569
OG0004072	MOUSE05860, MOUSE05861	AENJA_11674
OG0004073	MOUSE02227, MOUSE18280	AENJA_11745
OG0004075	MOUSE46089	AENJA_11909, AENJA_25684
OG0004076	MOUSE13543, MOUSE13542, MOUSE13544, MOUSE13541	AENJA_11962
OG0004077	MOUSE25262, MOUSE25257, MOUSE25259, MOUSE25252, MOUSE25254, MOUSE25253, MOUSE25255, MOUSE25256, MOUSE25261, MOUSE25258, MOUSE25251, MOUSE25260	AENJA_12069, AENJA_11984
OG0004079	MOUSE29728, MOUSE29727, MOUSE29726	AENJA_12149
OG0004080	MOUSE22574, MOUSE22576, MOUSE22573, MOUSE35471	AENJA_12559
OG0004081	MOUSE22887, MOUSE22886, MOUSE22889, MOUSE22885, MOUSE22883, MOUSE22888, MOUSE22890, MOUSE22884	AENJA_12579
OG0004082	MOUSE23096	AENJA_12648
OG0004083	MOUSE07456, MOUSE07454, MOUSE07455	AENJA_12814
OG0004084	MOUSE12641	AENJA_13049
OG0004085	MOUSE22017, MOUSE22016, MOUSE22019, MOUSE22015, MOUSE22018, MOUSE22014	AENJA_13446
OG0004086	MOUSE28013	AENJA_13483, AENJA_16966
OG0004087	MOUSE53249, MOUSE26317, MOUSE26318	AENJA_13678
OG0004088	MOUSE31979, MOUSE31978, MOUSE31977, MOUSE10527, MOUSE10528	AENJA_13695, AENJA_24137
OG0004089	MOUSE52297, MOUSE52296, MOUSE52295	AENJA_13857
OG0004090	MOUSE02539	AENJA_14113
OG0004091	MOUSE20857	AENJA_14498
OG0004092	MOUSE08723, MOUSE08721, MOUSE08722, MOUSE05348, MOUSE05346, MOUSE05347	AENJA_14629
OG0004093	MOUSE39362, MOUSE39363, MOUSE39366, MOUSE39365, MOUSE39364	AENJA_14743
OG0004094	MOUSE32800, MOUSE32802, MOUSE32801, MOUSE32799	AENJA_14786
OG0004095	MOUSE44365, MOUSE44371, MOUSE44373, MOUSE44363, MOUSE44366, MOUSE44369, MOUSE44364, MOUSE44372	AENJA_14906
OG0004096	MOUSE26584, MOUSE24020, MOUSE24022	AENJA_14942
OG0004097	MOUSE30102, MOUSE07203, MOUSE54886, MOUSE12995	AENJA_15032
OG0004098	MOUSE09422, MOUSE09423, MOUSE33196	AENJA_15282
OG0004099	MOUSE43934, MOUSE43936, MOUSE43938, MOUSE43933, MOUSE43935, MOUSE43939, MOUSE43932, MOUSE43937, MOUSE14125	AENJA_15456
OG0004100	MOUSE01972, MOUSE01971	AENJA_16101, AENJA_16102
OG0004101	MOUSE05274, MOUSE05270, MOUSE05271, MOUSE05272, MOUSE05273	AENJA_16349
OG0004102	MOUSE21028, MOUSE21027	AENJA_16425
OG0004103	MOUSE28643	AENJA_16652, AENJA_16649
OG0004104	MOUSE19655, MOUSE19654	AENJA_17043
OG0004105	MOUSE13474, MOUSE13473, MOUSE13475	AENJA_17274
OG0004106	MOUSE34927, MOUSE34928, MOUSE34929	AENJA_17371
OG0004107	MOUSE24392	AENJA_17526
OG0004110	MOUSE09563, MOUSE09564, MOUSE00786	AENJA_17972
OG0004111	MOUSE13376, MOUSE13379, MOUSE13378, MOUSE13377, MOUSE06672	AENJA_17987
OG0004112	MOUSE30305	AENJA_26008
OG0004113	MOUSE40746, MOUSE40745	AENJA_18290
OG0004114	MOUSE20231, MOUSE20233, MOUSE20232, MOUSE20230, MOUSE20229, MOUSE20228	AENJA_18362
OG0004115	MOUSE52504, MOUSE52502	AENJA_18384
OG0004116	MOUSE50972, MOUSE50971	AENJA_18624
OG0004117	MOUSE21546	AENJA_18937
OG0004118	MOUSE39262, MOUSE39263	AENJA_19037
OG0004119	MOUSE43702, MOUSE43701	AENJA_19319
OG0004120	MOUSE11158, MOUSE11156, MOUSE11157, MOUSE11159	AENJA_19470
OG0004121	MOUSE34878, MOUSE34879, MOUSE52300	AENJA_19585
OG0004122	MOUSE25320, MOUSE25316, MOUSE25318, MOUSE25317, MOUSE25319	AENJA_19610
OG0004123	MOUSE50983, MOUSE50980, MOUSE50981, MOUSE50979	AENJA_19882
OG0004124	MOUSE28810, MOUSE21577	AENJA_20051
OG0004125	MOUSE06365, MOUSE06366, MOUSE06362, MOUSE06367, MOUSE06364, MOUSE06363	AENJA_20094
OG0004126	MOUSE51105, MOUSE51104, MOUSE51107, MOUSE16482, MOUSE51106	AENJA_20213
OG0004127	MOUSE21644, MOUSE21643, MOUSE21645, MOUSE21646	AENJA_20390
OG0004128	MOUSE40927, MOUSE18727	AENJA_20435
OG0004129	MOUSE39090, MOUSE39089, MOUSE18916, MOUSE41168	AENJA_20438
OG0004130	MOUSE30313, MOUSE30312, MOUSE30314, MOUSE30315, MOUSE30306	AENJA_20514
OG0004131	MOUSE01061, MOUSE01059, MOUSE01060, MOUSE01065, MOUSE01063, MOUSE01068, MOUSE01066, MOUSE01067, MOUSE01062	AENJA_20546
OG0004132	MOUSE29326, MOUSE29328, MOUSE29327	AENJA_20581
OG0004133	MOUSE22690, MOUSE22691, MOUSE22688, MOUSE22689, MOUSE12619	AENJA_20684
OG0004135	MOUSE38580, MOUSE38581, MOUSE05971	AENJA_21037
OG0004136	MOUSE23425, MOUSE23427, MOUSE23423, MOUSE23424, MOUSE23426	AENJA_21121
OG0004137	MOUSE09691, MOUSE09690	AENJA_21136
OG0004138	MOUSE54459, MOUSE54457, MOUSE54458	AENJA_21636
OG0004138	MOUSE54460	AENJA_21638
OG0004139	MOUSE09412, MOUSE01582	AENJA_22066
OG0004140	MOUSE49614, MOUSE49615, MOUSE49616	AENJA_22122
OG0004141	MOUSE41071, MOUSE41073, MOUSE41072, MOUSE41070, MOUSE54325, MOUSE54326, MOUSE54324, MOUSE54323	AENJA_22209
OG0004142	MOUSE48548, MOUSE48551, MOUSE48549, MOUSE48546, MOUSE48545	AENJA_22247
OG0004143	MOUSE32279, MOUSE32278, MOUSE32280, MOUSE51729	AENJA_22570
OG0004144	MOUSE11375, MOUSE15788, MOUSE15789, MOUSE15790	AENJA_22601
OG0004145	MOUSE07101, MOUSE28099	AENJA_22813
OG0004146	MOUSE37805, MOUSE37806, MOUSE37807	AENJA_22878
OG0004147	MOUSE52328, MOUSE52322, MOUSE52321, MOUSE52323	AENJA_22980
OG0004148	MOUSE04779, MOUSE04772, MOUSE04780	AENJA_23349
OG0004149	MOUSE12935, MOUSE12936, MOUSE12934, MOUSE54015, MOUSE54013, MOUSE54014	AENJA_23391
OG0004150	MOUSE53096	AENJA_23752
OG0004151	MOUSE49543, MOUSE49544, MOUSE49542	AENJA_23954
OG0004153	MOUSE19562	AENJA_24230
OG0004154	MOUSE06794, MOUSE06793, MOUSE06792, MOUSE06791	AENJA_24263
OG0004156	MOUSE39315, MOUSE39316, MOUSE40677, MOUSE40678	AENJA_24369, AENJA_24722
OG0004157	MOUSE53613, MOUSE53617, MOUSE53615, MOUSE53616	AENJA_24370
OG0004158	MOUSE23332, MOUSE23331, MOUSE23329, MOUSE35536, MOUSE35537	AENJA_24429
OG0004159	MOUSE42741, MOUSE07725	AENJA_24852
OG0004160	MOUSE33686	AENJA_25025
OG0004161	MOUSE26104, MOUSE26106, MOUSE26105	AENJA_25182
OG0004162	MOUSE38557, MOUSE38558, MOUSE38556, MOUSE38555	AENJA_25282
OG0004163	MOUSE17263, MOUSE17264, MOUSE17266, MOUSE17265, MOUSE45843, MOUSE45845, MOUSE45844	AENJA_25392
OG0004164	MOUSE00812, MOUSE03436, MOUSE00811, MOUSE00815	AENJA_25479
OG0004166	MOUSE47935, MOUSE47933, MOUSE47931, MOUSE47932, MOUSE47936, MOUSE47930, MOUSE47934, MOUSE47937	AENJA_25748
OG0004167	MOUSE20431, MOUSE20429, MOUSE20428, MOUSE20430	AENJA_26097
OG0004168	MOUSE04507	AENJA_26286
OG0004169	MOUSE06535, MOUSE06534, MOUSE06536	AENJA_26454
OG0004170	MOUSE44203, MOUSE44205, MOUSE44204	AENJA_26593
OG0004171	MOUSE43265, MOUSE43264	AENJA_26685
OG0004214	MOUSE09181, MOUSE09182	AENJA_00165
OG0004215	MOUSE04644, MOUSE04645	AENJA_00310
OG0004216	MOUSE14315	AENJA_00516
OG0004217	MOUSE29608	AENJA_00550
OG0004218	MOUSE21624	AENJA_00935
OG0004219	MOUSE26374, MOUSE26373, MOUSE26372, MOUSE26375	AENJA_01020
OG0004220	MOUSE32294, MOUSE32293	AENJA_01203
OG0004222	MOUSE07263, MOUSE07265	AENJA_01486
OG0004223	MOUSE20000, MOUSE20002, MOUSE19997, MOUSE19998, MOUSE19999	AENJA_01506
OG0004225	MOUSE02495, MOUSE02496, MOUSE35564, MOUSE35565, MOUSE35566	AENJA_01633
OG0004226	MOUSE07340, MOUSE07341, MOUSE07342, MOUSE07343, MOUSE07345	AENJA_01684
OG0004227	MOUSE33778, MOUSE33777, MOUSE36136, MOUSE33779, MOUSE33776, MOUSE36135	AENJA_01705
OG0004228	MOUSE12646	AENJA_01729
OG0004229	MOUSE00997, MOUSE00996, MOUSE00995	AENJA_02064
OG0004231	MOUSE06022, MOUSE06023, MOUSE06024, MOUSE06019, MOUSE06020, MOUSE06021, MOUSE06018	AENJA_02278
OG0004232	MOUSE36556, MOUSE36555	AENJA_02302
OG0004233	MOUSE29462, MOUSE29461, MOUSE29463, MOUSE29464, MOUSE29465, MOUSE35017	AENJA_02374
OG0004234	MOUSE22124, MOUSE22125	AENJA_02411
OG0004235	MOUSE03742, MOUSE03743, MOUSE03741	AENJA_02425
OG0004236	MOUSE03079, MOUSE03080, MOUSE03082, MOUSE03081, MOUSE03083	AENJA_02429
OG0004237	MOUSE30122	AENJA_07147
OG0004239	MOUSE28573, MOUSE28574	AENJA_02668
OG0004240	MOUSE28038	AENJA_03070
OG0004241	MOUSE12604, MOUSE12603	AENJA_03118
OG0004242	MOUSE48579, MOUSE48578	AENJA_03219
OG0004243	MOUSE05781, MOUSE05780	AENJA_03297
OG0004244	MOUSE40608, MOUSE40606, MOUSE40607	AENJA_03379
OG0004245	MOUSE46663, MOUSE01753	AENJA_03416
OG0004246	MOUSE05244, MOUSE05247, MOUSE05246, MOUSE05245, MOUSE05248, MOUSE05250, MOUSE05243, MOUSE05249	AENJA_08975, AENJA_03476
OG0004247	MOUSE50555, MOUSE50557, MOUSE50558, MOUSE50559, MOUSE50556	AENJA_03521, AENJA_03518
OG0004248	MOUSE28543, MOUSE28542	AENJA_03763
OG0004249	MOUSE36762, MOUSE36761	AENJA_03888
OG0004251	MOUSE37097, MOUSE37098, MOUSE37099, MOUSE37096	AENJA_20691
OG0004252	MOUSE32135, MOUSE32137, MOUSE32136	AENJA_04057
OG0004253	MOUSE46486, MOUSE38017	AENJA_04321
OG0004254	MOUSE47893, MOUSE47895, MOUSE47891	AENJA_04427, AENJA_09254
OG0004255	MOUSE52729, MOUSE52728	AENJA_21176, AENJA_04555
OG0004257	MOUSE15260, MOUSE15269, MOUSE15262, MOUSE15267, MOUSE15270, MOUSE15271, MOUSE15258, MOUSE15256	AENJA_04594
OG0004259	MOUSE51558, MOUSE51557, MOUSE51556	AENJA_05091
OG0004260	MOUSE27705	AENJA_05573
OG0004261	MOUSE18953	AENJA_25277, AENJA_13929, AENJA_22921, AENJA_22459, AENJA_05609
OG0004262	MOUSE07848, MOUSE07849, MOUSE07847, MOUSE07846, MOUSE07845, MOUSE07850, MOUSE07851	AENJA_05767
OG0004263	MOUSE23322, MOUSE23323	AENJA_05819
OG0004264	MOUSE21145, MOUSE21144, MOUSE47780, MOUSE47777, MOUSE47776, MOUSE47778	AENJA_05851
OG0004265	MOUSE31256, MOUSE31255, MOUSE31257, MOUSE31254	AENJA_06209
OG0004267	MOUSE41756, MOUSE41753, MOUSE41755, MOUSE41757, MOUSE41754, MOUSE47148, MOUSE47147	AENJA_06337
OG0004268	MOUSE43767	AENJA_06438
OG0004269	MOUSE21279	AENJA_06472
OG0004270	MOUSE30646, MOUSE30645, MOUSE30642, MOUSE30643	AENJA_06731
OG0004271	MOUSE07012, MOUSE07011, MOUSE07006, MOUSE07010, MOUSE07007	AENJA_06979
OG0004272	MOUSE10182, MOUSE10181	AENJA_06984
OG0004273	MOUSE03740, MOUSE03739	AENJA_07053
OG0004274	MOUSE49164, MOUSE49162, MOUSE49165, MOUSE49163	AENJA_07138
OG0004275	MOUSE14507, MOUSE14506, MOUSE40862	AENJA_07307
OG0004276	MOUSE13591, MOUSE13590, MOUSE13592	AENJA_07382
OG0004278	MOUSE32307, MOUSE32308	AENJA_07644, AENJA_08435
OG0004279	MOUSE32542, MOUSE32541, MOUSE32540	AENJA_17815
OG0004281	MOUSE15895	AENJA_20214
OG0004281	MOUSE15894	AENJA_13461
OG0004282	MOUSE34385, MOUSE18208, MOUSE34384, MOUSE19008	AENJA_07918
OG0004283	MOUSE36391, MOUSE36394	AENJA_07931
OG0004283	MOUSE36392, MOUSE36393, MOUSE36395	AENJA_19675
OG0004284	MOUSE36220, MOUSE36221, MOUSE36222, MOUSE36219	AENJA_07958
OG0004285	MOUSE09549, MOUSE09548	AENJA_08157
OG0004286	MOUSE38183	AENJA_08421
OG0004287	MOUSE07181	AENJA_10695
OG0004287	MOUSE07182	AENJA_08479
OG0004288	MOUSE13242, MOUSE13240, MOUSE13241	AENJA_08494, AENJA_09224
OG0004289	MOUSE11686	AENJA_08571
OG0004290	MOUSE49088, MOUSE49087, MOUSE49091, MOUSE50496	AENJA_08634
OG0004291	MOUSE49955	AENJA_08666
OG0004292	MOUSE22126	AENJA_08709, AENJA_21597
OG0004294	MOUSE45827, MOUSE45825, MOUSE45826, MOUSE23646	AENJA_08948
OG0004295	MOUSE01535	AENJA_08995
OG0004296	MOUSE36887, MOUSE36888, MOUSE36886	AENJA_22026, AENJA_09137
OG0004297	MOUSE17548, MOUSE17547	AENJA_09281
OG0004298	MOUSE45340, MOUSE45341, MOUSE45346, MOUSE45345, MOUSE45344, MOUSE45343, MOUSE02024, MOUSE02023, MOUSE45342	AENJA_09310
OG0004300	MOUSE09385, MOUSE09382, MOUSE09383, MOUSE09381, MOUSE09384	AENJA_09414
OG0004301	MOUSE20508, MOUSE20509	AENJA_09948, AENJA_09950, AENJA_11810
OG0004302	MOUSE10622	AENJA_11814
OG0004303	MOUSE22704, MOUSE22703	AENJA_10102
OG0004304	MOUSE37269, MOUSE37270, MOUSE37272, MOUSE37273, MOUSE37268, MOUSE37271	AENJA_10126
OG0004305	MOUSE01348, MOUSE01351, MOUSE01349, MOUSE01350	AENJA_10671
OG0004306	MOUSE09333, MOUSE09332, MOUSE09330	AENJA_10728
OG0004307	MOUSE06376	AENJA_10811
OG0004308	MOUSE54690	AENJA_10896
OG0004310	MOUSE48396, MOUSE48397	AENJA_11180, AENJA_23448
OG0004311	MOUSE48412, MOUSE48411, MOUSE44890, MOUSE44889, MOUSE44891	AENJA_14028, AENJA_11212
OG0004312	MOUSE24379	AENJA_11219
OG0004314	MOUSE24075, MOUSE24076, MOUSE25664, MOUSE25666, MOUSE25669, MOUSE25668, MOUSE25667, MOUSE25665	AENJA_11558
OG0004315	MOUSE46706, MOUSE46707, MOUSE46703, MOUSE46704, MOUSE46705	AENJA_11716
OG0004316	MOUSE29532, MOUSE38350, MOUSE29529	AENJA_11759
OG0004317	MOUSE37915, MOUSE37917, MOUSE37918	AENJA_11806
OG0004318	MOUSE06386, MOUSE06388, MOUSE06387	AENJA_11868
OG0004319	MOUSE45846, MOUSE39474	AENJA_12058
OG0004321	MOUSE01005, MOUSE01006, MOUSE01004, MOUSE01007	AENJA_12158
OG0004322	MOUSE09310, MOUSE09311, MOUSE09309, MOUSE09312	AENJA_12403
OG0004323	MOUSE00464	AENJA_16766, AENJA_12482
OG0004324	MOUSE30540, MOUSE29117, MOUSE30541	AENJA_12557
OG0004326	MOUSE39580, MOUSE39581	AENJA_12664
OG0004327	MOUSE45352, MOUSE45353, MOUSE45351, MOUSE45350	AENJA_12793, AENJA_24731
OG0004328	MOUSE28525, MOUSE28526	AENJA_12798
OG0004330	MOUSE11737, MOUSE11736, MOUSE11739	AENJA_13252
OG0004331	MOUSE07090, MOUSE07087, MOUSE07083, MOUSE07084	AENJA_13331
OG0004332	MOUSE51031	AENJA_13463
OG0004333	MOUSE13723, MOUSE13724, MOUSE13722, MOUSE13721	AENJA_13634
OG0004334	MOUSE33472	AENJA_13654
OG0004334	MOUSE33467, MOUSE33466	AENJA_26354
OG0004335	MOUSE48742	AENJA_13686
OG0004336	MOUSE49294, MOUSE49293, MOUSE32073, MOUSE28234, MOUSE28233	AENJA_13746
OG0004337	MOUSE30946, MOUSE30945	AENJA_13913
OG0004338	MOUSE45178	AENJA_14330
OG0004341	MOUSE05911, MOUSE05910, MOUSE05912	AENJA_15048
OG0004342	MOUSE29662, MOUSE29663, MOUSE29661	AENJA_15096
OG0004343	MOUSE46770, MOUSE46768, MOUSE46769, MOUSE46771	AENJA_15517
OG0004344	MOUSE55065, MOUSE30119, MOUSE55066, MOUSE55068, MOUSE55063	AENJA_15963
OG0004345	MOUSE25404	AENJA_16155
OG0004346	MOUSE31797, MOUSE31795	AENJA_16250, AENJA_16249
OG0004347	MOUSE38022, MOUSE38020	AENJA_16598
OG0004348	MOUSE53695, MOUSE53694, MOUSE53693	AENJA_16800
OG0004349	MOUSE07130	AENJA_16835
OG0004350	MOUSE02258, MOUSE02259, MOUSE02261, MOUSE02262, MOUSE02260, MOUSE02263, MOUSE02255, MOUSE02256, MOUSE18112	AENJA_16841
OG0004351	MOUSE41483, MOUSE41484, MOUSE41482	AENJA_16867
OG0004352	MOUSE22864, MOUSE22867, MOUSE41445, MOUSE41441, MOUSE41442, MOUSE41443, MOUSE41444	AENJA_16982
OG0004353	MOUSE41472, MOUSE41471	AENJA_17017
OG0004354	MOUSE02755, MOUSE02756	AENJA_17022
OG0004355	MOUSE02267	AENJA_17231
OG0004356	MOUSE15442	AENJA_17320
OG0004357	MOUSE08806, MOUSE21854, MOUSE21856, MOUSE21855	AENJA_17547
OG0004358	MOUSE40773, MOUSE40771, MOUSE40770	AENJA_18672, AENJA_18047
OG0004359	MOUSE55133, MOUSE55132	AENJA_18134
OG0004360	MOUSE03721, MOUSE03720, MOUSE03719	AENJA_18596
OG0004362	MOUSE05512, MOUSE05511, MOUSE10972, MOUSE10971	AENJA_19062
OG0004364	MOUSE35772	AENJA_19146
OG0004365	MOUSE51413, MOUSE51418, MOUSE51417, MOUSE51416, MOUSE51415, MOUSE51414, MOUSE51412	AENJA_19212
OG0004366	MOUSE49590, MOUSE49591, MOUSE49589	AENJA_19317
OG0004367	MOUSE18216	AENJA_19374
OG0004368	MOUSE24232, MOUSE17646, MOUSE17643	AENJA_19702
OG0004369	MOUSE25297, MOUSE25296	AENJA_19753
OG0004370	MOUSE38443, MOUSE38444, MOUSE38442	AENJA_24515
OG0004370	MOUSE38441, MOUSE38440	AENJA_19903
OG0004371	MOUSE34037, MOUSE35747, MOUSE35748, MOUSE35745	AENJA_19958
OG0004372	MOUSE33702, MOUSE33701	AENJA_23131, AENJA_23132
OG0004373	MOUSE33704, MOUSE33706, MOUSE33703, MOUSE33708, MOUSE33707	AENJA_20328
OG0004374	MOUSE05859	AENJA_20422
OG0004375	MOUSE27748, MOUSE27752, MOUSE27751, MOUSE27749	AENJA_20974
OG0004376	MOUSE38008, MOUSE02770, MOUSE02768	AENJA_21249
OG0004377	MOUSE32267, MOUSE32266, MOUSE32265	AENJA_21485
OG0004378	MOUSE04545, MOUSE04543, MOUSE04542, MOUSE04544, MOUSE04546, MOUSE04547, MOUSE04549, MOUSE04550	AENJA_21608
OG0004379	MOUSE44206, MOUSE44207, MOUSE41930	AENJA_21681
OG0004380	MOUSE23529, MOUSE23527, MOUSE23526, MOUSE41927	AENJA_21685
OG0004381	MOUSE30487, MOUSE30486	AENJA_21950
OG0004382	MOUSE10343, MOUSE10344, MOUSE10341, MOUSE10346, MOUSE10345, MOUSE10342, MOUSE10347	AENJA_22037
OG0004383	MOUSE07185, MOUSE07183, MOUSE07184	AENJA_22354
OG0004384	MOUSE49921, MOUSE49917, MOUSE49919, MOUSE49918, MOUSE49920	AENJA_22523
OG0004385	MOUSE25523, MOUSE25525, MOUSE25527, MOUSE25524, MOUSE25526	AENJA_22615
OG0004389	MOUSE33592, MOUSE33594, MOUSE33593	AENJA_23497
OG0004390	MOUSE23819, MOUSE23821, MOUSE23820	AENJA_23655
OG0004391	MOUSE30036, MOUSE30035, MOUSE03552, MOUSE03553	AENJA_23704
OG0004392	MOUSE00907, MOUSE00906	AENJA_23712
OG0004393	MOUSE21203	AENJA_23907
OG0004395	MOUSE02299, MOUSE02301	AENJA_24372
OG0004396	MOUSE34518, MOUSE34517, MOUSE34514, MOUSE34513, MOUSE34519, MOUSE34516, MOUSE34515	AENJA_24530
OG0004397	MOUSE43697, MOUSE19003, MOUSE19004	AENJA_25166
OG0004398	MOUSE00015, MOUSE00014	AENJA_25317
OG0004399	MOUSE40991, MOUSE14401	AENJA_25524
OG0004400	MOUSE18981, MOUSE18980	AENJA_25584
OG0004401	MOUSE07626, MOUSE53866	AENJA_25597
OG0004402	MOUSE36321, MOUSE36320	AENJA_25980
OG0004403	MOUSE44867, MOUSE44868, MOUSE44866	AENJA_26375
OG0004405	MOUSE54239	AENJA_26485
OG0004406	MOUSE20105, MOUSE07110, MOUSE07109	AENJA_26544
OG0004407	MOUSE07696, MOUSE07698, MOUSE07695, MOUSE07703, MOUSE07700, MOUSE07699, MOUSE07697	AENJA_26601
OG0004408	MOUSE45144, MOUSE45145, MOUSE45143, MOUSE45139, MOUSE45140, MOUSE45138, MOUSE45141, MOUSE45142	AENJA_26831
OG0004459	MOUSE21393, MOUSE21392	AENJA_00105
OG0004460	MOUSE23588	AENJA_10602, AENJA_00174
OG0004461	MOUSE01980, MOUSE01979, MOUSE18271, MOUSE18273	AENJA_00187
OG0004462	MOUSE47590, MOUSE47588	AENJA_00195
OG0004463	MOUSE37584, MOUSE03976, MOUSE03975, MOUSE03974	AENJA_00263
OG0004465	MOUSE00406, MOUSE00407, MOUSE00408	AENJA_00361
OG0004467	MOUSE37804, MOUSE37802	AENJA_00451
OG0004468	MOUSE26677, MOUSE26678	AENJA_00461
OG0004471	MOUSE22041, MOUSE22038, MOUSE22037	AENJA_00776
OG0004472	MOUSE39321, MOUSE39322, MOUSE39320	AENJA_00868
OG0004473	MOUSE02672	AENJA_00871
