Orthogroup	MOUSE	NEMVE
OG0003442	MOUSE53489, MOUSE53488, MOUSE53490, MOUSE55179, MOUSE55178	NEMVE13895
OG0003443	MOUSE00337, MOUSE07443	NEMVE23998
OG0003444	MOUSE45924, MOUSE45923	NEMVE04612
OG0003445	MOUSE25522, MOUSE25521	NEMVE08389, NEMVE01424
OG0003445	MOUSE37109, MOUSE37108, MOUSE37107	NEMVE14554
OG0003447	MOUSE39104, MOUSE39107	NEMVE24666
OG0003448	MOUSE43761, MOUSE43760	NEMVE10129
OG0003449	MOUSE15177	NEMVE09976, NEMVE11728, NEMVE00441
OG0003450	MOUSE03860, MOUSE03859, MOUSE03861	NEMVE23497
OG0003451	MOUSE16031, MOUSE16030, MOUSE16029, MOUSE16028, MOUSE16025, MOUSE16026, MOUSE16027	NEMVE07235
OG0003452	MOUSE46624, MOUSE46622, MOUSE46621	NEMVE21083, NEMVE23965
OG0003454	MOUSE05740, MOUSE24875, MOUSE24874, MOUSE24873	NEMVE14065
OG0003455	MOUSE40732, MOUSE40731, MOUSE40730, MOUSE30463, MOUSE30462	NEMVE24559, NEMVE20985
OG0003456	MOUSE05067, MOUSE05068, MOUSE38598	NEMVE14823
OG0003457	MOUSE21532, MOUSE21533, MOUSE21534, MOUSE06864	NEMVE18246, NEMVE18245
OG0003458	MOUSE13623, MOUSE13621, MOUSE13619	NEMVE04918
OG0003459	MOUSE18751, MOUSE07439	NEMVE06913, NEMVE20106
OG0003460	MOUSE18655	NEMVE19324
OG0003461	MOUSE17244, MOUSE17243	NEMVE23166
OG0003462	MOUSE50378, MOUSE50373	NEMVE15109
OG0003463	MOUSE24565, MOUSE24563	NEMVE08123
OG0003464	MOUSE38665, MOUSE38667, MOUSE38664, MOUSE38666	NEMVE21995, NEMVE25422
OG0003465	MOUSE25414, MOUSE25415	NEMVE00981
OG0003466	MOUSE21260	NEMVE19302
OG0003467	MOUSE13943	NEMVE14975, NEMVE20626, NEMVE11976
OG0003468	MOUSE07045, MOUSE07044	NEMVE01555
OG0003469	MOUSE50469, MOUSE50470, MOUSE50468	NEMVE23482
OG0003470	MOUSE19772, MOUSE19770, MOUSE19769, MOUSE19771	NEMVE08394
OG0003471	MOUSE18810	NEMVE13566
OG0003472	MOUSE55353, MOUSE55352, MOUSE55354	NEMVE23741
OG0003473	MOUSE51179, MOUSE16143, MOUSE16144, MOUSE51178, MOUSE51177	NEMVE02684
OG0003474	MOUSE13415, MOUSE13416, MOUSE34026, MOUSE34025, MOUSE34024, MOUSE34027, MOUSE34028	NEMVE00065
OG0003475	MOUSE15813	NEMVE00257
OG0003476	MOUSE25016, MOUSE25013, MOUSE25015, MOUSE25014	NEMVE12591
OG0003477	MOUSE21747	NEMVE15677, NEMVE14421
OG0003478	MOUSE07743, MOUSE07745, MOUSE07744	NEMVE14744
OG0003479	MOUSE23604, MOUSE40904, MOUSE23605, MOUSE40905	NEMVE22549
OG0003480	MOUSE18536, MOUSE18530, MOUSE18537, MOUSE18534, MOUSE18535, MOUSE18531, MOUSE18532, MOUSE18533	NEMVE09026
OG0003483	MOUSE08689, MOUSE08688, MOUSE08690, MOUSE08691, MOUSE08693, MOUSE08692, MOUSE08687, MOUSE08686, MOUSE08685	NEMVE22468
OG0003484	MOUSE19757, MOUSE51960	NEMVE21744
OG0003486	MOUSE32199, MOUSE32197, MOUSE32198	NEMVE08417, NEMVE11925
OG0003487	MOUSE30691, MOUSE30690, MOUSE30689, MOUSE30692	NEMVE22483
OG0003488	MOUSE21562, MOUSE21560, MOUSE21559, MOUSE21561, MOUSE21563	NEMVE05426
OG0003489	MOUSE34375, MOUSE52013, MOUSE52012, MOUSE52014, MOUSE52011	NEMVE05755
OG0003490	MOUSE16566, MOUSE16648, MOUSE16565, MOUSE16649, MOUSE16567, MOUSE16563, MOUSE16653, MOUSE12490	NEMVE07514
OG0003491	MOUSE22818, MOUSE12558, MOUSE12559	NEMVE14708
OG0003492	MOUSE40447, MOUSE20897, MOUSE20898	NEMVE06260
OG0003493	MOUSE33120, MOUSE33121, MOUSE33118, MOUSE33114, MOUSE33112	NEMVE15798
OG0003496	MOUSE50055, MOUSE50054	NEMVE20920
OG0003496	MOUSE50057, MOUSE50056, MOUSE50058	NEMVE24665, NEMVE12137
OG0003497	MOUSE50976, MOUSE50975, MOUSE50974	NEMVE01002
OG0003498	MOUSE36292, MOUSE36293, MOUSE36290, MOUSE36291, MOUSE36294	NEMVE10613, NEMVE20419
OG0003499	MOUSE43680, MOUSE43679	NEMVE25845
OG0003500	MOUSE27416	NEMVE05089, NEMVE12196
OG0003501	MOUSE01539, MOUSE01540, MOUSE01542, MOUSE01538	NEMVE13383
OG0003502	MOUSE38147, MOUSE38146, MOUSE38151, MOUSE38150, MOUSE38149	NEMVE06419
OG0003503	MOUSE06408, MOUSE06409	NEMVE14218, NEMVE14261
OG0003504	MOUSE37889, MOUSE05933, MOUSE05932, MOUSE05931	NEMVE05266, NEMVE14390
OG0003505	MOUSE49223, MOUSE49221, MOUSE49219, MOUSE49218, MOUSE49220	NEMVE05913
OG0003506	MOUSE03286, MOUSE03285, MOUSE12599, MOUSE48045, MOUSE48046	NEMVE25216
OG0003507	MOUSE01525, MOUSE01524, MOUSE33553	NEMVE06192
OG0003508	MOUSE53216, MOUSE26338	NEMVE10416
OG0003509	MOUSE04147	NEMVE10409
OG0003510	MOUSE09300, MOUSE09301, MOUSE49518, MOUSE49517	NEMVE09335
OG0003511	MOUSE10318, MOUSE10316, MOUSE10321, MOUSE10317, MOUSE10320, MOUSE10319, MOUSE10315, MOUSE10314, MOUSE10313	NEMVE22014, NEMVE01517
OG0003512	MOUSE37510, MOUSE37508, MOUSE37507, MOUSE37509	NEMVE20614, NEMVE08803, NEMVE19792
OG0003513	MOUSE23286, MOUSE23284, MOUSE32687	NEMVE14528
OG0003515	MOUSE12958, MOUSE12957, MOUSE29744, MOUSE29743, MOUSE29746, MOUSE29745	NEMVE07802
OG0003516	MOUSE21436, MOUSE21437, MOUSE21434, MOUSE21435	NEMVE22943, NEMVE13148
OG0003517	MOUSE20463, MOUSE20462, MOUSE20459, MOUSE02214, MOUSE02215	NEMVE22199
OG0003518	MOUSE19878, MOUSE19877	NEMVE07929
OG0003519	MOUSE11368, MOUSE11372, MOUSE11374, MOUSE11371, MOUSE11369, MOUSE11370	NEMVE22344
OG0003520	MOUSE11355, MOUSE11358, MOUSE11356, MOUSE11357, MOUSE11354, MOUSE07033, MOUSE07034, MOUSE07035	NEMVE01051
OG0003521	MOUSE45229	NEMVE25988, NEMVE22072
OG0003521	MOUSE45228, MOUSE45232, MOUSE45231, MOUSE45230, MOUSE45227	NEMVE15787, NEMVE15788
OG0003522	MOUSE52171, MOUSE52168, MOUSE52169, MOUSE52172, MOUSE52170	NEMVE24059
OG0003523	MOUSE15422, MOUSE15423	NEMVE07334
OG0003524	MOUSE34476, MOUSE34477	NEMVE20753, NEMVE23630
OG0003527	MOUSE45108, MOUSE45105, MOUSE45106	NEMVE02209
OG0003528	MOUSE12507	NEMVE12358, NEMVE13793
OG0003529	MOUSE22567, MOUSE22566, MOUSE22564, MOUSE22561, MOUSE22565, MOUSE22562, MOUSE22563, MOUSE05554, MOUSE05555	NEMVE22936
OG0003531	MOUSE27520, MOUSE20441	NEMVE23009
OG0003532	MOUSE21921	NEMVE01942
OG0003533	MOUSE10863, MOUSE10865, MOUSE10864	NEMVE21770
OG0003535	MOUSE12781, MOUSE00942, MOUSE00948, MOUSE00943	NEMVE18138, NEMVE18330
OG0003536	MOUSE28282, MOUSE28283, MOUSE06551, MOUSE06549, MOUSE06547, MOUSE06548, MOUSE06550	NEMVE23719
OG0003537	MOUSE35903, MOUSE35905, MOUSE35906, MOUSE35902	NEMVE15401
OG0003537	MOUSE35904	NEMVE22084
OG0003538	MOUSE21443	NEMVE24834
OG0003539	MOUSE48000, MOUSE48003	NEMVE14225
OG0003541	MOUSE49870, MOUSE49872, MOUSE49868, MOUSE49869, MOUSE49874, MOUSE49873, MOUSE49871	NEMVE05768
OG0003542	MOUSE46221, MOUSE46219, MOUSE46218, MOUSE46220	NEMVE05244
OG0003543	MOUSE32048, MOUSE32047	NEMVE21904
OG0003544	MOUSE34150, MOUSE34151	NEMVE21778
OG0003545	MOUSE05147, MOUSE05148, MOUSE45984, MOUSE05146, MOUSE05145	NEMVE09118
OG0003546	MOUSE32868, MOUSE23969, MOUSE23968	NEMVE00903
OG0003547	MOUSE47144, MOUSE47146, MOUSE47143, MOUSE47142, MOUSE47145	NEMVE21707
OG0003548	MOUSE36205, MOUSE36206, MOUSE36204	NEMVE24045
OG0003549	MOUSE00103, MOUSE00104, MOUSE00102, MOUSE54471, MOUSE54470, MOUSE54469	NEMVE22192
OG0003550	MOUSE38958, MOUSE26420	NEMVE14633
OG0003551	MOUSE48878, MOUSE48877, MOUSE48875, MOUSE48876, MOUSE32666	NEMVE25468
OG0003552	MOUSE30902, MOUSE30901, MOUSE30899	NEMVE13583
OG0003554	MOUSE20958, MOUSE20957, MOUSE20956	NEMVE05007
OG0003555	MOUSE05997, MOUSE05993, MOUSE05996, MOUSE05994, MOUSE05992, MOUSE05991, MOUSE05998, MOUSE05999, MOUSE06000	NEMVE10803, NEMVE10802
OG0003556	MOUSE29223, MOUSE29227, MOUSE29228, MOUSE29225, MOUSE29226, MOUSE29224	NEMVE17151
OG0003557	MOUSE11069, MOUSE11070	NEMVE12283
OG0003558	MOUSE51603	NEMVE23552
OG0003560	MOUSE07074, MOUSE07075, MOUSE07078, MOUSE07079, MOUSE07080, MOUSE07076	NEMVE06594
OG0003561	MOUSE00519, MOUSE00518, MOUSE38762, MOUSE38760, MOUSE38763, MOUSE38759, MOUSE00521, MOUSE38761	NEMVE01009, NEMVE02397
OG0003562	MOUSE13546, MOUSE28194, MOUSE28193, MOUSE13545	NEMVE13820
OG0003563	MOUSE46114, MOUSE46115, MOUSE46111	NEMVE09047
OG0003564	MOUSE21830, MOUSE21834, MOUSE21832, MOUSE21831, MOUSE09522	NEMVE07651, NEMVE05001
OG0003565	MOUSE47811, MOUSE47813, MOUSE47812	NEMVE24799
OG0003566	MOUSE45915, MOUSE45914, MOUSE45913, MOUSE17313, MOUSE17315, MOUSE17312, MOUSE17314	NEMVE24534
OG0003567	MOUSE15052, MOUSE15050	NEMVE14039
OG0003568	MOUSE37469, MOUSE37467, MOUSE37468, MOUSE37466	NEMVE23185
OG0003570	MOUSE24262, MOUSE24261, MOUSE24263	NEMVE24756
OG0003571	MOUSE32077, MOUSE32078, MOUSE32079, MOUSE32076, MOUSE49279	NEMVE07104, NEMVE21760
OG0003573	MOUSE46298, MOUSE46296, MOUSE46297, MOUSE46294	NEMVE15669
OG0003577	MOUSE32680, MOUSE32679, MOUSE32681	NEMVE01484
OG0003578	MOUSE35794, MOUSE35795, MOUSE35798, MOUSE35790, MOUSE35791, MOUSE35793	NEMVE14882, NEMVE12325
OG0003579	MOUSE02860, MOUSE02859, MOUSE31635, MOUSE31636, MOUSE31637	NEMVE14468
OG0003581	MOUSE45635	NEMVE02408
OG0003582	MOUSE53584, MOUSE23612, MOUSE53583, MOUSE23611	NEMVE05180
OG0003598	MOUSE26068, MOUSE26067	NEMVE09849
OG0003599	MOUSE19100, MOUSE19099, MOUSE19101, MOUSE19098	NEMVE20749, NEMVE06057
OG0003601	MOUSE35209, MOUSE35208, MOUSE35210	NEMVE01801
OG0003603	MOUSE06009, MOUSE06011, MOUSE06013, MOUSE06012, MOUSE06010	NEMVE12029, NEMVE13720
OG0003604	MOUSE04686, MOUSE04687, MOUSE04688, MOUSE37459	NEMVE14417
OG0003606	MOUSE34332, MOUSE34333	NEMVE07584
OG0003606	MOUSE34331	NEMVE07605
OG0003608	MOUSE23913, MOUSE23911	NEMVE19157
OG0003610	MOUSE35714, MOUSE35715, MOUSE35712, MOUSE35713, MOUSE35717	NEMVE07493, NEMVE14129
OG0003611	MOUSE03230, MOUSE03228, MOUSE03229	NEMVE07655, NEMVE15407
OG0003612	MOUSE17712, MOUSE17715, MOUSE17714	NEMVE22973
OG0003613	MOUSE52720, MOUSE52719, MOUSE49624	NEMVE08287
OG0003615	MOUSE18457, MOUSE13209, MOUSE13208	NEMVE03122
OG0003616	MOUSE41038, MOUSE41039, MOUSE41037	NEMVE22796
OG0003617	MOUSE15713	NEMVE04879, NEMVE02770
OG0003618	MOUSE21564	NEMVE14538
OG0003619	MOUSE54881, MOUSE54882, MOUSE02201, MOUSE19314	NEMVE25213
OG0003620	MOUSE35127, MOUSE35128	NEMVE14400
OG0003621	MOUSE44995	NEMVE24715
OG0003622	MOUSE28010, MOUSE28008, MOUSE28009	NEMVE09372
OG0003624	MOUSE09386, MOUSE09387	NEMVE13806, NEMVE20665
OG0003625	MOUSE53422	NEMVE23563
OG0003626	MOUSE50478, MOUSE50479, MOUSE50480, MOUSE50477, MOUSE50481	NEMVE11761
OG0003629	MOUSE29983, MOUSE29984, MOUSE29981, MOUSE29982	NEMVE13677
OG0003630	MOUSE46274	NEMVE01474
OG0003632	MOUSE34977, MOUSE29457, MOUSE29458	NEMVE09812
OG0003633	MOUSE45040, MOUSE45041, MOUSE45037, MOUSE45039, MOUSE45038, MOUSE45036	NEMVE24448
OG0003634	MOUSE34995, MOUSE34996	NEMVE09286, NEMVE17797
OG0003635	MOUSE55664	NEMVE17691
OG0003638	MOUSE07871	NEMVE14258
OG0003639	MOUSE04482, MOUSE04483, MOUSE04481	NEMVE05431
OG0003640	MOUSE06258, MOUSE06259, MOUSE23351	NEMVE08833, NEMVE05947, NEMVE23505, NEMVE05945, NEMVE13097
OG0003641	MOUSE19690, MOUSE28969, MOUSE28970, MOUSE28971	NEMVE25925, NEMVE21020
OG0003642	MOUSE51394	NEMVE13366
OG0003642	MOUSE51395	NEMVE01082
OG0003643	MOUSE23455, MOUSE23454	NEMVE21963
OG0003644	MOUSE25659, MOUSE25655, MOUSE25658	NEMVE14219, NEMVE19898
OG0003645	MOUSE14260, MOUSE03754, MOUSE03756, MOUSE03755	NEMVE06456, NEMVE06446
OG0003646	MOUSE51957	NEMVE06017
OG0003647	MOUSE10329, MOUSE10327	NEMVE10850
OG0003647	MOUSE10330	NEMVE18107
OG0003648	MOUSE35777, MOUSE35776, MOUSE35779, MOUSE35778	NEMVE10380
OG0003649	MOUSE18455	NEMVE10970
OG0003650	MOUSE29151, MOUSE29150, MOUSE29148, MOUSE29149, MOUSE29147	NEMVE01779
OG0003651	MOUSE28186, MOUSE32014, MOUSE32016, MOUSE32015, MOUSE32017, MOUSE32012, MOUSE32013	NEMVE07230
OG0003652	MOUSE51309, MOUSE00670	NEMVE14170
OG0003655	MOUSE00092, MOUSE00091, MOUSE38828	NEMVE21782
OG0003656	MOUSE52004, MOUSE52005, MOUSE30702	NEMVE23361
OG0003658	MOUSE39824	NEMVE14339
OG0003659	MOUSE05800, MOUSE05799, MOUSE05801	NEMVE01974
OG0003661	MOUSE02399, MOUSE02398	NEMVE00922
OG0003662	MOUSE00931, MOUSE00930, MOUSE00932, MOUSE40409, MOUSE40410, MOUSE40406, MOUSE40408, MOUSE40407	NEMVE08035
OG0003664	MOUSE03909, MOUSE03912, MOUSE03911, MOUSE03910	NEMVE07963
OG0003665	MOUSE07285	NEMVE22002, NEMVE13012, NEMVE21940
OG0003667	MOUSE15239, MOUSE15238	NEMVE05425
OG0003668	MOUSE52218, MOUSE54951, MOUSE54950, MOUSE54949, MOUSE54948, MOUSE52219, MOUSE52216, MOUSE52217	NEMVE14297
OG0003669	MOUSE32721, MOUSE32722, MOUSE32723, MOUSE32720, MOUSE32719, MOUSE32718	NEMVE07090
OG0003671	MOUSE21089, MOUSE03153	NEMVE14323
OG0003672	MOUSE03769, MOUSE03770	NEMVE08668
OG0003673	MOUSE52124, MOUSE52123, MOUSE52122, MOUSE52125	NEMVE10750
OG0003673	MOUSE16463, MOUSE16464	NEMVE16428
OG0003674	MOUSE03963, MOUSE03964	NEMVE05251
OG0003675	MOUSE53285, MOUSE53287, MOUSE53284, MOUSE53286, MOUSE53283	NEMVE14081
OG0003676	MOUSE25609	NEMVE21802
OG0003676	MOUSE53232, MOUSE53233	NEMVE07553
OG0003677	MOUSE26179, MOUSE25068, MOUSE25069, MOUSE05328	NEMVE22425
OG0003678	MOUSE33350, MOUSE33349, MOUSE33347, MOUSE33348, MOUSE50401, MOUSE50400	NEMVE25356
OG0003679	MOUSE15732, MOUSE25049, MOUSE25050	NEMVE11368
OG0003680	MOUSE02511, MOUSE02510, MOUSE02508, MOUSE02509, MOUSE02513, MOUSE02514, MOUSE22063, MOUSE22062	NEMVE13143
OG0003681	MOUSE14464, MOUSE27092, MOUSE27091	NEMVE01693
OG0003682	MOUSE24620, MOUSE24619	NEMVE22975
OG0003682	MOUSE24622, MOUSE24623	NEMVE12062
OG0003683	MOUSE20043, MOUSE20045	NEMVE21208
OG0003683	MOUSE20046	NEMVE25273
OG0003684	MOUSE23198, MOUSE23196, MOUSE23195, MOUSE23197	NEMVE10127
OG0003684	MOUSE23199	NEMVE10124
OG0003685	MOUSE32370, MOUSE32367, MOUSE32369, MOUSE32368, MOUSE51976, MOUSE51974, MOUSE51975	NEMVE07449
OG0003686	MOUSE49108, MOUSE49109, MOUSE49107, MOUSE49105, MOUSE49106, MOUSE49104, MOUSE49103, MOUSE49102, MOUSE49101, MOUSE49099	NEMVE09181
OG0003687	MOUSE02568, MOUSE02567, MOUSE05366, MOUSE22110, MOUSE22109	NEMVE23894, NEMVE12128
OG0003689	MOUSE05393, MOUSE05394, MOUSE26456, MOUSE26455, MOUSE26457	NEMVE15357
OG0003690	MOUSE07036, MOUSE07037, MOUSE07038	NEMVE15068
OG0003691	MOUSE48085, MOUSE48086, MOUSE48087	NEMVE21817, NEMVE16405
OG0003692	MOUSE02817, MOUSE02816, MOUSE02818	NEMVE20806, NEMVE11090
OG0003693	MOUSE41191, MOUSE41190, MOUSE11267, MOUSE11266, MOUSE11265	NEMVE09308
OG0003694	MOUSE30782	NEMVE22408
OG0003695	MOUSE25741, MOUSE25740, MOUSE25739, MOUSE20814	NEMVE01731
OG0003696	MOUSE35449, MOUSE35450	NEMVE11320
OG0003697	MOUSE17094, MOUSE17093, MOUSE06524	NEMVE17845
OG0003698	MOUSE21124, MOUSE12762	NEMVE22878
OG0003699	MOUSE25218	NEMVE16490
OG0003700	MOUSE15026, MOUSE06260, MOUSE06261, MOUSE06262	NEMVE05136, NEMVE03153
OG0003701	MOUSE15704, MOUSE15707, MOUSE15706, MOUSE15705, MOUSE15703	NEMVE05754
OG0003703	MOUSE20574, MOUSE27650	NEMVE24764
OG0003704	MOUSE48834, MOUSE48833, MOUSE33411, MOUSE33409	NEMVE24279
OG0003705	MOUSE35234, MOUSE35235, MOUSE35240, MOUSE35241, MOUSE35238, MOUSE35236, MOUSE35237	NEMVE23677
OG0003706	MOUSE17759, MOUSE17750, MOUSE17753, MOUSE17755, MOUSE17756, MOUSE17754, MOUSE17757, MOUSE17758, MOUSE17752, MOUSE17751	NEMVE16662
OG0003707	MOUSE09617, MOUSE09616, MOUSE44752, MOUSE44751	NEMVE04617
OG0003708	MOUSE34409, MOUSE34410, MOUSE34408, MOUSE34406, MOUSE34407	NEMVE07588
OG0003709	MOUSE43765, MOUSE43763, MOUSE43764	NEMVE18151
OG0003710	MOUSE55264, MOUSE31690	NEMVE22261
OG0003711	MOUSE51934, MOUSE51928, MOUSE51930, MOUSE51936, MOUSE51935, MOUSE51933, MOUSE51931, MOUSE51932, MOUSE51927, MOUSE51929	NEMVE13813, NEMVE21206
OG0003712	MOUSE14240, MOUSE14239, MOUSE15046	NEMVE13197
OG0003714	MOUSE34993, MOUSE34994	NEMVE13060
OG0003716	MOUSE15603	NEMVE21119
OG0003716	MOUSE15604, MOUSE15602	NEMVE13656
OG0003717	MOUSE33976, MOUSE33975, MOUSE08977, MOUSE08978	NEMVE06991
OG0003718	MOUSE22255, MOUSE22254, MOUSE22249, MOUSE22251	NEMVE22937
OG0003719	MOUSE30866	NEMVE08960
OG0003720	MOUSE23793, MOUSE23792, MOUSE23794, MOUSE17553	NEMVE13058
OG0003721	MOUSE20246, MOUSE20247	NEMVE18963
OG0003722	MOUSE31879, MOUSE31880, MOUSE31883, MOUSE31881, MOUSE25682, MOUSE25686, MOUSE25681	NEMVE01466, NEMVE20465
OG0003724	MOUSE34773, MOUSE34772, MOUSE34770, MOUSE34769, MOUSE34771	NEMVE13663, NEMVE17013, NEMVE22380
OG0003725	MOUSE33444, MOUSE33447, MOUSE32961, MOUSE32962, MOUSE18709	NEMVE14781
OG0003728	MOUSE31942, MOUSE31943, MOUSE31941	NEMVE23247
OG0003729	MOUSE26210, MOUSE26211	NEMVE25381
OG0003730	MOUSE46790, MOUSE46788, MOUSE46787, MOUSE46786	NEMVE15317, NEMVE13968
OG0003731	MOUSE50324, MOUSE50322, MOUSE50321, MOUSE50323, MOUSE50320	NEMVE23012
OG0003731	MOUSE50325	NEMVE12940
OG0003732	MOUSE22011	NEMVE12470
OG0003733	MOUSE33101, MOUSE33100	NEMVE13938, NEMVE18879
OG0003734	MOUSE25448, MOUSE18509, MOUSE28344	NEMVE22526
OG0003735	MOUSE51303	NEMVE23342
OG0003736	MOUSE49071	NEMVE22403
OG0003737	MOUSE25393, MOUSE25394, MOUSE23885, MOUSE23886, MOUSE23887	NEMVE15745
OG0003738	MOUSE04750, MOUSE04749	NEMVE24821, NEMVE25967
OG0003739	MOUSE23353	NEMVE09958
OG0003740	MOUSE45976, MOUSE45977, MOUSE45975	NEMVE22455
OG0003741	MOUSE43248, MOUSE43247	NEMVE00260, NEMVE22579
OG0003742	MOUSE06945, MOUSE06947, MOUSE02363	NEMVE13350, NEMVE15271
OG0003743	MOUSE37350, MOUSE37349, MOUSE37354	NEMVE21709
OG0003744	MOUSE55115, MOUSE55116, MOUSE52537, MOUSE52533, MOUSE52535	NEMVE05864
OG0003745	MOUSE15322, MOUSE15325, MOUSE15323	NEMVE24615
OG0003746	MOUSE22549, MOUSE04784, MOUSE04785	NEMVE04748
OG0003749	MOUSE42046, MOUSE42049, MOUSE42048, MOUSE42050	NEMVE22325
OG0003750	MOUSE28487	NEMVE13166
OG0003751	MOUSE23837	NEMVE03634, NEMVE10234
OG0003752	MOUSE32569, MOUSE32570, MOUSE52228, MOUSE52226	NEMVE01099, NEMVE09376
OG0003753	MOUSE06070, MOUSE06071, MOUSE16947, MOUSE16946, MOUSE16945	NEMVE23093
OG0003754	MOUSE20471, MOUSE20474, MOUSE20473, MOUSE20472, MOUSE02213	NEMVE12822, NEMVE01565
OG0003755	MOUSE04960, MOUSE04959	NEMVE07225
OG0003756	MOUSE49404, MOUSE49403, MOUSE49401, MOUSE21326	NEMVE08256
OG0003757	MOUSE42645, MOUSE42643, MOUSE42644	NEMVE25101
OG0003758	MOUSE05241, MOUSE05240, MOUSE14904	NEMVE24097
OG0003759	MOUSE04234, MOUSE17579, MOUSE17581	NEMVE07147
OG0003760	MOUSE18949, MOUSE18947, MOUSE18948, MOUSE06740, MOUSE06738, MOUSE06736, MOUSE06739, MOUSE06737	NEMVE25257
OG0003761	MOUSE51338	NEMVE03908
OG0003761	MOUSE51337, MOUSE32241	NEMVE06273
OG0003762	MOUSE06209, MOUSE15008	NEMVE13179
OG0003763	MOUSE00212, MOUSE00213	NEMVE18331
OG0003764	MOUSE06475, MOUSE06476, MOUSE06477, MOUSE06478	NEMVE01625, NEMVE08664
OG0003766	MOUSE28723, MOUSE28721, MOUSE28722	NEMVE12147
OG0003767	MOUSE13389	NEMVE24136
OG0003768	MOUSE01938, MOUSE01939, MOUSE01940	NEMVE13220
OG0003769	MOUSE12405, MOUSE12406, MOUSE12409, MOUSE12408	NEMVE25860
OG0003770	MOUSE45318, MOUSE45319, MOUSE45317	NEMVE14300
OG0003771	MOUSE06180, MOUSE06179, MOUSE14269	NEMVE24800
OG0003773	MOUSE17006, MOUSE17005, MOUSE17004, MOUSE05143	NEMVE23658
OG0003775	MOUSE36961, MOUSE36959, MOUSE36962, MOUSE36960	NEMVE06322
OG0003776	MOUSE16172, MOUSE16173	NEMVE25761
OG0003777	MOUSE22964, MOUSE05638, MOUSE06985	NEMVE13412
OG0003778	MOUSE18778, MOUSE41255, MOUSE41257, MOUSE41256, MOUSE41258	NEMVE22626
OG0003779	MOUSE04027, MOUSE04026, MOUSE04028	NEMVE22651
OG0003781	MOUSE35996, MOUSE21311, MOUSE21310, MOUSE21312, MOUSE21306, MOUSE21305, MOUSE21308, MOUSE21307, MOUSE21303	NEMVE25151
OG0003795	MOUSE53567, MOUSE53566, MOUSE53563, MOUSE53564, MOUSE53565	NEMVE20355, NEMVE20909, NEMVE06474
OG0003798	MOUSE26587, MOUSE26588, MOUSE14915	NEMVE14516
OG0003803	MOUSE23801, MOUSE23803, MOUSE23802, MOUSE23800	NEMVE24989
OG0003806	MOUSE17191, MOUSE16977, MOUSE16976, MOUSE16978	NEMVE14378
OG0003807	MOUSE45986, MOUSE45987, MOUSE45988, MOUSE45985	NEMVE13183
OG0003808	MOUSE34022, MOUSE34021	NEMVE11383
OG0003809	MOUSE31684, MOUSE31683, MOUSE31685, MOUSE31687	NEMVE22938
OG0003811	MOUSE36524, MOUSE36525	NEMVE12033, NEMVE10353
OG0003812	MOUSE53620, MOUSE53621, MOUSE53622, MOUSE53619	NEMVE18581
OG0003813	MOUSE36975, MOUSE27962, MOUSE27966, MOUSE27965	NEMVE22400
OG0003815	MOUSE00445, MOUSE42748, MOUSE42747	NEMVE13162
OG0003817	MOUSE15979, MOUSE15977, MOUSE15978	NEMVE12881, NEMVE22126
OG0003818	MOUSE47757	NEMVE20836, NEMVE05581
OG0003820	MOUSE33033, MOUSE33034, MOUSE33032	NEMVE18008
OG0003821	MOUSE31151, MOUSE52622, MOUSE52623	NEMVE22804
OG0003823	MOUSE06728, MOUSE06726	NEMVE13544
OG0003824	MOUSE47802	NEMVE12681, NEMVE22639
OG0003825	MOUSE00683, MOUSE00691, MOUSE00687, MOUSE00685, MOUSE00684, MOUSE00689, MOUSE00686, MOUSE00688, MOUSE00682	NEMVE06848
OG0003826	MOUSE04365	NEMVE24498, NEMVE21062
OG0003826	MOUSE04366	NEMVE08019
OG0003827	MOUSE31958	NEMVE22358
OG0003828	MOUSE32817	NEMVE13970
OG0003829	MOUSE37106, MOUSE37104, MOUSE37102, MOUSE37101, MOUSE37100, MOUSE37103	NEMVE16467, NEMVE20813, NEMVE16466
OG0003831	MOUSE20873, MOUSE36301, MOUSE04870, MOUSE36300, MOUSE36298	NEMVE24194
OG0003832	MOUSE31056, MOUSE02326, MOUSE02327, MOUSE02328, MOUSE52521, MOUSE52522, MOUSE52523	NEMVE07346
OG0003833	MOUSE12711, MOUSE12709, MOUSE12710	NEMVE22798
OG0003834	MOUSE23210, MOUSE49466	NEMVE25157
OG0003835	MOUSE06592, MOUSE06595, MOUSE06594, MOUSE06593, MOUSE06591	NEMVE19413, NEMVE21309
OG0003836	MOUSE36279, MOUSE36278, MOUSE03603, MOUSE03602	NEMVE04677
OG0003837	MOUSE06124, MOUSE06122	NEMVE15152
OG0003838	MOUSE13017, MOUSE13018, MOUSE51688, MOUSE36348	NEMVE07828
OG0003839	MOUSE24236, MOUSE24234	NEMVE09947
OG0003840	MOUSE51791, MOUSE51790, MOUSE51795, MOUSE51794, MOUSE51792, MOUSE30794, MOUSE30796, MOUSE30795	NEMVE14763, NEMVE17541
OG0003841	MOUSE17860, MOUSE17856, MOUSE17858, MOUSE17857, MOUSE17859, MOUSE17855, MOUSE17854, MOUSE17853, MOUSE17861	NEMVE13973
