Orthogroup	MOUSE	SCHMD
OG0003079	MOUSE01340, MOUSE01337, MOUSE01338, MOUSE32271, MOUSE05150, MOUSE05151, MOUSE01341, MOUSE01336, MOUSE01335	SCHMD21039, SCHMD16217
OG0003086	MOUSE11105, MOUSE11104	SCHMD08828
OG0003101	MOUSE34169, MOUSE29374, MOUSE29372, MOUSE29373, MOUSE29137, MOUSE29138, MOUSE34171, MOUSE29139	SCHMD08248
OG0003106	MOUSE51428, MOUSE51424, MOUSE51425, MOUSE51430, MOUSE51434	SCHMD02719, SCHMD29463
OG0003107	MOUSE49658	SCHMD24066, SCHMD27003
OG0003109	MOUSE06210, MOUSE06211	SCHMD11746
OG0003110	MOUSE13977	SCHMD04241
OG0003111	MOUSE50456	SCHMD13595
OG0003112	MOUSE00748, MOUSE00750, MOUSE00749, MOUSE00751	SCHMD20838
OG0003113	MOUSE35613	SCHMD11799
OG0003114	MOUSE20064	SCHMD14023
OG0003116	MOUSE30061, MOUSE30062	SCHMD08507
OG0003119	MOUSE15880, MOUSE15881, MOUSE15879	SCHMD29008, SCHMD21161
OG0003121	MOUSE51687, MOUSE01592, MOUSE01591, MOUSE01593, MOUSE01594	SCHMD12838, SCHMD29810, SCHMD26257
OG0003122	MOUSE07438, MOUSE07437	SCHMD20810, SCHMD20273
OG0003123	MOUSE53149, MOUSE49118, MOUSE49117	SCHMD12638
OG0003124	MOUSE37999, MOUSE37996, MOUSE37997	SCHMD00285, SCHMD25581
OG0003125	MOUSE54482, MOUSE24361, MOUSE24362, MOUSE24360	SCHMD07267
OG0003126	MOUSE20843, MOUSE20841	SCHMD01239
OG0003127	MOUSE04166, MOUSE07500	SCHMD22360
OG0003127	MOUSE07499, MOUSE07498, MOUSE07508, MOUSE07510, MOUSE07509, MOUSE04164, MOUSE04162, MOUSE04163, MOUSE04159	SCHMD11421
OG0003128	MOUSE04329, MOUSE04328, MOUSE20016, MOUSE20017	SCHMD19584
OG0003130	MOUSE04940, MOUSE04932, MOUSE04937, MOUSE04931, MOUSE04935, MOUSE04934, MOUSE04938, MOUSE04939, MOUSE04936	SCHMD04681
OG0003131	MOUSE37613	SCHMD00499, SCHMD13849, SCHMD12187
OG0003133	MOUSE49541	SCHMD01412
OG0003135	MOUSE42794	SCHMD18912
OG0003135	MOUSE42796, MOUSE42793, MOUSE42795	SCHMD19428, SCHMD16137
OG0003136	MOUSE43360, MOUSE43359, MOUSE43361, MOUSE43363, MOUSE43362, MOUSE27394, MOUSE18666	SCHMD12621, SCHMD24106, SCHMD11040
OG0003137	MOUSE43728, MOUSE43729, MOUSE43727, MOUSE43726, MOUSE43725, MOUSE43730	SCHMD07874
OG0003138	MOUSE23149	SCHMD23986
OG0003138	MOUSE23146	SCHMD17456
OG0003141	MOUSE34574, MOUSE34575, MOUSE41342	SCHMD00202
OG0003144	MOUSE40351, MOUSE40349, MOUSE40350, MOUSE16285, MOUSE16284	SCHMD02154
OG0003146	MOUSE35722, MOUSE35721	SCHMD08719, SCHMD06842
OG0003147	MOUSE40239, MOUSE40230, MOUSE40235, MOUSE40233, MOUSE40231, MOUSE40236, MOUSE40232, MOUSE40237, MOUSE40234	SCHMD17526
OG0003148	MOUSE50666, MOUSE50662, MOUSE50667	SCHMD04778
OG0003150	MOUSE54076, MOUSE54075, MOUSE54077, MOUSE12618	SCHMD20966
OG0003151	MOUSE29325, MOUSE29324, MOUSE28343	SCHMD12480, SCHMD14456
OG0003152	MOUSE03960, MOUSE03793, MOUSE03794	SCHMD15231, SCHMD19429
OG0003153	MOUSE28949, MOUSE28946, MOUSE28947, MOUSE28948	SCHMD06720, SCHMD06721
OG0003155	MOUSE46105, MOUSE46106	SCHMD26491
OG0003157	MOUSE45059, MOUSE45058, MOUSE45057	SCHMD06691
OG0003160	MOUSE21078, MOUSE21074, MOUSE21073, MOUSE21075, MOUSE21076, MOUSE21077	SCHMD15101, SCHMD28838
OG0003161	MOUSE07415, MOUSE07416, MOUSE07414	SCHMD03472
OG0003162	MOUSE07361, MOUSE07360, MOUSE22667	SCHMD16228, SCHMD15451
OG0003164	MOUSE48049, MOUSE54716, MOUSE54718, MOUSE54717, MOUSE48050, MOUSE48047, MOUSE48048	SCHMD01405
OG0003165	MOUSE00202, MOUSE00201, MOUSE00203, MOUSE00200, MOUSE00204, MOUSE34087, MOUSE34085, MOUSE34086, MOUSE34084	SCHMD04066
OG0003167	MOUSE46318, MOUSE04968	SCHMD26384, SCHMD25102, SCHMD24478
OG0003169	MOUSE22118, MOUSE22116, MOUSE22114, MOUSE22115	SCHMD10405
OG0003171	MOUSE24077, MOUSE24078	SCHMD06380, SCHMD06378
OG0003172	MOUSE30909, MOUSE30908	SCHMD01375
OG0003178	MOUSE43279, MOUSE43278, MOUSE43280, MOUSE11732, MOUSE11730, MOUSE11731, MOUSE11729, MOUSE11734, MOUSE11733	SCHMD14461
OG0003181	MOUSE04768, MOUSE04770, MOUSE04766, MOUSE04767, MOUSE04769, MOUSE04771	SCHMD00970
OG0003182	MOUSE12237	SCHMD08602, SCHMD03772, SCHMD22999, SCHMD23416, SCHMD11264, SCHMD11750, SCHMD08125, SCHMD08630, SCHMD06958, SCHMD25088, SCHMD11667, SCHMD22398, SCHMD13744, SCHMD17184, SCHMD20907, SCHMD09229, SCHMD05148, SCHMD08328
OG0003184	MOUSE31546	SCHMD28841, SCHMD26100
OG0003188	MOUSE51365, MOUSE10624, MOUSE10623, MOUSE51364, MOUSE51366	SCHMD17520
OG0003189	MOUSE16394, MOUSE16391, MOUSE16393, MOUSE16392	SCHMD02678
OG0003191	MOUSE02537	SCHMD03926
OG0003193	MOUSE12911	SCHMD27367, SCHMD15523, SCHMD13194, SCHMD25201, SCHMD19211, SCHMD18809, SCHMD20319, SCHMD24668, SCHMD22371, SCHMD15525, SCHMD19212, SCHMD10560, SCHMD05391
OG0003195	MOUSE05959, MOUSE05957, MOUSE05960, MOUSE05958, MOUSE05952	SCHMD01797
OG0003196	MOUSE15027, MOUSE15028	SCHMD11447
OG0003197	MOUSE19127, MOUSE19123, MOUSE19124	SCHMD13909, SCHMD13772, SCHMD06455, SCHMD07273, SCHMD01656
OG0003197	MOUSE19126	SCHMD11788
OG0003199	MOUSE54398, MOUSE36250, MOUSE54397	SCHMD20498, SCHMD26450
OG0003202	MOUSE19952, MOUSE19951, MOUSE19950, MOUSE36940, MOUSE36943, MOUSE36941	SCHMD03218, SCHMD21658
OG0003203	MOUSE53127, MOUSE05342, MOUSE05341, MOUSE05339	SCHMD02943, SCHMD25430
OG0003206	MOUSE16900, MOUSE16898	SCHMD29612
OG0003207	MOUSE35419, MOUSE52889, MOUSE52887, MOUSE52886, MOUSE35418	SCHMD06863, SCHMD04604
OG0003208	MOUSE35505, MOUSE35503, MOUSE35504, MOUSE22976, MOUSE22977	SCHMD02480
OG0003210	MOUSE25753, MOUSE25752, MOUSE24189, MOUSE24187, MOUSE24188, MOUSE24185	SCHMD23858, SCHMD23874
OG0003212	MOUSE17337, MOUSE14391	SCHMD20324, SCHMD18634
OG0003213	MOUSE01644	SCHMD10626, SCHMD25655
OG0003214	MOUSE14661, MOUSE14663, MOUSE14660, MOUSE14662, MOUSE26195, MOUSE26194, MOUSE26193	SCHMD18471
OG0003215	MOUSE08659, MOUSE08657, MOUSE08658, MOUSE11684, MOUSE11683	SCHMD06939
OG0003217	MOUSE48670, MOUSE48672, MOUSE48671, MOUSE32660, MOUSE32661	SCHMD03371, SCHMD00338
OG0003218	MOUSE54412, MOUSE54411, MOUSE54410, MOUSE54413, MOUSE54409	SCHMD20285
OG0003220	MOUSE55316, MOUSE55317, MOUSE55315, MOUSE33808, MOUSE55318	SCHMD14282
OG0003221	MOUSE09305, MOUSE09304, MOUSE09306, MOUSE33838, MOUSE33837	SCHMD16909, SCHMD22653
OG0003222	MOUSE29278	SCHMD11046
OG0003222	MOUSE12347, MOUSE49498, MOUSE29276, MOUSE29277	SCHMD08631
OG0003223	MOUSE28766, MOUSE28764, MOUSE28771, MOUSE28770, MOUSE28769, MOUSE28768, MOUSE28767, MOUSE28765	SCHMD08068
OG0003226	MOUSE17330, MOUSE17331, MOUSE17329, MOUSE26969, MOUSE26971, MOUSE26972	SCHMD02518, SCHMD13794
OG0003228	MOUSE08185, MOUSE08178, MOUSE08180, MOUSE08179, MOUSE08183	SCHMD02531, SCHMD23750, SCHMD23575, SCHMD22217, SCHMD16739, SCHMD23751, SCHMD14425, SCHMD12877
OG0003229	MOUSE21035, MOUSE21034, MOUSE21033, MOUSE37711, MOUSE37710	SCHMD00545
OG0003230	MOUSE46720, MOUSE46724, MOUSE46723, MOUSE46722, MOUSE46721	SCHMD09623
OG0003231	MOUSE29192, MOUSE29191, MOUSE29187, MOUSE29188, MOUSE29193, MOUSE29189, MOUSE29190	SCHMD04328
OG0003235	MOUSE54360, MOUSE54358, MOUSE54357, MOUSE54359, MOUSE54353, MOUSE54355, MOUSE54351, MOUSE54352, MOUSE54356, MOUSE54354	SCHMD15802
OG0003238	MOUSE27678	SCHMD09383
OG0003250	MOUSE02868, MOUSE02866, MOUSE02867, MOUSE02869, MOUSE02870, MOUSE28266, MOUSE28267	SCHMD02359
OG0003251	MOUSE09961, MOUSE09960, MOUSE48983, MOUSE48984, MOUSE48985	SCHMD10064, SCHMD14392
OG0003253	MOUSE32290, MOUSE32292, MOUSE32291, MOUSE51442, MOUSE51443	SCHMD08495
OG0003254	MOUSE20401, MOUSE20407, MOUSE20408, MOUSE20404, MOUSE20399, MOUSE20406, MOUSE20402, MOUSE20405, MOUSE20403, MOUSE20400	SCHMD01611
OG0003255	MOUSE13608, MOUSE13607, MOUSE13610, MOUSE13609, MOUSE13606	SCHMD16797
OG0003257	MOUSE08268	SCHMD14887, SCHMD01601
OG0003258	MOUSE22847	SCHMD22229
OG0003258	MOUSE22842	SCHMD24400
OG0003260	MOUSE21863, MOUSE21862, MOUSE09414, MOUSE09413	SCHMD03972
OG0003262	MOUSE04995, MOUSE04994, MOUSE02750, MOUSE02753, MOUSE02752, MOUSE02751	SCHMD19208
OG0003264	MOUSE09214, MOUSE21677, MOUSE21676	SCHMD03771
OG0003265	MOUSE11282, MOUSE11280, MOUSE11281, MOUSE24983, MOUSE24982, MOUSE24981	SCHMD14800
OG0003267	MOUSE20876	SCHMD03991
OG0003268	MOUSE13509, MOUSE13508	SCHMD03636
OG0003269	MOUSE46096, MOUSE46097	SCHMD04531
OG0003273	MOUSE20128	SCHMD06523
OG0003275	MOUSE13956, MOUSE13955, MOUSE28575, MOUSE28576	SCHMD22480, SCHMD22407, SCHMD17500, SCHMD22272, SCHMD10645
OG0003277	MOUSE55412, MOUSE41880, MOUSE39060, MOUSE39059, MOUSE31067, MOUSE31066, MOUSE39058	SCHMD27731, SCHMD11904
OG0003279	MOUSE19374, MOUSE36397, MOUSE36396, MOUSE36398	SCHMD08045
OG0003283	MOUSE35423, MOUSE35424, MOUSE35422, MOUSE35421	SCHMD08679, SCHMD01964, SCHMD10638, SCHMD08201, SCHMD13879, SCHMD28434, SCHMD07678
OG0003284	MOUSE22376, MOUSE22374	SCHMD07514, SCHMD15662
OG0003286	MOUSE38677, MOUSE38679	SCHMD09721
OG0003287	MOUSE32010, MOUSE28182, MOUSE28183, MOUSE28181, MOUSE06633, MOUSE06632	SCHMD14605
OG0003288	MOUSE37027, MOUSE53951	SCHMD09311, SCHMD11762
OG0003289	MOUSE19930, MOUSE48950, MOUSE48948, MOUSE48949	SCHMD16616
OG0003290	MOUSE31912, MOUSE31905, MOUSE31911, MOUSE31910, MOUSE31914, MOUSE31908, MOUSE31913	SCHMD28476, SCHMD05994
OG0003291	MOUSE04595, MOUSE04594	SCHMD09949
OG0003293	MOUSE02483, MOUSE02486, MOUSE02482, MOUSE02484, MOUSE02485	SCHMD24435, SCHMD24434, SCHMD22648, SCHMD26440, SCHMD13109
OG0003294	MOUSE36549	SCHMD27898
OG0003296	MOUSE15223, MOUSE15224	SCHMD02838
OG0003297	MOUSE05117, MOUSE05112, MOUSE05115, MOUSE05114	SCHMD06099, SCHMD26465, SCHMD19616, SCHMD08245, SCHMD04036, SCHMD16127
OG0003299	MOUSE31972, MOUSE31969, MOUSE31970, MOUSE31971, MOUSE31968, MOUSE31967	SCHMD22475, SCHMD25189, SCHMD29114, SCHMD14410, SCHMD02046
OG0003301	MOUSE00852, MOUSE00849, MOUSE00851	SCHMD13976, SCHMD15564
OG0003302	MOUSE03287	SCHMD01831
OG0003303	MOUSE24464, MOUSE24465, MOUSE24466	SCHMD01441
OG0003305	MOUSE25300, MOUSE25305, MOUSE25307, MOUSE25303, MOUSE25306, MOUSE25302, MOUSE25304, MOUSE25301	SCHMD12414
OG0003306	MOUSE41077, MOUSE41074, MOUSE41075	SCHMD03757
OG0003306	MOUSE41076	SCHMD03756
OG0003307	MOUSE37016	SCHMD16433
OG0003308	MOUSE01407, MOUSE32626, MOUSE32625, MOUSE01406, MOUSE01405	SCHMD10946, SCHMD27654, SCHMD18850, SCHMD28701, SCHMD24950
OG0003309	MOUSE08725, MOUSE08726, MOUSE23277	SCHMD01407
OG0003311	MOUSE54789, MOUSE54790, MOUSE54517, MOUSE54516, MOUSE54518	SCHMD07066, SCHMD10347
OG0003315	MOUSE13403	SCHMD08661
OG0003316	MOUSE19113	SCHMD17600, SCHMD20161, SCHMD00524, SCHMD00522
OG0003317	MOUSE06371	SCHMD03906, SCHMD03908, SCHMD03907, SCHMD03905
OG0003318	MOUSE14363, MOUSE55163	SCHMD12981
OG0003321	MOUSE28456	SCHMD06763
OG0003324	MOUSE51491, MOUSE51490, MOUSE51493, MOUSE51489, MOUSE51492	SCHMD28530, SCHMD21013, SCHMD21632
OG0003325	MOUSE11163	SCHMD09735
OG0003327	MOUSE25639, MOUSE25640	SCHMD05859
OG0003328	MOUSE12441	SCHMD28972
OG0003329	MOUSE10324, MOUSE10323	SCHMD18095, SCHMD22699
OG0003331	MOUSE04925	SCHMD19558, SCHMD09488
OG0003335	MOUSE27411, MOUSE27410, MOUSE27408, MOUSE27409, MOUSE27407, MOUSE27405, MOUSE27406	SCHMD19779
OG0003338	MOUSE33405, MOUSE33402, MOUSE33404, MOUSE09683, MOUSE09684, MOUSE09682, MOUSE33403	SCHMD07031
OG0003340	MOUSE34383	SCHMD08266
OG0003341	MOUSE02979, MOUSE02978, MOUSE02980	SCHMD00617
OG0003343	MOUSE04680	SCHMD22696
OG0003344	MOUSE06845, MOUSE06846	SCHMD12946, SCHMD01887
OG0003345	MOUSE05995	SCHMD29406, SCHMD28866, SCHMD29662, SCHMD03933
OG0003347	MOUSE26452, MOUSE26454, MOUSE26453	SCHMD05565, SCHMD05566
OG0003348	MOUSE26187	SCHMD11779
OG0003349	MOUSE31587, MOUSE31588, MOUSE00810	SCHMD04642, SCHMD00847
OG0003353	MOUSE39281	SCHMD09639
OG0003354	MOUSE05407	SCHMD00933
OG0003356	MOUSE46162, MOUSE46163, MOUSE05881, MOUSE05880	SCHMD07762
OG0003357	MOUSE03986, MOUSE03984, MOUSE03985	SCHMD05234
OG0003358	MOUSE40734, MOUSE40733	SCHMD00069
OG0003359	MOUSE24592, MOUSE24591, MOUSE24590, MOUSE24589	SCHMD28721, SCHMD10516, SCHMD28861
OG0003360	MOUSE07907, MOUSE07906, MOUSE07904, MOUSE07903	SCHMD04932
OG0003361	MOUSE27474, MOUSE27475, MOUSE46164	SCHMD21246, SCHMD23595, SCHMD19820
OG0003363	MOUSE22150	SCHMD14405, SCHMD03321
OG0003366	MOUSE18707, MOUSE18706	SCHMD14890
OG0003367	MOUSE41944, MOUSE41945	SCHMD29603
OG0003368	MOUSE21185, MOUSE21180	SCHMD18206
OG0003369	MOUSE47927, MOUSE47926, MOUSE21140, MOUSE47925, MOUSE47922, MOUSE47923	SCHMD01240
OG0003370	MOUSE09868	SCHMD17768, SCHMD19553, SCHMD19950, SCHMD26676
OG0003372	MOUSE31781, MOUSE31782, MOUSE31783, MOUSE01292	SCHMD20234
OG0003373	MOUSE41533	SCHMD21509, SCHMD21699
OG0003374	MOUSE13462, MOUSE06762, MOUSE06760, MOUSE06761, MOUSE06758	SCHMD04840
OG0003375	MOUSE19488	SCHMD08102
OG0003378	MOUSE42256, MOUSE42255, MOUSE19967, MOUSE19971, MOUSE19968, MOUSE19969, MOUSE19966, MOUSE19965	SCHMD07045
OG0003380	MOUSE15298, MOUSE15297	SCHMD05800
OG0003381	MOUSE42057, MOUSE42059, MOUSE45841	SCHMD19752
OG0003382	MOUSE02747, MOUSE30743, MOUSE30744	SCHMD05894
OG0003384	MOUSE21104, MOUSE47803	SCHMD08925
OG0003385	MOUSE14742	SCHMD09120
OG0003386	MOUSE41395, MOUSE41396, MOUSE41394	SCHMD08232
OG0003388	MOUSE20874	SCHMD09453, SCHMD01066, SCHMD01067
OG0003391	MOUSE08210, MOUSE08211, MOUSE08213, MOUSE08214, MOUSE08212	SCHMD15661, SCHMD24921, SCHMD27033
OG0003392	MOUSE06428, MOUSE17171, MOUSE17172, MOUSE17169	SCHMD20046
OG0003410	MOUSE46170	SCHMD03286
OG0003419	MOUSE24280, MOUSE24279, MOUSE24281, MOUSE24282	SCHMD02792
OG0003421	MOUSE48228, MOUSE48226, MOUSE48227	SCHMD25644, SCHMD14414
OG0003422	MOUSE01858, MOUSE01856, MOUSE01855	SCHMD12042, SCHMD24053, SCHMD12041, SCHMD24054
OG0003425	MOUSE19441, MOUSE19442	SCHMD01460, SCHMD01462, SCHMD23127, SCHMD15363, SCHMD21761, SCHMD19976
OG0003426	MOUSE20301, MOUSE20300	SCHMD11714
OG0003430	MOUSE24273, MOUSE24275, MOUSE24274, MOUSE24272, MOUSE24271, MOUSE42839, MOUSE42838	SCHMD03690
OG0003431	MOUSE14812, MOUSE14813, MOUSE23915, MOUSE23916, MOUSE23917	SCHMD16123, SCHMD22497, SCHMD25670, SCHMD27682, SCHMD20542, SCHMD20522
OG0003434	MOUSE53227	SCHMD05639, SCHMD06055
OG0003435	MOUSE11712, MOUSE11711, MOUSE11708, MOUSE11710, MOUSE11713, MOUSE11707, MOUSE11709	SCHMD22101, SCHMD18693
OG0003439	MOUSE13082, MOUSE52350, MOUSE52351, MOUSE52352	SCHMD00949
OG0003443	MOUSE00337, MOUSE07443	SCHMD25759, SCHMD22118, SCHMD05361
OG0003444	MOUSE45924, MOUSE45923	SCHMD23653, SCHMD04739, SCHMD04740, SCHMD08337
OG0003445	MOUSE25522, MOUSE25521	SCHMD02071
OG0003449	MOUSE15177	SCHMD06404
OG0003450	MOUSE03860, MOUSE03859, MOUSE03861	SCHMD01589
OG0003451	MOUSE16031, MOUSE16030, MOUSE16029, MOUSE16028, MOUSE16025, MOUSE16026, MOUSE16027	SCHMD08838
OG0003454	MOUSE05740, MOUSE24875, MOUSE24874, MOUSE24873	SCHMD10872, SCHMD17895
OG0003455	MOUSE40732, MOUSE40731, MOUSE40730, MOUSE30463, MOUSE30462	SCHMD27744, SCHMD09301
OG0003456	MOUSE05067, MOUSE05068, MOUSE38598	SCHMD08769
OG0003458	MOUSE13623, MOUSE13621, MOUSE13619	SCHMD20564
OG0003460	MOUSE18655	SCHMD01966
OG0003462	MOUSE50373	SCHMD28411
OG0003463	MOUSE24565, MOUSE24563, MOUSE43184, MOUSE43185	SCHMD00720, SCHMD00721
OG0003464	MOUSE38665, MOUSE38667, MOUSE38664, MOUSE38666	SCHMD21846, SCHMD18745, SCHMD08998, SCHMD14634, SCHMD21847, SCHMD18746
OG0003465	MOUSE25414, MOUSE25415	SCHMD04832
OG0003466	MOUSE21260	SCHMD14345
OG0003467	MOUSE13943	SCHMD08398
OG0003468	MOUSE07045, MOUSE07044	SCHMD28745, SCHMD18984
OG0003475	MOUSE15813	SCHMD11005
OG0003476	MOUSE25016, MOUSE25013, MOUSE25015, MOUSE25014	SCHMD14696
OG0003476	MOUSE25017	SCHMD15972
OG0003477	MOUSE21747	SCHMD20764, SCHMD20047, SCHMD28229, SCHMD20765, SCHMD24168, SCHMD15937, SCHMD13450, SCHMD20767, SCHMD29137
OG0003478	MOUSE07743, MOUSE07745, MOUSE07744	SCHMD17425, SCHMD11374, SCHMD11373
OG0003479	MOUSE23604, MOUSE40904, MOUSE23605, MOUSE40905	SCHMD07504, SCHMD03144
OG0003480	MOUSE18536	SCHMD01806
OG0003483	MOUSE08689, MOUSE08688, MOUSE08690, MOUSE08691, MOUSE08693, MOUSE08692	SCHMD18763, SCHMD14083, SCHMD14081, SCHMD18764
OG0003484	MOUSE19757, MOUSE51960	SCHMD18619, SCHMD27864, SCHMD25667
OG0003486	MOUSE32199, MOUSE32197, MOUSE32198	SCHMD07957
OG0003487	MOUSE30691, MOUSE30690, MOUSE30689, MOUSE30692	SCHMD10760, SCHMD18700, SCHMD13957, SCHMD27961, SCHMD21467, SCHMD18295, SCHMD14671, SCHMD19024, SCHMD17643, SCHMD25021
OG0003488	MOUSE21562, MOUSE21560, MOUSE21559, MOUSE21561, MOUSE21563	SCHMD09112, SCHMD22268
OG0003489	MOUSE34375, MOUSE52013, MOUSE52012, MOUSE52014, MOUSE52011	SCHMD27620
OG0003490	MOUSE12490	SCHMD10202
OG0003491	MOUSE22818, MOUSE12558, MOUSE12559	SCHMD07566
OG0003492	MOUSE40447, MOUSE20897, MOUSE20898	SCHMD17580
OG0003496	MOUSE50055, MOUSE50054	SCHMD27149, SCHMD21580, SCHMD24551
OG0003496	MOUSE50057, MOUSE50056, MOUSE50058	SCHMD21889
OG0003497	MOUSE50976, MOUSE50975, MOUSE50974	SCHMD15701, SCHMD24946, SCHMD25015, SCHMD08702
OG0003498	MOUSE36292, MOUSE36293, MOUSE36290, MOUSE36291, MOUSE36294	SCHMD19260
OG0003501	MOUSE01539, MOUSE01540, MOUSE01542, MOUSE01538	SCHMD02847, SCHMD02846
OG0003502	MOUSE38147, MOUSE38146, MOUSE38151, MOUSE38150, MOUSE38149	SCHMD05683
OG0003503	MOUSE06408, MOUSE06409	SCHMD28125, SCHMD12916, SCHMD24525, SCHMD15842, SCHMD08484, SCHMD02285
OG0003504	MOUSE37889	SCHMD16696, SCHMD18314
OG0003505	MOUSE49225, MOUSE49224, MOUSE49223, MOUSE49221, MOUSE49219, MOUSE49218, MOUSE49220	SCHMD08229, SCHMD08228
OG0003508	MOUSE53216, MOUSE26338	SCHMD00810
OG0003509	MOUSE04147	SCHMD12054
OG0003510	MOUSE09300, MOUSE09301, MOUSE49518, MOUSE49517	SCHMD06295
OG0003511	MOUSE10318, MOUSE10316, MOUSE10321, MOUSE10317, MOUSE10320, MOUSE10319, MOUSE10315, MOUSE10314, MOUSE10313	SCHMD10744
OG0003513	MOUSE23286, MOUSE23284, MOUSE32687	SCHMD25986, SCHMD27084
OG0003515	MOUSE12958, MOUSE12957, MOUSE29744, MOUSE29743, MOUSE29746, MOUSE29745	SCHMD16232, SCHMD28533
OG0003516	MOUSE21436, MOUSE21437, MOUSE21434, MOUSE21435	SCHMD28216
OG0003518	MOUSE19878, MOUSE19877	SCHMD05084
OG0003519	MOUSE11368, MOUSE11372, MOUSE11374, MOUSE11371, MOUSE11369, MOUSE11370	SCHMD04577
OG0003520	MOUSE11355, MOUSE11358, MOUSE11356, MOUSE11357, MOUSE11354, MOUSE07033, MOUSE07034, MOUSE07035	SCHMD04339
OG0003522	MOUSE52171, MOUSE52168, MOUSE52169, MOUSE52172, MOUSE52170	SCHMD02972
OG0003523	MOUSE15422, MOUSE15423	SCHMD11220, SCHMD11219
OG0003524	MOUSE34476, MOUSE34477	SCHMD06675
OG0003525	MOUSE11868, MOUSE11869, MOUSE11867	SCHMD26818, SCHMD25303, SCHMD26816
OG0003527	MOUSE45108, MOUSE45105	SCHMD19091, SCHMD14510
OG0003527	MOUSE45106	SCHMD28971
OG0003528	MOUSE12507	SCHMD21896, SCHMD26214
OG0003530	MOUSE22229, MOUSE22228, MOUSE22230, MOUSE22232, MOUSE22231	SCHMD08166
OG0003531	MOUSE27520, MOUSE20441	SCHMD02486
OG0003532	MOUSE21921	SCHMD04373
OG0003533	MOUSE10863, MOUSE10865, MOUSE10864	SCHMD29432, SCHMD23787
OG0003534	MOUSE03093	SCHMD19910
OG0003539	MOUSE48000, MOUSE48003	SCHMD18718, SCHMD20290
OG0003543	MOUSE43766, MOUSE32048, MOUSE32047	SCHMD01295, SCHMD04172
OG0003544	MOUSE34150, MOUSE34151	SCHMD22197, SCHMD21841
OG0003545	MOUSE05147, MOUSE05148, MOUSE45984, MOUSE05146, MOUSE05145	SCHMD18885, SCHMD15544
OG0003548	MOUSE36205, MOUSE36206, MOUSE36204	SCHMD25865, SCHMD23815
OG0003550	MOUSE38958, MOUSE26420	SCHMD01327
OG0003551	MOUSE48878, MOUSE48877, MOUSE48875, MOUSE48876, MOUSE32666	SCHMD07949
OG0003552	MOUSE30902, MOUSE30901, MOUSE30899	SCHMD10623, SCHMD08451
OG0003554	MOUSE20958, MOUSE20957, MOUSE20956	SCHMD11710, SCHMD08877
OG0003555	MOUSE05997, MOUSE05993, MOUSE05996, MOUSE05994, MOUSE05992, MOUSE05991, MOUSE05998, MOUSE05999, MOUSE06000	SCHMD03932
OG0003556	MOUSE29223, MOUSE29227, MOUSE29228, MOUSE29225, MOUSE29226, MOUSE29224	SCHMD03452
OG0003557	MOUSE47782, MOUSE11069, MOUSE11070, MOUSE11068, MOUSE11072, MOUSE11073	SCHMD08732
OG0003558	MOUSE51603	SCHMD04257
OG0003561	MOUSE00519, MOUSE00518, MOUSE38762, MOUSE38760, MOUSE38763, MOUSE38759, MOUSE00521, MOUSE38761	SCHMD07358
OG0003562	MOUSE13546, MOUSE28194, MOUSE28193, MOUSE13545	SCHMD00923
OG0003563	MOUSE46114, MOUSE46115, MOUSE46111	SCHMD07861, SCHMD20547, SCHMD16556, SCHMD03126
OG0003564	MOUSE21830, MOUSE21834, MOUSE21832, MOUSE21831, MOUSE09522	SCHMD19445, SCHMD14913
OG0003566	MOUSE45915, MOUSE45914, MOUSE45913, MOUSE17313, MOUSE17315, MOUSE17312, MOUSE17314	SCHMD26756, SCHMD15301
OG0003567	MOUSE15053	SCHMD29448, SCHMD14814
OG0003567	MOUSE15052, MOUSE15050	SCHMD15008, SCHMD04442
OG0003568	MOUSE37469, MOUSE37467, MOUSE37468, MOUSE37466	SCHMD15819
OG0003570	MOUSE24262, MOUSE24261, MOUSE24263	SCHMD08962
OG0003571	MOUSE32077, MOUSE32078, MOUSE32079, MOUSE32076, MOUSE49279	SCHMD27605, SCHMD01118, SCHMD28102
OG0003573	MOUSE46298, MOUSE46296, MOUSE46297, MOUSE46294	SCHMD03521
OG0003577	MOUSE32680, MOUSE32679, MOUSE32681	SCHMD10649
OG0003578	MOUSE35793	SCHMD04183, SCHMD29593
OG0003579	MOUSE02860, MOUSE02859, MOUSE31635, MOUSE31636, MOUSE31637	SCHMD23104, SCHMD29386, SCHMD14562, SCHMD15244
OG0003582	MOUSE53584, MOUSE23612, MOUSE53583, MOUSE23611	SCHMD12451, SCHMD16671
OG0003585	MOUSE00388, MOUSE00386, MOUSE18554, MOUSE18553, MOUSE18552, MOUSE18551, MOUSE28515, MOUSE00387, MOUSE00389	SCHMD02146
OG0003598	MOUSE26068, MOUSE26067	SCHMD21244
OG0003599	MOUSE19100, MOUSE19099, MOUSE19101, MOUSE19098	SCHMD21154
OG0003600	MOUSE43734, MOUSE43737, MOUSE43733, MOUSE43738, MOUSE43736, MOUSE43735, MOUSE43739	SCHMD02224
OG0003603	MOUSE06009, MOUSE06011, MOUSE06013, MOUSE06012, MOUSE06010	SCHMD02011
OG0003604	MOUSE04686, MOUSE04687, MOUSE04688, MOUSE37459	SCHMD03287
OG0003606	MOUSE34332, MOUSE34333	SCHMD17964, SCHMD15106
