Orthogroup	MOUSE	XENTR
OG0004199	MOUSE03284, MOUSE03277, MOUSE03276, MOUSE03283, MOUSE03282, MOUSE03280, MOUSE03279, MOUSE03281	XENTR17789, XENTR13187, XENTR13188, XENTR13189, XENTR17788, XENTR13185, XENTR13186, XENTR01600
OG0004200	MOUSE24321	XENTR19150
OG0004200	MOUSE50519, MOUSE16170, MOUSE16171	XENTR07140
OG0004214	MOUSE09181, MOUSE09182	XENTR02140
OG0004215	MOUSE04644, MOUSE04645	XENTR11110
OG0004216	MOUSE14315	XENTR16489
OG0004217	MOUSE29607, MOUSE29605, MOUSE29609, MOUSE29606	XENTR12749
OG0004218	MOUSE21624	XENTR09333
OG0004219	MOUSE26374, MOUSE26373, MOUSE26372, MOUSE26375	XENTR05410
OG0004220	MOUSE32294	XENTR19132
OG0004222	MOUSE07263, MOUSE07265	XENTR03863
OG0004223	MOUSE19997, MOUSE19998, MOUSE19999	XENTR11343
OG0004225	MOUSE02495, MOUSE02496	XENTR05236
OG0004225	MOUSE35564, MOUSE35565, MOUSE35566	XENTR01889
OG0004226	MOUSE07340, MOUSE07341, MOUSE07342, MOUSE07343, MOUSE07345	XENTR12961
OG0004227	MOUSE33778, MOUSE33777, MOUSE36136, MOUSE33779, MOUSE33776, MOUSE36135	XENTR09239
OG0004228	MOUSE12646	XENTR03636
OG0004229	MOUSE00997, MOUSE00996, MOUSE00995	XENTR09293
OG0004230	MOUSE51030	XENTR06029, XENTR18693
OG0004231	MOUSE06022, MOUSE06023, MOUSE06024, MOUSE06019, MOUSE06020, MOUSE06021, MOUSE06018	XENTR07588
OG0004232	MOUSE36556, MOUSE36555	XENTR14755
OG0004234	MOUSE22124, MOUSE22125	XENTR06240
OG0004235	MOUSE03742, MOUSE03743, MOUSE03741	XENTR07323
OG0004236	MOUSE03079, MOUSE03080, MOUSE03082, MOUSE03081, MOUSE03083	XENTR09087
OG0004237	MOUSE30122	XENTR03566
OG0004238	MOUSE09241, MOUSE09242, MOUSE09240	XENTR02118
OG0004239	MOUSE28573, MOUSE28574	XENTR02464
OG0004240	MOUSE28038	XENTR14102
OG0004241	MOUSE12603	XENTR07243
OG0004242	MOUSE48579, MOUSE48578	XENTR10644
OG0004243	MOUSE05781, MOUSE05780	XENTR02756
OG0004244	MOUSE39446	XENTR15972
OG0004245	MOUSE46663, MOUSE01753	XENTR13102
OG0004246	MOUSE05244, MOUSE05247, MOUSE05246, MOUSE05245, MOUSE05248, MOUSE05250, MOUSE05243, MOUSE05249	XENTR10841
OG0004247	MOUSE50555	XENTR05707
OG0004248	MOUSE28543, MOUSE28542	XENTR02442
OG0004249	MOUSE36762, MOUSE36761	XENTR14714
OG0004250	MOUSE07477, MOUSE07475	XENTR06656
OG0004251	MOUSE37097, MOUSE37098, MOUSE37099, MOUSE37096	XENTR04013
OG0004252	MOUSE32135, MOUSE32137, MOUSE32136	XENTR01265
OG0004253	MOUSE46486	XENTR14684
OG0004253	MOUSE38017	XENTR07125
OG0004254	MOUSE47893, MOUSE47895, MOUSE47891	XENTR02285
OG0004255	MOUSE52729, MOUSE52728	XENTR08386
OG0004257	MOUSE15260, MOUSE15269, MOUSE15262, MOUSE15267, MOUSE15270, MOUSE15271, MOUSE15258, MOUSE15256	XENTR00860
OG0004259	MOUSE51558, MOUSE51557, MOUSE51556	XENTR05280
OG0004260	MOUSE27705	XENTR08524
OG0004261	MOUSE18953	XENTR17138
OG0004262	MOUSE07848, MOUSE07849, MOUSE07847, MOUSE07846, MOUSE07845, MOUSE07850, MOUSE07851	XENTR03026
OG0004263	MOUSE23322, MOUSE23323	XENTR18355
OG0004264	MOUSE21145, MOUSE21144	XENTR11427
OG0004264	MOUSE47780, MOUSE47777, MOUSE47776, MOUSE47778	XENTR02228
OG0004265	MOUSE31256, MOUSE31255, MOUSE31257, MOUSE31254	XENTR01292
OG0004266	MOUSE37614	XENTR13919
OG0004267	MOUSE41756	XENTR05430
OG0004267	MOUSE41753, MOUSE41755, MOUSE41757, MOUSE41754	XENTR16646
OG0004268	MOUSE43767	XENTR16315
OG0004269	MOUSE21279	XENTR08648
OG0004270	MOUSE30646, MOUSE30645, MOUSE30642, MOUSE30643	XENTR15859
OG0004271	MOUSE07011, MOUSE07006, MOUSE07010, MOUSE07007	XENTR02370
OG0004272	MOUSE10182, MOUSE10181	XENTR04240
OG0004273	MOUSE03739	XENTR07324
OG0004274	MOUSE49164, MOUSE49162, MOUSE49165, MOUSE49163	XENTR00473
OG0004275	MOUSE14507, MOUSE14506	XENTR02366
OG0004275	MOUSE40862	XENTR11914
OG0004276	MOUSE13591, MOUSE13590, MOUSE13592	XENTR15736
OG0004278	MOUSE32307, MOUSE32308	XENTR18016, XENTR18015
OG0004279	MOUSE32542, MOUSE32541, MOUSE32540	XENTR14989
OG0004280	MOUSE05845	XENTR10748
OG0004281	MOUSE15895	XENTR18517
OG0004281	MOUSE15894	XENTR18518
OG0004282	MOUSE34385, MOUSE18208, MOUSE34384, MOUSE19008	XENTR04076
OG0004283	MOUSE36392, MOUSE36393, MOUSE36395	XENTR03463
OG0004284	MOUSE36220, MOUSE36221, MOUSE36222, MOUSE36219	XENTR12171, XENTR15187
OG0004285	MOUSE09549, MOUSE09548	XENTR08748
OG0004286	MOUSE38183	XENTR03668
OG0004287	MOUSE07179, MOUSE07178, MOUSE07180	XENTR14573
OG0004287	MOUSE07182	XENTR10948
OG0004288	MOUSE13242, MOUSE13240, MOUSE13241	XENTR13701
OG0004289	MOUSE11686	XENTR09034
OG0004290	MOUSE49088, MOUSE49087, MOUSE49091	XENTR09552
OG0004290	MOUSE50496	XENTR12944
OG0004291	MOUSE49955	XENTR07498
OG0004292	MOUSE22126	XENTR16091
OG0004295	MOUSE01535	XENTR10638
OG0004296	MOUSE36887, MOUSE36888, MOUSE36886	XENTR04332
OG0004297	MOUSE17548, MOUSE17547	XENTR11758
OG0004298	MOUSE45341, MOUSE45346, MOUSE45345, MOUSE45344, MOUSE45343, MOUSE02024, MOUSE02023, MOUSE45342	XENTR15631, XENTR15632
OG0004299	MOUSE45365, MOUSE45364, MOUSE45363, MOUSE45366	XENTR16510
OG0004300	MOUSE09385, MOUSE09382, MOUSE09383, MOUSE09381	XENTR04840
OG0004301	MOUSE20508, MOUSE20509	XENTR16663
OG0004302	MOUSE10622	XENTR16178
OG0004303	MOUSE22703	XENTR15590
OG0004304	MOUSE37269, MOUSE37270, MOUSE37272, MOUSE37273, MOUSE37268, MOUSE37271	XENTR00786
OG0004305	MOUSE01348, MOUSE01351, MOUSE01349, MOUSE01350	XENTR13288
OG0004306	MOUSE09333, MOUSE09332, MOUSE09330	XENTR02165, XENTR02164
OG0004307	MOUSE06376	XENTR09783
OG0004308	MOUSE54690	XENTR00676
OG0004309	MOUSE41163	XENTR16255
OG0004310	MOUSE30195	XENTR12153
OG0004310	MOUSE48396, MOUSE48397	XENTR08109
OG0004311	MOUSE48412, MOUSE48411	XENTR08099
OG0004311	MOUSE44890, MOUSE44889, MOUSE44891	XENTR13869
OG0004312	MOUSE24379	XENTR06276
OG0004314	MOUSE24075	XENTR03952
OG0004314	MOUSE25664, MOUSE25666, MOUSE25669, MOUSE25668, MOUSE25667, MOUSE25665	XENTR14943
OG0004315	MOUSE46706, MOUSE46707, MOUSE46703, MOUSE46704, MOUSE46705	XENTR10505
OG0004316	MOUSE38348, MOUSE38353, MOUSE29532, MOUSE38350, MOUSE29529, MOUSE29530	XENTR00291
OG0004317	MOUSE37915, MOUSE37917, MOUSE37918	XENTR06347
OG0004318	MOUSE06386, MOUSE06388, MOUSE06387	XENTR13838
OG0004319	MOUSE45846	XENTR12729
OG0004319	MOUSE39474	XENTR16401
OG0004321	MOUSE01005, MOUSE01006, MOUSE01004	XENTR09288
OG0004322	MOUSE09311, MOUSE09309, MOUSE09312	XENTR02157
OG0004323	MOUSE00464	XENTR11176
OG0004324	MOUSE30540, MOUSE29117, MOUSE30541	XENTR13333
OG0004325	MOUSE40279, MOUSE40281, MOUSE40282, MOUSE40278	XENTR01927
OG0004326	MOUSE39580, MOUSE39581	XENTR13113, XENTR13114
OG0004327	MOUSE45352, MOUSE45353, MOUSE45351, MOUSE45350	XENTR14732
OG0004328	MOUSE28525, MOUSE28526	XENTR02447
OG0004330	MOUSE11737, MOUSE11736, MOUSE11739	XENTR09044
OG0004331	MOUSE07090, MOUSE07087, MOUSE07083, MOUSE07084	XENTR06669
OG0004332	MOUSE51034, MOUSE51033, MOUSE51031	XENTR06028
OG0004333	MOUSE13723, MOUSE13724, MOUSE13722, MOUSE13721	XENTR05026
OG0004335	MOUSE48742	XENTR13834
OG0004336	MOUSE49294, MOUSE49293	XENTR16521
OG0004336	MOUSE32073	XENTR05131
OG0004336	MOUSE28234, MOUSE28233	XENTR18211
OG0004337	MOUSE30946, MOUSE30945	XENTR18995
OG0004338	MOUSE45178	XENTR09719
OG0004342	MOUSE29662, MOUSE29663, MOUSE29661	XENTR01054
OG0004343	MOUSE46770, MOUSE46768, MOUSE46769	XENTR02018
OG0004344	MOUSE55065, MOUSE30119, MOUSE55066, MOUSE55068, MOUSE55063	XENTR10220
OG0004345	MOUSE25404	XENTR06180
OG0004346	MOUSE31797, MOUSE31795	XENTR00433
OG0004347	MOUSE01127	XENTR14829
OG0004347	MOUSE38022, MOUSE38020	XENTR07124
OG0004348	MOUSE53694, MOUSE53693	XENTR02314
OG0004349	MOUSE07130	XENTR02391
OG0004350	MOUSE02258, MOUSE02259, MOUSE02261, MOUSE02262, MOUSE02260, MOUSE02263, MOUSE02255, MOUSE02256, MOUSE18112	XENTR03571
OG0004351	MOUSE41483, MOUSE41484, MOUSE41482	XENTR16067
OG0004352	MOUSE22864	XENTR09638
OG0004353	MOUSE41472, MOUSE41471	XENTR16070
OG0004354	MOUSE02755, MOUSE02756	XENTR04545
OG0004355	MOUSE41065	XENTR07976
OG0004355	MOUSE02266	XENTR10102
OG0004356	MOUSE15442	XENTR06247
OG0004357	MOUSE08806, MOUSE21854	XENTR08914, XENTR01920
OG0004358	MOUSE40771, MOUSE40770	XENTR11117
OG0004359	MOUSE55133, MOUSE55132	XENTR06807
OG0004360	MOUSE03721, MOUSE03720, MOUSE03719	XENTR12875
OG0004361	MOUSE23705, MOUSE23706	XENTR01312
OG0004362	MOUSE05512, MOUSE05511	XENTR12262
OG0004362	MOUSE10972, MOUSE10971	XENTR01742
OG0004363	MOUSE48183, MOUSE48185, MOUSE48182	XENTR04903
OG0004364	MOUSE35772	XENTR11370
OG0004365	MOUSE51413, MOUSE51418, MOUSE51417, MOUSE51416, MOUSE51415, MOUSE51414, MOUSE51412	XENTR12130
OG0004366	MOUSE49590, MOUSE49591, MOUSE49589	XENTR00500
OG0004367	MOUSE18216	XENTR18829
OG0004368	MOUSE24232	XENTR03944
OG0004368	MOUSE17646, MOUSE17643	XENTR15526
OG0004369	MOUSE25297, MOUSE25296	XENTR11040
OG0004370	MOUSE38441, MOUSE38440	XENTR15518
OG0004371	MOUSE35747, MOUSE35748, MOUSE35745	XENTR18083
OG0004373	MOUSE33704, MOUSE33706, MOUSE33703, MOUSE33708, MOUSE33707	XENTR00323
OG0004374	MOUSE05859	XENTR16529
OG0004375	MOUSE27748, MOUSE27752, MOUSE27751, MOUSE27749	XENTR08120
OG0004376	MOUSE38008	XENTR07129
OG0004376	MOUSE02770, MOUSE02768	XENTR04540
OG0004377	MOUSE32267, MOUSE32266, MOUSE32265	XENTR06554
OG0004378	MOUSE04545, MOUSE04543, MOUSE04542, MOUSE04544, MOUSE04546, MOUSE04547, MOUSE04549, MOUSE04550	XENTR04941
OG0004379	MOUSE44206, MOUSE44207	XENTR12677
OG0004380	MOUSE41927	XENTR19120
OG0004381	MOUSE30487, MOUSE30486	XENTR18220
OG0004382	MOUSE10343, MOUSE10344, MOUSE10341, MOUSE10346, MOUSE10345, MOUSE10342, MOUSE10347	XENTR05834
OG0004383	MOUSE07185, MOUSE07183, MOUSE07184	XENTR10950, XENTR10949
OG0004384	MOUSE49921, MOUSE49917, MOUSE49919, MOUSE49918, MOUSE49920	XENTR05103
OG0004385	MOUSE25523, MOUSE25525, MOUSE25527, MOUSE25524, MOUSE25526	XENTR07729
OG0004386	MOUSE02798, MOUSE02794, MOUSE02793, MOUSE02795	XENTR04532
OG0004388	MOUSE00333, MOUSE00336, MOUSE00331, MOUSE00334	XENTR07992
OG0004389	MOUSE33592, MOUSE33594, MOUSE33593	XENTR00308
OG0004390	MOUSE23819, MOUSE23821, MOUSE23820	XENTR09925
OG0004391	MOUSE30036, MOUSE30035	XENTR05650
OG0004391	MOUSE03552	XENTR04998
OG0004392	MOUSE00907, MOUSE00906	XENTR08920
OG0004393	MOUSE21203	XENTR08850
OG0004394	MOUSE54723, MOUSE18050	XENTR14178
OG0004395	MOUSE02299	XENTR10110
OG0004396	MOUSE34518, MOUSE34517, MOUSE34514, MOUSE34513, MOUSE34519, MOUSE34516, MOUSE34515	XENTR16480
OG0004397	MOUSE43697	XENTR07268
OG0004397	MOUSE19003, MOUSE19004	XENTR15098
OG0004398	MOUSE00015, MOUSE00014	XENTR01613
OG0004399	MOUSE40991	XENTR02783
OG0004399	MOUSE14401	XENTR01338
OG0004400	MOUSE18981, MOUSE18980	XENTR04523, XENTR04524
OG0004401	MOUSE07626, MOUSE53866	XENTR00790
OG0004403	MOUSE44867, MOUSE44868, MOUSE44866	XENTR12123
OG0004404	MOUSE49452, MOUSE51622	XENTR05022
OG0004405	MOUSE54239	XENTR01271
OG0004406	MOUSE20105	XENTR12792
OG0004406	MOUSE07110, MOUSE07109	XENTR06682
OG0004407	MOUSE07696, MOUSE07698, MOUSE07695, MOUSE07703, MOUSE07700, MOUSE07699, MOUSE07697	XENTR11714
OG0004408	MOUSE45144, MOUSE45145, MOUSE45143, MOUSE45139, MOUSE45140, MOUSE45138, MOUSE45141	XENTR14283
OG0004409	MOUSE40858	XENTR11912
OG0004409	MOUSE14508	XENTR02365
OG0004413	MOUSE40996, MOUSE40997, MOUSE40998	XENTR04845
OG0004414	MOUSE50533, MOUSE50534	XENTR10946
OG0004415	MOUSE15170	XENTR10485
OG0004417	MOUSE33215, MOUSE33216	XENTR00369
OG0004418	MOUSE10088	XENTR03415
OG0004419	MOUSE40300, MOUSE40299, MOUSE40298	XENTR01954
OG0004420	MOUSE35016, MOUSE35015	XENTR04098
OG0004421	MOUSE52589, MOUSE52590, MOUSE52593, MOUSE52592, MOUSE52591	XENTR07029
OG0004422	MOUSE51741, MOUSE51740	XENTR11234
OG0004422	MOUSE10312	XENTR05843
OG0004423	MOUSE08973	XENTR08365
OG0004424	MOUSE40944, MOUSE40943, MOUSE40941, MOUSE40935, MOUSE40936, MOUSE40937, MOUSE40938	XENTR11298
OG0004425	MOUSE53270	XENTR17641
OG0004425	MOUSE05482	XENTR12250
OG0004426	MOUSE11724, MOUSE11722, MOUSE11721	XENTR09040
OG0004427	MOUSE27811	XENTR14360
OG0004432	MOUSE49982	XENTR13059
OG0004432	MOUSE22303, MOUSE22302, MOUSE22307, MOUSE22306, MOUSE22305, MOUSE22304	XENTR08215
OG0004433	MOUSE35251	XENTR05339, XENTR05340
OG0004433	MOUSE35244, MOUSE35245, MOUSE35243	XENTR12387
OG0004433	MOUSE23307, MOUSE23308, MOUSE23309	XENTR18900
OG0004435	MOUSE08370, MOUSE08364, MOUSE08378, MOUSE08379, MOUSE08368	XENTR17661
OG0004460	MOUSE23588	XENTR13298
OG0004461	MOUSE01980, MOUSE01979	XENTR17329
OG0004461	MOUSE18271, MOUSE18273	XENTR02533
OG0004462	MOUSE47590, MOUSE47588	XENTR02713
OG0004463	MOUSE37584	XENTR04529
OG0004463	MOUSE03976, MOUSE03975, MOUSE03974	XENTR14681
OG0004465	MOUSE00406, MOUSE00407, MOUSE00408	XENTR03018
OG0004467	MOUSE37802	XENTR10318, XENTR06318
OG0004468	MOUSE26677, MOUSE26678	XENTR14274
OG0004471	MOUSE22041, MOUSE22038, MOUSE22037	XENTR00144
OG0004472	MOUSE39321, MOUSE39322	XENTR00750
OG0004474	MOUSE35097, MOUSE35096	XENTR12032
OG0004475	MOUSE41807, MOUSE41801, MOUSE41804, MOUSE41805, MOUSE41803, MOUSE41808, MOUSE41802	XENTR05597
OG0004476	MOUSE37230, MOUSE37232, MOUSE37231	XENTR00796
OG0004477	MOUSE10601, MOUSE10600, MOUSE10599	XENTR15352
OG0004477	MOUSE51390	XENTR10053
OG0004478	MOUSE49317, MOUSE49316, MOUSE49318	XENTR09560
OG0004479	MOUSE19708, MOUSE19711, MOUSE19710, MOUSE19709, MOUSE19707	XENTR07670
OG0004480	MOUSE17373	XENTR16993
OG0004481	MOUSE27583, MOUSE27580, MOUSE27585, MOUSE27582, MOUSE27586, MOUSE27581	XENTR01473
OG0004482	MOUSE53219	XENTR10601
OG0004483	MOUSE22653	XENTR17280
OG0004484	MOUSE35133, MOUSE35137, MOUSE35134	XENTR11603
OG0004485	MOUSE50551, MOUSE50552, MOUSE50554, MOUSE50553	XENTR05708
OG0004487	MOUSE36553, MOUSE36554, MOUSE36552	XENTR05509, XENTR05510, XENTR05511
OG0004488	MOUSE51946	XENTR17026
OG0004489	MOUSE40965, MOUSE40964, MOUSE40963	XENTR16138
OG0004490	MOUSE44146, MOUSE44143, MOUSE44144, MOUSE44145, MOUSE44142	XENTR11487
OG0004491	MOUSE43721, MOUSE43719, MOUSE43718	XENTR07277
OG0004492	MOUSE47080	XENTR11376
OG0004493	MOUSE33926, MOUSE33925	XENTR12768
OG0004494	MOUSE46117, MOUSE46116	XENTR00973, XENTR00972
OG0004495	MOUSE37075, MOUSE37073, MOUSE37072, MOUSE37074	XENTR04018
OG0004496	MOUSE15868, MOUSE15869	XENTR12973
OG0004497	MOUSE49684	XENTR14301
OG0004498	MOUSE52472, MOUSE52473, MOUSE52469, MOUSE52470	XENTR10412
OG0004499	MOUSE24764	XENTR05546
OG0004499	MOUSE07719	XENTR11717
OG0004500	MOUSE12698	XENTR10700, XENTR10699
OG0004502	MOUSE34617	XENTR17400, XENTR17398, XENTR17399
OG0004503	MOUSE31569	XENTR14221
OG0004505	MOUSE26585	XENTR01116, XENTR01117
OG0004506	MOUSE06142, MOUSE06141, MOUSE06140, MOUSE06143, MOUSE06144	XENTR13727
OG0004507	MOUSE16713	XENTR03425
OG0004508	MOUSE23545, MOUSE23544, MOUSE23543, MOUSE23546, MOUSE02082, MOUSE23542, MOUSE23541	XENTR02525, XENTR02524
OG0004509	MOUSE24194	XENTR03935
OG0004510	MOUSE55372	XENTR03962
OG0004511	MOUSE15218	XENTR00822
OG0004511	MOUSE04679	XENTR10201
OG0004512	MOUSE27489, MOUSE27490, MOUSE27488	XENTR03832
OG0004513	MOUSE37494	XENTR01189
OG0004514	MOUSE02680, MOUSE02678, MOUSE02679, MOUSE02681, MOUSE02682	XENTR00881
OG0004515	MOUSE46775, MOUSE46774	XENTR02016
OG0004516	MOUSE04945	XENTR04054
OG0004517	MOUSE06077, MOUSE06078	XENTR13124
OG0004518	MOUSE25701	XENTR07756
OG0004519	MOUSE40859, MOUSE40860, MOUSE40861	XENTR11913
OG0004520	MOUSE15698	XENTR09651
OG0004522	MOUSE09222, MOUSE09221	XENTR02122
OG0004522	MOUSE52042	XENTR05757
OG0004523	MOUSE30302, MOUSE30301, MOUSE30300, MOUSE30303, MOUSE30296, MOUSE30295, MOUSE30299, MOUSE30297, MOUSE30298	XENTR18329
OG0004524	MOUSE48688, MOUSE48685	XENTR04778
OG0004525	MOUSE31404	XENTR09291
OG0004526	MOUSE25454, MOUSE25455	XENTR15609
OG0004527	MOUSE33172, MOUSE33170	XENTR00456
OG0004528	MOUSE04371, MOUSE04369, MOUSE04370	XENTR01514
OG0004529	MOUSE52044, MOUSE52046, MOUSE52045, MOUSE52043	XENTR05758
OG0004530	MOUSE54959	XENTR14376
OG0004530	MOUSE55376, MOUSE55375	XENTR03964
OG0004531	MOUSE55339, MOUSE55340	XENTR11135
OG0004532	MOUSE03141, MOUSE03139	XENTR11080
OG0004533	MOUSE51712, MOUSE51711	XENTR11245
OG0004533	MOUSE18420	XENTR16773
OG0004534	MOUSE29782, MOUSE29781	XENTR13193
OG0004534	MOUSE29784, MOUSE29780, MOUSE29783, MOUSE29777	XENTR13192
OG0004535	MOUSE43370	XENTR12654
OG0004536	MOUSE21576	XENTR06593
OG0004537	MOUSE17763, MOUSE17762, MOUSE25732, MOUSE25733, MOUSE25731	XENTR07746
OG0004538	MOUSE07618, MOUSE07617, MOUSE07619, MOUSE07616	XENTR11687
OG0004539	MOUSE18812, MOUSE18811	XENTR06560
OG0004539	MOUSE07825, MOUSE07824	XENTR11278
OG0004540	MOUSE35511, MOUSE35512	XENTR01878
OG0004542	MOUSE14243, MOUSE14246, MOUSE14244, MOUSE14247, MOUSE14245	XENTR01276
OG0004543	MOUSE05279, MOUSE05280	XENTR13966, XENTR13965
OG0004544	MOUSE40817	XENTR14557
OG0004545	MOUSE10421, MOUSE10422	XENTR05802
OG0004546	MOUSE10351, MOUSE09030, MOUSE17546, MOUSE17545	XENTR11757
OG0004547	MOUSE01767, MOUSE01768, MOUSE01769, MOUSE01764	XENTR10791
OG0004547	MOUSE11219	XENTR06018
OG0004548	MOUSE23736, MOUSE23734, MOUSE23733, MOUSE23735	XENTR11954
OG0004549	MOUSE44343, MOUSE44342, MOUSE44338, MOUSE44341, MOUSE44340, MOUSE44339	XENTR17964, XENTR17963
OG0004550	MOUSE01845, MOUSE01846	XENTR08942
OG0004551	MOUSE17104	XENTR13993
OG0004552	MOUSE04060, MOUSE04063, MOUSE04061, MOUSE04064, MOUSE04062	XENTR18114
OG0004553	MOUSE55314	XENTR04020
OG0004554	MOUSE06787	XENTR06056
OG0004555	MOUSE09124, MOUSE09123	XENTR08168
OG0004556	MOUSE46362, MOUSE46360, MOUSE46358, MOUSE46355, MOUSE46356, MOUSE46359, MOUSE46354, MOUSE46357	XENTR14968
OG0004557	MOUSE23039	XENTR03173
OG0004558	MOUSE34435, MOUSE34432, MOUSE34434, MOUSE34433	XENTR17229, XENTR19018
OG0004559	MOUSE06487, MOUSE06488	XENTR09793
OG0004560	MOUSE19108, MOUSE19109	XENTR08583
OG0004561	MOUSE29559, MOUSE29553, MOUSE29551, MOUSE29555, MOUSE29558, MOUSE29554, MOUSE29552, MOUSE29557, MOUSE29556	XENTR09028
OG0004563	MOUSE37299	XENTR04438
OG0004564	MOUSE24522, MOUSE24524, MOUSE24523	XENTR08998
OG0004565	MOUSE24703, MOUSE24702	XENTR07621
OG0004566	MOUSE12696	XENTR15836
OG0004566	MOUSE18952, MOUSE18950, MOUSE18951	XENTR04511
OG0004567	MOUSE06757	XENTR13930
OG0004568	MOUSE07295, MOUSE07294, MOUSE07293	XENTR03875
OG0004569	MOUSE15216, MOUSE15215	XENTR00817
OG0004570	MOUSE18784	XENTR01634
OG0004570	MOUSE11740, MOUSE11741	XENTR09045
OG0004571	MOUSE25172	XENTR02902
OG0004572	MOUSE21647, MOUSE21648	XENTR09340
OG0004573	MOUSE04827, MOUSE51637, MOUSE04825	XENTR04046
OG0004574	MOUSE02142, MOUSE02140, MOUSE02141	XENTR07069
OG0004574	MOUSE44434	XENTR17501
OG0004576	MOUSE19176	XENTR08967
OG0004576	MOUSE35837, MOUSE35836, MOUSE46739, MOUSE46738, MOUSE46736	XENTR08877
OG0004577	MOUSE11989	XENTR13602
OG0004578	MOUSE25491	XENTR06163
OG0004579	MOUSE01982, MOUSE01983, MOUSE01981	XENTR17330
OG0004580	MOUSE35080, MOUSE35081, MOUSE35082	XENTR12038, XENTR12039
OG0004581	MOUSE53780	XENTR13391
OG0004582	MOUSE30907, MOUSE10655	XENTR02772
OG0004583	MOUSE00291, MOUSE21444, MOUSE00290, MOUSE00292	XENTR07476
OG0004584	MOUSE52144, MOUSE52143	XENTR11392
OG0004585	MOUSE19685	XENTR07684
OG0004586	MOUSE39612, MOUSE39613, MOUSE39610, MOUSE39611	XENTR05330, XENTR16421, XENTR15195, XENTR18074, XENTR05329
OG0004587	MOUSE30120	XENTR03565, XENTR03564
OG0004588	MOUSE04363	XENTR01517
OG0004589	MOUSE04705	XENTR06532, XENTR06533
OG0004590	MOUSE38216, MOUSE38218	XENTR04031
OG0004591	MOUSE03938, MOUSE03939	XENTR07363
OG0004592	MOUSE48021	XENTR17519
OG0004593	MOUSE03425, MOUSE40215, MOUSE40214, MOUSE03423, MOUSE03424	XENTR09764
OG0004594	MOUSE20484	XENTR10141
OG0004595	MOUSE05682, MOUSE05683	XENTR06910
OG0004596	MOUSE26963	XENTR16636
OG0004597	MOUSE18667	XENTR08163
OG0004599	MOUSE10638, MOUSE10637, MOUSE10639	XENTR02769
OG0004600	MOUSE25947, MOUSE25953, MOUSE25951, MOUSE25955, MOUSE25950, MOUSE25954, MOUSE25952, MOUSE25948, MOUSE25949	XENTR15611
OG0004601	MOUSE25629, MOUSE25626, MOUSE25628, MOUSE25624, MOUSE25627	XENTR06793
OG0004602	MOUSE06484, MOUSE06485, MOUSE06483, MOUSE06486	XENTR09792
OG0004603	MOUSE14937, MOUSE14943, MOUSE14941, MOUSE14942, MOUSE14940, MOUSE14939, MOUSE14938	XENTR01817
OG0004605	MOUSE16937, MOUSE16936, MOUSE16939, MOUSE16938, MOUSE16933, MOUSE16932	XENTR01842, XENTR01844
OG0004606	MOUSE28405, MOUSE28406, MOUSE28401, MOUSE28404, MOUSE28407, MOUSE28399, MOUSE28403, MOUSE28402	XENTR15899
OG0004607	MOUSE02781	XENTR04536
OG0004607	MOUSE04854, MOUSE04855	XENTR04040
OG0004608	MOUSE28092, MOUSE28091, MOUSE28094, MOUSE28096, MOUSE28093, MOUSE28090, MOUSE28095, MOUSE28098, MOUSE28097	XENTR16188, XENTR16189
OG0004609	MOUSE43690, MOUSE04669	XENTR16103
OG0004610	MOUSE44865	XENTR12122
OG0004611	MOUSE46896	XENTR13026
OG0004612	MOUSE39006, MOUSE39003, MOUSE39004, MOUSE39005	XENTR12441
OG0004613	MOUSE43017	XENTR12502
OG0004614	MOUSE20091	XENTR06617, XENTR06618
OG0004614	MOUSE20142	XENTR12809, XENTR12810
OG0004615	MOUSE25439	XENTR06169
OG0004615	MOUSE37119, MOUSE37118	XENTR04005
OG0004616	MOUSE26446, MOUSE26447, MOUSE26445	XENTR05385
OG0004617	MOUSE27230	XENTR17100
OG0004618	MOUSE29709, MOUSE29708, MOUSE29707, MOUSE29705, MOUSE29710, MOUSE29706, MOUSE29711	XENTR01046, XENTR01045
OG0004619	MOUSE05726, MOUSE05728, MOUSE05725	XENTR06929
OG0004620	MOUSE49865, MOUSE49862, MOUSE49864	XENTR03756
OG0004621	MOUSE40863, MOUSE40865, MOUSE40864	XENTR11915
OG0004622	MOUSE32678, MOUSE32677	XENTR06548
OG0004625	MOUSE15279, MOUSE15280	XENTR00859
OG0004626	MOUSE43681	XENTR07264
OG0004627	MOUSE55215, MOUSE13293	XENTR06310
OG0004628	MOUSE05850, MOUSE05852, MOUSE05851	XENTR06954
OG0004628	MOUSE22226, MOUSE22225	XENTR08395
OG0004629	MOUSE25909, MOUSE25905, MOUSE25908, MOUSE25907	XENTR10455
OG0004630	MOUSE32221, MOUSE32220	XENTR04232
OG0004631	MOUSE32734	XENTR08686
OG0004632	MOUSE15791, MOUSE15792	XENTR17581
OG0004633	MOUSE23098, MOUSE23100, MOUSE23099	XENTR03277
OG0004634	MOUSE14449	XENTR06011
OG0004635	MOUSE43836, MOUSE43835, MOUSE43838, MOUSE43840, MOUSE43837, MOUSE43841	XENTR11060
OG0004637	MOUSE49808, MOUSE49807	XENTR03728
OG0004638	MOUSE42272, MOUSE42273	XENTR13657
OG0004639	MOUSE25719, MOUSE25720, MOUSE25718	XENTR07750
