Orthogroup	MOUSE	SACKO_ok
OG0002923	MOUSE49680, MOUSE32102, MOUSE28330, MOUSE28329, MOUSE28328	SACKO_26728
OG0002924	MOUSE51671, MOUSE19807, MOUSE19805, MOUSE19806	SACKO_13053
OG0002925	MOUSE13500	SACKO_11448
OG0002926	MOUSE10357, MOUSE10361, MOUSE10362, MOUSE10360, MOUSE10359, MOUSE10358, MOUSE48416, MOUSE48415	SACKO_00854
OG0002927	MOUSE32596, MOUSE32595, MOUSE32594	SACKO_16689
OG0002931	MOUSE39140, MOUSE11215, MOUSE11216, MOUSE07951, MOUSE07950, MOUSE11217	SACKO_09069
OG0002934	MOUSE47586, MOUSE47584, MOUSE47581, MOUSE47583, MOUSE47582, MOUSE47579, MOUSE47580, MOUSE54130, MOUSE47578	SACKO_05341
OG0002944	MOUSE21675, MOUSE31441, MOUSE21607	SACKO_29103
OG0002945	MOUSE05901	SACKO_10023
OG0002946	MOUSE06359, MOUSE06360	SACKO_25372
OG0002947	MOUSE08979	SACKO_28885, SACKO_15400
OG0002948	MOUSE34612, MOUSE03993, MOUSE03992	SACKO_14209
OG0002949	MOUSE42154, MOUSE42159, MOUSE42155, MOUSE42158, MOUSE42157, MOUSE42156	SACKO_05711
OG0002950	MOUSE03780	SACKO_25017
OG0002952	MOUSE48059, MOUSE48060, MOUSE03617, MOUSE03616	SACKO_25112
OG0002953	MOUSE41032, MOUSE41030, MOUSE41027, MOUSE41028, MOUSE41034, MOUSE41033, MOUSE41035, MOUSE41036, MOUSE41029, MOUSE41031	SACKO_25506
OG0002954	MOUSE27193	SACKO_31927, SACKO_03834
OG0002955	MOUSE07922, MOUSE07923	SACKO_05650
OG0002956	MOUSE01483, MOUSE01481, MOUSE01482, MOUSE01479, MOUSE01480, MOUSE19774, MOUSE19773	SACKO_00857
OG0002957	MOUSE12879, MOUSE12881, MOUSE12882, MOUSE12884, MOUSE12883, MOUSE12885, MOUSE12880, MOUSE12886	SACKO_29770
OG0002959	MOUSE07746	SACKO_03836
OG0002960	MOUSE17741, MOUSE17742, MOUSE17739, MOUSE17743, MOUSE17738, MOUSE17740, MOUSE17737	SACKO_10276
OG0002961	MOUSE07635, MOUSE07634, MOUSE07633, MOUSE07636, MOUSE07637	SACKO_22229
OG0002962	MOUSE15010, MOUSE15009	SACKO_02237
OG0002964	MOUSE03843, MOUSE06212	SACKO_22385
OG0002965	MOUSE21231, MOUSE21228, MOUSE21229, MOUSE21226, MOUSE21230, MOUSE21227	SACKO_32335, SACKO_14337
OG0002966	MOUSE25420, MOUSE25422, MOUSE25423, MOUSE25421, MOUSE23956, MOUSE23957	SACKO_04692
OG0002967	MOUSE50963, MOUSE50965, MOUSE50964	SACKO_11046
OG0002968	MOUSE17700	SACKO_17591
OG0002968	MOUSE33928, MOUSE33927	SACKO_06975
OG0002969	MOUSE05356, MOUSE05355	SACKO_02667
OG0002971	MOUSE13502, MOUSE28198, MOUSE33911, MOUSE00399, MOUSE00398	SACKO_19758
OG0002973	MOUSE11207, MOUSE11206, MOUSE11205, MOUSE11204	SACKO_14102
OG0002974	MOUSE10025, MOUSE10026, MOUSE10024, MOUSE10023, MOUSE48988	SACKO_29031
OG0002975	MOUSE18623, MOUSE18624, MOUSE07165, MOUSE07167, MOUSE07166	SACKO_32354
OG0002976	MOUSE10248, MOUSE10247, MOUSE10246	SACKO_31461
OG0002977	MOUSE04693, MOUSE04694	SACKO_20192
OG0002978	MOUSE20325, MOUSE27992, MOUSE11706, MOUSE11705, MOUSE11703	SACKO_17957
OG0002979	MOUSE16549, MOUSE16547, MOUSE16548, MOUSE16546	SACKO_20128
OG0002981	MOUSE24011, MOUSE24009, MOUSE24008, MOUSE24010	SACKO_26792
OG0002982	MOUSE46658, MOUSE46660, MOUSE46656, MOUSE46659, MOUSE46657, MOUSE46661	SACKO_13358
OG0002983	MOUSE16587, MOUSE03257, MOUSE24110, MOUSE24112, MOUSE24111	SACKO_27335
OG0002984	MOUSE42121, MOUSE42123, MOUSE42122, MOUSE42120, MOUSE42119	SACKO_19745
OG0002985	MOUSE14988, MOUSE14989	SACKO_30570
OG0002987	MOUSE02847, MOUSE02846, MOUSE09553, MOUSE09554	SACKO_24109
OG0002988	MOUSE01198, MOUSE01199, MOUSE01194	SACKO_28450
OG0002989	MOUSE11228	SACKO_23453
OG0002990	MOUSE46843, MOUSE46844, MOUSE36054, MOUSE19416	SACKO_28950
OG0002991	MOUSE21236, MOUSE21237, MOUSE21235, MOUSE21239	SACKO_16196
OG0002992	MOUSE35586, MOUSE35587, MOUSE35584, MOUSE35585, MOUSE35583, MOUSE35582, MOUSE14642, MOUSE14643	SACKO_30998
OG0002994	MOUSE09296, MOUSE09297	SACKO_15129
OG0002996	MOUSE09342, MOUSE09341	SACKO_16051
OG0002997	MOUSE33712, MOUSE33711	SACKO_03884
OG0002998	MOUSE01823, MOUSE01822, MOUSE11334, MOUSE11336, MOUSE11333, MOUSE11335, MOUSE11332	SACKO_08408
OG0003002	MOUSE22651, MOUSE02560, MOUSE02559, MOUSE22650, MOUSE22649	SACKO_24578
OG0003003	MOUSE34319, MOUSE34320, MOUSE34322, MOUSE34321, MOUSE21673	SACKO_12840
OG0003004	MOUSE18689, MOUSE42760	SACKO_15243, SACKO_08904
OG0003005	MOUSE18225	SACKO_09366
OG0003006	MOUSE17053, MOUSE17052, MOUSE17054	SACKO_09983
OG0003007	MOUSE33080, MOUSE33078, MOUSE33453, MOUSE50352, MOUSE50350	SACKO_23209
OG0003008	MOUSE24226, MOUSE24228, MOUSE24227, MOUSE24229	SACKO_14283
OG0003009	MOUSE30153, MOUSE30154, MOUSE43074, MOUSE43075, MOUSE43051	SACKO_23162
OG0003010	MOUSE46873, MOUSE46874	SACKO_04866, SACKO_33454
OG0003011	MOUSE39414, MOUSE39417, MOUSE39416, MOUSE39415, MOUSE15024	SACKO_09511
OG0003012	MOUSE40624	SACKO_26048
OG0003013	MOUSE22051, MOUSE22050	SACKO_22831
OG0003014	MOUSE12627	SACKO_30554
OG0003016	MOUSE36264	SACKO_10325
OG0003016	MOUSE36263, MOUSE45221, MOUSE45220	SACKO_10324
OG0003017	MOUSE19919	SACKO_30528, SACKO_28070
OG0003018	MOUSE45408	SACKO_21884, SACKO_15715
OG0003019	MOUSE35632, MOUSE35633, MOUSE35636	SACKO_29411
OG0003021	MOUSE04117, MOUSE04116, MOUSE04115, MOUSE04121, MOUSE04118, MOUSE04119, MOUSE04120	SACKO_12395
OG0003022	MOUSE29865, MOUSE29862, MOUSE29864, MOUSE29863, MOUSE54616, MOUSE54613, MOUSE54615, MOUSE54614	SACKO_00432
OG0003023	MOUSE02701, MOUSE02700	SACKO_15718, SACKO_24498
OG0003024	MOUSE24540, MOUSE24541, MOUSE24542, MOUSE24539	SACKO_04764
OG0003025	MOUSE17101, MOUSE13361, MOUSE13360	SACKO_25265
OG0003026	MOUSE06294, MOUSE06293	SACKO_02570
OG0003027	MOUSE04829, MOUSE04828, MOUSE44803, MOUSE44804, MOUSE44806, MOUSE44807, MOUSE44805	SACKO_20718
OG0003028	MOUSE33814, MOUSE33813, MOUSE33812, MOUSE33815	SACKO_26969
OG0003029	MOUSE19871, MOUSE19873, MOUSE19872, MOUSE19870	SACKO_23336
OG0003030	MOUSE37133, MOUSE37135, MOUSE37130, MOUSE37131, MOUSE37134, MOUSE37132, MOUSE50388	SACKO_20385
OG0003031	MOUSE05565, MOUSE05566, MOUSE05567, MOUSE39652, MOUSE39650, MOUSE39651, MOUSE39653, MOUSE39658, MOUSE39649	SACKO_31229, SACKO_13025
OG0003032	MOUSE36038, MOUSE36036, MOUSE36035, MOUSE36034, MOUSE36032, MOUSE36031, MOUSE36030, MOUSE36033, MOUSE19423, MOUSE46837, MOUSE46836, MOUSE46838, MOUSE36037	SACKO_02283
OG0003033	MOUSE18942, MOUSE16005	SACKO_21096
OG0003034	MOUSE48768, MOUSE48769	SACKO_10723
OG0003035	MOUSE48428, MOUSE48431, MOUSE48427, MOUSE48429, MOUSE10173, MOUSE10170, MOUSE10171, MOUSE10175, MOUSE10172	SACKO_13056
OG0003036	MOUSE31234	SACKO_03961
OG0003037	MOUSE37858	SACKO_16276
OG0003038	MOUSE16424, MOUSE16423, MOUSE43256, MOUSE43255, MOUSE43254	SACKO_26887
OG0003040	MOUSE04097, MOUSE04096	SACKO_21624, SACKO_30839
OG0003041	MOUSE13446, MOUSE13449, MOUSE13447, MOUSE13448	SACKO_15164
OG0003042	MOUSE26381	SACKO_01751
OG0003043	MOUSE03995, MOUSE03996	SACKO_02021
OG0003043	MOUSE03997	SACKO_04094
OG0003044	MOUSE04292, MOUSE04289, MOUSE04286, MOUSE04291, MOUSE04290, MOUSE04288, MOUSE04287	SACKO_29708
OG0003045	MOUSE39880, MOUSE39881	SACKO_27785
OG0003046	MOUSE10041, MOUSE10042, MOUSE49339, MOUSE10040	SACKO_19289
OG0003048	MOUSE23204, MOUSE23201, MOUSE23203, MOUSE23202	SACKO_30401
OG0003049	MOUSE09797, MOUSE09800, MOUSE33262, MOUSE33261, MOUSE33263	SACKO_27605
OG0003050	MOUSE32977, MOUSE32978, MOUSE32983, MOUSE32982, MOUSE32985, MOUSE32984, MOUSE32979, MOUSE32980, MOUSE32981, MOUSE44894, MOUSE32989, MOUSE32991, MOUSE32988, MOUSE32986, MOUSE32987	SACKO_15528
OG0003051	MOUSE22702, MOUSE12616	SACKO_22120
OG0003052	MOUSE21302	SACKO_31888
OG0003053	MOUSE32705, MOUSE32711, MOUSE32708, MOUSE32709, MOUSE32710, MOUSE32706, MOUSE32707	SACKO_00124
OG0003054	MOUSE47597, MOUSE47598, MOUSE47596, MOUSE47600, MOUSE47595	SACKO_23775
OG0003055	MOUSE33434, MOUSE33435, MOUSE48879	SACKO_14713
OG0003057	MOUSE50125, MOUSE50127, MOUSE50124, MOUSE50122, MOUSE50121, MOUSE50126, MOUSE50128, MOUSE50123	SACKO_10359
OG0003058	MOUSE00368, MOUSE18568, MOUSE18565, MOUSE18567, MOUSE18569, MOUSE18566, MOUSE28571, MOUSE28570	SACKO_30857
OG0003059	MOUSE02981, MOUSE02982	SACKO_10958, SACKO_20443
OG0003060	MOUSE48788, MOUSE48790, MOUSE31847, MOUSE01639	SACKO_07187
OG0003061	MOUSE03045, MOUSE03043, MOUSE03044, MOUSE03042, MOUSE08064, MOUSE08065, MOUSE08066	SACKO_01288
OG0003063	MOUSE01749, MOUSE01748	SACKO_07757
OG0003064	MOUSE47362, MOUSE47361	SACKO_30917
OG0003065	MOUSE43098, MOUSE43095, MOUSE43096, MOUSE43094, MOUSE43093	SACKO_12532
OG0003066	MOUSE27228, MOUSE01775	SACKO_05874
OG0003067	MOUSE47968, MOUSE47967	SACKO_24076
OG0003069	MOUSE30220, MOUSE30221	SACKO_05072, SACKO_05082, SACKO_17846, SACKO_27101
OG0003071	MOUSE54961, MOUSE54963, MOUSE54962, MOUSE54915, MOUSE54916, MOUSE55382, MOUSE55383, MOUSE55381, MOUSE40316, MOUSE43030, MOUSE40315	SACKO_01947, SACKO_09087
OG0003072	MOUSE31159, MOUSE39251, MOUSE39249, MOUSE39250	SACKO_22003
OG0003073	MOUSE04961	SACKO_19888
OG0003074	MOUSE28849, MOUSE19699, MOUSE19698, MOUSE19700	SACKO_00277
OG0003075	MOUSE38797	SACKO_11591
OG0003077	MOUSE17167, MOUSE17168, MOUSE17166, MOUSE05965, MOUSE05961	SACKO_28671
OG0003078	MOUSE07682, MOUSE03101, MOUSE07680, MOUSE07681	SACKO_33444
OG0003079	MOUSE01340, MOUSE01337, MOUSE01338, MOUSE32271, MOUSE05150, MOUSE05151, MOUSE01341, MOUSE01336, MOUSE01335	SACKO_01137
OG0003084	MOUSE12593, MOUSE12592, MOUSE54562	SACKO_01950
OG0003086	MOUSE11105, MOUSE11104	SACKO_22457, SACKO_23788
OG0003089	MOUSE16491, MOUSE16490, MOUSE16485, MOUSE16486, MOUSE16484, MOUSE16492	SACKO_18518, SACKO_14107, SACKO_20028
OG0003090	MOUSE15533, MOUSE18382, MOUSE18383, MOUSE18384, MOUSE15534	SACKO_08916, SACKO_31355, SACKO_12364, SACKO_16254, SACKO_05373
OG0003101	MOUSE34169, MOUSE29374, MOUSE29372, MOUSE29373, MOUSE29137, MOUSE29138, MOUSE34171, MOUSE29139	SACKO_20862
OG0003103	MOUSE00299, MOUSE00298, MOUSE11387	SACKO_09737
OG0003104	MOUSE25311, MOUSE24216, MOUSE24218, MOUSE24217	SACKO_11227
OG0003105	MOUSE32673	SACKO_04098
OG0003106	MOUSE51428, MOUSE51424, MOUSE51425, MOUSE51430, MOUSE51434	SACKO_29288
OG0003107	MOUSE49658	SACKO_16349
OG0003108	MOUSE02208, MOUSE02205, MOUSE02209, MOUSE02207	SACKO_22455, SACKO_26646
OG0003109	MOUSE06210, MOUSE06211	SACKO_13832
OG0003110	MOUSE13977	SACKO_26390
OG0003111	MOUSE50456	SACKO_29226, SACKO_13382, SACKO_29195, SACKO_13371
OG0003112	MOUSE00748, MOUSE00750, MOUSE00749, MOUSE00751	SACKO_27668
OG0003114	MOUSE20064, MOUSE20062, MOUSE20063	SACKO_15238
OG0003115	MOUSE44908, MOUSE19778, MOUSE30249	SACKO_01855
OG0003116	MOUSE30061, MOUSE30062	SACKO_10934, SACKO_14549, SACKO_14593, SACKO_14030
OG0003118	MOUSE14611, MOUSE14610, MOUSE23354, MOUSE23355	SACKO_04745
OG0003119	MOUSE15879	SACKO_13546
OG0003120	MOUSE20868	SACKO_22096, SACKO_22116
OG0003121	MOUSE51687, MOUSE01592, MOUSE01591, MOUSE01593, MOUSE01594	SACKO_16521
OG0003122	MOUSE07438, MOUSE07437	SACKO_03121
OG0003122	MOUSE39148	SACKO_18543, SACKO_26066
OG0003124	MOUSE37996	SACKO_04410
OG0003125	MOUSE54482, MOUSE24361, MOUSE24362, MOUSE24360	SACKO_29448
OG0003126	MOUSE20843, MOUSE20841	SACKO_18141
OG0003127	MOUSE07499, MOUSE07498, MOUSE07508, MOUSE07510, MOUSE07509	SACKO_04031
OG0003128	MOUSE04329, MOUSE04328, MOUSE20016, MOUSE20017	SACKO_04405
OG0003130	MOUSE04932, MOUSE04937, MOUSE04931, MOUSE04935, MOUSE04934, MOUSE04938, MOUSE04939, MOUSE04936	SACKO_29703
OG0003131	MOUSE37612	SACKO_18830
OG0003132	MOUSE09861	SACKO_33715
OG0003133	MOUSE49541	SACKO_25555
OG0003134	MOUSE05501	SACKO_16499, SACKO_07502
OG0003135	MOUSE42796, MOUSE42793, MOUSE42795	SACKO_03116
OG0003136	MOUSE43360, MOUSE43359, MOUSE43361, MOUSE43363, MOUSE43362, MOUSE27394, MOUSE18666	SACKO_03114
OG0003137	MOUSE43728, MOUSE43729, MOUSE43727, MOUSE43726, MOUSE43725, MOUSE43730	SACKO_15912
OG0003138	MOUSE23148, MOUSE23147	SACKO_22321
OG0003140	MOUSE19516, MOUSE51755	SACKO_06695
OG0003141	MOUSE34574, MOUSE34575, MOUSE41342	SACKO_03614
OG0003142	MOUSE10135, MOUSE10134, MOUSE30841, MOUSE30840	SACKO_05126
OG0003144	MOUSE16285, MOUSE16284	SACKO_03680
OG0003145	MOUSE37117, MOUSE37116	SACKO_14415
OG0003146	MOUSE13420, MOUSE13419, MOUSE35723, MOUSE35720	SACKO_04352
OG0003147	MOUSE40239, MOUSE40230, MOUSE40235, MOUSE40233, MOUSE40231, MOUSE40236, MOUSE40232, MOUSE40237, MOUSE40234	SACKO_09203, SACKO_13733
OG0003148	MOUSE18668, MOUSE18669, MOUSE50666, MOUSE50662, MOUSE50667	SACKO_01512, SACKO_01504
OG0003149	MOUSE30335, MOUSE30336	SACKO_12102
OG0003150	MOUSE54076, MOUSE54075, MOUSE54077, MOUSE12618	SACKO_33473
OG0003151	MOUSE29325, MOUSE29324, MOUSE28343	SACKO_18699
OG0003152	MOUSE03960, MOUSE03793, MOUSE03794	SACKO_11895
OG0003153	MOUSE28949, MOUSE28946, MOUSE28947, MOUSE28948	SACKO_16378
OG0003154	MOUSE33374, MOUSE33371, MOUSE33373, MOUSE33372, MOUSE33368, MOUSE33369, MOUSE33370, MOUSE33367, MOUSE33366	SACKO_22446
OG0003155	MOUSE46105, MOUSE46106	SACKO_10655
OG0003156	MOUSE16321, MOUSE16322, MOUSE16318, MOUSE16320, MOUSE16317, MOUSE16316, MOUSE16319	SACKO_27553, SACKO_06021
OG0003157	MOUSE45059, MOUSE45058, MOUSE45057	SACKO_30627
OG0003158	MOUSE22347, MOUSE22346, MOUSE18939	SACKO_02553
OG0003159	MOUSE48356, MOUSE48357, MOUSE41160, MOUSE41159	SACKO_17748, SACKO_01588
OG0003160	MOUSE21078, MOUSE21074, MOUSE21073, MOUSE21075, MOUSE21076, MOUSE21077	SACKO_12466
OG0003161	MOUSE07415, MOUSE07416, MOUSE07414	SACKO_09109
OG0003162	MOUSE07361, MOUSE07360, MOUSE22667	SACKO_09082, SACKO_09115, SACKO_09128
OG0003163	MOUSE51326, MOUSE18466	SACKO_09039
OG0003164	MOUSE54716, MOUSE54718, MOUSE54717, MOUSE48050, MOUSE48047, MOUSE48048	SACKO_24629
OG0003165	MOUSE00202, MOUSE00201, MOUSE00203, MOUSE00200, MOUSE00204, MOUSE34087, MOUSE34085, MOUSE34086, MOUSE34084	SACKO_09454
OG0003167	MOUSE46318, MOUSE04968	SACKO_21224
OG0003169	MOUSE22116, MOUSE22114, MOUSE22115	SACKO_19319
OG0003171	MOUSE24077, MOUSE24078	SACKO_13185, SACKO_11574
OG0003172	MOUSE30909, MOUSE30908	SACKO_02203, SACKO_02691
OG0003173	MOUSE20012, MOUSE20013, MOUSE20011, MOUSE37897, MOUSE03292, MOUSE37896	SACKO_02198
OG0003174	MOUSE19261, MOUSE19260, MOUSE19259	SACKO_14589
OG0003175	MOUSE10979, MOUSE10977, MOUSE26568, MOUSE10978, MOUSE10974, MOUSE10975	SACKO_26238
OG0003176	MOUSE49578, MOUSE49579	SACKO_19057
OG0003177	MOUSE35932	SACKO_24963
OG0003178	MOUSE43279, MOUSE43278, MOUSE43280, MOUSE11732, MOUSE11730, MOUSE11731, MOUSE11729, MOUSE11734, MOUSE11733	SACKO_18493
OG0003179	MOUSE36753, MOUSE36752	SACKO_33031, SACKO_21707
OG0003180	MOUSE37502, MOUSE16836, MOUSE37501, MOUSE37503, MOUSE37500, MOUSE37504	SACKO_20193
OG0003181	MOUSE04768, MOUSE04770, MOUSE04766, MOUSE04767, MOUSE04769, MOUSE04771	SACKO_00391
OG0003182	MOUSE12237	SACKO_16383
OG0003183	MOUSE14736, MOUSE53126, MOUSE53125, MOUSE23268	SACKO_15802
OG0003184	MOUSE03418, MOUSE03417, MOUSE03416, MOUSE31545, MOUSE31544, MOUSE31546	SACKO_29685
OG0003185	MOUSE45835, MOUSE45834, MOUSE42070	SACKO_19190
OG0003186	MOUSE55003, MOUSE55000, MOUSE54998, MOUSE55001, MOUSE54999, MOUSE16385, MOUSE16382, MOUSE16383, MOUSE16384	SACKO_01675, SACKO_05027
OG0003187	MOUSE48664, MOUSE48665	SACKO_23198
OG0003188	MOUSE51365, MOUSE10624, MOUSE10623, MOUSE51364, MOUSE51366	SACKO_32262
OG0003189	MOUSE16394, MOUSE16391, MOUSE16393, MOUSE16392	SACKO_10353
OG0003190	MOUSE48311, MOUSE48312, MOUSE48310	SACKO_23848
OG0003191	MOUSE02537	SACKO_03093
OG0003192	MOUSE22239, MOUSE22238	SACKO_13024
OG0003193	MOUSE12911	SACKO_21175
OG0003195	MOUSE05956, MOUSE05955, MOUSE05950, MOUSE05953, MOUSE05951, MOUSE05954, MOUSE05959, MOUSE05957, MOUSE05960, MOUSE05958, MOUSE05952	SACKO_28742
OG0003196	MOUSE15027, MOUSE15028	SACKO_13980, SACKO_08178
OG0003197	MOUSE19127, MOUSE19123, MOUSE19124	SACKO_29949
OG0003199	MOUSE54398, MOUSE36250, MOUSE54397	SACKO_33150
OG0003200	MOUSE47667, MOUSE47669, MOUSE47668, MOUSE47666	SACKO_21528
OG0003201	MOUSE08959, MOUSE08958	SACKO_03602
OG0003202	MOUSE36940, MOUSE36943, MOUSE36941	SACKO_17487
OG0003203	MOUSE53127, MOUSE05342, MOUSE05341, MOUSE05339	SACKO_00607, SACKO_00828
OG0003204	MOUSE05076, MOUSE05072, MOUSE05073, MOUSE05075, MOUSE05074, MOUSE05071	SACKO_31707
OG0003205	MOUSE01356, MOUSE10612, MOUSE10611, MOUSE10610	SACKO_12111
OG0003206	MOUSE16900, MOUSE16898	SACKO_17979, SACKO_17971, SACKO_19787
OG0003207	MOUSE52887, MOUSE52886, MOUSE35418	SACKO_07582
OG0003210	MOUSE25753, MOUSE25752, MOUSE24189, MOUSE24187, MOUSE24188, MOUSE24185	SACKO_27430
OG0003211	MOUSE14387, MOUSE14388, MOUSE14386	SACKO_07520
OG0003212	MOUSE17337, MOUSE14391	SACKO_00699
OG0003214	MOUSE14661, MOUSE14663, MOUSE14660, MOUSE14662, MOUSE26195, MOUSE26194, MOUSE26193	SACKO_02358
OG0003215	MOUSE08659, MOUSE08657, MOUSE08658, MOUSE11684, MOUSE11683	SACKO_14011
OG0003216	MOUSE06513	SACKO_05075, SACKO_33513
OG0003217	MOUSE48670, MOUSE48672, MOUSE48671, MOUSE32660, MOUSE32661	SACKO_20635
OG0003218	MOUSE54412, MOUSE54411, MOUSE54410, MOUSE54413, MOUSE54409	SACKO_33469
OG0003219	MOUSE30112, MOUSE30113, MOUSE30111	SACKO_24194
OG0003220	MOUSE55316, MOUSE55317, MOUSE55315, MOUSE33808	SACKO_26339, SACKO_03695
OG0003222	MOUSE12347, MOUSE49498, MOUSE29276, MOUSE29277	SACKO_26715
OG0003223	MOUSE28766, MOUSE28764, MOUSE28771, MOUSE28770, MOUSE28769, MOUSE28768, MOUSE28767, MOUSE28765	SACKO_26827
OG0003224	MOUSE22082, MOUSE22083, MOUSE22084, MOUSE02436, MOUSE02435, MOUSE02438, MOUSE02437	SACKO_07681
OG0003225	MOUSE50984	SACKO_07427
OG0003226	MOUSE17330, MOUSE17331, MOUSE17329, MOUSE26969, MOUSE26971, MOUSE26972	SACKO_15104
OG0003227	MOUSE44731, MOUSE44729	SACKO_30234
OG0003228	MOUSE08185, MOUSE08178, MOUSE08180, MOUSE08179, MOUSE08183	SACKO_07288
OG0003229	MOUSE21035, MOUSE21034, MOUSE21033, MOUSE37711, MOUSE37710	SACKO_02081
OG0003230	MOUSE46720, MOUSE46724, MOUSE46723, MOUSE46722, MOUSE46721	SACKO_19470
OG0003231	MOUSE29192, MOUSE29191, MOUSE29187, MOUSE29188, MOUSE29193, MOUSE29189, MOUSE29190	SACKO_07487
OG0003232	MOUSE18238, MOUSE20443	SACKO_01247
OG0003234	MOUSE19369	SACKO_06768
OG0003235	MOUSE54358, MOUSE54357, MOUSE54359, MOUSE54353, MOUSE54355, MOUSE54351, MOUSE54352, MOUSE54356, MOUSE54354	SACKO_26089
OG0003236	MOUSE19808	SACKO_13088
OG0003236	MOUSE06121, MOUSE06120, MOUSE06119	SACKO_28630
OG0003238	MOUSE27678	SACKO_17755
OG0003240	MOUSE27675, MOUSE27674	SACKO_24079, SACKO_21025
OG0003240	MOUSE02424, MOUSE39000, MOUSE38999	SACKO_09100
OG0003250	MOUSE02868, MOUSE02866, MOUSE02867, MOUSE02869, MOUSE02870, MOUSE28266, MOUSE28267	SACKO_00843
OG0003251	MOUSE09961, MOUSE09960, MOUSE48983, MOUSE48984, MOUSE48985	SACKO_32082
OG0003252	MOUSE07423, MOUSE07422	SACKO_18053
OG0003253	MOUSE32290, MOUSE32292, MOUSE32291, MOUSE51442, MOUSE51443	SACKO_23089
OG0003254	MOUSE20401, MOUSE20407, MOUSE20408, MOUSE20404, MOUSE20399, MOUSE20406, MOUSE20402, MOUSE20405, MOUSE20403, MOUSE20400	SACKO_11378
OG0003255	MOUSE13608, MOUSE13607, MOUSE13610, MOUSE13609, MOUSE13606	SACKO_02946
OG0003258	MOUSE22847, MOUSE22842, MOUSE22845, MOUSE22846, MOUSE22844, MOUSE22843, MOUSE22841	SACKO_14130
OG0003259	MOUSE40307	SACKO_01956
OG0003261	MOUSE22734, MOUSE22735, MOUSE22733, MOUSE22730, MOUSE22728, MOUSE22729, MOUSE22732, MOUSE22727, MOUSE22731, MOUSE22736	SACKO_25373
OG0003262	MOUSE04995, MOUSE04994, MOUSE02750, MOUSE02753, MOUSE02752, MOUSE02751	SACKO_00711
OG0003263	MOUSE44276, MOUSE44274, MOUSE44277, MOUSE44280, MOUSE44275, MOUSE44278, MOUSE44279	SACKO_24493
OG0003265	MOUSE11282, MOUSE11280, MOUSE11281, MOUSE24983, MOUSE24982, MOUSE24981	SACKO_09798
OG0003266	MOUSE16151, MOUSE51190, MOUSE51189, MOUSE51188	SACKO_05971, SACKO_26552, SACKO_12236
OG0003267	MOUSE20876	SACKO_32336
OG0003268	MOUSE13509, MOUSE13508	SACKO_05287
OG0003269	MOUSE46096, MOUSE46097	SACKO_28019
OG0003270	MOUSE14493	SACKO_25439
OG0003272	MOUSE48741, MOUSE48740	SACKO_12753
OG0003273	MOUSE20128	SACKO_11959
OG0003275	MOUSE13956, MOUSE13955, MOUSE28575, MOUSE28576	SACKO_30780, SACKO_30771
OG0003276	MOUSE20116, MOUSE18116	SACKO_32351
OG0003277	MOUSE55412, MOUSE41880, MOUSE39060, MOUSE39059, MOUSE31067, MOUSE31066, MOUSE39058	SACKO_01244
OG0003278	MOUSE24735	SACKO_03134
OG0003279	MOUSE19374, MOUSE36397, MOUSE36396, MOUSE36398	SACKO_30116
OG0003280	MOUSE43478, MOUSE43479, MOUSE43480	SACKO_10441
OG0003282	MOUSE19167, MOUSE19168, MOUSE19166, MOUSE19169, MOUSE19164, MOUSE19165	SACKO_27155
OG0003283	MOUSE35423, MOUSE35424, MOUSE35422, MOUSE35421	SACKO_28354, SACKO_30822
OG0003284	MOUSE22376, MOUSE22374	SACKO_30896
OG0003286	MOUSE38677, MOUSE38679	SACKO_17313
OG0003287	MOUSE32010, MOUSE28182, MOUSE28183, MOUSE28181, MOUSE06633, MOUSE06632	SACKO_28184
OG0003288	MOUSE37027, MOUSE53951	SACKO_10698
OG0003289	MOUSE19930, MOUSE48950, MOUSE48948, MOUSE48949	SACKO_01897
OG0003290	MOUSE31912, MOUSE31905, MOUSE31911, MOUSE31910, MOUSE31914, MOUSE31908, MOUSE31913	SACKO_27393
OG0003293	MOUSE02483, MOUSE02486, MOUSE02482, MOUSE02484, MOUSE02485	SACKO_06484, SACKO_23226
OG0003294	MOUSE36547, MOUSE36543, MOUSE36545, MOUSE36544	SACKO_17331
OG0003295	MOUSE00934, MOUSE00935, MOUSE00933	SACKO_10530
OG0003296	MOUSE15223, MOUSE15224	SACKO_04472
OG0003298	MOUSE28119, MOUSE55037, MOUSE55038, MOUSE55036	SACKO_14529
OG0003301	MOUSE50516, MOUSE00852, MOUSE00849, MOUSE00851	SACKO_27778
OG0003302	MOUSE03287	SACKO_17873
OG0003303	MOUSE24466	SACKO_11752
OG0003304	MOUSE35277, MOUSE35276, MOUSE35275	SACKO_33198
OG0003305	MOUSE25300, MOUSE25305, MOUSE25307, MOUSE25303, MOUSE25306, MOUSE25302, MOUSE25304, MOUSE25301	SACKO_20237
OG0003306	MOUSE41077, MOUSE41074, MOUSE41075	SACKO_02846
OG0003307	MOUSE37015, MOUSE03591, MOUSE03590, MOUSE03589, MOUSE03588, MOUSE37016	SACKO_00155
OG0003308	MOUSE01407, MOUSE32626, MOUSE32625, MOUSE01406, MOUSE01405	SACKO_03501
OG0003311	MOUSE54789, MOUSE54790, MOUSE54517, MOUSE54516, MOUSE54518	SACKO_05588
