Orthogroup	MOUSE	ORYLA
OG0004476	MOUSE37230, MOUSE37232, MOUSE37231	ORYLA17923
OG0004477	MOUSE10601, MOUSE10600, MOUSE10599	ORYLA17327, ORYLA02798
OG0004477	MOUSE51390	ORYLA14659
OG0004478	MOUSE49317, MOUSE49316, MOUSE49318	ORYLA15190
OG0004479	MOUSE19708, MOUSE19711, MOUSE19710, MOUSE19709, MOUSE19707	ORYLA01642
OG0004480	MOUSE17373	ORYLA08284
OG0004481	MOUSE27583, MOUSE27580, MOUSE27585, MOUSE27582, MOUSE27586, MOUSE27581	ORYLA12038, ORYLA12039
OG0004482	MOUSE53219	ORYLA09158
OG0004483	MOUSE22653	ORYLA08606
OG0004484	MOUSE35136, MOUSE35133, MOUSE35137, MOUSE35134	ORYLA14440
OG0004485	MOUSE50551, MOUSE50552, MOUSE50554, MOUSE50553	ORYLA03123
OG0004487	MOUSE36553, MOUSE36554, MOUSE36552	ORYLA12882
OG0004488	MOUSE30397, MOUSE30398	ORYLA01537
OG0004490	MOUSE44146, MOUSE44143, MOUSE44144, MOUSE44145, MOUSE44142	ORYLA17142
OG0004491	MOUSE43721, MOUSE43719, MOUSE43718, MOUSE43722	ORYLA12722
OG0004492	MOUSE47080	ORYLA12318
OG0004493	MOUSE33926, MOUSE33925	ORYLA05968
OG0004494	MOUSE46117, MOUSE46116	ORYLA08165
OG0004495	MOUSE37075, MOUSE37073, MOUSE37072, MOUSE37074	ORYLA06356
OG0004496	MOUSE15868, MOUSE15869	ORYLA09129
OG0004497	MOUSE49684	ORYLA15163
OG0004498	MOUSE52472, MOUSE52473, MOUSE52469, MOUSE52470	ORYLA01757
OG0004499	MOUSE07719	ORYLA10507
OG0004500	MOUSE12698	ORYLA18253
OG0004501	MOUSE34348, MOUSE34347, MOUSE34342, MOUSE34343, MOUSE34344, MOUSE34341	ORYLA10621
OG0004502	MOUSE34617	ORYLA16140
OG0004503	MOUSE31569	ORYLA00434, ORYLA00435
OG0004505	MOUSE26585	ORYLA09612
OG0004506	MOUSE06142, MOUSE06141, MOUSE06140, MOUSE06143, MOUSE06144	ORYLA16269
OG0004507	MOUSE16713	ORYLA17649
OG0004508	MOUSE23545, MOUSE23544, MOUSE23543	ORYLA14170
OG0004509	MOUSE24194	ORYLA06656, ORYLA13427
OG0004510	MOUSE55372	ORYLA09938
OG0004511	MOUSE15218	ORYLA18087
OG0004511	MOUSE04679	ORYLA04001
OG0004512	MOUSE27489, MOUSE27490, MOUSE27488	ORYLA10399
OG0004513	MOUSE37495, MOUSE37494, MOUSE37496	ORYLA14120
OG0004514	MOUSE02680, MOUSE02678, MOUSE02679, MOUSE02681, MOUSE02682	ORYLA20179
OG0004515	MOUSE46775, MOUSE46774	ORYLA08127
OG0004516	MOUSE04945	ORYLA03742
OG0004517	MOUSE06077, MOUSE06078	ORYLA16270
OG0004518	MOUSE18496	ORYLA00616
OG0004519	MOUSE40859, MOUSE40860, MOUSE40861	ORYLA14200
OG0004520	MOUSE15698	ORYLA18565
OG0004522	MOUSE09222, MOUSE09221	ORYLA20117
OG0004523	MOUSE30302, MOUSE30301, MOUSE30300, MOUSE30303, MOUSE30296, MOUSE30295, MOUSE30299, MOUSE30297, MOUSE30298	ORYLA05758
OG0004524	MOUSE48688, MOUSE48685	ORYLA17065
OG0004525	MOUSE31404	ORYLA13633
OG0004526	MOUSE25451, MOUSE25449, MOUSE25453	ORYLA02450
OG0004527	MOUSE33172, MOUSE33170	ORYLA13249
OG0004528	MOUSE04371, MOUSE04369, MOUSE04370	ORYLA04389
OG0004529	MOUSE52044, MOUSE52046, MOUSE52045, MOUSE52043	ORYLA05119
OG0004530	MOUSE54959	ORYLA01274
OG0004530	MOUSE55376, MOUSE55375	ORYLA09936
OG0004531	MOUSE55339, MOUSE55340	ORYLA19003
OG0004532	MOUSE03141, MOUSE03139	ORYLA16544
OG0004533	MOUSE51712, MOUSE51711, MOUSE18420	ORYLA13166, ORYLA06373
OG0004534	MOUSE29782, MOUSE29781	ORYLA04040
OG0004534	MOUSE29784, MOUSE29780, MOUSE29783, MOUSE29777	ORYLA04039
OG0004535	MOUSE43371, MOUSE43372, MOUSE43370	ORYLA03117
OG0004536	MOUSE21576	ORYLA09084, ORYLA09083
OG0004537	MOUSE17763, MOUSE17762	ORYLA05587
OG0004537	MOUSE25732, MOUSE25733, MOUSE25731	ORYLA02440
OG0004538	MOUSE07618, MOUSE07617, MOUSE07619, MOUSE07616	ORYLA10469
OG0004539	MOUSE18812, MOUSE18811	ORYLA05162
OG0004540	MOUSE35511, MOUSE35512	ORYLA08872
OG0004542	MOUSE14243, MOUSE14246, MOUSE14244, MOUSE14247, MOUSE14245	ORYLA07728
OG0004543	MOUSE05279, MOUSE05280	ORYLA00033, ORYLA00032
OG0004544	MOUSE40817	ORYLA16006
OG0004544	MOUSE53547	ORYLA17168
OG0004545	MOUSE10421, MOUSE10422	ORYLA18092
OG0004546	MOUSE10351, MOUSE09030, MOUSE17546, MOUSE17545	ORYLA01595
OG0004547	MOUSE01767, MOUSE01768, MOUSE01769, MOUSE01764	ORYLA14704
OG0004547	MOUSE11219	ORYLA14524
OG0004548	MOUSE23734, MOUSE23733, MOUSE23735	ORYLA13313
OG0004549	MOUSE44343, MOUSE44342, MOUSE44338, MOUSE44341, MOUSE44340, MOUSE44339	ORYLA15379
OG0004550	MOUSE01845, MOUSE01846	ORYLA11206
OG0004551	MOUSE17104	ORYLA08011
OG0004552	MOUSE04060, MOUSE04063, MOUSE04061, MOUSE04064, MOUSE04062	ORYLA07639
OG0004553	MOUSE55314	ORYLA12734
OG0004554	MOUSE06787	ORYLA18535
OG0004554	MOUSE06789, MOUSE06790, MOUSE06788	ORYLA18534
OG0004555	MOUSE09124, MOUSE09123	ORYLA09267
OG0004556	MOUSE46362, MOUSE46360, MOUSE46358, MOUSE46355, MOUSE46356, MOUSE46359, MOUSE46354, MOUSE46357	ORYLA05892
OG0004557	MOUSE23039	ORYLA05600, ORYLA10004
OG0004558	MOUSE34435, MOUSE34432, MOUSE34434, MOUSE34433	ORYLA14164
OG0004559	MOUSE06487, MOUSE06488	ORYLA17180
OG0004560	MOUSE19108, MOUSE19109	ORYLA13492
OG0004561	MOUSE29559, MOUSE29553, MOUSE29551, MOUSE29555, MOUSE29558, MOUSE29554, MOUSE29552, MOUSE29557, MOUSE29556	ORYLA13301
OG0004563	MOUSE37299	ORYLA17640
OG0004564	MOUSE24522, MOUSE24524, MOUSE24523	ORYLA10092, ORYLA04840
OG0004565	MOUSE24703, MOUSE24702	ORYLA10682
OG0004566	MOUSE18952, MOUSE18950, MOUSE18951	ORYLA09242
OG0004567	MOUSE06757	ORYLA11483
OG0004568	MOUSE07295, MOUSE07294, MOUSE07293	ORYLA10428
OG0004569	MOUSE15216, MOUSE15215	ORYLA18519
OG0004570	MOUSE18784	ORYLA04690
OG0004571	MOUSE25172	ORYLA09287
OG0004572	MOUSE21647, MOUSE21648	ORYLA06536
OG0004573	MOUSE04825	ORYLA04092
OG0004574	MOUSE02142, MOUSE02140, MOUSE02141	ORYLA10967
OG0004574	MOUSE44434	ORYLA12086
OG0004576	MOUSE19176	ORYLA01212
OG0004576	MOUSE35837, MOUSE35836, MOUSE46739, MOUSE46738, MOUSE46736	ORYLA04929, ORYLA08121
OG0004577	MOUSE11989	ORYLA07568
OG0004578	MOUSE25491	ORYLA02844
OG0004579	MOUSE01982, MOUSE01983, MOUSE01981	ORYLA11222, ORYLA11221
OG0004581	MOUSE53780	ORYLA04196
OG0004582	MOUSE30907, MOUSE10655	ORYLA02882
OG0004583	MOUSE00291, MOUSE21444, MOUSE00290, MOUSE00292	ORYLA11726
OG0004584	MOUSE52144, MOUSE52143	ORYLA05309
OG0004585	MOUSE19685	ORYLA06291
OG0004586	MOUSE39612, MOUSE39613, MOUSE39610, MOUSE39611	ORYLA03799
OG0004587	MOUSE30120	ORYLA07238, ORYLA00478
OG0004588	MOUSE04363	ORYLA17972, ORYLA04384
OG0004589	MOUSE04705	ORYLA03758
OG0004590	MOUSE38216, MOUSE38218	ORYLA05519
OG0004591	MOUSE03938, MOUSE03939	ORYLA16288
OG0004593	MOUSE40214, MOUSE03423, MOUSE03424	ORYLA01302
OG0004595	MOUSE05682, MOUSE05683	ORYLA16403
OG0004595	MOUSE35494, MOUSE35493, MOUSE35492, MOUSE35491	ORYLA06473
OG0004596	MOUSE26963	ORYLA20308
OG0004599	MOUSE10638, MOUSE10637, MOUSE10639	ORYLA02718, ORYLA02719
OG0004600	MOUSE25947, MOUSE25953, MOUSE25951, MOUSE25955, MOUSE25950, MOUSE25954, MOUSE25952, MOUSE25948, MOUSE25949	ORYLA18120
OG0004601	MOUSE25629, MOUSE25626, MOUSE25628, MOUSE25624, MOUSE25627	ORYLA02465
OG0004602	MOUSE06484, MOUSE06485, MOUSE06483, MOUSE06486	ORYLA17209
OG0004603	MOUSE14937, MOUSE14943, MOUSE14941, MOUSE14942, MOUSE14940, MOUSE14939, MOUSE14938	ORYLA17128
OG0004605	MOUSE16937, MOUSE16936, MOUSE16939, MOUSE16938, MOUSE16933, MOUSE16932	ORYLA17124
OG0004606	MOUSE28405, MOUSE28406, MOUSE28401, MOUSE28404, MOUSE28407, MOUSE28399, MOUSE28403, MOUSE28402	ORYLA13802
OG0004607	MOUSE02781	ORYLA17571
OG0004608	MOUSE28092, MOUSE28091, MOUSE28094, MOUSE28096, MOUSE28093, MOUSE28090, MOUSE28095, MOUSE28098, MOUSE28097	ORYLA11801
OG0004609	MOUSE43690, MOUSE04669	ORYLA04118
OG0004610	MOUSE44865	ORYLA15229
OG0004611	MOUSE46896	ORYLA05090, ORYLA05091
OG0004612	MOUSE39006, MOUSE39003, MOUSE39004, MOUSE39005	ORYLA02074
OG0004613	MOUSE43017	ORYLA06011
OG0004614	MOUSE20091	ORYLA01420
OG0004615	MOUSE25439	ORYLA02433
OG0004615	MOUSE37119, MOUSE37118	ORYLA06361, ORYLA13403
OG0004616	MOUSE26446, MOUSE26447	ORYLA10301
OG0004617	MOUSE27230	ORYLA12482, ORYLA15143
OG0004618	MOUSE29709, MOUSE29708, MOUSE29707, MOUSE29705, MOUSE29710, MOUSE29706, MOUSE29711	ORYLA00832
OG0004619	MOUSE05726, MOUSE05728, MOUSE05725	ORYLA16430
OG0004621	MOUSE40863, MOUSE40865, MOUSE40864	ORYLA14201
OG0004622	MOUSE32678, MOUSE32677	ORYLA01749
OG0004626	MOUSE43681	ORYLA12665, ORYLA14546
OG0004627	MOUSE55215, MOUSE13293	ORYLA08823
OG0004628	MOUSE05850, MOUSE05852, MOUSE05851	ORYLA16390
OG0004628	MOUSE22226, MOUSE22225	ORYLA08691
OG0004629	MOUSE25909, MOUSE25905, MOUSE25908, MOUSE25907	ORYLA02890
OG0004630	MOUSE32221, MOUSE32220	ORYLA11416
OG0004631	MOUSE32734	ORYLA19321
OG0004632	MOUSE15791, MOUSE15792	ORYLA08542
OG0004633	MOUSE23098, MOUSE23100, MOUSE23099	ORYLA06950
OG0004634	MOUSE03943, MOUSE03942	ORYLA16289
OG0004634	MOUSE14449	ORYLA18481
OG0004635	MOUSE43836, MOUSE43835, MOUSE43838, MOUSE43840, MOUSE43837, MOUSE43841	ORYLA06004
OG0004637	MOUSE49808, MOUSE49807	ORYLA12299
OG0004638	MOUSE42272, MOUSE42273	ORYLA02490
OG0004639	MOUSE25719, MOUSE25720, MOUSE25718	ORYLA02611
OG0004641	MOUSE25345	ORYLA18028
OG0004642	MOUSE20468	ORYLA08976, ORYLA08977, ORYLA08978
OG0004643	MOUSE38294, MOUSE38298, MOUSE38297, MOUSE38296, MOUSE38293, MOUSE38295	ORYLA18283
OG0004644	MOUSE24771, MOUSE24770, MOUSE24769, MOUSE24772	ORYLA10069
OG0004645	MOUSE38784, MOUSE38785	ORYLA09111
OG0004646	MOUSE48478, MOUSE48479	ORYLA13019
OG0004647	MOUSE10108, MOUSE10107, MOUSE10105, MOUSE10106	ORYLA17701, ORYLA17702
OG0004648	MOUSE18454, MOUSE18802, MOUSE14540, MOUSE14646	ORYLA12915
OG0004649	MOUSE04962, MOUSE04963	ORYLA04414, ORYLA03668
OG0004650	MOUSE04168, MOUSE04169, MOUSE04170, MOUSE04172, MOUSE04173, MOUSE04171, MOUSE04177, MOUSE04180, MOUSE04178, MOUSE04179, MOUSE04176, MOUSE04175, MOUSE04174, MOUSE04183	ORYLA19443, ORYLA19442, ORYLA19444
OG0004651	MOUSE40961, MOUSE40960, MOUSE40959	ORYLA14276
OG0004652	MOUSE53863, MOUSE08801	ORYLA00965
OG0004653	MOUSE26451, MOUSE26450	ORYLA09884
OG0004653	MOUSE05258, MOUSE05257	ORYLA00211
OG0004654	MOUSE44118, MOUSE44116, MOUSE44117	ORYLA16505
OG0004655	MOUSE44192, MOUSE44193, MOUSE44195, MOUSE44194	ORYLA17173
OG0004656	MOUSE06711, MOUSE06709	ORYLA18658
OG0004656	MOUSE06716	ORYLA11542
OG0004657	MOUSE38329	ORYLA03530, ORYLA06957, ORYLA04226, ORYLA04225
OG0004659	MOUSE23617, MOUSE23616	ORYLA13951
OG0004660	MOUSE16623	ORYLA18953
OG0004660	MOUSE16625	ORYLA18952
OG0004661	MOUSE32995, MOUSE32994, MOUSE32996, MOUSE32997	ORYLA00453
OG0004662	MOUSE07471, MOUSE07472, MOUSE48018	ORYLA19355, ORYLA11509
OG0004663	MOUSE04803, MOUSE04804	ORYLA03983
OG0004664	MOUSE29757, MOUSE29756	ORYLA03155
OG0004665	MOUSE22107, MOUSE22106, MOUSE22105, MOUSE22104, MOUSE22103	ORYLA09688
OG0004666	MOUSE22029, MOUSE22030, MOUSE22031	ORYLA20071
OG0004666	MOUSE51295, MOUSE51296	ORYLA19994
OG0004667	MOUSE15831	ORYLA08668
OG0004668	MOUSE24825, MOUSE24824, MOUSE24823, MOUSE24822	ORYLA19057
OG0004669	MOUSE03196, MOUSE43252	ORYLA05384
OG0004670	MOUSE05577	ORYLA08200
OG0004671	MOUSE04678	ORYLA04002
OG0004672	MOUSE49817, MOUSE49816	ORYLA12303
OG0004673	MOUSE35562	ORYLA09190
OG0004673	MOUSE23314, MOUSE23318	ORYLA19670
OG0004674	MOUSE20825	ORYLA02750
OG0004675	MOUSE35621, MOUSE35622, MOUSE35620	ORYLA11378
OG0004677	MOUSE07259	ORYLA10075
OG0004678	MOUSE25610	ORYLA02453
OG0004679	MOUSE04818, MOUSE04823, MOUSE04821, MOUSE04819, MOUSE04820, MOUSE04822	ORYLA04583
OG0004680	MOUSE20187	ORYLA04199
OG0004680	MOUSE18662, MOUSE18664, MOUSE18663, MOUSE18661	ORYLA10510, ORYLA20037
OG0004681	MOUSE02804, MOUSE02805, MOUSE02806	ORYLA17281
OG0004682	MOUSE33679, MOUSE33681, MOUSE33680, MOUSE33678	ORYLA07086
OG0004683	MOUSE20209	ORYLA15475
OG0004684	MOUSE16150, MOUSE20210	ORYLA11591
OG0004685	MOUSE15230	ORYLA17349, ORYLA02295
OG0004687	MOUSE52777	ORYLA15540
OG0004689	MOUSE37010, MOUSE37009, MOUSE37013, MOUSE37012, MOUSE37011	ORYLA16881
OG0004690	MOUSE03332, MOUSE03333	ORYLA02091, ORYLA06080
OG0004691	MOUSE27990, MOUSE27989, MOUSE27986	ORYLA04688
OG0004692	MOUSE20104	ORYLA07530
OG0004694	MOUSE50449, MOUSE50450	ORYLA07688
OG0004695	MOUSE00371	ORYLA19263
OG0004696	MOUSE00863, MOUSE00861	ORYLA12496
OG0004697	MOUSE48774, MOUSE48773, MOUSE48775	ORYLA00164
OG0004698	MOUSE06542, MOUSE06540, MOUSE06541	ORYLA16637
OG0004698	MOUSE17102	ORYLA16750, ORYLA07996
OG0004699	MOUSE38251, MOUSE38249, MOUSE38250	ORYLA14125
OG0004700	MOUSE30252	ORYLA06095
OG0004703	MOUSE37376, MOUSE37377, MOUSE37378	ORYLA17592
OG0004704	MOUSE33290	ORYLA12854
OG0004705	MOUSE19313, MOUSE47764	ORYLA04222, ORYLA03157
OG0004706	MOUSE39798, MOUSE39797, MOUSE39796	ORYLA05620
OG0004707	MOUSE48163, MOUSE48160, MOUSE48159	ORYLA01389
OG0004708	MOUSE04845	ORYLA17151
OG0004711	MOUSE55011, MOUSE55010, MOUSE55009, MOUSE55008, MOUSE43992	ORYLA09874
OG0004712	MOUSE53342	ORYLA19490, ORYLA07055
OG0004712	MOUSE32011	ORYLA06532
OG0004712	MOUSE29377	ORYLA06497
OG0004713	MOUSE15995, MOUSE15993, MOUSE15994, MOUSE15991, MOUSE15992	ORYLA03299, ORYLA04098
OG0004713	MOUSE42843, MOUSE42842	ORYLA05942
OG0004713	MOUSE42844	ORYLA04536, ORYLA03441
OG0004714	MOUSE37326	ORYLA17902, ORYLA14115
OG0004714	MOUSE37325	ORYLA17903
OG0004714	MOUSE37293, MOUSE37294	ORYLA03473, ORYLA00662, ORYLA01135, ORYLA01134, ORYLA02322
OG0004728	MOUSE49832	ORYLA12390
OG0004729	MOUSE37286, MOUSE37285	ORYLA17773
OG0004730	MOUSE33036, MOUSE33035, MOUSE33037	ORYLA07703
OG0004730	MOUSE51710	ORYLA14897, ORYLA12007
OG0004731	MOUSE13847	ORYLA02166
OG0004732	MOUSE46607, MOUSE46606, MOUSE46605	ORYLA16376
OG0004733	MOUSE10092, MOUSE10093, MOUSE10094	ORYLA17707
OG0004735	MOUSE13616	ORYLA00981
OG0004738	MOUSE06539, MOUSE06538	ORYLA00685
OG0004739	MOUSE06298	ORYLA08167
OG0004740	MOUSE27378, MOUSE27380, MOUSE27379	ORYLA10258
OG0004744	MOUSE38536, MOUSE38537, MOUSE38539	ORYLA16514
OG0004746	MOUSE41898	ORYLA14772
OG0004747	MOUSE09057	ORYLA13336
OG0004748	MOUSE50892, MOUSE50893	ORYLA04549
OG0004749	MOUSE28353	ORYLA15557
OG0004750	MOUSE23352	ORYLA10020, ORYLA08703
OG0004751	MOUSE20253, MOUSE20256, MOUSE20250, MOUSE20252, MOUSE20257, MOUSE20254, MOUSE20251, MOUSE20255	ORYLA07685
OG0004752	MOUSE34191	ORYLA05952
OG0004753	MOUSE29925	ORYLA03643
OG0004754	MOUSE14944, MOUSE14950, MOUSE14953, MOUSE14951	ORYLA13085
OG0004755	MOUSE47634	ORYLA09487
OG0004756	MOUSE34525, MOUSE34524	ORYLA13894
OG0004757	MOUSE07465	ORYLA18518
OG0004758	MOUSE49879, MOUSE49883, MOUSE49881, MOUSE49880	ORYLA12461
OG0004759	MOUSE07513, MOUSE07512, MOUSE07514, MOUSE07515	ORYLA10102
OG0004761	MOUSE19854	ORYLA17647
OG0004763	MOUSE30879, MOUSE30878	ORYLA09981
OG0004764	MOUSE33408	ORYLA13390
OG0004765	MOUSE01648, MOUSE01650, MOUSE01649	ORYLA06642, ORYLA06865
OG0004766	MOUSE17407, MOUSE17406, MOUSE01279	ORYLA19679
OG0004767	MOUSE14236	ORYLA16994
OG0004768	MOUSE36389, MOUSE36390	ORYLA10159
OG0004768	MOUSE19398	ORYLA03915
OG0004769	MOUSE31723	ORYLA06352
OG0004770	MOUSE33824, MOUSE33825	ORYLA10359
OG0004774	MOUSE20945	ORYLA04647
OG0004775	MOUSE22312	ORYLA08779
OG0004776	MOUSE15236	ORYLA17351
OG0004777	MOUSE47623, MOUSE47622	ORYLA12271
OG0004777	MOUSE53930, MOUSE53931, MOUSE53932	ORYLA00967
OG0004779	MOUSE54854, MOUSE54853, MOUSE54855	ORYLA00984
OG0004779	MOUSE53672, MOUSE53671	ORYLA09517
OG0004782	MOUSE19703, MOUSE19702	ORYLA05378
OG0004783	MOUSE48359, MOUSE48360, MOUSE48361, MOUSE48358	ORYLA01169
OG0004784	MOUSE16677, MOUSE16678	ORYLA12521
OG0004785	MOUSE22137	ORYLA19362
OG0004786	MOUSE22578, MOUSE22579, MOUSE22580	ORYLA09795
OG0004787	MOUSE50626, MOUSE50627	ORYLA08059
OG0004788	MOUSE37221, MOUSE37224, MOUSE37223	ORYLA17920
OG0004789	MOUSE38029	ORYLA04365
OG0004790	MOUSE14271	ORYLA17410
OG0004790	MOUSE37682, MOUSE37683	ORYLA07910, ORYLA16379
OG0004791	MOUSE33315	ORYLA06529
OG0004792	MOUSE46585, MOUSE37478	ORYLA17893, ORYLA16372
OG0004793	MOUSE40459, MOUSE40458, MOUSE40457	ORYLA07392
OG0004794	MOUSE06849, MOUSE06848	ORYLA10695
OG0004795	MOUSE37925, MOUSE37923	ORYLA02283
OG0004796	MOUSE13392	ORYLA05358
OG0004796	MOUSE34356, MOUSE34357, MOUSE34358	ORYLA10341
OG0004797	MOUSE07958, MOUSE07959, MOUSE07957, MOUSE07960, MOUSE07961, MOUSE07956	ORYLA08718
OG0004799	MOUSE42065, MOUSE42067, MOUSE42064	ORYLA15073, ORYLA12362
OG0004800	MOUSE26166, MOUSE26170, MOUSE26168, MOUSE26169	ORYLA19396
OG0004801	MOUSE16961, MOUSE16957, MOUSE16960, MOUSE16956, MOUSE16959	ORYLA00702
OG0004803	MOUSE45155, MOUSE45153, MOUSE45154	ORYLA04437
OG0004804	MOUSE06346, MOUSE06345	ORYLA00156
OG0004805	MOUSE12590, MOUSE12591, MOUSE12589	ORYLA03659
OG0004806	MOUSE28024, MOUSE28025	ORYLA05218
OG0004806	MOUSE07756, MOUSE07755	ORYLA19730, ORYLA11386
OG0004808	MOUSE52314	ORYLA03793, ORYLA06820
OG0004811	MOUSE49135, MOUSE49134, MOUSE49136, MOUSE49133	ORYLA15264
OG0004812	MOUSE47102, MOUSE47104, MOUSE47103, MOUSE47107, MOUSE47106, MOUSE47105, MOUSE47101	ORYLA14872
OG0004813	MOUSE13540	ORYLA05507
OG0004814	MOUSE26652	ORYLA01124
OG0004815	MOUSE16538, MOUSE16539	ORYLA11571
OG0004816	MOUSE43266	ORYLA11190
OG0004817	MOUSE26506, MOUSE26504, MOUSE26505	ORYLA09901
OG0004818	MOUSE15896	ORYLA09122
OG0004818	MOUSE50621, MOUSE50623, MOUSE50622, MOUSE50619	ORYLA03124
OG0004819	MOUSE29237, MOUSE29238	ORYLA15855
OG0004820	MOUSE00517, MOUSE00516, MOUSE00472	ORYLA11602
OG0004821	MOUSE39299, MOUSE39301, MOUSE39300, MOUSE39302, MOUSE39305, MOUSE39303, MOUSE39304	ORYLA11088
OG0004822	MOUSE22400, MOUSE22399	ORYLA09952
OG0004823	MOUSE30991	ORYLA04798
OG0004823	MOUSE30989, MOUSE30988, MOUSE30987	ORYLA15405
OG0004824	MOUSE23577, MOUSE23578, MOUSE23576	ORYLA14406
OG0004825	MOUSE50607, MOUSE50605	ORYLA04570
OG0004826	MOUSE49931	ORYLA11847
OG0004828	MOUSE11521, MOUSE11520, MOUSE11518, MOUSE11519	ORYLA04889
OG0004829	MOUSE51624, MOUSE51623	ORYLA12156, ORYLA14879
OG0004830	MOUSE48477, MOUSE48472, MOUSE48471, MOUSE48476, MOUSE48475, MOUSE48473, MOUSE48474	ORYLA15074
OG0004831	MOUSE33905	ORYLA01981, ORYLA05958
OG0004831	MOUSE32172, MOUSE32173	ORYLA10270
OG0004832	MOUSE12527, MOUSE12528, MOUSE12525, MOUSE49226, MOUSE12526	ORYLA08674
OG0004833	MOUSE03460, MOUSE03461	ORYLA03885
OG0004834	MOUSE45205, MOUSE45206, MOUSE45207	ORYLA04184
OG0004835	MOUSE37549, MOUSE37552, MOUSE37550	ORYLA17262
OG0004835	MOUSE04952	ORYLA04419
OG0004836	MOUSE38160, MOUSE38157, MOUSE38158, MOUSE38156	ORYLA03354
OG0004837	MOUSE35395, MOUSE35396	ORYLA15065
OG0004838	MOUSE33833, MOUSE33836, MOUSE33834, MOUSE33835	ORYLA02046, ORYLA02045
OG0004839	MOUSE00394, MOUSE00392, MOUSE00393	ORYLA05517
OG0004840	MOUSE47394, MOUSE47396, MOUSE47395	ORYLA16583
OG0004841	MOUSE43676, MOUSE43677, MOUSE43674	ORYLA15150
OG0004843	MOUSE48933	ORYLA18629
OG0004844	MOUSE21088, MOUSE21080, MOUSE21087, MOUSE21082, MOUSE21085, MOUSE21086, MOUSE21084, MOUSE21081	ORYLA19914
OG0004845	MOUSE50517, MOUSE50518	ORYLA04667
OG0004846	MOUSE44703, MOUSE44702	ORYLA15158
OG0004847	MOUSE45086	ORYLA03147
OG0004847	MOUSE53673, MOUSE53674	ORYLA08513
OG0004848	MOUSE45812	ORYLA14607
OG0004849	MOUSE14093	ORYLA17011
OG0004850	MOUSE16037	ORYLA13533
OG0004851	MOUSE51441	ORYLA14792, ORYLA12705
OG0004852	MOUSE23914, MOUSE19030, MOUSE26079, MOUSE14232	ORYLA18016
OG0004854	MOUSE21947, MOUSE21946, MOUSE21945	ORYLA08746
OG0004855	MOUSE05089	ORYLA18312
OG0004856	MOUSE29695	ORYLA10715
OG0004856	MOUSE53841	ORYLA04505
OG0004857	MOUSE15242, MOUSE15240, MOUSE15241	ORYLA17621
OG0004858	MOUSE37734, MOUSE37735, MOUSE37733, MOUSE37732, MOUSE37731	ORYLA02769
OG0004859	MOUSE26156, MOUSE26157, MOUSE26155	ORYLA08698
OG0004860	MOUSE10656	ORYLA07164, ORYLA13631, ORYLA02965, ORYLA17441
OG0004861	MOUSE07935	ORYLA12004, ORYLA12003, ORYLA10443
OG0004862	MOUSE28710, MOUSE28711, MOUSE28712	ORYLA14124
OG0004863	MOUSE43953, MOUSE43952, MOUSE43951	ORYLA16843
OG0004864	MOUSE24972, MOUSE24975, MOUSE24974, MOUSE24973, MOUSE24970, MOUSE24969, MOUSE24971	ORYLA11253
OG0004865	MOUSE05031, MOUSE05032	ORYLA03762
OG0004866	MOUSE54965, MOUSE54967, MOUSE54966, MOUSE54964	ORYLA01260
OG0004867	MOUSE17340, MOUSE17338, MOUSE17339, MOUSE17341, MOUSE17342	ORYLA11440
OG0004868	MOUSE02970	ORYLA20031
OG0004868	MOUSE08260	ORYLA10712
OG0004869	MOUSE02388	ORYLA13932
OG0004870	MOUSE36108, MOUSE36109, MOUSE36107	ORYLA00933, ORYLA00934
OG0004871	MOUSE37498	ORYLA19256
OG0004872	MOUSE18996	ORYLA06979
OG0004874	MOUSE13924	ORYLA01640
OG0004875	MOUSE33657	ORYLA13032
OG0004877	MOUSE36955	ORYLA17299
OG0004879	MOUSE15652	ORYLA06951
OG0004880	MOUSE15185, MOUSE15184, MOUSE15186	ORYLA14689
OG0004881	MOUSE15429, MOUSE15431	ORYLA06894
OG0004882	MOUSE49527, MOUSE49526	ORYLA15282
OG0004883	MOUSE05914, MOUSE05913	ORYLA00797
OG0004883	MOUSE38691, MOUSE38690, MOUSE38689	ORYLA16969
OG0004884	MOUSE07911, MOUSE07912, MOUSE07908, MOUSE07910	ORYLA10448
OG0004885	MOUSE31607, MOUSE31608	ORYLA00395
OG0004886	MOUSE47551	ORYLA08772
OG0004887	MOUSE33843	ORYLA01863
OG0004888	MOUSE26154, MOUSE26153, MOUSE26152	ORYLA08697
OG0004889	MOUSE25760, MOUSE25761, MOUSE25763, MOUSE25762	ORYLA02582
OG0004891	MOUSE33914	ORYLA05977
OG0004892	MOUSE21416	ORYLA05254
OG0004892	MOUSE12826	ORYLA18134
OG0004893	MOUSE34071, MOUSE34070	ORYLA02246
OG0004895	MOUSE38252, MOUSE38254	ORYLA04539
OG0004896	MOUSE25287, MOUSE25286, MOUSE25292, MOUSE25289	ORYLA18463
OG0004897	MOUSE19570	ORYLA04453
OG0004898	MOUSE50603, MOUSE50602	ORYLA03730
OG0004899	MOUSE48091	ORYLA00515
OG0004900	MOUSE22528	ORYLA16299
OG0004901	MOUSE17250, MOUSE17248	ORYLA15990, ORYLA14032
OG0004902	MOUSE02960	ORYLA07532, ORYLA04755
