Orthogroup	MOUSE	HUMAN
OG0002646	MOUSE39377, MOUSE39378, MOUSE39375, MOUSE39374, MOUSE39376	HUMAN27004
OG0002647	MOUSE36957, MOUSE36958	HUMAN22616
OG0002647	MOUSE21118	HUMAN03520
OG0002648	MOUSE49338	HUMAN11213
OG0002648	MOUSE50475, MOUSE50474	HUMAN26177, HUMAN26179, HUMAN26178
OG0002649	MOUSE21271, MOUSE21273, MOUSE21272	HUMAN03604
OG0002651	MOUSE24711	HUMAN02517
OG0002652	MOUSE49513	HUMAN11375
OG0002653	MOUSE01102, MOUSE01101	HUMAN19893, HUMAN19896, HUMAN19895
OG0002653	MOUSE01116	HUMAN19891
OG0002654	MOUSE34629, MOUSE34628	HUMAN00311, HUMAN00313, HUMAN00312
OG0002655	MOUSE51528, MOUSE51524, MOUSE51527	HUMAN09771
OG0002656	MOUSE05812	HUMAN13128, HUMAN26931, HUMAN26932
OG0002656	MOUSE26404	HUMAN26934
OG0002656	MOUSE26402, MOUSE26405, MOUSE26400, MOUSE26406, MOUSE26401, MOUSE26403, MOUSE26399	HUMAN17858
OG0002657	MOUSE11389, MOUSE11388, MOUSE11390	HUMAN20563
OG0002657	MOUSE02503	HUMAN06618
OG0002657	MOUSE22130, MOUSE22129, MOUSE22131, MOUSE22128	HUMAN18022
OG0002658	MOUSE30731, MOUSE30732	HUMAN01616
OG0002658	MOUSE12555, MOUSE12556, MOUSE12557	HUMAN07661
OG0002659	MOUSE06645, MOUSE06649	HUMAN16666
OG0002659	MOUSE06648, MOUSE06643, MOUSE06650, MOUSE06646, MOUSE06647, MOUSE06642	HUMAN16665
OG0002660	MOUSE11350, MOUSE11347, MOUSE11348, MOUSE11346	HUMAN21008
OG0002660	MOUSE11344, MOUSE11343, MOUSE11340, MOUSE11341, MOUSE11342	HUMAN21007
OG0002661	MOUSE27085, MOUSE27080, MOUSE27081, MOUSE27084	HUMAN04404
OG0002661	MOUSE48682	HUMAN20052
OG0002662	MOUSE16889	HUMAN10335
OG0002662	MOUSE06098, MOUSE06097, MOUSE06096	HUMAN13304
OG0002662	MOUSE14037, MOUSE14040, MOUSE14039, MOUSE14038, MOUSE14036, MOUSE14035	HUMAN20097
OG0002663	MOUSE50094, MOUSE50095, MOUSE50093, MOUSE50090, MOUSE50091, MOUSE50092	HUMAN05387
OG0002663	MOUSE29827, MOUSE29828	HUMAN21645
OG0002664	MOUSE33027	HUMAN28536
OG0002664	MOUSE18468	HUMAN14442
OG0002665	MOUSE37716, MOUSE37714, MOUSE37715	HUMAN07139
OG0002665	MOUSE20031	HUMAN04995
OG0002666	MOUSE15042, MOUSE15043, MOUSE15041, MOUSE15044	HUMAN10480
OG0002666	MOUSE15040	HUMAN10479
OG0002667	MOUSE25994, MOUSE25996, MOUSE25993, MOUSE25995	HUMAN29114
OG0002667	MOUSE31919, MOUSE31922, MOUSE31921, MOUSE31920	HUMAN01171
OG0002668	MOUSE49696	HUMAN11506
OG0002668	MOUSE52495, MOUSE52492, MOUSE52493, MOUSE52494, MOUSE52491, MOUSE52490	HUMAN21494
OG0002669	MOUSE43118	HUMAN15599, HUMAN15608
OG0002670	MOUSE07492, MOUSE07491, MOUSE07493	HUMAN08586
OG0002670	MOUSE16672	HUMAN25861
OG0002671	MOUSE48999	HUMAN11031
OG0002671	MOUSE28873, MOUSE28874, MOUSE28877, MOUSE28875	HUMAN19167
OG0002671	MOUSE19891	HUMAN14098
OG0002672	MOUSE13862, MOUSE13861	HUMAN28364
OG0002672	MOUSE35736, MOUSE35735	HUMAN16765
OG0002673	MOUSE20914, MOUSE20913	HUMAN03417
OG0002673	MOUSE27932, MOUSE27927	HUMAN18653
OG0002673	MOUSE03195	HUMAN24195
OG0002674	MOUSE10125, MOUSE10124, MOUSE10123, MOUSE10127, MOUSE10126	HUMAN23586
OG0002675	MOUSE28252	HUMAN18818
OG0002675	MOUSE28253	HUMAN18817
OG0002675	MOUSE09050, MOUSE09053	HUMAN24411
OG0002677	MOUSE06421, MOUSE06422, MOUSE06419, MOUSE06420	HUMAN13549
OG0002678	MOUSE36234, MOUSE36235	HUMAN22299
OG0002678	MOUSE45633, MOUSE45632	HUMAN04083
OG0002679	MOUSE29963, MOUSE29965	HUMAN21722, HUMAN21724
OG0002679	MOUSE41439, MOUSE41440, MOUSE41438	HUMAN05873
OG0002681	MOUSE46409	HUMAN10831, HUMAN10830
OG0002681	MOUSE05030, MOUSE05029	HUMAN13043
OG0002681	MOUSE46407	HUMAN10826
OG0002681	MOUSE46406	HUMAN10828
OG0002682	MOUSE33417	HUMAN01000
OG0002682	MOUSE06944	HUMAN26025
OG0002682	MOUSE06942	HUMAN26027, HUMAN26026
OG0002683	MOUSE33449, MOUSE33450	HUMAN00986
OG0002685	MOUSE00646	HUMAN25508
OG0002685	MOUSE15759	HUMAN21388, HUMAN21387
OG0002688	MOUSE12567	HUMAN07494
OG0002688	MOUSE36375	HUMAN22358
OG0002697	MOUSE39479	HUMAN27068
OG0002697	MOUSE41705	HUMAN06006, HUMAN06007, HUMAN06005
OG0002697	MOUSE41732	HUMAN06024
OG0002697	MOUSE41720, MOUSE41707, MOUSE41706, MOUSE41710, MOUSE41708, MOUSE41709	HUMAN06008
OG0002697	MOUSE41718, MOUSE41724	HUMAN06022, HUMAN06020, HUMAN06019, HUMAN06021, HUMAN06016, HUMAN06018, HUMAN06017
OG0002697	MOUSE41722, MOUSE41723, MOUSE41719	HUMAN06013
OG0002697	MOUSE41728, MOUSE41726, MOUSE41735, MOUSE41734, MOUSE41731, MOUSE41733, MOUSE41725, MOUSE41730, MOUSE41721, MOUSE41727, MOUSE41729	HUMAN06015
OG0002698	MOUSE43027, MOUSE43028, MOUSE43103, MOUSE43104, MOUSE43107, MOUSE43109, MOUSE43108, MOUSE43110, MOUSE43105, MOUSE43101, MOUSE43102, MOUSE43106	HUMAN15684, HUMAN15672, HUMAN15674, HUMAN15673, HUMAN15668, HUMAN15669, HUMAN15671, HUMAN15679, HUMAN15680, HUMAN15681, HUMAN15677, HUMAN15675, HUMAN15678, HUMAN15685, HUMAN15683, HUMAN15676, HUMAN15667, HUMAN15616, HUMAN15621, HUMAN15622, HUMAN15614, HUMAN15615, HUMAN15617, HUMAN15665, HUMAN15666, HUMAN15620, HUMAN15618
OG0002698	MOUSE42664, MOUSE42663, MOUSE42662	HUMAN15670, HUMAN15682
OG0002703	MOUSE51130, MOUSE51129	HUMAN05535, HUMAN05534
OG0002703	MOUSE43083, MOUSE43084	HUMAN15653
OG0002703	MOUSE51133, MOUSE51132, MOUSE51134, MOUSE51131	HUMAN05536
OG0002705	MOUSE01589	HUMAN14290, HUMAN14291, HUMAN14293, HUMAN14292
OG0002705	MOUSE10469, MOUSE10471	HUMAN23419
OG0002706	MOUSE45993	HUMAN10611
OG0002706	MOUSE45996	HUMAN10613
OG0002707	MOUSE02977	HUMAN17045
OG0002707	MOUSE20100	HUMAN04958
OG0002707	MOUSE20098, MOUSE20099	HUMAN04957
OG0002707	MOUSE11784	HUMAN08438
OG0002708	MOUSE32181, MOUSE32180, MOUSE32179, MOUSE32178	HUMAN25380
OG0002710	MOUSE01618, MOUSE01615, MOUSE01616	HUMAN14340, HUMAN14339
OG0002710	MOUSE51456	HUMAN09798
OG0002711	MOUSE22429, MOUSE22427, MOUSE22428	HUMAN18170
OG0002711	MOUSE02899	HUMAN26305
OG0002712	MOUSE17153, MOUSE17152, MOUSE17154	HUMAN10169
OG0002712	MOUSE17151	HUMAN10168
OG0002713	MOUSE45129, MOUSE45128	HUMAN05228
OG0002715	MOUSE11203, MOUSE11201, MOUSE11196, MOUSE11202, MOUSE11198, MOUSE11197, MOUSE11200, MOUSE11199	HUMAN21069
OG0002716	MOUSE38658	HUMAN25959
OG0002717	MOUSE53851	HUMAN23809, HUMAN30267
OG0002717	MOUSE03441	HUMAN23808
OG0002717	MOUSE53853, MOUSE53852, MOUSE53848, MOUSE53849	HUMAN30266
OG0002718	MOUSE34797	HUMAN00242
OG0002719	MOUSE08516, MOUSE08517	HUMAN27333
OG0002719	MOUSE22607	HUMAN18262
OG0002720	MOUSE15950, MOUSE28356	HUMAN18873
OG0002721	MOUSE44257	HUMAN15946
OG0002721	MOUSE38596, MOUSE38594, MOUSE38592, MOUSE38591, MOUSE38593	HUMAN25938
OG0002722	MOUSE11802, MOUSE11801	HUMAN08443
OG0002723	MOUSE43389	HUMAN15437
OG0002723	MOUSE43388	HUMAN15436, HUMAN15438
OG0002723	MOUSE20317	HUMAN04808
OG0002723	MOUSE21697	HUMAN04809
OG0002723	MOUSE00004, MOUSE00003	HUMAN25737
OG0002724	MOUSE06356	HUMAN13495
OG0002726	MOUSE31431	HUMAN22818
OG0002726	MOUSE11041, MOUSE11036, MOUSE11034	HUMAN03294
OG0002727	MOUSE32463, MOUSE32461, MOUSE32465, MOUSE32468, MOUSE32469, MOUSE32470, MOUSE32471, MOUSE32466, MOUSE32462, MOUSE32467, MOUSE32464	HUMAN28698
OG0002728	MOUSE04887, MOUSE04886, MOUSE04885, MOUSE04884	HUMAN12474
OG0002729	MOUSE21917, MOUSE21919, MOUSE21918	HUMAN17408, HUMAN17407
OG0002729	MOUSE21916	HUMAN17406
OG0002730	MOUSE32141, MOUSE32142, MOUSE32143, MOUSE32140, MOUSE32139	HUMAN25397
OG0002730	MOUSE16195, MOUSE16193, MOUSE16192	HUMAN19383
OG0002731	MOUSE25602, MOUSE25603	HUMAN29258, HUMAN29259
OG0002732	MOUSE20990	HUMAN03450
OG0002732	MOUSE36004, MOUSE36008	HUMAN22172
OG0002732	MOUSE36011, MOUSE36010, MOUSE36006	HUMAN22173
OG0002734	MOUSE24497, MOUSE24495, MOUSE24499, MOUSE24496, MOUSE24494, MOUSE24500	HUMAN02707
OG0002734	MOUSE08252, MOUSE08250, MOUSE08251, MOUSE08253	HUMAN09002
OG0002735	MOUSE26557, MOUSE26556, MOUSE26558	HUMAN17935
OG0002735	MOUSE14906	HUMAN06533, HUMAN06532
OG0002735	MOUSE05513	HUMAN12670
OG0002736	MOUSE51283, MOUSE51282	HUMAN05454
OG0002738	MOUSE06481	HUMAN13589
OG0002738	MOUSE14048	HUMAN20111
OG0002738	MOUSE38565	HUMAN25920, HUMAN25921
OG0002739	MOUSE36533, MOUSE36532, MOUSE36534	HUMAN22427
OG0002740	MOUSE21704, MOUSE21703	HUMAN25260
OG0002740	MOUSE33822	HUMAN00797, HUMAN00798
OG0002741	MOUSE51313	HUMAN09492
OG0002741	MOUSE19479, MOUSE19487, MOUSE19483, MOUSE19481, MOUSE19482	HUMAN23696
OG0002741	MOUSE18418	HUMAN14382
OG0002741	MOUSE30703	HUMAN01630
OG0002742	MOUSE20875	HUMAN03393
OG0002742	MOUSE31564, MOUSE31562	HUMAN22768
OG0002743	MOUSE39780, MOUSE20751	HUMAN26086
OG0002744	MOUSE23921, MOUSE23920	HUMAN02185
OG0002744	MOUSE25721, MOUSE25725	HUMAN29309
OG0002745	MOUSE06424	HUMAN13554
OG0002746	MOUSE43039, MOUSE43036, MOUSE43038, MOUSE43037, MOUSE43034	HUMAN15625
OG0002746	MOUSE43035	HUMAN15627, HUMAN15626
OG0002747	MOUSE49414	HUMAN11270, HUMAN11269
OG0002747	MOUSE26071	HUMAN29148, HUMAN29149
OG0002748	MOUSE25581, MOUSE25578, MOUSE25577, MOUSE25580, MOUSE25574, MOUSE25579, MOUSE25582, MOUSE25584, MOUSE25576, MOUSE25575, MOUSE25583	HUMAN29245
OG0002748	MOUSE25585	HUMAN29246
OG0002749	MOUSE54472, MOUSE54475, MOUSE54473, MOUSE54474	HUMAN29709, HUMAN23025
OG0002749	MOUSE19498, MOUSE36890	HUMAN22585
OG0002750	MOUSE03503	HUMAN23773, HUMAN23772
OG0002751	MOUSE01096, MOUSE01095	HUMAN19898
OG0002752	MOUSE38803, MOUSE38799, MOUSE38800	HUMAN07518
OG0002753	MOUSE40931, MOUSE40932	HUMAN20449
OG0002753	MOUSE35440, MOUSE35441, MOUSE35438	HUMAN26788
OG0002754	MOUSE55406, MOUSE55407	HUMAN29589
OG0002755	MOUSE32749, MOUSE32748, MOUSE32747	HUMAN29043
OG0002756	MOUSE40973, MOUSE40972, MOUSE40975, MOUSE40974, MOUSE40971	HUMAN20470, HUMAN20472, HUMAN20471
OG0002756	MOUSE40976, MOUSE50618	HUMAN20473
OG0002756	MOUSE50617	HUMAN05711
OG0002757	MOUSE28677	HUMAN19060
OG0002757	MOUSE36233, MOUSE36229, MOUSE36231, MOUSE36232, MOUSE36230	HUMAN22296
OG0002758	MOUSE38044	HUMAN26372
OG0002759	MOUSE12488, MOUSE12487	HUMAN07485
OG0002760	MOUSE01943, MOUSE01945	HUMAN06968, HUMAN06969
OG0002761	MOUSE46280, MOUSE46279, MOUSE46283, MOUSE46282, MOUSE46284, MOUSE46281	HUMAN10768, HUMAN10770
OG0002761	MOUSE46277, MOUSE46278	HUMAN10765
OG0002762	MOUSE40795	HUMAN21120
OG0002762	MOUSE31051, MOUSE31053, MOUSE31052	HUMAN01437
OG0002762	MOUSE02339	HUMAN06711
OG0002762	MOUSE31050	HUMAN06712
OG0002763	MOUSE05252, MOUSE05253	HUMAN12877
OG0002764	MOUSE34877	HUMAN00203
OG0002764	MOUSE52301	HUMAN21583
OG0002764	MOUSE52303, MOUSE52304	HUMAN21584
OG0002765	MOUSE23918, MOUSE28206	HUMAN18571, HUMAN04184
OG0002765	MOUSE49197	HUMAN11132
OG0002766	MOUSE08094, MOUSE08096	HUMAN08906
OG0002767	MOUSE38888, MOUSE38886, MOUSE38887, MOUSE38885	HUMAN07551
OG0002767	MOUSE36318	HUMAN22340
OG0002768	MOUSE02302	HUMAN06740
OG0002769	MOUSE36757	HUMAN22542
OG0002769	MOUSE55277, MOUSE55278	HUMAN29651
OG0002770	MOUSE03174, MOUSE03172, MOUSE03173	HUMAN27518
OG0002770	MOUSE03170	HUMAN24212
OG0002770	MOUSE12839, MOUSE12838, MOUSE12841, MOUSE12840	HUMAN27519
OG0002770	MOUSE03171	HUMAN24213
OG0002771	MOUSE16702, MOUSE16698	HUMAN25873
OG0002771	MOUSE25182, MOUSE25183	HUMAN08432
OG0002772	MOUSE01653, MOUSE01652, MOUSE01655, MOUSE01654	HUMAN14317
OG0002772	MOUSE01651	HUMAN14316
OG0002773	MOUSE19490	HUMAN29570, HUMAN29569
OG0002774	MOUSE17487, MOUSE17486	HUMAN14548
OG0002774	MOUSE51862	HUMAN09559
OG0002775	MOUSE07212	HUMAN08367
OG0002775	MOUSE07211, MOUSE07210	HUMAN08366
OG0002776	MOUSE19561	HUMAN24086
OG0002776	MOUSE19559, MOUSE19560	HUMAN24085
OG0002777	MOUSE41933	HUMAN06118
OG0002777	MOUSE44389	HUMAN04250
OG0002777	MOUSE16520	HUMAN04251, HUMAN09562
OG0002777	MOUSE44378	HUMAN04247
OG0002777	MOUSE44386, MOUSE44380, MOUSE44379	HUMAN04249
OG0002778	MOUSE44589	HUMAN10113
OG0002778	MOUSE19553	HUMAN23744
OG0002779	MOUSE34707, MOUSE34709	HUMAN00272
OG0002780	MOUSE06132, MOUSE06136	HUMAN13335, HUMAN13336
OG0002781	MOUSE02499, MOUSE02500	HUMAN06619
OG0002781	MOUSE02498	HUMAN06620
OG0002781	MOUSE22135, MOUSE22136	HUMAN18025
OG0002782	MOUSE20119	HUMAN04941
OG0002782	MOUSE02961, MOUSE02964	HUMAN17052
OG0002783	MOUSE13167, MOUSE13168, MOUSE13165	HUMAN23293
OG0002785	MOUSE33416, MOUSE10309	HUMAN01002
OG0002785	MOUSE10367, MOUSE10366	HUMAN23487
OG0002786	MOUSE30836	HUMAN01536
OG0002786	MOUSE44652, MOUSE44653, MOUSE44654, MOUSE44651	HUMAN10083
OG0002786	MOUSE16714	HUMAN23625
OG0002787	MOUSE49593, MOUSE49592	HUMAN11405
OG0002787	MOUSE39863, MOUSE39864	HUMAN26131
OG0002788	MOUSE27191	HUMAN04344
OG0002790	MOUSE45273, MOUSE45274, MOUSE45272	HUMAN05161, HUMAN05162
OG0002791	MOUSE48609	HUMAN14986
OG0002791	MOUSE23809, MOUSE23808	HUMAN02232
OG0002791	MOUSE25572	HUMAN29243
OG0002792	MOUSE44628, MOUSE44629, MOUSE44630	HUMAN10096, HUMAN10094
OG0002792	MOUSE13252	HUMAN23250
OG0002793	MOUSE20155, MOUSE20157, MOUSE20156	HUMAN04912
OG0002793	MOUSE20158	HUMAN04911
OG0002794	MOUSE26037, MOUSE26038	HUMAN29135
OG0002794	MOUSE26039	HUMAN29136
OG0002794	MOUSE23997, MOUSE23996	HUMAN02150
OG0002795	MOUSE44829, MOUSE44826	HUMAN10061
OG0002795	MOUSE18519	HUMAN23644
OG0002797	MOUSE20127	HUMAN04929
OG0002797	MOUSE28162	HUMAN18779
OG0002797	MOUSE28131, MOUSE28130	HUMAN18769
OG0002797	MOUSE28134, MOUSE28135	HUMAN18772
OG0002797	MOUSE28139, MOUSE28140	HUMAN18774, HUMAN18773, HUMAN18775, HUMAN18776
OG0002799	MOUSE38220, MOUSE38221, MOUSE38222	HUMAN26461
OG0002799	MOUSE16859, MOUSE16862	HUMAN10338
OG0002803	MOUSE30596	HUMAN01670
OG0002803	MOUSE30512	HUMAN01727
OG0002803	MOUSE30513	HUMAN01729, HUMAN01730
OG0002803	MOUSE30502	HUMAN01734
OG0002803	MOUSE30521	HUMAN19664
OG0002803	MOUSE30592	HUMAN01676, HUMAN01720, HUMAN01675, HUMAN01677, HUMAN01673, HUMAN01674
OG0002803	MOUSE55319	HUMAN29638
OG0002811	MOUSE01735, MOUSE01734, MOUSE01739	HUMAN07035
OG0002812	MOUSE10239	HUMAN23546
OG0002812	MOUSE33414, MOUSE33413, MOUSE33412	HUMAN01004
OG0002813	MOUSE28850	HUMAN19156
OG0002813	MOUSE08961, MOUSE08965, MOUSE08960, MOUSE08963	HUMAN24589
OG0002813	MOUSE49374	HUMAN11244
OG0002814	MOUSE00755, MOUSE00754, MOUSE00753	HUMAN03269
OG0002814	MOUSE31639	HUMAN22722
OG0002814	MOUSE19210	HUMAN23887
OG0002815	MOUSE33877	HUMAN00768
OG0002815	MOUSE32216	HUMAN25357
OG0002816	MOUSE33649	HUMAN00890
OG0002816	MOUSE33651, MOUSE33652	HUMAN00892, HUMAN00891
OG0002817	MOUSE03022, MOUSE03020, MOUSE03021, MOUSE03019	HUMAN17019
OG0002817	MOUSE03023	HUMAN17018
OG0002817	MOUSE07753, MOUSE07754	HUMAN08722
OG0002818	MOUSE46440	HUMAN10886
OG0002818	MOUSE24914	HUMAN02885
OG0002819	MOUSE12443	HUMAN08221
OG0002819	MOUSE19687	HUMAN13735
OG0002819	MOUSE40979, MOUSE40977, MOUSE40978	HUMAN20474
OG0002819	MOUSE34835, MOUSE34834	HUMAN00225
OG0002822	MOUSE38613, MOUSE38615, MOUSE38614	HUMAN25950
OG0002822	MOUSE06406	HUMAN13533
OG0002823	MOUSE32397, MOUSE32394, MOUSE32395, MOUSE32398	HUMAN28662
OG0002823	MOUSE32396, MOUSE32399, MOUSE21431, MOUSE21432	HUMAN03682
OG0002824	MOUSE18912, MOUSE18914, MOUSE18913	HUMAN03006
OG0002824	MOUSE26147, MOUSE26148	HUMAN17716
OG0002825	MOUSE02238	HUMAN06784
OG0002825	MOUSE02233, MOUSE02234, MOUSE02235	HUMAN06785
OG0002826	MOUSE28122	HUMAN18765
OG0002826	MOUSE42625	HUMAN15887
OG0002827	MOUSE00490, MOUSE00492	HUMAN25478
OG0002828	MOUSE51012, MOUSE51013, MOUSE51015, MOUSE51014	HUMAN05585
OG0002829	MOUSE38643, MOUSE38644, MOUSE38642	HUMAN25974
OG0002830	MOUSE07601, MOUSE07600	HUMAN08623
OG0002830	MOUSE42624, MOUSE42623	HUMAN15889
OG0002831	MOUSE39380, MOUSE39379	HUMAN27006
OG0002832	MOUSE31987	HUMAN27816
OG0002832	MOUSE31986, MOUSE31988	HUMAN27817
OG0002833	MOUSE16893, MOUSE16891, MOUSE16892, MOUSE16890, MOUSE16894	HUMAN10332
OG0002834	MOUSE30356, MOUSE30354, MOUSE30355, MOUSE30353	HUMAN01804
OG0002834	MOUSE19451, MOUSE19450	HUMAN23675
OG0002835	MOUSE33882	HUMAN00763
OG0002835	MOUSE32195, MOUSE32194	HUMAN25369
OG0002836	MOUSE22891	HUMAN18388
OG0002836	MOUSE34627	HUMAN00314
OG0002837	MOUSE38781	HUMAN07500
OG0002837	MOUSE36488, MOUSE36489	HUMAN22403
OG0002837	MOUSE36490	HUMAN07501
OG0002838	MOUSE47899	HUMAN27777, HUMAN27775, HUMAN27776, HUMAN27773
OG0002839	MOUSE53028, MOUSE53027, MOUSE53026, MOUSE53024, MOUSE53023	HUMAN20812
OG0002840	MOUSE43716	HUMAN15229
OG0002840	MOUSE13817, MOUSE13818, MOUSE13816	HUMAN28337
OG0002841	MOUSE39274, MOUSE39273, MOUSE39272, MOUSE39270, MOUSE39271	HUMAN26964
OG0002842	MOUSE47906, MOUSE47910, MOUSE47914, MOUSE47915, MOUSE47912, MOUSE47907, MOUSE47911, MOUSE47913, MOUSE47908	HUMAN27767
OG0002842	MOUSE47909	HUMAN27768
OG0002843	MOUSE37407, MOUSE37409, MOUSE37410, MOUSE37408, MOUSE37411	HUMAN07115, HUMAN07114
OG0002843	MOUSE37412	HUMAN07116
OG0002844	MOUSE52858	HUMAN20871
OG0002845	MOUSE51587, MOUSE51586, MOUSE51588	HUMAN09735
OG0002846	MOUSE29672, MOUSE29675, MOUSE29673, MOUSE29670	HUMAN22857
OG0002847	MOUSE37497	HUMAN07253
OG0002848	MOUSE09193, MOUSE09192	HUMAN24487
OG0002849	MOUSE51938, MOUSE51937	HUMAN09535
OG0002849	MOUSE30674, MOUSE30677, MOUSE30672, MOUSE30676, MOUSE30671, MOUSE30675, MOUSE30670	HUMAN01645
OG0002850	MOUSE29947, MOUSE29945	HUMAN00049
OG0002850	MOUSE29946	HUMAN21706
OG0002850	MOUSE35117	HUMAN00050, HUMAN00051
OG0002851	MOUSE16262, MOUSE16261	HUMAN19430
OG0002851	MOUSE16507	HUMAN25764
OG0002853	MOUSE13254, MOUSE13253	HUMAN23247, HUMAN23248
OG0002853	MOUSE01700, MOUSE01699, MOUSE01697	HUMAN14359
OG0002854	MOUSE24038, MOUSE24040	HUMAN02130
OG0002855	MOUSE51299, MOUSE51301	HUMAN05441
OG0002856	MOUSE48401, MOUSE48402, MOUSE48400, MOUSE48403, MOUSE48404	HUMAN15088
OG0002856	MOUSE30481, MOUSE30482	HUMAN01745
OG0002857	MOUSE50294	HUMAN14588
OG0002857	MOUSE50298, MOUSE50295, MOUSE50297, MOUSE50296	HUMAN14584
OG0002858	MOUSE53144	HUMAN20634, HUMAN20633, HUMAN20632
OG0002858	MOUSE49269, MOUSE49270, MOUSE49268	HUMAN11174
OG0002859	MOUSE21514	HUMAN27798
OG0002859	MOUSE21520, MOUSE21519, MOUSE21516	HUMAN27796
OG0002859	MOUSE21521	HUMAN27797
OG0002860	MOUSE17144, MOUSE17145, MOUSE17142, MOUSE17147, MOUSE17146	HUMAN10172, HUMAN10171
OG0002860	MOUSE17136	HUMAN10173
OG0002860	MOUSE17133, MOUSE17134, MOUSE17135, MOUSE17140, MOUSE17137	HUMAN10175
OG0002861	MOUSE27136, MOUSE27137, MOUSE27134, MOUSE27135	HUMAN04368, HUMAN04367
OG0002862	MOUSE45187	HUMAN05203
OG0002862	MOUSE52142	HUMAN25316
OG0002863	MOUSE13226, MOUSE13228, MOUSE13230, MOUSE13231, MOUSE13229, MOUSE13227	HUMAN23259, HUMAN23258
OG0002864	MOUSE01567, MOUSE01566, MOUSE01568, MOUSE01565	HUMAN14276
OG0002864	MOUSE05787, MOUSE05786	HUMAN12823
OG0002864	MOUSE27747, MOUSE27746	HUMAN09490
OG0002865	MOUSE13949, MOUSE13948, MOUSE13947	HUMAN28403
OG0002866	MOUSE20818, MOUSE20819, MOUSE20817, MOUSE20816, MOUSE20815	HUMAN28472
OG0002866	MOUSE50338	HUMAN14625
OG0002866	MOUSE50339	HUMAN14627
OG0002868	MOUSE33845, MOUSE33859	HUMAN00784
OG0002868	MOUSE13152, MOUSE13153	HUMAN23304
OG0002869	MOUSE29505, MOUSE29506, MOUSE29504, MOUSE29503	HUMAN21791
OG0002869	MOUSE35068, MOUSE35067	HUMAN00096
OG0002870	MOUSE32219, MOUSE32218, MOUSE32217	HUMAN25356
OG0002871	MOUSE27163	HUMAN04354
OG0002872	MOUSE13951	HUMAN28405
OG0002872	MOUSE13950	HUMAN28404
OG0002873	MOUSE15070, MOUSE15076, MOUSE15069, MOUSE15071, MOUSE15072, MOUSE15074, MOUSE15073	HUMAN10502
OG0002874	MOUSE40765, MOUSE40768, MOUSE40766	HUMAN20545
OG0002874	MOUSE01998	HUMAN06940
OG0002875	MOUSE24731, MOUSE24726, MOUSE24727, MOUSE24729, MOUSE24728, MOUSE24725, MOUSE24730	HUMAN02510
OG0002875	MOUSE07714, MOUSE07713	HUMAN08692
OG0002876	MOUSE12960	HUMAN07598, HUMAN07597
OG0002876	MOUSE00037	HUMAN25757
OG0002877	MOUSE48589, MOUSE48590, MOUSE48587, MOUSE48588	HUMAN14970
OG0002878	MOUSE49446	HUMAN11292
OG0002879	MOUSE15832, MOUSE15836, MOUSE15837, MOUSE15834	HUMAN21345
OG0002879	MOUSE34097, MOUSE34099, MOUSE34096	HUMAN00643
OG0002880	MOUSE18978	HUMAN13797
OG0002880	MOUSE29118	HUMAN19249
OG0002880	MOUSE00478	HUMAN25485
OG0002881	MOUSE34597, MOUSE34598	HUMAN00333
OG0002882	MOUSE37698, MOUSE37695	HUMAN07153
OG0002883	MOUSE00879, MOUSE00880	HUMAN03204
OG0002884	MOUSE18338, MOUSE18339, MOUSE18337	HUMAN25023
OG0002884	MOUSE14316, MOUSE14317	HUMAN20289
OG0002887	MOUSE20829	HUMAN28482
OG0002888	MOUSE46136	HUMAN10695, HUMAN10696
OG0002888	MOUSE03962, MOUSE03961	HUMAN12024
OG0002889	MOUSE54307, MOUSE54308, MOUSE54309	HUMAN30528
OG0002889	MOUSE01747, MOUSE01745	HUMAN07038
OG0002890	MOUSE09292, MOUSE09287, MOUSE09293, MOUSE09289, MOUSE09291, MOUSE09286, MOUSE09288, MOUSE09290	HUMAN24546, HUMAN24549
OG0002891	MOUSE48810	HUMAN14847
OG0002891	MOUSE00680, MOUSE00679	HUMAN25521
OG0002892	MOUSE17409	HUMAN14882
OG0002892	MOUSE30903	HUMAN01495
OG0002892	MOUSE25424	HUMAN29426
OG0002893	MOUSE12910, MOUSE12909	HUMAN07626
OG0002894	MOUSE07245, MOUSE07246	HUMAN08388
OG0002894	MOUSE28169, MOUSE28168	HUMAN18790
OG0002895	MOUSE41196	HUMAN05785
OG0002895	MOUSE23585	HUMAN02351
OG0002896	MOUSE22004	HUMAN17455
OG0002896	MOUSE52360, MOUSE52361	HUMAN21544
OG0002897	MOUSE26136, MOUSE26137, MOUSE26135, MOUSE26134, MOUSE26133	HUMAN17714
OG0002898	MOUSE48263	HUMAN23050
OG0002898	MOUSE48262	HUMAN23049
OG0002899	MOUSE41425, MOUSE41426, MOUSE41424, MOUSE41423	HUMAN05885
OG0002899	MOUSE29542, MOUSE29545, MOUSE29543, MOUSE29544	HUMAN21832
OG0002900	MOUSE44758	HUMAN10029
OG0002900	MOUSE30850, MOUSE30851, MOUSE30848	HUMAN01530
OG0002901	MOUSE00118, MOUSE00119, MOUSE00117, MOUSE00116, MOUSE00114	HUMAN25701, HUMAN25704, HUMAN25703
OG0002902	MOUSE46102, MOUSE46104	HUMAN10680
OG0002902	MOUSE46103	HUMAN10681
OG0002902	MOUSE46101	HUMAN10682
