Orthogroup	AENJA_ok	ORYLA
OG0003834	AENJA_04549, AENJA_04550	ORYLA06974, ORYLA12844, ORYLA15270
OG0003836	AENJA_16961, AENJA_04750, AENJA_18575, AENJA_06265	ORYLA00347, ORYLA00348, ORYLA04611
OG0003837	AENJA_04856	ORYLA16787
OG0003838	AENJA_04967	ORYLA09504, ORYLA00494
OG0003839	AENJA_06897	ORYLA06804
OG0003840	AENJA_07883, AENJA_05492	ORYLA19338
OG0003841	AENJA_05729	ORYLA02082
OG0003842	AENJA_05895	ORYLA11223
OG0003844	AENJA_06372	ORYLA00410
OG0003845	AENJA_06384	ORYLA04421
OG0003848	AENJA_06904	ORYLA06527, ORYLA13653
OG0003849	AENJA_06923	ORYLA14884, ORYLA02815, ORYLA12162
OG0003850	AENJA_07117, AENJA_21595	ORYLA05996
OG0003851	AENJA_07129	ORYLA09286, ORYLA06613
OG0003852	AENJA_07216	ORYLA17405
OG0003853	AENJA_07482, AENJA_19998	ORYLA18272
OG0003854	AENJA_07506	ORYLA13175
OG0003855	AENJA_07705	ORYLA01615, ORYLA19634
OG0003856	AENJA_08084	ORYLA17087
OG0003857	AENJA_08085	ORYLA19469, ORYLA19468
OG0003858	AENJA_08566	ORYLA04975
OG0003859	AENJA_08612	ORYLA11310
OG0003861	AENJA_08913	ORYLA19849
OG0003862	AENJA_19217	ORYLA09814, ORYLA12243
OG0003863	AENJA_09171	ORYLA04629, ORYLA17758
OG0003864	AENJA_09391	ORYLA03365
OG0003865	AENJA_09441	ORYLA09778, ORYLA13923, ORYLA15980
OG0003866	AENJA_09527	ORYLA08827
OG0003867	AENJA_09761	ORYLA19092
OG0003868	AENJA_09827	ORYLA19824, ORYLA12769
OG0003869	AENJA_17460, AENJA_09977	ORYLA08057
OG0003870	AENJA_10263	ORYLA16354
OG0003871	AENJA_10643	ORYLA09606, ORYLA09605
OG0003872	AENJA_10747	ORYLA17934, ORYLA17933
OG0003873	AENJA_10784	ORYLA12547
OG0003874	AENJA_10799	ORYLA05727, ORYLA01534
OG0003875	AENJA_10875	ORYLA14787
OG0003876	AENJA_10876	ORYLA05675
OG0003877	AENJA_11020	ORYLA13505
OG0003878	AENJA_11046	ORYLA11114, ORYLA15672, ORYLA14414
OG0003880	AENJA_11227	ORYLA12824
OG0003881	AENJA_11372	ORYLA19792, ORYLA19793
OG0003882	AENJA_11663	ORYLA10836, ORYLA15325
OG0003883	AENJA_11694	ORYLA05064, ORYLA00737, ORYLA07337, ORYLA07336
OG0003884	AENJA_11725	ORYLA12146
OG0003885	AENJA_11785, AENJA_23431	ORYLA05118, ORYLA08990
OG0003886	AENJA_12066	ORYLA07850
OG0003887	AENJA_12157	ORYLA06119
OG0003888	AENJA_12506	ORYLA09457
OG0003890	AENJA_21991, AENJA_12959	ORYLA02702, ORYLA03959
OG0003892	AENJA_13114, AENJA_22782	ORYLA10862
OG0003893	AENJA_13141	ORYLA04836
OG0003894	AENJA_13190	ORYLA17746
OG0003895	AENJA_13220	ORYLA17184
OG0003896	AENJA_13916	ORYLA00246, ORYLA16803, ORYLA16688
OG0003897	AENJA_14064	ORYLA06606
OG0003898	AENJA_14091	ORYLA12764
OG0003899	AENJA_14656	ORYLA00332
OG0003900	AENJA_15786	ORYLA03942
OG0003901	AENJA_15961	ORYLA11674
OG0003903	AENJA_16074	ORYLA00503
OG0003904	AENJA_16228	ORYLA12590
OG0003906	AENJA_16374	ORYLA19253, ORYLA19252
OG0003908	AENJA_22677	ORYLA00464
OG0003908	AENJA_17280	ORYLA11218
OG0003909	AENJA_26469, AENJA_17530	ORYLA11744
OG0003910	AENJA_17611	ORYLA01842
OG0003911	AENJA_17893	ORYLA18945
OG0003912	AENJA_18106	ORYLA15466, ORYLA12465
OG0003913	AENJA_18124	ORYLA01416
OG0003914	AENJA_20252	ORYLA18672
OG0003914	AENJA_18479	ORYLA18673
OG0003915	AENJA_18759	ORYLA12264, ORYLA00970
OG0003916	AENJA_18832	ORYLA06228, ORYLA02175
OG0003917	AENJA_18911	ORYLA13507
OG0003918	AENJA_19068	ORYLA01197, ORYLA19012
OG0003920	AENJA_19805	ORYLA01688
OG0003921	AENJA_19828	ORYLA07105
OG0003922	AENJA_19834	ORYLA09787
OG0003923	AENJA_19884	ORYLA10036
OG0003925	AENJA_20055	ORYLA05435
OG0003926	AENJA_20056	ORYLA14433
OG0003927	AENJA_20528	ORYLA17984
OG0003930	AENJA_20961	ORYLA15221
OG0003931	AENJA_21038	ORYLA07756
OG0003932	AENJA_21377	ORYLA09727
OG0003933	AENJA_21761	ORYLA14136, ORYLA10946
OG0003934	AENJA_21817	ORYLA18258
OG0003935	AENJA_22316	ORYLA10426
OG0003936	AENJA_22324	ORYLA15161
OG0003937	AENJA_22426	ORYLA04944, ORYLA02854, ORYLA17784, ORYLA17785, ORYLA02477
OG0003938	AENJA_22573	ORYLA10357
OG0003939	AENJA_22721	ORYLA08294
OG0003940	AENJA_22828	ORYLA12099
OG0003941	AENJA_22930	ORYLA20161, ORYLA19687
OG0003942	AENJA_23165	ORYLA11858
OG0003943	AENJA_23357	ORYLA19886, ORYLA11701, ORYLA12686
OG0003944	AENJA_23555	ORYLA06722
OG0003945	AENJA_23594	ORYLA14999, ORYLA20189
OG0003946	AENJA_24350	ORYLA00695, ORYLA00840
OG0003947	AENJA_24809	ORYLA17372
OG0003948	AENJA_24828	ORYLA17792
OG0003949	AENJA_25294	ORYLA13984
OG0003951	AENJA_25520	ORYLA15529
OG0003953	AENJA_25975, AENJA_25981	ORYLA04609, ORYLA04608
OG0003954	AENJA_26001	ORYLA05547, ORYLA11360
OG0003955	AENJA_26253	ORYLA00673
OG0003956	AENJA_26347	ORYLA13069
OG0003957	AENJA_26465	ORYLA09270
OG0003958	AENJA_26545	ORYLA01353, ORYLA17566, ORYLA02785
OG0003959	AENJA_26551	ORYLA02587
OG0003960	AENJA_26560	ORYLA14710
OG0003961	AENJA_26616	ORYLA06267
OG0003962	AENJA_26659	ORYLA04594, ORYLA08720, ORYLA03911
OG0003998	AENJA_00732	ORYLA00128
OG0003999	AENJA_00953	ORYLA09012
OG0004000	AENJA_01025	ORYLA06063
OG0004002	AENJA_01139	ORYLA05237
OG0004005	AENJA_01410, AENJA_01411	ORYLA11539
OG0004007	AENJA_01716	ORYLA12862, ORYLA02441
OG0004009	AENJA_01997	ORYLA07186, ORYLA18510, ORYLA05182
OG0004010	AENJA_02161	ORYLA12744
OG0004011	AENJA_02252	ORYLA08072, ORYLA04979, ORYLA02389, ORYLA17955
OG0004012	AENJA_02300	ORYLA03859, ORYLA03860
OG0004014	AENJA_20548, AENJA_03289, AENJA_12583, AENJA_12582	ORYLA09781
OG0004015	AENJA_03648	ORYLA13080
OG0004016	AENJA_25499	ORYLA15762
OG0004017	AENJA_03846	ORYLA16378
OG0004019	AENJA_04085	ORYLA07079
OG0004020	AENJA_17512	ORYLA03618
OG0004021	AENJA_04438	ORYLA04388, ORYLA04386, ORYLA04387
OG0004022	AENJA_04720	ORYLA04153
OG0004023	AENJA_04821	ORYLA19712
OG0004024	AENJA_04835	ORYLA09183
OG0004025	AENJA_05271	ORYLA17302
OG0004027	AENJA_05469	ORYLA15966
OG0004028	AENJA_05585	ORYLA19452, ORYLA19451
OG0004029	AENJA_05822	ORYLA05168
OG0004031	AENJA_06023	ORYLA03387
OG0004032	AENJA_06151	ORYLA00963, ORYLA09486
OG0004033	AENJA_07800, AENJA_06467	ORYLA00102, ORYLA05233
OG0004034	AENJA_06784	ORYLA18076, ORYLA05726, ORYLA18901
OG0004035	AENJA_07045	ORYLA13967, ORYLA19169
OG0004036	AENJA_07123	ORYLA03934, ORYLA07549, ORYLA01986
OG0004037	AENJA_07206	ORYLA12889
OG0004038	AENJA_07209	ORYLA19827
OG0004039	AENJA_07640	ORYLA05412
OG0004042	AENJA_07854	ORYLA12519
OG0004043	AENJA_07877	ORYLA11374
OG0004044	AENJA_07917	ORYLA06709
OG0004045	AENJA_07957	ORYLA05053, ORYLA00018
OG0004047	AENJA_08079	ORYLA00724, ORYLA16680
OG0004049	AENJA_08248	ORYLA12229, ORYLA01045, ORYLA05312, ORYLA11774
OG0004051	AENJA_08973	ORYLA12291, ORYLA09890
OG0004052	AENJA_09045	ORYLA13663
OG0004053	AENJA_09308	ORYLA02143
OG0004054	AENJA_09386	ORYLA20246
OG0004055	AENJA_09534, AENJA_10626	ORYLA11987
OG0004056	AENJA_09747	ORYLA13016
OG0004057	AENJA_09847	ORYLA18803
OG0004058	AENJA_15238	ORYLA11743
OG0004059	AENJA_10120	ORYLA09700
OG0004060	AENJA_10222	ORYLA05319
OG0004061	AENJA_10245	ORYLA06758
OG0004062	AENJA_10281	ORYLA04662, ORYLA01143
OG0004063	AENJA_10560	ORYLA10971
OG0004064	AENJA_10715	ORYLA20087
OG0004065	AENJA_10915	ORYLA15637
OG0004067	AENJA_11072, AENJA_11073	ORYLA00948
OG0004068	AENJA_11291	ORYLA07587
OG0004069	AENJA_11462	ORYLA17225
OG0004070	AENJA_11512	ORYLA00593
OG0004071	AENJA_11569	ORYLA19319
OG0004072	AENJA_11674	ORYLA07888
OG0004073	AENJA_11745	ORYLA20307, ORYLA13758
OG0004074	AENJA_11761	ORYLA13537, ORYLA07852
OG0004076	AENJA_11962	ORYLA01649, ORYLA01648
OG0004077	AENJA_12069, AENJA_11984	ORYLA02758
OG0004079	AENJA_12149	ORYLA20439, ORYLA00169
OG0004080	AENJA_12559	ORYLA10289, ORYLA07044
OG0004081	AENJA_12579	ORYLA06891
OG0004082	AENJA_12648	ORYLA06902
OG0004083	AENJA_12814	ORYLA10118
OG0004084	AENJA_13049	ORYLA10620, ORYLA11716
OG0004085	AENJA_13446	ORYLA12276
OG0004086	AENJA_13483, AENJA_16966	ORYLA05224
OG0004087	AENJA_13678	ORYLA09831
OG0004088	AENJA_13695, AENJA_24137	ORYLA13309, ORYLA20375
OG0004089	AENJA_13857	ORYLA03508
OG0004090	AENJA_14113	ORYLA13744
OG0004091	AENJA_14498	ORYLA17298
OG0004092	AENJA_14629	ORYLA16447
OG0004093	AENJA_14743	ORYLA19123
OG0004094	AENJA_14786	ORYLA18005
OG0004095	AENJA_14906	ORYLA14848
OG0004096	AENJA_14942	ORYLA06633, ORYLA13446
OG0004097	AENJA_15032	ORYLA00951
OG0004098	AENJA_15282	ORYLA13241
OG0004099	AENJA_15456	ORYLA05808, ORYLA07729
OG0004100	AENJA_16101, AENJA_16102	ORYLA14757
OG0004101	AENJA_16349	ORYLA00034
OG0004102	AENJA_16425	ORYLA08051, ORYLA05259
OG0004103	AENJA_16652, AENJA_16649	ORYLA16172
OG0004104	AENJA_17043	ORYLA17223, ORYLA13619
OG0004105	AENJA_17274	ORYLA05328
OG0004106	AENJA_17371	ORYLA14443, ORYLA16021
OG0004110	AENJA_17972	ORYLA03874, ORYLA05290
OG0004111	AENJA_17987	ORYLA02203, ORYLA05362, ORYLA11476
OG0004112	AENJA_26008	ORYLA01550
OG0004113	AENJA_18290	ORYLA15528
OG0004114	AENJA_18362	ORYLA04348
OG0004115	AENJA_18384	ORYLA06190
OG0004116	AENJA_18624	ORYLA04207
OG0004117	AENJA_18937	ORYLA06456
OG0004118	AENJA_19037	ORYLA11078, ORYLA15080
OG0004119	AENJA_19319	ORYLA12671
OG0004120	AENJA_19470	ORYLA04987
OG0004121	AENJA_19585	ORYLA15655, ORYLA03797, ORYLA06814
OG0004123	AENJA_19882	ORYLA19290
OG0004124	AENJA_20051	ORYLA15467, ORYLA09082
OG0004125	AENJA_20094	ORYLA00144
OG0004126	AENJA_20213	ORYLA03650
OG0004127	AENJA_20390	ORYLA09061
OG0004128	AENJA_20435	ORYLA13697, ORYLA04740
OG0004129	AENJA_20438	ORYLA04726
OG0004130	AENJA_20514	ORYLA05755, ORYLA05756
OG0004131	AENJA_20546	ORYLA17963
OG0004132	AENJA_20581	ORYLA08928
OG0004133	AENJA_20684	ORYLA03520, ORYLA09449
OG0004135	AENJA_21037	ORYLA00556, ORYLA19702, ORYLA17201
OG0004136	AENJA_21121	ORYLA15892
OG0004137	AENJA_21136	ORYLA19715
OG0004138	AENJA_21638	ORYLA08801
OG0004139	AENJA_22066	ORYLA10225, ORYLA13368
OG0004140	AENJA_22122	ORYLA15266
OG0004141	AENJA_22209	ORYLA15916, ORYLA20262
OG0004142	AENJA_22247	ORYLA19228
OG0004143	AENJA_22570	ORYLA14097, ORYLA12079
OG0004144	AENJA_22601	ORYLA06031, ORYLA09444
OG0004146	AENJA_22878	ORYLA17537
OG0004147	AENJA_22980	ORYLA09999, ORYLA08535
OG0004148	AENJA_23349	ORYLA08231, ORYLA19465
OG0004149	AENJA_23391	ORYLA09652, ORYLA00944
OG0004151	AENJA_23954	ORYLA16600
OG0004153	AENJA_24230	ORYLA01191
OG0004154	AENJA_24263	ORYLA10398
OG0004156	AENJA_24369, AENJA_24722	ORYLA14744, ORYLA14745, ORYLA14464
OG0004157	AENJA_24370	ORYLA20243, ORYLA16041
OG0004158	AENJA_24429	ORYLA08591, ORYLA09357, ORYLA08876
OG0004159	AENJA_24852	ORYLA10140
OG0004160	AENJA_25025	ORYLA06641, ORYLA13459
OG0004161	AENJA_25182	ORYLA08743
OG0004162	AENJA_25282	ORYLA16508
OG0004163	AENJA_25392	ORYLA14605
OG0004164	AENJA_25479	ORYLA03880, ORYLA08087, ORYLA04989
OG0004166	AENJA_25748	ORYLA15487
OG0004167	AENJA_26097	ORYLA15371, ORYLA01065
OG0004168	AENJA_26286	ORYLA03465
OG0004169	AENJA_26454	ORYLA16635
OG0004171	AENJA_26685	ORYLA03005
OG0004214	AENJA_00165	ORYLA06043
OG0004215	AENJA_00310	ORYLA03688
OG0004216	AENJA_00516	ORYLA11137
OG0004218	AENJA_00935	ORYLA17352, ORYLA09066
OG0004219	AENJA_01020	ORYLA09856
OG0004222	AENJA_01486	ORYLA10143
OG0004223	AENJA_01506	ORYLA01529
OG0004225	AENJA_01633	ORYLA14375, ORYLA06540
OG0004226	AENJA_01684	ORYLA10741, ORYLA01488
OG0004227	AENJA_01705	ORYLA15581
OG0004228	AENJA_01729	ORYLA10619, ORYLA11717
OG0004229	AENJA_02064	ORYLA04904, ORYLA01162
OG0004231	AENJA_02278	ORYLA17203
OG0004232	AENJA_02302	ORYLA18836
OG0004233	AENJA_02374	ORYLA13892, ORYLA03624
OG0004235	AENJA_02425	ORYLA18461, ORYLA18460
OG0004236	AENJA_02429	ORYLA18284
OG0004237	AENJA_07147	ORYLA00477
OG0004239	AENJA_02668	ORYLA15565
OG0004241	AENJA_03118	ORYLA09540, ORYLA09541
OG0004242	AENJA_03219	ORYLA13103
OG0004243	AENJA_03297	ORYLA08230, ORYLA19467
OG0004245	AENJA_03416	ORYLA05193
OG0004246	AENJA_08975, AENJA_03476	ORYLA08241
OG0004247	AENJA_03521, AENJA_03518	ORYLA04151
OG0004248	AENJA_03763	ORYLA15416
OG0004249	AENJA_03888	ORYLA02545
OG0004250	AENJA_04014	ORYLA05194
OG0004251	AENJA_20691	ORYLA13407, ORYLA06357
OG0004252	AENJA_04057	ORYLA11763
OG0004253	AENJA_04321	ORYLA08024, ORYLA03451
OG0004254	AENJA_04427, AENJA_09254	ORYLA02332
OG0004255	AENJA_21176, AENJA_04555	ORYLA14321
OG0004257	AENJA_04594	ORYLA13796
OG0004259	AENJA_05091	ORYLA14900, ORYLA14901
OG0004260	AENJA_05573	ORYLA14804
OG0004261	AENJA_25277, AENJA_13929, AENJA_22921, AENJA_22459, AENJA_05609	ORYLA02160
OG0004262	AENJA_05767	ORYLA11314
OG0004263	AENJA_05819	ORYLA19672
OG0004264	AENJA_05851	ORYLA05100, ORYLA08266, ORYLA17356
OG0004265	AENJA_06209	ORYLA13288
OG0004268	AENJA_06438	ORYLA18618
OG0004269	AENJA_06472	ORYLA00763, ORYLA00762
OG0004270	AENJA_06731	ORYLA01546, ORYLA05748
OG0004271	AENJA_06979	ORYLA10889, ORYLA14724
OG0004272	AENJA_06984	ORYLA17688
OG0004273	AENJA_07053	ORYLA05805
OG0004274	AENJA_07138	ORYLA19950, ORYLA05643
OG0004275	AENJA_07307	ORYLA11016, ORYLA14720, ORYLA14202
OG0004276	AENJA_07382	ORYLA05549
OG0004277	AENJA_07626	ORYLA07503
OG0004278	AENJA_07644, AENJA_08435	ORYLA02821
OG0004281	AENJA_20214	ORYLA02976
OG0004282	AENJA_07918	ORYLA01943
OG0004283	AENJA_19675	ORYLA01415
OG0004284	AENJA_07958	ORYLA12786
OG0004285	AENJA_08157	ORYLA01291
OG0004286	AENJA_08421	ORYLA03608
OG0004289	AENJA_08571	ORYLA11614
OG0004290	AENJA_08634	ORYLA14551, ORYLA06167, ORYLA01685
OG0004291	AENJA_08666	ORYLA05148
OG0004292	AENJA_08709, AENJA_21597	ORYLA04782
OG0004294	AENJA_08948	ORYLA12360, ORYLA15730
OG0004295	AENJA_08995	ORYLA13614
OG0004296	AENJA_22026, AENJA_09137	ORYLA18165, ORYLA02795
OG0004297	AENJA_09281	ORYLA01594
OG0004300	AENJA_09414	ORYLA20173
OG0004301	AENJA_09948, AENJA_09950, AENJA_11810	ORYLA01175
OG0004302	AENJA_11814	ORYLA07918
OG0004303	AENJA_10102	ORYLA06906, ORYLA03599
OG0004304	AENJA_10126	ORYLA02764
OG0004305	AENJA_10671	ORYLA12983
OG0004306	AENJA_10728	ORYLA19624, ORYLA19623
OG0004307	AENJA_10811	ORYLA16647
OG0004308	AENJA_10896	ORYLA01248
OG0004310	AENJA_11180, AENJA_23448	ORYLA12810
OG0004311	AENJA_14028, AENJA_11212	ORYLA06878, ORYLA12820, ORYLA12821, ORYLA12822, ORYLA12213
OG0004312	AENJA_11219	ORYLA08934
OG0004314	AENJA_11558	ORYLA13384
OG0004315	AENJA_11716	ORYLA08110
OG0004316	AENJA_11759	ORYLA13055
OG0004317	AENJA_11806	ORYLA02343, ORYLA17544, ORYLA03466
OG0004318	AENJA_11868	ORYLA08308
OG0004319	AENJA_12058	ORYLA14604, ORYLA15324
OG0004320	AENJA_12116	ORYLA09519
OG0004321	AENJA_12158	ORYLA08343
OG0004322	AENJA_12403	ORYLA02168
OG0004324	AENJA_12557	ORYLA16074, ORYLA20239
OG0004325	AENJA_12596	ORYLA02699
OG0004326	AENJA_12664	ORYLA05846
OG0004327	AENJA_12793, AENJA_24731	ORYLA03590
OG0004328	AENJA_12798	ORYLA14212
OG0004329	AENJA_13109	ORYLA17380
OG0004330	AENJA_13252	ORYLA19620
OG0004331	AENJA_13331	ORYLA10128
OG0004333	AENJA_13634	ORYLA02208
OG0004334	AENJA_13654	ORYLA13634
OG0004335	AENJA_13686	ORYLA07228
OG0004336	AENJA_13746	ORYLA12292, ORYLA05686
OG0004337	AENJA_13913	ORYLA09589
OG0004338	AENJA_14330	ORYLA03022
OG0004341	AENJA_15047	ORYLA00796
OG0004342	AENJA_15096	ORYLA07522
OG0004343	AENJA_15517	ORYLA04934
OG0004345	AENJA_16155	ORYLA02462
OG0004346	AENJA_16250, AENJA_16249	ORYLA13068
OG0004347	AENJA_16598	ORYLA03450, ORYLA03449
OG0004348	AENJA_16800	ORYLA09480
OG0004349	AENJA_16835	ORYLA10657
OG0004350	AENJA_16841	ORYLA19055
OG0004351	AENJA_16867	ORYLA05855
OG0004352	AENJA_16982	ORYLA05883
OG0004353	AENJA_17017	ORYLA05853
OG0004354	AENJA_17022	ORYLA19813
OG0004356	AENJA_17320	ORYLA03524
OG0004357	AENJA_17547	ORYLA05275, ORYLA18598
OG0004358	AENJA_18672, AENJA_18047	ORYLA15910
OG0004359	AENJA_18134	ORYLA14312
OG0004360	AENJA_18596	ORYLA07053
OG0004362	AENJA_19062	ORYLA16460
OG0004364	AENJA_19146	ORYLA10803
OG0004365	AENJA_19212	ORYLA14910
OG0004366	AENJA_19317	ORYLA19961
OG0004367	AENJA_19374	ORYLA05252
OG0004368	AENJA_19702	ORYLA13581, ORYLA13582, ORYLA01592
OG0004369	AENJA_19753	ORYLA16298
OG0004370	AENJA_19903	ORYLA04218
OG0004371	AENJA_19958	ORYLA02250, ORYLA10632, ORYLA10633, ORYLA11711, ORYLA11712
OG0004372	AENJA_20327	ORYLA12930
OG0004372	AENJA_23131, AENJA_23132	ORYLA12931
OG0004373	AENJA_20328	ORYLA13428
OG0004374	AENJA_20422	ORYLA13060
OG0004375	AENJA_20974	ORYLA14822
OG0004376	AENJA_21249	ORYLA03453, ORYLA03982, ORYLA17266, ORYLA17265
OG0004378	AENJA_21608	ORYLA03486
OG0004379	AENJA_21681	ORYLA16844, ORYLA11000
OG0004380	AENJA_21685	ORYLA14741, ORYLA14742, ORYLA11001
OG0004381	AENJA_21950	ORYLA01629
OG0004382	AENJA_22037	ORYLA02422
OG0004383	AENJA_22354	ORYLA10414
OG0004384	AENJA_22523	ORYLA11849
OG0004385	AENJA_22615	ORYLA02949
OG0004386	AENJA_22871	ORYLA17577
OG0004389	AENJA_23497	ORYLA06660, ORYLA13273
OG0004390	AENJA_23655	ORYLA06508
OG0004392	AENJA_23712	ORYLA05276
OG0004393	AENJA_23907	ORYLA00736, ORYLA05065, ORYLA07310
OG0004395	AENJA_24372	ORYLA11237, ORYLA11236
OG0004396	AENJA_24530	ORYLA13670, ORYLA13671
OG0004397	AENJA_25166	ORYLA12670, ORYLA06982, ORYLA12927
OG0004398	AENJA_25317	ORYLA19042
OG0004399	AENJA_25524	ORYLA15917, ORYLA10934
OG0004400	AENJA_25584	ORYLA12834, ORYLA06976
OG0004401	AENJA_25597	ORYLA16391
OG0004402	AENJA_25980	ORYLA00359
OG0004403	AENJA_26375	ORYLA12131
OG0004405	AENJA_26485	ORYLA00290
OG0004406	AENJA_26544	ORYLA07369, ORYLA10660, ORYLA11663
OG0004407	AENJA_26601	ORYLA10493
OG0004408	AENJA_26831	ORYLA04575
OG0004459	AENJA_00105	ORYLA07864
OG0004460	AENJA_10602, AENJA_00174	ORYLA14340
OG0004461	AENJA_00187	ORYLA11220, ORYLA13678
OG0004462	AENJA_00195	ORYLA08525
OG0004467	AENJA_00451	ORYLA17825, ORYLA04362
OG0004468	AENJA_00461	ORYLA01117
OG0004471	AENJA_00776	ORYLA09668
OG0004472	AENJA_00868	ORYLA11083
OG0004474	AENJA_00922	ORYLA15384
OG0004475	AENJA_03139, AENJA_01045	ORYLA00288
OG0004476	AENJA_01930	ORYLA17923
OG0004477	AENJA_01958	ORYLA17327, ORYLA02798, ORYLA14659
OG0004479	AENJA_02206	ORYLA01642
OG0004480	AENJA_02219	ORYLA08284
OG0004482	AENJA_02336	ORYLA09158
OG0004483	AENJA_02340	ORYLA08606
OG0004484	AENJA_02375	ORYLA14440
OG0004485	AENJA_02522, AENJA_23178	ORYLA03123
OG0004486	AENJA_02721	ORYLA09214
OG0004487	AENJA_02764	ORYLA12882
OG0004488	AENJA_03056	ORYLA01537
OG0004489	AENJA_03089	ORYLA13724, ORYLA14275
OG0004490	AENJA_03148	ORYLA17142
OG0004491	AENJA_03168	ORYLA12722
OG0004492	AENJA_03264	ORYLA12318, ORYLA13988
OG0004493	AENJA_03367	ORYLA05968, ORYLA02037
OG0004494	AENJA_03427	ORYLA08165
OG0004495	AENJA_03794	ORYLA06356
OG0004496	AENJA_03798	ORYLA09129
OG0004497	AENJA_03976	ORYLA15163
OG0004498	AENJA_04040	ORYLA01757
OG0004499	AENJA_04167	ORYLA10507
OG0004500	AENJA_04178	ORYLA18253
OG0004501	AENJA_11831, AENJA_04286	ORYLA10621
OG0004502	AENJA_04449	ORYLA16140
OG0004503	AENJA_04529, AENJA_23467	ORYLA00434, ORYLA00435
OG0004505	AENJA_08695, AENJA_04733, AENJA_22550	ORYLA09612
OG0004506	AENJA_04842	ORYLA16269
OG0004507	AENJA_04865	ORYLA17649
OG0004508	AENJA_05015	ORYLA14170
OG0004509	AENJA_05239	ORYLA06656, ORYLA13427
OG0004510	AENJA_05329	ORYLA09938
OG0004511	AENJA_05552	ORYLA18087, ORYLA04001
OG0004512	AENJA_05863	ORYLA10399
OG0004513	AENJA_06212	ORYLA14120
OG0004514	AENJA_06216	ORYLA20179
OG0004515	AENJA_06345	ORYLA08127
OG0004516	AENJA_06493	ORYLA03742
OG0004517	AENJA_06724	ORYLA16270
OG0004518	AENJA_06827	ORYLA00616
OG0004519	AENJA_06969	ORYLA14200
OG0004520	AENJA_07201	ORYLA18565
OG0004523	AENJA_07641	ORYLA05758
OG0004524	AENJA_07752	ORYLA17065
OG0004525	AENJA_07831	ORYLA13633
OG0004526	AENJA_23914, AENJA_07835	ORYLA02450
OG0004527	AENJA_07903	ORYLA13249
OG0004529	AENJA_07944	ORYLA05119
OG0004530	AENJA_07969	ORYLA01274, ORYLA08814, ORYLA09936
OG0004531	AENJA_08201	ORYLA19003
OG0004532	AENJA_08236	ORYLA16544
OG0004533	AENJA_08347	ORYLA13166, ORYLA06373
OG0004534	AENJA_08393	ORYLA04039
OG0004535	AENJA_08570	ORYLA03117
OG0004536	AENJA_08588	ORYLA09084, ORYLA09083
OG0004537	AENJA_08657	ORYLA05587, ORYLA02440
OG0004538	AENJA_08665	ORYLA10469
OG0004539	AENJA_08729	ORYLA05162
OG0004540	AENJA_08799	ORYLA08872
OG0004542	AENJA_09105	ORYLA07728
OG0004543	AENJA_09120	ORYLA00033, ORYLA00032
OG0004544	AENJA_09219	ORYLA16006, ORYLA17168
OG0004545	AENJA_09222, AENJA_25205, AENJA_22344	ORYLA18092
OG0004546	AENJA_09271	ORYLA01595
OG0004547	AENJA_17725	ORYLA14704, ORYLA14524
OG0004549	AENJA_10884	ORYLA15379
OG0004550	AENJA_10990	ORYLA11206
OG0004551	AENJA_14630	ORYLA08011
OG0004552	AENJA_11123	ORYLA07639
OG0004553	AENJA_11290	ORYLA12734
OG0004554	AENJA_11434	ORYLA18535, ORYLA18534
OG0004555	AENJA_11497	ORYLA09267
OG0004556	AENJA_11553	ORYLA05892
OG0004557	AENJA_11598	ORYLA01776, ORYLA14446, ORYLA05600, ORYLA10004
OG0004558	AENJA_11692	ORYLA14164
OG0004559	AENJA_11902	ORYLA17180
OG0004560	AENJA_11928	ORYLA13492
OG0004561	AENJA_12022	ORYLA13301
OG0004563	AENJA_12215	ORYLA17640
OG0004564	AENJA_12530	ORYLA10092, ORYLA04840
OG0004565	AENJA_12612	ORYLA10682
OG0004566	AENJA_12676	ORYLA09242
OG0004567	AENJA_12797	ORYLA11483
OG0004569	AENJA_12953	ORYLA18519
OG0004570	AENJA_13253	ORYLA04690
OG0004571	AENJA_13264	ORYLA09287
OG0004573	AENJA_13416	ORYLA04092
OG0004574	AENJA_13790	ORYLA10967, ORYLA12086
OG0004576	AENJA_13910	ORYLA01212, ORYLA04929, ORYLA08121
OG0004577	AENJA_13927	ORYLA07568
OG0004578	AENJA_13961	ORYLA02844
OG0004579	AENJA_14039	ORYLA11222, ORYLA11221
OG0004581	AENJA_14240	ORYLA04196
OG0004582	AENJA_14257	ORYLA02882
OG0004583	AENJA_14685	ORYLA11726
OG0004584	AENJA_14870	ORYLA05309
OG0004585	AENJA_14884	ORYLA06291
OG0004586	AENJA_14926, AENJA_14905	ORYLA03799
OG0004587	AENJA_15222, AENJA_17865	ORYLA07238, ORYLA00478
OG0004589	AENJA_15580	ORYLA16243, ORYLA03758
OG0004590	AENJA_15587	ORYLA05519
OG0004593	AENJA_16066	ORYLA01302
OG0004595	AENJA_16184	ORYLA16403, ORYLA06473
OG0004596	AENJA_16300	ORYLA20308
OG0004600	AENJA_16453	ORYLA18120
OG0004601	AENJA_16456	ORYLA02465
OG0004602	AENJA_16684	ORYLA17209
OG0004603	AENJA_16691	ORYLA17128
OG0004605	AENJA_16792	ORYLA17124
OG0004606	AENJA_17079	ORYLA13802
