Orthogroup	AENJA_ok	DANRE
OG0003185	AENJA_14384	DANRE39287, DANRE31275, DANRE31276, DANRE31274
OG0003186	AENJA_14564	DANRE06068, DANRE06067, DANRE16615, DANRE16616, DANRE16617, DANRE42308, DANRE42309
OG0003187	AENJA_14750	DANRE20980, DANRE20979
OG0003188	AENJA_15232	DANRE00343, DANRE25991, DANRE38344, DANRE34574
OG0003189	AENJA_15393	DANRE00005, DANRE00004
OG0003190	AENJA_16189, AENJA_16188	DANRE15815
OG0003191	AENJA_16289	DANRE35621, DANRE35620, DANRE23032, DANRE23033
OG0003192	AENJA_16292	DANRE41743, DANRE41742, DANRE41744, DANRE41741, DANRE35706, DANRE35707
OG0003193	AENJA_16359	DANRE16196, DANRE16197, DANRE41842, DANRE16198
OG0003195	AENJA_16679	DANRE30347, DANRE30348, DANRE30351, DANRE30349, DANRE30350
OG0003196	AENJA_17155	DANRE10235
OG0003197	AENJA_17257	DANRE08921
OG0003199	AENJA_17478	DANRE22632, DANRE22631
OG0003200	AENJA_17544	DANRE04616, DANRE04615
OG0003201	AENJA_17895, AENJA_17894	DANRE30707
OG0003202	AENJA_18388	DANRE25272, DANRE00416, DANRE00417
OG0003203	AENJA_18705	DANRE14965, DANRE13754
OG0003204	AENJA_19096	DANRE29886, DANRE29888, DANRE29887, DANRE04013, DANRE04010, DANRE04012, DANRE04011
OG0003205	AENJA_19099	DANRE21604, DANRE21605, DANRE00356, DANRE00357, DANRE34571, DANRE34572, DANRE34573
OG0003206	AENJA_19670, AENJA_19671	DANRE28861
OG0003207	AENJA_19791	DANRE36071, DANRE30681
OG0003210	AENJA_20699	DANRE19116, DANRE19117, DANRE40210, DANRE26478
OG0003212	AENJA_20864	DANRE39811, DANRE39812, DANRE31617, DANRE31616
OG0003214	AENJA_21694	DANRE41512
OG0003215	AENJA_22196	DANRE02939, DANRE02937, DANRE02938, DANRE11053, DANRE11054, DANRE11051, DANRE11052
OG0003216	AENJA_22966, AENJA_22967	DANRE30018, DANRE03863, DANRE35459, DANRE35460, DANRE09432, DANRE09431
OG0003217	AENJA_23373	DANRE01890, DANRE19010
OG0003218	AENJA_23390	DANRE20503, DANRE20504
OG0003219	AENJA_23468	DANRE15939, DANRE15938, DANRE15940
OG0003220	AENJA_23504	DANRE14233, DANRE10112
OG0003221	AENJA_23575	DANRE15085, DANRE15029, DANRE15030
OG0003222	AENJA_23860	DANRE39352, DANRE12322, DANRE24319
OG0003223	AENJA_24204	DANRE22864, DANRE22860, DANRE22861, DANRE22862, DANRE22863
OG0003224	AENJA_24262	DANRE21388, DANRE21387, DANRE42645, DANRE01731
OG0003225	AENJA_24401	DANRE00960
OG0003226	AENJA_25297	DANRE38654
OG0003227	AENJA_25755	DANRE25245, DANRE25246, DANRE25244
OG0003228	AENJA_25997	DANRE17723, DANRE17725, DANRE17724, DANRE17726
OG0003229	AENJA_25999	DANRE00332
OG0003230	AENJA_26243	DANRE04385
OG0003250	AENJA_00349	DANRE17729, DANRE22519, DANRE22517, DANRE22518
OG0003251	AENJA_00517	DANRE14601, DANRE38610
OG0003252	AENJA_00890	DANRE18828, DANRE11674, DANRE11673, DANRE11671, DANRE11675, DANRE11672, DANRE18829, DANRE18830
OG0003253	AENJA_01202	DANRE19413, DANRE19414, DANRE33956, DANRE33957, DANRE12186, DANRE12185
OG0003254	AENJA_01261	DANRE06282, DANRE19948, DANRE19947
OG0003255	AENJA_01447	DANRE14794
OG0003257	AENJA_01488	DANRE05536, DANRE05537
OG0003258	AENJA_01706	DANRE22153, DANRE22152
OG0003259	AENJA_02246	DANRE41234
OG0003260	AENJA_02287, AENJA_02281	DANRE40161, DANRE40160, DANRE00185, DANRE00186, DANRE00187, DANRE00183, DANRE00184
OG0003261	AENJA_02564	DANRE26659, DANRE08635, DANRE08637, DANRE08636
OG0003262	AENJA_02627	DANRE39652, DANRE39651, DANRE33302, DANRE33303, DANRE33301, DANRE39650, DANRE39654, DANRE42985
OG0003263	AENJA_03032	DANRE09441, DANRE09439, DANRE09440
OG0003264	AENJA_03403	DANRE23955, DANRE04459, DANRE24677
OG0003265	AENJA_03512	DANRE02228, DANRE02229, DANRE31541, DANRE31542, DANRE31540
OG0003266	AENJA_03526	DANRE01238, DANRE01236, DANRE01237, DANRE19820, DANRE19821
OG0003267	AENJA_03748	DANRE03537
OG0003268	AENJA_04034	DANRE14424
OG0003269	AENJA_04245	DANRE03374, DANRE30416, DANRE30418, DANRE30419, DANRE30420, DANRE30417
OG0003270	AENJA_04789	DANRE26120, DANRE09021
OG0003271	AENJA_05371	DANRE25960
OG0003272	AENJA_05460	DANRE20194, DANRE20196, DANRE20195, DANRE20193, DANRE23622, DANRE23621
OG0003272	AENJA_05459	DANRE23623
OG0003273	AENJA_19818, AENJA_19819, AENJA_05792	DANRE14068, DANRE14069, DANRE19959
OG0003275	AENJA_06088	DANRE03448, DANRE37102, DANRE37101
OG0003276	AENJA_06270	DANRE19900, DANRE19899, DANRE37886, DANRE11593, DANRE11594, DANRE10725, DANRE18841
OG0003277	AENJA_06595	DANRE40517, DANRE40516, DANRE36836
OG0003278	AENJA_07778	DANRE11535, DANRE11534
OG0003279	AENJA_18910, AENJA_07963	DANRE06174
OG0003280	AENJA_12371, AENJA_07986	DANRE08669, DANRE08670
OG0003282	AENJA_18531	DANRE06254, DANRE20076, DANRE20077, DANRE06251, DANRE06253, DANRE06252, DANRE06250
OG0003283	AENJA_08389	DANRE30683
OG0003284	AENJA_08806	DANRE42349, DANRE42348, DANRE42346, DANRE42345, DANRE42347
OG0003286	AENJA_08868	DANRE30520
OG0003287	AENJA_08945	DANRE22777, DANRE18646
OG0003288	AENJA_08988	DANRE06393, DANRE06392, DANRE06391
OG0003289	AENJA_09099	DANRE24116, DANRE27232, DANRE12400, DANRE12399, DANRE12398
OG0003290	AENJA_09114	DANRE27117, DANRE27116, DANRE37909
OG0003291	AENJA_09544	DANRE20382
OG0003293	AENJA_10140	DANRE01751
OG0003294	AENJA_10229	DANRE17929, DANRE17930
OG0003295	AENJA_10278	DANRE03306, DANRE03307, DANRE20248, DANRE20249
OG0003297	AENJA_10455	DANRE30439, DANRE30438
OG0003298	AENJA_10956	DANRE06755, DANRE06756, DANRE06754
OG0003299	AENJA_10978	DANRE36340
OG0003301	AENJA_11385	DANRE08019, DANRE08017, DANRE00994, DANRE05125
OG0003302	AENJA_11409	DANRE06221
OG0003303	AENJA_23721	DANRE04326, DANRE04325, DANRE04327
OG0003303	AENJA_11641	DANRE28350
OG0003304	AENJA_18633	DANRE10347, DANRE03450
OG0003305	AENJA_11741	DANRE19351, DANRE19350, DANRE19352, DANRE19348, DANRE19349, DANRE34110, DANRE34111
OG0003306	AENJA_22075	DANRE43404, DANRE43405
OG0003307	AENJA_11858	DANRE16254, DANRE06704, DANRE06703, DANRE06702, DANRE06701
OG0003311	AENJA_12315	DANRE33784, DANRE24297, DANRE24298, DANRE43051, DANRE43050, DANRE43048, DANRE43049
OG0003313	AENJA_24438, AENJA_24639, AENJA_24439, AENJA_24646, AENJA_13293, AENJA_24648	DANRE22521
OG0003314	AENJA_12635	DANRE33781, DANRE15776, DANRE15775, DANRE17815
OG0003315	AENJA_12794	DANRE10619
OG0003316	AENJA_13112	DANRE26440, DANRE26441
OG0003317	AENJA_13550	DANRE35985, DANRE35986
OG0003318	AENJA_13567	DANRE25493, DANRE22611, DANRE23177, DANRE22612
OG0003319	AENJA_13649	DANRE23237, DANRE22506, DANRE24646, DANRE24645, DANRE24644
OG0003320	AENJA_13907	DANRE41193
OG0003321	AENJA_14072	DANRE02460, DANRE09838, DANRE09837, DANRE09416, DANRE09418, DANRE09417, DANRE02459
OG0003323	AENJA_14209	DANRE00405, DANRE00404
OG0003324	AENJA_14269	DANRE25742, DANRE25743, DANRE25741
OG0003325	AENJA_19471	DANRE05384
OG0003326	AENJA_14434	DANRE11610, DANRE11609, DANRE11611, DANRE19594
OG0003327	AENJA_14781	DANRE19103, DANRE26550
OG0003329	AENJA_15213	DANRE34804, DANRE34803, DANRE34805, DANRE34806, DANRE19075, DANRE19074
OG0003330	AENJA_15240	DANRE25990, DANRE25989, DANRE25988
OG0003331	AENJA_15484	DANRE08202
OG0003332	AENJA_15526	DANRE27038, DANRE14192, DANRE14193
OG0003335	AENJA_15787	DANRE43040, DANRE43039
OG0003336	AENJA_15800	DANRE18247, DANRE18248, DANRE18245, DANRE18246, DANRE30254, DANRE30253, DANRE33367, DANRE40677
OG0003337	AENJA_15893	DANRE20593
OG0003340	AENJA_16463	DANRE04514, DANRE15040, DANRE15039
OG0003341	AENJA_17359	DANRE16894, DANRE16891, DANRE16893, DANRE16892
OG0003342	AENJA_24117, AENJA_17380	DANRE09644, DANRE09645, DANRE38406, DANRE38405, DANRE34866, DANRE34867, DANRE34865
OG0003343	AENJA_17471	DANRE07919
OG0003344	AENJA_17550	DANRE18124, DANRE18125
OG0003345	AENJA_22123	DANRE11339, DANRE11338
OG0003346	AENJA_18192	DANRE26380, DANRE26379
OG0003347	AENJA_18356	DANRE41449, DANRE35758
OG0003348	AENJA_18879	DANRE27276, DANRE27277, DANRE27275, DANRE42542
OG0003349	AENJA_18916	DANRE15993, DANRE05369, DANRE04342
OG0003350	AENJA_18932	DANRE42148, DANRE42147, DANRE35728, DANRE08759, DANRE28114
OG0003351	AENJA_19001	DANRE25830, DANRE25831
OG0003351	AENJA_20231	DANRE35260, DANRE35261
OG0003352	AENJA_19121	DANRE21417, DANRE41370, DANRE14671, DANRE14672, DANRE14673
OG0003353	AENJA_20103	DANRE30791, DANRE30792
OG0003354	AENJA_20119	DANRE29835, DANRE29834
OG0003355	AENJA_20320	DANRE05417, DANRE05418, DANRE19297, DANRE19299, DANRE19300, DANRE19295, DANRE19296, DANRE03108
OG0003356	AENJA_21005	DANRE15474, DANRE30339, DANRE30340, DANRE30341
OG0003357	AENJA_21046	DANRE07394
OG0003358	AENJA_21116	DANRE02479, DANRE02478, DANRE02477, DANRE02476
OG0003359	AENJA_21290	DANRE18616, DANRE18617
OG0003360	AENJA_21296	DANRE05510, DANRE05508, DANRE05507, DANRE05509
OG0003361	AENJA_21382	DANRE05842, DANRE05843, DANRE05841, DANRE08075
OG0003364	AENJA_21855	DANRE12639, DANRE29498, DANRE29497, DANRE29496
OG0003365	AENJA_21978	DANRE30609, DANRE30608, DANRE30611, DANRE30607, DANRE30610, DANRE02243
OG0003366	AENJA_22253	DANRE04648, DANRE04649
OG0003367	AENJA_22965, AENJA_22964	DANRE31215, DANRE31217, DANRE31216, DANRE25129
OG0003368	AENJA_23082	DANRE00653, DANRE00654, DANRE43081
OG0003369	AENJA_23134	DANRE34344
OG0003369	AENJA_23133	DANRE34343
OG0003370	AENJA_23534	DANRE10592, DANRE15077, DANRE15078, DANRE15079
OG0003371	AENJA_23861	DANRE10588, DANRE10587, DANRE38550, DANRE23600, DANRE23601, DANRE35495, DANRE35496
OG0003372	AENJA_24254	DANRE23620, DANRE04361
OG0003373	AENJA_24423	DANRE30795, DANRE25514
OG0003374	AENJA_24682, AENJA_24683	DANRE10573, DANRE14737, DANRE12074, DANRE12073
OG0003375	AENJA_24824	DANRE39521, DANRE39522
OG0003376	AENJA_24827	DANRE38080, DANRE38083, DANRE38082, DANRE38081
OG0003377	AENJA_24906	DANRE38960, DANRE38961, DANRE38962
OG0003378	AENJA_24909	DANRE12800
OG0003379	AENJA_25180	DANRE09943, DANRE09945, DANRE13591, DANRE09946, DANRE13590, DANRE09944
OG0003380	AENJA_25323	DANRE00132, DANRE39588, DANRE00756
OG0003381	AENJA_25399	DANRE39290, DANRE39291, DANRE39289
OG0003382	AENJA_25400	DANRE26481, DANRE09915
OG0003383	AENJA_25690	DANRE03207, DANRE03208, DANRE29176, DANRE29177
OG0003384	AENJA_25752	DANRE16877, DANRE16878, DANRE05733, DANRE00623
OG0003385	AENJA_26425	DANRE23352
OG0003386	AENJA_26435	DANRE26427, DANRE36330
OG0003387	AENJA_26696	DANRE30095
OG0003419	AENJA_00054	DANRE37837, DANRE37839, DANRE37838
OG0003420	AENJA_00096	DANRE18293, DANRE19152
OG0003421	AENJA_00119	DANRE07102, DANRE07103
OG0003422	AENJA_00528	DANRE31337, DANRE31335, DANRE31336
OG0003424	AENJA_00838	DANRE28909
OG0003425	AENJA_01194	DANRE00220, DANRE00221
OG0003426	AENJA_01257	DANRE06294
OG0003428	AENJA_01568	DANRE23616
OG0003429	AENJA_01963	DANRE40348, DANRE40349
OG0003430	AENJA_02400	DANRE14092, DANRE09762, DANRE09764, DANRE09763
OG0003431	AENJA_02555	DANRE37082, DANRE37083, DANRE39962
OG0003432	AENJA_02656	DANRE39419
OG0003433	AENJA_02659	DANRE00751, DANRE38175, DANRE00750
OG0003434	AENJA_02675	DANRE24886, DANRE24887
OG0003435	AENJA_02757	DANRE17574, DANRE17573, DANRE12047
OG0003437	AENJA_02889, AENJA_18380	DANRE03086, DANRE30200, DANRE17039
OG0003439	AENJA_03292	DANRE35606, DANRE35605, DANRE35604, DANRE35607, DANRE36234, DANRE36232, DANRE36233, DANRE36235
OG0003440	AENJA_03488	DANRE16061, DANRE41627, DANRE41628, DANRE16062, DANRE16060
OG0003441	AENJA_03511	DANRE31537, DANRE31538, DANRE31536, DANRE31539, DANRE02227
OG0003442	AENJA_03564	DANRE38103, DANRE19200, DANRE02920, DANRE36343
OG0003443	AENJA_03622	DANRE03345, DANRE05497
OG0003444	AENJA_03663	DANRE12955, DANRE25459, DANRE25458
OG0003445	AENJA_03793	DANRE19529, DANRE19528
OG0003447	AENJA_03903	DANRE31018, DANRE31019
OG0003448	AENJA_04038	DANRE38893
OG0003449	AENJA_04230	DANRE38813
OG0003450	AENJA_04269	DANRE27355
OG0003451	AENJA_04285	DANRE42271
OG0003452	AENJA_04578	DANRE05237, DANRE05236
OG0003453	AENJA_04592	DANRE33702, DANRE33701
OG0003454	AENJA_04653	DANRE29968, DANRE29967, DANRE09859, DANRE03480
OG0003455	AENJA_22892	DANRE22409
OG0003456	AENJA_04853	DANRE28799, DANRE43150, DANRE15409, DANRE15410, DANRE30024, DANRE30026, DANRE30025
OG0003457	AENJA_05123	DANRE24648, DANRE24647, DANRE10726, DANRE10727
OG0003458	AENJA_05270	DANRE13525, DANRE13524
OG0003459	AENJA_05414	DANRE04665, DANRE04666, DANRE11726
OG0003460	AENJA_05490	DANRE11271, DANRE11270
OG0003462	AENJA_05724, AENJA_20654	DANRE30211
OG0003463	AENJA_05770	DANRE10783, DANRE18440, DANRE18439, DANRE18438
OG0003464	AENJA_10817, AENJA_05778	DANRE03547, DANRE03548
OG0003465	AENJA_06069	DANRE35168, DANRE35169
OG0003466	AENJA_06181	DANRE04060, DANRE04824, DANRE20160, DANRE06040, DANRE06041
OG0003467	AENJA_06433	DANRE14132, DANRE14134, DANRE14133, DANRE14135
OG0003469	AENJA_07022	DANRE14810, DANRE14808, DANRE14807, DANRE14809
OG0003470	AENJA_07032	DANRE33636, DANRE33637
OG0003471	AENJA_07354	DANRE04396, DANRE04397
OG0003472	AENJA_07615	DANRE42905
OG0003473	AENJA_07820	DANRE20209, DANRE20208
OG0003474	AENJA_07912	DANRE14141, DANRE14804
OG0003475	AENJA_08250	DANRE24337, DANRE24338
OG0003476	AENJA_08274	DANRE31061
OG0003477	AENJA_08292	DANRE05139, DANRE05138
OG0003478	AENJA_08408	DANRE11874, DANRE11876, DANRE11873, DANRE11875, DANRE11877
OG0003479	AENJA_08477	DANRE20647, DANRE36733, DANRE02669
OG0003480	AENJA_08524, AENJA_08521	DANRE43412, DANRE43414, DANRE43413, DANRE36860
OG0003481	AENJA_08978, AENJA_08977	DANRE42759, DANRE42760
OG0003482	AENJA_08998	DANRE12605, DANRE12606, DANRE25490
OG0003483	AENJA_09252	DANRE05923, DANRE05924, DANRE05925
OG0003485	AENJA_09503	DANRE31137
OG0003486	AENJA_09585	DANRE17309
OG0003487	AENJA_10277	DANRE14100, DANRE09209, DANRE14099
OG0003488	AENJA_10887, AENJA_25027	DANRE24327
OG0003489	AENJA_11004	DANRE11374, DANRE04492, DANRE04493
OG0003490	AENJA_11053	DANRE42249
OG0003491	AENJA_11118	DANRE06868, DANRE08758, DANRE16579, DANRE16578
OG0003492	AENJA_11247	DANRE01447, DANRE41235, DANRE41236, DANRE03530, DANRE03529, DANRE41237
OG0003493	AENJA_20319	DANRE26243
OG0003495	AENJA_11780	DANRE22502, DANRE23306, DANRE39202
OG0003497	AENJA_12369	DANRE08177, DANRE08176, DANRE34150, DANRE34151, DANRE08178, DANRE08179, DANRE34149
OG0003498	AENJA_12653	DANRE15885, DANRE15884, DANRE15882, DANRE15883
OG0003499	AENJA_12654	DANRE25933
OG0003500	AENJA_12709	DANRE10703
OG0003501	AENJA_13025	DANRE21717, DANRE21718
OG0003502	AENJA_13200	DANRE19909
OG0003503	AENJA_13216	DANRE04139
OG0003504	AENJA_13617	DANRE09341, DANRE09340, DANRE09339, DANRE09338
OG0003505	AENJA_13629	DANRE25526, DANRE25525
OG0003506	AENJA_13681	DANRE20226, DANRE07785, DANRE15693, DANRE15694
OG0003507	AENJA_13693	DANRE26962, DANRE26963, DANRE40163, DANRE02096
OG0003508	AENJA_13894	DANRE24205, DANRE24206, DANRE27009
OG0003510	AENJA_15122, AENJA_14984	DANRE09753, DANRE14711, DANRE39368
OG0003511	AENJA_15214	DANRE34748, DANRE34747
OG0003512	AENJA_15313	DANRE39649, DANRE33304
OG0003513	AENJA_15883	DANRE42231, DANRE42230, DANRE21349, DANRE21350, DANRE09800
OG0003514	AENJA_16077	DANRE02666, DANRE02665, DANRE36724, DANRE25580
OG0003515	AENJA_16192	DANRE07283, DANRE07282, DANRE16347, DANRE16345, DANRE16346, DANRE16343, DANRE16344
OG0003516	AENJA_16746	DANRE11222
OG0003517	AENJA_16771	DANRE25023, DANRE25024, DANRE32952, DANRE32953
OG0003518	AENJA_16797	DANRE14130
OG0003519	AENJA_16830	DANRE10230
OG0003520	AENJA_17161	DANRE11516
OG0003521	AENJA_17538	DANRE07880, DANRE07881
OG0003522	AENJA_17840	DANRE17299, DANRE17298, DANRE17297
OG0003523	AENJA_17997	DANRE13372, DANRE26579, DANRE26580, DANRE13371, DANRE26578, DANRE13369, DANRE13370
OG0003524	AENJA_17999	DANRE02746, DANRE02745, DANRE02747
OG0003525	AENJA_18452	DANRE27714, DANRE27715
OG0003526	AENJA_18515	DANRE05935, DANRE05934, DANRE02941, DANRE02942, DANRE02943, DANRE11038, DANRE11039, DANRE11037, DANRE17564
OG0003527	AENJA_18617	DANRE12230, DANRE12229, DANRE01188, DANRE01187, DANRE01189
OG0003528	AENJA_18722	DANRE41938, DANRE41935, DANRE41937, DANRE41936
OG0003529	AENJA_23756, AENJA_18730	DANRE15370, DANRE15371, DANRE15369, DANRE29917
OG0003530	AENJA_18943, AENJA_18942	DANRE35714, DANRE35715, DANRE41750, DANRE41749, DANRE41748
OG0003531	AENJA_19107	DANRE11886, DANRE35312, DANRE35311, DANRE35310, DANRE07249, DANRE07248
OG0003532	AENJA_19405	DANRE41953, DANRE41951, DANRE41952
OG0003533	AENJA_19980	DANRE21269, DANRE21268
OG0003534	AENJA_20224	DANRE02903, DANRE11809, DANRE11808, DANRE11807
OG0003535	AENJA_20349	DANRE01473, DANRE41171, DANRE41170, DANRE03303, DANRE34688, DANRE34689
OG0003536	AENJA_20549	DANRE23235, DANRE23236, DANRE11711
OG0003537	AENJA_20711, AENJA_20710	DANRE00475, DANRE00474
OG0003538	AENJA_20720	DANRE11317
OG0003539	AENJA_20975	DANRE15875
OG0003541	AENJA_21308	DANRE13009, DANRE13008
OG0003542	AENJA_21494	DANRE24829, DANRE24828, DANRE24825, DANRE24826, DANRE24827
OG0003543	AENJA_21659	DANRE10232
OG0003544	AENJA_21703	DANRE09057, DANRE09055, DANRE09056, DANRE17347
OG0003545	AENJA_21908	DANRE29386, DANRE30468
OG0003546	AENJA_21963	DANRE35129, DANRE35130, DANRE35372, DANRE27446
OG0003547	AENJA_22029	DANRE12351, DANRE13445, DANRE13444, DANRE13446, DANRE25756
OG0003548	AENJA_22613	DANRE39407, DANRE16310
OG0003549	AENJA_22669	DANRE17328, DANRE17330, DANRE17329, DANRE40096, DANRE40095, DANRE40097
OG0003550	AENJA_22695	DANRE14900, DANRE35543, DANRE35542
OG0003551	AENJA_22715	DANRE16754, DANRE19012, DANRE20957
OG0003552	AENJA_22940	DANRE26596, DANRE40134, DANRE40135, DANRE40136
OG0003553	AENJA_23077	DANRE34953, DANRE34952
OG0003554	AENJA_23083	DANRE01464, DANRE01465, DANRE01463, DANRE05784
OG0003555	AENJA_23304	DANRE04170
OG0003556	AENJA_23329	DANRE18452, DANRE22626, DANRE22624, DANRE22625, DANRE40295
OG0003557	AENJA_23658	DANRE33572, DANRE05211, DANRE05210
OG0003558	AENJA_23724	DANRE12166, DANRE12165, DANRE01863, DANRE01861, DANRE01862
OG0003560	AENJA_24076	DANRE10895, DANRE10897, DANRE10896, DANRE10898
OG0003561	AENJA_24294	DANRE17387, DANRE24268
OG0003562	AENJA_24391	DANRE41112, DANRE41113, DANRE15063, DANRE10483
OG0003563	AENJA_24776	DANRE03372, DANRE03371
OG0003564	AENJA_24810	DANRE34009, DANRE35412, DANRE35411, DANRE06720
OG0003565	AENJA_24872	DANRE41169, DANRE41168
OG0003566	AENJA_25138	DANRE39313, DANRE25552
OG0003567	AENJA_25441	DANRE29406, DANRE29405
OG0003568	AENJA_25542	DANRE40875, DANRE40876
OG0003569	AENJA_25887	DANRE25140, DANRE31204, DANRE20629
OG0003570	AENJA_26158	DANRE27969, DANRE27968, DANRE27970
OG0003571	AENJA_26245	DANRE09814, DANRE02349, DANRE12394, DANRE12393
OG0003572	AENJA_26602	DANRE06293, DANRE07588, DANRE19704, DANRE09005, DANRE06292, DANRE12089
OG0003573	AENJA_26698	DANRE28941, DANRE28942, DANRE28940
OG0003597	AENJA_00060	DANRE38639, DANRE38640
OG0003598	AENJA_00099	DANRE19280, DANRE19281
OG0003600	AENJA_00154	DANRE26177, DANRE26178
OG0003601	AENJA_00200	DANRE13547, DANRE35781, DANRE35782
OG0003603	AENJA_00222	DANRE03093
OG0003604	AENJA_00307	DANRE20298, DANRE08319, DANRE40835, DANRE29646
OG0003606	AENJA_00589	DANRE17951, DANRE05856, DANRE05855, DANRE05857, DANRE14626
OG0003608	AENJA_00758	DANRE21525, DANRE21526
OG0003610	AENJA_00983	DANRE17750, DANRE17749, DANRE17751
OG0003611	AENJA_04941	DANRE07270
OG0003612	AENJA_01169	DANRE08753, DANRE08754
OG0003613	AENJA_01172	DANRE02664, DANRE39801, DANRE39802, DANRE02439
OG0003615	AENJA_06537	DANRE28288, DANRE01856, DANRE01857
OG0003616	AENJA_19893, AENJA_19894, AENJA_01501	DANRE01653, DANRE01652, DANRE22423, DANRE22422, DANRE40618
OG0003617	AENJA_01515, AENJA_11306	DANRE41693, DANRE41694
OG0003618	AENJA_01642	DANRE24326
OG0003619	AENJA_13125, AENJA_01712, AENJA_03250, AENJA_01713	DANRE07157
OG0003620	AENJA_01724	DANRE23467, DANRE23468, DANRE23469
OG0003622	AENJA_02333, AENJA_02334	DANRE18315, DANRE10975
OG0003623	AENJA_02369	DANRE09047
OG0003626	AENJA_05658	DANRE09128, DANRE09127
OG0003627	AENJA_03181	DANRE21501, DANRE01204, DANRE01205
OG0003628	AENJA_12461	DANRE12190, DANRE12189, DANRE12188, DANRE25898
OG0003630	AENJA_03435	DANRE03159, DANRE03160, DANRE03158
OG0003631	AENJA_25153, AENJA_03572	DANRE20236
OG0003632	AENJA_03584	DANRE02527, DANRE24456
OG0003633	AENJA_03746	DANRE00949, DANRE00948, DANRE00950, DANRE00947
OG0003635	AENJA_03933	DANRE06305, DANRE06306, DANRE06304
OG0003636	AENJA_04212, AENJA_04213, AENJA_04214	DANRE02585, DANRE02586
OG0003638	AENJA_04417	DANRE17696, DANRE17697, DANRE10884
OG0003640	AENJA_05057	DANRE21358
OG0003641	AENJA_05255	DANRE09735, DANRE37139
OG0003642	AENJA_05368, AENJA_23786	DANRE25168, DANRE25167, DANRE15765
OG0003643	AENJA_05513, AENJA_24494	DANRE22737, DANRE22739, DANRE22738, DANRE22740
OG0003644	AENJA_06076	DANRE34251, DANRE34253, DANRE34252
OG0003645	AENJA_06128	DANRE28492, DANRE30536
OG0003646	AENJA_06203	DANRE12206, DANRE12205
OG0003647	AENJA_06206	DANRE34807, DANRE19073
OG0003648	AENJA_06252	DANRE11773, DANRE11774
OG0003649	AENJA_06343	DANRE20924
OG0003650	AENJA_06545	DANRE43429
OG0003651	AENJA_06546	DANRE22669, DANRE22670, DANRE39196, DANRE39195
OG0003652	AENJA_07122	DANRE19740, DANRE19741, DANRE08247, DANRE08248, DANRE18541
OG0003653	AENJA_07144	DANRE14179, DANRE14177, DANRE14178, DANRE38622, DANRE38058
OG0003654	AENJA_07431	DANRE24374, DANRE24376, DANRE24375
OG0003655	AENJA_07748	DANRE17873, DANRE01135
OG0003656	AENJA_08284	DANRE13213, DANRE13214, DANRE09925
OG0003657	AENJA_08341	DANRE35762, DANRE35761, DANRE35760, DANRE41443, DANRE41444, DANRE41442
OG0003658	AENJA_08342	DANRE09535, DANRE14324, DANRE14323, DANRE14322
OG0003659	AENJA_08800	DANRE29175, DANRE29174, DANRE29172, DANRE29173
OG0003660	AENJA_08993	DANRE04952, DANRE04951, DANRE04374, DANRE04375
OG0003662	AENJA_09164	DANRE11824, DANRE11823, DANRE19340, DANRE34693, DANRE34694
OG0003663	AENJA_09628	DANRE20138, DANRE04641, DANRE04640, DANRE06217, DANRE06216, DANRE20137
OG0003664	AENJA_09805	DANRE28770
OG0003665	AENJA_10034	DANRE35842
OG0003666	AENJA_10364	DANRE10552, DANRE10553, DANRE18264, DANRE26861
OG0003668	AENJA_10387	DANRE12750
OG0003669	AENJA_10658	DANRE15781, DANRE15782
OG0003671	AENJA_11068	DANRE03115, DANRE05428, DANRE05429, DANRE20214
OG0003672	AENJA_11161, AENJA_24103	DANRE03570, DANRE03571
OG0003674	AENJA_11517	DANRE36174
OG0003675	AENJA_11744	DANRE09100, DANRE09099, DANRE09098, DANRE09102, DANRE09101, DANRE09097
