Orthogroup	AENJA_ok	ASTMX
OG0004236	AENJA_02429	ASTMX00523
OG0004237	AENJA_07147	ASTMX01636
OG0004238	AENJA_02591	ASTMX22211
OG0004239	AENJA_02668	ASTMX02083
OG0004241	AENJA_03118	ASTMX12979, ASTMX07284
OG0004242	AENJA_03219	ASTMX15363
OG0004243	AENJA_03297	ASTMX13834, ASTMX21975, ASTMX22252
OG0004244	AENJA_03379	ASTMX14271
OG0004245	AENJA_03416	ASTMX06607
OG0004246	AENJA_08975, AENJA_03476	ASTMX01465
OG0004247	AENJA_03521, AENJA_03518	ASTMX09383
OG0004248	AENJA_03763	ASTMX01974
OG0004249	AENJA_03888	ASTMX07753
OG0004250	AENJA_04014	ASTMX12946
OG0004251	AENJA_20691	ASTMX16878, ASTMX16472, ASTMX16877
OG0004252	AENJA_04057	ASTMX10281
OG0004253	AENJA_04321	ASTMX01468, ASTMX09366, ASTMX16197
OG0004254	AENJA_04427, AENJA_09254	ASTMX05923
OG0004255	AENJA_21176, AENJA_04555	ASTMX08381, ASTMX08382
OG0004256	AENJA_26365, AENJA_04577, AENJA_14550	ASTMX10752
OG0004257	AENJA_04594	ASTMX17471
OG0004258	AENJA_15676, AENJA_04921	ASTMX13308
OG0004259	AENJA_05091	ASTMX12423, ASTMX06239
OG0004260	AENJA_05573	ASTMX05151
OG0004261	AENJA_25277, AENJA_13929, AENJA_22921, AENJA_22459, AENJA_05609	ASTMX12557
OG0004262	AENJA_05767	ASTMX12887
OG0004263	AENJA_05819	ASTMX13609
OG0004264	AENJA_05851	ASTMX07633, ASTMX13474
OG0004265	AENJA_06209	ASTMX03857
OG0004267	AENJA_06337	ASTMX10302, ASTMX00358, ASTMX19543
OG0004268	AENJA_06438	ASTMX17644
OG0004269	AENJA_06472	ASTMX11915
OG0004270	AENJA_06731	ASTMX14211, ASTMX09178
OG0004271	AENJA_06979	ASTMX06423, ASTMX03084, ASTMX00636
OG0004272	AENJA_06984	ASTMX08634
OG0004273	AENJA_07053	ASTMX10116
OG0004274	AENJA_07138	ASTMX09215, ASTMX10132
OG0004275	AENJA_07307	ASTMX03090, ASTMX00632, ASTMX15947
OG0004276	AENJA_07382	ASTMX06737, ASTMX22876
OG0004277	AENJA_07626	ASTMX08250, ASTMX16959
OG0004278	AENJA_07644, AENJA_08435	ASTMX13360
OG0004279	AENJA_17815	ASTMX03344
OG0004281	AENJA_13461	ASTMX06190
OG0004282	AENJA_07918	ASTMX04297
OG0004283	AENJA_19675	ASTMX04659
OG0004284	AENJA_07958	ASTMX11089
OG0004285	AENJA_08157	ASTMX03659
OG0004286	AENJA_08421	ASTMX17685
OG0004288	AENJA_08494, AENJA_09224	ASTMX03391
OG0004289	AENJA_08571	ASTMX08075
OG0004290	AENJA_08634	ASTMX20359, ASTMX20360, ASTMX17091
OG0004291	AENJA_08666	ASTMX22975, ASTMX22928, ASTMX08474
OG0004292	AENJA_08709, AENJA_21597	ASTMX18740
OG0004294	AENJA_08948	ASTMX21426, ASTMX08872
OG0004295	AENJA_08995	ASTMX02439
OG0004296	AENJA_22026, AENJA_09137	ASTMX06961, ASTMX13092
OG0004297	AENJA_09281	ASTMX19299
OG0004298	AENJA_09310	ASTMX04342
OG0004300	AENJA_09414	ASTMX14260
OG0004301	AENJA_09948, AENJA_09950, AENJA_11810	ASTMX16609
OG0004302	AENJA_11814	ASTMX17501
OG0004303	AENJA_10102	ASTMX11689, ASTMX11690, ASTMX15672
OG0004304	AENJA_10126	ASTMX03416
OG0004305	AENJA_10671	ASTMX02864
OG0004306	AENJA_10728	ASTMX13917
OG0004307	AENJA_10811	ASTMX19099
OG0004308	AENJA_10896	ASTMX01163
OG0004310	AENJA_11180, AENJA_23448	ASTMX19710, ASTMX07904
OG0004311	AENJA_14028, AENJA_11212	ASTMX18182, ASTMX07914
OG0004312	AENJA_11219	ASTMX16215
OG0004314	AENJA_11558	ASTMX03789, ASTMX11206
OG0004315	AENJA_11716	ASTMX13389
OG0004316	AENJA_11759	ASTMX18209
OG0004317	AENJA_11806	ASTMX05945, ASTMX13809
OG0004318	AENJA_11868	ASTMX17337, ASTMX20303
OG0004319	AENJA_12058	ASTMX06281, ASTMX16593, ASTMX10266
OG0004320	AENJA_12116	ASTMX00043
OG0004321	AENJA_12158	ASTMX02789, ASTMX21639
OG0004322	AENJA_12403	ASTMX04317
OG0004324	AENJA_12557	ASTMX10764
OG0004325	AENJA_12596	ASTMX12840
OG0004326	AENJA_12664	ASTMX10632
OG0004327	AENJA_12793, AENJA_24731	ASTMX22398
OG0004328	AENJA_12798	ASTMX00686
OG0004329	AENJA_13109	ASTMX15933
OG0004331	AENJA_13331	ASTMX20731
OG0004332	AENJA_13463	ASTMX10855
OG0004333	AENJA_13634	ASTMX16807
OG0004334	AENJA_13654	ASTMX17061
OG0004335	AENJA_13686	ASTMX17572
OG0004336	AENJA_13746	ASTMX14701, ASTMX17440
OG0004337	AENJA_13913	ASTMX07526
OG0004338	AENJA_14330	ASTMX09185
OG0004341	AENJA_15047	ASTMX07830
OG0004342	AENJA_15096	ASTMX19207
OG0004343	AENJA_15517	ASTMX09486
OG0004344	AENJA_15963	ASTMX11823
OG0004345	AENJA_16155	ASTMX10369
OG0004346	AENJA_16250, AENJA_16249	ASTMX02371
OG0004347	AENJA_16598	ASTMX16195
OG0004348	AENJA_16800	ASTMX00135
OG0004349	AENJA_16835	ASTMX20719
OG0004350	AENJA_16841	ASTMX08185
OG0004351	AENJA_16867	ASTMX18315
OG0004352	AENJA_16982	ASTMX09143
OG0004353	AENJA_17017	ASTMX06880
OG0004354	AENJA_17022	ASTMX15197
OG0004356	AENJA_17320	ASTMX04362
OG0004357	AENJA_17547	ASTMX02500, ASTMX15653
OG0004358	AENJA_18672, AENJA_18047	ASTMX19968
OG0004359	AENJA_18134	ASTMX18605
OG0004360	AENJA_18596	ASTMX15044
OG0004362	AENJA_19062	ASTMX10177, ASTMX19677
OG0004364	AENJA_19146	ASTMX04367
OG0004365	AENJA_19212	ASTMX00459
OG0004366	AENJA_19317	ASTMX02586
OG0004367	AENJA_19374	ASTMX16108, ASTMX05798, ASTMX16107, ASTMX05799
OG0004368	AENJA_19702	ASTMX03854, ASTMX18280
OG0004369	AENJA_19753	ASTMX18368
OG0004370	AENJA_19903	ASTMX20634
OG0004371	AENJA_19958	ASTMX00913, ASTMX00912, ASTMX13533, ASTMX08173, ASTMX10804
OG0004372	AENJA_23131, AENJA_23132	ASTMX00507
OG0004373	AENJA_20328	ASTMX00508
OG0004374	AENJA_20422	ASTMX04921
OG0004375	AENJA_20974	ASTMX02200
OG0004376	AENJA_21249	ASTMX16199, ASTMX15209, ASTMX21366
OG0004377	AENJA_21485	ASTMX14026
OG0004378	AENJA_21608	ASTMX04399
OG0004379	AENJA_21681	ASTMX10194, ASTMX14385
OG0004380	AENJA_21685	ASTMX13490, ASTMX00413
OG0004381	AENJA_21950	ASTMX13785
OG0004382	AENJA_22037	ASTMX12397
OG0004383	AENJA_22354	ASTMX10971, ASTMX10972
OG0004384	AENJA_22523	ASTMX14073
OG0004385	AENJA_22615	ASTMX14351, ASTMX03407
OG0004389	AENJA_23497	ASTMX05471
OG0004390	AENJA_23655	ASTMX10036
OG0004391	AENJA_23704	ASTMX21782, ASTMX19036, ASTMX16024, ASTMX23079
OG0004392	AENJA_23712	ASTMX02501
OG0004393	AENJA_23907	ASTMX18102, ASTMX07015
OG0004395	AENJA_24372	ASTMX08548
OG0004396	AENJA_24530	ASTMX09245
OG0004397	AENJA_25166	ASTMX08303, ASTMX07080, ASTMX08925, ASTMX16412
OG0004398	AENJA_25317	ASTMX08130
OG0004399	AENJA_25524	ASTMX16848, ASTMX19068, ASTMX16232
OG0004400	AENJA_25584	ASTMX02836, ASTMX08919
OG0004401	AENJA_25597	ASTMX07375
OG0004402	AENJA_25980	ASTMX01626
OG0004403	AENJA_26375	ASTMX19995, ASTMX02166
OG0004405	AENJA_26485	ASTMX08573
OG0004406	AENJA_26544	ASTMX02714, ASTMX08096, ASTMX21645
OG0004407	AENJA_26601	ASTMX01356
OG0004408	AENJA_26831	ASTMX03723, ASTMX03724
OG0004459	AENJA_00105	ASTMX01523
OG0004460	AENJA_10602, AENJA_00174	ASTMX05378
OG0004461	AENJA_00187	ASTMX02008, ASTMX09253
OG0004462	AENJA_00195	ASTMX09565
OG0004463	AENJA_00263	ASTMX20816, ASTMX17775, ASTMX10719
OG0004465	AENJA_00361	ASTMX07511
OG0004467	AENJA_00451	ASTMX18837, ASTMX09624
OG0004468	AENJA_00461	ASTMX10959, ASTMX17591
OG0004471	AENJA_00776	ASTMX21908, ASTMX05397
OG0004472	AENJA_00868	ASTMX10876
OG0004474	AENJA_00922	ASTMX02122
OG0004475	AENJA_03139, AENJA_01045	ASTMX22422, ASTMX08579, ASTMX03628
OG0004476	AENJA_01930	ASTMX05902, ASTMX20801
OG0004477	AENJA_01958	ASTMX06949, ASTMX13088, ASTMX13238
OG0004479	AENJA_02206	ASTMX09838
OG0004480	AENJA_02219	ASTMX07539
OG0004482	AENJA_02336	ASTMX08694
OG0004483	AENJA_02340	ASTMX22728, ASTMX00569
OG0004484	AENJA_02375	ASTMX19181
OG0004485	AENJA_02522, AENJA_23178	ASTMX11288
OG0004486	AENJA_02721	ASTMX13480, ASTMX20967
OG0004487	AENJA_02764	ASTMX12470
OG0004488	AENJA_03056	ASTMX07090, ASTMX14739
OG0004489	AENJA_03089	ASTMX09445, ASTMX10741
OG0004490	AENJA_03148	ASTMX07362
OG0004491	AENJA_03168	ASTMX03568
OG0004492	AENJA_03264	ASTMX12431, ASTMX00984
OG0004493	AENJA_03367	ASTMX05775, ASTMX16816, ASTMX16815
OG0004494	AENJA_03427	ASTMX11684
OG0004495	AENJA_03794	ASTMX16876
OG0004496	AENJA_03798	ASTMX06198
OG0004497	AENJA_03976	ASTMX10903
OG0004498	AENJA_04040	ASTMX21957
OG0004499	AENJA_04167	ASTMX03883, ASTMX01344
OG0004500	AENJA_04178	ASTMX01231
OG0004501	AENJA_11831, AENJA_04286	ASTMX11331
OG0004502	AENJA_04449	ASTMX21917
OG0004503	AENJA_04529, AENJA_23467	ASTMX18826, ASTMX17305
OG0004505	AENJA_08695, AENJA_04733, AENJA_22550	ASTMX00647
OG0004507	AENJA_04865	ASTMX19380
OG0004508	AENJA_05015	ASTMX13481
OG0004509	AENJA_05239	ASTMX06478, ASTMX08851
OG0004510	AENJA_05329	ASTMX00014
OG0004511	AENJA_05552	ASTMX13204, ASTMX09352
OG0004512	AENJA_05863	ASTMX09673
OG0004513	AENJA_06212	ASTMX09616
OG0004514	AENJA_06216	ASTMX09457
OG0004515	AENJA_06345	ASTMX18895
OG0004516	AENJA_06493	ASTMX09891
OG0004517	AENJA_06724	ASTMX21079, ASTMX21487
OG0004518	AENJA_06827	ASTMX11208, ASTMX19137
OG0004519	AENJA_06969	ASTMX15946
OG0004520	AENJA_07201	ASTMX09208
OG0004523	AENJA_07641	ASTMX10128
OG0004524	AENJA_07752	ASTMX15489, ASTMX17350
OG0004526	AENJA_23914, AENJA_07835	ASTMX11185
OG0004527	AENJA_07903	ASTMX05479
OG0004529	AENJA_07944	ASTMX20454
OG0004530	AENJA_07969	ASTMX01177, ASTMX13312, ASTMX00016
OG0004531	AENJA_08201	ASTMX11848
OG0004532	AENJA_08236	ASTMX23033
OG0004533	AENJA_08347	ASTMX05692
OG0004534	AENJA_08393	ASTMX13982
OG0004535	AENJA_08570	ASTMX18252
OG0004536	AENJA_08588	ASTMX08681
OG0004537	AENJA_08657	ASTMX12398
OG0004538	AENJA_08665	ASTMX16549
OG0004539	AENJA_08729	ASTMX01573, ASTMX04849
OG0004540	AENJA_08799	ASTMX16758
OG0004542	AENJA_09105	ASTMX01416
OG0004543	AENJA_09120	ASTMX02878
OG0004544	AENJA_09219	ASTMX17104, ASTMX19349, ASTMX03432
OG0004545	AENJA_09222, AENJA_25205, AENJA_22344	ASTMX18331
OG0004546	AENJA_09271	ASTMX19300
OG0004547	AENJA_17725	ASTMX02173, ASTMX00774
OG0004549	AENJA_10884	ASTMX00362
OG0004550	AENJA_10990	ASTMX10857
OG0004551	AENJA_14630	ASTMX09705
OG0004552	AENJA_11123	ASTMX05664
OG0004553	AENJA_11290	ASTMX18683
OG0004554	AENJA_11434	ASTMX17537
OG0004555	AENJA_11497	ASTMX12344, ASTMX13870
OG0004556	AENJA_11553	ASTMX09133
OG0004557	AENJA_11598	ASTMX00558, ASTMX21566, ASTMX12566, ASTMX10836, ASTMX18432
OG0004558	AENJA_11692	ASTMX08361
OG0004559	AENJA_11902	ASTMX16403
OG0004560	AENJA_11928	ASTMX08772, ASTMX03130
OG0004561	AENJA_12022	ASTMX11153
OG0004563	AENJA_12215	ASTMX06425
OG0004564	AENJA_12530	ASTMX04605, ASTMX17708
OG0004565	AENJA_12612	ASTMX11337
OG0004566	AENJA_12676	ASTMX01230, ASTMX09116
OG0004567	AENJA_12797	ASTMX13427, ASTMX01332, ASTMX22907
OG0004569	AENJA_12953	ASTMX13197
OG0004570	AENJA_13253	ASTMX14407, ASTMX10603, ASTMX16509, ASTMX15239
OG0004571	AENJA_13264	ASTMX20916
OG0004573	AENJA_13416	ASTMX21393
OG0004574	AENJA_13790	ASTMX17761
OG0004576	AENJA_13910	ASTMX09317, ASTMX19947
OG0004577	AENJA_13927	ASTMX01646
OG0004578	AENJA_13961	ASTMX08973, ASTMX03318
OG0004579	AENJA_14039	ASTMX02009, ASTMX00406, ASTMX00405
OG0004580	AENJA_14065	ASTMX02111
OG0004581	AENJA_14240	ASTMX17856
OG0004582	AENJA_14257	ASTMX10566
OG0004583	AENJA_14685	ASTMX11040
OG0004584	AENJA_14870	ASTMX11429
OG0004585	AENJA_14884	ASTMX12629
OG0004586	AENJA_14926, AENJA_14905	ASTMX17214, ASTMX17183
OG0004587	AENJA_15222, AENJA_17865	ASTMX01635
OG0004588	AENJA_15364	ASTMX07797
OG0004589	AENJA_15580	ASTMX17072, ASTMX18516
OG0004590	AENJA_15587	ASTMX12148
OG0004593	AENJA_16066	ASTMX10160
OG0004595	AENJA_16184	ASTMX20276
OG0004596	AENJA_26048	ASTMX21772, ASTMX23076, ASTMX21770
OG0004596	AENJA_16300	ASTMX21771
OG0004597	AENJA_16315	ASTMX08509
OG0004600	AENJA_16453	ASTMX03299
OG0004601	AENJA_16456	ASTMX10374
OG0004602	AENJA_16684	ASTMX16402
OG0004603	AENJA_16691	ASTMX03617
OG0004605	AENJA_16792	ASTMX21168
OG0004606	AENJA_17079	ASTMX21043
OG0004607	AENJA_17110	ASTMX11971, ASTMX13056
OG0004608	AENJA_17422	ASTMX01257
OG0004609	AENJA_17443	ASTMX09349
OG0004610	AENJA_17485	ASTMX00616, ASTMX01729
OG0004611	AENJA_17567	ASTMX12112
OG0004612	AENJA_17697	ASTMX00891
OG0004613	AENJA_17756	ASTMX21763
OG0004614	AENJA_17767	ASTMX04701
OG0004615	AENJA_17805	ASTMX21376, ASTMX16883, ASTMX16468
OG0004616	AENJA_17897	ASTMX05420
OG0004617	AENJA_17898	ASTMX09210, ASTMX02171, ASTMX02007
OG0004618	AENJA_17899	ASTMX19005
OG0004619	AENJA_18030	ASTMX10202
OG0004620	AENJA_18109	ASTMX21819
OG0004621	AENJA_18130	ASTMX15948, ASTMX10781
OG0004622	AENJA_18238	ASTMX12255
OG0004625	AENJA_18747, AENJA_18748	ASTMX17472
OG0004626	AENJA_18829	ASTMX07085, ASTMX00423
OG0004627	AENJA_19058	ASTMX06167
OG0004628	AENJA_19220	ASTMX07376, ASTMX00478
OG0004629	AENJA_19229	ASTMX09732
OG0004631	AENJA_19307	ASTMX20661
OG0004632	AENJA_19345	ASTMX05459
OG0004633	AENJA_19396	ASTMX10340
OG0004634	AENJA_19399	ASTMX21447, ASTMX03049
OG0004635	AENJA_19421	ASTMX21359
OG0004637	AENJA_19514	ASTMX13850
OG0004638	AENJA_19695	ASTMX10394
OG0004639	AENJA_19701	ASTMX09755
OG0004640	AENJA_20049	ASTMX04537
OG0004641	AENJA_20072	ASTMX09734, ASTMX21642
OG0004643	AENJA_20590	ASTMX03452
OG0004644	AENJA_20785	ASTMX03881, ASTMX08159
OG0004645	AENJA_20920	ASTMX06181
OG0004646	AENJA_20935	ASTMX09023, ASTMX02418
OG0004647	AENJA_21162	ASTMX03332
OG0004648	AENJA_21464	ASTMX04919
OG0004649	AENJA_21530	ASTMX14367
OG0004651	AENJA_21665	ASTMX10743
OG0004652	AENJA_21741	ASTMX08809
OG0004653	AENJA_21780	ASTMX17699, ASTMX20052
OG0004654	AENJA_21881	ASTMX14086
OG0004655	AENJA_21945	ASTMX07374
OG0004657	AENJA_22627	ASTMX04352, ASTMX11354
OG0004658	AENJA_22666	ASTMX08137
OG0004659	AENJA_22731	ASTMX05376
OG0004660	AENJA_22903	ASTMX01193
OG0004662	AENJA_23022	ASTMX16585, ASTMX09495
OG0004664	AENJA_23247	ASTMX02245
OG0004665	AENJA_23350	ASTMX07874
OG0004666	AENJA_23667	ASTMX12986, ASTMX19150
OG0004667	AENJA_23857	ASTMX11898
OG0004670	AENJA_23983	ASTMX04458
OG0004671	AENJA_24032	ASTMX09351
OG0004672	AENJA_24195	ASTMX13847
OG0004673	AENJA_24385	ASTMX22640, ASTMX13608
OG0004674	AENJA_24465	ASTMX13549
OG0004675	AENJA_24642	ASTMX22086
OG0004676	AENJA_24878	ASTMX09682
OG0004677	AENJA_24896	ASTMX08473, ASTMX22889, ASTMX05814
OG0004678	AENJA_25081	ASTMX10360
OG0004679	AENJA_25314	ASTMX03517
OG0004680	AENJA_25330	ASTMX12545, ASTMX01341, ASTMX21004, ASTMX19808
OG0004681	AENJA_25549	ASTMX20970
OG0004682	AENJA_25603	ASTMX13860
OG0004683	AENJA_25906	ASTMX17384
OG0004684	AENJA_25907	ASTMX15106
OG0004685	AENJA_26252	ASTMX05981, ASTMX21111
OG0004686	AENJA_26610	ASTMX09600
OG0004687	AENJA_26633	ASTMX17747
OG0004688	AENJA_26638	ASTMX00758
OG0004689	AENJA_26700	ASTMX17256
OG0004690	AENJA_26765	ASTMX15817, ASTMX19767
OG0004691	AENJA_26781	ASTMX08190
OG0004692	AENJA_26783	ASTMX19513
OG0004728	AENJA_00010	ASTMX16601
OG0004729	AENJA_00229	ASTMX22392
OG0004730	AENJA_00270	ASTMX09664, ASTMX06236
OG0004731	AENJA_00435	ASTMX04323
OG0004732	AENJA_00454	ASTMX17824
OG0004733	AENJA_00482	ASTMX03336
OG0004735	AENJA_00527	ASTMX14962
OG0004738	AENJA_00974	ASTMX15009
OG0004739	AENJA_00833	ASTMX01533
OG0004740	AENJA_00889	ASTMX01383
OG0004743	AENJA_00975	ASTMX22641
OG0004744	AENJA_01048	ASTMX11067
OG0004746	AENJA_01964	ASTMX19247, ASTMX19316
OG0004747	AENJA_02204	ASTMX11118
OG0004748	AENJA_25929, AENJA_25930, AENJA_02212	ASTMX17862
OG0004749	AENJA_02213	ASTMX05672, ASTMX11474
OG0004750	AENJA_02329	ASTMX10420, ASTMX15586
OG0004751	AENJA_03078, AENJA_02331	ASTMX10471
OG0004752	AENJA_02350	ASTMX05758
OG0004753	AENJA_02412	ASTMX14662
OG0004754	AENJA_02418	ASTMX09699
OG0004755	AENJA_02461	ASTMX00144
OG0004756	AENJA_02560	ASTMX00750
OG0004757	AENJA_02653	ASTMX09497
OG0004758	AENJA_02719	ASTMX02568
OG0004759	AENJA_02782	ASTMX04596
OG0004760	AENJA_02947	ASTMX06740
OG0004761	AENJA_03060	ASTMX19381
OG0004763	AENJA_03524	ASTMX00187
OG0004764	AENJA_03553	ASTMX11545
OG0004765	AENJA_03642	ASTMX06481, ASTMX03980, ASTMX18652
OG0004766	AENJA_03824	ASTMX20851
OG0004767	AENJA_03880	ASTMX14323
OG0004768	AENJA_03887	ASTMX18499, ASTMX04088
OG0004769	AENJA_04019	ASTMX03147
OG0004770	AENJA_04020	ASTMX03246
OG0004772	AENJA_12095	ASTMX07845, ASTMX21734
OG0004774	AENJA_04499	ASTMX13494
OG0004775	AENJA_04683, AENJA_14667	ASTMX12051, ASTMX15019
OG0004776	AENJA_04694	ASTMX21113
OG0004777	AENJA_04780	ASTMX22530, ASTMX18746, ASTMX06333, ASTMX08811
OG0004779	AENJA_19733, AENJA_05191	ASTMX04516, ASTMX10536, ASTMX10537
OG0004781	AENJA_05335, AENJA_05336	ASTMX04349
OG0004782	AENJA_05376	ASTMX07436
OG0004783	AENJA_05756	ASTMX11630
OG0004784	AENJA_05766	ASTMX04221
OG0004785	AENJA_05817	ASTMX00088
OG0004786	AENJA_05823	ASTMX18911
OG0004787	AENJA_05829	ASTMX17803
OG0004789	AENJA_06213	ASTMX09617
OG0004790	AENJA_06220	ASTMX21435, ASTMX19485, ASTMX17821
OG0004791	AENJA_06248	ASTMX16872
OG0004792	AENJA_06378	ASTMX05051, ASTMX07317
OG0004793	AENJA_06468	ASTMX22702, ASTMX02707
OG0004794	AENJA_06550	ASTMX01326
OG0004795	AENJA_06563	ASTMX05970
OG0004796	AENJA_06612	ASTMX20335, ASTMX16857
OG0004797	AENJA_06655	ASTMX01374
OG0004799	AENJA_06797	ASTMX16308, ASTMX08989
OG0004800	AENJA_18628, AENJA_06886	ASTMX08645
OG0004801	AENJA_07057, AENJA_07060	ASTMX13146
OG0004802	AENJA_07061	ASTMX19393
OG0004803	AENJA_07208	ASTMX12168
OG0004804	AENJA_07395	ASTMX17432
OG0004805	AENJA_07591	ASTMX17184
OG0004806	AENJA_07769	ASTMX04856, ASTMX21670
OG0004807	AENJA_07814	ASTMX06357
OG0004808	AENJA_07815	ASTMX12766
OG0004809	AENJA_07834	ASTMX18143
OG0004810	AENJA_07988	ASTMX07139
OG0004811	AENJA_07997	ASTMX01063
OG0004812	AENJA_08047	ASTMX00611
OG0004813	AENJA_11963	ASTMX04314
OG0004813	AENJA_08093	ASTMX04313, ASTMX15768
OG0004814	AENJA_08117	ASTMX17584
OG0004815	AENJA_08187	ASTMX08935
OG0004816	AENJA_08251	ASTMX16126
OG0004817	AENJA_08281	ASTMX12043, ASTMX12042
OG0004818	AENJA_08517	ASTMX06191, ASTMX11287
OG0004819	AENJA_08531	ASTMX15293
OG0004820	AENJA_08918	ASTMX09906
OG0004821	AENJA_09028	ASTMX10868
OG0004822	AENJA_09116	ASTMX00033
OG0004823	AENJA_09117	ASTMX01742
OG0004824	AENJA_09143	ASTMX05560
OG0004825	AENJA_09280	ASTMX02968
OG0004826	AENJA_09359	ASTMX14076
OG0004828	AENJA_09627	ASTMX12673, ASTMX13965
OG0004829	AENJA_09743	ASTMX10275
OG0004830	AENJA_09877	ASTMX08309
OG0004831	AENJA_09893	ASTMX19674, ASTMX05766, ASTMX15225
OG0004832	AENJA_09922	ASTMX09813
OG0004833	AENJA_09996	ASTMX21278
OG0004834	AENJA_10100	ASTMX06080
OG0004835	AENJA_10287	ASTMX10629, ASTMX19042
OG0004836	AENJA_10309	ASTMX11723
OG0004837	AENJA_10362	ASTMX20179, ASTMX03053
OG0004838	AENJA_10479	ASTMX04291
OG0004839	AENJA_10621	ASTMX11420
OG0004840	AENJA_10771	ASTMX14200
OG0004841	AENJA_10828	ASTMX18590
OG0004842	AENJA_10831	ASTMX13856
OG0004844	AENJA_11067	ASTMX16456
OG0004845	AENJA_11102	ASTMX22763
OG0004846	AENJA_11191	ASTMX21774
OG0004847	AENJA_11225	ASTMX02255, ASTMX04517, ASTMX10535, ASTMX00042
OG0004849	AENJA_11321	ASTMX19610
OG0004850	AENJA_11412	ASTMX16474
OG0004851	AENJA_11448	ASTMX22196, ASTMX05198
OG0004852	AENJA_11559	ASTMX16773
OG0004853	AENJA_11561	ASTMX16777
OG0004854	AENJA_11701	ASTMX16706
OG0004855	AENJA_11702	ASTMX15354
OG0004856	AENJA_11708	ASTMX03921
OG0004857	AENJA_11918	ASTMX13192
OG0004858	AENJA_12040	ASTMX07798
OG0004859	AENJA_12107	ASTMX13253, ASTMX06675
OG0004860	AENJA_12135	ASTMX17842, ASTMX02929, ASTMX09296, ASTMX05073
OG0004861	AENJA_12181	ASTMX11133, ASTMX01367
OG0004862	AENJA_23842, AENJA_20260, AENJA_12269, AENJA_12268	ASTMX22863, ASTMX22862, ASTMX07452
OG0004863	AENJA_12291	ASTMX10195
OG0004864	AENJA_12322	ASTMX02024
OG0004865	AENJA_17394, AENJA_12376	ASTMX03002, ASTMX02329
OG0004866	AENJA_12555	ASTMX04662, ASTMX01152
OG0004867	AENJA_12713	ASTMX01285
OG0004868	AENJA_12819	ASTMX05830, ASTMX11126, ASTMX11125
OG0004869	AENJA_12936	ASTMX01051
OG0004870	AENJA_12972	ASTMX11611
OG0004871	AENJA_13199	ASTMX09615, ASTMX13449, ASTMX07333
OG0004872	AENJA_13238	ASTMX08923, ASTMX06250
OG0004873	AENJA_13320	ASTMX03516
OG0004874	AENJA_13351	ASTMX20507
OG0004875	AENJA_13517	ASTMX18068
OG0004877	AENJA_13821	ASTMX08611
OG0004880	AENJA_14006	ASTMX15783
OG0004881	AENJA_14067	ASTMX15117
OG0004882	AENJA_14071	ASTMX07207
OG0004883	AENJA_14293	ASTMX07829, ASTMX04973
OG0004884	AENJA_14362, AENJA_15468	ASTMX01376
OG0004885	AENJA_14400	ASTMX07996, ASTMX02788
OG0004886	AENJA_14557	ASTMX08550
OG0004887	AENJA_14679	ASTMX00826
OG0004888	AENJA_14916	ASTMX06674, ASTMX22708, ASTMX10734
OG0004889	AENJA_15082	ASTMX06905
OG0004890	AENJA_15359	ASTMX22189, ASTMX02336
OG0004891	AENJA_15447	ASTMX18356, ASTMX07492
OG0004892	AENJA_15515	ASTMX02468, ASTMX14455
OG0004893	AENJA_15519	ASTMX00909
OG0004894	AENJA_15564	ASTMX05509, ASTMX03891
OG0004895	AENJA_15591	ASTMX03528
OG0004896	AENJA_15696	ASTMX11207
OG0004897	AENJA_15708	ASTMX12184
OG0004898	AENJA_15713	ASTMX22116
OG0004900	AENJA_15868	ASTMX07332
OG0004901	AENJA_16306	ASTMX16988, ASTMX15706
OG0004902	AENJA_16316	ASTMX19515, ASTMX04220
OG0004903	AENJA_16438	ASTMX06135
OG0004904	AENJA_16465	ASTMX14848, ASTMX14847
OG0004905	AENJA_16494	ASTMX17452, ASTMX20417
OG0004907	AENJA_16734	ASTMX16192, ASTMX16193
OG0004910	AENJA_16926	ASTMX08276
OG0004911	AENJA_16946	ASTMX01411, ASTMX14318
OG0004912	AENJA_17019	ASTMX06619, ASTMX13394, ASTMX19334, ASTMX13393, ASTMX06618, ASTMX03756
OG0004913	AENJA_17248	ASTMX20630, ASTMX05601
OG0004914	AENJA_17388	ASTMX09637
OG0004915	AENJA_17467	ASTMX02330, ASTMX13186
OG0004916	AENJA_17520	ASTMX17703, ASTMX05368, ASTMX12573
OG0004917	AENJA_17545	ASTMX11316
OG0004919	AENJA_17808	ASTMX14565
OG0004920	AENJA_17812	ASTMX06669
OG0004921	AENJA_17996	ASTMX20019
OG0004922	AENJA_18037	ASTMX06819
OG0004923	AENJA_26541, AENJA_18139	ASTMX04376
OG0004924	AENJA_18232	ASTMX08721
OG0004926	AENJA_18485	ASTMX20805
OG0004927	AENJA_18519	ASTMX05809, ASTMX01409
OG0004928	AENJA_18869	ASTMX17494
OG0004929	AENJA_18909	ASTMX11232, ASTMX13975
OG0004930	AENJA_18934	ASTMX18614
OG0004931	AENJA_19420	ASTMX11176, ASTMX22093
OG0004932	AENJA_19433	ASTMX06430, ASTMX01756
OG0004933	AENJA_19474	ASTMX15716, ASTMX20063
OG0004934	AENJA_19615	ASTMX20054
OG0004935	AENJA_19714	ASTMX15814
OG0004936	AENJA_19999	ASTMX11002, ASTMX17543
