Orthogroup	AENJA_ok	BRALA
OG0003815	AENJA_02172	BRALA24118
OG0003816	AENJA_02254	BRALA06868
OG0003818	AENJA_02475	BRALA21446
OG0003820	AENJA_02870, AENJA_19572	BRALA22842, BRALA27361, BRALA30515, BRALA22840, BRALA29767, BRALA22841
OG0003821	AENJA_02911	BRALA15354, BRALA15353
OG0003822	AENJA_02938	BRALA09138, BRALA09143, BRALA09145, BRALA09146, BRALA09140
OG0003823	AENJA_02946	BRALA13717
OG0003824	AENJA_02975	BRALA21415
OG0003825	AENJA_02982	BRALA17596
OG0003826	AENJA_03131	BRALA34514, BRALA34863, BRALA34230
OG0003827	AENJA_03548	BRALA00778
OG0003828	AENJA_03700	BRALA27337
OG0003829	AENJA_03792	BRALA02842
OG0003830	AENJA_26357, AENJA_19327	BRALA15659
OG0003831	AENJA_03886	BRALA11875
OG0003832	AENJA_03902	BRALA17319
OG0003833	AENJA_04439	BRALA19235
OG0003834	AENJA_04549, AENJA_04550	BRALA27607
OG0003835	AENJA_12493, AENJA_04664	BRALA21118
OG0003836	AENJA_16961, AENJA_04750, AENJA_18575, AENJA_06265	BRALA34236, BRALA34753
OG0003837	AENJA_04856	BRALA19478
OG0003839	AENJA_06897	BRALA02789
OG0003840	AENJA_07883, AENJA_05492	BRALA04449
OG0003842	AENJA_05895	BRALA00315
OG0003844	AENJA_06372	BRALA16546
OG0003845	AENJA_06384	BRALA30351
OG0003846	AENJA_06476	BRALA21704
OG0003847	AENJA_06829	BRALA03050
OG0003848	AENJA_06904	BRALA21811
OG0003849	AENJA_06923	BRALA21745, BRALA21651
OG0003850	AENJA_07117, AENJA_21595	BRALA19297
OG0003851	AENJA_07129	BRALA10712
OG0003852	AENJA_07216	BRALA04443
OG0003854	AENJA_07506	BRALA15033
OG0003855	AENJA_07705	BRALA15994
OG0003856	AENJA_08084	BRALA06378
OG0003857	AENJA_08085	BRALA06379
OG0003858	AENJA_08566	BRALA15163
OG0003859	AENJA_08612	BRALA26266
OG0003861	AENJA_08913	BRALA12361
OG0003862	AENJA_19217	BRALA30431
OG0003862	AENJA_08964	BRALA18165
OG0003863	AENJA_09171	BRALA16261
OG0003864	AENJA_09391	BRALA28844
OG0003865	AENJA_09441	BRALA11341
OG0003866	AENJA_09527	BRALA23698
OG0003868	AENJA_09827	BRALA21807
OG0003869	AENJA_17460, AENJA_09977	BRALA14443
OG0003870	AENJA_10263	BRALA07708
OG0003872	AENJA_10747	BRALA30315
OG0003873	AENJA_10784	BRALA05761
OG0003874	AENJA_10799	BRALA01611
OG0003875	AENJA_10875	BRALA34606
OG0003876	AENJA_10876	BRALA00896
OG0003877	AENJA_11020	BRALA23816
OG0003878	AENJA_11046	BRALA20063
OG0003879	AENJA_11207	BRALA15031
OG0003880	AENJA_11227	BRALA11582
OG0003881	AENJA_11372	BRALA24783
OG0003882	AENJA_11663	BRALA03161
OG0003883	AENJA_11694	BRALA11445
OG0003884	AENJA_11725	BRALA08005
OG0003885	AENJA_11785, AENJA_23431	BRALA23768
OG0003886	AENJA_12066	BRALA04852
OG0003887	AENJA_12157	BRALA20668
OG0003888	AENJA_12506	BRALA19321
OG0003889	AENJA_12812	BRALA06547, BRALA06540, BRALA02812, BRALA02816, BRALA30158
OG0003890	AENJA_21991, AENJA_12959	BRALA26936
OG0003891	AENJA_13007	BRALA22829
OG0003892	AENJA_13114, AENJA_22782	BRALA22723
OG0003893	AENJA_13141	BRALA24429
OG0003894	AENJA_13190	BRALA10135, BRALA10136
OG0003895	AENJA_13220	BRALA13986
OG0003896	AENJA_13916	BRALA13108
OG0003897	AENJA_14064	BRALA24446
OG0003898	AENJA_14091	BRALA06113
OG0003899	AENJA_14656	BRALA08278
OG0003900	AENJA_15786	BRALA17436
OG0003901	AENJA_15961	BRALA14426, BRALA08560, BRALA08561
OG0003902	AENJA_22186, AENJA_22184, AENJA_16067	BRALA28272, BRALA09979, BRALA18180, BRALA17740
OG0003903	AENJA_16074	BRALA12337
OG0003904	AENJA_16228	BRALA04278
OG0003905	AENJA_16345	BRALA08898
OG0003906	AENJA_16374	BRALA18512
OG0003907	AENJA_25978, AENJA_17207	BRALA11770
OG0003908	AENJA_22677	BRALA16606
OG0003908	AENJA_17280	BRALA17141
OG0003909	AENJA_26469, AENJA_17530	BRALA29427
OG0003910	AENJA_17611	BRALA23005
OG0003912	AENJA_18106	BRALA26575
OG0003913	AENJA_18124	BRALA05130
OG0003914	AENJA_20252	BRALA04182
OG0003915	AENJA_18759	BRALA12140
OG0003916	AENJA_18832	BRALA19092
OG0003917	AENJA_18911	BRALA18730
OG0003918	AENJA_19068	BRALA03733
OG0003920	AENJA_19805	BRALA23721
OG0003921	AENJA_19828	BRALA09641
OG0003922	AENJA_19834	BRALA25868, BRALA02161
OG0003923	AENJA_19884	BRALA14453
OG0003925	AENJA_20055	BRALA05610
OG0003926	AENJA_20056	BRALA05443
OG0003928	AENJA_20623	BRALA03296
OG0003929	AENJA_20627	BRALA34730, BRALA06612
OG0003930	AENJA_20961	BRALA02295
OG0003931	AENJA_21038	BRALA25275
OG0003932	AENJA_21377	BRALA01444
OG0003933	AENJA_21761	BRALA28039
OG0003934	AENJA_21817	BRALA01058
OG0003935	AENJA_22316	BRALA13280, BRALA03846, BRALA20864
OG0003936	AENJA_22324	BRALA34488
OG0003937	AENJA_22426	BRALA25602
OG0003938	AENJA_22573	BRALA24502
OG0003939	AENJA_22721	BRALA05196
OG0003940	AENJA_22828	BRALA15373
OG0003941	AENJA_22930	BRALA20467
OG0003942	AENJA_23165	BRALA34122
OG0003943	AENJA_23357	BRALA01879, BRALA01880
OG0003944	AENJA_23555	BRALA12422
OG0003945	AENJA_23594	BRALA25345
OG0003946	AENJA_24350	BRALA21665
OG0003947	AENJA_24809	BRALA29298
OG0003948	AENJA_24828	BRALA14249
OG0003949	AENJA_25294	BRALA02048, BRALA07193, BRALA30122, BRALA20244, BRALA02045
OG0003950	AENJA_25298	BRALA02049
OG0003951	AENJA_25520	BRALA15284
OG0003952	AENJA_25812	BRALA23419
OG0003953	AENJA_25975, AENJA_25981	BRALA23252
OG0003954	AENJA_26001	BRALA16702
OG0003955	AENJA_26253	BRALA20185
OG0003956	AENJA_26347	BRALA05102
OG0003957	AENJA_26465	BRALA03349
OG0003958	AENJA_26545	BRALA33511
OG0003959	AENJA_26551	BRALA02632
OG0003960	AENJA_26560	BRALA02491
OG0003961	AENJA_26616	BRALA09640
OG0003962	AENJA_26659	BRALA34272
OG0003997	AENJA_00553	BRALA16956
OG0003998	AENJA_00732	BRALA31907
OG0003999	AENJA_00953	BRALA00082
OG0004000	AENJA_01025	BRALA28671
OG0004002	AENJA_01139	BRALA24418
OG0004003	AENJA_01305	BRALA21373, BRALA12150
OG0004003	AENJA_15688, AENJA_01298, AENJA_16894, AENJA_01301, AENJA_01304, AENJA_01302	BRALA33294, BRALA12151
OG0004004	AENJA_01405	BRALA00327
OG0004005	AENJA_01410, AENJA_01411	BRALA14573
OG0004006	AENJA_01570	BRALA31286
OG0004006	AENJA_26219	BRALA31287
OG0004007	AENJA_01716	BRALA01057
OG0004008	AENJA_26796, AENJA_06010, AENJA_01927	BRALA30848
OG0004009	AENJA_01997	BRALA28666
OG0004010	AENJA_02161	BRALA00694, BRALA29812
OG0004011	AENJA_02252	BRALA06852
OG0004012	AENJA_02300	BRALA21712
OG0004014	AENJA_20548, AENJA_03289, AENJA_12583, AENJA_12582	BRALA12884
OG0004015	AENJA_03648	BRALA28855
OG0004016	AENJA_03782	BRALA09309
OG0004016	AENJA_25499	BRALA07122
OG0004017	AENJA_03846	BRALA15067
OG0004018	AENJA_04064	BRALA25652, BRALA25651
OG0004019	AENJA_04085	BRALA02398
OG0004020	AENJA_17512	BRALA33134
OG0004021	AENJA_04438	BRALA27677, BRALA23566
OG0004022	AENJA_04720	BRALA09008, BRALA15698
OG0004023	AENJA_04821	BRALA27308
OG0004024	AENJA_04835	BRALA19457
OG0004027	AENJA_05469	BRALA35222
OG0004028	AENJA_15709, AENJA_05585	BRALA06730
OG0004030	AENJA_05902	BRALA10430
OG0004031	AENJA_06023	BRALA30314
OG0004032	AENJA_06151	BRALA12147
OG0004033	AENJA_07800, AENJA_06467	BRALA13287
OG0004034	AENJA_06781	BRALA08467
OG0004034	AENJA_06784	BRALA08469
OG0004035	AENJA_07045	BRALA20551
OG0004036	AENJA_07123	BRALA19286
OG0004037	AENJA_07206	BRALA29961
OG0004038	AENJA_07209	BRALA05335
OG0004039	AENJA_07640	BRALA14564, BRALA14563
OG0004040	AENJA_07720	BRALA29252
OG0004041	AENJA_07773, AENJA_07774	BRALA26134
OG0004042	AENJA_07854	BRALA14677
OG0004043	AENJA_07877	BRALA19274
OG0004044	AENJA_07917	BRALA10276
OG0004045	AENJA_07957	BRALA11417, BRALA32867
OG0004046	AENJA_17400	BRALA07240
OG0004047	AENJA_08079	BRALA04429, BRALA18670, BRALA08115
OG0004048	AENJA_08141	BRALA24410
OG0004049	AENJA_08248	BRALA27969
OG0004050	AENJA_11152, AENJA_08476	BRALA35170
OG0004051	AENJA_08973	BRALA10732
OG0004052	AENJA_09045	BRALA07966
OG0004053	AENJA_09308	BRALA15092
OG0004054	AENJA_09386	BRALA28842
OG0004055	AENJA_10626	BRALA16890
OG0004056	AENJA_09747	BRALA04140
OG0004057	AENJA_09847	BRALA08841
OG0004058	AENJA_15238	BRALA14652
OG0004059	AENJA_10120	BRALA22286
OG0004060	AENJA_10222	BRALA22527
OG0004061	AENJA_10245	BRALA00733
OG0004062	AENJA_10281	BRALA16266
OG0004063	AENJA_10560	BRALA19295
OG0004064	AENJA_10715	BRALA01479
OG0004065	AENJA_10915	BRALA17282
OG0004066	AENJA_10944	BRALA27555
OG0004066	AENJA_20918	BRALA27550
OG0004067	AENJA_11072, AENJA_11073	BRALA11637
OG0004068	AENJA_11291	BRALA34877, BRALA19301
OG0004069	AENJA_11462	BRALA04243
OG0004070	AENJA_11512	BRALA10466
OG0004071	AENJA_11569	BRALA18327
OG0004072	AENJA_11674	BRALA17054
OG0004073	AENJA_11745	BRALA24719
OG0004075	AENJA_11909, AENJA_25684	BRALA26090
OG0004076	AENJA_11962	BRALA15154
OG0004077	AENJA_12069, AENJA_11984	BRALA18311
OG0004078	AENJA_12075	BRALA29301
OG0004079	AENJA_12149	BRALA08294
OG0004080	AENJA_12559	BRALA20296
OG0004081	AENJA_12579	BRALA31261
OG0004082	AENJA_12648	BRALA01474
OG0004083	AENJA_12814	BRALA25007
OG0004084	AENJA_13049	BRALA28518
OG0004085	AENJA_13446	BRALA24215
OG0004086	AENJA_13483, AENJA_16966	BRALA17474
OG0004087	AENJA_13678	BRALA10704
OG0004088	AENJA_13695, AENJA_24137	BRALA35514, BRALA21666
OG0004089	AENJA_13857	BRALA08677, BRALA08678
OG0004090	AENJA_14113	BRALA11298
OG0004091	AENJA_14498	BRALA00652
OG0004092	AENJA_14629	BRALA07368
OG0004093	AENJA_14743	BRALA30875
OG0004094	AENJA_14786	BRALA20617
OG0004095	AENJA_14906	BRALA07608
OG0004096	AENJA_14942	BRALA21352
OG0004097	AENJA_15032	BRALA13028
OG0004098	AENJA_15282	BRALA00651, BRALA22068
OG0004099	AENJA_15456	BRALA10432
OG0004100	AENJA_16101, AENJA_16102	BRALA17153
OG0004101	AENJA_16349	BRALA04835
OG0004103	AENJA_16652, AENJA_16649	BRALA12428, BRALA14730
OG0004104	AENJA_17043	BRALA01671
OG0004105	AENJA_17274	BRALA13768
OG0004106	AENJA_17371	BRALA18745
OG0004107	AENJA_17526	BRALA03118, BRALA03117, BRALA22370
OG0004108	AENJA_17850	BRALA18855
OG0004110	AENJA_17972	BRALA23943
OG0004111	AENJA_17987	BRALA01428
OG0004112	AENJA_18049	BRALA23193
OG0004112	AENJA_26008	BRALA23194, BRALA23191
OG0004113	AENJA_18290	BRALA20061
OG0004114	AENJA_18362	BRALA25904, BRALA21514
OG0004115	AENJA_18384	BRALA19617
OG0004116	AENJA_18624	BRALA25003
OG0004117	AENJA_18937	BRALA17850
OG0004118	AENJA_19037	BRALA12736
OG0004119	AENJA_19319	BRALA11157, BRALA08493
OG0004120	AENJA_19470	BRALA23954
OG0004121	AENJA_19585	BRALA08686
OG0004123	AENJA_19882	BRALA14695
OG0004124	AENJA_20051	BRALA30068
OG0004125	AENJA_20094	BRALA04625
OG0004126	AENJA_20213	BRALA25788
OG0004127	AENJA_20390	BRALA16633
OG0004128	AENJA_20435	BRALA15362
OG0004129	AENJA_20438	BRALA09427
OG0004130	AENJA_20514	BRALA09545
OG0004132	AENJA_20581	BRALA03252, BRALA03249
OG0004133	AENJA_20684	BRALA12128
OG0004135	AENJA_21037	BRALA06179
OG0004136	AENJA_21121	BRALA00698, BRALA29816
OG0004137	AENJA_21136	BRALA13495, BRALA13496, BRALA13493, BRALA13494
OG0004138	AENJA_21636	BRALA24513
OG0004139	AENJA_22066	BRALA00917
OG0004140	AENJA_22122	BRALA19957
OG0004141	AENJA_22209	BRALA17214
OG0004142	AENJA_22247	BRALA19738
OG0004143	AENJA_22570	BRALA09465
OG0004144	AENJA_22601	BRALA07433
OG0004145	AENJA_22813	BRALA26159
OG0004146	AENJA_22878	BRALA17718, BRALA17719
OG0004147	AENJA_22980	BRALA00106
OG0004148	AENJA_23349	BRALA18127
OG0004149	AENJA_23391	BRALA12146
OG0004150	AENJA_23752	BRALA21716
OG0004151	AENJA_23954	BRALA19064
OG0004153	AENJA_24230	BRALA03854
OG0004154	AENJA_24263	BRALA10484, BRALA09813
OG0004155	AENJA_24334	BRALA02319
OG0004156	AENJA_24369, AENJA_24722	BRALA26080
OG0004157	AENJA_24370	BRALA20324
OG0004158	AENJA_24429	BRALA04798
OG0004159	AENJA_24852	BRALA15234
OG0004160	AENJA_25025	BRALA00725
OG0004161	AENJA_25182	BRALA34496, BRALA03572
OG0004162	AENJA_25282	BRALA23043
OG0004163	AENJA_25392	BRALA18291
OG0004164	AENJA_25479	BRALA03976, BRALA31557, BRALA03977
OG0004166	AENJA_25748	BRALA16339
OG0004167	AENJA_26097	BRALA26238
OG0004169	AENJA_26454	BRALA13050
OG0004170	AENJA_26593	BRALA34920
OG0004214	AENJA_00165	BRALA01455, BRALA01456
OG0004215	AENJA_00310	BRALA22830
OG0004216	AENJA_00516	BRALA03093
OG0004217	AENJA_00550	BRALA11886
OG0004218	AENJA_00935	BRALA35691, BRALA11369, BRALA27082
OG0004219	AENJA_01020	BRALA29983, BRALA33234
OG0004220	AENJA_01203	BRALA17127
OG0004222	AENJA_01486	BRALA26148
OG0004223	AENJA_01506	BRALA09691
OG0004225	AENJA_01633	BRALA18596
OG0004226	AENJA_01684	BRALA09090
OG0004227	AENJA_01705	BRALA26674
OG0004228	AENJA_01729	BRALA15960
OG0004229	AENJA_02064	BRALA03705
OG0004231	AENJA_02278	BRALA18489
OG0004232	AENJA_02302	BRALA34160
OG0004233	AENJA_02374	BRALA18749
OG0004235	AENJA_02425	BRALA11235
OG0004236	AENJA_02429	BRALA21571
OG0004237	AENJA_07147	BRALA11898
OG0004238	AENJA_02591	BRALA10204
OG0004239	AENJA_02668	BRALA02912
OG0004241	AENJA_03118	BRALA14197
OG0004242	AENJA_03219	BRALA15050
OG0004243	AENJA_03297	BRALA11315
OG0004244	AENJA_03379	BRALA22724
OG0004245	AENJA_03416	BRALA35301
OG0004245	AENJA_09928, AENJA_21565	BRALA34355
OG0004246	AENJA_08975, AENJA_03476	BRALA25785
OG0004247	AENJA_03521, AENJA_03518	BRALA24657
OG0004248	AENJA_03763	BRALA05741
OG0004249	AENJA_03888	BRALA08296
OG0004250	AENJA_04014	BRALA29141
OG0004251	AENJA_20691	BRALA10118
OG0004252	AENJA_04057	BRALA02512
OG0004253	AENJA_04321	BRALA14983
OG0004254	AENJA_04427, AENJA_09254	BRALA03749
OG0004255	AENJA_21176, AENJA_04555	BRALA26683
OG0004256	AENJA_26365, AENJA_04577, AENJA_14550	BRALA18275, BRALA18276, BRALA07664, BRALA07667, BRALA07666, BRALA07665, BRALA07574, BRALA25606, BRALA24029
OG0004257	AENJA_04594	BRALA10361
OG0004258	AENJA_15676, AENJA_04921	BRALA19445
OG0004259	AENJA_05091	BRALA09457
OG0004260	AENJA_05573	BRALA04444
OG0004261	AENJA_25277, AENJA_13929, AENJA_22921, AENJA_22459, AENJA_05609	BRALA19111
OG0004262	AENJA_05767	BRALA34766, BRALA21467
OG0004263	AENJA_05819	BRALA07416
OG0004264	AENJA_05851	BRALA03608
OG0004265	AENJA_06209	BRALA31423
OG0004267	AENJA_06337	BRALA01991
OG0004268	AENJA_06438	BRALA12493
OG0004269	AENJA_06472	BRALA05544
OG0004270	AENJA_06731	BRALA18525
OG0004271	AENJA_06979	BRALA09426
OG0004272	AENJA_06984	BRALA01934
OG0004273	AENJA_07053	BRALA06404
OG0004274	AENJA_07138	BRALA20006
OG0004275	AENJA_07307	BRALA29519
OG0004276	AENJA_07382	BRALA19990
OG0004277	AENJA_07626	BRALA30535
OG0004278	AENJA_07644, AENJA_08435	BRALA14565
OG0004279	AENJA_17815, AENJA_07838, AENJA_17816	BRALA20647
OG0004281	AENJA_20214	BRALA31689, BRALA31688, BRALA35548
OG0004282	AENJA_07918	BRALA14728
OG0004283	AENJA_07931	BRALA22939
OG0004284	AENJA_07958	BRALA11418
OG0004285	AENJA_08157	BRALA29530
OG0004286	AENJA_08421	BRALA14966
OG0004287	AENJA_08479	BRALA17769
OG0004288	AENJA_08494, AENJA_09224	BRALA03278
OG0004289	AENJA_08571	BRALA15160
OG0004290	AENJA_08634	BRALA03150
OG0004291	AENJA_08666	BRALA31457
OG0004292	AENJA_08709, AENJA_21597	BRALA05406
OG0004293	AENJA_16295, AENJA_20186, AENJA_13268, AENJA_08747, AENJA_24846, AENJA_14080	BRALA00061, BRALA11403, BRALA27881, BRALA32723, BRALA17682
OG0004294	AENJA_08948	BRALA29283
OG0004295	AENJA_08995	BRALA01000
OG0004296	AENJA_22026, AENJA_09137	BRALA03748
OG0004297	AENJA_09281	BRALA10358
OG0004298	AENJA_09310	BRALA08303
OG0004299	AENJA_09313, AENJA_25545	BRALA18722
OG0004300	AENJA_09414	BRALA32511
OG0004301	AENJA_09948, AENJA_09950, AENJA_11810	BRALA32145
OG0004302	AENJA_09951	BRALA29476
OG0004303	AENJA_10102	BRALA05979
OG0004304	AENJA_10126	BRALA29843
OG0004305	AENJA_10671	BRALA14639
OG0004306	AENJA_10728	BRALA16636
OG0004307	AENJA_10811	BRALA11162
OG0004308	AENJA_10896	BRALA23893
OG0004309	AENJA_10914	BRALA03711
OG0004310	AENJA_11180, AENJA_23448	BRALA07958
OG0004311	AENJA_14028, AENJA_11212	BRALA18222
OG0004312	AENJA_11219	BRALA16894
OG0004313	AENJA_11398	BRALA35482
OG0004314	AENJA_11558	BRALA02958
OG0004315	AENJA_11716	BRALA16278
OG0004316	AENJA_11759	BRALA27284
OG0004317	AENJA_11806	BRALA31136
OG0004318	AENJA_11868	BRALA11243
OG0004319	AENJA_12058	BRALA02487
OG0004320	AENJA_12116	BRALA05866
OG0004321	AENJA_12158	BRALA03831
OG0004322	AENJA_12404, AENJA_12403	BRALA16694
OG0004323	AENJA_16766, AENJA_12482	BRALA34335
OG0004324	AENJA_12557	BRALA09811
OG0004325	AENJA_12596	BRALA17672
OG0004326	AENJA_12664	BRALA05683, BRALA05687
OG0004327	AENJA_12793, AENJA_24731	BRALA28777
OG0004328	AENJA_12798	BRALA13776
OG0004329	AENJA_13104, AENJA_13109	BRALA11460
OG0004330	AENJA_13252	BRALA10844
OG0004331	AENJA_13331	BRALA25017
OG0004333	AENJA_13634	BRALA14711
OG0004334	AENJA_13654, AENJA_26354	BRALA05133
OG0004335	AENJA_13686	BRALA11786
OG0004336	AENJA_13746	BRALA08041, BRALA03225
OG0004337	AENJA_13913	BRALA11506
OG0004338	AENJA_14330	BRALA22739
OG0004339	AENJA_14443	BRALA14976
OG0004340	AENJA_14856	BRALA27384
OG0004341	AENJA_15048	BRALA18640
OG0004342	AENJA_15096	BRALA28668
OG0004343	AENJA_15517	BRALA34896, BRALA33692, BRALA34328, BRALA34611
OG0004344	AENJA_15963	BRALA04177
OG0004345	AENJA_16155	BRALA10189
OG0004346	AENJA_16250, AENJA_16249	BRALA15506
OG0004347	AENJA_16598	BRALA23589
OG0004348	AENJA_16800	BRALA12127
OG0004349	AENJA_16835	BRALA26083
OG0004350	AENJA_16841	BRALA12360
OG0004351	AENJA_16867	BRALA18778
OG0004352	AENJA_16982	BRALA14329
OG0004353	AENJA_17017	BRALA26681
OG0004354	AENJA_17022	BRALA33463, BRALA33588
OG0004355	AENJA_17231	BRALA02915
OG0004356	AENJA_17320	BRALA18746
OG0004357	AENJA_17547	BRALA09608
OG0004358	AENJA_18672, AENJA_18047	BRALA15298
OG0004359	AENJA_18134	BRALA22732
OG0004360	AENJA_18596	BRALA27825
OG0004362	AENJA_19062	BRALA01978
OG0004364	AENJA_19146	BRALA23445
OG0004365	AENJA_19212	BRALA24172
OG0004366	AENJA_19317	BRALA20010
OG0004367	AENJA_19374	BRALA15183
OG0004368	AENJA_19702	BRALA23102
OG0004369	AENJA_19753	BRALA02910
OG0004370	AENJA_24515, AENJA_19903	BRALA13645
OG0004371	AENJA_19958	BRALA14311
OG0004372	AENJA_20327, AENJA_23131, AENJA_23132	BRALA02065, BRALA02064
OG0004373	AENJA_20328	BRALA16557
OG0004374	AENJA_20422	BRALA29279
OG0004375	AENJA_20974	BRALA07819
OG0004376	AENJA_21249	BRALA26859
OG0004377	AENJA_21485	BRALA22650, BRALA22649
OG0004378	AENJA_21608	BRALA29460
OG0004380	AENJA_21685	BRALA31059
OG0004381	AENJA_21950	BRALA31166
OG0004382	AENJA_22037	BRALA01390
OG0004383	AENJA_22354	BRALA33094, BRALA23070
OG0004384	AENJA_22523	BRALA21477
OG0004385	AENJA_22615	BRALA02586
OG0004386	AENJA_22871	BRALA22199
OG0004387	AENJA_23176	BRALA13877, BRALA13878
OG0004389	AENJA_23497	BRALA01195
OG0004390	AENJA_23655	BRALA20609
OG0004391	AENJA_23704	BRALA06733
OG0004392	AENJA_23712	BRALA03731
OG0004393	AENJA_23907	BRALA25078
OG0004395	AENJA_24372	BRALA26081
OG0004396	AENJA_24530	BRALA05724
OG0004397	AENJA_25166	BRALA21225
OG0004398	AENJA_25317	BRALA33935
OG0004399	AENJA_25524	BRALA09277
OG0004400	AENJA_25584	BRALA09786
OG0004401	AENJA_25597	BRALA00557
OG0004402	AENJA_25980	BRALA35050, BRALA22916
OG0004403	AENJA_26375	BRALA04354
OG0004405	AENJA_26485	BRALA31963, BRALA06302
OG0004406	AENJA_26544	BRALA29567
OG0004407	AENJA_26601	BRALA13375, BRALA13376
OG0004408	AENJA_26831	BRALA31060, BRALA13700
OG0004457	AENJA_00005	BRALA16148
OG0004457	AENJA_08497	BRALA19083
OG0004458	AENJA_07436, AENJA_01179, AENJA_00059	BRALA35885
OG0004459	AENJA_00105	BRALA29538, BRALA34073
OG0004460	AENJA_10602, AENJA_00174	BRALA12464
OG0004461	AENJA_00187	BRALA17151
OG0004462	AENJA_00195	BRALA14199
OG0004463	AENJA_00263	BRALA26858
OG0004465	AENJA_00361	BRALA01824
OG0004467	AENJA_00451	BRALA29326
OG0004468	AENJA_00461	BRALA29411
OG0004471	AENJA_00776	BRALA18574
OG0004472	AENJA_00868	BRALA29153
OG0004473	AENJA_00871	BRALA31254
OG0004474	AENJA_00922	BRALA31316
OG0004475	AENJA_03139, AENJA_01045	BRALA11247
OG0004476	AENJA_01930	BRALA14581
OG0004477	AENJA_01958	BRALA01420
OG0004478	AENJA_02085	BRALA12451
OG0004479	AENJA_02206	BRALA28094, BRALA03563, BRALA28093
OG0004480	AENJA_02219	BRALA11435
OG0004482	AENJA_02336	BRALA00394
OG0004483	AENJA_02340	BRALA10746
OG0004484	AENJA_02375	BRALA08580
OG0004485	AENJA_02522, AENJA_23178	BRALA24714
OG0004486	AENJA_02721	BRALA03457
OG0004487	AENJA_02764	BRALA03392
OG0004488	AENJA_03056	BRALA13548
OG0004489	AENJA_03089	BRALA18946
OG0004490	AENJA_03148	BRALA08921
OG0004491	AENJA_03169, AENJA_03168	BRALA16481
OG0004493	AENJA_03367	BRALA19060
OG0004494	AENJA_03427	BRALA21955
OG0004495	AENJA_03794	BRALA13392
OG0004496	AENJA_03798	BRALA10106
OG0004497	AENJA_03976	BRALA03230
OG0004498	AENJA_04040	BRALA03323
OG0004499	AENJA_04167	BRALA31005
OG0004500	AENJA_04178	BRALA01903
OG0004501	AENJA_11831, AENJA_04286	BRALA34231
OG0004502	AENJA_04449	BRALA12219
OG0004503	AENJA_04529, AENJA_23467	BRALA08167, BRALA18736
OG0004504	AENJA_04551	BRALA20561
OG0004504	AENJA_21796	BRALA12578
OG0004504	AENJA_09170	BRALA18437
OG0004505	AENJA_22550	BRALA04628
OG0004506	AENJA_04842	BRALA18627
OG0004507	AENJA_04865	BRALA21608
OG0004508	AENJA_05015	BRALA22899
OG0004509	AENJA_05239	BRALA20619
OG0004510	AENJA_05329	BRALA22461
OG0004511	AENJA_05552	BRALA24832
OG0004512	AENJA_05863	BRALA22481
OG0004513	AENJA_06212	BRALA04514
OG0004514	AENJA_06216	BRALA25503
OG0004515	AENJA_06345	BRALA24074
OG0004516	AENJA_06493	BRALA25445
OG0004517	AENJA_06724	BRALA13110
OG0004518	AENJA_06827	BRALA18338
OG0004519	AENJA_06969	BRALA09425
OG0004520	AENJA_07201	BRALA12190
OG0004521	AENJA_07309	BRALA34603, BRALA22327, BRALA33889
OG0004523	AENJA_07641	BRALA23188
OG0004524	AENJA_07752	BRALA06551
OG0004525	AENJA_07831	BRALA20597
OG0004526	AENJA_23914, AENJA_07835	BRALA21793
OG0004527	AENJA_07903	BRALA16772
OG0004528	AENJA_07904	BRALA23887
OG0004528	AENJA_10818	BRALA23885
OG0004529	AENJA_07944	BRALA18758
OG0004530	AENJA_07969	BRALA18685
OG0004531	AENJA_08201	BRALA28317, BRALA28318
OG0004532	AENJA_08236	BRALA11196
OG0004533	AENJA_08347	BRALA07893
OG0004534	AENJA_08393	BRALA20376
OG0004535	AENJA_08570	BRALA26230
OG0004536	AENJA_08588	BRALA35429, BRALA21266
OG0004537	AENJA_08657	BRALA21822
OG0004538	AENJA_08665	BRALA12040
OG0004539	AENJA_08729	BRALA35415, BRALA26130
OG0004540	AENJA_08799	BRALA07078
OG0004541	AENJA_08939	BRALA29235
OG0004542	AENJA_09105	BRALA24298
OG0004543	AENJA_09120	BRALA00359
OG0004544	AENJA_09219	BRALA25649
OG0004545	AENJA_09222, AENJA_25205, AENJA_22344	BRALA28871
OG0004546	AENJA_09271	BRALA21732
OG0004547	AENJA_17725	BRALA18970
OG0004548	AENJA_09557	BRALA10022
OG0004549	AENJA_10884	BRALA09819
OG0004550	AENJA_10990	BRALA02217
OG0004551	AENJA_14630	BRALA32475
OG0004552	AENJA_11123	BRALA06062
OG0004553	AENJA_11290	BRALA19302
OG0004554	AENJA_11434	BRALA14413
OG0004555	AENJA_11497	BRALA03335
OG0004556	AENJA_11553	BRALA24253
OG0004557	AENJA_11598	BRALA07431
OG0004558	AENJA_11692	BRALA08582
