Orthogroup	AENJA_ok	CAEEL
OG0005432	AENJA_06561	CAEEL04969
OG0005433	AENJA_06729	CAEEL02529
OG0005434	AENJA_09460, AENJA_15763, AENJA_20812, AENJA_06733	CAEEL07593
OG0005435	AENJA_13965, AENJA_06761	CAEEL07714
OG0005436	AENJA_06786	CAEEL01615
OG0005441	AENJA_07020	CAEEL19512
OG0005442	AENJA_07281	CAEEL02528
OG0005443	AENJA_07355	CAEEL06163
OG0005445	AENJA_07490	CAEEL10809
OG0005446	AENJA_07688	CAEEL01571, CAEEL20779
OG0005448	AENJA_07878	CAEEL08780
OG0005451	AENJA_08098	CAEEL06444
OG0005452	AENJA_08286	CAEEL10226, CAEEL12298
OG0005455	AENJA_08486	CAEEL09268
OG0005457	AENJA_08635, AENJA_22045	CAEEL07347
OG0005459	AENJA_08812	CAEEL16135
OG0005462	AENJA_08901	CAEEL10748
OG0005463	AENJA_08971	CAEEL00308
OG0005464	AENJA_09339	CAEEL09892
OG0005465	AENJA_09364	CAEEL16426
OG0005466	AENJA_09722	CAEEL08021
OG0005468	AENJA_10069	CAEEL02934
OG0005469	AENJA_10070	CAEEL07069
OG0005470	AENJA_10194	CAEEL06305
OG0005471	AENJA_10209	CAEEL12162
OG0005472	AENJA_10429	CAEEL18620
OG0005474	AENJA_10453, AENJA_10452	CAEEL07485
OG0005475	AENJA_10466	CAEEL16459
OG0005476	AENJA_10501	CAEEL11680
OG0005479	AENJA_10855	CAEEL07488
OG0005481	AENJA_10900	CAEEL02594
OG0005482	AENJA_10927	CAEEL15422
OG0005484	AENJA_11054	CAEEL15470
OG0005486	AENJA_11189	CAEEL19474, CAEEL05557
OG0005487	AENJA_11317	CAEEL12473, CAEEL12474
OG0005488	AENJA_11403	CAEEL04375
OG0005489	AENJA_11457	CAEEL07679
OG0005490	AENJA_11459	CAEEL08623
OG0005491	AENJA_11463	CAEEL05923
OG0005492	AENJA_11495	CAEEL02699
OG0005493	AENJA_11632	CAEEL04269
OG0005494	AENJA_11688	CAEEL09928
OG0005495	AENJA_11935	CAEEL05689
OG0005496	AENJA_12038, AENJA_21845	CAEEL15892
OG0005498	AENJA_12235	CAEEL08908
OG0005499	AENJA_12600	CAEEL10000
OG0005500	AENJA_12668	CAEEL13757, CAEEL03036
OG0005502	AENJA_12847	CAEEL19896, CAEEL15449
OG0005504	AENJA_12889	CAEEL10085
OG0005505	AENJA_13018	CAEEL06719
OG0005506	AENJA_13022	CAEEL05736
OG0005508	AENJA_13303	CAEEL08671
OG0005517	AENJA_15131	CAEEL00403
OG0005518	AENJA_15163	CAEEL11871
OG0005519	AENJA_15201	CAEEL04739
OG0005521	AENJA_15339	CAEEL15885
OG0005522	AENJA_15369	CAEEL11025
OG0005525	AENJA_15511	CAEEL06342
OG0005527	AENJA_15756	CAEEL07576
OG0005529	AENJA_15872	CAEEL19121
OG0005531	AENJA_16185	CAEEL05616
OG0005533	AENJA_16223	CAEEL07641
OG0005534	AENJA_16248	CAEEL09833
OG0005535	AENJA_16599	CAEEL05743
OG0005537	AENJA_17179	CAEEL05177
OG0005538	AENJA_17186	CAEEL02674
OG0005539	AENJA_17548	CAEEL00571
OG0005543	AENJA_18313	CAEEL01669
OG0005545	AENJA_18372	CAEEL11935
OG0005547	AENJA_18382	CAEEL05548
OG0005548	AENJA_18389	CAEEL11105
OG0005550	AENJA_18551	CAEEL01408
OG0005553	AENJA_18692	CAEEL00572
OG0005554	AENJA_18804	CAEEL04828
OG0005556	AENJA_18935	CAEEL12122
OG0005557	AENJA_18936	CAEEL15186
OG0005558	AENJA_19047	CAEEL01488
OG0005559	AENJA_19056	CAEEL02868
OG0005560	AENJA_19248	CAEEL01956
OG0005561	AENJA_19485	CAEEL11687
OG0005562	AENJA_19601	CAEEL08427
OG0005563	AENJA_19676	CAEEL08448
OG0005566	AENJA_19875	CAEEL08840
OG0005569	AENJA_20459	CAEEL09364
OG0005570	AENJA_20636	CAEEL08043
OG0005572	AENJA_20678	CAEEL00043
OG0005574	AENJA_21165	CAEEL01999
OG0005575	AENJA_21248	CAEEL05562
OG0005576	AENJA_21641	CAEEL13925
OG0005577	AENJA_21730	CAEEL19904
OG0005578	AENJA_21767	CAEEL07544
OG0005580	AENJA_21973	CAEEL08013
OG0005581	AENJA_22130	CAEEL08031
OG0005582	AENJA_22257	CAEEL06866
OG0005586	AENJA_22676	CAEEL10986
OG0005587	AENJA_22680	CAEEL04788
OG0005588	AENJA_22691	CAEEL07160
OG0005589	AENJA_22696	CAEEL08776
OG0005592	AENJA_22823	CAEEL12369
OG0005593	AENJA_22907	CAEEL09723
OG0005594	AENJA_22998	CAEEL07851
OG0005595	AENJA_23087	CAEEL11031
OG0005597	AENJA_23387	CAEEL01169
OG0005598	AENJA_23392	CAEEL08627, CAEEL14483
OG0005599	AENJA_23484	CAEEL10759
OG0005604	AENJA_23601, AENJA_23600	CAEEL01765
OG0005605	AENJA_23709	CAEEL10783
OG0005607	AENJA_23747	CAEEL05214
OG0005608	AENJA_24078	CAEEL07825
OG0005609	AENJA_24199	CAEEL08579
OG0005610	AENJA_24729	CAEEL00725
OG0005612	AENJA_24897	CAEEL17906
OG0005613	AENJA_24898	CAEEL14670
OG0005614	AENJA_24899	CAEEL17617
OG0005615	AENJA_25140	CAEEL04368
OG0005617	AENJA_25373	CAEEL05647
OG0005618	AENJA_25599	CAEEL02988
OG0005620	AENJA_25760	CAEEL11400
OG0005622	AENJA_25969	CAEEL01750
OG0005623	AENJA_26090	CAEEL07150, CAEEL08358
OG0005625	AENJA_26239	CAEEL14326
OG0005626	AENJA_26279	CAEEL07559
OG0005627	AENJA_26410	CAEEL12992
OG0005629	AENJA_26440	CAEEL06251
OG0005631	AENJA_26768	CAEEL09720
OG0005632	AENJA_26780	CAEEL16405
OG0005633	AENJA_26782	CAEEL16151
OG0005681	AENJA_00039, AENJA_26565	CAEEL18801
OG0005685	AENJA_00160	CAEEL18876
OG0005690	AENJA_00316	CAEEL07345
OG0005692	AENJA_00419	CAEEL02905
OG0005696	AENJA_00573	CAEEL12982
OG0005698	AENJA_00928	CAEEL01389
OG0005700	AENJA_05332	CAEEL16180, CAEEL15258, CAEEL19243, CAEEL07130, CAEEL15701, CAEEL11368, CAEEL14259, CAEEL14258, CAEEL16361, CAEEL12676
OG0005701	AENJA_00987	CAEEL20630, CAEEL20628
OG0005702	AENJA_01004	CAEEL15894, CAEEL18106
OG0005703	AENJA_01041	CAEEL09229
OG0005704	AENJA_01067	CAEEL18454
OG0005707	AENJA_01197	CAEEL01062
OG0005712	AENJA_01759	CAEEL10147
OG0005715	AENJA_02021	CAEEL06260
OG0005719	AENJA_02576, AENJA_21883, AENJA_16676, AENJA_06368, AENJA_14184, AENJA_03800, AENJA_16113	CAEEL05019
OG0005721	AENJA_02598	CAEEL02751
OG0005723	AENJA_02860	CAEEL12411
OG0005724	AENJA_02979	CAEEL06660
OG0005726	AENJA_03045	CAEEL02137
OG0005728	AENJA_03321	CAEEL00225
OG0005729	AENJA_03373	CAEEL01552
OG0005730	AENJA_03375	CAEEL20471
OG0005731	AENJA_03387	CAEEL09042
OG0005732	AENJA_03425	CAEEL07314
OG0005733	AENJA_03533, AENJA_24608	CAEEL11874
OG0005734	AENJA_03577	CAEEL05372
OG0005737	AENJA_18620, AENJA_04083	CAEEL00178
OG0005738	AENJA_04092	CAEEL19157
OG0005744	AENJA_04466, AENJA_23925	CAEEL10825, CAEEL00882
OG0005746	AENJA_04525	CAEEL04218
OG0005747	AENJA_04612	CAEEL11656
OG0005748	AENJA_04616	CAEEL05688
OG0005749	AENJA_04691	CAEEL14477
OG0005750	AENJA_04732	CAEEL02930
OG0005758	AENJA_05774	CAEEL07383, CAEEL07219
OG0005759	AENJA_05846, AENJA_24843	CAEEL04976
OG0005760	AENJA_06003, AENJA_06152	CAEEL11990
OG0005761	AENJA_06105	CAEEL02084
OG0005764	AENJA_06405	CAEEL00440
OG0005766	AENJA_06695	CAEEL03004
OG0005771	AENJA_07025	CAEEL18103
OG0005774	AENJA_07195	CAEEL07710
OG0005775	AENJA_07400	CAEEL08185
OG0005776	AENJA_07415, AENJA_09497	CAEEL08611, CAEEL02852
OG0005777	AENJA_07504	CAEEL09325
OG0005779	AENJA_22397, AENJA_07902	CAEEL11742
OG0005781	AENJA_08000	CAEEL16564
OG0005783	AENJA_08164	CAEEL15350
OG0005784	AENJA_08165	CAEEL06573
OG0005786	AENJA_08270	CAEEL10727
OG0005787	AENJA_08283	CAEEL09127, CAEEL07672
OG0005788	AENJA_08440	CAEEL10819
OG0005789	AENJA_08496	CAEEL03291
OG0005790	AENJA_08673	CAEEL02850
OG0005792	AENJA_08731	CAEEL16683
OG0005793	AENJA_08802	CAEEL01631
OG0005794	AENJA_08842	CAEEL07859
OG0005796	AENJA_09063	CAEEL03619
OG0005797	AENJA_09169	CAEEL01710
OG0005798	AENJA_09182	CAEEL07896
OG0005799	AENJA_09278	CAEEL16039
OG0005800	AENJA_09323	CAEEL07429
OG0005802	AENJA_09405	CAEEL08747
OG0005803	AENJA_09439	CAEEL05218
OG0005804	AENJA_09584	CAEEL00293
OG0005805	AENJA_09663, AENJA_12528	CAEEL07935
OG0005807	AENJA_09729	CAEEL00886
OG0005811	AENJA_10118	CAEEL09170
OG0005812	AENJA_10119	CAEEL15514
OG0005813	AENJA_10290	CAEEL04957
OG0005814	AENJA_22012	CAEEL05572
OG0005815	AENJA_10315	CAEEL08558
OG0005816	AENJA_10317	CAEEL07974
OG0005817	AENJA_10375	CAEEL09003
OG0005818	AENJA_10465	CAEEL06548
OG0005819	AENJA_10488	CAEEL05194
OG0005821	AENJA_10736	CAEEL06500
OG0005822	AENJA_10737	CAEEL08544
OG0005823	AENJA_10752	CAEEL11398
OG0005824	AENJA_10964	CAEEL01511
OG0005826	AENJA_11037	CAEEL11564
OG0005827	AENJA_11174, AENJA_12910	CAEEL15915
OG0005829	AENJA_11289	CAEEL01850, CAEEL14048
OG0005831	AENJA_11339	CAEEL07627
OG0005832	AENJA_11664	CAEEL01641
OG0005833	AENJA_11697	CAEEL14838
OG0005834	AENJA_11853	CAEEL18574
OG0005835	AENJA_12042	CAEEL06739, CAEEL08580
OG0005836	AENJA_12074	CAEEL15554
OG0005837	AENJA_12096	CAEEL01073
OG0005838	AENJA_12196	CAEEL01222
OG0005840	AENJA_12314	CAEEL06791
OG0005843	AENJA_12497	CAEEL06200
OG0005845	AENJA_14043, AENJA_12673	CAEEL04187
OG0005846	AENJA_12707	CAEEL06779
OG0005847	AENJA_12923	CAEEL00400
OG0005848	AENJA_12933	CAEEL00240
OG0005849	AENJA_12988	CAEEL07640
OG0005850	AENJA_12991	CAEEL07059
OG0005851	AENJA_13020	CAEEL19454, CAEEL03023
OG0005853	AENJA_13254	CAEEL05937
OG0005854	AENJA_13288, AENJA_14689	CAEEL10962
OG0005857	AENJA_13419	CAEEL08143
OG0005858	AENJA_13515	CAEEL08865
OG0005859	AENJA_13669	CAEEL09237
OG0005860	AENJA_13676	CAEEL11464
OG0005861	AENJA_13696	CAEEL07847
OG0005863	AENJA_13758	CAEEL02059
OG0005864	AENJA_13906	CAEEL03066
OG0005865	AENJA_14069	CAEEL10526
OG0005866	AENJA_14163	CAEEL03116
OG0005867	AENJA_14181	CAEEL20688
OG0005869	AENJA_14469	CAEEL01472
OG0005870	AENJA_14501	CAEEL18863
OG0005871	AENJA_21214, AENJA_14547	CAEEL07046
OG0005874	AENJA_14913	CAEEL06734
OG0005875	AENJA_14993	CAEEL11121
OG0005876	AENJA_15097	CAEEL12583
OG0005877	AENJA_15390	CAEEL03535
OG0005878	AENJA_15477	CAEEL00506
OG0005879	AENJA_15537	CAEEL05884
OG0005880	AENJA_15552	CAEEL09863
OG0005883	AENJA_15775	CAEEL06255
OG0005884	AENJA_15785	CAEEL16531
OG0005886	AENJA_16124	CAEEL01824
OG0005888	AENJA_16421	CAEEL00435
OG0005889	AENJA_16715	CAEEL02553
OG0005890	AENJA_16817	CAEEL06540
OG0005892	AENJA_17176	CAEEL01618
OG0005893	AENJA_17245	CAEEL11380
OG0005895	AENJA_17367	CAEEL06441
OG0005896	AENJA_17573	CAEEL15064
OG0005897	AENJA_17702	CAEEL01303
OG0005898	AENJA_17852	CAEEL01957
OG0005899	AENJA_18115	CAEEL11728
OG0005903	AENJA_18309	CAEEL02733
OG0005904	AENJA_18358	CAEEL18351
OG0005909	AENJA_18683	CAEEL09260
OG0005914	AENJA_18992	CAEEL12252
OG0005918	AENJA_19697	CAEEL07911
OG0005919	AENJA_20070	CAEEL15775
OG0005921	AENJA_20303	CAEEL07408
OG0005922	AENJA_20511	CAEEL15520
OG0005924	AENJA_20629	CAEEL10631
OG0005928	AENJA_20891	CAEEL04878
OG0005929	AENJA_20893	CAEEL05898
OG0005930	AENJA_20933	CAEEL00275
OG0005931	AENJA_21193	CAEEL09476
OG0005932	AENJA_21195	CAEEL11316
OG0005933	AENJA_21408	CAEEL14434
OG0005936	AENJA_21972	CAEEL07303
OG0005937	AENJA_22276	CAEEL10539
OG0005938	AENJA_22341	CAEEL06000, CAEEL09583
OG0005940	AENJA_22657	CAEEL04134
OG0005941	AENJA_22811	CAEEL08713
OG0005943	AENJA_22968	CAEEL02014
OG0005946	AENJA_23033	CAEEL11452, CAEEL11968
OG0005947	AENJA_23047	CAEEL19240
OG0005949	AENJA_23232	CAEEL12005
OG0005950	AENJA_23330	CAEEL02721
OG0005952	AENJA_23383, AENJA_26242	CAEEL08042
OG0005953	AENJA_23477	CAEEL01826
OG0005957	AENJA_23785	CAEEL13678, CAEEL02860
OG0005960	AENJA_24360	CAEEL18529, CAEEL16584
OG0005963	AENJA_24444	CAEEL02429, CAEEL11102
OG0005965	AENJA_24829	CAEEL17925
OG0005966	AENJA_24862	CAEEL05490
OG0005967	AENJA_24863	CAEEL08429
OG0005968	AENJA_25169	CAEEL01646
OG0005969	AENJA_25218	CAEEL01577
OG0005970	AENJA_25251	CAEEL16383
OG0005973	AENJA_25486	CAEEL13364
OG0005974	AENJA_25677	CAEEL11184
OG0005975	AENJA_25725	CAEEL05822
OG0005976	AENJA_25735	CAEEL15581
OG0005977	AENJA_25803	CAEEL04186
OG0005978	AENJA_25870	CAEEL08320
OG0005980	AENJA_26209	CAEEL05471
OG0005982	AENJA_26388	CAEEL04709
OG0005984	AENJA_26630	CAEEL06514, CAEEL07173
OG0005985	AENJA_26651	CAEEL11206
OG0005986	AENJA_26777	CAEEL15169
OG0005987	AENJA_26832	CAEEL05677
OG0006059	AENJA_07337, AENJA_00150	CAEEL09710
OG0006060	AENJA_00185, AENJA_12760	CAEEL01415, CAEEL02381, CAEEL01414, CAEEL05082
OG0006062	AENJA_15436, AENJA_00551	CAEEL08027
OG0006063	AENJA_00605	CAEEL09563
OG0006064	AENJA_00650	CAEEL11646
OG0006066	AENJA_00700	CAEEL07776
OG0006069	AENJA_00843	CAEEL08597
OG0006072	AENJA_01190, AENJA_01191	CAEEL09063
OG0006073	AENJA_01226	CAEEL15279
OG0006074	AENJA_01259	CAEEL15694
OG0006075	AENJA_01270	CAEEL05481
OG0006079	AENJA_01432	CAEEL06022
OG0006080	AENJA_21531, AENJA_21534, AENJA_21533, AENJA_21536, AENJA_12204, AENJA_01781, AENJA_01782, AENJA_06802, AENJA_21529, AENJA_21526, AENJA_01459, AENJA_01779, AENJA_01777, AENJA_01784, AENJA_22373, AENJA_11834, AENJA_11757, AENJA_11756	CAEEL00753, CAEEL15093
OG0006083	AENJA_01529	CAEEL10880
OG0006085	AENJA_01649	CAEEL07121
OG0006087	AENJA_01889	CAEEL10339
OG0006090	AENJA_02180	CAEEL06249
OG0006095	AENJA_02769	CAEEL03714
OG0006096	AENJA_23191	CAEEL08930
OG0006098	AENJA_02992	CAEEL17792
OG0006101	AENJA_03058	CAEEL04363
OG0006102	AENJA_03107	CAEEL01860
OG0006104	AENJA_03385	CAEEL15552
OG0006106	AENJA_03554	CAEEL09939
OG0006108	AENJA_03797	CAEEL07908
OG0006110	AENJA_03881	CAEEL15606
OG0006111	AENJA_03939	CAEEL06592
OG0006113	AENJA_03955	CAEEL00297
OG0006115	AENJA_04130	CAEEL02174, CAEEL09766
OG0006116	AENJA_04216	CAEEL14600
OG0006117	AENJA_04248	CAEEL15839
OG0006118	AENJA_04258	CAEEL05175
OG0006120	AENJA_04316	CAEEL19875
OG0006121	AENJA_04319	CAEEL01535
OG0006122	AENJA_04504	CAEEL06423
OG0006124	AENJA_05000, AENJA_19597	CAEEL00683
OG0006125	AENJA_05020	CAEEL12098
OG0006127	AENJA_05400	CAEEL08699
OG0006128	AENJA_05402	CAEEL01734
OG0006129	AENJA_05595	CAEEL15436
OG0006130	AENJA_05623	CAEEL19047
OG0006131	AENJA_05907	CAEEL08997
OG0006134	AENJA_06166	CAEEL05080
OG0006135	AENJA_06474	CAEEL16406
OG0006137	AENJA_06532	CAEEL01021
OG0006140	AENJA_06694	CAEEL06530
OG0006141	AENJA_06732	CAEEL00813
OG0006144	AENJA_06817	CAEEL12775
OG0006145	AENJA_07241	CAEEL00765, CAEEL00923
OG0006148	AENJA_07759	CAEEL05997
OG0006152	AENJA_08046	CAEEL01636
OG0006153	AENJA_20634, AENJA_08225	CAEEL01203, CAEEL07510, CAEEL11307
OG0006156	AENJA_08334	CAEEL13825
OG0006160	AENJA_08921	CAEEL08936
OG0006163	AENJA_09049	CAEEL00653
OG0006164	AENJA_09092	CAEEL01158
OG0006165	AENJA_09096	CAEEL15774
OG0006168	AENJA_09279	CAEEL05152
OG0006169	AENJA_09311	CAEEL08537
OG0006171	AENJA_13246	CAEEL01756
OG0006176	AENJA_10255	CAEEL05930
OG0006177	AENJA_10258	CAEEL04212
OG0006180	AENJA_10861	CAEEL09925
OG0006181	AENJA_10967	CAEEL14722
OG0006182	AENJA_10981	CAEEL06387
OG0006183	AENJA_10999	CAEEL19366
OG0006185	AENJA_11023	CAEEL01692
OG0006187	AENJA_11209	CAEEL00902
OG0006188	AENJA_11273	CAEEL02058
OG0006191	AENJA_11447	CAEEL06280, CAEEL06279
OG0006192	AENJA_11677	CAEEL01776
OG0006195	AENJA_11917	CAEEL08079
OG0006200	AENJA_12153	CAEEL11329
OG0006202	AENJA_12367	CAEEL07568
OG0006208	AENJA_13009	CAEEL00204
OG0006209	AENJA_23478, AENJA_13087	CAEEL11287
OG0006210	AENJA_13227	CAEEL00160
OG0006213	AENJA_13784	CAEEL01145
OG0006214	AENJA_13793	CAEEL12120
OG0006216	AENJA_13923	CAEEL16326
OG0006217	AENJA_14066	CAEEL05235
OG0006220	AENJA_14611	CAEEL08309
OG0006224	AENJA_15254	CAEEL11548
OG0006226	AENJA_15385	CAEEL02716
OG0006229	AENJA_15614	CAEEL06963
OG0006230	AENJA_15684	CAEEL08542
OG0006231	AENJA_15837	CAEEL20582
OG0006232	AENJA_15886	CAEEL07512, CAEEL07511
OG0006234	AENJA_16010	CAEEL05918
OG0006235	AENJA_16141	CAEEL04462
OG0006237	AENJA_16177	CAEEL04160
OG0006239	AENJA_16437	CAEEL01539
OG0006240	AENJA_16454	CAEEL08852
OG0006245	AENJA_16829	CAEEL00941
OG0006247	AENJA_17041	CAEEL11988
OG0006248	AENJA_17259	CAEEL05883
OG0006249	AENJA_17261	CAEEL10060
OG0006254	AENJA_17640	CAEEL11539
OG0006257	AENJA_17769	CAEEL15240
OG0006259	AENJA_18025	CAEEL09792
OG0006260	AENJA_18129	CAEEL09587
OG0006262	AENJA_18244	CAEEL01377
OG0006263	AENJA_18245	CAEEL09474
OG0006264	AENJA_18267	CAEEL11589
OG0006265	AENJA_18276	CAEEL01463
OG0006267	AENJA_18383	CAEEL09521
OG0006268	AENJA_18487, AENJA_18486	CAEEL09373, CAEEL09395
OG0006269	AENJA_18662	CAEEL11344
OG0006270	AENJA_18694	CAEEL01876
OG0006271	AENJA_18740	CAEEL08264
OG0006275	AENJA_19065	CAEEL01989
OG0006277	AENJA_19169	CAEEL08057
OG0006279	AENJA_19295	CAEEL00237
OG0006280	AENJA_19369	CAEEL17987
OG0006281	AENJA_19582, AENJA_19578	CAEEL04765
OG0006283	AENJA_19606	CAEEL00881
OG0006284	AENJA_19713	CAEEL08923
OG0006285	AENJA_19755	CAEEL04794
OG0006286	AENJA_19771	CAEEL00158
OG0006288	AENJA_19866	CAEEL08712
OG0006289	AENJA_19932	CAEEL07964
OG0006290	AENJA_20061	CAEEL04712
OG0006291	AENJA_20076	CAEEL00609
OG0006293	AENJA_20143	CAEEL07928
OG0006294	AENJA_20284	CAEEL14462
OG0006295	AENJA_20394	CAEEL09568
OG0006297	AENJA_20620	CAEEL11872
OG0006301	AENJA_20996, AENJA_20997	CAEEL17598
OG0006306	AENJA_21664	CAEEL01065
OG0006307	AENJA_21672, AENJA_24271	CAEEL06264
OG0006309	AENJA_21854	CAEEL05232
OG0006311	AENJA_21861	CAEEL17612
OG0006313	AENJA_21937	CAEEL05123
OG0006315	AENJA_22252	CAEEL15905
OG0006319	AENJA_22630	CAEEL13894
OG0006322	AENJA_22831	CAEEL09507
OG0006323	AENJA_22914	CAEEL02251
OG0006326	AENJA_22955	CAEEL15323
OG0006329	AENJA_23040	CAEEL02571
OG0006331	AENJA_23112	CAEEL13794
OG0006332	AENJA_23127	CAEEL10865
OG0006334	AENJA_23288	CAEEL08411, CAEEL18378
OG0006339	AENJA_23637, AENJA_24037	CAEEL08069
OG0006340	AENJA_23711	CAEEL11454
OG0006341	AENJA_23741, AENJA_25917	CAEEL06023
OG0006343	AENJA_23930	CAEEL05583, CAEEL02498
OG0006344	AENJA_23992	CAEEL14876
OG0006345	AENJA_24082, AENJA_24083	CAEEL06549
OG0006346	AENJA_24338	CAEEL05783
OG0006347	AENJA_24626	CAEEL07567
OG0006350	AENJA_25064	CAEEL07674
OG0006352	AENJA_25150	CAEEL02603
OG0006353	AENJA_25212	CAEEL19140, CAEEL05676
OG0006354	AENJA_25512	CAEEL18116
OG0006355	AENJA_25525	CAEEL16514
OG0006356	AENJA_25547	CAEEL07675
OG0006360	AENJA_25814	CAEEL05277
OG0006361	AENJA_25897	CAEEL09060
OG0006362	AENJA_25951	CAEEL00998
OG0006363	AENJA_26238	CAEEL00971
OG0006365	AENJA_26404	CAEEL12631
OG0006443	AENJA_00055	CAEEL07304
OG0006448	AENJA_00147	CAEEL07841
OG0006449	AENJA_00161	CAEEL02036
OG0006454	AENJA_00458	CAEEL06995
OG0006456	AENJA_18569, AENJA_00534	CAEEL09794
OG0006457	AENJA_00607, AENJA_13698	CAEEL05605
OG0006459	AENJA_00708	CAEEL00244
OG0006461	AENJA_00796	CAEEL11863
OG0006462	AENJA_00971	CAEEL05709
OG0006464	AENJA_01149	CAEEL01413
OG0006465	AENJA_01262	CAEEL10921
OG0006467	AENJA_05912	CAEEL02861
OG0006468	AENJA_01371	CAEEL05183, CAEEL05085, CAEEL16207
OG0006472	AENJA_01675	CAEEL03032, CAEEL18854, CAEEL02993, CAEEL18340
OG0006473	AENJA_06339, AENJA_25703, AENJA_01837, AENJA_04674, AENJA_07100	CAEEL02240
OG0006474	AENJA_01839	CAEEL07206
OG0006475	AENJA_02093	CAEEL07548
OG0006476	AENJA_02142	CAEEL12092
OG0006478	AENJA_02289	CAEEL06158
OG0006479	AENJA_02378	CAEEL05626
OG0006480	AENJA_02386	CAEEL10265, CAEEL10266
OG0006481	AENJA_02402	CAEEL19099, CAEEL01638
OG0006482	AENJA_19144, AENJA_02493	CAEEL10834
OG0006485	AENJA_02849	CAEEL14223
OG0006488	AENJA_03064	CAEEL17648
OG0006490	AENJA_03091	CAEEL11637
OG0006491	AENJA_03152	CAEEL13015
OG0006496	AENJA_03702	CAEEL08493
OG0006497	AENJA_03829	CAEEL06461
OG0006498	AENJA_03890	CAEEL02503
OG0006499	AENJA_03928, AENJA_12327	CAEEL20101
OG0006501	AENJA_04172	CAEEL16016
OG0006503	AENJA_04398	CAEEL07188
OG0006505	AENJA_04476	CAEEL06783
OG0006506	AENJA_04631	CAEEL03029
OG0006509	AENJA_04936	CAEEL00006, CAEEL15373
OG0006511	AENJA_05001	CAEEL02676
OG0006512	AENJA_05769, AENJA_05293	CAEEL07313
OG0006514	AENJA_21274, AENJA_05458	CAEEL07858
OG0006515	AENJA_05502	CAEEL02554
OG0006516	AENJA_05505	CAEEL15132
OG0006517	AENJA_05578	CAEEL01423
OG0006520	AENJA_06121	CAEEL13792
OG0006522	AENJA_06377	CAEEL07957
OG0006523	AENJA_06540	CAEEL15760
OG0006525	AENJA_17669	CAEEL11800
OG0006528	AENJA_07246	CAEEL14466
OG0006532	AENJA_07693	CAEEL05678
OG0006533	AENJA_07742	CAEEL19649
OG0006535	AENJA_07886	CAEEL19419
OG0006536	AENJA_07956	CAEEL05174
OG0006538	AENJA_08050	CAEEL07903, CAEEL04060
OG0006540	AENJA_08316	CAEEL19898
OG0006542	AENJA_08392	CAEEL04749
OG0006543	AENJA_15795, AENJA_08614	CAEEL05304
OG0006544	AENJA_08630	CAEEL02597
OG0006545	AENJA_08841	CAEEL08394
OG0006546	AENJA_08937, AENJA_22524	CAEEL16446
OG0006547	AENJA_08999	CAEEL09736
OG0006550	AENJA_09213	CAEEL02186
OG0006552	AENJA_09303	CAEEL02725
OG0006553	AENJA_09463	CAEEL06508
OG0006554	AENJA_09668	CAEEL09071
OG0006556	AENJA_09923	CAEEL00553
OG0006557	AENJA_09969, AENJA_09970	CAEEL07597
OG0006560	AENJA_10117	CAEEL14360
OG0006561	AENJA_10164	CAEEL16404
OG0006565	AENJA_10416	CAEEL12176
OG0006567	AENJA_10471, AENJA_14106	CAEEL15749
OG0006568	AENJA_10472	CAEEL01944
OG0006569	AENJA_10690	CAEEL03290
OG0006570	AENJA_10767	CAEEL15966
OG0006571	AENJA_10794	CAEEL05447
OG0006572	AENJA_10980	CAEEL09940, CAEEL09371
OG0006573	AENJA_11033	CAEEL05442
OG0006574	AENJA_11193	CAEEL01738
OG0006577	AENJA_23377, AENJA_11258	CAEEL15281
OG0006578	AENJA_11264	CAEEL00045
OG0006579	AENJA_11267	CAEEL07922
OG0006583	AENJA_26093, AENJA_16765, AENJA_12483	CAEEL01627
OG0006584	AENJA_12500	CAEEL05880
OG0006587	AENJA_12821	CAEEL17957
OG0006588	AENJA_12912	CAEEL11640
OG0006589	AENJA_12916	CAEEL10276
OG0006590	AENJA_12964	CAEEL15655
OG0006591	AENJA_13044	CAEEL01066
OG0006594	AENJA_13414	CAEEL00833
OG0006595	AENJA_13536	CAEEL10661
OG0006596	AENJA_13622	CAEEL00560
OG0006597	AENJA_13689	CAEEL10448
OG0006598	AENJA_13737	CAEEL03295
OG0006602	AENJA_14087	CAEEL16562
OG0006603	AENJA_14155	CAEEL00624
OG0006604	AENJA_14442	CAEEL07198
OG0006606	AENJA_14515	CAEEL07376
OG0006607	AENJA_14537	CAEEL01560
OG0006608	AENJA_14551	CAEEL05698
OG0006609	AENJA_14599	CAEEL02187
OG0006610	AENJA_14663	CAEEL11386
OG0006611	AENJA_14698	CAEEL07953
OG0006613	AENJA_14809	CAEEL01845
OG0006614	AENJA_14867	CAEEL05124
OG0006615	AENJA_14938	CAEEL09131
OG0006621	AENJA_15590	CAEEL07639
OG0006622	AENJA_15726	CAEEL05834
OG0006624	AENJA_15910	CAEEL07631
OG0006625	AENJA_15915	CAEEL08791
OG0006626	AENJA_15948	CAEEL07560
OG0006627	AENJA_16100, AENJA_16099	CAEEL11375
OG0006628	AENJA_16181	CAEEL07329
OG0006630	AENJA_16229	CAEEL11696
OG0006631	AENJA_16356	CAEEL00720
OG0006632	AENJA_16518	CAEEL20160, CAEEL00199
OG0006633	AENJA_16566	CAEEL00427
OG0006634	AENJA_16574	CAEEL07770
