Orthogroup	AENJA_ok	APOSC_ok
OG0003904	AENJA_16228	APOSC_15257
OG0003905	AENJA_16345	APOSC_03588
OG0003906	AENJA_16374	APOSC_08587
OG0003907	AENJA_25978, AENJA_17207	APOSC_17622
OG0003910	AENJA_17611	APOSC_21565
OG0003911	AENJA_17893	APOSC_27900
OG0003912	AENJA_18106	APOSC_15763, APOSC_28939
OG0003913	AENJA_18124	APOSC_05119
OG0003914	AENJA_20252	APOSC_04314
OG0003915	AENJA_18759	APOSC_24329, APOSC_24330
OG0003916	AENJA_18832	APOSC_10822
OG0003918	AENJA_19068	APOSC_02265
OG0003919	AENJA_19176	APOSC_15353
OG0003920	AENJA_19805	APOSC_10746
OG0003921	AENJA_19828	APOSC_12515, APOSC_12516
OG0003922	AENJA_19834	APOSC_11194, APOSC_28594
OG0003923	AENJA_19884	APOSC_27950
OG0003924	AENJA_19895	APOSC_06886, APOSC_06885
OG0003925	AENJA_20055	APOSC_07611
OG0003926	AENJA_20056	APOSC_26826
OG0003927	AENJA_20528	APOSC_22644
OG0003928	AENJA_20623	APOSC_02544
OG0003929	AENJA_20627	APOSC_06476
OG0003930	AENJA_20961	APOSC_13770, APOSC_13771
OG0003931	AENJA_21038	APOSC_13164, APOSC_13163, APOSC_13162
OG0003932	AENJA_21377	APOSC_27565, APOSC_27566
OG0003933	AENJA_21761	APOSC_18503
OG0003935	AENJA_22316	APOSC_16375, APOSC_10688
OG0003936	AENJA_22324	APOSC_20913, APOSC_20914
OG0003937	AENJA_22426	APOSC_15204
OG0003938	AENJA_22573	APOSC_18586, APOSC_24798, APOSC_19288
OG0003939	AENJA_22721	APOSC_20627
OG0003940	AENJA_22828	APOSC_29077
OG0003942	AENJA_23165	APOSC_06273
OG0003943	AENJA_23357	APOSC_15785
OG0003944	AENJA_23555	APOSC_04799, APOSC_03774, APOSC_25388, APOSC_28777
OG0003945	AENJA_23594	APOSC_03054
OG0003946	AENJA_24350	APOSC_04056
OG0003947	AENJA_24809	APOSC_09900
OG0003948	AENJA_24828	APOSC_20663
OG0003949	AENJA_25294	APOSC_07284
OG0003950	AENJA_25298	APOSC_26776
OG0003951	AENJA_25520	APOSC_02492
OG0003952	AENJA_25812	APOSC_20700
OG0003953	AENJA_25975, AENJA_25981	APOSC_22656
OG0003954	AENJA_26001	APOSC_02411, APOSC_02412, APOSC_02413
OG0003955	AENJA_26253	APOSC_20455
OG0003956	AENJA_26347	APOSC_19023
OG0003957	AENJA_26465	APOSC_24926
OG0003958	AENJA_26545	APOSC_22790
OG0003959	AENJA_26551	APOSC_17473
OG0003960	AENJA_26560	APOSC_21636, APOSC_27152
OG0003961	AENJA_26616	APOSC_08944, APOSC_01415, APOSC_09465, APOSC_10854, APOSC_06493, APOSC_08946, APOSC_08945
OG0003962	AENJA_26659	APOSC_06351
OG0003996	AENJA_00854, AENJA_10210	APOSC_06287
OG0003996	AENJA_00444	APOSC_07822
OG0003997	AENJA_08113	APOSC_12655
OG0003999	AENJA_00953	APOSC_26670, APOSC_28991
OG0004000	AENJA_01025	APOSC_16851, APOSC_16850
OG0004001	AENJA_17927	APOSC_16124
OG0004001	AENJA_01106	APOSC_12998
OG0004002	AENJA_01139	APOSC_26495, APOSC_06566
OG0004003	AENJA_15688, AENJA_01298, AENJA_16894, AENJA_01301, AENJA_01304, AENJA_01302	APOSC_24953
OG0004004	AENJA_01405	APOSC_12248
OG0004005	AENJA_01410, AENJA_01411	APOSC_22073
OG0004006	AENJA_01570	APOSC_24936, APOSC_04405
OG0004006	AENJA_26219	APOSC_20863
OG0004007	AENJA_01716	APOSC_15413
OG0004009	AENJA_01997	APOSC_06993
OG0004010	AENJA_02161	APOSC_26377, APOSC_29079
OG0004011	AENJA_02252	APOSC_05203
OG0004012	AENJA_02300	APOSC_16235
OG0004014	AENJA_12582	APOSC_20610
OG0004015	AENJA_03648	APOSC_17115, APOSC_17114
OG0004016	AENJA_25499	APOSC_22784
OG0004017	AENJA_03846	APOSC_19336
OG0004018	AENJA_22270	APOSC_21251
OG0004019	AENJA_04085	APOSC_05230
OG0004020	AENJA_04089	APOSC_17338
OG0004021	AENJA_04438	APOSC_11091
OG0004022	AENJA_04720	APOSC_12529
OG0004023	AENJA_04821	APOSC_09668
OG0004024	AENJA_04835	APOSC_24614
OG0004025	AENJA_05271	APOSC_18540
OG0004026	AENJA_05297, AENJA_23361, AENJA_15950	APOSC_09699
OG0004026	AENJA_06293, AENJA_25143	APOSC_15158, APOSC_25967
OG0004027	AENJA_05469	APOSC_22364, APOSC_17364
OG0004028	AENJA_05585	APOSC_12300
OG0004029	AENJA_05822	APOSC_23175
OG0004030	AENJA_05896	APOSC_07342
OG0004031	AENJA_06023	APOSC_23905
OG0004032	AENJA_06151	APOSC_10005
OG0004033	AENJA_07800, AENJA_06467	APOSC_11152
OG0004034	AENJA_06781	APOSC_05299
OG0004035	AENJA_07045	APOSC_20229
OG0004036	AENJA_07123	APOSC_26656
OG0004037	AENJA_07206	APOSC_28831
OG0004038	AENJA_07209	APOSC_01523
OG0004039	AENJA_07640	APOSC_16429
OG0004041	AENJA_07773, AENJA_07774	APOSC_21580
OG0004042	AENJA_07854	APOSC_19825
OG0004043	AENJA_07877	APOSC_00567
OG0004044	AENJA_07917	APOSC_05770
OG0004045	AENJA_07957	APOSC_14071, APOSC_14073, APOSC_14072
OG0004046	AENJA_17400	APOSC_03950
OG0004047	AENJA_08079	APOSC_21433
OG0004048	AENJA_08141	APOSC_03269
OG0004049	AENJA_08248	APOSC_16733
OG0004050	AENJA_08476	APOSC_11730
OG0004051	AENJA_08973	APOSC_25343
OG0004052	AENJA_09045	APOSC_23309
OG0004053	AENJA_09308	APOSC_19964
OG0004054	AENJA_09386	APOSC_22506
OG0004055	AENJA_10626	APOSC_24425
OG0004056	AENJA_09747	APOSC_12387
OG0004057	AENJA_09847	APOSC_25009
OG0004058	AENJA_15238	APOSC_05102
OG0004059	AENJA_10120	APOSC_17749
OG0004060	AENJA_10222	APOSC_16549, APOSC_14343
OG0004061	AENJA_10245	APOSC_15590
OG0004062	AENJA_10281	APOSC_28106, APOSC_18721
OG0004063	AENJA_10560	APOSC_25045
OG0004064	AENJA_10715	APOSC_04465
OG0004065	AENJA_10915	APOSC_27712
OG0004066	AENJA_10944	APOSC_23734
OG0004066	AENJA_20918	APOSC_24624
OG0004067	AENJA_11072, AENJA_11073	APOSC_24467
OG0004068	AENJA_11291	APOSC_03690, APOSC_21467, APOSC_17543, APOSC_26334, APOSC_26328, APOSC_08080, APOSC_18086, APOSC_17542
OG0004069	AENJA_11462	APOSC_23393, APOSC_23392
OG0004070	AENJA_11512	APOSC_25704
OG0004071	AENJA_11569	APOSC_26899
OG0004072	AENJA_11674	APOSC_16871
OG0004073	AENJA_11745	APOSC_26782
OG0004074	AENJA_11761	APOSC_20482
OG0004075	AENJA_25225, AENJA_11909, AENJA_25684	APOSC_15061, APOSC_07499
OG0004076	AENJA_11962	APOSC_17521
OG0004077	AENJA_12069, AENJA_11984	APOSC_16374
OG0004078	AENJA_12075	APOSC_08208
OG0004079	AENJA_12149	APOSC_18093
OG0004080	AENJA_12559, AENJA_12560	APOSC_26211, APOSC_26210
OG0004081	AENJA_12579	APOSC_09127
OG0004082	AENJA_12648	APOSC_04843
OG0004083	AENJA_12814	APOSC_05092
OG0004084	AENJA_13049	APOSC_14613
OG0004085	AENJA_13446	APOSC_16126
OG0004086	AENJA_13483, AENJA_16966	APOSC_12553
OG0004087	AENJA_13678	APOSC_05303
OG0004088	AENJA_13695, AENJA_24137	APOSC_06799, APOSC_06800
OG0004089	AENJA_13857	APOSC_13671
OG0004090	AENJA_14113	APOSC_23195, APOSC_23133, APOSC_03622, APOSC_14816, APOSC_24285, APOSC_20269, APOSC_12223
OG0004091	AENJA_14497	APOSC_20232
OG0004091	AENJA_14498	APOSC_12845
OG0004092	AENJA_14629	APOSC_18299
OG0004093	AENJA_14743	APOSC_16358
OG0004094	AENJA_14786	APOSC_04403
OG0004095	AENJA_14906	APOSC_23518, APOSC_16725
OG0004096	AENJA_14942	APOSC_13674
OG0004097	AENJA_15032	APOSC_02415, APOSC_15719
OG0004098	AENJA_15282	APOSC_08501, APOSC_08500
OG0004099	AENJA_15456	APOSC_18713
OG0004100	AENJA_16101, AENJA_16102	APOSC_15294
OG0004101	AENJA_16349	APOSC_13319
OG0004102	AENJA_16425	APOSC_25199
OG0004104	AENJA_17043	APOSC_18419
OG0004105	AENJA_17274	APOSC_20157, APOSC_20158
OG0004106	AENJA_17371	APOSC_10773
OG0004107	AENJA_17526	APOSC_07621
OG0004108	AENJA_17850	APOSC_13049
OG0004109	AENJA_17887, AENJA_17889, AENJA_17888	APOSC_28382
OG0004110	AENJA_17972	APOSC_11200
OG0004111	AENJA_17987	APOSC_09767
OG0004112	AENJA_26008	APOSC_07040
OG0004113	AENJA_18290	APOSC_14445
OG0004114	AENJA_18362	APOSC_10050
OG0004116	AENJA_18624	APOSC_01511, APOSC_01512
OG0004117	AENJA_18937	APOSC_13222, APOSC_13221
OG0004118	AENJA_19037	APOSC_06300
OG0004119	AENJA_19319	APOSC_04401, APOSC_04402
OG0004120	AENJA_19470	APOSC_22567, APOSC_22568
OG0004121	AENJA_19585	APOSC_26762
OG0004122	AENJA_19610	APOSC_03202, APOSC_03201, APOSC_03203
OG0004123	AENJA_19882	APOSC_21789, APOSC_21790
OG0004124	AENJA_20051	APOSC_08825
OG0004125	AENJA_20094	APOSC_11946
OG0004126	AENJA_20213	APOSC_01843
OG0004127	AENJA_20390	APOSC_07047
OG0004129	AENJA_20438	APOSC_17304, APOSC_28066
OG0004130	AENJA_20514	APOSC_15010
OG0004131	AENJA_20546	APOSC_25999
OG0004132	AENJA_20581	APOSC_10373
OG0004133	AENJA_20684	APOSC_04232
OG0004134	AENJA_20800	APOSC_03000
OG0004135	AENJA_21037	APOSC_06031
OG0004136	AENJA_21121	APOSC_21530
OG0004138	AENJA_21636, AENJA_21637	APOSC_03411
OG0004139	AENJA_22066	APOSC_17399
OG0004140	AENJA_22122	APOSC_06873, APOSC_06874
OG0004141	AENJA_22209	APOSC_16231
OG0004142	AENJA_22247	APOSC_21605, APOSC_21642, APOSC_06960, APOSC_06961, APOSC_20815
OG0004143	AENJA_22570	APOSC_27168, APOSC_27167
OG0004144	AENJA_22601	APOSC_00660
OG0004145	AENJA_22813	APOSC_15326
OG0004146	AENJA_22878	APOSC_14892
OG0004147	AENJA_22980	APOSC_19122
OG0004148	AENJA_23349	APOSC_15043, APOSC_15044
OG0004149	AENJA_23391	APOSC_02970, APOSC_02971
OG0004150	AENJA_23752	APOSC_13759
OG0004151	AENJA_23954	APOSC_00107
OG0004153	AENJA_24230	APOSC_08022
OG0004154	AENJA_24263	APOSC_22416
OG0004155	AENJA_24334	APOSC_11654, APOSC_19206
OG0004156	AENJA_24369, AENJA_24722	APOSC_06425
OG0004157	AENJA_24370	APOSC_27434
OG0004158	AENJA_24429	APOSC_10209
OG0004159	AENJA_24852	APOSC_12951
OG0004160	AENJA_25025	APOSC_03754
OG0004161	AENJA_25182	APOSC_20917
OG0004162	AENJA_25282	APOSC_12130
OG0004164	AENJA_25479	APOSC_18496
OG0004165	AENJA_25720	APOSC_00528
OG0004166	AENJA_25748	APOSC_13131
OG0004167	AENJA_26097	APOSC_00650
OG0004168	AENJA_26286	APOSC_04235
OG0004169	AENJA_26454	APOSC_25303
OG0004170	AENJA_26593	APOSC_03003
OG0004171	AENJA_26685	APOSC_27996, APOSC_27995
OG0004214	AENJA_00165	APOSC_21908, APOSC_21906, APOSC_21907
OG0004215	AENJA_00310	APOSC_16447
OG0004216	AENJA_00516	APOSC_18234
OG0004217	AENJA_00550	APOSC_15366, APOSC_15365
OG0004218	AENJA_00935	APOSC_15148
OG0004219	AENJA_01020	APOSC_25433, APOSC_25434
OG0004220	AENJA_01203	APOSC_28409, APOSC_28408
OG0004222	AENJA_01486	APOSC_24192
OG0004223	AENJA_01506	APOSC_28636, APOSC_28635
OG0004224	AENJA_01584, AENJA_01587	APOSC_09812, APOSC_08449, APOSC_09758, APOSC_09792
OG0004225	AENJA_01633	APOSC_27259
OG0004226	AENJA_01684	APOSC_11744
OG0004227	AENJA_01705	APOSC_07436
OG0004228	AENJA_01729	APOSC_11334
OG0004229	AENJA_02064	APOSC_18807
OG0004231	AENJA_02278	APOSC_04324
OG0004232	AENJA_02302	APOSC_20829, APOSC_20830
OG0004233	AENJA_02374	APOSC_18789
OG0004235	AENJA_02425	APOSC_13621
OG0004236	AENJA_02429	APOSC_09759
OG0004237	AENJA_02572	APOSC_28010, APOSC_03637, APOSC_27458, APOSC_07666, APOSC_17201
OG0004237	AENJA_07147	APOSC_08707, APOSC_07559
OG0004239	AENJA_02668	APOSC_00833
OG0004240	AENJA_03070	APOSC_01716
OG0004241	AENJA_03118	APOSC_26715
OG0004243	AENJA_03297	APOSC_21071
OG0004244	AENJA_03379	APOSC_21479
OG0004245	AENJA_03416	APOSC_10499, APOSC_10498, APOSC_10497
OG0004246	AENJA_03476	APOSC_02127
OG0004247	AENJA_03521, AENJA_03518	APOSC_11597, APOSC_28927, APOSC_11598
OG0004248	AENJA_03763	APOSC_02729
OG0004249	AENJA_03888	APOSC_05383
OG0004250	AENJA_04014	APOSC_22267
OG0004251	AENJA_20691	APOSC_06011
OG0004252	AENJA_04057	APOSC_15635
OG0004253	AENJA_04321	APOSC_17061
OG0004254	AENJA_04427, AENJA_09254	APOSC_08300
OG0004255	AENJA_21176, AENJA_04555	APOSC_05604
OG0004257	AENJA_04594	APOSC_16172
OG0004258	AENJA_15676, AENJA_04921	APOSC_15994
OG0004259	AENJA_05091	APOSC_13815, APOSC_13814
OG0004260	AENJA_05573	APOSC_11794
OG0004261	AENJA_25277, AENJA_13929, AENJA_22921, AENJA_22459, AENJA_05609	APOSC_10630
OG0004262	AENJA_05767	APOSC_02898
OG0004263	AENJA_05819	APOSC_25349
OG0004264	AENJA_05851	APOSC_15069
OG0004265	AENJA_06209	APOSC_13935
OG0004267	AENJA_06337	APOSC_05994, APOSC_05993
OG0004268	AENJA_06438	APOSC_02867
OG0004269	AENJA_06472	APOSC_26344
OG0004270	AENJA_06731	APOSC_08577
OG0004271	AENJA_06979	APOSC_03782
OG0004272	AENJA_06984	APOSC_04474
OG0004273	AENJA_07053	APOSC_19429
OG0004274	AENJA_07138	APOSC_26837
OG0004275	AENJA_07307	APOSC_18680
OG0004276	AENJA_07382	APOSC_27482
OG0004277	AENJA_07626	APOSC_13693
OG0004278	AENJA_08435	APOSC_20389
OG0004279	AENJA_17815	APOSC_07885
OG0004280	AENJA_07853	APOSC_04875
OG0004281	AENJA_20214	APOSC_21034
OG0004281	AENJA_13461	APOSC_06671
OG0004282	AENJA_07918	APOSC_02423
OG0004283	AENJA_07931	APOSC_10311
OG0004283	AENJA_19675	APOSC_16308
OG0004284	AENJA_07958	APOSC_01925
OG0004285	AENJA_08157	APOSC_03562
OG0004286	AENJA_08421	APOSC_15917
OG0004287	AENJA_08479	APOSC_26057
OG0004288	AENJA_08494, AENJA_09224	APOSC_01399, APOSC_07188
OG0004289	AENJA_08571	APOSC_21362
OG0004290	AENJA_08634	APOSC_01455
OG0004291	AENJA_08666	APOSC_10039
OG0004292	AENJA_08709, AENJA_21597	APOSC_09946
OG0004293	AENJA_16295, AENJA_20186, AENJA_13268	APOSC_22900
OG0004293	AENJA_08747, AENJA_24846, AENJA_14080	APOSC_12448
OG0004294	AENJA_08948	APOSC_18528
OG0004295	AENJA_08995	APOSC_09213
OG0004296	AENJA_22026, AENJA_09137	APOSC_26593
OG0004297	AENJA_09281	APOSC_02921
OG0004298	AENJA_09310	APOSC_05561
OG0004299	AENJA_09313, AENJA_25545	APOSC_24511
OG0004300	AENJA_09414	APOSC_16240
OG0004301	AENJA_09950, AENJA_11810	APOSC_06274
OG0004302	AENJA_09951, AENJA_11814	APOSC_19513
OG0004303	AENJA_10102	APOSC_24805
OG0004304	AENJA_10126	APOSC_08537
OG0004305	AENJA_10671	APOSC_13535
OG0004306	AENJA_10728	APOSC_27082
OG0004307	AENJA_10811	APOSC_13498
OG0004308	AENJA_10896	APOSC_21945
OG0004309	AENJA_10914	APOSC_21721
OG0004310	AENJA_11180, AENJA_23448	APOSC_02803
OG0004311	AENJA_14028, AENJA_11212	APOSC_26182
OG0004312	AENJA_11219	APOSC_18207
OG0004313	AENJA_11398, AENJA_11396	APOSC_09211
OG0004314	AENJA_11558	APOSC_20468
OG0004315	AENJA_11716	APOSC_13906
OG0004316	AENJA_11759	APOSC_18673
OG0004317	AENJA_11806	APOSC_12017
OG0004318	AENJA_11868	APOSC_23679
OG0004319	AENJA_12058	APOSC_18325
OG0004320	AENJA_12116	APOSC_24488, APOSC_09036, APOSC_11220
OG0004322	AENJA_12404, AENJA_12403	APOSC_26489
OG0004324	AENJA_12557	APOSC_00330
OG0004325	AENJA_12596	APOSC_03815
OG0004327	AENJA_12793	APOSC_02149
OG0004327	AENJA_24731	APOSC_02601
OG0004328	AENJA_12798	APOSC_00739
OG0004329	AENJA_13104, AENJA_13109	APOSC_22442
OG0004330	AENJA_13252	APOSC_23881, APOSC_16360
OG0004331	AENJA_13331	APOSC_03020
OG0004332	AENJA_13463	APOSC_05532
OG0004333	AENJA_13634	APOSC_28574
OG0004334	AENJA_13654	APOSC_24451
OG0004336	AENJA_13746	APOSC_11848
OG0004337	AENJA_13913	APOSC_04062, APOSC_04059, APOSC_04060
OG0004338	AENJA_14330	APOSC_18224, APOSC_10748, APOSC_07049, APOSC_27265
OG0004339	AENJA_14443	APOSC_06450
OG0004340	AENJA_14856	APOSC_09483
OG0004341	AENJA_15048	APOSC_11753, APOSC_11752
OG0004342	AENJA_15096	APOSC_21988, APOSC_21987
OG0004343	AENJA_15517	APOSC_00769
OG0004344	AENJA_15963	APOSC_16644
OG0004345	AENJA_16155	APOSC_22925
OG0004346	AENJA_16250, AENJA_16249	APOSC_06434, APOSC_06435
OG0004347	AENJA_16598	APOSC_08065, APOSC_11892
OG0004348	AENJA_16800	APOSC_28686, APOSC_28688, APOSC_28687
OG0004349	AENJA_16835	APOSC_14515
OG0004350	AENJA_16841	APOSC_22010
OG0004352	AENJA_16982	APOSC_14704
OG0004353	AENJA_17017	APOSC_11748, APOSC_11747
OG0004354	AENJA_17022	APOSC_06624
OG0004355	AENJA_17231	APOSC_01153
OG0004356	AENJA_17320	APOSC_15655
OG0004357	AENJA_17547	APOSC_28000, APOSC_16304
OG0004358	AENJA_18672, AENJA_18047	APOSC_02914
OG0004359	AENJA_18134	APOSC_28538, APOSC_28537
OG0004360	AENJA_18596	APOSC_08667
OG0004361	AENJA_18689	APOSC_24001, APOSC_11870
OG0004362	AENJA_19062	APOSC_23840
OG0004363	AENJA_19075	APOSC_26797, APOSC_26798
OG0004364	AENJA_19146	APOSC_02494, APOSC_02495, APOSC_29028
OG0004365	AENJA_19212	APOSC_18479
OG0004366	AENJA_19317	APOSC_22180
OG0004367	AENJA_19374	APOSC_20905
OG0004368	AENJA_19702	APOSC_24515
OG0004369	AENJA_19753	APOSC_11140, APOSC_23833
OG0004370	AENJA_19903	APOSC_05468
OG0004372	AENJA_23131, AENJA_23132	APOSC_15921
OG0004373	AENJA_20328	APOSC_08079
OG0004374	AENJA_20422	APOSC_28161
OG0004375	AENJA_20974	APOSC_22061, APOSC_22062
OG0004376	AENJA_21249	APOSC_03057
OG0004377	AENJA_21485	APOSC_18261
OG0004378	AENJA_21608	APOSC_06765
OG0004379	AENJA_21681	APOSC_24408
OG0004380	AENJA_21685	APOSC_24668
OG0004381	AENJA_21950	APOSC_01881
OG0004382	AENJA_22037	APOSC_14474, APOSC_08562, APOSC_05467
OG0004383	AENJA_22354	APOSC_03307, APOSC_03308, APOSC_03306
OG0004384	AENJA_22523	APOSC_13493, APOSC_13495, APOSC_13494
OG0004385	AENJA_22615	APOSC_06653
OG0004386	AENJA_22871	APOSC_22819, APOSC_22818
OG0004387	AENJA_23176	APOSC_02114, APOSC_22723
OG0004389	AENJA_23497	APOSC_06156, APOSC_06157
OG0004390	AENJA_23655	APOSC_08698, APOSC_08696, APOSC_08697
OG0004391	AENJA_23704	APOSC_28521
OG0004392	AENJA_23712	APOSC_05231
OG0004393	AENJA_23907	APOSC_03433
OG0004395	AENJA_24372	APOSC_07133
OG0004396	AENJA_24530	APOSC_03257
OG0004397	AENJA_25166	APOSC_23744
OG0004398	AENJA_25317	APOSC_17705
OG0004399	AENJA_25524	APOSC_22477, APOSC_22476
OG0004400	AENJA_25584	APOSC_15952
OG0004401	AENJA_25597	APOSC_05845
OG0004402	AENJA_25980	APOSC_21198, APOSC_21197
OG0004403	AENJA_26375	APOSC_09622
OG0004404	AENJA_26407	APOSC_27079
OG0004405	AENJA_26485	APOSC_14805, APOSC_14804
OG0004406	AENJA_26544	APOSC_00075, APOSC_00074
OG0004407	AENJA_26601	APOSC_00103, APOSC_00104
OG0004408	AENJA_26831	APOSC_25104, APOSC_25103
OG0004457	AENJA_00005	APOSC_09054
OG0004458	AENJA_07436, AENJA_01179, AENJA_00059	APOSC_15219, APOSC_28910
OG0004459	AENJA_00105	APOSC_02057
OG0004460	AENJA_10602, AENJA_00174	APOSC_11378
OG0004461	AENJA_00187	APOSC_09578
OG0004462	AENJA_00195	APOSC_03810
OG0004463	AENJA_00263	APOSC_13610
OG0004465	AENJA_00361	APOSC_27612, APOSC_07492
OG0004467	AENJA_00451	APOSC_08131, APOSC_08130
OG0004468	AENJA_00461	APOSC_04083
OG0004471	AENJA_00776	APOSC_23990
OG0004472	AENJA_00868	APOSC_24611
OG0004473	AENJA_00871	APOSC_18508, APOSC_18509
OG0004474	AENJA_00922	APOSC_14066
OG0004475	AENJA_03139, AENJA_01045	APOSC_14655, APOSC_14656
OG0004476	AENJA_01930	APOSC_28912
OG0004477	AENJA_01958	APOSC_09595, APOSC_19809
OG0004478	AENJA_02085	APOSC_09228
OG0004479	AENJA_02206	APOSC_27243
OG0004480	AENJA_02219	APOSC_09626
OG0004482	AENJA_02336	APOSC_15944
OG0004483	AENJA_02340	APOSC_10427
OG0004484	AENJA_02375	APOSC_26538
OG0004485	AENJA_23178	APOSC_23444, APOSC_23442, APOSC_23445, APOSC_23443
OG0004486	AENJA_02721	APOSC_10573
OG0004487	AENJA_02764	APOSC_16521
OG0004488	AENJA_03056	APOSC_14403
OG0004489	AENJA_03089	APOSC_02546
OG0004490	AENJA_03148	APOSC_26766
OG0004491	AENJA_03169	APOSC_23302, APOSC_23300
OG0004493	AENJA_03367	APOSC_16878
OG0004494	AENJA_03427	APOSC_17707
OG0004495	AENJA_03794	APOSC_02433
OG0004496	AENJA_03798	APOSC_01447
OG0004497	AENJA_03976	APOSC_14596
OG0004498	AENJA_04040	APOSC_17715
OG0004499	AENJA_04167	APOSC_17019, APOSC_17018
OG0004500	AENJA_04178	APOSC_22983
OG0004501	AENJA_11831, AENJA_04286	APOSC_04951, APOSC_04952
OG0004502	AENJA_04449	APOSC_25796
OG0004503	AENJA_04529, AENJA_23467	APOSC_02535
OG0004504	AENJA_04551	APOSC_21280
OG0004504	AENJA_21796	APOSC_04528
OG0004504	AENJA_09170	APOSC_14381
OG0004505	AENJA_22550	APOSC_11357
OG0004506	AENJA_04842	APOSC_05112
OG0004507	AENJA_04865	APOSC_10102
OG0004508	AENJA_05015	APOSC_21272
OG0004509	AENJA_05239	APOSC_20036
OG0004510	AENJA_05329	APOSC_14424
OG0004511	AENJA_05552	APOSC_18981
OG0004512	AENJA_05863	APOSC_16199
OG0004513	AENJA_06212	APOSC_04598, APOSC_24273, APOSC_24274
OG0004514	AENJA_06216	APOSC_02680
OG0004515	AENJA_06345	APOSC_19569
OG0004516	AENJA_06493	APOSC_04046
OG0004517	AENJA_06724	APOSC_24629
OG0004518	AENJA_06827	APOSC_08232
OG0004519	AENJA_06969	APOSC_06794
OG0004520	AENJA_07201	APOSC_26902, APOSC_13178, APOSC_06894, APOSC_06893, APOSC_05580, APOSC_25046
OG0004521	AENJA_07309	APOSC_13532
OG0004522	AENJA_07491	APOSC_29013
OG0004523	AENJA_07641	APOSC_28480
OG0004524	AENJA_07752	APOSC_27372
OG0004525	AENJA_07831	APOSC_21081
OG0004526	AENJA_23914, AENJA_07835	APOSC_08516
OG0004527	AENJA_07903	APOSC_19190
OG0004528	AENJA_07904	APOSC_23257
OG0004528	AENJA_10818	APOSC_05298
OG0004529	AENJA_07944	APOSC_09056, APOSC_09055
OG0004530	AENJA_07969	APOSC_18566
OG0004532	AENJA_08236	APOSC_19189
OG0004533	AENJA_08347	APOSC_11139
OG0004534	AENJA_08393	APOSC_18797
OG0004535	AENJA_08570	APOSC_09549
OG0004537	AENJA_08657	APOSC_01789, APOSC_01788, APOSC_08068, APOSC_01790
OG0004538	AENJA_08665	APOSC_06047
OG0004539	AENJA_08729	APOSC_28990
OG0004540	AENJA_08799	APOSC_09272
OG0004541	AENJA_08939	APOSC_14569
OG0004542	AENJA_09105	APOSC_22755
OG0004543	AENJA_09120	APOSC_00139
OG0004544	AENJA_09219	APOSC_07199
OG0004545	AENJA_09222, AENJA_25205, AENJA_22344	APOSC_24266, APOSC_24267
OG0004546	AENJA_09271	APOSC_22280
OG0004547	AENJA_17725	APOSC_09902
OG0004548	AENJA_09557	APOSC_25627, APOSC_25626
OG0004549	AENJA_10884	APOSC_14284, APOSC_14285
OG0004550	AENJA_10990	APOSC_28929
OG0004551	AENJA_14630	APOSC_02915
OG0004552	AENJA_11123	APOSC_21731
OG0004553	AENJA_11290	APOSC_12207
OG0004554	AENJA_11434	APOSC_13446
OG0004555	AENJA_11497	APOSC_15225
OG0004556	AENJA_11553	APOSC_22315
OG0004557	AENJA_11598	APOSC_28749
OG0004558	AENJA_11692	APOSC_19379
OG0004559	AENJA_11902	APOSC_23773
OG0004560	AENJA_11928	APOSC_20985
OG0004561	AENJA_12022	APOSC_25438, APOSC_25439
OG0004562	AENJA_12172	APOSC_26391, APOSC_02203, APOSC_16855, APOSC_00658, APOSC_06343, APOSC_17113
OG0004562	AENJA_12171	APOSC_04338
OG0004563	AENJA_12215	APOSC_14680
OG0004564	AENJA_12530, AENJA_12531	APOSC_25145
OG0004565	AENJA_12612	APOSC_10903
OG0004566	AENJA_12676	APOSC_19237
OG0004567	AENJA_12797	APOSC_19708, APOSC_19707
OG0004568	AENJA_12890	APOSC_07207
OG0004569	AENJA_12953	APOSC_28318, APOSC_28317
OG0004570	AENJA_13253	APOSC_06974
OG0004571	AENJA_13264	APOSC_01633
OG0004572	AENJA_13346, AENJA_19525	APOSC_08630
OG0004573	AENJA_13416	APOSC_22038
OG0004574	AENJA_13790	APOSC_18978
OG0004576	AENJA_13910	APOSC_12457
OG0004577	AENJA_13927	APOSC_00393
OG0004578	AENJA_13961	APOSC_03074
OG0004579	AENJA_14039	APOSC_17666
OG0004580	AENJA_17936	APOSC_25313
OG0004581	AENJA_14240	APOSC_09764, APOSC_09765
OG0004582	AENJA_14257	APOSC_05848
OG0004583	AENJA_14685	APOSC_23947
OG0004584	AENJA_14870	APOSC_11244
OG0004585	AENJA_14884	APOSC_08928, APOSC_08929
OG0004587	AENJA_15222, AENJA_17865	APOSC_03006
OG0004588	AENJA_15364	APOSC_00734
OG0004589	AENJA_15580	APOSC_06495
OG0004590	AENJA_15587	APOSC_13381
OG0004591	AENJA_15650	APOSC_27452
OG0004592	AENJA_16014	APOSC_05155
OG0004593	AENJA_16066	APOSC_02700
OG0004594	AENJA_16146	APOSC_25000
OG0004595	AENJA_16184	APOSC_02806
OG0004596	AENJA_26048	APOSC_02821
OG0004597	AENJA_16315	APOSC_03956
OG0004599	AENJA_16431	APOSC_16698
