Orthogroup	AENJA_ok	STRPU_ok
OG0004215	AENJA_00310	STRPU_14765, STRPU_02559
OG0004216	AENJA_00516	STRPU_26208
OG0004217	AENJA_00550	STRPU_04965
OG0004218	AENJA_00935	STRPU_14308
OG0004219	AENJA_01020	STRPU_24948
OG0004220	AENJA_01203	STRPU_26863
OG0004222	AENJA_01486	STRPU_21148
OG0004223	AENJA_01506	STRPU_24406
OG0004224	AENJA_01584, AENJA_01587	STRPU_09941, STRPU_23925, STRPU_23898
OG0004225	AENJA_01633	STRPU_23672, STRPU_23647
OG0004226	AENJA_01684	STRPU_13717
OG0004227	AENJA_01705	STRPU_11362
OG0004228	AENJA_01729	STRPU_12983
OG0004229	AENJA_02064	STRPU_04722
OG0004231	AENJA_02278	STRPU_26733
OG0004232	AENJA_02302	STRPU_10212
OG0004233	AENJA_02374	STRPU_11044, STRPU_00382
OG0004234	AENJA_02411	STRPU_11065
OG0004235	AENJA_02425	STRPU_02171, STRPU_09204
OG0004236	AENJA_02429	STRPU_20693
OG0004237	AENJA_07147	STRPU_05856
OG0004239	AENJA_02668	STRPU_20308
OG0004240	AENJA_03070	STRPU_20696
OG0004241	AENJA_03118	STRPU_06100
OG0004242	AENJA_03219	STRPU_27250
OG0004243	AENJA_03297	STRPU_25021
OG0004244	AENJA_03379	STRPU_22838
OG0004245	AENJA_03416	STRPU_09672
OG0004246	AENJA_03476	STRPU_22152
OG0004248	AENJA_03763	STRPU_11280, STRPU_11242, STRPU_11281
OG0004249	AENJA_03888	STRPU_05688
OG0004250	AENJA_04014	STRPU_20579
OG0004251	AENJA_20691	STRPU_01202, STRPU_19972, STRPU_19973
OG0004252	AENJA_04057	STRPU_06470, STRPU_06473
OG0004253	AENJA_04321	STRPU_14726
OG0004254	AENJA_04427, AENJA_09254	STRPU_04154
OG0004255	AENJA_21176, AENJA_04555	STRPU_11353
OG0004257	AENJA_04594	STRPU_15432
OG0004258	AENJA_15676, AENJA_04921	STRPU_05921
OG0004259	AENJA_05091	STRPU_27359
OG0004260	AENJA_05573	STRPU_22106
OG0004261	AENJA_25277, AENJA_13929, AENJA_22921, AENJA_22459, AENJA_05609	STRPU_25985
OG0004262	AENJA_05767	STRPU_21542
OG0004263	AENJA_05819	STRPU_13850
OG0004264	AENJA_05851	STRPU_04270
OG0004265	AENJA_06209	STRPU_26380
OG0004266	AENJA_06218	STRPU_15217, STRPU_15164, STRPU_15165
OG0004267	AENJA_06337	STRPU_12036
OG0004268	AENJA_06438	STRPU_04469
OG0004269	AENJA_06472	STRPU_09465, STRPU_09466
OG0004270	AENJA_06731	STRPU_27064
OG0004271	AENJA_06979	STRPU_21998
OG0004272	AENJA_06984	STRPU_26435
OG0004273	AENJA_07053	STRPU_08464
OG0004274	AENJA_07138	STRPU_25495
OG0004275	AENJA_07307	STRPU_16562, STRPU_16544
OG0004276	AENJA_07382	STRPU_25263
OG0004277	AENJA_07626	STRPU_17561, STRPU_17589
OG0004278	AENJA_08435	STRPU_26571
OG0004279	AENJA_17815	STRPU_19399
OG0004280	AENJA_07853	STRPU_16617
OG0004281	AENJA_07872, AENJA_20214	STRPU_03363
OG0004282	AENJA_07918	STRPU_24365
OG0004283	AENJA_19675	STRPU_05367
OG0004284	AENJA_07958	STRPU_10181
OG0004285	AENJA_08157	STRPU_09806
OG0004286	AENJA_08421	STRPU_16779, STRPU_01753, STRPU_16776
OG0004287	AENJA_08479	STRPU_20550
OG0004288	AENJA_08494, AENJA_09224	STRPU_25897
OG0004289	AENJA_08571	STRPU_20972
OG0004290	AENJA_08634	STRPU_25362
OG0004291	AENJA_08666	STRPU_21078
OG0004292	AENJA_08709, AENJA_21597	STRPU_18201
OG0004294	AENJA_08948	STRPU_11546
OG0004295	AENJA_08995	STRPU_18784
OG0004296	AENJA_22026, AENJA_09137	STRPU_04115
OG0004297	AENJA_09281	STRPU_20036
OG0004298	AENJA_09310	STRPU_00904, STRPU_23030
OG0004299	AENJA_09313, AENJA_25545	STRPU_05475
OG0004300	AENJA_09414	STRPU_21999
OG0004301	AENJA_09948	STRPU_02519, STRPU_15137
OG0004302	AENJA_09951, AENJA_11814	STRPU_14723
OG0004303	AENJA_10102	STRPU_06629
OG0004304	AENJA_10126	STRPU_10222
OG0004305	AENJA_10671	STRPU_10897, STRPU_10895
OG0004306	AENJA_10728	STRPU_00569, STRPU_07534
OG0004307	AENJA_10811	STRPU_08356
OG0004308	AENJA_10896	STRPU_17528
OG0004309	AENJA_10914	STRPU_11289
OG0004310	AENJA_11180, AENJA_23448	STRPU_22930
OG0004311	AENJA_14028, AENJA_11212	STRPU_26858
OG0004312	AENJA_11219	STRPU_26183
OG0004313	AENJA_11398, AENJA_11396, AENJA_11397	STRPU_14247
OG0004314	AENJA_11558	STRPU_19410
OG0004315	AENJA_11716	STRPU_09779
OG0004316	AENJA_11759	STRPU_16713
OG0004317	AENJA_11806	STRPU_14184
OG0004318	AENJA_11868	STRPU_08553
OG0004319	AENJA_12058	STRPU_11528
OG0004320	AENJA_12116	STRPU_06054
OG0004321	AENJA_12158	STRPU_04553
OG0004322	AENJA_12404, AENJA_12403	STRPU_07127
OG0004323	AENJA_16766, AENJA_12482	STRPU_17053, STRPU_17057
OG0004324	AENJA_12557	STRPU_24904
OG0004325	AENJA_12596	STRPU_13245
OG0004327	AENJA_12793	STRPU_24331
OG0004327	AENJA_24731	STRPU_05772
OG0004328	AENJA_12798	STRPU_24297
OG0004329	AENJA_13104, AENJA_13109	STRPU_09615
OG0004330	AENJA_13252	STRPU_21871
OG0004331	AENJA_13331	STRPU_21658, STRPU_21723
OG0004332	AENJA_13463	STRPU_03284, STRPU_03249
OG0004333	AENJA_13634	STRPU_24897
OG0004334	AENJA_13654	STRPU_18166, STRPU_18150
OG0004336	AENJA_13746	STRPU_25732
OG0004337	AENJA_13913	STRPU_09403, STRPU_01558, STRPU_01556, STRPU_09401, STRPU_09400
OG0004338	AENJA_14330	STRPU_05398
OG0004339	AENJA_14443	STRPU_14320
OG0004340	AENJA_14856	STRPU_08486
OG0004341	AENJA_15047	STRPU_09085, STRPU_02058
OG0004341	AENJA_15048	STRPU_02059, STRPU_09086
OG0004342	AENJA_15096	STRPU_05762
OG0004343	AENJA_15517	STRPU_05384
OG0004344	AENJA_15963	STRPU_22062
OG0004345	AENJA_16155	STRPU_19863, STRPU_19890
OG0004346	AENJA_16250, AENJA_16249	STRPU_16739, STRPU_01711, STRPU_15791, STRPU_15792, STRPU_16173, STRPU_02651
OG0004347	AENJA_16598	STRPU_02516, STRPU_15134
OG0004348	AENJA_16800	STRPU_06508
OG0004349	AENJA_16835	STRPU_23509
OG0004350	AENJA_16841	STRPU_16900
OG0004351	AENJA_16867	STRPU_10892
OG0004352	AENJA_16982	STRPU_10734
OG0004353	AENJA_17017	STRPU_10473
OG0004354	AENJA_17022	STRPU_03448
OG0004355	AENJA_17231	STRPU_24976
OG0004356	AENJA_17320	STRPU_16141, STRPU_16134
OG0004357	AENJA_17547	STRPU_07481
OG0004358	AENJA_18672, AENJA_18047	STRPU_23362
OG0004359	AENJA_18134	STRPU_23834, STRPU_23872
OG0004360	AENJA_18596	STRPU_24625
OG0004361	AENJA_18689	STRPU_12471
OG0004362	AENJA_19062	STRPU_01645, STRPU_11982
OG0004363	AENJA_19075	STRPU_03832, STRPU_04504
OG0004364	AENJA_19146	STRPU_21818
OG0004365	AENJA_19212	STRPU_21985
OG0004366	AENJA_19317	STRPU_25733
OG0004367	AENJA_19374	STRPU_21494, STRPU_21485
OG0004368	AENJA_19702	STRPU_19467
OG0004369	AENJA_19753	STRPU_19645, STRPU_19675
OG0004370	AENJA_19903	STRPU_06731
OG0004372	AENJA_20327	STRPU_18914
OG0004372	AENJA_23131, AENJA_23132	STRPU_18917, STRPU_18878, STRPU_18916
OG0004373	AENJA_20328	STRPU_18651
OG0004374	AENJA_20422	STRPU_14956, STRPU_14987
OG0004375	AENJA_20974	STRPU_21903
OG0004376	AENJA_21249	STRPU_14838
OG0004377	AENJA_21485	STRPU_13587, STRPU_01605
OG0004378	AENJA_21608	STRPU_14220
OG0004379	AENJA_21681	STRPU_12632
OG0004380	AENJA_21685	STRPU_04047
OG0004381	AENJA_21950	STRPU_27030
OG0004382	AENJA_22037	STRPU_26803
OG0004383	AENJA_22354	STRPU_20811
OG0004384	AENJA_22523	STRPU_21328
OG0004385	AENJA_22615	STRPU_20019
OG0004386	AENJA_22871	STRPU_15588, STRPU_02218
OG0004387	AENJA_23176	STRPU_03713, STRPU_03716
OG0004389	AENJA_23497	STRPU_18432, STRPU_18475
OG0004390	AENJA_23655	STRPU_20364
OG0004391	AENJA_23704	STRPU_04771
OG0004392	AENJA_23712	STRPU_04849
OG0004393	AENJA_23907	STRPU_10284
OG0004395	AENJA_24372	STRPU_23960, STRPU_23934
OG0004396	AENJA_24530	STRPU_10960
OG0004397	AENJA_25166	STRPU_25491
OG0004398	AENJA_25317	STRPU_14743
OG0004399	AENJA_25524	STRPU_23354
OG0004400	AENJA_25584	STRPU_24835
OG0004401	AENJA_25597	STRPU_22184
OG0004402	AENJA_25980	STRPU_05533, STRPU_05593
OG0004403	AENJA_26375	STRPU_22439
OG0004404	AENJA_26407	STRPU_03631
OG0004405	AENJA_26485	STRPU_09173, STRPU_02136
OG0004406	AENJA_26544	STRPU_20717
OG0004407	AENJA_26601	STRPU_21160, STRPU_21168, STRPU_21169
OG0004408	AENJA_26831	STRPU_06859, STRPU_06855
OG0004457	AENJA_00005	STRPU_25739
OG0004458	AENJA_07436, AENJA_01179, AENJA_00059	STRPU_01994, STRPU_16944, STRPU_16959, STRPU_16957, STRPU_02009, STRPU_02007, STRPU_16965, STRPU_18047, STRPU_01757
OG0004459	AENJA_00105	STRPU_09571
OG0004460	AENJA_10602, AENJA_00174	STRPU_26151
OG0004461	AENJA_00187	STRPU_16622
OG0004462	AENJA_00195	STRPU_06172
OG0004463	AENJA_00263	STRPU_15084
OG0004465	AENJA_00361	STRPU_07028
OG0004467	AENJA_00451	STRPU_15008
OG0004468	AENJA_00461	STRPU_15279
OG0004471	AENJA_00776	STRPU_23984
OG0004472	AENJA_00868	STRPU_10341
OG0004473	AENJA_00871	STRPU_17247
OG0004473	AENJA_00870	STRPU_17245, STRPU_17246
OG0004474	AENJA_00922	STRPU_11443
OG0004475	AENJA_03139, AENJA_01045	STRPU_02128
OG0004476	AENJA_01930	STRPU_05459
OG0004477	AENJA_01958	STRPU_26944
OG0004478	AENJA_02085	STRPU_25354
OG0004479	AENJA_02206	STRPU_25490
OG0004480	AENJA_02219	STRPU_03305
OG0004482	AENJA_02336	STRPU_22933, STRPU_22934
OG0004483	AENJA_02340	STRPU_22442
OG0004484	AENJA_02375	STRPU_11038, STRPU_00376
OG0004485	AENJA_23178	STRPU_02839
OG0004486	AENJA_02721	STRPU_25549, STRPU_00815
OG0004487	AENJA_02764	STRPU_05739
OG0004488	AENJA_03056	STRPU_26430
OG0004489	AENJA_03089	STRPU_01983, STRPU_22823
OG0004490	AENJA_03148	STRPU_10416
OG0004491	AENJA_03169, AENJA_03168	STRPU_26194
OG0004492	AENJA_03264	STRPU_14985, STRPU_14954
OG0004493	AENJA_03367	STRPU_17332, STRPU_17354, STRPU_17317
OG0004494	AENJA_03427	STRPU_08650
OG0004495	AENJA_03794	STRPU_20165, STRPU_20159
OG0004497	AENJA_03976	STRPU_25842
OG0004498	AENJA_04040	STRPU_25250
OG0004499	AENJA_04167	STRPU_21553
OG0004500	AENJA_04178	STRPU_07478
OG0004501	AENJA_11831, AENJA_04286	STRPU_16986
OG0004502	AENJA_04449	STRPU_06181, STRPU_06211, STRPU_06212, STRPU_06185, STRPU_06182
OG0004503	AENJA_04529, AENJA_23467	STRPU_05123, STRPU_05048
OG0004505	AENJA_22550	STRPU_24031, STRPU_02633
OG0004506	AENJA_04842	STRPU_09238
OG0004507	AENJA_04865	STRPU_26831
OG0004508	AENJA_05015	STRPU_12775, STRPU_02362
OG0004509	AENJA_05239	STRPU_20073, STRPU_19808, STRPU_00760
OG0004510	AENJA_05329	STRPU_05336
OG0004511	AENJA_05552	STRPU_25065
OG0004512	AENJA_05863	STRPU_21468
OG0004513	AENJA_06212	STRPU_24975
OG0004514	AENJA_06216	STRPU_14566
OG0004515	AENJA_06345	STRPU_09715, STRPU_09759
OG0004516	AENJA_06493	STRPU_15095
OG0004517	AENJA_06724	STRPU_08537
OG0004518	AENJA_06827	STRPU_20077, STRPU_20104
OG0004519	AENJA_06969	STRPU_23291
OG0004520	AENJA_07201	STRPU_06769
OG0004521	AENJA_07309	STRPU_15629, STRPU_15616
OG0004522	AENJA_07491	STRPU_08002
OG0004523	AENJA_07641	STRPU_26732
OG0004524	AENJA_07752	STRPU_18681
OG0004525	AENJA_07831	STRPU_08186
OG0004526	AENJA_23914, AENJA_07835	STRPU_19898, STRPU_19872
OG0004527	AENJA_07903	STRPU_08149
OG0004529	AENJA_07944	STRPU_24902
OG0004530	AENJA_07969	STRPU_05253, STRPU_05269
OG0004531	AENJA_08201	STRPU_05466
OG0004532	AENJA_08236	STRPU_09265
OG0004533	AENJA_08347	STRPU_22451
OG0004534	AENJA_08393	STRPU_04976
OG0004535	AENJA_08570	STRPU_20971
OG0004537	AENJA_08657	STRPU_20100, STRPU_20122
OG0004538	AENJA_08665	STRPU_21077
OG0004539	AENJA_08729	STRPU_00731, STRPU_20735
OG0004540	AENJA_08799	STRPU_24633
OG0004541	AENJA_08939	STRPU_16941, STRPU_16932, STRPU_11408, STRPU_11409
OG0004542	AENJA_09105	STRPU_12852, STRPU_12862
OG0004543	AENJA_09120	STRPU_22430
OG0004544	AENJA_09219	STRPU_22295
OG0004545	AENJA_09222, AENJA_25205, AENJA_22344	STRPU_18557
OG0004547	AENJA_17725	STRPU_23159
OG0004548	AENJA_09557	STRPU_20408
OG0004549	AENJA_10884	STRPU_12502, STRPU_00638
OG0004550	AENJA_10990	STRPU_11539
OG0004551	AENJA_14630	STRPU_13302
OG0004552	AENJA_11123	STRPU_06150
OG0004553	AENJA_11290	STRPU_17878
OG0004554	AENJA_11434	STRPU_16784
OG0004555	AENJA_11497	STRPU_25721
OG0004556	AENJA_11553	STRPU_15459
OG0004557	AENJA_11598	STRPU_13516
OG0004558	AENJA_11692	STRPU_00553, STRPU_10690
OG0004559	AENJA_11902	STRPU_01434, STRPU_08736
OG0004560	AENJA_11928	STRPU_06539, STRPU_06561
OG0004561	AENJA_12022	STRPU_06803
OG0004562	AENJA_12172	STRPU_22689, STRPU_23600, STRPU_23601, STRPU_23602, STRPU_23603, STRPU_23599
OG0004562	AENJA_12171	STRPU_23295
OG0004563	AENJA_12215	STRPU_12094
OG0004564	AENJA_12530	STRPU_20730, STRPU_00727
OG0004565	AENJA_12612	STRPU_21813
OG0004566	AENJA_12676	STRPU_07797
OG0004567	AENJA_12797	STRPU_24575
OG0004568	AENJA_12890	STRPU_20635
OG0004569	AENJA_12953	STRPU_15605, STRPU_02203
OG0004570	AENJA_13253	STRPU_21345
OG0004571	AENJA_13264	STRPU_00500, STRPU_15931
OG0004572	AENJA_13346, AENJA_19525	STRPU_25507
OG0004573	AENJA_13416	STRPU_15071
OG0004574	AENJA_13790	STRPU_12120, STRPU_12154
OG0004575	AENJA_20717, AENJA_13882, AENJA_18997	STRPU_26840, STRPU_07603, STRPU_15920, STRPU_05431, STRPU_08811
OG0004576	AENJA_13910	STRPU_09627
OG0004577	AENJA_13927	STRPU_26190
OG0004578	AENJA_13961	STRPU_19395
OG0004579	AENJA_14039	STRPU_22367
OG0004580	AENJA_14065, AENJA_17936	STRPU_11267, STRPU_11229
OG0004581	AENJA_14240	STRPU_06299, STRPU_06345
OG0004582	AENJA_14257	STRPU_18765
OG0004583	AENJA_14685	STRPU_07152
OG0004584	AENJA_14870	STRPU_16995
OG0004585	AENJA_14884	STRPU_25453
OG0004587	AENJA_15222, AENJA_17865	STRPU_05894
OG0004588	AENJA_15364	STRPU_15207, STRPU_15264
OG0004589	AENJA_15580	STRPU_14409
OG0004590	AENJA_15587	STRPU_02506, STRPU_15126
OG0004591	AENJA_15650	STRPU_02185, STRPU_09222
OG0004592	AENJA_16014	STRPU_16297, STRPU_16316
OG0004593	AENJA_16066	STRPU_09569
OG0004594	AENJA_16146	STRPU_01638, STRPU_11974
OG0004595	AENJA_16184	STRPU_22021
OG0004596	AENJA_26048	STRPU_15859, STRPU_15814, STRPU_15861
OG0004596	AENJA_16300	STRPU_15860
OG0004597	AENJA_16315	STRPU_20493
OG0004598	AENJA_21173	STRPU_01725
OG0004598	AENJA_16377	STRPU_24226
OG0004599	AENJA_16431	STRPU_22193
OG0004600	AENJA_16453	STRPU_19612, STRPU_19703, STRPU_19613
OG0004601	AENJA_16456	STRPU_20311
OG0004602	AENJA_16684	STRPU_02109, STRPU_09139
OG0004603	AENJA_16691	STRPU_08936
OG0004604	AENJA_16761, AENJA_16759, AENJA_16758	STRPU_22140, STRPU_04143
OG0004604	AENJA_16760	STRPU_20511, STRPU_20527
OG0004605	AENJA_16792	STRPU_08470
OG0004606	AENJA_17079	STRPU_24552
OG0004607	AENJA_17110	STRPU_15057
OG0004608	AENJA_17422	STRPU_21130
OG0004609	AENJA_17443	STRPU_14843
OG0004610	AENJA_17485	STRPU_26960
OG0004611	AENJA_17567	STRPU_19068
OG0004612	AENJA_17697	STRPU_22551
OG0004613	AENJA_17756	STRPU_23508
OG0004614	AENJA_17767	STRPU_21766, STRPU_21702
OG0004615	AENJA_17805	STRPU_19902
OG0004616	AENJA_17897	STRPU_24959
OG0004617	AENJA_17898	STRPU_11791
OG0004618	AENJA_17899	STRPU_05168, STRPU_05089
OG0004619	AENJA_18030	STRPU_13721
OG0004621	AENJA_18130	STRPU_23746
OG0004622	AENJA_18238	STRPU_25019
OG0004623	AENJA_18259	STRPU_15918
OG0004624	AENJA_18455	STRPU_01216
OG0004625	AENJA_18748	STRPU_14762, STRPU_14761, STRPU_02562
OG0004626	AENJA_18829	STRPU_26240, STRPU_02827
OG0004627	AENJA_19058	STRPU_06756, STRPU_06778
OG0004628	AENJA_19220	STRPU_22771, STRPU_01930
OG0004629	AENJA_19229	STRPU_19582
OG0004630	AENJA_19296	STRPU_17376
OG0004631	AENJA_19307	STRPU_19286, STRPU_00400
OG0004632	AENJA_19345	STRPU_22256
OG0004633	AENJA_19396	STRPU_10593
OG0004634	AENJA_19399	STRPU_11068
OG0004635	AENJA_19421	STRPU_03202
OG0004636	AENJA_19426, AENJA_24337, AENJA_24339	STRPU_10388, STRPU_24487, STRPU_09632, STRPU_09633
OG0004637	AENJA_19514	STRPU_25858, STRPU_25859
OG0004638	AENJA_19695	STRPU_20070
OG0004639	AENJA_19701	STRPU_19843
OG0004640	AENJA_20049	STRPU_07528
OG0004641	AENJA_20072	STRPU_02602, STRPU_19925
OG0004642	AENJA_20253	STRPU_25278
OG0004643	AENJA_20590	STRPU_06998, STRPU_06982
OG0004644	AENJA_20785	STRPU_20458
OG0004645	AENJA_20920	STRPU_05013
OG0004646	AENJA_20935	STRPU_26956
OG0004647	AENJA_21162	STRPU_26907
OG0004648	AENJA_21464	STRPU_26366
OG0004649	AENJA_21530	STRPU_14306
OG0004650	AENJA_21566	STRPU_25012
OG0004651	AENJA_21665	STRPU_15638
OG0004652	AENJA_21741	STRPU_07001, STRPU_06984
OG0004654	AENJA_21881	STRPU_01730, STRPU_16755
OG0004655	AENJA_21945	STRPU_12453
OG0004656	AENJA_22399	STRPU_27342, STRPU_27341
OG0004657	AENJA_22627	STRPU_10556
OG0004658	AENJA_22666	STRPU_17373
OG0004659	AENJA_22731	STRPU_23697
OG0004660	AENJA_22903	STRPU_17218
OG0004661	AENJA_23009	STRPU_26509, STRPU_26506
OG0004662	AENJA_23022	STRPU_21060, STRPU_20817
OG0004663	AENJA_23128	STRPU_15121, STRPU_02502
OG0004664	AENJA_23247	STRPU_06426
OG0004665	AENJA_23350	STRPU_13736
OG0004666	AENJA_23667	STRPU_26004
OG0004667	AENJA_23857	STRPU_22632
OG0004669	AENJA_23970	STRPU_00267, STRPU_03175
OG0004670	AENJA_23983	STRPU_24120, STRPU_24116, STRPU_24111
OG0004671	AENJA_24032	STRPU_14675
OG0004672	AENJA_24195	STRPU_25247
OG0004673	AENJA_24385	STRPU_13830
OG0004674	AENJA_24465	STRPU_19075
OG0004675	AENJA_24642	STRPU_08042
OG0004676	AENJA_24878	STRPU_21235
OG0004677	AENJA_24896	STRPU_21463
OG0004678	AENJA_25081	STRPU_19781, STRPU_00789
OG0004679	AENJA_25314	STRPU_14727
OG0004680	AENJA_25330	STRPU_21774
OG0004681	AENJA_25549	STRPU_15387
OG0004682	AENJA_25603	STRPU_01134, STRPU_18312
OG0004683	AENJA_25906	STRPU_21453
OG0004684	AENJA_25907	STRPU_20897, STRPU_20861
OG0004685	AENJA_26252	STRPU_14434, STRPU_14451
OG0004686	AENJA_26610	STRPU_13483
OG0004687	AENJA_26633	STRPU_23891
OG0004688	AENJA_26638	STRPU_23968, STRPU_23943
OG0004690	AENJA_26765	STRPU_22103
OG0004691	AENJA_26781	STRPU_21357
OG0004692	AENJA_26783	STRPU_21508
OG0004728	AENJA_00010	STRPU_25586
OG0004729	AENJA_00229	STRPU_14752
OG0004730	AENJA_00270	STRPU_27294
OG0004731	AENJA_00435	STRPU_08026, STRPU_02031
OG0004732	AENJA_00454	STRPU_15291, STRPU_15304
OG0004733	AENJA_00482	STRPU_26994
OG0004735	AENJA_00527	STRPU_15708
OG0004736	AENJA_00579	STRPU_05869
OG0004738	AENJA_00974	STRPU_09010
OG0004739	AENJA_00833	STRPU_08689
OG0004740	AENJA_00889	STRPU_20673
OG0004744	AENJA_01048	STRPU_00309, STRPU_08592
OG0004746	AENJA_01964	STRPU_12221
OG0004747	AENJA_02204	STRPU_26212
OG0004748	AENJA_25929, AENJA_25930, AENJA_02212	STRPU_26332
OG0004750	AENJA_02329	STRPU_24143
OG0004751	AENJA_03078, AENJA_02331	STRPU_21709, STRPU_21645
OG0004752	AENJA_02350	STRPU_12476
OG0004753	AENJA_02412	STRPU_10592
OG0004754	AENJA_02418	STRPU_08649
OG0004755	AENJA_02461	STRPU_05953
OG0004756	AENJA_02560	STRPU_24829
OG0004757	AENJA_02653	STRPU_24845
OG0004758	AENJA_02719	STRPU_25553, STRPU_00818
OG0004759	AENJA_02782	STRPU_21118
OG0004760	AENJA_02947	STRPU_09566
OG0004761	AENJA_03060	STRPU_21976
OG0004762	AENJA_15891	STRPU_11440
OG0004762	AENJA_03398	STRPU_14746
OG0004763	AENJA_03524	STRPU_03310
OG0004764	AENJA_03553	STRPU_00681, STRPU_18946
OG0004765	AENJA_03642	STRPU_19109
OG0004766	AENJA_03824	STRPU_03594, STRPU_03529
OG0004767	AENJA_03880	STRPU_08127
OG0004768	AENJA_03887	STRPU_05242
OG0004769	AENJA_04019	STRPU_20357
OG0004770	AENJA_04020	STRPU_17911
OG0004771	AENJA_04031	STRPU_12956, STRPU_12940
OG0004772	AENJA_04226	STRPU_02086, STRPU_09117
OG0004774	AENJA_04499	STRPU_08367
OG0004775	AENJA_04683, AENJA_14667	STRPU_13816
OG0004776	AENJA_04694	STRPU_14818
OG0004777	AENJA_04780	STRPU_06447
OG0004778	AENJA_25387, AENJA_15331, AENJA_16962, AENJA_04906	STRPU_02258, STRPU_17663, STRPU_20351, STRPU_20244, STRPU_06192, STRPU_16466, STRPU_18147, STRPU_26473, STRPU_26834, STRPU_02872, STRPU_03190, STRPU_20243, STRPU_06193, STRPU_15213, STRPU_16463
OG0004779	AENJA_19733, AENJA_05191	STRPU_06354
OG0004780	AENJA_05301	STRPU_25445
OG0004781	AENJA_05336	STRPU_05641, STRPU_05581
OG0004782	AENJA_05376	STRPU_25238
OG0004783	AENJA_05756	STRPU_22195
OG0004784	AENJA_05766	STRPU_08821
OG0004785	AENJA_05817	STRPU_13970
OG0004786	AENJA_05823	STRPU_13760, STRPU_01488
OG0004787	AENJA_05829	STRPU_11506
OG0004788	AENJA_05904	STRPU_05189
OG0004789	AENJA_06213	STRPU_23243
OG0004790	AENJA_06220	STRPU_14311
OG0004791	AENJA_06248	STRPU_03487
OG0004792	AENJA_06378	STRPU_00418, STRPU_14208
OG0004793	AENJA_06468	STRPU_09856
OG0004794	AENJA_06550	STRPU_07548, STRPU_00580
OG0004796	AENJA_06612	STRPU_07533
OG0004797	AENJA_06655	STRPU_07568, STRPU_07565
OG0004798	AENJA_06749	STRPU_20998
OG0004799	AENJA_06797	STRPU_01628, STRPU_11967
OG0004800	AENJA_18628, AENJA_06886	STRPU_13486
OG0004801	AENJA_07057, AENJA_07060	STRPU_08247
OG0004802	AENJA_07061	STRPU_00811, STRPU_25545
OG0004803	AENJA_07208	STRPU_06802
OG0004804	AENJA_07395	STRPU_09186, STRPU_02155
OG0004805	AENJA_07591	STRPU_06445, STRPU_06446
OG0004806	AENJA_07769	STRPU_21794
OG0004807	AENJA_14345, AENJA_07814	STRPU_10776
OG0004808	AENJA_07815	STRPU_10771
OG0004809	AENJA_07834	STRPU_20191
OG0004810	AENJA_07988	STRPU_23365
OG0004811	AENJA_07997	STRPU_26197
OG0004812	AENJA_08047	STRPU_25055
OG0004813	AENJA_08093	STRPU_07605
OG0004814	AENJA_08117	STRPU_13183
OG0004815	AENJA_08187	STRPU_10030
OG0004816	AENJA_08251	STRPU_12652
OG0004817	AENJA_08281	STRPU_23099
OG0004818	AENJA_08517	STRPU_03489
OG0004819	AENJA_08530	STRPU_24434
OG0004820	AENJA_08918	STRPU_18016
OG0004821	AENJA_09028	STRPU_22372
OG0004822	AENJA_09116	STRPU_21965
OG0004823	AENJA_09117	STRPU_23656, STRPU_23680
OG0004824	AENJA_09143	STRPU_12598
OG0004825	AENJA_09280	STRPU_20038
OG0004826	AENJA_09359	STRPU_20907
OG0004828	AENJA_09627	STRPU_04477
OG0004829	AENJA_09743	STRPU_22610
OG0004830	AENJA_09877	STRPU_26860
OG0004831	AENJA_09893	STRPU_17723
OG0004832	AENJA_09922	STRPU_02261, STRPU_17659
OG0004833	AENJA_09996	STRPU_04546
OG0004834	AENJA_10100	STRPU_07000, STRPU_06983
OG0004835	AENJA_10287	STRPU_14491
OG0004836	AENJA_10309	STRPU_14324
OG0004837	AENJA_10362	STRPU_23151
OG0004838	AENJA_10479	STRPU_07707
OG0004839	AENJA_10621	STRPU_18899, STRPU_07667
OG0004840	AENJA_10771	STRPU_19684, STRPU_19632
OG0004841	AENJA_10828	STRPU_26329
OG0004842	AENJA_10831	STRPU_26129
OG0004844	AENJA_11067	STRPU_09908
OG0004845	AENJA_11102	STRPU_16339, STRPU_16370
OG0004846	AENJA_11191	STRPU_26677
OG0004847	AENJA_11225	STRPU_06161
OG0004849	AENJA_11321	STRPU_17746
OG0004850	AENJA_11412	STRPU_03694
OG0004851	AENJA_11448	STRPU_27358
OG0004852	AENJA_11559	STRPU_20129
OG0004853	AENJA_11561	STRPU_19996
OG0004854	AENJA_11701	STRPU_05257, STRPU_05273
OG0004855	AENJA_11702	STRPU_05316
OG0004856	AENJA_11708	STRPU_05076, STRPU_05153
OG0004857	AENJA_11918	STRPU_15270, STRPU_15272
OG0004858	AENJA_12040	STRPU_14635, STRPU_14617
OG0004859	AENJA_12107	STRPU_14015
OG0004860	AENJA_12135	STRPU_18523
OG0004861	AENJA_12181	STRPU_20601
OG0004862	AENJA_23842, AENJA_20260, AENJA_12269, AENJA_12268	STRPU_02221, STRPU_15584
OG0004863	AENJA_12291	STRPU_12571
OG0004864	AENJA_12322	STRPU_22370
OG0004865	AENJA_12376	STRPU_15150, STRPU_02532
OG0004866	AENJA_12555	STRPU_24876
OG0004867	AENJA_12713	STRPU_21286
OG0004868	AENJA_12819	STRPU_21525
