Orthogroup	AENJA_ok	BRAFL
OG0004093	AENJA_14743	bflo_10011
OG0004094	AENJA_14786	bflo_17070
OG0004095	AENJA_14906	bflo_08947
OG0004096	AENJA_14942	bflo_16105
OG0004097	AENJA_15032	bflo_23785
OG0004098	AENJA_15282	bflo_25548
OG0004099	AENJA_15456	bflo_23751
OG0004100	AENJA_16101, AENJA_16102	bflo_10859
OG0004101	AENJA_16349	bflo_02328
OG0004102	AENJA_16425	bflo_10530
OG0004103	AENJA_16652, AENJA_16649	bflo_18116, bflo_01589
OG0004104	AENJA_17043	bflo_06763
OG0004105	AENJA_17274	bflo_05301
OG0004106	AENJA_17371	bflo_23964, bflo_24930
OG0004107	AENJA_17526	bflo_26512, bflo_10561
OG0004108	AENJA_17850	bflo_14163
OG0004110	AENJA_17972	bflo_06903
OG0004111	AENJA_17987	bflo_06133
OG0004112	AENJA_26008	bflo_05743
OG0004113	AENJA_18290	bflo_11906
OG0004114	AENJA_18362	bflo_18466
OG0004115	AENJA_18384	bflo_24357
OG0004116	AENJA_18624	bflo_14868
OG0004117	AENJA_18937	bflo_06359
OG0004118	AENJA_19037	bflo_11032
OG0004119	AENJA_19319	bflo_05817
OG0004120	AENJA_19470	bflo_06902
OG0004121	AENJA_19585	bflo_24414
OG0004122	AENJA_19610	bflo_16663
OG0004123	AENJA_19882	bflo_01120
OG0004124	AENJA_20051	bflo_01444
OG0004125	AENJA_20094	bflo_02477
OG0004126	AENJA_20213	bflo_12737
OG0004128	AENJA_20435	bflo_11243
OG0004129	AENJA_20438	bflo_11378, bflo_11922
OG0004130	AENJA_20514	bflo_05927
OG0004131	AENJA_20546	bflo_16570
OG0004132	AENJA_20581	bflo_13046, bflo_13126
OG0004133	AENJA_20684	bflo_21730
OG0004134	AENJA_20800	bflo_09300
OG0004135	AENJA_21037	bflo_23100
OG0004136	AENJA_21121	bflo_25663, bflo_25662
OG0004137	AENJA_21136	bflo_05477
OG0004138	AENJA_21636	bflo_18230
OG0004139	AENJA_22066	bflo_26265
OG0004140	AENJA_22122	bflo_13590
OG0004141	AENJA_22209	bflo_11700
OG0004142	AENJA_22247	bflo_11007
OG0004143	AENJA_22570	bflo_04320
OG0004144	AENJA_22601	bflo_18803
OG0004145	AENJA_22813	bflo_17954
OG0004146	AENJA_22878	bflo_20192
OG0004147	AENJA_22980	bflo_26420
OG0004148	AENJA_23349	bflo_18685
OG0004149	AENJA_23391	bflo_22473
OG0004150	AENJA_23752	bflo_09053
OG0004151	AENJA_23954	bflo_13322
OG0004153	AENJA_24230	bflo_07572, bflo_07571
OG0004154	AENJA_24263	bflo_05130, bflo_01086
OG0004156	AENJA_24369, AENJA_24722	bflo_12353
OG0004157	AENJA_24370	bflo_11422
OG0004158	AENJA_24429	bflo_02113
OG0004159	AENJA_24852	bflo_05541
OG0004160	AENJA_25025	bflo_25508
OG0004161	AENJA_25182	bflo_13481, bflo_27086
OG0004162	AENJA_25282	bflo_23463
OG0004163	AENJA_25392	bflo_05333, bflo_05332, bflo_10119
OG0004164	AENJA_25479	bflo_07953
OG0004166	AENJA_25748	bflo_10003
OG0004167	AENJA_26097	bflo_06366
OG0004168	AENJA_26286	bflo_03869
OG0004169	AENJA_26454	bflo_23613
OG0004170	AENJA_26593	bflo_08931
OG0004214	AENJA_00165	bflo_05900
OG0004215	AENJA_00310	bflo_20025
OG0004216	AENJA_00516	bflo_12603
OG0004217	AENJA_00550	bflo_14087
OG0004218	AENJA_00935	bflo_21045, bflo_20460
OG0004219	AENJA_01020	bflo_02280
OG0004220	AENJA_01203	bflo_01267
OG0004223	AENJA_01506	bflo_01727
OG0004225	AENJA_01633	bflo_00301
OG0004226	AENJA_01684	bflo_19811
OG0004227	AENJA_01705	bflo_25102
OG0004228	AENJA_01729	bflo_01224
OG0004229	AENJA_02064	bflo_07812
OG0004231	AENJA_02278	bflo_05384
OG0004232	AENJA_02302	bflo_10173
OG0004233	AENJA_02374	bflo_24143
OG0004234	AENJA_02411	bflo_24057
OG0004235	AENJA_02425	bflo_23719
OG0004236	AENJA_02429	bflo_07373
OG0004237	AENJA_07147	bflo_14843
OG0004238	AENJA_02591	bflo_01078
OG0004239	AENJA_02668	bflo_16055
OG0004241	AENJA_03118	bflo_22009
OG0004242	AENJA_03219	bflo_05828
OG0004243	AENJA_03297	bflo_02341
OG0004244	AENJA_03379	bflo_11658
OG0004245	AENJA_03416	bflo_10377
OG0004246	AENJA_08975, AENJA_03476	bflo_23079
OG0004247	AENJA_03521, AENJA_03518	bflo_19177, bflo_17721
OG0004248	AENJA_03763	bflo_24542, bflo_24543
OG0004249	AENJA_03888	bflo_14267
OG0004250	AENJA_04014	bflo_20438
OG0004251	AENJA_20691	bflo_16457
OG0004252	AENJA_04057	bflo_03055
OG0004253	AENJA_04321	bflo_21064
OG0004254	AENJA_04427, AENJA_09254	bflo_08133
OG0004255	AENJA_21176, AENJA_04555	bflo_25003
OG0004256	AENJA_26365, AENJA_04577, AENJA_14550	bflo_09197, bflo_09196, bflo_10282, bflo_11154, bflo_10502, bflo_08861, bflo_16667, bflo_10503, bflo_08860, bflo_09906
OG0004257	AENJA_04594	bflo_01868
OG0004258	AENJA_15676, AENJA_04921	bflo_14122
OG0004259	AENJA_05091	bflo_03895
OG0004260	AENJA_05573	bflo_07593
OG0004262	AENJA_05767	bflo_17291
OG0004263	AENJA_05819	bflo_18760
OG0004264	AENJA_05851	bflo_07431
OG0004265	AENJA_06209	bflo_16650
OG0004266	AENJA_06218	bflo_19971
OG0004267	AENJA_06337	bflo_04121
OG0004268	AENJA_06438	bflo_13534
OG0004269	AENJA_06472	bflo_23956
OG0004270	AENJA_06731	bflo_05847
OG0004271	AENJA_06979	bflo_11927
OG0004272	AENJA_06984	bflo_05950
OG0004273	AENJA_07053	bflo_23163
OG0004274	AENJA_07138	bflo_04876, bflo_13254
OG0004275	AENJA_07307	bflo_19058
OG0004276	AENJA_07382	bflo_12776
OG0004277	AENJA_07626	bflo_17664
OG0004278	AENJA_07644, AENJA_08435	bflo_26456
OG0004279	AENJA_17815, AENJA_07838, AENJA_17816	bflo_15836
OG0004280	AENJA_07853	bflo_05742
OG0004281	AENJA_20214	bflo_09552
OG0004282	AENJA_07918	bflo_01697
OG0004283	AENJA_07931	bflo_14369
OG0004284	AENJA_07958	bflo_10091
OG0004285	AENJA_08157	bflo_09644
OG0004286	AENJA_08421	bflo_19820
OG0004287	AENJA_10688, AENJA_10695, AENJA_08479	bflo_22517
OG0004288	AENJA_08494, AENJA_09224	bflo_13055
OG0004289	AENJA_08571	bflo_16900
OG0004290	AENJA_08634	bflo_12592
OG0004291	AENJA_08666	bflo_09709
OG0004292	AENJA_08709, AENJA_21597	bflo_24769
OG0004294	AENJA_08948	bflo_20010
OG0004295	AENJA_08995	bflo_25243
OG0004296	AENJA_22026, AENJA_09137	bflo_08135
OG0004297	AENJA_09281	bflo_01520
OG0004298	AENJA_09310	bflo_14807
OG0004299	AENJA_09313, AENJA_25545	bflo_14117
OG0004301	AENJA_09948, AENJA_09950, AENJA_11810	bflo_21149
OG0004302	AENJA_11814	bflo_20299
OG0004303	AENJA_10102	bflo_21593
OG0004304	AENJA_10126	bflo_10723
OG0004305	AENJA_10671	bflo_05913
OG0004306	AENJA_10728	bflo_06377
OG0004307	AENJA_10811	bflo_23131
OG0004308	AENJA_10896	bflo_17611
OG0004309	AENJA_10914	bflo_07674
OG0004310	AENJA_11180, AENJA_23448	bflo_07406
OG0004311	AENJA_14028, AENJA_11212	bflo_05859
OG0004312	AENJA_11219	bflo_18032
OG0004313	AENJA_11398, AENJA_11396, AENJA_11397	bflo_20212
OG0004314	AENJA_11558	bflo_15802
OG0004315	AENJA_11716	bflo_09497
OG0004316	AENJA_11759	bflo_24460
OG0004317	AENJA_11806	bflo_19864
OG0004318	AENJA_11868	bflo_23343
OG0004319	AENJA_12058	bflo_03033
OG0004320	AENJA_12116	bflo_22155
OG0004321	AENJA_12158	bflo_07360, bflo_21224
OG0004322	AENJA_12404, AENJA_12403	bflo_04745
OG0004324	AENJA_12557	bflo_01085
OG0004325	AENJA_12596	bflo_12662
OG0004326	AENJA_12664	bflo_24879, bflo_25019
OG0004327	AENJA_12793, AENJA_24731	bflo_14246
OG0004328	AENJA_12798	bflo_01149
OG0004329	AENJA_13104, AENJA_13109	bflo_09988, bflo_02398
OG0004330	AENJA_13252	bflo_18848
OG0004331	AENJA_13331	bflo_18890
OG0004332	AENJA_13463	bflo_24713
OG0004333	AENJA_13634	bflo_01460
OG0004334	AENJA_13654, AENJA_26354	bflo_25607
OG0004335	AENJA_13686	bflo_14442
OG0004336	AENJA_13746	bflo_07414, bflo_13336
OG0004337	AENJA_13913	bflo_09505
OG0004338	AENJA_14330	bflo_14114
OG0004339	AENJA_14443	bflo_21099
OG0004340	AENJA_14856	bflo_23322, bflo_22794
OG0004341	AENJA_15048	bflo_23516
OG0004342	AENJA_15096	bflo_08386
OG0004343	AENJA_15517	bflo_09298
OG0004344	AENJA_15963	bflo_07396
OG0004345	AENJA_16155	bflo_16427
OG0004346	AENJA_16250, AENJA_16249	bflo_19751
OG0004347	AENJA_16598	bflo_20345
OG0004348	AENJA_16800	bflo_21350
OG0004349	AENJA_16835	bflo_12358
OG0004350	AENJA_16841	bflo_18288, bflo_18444
OG0004351	AENJA_16867	bflo_24757
OG0004352	AENJA_16982	bflo_24539
OG0004353	AENJA_17017	bflo_24646
OG0004354	AENJA_17022	bflo_14863
OG0004355	AENJA_17231	bflo_16043
OG0004357	AENJA_17547	bflo_11494
OG0004358	AENJA_18672, AENJA_18047	bflo_11539
OG0004359	AENJA_18134	bflo_15102
OG0004360	AENJA_18596	bflo_05338
OG0004361	AENJA_18689	bflo_15552
OG0004362	AENJA_19062	bflo_04119
OG0004364	AENJA_19146	bflo_13993
OG0004365	AENJA_19212	bflo_19418
OG0004366	AENJA_19317	bflo_12765
OG0004367	AENJA_19374	bflo_21281
OG0004368	AENJA_19702	bflo_16051
OG0004369	AENJA_19753	bflo_16942
OG0004370	AENJA_19903	bflo_21301
OG0004371	AENJA_19958	bflo_24077
OG0004372	AENJA_20327, AENJA_23131, AENJA_23132	bflo_04811
OG0004373	AENJA_20328	bflo_06065
OG0004374	AENJA_20422	bflo_20012
OG0004375	AENJA_20974	bflo_07701
OG0004376	AENJA_21249	bflo_20526
OG0004377	AENJA_21485	bflo_19356
OG0004378	AENJA_21608	bflo_07641
OG0004381	AENJA_21950	bflo_09247
OG0004382	AENJA_22037	bflo_06113
OG0004383	AENJA_22354	bflo_27132, bflo_14288, bflo_14991
OG0004384	AENJA_22523	bflo_15995
OG0004385	AENJA_22615	bflo_15870
OG0004386	AENJA_22871	bflo_20435
OG0004387	AENJA_23176	bflo_09116, bflo_08752
OG0004389	AENJA_23497	bflo_26325
OG0004390	AENJA_23655	bflo_17071
OG0004391	AENJA_23704	bflo_08434
OG0004392	AENJA_23712	bflo_07121
OG0004393	AENJA_23907	bflo_09718
OG0004395	AENJA_24372	bflo_12354
OG0004396	AENJA_24530	bflo_24471
OG0004397	AENJA_25166	bflo_13249
OG0004398	AENJA_25317	bflo_20532
OG0004399	AENJA_25524	bflo_11895
OG0004400	AENJA_25584	bflo_01509
OG0004401	AENJA_25597	bflo_00348
OG0004402	AENJA_25980	bflo_14968
OG0004403	AENJA_26375	bflo_06952
OG0004405	AENJA_26485	bflo_23675
OG0004406	AENJA_26544	bflo_13880
OG0004407	AENJA_26601	bflo_24382
OG0004408	AENJA_26831	bflo_21379
OG0004457	AENJA_00005	bflo_12917
OG0004457	AENJA_08497	bflo_12586
OG0004458	AENJA_07436, AENJA_01179, AENJA_00059	bflo_25350
OG0004459	AENJA_00105	bflo_09372
OG0004460	AENJA_10602, AENJA_00174	bflo_12840
OG0004461	AENJA_00187	bflo_11262
OG0004462	AENJA_00195	bflo_21993
OG0004463	AENJA_00263	bflo_20522
OG0004465	AENJA_00361	bflo_05736, bflo_05733
OG0004467	AENJA_00451	bflo_20572
OG0004468	AENJA_00461	bflo_20382
OG0004471	AENJA_00776	bflo_00929
OG0004472	AENJA_00868	bflo_10789
OG0004473	AENJA_00871	bflo_10611
OG0004473	AENJA_00870	bflo_09679
OG0004474	AENJA_00922	bflo_14427
OG0004475	AENJA_03139, AENJA_01045	bflo_22915
OG0004476	AENJA_01930	bflo_05841
OG0004477	AENJA_01958	bflo_06106
OG0004478	AENJA_02085	bflo_12521
OG0004479	AENJA_02206	bflo_13215
OG0004480	AENJA_02219	bflo_05296
OG0004482	AENJA_26663	bflo_23679
OG0004482	AENJA_02336	bflo_00371
OG0004483	AENJA_02340	bflo_26479
OG0004484	AENJA_02375	bflo_24462
OG0004485	AENJA_02522, AENJA_23178	bflo_08085
OG0004486	AENJA_02721	bflo_12928
OG0004487	AENJA_02764	bflo_11125, bflo_13011
OG0004488	AENJA_03056	bflo_06230
OG0004489	AENJA_03089	bflo_11412
OG0004490	AENJA_03148	bflo_16236, bflo_03321
OG0004491	AENJA_03169, AENJA_03168	bflo_13622
OG0004492	AENJA_03264	bflo_20550
OG0004493	AENJA_03367	bflo_17475
OG0004494	AENJA_03427	bflo_22629
OG0004495	AENJA_03794	bflo_13385
OG0004496	AENJA_03798	bflo_15959
OG0004497	AENJA_03976	bflo_12550
OG0004498	AENJA_04040	bflo_13885
OG0004499	AENJA_04167	bflo_11750
OG0004500	AENJA_04178	bflo_06052
OG0004501	AENJA_11831, AENJA_04286	bflo_17400
OG0004502	AENJA_04449	bflo_22105
OG0004503	AENJA_04529, AENJA_23467	bflo_14782
OG0004504	AENJA_04551	bflo_14006, bflo_13071
OG0004504	AENJA_21796	bflo_14464
OG0004504	AENJA_09170	bflo_16702
OG0004505	AENJA_22550	bflo_02171
OG0004506	AENJA_04842	bflo_23062
OG0004507	AENJA_04865	bflo_06594
OG0004508	AENJA_05015	bflo_09467
OG0004509	AENJA_05239	bflo_17080
OG0004510	AENJA_05329	bflo_14873, bflo_15347
OG0004511	AENJA_05552	bflo_15924
OG0004512	AENJA_05863	bflo_23496, bflo_16546
OG0004513	AENJA_06212	bflo_08350
OG0004514	AENJA_06216	bflo_20987
OG0004515	AENJA_06345	bflo_26975, bflo_10817
OG0004516	AENJA_06493	bflo_20144
OG0004517	AENJA_06724	bflo_23362
OG0004518	AENJA_06827	bflo_16710
OG0004519	AENJA_06969	bflo_11096
OG0004520	AENJA_07201	bflo_21786
OG0004521	AENJA_07309	bflo_07182
OG0004523	AENJA_07641	bflo_05747
OG0004524	AENJA_07752	bflo_22873
OG0004525	AENJA_07831	bflo_15861
OG0004526	AENJA_23914, AENJA_07835	bflo_15645
OG0004527	AENJA_07903	bflo_22761
OG0004529	AENJA_07944	bflo_24826
OG0004530	AENJA_07969	bflo_14830
OG0004531	AENJA_08201	bflo_15089, bflo_15090
OG0004532	AENJA_08236	bflo_22983
OG0004533	AENJA_08347	bflo_07628
OG0004534	AENJA_08393	bflo_14156
OG0004535	AENJA_08570	bflo_06382
OG0004536	AENJA_08588	bflo_05637
OG0004537	AENJA_08657	bflo_08291, bflo_05042
OG0004538	AENJA_08665	bflo_06518
OG0004539	AENJA_08729	bflo_05863
OG0004540	AENJA_08799	bflo_02795
OG0004541	AENJA_08939	bflo_17993
OG0004542	AENJA_09105	bflo_09402
OG0004543	AENJA_09120	bflo_00318
OG0004544	AENJA_09219	bflo_12181
OG0004545	AENJA_09222, AENJA_25205, AENJA_22344	bflo_16418
OG0004546	AENJA_09271	bflo_06485
OG0004547	AENJA_17725	bflo_11802
OG0004548	AENJA_09557	bflo_15915
OG0004549	AENJA_10884	bflo_09910
OG0004550	AENJA_10990	bflo_03833
OG0004551	AENJA_14630	bflo_23479
OG0004553	AENJA_11290	bflo_04450
OG0004554	AENJA_11434	bflo_24473
OG0004555	AENJA_11497	bflo_27055, bflo_12751
OG0004556	AENJA_11553	bflo_20298
OG0004557	AENJA_11598	bflo_18811
OG0004558	AENJA_11692	bflo_24327
OG0004559	AENJA_11902	bflo_23454
OG0004560	AENJA_11928	bflo_21738
OG0004561	AENJA_12022	bflo_21390, bflo_04768
OG0004563	AENJA_12215	bflo_01881
OG0004564	AENJA_12530	bflo_09365
OG0004565	AENJA_12612	bflo_05792
OG0004566	AENJA_12676	bflo_05496
OG0004567	AENJA_12797	bflo_01420
OG0004568	AENJA_12890	bflo_15367, bflo_26968, bflo_10690
OG0004569	AENJA_12953	bflo_22265
OG0004570	AENJA_13253	bflo_24052
OG0004571	AENJA_13264	bflo_00878
OG0004572	AENJA_13346, AENJA_19525	bflo_13327
OG0004573	AENJA_13416	bflo_20186
OG0004574	AENJA_13790	bflo_03205
OG0004575	AENJA_20717, AENJA_13882, AENJA_18997	bflo_18594
OG0004576	AENJA_13910	bflo_08967
OG0004577	AENJA_13927	bflo_12511
OG0004578	AENJA_13961	bflo_16288
OG0004579	AENJA_14039	bflo_11289
OG0004580	AENJA_14065	bflo_24842
OG0004581	AENJA_14240	bflo_22410
OG0004582	AENJA_14257	bflo_25760
OG0004583	AENJA_14685	bflo_26211
OG0004584	AENJA_14870	bflo_18182
OG0004585	AENJA_14884	bflo_13881
OG0004586	AENJA_14926, AENJA_14905	bflo_24700, bflo_24231
OG0004587	AENJA_15222, AENJA_17865	bflo_14705
OG0004588	AENJA_15364	bflo_20021
OG0004589	AENJA_15580	bflo_20258
OG0004590	AENJA_15587	bflo_20267
OG0004592	AENJA_16014	bflo_25813
OG0004593	AENJA_16066	bflo_10126
OG0004594	AENJA_16146	bflo_03426
OG0004595	AENJA_16184	bflo_00394
OG0004596	AENJA_26048, AENJA_16300	bflo_08985
OG0004597	AENJA_16315	bflo_09059
OG0004599	AENJA_16431	bflo_05807
OG0004600	AENJA_16453	bflo_26500
OG0004601	AENJA_16456	bflo_15597, bflo_15601, bflo_15569
OG0004602	AENJA_16684	bflo_04353
OG0004603	AENJA_16691	bflo_23030
OG0004605	AENJA_16792	bflo_23298
OG0004606	AENJA_17079	bflo_01880
OG0004607	AENJA_17110	bflo_22603
OG0004608	AENJA_17422	bflo_16554
OG0004609	AENJA_17443	bflo_20965
OG0004610	AENJA_17485	bflo_06351
OG0004611	AENJA_17567	bflo_14611
OG0004612	AENJA_17697	bflo_00158
OG0004613	AENJA_17756	bflo_11676
OG0004614	AENJA_17767	bflo_11461
OG0004615	AENJA_17805	bflo_15851
OG0004616	AENJA_17897	bflo_02456
OG0004617	AENJA_17898	bflo_03743
OG0004618	AENJA_17899	bflo_14644
OG0004619	AENJA_18030	bflo_18891
OG0004621	AENJA_18130	bflo_11024
OG0004622	AENJA_18238	bflo_02154
OG0004623	AENJA_18259	bflo_06270, bflo_19298
OG0004624	AENJA_18455	bflo_04402, bflo_17449, bflo_23643, bflo_22914, bflo_26007, bflo_22903
OG0004625	AENJA_18748	bflo_20617
OG0004627	AENJA_19058	bflo_21441
OG0004628	AENJA_19220	bflo_00111
OG0004629	AENJA_19229	bflo_16638
OG0004631	AENJA_19307	bflo_26303
OG0004632	AENJA_19345	bflo_20183
OG0004633	AENJA_19396	bflo_24095
OG0004634	AENJA_19399	bflo_24560
OG0004635	AENJA_19421	bflo_16335
OG0004637	AENJA_19514	bflo_12574
OG0004638	AENJA_19695	bflo_17068
OG0004639	AENJA_19701	bflo_17059
OG0004641	AENJA_20072	bflo_21448, bflo_22592
OG0004642	AENJA_20253	bflo_13877
OG0004643	AENJA_20590	bflo_21665
OG0004644	AENJA_20785	bflo_11603
OG0004646	AENJA_20935	bflo_01898
OG0004647	AENJA_21162	bflo_06581, bflo_25260
OG0004648	AENJA_21464	bflo_12258
OG0004649	AENJA_21530	bflo_20493
OG0004651	AENJA_21665	bflo_17981
OG0004652	AENJA_21741	bflo_21212, bflo_21245
OG0004653	AENJA_21780	bflo_18528
OG0004654	AENJA_21881	bflo_09378
OG0004655	AENJA_21945	bflo_09012
OG0004656	AENJA_22399	bflo_05812
OG0004657	AENJA_22627	bflo_24670
OG0004658	AENJA_22666	bflo_17408
OG0004659	AENJA_22731	bflo_11250
OG0004660	AENJA_22903	bflo_18417
OG0004661	AENJA_23009	bflo_05625
OG0004662	AENJA_23022	bflo_20444
OG0004663	AENJA_23128	bflo_20810
OG0004664	AENJA_23247	bflo_16198
OG0004665	AENJA_23350	bflo_16015, bflo_19687
OG0004666	AENJA_23667	bflo_09834
OG0004667	AENJA_23857	bflo_11554
OG0004668	AENJA_23876	bflo_04113
OG0004669	AENJA_23970	bflo_17570
OG0004670	AENJA_23983	bflo_02470
OG0004672	AENJA_24195	bflo_13004
OG0004673	AENJA_24385	bflo_18808
OG0004674	AENJA_24465	bflo_05749
OG0004675	AENJA_24642	bflo_06236
OG0004676	AENJA_24878	bflo_05171
OG0004677	AENJA_24896	bflo_09809
OG0004678	AENJA_25081	bflo_15606
OG0004679	AENJA_25314	bflo_20009
OG0004680	AENJA_25330	bflo_09521
OG0004681	AENJA_25549	bflo_20300, bflo_01693
OG0004682	AENJA_25603	bflo_08235
OG0004683	AENJA_25906	bflo_06703
OG0004684	AENJA_25907	bflo_18861
OG0004685	AENJA_26252	bflo_05949
OG0004686	AENJA_26610	bflo_18736
OG0004687	AENJA_26633	bflo_11035
OG0004688	AENJA_26638	bflo_12196
OG0004689	AENJA_26700	bflo_21020
OG0004690	AENJA_26765	bflo_08245
OG0004691	AENJA_26781	bflo_11450
OG0004692	AENJA_26783	bflo_06997
OG0004728	AENJA_00010	bflo_13486
OG0004730	AENJA_00270	bflo_06596
OG0004731	AENJA_00435	bflo_04600
OG0004732	AENJA_00454	bflo_02051
OG0004733	AENJA_00482	bflo_06188
OG0004735	AENJA_00527	bflo_25045
OG0004736	AENJA_00579	bflo_14317
OG0004738	AENJA_00974	bflo_23674
OG0004739	AENJA_00833	bflo_13471
OG0004740	AENJA_00889	bflo_10418
OG0004744	AENJA_01048	bflo_22859
OG0004746	AENJA_01964	bflo_03289
OG0004747	AENJA_02204	bflo_12691
OG0004748	AENJA_25929, AENJA_25930, AENJA_02212	bflo_01673
OG0004749	AENJA_02213	bflo_13392
OG0004751	AENJA_02331	bflo_24263
OG0004752	AENJA_02350	bflo_23786
OG0004753	AENJA_02412	bflo_09370
OG0004754	AENJA_02418	bflo_23367
OG0004755	AENJA_02461	bflo_21777
OG0004756	AENJA_02560	bflo_01688
OG0004757	AENJA_02653	bflo_09888
OG0004758	AENJA_02719	bflo_20306
OG0004759	AENJA_02782	bflo_12064
OG0004760	AENJA_02947	bflo_01599
OG0004761	AENJA_03060	bflo_09055
OG0004762	AENJA_04757, AENJA_23731, AENJA_04762, AENJA_25598, AENJA_15891	bflo_21432, bflo_26205, bflo_24822
OG0004762	AENJA_03398	bflo_21053
OG0004763	AENJA_03524	bflo_20256
OG0004764	AENJA_03553	bflo_26083
OG0004765	AENJA_03642	bflo_25288
OG0004767	AENJA_03880	bflo_23754, bflo_23555
OG0004768	AENJA_03887	bflo_14539
OG0004769	AENJA_04019	bflo_05382, bflo_15999
OG0004770	AENJA_04020	bflo_04459, bflo_03900
OG0004771	AENJA_04031	bflo_09410
OG0004772	AENJA_12095	bflo_23722
OG0004774	AENJA_04499	bflo_22864
OG0004775	AENJA_04683, AENJA_14667	bflo_03391
OG0004776	AENJA_04694	bflo_18407
OG0004777	AENJA_04780	bflo_22548
OG0004779	AENJA_19733, AENJA_05191	bflo_21760, bflo_21763
OG0004780	AENJA_05349	bflo_16103
OG0004781	AENJA_05335, AENJA_05336	bflo_14399
OG0004782	AENJA_05376	bflo_27047, bflo_12599
OG0004783	AENJA_05756	bflo_06899
OG0004784	AENJA_05766	bflo_21151
OG0004785	AENJA_05817	bflo_19212
OG0004786	AENJA_05823	bflo_19673
OG0004787	AENJA_05829	bflo_17213
OG0004788	AENJA_05904	bflo_20105
OG0004789	AENJA_06213	bflo_21170
OG0004790	AENJA_06220	bflo_20406
OG0004791	AENJA_06248	bflo_20414
OG0004792	AENJA_06378	bflo_18016
OG0004793	AENJA_06468	bflo_10046
OG0004794	AENJA_06550	bflo_04357
OG0004795	AENJA_06563	bflo_20953
OG0004797	AENJA_06655	bflo_04765
OG0004798	AENJA_06749	bflo_05412, bflo_05413
OG0004799	AENJA_06797	bflo_03113
OG0004800	AENJA_18629	bflo_19605
OG0004800	AENJA_18628, AENJA_06886	bflo_19606
OG0004801	AENJA_07057, AENJA_07060	bflo_22733
OG0004802	AENJA_07061	bflo_13203
OG0004803	AENJA_07208	bflo_22349
OG0004804	AENJA_07395	bflo_23008
OG0004805	AENJA_07591	bflo_21807
OG0004806	AENJA_07769	bflo_13218
OG0004807	AENJA_07814	bflo_16176, bflo_06928
OG0004808	AENJA_07815	bflo_24087
OG0004809	AENJA_07834	bflo_15570
OG0004810	AENJA_07988	bflo_11005
OG0004811	AENJA_07997	bflo_11368
OG0004812	AENJA_08047	bflo_01711
OG0004813	AENJA_08093	bflo_06335
OG0004814	AENJA_08117	bflo_18711
OG0004815	AENJA_08187	bflo_10264
OG0004816	AENJA_08251	bflo_09257
OG0004817	AENJA_08281	bflo_00615
OG0004818	AENJA_08517	bflo_09829, bflo_09886
OG0004819	AENJA_08531	bflo_01447
OG0004820	AENJA_08918	bflo_04335
OG0004821	AENJA_09028	bflo_11337
OG0004822	AENJA_09116	bflo_04058
OG0004823	AENJA_09117	bflo_03232
OG0004824	AENJA_09143	bflo_15616
OG0004825	AENJA_09280	bflo_16544
OG0004826	AENJA_09359	bflo_11744
OG0004828	AENJA_09627	bflo_07064
OG0004829	AENJA_09743	bflo_07190
OG0004830	AENJA_09877	bflo_05687
OG0004831	AENJA_09893	bflo_17588
OG0004832	AENJA_09922	bflo_26425
OG0004833	AENJA_09996	bflo_07551
OG0004834	AENJA_10100	bflo_22223
OG0004835	AENJA_10287	bflo_20781
OG0004836	AENJA_10309	bflo_20378
OG0004837	AENJA_10362	bflo_12377
OG0004838	AENJA_10479	bflo_06796
OG0004839	AENJA_10621	bflo_06490
OG0004840	AENJA_10771	bflo_15568
OG0004841	AENJA_10828	bflo_12560
OG0004842	AENJA_10831	bflo_06212
OG0004844	AENJA_11067	bflo_09755
OG0004845	AENJA_11102	bflo_16396
OG0004846	AENJA_11191	bflo_03239
OG0004849	AENJA_11321	bflo_17431
OG0004850	AENJA_11412	bflo_08911
OG0004851	AENJA_11448	bflo_05688
OG0004852	AENJA_11559	bflo_15961
OG0004853	AENJA_11561	bflo_16120
OG0004854	AENJA_11701	bflo_14278
OG0004855	AENJA_11702	bflo_21051
OG0004856	AENJA_11708	bflo_14646
OG0004857	AENJA_11918	bflo_08241
OG0004858	AENJA_12040	bflo_20586
OG0004859	AENJA_12107	bflo_18513
OG0004860	AENJA_12135	bflo_25293
OG0004861	AENJA_12181	bflo_23925
OG0004862	AENJA_23842, AENJA_20260, AENJA_12269, AENJA_12268	bflo_21026
OG0004863	AENJA_12291	bflo_10166
OG0004864	AENJA_12322	bflo_11500
OG0004865	AENJA_17394, AENJA_12376	bflo_20067
OG0004866	AENJA_12555	bflo_01606
OG0004867	AENJA_12713	bflo_21346
OG0004868	AENJA_12819	bflo_09626
OG0004869	AENJA_12936	bflo_19239
OG0004870	AENJA_12972	bflo_10371
OG0004871	AENJA_13199	bflo_20284
OG0004872	AENJA_13238	bflo_12598
OG0004873	AENJA_13320	bflo_24536
OG0004874	AENJA_13351	bflo_12683
OG0004875	AENJA_13517	bflo_26219
