Orthogroup	AENJA_ok	HELIO_ok
OG0003929	AENJA_20627	HELIO_09096
OG0003930	AENJA_20961	HELIO_03284
OG0003931	AENJA_21038	HELIO_04058
OG0003932	AENJA_21377	HELIO_09810
OG0003933	AENJA_21761	HELIO_08038
OG0003934	AENJA_21817	HELIO_00565
OG0003935	AENJA_22316	HELIO_11530
OG0003936	AENJA_22324	HELIO_03090
OG0003937	AENJA_22426	HELIO_05246
OG0003938	AENJA_22573	HELIO_03125
OG0003939	AENJA_22721	HELIO_10160
OG0003940	AENJA_22828	HELIO_07463
OG0003942	AENJA_23165	HELIO_02681
OG0003943	AENJA_23357	HELIO_11312
OG0003944	AENJA_23555	HELIO_01693
OG0003945	AENJA_23594	HELIO_03032
OG0003946	AENJA_24350	HELIO_10205
OG0003947	AENJA_24809	HELIO_08689
OG0003948	AENJA_24828	HELIO_12286
OG0003949	AENJA_25294	HELIO_10884
OG0003950	AENJA_25298	HELIO_06986
OG0003951	AENJA_25520	HELIO_01607
OG0003952	AENJA_25812	HELIO_11462
OG0003953	AENJA_25981	HELIO_08151
OG0003954	AENJA_26001	HELIO_06270
OG0003955	AENJA_26253	HELIO_02651
OG0003956	AENJA_26347	HELIO_03913
OG0003957	AENJA_26465	HELIO_11006
OG0003958	AENJA_26545	HELIO_12507
OG0003959	AENJA_26551	HELIO_12450
OG0003960	AENJA_26560	HELIO_08480
OG0003961	AENJA_26616	HELIO_06293
OG0003962	AENJA_26659	HELIO_02374
OG0003997	AENJA_08113	HELIO_09041
OG0003998	AENJA_00732	HELIO_03538
OG0003999	AENJA_00953	HELIO_02420
OG0004000	AENJA_01025	HELIO_09085
OG0004002	AENJA_01139, AENJA_01146	HELIO_10165
OG0004003	AENJA_15688, AENJA_01298, AENJA_16894, AENJA_01301, AENJA_01304, AENJA_01302	HELIO_03377
OG0004004	AENJA_01405	HELIO_03478
OG0004005	AENJA_01410, AENJA_01411	HELIO_02225
OG0004006	AENJA_01567	HELIO_08721
OG0004007	AENJA_01716	HELIO_06360
OG0004009	AENJA_01997	HELIO_08149
OG0004010	AENJA_02161	HELIO_03872
OG0004011	AENJA_02252	HELIO_00202
OG0004013	AENJA_09231, AENJA_24628, AENJA_22514, AENJA_02859	HELIO_11075
OG0004014	AENJA_12582	HELIO_02037
OG0004015	AENJA_03648	HELIO_02952
OG0004016	AENJA_25499	HELIO_08840
OG0004017	AENJA_03846	HELIO_04459
OG0004018	AENJA_22270	HELIO_09142
OG0004019	AENJA_04085	HELIO_01152
OG0004020	AENJA_04089	HELIO_10808
OG0004021	AENJA_04438	HELIO_12459
OG0004022	AENJA_04720	HELIO_10188
OG0004023	AENJA_04821	HELIO_00840
OG0004024	AENJA_04835	HELIO_09279
OG0004025	AENJA_05271	HELIO_01715
OG0004026	AENJA_06293, AENJA_25143	HELIO_08094
OG0004027	AENJA_05469	HELIO_11552
OG0004028	AENJA_05585	HELIO_09218
OG0004029	AENJA_05822	HELIO_08811
OG0004030	AENJA_05896	HELIO_04441
OG0004031	AENJA_06023	HELIO_01995
OG0004032	AENJA_06151	HELIO_06753
OG0004034	AENJA_06781	HELIO_10112, HELIO_10111
OG0004035	AENJA_07045	HELIO_09748
OG0004036	AENJA_07123	HELIO_02636
OG0004037	AENJA_07206	HELIO_05087
OG0004038	AENJA_07209	HELIO_07048
OG0004039	AENJA_07640	HELIO_10042, HELIO_10041
OG0004040	AENJA_07720	HELIO_02944
OG0004041	AENJA_07773, AENJA_07774	HELIO_00736
OG0004042	AENJA_07854	HELIO_09649
OG0004043	AENJA_07877	HELIO_07517
OG0004044	AENJA_07917	HELIO_01126
OG0004045	AENJA_07957	HELIO_11902
OG0004047	AENJA_08079	HELIO_11567
OG0004048	AENJA_08141	HELIO_08523
OG0004049	AENJA_08248	HELIO_01172
OG0004050	AENJA_08476	HELIO_07692
OG0004051	AENJA_08973	HELIO_01563
OG0004052	AENJA_09045	HELIO_04471
OG0004053	AENJA_09308	HELIO_01246
OG0004054	AENJA_09386	HELIO_06113
OG0004055	AENJA_10626	HELIO_02053, HELIO_02052
OG0004056	AENJA_09747	HELIO_06474
OG0004057	AENJA_09847	HELIO_08994
OG0004058	AENJA_15238	HELIO_09716
OG0004059	AENJA_10120	HELIO_11889
OG0004060	AENJA_10222	HELIO_07720
OG0004061	AENJA_10245	HELIO_02573
OG0004063	AENJA_10560	HELIO_06207
OG0004064	AENJA_10715	HELIO_06868
OG0004065	AENJA_10915	HELIO_02317
OG0004066	AENJA_20918	HELIO_03143
OG0004067	AENJA_11072, AENJA_11073	HELIO_11851
OG0004068	AENJA_11291	HELIO_04572
OG0004069	AENJA_11462	HELIO_03583
OG0004070	AENJA_11512	HELIO_11759
OG0004073	AENJA_11745	HELIO_08817
OG0004074	AENJA_11761	HELIO_08579
OG0004075	AENJA_11909, AENJA_25684	HELIO_07242
OG0004078	AENJA_12075	HELIO_08021
OG0004079	AENJA_12149	HELIO_11417
OG0004080	AENJA_12559	HELIO_12370
OG0004081	AENJA_12579	HELIO_02694
OG0004082	AENJA_12648	HELIO_03318
OG0004083	AENJA_12814	HELIO_08699, HELIO_03393
OG0004084	AENJA_13049	HELIO_01688
OG0004085	AENJA_13446	HELIO_05065
OG0004086	AENJA_13483, AENJA_16966	HELIO_05655
OG0004087	AENJA_13678	HELIO_07687
OG0004088	AENJA_13695, AENJA_24137	HELIO_01964
OG0004089	AENJA_13857	HELIO_12017
OG0004090	AENJA_14113	HELIO_00003
OG0004091	AENJA_14498	HELIO_07817
OG0004092	AENJA_14629	HELIO_00826
OG0004093	AENJA_14743	HELIO_09995
OG0004094	AENJA_14786	HELIO_11334
OG0004095	AENJA_14906	HELIO_09898
OG0004096	AENJA_14942	HELIO_09267
OG0004097	AENJA_15032	HELIO_00420
OG0004098	AENJA_15282	HELIO_11081
OG0004099	AENJA_15456	HELIO_02315
OG0004100	AENJA_16101, AENJA_16102	HELIO_02283
OG0004101	AENJA_16349	HELIO_10904
OG0004102	AENJA_16425	HELIO_11193
OG0004103	AENJA_16652, AENJA_16649	HELIO_08288, HELIO_12649
OG0004104	AENJA_17043	HELIO_10999
OG0004105	AENJA_17274	HELIO_07467
OG0004107	AENJA_17526	HELIO_08614
OG0004108	AENJA_17850	HELIO_07935, HELIO_07936
OG0004109	AENJA_17887, AENJA_17889, AENJA_17888	HELIO_02983
OG0004111	AENJA_17987	HELIO_11415
OG0004113	AENJA_18290	HELIO_08443
OG0004114	AENJA_18362	HELIO_03462
OG0004115	AENJA_18384	HELIO_08676
OG0004116	AENJA_18624	HELIO_11516
OG0004117	AENJA_18937	HELIO_02091, HELIO_02092
OG0004118	AENJA_19037	HELIO_03448
OG0004119	AENJA_19319	HELIO_04014
OG0004121	AENJA_19585	HELIO_12052
OG0004122	AENJA_19610	HELIO_05729
OG0004123	AENJA_19882	HELIO_10333
OG0004124	AENJA_20051	HELIO_09543
OG0004125	AENJA_20094	HELIO_07953
OG0004126	AENJA_20213	HELIO_02454
OG0004127	AENJA_20390	HELIO_08267
OG0004128	AENJA_20435	HELIO_11719
OG0004129	AENJA_20438	HELIO_09825
OG0004130	AENJA_20514	HELIO_11752
OG0004131	AENJA_20546	HELIO_02810
OG0004132	AENJA_20581	HELIO_08967
OG0004133	AENJA_20684	HELIO_11815
OG0004134	AENJA_20800	HELIO_03479
OG0004135	AENJA_21037	HELIO_00077
OG0004136	AENJA_21121	HELIO_06715
OG0004138	AENJA_21636, AENJA_21637	HELIO_10436
OG0004139	AENJA_22066	HELIO_09145
OG0004140	AENJA_22122	HELIO_12443
OG0004141	AENJA_22209	HELIO_08049
OG0004142	AENJA_22247	HELIO_03819
OG0004143	AENJA_22570	HELIO_12725
OG0004144	AENJA_22601	HELIO_03451
OG0004145	AENJA_22813	HELIO_11658
OG0004146	AENJA_22878	HELIO_08871
OG0004147	AENJA_22980	HELIO_06881
OG0004148	AENJA_23349	HELIO_00788
OG0004149	AENJA_23391	HELIO_04989
OG0004150	AENJA_23752	HELIO_10914
OG0004153	AENJA_24230	HELIO_03342
OG0004154	AENJA_24263	HELIO_11120
OG0004155	AENJA_24334	HELIO_00571
OG0004156	AENJA_24369, AENJA_24722	HELIO_02466
OG0004157	AENJA_24370	HELIO_11710
OG0004158	AENJA_24429	HELIO_08947
OG0004159	AENJA_24852	HELIO_10966
OG0004160	AENJA_25025	HELIO_00518
OG0004161	AENJA_25182	HELIO_08593
OG0004162	AENJA_25282	HELIO_03885
OG0004163	AENJA_25392	HELIO_10420
OG0004164	AENJA_25479	HELIO_04076
OG0004166	AENJA_25748	HELIO_06402
OG0004167	AENJA_26097	HELIO_12312
OG0004168	AENJA_26286	HELIO_10439
OG0004169	AENJA_26454	HELIO_10123
OG0004170	AENJA_26593	HELIO_02685
OG0004171	AENJA_26685	HELIO_01888
OG0004214	AENJA_00165	HELIO_08081
OG0004215	AENJA_00310	HELIO_12650
OG0004216	AENJA_00516	HELIO_04339
OG0004217	AENJA_00550	HELIO_12612
OG0004218	AENJA_00935	HELIO_02237
OG0004219	AENJA_01020	HELIO_03890
OG0004220	AENJA_01203	HELIO_07241
OG0004222	AENJA_01486	HELIO_01516
OG0004223	AENJA_01506	HELIO_02208
OG0004224	AENJA_01584, AENJA_01587	HELIO_05818, HELIO_05541
OG0004225	AENJA_01633	HELIO_00473
OG0004227	AENJA_01705	HELIO_04190
OG0004228	AENJA_01729	HELIO_10279
OG0004229	AENJA_02064	HELIO_10319
OG0004231	AENJA_02278	HELIO_02803
OG0004232	AENJA_02302	HELIO_08424
OG0004233	AENJA_02374	HELIO_11199
OG0004234	AENJA_02411	HELIO_07633
OG0004235	AENJA_02425	HELIO_06406
OG0004236	AENJA_02429	HELIO_09356
OG0004237	AENJA_07147	HELIO_00276
OG0004239	AENJA_02668	HELIO_10562
OG0004240	AENJA_03070	HELIO_07818
OG0004242	AENJA_03219	HELIO_01219
OG0004243	AENJA_03297	HELIO_08298
OG0004244	AENJA_03379	HELIO_02306
OG0004245	AENJA_03416	HELIO_07870
OG0004246	AENJA_08975, AENJA_03476	HELIO_10928
OG0004248	AENJA_03763	HELIO_05247, HELIO_06414
OG0004249	AENJA_03888	HELIO_00455, HELIO_00454
OG0004250	AENJA_04014	HELIO_10569
OG0004251	AENJA_20691	HELIO_09481
OG0004252	AENJA_04057	HELIO_01174
OG0004254	AENJA_04427, AENJA_09254	HELIO_03429
OG0004255	AENJA_21176, AENJA_04555	HELIO_06018
OG0004257	AENJA_04594	HELIO_08894, HELIO_08895
OG0004258	AENJA_15676, AENJA_04921	HELIO_08732
OG0004259	AENJA_05091	HELIO_07775
OG0004260	AENJA_05573	HELIO_03739
OG0004261	AENJA_25277, AENJA_13929, AENJA_22921, AENJA_22459, AENJA_05609	HELIO_00002
OG0004262	AENJA_05767	HELIO_03447
OG0004263	AENJA_05819	HELIO_12287
OG0004264	AENJA_05851	HELIO_02131
OG0004265	AENJA_06209	HELIO_09429
OG0004266	AENJA_06218	HELIO_03550
OG0004267	AENJA_06337	HELIO_11484
OG0004268	AENJA_06438	HELIO_09066
OG0004269	AENJA_06472	HELIO_06762
OG0004270	AENJA_06731	HELIO_06659
OG0004271	AENJA_06979	HELIO_12035
OG0004272	AENJA_06984	HELIO_09365
OG0004273	AENJA_07053	HELIO_01145
OG0004274	AENJA_07138	HELIO_10268
OG0004275	AENJA_07307	HELIO_12661
OG0004276	AENJA_07382	HELIO_03812
OG0004277	AENJA_07626	HELIO_06678
OG0004278	AENJA_08435	HELIO_12691
OG0004279	AENJA_17815	HELIO_08783
OG0004280	AENJA_07853	HELIO_01147
OG0004281	AENJA_07872, AENJA_20214	HELIO_09492
OG0004281	AENJA_13461	HELIO_10274
OG0004282	AENJA_07918	HELIO_05309
OG0004283	AENJA_19675	HELIO_02458
OG0004284	AENJA_07958	HELIO_08102
OG0004285	AENJA_08157	HELIO_09389
OG0004286	AENJA_08421	HELIO_02729
OG0004287	AENJA_10688	HELIO_08219
OG0004287	AENJA_08479	HELIO_08218
OG0004288	AENJA_08494, AENJA_09224	HELIO_02021
OG0004289	AENJA_08571	HELIO_05881
OG0004290	AENJA_08634	HELIO_02511
OG0004291	AENJA_08666	HELIO_06310
OG0004292	AENJA_08709, AENJA_21597	HELIO_01648
OG0004294	AENJA_08948	HELIO_01475
OG0004295	AENJA_08995	HELIO_07746
OG0004296	AENJA_22026, AENJA_09137	HELIO_11270
OG0004298	AENJA_09310	HELIO_12397
OG0004299	AENJA_09313, AENJA_25545	HELIO_07815
OG0004300	AENJA_09414	HELIO_03166
OG0004301	AENJA_09948	HELIO_02301
OG0004302	AENJA_09951, AENJA_11814	HELIO_11348
OG0004303	AENJA_10102	HELIO_05977
OG0004304	AENJA_10126	HELIO_10121
OG0004305	AENJA_10671	HELIO_02999
OG0004306	AENJA_10728	HELIO_01476
OG0004307	AENJA_10811	HELIO_06021
OG0004308	AENJA_10896	HELIO_02621
OG0004309	AENJA_10914	HELIO_02544
OG0004310	AENJA_11180, AENJA_23448	HELIO_05755
OG0004311	AENJA_14028, AENJA_11212	HELIO_02558
OG0004312	AENJA_11219	HELIO_09858
OG0004313	AENJA_11398, AENJA_11396, AENJA_11397	HELIO_11032
OG0004314	AENJA_11558	HELIO_11288
OG0004315	AENJA_11716	HELIO_06706, HELIO_01279
OG0004316	AENJA_11759	HELIO_08782
OG0004317	AENJA_11806	HELIO_01651
OG0004318	AENJA_11868	HELIO_04611, HELIO_04568
OG0004319	AENJA_12058	HELIO_02747
OG0004320	AENJA_12116	HELIO_02657
OG0004321	AENJA_12158	HELIO_05529
OG0004322	AENJA_12404, AENJA_12403	HELIO_03250, HELIO_03251
OG0004324	AENJA_12557	HELIO_06380
OG0004325	AENJA_12596	HELIO_12742
OG0004327	AENJA_12793	HELIO_00022
OG0004327	AENJA_24731	HELIO_06094
OG0004328	AENJA_12798	HELIO_03031
OG0004329	AENJA_13104, AENJA_13109	HELIO_08973
OG0004331	AENJA_13331	HELIO_04862
OG0004333	AENJA_13634	HELIO_03394
OG0004334	AENJA_13654	HELIO_04407
OG0004336	AENJA_13746	HELIO_08099
OG0004337	AENJA_13913	HELIO_09677
OG0004338	AENJA_14330	HELIO_02735
OG0004339	AENJA_14443	HELIO_09382
OG0004340	AENJA_14856	HELIO_09778
OG0004341	AENJA_15047	HELIO_02346
OG0004342	AENJA_15096	HELIO_05880, HELIO_05788
OG0004343	AENJA_15517	HELIO_09479
OG0004344	AENJA_15963	HELIO_05104
OG0004345	AENJA_16155	HELIO_11483
OG0004346	AENJA_16250, AENJA_16249	HELIO_04653, HELIO_04870
OG0004348	AENJA_16800	HELIO_02969
OG0004349	AENJA_16835	HELIO_12177
OG0004350	AENJA_16841	HELIO_09167
OG0004351	AENJA_16867	HELIO_03403
OG0004352	AENJA_16982	HELIO_06106
OG0004353	AENJA_17017	HELIO_05842
OG0004354	AENJA_17022	HELIO_08304
OG0004355	AENJA_17231	HELIO_02311
OG0004356	AENJA_17320	HELIO_08069
OG0004357	AENJA_17547	HELIO_08001
OG0004359	AENJA_18134	HELIO_12437
OG0004360	AENJA_18596	HELIO_07589
OG0004361	AENJA_18689	HELIO_01540, HELIO_04775
OG0004362	AENJA_19062	HELIO_04842
OG0004363	AENJA_19075	HELIO_07648
OG0004364	AENJA_19146	HELIO_04246
OG0004365	AENJA_19212	HELIO_11208
OG0004366	AENJA_19317	HELIO_12347
OG0004367	AENJA_19374	HELIO_11157
OG0004368	AENJA_19702	HELIO_10695
OG0004369	AENJA_19753	HELIO_12496
OG0004370	AENJA_19903	HELIO_03960
OG0004372	AENJA_20327	HELIO_08067
OG0004372	AENJA_23131, AENJA_23132	HELIO_06703, HELIO_07476
OG0004373	AENJA_20328	HELIO_08887
OG0004374	AENJA_20422	HELIO_04430
OG0004375	AENJA_20974	HELIO_10600
OG0004376	AENJA_21249	HELIO_02742
OG0004377	AENJA_21485	HELIO_08549
OG0004378	AENJA_21608	HELIO_09047
OG0004379	AENJA_21681	HELIO_02169
OG0004380	AENJA_21685	HELIO_02081
OG0004381	AENJA_21950	HELIO_09818
OG0004382	AENJA_22037	HELIO_05962
OG0004383	AENJA_22354	HELIO_09050
OG0004384	AENJA_22523	HELIO_07788
OG0004385	AENJA_22615	HELIO_01485
OG0004386	AENJA_22871	HELIO_07923
OG0004387	AENJA_23176	HELIO_00300
OG0004389	AENJA_23497	HELIO_01623, HELIO_04466
OG0004390	AENJA_23655	HELIO_11441, HELIO_02437
OG0004391	AENJA_23704	HELIO_08588
OG0004392	AENJA_23712	HELIO_00680
OG0004393	AENJA_23907	HELIO_11585, HELIO_11584
OG0004395	AENJA_24372	HELIO_08875
OG0004396	AENJA_24530	HELIO_05800
OG0004397	AENJA_25166	HELIO_02130
OG0004398	AENJA_25317	HELIO_02807
OG0004399	AENJA_25524	HELIO_04973
OG0004400	AENJA_25584	HELIO_06143
OG0004401	AENJA_25597	HELIO_00357
OG0004402	AENJA_25980	HELIO_12319, HELIO_03883
OG0004403	AENJA_26375	HELIO_01276
OG0004404	AENJA_26407	HELIO_00365
OG0004405	AENJA_26485	HELIO_11201
OG0004406	AENJA_26544	HELIO_01541
OG0004407	AENJA_26601	HELIO_06486
OG0004457	AENJA_00005	HELIO_12044
OG0004459	AENJA_00105	HELIO_06462
OG0004460	AENJA_10602, AENJA_00174	HELIO_11544
OG0004461	AENJA_00187	HELIO_08132
OG0004462	AENJA_00195	HELIO_10916
OG0004463	AENJA_00263	HELIO_11855
OG0004465	AENJA_00361	HELIO_02805
OG0004467	AENJA_00451	HELIO_02292
OG0004468	AENJA_00461	HELIO_01285
OG0004471	AENJA_00776	HELIO_05522
OG0004472	AENJA_00868	HELIO_06484
OG0004473	AENJA_00871	HELIO_10239
OG0004474	AENJA_00922	HELIO_12721
OG0004476	AENJA_01930	HELIO_02731
OG0004477	AENJA_01958	HELIO_02575
OG0004478	AENJA_02085	HELIO_00101
OG0004479	AENJA_02206	HELIO_09869
OG0004480	AENJA_02219	HELIO_01943
OG0004482	AENJA_02336	HELIO_01201
OG0004483	AENJA_02340	HELIO_00784
OG0004485	AENJA_23178	HELIO_10753, HELIO_10752
OG0004486	AENJA_02721	HELIO_09931
OG0004487	AENJA_02764	HELIO_11260
OG0004488	AENJA_03056	HELIO_01349
OG0004489	AENJA_03089	HELIO_04543
OG0004490	AENJA_03148	HELIO_01426
OG0004491	AENJA_03169, AENJA_03168	HELIO_12478
OG0004493	AENJA_03367	HELIO_02462
OG0004494	AENJA_03427	HELIO_01937
OG0004495	AENJA_03794	HELIO_05252
OG0004496	AENJA_03798	HELIO_05528
OG0004497	AENJA_03976	HELIO_02407
OG0004498	AENJA_04040	HELIO_05086
OG0004499	AENJA_04167	HELIO_06775
OG0004500	AENJA_04178	HELIO_00985
OG0004502	AENJA_04449	HELIO_04496
OG0004503	AENJA_04529, AENJA_23467	HELIO_11512
OG0004505	AENJA_22550	HELIO_05492
OG0004506	AENJA_04842	HELIO_06458
OG0004507	AENJA_04865	HELIO_11682
OG0004509	AENJA_05239	HELIO_01830, HELIO_01547
OG0004510	AENJA_05329	HELIO_01779
OG0004511	AENJA_05552	HELIO_09430
OG0004512	AENJA_05863	HELIO_09740, HELIO_09741
OG0004513	AENJA_06212	HELIO_06065
OG0004514	AENJA_06216	HELIO_05298, HELIO_06872
OG0004515	AENJA_06345	HELIO_07915
OG0004516	AENJA_06493	HELIO_08851, HELIO_08852
OG0004517	AENJA_06724	HELIO_05747
OG0004518	AENJA_06827	HELIO_02464
OG0004519	AENJA_06969	HELIO_02070
OG0004520	AENJA_07201	HELIO_02470
OG0004521	AENJA_07309	HELIO_09242
OG0004522	AENJA_07491	HELIO_11269
OG0004524	AENJA_07752	HELIO_11653
OG0004525	AENJA_07831	HELIO_11194
OG0004526	AENJA_23914, AENJA_07835	HELIO_09082
OG0004527	AENJA_07903	HELIO_00542
OG0004528	AENJA_10818	HELIO_05441
OG0004529	AENJA_07944	HELIO_04437
OG0004530	AENJA_07969	HELIO_06657
OG0004531	AENJA_08201	HELIO_07234
OG0004533	AENJA_08347	HELIO_08527
OG0004534	AENJA_08393	HELIO_01164, HELIO_01163
OG0004537	AENJA_08657	HELIO_11941
OG0004538	AENJA_08665	HELIO_08825
OG0004539	AENJA_08729	HELIO_10766
OG0004540	AENJA_08799	HELIO_01984
OG0004541	AENJA_08939	HELIO_11072, HELIO_07529, HELIO_10987
OG0004542	AENJA_09105	HELIO_06841
OG0004543	AENJA_09120	HELIO_11207
OG0004545	AENJA_09222, AENJA_25205, AENJA_22344	HELIO_12540
OG0004547	AENJA_17725	HELIO_09117
OG0004548	AENJA_09557	HELIO_08241
OG0004550	AENJA_10990	HELIO_07318
OG0004551	AENJA_14630	HELIO_10162, HELIO_05424
OG0004552	AENJA_11123	HELIO_10506
OG0004553	AENJA_11290	HELIO_12007
OG0004554	AENJA_11434	HELIO_08526
OG0004555	AENJA_11497	HELIO_01600
OG0004556	AENJA_11553	HELIO_00978
OG0004558	AENJA_11692	HELIO_11447
OG0004559	AENJA_11902	HELIO_05624
OG0004560	AENJA_11928	HELIO_02040, HELIO_02041
OG0004561	AENJA_12022	HELIO_05341
OG0004562	AENJA_12172	HELIO_00448, HELIO_02610
OG0004562	AENJA_12171	HELIO_03941
OG0004563	AENJA_12215	HELIO_10963
OG0004564	AENJA_12530	HELIO_01798
OG0004565	AENJA_12612	HELIO_09408
OG0004566	AENJA_12676	HELIO_12744
OG0004567	AENJA_12797	HELIO_07623
OG0004568	AENJA_12890	HELIO_11657
OG0004569	AENJA_12953	HELIO_01159
OG0004570	AENJA_13253	HELIO_00155
OG0004571	AENJA_13264	HELIO_02695
OG0004572	AENJA_13346, AENJA_19525	HELIO_02556
OG0004573	AENJA_13416	HELIO_11161
OG0004576	AENJA_13910	HELIO_00640
OG0004577	AENJA_13927	HELIO_01659
OG0004578	AENJA_13961	HELIO_01050
OG0004579	AENJA_14039	HELIO_04280
OG0004580	AENJA_14065, AENJA_17936	HELIO_09929
OG0004581	AENJA_14240	HELIO_05498
OG0004582	AENJA_14257	HELIO_08565
OG0004583	AENJA_14685	HELIO_00209
OG0004584	AENJA_14870	HELIO_11293
OG0004585	AENJA_14884	HELIO_05321
OG0004587	AENJA_15222, AENJA_17865	HELIO_01138
OG0004588	AENJA_15364	HELIO_01642
OG0004589	AENJA_15580	HELIO_12707
OG0004590	AENJA_15587	HELIO_05349
OG0004591	AENJA_15650	HELIO_01411
OG0004592	AENJA_16014	HELIO_10984
OG0004593	AENJA_16066	HELIO_00714
OG0004595	AENJA_16184	HELIO_00583
OG0004596	AENJA_26048	HELIO_10182
OG0004597	AENJA_16315	HELIO_09975
OG0004599	AENJA_16431	HELIO_07655
OG0004600	AENJA_16453	HELIO_10167
OG0004601	AENJA_16456	HELIO_03704
OG0004602	AENJA_16684	HELIO_01820
OG0004603	AENJA_16691	HELIO_01872
OG0004604	AENJA_16761, AENJA_16759, AENJA_16758	HELIO_00020, HELIO_00351
OG0004604	AENJA_16760	HELIO_00984
OG0004605	AENJA_16792	HELIO_09439, HELIO_09440
OG0004606	AENJA_17079	HELIO_10022
OG0004608	AENJA_17422	HELIO_11826
OG0004609	AENJA_17443	HELIO_00052
OG0004610	AENJA_17485	HELIO_00082
OG0004611	AENJA_17567	HELIO_04196
OG0004612	AENJA_17697	HELIO_01397
OG0004613	AENJA_17756	HELIO_10626
OG0004614	AENJA_17767	HELIO_01801
OG0004615	AENJA_17805	HELIO_08842
OG0004616	AENJA_17897	HELIO_01195
OG0004617	AENJA_17898	HELIO_08369
OG0004618	AENJA_17899	HELIO_04389
OG0004619	AENJA_18030	HELIO_09992
OG0004621	AENJA_18130	HELIO_04659
OG0004622	AENJA_18238	HELIO_02761
OG0004623	AENJA_18259	HELIO_06434
OG0004624	AENJA_18455	HELIO_07902
OG0004625	AENJA_18748	HELIO_09081
OG0004626	AENJA_18829	HELIO_09727
OG0004627	AENJA_19058	HELIO_11945
OG0004628	AENJA_19220	HELIO_07285
OG0004629	AENJA_19229	HELIO_00929
OG0004630	AENJA_19296	HELIO_07827
OG0004631	AENJA_19307	HELIO_03167
OG0004632	AENJA_19345	HELIO_07666
OG0004633	AENJA_19396	HELIO_01232
OG0004634	AENJA_19399	HELIO_03114
OG0004636	AENJA_19426, AENJA_24337, AENJA_24339	HELIO_02197, HELIO_03920, HELIO_04029
OG0004637	AENJA_19514	HELIO_04732
OG0004638	AENJA_19695	HELIO_00200
OG0004639	AENJA_19701	HELIO_02889
OG0004640	AENJA_20049	HELIO_01802
OG0004641	AENJA_20072	HELIO_09900
OG0004642	AENJA_20253	HELIO_09909
OG0004643	AENJA_20590	HELIO_11685
OG0004644	AENJA_20785	HELIO_11529
OG0004645	AENJA_20920	HELIO_01412
OG0004646	AENJA_20935	HELIO_06813
OG0004647	AENJA_21162	HELIO_00821
OG0004648	AENJA_21464	HELIO_00369
OG0004649	AENJA_21530	HELIO_03519
OG0004651	AENJA_21665	HELIO_01360
OG0004655	AENJA_21945	HELIO_05420
OG0004656	AENJA_22399	HELIO_07103
OG0004657	AENJA_22627	HELIO_01936
OG0004658	AENJA_22666	HELIO_07890
OG0004659	AENJA_22731	HELIO_03428
OG0004660	AENJA_22903	HELIO_10181
OG0004661	AENJA_23009	HELIO_10214
OG0004663	AENJA_23128	HELIO_11837
OG0004664	AENJA_23247	HELIO_11551
OG0004665	AENJA_23350	HELIO_12653
OG0004666	AENJA_23667	HELIO_08353
OG0004667	AENJA_23857	HELIO_03362
OG0004669	AENJA_23970	HELIO_09536
OG0004670	AENJA_23983	HELIO_02134
OG0004671	AENJA_24032	HELIO_07461
OG0004672	AENJA_24195	HELIO_04763
OG0004673	AENJA_24385	HELIO_08420
OG0004674	AENJA_24465	HELIO_03310
OG0004675	AENJA_24642	HELIO_01458
OG0004676	AENJA_24878	HELIO_00427
OG0004677	AENJA_24896	HELIO_11439
OG0004678	AENJA_25081	HELIO_04212
OG0004679	AENJA_25314	HELIO_08320
OG0004680	AENJA_25330	HELIO_10530
OG0004681	AENJA_25549	HELIO_02279
OG0004682	AENJA_25603	HELIO_10128
OG0004683	AENJA_25906	HELIO_11352
OG0004684	AENJA_25907	HELIO_03586
OG0004685	AENJA_26252	HELIO_10245
OG0004686	AENJA_26610	HELIO_03694
OG0004687	AENJA_26633	HELIO_08862
OG0004688	AENJA_26638	HELIO_02857
OG0004690	AENJA_26765	HELIO_09683
OG0004691	AENJA_26781	HELIO_08399
OG0004692	AENJA_26783	HELIO_05109
OG0004728	AENJA_00010	HELIO_00269
OG0004729	AENJA_00229	HELIO_04890
OG0004730	AENJA_00270	HELIO_01714
OG0004731	AENJA_00435	HELIO_02044
OG0004732	AENJA_00454	HELIO_05224
OG0004733	AENJA_00482	HELIO_10171
OG0004735	AENJA_00527	HELIO_02328, HELIO_02327
OG0004736	AENJA_00579	HELIO_08313
OG0004738	AENJA_00974	HELIO_07530
OG0004739	AENJA_00833	HELIO_02404
OG0004740	AENJA_00889	HELIO_09419
OG0004744	AENJA_01048	HELIO_08063
OG0004746	AENJA_01964	HELIO_07122
OG0004747	AENJA_02204	HELIO_00610
OG0004748	AENJA_25929, AENJA_25930, AENJA_02212	HELIO_03593
OG0004750	AENJA_02329	HELIO_03972
OG0004751	AENJA_03078, AENJA_02331	HELIO_12541
OG0004753	AENJA_02412	HELIO_01929
OG0004754	AENJA_02418	HELIO_05829
OG0004755	AENJA_02461	HELIO_02844
OG0004756	AENJA_02560	HELIO_08574
OG0004757	AENJA_02653	HELIO_05289
OG0004758	AENJA_02719	HELIO_08570
OG0004759	AENJA_02782	HELIO_02858
OG0004760	AENJA_02947	HELIO_03633
OG0004761	AENJA_03060	HELIO_09029
OG0004762	AENJA_15891	HELIO_07675
OG0004762	AENJA_03398	HELIO_10598
