Orthogroup	AENJA_ok	APOSJ_ok
OG0003930	AENJA_20961	APOSJ_48107, APOSJ_42192, APOSJ_42191, APOSJ_48106, APOSJ_42194, APOSJ_42196, APOSJ_42195, APOSJ_42193
OG0003931	AENJA_21038	APOSJ_19698, APOSJ_59773
OG0003932	AENJA_21377	APOSJ_52360
OG0003933	AENJA_21761	APOSJ_45359, APOSJ_45360, APOSJ_45358, APOSJ_45363, APOSJ_45361, APOSJ_45362
OG0003934	AENJA_21817	APOSJ_39940, APOSJ_39939, APOSJ_39942, APOSJ_39941
OG0003935	AENJA_22316	APOSJ_23217, APOSJ_40665, APOSJ_54353, APOSJ_60655
OG0003936	AENJA_22324	APOSJ_08110, APOSJ_08108, APOSJ_08109, APOSJ_08107
OG0003937	AENJA_22426	APOSJ_63807, APOSJ_45221
OG0003938	AENJA_22573	APOSJ_24745, APOSJ_49626
OG0003939	AENJA_22721	APOSJ_62479
OG0003940	AENJA_22828	APOSJ_24394, APOSJ_33034, APOSJ_33035, APOSJ_33037, APOSJ_33036
OG0003942	AENJA_23165	APOSJ_44121, APOSJ_42443, APOSJ_44120, APOSJ_06730, APOSJ_06731, APOSJ_19577, APOSJ_42444, APOSJ_44123
OG0003943	AENJA_23357	APOSJ_41444
OG0003944	AENJA_23555	APOSJ_26373, APOSJ_33928, APOSJ_33930, APOSJ_33932, APOSJ_33931, APOSJ_33929, APOSJ_26391
OG0003945	AENJA_23594	APOSJ_21733, APOSJ_21734
OG0003946	AENJA_24350	APOSJ_04811, APOSJ_04812
OG0003947	AENJA_24809	APOSJ_17650, APOSJ_57003, APOSJ_57002
OG0003948	AENJA_24828	APOSJ_58521, APOSJ_21538, APOSJ_22203, APOSJ_21541, APOSJ_58517, APOSJ_58518, APOSJ_58520, APOSJ_58519, APOSJ_58522, APOSJ_21540, APOSJ_25264, APOSJ_21536, APOSJ_58523, APOSJ_21537, APOSJ_19056, APOSJ_21539
OG0003949	AENJA_25294	APOSJ_56406
OG0003950	AENJA_25298	APOSJ_64031, APOSJ_42088
OG0003951	AENJA_25520	APOSJ_03103, APOSJ_03107, APOSJ_03106, APOSJ_50643, APOSJ_57846, APOSJ_47150, APOSJ_03102, APOSJ_62628, APOSJ_03104, APOSJ_19032, APOSJ_50644, APOSJ_03717
OG0003952	AENJA_25812	APOSJ_39355, APOSJ_39356, APOSJ_58368, APOSJ_39350, APOSJ_58371, APOSJ_49125, APOSJ_58372, APOSJ_49121, APOSJ_58370, APOSJ_58374, APOSJ_49126, APOSJ_58369, APOSJ_38492, APOSJ_39357, APOSJ_39353, APOSJ_49124, APOSJ_49122, APOSJ_39351, APOSJ_58373, APOSJ_39352, APOSJ_39354, APOSJ_49123
OG0003953	AENJA_25975, AENJA_25981	APOSJ_41850, APOSJ_41849
OG0003954	AENJA_26001	APOSJ_58828
OG0003955	AENJA_26253	APOSJ_61724, APOSJ_61726, APOSJ_61721, APOSJ_09331, APOSJ_24651, APOSJ_09332, APOSJ_59968, APOSJ_21983, APOSJ_61725, APOSJ_61722, APOSJ_42707
OG0003956	AENJA_26347	APOSJ_57109, APOSJ_57111, APOSJ_23850, APOSJ_57110, APOSJ_57107, APOSJ_57112, APOSJ_42814, APOSJ_57108
OG0003957	AENJA_26465	APOSJ_48121, APOSJ_48120
OG0003958	AENJA_26545	APOSJ_58053, APOSJ_58051, APOSJ_58052, APOSJ_58050
OG0003959	AENJA_26551	APOSJ_05692
OG0003960	AENJA_26560	APOSJ_39850, APOSJ_39854, APOSJ_48898, APOSJ_39851
OG0003961	AENJA_26616	APOSJ_42022, APOSJ_30782
OG0003962	AENJA_26659	APOSJ_21986
OG0003996	AENJA_00854, AENJA_10210	APOSJ_21493
OG0003996	AENJA_26497, AENJA_17860	APOSJ_02615
OG0003996	AENJA_00444	APOSJ_05695
OG0003997	AENJA_08113	APOSJ_62739, APOSJ_21774
OG0003999	AENJA_00953	APOSJ_35875, APOSJ_27825, APOSJ_27829, APOSJ_04465, APOSJ_04464, APOSJ_22309, APOSJ_27828
OG0004000	AENJA_01025	APOSJ_57306, APOSJ_19169, APOSJ_56465, APOSJ_56464, APOSJ_56463
OG0004001	AENJA_24627	APOSJ_60874
OG0004001	AENJA_17927	APOSJ_35474, APOSJ_16998, APOSJ_14886
OG0004001	AENJA_01106	APOSJ_14339
OG0004002	AENJA_01139	APOSJ_38212
OG0004003	AENJA_15688, AENJA_01298, AENJA_16894, AENJA_01301, AENJA_01304, AENJA_01302	APOSJ_10842
OG0004004	AENJA_01405	APOSJ_48099, APOSJ_48109, APOSJ_36172, APOSJ_36173
OG0004005	AENJA_01410, AENJA_01411	APOSJ_63218
OG0004007	AENJA_01716	APOSJ_46677
OG0004009	AENJA_01997	APOSJ_17635
OG0004010	AENJA_02161	APOSJ_13157, APOSJ_13159, APOSJ_13158, APOSJ_13160, APOSJ_61245, APOSJ_61242, APOSJ_61244, APOSJ_17871
OG0004011	AENJA_02252	APOSJ_19673
OG0004012	AENJA_02300	APOSJ_34125, APOSJ_09517, APOSJ_09518, APOSJ_25236, APOSJ_34126, APOSJ_34129, APOSJ_34127, APOSJ_09519, APOSJ_09516
OG0004014	AENJA_12582	APOSJ_00183, APOSJ_51602
OG0004015	AENJA_03648	APOSJ_55544, APOSJ_52554, APOSJ_52553, APOSJ_52555, APOSJ_52556, APOSJ_58015
OG0004016	AENJA_25499	APOSJ_59805
OG0004017	AENJA_03846	APOSJ_11378, APOSJ_11375, APOSJ_11377, APOSJ_06664
OG0004018	AENJA_04064	APOSJ_12149, APOSJ_16478
OG0004018	AENJA_22270	APOSJ_49667, APOSJ_15728, APOSJ_08014, APOSJ_40982, APOSJ_61231
OG0004019	AENJA_04085	APOSJ_40849, APOSJ_40851, APOSJ_40850
OG0004020	AENJA_04089	APOSJ_60521, APOSJ_60522, APOSJ_60520
OG0004021	AENJA_04438	APOSJ_36824, APOSJ_36826, APOSJ_36823, APOSJ_30357, APOSJ_36822, APOSJ_36825
OG0004022	AENJA_04720	APOSJ_44621, APOSJ_44620
OG0004023	AENJA_04821	APOSJ_06713, APOSJ_58355, APOSJ_06711, APOSJ_58345
OG0004024	AENJA_04835	APOSJ_07052
OG0004025	AENJA_05271	APOSJ_22121, APOSJ_08882
OG0004026	AENJA_06293, AENJA_25143	APOSJ_27824, APOSJ_52115, APOSJ_51533, APOSJ_27822, APOSJ_52103, APOSJ_27818
OG0004027	AENJA_05469	APOSJ_49299, APOSJ_45269, APOSJ_45268
OG0004028	AENJA_05585	APOSJ_51840
OG0004029	AENJA_05822	APOSJ_34860
OG0004030	AENJA_05896	APOSJ_21735
OG0004031	AENJA_06023	APOSJ_00925, APOSJ_00926
OG0004032	AENJA_06151	APOSJ_52434
OG0004033	AENJA_07800, AENJA_06467	APOSJ_09114, APOSJ_09115
OG0004034	AENJA_06781	APOSJ_09656
OG0004034	AENJA_06784	APOSJ_04478, APOSJ_54707
OG0004035	AENJA_07045	APOSJ_51358
OG0004036	AENJA_07123	APOSJ_40159, APOSJ_40158, APOSJ_40160
OG0004037	AENJA_07206	APOSJ_10038, APOSJ_10035, APOSJ_10042, APOSJ_10034, APOSJ_10036, APOSJ_10040, APOSJ_10037, APOSJ_10039, APOSJ_10041
OG0004038	AENJA_07209	APOSJ_21288, APOSJ_21290, APOSJ_21296, APOSJ_21292, APOSJ_21289, APOSJ_21291, APOSJ_21294, APOSJ_21295, APOSJ_32719, APOSJ_21293
OG0004039	AENJA_07640	APOSJ_14426, APOSJ_25302, APOSJ_09581
OG0004040	AENJA_07720	APOSJ_40738
OG0004041	AENJA_07773, AENJA_07774	APOSJ_47244, APOSJ_53806, APOSJ_53805, APOSJ_53325, APOSJ_53324, APOSJ_53810, APOSJ_53803, APOSJ_47233, APOSJ_47247, APOSJ_53326, APOSJ_53804, APOSJ_65368
OG0004042	AENJA_07854	APOSJ_17978, APOSJ_29710
OG0004043	AENJA_07877	APOSJ_26050, APOSJ_01961, APOSJ_07353, APOSJ_01963, APOSJ_26049, APOSJ_26051, APOSJ_20231, APOSJ_12142, APOSJ_01962, APOSJ_32270, APOSJ_32269, APOSJ_54342, APOSJ_32268, APOSJ_20232
OG0004044	AENJA_07917	APOSJ_22041, APOSJ_22040, APOSJ_22042
OG0004045	AENJA_07957	APOSJ_39327, APOSJ_39326, APOSJ_46036, APOSJ_39329, APOSJ_39325, APOSJ_39328
OG0004046	AENJA_17400	APOSJ_04043, APOSJ_13899
OG0004047	AENJA_08079	APOSJ_53255
OG0004048	AENJA_08141	APOSJ_22838, APOSJ_22668, APOSJ_13992, APOSJ_13993, APOSJ_22669, APOSJ_50449
OG0004049	AENJA_08248	APOSJ_01252, APOSJ_01253
OG0004050	AENJA_08476	APOSJ_60744
OG0004051	AENJA_08973	APOSJ_22991
OG0004052	AENJA_09045	APOSJ_60180
OG0004053	AENJA_09308	APOSJ_39826
OG0004054	AENJA_09386	APOSJ_30472, APOSJ_30474
OG0004055	AENJA_10626	APOSJ_62925, APOSJ_50076, APOSJ_62926, APOSJ_50073, APOSJ_62924
OG0004056	AENJA_09747	APOSJ_24694, APOSJ_24693
OG0004057	AENJA_09847	APOSJ_49349, APOSJ_49351
OG0004058	AENJA_15238	APOSJ_07195, APOSJ_20251, APOSJ_04192
OG0004059	AENJA_10120	APOSJ_64165
OG0004060	AENJA_10222	APOSJ_01695, APOSJ_35915, APOSJ_31686, APOSJ_57348, APOSJ_19432, APOSJ_31684, APOSJ_31687, APOSJ_31685, APOSJ_35869
OG0004061	AENJA_10245	APOSJ_22224, APOSJ_02916, APOSJ_02911, APOSJ_02910, APOSJ_17922, APOSJ_02914, APOSJ_02912, APOSJ_02913
OG0004062	AENJA_10281	APOSJ_23125, APOSJ_23126
OG0004063	AENJA_10560	APOSJ_33697, APOSJ_33694, APOSJ_33695, APOSJ_33696
OG0004064	AENJA_10715	APOSJ_47478, APOSJ_47476, APOSJ_47479
OG0004065	AENJA_10915	APOSJ_57919, APOSJ_27155, APOSJ_57917
OG0004066	AENJA_20918	APOSJ_30873
OG0004067	AENJA_11072, AENJA_11073	APOSJ_50812, APOSJ_50813, APOSJ_11707, APOSJ_48072, APOSJ_50809, APOSJ_10624, APOSJ_50816, APOSJ_50815, APOSJ_50811, APOSJ_50814
OG0004068	AENJA_11291	APOSJ_42403, APOSJ_00827
OG0004069	AENJA_11462	APOSJ_27427, APOSJ_36388
OG0004070	AENJA_11512	APOSJ_19094, APOSJ_34894, APOSJ_19097, APOSJ_34895
OG0004071	AENJA_11569	APOSJ_06090, APOSJ_17404
OG0004072	AENJA_11674	APOSJ_01871, APOSJ_07850
OG0004073	AENJA_11745	APOSJ_55609
OG0004074	AENJA_11761	APOSJ_20136
OG0004075	AENJA_25225, AENJA_11909, AENJA_25684	APOSJ_25500, APOSJ_25499, APOSJ_01170
OG0004076	AENJA_11962	APOSJ_49321, APOSJ_39483, APOSJ_49320, APOSJ_49319
OG0004077	AENJA_12069, AENJA_11984	APOSJ_40655
OG0004078	AENJA_12075	APOSJ_22359, APOSJ_05472, APOSJ_57994, APOSJ_57993, APOSJ_05475, APOSJ_05474, APOSJ_57997, APOSJ_57995, APOSJ_57992, APOSJ_57996, APOSJ_57991
OG0004079	AENJA_12149	APOSJ_62613, APOSJ_47957
OG0004080	AENJA_12559, AENJA_12560	APOSJ_45292
OG0004081	AENJA_12579	APOSJ_65053
OG0004082	AENJA_12648	APOSJ_39700, APOSJ_39703, APOSJ_39702, APOSJ_39704, APOSJ_39701
OG0004083	AENJA_12814	APOSJ_48918, APOSJ_48916, APOSJ_48919, APOSJ_48920
OG0004084	AENJA_13049	APOSJ_09771, APOSJ_44099, APOSJ_44104
OG0004085	AENJA_13446	APOSJ_21960, APOSJ_21961, APOSJ_21959
OG0004086	AENJA_13483, AENJA_16966	APOSJ_41297, APOSJ_57692, APOSJ_57697, APOSJ_06527, APOSJ_57696, APOSJ_25807, APOSJ_21077, APOSJ_41294, APOSJ_41301, APOSJ_06529, APOSJ_57693, APOSJ_21071, APOSJ_57689, APOSJ_21078, APOSJ_41295
OG0004087	AENJA_13678	APOSJ_45327, APOSJ_45325, APOSJ_45326, APOSJ_45328
OG0004088	AENJA_13695, AENJA_24137	APOSJ_45441, APOSJ_45440, APOSJ_45439
OG0004089	AENJA_13857	APOSJ_62508
OG0004090	AENJA_14113	APOSJ_47462, APOSJ_56654, APOSJ_44717
OG0004091	AENJA_14498	APOSJ_57744
OG0004092	AENJA_14629	APOSJ_23296
OG0004093	AENJA_14743	APOSJ_65145, APOSJ_65146, APOSJ_63815, APOSJ_65144
OG0004094	AENJA_14786	APOSJ_32919, APOSJ_32918, APOSJ_49433
OG0004095	AENJA_14906	APOSJ_27133, APOSJ_27132, APOSJ_64762
OG0004096	AENJA_14942	APOSJ_33043, APOSJ_26027
OG0004097	AENJA_15032	APOSJ_27095
OG0004098	AENJA_15282	APOSJ_06194
OG0004099	AENJA_15456	APOSJ_44643
OG0004100	AENJA_16101, AENJA_16102	APOSJ_41204
OG0004101	AENJA_16349	APOSJ_32768
OG0004102	AENJA_16425	APOSJ_41142, APOSJ_41138, APOSJ_41139, APOSJ_41140, APOSJ_41137, APOSJ_41141
OG0004104	AENJA_17043	APOSJ_14574
OG0004105	AENJA_17274	APOSJ_39532, APOSJ_47284
OG0004106	AENJA_17371	APOSJ_02716, APOSJ_02715
OG0004107	AENJA_17526	APOSJ_32696
OG0004108	AENJA_17850	APOSJ_56759, APOSJ_58846
OG0004109	AENJA_17887, AENJA_17889, AENJA_17888	APOSJ_39293, APOSJ_38216
OG0004110	AENJA_17972	APOSJ_25256, APOSJ_25257, APOSJ_28123
OG0004111	AENJA_17987	APOSJ_40483, APOSJ_40481, APOSJ_40482
OG0004112	AENJA_26008	APOSJ_59470, APOSJ_19667, APOSJ_19666
OG0004113	AENJA_18290	APOSJ_08212, APOSJ_08213, APOSJ_08211, APOSJ_51701
OG0004114	AENJA_18362	APOSJ_62752, APOSJ_62754, APOSJ_62749, APOSJ_62750, APOSJ_62751, APOSJ_62753
OG0004116	AENJA_18624	APOSJ_16580, APOSJ_16579, APOSJ_16576, APOSJ_16578, APOSJ_16575, APOSJ_16574
OG0004117	AENJA_18937	APOSJ_25960, APOSJ_25964, APOSJ_05764, APOSJ_25962, APOSJ_60826, APOSJ_25965, APOSJ_25963, APOSJ_25959, APOSJ_32591, APOSJ_25958, APOSJ_25961
OG0004118	AENJA_19037	APOSJ_47133, APOSJ_47137, APOSJ_47136, APOSJ_47139, APOSJ_43904, APOSJ_53847, APOSJ_53851, APOSJ_47131
OG0004119	AENJA_19319	APOSJ_47977, APOSJ_40715, APOSJ_54587, APOSJ_54583
OG0004120	AENJA_19470	APOSJ_44036
OG0004121	AENJA_19585	APOSJ_21633, APOSJ_06170
OG0004122	AENJA_19610	APOSJ_57556, APOSJ_57558, APOSJ_20446
OG0004123	AENJA_19882	APOSJ_14093, APOSJ_14094
OG0004124	AENJA_20051	APOSJ_19925
OG0004125	AENJA_20094	APOSJ_50965, APOSJ_49701, APOSJ_49700, APOSJ_49699
OG0004126	AENJA_20213	APOSJ_31629
OG0004127	AENJA_20390	APOSJ_26375, APOSJ_36205
OG0004129	AENJA_20438	APOSJ_62244, APOSJ_62246, APOSJ_35048
OG0004130	AENJA_20514	APOSJ_35159
OG0004131	AENJA_20546	APOSJ_60771, APOSJ_30292, APOSJ_64136, APOSJ_64137, APOSJ_64135, APOSJ_57239
OG0004132	AENJA_20581	APOSJ_54495, APOSJ_54497, APOSJ_52756, APOSJ_54498, APOSJ_59337, APOSJ_54496, APOSJ_59341, APOSJ_52758, APOSJ_52757, APOSJ_59351
OG0004133	AENJA_20684	APOSJ_16443, APOSJ_23365, APOSJ_23367, APOSJ_23366
OG0004134	AENJA_20800	APOSJ_05189, APOSJ_38091
OG0004135	AENJA_21037	APOSJ_47790, APOSJ_47789, APOSJ_30737, APOSJ_47791
OG0004136	AENJA_21121	APOSJ_23894, APOSJ_23893
OG0004138	AENJA_21636, AENJA_21637	APOSJ_38040
OG0004138	AENJA_21638	APOSJ_23492, APOSJ_23494
OG0004139	AENJA_22066	APOSJ_27508, APOSJ_27509, APOSJ_27507
OG0004140	AENJA_22122	APOSJ_52762, APOSJ_29292, APOSJ_29290, APOSJ_29293, APOSJ_29291, APOSJ_29294, APOSJ_27400, APOSJ_27401
OG0004141	AENJA_22209	APOSJ_53724, APOSJ_51744
OG0004142	AENJA_22247	APOSJ_07656, APOSJ_20891
OG0004143	AENJA_22570	APOSJ_63017, APOSJ_20148
OG0004144	AENJA_22601	APOSJ_49624, APOSJ_49625
OG0004145	AENJA_22813	APOSJ_33579
OG0004146	AENJA_22878	APOSJ_28241, APOSJ_28240, APOSJ_28242, APOSJ_45825
OG0004147	AENJA_22980	APOSJ_12002
OG0004148	AENJA_23349	APOSJ_15590, APOSJ_02537
OG0004149	AENJA_23391	APOSJ_52046, APOSJ_52047
OG0004150	AENJA_23752	APOSJ_63641, APOSJ_63642
OG0004151	AENJA_23954	APOSJ_49143, APOSJ_27120, APOSJ_17144
OG0004153	AENJA_24230	APOSJ_31271, APOSJ_31272, APOSJ_31274
OG0004154	AENJA_24263	APOSJ_28192
OG0004155	AENJA_24334	APOSJ_18189, APOSJ_24941
OG0004156	AENJA_24369, AENJA_24722	APOSJ_39218
OG0004157	AENJA_24370	APOSJ_56768, APOSJ_56766, APOSJ_56765, APOSJ_56770, APOSJ_56769
OG0004158	AENJA_24429	APOSJ_24295
OG0004159	AENJA_24852	APOSJ_32908, APOSJ_32907
OG0004160	AENJA_25025	APOSJ_52623, APOSJ_52627, APOSJ_52621, APOSJ_52620, APOSJ_52622, APOSJ_52624, APOSJ_52625, APOSJ_52626, APOSJ_58471
OG0004161	AENJA_25182	APOSJ_05031, APOSJ_05028, APOSJ_59026, APOSJ_05032
OG0004162	AENJA_25282	APOSJ_08687, APOSJ_08685, APOSJ_08686
OG0004166	AENJA_25748	APOSJ_58064, APOSJ_58065
OG0004167	AENJA_26097	APOSJ_25942, APOSJ_25943, APOSJ_25941
OG0004168	AENJA_26286	APOSJ_58123, APOSJ_58120, APOSJ_58124, APOSJ_58125
OG0004169	AENJA_26454	APOSJ_65086, APOSJ_65087, APOSJ_38510
OG0004170	AENJA_26593	APOSJ_23584, APOSJ_23583, APOSJ_23582
OG0004171	AENJA_26685	APOSJ_58574, APOSJ_58572, APOSJ_58573, APOSJ_58575
OG0004214	AENJA_00165	APOSJ_20331, APOSJ_57526, APOSJ_24641, APOSJ_57525, APOSJ_17823, APOSJ_57524, APOSJ_17822, APOSJ_02899, APOSJ_17821, APOSJ_20332, APOSJ_57523, APOSJ_08722, APOSJ_32980, APOSJ_32979
OG0004215	AENJA_00310	APOSJ_02006, APOSJ_02007, APOSJ_12289, APOSJ_02005
OG0004216	AENJA_00516	APOSJ_12090, APOSJ_10918, APOSJ_12092, APOSJ_12094, APOSJ_12093
OG0004217	AENJA_00550	APOSJ_38534, APOSJ_38531, APOSJ_41385, APOSJ_38532
OG0004218	AENJA_00935	APOSJ_08748
OG0004219	AENJA_01020	APOSJ_02049, APOSJ_59197, APOSJ_59196, APOSJ_59195
OG0004220	AENJA_01203	APOSJ_55157, APOSJ_23051
OG0004222	AENJA_01486	APOSJ_45333, APOSJ_45332, APOSJ_51206, APOSJ_45339, APOSJ_51207, APOSJ_51211, APOSJ_45334, APOSJ_45336
OG0004223	AENJA_01506	APOSJ_02983
OG0004224	AENJA_01584, AENJA_01587	APOSJ_25696, APOSJ_18005
OG0004225	AENJA_01633	APOSJ_43476, APOSJ_06200
OG0004226	AENJA_01684	APOSJ_55907, APOSJ_48839, APOSJ_55912, APOSJ_55908, APOSJ_55910
OG0004227	AENJA_01705	APOSJ_04016, APOSJ_04014, APOSJ_04017, APOSJ_04015
OG0004228	AENJA_01729	APOSJ_12492, APOSJ_13360, APOSJ_12493, APOSJ_12494, APOSJ_13361, APOSJ_12491
OG0004229	AENJA_02064	APOSJ_13672
OG0004231	AENJA_02278	APOSJ_13654
OG0004232	AENJA_02302	APOSJ_13650, APOSJ_55643, APOSJ_13653, APOSJ_56259, APOSJ_13651
OG0004233	AENJA_02374	APOSJ_09043, APOSJ_09044
OG0004235	AENJA_02425	APOSJ_47650
OG0004236	AENJA_02429	APOSJ_08973, APOSJ_08972, APOSJ_57202
OG0004237	AENJA_07147	APOSJ_14261
OG0004239	AENJA_02668	APOSJ_53430, APOSJ_53429, APOSJ_53433, APOSJ_53432, APOSJ_63234, APOSJ_53431
OG0004240	AENJA_03070	APOSJ_06645, APOSJ_06646
OG0004241	AENJA_03118	APOSJ_05501, APOSJ_05500, APOSJ_05499, APOSJ_05504, APOSJ_25697, APOSJ_25722, APOSJ_05502, APOSJ_05505, APOSJ_50433, APOSJ_05503
OG0004243	AENJA_03297	APOSJ_56942
OG0004244	AENJA_03379	APOSJ_33632, APOSJ_33631, APOSJ_33630
OG0004245	AENJA_03416	APOSJ_13915, APOSJ_13916
OG0004246	AENJA_03476	APOSJ_35916, APOSJ_35917
OG0004247	AENJA_03521, AENJA_03518	APOSJ_00766
OG0004248	AENJA_03763	APOSJ_37110, APOSJ_58250, APOSJ_32234, APOSJ_37111, APOSJ_37112, APOSJ_30287
OG0004249	AENJA_03888	APOSJ_41833, APOSJ_41834
OG0004250	AENJA_04014	APOSJ_60151
OG0004251	AENJA_20691	APOSJ_15522, APOSJ_15523
OG0004252	AENJA_04057	APOSJ_42187, APOSJ_03029, APOSJ_42188, APOSJ_03028, APOSJ_64630, APOSJ_42185, APOSJ_64632, APOSJ_64627
OG0004253	AENJA_04321	APOSJ_20071, APOSJ_20074, APOSJ_20072, APOSJ_20073
OG0004254	AENJA_04427, AENJA_09254	APOSJ_48800
OG0004255	AENJA_21176, AENJA_04555	APOSJ_03997, APOSJ_24781, APOSJ_13373, APOSJ_03998, APOSJ_03995, APOSJ_56904, APOSJ_04001, APOSJ_03999, APOSJ_04000, APOSJ_56875
OG0004257	AENJA_04594	APOSJ_46277, APOSJ_22093, APOSJ_46278
OG0004258	AENJA_15676, AENJA_04921	APOSJ_34700, APOSJ_34699
OG0004259	AENJA_05091	APOSJ_46164
OG0004260	AENJA_05573	APOSJ_26627, APOSJ_26628, APOSJ_26632, APOSJ_30733, APOSJ_36864, APOSJ_26629, APOSJ_36865, APOSJ_59311, APOSJ_26630, APOSJ_59295, APOSJ_26631, APOSJ_36863, APOSJ_36862
OG0004261	AENJA_25277, AENJA_13929, AENJA_22921, AENJA_22459, AENJA_05609	APOSJ_02868, APOSJ_02867, APOSJ_02869, APOSJ_02870
OG0004262	AENJA_05767	APOSJ_50876, APOSJ_50878
OG0004263	AENJA_05819	APOSJ_30040, APOSJ_30037, APOSJ_30038
OG0004264	AENJA_05851	APOSJ_48793
OG0004265	AENJA_06209	APOSJ_02351, APOSJ_29353, APOSJ_29349, APOSJ_29354, APOSJ_29352, APOSJ_29351, APOSJ_16013, APOSJ_29350, APOSJ_29348
OG0004267	AENJA_06337	APOSJ_62461, APOSJ_62460
OG0004268	AENJA_06438	APOSJ_17745, APOSJ_46152, APOSJ_16921, APOSJ_24703, APOSJ_56905, APOSJ_46151, APOSJ_17746, APOSJ_17743, APOSJ_56906, APOSJ_46147
OG0004269	AENJA_06472	APOSJ_26849
OG0004270	AENJA_06731	APOSJ_56363, APOSJ_14578
OG0004271	AENJA_06979	APOSJ_52454, APOSJ_64171
OG0004272	AENJA_06984	APOSJ_30712
OG0004273	AENJA_07053	APOSJ_05593, APOSJ_05595, APOSJ_05597, APOSJ_05596, APOSJ_05594, APOSJ_05592
OG0004274	AENJA_07138	APOSJ_39749, APOSJ_39745, APOSJ_39746, APOSJ_39747, APOSJ_48323, APOSJ_48318
OG0004275	AENJA_07307	APOSJ_49270, APOSJ_39918
OG0004276	AENJA_07382	APOSJ_02250, APOSJ_42784, APOSJ_42785, APOSJ_02251, APOSJ_52801, APOSJ_42782, APOSJ_42786
OG0004277	AENJA_07626	APOSJ_06862, APOSJ_06864, APOSJ_06863, APOSJ_06861
OG0004278	AENJA_08435	APOSJ_04148, APOSJ_48819, APOSJ_25640
OG0004279	AENJA_17815	APOSJ_05513, APOSJ_34392, APOSJ_53404, APOSJ_05510, APOSJ_05514, APOSJ_05511, APOSJ_53405, APOSJ_53406, APOSJ_05509, APOSJ_63080
OG0004280	AENJA_07853	APOSJ_38940
OG0004281	AENJA_20214	APOSJ_26617
OG0004281	AENJA_13461	APOSJ_05674
OG0004282	AENJA_07918	APOSJ_10756
OG0004283	AENJA_19675	APOSJ_38360, APOSJ_47562, APOSJ_18818
OG0004284	AENJA_07958	APOSJ_05498, APOSJ_34344
OG0004285	AENJA_08157	APOSJ_39575, APOSJ_39572, APOSJ_39573, APOSJ_47529, APOSJ_39576, APOSJ_47530
OG0004286	AENJA_08421	APOSJ_08505, APOSJ_31523, APOSJ_31521, APOSJ_08506, APOSJ_08504, APOSJ_31522, APOSJ_31524
OG0004287	AENJA_08479	APOSJ_07021
OG0004288	AENJA_08494, AENJA_09224	APOSJ_13285, APOSJ_46655, APOSJ_46656
OG0004289	AENJA_08571	APOSJ_49583, APOSJ_49584
OG0004290	AENJA_08634	APOSJ_19375
OG0004291	AENJA_08666	APOSJ_44191, APOSJ_44190, APOSJ_44192
OG0004292	AENJA_08709, AENJA_21597	APOSJ_39213, APOSJ_39212, APOSJ_45311, APOSJ_39211, APOSJ_39214, APOSJ_39215, APOSJ_39216, APOSJ_39210, APOSJ_64722
OG0004293	AENJA_24846, AENJA_14080	APOSJ_17158, APOSJ_17151
OG0004294	AENJA_08948	APOSJ_27622, APOSJ_42083, APOSJ_27624, APOSJ_27623
OG0004295	AENJA_08995	APOSJ_47074, APOSJ_54516, APOSJ_54514, APOSJ_47073
OG0004296	AENJA_22026, AENJA_09137	APOSJ_22554, APOSJ_22553
OG0004297	AENJA_09281	APOSJ_22517, APOSJ_22516, APOSJ_22518
OG0004298	AENJA_09310	APOSJ_63519, APOSJ_63520, APOSJ_20797, APOSJ_58640, APOSJ_03555, APOSJ_20804
OG0004299	AENJA_09313, AENJA_25545	APOSJ_51105
OG0004300	AENJA_09414	APOSJ_51781, APOSJ_51782, APOSJ_51783, APOSJ_53981, APOSJ_51786, APOSJ_51784, APOSJ_51785
OG0004301	AENJA_09950, AENJA_11810	APOSJ_09439, APOSJ_09438
OG0004302	AENJA_09951, AENJA_11814	APOSJ_24435, APOSJ_24434
OG0004303	AENJA_10102	APOSJ_25759, APOSJ_25760
OG0004304	AENJA_10126	APOSJ_04217
OG0004305	AENJA_10671	APOSJ_42738, APOSJ_42737
OG0004306	AENJA_10728	APOSJ_59910
OG0004307	AENJA_10811	APOSJ_11587, APOSJ_11586
OG0004308	AENJA_10896	APOSJ_45570, APOSJ_45566, APOSJ_45567, APOSJ_29960, APOSJ_45568, APOSJ_45571, APOSJ_45569, APOSJ_18006
OG0004309	AENJA_10914	APOSJ_57811, APOSJ_21592, APOSJ_57812, APOSJ_57813
OG0004310	AENJA_11180, AENJA_23448	APOSJ_01689
OG0004311	AENJA_14028, AENJA_11212	APOSJ_05007
OG0004312	AENJA_11219	APOSJ_35494, APOSJ_54590, APOSJ_62061, APOSJ_35495, APOSJ_39999, APOSJ_35493, APOSJ_39998, APOSJ_15672, APOSJ_44374, APOSJ_40000, APOSJ_63055
OG0004313	AENJA_11396	APOSJ_41236, APOSJ_28624, APOSJ_64383, APOSJ_64387, APOSJ_41233, APOSJ_41234, APOSJ_04597, APOSJ_41238, APOSJ_64384, APOSJ_64390, APOSJ_64391, APOSJ_04601, APOSJ_64392, APOSJ_64388, APOSJ_41237, APOSJ_04600, APOSJ_64386, APOSJ_04599, APOSJ_64389
OG0004314	AENJA_11558	APOSJ_00039
