Orthogroup	AENJA_ok	SACKO_ok
OG0005108	AENJA_05788	SACKO_00492
OG0005109	AENJA_05821	SACKO_00649, SACKO_06885
OG0005110	AENJA_05901	SACKO_25013
OG0005112	AENJA_06748	SACKO_17722
OG0005114	AENJA_06756	SACKO_33104
OG0005115	AENJA_07188	SACKO_03963
OG0005116	AENJA_07202	SACKO_26284
OG0005118	AENJA_07278	SACKO_19643
OG0005119	AENJA_07457	SACKO_24108
OG0005120	AENJA_07511, AENJA_10440	SACKO_05121, SACKO_07897
OG0005121	AENJA_07745	SACKO_14259
OG0005122	AENJA_07756	SACKO_27564
OG0005123	AENJA_07784	SACKO_25226
OG0005124	AENJA_07802	SACKO_09124
OG0005125	AENJA_07897	SACKO_18108
OG0005126	AENJA_08094	SACKO_15486
OG0005127	AENJA_08108	SACKO_26126
OG0005128	AENJA_08244	SACKO_18926
OG0005129	AENJA_08249	SACKO_31294
OG0005130	AENJA_08397	SACKO_30619
OG0005131	AENJA_08502	SACKO_30237
OG0005132	AENJA_08611	SACKO_04132
OG0005133	AENJA_08787	SACKO_31979
OG0005135	AENJA_15843	SACKO_21036
OG0005135	AENJA_09273	SACKO_21023
OG0005136	AENJA_09623	SACKO_05851
OG0005137	AENJA_22484	SACKO_11195
OG0005138	AENJA_09921	SACKO_04807
OG0005139	AENJA_09924	SACKO_31277
OG0005140	AENJA_09944	SACKO_16351
OG0005141	AENJA_09990	SACKO_24624, SACKO_15127
OG0005142	AENJA_10009	SACKO_14132
OG0005143	AENJA_10049	SACKO_20879
OG0005144	AENJA_22343	SACKO_19198
OG0005147	AENJA_10506	SACKO_11852
OG0005148	AENJA_10510	SACKO_18936
OG0005148	AENJA_18925	SACKO_01090, SACKO_18935, SACKO_05149
OG0005150	AENJA_10930	SACKO_02180
OG0005151	AENJA_11027, AENJA_18836	SACKO_21163
OG0005152	AENJA_11081	SACKO_10314
OG0005153	AENJA_11210	SACKO_28007, SACKO_24583, SACKO_25001, SACKO_05338
OG0005154	AENJA_11215	SACKO_29032
OG0005155	AENJA_11223	SACKO_33800
OG0005156	AENJA_11580	SACKO_21328
OG0005157	AENJA_11597	SACKO_24862
OG0005158	AENJA_11673	SACKO_06910
OG0005159	AENJA_11707	SACKO_22635, SACKO_31797
OG0005160	AENJA_11799	SACKO_03783
OG0005161	AENJA_11845	SACKO_03631
OG0005162	AENJA_11864	SACKO_21010
OG0005163	AENJA_16468	SACKO_30800
OG0005164	AENJA_12166	SACKO_08424, SACKO_34100
OG0005166	AENJA_12605	SACKO_11371
OG0005167	AENJA_12659	SACKO_33367
OG0005168	AENJA_12811	SACKO_22221
OG0005169	AENJA_12818	SACKO_23244
OG0005170	AENJA_12957	SACKO_08008
OG0005171	AENJA_13043	SACKO_16063
OG0005172	AENJA_13234	SACKO_05286
OG0005173	AENJA_13255	SACKO_14017
OG0005174	AENJA_13256	SACKO_26492
OG0005175	AENJA_13376	SACKO_09149
OG0005176	AENJA_13525	SACKO_08851, SACKO_08860
OG0005178	AENJA_13682	SACKO_15709
OG0005179	AENJA_13683	SACKO_15705
OG0005180	AENJA_13908	SACKO_16599
OG0005181	AENJA_13952	SACKO_26504
OG0005182	AENJA_13996	SACKO_02909
OG0005183	AENJA_14222	SACKO_21108
OG0005184	AENJA_14397	SACKO_06829
OG0005185	AENJA_14463	SACKO_19942
OG0005186	AENJA_14552	SACKO_05093
OG0005187	AENJA_14581	SACKO_15976
OG0005188	AENJA_14606	SACKO_06366, SACKO_04157
OG0005189	AENJA_14636	SACKO_22922
OG0005191	AENJA_14708	SACKO_04246
OG0005192	AENJA_14713	SACKO_20974
OG0005193	AENJA_15060, AENJA_15057	SACKO_16005, SACKO_16007, SACKO_29525
OG0005194	AENJA_15083	SACKO_33623
OG0005195	AENJA_15089	SACKO_33611
OG0005196	AENJA_15512	SACKO_10862, SACKO_29490
OG0005197	AENJA_15534	SACKO_08298
OG0005198	AENJA_15753	SACKO_23347
OG0005199	AENJA_15796	SACKO_11803
OG0005200	AENJA_15889	SACKO_29431
OG0005201	AENJA_15944	SACKO_32706
OG0005202	AENJA_16021	SACKO_06645
OG0005203	AENJA_16058	SACKO_28074
OG0005204	AENJA_16162	SACKO_24981
OG0005205	AENJA_16290	SACKO_14934
OG0005206	AENJA_16375, AENJA_16376	SACKO_07503
OG0005207	AENJA_16612	SACKO_14066
OG0005208	AENJA_16681	SACKO_10652
OG0005209	AENJA_16688	SACKO_21765
OG0005210	AENJA_16777	SACKO_25134
OG0005211	AENJA_16839	SACKO_33039
OG0005212	AENJA_16938	SACKO_31549
OG0005213	AENJA_17153	SACKO_29612
OG0005214	AENJA_17260	SACKO_01872
OG0005215	AENJA_17522	SACKO_09902
OG0005216	AENJA_17721	SACKO_26079, SACKO_26055
OG0005217	AENJA_17741	SACKO_26699
OG0005218	AENJA_22291	SACKO_34106
OG0005218	AENJA_17900	SACKO_32778
OG0005219	AENJA_18012	SACKO_01945
OG0005220	AENJA_18013	SACKO_21196
OG0005221	AENJA_18087	SACKO_29147
OG0005222	AENJA_18251	SACKO_00285, SACKO_30385
OG0005223	AENJA_18354	SACKO_01412
OG0005224	AENJA_18467	SACKO_03117
OG0005225	AENJA_18857	SACKO_09558
OG0005226	AENJA_19000	SACKO_06359
OG0005227	AENJA_19102	SACKO_15200
OG0005228	AENJA_23120, AENJA_19277	SACKO_17850
OG0005229	AENJA_19358	SACKO_03599
OG0005230	AENJA_19481	SACKO_16169
OG0005231	AENJA_19506	SACKO_27098
OG0005232	AENJA_19533	SACKO_04421
OG0005233	AENJA_19580	SACKO_31087
OG0005234	AENJA_19581	SACKO_28803
OG0005235	AENJA_19652	SACKO_08659
OG0005236	AENJA_19690	SACKO_24373
OG0005237	AENJA_19710	SACKO_22191
OG0005238	AENJA_19721	SACKO_06562
OG0005239	AENJA_19990	SACKO_23790
OG0005240	AENJA_20005	SACKO_02945
OG0005241	AENJA_20023	SACKO_17821
OG0005242	AENJA_20059, AENJA_20060, AENJA_20058, AENJA_20062	SACKO_14197
OG0005243	AENJA_20088	SACKO_13847
OG0005244	AENJA_20092	SACKO_32310
OG0005245	AENJA_20125	SACKO_18549
OG0005246	AENJA_20205	SACKO_30675
OG0005247	AENJA_20373	SACKO_07619
OG0005248	AENJA_20376	SACKO_20477
OG0005250	AENJA_20522	SACKO_14286, SACKO_19874
OG0005251	AENJA_20701, AENJA_20700	SACKO_32099
OG0005252	AENJA_20755	SACKO_27395, SACKO_21415
OG0005253	AENJA_20924	SACKO_25082
OG0005254	AENJA_21033	SACKO_18442, SACKO_28196
OG0005255	AENJA_21044	SACKO_10315
OG0005256	AENJA_21115	SACKO_23659
OG0005257	AENJA_21310	SACKO_03028
OG0005258	AENJA_21405	SACKO_00621
OG0005259	AENJA_21569	SACKO_26435
OG0005260	AENJA_21684	SACKO_23345
OG0005261	AENJA_21820	SACKO_26304
OG0005262	AENJA_21894	SACKO_16940, SACKO_16966
OG0005263	AENJA_21907	SACKO_21758
OG0005264	AENJA_21961	SACKO_33472
OG0005265	AENJA_21989	SACKO_05476
OG0005266	AENJA_22124	SACKO_29602
OG0005267	AENJA_22355	SACKO_09964
OG0005268	AENJA_22468	SACKO_27172, SACKO_08873
OG0005269	AENJA_22732	SACKO_16437, SACKO_23666
OG0005270	AENJA_22809	SACKO_19996
OG0005271	AENJA_22922	SACKO_10047, SACKO_10044
OG0005272	AENJA_22975	SACKO_10371
OG0005273	AENJA_23163	SACKO_29747
OG0005274	AENJA_23215	SACKO_33621
OG0005275	AENJA_23280	SACKO_16918
OG0005276	AENJA_23352	SACKO_01663
OG0005277	AENJA_23499	SACKO_27584
OG0005278	AENJA_23558	SACKO_02459
OG0005279	AENJA_23668	SACKO_32131
OG0005280	AENJA_23904	SACKO_02592
OG0005281	AENJA_23910	SACKO_28937
OG0005282	AENJA_24246	SACKO_30939
OG0005283	AENJA_24390, AENJA_24389	SACKO_14238
OG0005284	AENJA_24579	SACKO_31324
OG0005285	AENJA_24684	SACKO_20307
OG0005286	AENJA_24717	SACKO_20412
OG0005287	AENJA_25010	SACKO_15521
OG0005288	AENJA_25028	SACKO_23583, SACKO_12585
OG0005289	AENJA_25114	SACKO_28288
OG0005290	AENJA_25252	SACKO_05708
OG0005291	AENJA_25292	SACKO_13029
OG0005292	AENJA_25293	SACKO_07108
OG0005293	AENJA_25366	SACKO_27710
OG0005294	AENJA_25605	SACKO_27031
OG0005296	AENJA_25911	SACKO_31623
OG0005297	AENJA_25993	SACKO_02049, SACKO_21593, SACKO_21590
OG0005299	AENJA_26064	SACKO_23941, SACKO_26770
OG0005300	AENJA_26263	SACKO_23658
OG0005301	AENJA_26280	SACKO_29547
OG0005302	AENJA_26379	SACKO_17756
OG0005304	AENJA_26674	SACKO_05348
OG0005359	AENJA_08722, AENJA_12756, AENJA_00536	SACKO_10003
OG0005360	AENJA_00600	SACKO_20704
OG0005361	AENJA_00704	SACKO_08681
OG0005362	AENJA_00802	SACKO_28872
OG0005363	AENJA_08419	SACKO_05724
OG0005364	AENJA_01052	SACKO_09298
OG0005364	AENJA_15399, AENJA_04109	SACKO_06389
OG0005365	AENJA_01109	SACKO_07872
OG0005366	AENJA_07344, AENJA_24633, AENJA_01145	SACKO_22151
OG0005367	AENJA_01278	SACKO_12021
OG0005368	AENJA_01386, AENJA_10218	SACKO_31739
OG0005369	AENJA_01454, AENJA_18411	SACKO_00158
OG0005370	AENJA_01616	SACKO_28572
OG0005371	AENJA_01628	SACKO_13937
OG0005372	AENJA_01681	SACKO_10587, SACKO_21824
OG0005373	AENJA_01827	SACKO_20876
OG0005374	AENJA_01955	SACKO_29513
OG0005375	AENJA_01962	SACKO_28133
OG0005376	AENJA_02091	SACKO_32503
OG0005377	AENJA_02541	SACKO_10197
OG0005378	AENJA_02542	SACKO_10200
OG0005379	AENJA_02617	SACKO_06199
OG0005380	AENJA_02682	SACKO_11018
OG0005381	AENJA_02771	SACKO_03956
OG0005383	AENJA_03054	SACKO_06424
OG0005384	AENJA_03411	SACKO_06494
OG0005385	AENJA_03432	SACKO_25405, SACKO_25401
OG0005387	AENJA_03527, AENJA_03892	SACKO_04350
OG0005387	AENJA_10993	SACKO_04406
OG0005388	AENJA_03620	SACKO_02437
OG0005389	AENJA_03633	SACKO_15552, SACKO_09000
OG0005390	AENJA_03640	SACKO_07351
OG0005391	AENJA_03952	SACKO_19051
OG0005392	AENJA_03958	SACKO_24081
OG0005392	AENJA_26450	SACKO_24464
OG0005393	AENJA_03974	SACKO_04957
OG0005394	AENJA_03979	SACKO_26848
OG0005395	AENJA_04300	SACKO_24476
OG0005396	AENJA_04397	SACKO_28987
OG0005397	AENJA_04433	SACKO_11795
OG0005398	AENJA_04479	SACKO_27259
OG0005399	AENJA_04615	SACKO_13248, SACKO_33792
OG0005400	AENJA_04638	SACKO_30609
OG0005401	AENJA_04698	SACKO_29709
OG0005402	AENJA_05086	SACKO_12582
OG0005403	AENJA_05096, AENJA_05789	SACKO_33705, SACKO_33700
OG0005404	AENJA_05141	SACKO_22849
OG0005405	AENJA_05203	SACKO_31196
OG0005406	AENJA_05242	SACKO_26904
OG0005407	AENJA_05268	SACKO_31885
OG0005408	AENJA_05272	SACKO_27175
OG0005409	AENJA_05383	SACKO_25152
OG0005410	AENJA_05403	SACKO_29006
OG0005411	AENJA_05481	SACKO_12367
OG0005412	AENJA_05564	SACKO_18986, SACKO_18982
OG0005413	AENJA_05574	SACKO_05812
OG0005414	AENJA_05642	SACKO_00002
OG0005415	AENJA_05659	SACKO_22367
OG0005416	AENJA_05660	SACKO_25204
OG0005417	AENJA_05779, AENJA_10810	SACKO_00366
OG0005418	AENJA_05943	SACKO_22284, SACKO_27752
OG0005420	AENJA_06077	SACKO_09279
OG0005421	AENJA_06253	SACKO_12004
OG0005422	AENJA_06255	SACKO_15312
OG0005423	AENJA_06263	SACKO_30636
OG0005424	AENJA_06338, AENJA_21977	SACKO_29341
OG0005425	AENJA_06369	SACKO_15410
OG0005426	AENJA_06417	SACKO_05399, SACKO_12139
OG0005427	AENJA_14637	SACKO_08021
OG0005428	AENJA_06469	SACKO_19887
OG0005429	AENJA_06500	SACKO_26452
OG0005430	AENJA_06529	SACKO_06342
OG0005431	AENJA_06544	SACKO_34094
OG0005432	AENJA_06561	SACKO_29721
OG0005433	AENJA_06729	SACKO_19392
OG0005434	AENJA_09460, AENJA_15763, AENJA_20812, AENJA_06733	SACKO_15860
OG0005435	AENJA_13965, AENJA_06761	SACKO_21591
OG0005436	AENJA_06786	SACKO_05105
OG0005437	AENJA_06816	SACKO_23249
OG0005438	AENJA_06828	SACKO_10982
OG0005439	AENJA_06961	SACKO_23141
OG0005440	AENJA_06987	SACKO_24260
OG0005441	AENJA_07020	SACKO_13519
OG0005442	AENJA_07281	SACKO_29485
OG0005443	AENJA_07355	SACKO_05189
OG0005444	AENJA_07429	SACKO_34096, SACKO_23012
OG0005445	AENJA_07490	SACKO_16458
OG0005446	AENJA_07688	SACKO_25178
OG0005447	AENJA_07823	SACKO_09254
OG0005448	AENJA_07878	SACKO_08929
OG0005449	AENJA_07908	SACKO_15849
OG0005450	AENJA_07922	SACKO_05893
OG0005451	AENJA_08098	SACKO_10137, SACKO_33945
OG0005452	AENJA_08286	SACKO_31984
OG0005453	AENJA_08396	SACKO_30602
OG0005454	AENJA_08478	SACKO_01219
OG0005455	AENJA_08486	SACKO_02035
OG0005456	AENJA_08573	SACKO_31483
OG0005457	AENJA_08635	SACKO_09197
OG0005458	AENJA_08679, AENJA_20963	SACKO_07134
OG0005459	AENJA_08812	SACKO_27941, SACKO_06352
OG0005460	AENJA_08829	SACKO_03562
OG0005461	AENJA_08836	SACKO_32194
OG0005462	AENJA_08901	SACKO_21126
OG0005463	AENJA_08971	SACKO_13079
OG0005464	AENJA_09339	SACKO_23324
OG0005465	AENJA_09364	SACKO_11967
OG0005466	AENJA_09722	SACKO_10391
OG0005467	AENJA_10031	SACKO_04155
OG0005469	AENJA_10070	SACKO_02164
OG0005470	AENJA_10194	SACKO_08641
OG0005471	AENJA_10209	SACKO_33158
OG0005472	AENJA_10429	SACKO_31966
OG0005473	AENJA_15968, AENJA_10436	SACKO_09872, SACKO_09877
OG0005474	AENJA_10453, AENJA_10452	SACKO_25028
OG0005475	AENJA_10466	SACKO_10800
OG0005476	AENJA_10501	SACKO_23429
OG0005478	AENJA_10827	SACKO_05358
OG0005479	AENJA_10855	SACKO_04943
OG0005480	AENJA_10882, AENJA_12589	SACKO_21709
OG0005481	AENJA_10900	SACKO_01770, SACKO_05427
OG0005482	AENJA_10927	SACKO_02263
OG0005483	AENJA_10950	SACKO_14425
OG0005484	AENJA_11054	SACKO_32143
OG0005486	AENJA_11189	SACKO_16498, SACKO_15537
OG0005487	AENJA_11317	SACKO_27121
OG0005488	AENJA_11403	SACKO_18237
OG0005489	AENJA_11457	SACKO_23857, SACKO_23864
OG0005490	AENJA_11459	SACKO_26483
OG0005491	AENJA_11463	SACKO_13073
OG0005492	AENJA_11495	SACKO_04896
OG0005493	AENJA_11632	SACKO_33978
OG0005494	AENJA_11688	SACKO_13730
OG0005495	AENJA_11935	SACKO_26369
OG0005497	AENJA_12078	SACKO_33582
OG0005498	AENJA_12235	SACKO_32890
OG0005499	AENJA_12600	SACKO_01720, SACKO_27671
OG0005500	AENJA_12668	SACKO_17665
OG0005501	AENJA_12714	SACKO_11734
OG0005502	AENJA_12847	SACKO_30849
OG0005503	AENJA_12860	SACKO_13816
OG0005504	AENJA_12889	SACKO_09745
OG0005505	AENJA_13018	SACKO_04364
OG0005506	AENJA_13022	SACKO_12787
OG0005507	AENJA_13284	SACKO_33723
OG0005508	AENJA_13303	SACKO_22840
OG0005509	AENJA_13405	SACKO_23467
OG0005510	AENJA_13555	SACKO_04238
OG0005511	AENJA_21527, AENJA_13841	SACKO_04815
OG0005512	AENJA_13902	SACKO_25836
OG0005514	AENJA_14445	SACKO_00731
OG0005515	AENJA_14475	SACKO_14453, SACKO_20211, SACKO_07889, SACKO_10048, SACKO_10631, SACKO_28028, SACKO_06198, SACKO_30801, SACKO_08316, SACKO_09583, SACKO_11335, SACKO_09539, SACKO_11325, SACKO_11340, SACKO_11338, SACKO_11341, SACKO_04631, SACKO_09464, SACKO_04632, SACKO_29442, SACKO_29454, SACKO_29433, SACKO_13288
OG0005516	AENJA_14784	SACKO_27450
OG0005517	AENJA_15131	SACKO_30263
OG0005518	AENJA_15163	SACKO_06710, SACKO_25359
OG0005519	AENJA_15201	SACKO_15616
OG0005520	AENJA_15204	SACKO_03769
OG0005521	AENJA_15339	SACKO_01252
OG0005522	AENJA_15369	SACKO_16136
OG0005523	AENJA_15391	SACKO_21011
OG0005524	AENJA_15449	SACKO_19555
OG0005525	AENJA_15511	SACKO_19279
OG0005526	AENJA_15659	SACKO_05964
OG0005527	AENJA_15756	SACKO_23387
OG0005528	AENJA_15757	SACKO_08296
OG0005529	AENJA_15872	SACKO_14814
OG0005530	AENJA_16061	SACKO_31555
OG0005531	AENJA_16185	SACKO_23853, SACKO_01311
OG0005532	AENJA_16212	SACKO_27825
OG0005533	AENJA_16223	SACKO_11124
OG0005534	AENJA_16248	SACKO_04968
OG0005535	AENJA_16599	SACKO_18247
OG0005536	AENJA_16696	SACKO_32266
OG0005537	AENJA_17179	SACKO_05339
OG0005538	AENJA_17186	SACKO_10485
OG0005539	AENJA_17548	SACKO_14002
OG0005540	AENJA_17551	SACKO_07413
OG0005541	AENJA_17867	SACKO_30075
OG0005543	AENJA_18313	SACKO_23066
OG0005544	AENJA_18351	SACKO_31420
OG0005545	AENJA_18372	SACKO_23437
OG0005546	AENJA_18375	SACKO_05698
OG0005547	AENJA_18382	SACKO_06434, SACKO_06457
OG0005548	AENJA_18389	SACKO_19862
OG0005549	AENJA_18521, AENJA_24977	SACKO_14303, SACKO_23468, SACKO_29300
OG0005550	AENJA_18551	SACKO_23316
OG0005551	AENJA_18682	SACKO_07498
OG0005553	AENJA_18692	SACKO_22802
OG0005554	AENJA_18804	SACKO_12857
OG0005555	AENJA_18862	SACKO_04628
OG0005556	AENJA_18935	SACKO_11230
OG0005557	AENJA_18936	SACKO_27759
OG0005558	AENJA_19047	SACKO_09060
OG0005559	AENJA_19056	SACKO_32562
OG0005560	AENJA_19248	SACKO_26950
OG0005561	AENJA_19485	SACKO_19047
OG0005562	AENJA_19601	SACKO_06271
OG0005563	AENJA_19676	SACKO_30658
OG0005564	AENJA_19698	SACKO_00752
OG0005565	AENJA_19800	SACKO_16687
OG0005566	AENJA_19875	SACKO_01297
OG0005567	AENJA_20244	SACKO_27087
OG0005568	AENJA_20430	SACKO_07945
OG0005569	AENJA_20459	SACKO_00916
OG0005570	AENJA_20636	SACKO_28247
OG0005571	AENJA_20675	SACKO_26507
OG0005572	AENJA_20678	SACKO_18484
OG0005573	AENJA_20903	SACKO_03627
OG0005574	AENJA_21165	SACKO_29223
OG0005575	AENJA_21248	SACKO_32732
OG0005576	AENJA_21641	SACKO_21079
OG0005577	AENJA_21730	SACKO_17460
OG0005578	AENJA_21767	SACKO_22626
OG0005579	AENJA_21818	SACKO_18235
OG0005580	AENJA_21973	SACKO_32241
OG0005581	AENJA_22130	SACKO_05756
OG0005582	AENJA_22257	SACKO_11957
OG0005583	AENJA_22365	SACKO_05103
OG0005584	AENJA_22564	SACKO_26245
OG0005585	AENJA_22605	SACKO_17217
OG0005586	AENJA_22676	SACKO_23096
OG0005587	AENJA_22680	SACKO_26029
OG0005588	AENJA_22691	SACKO_15359, SACKO_15939
OG0005589	AENJA_22696	SACKO_15373, SACKO_21636
OG0005590	AENJA_22743	SACKO_28504
OG0005591	AENJA_22817	SACKO_05280
OG0005592	AENJA_22823	SACKO_05334
OG0005593	AENJA_22907	SACKO_14825
OG0005594	AENJA_22998	SACKO_34086
OG0005595	AENJA_23087	SACKO_24129
OG0005596	AENJA_23124	SACKO_02729
OG0005597	AENJA_23387	SACKO_33504
OG0005598	AENJA_23392	SACKO_05099
OG0005599	AENJA_23484	SACKO_26088
OG0005600	AENJA_23486	SACKO_12141
OG0005601	AENJA_23559	SACKO_21184
OG0005602	AENJA_23562, AENJA_23561	SACKO_11944
OG0005603	AENJA_23595	SACKO_25273
OG0005604	AENJA_23601, AENJA_23600	SACKO_31223
OG0005605	AENJA_23709	SACKO_01319, SACKO_03474
OG0005606	AENJA_23737	SACKO_03893
OG0005607	AENJA_23747	SACKO_13643
OG0005608	AENJA_24078	SACKO_16280
OG0005609	AENJA_24199	SACKO_17434
OG0005610	AENJA_24729	SACKO_12766
OG0005611	AENJA_24774	SACKO_26253
OG0005612	AENJA_24897	SACKO_09079
OG0005613	AENJA_24898	SACKO_09102
OG0005614	AENJA_24899	SACKO_17679
OG0005615	AENJA_25140	SACKO_32178
OG0005616	AENJA_25171	SACKO_28322
OG0005617	AENJA_25373	SACKO_18049
OG0005618	AENJA_25599	SACKO_32291
OG0005619	AENJA_25618	SACKO_13481
OG0005620	AENJA_25760	SACKO_29798
OG0005621	AENJA_25962	SACKO_01271
OG0005622	AENJA_25969	SACKO_09157, SACKO_17448
OG0005623	AENJA_26090	SACKO_12365
OG0005624	AENJA_26148	SACKO_07954
OG0005625	AENJA_26239	SACKO_21472
OG0005626	AENJA_26279	SACKO_18302
OG0005627	AENJA_26410	SACKO_15889
OG0005628	AENJA_26422	SACKO_17759
OG0005629	AENJA_26440	SACKO_26659
OG0005630	AENJA_26749	SACKO_31853
OG0005631	AENJA_26768	SACKO_10370
OG0005632	AENJA_26780	SACKO_05636
OG0005633	AENJA_26782	SACKO_19394
OG0005681	AENJA_00039, AENJA_26565	SACKO_13496
OG0005682	AENJA_17630, AENJA_17628, AENJA_00090, AENJA_04599, AENJA_13797	SACKO_07482
OG0005685	AENJA_00160	SACKO_08440
OG0005690	AENJA_00316	SACKO_11841
OG0005691	AENJA_00374	SACKO_12677
OG0005692	AENJA_00419	SACKO_20143
OG0005694	AENJA_08020	SACKO_12183
OG0005695	AENJA_00554	SACKO_08325
OG0005696	AENJA_00573	SACKO_04316
OG0005697	AENJA_01634, AENJA_00905	SACKO_13957
OG0005698	AENJA_00928	SACKO_29435, SACKO_29420, SACKO_29410, SACKO_29401, SACKO_08685
OG0005699	AENJA_00934	SACKO_15248
OG0005700	AENJA_05332, AENJA_00969, AENJA_00970, AENJA_08621	SACKO_11247
OG0005701	AENJA_00987	SACKO_25580, SACKO_25586
OG0005702	AENJA_01004	SACKO_30598
OG0005703	AENJA_01041	SACKO_25031
OG0005704	AENJA_01067	SACKO_20811
OG0005706	AENJA_01088	SACKO_27816
OG0005707	AENJA_01197	SACKO_21284
OG0005708	AENJA_01487	SACKO_26057
OG0005709	AENJA_01551	SACKO_10779
OG0005709	AENJA_18524	SACKO_10778
OG0005710	AENJA_01723	SACKO_14944
OG0005711	AENJA_01757	SACKO_11450
OG0005712	AENJA_01759	SACKO_22619
OG0005713	AENJA_01966	SACKO_18862
OG0005714	AENJA_02013	SACKO_22085
OG0005715	AENJA_02021	SACKO_15794, SACKO_29814
OG0005716	AENJA_02079	SACKO_06015
OG0005717	AENJA_02389	SACKO_10348
OG0005718	AENJA_02397	SACKO_26942
OG0005719	AENJA_02576, AENJA_21883, AENJA_16676, AENJA_06368, AENJA_14184, AENJA_03800, AENJA_16113	SACKO_28857
OG0005720	AENJA_02582, AENJA_02583	SACKO_23565
OG0005721	AENJA_02598	SACKO_11802
OG0005722	AENJA_02848	SACKO_12509
OG0005723	AENJA_02860	SACKO_26449
OG0005724	AENJA_02979	SACKO_24067
OG0005725	AENJA_03017	SACKO_28773
OG0005726	AENJA_03045	SACKO_11456
OG0005727	AENJA_03263	SACKO_07754
OG0005728	AENJA_03321	SACKO_25048
OG0005729	AENJA_03373	SACKO_05332
OG0005730	AENJA_03375	SACKO_02216
OG0005731	AENJA_03387	SACKO_02230
OG0005732	AENJA_03425	SACKO_33573
OG0005733	AENJA_03533, AENJA_24608	SACKO_21812
OG0005734	AENJA_03577	SACKO_04616
OG0005735	AENJA_03701	SACKO_24984
OG0005736	AENJA_03784	SACKO_28424
OG0005737	AENJA_04083	SACKO_17502
OG0005738	AENJA_04092	SACKO_00441
OG0005739	AENJA_04180	SACKO_17021
OG0005740	AENJA_04242	SACKO_28040
OG0005741	AENJA_04268	SACKO_31201
OG0005742	AENJA_04450	SACKO_15450
OG0005744	AENJA_23925	SACKO_16700
OG0005745	AENJA_04490	SACKO_22030
OG0005746	AENJA_04525	SACKO_24213
OG0005747	AENJA_04612	SACKO_07235
OG0005748	AENJA_04616	SACKO_33793, SACKO_13249
OG0005749	AENJA_04691	SACKO_08289
OG0005750	AENJA_04732	SACKO_16122
OG0005751	AENJA_05026	SACKO_06127
OG0005752	AENJA_05094, AENJA_05157	SACKO_02440
OG0005753	AENJA_05245	SACKO_30682
OG0005754	AENJA_05267	SACKO_03368
OG0005755	AENJA_05404	SACKO_07621, SACKO_11423
OG0005756	AENJA_05494	SACKO_15522
OG0005757	AENJA_05619	SACKO_29014
OG0005758	AENJA_05774	SACKO_33511
OG0005759	AENJA_05846, AENJA_24843	SACKO_21347, SACKO_02614
OG0005760	AENJA_06003, AENJA_06152	SACKO_05505, SACKO_00381
OG0005761	AENJA_06105	SACKO_03772
OG0005762	AENJA_06148	SACKO_33802
OG0005763	AENJA_06347	SACKO_08702
OG0005764	AENJA_06405	SACKO_07393
OG0005765	AENJA_06646	SACKO_23575
OG0005766	AENJA_06695	SACKO_09574, SACKO_09556
OG0005767	AENJA_06764	SACKO_33131, SACKO_17109, SACKO_26644
OG0005768	AENJA_06804	SACKO_02554
OG0005769	AENJA_06901	SACKO_00583
OG0005770	AENJA_07018	SACKO_13509
OG0005771	AENJA_07025	SACKO_26039
OG0005772	AENJA_07036	SACKO_06018
OG0005773	AENJA_07044	SACKO_01808
OG0005774	AENJA_07195	SACKO_32502
OG0005775	AENJA_07400	SACKO_28775
OG0005776	AENJA_09497	SACKO_10034
OG0005777	AENJA_07504	SACKO_29437
OG0005778	AENJA_07776	SACKO_22258
OG0005779	AENJA_22397, AENJA_07902	SACKO_22033
OG0005781	AENJA_08000	SACKO_14828
OG0005782	AENJA_08153	SACKO_25598
OG0005783	AENJA_08164	SACKO_12747
OG0005784	AENJA_08165	SACKO_09927, SACKO_24101
OG0005785	AENJA_08235	SACKO_28657
OG0005786	AENJA_08270	SACKO_23405
OG0005787	AENJA_08283	SACKO_13044
OG0005788	AENJA_08440	SACKO_22776
OG0005789	AENJA_08496	SACKO_01797
OG0005790	AENJA_08673	SACKO_11653
OG0005791	AENJA_08706	SACKO_07354
OG0005792	AENJA_08731	SACKO_09947
OG0005793	AENJA_08802	SACKO_32350
OG0005794	AENJA_08842	SACKO_02695
OG0005795	AENJA_08944	SACKO_22109
OG0005796	AENJA_09063	SACKO_27665, SACKO_27666
OG0005797	AENJA_09169	SACKO_10267
OG0005798	AENJA_09182	SACKO_16933
OG0005799	AENJA_09278	SACKO_15318
OG0005800	AENJA_09323	SACKO_15364
OG0005801	AENJA_09343	SACKO_04909
OG0005802	AENJA_09405	SACKO_26482
OG0005803	AENJA_09439	SACKO_31550
OG0005804	AENJA_09584	SACKO_32779
OG0005805	AENJA_09663	SACKO_32476
OG0005806	AENJA_09664	SACKO_10195
OG0005808	AENJA_09894	SACKO_17654
OG0005809	AENJA_10071, AENJA_18331	SACKO_08182
OG0005810	AENJA_10076	SACKO_16389
OG0005811	AENJA_10118	SACKO_17687
OG0005812	AENJA_10119	SACKO_09960
OG0005813	AENJA_10290	SACKO_16197
OG0005814	AENJA_22012	SACKO_08863
OG0005815	AENJA_10315	SACKO_03784
OG0005816	AENJA_10317	SACKO_04354
OG0005817	AENJA_10375	SACKO_19421
OG0005818	AENJA_10465	SACKO_33164
