Orthogroup	AENJA_ok	XENTR
OG0004272	AENJA_06984	XENTR04240
OG0004273	AENJA_07053	XENTR07324
OG0004274	AENJA_07138	XENTR00473, XENTR15777
OG0004275	AENJA_07307	XENTR02366, XENTR11914
OG0004276	AENJA_07382	XENTR15736
OG0004277	AENJA_07626	XENTR14387
OG0004278	AENJA_07644	XENTR18016, XENTR18015
OG0004279	AENJA_17815	XENTR14989
OG0004281	AENJA_20214	XENTR18517
OG0004281	AENJA_13461	XENTR18518
OG0004282	AENJA_07918	XENTR04076
OG0004283	AENJA_19675	XENTR03463
OG0004284	AENJA_07958	XENTR12171, XENTR15187
OG0004285	AENJA_08157	XENTR08748
OG0004286	AENJA_08421	XENTR03668
OG0004287	AENJA_08479	XENTR10948
OG0004288	AENJA_08494, AENJA_09224	XENTR13701
OG0004289	AENJA_08571	XENTR09034
OG0004290	AENJA_08634	XENTR09552, XENTR12944
OG0004291	AENJA_08666	XENTR07498
OG0004292	AENJA_08709, AENJA_21597	XENTR16091
OG0004295	AENJA_08995	XENTR10638
OG0004296	AENJA_22026, AENJA_09137	XENTR04332
OG0004297	AENJA_09281	XENTR11758
OG0004298	AENJA_09310	XENTR15631, XENTR15632
OG0004300	AENJA_09414	XENTR04840
OG0004301	AENJA_09948, AENJA_09950, AENJA_11810	XENTR16663
OG0004302	AENJA_11814	XENTR16178
OG0004303	AENJA_10102	XENTR15590
OG0004304	AENJA_10126	XENTR01480, XENTR00786
OG0004305	AENJA_10671	XENTR13288
OG0004306	AENJA_10728	XENTR02165, XENTR02164
OG0004307	AENJA_10811	XENTR09783
OG0004308	AENJA_10896	XENTR00676
OG0004309	AENJA_10914	XENTR16256
OG0004310	AENJA_11180, AENJA_23448	XENTR08109
OG0004311	AENJA_14028, AENJA_11212	XENTR08099, XENTR13869
OG0004312	AENJA_11219	XENTR06276
OG0004314	AENJA_11558	XENTR03952, XENTR14943
OG0004315	AENJA_11716	XENTR10505
OG0004316	AENJA_11759	XENTR00291
OG0004317	AENJA_11806	XENTR06347
OG0004318	AENJA_11868	XENTR13838
OG0004319	AENJA_12058	XENTR12729, XENTR16401
OG0004321	AENJA_12158	XENTR09288
OG0004322	AENJA_12403	XENTR02157
OG0004323	AENJA_16766, AENJA_12482	XENTR11176
OG0004324	AENJA_12557	XENTR13333
OG0004325	AENJA_12596	XENTR01927
OG0004326	AENJA_12664	XENTR13113, XENTR13114
OG0004327	AENJA_12793, AENJA_24731	XENTR14732
OG0004328	AENJA_12798	XENTR02447
OG0004330	AENJA_13252	XENTR09044
OG0004331	AENJA_13331	XENTR06669
OG0004332	AENJA_13463	XENTR06028
OG0004333	AENJA_13634	XENTR05026
OG0004335	AENJA_13686	XENTR13834
OG0004336	AENJA_13746	XENTR16521, XENTR05131, XENTR18211
OG0004337	AENJA_13913	XENTR18995
OG0004338	AENJA_14330	XENTR09719
OG0004341	AENJA_15047	XENTR16678
OG0004342	AENJA_15096	XENTR01054
OG0004343	AENJA_15517	XENTR02018
OG0004344	AENJA_15963	XENTR10220
OG0004345	AENJA_16155	XENTR06180
OG0004346	AENJA_16250, AENJA_16249	XENTR00433
OG0004347	AENJA_16598	XENTR07124
OG0004348	AENJA_16800	XENTR02314
OG0004349	AENJA_16835	XENTR02391
OG0004350	AENJA_16841	XENTR03571
OG0004351	AENJA_16867	XENTR16067
OG0004352	AENJA_16982	XENTR09638
OG0004353	AENJA_17017	XENTR16070
OG0004354	AENJA_17022	XENTR04545
OG0004356	AENJA_17320	XENTR06247
OG0004357	AENJA_17547	XENTR08914, XENTR01920
OG0004358	AENJA_18672, AENJA_18047	XENTR11117
OG0004359	AENJA_18134	XENTR06807
OG0004360	AENJA_18596	XENTR12875
OG0004362	AENJA_19062	XENTR12262, XENTR01742
OG0004364	AENJA_19146	XENTR11370
OG0004365	AENJA_19212	XENTR12130
OG0004366	AENJA_19317	XENTR00500
OG0004367	AENJA_19374	XENTR18829, XENTR18999
OG0004368	AENJA_19702	XENTR03944, XENTR15526
OG0004369	AENJA_19753	XENTR11040
OG0004370	AENJA_19903	XENTR15518
OG0004371	AENJA_19958	XENTR18083
OG0004373	AENJA_20328	XENTR00323
OG0004374	AENJA_20422	XENTR16529
OG0004375	AENJA_20974	XENTR08120
OG0004376	AENJA_21249	XENTR07129, XENTR04540
OG0004377	AENJA_21485	XENTR06554
OG0004378	AENJA_21608	XENTR04941
OG0004379	AENJA_21681	XENTR12677
OG0004380	AENJA_21685	XENTR19120
OG0004381	AENJA_21950	XENTR18220
OG0004382	AENJA_22037	XENTR05834
OG0004383	AENJA_22354	XENTR10950, XENTR10949
OG0004384	AENJA_22523	XENTR05103
OG0004385	AENJA_22615	XENTR07729
OG0004389	AENJA_23497	XENTR00308
OG0004390	AENJA_23655	XENTR09925
OG0004391	AENJA_23704	XENTR05650, XENTR04998
OG0004392	AENJA_23712	XENTR08920
OG0004393	AENJA_23907	XENTR08850
OG0004395	AENJA_24372	XENTR10110
OG0004396	AENJA_24530	XENTR16480
OG0004397	AENJA_25166	XENTR07268, XENTR15098
OG0004398	AENJA_25317	XENTR01613
OG0004399	AENJA_25524	XENTR02783, XENTR01338
OG0004400	AENJA_25584	XENTR04523, XENTR04524
OG0004401	AENJA_25597	XENTR00790
OG0004403	AENJA_26375	XENTR12123
OG0004405	AENJA_26485	XENTR01271
OG0004406	AENJA_26544	XENTR12792, XENTR06682
OG0004407	AENJA_26601	XENTR11714
OG0004408	AENJA_26831	XENTR14283
OG0004460	AENJA_10602, AENJA_00174	XENTR13298
OG0004461	AENJA_00187	XENTR17329, XENTR02533
OG0004462	AENJA_00195	XENTR02713
OG0004463	AENJA_00263	XENTR04529, XENTR14681
OG0004465	AENJA_00361	XENTR03018
OG0004467	AENJA_00451	XENTR10318, XENTR06318
OG0004468	AENJA_00461	XENTR14274
OG0004471	AENJA_00776	XENTR00144
OG0004472	AENJA_00868	XENTR00749, XENTR00750
OG0004474	AENJA_00922	XENTR12032
OG0004475	AENJA_03139, AENJA_01045	XENTR05597
OG0004476	AENJA_01930	XENTR00796
OG0004477	AENJA_01958	XENTR15352, XENTR10053
OG0004479	AENJA_02206	XENTR07670
OG0004480	AENJA_02219	XENTR16993
OG0004482	AENJA_02336	XENTR10601
OG0004483	AENJA_02340	XENTR17280
OG0004484	AENJA_02375	XENTR11603
OG0004485	AENJA_02522, AENJA_23178	XENTR05708
OG0004487	AENJA_02764	XENTR05512, XENTR05509, XENTR05510, XENTR05511
OG0004488	AENJA_03056	XENTR17026
OG0004489	AENJA_03089	XENTR16138
OG0004490	AENJA_03148	XENTR11487
OG0004491	AENJA_03168	XENTR07277
OG0004492	AENJA_03264	XENTR11376
OG0004493	AENJA_03367	XENTR12768
OG0004494	AENJA_03427	XENTR00973, XENTR00972
OG0004495	AENJA_03794	XENTR04018
OG0004496	AENJA_03798	XENTR12973
OG0004497	AENJA_03976	XENTR14301
OG0004498	AENJA_04040	XENTR10412
OG0004499	AENJA_04167	XENTR05546, XENTR11717
OG0004500	AENJA_04178	XENTR10700, XENTR10699
OG0004502	AENJA_04449	XENTR17400, XENTR17398, XENTR17399
OG0004503	AENJA_04529, AENJA_23467	XENTR14221
OG0004505	AENJA_08695, AENJA_04733, AENJA_22550	XENTR01116, XENTR01117
OG0004506	AENJA_04842	XENTR13727
OG0004507	AENJA_04865	XENTR03425
OG0004508	AENJA_05015	XENTR02525, XENTR02524
OG0004509	AENJA_05239	XENTR03935
OG0004510	AENJA_05329	XENTR03962
OG0004511	AENJA_05552	XENTR00822, XENTR10201
OG0004512	AENJA_05863	XENTR03832
OG0004514	AENJA_06216	XENTR00881
OG0004515	AENJA_06345	XENTR02016
OG0004516	AENJA_06493	XENTR04054
OG0004517	AENJA_06724	XENTR13124
OG0004518	AENJA_06827	XENTR07756
OG0004519	AENJA_06969	XENTR11913
OG0004520	AENJA_07201	XENTR09651
OG0004523	AENJA_07641	XENTR18329
OG0004524	AENJA_07752	XENTR04778
OG0004525	AENJA_07831	XENTR09291
OG0004527	AENJA_07903	XENTR00456
OG0004529	AENJA_07944	XENTR05758
OG0004530	AENJA_07969	XENTR14376, XENTR03964
OG0004531	AENJA_08201	XENTR11135
OG0004532	AENJA_08236	XENTR11080
OG0004533	AENJA_08347	XENTR11245, XENTR16773
OG0004534	AENJA_08393	XENTR13192
OG0004535	AENJA_08570	XENTR12654
OG0004536	AENJA_08588	XENTR06593
OG0004537	AENJA_08657	XENTR07746
OG0004538	AENJA_08665	XENTR11687
OG0004539	AENJA_08729	XENTR06560, XENTR11278
OG0004540	AENJA_08799	XENTR01878
OG0004542	AENJA_09105	XENTR01276
OG0004543	AENJA_09120	XENTR13966, XENTR13965
OG0004544	AENJA_09219	XENTR14557
OG0004545	AENJA_09222, AENJA_25205, AENJA_22344	XENTR05802
OG0004546	AENJA_09271	XENTR11757
OG0004547	AENJA_17725	XENTR10791, XENTR06018
OG0004548	AENJA_09557	XENTR11954
OG0004549	AENJA_10884	XENTR17964, XENTR17963
OG0004550	AENJA_10990	XENTR08942
OG0004551	AENJA_14630	XENTR13993
OG0004552	AENJA_11123	XENTR18114
OG0004553	AENJA_11290	XENTR04020
OG0004554	AENJA_11434	XENTR06056
OG0004555	AENJA_11497	XENTR08168
OG0004556	AENJA_11553	XENTR14968
OG0004557	AENJA_11598	XENTR07094, XENTR03173
OG0004558	AENJA_11692	XENTR17229, XENTR19018
OG0004559	AENJA_11902	XENTR09793
OG0004560	AENJA_11928	XENTR08583
OG0004561	AENJA_12022	XENTR09028
OG0004563	AENJA_12215	XENTR04438
OG0004564	AENJA_12530	XENTR08998
OG0004565	AENJA_12612	XENTR07621
OG0004566	AENJA_12676	XENTR15836, XENTR04511
OG0004567	AENJA_12797	XENTR13930
OG0004569	AENJA_12953	XENTR00817
OG0004570	AENJA_13253	XENTR01634, XENTR09045
OG0004571	AENJA_13264	XENTR02902
OG0004573	AENJA_13416	XENTR04046
OG0004574	AENJA_13790	XENTR07069, XENTR17501
OG0004576	AENJA_13910	XENTR08967, XENTR08877
OG0004577	AENJA_13927	XENTR13602
OG0004578	AENJA_13961	XENTR06163
OG0004579	AENJA_14039	XENTR17330
OG0004580	AENJA_14065	XENTR12038, XENTR12039
OG0004581	AENJA_14240	XENTR13391
OG0004582	AENJA_14257	XENTR02772
OG0004583	AENJA_14685	XENTR07476
OG0004584	AENJA_14870	XENTR11392
OG0004585	AENJA_14884	XENTR07684
OG0004586	AENJA_14926, AENJA_14905	XENTR05330, XENTR16421, XENTR15195, XENTR18074, XENTR05329
OG0004587	AENJA_15222, AENJA_17865	XENTR03565, XENTR03564
OG0004589	AENJA_15580	XENTR14980, XENTR06532, XENTR06533
OG0004590	AENJA_15587	XENTR04031
OG0004592	AENJA_16014	XENTR17519
OG0004593	AENJA_16066	XENTR09764
OG0004594	AENJA_16146	XENTR10141
OG0004595	AENJA_16184	XENTR06910
OG0004596	AENJA_16300	XENTR16636
OG0004597	AENJA_16315	XENTR08163
OG0004600	AENJA_16453	XENTR15611
OG0004601	AENJA_16456	XENTR06793
OG0004602	AENJA_16684	XENTR09792
OG0004603	AENJA_16691	XENTR01817
OG0004605	AENJA_16792	XENTR01842, XENTR01844
OG0004606	AENJA_17079	XENTR15899
OG0004607	AENJA_17110	XENTR04536, XENTR04040
OG0004608	AENJA_17422	XENTR16188, XENTR16189
OG0004609	AENJA_17443	XENTR16103
OG0004610	AENJA_17485	XENTR12122
OG0004611	AENJA_17567	XENTR13026
OG0004612	AENJA_17697	XENTR12441
OG0004613	AENJA_17756	XENTR12502
OG0004614	AENJA_17767	XENTR06617, XENTR06618, XENTR12809, XENTR12810
OG0004615	AENJA_17805	XENTR06169, XENTR04005
OG0004616	AENJA_17897	XENTR05385
OG0004617	AENJA_17898	XENTR17100, XENTR08959
OG0004618	AENJA_17899	XENTR01046, XENTR01045
OG0004619	AENJA_18030	XENTR06929
OG0004621	AENJA_18130	XENTR11915
OG0004622	AENJA_18238	XENTR06548
OG0004625	AENJA_18747, AENJA_18748	XENTR00859
OG0004626	AENJA_18829	XENTR07264
OG0004627	AENJA_19058	XENTR06310
OG0004628	AENJA_19220	XENTR06954, XENTR08395
OG0004629	AENJA_19229	XENTR10455
OG0004631	AENJA_19307	XENTR08686
OG0004632	AENJA_19345	XENTR17581
OG0004633	AENJA_19396	XENTR03277
OG0004634	AENJA_19399	XENTR06011
OG0004635	AENJA_19421	XENTR11060
OG0004637	AENJA_19514	XENTR03728
OG0004638	AENJA_19695	XENTR13657
OG0004639	AENJA_19701	XENTR07750
OG0004641	AENJA_20072	XENTR17163
OG0004642	AENJA_20253	XENTR10151
OG0004643	AENJA_20590	XENTR01592
OG0004644	AENJA_20785	XENTR05543, XENTR05542
OG0004645	AENJA_20920	XENTR15963
OG0004646	AENJA_20935	XENTR01464, XENTR14068
OG0004647	AENJA_21162	XENTR03408
OG0004648	AENJA_21464	XENTR13808
OG0004649	AENJA_21530	XENTR04062, XENTR00829
OG0004651	AENJA_21665	XENTR16137
OG0004652	AENJA_21741	XENTR14172
OG0004653	AENJA_21780	XENTR03316, XENTR05382, XENTR10835
OG0004654	AENJA_21881	XENTR15245
OG0004655	AENJA_21945	XENTR12684
OG0004657	AENJA_22627	XENTR09633, XENTR18378
OG0004658	AENJA_22666	XENTR00211
OG0004659	AENJA_22731	XENTR13300
OG0004660	AENJA_22903	XENTR04105
OG0004661	AENJA_23009	XENTR07157
OG0004662	AENJA_23022	XENTR06657
OG0004664	AENJA_23247	XENTR08819
OG0004665	AENJA_23350	XENTR00133
OG0004666	AENJA_23667	XENTR02742, XENTR05796
OG0004669	AENJA_23970	XENTR17310
OG0004670	AENJA_23983	XENTR01679
OG0004671	AENJA_24032	XENTR10200
OG0004672	AENJA_24195	XENTR03732
OG0004673	AENJA_24385	XENTR01887, XENTR18837
OG0004674	AENJA_24465	XENTR04721
OG0004675	AENJA_24642	XENTR10690
OG0004676	AENJA_24878	XENTR12097
OG0004677	AENJA_24896	XENTR08516
OG0004678	AENJA_25081	XENTR09245
OG0004679	AENJA_25314	XENTR04023
OG0004680	AENJA_25330	XENTR06627, XENTR05093
OG0004681	AENJA_25549	XENTR00528
OG0004682	AENJA_25603	XENTR00011
OG0004683	AENJA_25906	XENTR09470
OG0004684	AENJA_25907	XENTR09471
OG0004685	AENJA_26252	XENTR00826
OG0004686	AENJA_26610	XENTR03385
OG0004687	AENJA_26633	XENTR08376
OG0004688	AENJA_26638	XENTR00727
OG0004690	AENJA_26765	XENTR02109
OG0004691	AENJA_26781	XENTR12526
OG0004692	AENJA_26783	XENTR12793
OG0004728	AENJA_00010	XENTR03737
OG0004730	AENJA_00270	XENTR11246
OG0004731	AENJA_00435	XENTR18388
OG0004732	AENJA_00454	XENTR14688
OG0004733	AENJA_00482	XENTR03412
OG0004735	AENJA_00527	XENTR12602
OG0004736	AENJA_00579	XENTR00419
OG0004738	AENJA_00974	XENTR15335
OG0004739	AENJA_00833	XENTR07591
OG0004740	AENJA_00889	XENTR02419
OG0004744	AENJA_01048	XENTR16602
OG0004746	AENJA_01964	XENTR16021, XENTR19206
OG0004747	AENJA_02204	XENTR08164
OG0004749	AENJA_02213	XENTR02480
OG0004750	AENJA_02329	XENTR15715
OG0004751	AENJA_03078, AENJA_02331	XENTR06628
OG0004752	AENJA_02350	XENTR05473
OG0004753	AENJA_02412	XENTR03105
OG0004754	AENJA_02418	XENTR01802
OG0004755	AENJA_02461	XENTR10564
OG0004756	AENJA_02560	XENTR17924
OG0004757	AENJA_02653	XENTR06659
OG0004758	AENJA_02719	XENTR10225
OG0004759	AENJA_02782	XENTR08995
OG0004761	AENJA_03060	XENTR08312
OG0004763	AENJA_03524	XENTR14434
OG0004764	AENJA_03553	XENTR00062
OG0004765	AENJA_03642	XENTR10970
OG0004766	AENJA_03824	XENTR17353
OG0004767	AENJA_03880	XENTR03910
OG0004768	AENJA_03887	XENTR06426
OG0004769	AENJA_04019	XENTR15393
OG0004770	AENJA_04020	XENTR08456
OG0004772	AENJA_12095	XENTR07387, XENTR01786
OG0004774	AENJA_04499	XENTR12450, XENTR18887
OG0004775	AENJA_04683, AENJA_14667	XENTR08212
OG0004776	AENJA_04694	XENTR00828
OG0004777	AENJA_04780	XENTR10573, XENTR00705
OG0004779	AENJA_19733, AENJA_05191	XENTR03442, XENTR02321, XENTR02320
OG0004781	AENJA_05335	XENTR16628, XENTR16629
OG0004782	AENJA_05376	XENTR07673
OG0004783	AENJA_05756	XENTR04323
OG0004784	AENJA_05766	XENTR00188, XENTR00189
OG0004785	AENJA_05817	XENTR00119
OG0004786	AENJA_05823	XENTR04209
OG0004787	AENJA_05829	XENTR14690
OG0004789	AENJA_06213	XENTR07121
OG0004790	AENJA_06220	XENTR05623, XENTR19164, XENTR13909
OG0004791	AENJA_06248	XENTR00086
OG0004792	AENJA_06378	XENTR01195, XENTR16182
OG0004793	AENJA_06468	XENTR11318
OG0004794	AENJA_06550	XENTR08033
OG0004795	AENJA_06563	XENTR06349
OG0004796	AENJA_06612	XENTR11903
OG0004797	AENJA_06655	XENTR03068
OG0004799	AENJA_06797	XENTR15968
OG0004800	AENJA_18628, AENJA_06886	XENTR08612
OG0004801	AENJA_07057, AENJA_07060	XENTR01848
OG0004802	AENJA_07061	XENTR09565
OG0004803	AENJA_07208	XENTR15467
OG0004804	AENJA_07395	XENTR10260, XENTR06571, XENTR18506
OG0004805	AENJA_07591	XENTR11662
OG0004806	AENJA_07769	XENTR00596, XENTR12104
OG0004807	AENJA_14345	XENTR15288
OG0004808	AENJA_07815	XENTR03219
OG0004809	AENJA_07834	XENTR12931
OG0004810	AENJA_07988	XENTR00753
OG0004811	AENJA_07997	XENTR00465, XENTR00466
OG0004812	AENJA_08047	XENTR07652
OG0004813	AENJA_08093	XENTR13768
OG0004814	AENJA_08117	XENTR15350
OG0004815	AENJA_08187	XENTR00163
OG0004816	AENJA_08251	XENTR00384
OG0004817	AENJA_08281	XENTR05373
OG0004818	AENJA_08517	XENTR18356, XENTR13695
OG0004819	AENJA_08530, AENJA_08531	XENTR18290
OG0004820	AENJA_08918	XENTR09145
OG0004821	AENJA_09028	XENTR00744
OG0004822	AENJA_09116	XENTR08415
OG0004823	AENJA_09117	XENTR07412
OG0004824	AENJA_09143	XENTR07425
OG0004825	AENJA_09280	XENTR14340
OG0004826	AENJA_09359	XENTR16039, XENTR10756
OG0004827	AENJA_09361	XENTR15506
OG0004828	AENJA_09627	XENTR10119
OG0004829	AENJA_09743	XENTR02670
OG0004830	AENJA_09877	XENTR14067
OG0004831	AENJA_09893	XENTR12087, XENTR05901
OG0004832	AENJA_09922	XENTR14740
OG0004833	AENJA_09996	XENTR07540
OG0004834	AENJA_10100	XENTR18645
OG0004835	AENJA_10287	XENTR08252, XENTR04057
OG0004836	AENJA_10309	XENTR03675
OG0004837	AENJA_10362	XENTR01234, XENTR02852
OG0004838	AENJA_10479	XENTR04078
OG0004839	AENJA_10621	XENTR14348
OG0004840	AENJA_10771	XENTR15873
OG0004841	AENJA_10828	XENTR07261
OG0004842	AENJA_10831	XENTR03722
OG0004844	AENJA_11067	XENTR13385
OG0004846	AENJA_11191	XENTR01408
OG0004847	AENJA_11225	XENTR18075, XENTR03443, XENTR02319
OG0004849	AENJA_11321	XENTR04783
OG0004850	AENJA_11412	XENTR13562
OG0004851	AENJA_11448	XENTR10062
OG0004852	AENJA_11559	XENTR16100
OG0004853	AENJA_11561	XENTR17579
OG0004854	AENJA_11701	XENTR05196
OG0004855	AENJA_11702	XENTR01667
OG0004856	AENJA_11708	XENTR01049, XENTR05246
OG0004858	AENJA_12040	XENTR10303
OG0004859	AENJA_12107	XENTR08619
OG0004860	AENJA_12135	XENTR02773
OG0004861	AENJA_12181	XENTR03061
OG0004862	AENJA_23842, AENJA_20260, AENJA_12269, AENJA_12268	XENTR17921
OG0004863	AENJA_12291	XENTR05424
OG0004864	AENJA_12322	XENTR00771
OG0004865	AENJA_17394, AENJA_12376	XENTR13338
OG0004866	AENJA_12555	XENTR08700, XENTR14374
OG0004867	AENJA_12713	XENTR18178, XENTR18179
OG0004868	AENJA_12819	XENTR11987, XENTR12771, XENTR11647, XENTR11648
OG0004869	AENJA_12936	XENTR03761
OG0004870	AENJA_12972	XENTR14935, XENTR14934
OG0004871	AENJA_13199	XENTR01187, XENTR17769
OG0004872	AENJA_13238	XENTR09751
OG0004875	AENJA_13517	XENTR00005
OG0004877	AENJA_13821	XENTR08283
OG0004879	AENJA_13901, AENJA_13900	XENTR17744
OG0004880	AENJA_14006	XENTR16782
OG0004881	AENJA_14067	XENTR06242
OG0004882	AENJA_14071	XENTR10221
OG0004883	AENJA_14293	XENTR16679, XENTR00126
OG0004884	AENJA_14362, AENJA_15468	XENTR03050
OG0004885	AENJA_14400	XENTR09289
OG0004886	AENJA_14557	XENTR02719
OG0004887	AENJA_14679	XENTR16111
OG0004888	AENJA_14916	XENTR06526, XENTR08620
OG0004889	AENJA_15082	XENTR06798
OG0004891	AENJA_15447	XENTR13595
OG0004892	AENJA_15515	XENTR14914, XENTR02200
OG0004893	AENJA_15519	XENTR12758
OG0004894	AENJA_15564	XENTR02329, XENTR04892, XENTR04992
OG0004895	AENJA_15591	XENTR16712
OG0004896	AENJA_15696	XENTR11036, XENTR11035
OG0004898	AENJA_15713	XENTR14341, XENTR18232
OG0004900	AENJA_15868	XENTR14693
OG0004901	AENJA_16306	XENTR12276, XENTR12275
OG0004902	AENJA_16316	XENTR00620
OG0004903	AENJA_16438	XENTR04968
OG0004904	AENJA_16465	XENTR01812
OG0004905	AENJA_16494	XENTR06463, XENTR14242
OG0004906	AENJA_16690, AENJA_26441	XENTR00992
OG0004907	AENJA_16734	XENTR12667
OG0004911	AENJA_16946	XENTR04772
OG0004912	AENJA_17019	XENTR04270, XENTR04271, XENTR04859
OG0004913	AENJA_17248	XENTR14597
OG0004914	AENJA_17388	XENTR02587
OG0004915	AENJA_17467	XENTR08884, XENTR10936
OG0004916	AENJA_17520	XENTR05388, XENTR08550, XENTR03161
OG0004917	AENJA_17545	XENTR04073
OG0004919	AENJA_17808	XENTR16803
OG0004920	AENJA_17812	XENTR15712
OG0004921	AENJA_17996	XENTR10128, XENTR10129, XENTR10132, XENTR10131
OG0004922	AENJA_18037	XENTR19289
OG0004923	AENJA_26541, AENJA_18139	XENTR09440
OG0004924	AENJA_18232	XENTR12207
OG0004925	AENJA_18478	XENTR15854
OG0004926	AENJA_18485	XENTR14521
OG0004927	AENJA_18519	XENTR08515, XENTR12531
OG0004928	AENJA_18869	XENTR15107
OG0004929	AENJA_18909	XENTR10557
OG0004930	AENJA_18934	XENTR10546
OG0004931	AENJA_19420	XENTR06052
OG0004932	AENJA_19433	XENTR18768
OG0004933	AENJA_19474	XENTR05652, XENTR09741
OG0004934	AENJA_19615	XENTR17872
OG0004935	AENJA_19714	XENTR02108
OG0004936	AENJA_19999	XENTR02426, XENTR12658
OG0004937	AENJA_20030, AENJA_25238	XENTR03034, XENTR06567
OG0004938	AENJA_20207	XENTR12499
OG0004939	AENJA_20237	XENTR00578, XENTR11815
OG0004940	AENJA_20384	XENTR06069
OG0004941	AENJA_20437	XENTR17552
OG0004942	AENJA_20554	XENTR15114
OG0004944	AENJA_21776	XENTR02835, XENTR10997
OG0004945	AENJA_24471	XENTR12373
OG0004946	AENJA_22254	XENTR07623
OG0004948	AENJA_22467	XENTR12682, XENTR12681, XENTR10040
OG0004949	AENJA_22471	XENTR10188
OG0004950	AENJA_22659	XENTR16238
OG0004951	AENJA_22900	XENTR02323, XENTR02324
OG0004952	AENJA_23013	XENTR06665
OG0004953	AENJA_23228	XENTR16308
OG0004954	AENJA_23328	XENTR12724
OG0004955	AENJA_23340	XENTR05226
OG0004956	AENJA_23341	XENTR06395
OG0004957	AENJA_23455	XENTR01088, XENTR01089
OG0004960	AENJA_23682	XENTR09316
OG0004961	AENJA_23701	XENTR17175
OG0004962	AENJA_23749	XENTR03175
OG0004963	AENJA_23812	XENTR04559
OG0004964	AENJA_24147	XENTR18483
OG0004965	AENJA_24203	XENTR07677
OG0004967	AENJA_24426	XENTR03788
OG0004968	AENJA_24458	XENTR10216
OG0004969	AENJA_24520	XENTR13314
OG0004970	AENJA_24573	XENTR14182
OG0004971	AENJA_24578	XENTR06568
OG0004972	AENJA_24749	XENTR01822, XENTR01821
OG0004973	AENJA_24853	XENTR03262
OG0004974	AENJA_24904	XENTR04472
OG0004975	AENJA_25050	XENTR11022
OG0004976	AENJA_25080	XENTR06433
OG0004977	AENJA_25085	XENTR00140
OG0004978	AENJA_25196	XENTR05928
OG0004979	AENJA_25410	XENTR06280
OG0004980	AENJA_25419	XENTR14445
OG0004981	AENJA_25504	XENTR01741
OG0004982	AENJA_25668	XENTR16425
OG0004984	AENJA_25818	XENTR08081
OG0004985	AENJA_26124	XENTR18934, XENTR04847
OG0004988	AENJA_26346	XENTR01176
OG0004989	AENJA_26564	XENTR00401, XENTR00400
OG0004990	AENJA_26628	XENTR11568
OG0004991	AENJA_26634	XENTR07044
OG0004993	AENJA_26728	XENTR11043, XENTR11042
OG0005038	AENJA_00045	XENTR06375
OG0005040	AENJA_00082	XENTR12533
OG0005041	AENJA_00180	XENTR04091
OG0005044	AENJA_00304	XENTR04058
OG0005045	AENJA_00355	XENTR14347
OG0005046	AENJA_00376	XENTR16374, XENTR16375
OG0005047	AENJA_00552	XENTR01761
OG0005048	AENJA_00701	XENTR09691
OG0005049	AENJA_00801	XENTR02793, XENTR02792
OG0005050	AENJA_00873	XENTR07902
OG0005053	AENJA_01012	XENTR11151
OG0005054	AENJA_01014	XENTR00423, XENTR00424
OG0005055	AENJA_01142	XENTR09097
OG0005058	AENJA_01526	XENTR01318
OG0005059	AENJA_01536	XENTR07733
OG0005060	AENJA_01648, AENJA_09889	XENTR11847, XENTR11846
OG0005061	AENJA_01869	XENTR15275
OG0005062	AENJA_01961	XENTR03783
OG0005063	AENJA_02075	XENTR07559
OG0005064	AENJA_02094, AENJA_02088	XENTR08366
OG0005065	AENJA_02249	XENTR12640
OG0005066	AENJA_02326, AENJA_03450	XENTR08153, XENTR08152, XENTR08154
OG0005067	AENJA_02335	XENTR06281
OG0005069	AENJA_02390	XENTR16175
OG0005070	AENJA_02420	XENTR13741
OG0005071	AENJA_02437, AENJA_20683, AENJA_02436	XENTR08834
OG0005072	AENJA_02445	XENTR03699, XENTR05247
OG0005073	AENJA_02563	XENTR17939
OG0005074	AENJA_02693	XENTR02040, XENTR02038, XENTR02039
OG0005075	AENJA_02759	XENTR06390
OG0005076	AENJA_02930	XENTR11253
OG0005077	AENJA_02964	XENTR11600
OG0005079	AENJA_03063	XENTR03827
OG0005080	AENJA_03126	XENTR00185, XENTR09592
OG0005081	AENJA_03161	XENTR14092
OG0005082	AENJA_03336	XENTR06354
OG0005083	AENJA_03370	XENTR07998
OG0005084	AENJA_03378	XENTR18907, XENTR10715
OG0005085	AENJA_03391	XENTR18880
OG0005086	AENJA_03514	XENTR04829
OG0005088	AENJA_03643	XENTR16788
OG0005089	AENJA_03710	XENTR08675
OG0005090	AENJA_03754	XENTR11064
OG0005092	AENJA_03948	XENTR18796
OG0005093	AENJA_03996	XENTR09400
