Orthogroup	SCHMD	HELIO_ok
OG0004365	SCHMD14299	HELIO_11208
OG0004367	SCHMD09384	HELIO_11157
OG0004368	SCHMD06787, SCHMD28933	HELIO_10695
OG0004369	SCHMD13900	HELIO_12496
OG0004370	SCHMD05486	HELIO_03960
OG0004373	SCHMD15692	HELIO_08887
OG0004374	SCHMD08647	HELIO_04430
OG0004376	SCHMD24005, SCHMD12717	HELIO_02742
OG0004377	SCHMD00654, SCHMD00288	HELIO_08549
OG0004378	SCHMD13186, SCHMD15248	HELIO_09047
OG0004380	SCHMD09830	HELIO_02081
OG0004381	SCHMD03449, SCHMD12586, SCHMD17726, SCHMD12588, SCHMD03448, SCHMD12587, SCHMD17725, SCHMD03446, SCHMD03447	HELIO_09818
OG0004382	SCHMD20602, SCHMD02352	HELIO_05962
OG0004390	SCHMD22900	HELIO_11441, HELIO_02437
OG0004392	SCHMD01600	HELIO_00680
OG0004393	SCHMD23967, SCHMD19706	HELIO_11585, HELIO_11584
OG0004394	SCHMD15506	HELIO_11388
OG0004395	SCHMD13388	HELIO_08875
OG0004396	SCHMD06052	HELIO_05800
OG0004397	SCHMD22336	HELIO_02130
OG0004398	SCHMD28590, SCHMD27345, SCHMD13804	HELIO_02807
OG0004399	SCHMD04230	HELIO_04973
OG0004401	SCHMD20662, SCHMD11285, SCHMD22919, SCHMD21724, SCHMD27157	HELIO_00357
OG0004403	SCHMD15173, SCHMD28843	HELIO_01276
OG0004404	SCHMD02644, SCHMD04995	HELIO_00365
OG0004405	SCHMD05548, SCHMD03220	HELIO_11201
OG0004407	SCHMD00293	HELIO_06486
OG0004409	SCHMD04463	HELIO_04938
OG0004415	SCHMD23101, SCHMD14463	HELIO_09325
OG0004417	SCHMD11303	HELIO_12409
OG0004418	SCHMD18151, SCHMD12683	HELIO_10340
OG0004420	SCHMD21338, SCHMD16051, SCHMD25182	HELIO_07109
OG0004421	SCHMD28625, SCHMD20900	HELIO_04689
OG0004422	SCHMD03253	HELIO_01632
OG0004423	SCHMD29397	HELIO_05314
OG0004424	SCHMD16178, SCHMD07772	HELIO_04380
OG0004459	SCHMD11611	HELIO_06462
OG0004460	SCHMD02836	HELIO_11544
OG0004462	SCHMD02862, SCHMD02861, SCHMD02863	HELIO_10916
OG0004463	SCHMD05430, SCHMD15650, SCHMD15795, SCHMD15649, SCHMD27866	HELIO_11855
OG0004465	SCHMD05636, SCHMD28770, SCHMD13412	HELIO_02805
OG0004467	SCHMD25583	HELIO_02292
OG0004472	SCHMD10150	HELIO_06484
OG0004474	SCHMD16777	HELIO_12721
OG0004479	SCHMD18395, SCHMD16681, SCHMD28653	HELIO_09869
OG0004480	SCHMD08179	HELIO_01943
OG0004486	SCHMD01167	HELIO_09931
OG0004487	SCHMD27932, SCHMD25838, SCHMD24442, SCHMD16447	HELIO_11260
OG0004488	SCHMD26474	HELIO_01349
OG0004489	SCHMD27568, SCHMD15864, SCHMD13491	HELIO_04543
OG0004490	SCHMD17389, SCHMD11597	HELIO_01426
OG0004493	SCHMD17846, SCHMD13358	HELIO_02462
OG0004495	SCHMD01719	HELIO_05252
OG0004496	SCHMD26140, SCHMD14189	HELIO_05528
OG0004498	SCHMD04342	HELIO_05086
OG0004499	SCHMD03412, SCHMD12382	HELIO_06775
OG0004500	SCHMD11617	HELIO_00985
OG0004502	SCHMD05296	HELIO_04496
OG0004503	SCHMD16736, SCHMD23538	HELIO_11512
OG0004505	SCHMD09314	HELIO_05492
OG0004507	SCHMD04748	HELIO_11682
OG0004509	SCHMD17345, SCHMD26727	HELIO_01830, HELIO_01547
OG0004510	SCHMD20341	HELIO_01779
OG0004511	SCHMD28314	HELIO_09430
OG0004512	SCHMD07187, SCHMD09103	HELIO_09740, HELIO_09741
OG0004513	SCHMD00064, SCHMD04110	HELIO_06065
OG0004514	SCHMD05036	HELIO_05298, HELIO_06872
OG0004515	SCHMD02738	HELIO_07915
OG0004516	SCHMD11182, SCHMD05663, SCHMD11181, SCHMD22539	HELIO_08851, HELIO_08852
OG0004517	SCHMD21774, SCHMD18540, SCHMD24465, SCHMD24464	HELIO_05747
OG0004522	SCHMD23562, SCHMD24073	HELIO_11269
OG0004526	SCHMD13090	HELIO_09082
OG0004529	SCHMD01565	HELIO_04437
OG0004530	SCHMD02115	HELIO_06657
OG0004539	SCHMD09009	HELIO_10766
OG0004542	SCHMD08621	HELIO_06841
OG0004543	SCHMD00021	HELIO_11207
OG0004548	SCHMD01586	HELIO_08241
OG0004551	SCHMD02466	HELIO_05424
OG0004552	SCHMD05280	HELIO_10506
OG0004554	SCHMD14759, SCHMD27571, SCHMD01446, SCHMD22543	HELIO_08526
OG0004555	SCHMD01126	HELIO_01600
OG0004558	SCHMD23563	HELIO_11447
OG0004559	SCHMD09022	HELIO_05624
OG0004564	SCHMD06864, SCHMD16273	HELIO_01798
OG0004565	SCHMD06237	HELIO_09408
OG0004567	SCHMD08103	HELIO_07623
OG0004569	SCHMD07227	HELIO_01159
OG0004570	SCHMD10693	HELIO_00155
OG0004571	SCHMD00636	HELIO_02695
OG0004572	SCHMD00027	HELIO_02556
OG0004573	SCHMD24195, SCHMD13279	HELIO_11161
OG0004577	SCHMD27308, SCHMD07121, SCHMD07120	HELIO_01659
OG0004578	SCHMD13522, SCHMD10265	HELIO_01050
OG0004579	SCHMD05858	HELIO_04280
OG0004580	SCHMD24095	HELIO_09929
OG0004581	SCHMD06969	HELIO_05498
OG0004583	SCHMD18243, SCHMD12573	HELIO_00209
OG0004589	SCHMD07310	HELIO_12707
OG0004590	SCHMD02645, SCHMD02084	HELIO_05349
OG0004592	SCHMD21981, SCHMD24746	HELIO_10984
OG0004595	SCHMD23529, SCHMD18234	HELIO_00583
OG0004596	SCHMD22207, SCHMD22206	HELIO_10182
OG0004599	SCHMD19964	HELIO_07655
OG0004600	SCHMD10479	HELIO_10167
OG0004602	SCHMD00904	HELIO_01820
OG0004603	SCHMD09121, SCHMD04362	HELIO_01872
OG0004605	SCHMD16312, SCHMD16314	HELIO_09439, HELIO_09440
OG0004606	SCHMD04125, SCHMD12842	HELIO_10022
OG0004608	SCHMD24531, SCHMD11307	HELIO_11826
OG0004609	SCHMD12031, SCHMD13204	HELIO_00052
OG0004610	SCHMD04931	HELIO_00082
OG0004612	SCHMD00076	HELIO_01397
OG0004613	SCHMD02078	HELIO_10626
OG0004614	SCHMD21793, SCHMD24411	HELIO_01801
OG0004616	SCHMD28217	HELIO_01195
OG0004619	SCHMD07738	HELIO_09992
OG0004621	SCHMD02131	HELIO_04659
OG0004622	SCHMD07163	HELIO_02761
OG0004623	SCHMD29595	HELIO_06434
OG0004626	SCHMD11167	HELIO_09727
OG0004630	SCHMD19924, SCHMD19158	HELIO_07827
OG0004631	SCHMD23492	HELIO_03167
OG0004632	SCHMD10538, SCHMD22511, SCHMD29376	HELIO_07666
OG0004633	SCHMD08375	HELIO_01232
OG0004634	SCHMD05432	HELIO_03114
OG0004639	SCHMD11835	HELIO_02889
OG0004643	SCHMD12179	HELIO_11685
OG0004646	SCHMD02650	HELIO_06813
OG0004648	SCHMD22597, SCHMD14009	HELIO_00369
OG0004649	SCHMD11982	HELIO_03519
OG0004651	SCHMD12856	HELIO_01360
OG0004655	SCHMD10685	HELIO_05420
OG0004657	SCHMD24003, SCHMD14727	HELIO_01936
OG0004663	SCHMD03596	HELIO_11837
OG0004666	SCHMD15089	HELIO_08353
OG0004669	SCHMD05517	HELIO_09536
OG0004670	SCHMD20695, SCHMD17163	HELIO_02134
OG0004671	SCHMD02955, SCHMD02956, SCHMD04859	HELIO_07461
OG0004673	SCHMD12584	HELIO_08420
OG0004674	SCHMD03223	HELIO_03310
OG0004675	SCHMD07033	HELIO_01458
OG0004678	SCHMD09572, SCHMD22384	HELIO_04212
OG0004681	SCHMD05397	HELIO_02279
OG0004682	SCHMD08178	HELIO_10128
OG0004683	SCHMD10878	HELIO_11352
OG0004684	SCHMD04346	HELIO_03586
OG0004685	SCHMD09955	HELIO_10246, HELIO_10245
OG0004687	SCHMD23153, SCHMD15300	HELIO_08862
OG0004688	SCHMD09484, SCHMD08993	HELIO_02857
OG0004689	SCHMD04465	HELIO_02078
OG0004690	SCHMD05174, SCHMD08403, SCHMD10045, SCHMD24330, SCHMD08404	HELIO_09683
OG0004691	SCHMD29540, SCHMD09521, SCHMD09522	HELIO_08399
OG0004694	SCHMD19141, SCHMD23931	HELIO_00653
OG0004696	SCHMD21643	HELIO_00504
OG0004697	SCHMD17021	HELIO_04340
OG0004699	SCHMD06447	HELIO_08731
OG0004703	SCHMD00518, SCHMD00513, SCHMD00519, SCHMD19474	HELIO_04914
OG0004704	SCHMD02724	HELIO_01766
OG0004705	SCHMD06298	HELIO_04709
OG0004708	SCHMD08019	HELIO_11900
OG0004711	SCHMD14637	HELIO_02943
OG0004728	SCHMD02271	HELIO_00269
OG0004730	SCHMD19530	HELIO_01714
OG0004731	SCHMD03298	HELIO_02044
OG0004736	SCHMD16289	HELIO_08313
OG0004738	SCHMD29258	HELIO_07530
OG0004740	SCHMD00456	HELIO_09419
OG0004743	SCHMD01142	HELIO_00353
OG0004744	SCHMD15430, SCHMD15429	HELIO_08063
OG0004747	SCHMD15119, SCHMD10662	HELIO_00610
OG0004749	SCHMD27524, SCHMD05320, SCHMD13141	HELIO_03717
OG0004751	SCHMD09867, SCHMD09866	HELIO_12541
OG0004753	SCHMD09681	HELIO_01929
OG0004754	SCHMD12657	HELIO_05829
OG0004756	SCHMD15431	HELIO_08574
OG0004757	SCHMD03519	HELIO_05289
OG0004763	SCHMD15362	HELIO_07164
OG0004764	SCHMD19894, SCHMD17272	HELIO_05384
OG0004765	SCHMD16710, SCHMD04808	HELIO_12222
OG0004766	SCHMD00505	HELIO_04193
OG0004769	SCHMD21299, SCHMD08710, SCHMD20457, SCHMD10055, SCHMD28408, SCHMD18217, SCHMD29298	HELIO_01733
OG0004770	SCHMD28676, SCHMD11354, SCHMD11355, SCHMD10999, SCHMD10105	HELIO_04370
OG0004774	SCHMD08224	HELIO_10117
OG0004775	SCHMD05122	HELIO_03011
OG0004778	SCHMD04830, SCHMD15580	HELIO_06342, HELIO_11189
OG0004784	SCHMD03001	HELIO_10588
OG0004787	SCHMD12301, SCHMD15157, SCHMD12300, SCHMD15158, SCHMD12299	HELIO_11880
OG0004788	SCHMD14805	HELIO_05487
OG0004790	SCHMD28265, SCHMD15986, SCHMD21009	HELIO_09080
OG0004791	SCHMD07589	HELIO_04438
OG0004793	SCHMD27323, SCHMD11844, SCHMD28451, SCHMD21497	HELIO_04702
OG0004794	SCHMD12411, SCHMD08689	HELIO_10483
OG0004795	SCHMD12519	HELIO_04401
OG0004797	SCHMD02596	HELIO_09940
OG0004804	SCHMD02590	HELIO_09510
OG0004805	SCHMD25455, SCHMD17452, SCHMD11458, SCHMD28637	HELIO_08364
OG0004807	SCHMD12027, SCHMD02038, SCHMD03550	HELIO_01224
OG0004808	SCHMD06754	HELIO_09802
OG0004809	SCHMD11312	HELIO_08380
OG0004811	SCHMD04903, SCHMD12545	HELIO_06670
OG0004813	SCHMD09064, SCHMD18661	HELIO_04418
OG0004814	SCHMD13484, SCHMD23295, SCHMD07359	HELIO_10146
OG0004816	SCHMD16530, SCHMD18318	HELIO_09964
OG0004817	SCHMD02143	HELIO_05937
OG0004819	SCHMD02457	HELIO_07897
OG0004820	SCHMD20913, SCHMD20987, SCHMD11759, SCHMD14252, SCHMD20112	HELIO_06487
OG0004822	SCHMD03658	HELIO_06062
OG0004823	SCHMD04427	HELIO_07983
OG0004825	SCHMD01996	HELIO_12252
OG0004826	SCHMD11772, SCHMD08879	HELIO_12537
OG0004828	SCHMD06417	HELIO_11628
OG0004832	SCHMD04947, SCHMD01782	HELIO_09217
OG0004834	SCHMD27086, SCHMD22075	HELIO_03331
OG0004835	SCHMD04785	HELIO_10353
OG0004837	SCHMD13853	HELIO_10521
OG0004838	SCHMD09990	HELIO_06565
OG0004839	SCHMD20877, SCHMD19245	HELIO_10868
OG0004840	SCHMD11491, SCHMD12885, SCHMD20576	HELIO_02085
OG0004841	SCHMD09828, SCHMD26722, SCHMD12393	HELIO_02585
OG0004843	SCHMD08775	HELIO_00834
OG0004848	SCHMD28574, SCHMD09045, SCHMD13087	HELIO_00069
OG0004849	SCHMD21680, SCHMD17383, SCHMD10425	HELIO_05423
OG0004851	SCHMD21554, SCHMD25137	HELIO_09616
OG0004854	SCHMD06398	HELIO_03818
OG0004856	SCHMD03409, SCHMD06660	HELIO_07832
OG0004858	SCHMD28607	HELIO_00650
OG0004859	SCHMD17438	HELIO_01723
OG0004860	SCHMD19929	HELIO_10679
OG0004863	SCHMD07873, SCHMD11135, SCHMD16778, SCHMD25805	HELIO_03006
OG0004864	SCHMD01647	HELIO_00612
OG0004865	SCHMD12030, SCHMD20327	HELIO_10000
OG0004866	SCHMD07232	HELIO_06524
OG0004867	SCHMD21489	HELIO_07092
OG0004869	SCHMD21141	HELIO_02239
OG0004870	SCHMD02199	HELIO_01880
OG0004871	SCHMD08112	HELIO_05857
OG0004874	SCHMD06154	HELIO_08597
OG0004875	SCHMD06197	HELIO_06367
OG0004877	SCHMD17992	HELIO_07852
OG0004879	SCHMD24301, SCHMD03040	HELIO_00955
OG0004880	SCHMD03179	HELIO_05730
OG0004881	SCHMD07531	HELIO_09700
OG0004882	SCHMD14011, SCHMD19843, SCHMD21664, SCHMD29167	HELIO_11618
OG0004883	SCHMD14718, SCHMD10514	HELIO_09764
OG0004884	SCHMD10361	HELIO_04646
OG0004886	SCHMD11132	HELIO_12663
OG0004887	SCHMD01845	HELIO_07078
OG0004889	SCHMD27008	HELIO_00127
OG0004892	SCHMD03240	HELIO_09061
OG0004893	SCHMD12438	HELIO_09946
OG0004895	SCHMD06983, SCHMD03087, SCHMD06984	HELIO_03296
OG0004896	SCHMD23220, SCHMD15681	HELIO_06128
OG0004898	SCHMD08642, SCHMD08952	HELIO_03240
OG0004899	SCHMD03110, SCHMD16519, SCHMD13777	HELIO_05066
OG0004900	SCHMD16292	HELIO_12225
OG0004902	SCHMD18948	HELIO_00778
OG0004903	SCHMD05175	HELIO_11087
OG0004906	SCHMD23736, SCHMD12156, SCHMD23911	HELIO_11147
OG0004907	SCHMD21383	HELIO_07173
OG0004908	SCHMD19263	HELIO_00139
OG0004911	SCHMD04835	HELIO_07544
OG0004913	SCHMD04287	HELIO_03203
OG0004917	SCHMD19944	HELIO_12189
OG0004919	SCHMD06145	HELIO_10921
OG0004922	SCHMD11129	HELIO_01685
OG0004923	SCHMD25456	HELIO_02565
OG0004924	SCHMD01005	HELIO_01952
OG0004927	SCHMD14560	HELIO_02619
OG0004928	SCHMD00158	HELIO_07307
OG0004929	SCHMD00438	HELIO_05264
OG0004930	SCHMD20532, SCHMD11478, SCHMD05223	HELIO_04712
OG0004931	SCHMD05705	HELIO_03708
OG0004932	SCHMD10077, SCHMD21150	HELIO_07987
OG0004935	SCHMD12789	HELIO_10326
OG0004939	SCHMD02451, SCHMD08680	HELIO_07398
OG0004940	SCHMD16274, SCHMD13330	HELIO_00273
OG0004941	SCHMD02800	HELIO_05073
OG0004944	SCHMD12602	HELIO_03756
OG0004945	SCHMD22822	HELIO_06681
OG0004946	SCHMD21559, SCHMD28963, SCHMD25055	HELIO_11986
OG0004949	SCHMD07060	HELIO_02589
OG0004950	SCHMD15994	HELIO_12029
OG0004951	SCHMD08268	HELIO_00782
OG0004952	SCHMD04799	HELIO_07510
OG0004954	SCHMD11745	HELIO_00661
OG0004956	SCHMD26121, SCHMD26587, SCHMD22027, SCHMD26122	HELIO_01327
OG0004960	SCHMD08535	HELIO_01905
OG0004961	SCHMD06846	HELIO_08946, HELIO_08945
OG0004962	SCHMD01501	HELIO_08746
OG0004963	SCHMD23165, SCHMD03796	HELIO_03790
OG0004964	SCHMD14551	HELIO_08341
OG0004965	SCHMD03325	HELIO_04859
OG0004971	SCHMD11504	HELIO_11333
OG0004972	SCHMD04428, SCHMD03056	HELIO_04464
OG0004973	SCHMD02928, SCHMD02929, SCHMD07664	HELIO_05536
OG0004975	SCHMD16508, SCHMD27886	HELIO_10270
OG0004976	SCHMD07971, SCHMD08301	HELIO_01915
OG0004977	SCHMD07667	HELIO_09387
OG0004979	SCHMD05958, SCHMD29649	HELIO_00535
OG0004980	SCHMD05222	HELIO_11727
OG0004981	SCHMD07697	HELIO_00009
OG0004982	SCHMD05427	HELIO_02000
OG0004985	SCHMD07642	HELIO_04047
OG0004986	SCHMD20757, SCHMD05474	HELIO_12245
OG0004988	SCHMD02346	HELIO_09379
OG0004989	SCHMD07783	HELIO_10003
OG0004999	SCHMD00583	HELIO_10797
OG0005000	SCHMD05303	HELIO_00957
OG0005002	SCHMD03211	HELIO_00270
OG0005003	SCHMD17130, SCHMD16608	HELIO_12173
OG0005005	SCHMD02232	HELIO_12196
OG0005006	SCHMD13689, SCHMD15401	HELIO_11768
OG0005008	SCHMD11431	HELIO_11090
OG0005009	SCHMD10866, SCHMD06406, SCHMD13004	HELIO_08064
OG0005013	SCHMD29249	HELIO_11789
OG0005014	SCHMD05034	HELIO_08846
OG0005038	SCHMD01410	HELIO_08881
OG0005040	SCHMD01329	HELIO_03252
OG0005044	SCHMD19810	HELIO_11709
OG0005045	SCHMD01798	HELIO_00283
OG0005047	SCHMD04128	HELIO_00479
OG0005048	SCHMD09382	HELIO_11538
OG0005050	SCHMD13569, SCHMD16601	HELIO_02201
OG0005053	SCHMD17693	HELIO_06875
OG0005054	SCHMD05128, SCHMD05129	HELIO_00874
OG0005057	SCHMD10227	HELIO_11960
OG0005059	SCHMD24138	HELIO_07564
OG0005062	SCHMD01700	HELIO_06933
OG0005064	SCHMD10553, SCHMD11876, SCHMD13247	HELIO_09180
OG0005071	SCHMD05145	HELIO_07733
OG0005072	SCHMD07382	HELIO_07254
OG0005073	SCHMD20560	HELIO_01773
OG0005076	SCHMD18341	HELIO_03009
OG0005079	SCHMD21782, SCHMD08270	HELIO_05403
OG0005081	SCHMD07968	HELIO_10431
OG0005082	SCHMD02375	HELIO_03627
OG0005083	SCHMD00808	HELIO_09753
OG0005084	SCHMD06621	HELIO_04922
OG0005086	SCHMD07135	HELIO_12467
OG0005087	SCHMD04210	HELIO_03767
OG0005088	SCHMD00106	HELIO_03847
OG0005089	SCHMD02522	HELIO_03232
OG0005090	SCHMD24306, SCHMD17983, SCHMD19241	HELIO_07695
OG0005092	SCHMD08070	HELIO_10004
OG0005095	SCHMD09142, SCHMD20356	HELIO_02872
OG0005096	SCHMD12701, SCHMD22213	HELIO_05731
OG0005098	SCHMD01756	HELIO_12132
OG0005100	SCHMD09835	HELIO_05545
OG0005105	SCHMD10932	HELIO_09063
OG0005106	SCHMD05434	HELIO_00174
OG0005109	SCHMD29484	HELIO_06364
OG0005110	SCHMD02795	HELIO_07929
OG0005111	SCHMD15543, SCHMD03637	HELIO_00407
OG0005112	SCHMD09089, SCHMD05724, SCHMD27850	HELIO_12392
OG0005119	SCHMD25512	HELIO_06477
OG0005120	SCHMD08539	HELIO_06478
OG0005121	SCHMD08386	HELIO_07490
OG0005124	SCHMD19577	HELIO_09426
OG0005130	SCHMD26291, SCHMD12198	HELIO_07663
OG0005131	SCHMD03582, SCHMD03579, SCHMD03580	HELIO_06662
OG0005132	SCHMD06276	HELIO_06276
OG0005135	SCHMD01310	HELIO_04956
OG0005136	SCHMD20384, SCHMD00189, SCHMD12163, SCHMD18589, SCHMD20383	HELIO_03710
OG0005137	SCHMD07255, SCHMD05019, SCHMD05021, SCHMD06206	HELIO_12256
OG0005139	SCHMD04022	HELIO_08485
OG0005140	SCHMD10665	HELIO_06865
OG0005141	SCHMD25686, SCHMD24271, SCHMD27094, SCHMD25244, SCHMD25243	HELIO_11205
OG0005142	SCHMD05971	HELIO_08045
OG0005143	SCHMD12861, SCHMD10599	HELIO_09545
OG0005144	SCHMD07235	HELIO_08022
OG0005145	SCHMD04144	HELIO_09157
OG0005146	SCHMD29816	HELIO_10854
OG0005149	SCHMD06219	HELIO_11654
OG0005151	SCHMD28665, SCHMD29534	HELIO_08645
OG0005154	SCHMD00118	HELIO_07276
OG0005155	SCHMD06441	HELIO_11097
OG0005156	SCHMD09812	HELIO_08797
OG0005157	SCHMD08161	HELIO_00904
OG0005158	SCHMD06175, SCHMD03965	HELIO_07792
OG0005159	SCHMD27256, SCHMD08517	HELIO_03189
OG0005168	SCHMD04735	HELIO_01751
OG0005169	SCHMD15964, SCHMD17733	HELIO_04343
OG0005172	SCHMD00033	HELIO_03955
OG0005175	SCHMD19207, SCHMD24072, SCHMD23126	HELIO_00780
OG0005179	SCHMD10255	HELIO_06111
OG0005180	SCHMD24708, SCHMD24496, SCHMD07254	HELIO_06975
OG0005182	SCHMD09062	HELIO_06479
OG0005183	SCHMD09747	HELIO_02806
OG0005184	SCHMD11344, SCHMD27380	HELIO_00770
OG0005186	SCHMD29849	HELIO_07997
OG0005187	SCHMD09837	HELIO_07825
OG0005189	SCHMD17679	HELIO_09003
OG0005189	SCHMD17680, SCHMD17681	HELIO_02759
OG0005191	SCHMD28673, SCHMD08050	HELIO_04472, HELIO_12152
OG0005197	SCHMD20686, SCHMD21563, SCHMD19477, SCHMD25851	HELIO_04130
OG0005199	SCHMD14063, SCHMD09600	HELIO_04408
OG0005200	SCHMD16396	HELIO_05628
OG0005201	SCHMD23946	HELIO_00986
OG0005202	SCHMD22358, SCHMD11140, SCHMD01714, SCHMD03356	HELIO_00823
OG0005204	SCHMD03898	HELIO_02257
OG0005205	SCHMD05833	HELIO_09166
OG0005206	SCHMD05352	HELIO_00103
OG0005207	SCHMD02988, SCHMD02985	HELIO_01768
OG0005207	SCHMD02984	HELIO_05809
OG0005209	SCHMD22224, SCHMD09481	HELIO_08974
OG0005211	SCHMD16564, SCHMD09722	HELIO_02192
OG0005212	SCHMD21052, SCHMD21053, SCHMD20624	HELIO_11385
OG0005214	SCHMD22419	HELIO_08695, HELIO_08696
OG0005215	SCHMD19622	HELIO_08665
OG0005217	SCHMD01812	HELIO_07358
OG0005218	SCHMD04853	HELIO_01874
OG0005221	SCHMD22455	HELIO_12033
OG0005222	SCHMD02749	HELIO_11738
OG0005224	SCHMD00054, SCHMD12667, SCHMD14422	HELIO_12119
OG0005228	SCHMD07535	HELIO_05235
OG0005230	SCHMD02282	HELIO_10429
OG0005232	SCHMD28252, SCHMD08336	HELIO_03764, HELIO_06511
OG0005233	SCHMD02641	HELIO_11325
OG0005234	SCHMD15265	HELIO_06720
OG0005237	SCHMD13955, SCHMD13956	HELIO_12667
OG0005238	SCHMD01752, SCHMD04129	HELIO_08810
OG0005239	SCHMD19406	HELIO_01800
OG0005240	SCHMD07948	HELIO_07718
OG0005242	SCHMD03436	HELIO_04255
OG0005245	SCHMD18525	HELIO_12126
OG0005246	SCHMD05612	HELIO_10023
OG0005247	SCHMD07196	HELIO_03585
OG0005249	SCHMD11873	HELIO_09091
OG0005250	SCHMD25562	HELIO_11964
OG0005253	SCHMD08303	HELIO_08516
OG0005254	SCHMD11037	HELIO_11756
OG0005256	SCHMD06861, SCHMD25416, SCHMD22989	HELIO_03816
OG0005257	SCHMD16491, SCHMD16492, SCHMD16490	HELIO_12651
OG0005259	SCHMD00463	HELIO_05855
OG0005261	SCHMD17094, SCHMD16953	HELIO_01034
OG0005262	SCHMD09724, SCHMD09723	HELIO_01811
OG0005264	SCHMD21690	HELIO_03632
OG0005267	SCHMD05485, SCHMD21413	HELIO_12160
OG0005268	SCHMD03385	HELIO_02601
OG0005269	SCHMD02017	HELIO_01373
OG0005270	SCHMD22449	HELIO_06330
OG0005273	SCHMD04729	HELIO_05543
OG0005274	SCHMD14072	HELIO_06856
OG0005275	SCHMD11538, SCHMD09516, SCHMD09517	HELIO_00836
OG0005276	SCHMD12186	HELIO_06790
OG0005279	SCHMD21196, SCHMD21859	HELIO_10579
OG0005281	SCHMD01191	HELIO_12345
OG0005285	SCHMD04425	HELIO_08821
OG0005286	SCHMD06916	HELIO_08675
OG0005287	SCHMD00449	HELIO_06450
OG0005288	SCHMD14045, SCHMD19865, SCHMD28895	HELIO_09112
OG0005289	SCHMD11517, SCHMD17216	HELIO_02712
OG0005291	SCHMD04594	HELIO_11671
OG0005292	SCHMD02918	HELIO_09153
OG0005293	SCHMD14041	HELIO_02688
OG0005294	SCHMD09577	HELIO_02763
OG0005297	SCHMD29786	HELIO_04916
OG0005298	SCHMD16478, SCHMD05913	HELIO_05115
OG0005300	SCHMD22874	HELIO_08983
OG0005301	SCHMD28343, SCHMD24349, SCHMD27045	HELIO_05934
OG0005303	SCHMD07747	HELIO_04042
OG0005304	SCHMD18268, SCHMD22012	HELIO_10382
OG0005305	SCHMD25033	HELIO_02967
OG0005310	SCHMD05781, SCHMD04067	HELIO_01859
OG0005312	SCHMD13402	HELIO_02639, HELIO_04406
OG0005314	SCHMD13878	HELIO_05050
OG0005315	SCHMD15422, SCHMD12090	HELIO_08433
OG0005316	SCHMD03895, SCHMD05450, SCHMD18694, SCHMD21757, SCHMD25791, SCHMD18477, SCHMD16578	HELIO_01782
OG0005317	SCHMD24584, SCHMD06634	HELIO_03663
OG0005318	SCHMD08168	HELIO_12485
OG0005320	SCHMD14717, SCHMD25664, SCHMD28103, SCHMD15884	HELIO_00325
OG0005321	SCHMD07438	HELIO_04840
OG0005323	SCHMD20703	HELIO_11320
OG0005325	SCHMD07836	HELIO_00875
OG0005326	SCHMD00873	HELIO_11652
OG0005328	SCHMD12840	HELIO_02156
OG0005359	SCHMD19907	HELIO_11700
OG0005362	SCHMD16181	HELIO_09785
OG0005365	SCHMD03138	HELIO_00310
OG0005366	SCHMD02625	HELIO_04540
OG0005370	SCHMD11713	HELIO_01028
OG0005371	SCHMD13317	HELIO_08495
OG0005372	SCHMD05505	HELIO_07438
OG0005374	SCHMD27055	HELIO_10087
OG0005375	SCHMD23930, SCHMD07733	HELIO_01790
OG0005378	SCHMD25676, SCHMD25677, SCHMD12112	HELIO_02107
OG0005381	SCHMD21506	HELIO_10122
OG0005383	SCHMD03478	HELIO_05038, HELIO_09496
OG0005385	SCHMD05272	HELIO_05377
OG0005386	SCHMD16075	HELIO_01140, HELIO_01139
OG0005388	SCHMD22965, SCHMD17417, SCHMD16679, SCHMD13426	HELIO_09722
OG0005389	SCHMD24422, SCHMD26623	HELIO_02229
OG0005390	SCHMD07965	HELIO_07360
OG0005394	SCHMD09419, SCHMD10527	HELIO_01932
OG0005395	SCHMD07024	HELIO_04777
OG0005396	SCHMD28360, SCHMD11764, SCHMD09312	HELIO_03256
OG0005400	SCHMD06513	HELIO_11380
OG0005402	SCHMD01184	HELIO_11168
OG0005403	SCHMD27451, SCHMD20254	HELIO_09292
OG0005404	SCHMD02921	HELIO_11226
OG0005406	SCHMD01895, SCHMD10279	HELIO_10339
OG0005409	SCHMD03070	HELIO_00987
OG0005410	SCHMD11409	HELIO_11636
OG0005413	SCHMD03567	HELIO_09672
OG0005415	SCHMD07610	HELIO_08473
OG0005417	SCHMD00898	HELIO_02576
OG0005419	SCHMD17988, SCHMD03421, SCHMD03423, SCHMD11254	HELIO_02400
OG0005422	SCHMD11485	HELIO_04622
OG0005423	SCHMD05183	HELIO_02170
OG0005426	SCHMD19613	HELIO_04386
OG0005426	SCHMD11852	HELIO_00488, HELIO_04567, HELIO_00487
OG0005427	SCHMD06342	HELIO_07706
OG0005430	SCHMD03862	HELIO_10193
OG0005432	SCHMD12333, SCHMD11358	HELIO_03463
OG0005433	SCHMD02774	HELIO_07260
OG0005434	SCHMD10947	HELIO_02164
OG0005435	SCHMD14136	HELIO_09064
OG0005436	SCHMD06865	HELIO_01299
OG0005437	SCHMD23677, SCHMD26948	HELIO_05520
OG0005439	SCHMD12556	HELIO_07098
