Orthogroup	SCHMD	STRPU_ok
OG0003827	SCHMD03936	STRPU_19325
OG0003828	SCHMD01189, SCHMD27415	STRPU_20403
OG0003831	SCHMD17115	STRPU_05243
OG0003833	SCHMD28965	STRPU_05825, STRPU_05285
OG0003834	SCHMD01451	STRPU_26294, STRPU_26268
OG0003837	SCHMD17615, SCHMD14383, SCHMD10163	STRPU_08087
OG0003838	SCHMD05207	STRPU_05727
OG0003839	SCHMD05702, SCHMD10139	STRPU_19903
OG0003841	SCHMD14946	STRPU_19672, STRPU_19649
OG0003843	SCHMD16158	STRPU_21504
OG0003844	SCHMD09963	STRPU_27219
OG0003845	SCHMD00835	STRPU_14394
OG0003846	SCHMD06517	STRPU_10200
OG0003849	SCHMD10843	STRPU_26764, STRPU_26750
OG0003850	SCHMD24952, SCHMD16801	STRPU_17743
OG0003853	SCHMD14514, SCHMD07343	STRPU_21495, STRPU_21486
OG0003856	SCHMD25122, SCHMD27046, SCHMD07521, SCHMD12531, SCHMD11891	STRPU_09243
OG0003857	SCHMD05301	STRPU_09242
OG0003863	SCHMD02612	STRPU_10014
OG0003865	SCHMD10111	STRPU_25046
OG0003866	SCHMD07937, SCHMD00211	STRPU_17669, STRPU_02253
OG0003868	SCHMD15677	STRPU_19663, STRPU_19655
OG0003869	SCHMD16637, SCHMD28120, SCHMD25926, SCHMD25661	STRPU_00857, STRPU_14063
OG0003871	SCHMD01263	STRPU_08000
OG0003872	SCHMD13742, SCHMD13511	STRPU_14352
OG0003875	SCHMD07244	STRPU_12470
OG0003876	SCHMD06770	STRPU_18481, STRPU_18439
OG0003877	SCHMD08239	STRPU_06336
OG0003878	SCHMD04321	STRPU_22393
OG0003879	SCHMD18366	STRPU_26896
OG0003881	SCHMD06054, SCHMD03369	STRPU_23870, STRPU_23833
OG0003882	SCHMD13622	STRPU_25867
OG0003883	SCHMD24582	STRPU_10088, STRPU_10151
OG0003884	SCHMD04417	STRPU_22886
OG0003885	SCHMD09959	STRPU_07351
OG0003886	SCHMD12038, SCHMD20172, SCHMD12039, SCHMD20171	STRPU_25179
OG0003887	SCHMD20058, SCHMD18207	STRPU_04757
OG0003888	SCHMD05192	STRPU_17913
OG0003889	SCHMD21799	STRPU_08854, STRPU_00968
OG0003892	SCHMD07588	STRPU_01952, STRPU_22793
OG0003894	SCHMD11863	STRPU_20332
OG0003896	SCHMD28716	STRPU_08792
OG0003897	SCHMD20071	STRPU_10680, STRPU_00559
OG0003904	SCHMD00688	STRPU_23136
OG0003906	SCHMD03168	STRPU_26939
OG0003908	SCHMD03608	STRPU_23887
OG0003910	SCHMD16210, SCHMD14670	STRPU_16982
OG0003911	SCHMD20892	STRPU_24667
OG0003912	SCHMD04955	STRPU_26148
OG0003914	SCHMD00070	STRPU_23090
OG0003916	SCHMD05573	STRPU_26241
OG0003917	SCHMD02873	STRPU_04930
OG0003918	SCHMD00222	STRPU_04601
OG0003919	SCHMD16851, SCHMD05912, SCHMD24562, SCHMD24561	STRPU_14836
OG0003920	SCHMD03027	STRPU_17479
OG0003921	SCHMD06689	STRPU_24499
OG0003923	SCHMD25596, SCHMD09715	STRPU_13944, STRPU_13941
OG0003925	SCHMD25912, SCHMD09602	STRPU_11004, STRPU_00344
OG0003926	SCHMD07547, SCHMD26616, SCHMD27475, SCHMD11606	STRPU_10755
OG0003929	SCHMD28985, SCHMD28887, SCHMD11401, SCHMD06539	STRPU_25575
OG0003930	SCHMD03275	STRPU_11790
OG0003931	SCHMD03615	STRPU_08493
OG0003933	SCHMD23983	STRPU_23156
OG0003934	SCHMD00793	STRPU_24564
OG0003936	SCHMD01877	STRPU_26066
OG0003938	SCHMD19197	STRPU_17909
OG0003939	SCHMD05579	STRPU_18436, STRPU_18437, STRPU_18479
OG0003940	SCHMD08843, SCHMD24023, SCHMD25474, SCHMD06407	STRPU_21913
OG0003941	SCHMD07685	STRPU_23753
OG0003944	SCHMD10666	STRPU_26716
OG0003945	SCHMD04737	STRPU_12909
OG0003946	SCHMD19360, SCHMD00465	STRPU_09832
OG0003947	SCHMD06484	STRPU_09926
OG0003950	SCHMD13868, SCHMD23437, SCHMD13869	STRPU_12188
OG0003951	SCHMD04397	STRPU_23993
OG0003953	SCHMD22038	STRPU_05378
OG0003954	SCHMD06088	STRPU_07256, STRPU_07231
OG0003955	SCHMD06589	STRPU_05331
OG0003956	SCHMD07488	STRPU_18464, STRPU_18425
OG0003958	SCHMD13631, SCHMD28091	STRPU_04451
OG0003961	SCHMD04675	STRPU_24706
OG0003963	SCHMD25554, SCHMD11295, SCHMD09659, SCHMD03533, SCHMD15614, SCHMD06790, SCHMD15414, SCHMD24139, SCHMD07934, SCHMD03234, SCHMD11998, SCHMD12725, SCHMD14231, SCHMD10175, SCHMD09814, SCHMD10351, SCHMD15125, SCHMD25013, SCHMD18943, SCHMD09901, SCHMD11186, SCHMD06642, SCHMD26314, SCHMD02136, SCHMD10464, SCHMD12446, SCHMD05220, SCHMD24388, SCHMD01170, SCHMD13959, SCHMD18218, SCHMD00820, SCHMD25703, SCHMD02402	STRPU_07374
OG0003965	SCHMD22279, SCHMD23593, SCHMD11100, SCHMD22031	STRPU_01083, STRPU_24217
OG0003968	SCHMD20971, SCHMD24367	STRPU_02867, STRPU_17095
OG0003969	SCHMD08592	STRPU_21355
OG0003972	SCHMD13668	STRPU_25335
OG0003973	SCHMD06454	STRPU_21229, STRPU_21231
OG0003998	SCHMD17536, SCHMD17537	STRPU_20556
OG0004000	SCHMD05012	STRPU_24949
OG0004002	SCHMD02849	STRPU_21325
OG0004004	SCHMD03887, SCHMD03888	STRPU_16146
OG0004007	SCHMD27653	STRPU_19148
OG0004009	SCHMD12539	STRPU_04637, STRPU_04668
OG0004010	SCHMD11857	STRPU_18499
OG0004012	SCHMD08012, SCHMD16333	STRPU_09870
OG0004015	SCHMD06396	STRPU_18380
OG0004017	SCHMD27630	STRPU_14536
OG0004018	SCHMD09657	STRPU_23298
OG0004020	SCHMD29535, SCHMD26610	STRPU_06472
OG0004021	SCHMD12686	STRPU_14759, STRPU_02563
OG0004023	SCHMD07791	STRPU_25909
OG0004025	SCHMD25773	STRPU_09604, STRPU_09594
OG0004027	SCHMD07935	STRPU_13511
OG0004028	SCHMD03770	STRPU_04568
OG0004029	SCHMD25820	STRPU_13194, STRPU_13195
OG0004030	SCHMD13880, SCHMD26900	STRPU_08815
OG0004032	SCHMD08571	STRPU_06807
OG0004033	SCHMD06585	STRPU_21510
OG0004035	SCHMD24932, SCHMD26490, SCHMD22875, SCHMD15041, SCHMD16000	STRPU_25661
OG0004036	SCHMD07559, SCHMD09846	STRPU_17564, STRPU_17586
OG0004037	SCHMD06653	STRPU_06495
OG0004038	SCHMD08999, SCHMD03883	STRPU_06801
OG0004040	SCHMD09208	STRPU_05771
OG0004041	SCHMD29278, SCHMD13539, SCHMD13540	STRPU_21042
OG0004042	SCHMD14638, SCHMD14606, SCHMD28829, SCHMD17629, SCHMD24833, SCHMD19159, SCHMD11836	STRPU_16694, STRPU_16667
OG0004043	SCHMD00046	STRPU_18032
OG0004044	SCHMD16907	STRPU_24535
OG0004047	SCHMD07813	STRPU_08496
OG0004048	SCHMD05765	STRPU_10205
OG0004051	SCHMD05269, SCHMD18831	STRPU_22150
OG0004052	SCHMD01378	STRPU_23378
OG0004053	SCHMD09663	STRPU_26759, STRPU_26744
OG0004054	SCHMD03170	STRPU_20700
OG0004056	SCHMD06405	STRPU_23719
OG0004059	SCHMD09347, SCHMD09893, SCHMD09894, SCHMD09348, SCHMD09349	STRPU_21348
OG0004060	SCHMD16682, SCHMD21120, SCHMD16351	STRPU_13836
OG0004064	SCHMD03370	STRPU_24939
OG0004065	SCHMD04935	STRPU_11423
OG0004066	SCHMD01420	STRPU_19819, STRPU_19815
OG0004067	SCHMD19651, SCHMD28348, SCHMD27778, SCHMD22879	STRPU_06102
OG0004068	SCHMD04738	STRPU_17877
OG0004069	SCHMD07928	STRPU_23907
OG0004071	SCHMD06667	STRPU_20340
OG0004072	SCHMD07982	STRPU_14126, STRPU_14112
OG0004076	SCHMD19802	STRPU_00594, STRPU_07563
OG0004078	SCHMD08036	STRPU_09343
OG0004079	SCHMD22313, SCHMD19146	STRPU_05743
OG0004080	SCHMD18517	STRPU_13277
OG0004081	SCHMD03804	STRPU_06127
OG0004083	SCHMD05538	STRPU_21744, STRPU_21680
OG0004084	SCHMD13360	STRPU_07666, STRPU_18901
OG0004085	SCHMD20233	STRPU_06109
OG0004087	SCHMD13153, SCHMD13154	STRPU_23491
OG0004090	SCHMD19142	STRPU_24163
OG0004091	SCHMD20986, SCHMD10374	STRPU_19319
OG0004092	SCHMD01973	STRPU_13303
OG0004094	SCHMD10011	STRPU_20262
OG0004096	SCHMD01632	STRPU_20338
OG0004097	SCHMD00017	STRPU_11558
OG0004099	SCHMD07433	STRPU_08317
OG0004100	SCHMD16101, SCHMD17395, SCHMD01145	STRPU_23805
OG0004101	SCHMD01669	STRPU_24073
OG0004102	SCHMD16352	STRPU_09962, STRPU_09983
OG0004103	SCHMD06708, SCHMD03618	STRPU_24486, STRPU_24316
OG0004105	SCHMD08794, SCHMD16310	STRPU_24009
OG0004106	SCHMD07276, SCHMD19640	STRPU_11447
OG0004107	SCHMD01035	STRPU_03930
OG0004108	SCHMD06834	STRPU_08376
OG0004110	SCHMD03573	STRPU_02810
OG0004112	SCHMD04301	STRPU_27382, STRPU_27383
OG0004113	SCHMD09954, SCHMD11157	STRPU_23577
OG0004114	SCHMD11428	STRPU_20826
OG0004115	SCHMD08639	STRPU_00175
OG0004116	SCHMD22991, SCHMD19169	STRPU_03821, STRPU_03835
OG0004119	SCHMD24339, SCHMD11856	STRPU_25283
OG0004120	SCHMD02931	STRPU_04036
OG0004121	SCHMD00644	STRPU_10753
OG0004122	SCHMD09920	STRPU_20119, STRPU_20098
OG0004123	SCHMD24840	STRPU_24495
OG0004124	SCHMD09788	STRPU_07572
OG0004125	SCHMD03017	STRPU_08132
OG0004126	SCHMD18874, SCHMD24485, SCHMD09907, SCHMD21126	STRPU_03872
OG0004127	SCHMD14115	STRPU_00575, STRPU_07543
OG0004130	SCHMD26247, SCHMD12578, SCHMD28132	STRPU_16002
OG0004133	SCHMD08788	STRPU_07007
OG0004134	SCHMD18880, SCHMD19479, SCHMD15281, SCHMD12962	STRPU_10399
OG0004136	SCHMD21074, SCHMD14863	STRPU_18932
OG0004137	SCHMD09676	STRPU_26642
OG0004138	SCHMD22277, SCHMD19287, SCHMD22278, SCHMD23252	STRPU_17076
OG0004140	SCHMD01399	STRPU_25703, STRPU_25684
OG0004142	SCHMD08558	STRPU_22286
OG0004144	SCHMD02257, SCHMD25096, SCHMD15057	STRPU_13998
OG0004145	SCHMD20449, SCHMD23522, SCHMD01552	STRPU_21032
OG0004147	SCHMD09010	STRPU_22168, STRPU_22175
OG0004148	SCHMD06808	STRPU_13669, STRPU_02401
OG0004150	SCHMD13649	STRPU_17897
OG0004153	SCHMD07819, SCHMD03631	STRPU_04733, STRPU_04726
OG0004154	SCHMD06235	STRPU_23784
OG0004158	SCHMD07419	STRPU_24023, STRPU_02639
OG0004161	SCHMD08136	STRPU_24354
OG0004164	SCHMD24669, SCHMD09145	STRPU_04686
OG0004166	SCHMD16044	STRPU_09733, STRPU_09689
OG0004167	SCHMD10205	STRPU_21156, STRPU_21164
OG0004168	SCHMD09579	STRPU_14329
OG0004169	SCHMD20780	STRPU_08900, STRPU_00919, STRPU_08901, STRPU_08902
OG0004171	SCHMD02047, SCHMD02605, SCHMD02048	STRPU_16148
OG0004176	SCHMD15010	STRPU_05147, STRPU_05071
OG0004178	SCHMD09644, SCHMD15102	STRPU_23007, STRPU_00881
OG0004179	SCHMD00790	STRPU_08384
OG0004181	SCHMD09842	STRPU_05420, STRPU_05421
OG0004186	SCHMD22129	STRPU_21395
OG0004188	SCHMD11027	STRPU_16239, STRPU_16200, STRPU_10934
OG0004190	SCHMD02151, SCHMD21121, SCHMD26044, SCHMD02152, SCHMD02153	STRPU_08808
OG0004198	SCHMD18242	STRPU_22505
OG0004215	SCHMD23456, SCHMD09930	STRPU_14765, STRPU_02559
OG0004216	SCHMD19294, SCHMD21480, SCHMD13603, SCHMD15045	STRPU_26208
OG0004217	SCHMD15443	STRPU_04965
OG0004218	SCHMD25832	STRPU_14308
OG0004219	SCHMD02021	STRPU_24948
OG0004220	SCHMD00817, SCHMD15893, SCHMD24221, SCHMD00816	STRPU_26863
OG0004222	SCHMD02604	STRPU_21148
OG0004223	SCHMD04451	STRPU_24406
OG0004227	SCHMD11794, SCHMD14206	STRPU_11362
OG0004229	SCHMD20367, SCHMD19492	STRPU_04722
OG0004230	SCHMD12329, SCHMD13516	STRPU_03309
OG0004231	SCHMD18343, SCHMD20951	STRPU_26733
OG0004232	SCHMD02245	STRPU_10212
OG0004233	SCHMD23521	STRPU_11044, STRPU_00382
OG0004235	SCHMD00900	STRPU_02171, STRPU_09204, STRPU_02170, STRPU_09201, STRPU_02169, STRPU_09197
OG0004236	SCHMD13419, SCHMD19318	STRPU_20693
OG0004239	SCHMD04162	STRPU_20308
OG0004240	SCHMD15203, SCHMD12624	STRPU_20696
OG0004241	SCHMD20634, SCHMD15365	STRPU_06100
OG0004243	SCHMD02806	STRPU_25021
OG0004244	SCHMD04165	STRPU_22838
OG0004246	SCHMD25240, SCHMD27704	STRPU_22152
OG0004247	SCHMD10596	STRPU_03726
OG0004249	SCHMD22417, SCHMD22418, SCHMD16976	STRPU_05688
OG0004250	SCHMD12623	STRPU_20579
OG0004251	SCHMD08633	STRPU_01202, STRPU_19972, STRPU_19973
OG0004252	SCHMD02811	STRPU_06470, STRPU_06473
OG0004253	SCHMD09205	STRPU_14726
OG0004254	SCHMD07480	STRPU_04154
OG0004255	SCHMD00865	STRPU_11353
OG0004257	SCHMD08129	STRPU_15432
OG0004258	SCHMD13120, SCHMD23840, SCHMD13122	STRPU_05921
OG0004259	SCHMD18232	STRPU_27359
OG0004260	SCHMD23376	STRPU_22106
OG0004261	SCHMD16623	STRPU_25985
OG0004262	SCHMD16537	STRPU_21542
OG0004263	SCHMD09819, SCHMD22299, SCHMD18530, SCHMD18529	STRPU_13850
OG0004265	SCHMD14398	STRPU_26380
OG0004267	SCHMD14468	STRPU_12036
OG0004268	SCHMD24258, SCHMD19847	STRPU_04469
OG0004269	SCHMD06048	STRPU_09466
OG0004270	SCHMD06231	STRPU_27064
OG0004273	SCHMD15470	STRPU_08464
OG0004276	SCHMD07051	STRPU_25263
OG0004278	SCHMD07808	STRPU_26571
OG0004279	SCHMD09109	STRPU_19399
OG0004280	SCHMD24977	STRPU_16617
OG0004287	SCHMD02791	STRPU_20550
OG0004288	SCHMD04750	STRPU_25897
OG0004289	SCHMD10655	STRPU_20972
OG0004291	SCHMD11768, SCHMD11769	STRPU_21078
OG0004292	SCHMD02072	STRPU_18201
OG0004294	SCHMD06402	STRPU_11546
OG0004295	SCHMD05169	STRPU_18784
OG0004296	SCHMD13298	STRPU_04115
OG0004297	SCHMD13807, SCHMD28076, SCHMD24237, SCHMD14756, SCHMD24236	STRPU_20036
OG0004299	SCHMD15087, SCHMD15086	STRPU_05475
OG0004301	SCHMD11559, SCHMD11558, SCHMD21370	STRPU_02519, STRPU_15137
OG0004302	SCHMD08203, SCHMD10637, SCHMD22462	STRPU_14723
OG0004303	SCHMD17944, SCHMD18972	STRPU_06629
OG0004304	SCHMD17338	STRPU_10222
OG0004306	SCHMD09232	STRPU_00569, STRPU_07534
OG0004307	SCHMD20615	STRPU_08356
OG0004308	SCHMD08570	STRPU_17528
OG0004309	SCHMD11977, SCHMD17117	STRPU_11289
OG0004310	SCHMD15088	STRPU_22930
OG0004312	SCHMD10505	STRPU_26183
OG0004316	SCHMD07217	STRPU_16713
OG0004317	SCHMD03544	STRPU_14184
OG0004318	SCHMD07900	STRPU_08553
OG0004321	SCHMD00773, SCHMD22413	STRPU_04553
OG0004322	SCHMD06269, SCHMD13954	STRPU_07127
OG0004324	SCHMD07700	STRPU_24904
OG0004327	SCHMD11268	STRPU_24331, STRPU_05772
OG0004328	SCHMD18966, SCHMD09751	STRPU_24297
OG0004329	SCHMD17260, SCHMD20883, SCHMD17062, SCHMD18927, SCHMD04963	STRPU_09615
OG0004330	SCHMD03763	STRPU_21871
OG0004331	SCHMD28298, SCHMD09132	STRPU_21658, STRPU_21723
OG0004332	SCHMD00454	STRPU_03284, STRPU_03249
OG0004335	SCHMD29412, SCHMD27303, SCHMD29473, SCHMD29279, SCHMD29277	STRPU_05371
OG0004338	SCHMD11859, SCHMD21650, SCHMD20028	STRPU_05398
OG0004341	SCHMD09660, SCHMD01095	STRPU_02059, STRPU_09086
OG0004344	SCHMD12044	STRPU_22062
OG0004347	SCHMD25637, SCHMD11463	STRPU_02516, STRPU_15134
OG0004348	SCHMD00729	STRPU_06508
OG0004350	SCHMD16920, SCHMD07665	STRPU_16900
OG0004351	SCHMD12829	STRPU_10892
OG0004352	SCHMD11224	STRPU_10734
OG0004353	SCHMD21824, SCHMD16507	STRPU_10473
OG0004354	SCHMD15589	STRPU_03448
OG0004356	SCHMD20562, SCHMD06947, SCHMD21754, SCHMD15066, SCHMD01266, SCHMD06886	STRPU_16141, STRPU_16134
OG0004358	SCHMD26102, SCHMD07557	STRPU_23362
OG0004359	SCHMD05503	STRPU_23834, STRPU_23872
OG0004360	SCHMD05210	STRPU_24625
OG0004362	SCHMD14598, SCHMD12685	STRPU_01645, STRPU_11982
OG0004364	SCHMD10178, SCHMD08238, SCHMD20097	STRPU_21818
OG0004365	SCHMD14299	STRPU_21985
OG0004367	SCHMD09384	STRPU_21494, STRPU_21485
OG0004368	SCHMD06787, SCHMD28933	STRPU_19467
OG0004369	SCHMD13900	STRPU_19645, STRPU_19675
OG0004370	SCHMD05486	STRPU_06731
OG0004373	SCHMD15692	STRPU_18651
OG0004374	SCHMD08647	STRPU_14956, STRPU_14987
OG0004376	SCHMD24005, SCHMD12717	STRPU_14838
OG0004377	SCHMD00654, SCHMD00288	STRPU_13587, STRPU_01605
OG0004378	SCHMD13186, SCHMD15248	STRPU_14220
OG0004380	SCHMD09830	STRPU_04047
OG0004381	SCHMD03449, SCHMD12586, SCHMD17726, SCHMD12588, SCHMD03448, SCHMD12587, SCHMD17725, SCHMD03446, SCHMD03447	STRPU_27030
OG0004382	SCHMD20602, SCHMD02352	STRPU_26803
OG0004390	SCHMD22900	STRPU_20364
OG0004392	SCHMD01600	STRPU_04849
OG0004393	SCHMD23967, SCHMD19706	STRPU_10284
OG0004394	SCHMD15506	STRPU_05865
OG0004395	SCHMD13388	STRPU_23960, STRPU_23934
OG0004396	SCHMD06052	STRPU_10960
OG0004397	SCHMD22336	STRPU_25491
OG0004398	SCHMD28590, SCHMD27345, SCHMD13804	STRPU_14743
OG0004399	SCHMD04230	STRPU_23354
OG0004401	SCHMD20662, SCHMD11285, SCHMD22919, SCHMD21724, SCHMD27157	STRPU_00105, STRPU_22184
OG0004403	SCHMD15173, SCHMD28843	STRPU_22439
OG0004404	SCHMD02644, SCHMD04995	STRPU_03631
OG0004405	SCHMD05548, SCHMD03220	STRPU_09173, STRPU_02136
OG0004407	SCHMD00293	STRPU_21160, STRPU_21168, STRPU_21169
OG0004408	SCHMD17516	STRPU_06859, STRPU_06855
OG0004409	SCHMD04463	STRPU_21996
OG0004415	SCHMD23101, SCHMD14463	STRPU_13688, STRPU_02388
OG0004417	SCHMD11303	STRPU_19276, STRPU_00411
OG0004418	SCHMD18151, SCHMD12683	STRPU_12510, STRPU_12484
OG0004420	SCHMD21338, SCHMD16051, SCHMD25182	STRPU_11444
OG0004421	SCHMD28625, SCHMD20900	STRPU_23460, STRPU_00982
OG0004422	SCHMD03253	STRPU_27279, STRPU_27262
OG0004423	SCHMD29397	STRPU_07349, STRPU_07348, STRPU_07901, STRPU_07902, STRPU_07928
OG0004424	SCHMD16178, SCHMD07772	STRPU_23668, STRPU_23642
OG0004425	SCHMD11792, SCHMD05073, SCHMD12434	STRPU_24641
OG0004426	SCHMD14134, SCHMD13488	STRPU_20530, STRPU_20532
OG0004459	SCHMD11611	STRPU_09571
OG0004460	SCHMD02836	STRPU_26151
OG0004462	SCHMD02862, SCHMD02861, SCHMD02863	STRPU_06172
OG0004463	SCHMD05430, SCHMD15650, SCHMD15795, SCHMD15649, SCHMD27866	STRPU_15084
OG0004465	SCHMD05636, SCHMD28770, SCHMD13412	STRPU_07028
OG0004467	SCHMD25583	STRPU_15008
OG0004472	SCHMD10150	STRPU_10341
OG0004474	SCHMD16777	STRPU_11443
OG0004479	SCHMD18395, SCHMD16681, SCHMD28653	STRPU_25490
OG0004480	SCHMD08179	STRPU_03305
OG0004484	SCHMD05719, SCHMD12798	STRPU_11038, STRPU_00376
OG0004486	SCHMD01167	STRPU_25549, STRPU_00815
OG0004487	SCHMD27932, SCHMD25838, SCHMD24442, SCHMD16447	STRPU_05739
OG0004488	SCHMD26474	STRPU_26430
OG0004489	SCHMD27568, SCHMD15864, SCHMD13491	STRPU_01983, STRPU_22823
OG0004490	SCHMD17389, SCHMD11597	STRPU_10416
OG0004492	SCHMD04733	STRPU_14985, STRPU_14954
OG0004493	SCHMD17846, SCHMD13358	STRPU_17332, STRPU_17354, STRPU_17317
OG0004495	SCHMD01719	STRPU_20165, STRPU_20159
OG0004496	SCHMD26140, SCHMD14189	STRPU_19920
OG0004498	SCHMD04342	STRPU_25250
OG0004499	SCHMD03412, SCHMD12382	STRPU_21553
OG0004500	SCHMD11617	STRPU_07478
OG0004501	SCHMD07977	STRPU_16986
OG0004502	SCHMD05296	STRPU_06181, STRPU_06211, STRPU_06212, STRPU_06185, STRPU_06182
OG0004503	SCHMD16736, SCHMD23538	STRPU_05123, STRPU_05048
OG0004505	SCHMD09314	STRPU_24031, STRPU_02633
OG0004507	SCHMD04748	STRPU_26831
OG0004509	SCHMD17345, SCHMD26727	STRPU_20073, STRPU_19808, STRPU_00760
OG0004510	SCHMD20341	STRPU_05336
OG0004511	SCHMD28314	STRPU_25065
OG0004512	SCHMD07187, SCHMD09103	STRPU_21468
OG0004513	SCHMD00064, SCHMD04110	STRPU_24975
OG0004514	SCHMD05036	STRPU_14566
OG0004515	SCHMD02738	STRPU_09715, STRPU_09759
OG0004516	SCHMD11182, SCHMD05663, SCHMD11181, SCHMD22539	STRPU_15095
OG0004517	SCHMD21774, SCHMD18540, SCHMD24465, SCHMD24464	STRPU_08537
OG0004522	SCHMD23562, SCHMD24073	STRPU_08002
OG0004523	SCHMD00984	STRPU_26732
OG0004526	SCHMD13090	STRPU_19898, STRPU_19872
OG0004529	SCHMD01565	STRPU_24902
OG0004530	SCHMD02115	STRPU_05253, STRPU_05269
OG0004532	SCHMD21409, SCHMD24151	STRPU_09265
OG0004535	SCHMD20791, SCHMD04354, SCHMD12750, SCHMD07827, SCHMD26230	STRPU_20971
OG0004539	SCHMD09009	STRPU_00731, STRPU_20735
OG0004540	SCHMD03408, SCHMD09540	STRPU_24629
OG0004542	SCHMD08621	STRPU_12852, STRPU_12862
OG0004543	SCHMD00021	STRPU_22430
OG0004546	SCHMD10690, SCHMD06743, SCHMD14412	STRPU_20037
OG0004548	SCHMD01586	STRPU_20408
OG0004549	SCHMD23062	STRPU_12502, STRPU_00638, STRPU_12501
OG0004551	SCHMD02466	STRPU_13302
OG0004552	SCHMD05280	STRPU_06150
OG0004554	SCHMD14759, SCHMD27571, SCHMD01446, SCHMD22543	STRPU_16784
OG0004555	SCHMD01126	STRPU_25721
OG0004557	SCHMD10112	STRPU_13516
OG0004558	SCHMD23563	STRPU_00553, STRPU_10690
OG0004559	SCHMD09022	STRPU_01434, STRPU_08736
OG0004564	SCHMD06864, SCHMD16273	STRPU_20730, STRPU_00727
OG0004565	SCHMD06237	STRPU_21813
OG0004567	SCHMD08103	STRPU_24575
OG0004569	SCHMD07227	STRPU_15605, STRPU_02203
OG0004570	SCHMD10693	STRPU_21345
OG0004571	SCHMD00636	STRPU_00500, STRPU_15931
OG0004572	SCHMD00027	STRPU_25507, STRPU_08793
OG0004573	SCHMD24195, SCHMD13279	STRPU_15071
OG0004577	SCHMD27308, SCHMD07121, SCHMD07120	STRPU_26190
OG0004578	SCHMD13522, SCHMD10265	STRPU_19395
OG0004579	SCHMD05858	STRPU_22367
OG0004580	SCHMD24095	STRPU_11267, STRPU_11229
OG0004581	SCHMD06969	STRPU_06299, STRPU_06345
OG0004583	SCHMD18243, SCHMD12573	STRPU_07152
OG0004589	SCHMD07310	STRPU_14409
OG0004590	SCHMD02645, SCHMD02084	STRPU_02506, STRPU_15126
OG0004592	SCHMD21981, SCHMD24746	STRPU_16297, STRPU_16316
OG0004595	SCHMD23529, SCHMD18234	STRPU_22021
OG0004596	SCHMD22207, SCHMD22206	STRPU_15814, STRPU_15861
OG0004599	SCHMD19964	STRPU_22193
OG0004600	SCHMD10479	STRPU_19612, STRPU_19703, STRPU_19613
OG0004602	SCHMD00904	STRPU_02109, STRPU_09139
OG0004603	SCHMD09121, SCHMD04362	STRPU_08936
OG0004605	SCHMD16312, SCHMD16314	STRPU_08470
OG0004606	SCHMD04125, SCHMD12842	STRPU_24552
OG0004607	SCHMD04747	STRPU_15057
OG0004608	SCHMD24531, SCHMD11307	STRPU_21130
OG0004609	SCHMD12031, SCHMD13204	STRPU_14843
OG0004610	SCHMD04931	STRPU_26960
OG0004612	SCHMD00076	STRPU_22551
OG0004613	SCHMD02078	STRPU_23508
OG0004614	SCHMD21793, SCHMD24411	STRPU_21766, STRPU_21702
OG0004616	SCHMD28217	STRPU_24959
OG0004619	SCHMD07738	STRPU_13721
OG0004621	SCHMD02131	STRPU_23746
OG0004622	SCHMD07163	STRPU_25019
OG0004623	SCHMD29595	STRPU_15918
OG0004626	SCHMD11167	STRPU_26240, STRPU_02827
OG0004630	SCHMD19924, SCHMD19158	STRPU_17376
OG0004631	SCHMD23492	STRPU_19286, STRPU_00400
OG0004632	SCHMD10538, SCHMD22511, SCHMD29376	STRPU_22256
OG0004633	SCHMD08375	STRPU_10593
OG0004634	SCHMD05432	STRPU_11068
OG0004635	SCHMD03118	STRPU_03202
OG0004639	SCHMD11835	STRPU_19843
OG0004643	SCHMD12179	STRPU_06998, STRPU_06982
OG0004646	SCHMD02650	STRPU_26956
OG0004648	SCHMD22597, SCHMD14009	STRPU_26366
OG0004649	SCHMD11982	STRPU_14306
OG0004651	SCHMD12856	STRPU_15638
OG0004652	SCHMD09910, SCHMD14465	STRPU_07001, STRPU_06984
OG0004654	SCHMD11590	STRPU_01730, STRPU_16755
OG0004655	SCHMD10685	STRPU_12453
OG0004657	SCHMD24003, SCHMD14727	STRPU_10556
OG0004662	SCHMD23223, SCHMD01585	STRPU_21060, STRPU_20817
OG0004663	SCHMD03596	STRPU_15121, STRPU_02502
OG0004666	SCHMD15089	STRPU_26004
OG0004669	SCHMD05517	STRPU_00267, STRPU_03175
OG0004670	SCHMD20695, SCHMD17163	STRPU_24120, STRPU_24116, STRPU_24111
OG0004671	SCHMD02955, SCHMD02956, SCHMD04859	STRPU_14675
OG0004673	SCHMD12584	STRPU_13830
OG0004674	SCHMD03223	STRPU_19075
OG0004675	SCHMD07033	STRPU_08042
OG0004678	SCHMD09572, SCHMD22384	STRPU_19781, STRPU_00789
OG0004681	SCHMD05397	STRPU_15387
OG0004682	SCHMD08178	STRPU_01134, STRPU_18312
OG0004683	SCHMD10878	STRPU_21453
OG0004684	SCHMD04346	STRPU_20897, STRPU_20861
OG0004685	SCHMD09955	STRPU_14434, STRPU_14451
OG0004687	SCHMD23153, SCHMD15300	STRPU_23891
OG0004688	SCHMD09484, SCHMD08993	STRPU_23968, STRPU_23943
OG0004689	SCHMD04465	STRPU_15579, STRPU_02224
