Orthogroup	SCHMD	LYTVA_ok
OG0004317	SCHMD03544	LYTVA_23919
OG0004318	SCHMD07900	LYTVA_13097
OG0004321	SCHMD00773, SCHMD22413	LYTVA_13173
OG0004322	SCHMD06269, SCHMD13954	LYTVA_23319
OG0004324	SCHMD07700	LYTVA_01961
OG0004327	SCHMD11268	LYTVA_13718
OG0004328	SCHMD18966, SCHMD09751	LYTVA_05322
OG0004329	SCHMD17260, SCHMD20883, SCHMD17062, SCHMD18927, SCHMD04963	LYTVA_10469
OG0004331	SCHMD28298, SCHMD09132	LYTVA_21103
OG0004332	SCHMD00454	LYTVA_13221
OG0004335	SCHMD29412, SCHMD27303, SCHMD29473, SCHMD29279, SCHMD29277	LYTVA_05831
OG0004338	SCHMD11859, SCHMD21650, SCHMD20028	LYTVA_14064
OG0004341	SCHMD09660, SCHMD01095	LYTVA_09511
OG0004348	SCHMD00729	LYTVA_06128
OG0004350	SCHMD16920, SCHMD07665	LYTVA_13333
OG0004351	SCHMD12828	LYTVA_20511
OG0004353	SCHMD21824, SCHMD16507	LYTVA_00606, LYTVA_13736
OG0004354	SCHMD15589	LYTVA_02005
OG0004356	SCHMD20562, SCHMD06947, SCHMD21754, SCHMD15066, SCHMD01266, SCHMD06886	LYTVA_23236
OG0004358	SCHMD26102, SCHMD07557	LYTVA_17523
OG0004359	SCHMD05503	LYTVA_02266
OG0004360	SCHMD05210	LYTVA_09179, LYTVA_28719
OG0004362	SCHMD14598, SCHMD12685	LYTVA_21740
OG0004364	SCHMD10178, SCHMD08238, SCHMD20097	LYTVA_02485
OG0004365	SCHMD14299	LYTVA_05834
OG0004367	SCHMD09384	LYTVA_09396
OG0004368	SCHMD06787, SCHMD28933	LYTVA_06379
OG0004369	SCHMD13900	LYTVA_09883
OG0004370	SCHMD05486	LYTVA_30229
OG0004373	SCHMD15692	LYTVA_12488
OG0004374	SCHMD08647	LYTVA_22107
OG0004377	SCHMD00654, SCHMD00288	LYTVA_23335
OG0004378	SCHMD13186, SCHMD15248	LYTVA_15604
OG0004381	SCHMD03449, SCHMD12586, SCHMD17726, SCHMD12588, SCHMD03448, SCHMD12587, SCHMD17725, SCHMD03446, SCHMD03447	LYTVA_18126
OG0004382	SCHMD20602, SCHMD02352	LYTVA_18561
OG0004390	SCHMD22900	LYTVA_24758
OG0004393	SCHMD23967, SCHMD19706	LYTVA_06799
OG0004394	SCHMD15506	LYTVA_30193, LYTVA_14506
OG0004395	SCHMD13388	LYTVA_18598, LYTVA_13240
OG0004396	SCHMD06052	LYTVA_05452
OG0004397	SCHMD22336	LYTVA_23126
OG0004398	SCHMD28590, SCHMD27345, SCHMD13804	LYTVA_05438
OG0004399	SCHMD04230	LYTVA_18756
OG0004401	SCHMD20662, SCHMD11285, SCHMD22919, SCHMD21724, SCHMD27157	LYTVA_06522
OG0004404	SCHMD02644, SCHMD04995	LYTVA_29981
OG0004405	SCHMD05548, SCHMD03220	LYTVA_16143
OG0004407	SCHMD00293	LYTVA_09960
OG0004409	SCHMD04463	LYTVA_18965
OG0004415	SCHMD23101, SCHMD14463	LYTVA_28761
OG0004417	SCHMD11303	LYTVA_08260
OG0004418	SCHMD18151, SCHMD12683	LYTVA_16592
OG0004420	SCHMD21338, SCHMD16051, SCHMD25182	LYTVA_28762, LYTVA_28354
OG0004421	SCHMD28625, SCHMD20900	LYTVA_21010
OG0004422	SCHMD03253	LYTVA_03079
OG0004422	SCHMD12874	LYTVA_21014
OG0004423	SCHMD29397	LYTVA_27161
OG0004424	SCHMD16178, SCHMD07772	LYTVA_21963
OG0004425	SCHMD11792, SCHMD05073, SCHMD12434	LYTVA_04158
OG0004459	SCHMD11611	LYTVA_10441, LYTVA_04612
OG0004459	SCHMD15720, SCHMD11612	LYTVA_18197
OG0004460	SCHMD02836	LYTVA_05295, LYTVA_29632
OG0004462	SCHMD02862, SCHMD02861, SCHMD02863	LYTVA_20076
OG0004463	SCHMD05430, SCHMD15650, SCHMD15795, SCHMD15649, SCHMD27866	LYTVA_14183
OG0004465	SCHMD05636, SCHMD28770, SCHMD13412	LYTVA_25687, LYTVA_12969
OG0004467	SCHMD25583	LYTVA_29939
OG0004472	SCHMD10150	LYTVA_08562
OG0004474	SCHMD16777	LYTVA_28353
OG0004479	SCHMD18395, SCHMD16681, SCHMD28653	LYTVA_00476, LYTVA_04117, LYTVA_07724
OG0004480	SCHMD08179	LYTVA_24895
OG0004484	SCHMD05719, SCHMD12798	LYTVA_00935
OG0004486	SCHMD01167	LYTVA_17364
OG0004487	SCHMD27932, SCHMD25838, SCHMD24442, SCHMD16447	LYTVA_15851
OG0004490	SCHMD17389, SCHMD11597	LYTVA_28558
OG0004493	SCHMD17846, SCHMD13358	LYTVA_27458
OG0004495	SCHMD01719	LYTVA_01540
OG0004496	SCHMD26140, SCHMD14189	LYTVA_14373
OG0004497	SCHMD08729, SCHMD08728	LYTVA_03405
OG0004498	SCHMD04342	LYTVA_12145, LYTVA_00159, LYTVA_28363
OG0004499	SCHMD03412, SCHMD12382	LYTVA_06920, LYTVA_10034
OG0004500	SCHMD11617	LYTVA_20358
OG0004503	SCHMD16736, SCHMD23538	LYTVA_09532, LYTVA_13945
OG0004505	SCHMD09314	LYTVA_20170
OG0004507	SCHMD04748	LYTVA_06354, LYTVA_26743
OG0004509	SCHMD17345, SCHMD26727	LYTVA_02030, LYTVA_02021, LYTVA_16763
OG0004510	SCHMD20341	LYTVA_04427, LYTVA_04417
OG0004512	SCHMD07187, SCHMD09103	LYTVA_20700
OG0004513	SCHMD00064, SCHMD04110	LYTVA_19138
OG0004514	SCHMD05036	LYTVA_16044
OG0004515	SCHMD02738	LYTVA_29185, LYTVA_17033
OG0004516	SCHMD11182, SCHMD05663, SCHMD11181, SCHMD22539	LYTVA_27324, LYTVA_16585
OG0004522	SCHMD23562, SCHMD24073	LYTVA_23507
OG0004523	SCHMD00984	LYTVA_02111
OG0004529	SCHMD01565	LYTVA_01959
OG0004530	SCHMD02115	LYTVA_11116, LYTVA_17848
OG0004532	SCHMD21409, SCHMD24151	LYTVA_16802
OG0004535	SCHMD20791, SCHMD04354, SCHMD12750, SCHMD07827, SCHMD26230	LYTVA_01326
OG0004539	SCHMD09009	LYTVA_28625
OG0004540	SCHMD03408, SCHMD09540	LYTVA_07398
OG0004542	SCHMD08621	LYTVA_17843
OG0004543	SCHMD00021	LYTVA_02542, LYTVA_13630, LYTVA_13629, LYTVA_27820
OG0004546	SCHMD10690, SCHMD06743, SCHMD14412	LYTVA_26469
OG0004548	SCHMD01586	LYTVA_04949, LYTVA_13430
OG0004549	SCHMD23062	LYTVA_16594, LYTVA_00310
OG0004552	SCHMD05280	LYTVA_27213
OG0004553	SCHMD05077	LYTVA_11543, LYTVA_25544
OG0004554	SCHMD14759, SCHMD27571, SCHMD01446, SCHMD22543	LYTVA_17490
OG0004555	SCHMD01126	LYTVA_03872
OG0004557	SCHMD10112	LYTVA_02192
OG0004558	SCHMD23563	LYTVA_11113
OG0004564	SCHMD06864, SCHMD16273	LYTVA_29664
OG0004565	SCHMD06237	LYTVA_02489
OG0004567	SCHMD08103	LYTVA_18454
OG0004569	SCHMD07227	LYTVA_09982
OG0004570	SCHMD10693	LYTVA_13935
OG0004571	SCHMD00636	LYTVA_14576
OG0004572	SCHMD00027	LYTVA_23087
OG0004573	SCHMD24195, SCHMD13279	LYTVA_17192, LYTVA_07834
OG0004577	SCHMD27308, SCHMD07121, SCHMD07120	LYTVA_11608
OG0004578	SCHMD13522, SCHMD10265	LYTVA_26903
OG0004579	SCHMD05858	LYTVA_18859
OG0004580	SCHMD24095	LYTVA_15191
OG0004581	SCHMD06969	LYTVA_28885
OG0004583	SCHMD18243, SCHMD12573	LYTVA_15816
OG0004589	SCHMD07310	LYTVA_09509
OG0004590	SCHMD02645, SCHMD02084	LYTVA_05932
OG0004592	SCHMD21981, SCHMD24746	LYTVA_02889
OG0004596	SCHMD22207, SCHMD22206	LYTVA_23208
OG0004599	SCHMD19964	LYTVA_22073
OG0004600	SCHMD10479	LYTVA_05795
OG0004602	SCHMD00904	LYTVA_07552, LYTVA_23290
OG0004603	SCHMD09121, SCHMD04362	LYTVA_15394
OG0004605	SCHMD16312, SCHMD16314	LYTVA_22511
OG0004607	SCHMD04747	LYTVA_06730
OG0004608	SCHMD24531, SCHMD11307	LYTVA_13193, LYTVA_15038
OG0004609	SCHMD12031, SCHMD13204	LYTVA_25027
OG0004610	SCHMD04931	LYTVA_15593
OG0004612	SCHMD00077, SCHMD00078, SCHMD00076	LYTVA_14652
OG0004613	SCHMD02078	LYTVA_16660
OG0004614	SCHMD21793, SCHMD24411	LYTVA_20720, LYTVA_20719
OG0004616	SCHMD28217	LYTVA_00918
OG0004619	SCHMD07738	LYTVA_04247
OG0004621	SCHMD02131	LYTVA_28481
OG0004622	SCHMD07163	LYTVA_09479
OG0004623	SCHMD29595	LYTVA_10953
OG0004626	SCHMD11167	LYTVA_13913
OG0004626	SCHMD21056, SCHMD25126	LYTVA_09916
OG0004630	SCHMD19924, SCHMD19158	LYTVA_20130
OG0004631	SCHMD23492	LYTVA_01130
OG0004632	SCHMD10538, SCHMD22511, SCHMD29376	LYTVA_23166
OG0004633	SCHMD08375	LYTVA_19530
OG0004634	SCHMD05432	LYTVA_18328, LYTVA_15495
OG0004635	SCHMD03118	LYTVA_00293, LYTVA_15165
OG0004639	SCHMD11835	LYTVA_06644, LYTVA_25887
OG0004646	SCHMD02650	LYTVA_07777
OG0004648	SCHMD22597, SCHMD14009	LYTVA_03524
OG0004649	SCHMD11982	LYTVA_10236
OG0004651	SCHMD12856	LYTVA_06969, LYTVA_00062
OG0004652	SCHMD09910, SCHMD14465	LYTVA_27671
OG0004654	SCHMD11590	LYTVA_21675
OG0004655	SCHMD10685	LYTVA_08466
OG0004657	SCHMD24003, SCHMD14727	LYTVA_18672
OG0004662	SCHMD23223, SCHMD01585	LYTVA_29731, LYTVA_02690
OG0004663	SCHMD03596	LYTVA_05938
OG0004666	SCHMD15089	LYTVA_05075
OG0004671	SCHMD02955, SCHMD02956, SCHMD04859	LYTVA_21221
OG0004673	SCHMD12584	LYTVA_13727
OG0004674	SCHMD03223	LYTVA_04839, LYTVA_28228
OG0004675	SCHMD07033	LYTVA_29989, LYTVA_25113
OG0004678	SCHMD09572, SCHMD22384	LYTVA_19924
OG0004681	SCHMD05397	LYTVA_09470, LYTVA_19889, LYTVA_19888
OG0004682	SCHMD08178	LYTVA_24734
OG0004683	SCHMD10878	LYTVA_20336
OG0004684	SCHMD04346	LYTVA_23257
OG0004685	SCHMD09955	LYTVA_06896
OG0004687	SCHMD23153, SCHMD15300	LYTVA_17898
OG0004688	SCHMD09484, SCHMD08993	LYTVA_12281
OG0004689	SCHMD04465	LYTVA_19241, LYTVA_24022, LYTVA_15222
OG0004690	SCHMD05174, SCHMD08403, SCHMD10045, SCHMD24330, SCHMD08404	LYTVA_02921
OG0004694	SCHMD19141, SCHMD23931	LYTVA_09383
OG0004696	SCHMD21643	LYTVA_04202, LYTVA_07127
OG0004699	SCHMD06447	LYTVA_11171
OG0004700	SCHMD16439	LYTVA_06651
OG0004703	SCHMD00518, SCHMD00513, SCHMD00519, SCHMD19474	LYTVA_20677
OG0004704	SCHMD02724	LYTVA_11241
OG0004705	SCHMD06298	LYTVA_23090, LYTVA_23089
OG0004708	SCHMD08019	LYTVA_09002
OG0004711	SCHMD14637	LYTVA_14580, LYTVA_27491
OG0004728	SCHMD02271	LYTVA_11232, LYTVA_03716
OG0004730	SCHMD19530	LYTVA_14092
OG0004731	SCHMD03298	LYTVA_08845, LYTVA_24480
OG0004736	SCHMD16289	LYTVA_28641, LYTVA_25936
OG0004738	SCHMD29258	LYTVA_08474
OG0004740	SCHMD00456	LYTVA_03548
OG0004743	SCHMD01142	LYTVA_29733, LYTVA_09642, LYTVA_20623
OG0004744	SCHMD15430, SCHMD15429	LYTVA_21730
OG0004747	SCHMD15119, SCHMD10662	LYTVA_23129
OG0004749	SCHMD27524, SCHMD05320, SCHMD13141	LYTVA_25597, LYTVA_15360
OG0004751	SCHMD09867, SCHMD09866	LYTVA_12049
OG0004752	SCHMD13187, SCHMD26487	LYTVA_02105
OG0004753	SCHMD09681	LYTVA_19840
OG0004754	SCHMD12657	LYTVA_17996
OG0004755	SCHMD28318, SCHMD26750, SCHMD14595	LYTVA_22436
OG0004756	SCHMD15431	LYTVA_19213
OG0004757	SCHMD03519	LYTVA_01188
OG0004763	SCHMD15362	LYTVA_05745
OG0004764	SCHMD19894, SCHMD17272	LYTVA_01192, LYTVA_02309
OG0004765	SCHMD16710, SCHMD04808	LYTVA_14721
OG0004766	SCHMD00505	LYTVA_11836
OG0004767	SCHMD00495	LYTVA_09965
OG0004768	SCHMD08416	LYTVA_09373
OG0004769	SCHMD21299, SCHMD08710, SCHMD20457, SCHMD10055, SCHMD28408, SCHMD18217, SCHMD29298	LYTVA_25262
OG0004770	SCHMD28676, SCHMD11354, SCHMD11355, SCHMD10999, SCHMD10105	LYTVA_07797
OG0004772	SCHMD21334, SCHMD23265, SCHMD22042	LYTVA_07934
OG0004774	SCHMD08224	LYTVA_09584, LYTVA_01531
OG0004775	SCHMD05122	LYTVA_06984, LYTVA_15631
OG0004778	SCHMD04830, SCHMD15580	LYTVA_19358, LYTVA_15347, LYTVA_21282, LYTVA_03249
OG0004784	SCHMD03001	LYTVA_22879, LYTVA_05845
OG0004785	SCHMD28279, SCHMD28744, SCHMD08779	LYTVA_15886, LYTVA_26181
OG0004787	SCHMD12301, SCHMD15157, SCHMD12300, SCHMD15158, SCHMD12299	LYTVA_29060
OG0004790	SCHMD28265, SCHMD15986, SCHMD21009	LYTVA_30172
OG0004791	SCHMD07589	LYTVA_25093
OG0004793	SCHMD27323, SCHMD11844, SCHMD28451, SCHMD21497	LYTVA_06904
OG0004794	SCHMD12411, SCHMD08689	LYTVA_22570
OG0004795	SCHMD12519	LYTVA_22825, LYTVA_00644
OG0004796	SCHMD06329	LYTVA_28565, LYTVA_28567, LYTVA_28568
OG0004797	SCHMD02596	LYTVA_04693, LYTVA_15847
OG0004804	SCHMD02590	LYTVA_18832
OG0004805	SCHMD25455, SCHMD17452, SCHMD11458, SCHMD28637	LYTVA_07641
OG0004807	SCHMD12027, SCHMD02038, SCHMD03550	LYTVA_10333
OG0004808	SCHMD06754	LYTVA_29396
OG0004809	SCHMD11312	LYTVA_02808
OG0004811	SCHMD04903, SCHMD12545	LYTVA_15091
OG0004813	SCHMD09064, SCHMD18661	LYTVA_10962
OG0004814	SCHMD13484, SCHMD23295, SCHMD07359	LYTVA_12805
OG0004816	SCHMD16530, SCHMD18318	LYTVA_26235
OG0004817	SCHMD02143	LYTVA_05490, LYTVA_29184
OG0004819	SCHMD02457	LYTVA_19480
OG0004820	SCHMD20913, SCHMD20987, SCHMD11759, SCHMD14252, SCHMD20112	LYTVA_28665
OG0004822	SCHMD03658	LYTVA_26300
OG0004823	SCHMD04427	LYTVA_10717
OG0004825	SCHMD01996	LYTVA_26468
OG0004826	SCHMD11772, SCHMD08879	LYTVA_05311
OG0004828	SCHMD06417	LYTVA_00844, LYTVA_03563
OG0004829	SCHMD15495	LYTVA_23676, LYTVA_16397
OG0004832	SCHMD04947, SCHMD01782	LYTVA_17819
OG0004834	SCHMD27086, SCHMD22075	LYTVA_00863
OG0004838	SCHMD09990	LYTVA_13698
OG0004839	SCHMD20877, SCHMD19245	LYTVA_18652
OG0004840	SCHMD11491, SCHMD12885, SCHMD20576	LYTVA_08791, LYTVA_13386
OG0004841	SCHMD09828, SCHMD26722, SCHMD12393	LYTVA_07534
OG0004843	SCHMD08775	LYTVA_03951
OG0004848	SCHMD28574	LYTVA_14758
OG0004849	SCHMD21680, SCHMD17383, SCHMD10425	LYTVA_06399
OG0004851	SCHMD21554, SCHMD25137	LYTVA_06855
OG0004852	SCHMD04160	LYTVA_12192
OG0004856	SCHMD03409, SCHMD06660	LYTVA_02436
OG0004858	SCHMD05398, SCHMD28607	LYTVA_12887
OG0004860	SCHMD19929	LYTVA_12083
OG0004863	SCHMD07873, SCHMD11135, SCHMD16778, SCHMD25805	LYTVA_24197
OG0004864	SCHMD01647	LYTVA_18864
OG0004865	SCHMD12030, SCHMD20327	LYTVA_13322
OG0004866	SCHMD07232	LYTVA_29240
OG0004867	SCHMD21489	LYTVA_05544
OG0004869	SCHMD21141	LYTVA_27758, LYTVA_11162
OG0004870	SCHMD02199	LYTVA_22280
OG0004871	SCHMD08112	LYTVA_19627
OG0004874	SCHMD06154	LYTVA_25312
OG0004875	SCHMD06197	LYTVA_04305
OG0004877	SCHMD17992	LYTVA_01744
OG0004879	SCHMD24301, SCHMD03040	LYTVA_01845
OG0004880	SCHMD03179	LYTVA_30106
OG0004881	SCHMD07531	LYTVA_12397
OG0004882	SCHMD14011, SCHMD19843, SCHMD21664, SCHMD29167	LYTVA_17242
OG0004883	SCHMD14718, SCHMD10514	LYTVA_03485
OG0004884	SCHMD10361	LYTVA_05315
OG0004886	SCHMD11132	LYTVA_28084, LYTVA_28081
OG0004887	SCHMD01845	LYTVA_16765, LYTVA_23110
OG0004889	SCHMD27008	LYTVA_14001
OG0004891	SCHMD06376, SCHMD01780	LYTVA_17574, LYTVA_21695
OG0004892	SCHMD03240	LYTVA_02152
OG0004893	SCHMD12438	LYTVA_22575
OG0004896	SCHMD23220, SCHMD15681	LYTVA_14134
OG0004897	SCHMD05607, SCHMD11051	LYTVA_04150
OG0004898	SCHMD08642, SCHMD08952	LYTVA_27619
OG0004899	SCHMD03110, SCHMD16519, SCHMD13777	LYTVA_28880
OG0004900	SCHMD16292	LYTVA_26142
OG0004902	SCHMD18948	LYTVA_05303
OG0004903	SCHMD05175	LYTVA_08798
OG0004906	SCHMD23736, SCHMD12156, SCHMD23911	LYTVA_15393
OG0004907	SCHMD21383	LYTVA_12073
OG0004908	SCHMD19263	LYTVA_13379
OG0004911	SCHMD04835	LYTVA_04944
OG0004913	SCHMD04287	LYTVA_03275, LYTVA_09461
OG0004917	SCHMD19944	LYTVA_27783, LYTVA_27787
OG0004919	SCHMD06145	LYTVA_08266
OG0004922	SCHMD11129	LYTVA_07877
OG0004923	SCHMD25456	LYTVA_15555
OG0004924	SCHMD01005	LYTVA_15379
OG0004927	SCHMD14560	LYTVA_08841
OG0004928	SCHMD00158	LYTVA_07781
OG0004929	SCHMD00438	LYTVA_12226
OG0004930	SCHMD20532, SCHMD11478, SCHMD05223	LYTVA_24990
OG0004931	SCHMD05705	LYTVA_29447
OG0004932	SCHMD10077, SCHMD21150	LYTVA_07355
OG0004935	SCHMD12789	LYTVA_06910
OG0004939	SCHMD02451, SCHMD08680	LYTVA_25280
OG0004940	SCHMD16274, SCHMD13330	LYTVA_00861
OG0004941	SCHMD02800	LYTVA_17261
OG0004944	SCHMD12602	LYTVA_18311
OG0004945	SCHMD22822	LYTVA_16335
OG0004946	SCHMD21559, SCHMD28963, SCHMD25055	LYTVA_27839
OG0004949	SCHMD07060	LYTVA_17618, LYTVA_17623
OG0004951	SCHMD08268	LYTVA_25192
OG0004952	SCHMD04799	LYTVA_18703
OG0004954	SCHMD11745	LYTVA_13647
OG0004956	SCHMD26121, SCHMD26587, SCHMD22027, SCHMD26122	LYTVA_28265
OG0004960	SCHMD08535	LYTVA_18431
OG0004961	SCHMD06846	LYTVA_24158
OG0004962	SCHMD01501	LYTVA_20013, LYTVA_11942
OG0004963	SCHMD21217, SCHMD19336	LYTVA_11708
OG0004963	SCHMD23165, SCHMD03796	LYTVA_13526, LYTVA_11711
OG0004964	SCHMD14552	LYTVA_05433
OG0004965	SCHMD03325	LYTVA_16985
OG0004971	SCHMD11504	LYTVA_21886, LYTVA_01157
OG0004972	SCHMD04428, SCHMD03056	LYTVA_08815
OG0004973	SCHMD02928, SCHMD02929, SCHMD07664	LYTVA_24609
OG0004975	SCHMD16508, SCHMD27886	LYTVA_12144
OG0004976	SCHMD07971, SCHMD08301	LYTVA_09782, LYTVA_29015
OG0004977	SCHMD07667	LYTVA_04246
OG0004979	SCHMD05958, SCHMD29649	LYTVA_02189
OG0004980	SCHMD05222	LYTVA_11342
OG0004981	SCHMD07697	LYTVA_04981, LYTVA_04980
OG0004982	SCHMD05427	LYTVA_04774, LYTVA_04776
OG0004985	SCHMD29312, SCHMD07642	LYTVA_23048
OG0004986	SCHMD20757, SCHMD05474	LYTVA_16302
OG0004986	SCHMD17557	LYTVA_16303
OG0004988	SCHMD02346	LYTVA_17216
OG0004989	SCHMD07783	LYTVA_04727, LYTVA_02393
OG0004999	SCHMD00583	LYTVA_17299, LYTVA_00003
OG0005002	SCHMD03211	LYTVA_14355
OG0005003	SCHMD17130, SCHMD16608	LYTVA_29350
OG0005005	SCHMD02232	LYTVA_12098
OG0005006	SCHMD13689, SCHMD15401	LYTVA_24629
OG0005008	SCHMD11431	LYTVA_28932
OG0005009	SCHMD10866, SCHMD06406, SCHMD13004	LYTVA_04586
OG0005011	SCHMD20822	LYTVA_18539
OG0005013	SCHMD29249	LYTVA_06183
OG0005014	SCHMD05034	LYTVA_05362
OG0005038	SCHMD01410	LYTVA_28907
OG0005040	SCHMD01329	LYTVA_23868
OG0005044	SCHMD19810	LYTVA_16439
OG0005045	SCHMD01798	LYTVA_22880
OG0005048	SCHMD09382	LYTVA_00067, LYTVA_16337
OG0005050	SCHMD13569, SCHMD16601	LYTVA_10576
OG0005053	SCHMD17693	LYTVA_28457
OG0005054	SCHMD05128, SCHMD05129	LYTVA_26589, LYTVA_28599
OG0005057	SCHMD10227	LYTVA_22966
OG0005059	SCHMD24138	LYTVA_15242
OG0005062	SCHMD01700	LYTVA_01429, LYTVA_12363
OG0005064	SCHMD10553, SCHMD11876, SCHMD13247	LYTVA_15780
OG0005071	SCHMD05145	LYTVA_25661
OG0005072	SCHMD07382	LYTVA_12699
OG0005073	SCHMD20560	LYTVA_29173, LYTVA_01002
OG0005076	SCHMD18341	LYTVA_24637
OG0005081	SCHMD07968	LYTVA_15839
OG0005082	SCHMD02376	LYTVA_18842
OG0005083	SCHMD05180	LYTVA_19890
OG0005083	SCHMD00808	LYTVA_17325, LYTVA_19891
OG0005084	SCHMD06621	LYTVA_01666
OG0005086	SCHMD07135	LYTVA_19054
OG0005087	SCHMD04210	LYTVA_18921
OG0005088	SCHMD00106	LYTVA_28508
OG0005089	SCHMD02522	LYTVA_04803
OG0005092	SCHMD08070	LYTVA_12997
OG0005095	SCHMD09142, SCHMD20356	LYTVA_14778, LYTVA_12505
OG0005096	SCHMD12701, SCHMD22213	LYTVA_08413
OG0005098	SCHMD01756	LYTVA_28750
OG0005098	SCHMD02907	LYTVA_21333
OG0005100	SCHMD09835	LYTVA_13181
OG0005105	SCHMD10932	LYTVA_20095
OG0005106	SCHMD05434	LYTVA_14257
OG0005108	SCHMD10200	LYTVA_16173
OG0005109	SCHMD29484	LYTVA_26183
OG0005110	SCHMD02795	LYTVA_20182
OG0005111	SCHMD15543, SCHMD03637	LYTVA_07538
OG0005112	SCHMD09089, SCHMD05724, SCHMD27850	LYTVA_12382
OG0005117	SCHMD21251	LYTVA_00508
OG0005119	SCHMD24936, SCHMD28168	LYTVA_23055
OG0005120	SCHMD08539	LYTVA_04561
OG0005121	SCHMD08386	LYTVA_18334
OG0005124	SCHMD19577	LYTVA_11000
OG0005130	SCHMD26291, SCHMD12198	LYTVA_14060
OG0005131	SCHMD03582, SCHMD03579, SCHMD03580	LYTVA_23321
OG0005132	SCHMD06276	LYTVA_21512
OG0005133	SCHMD21788, SCHMD12875, SCHMD16446, SCHMD00385	LYTVA_19014
OG0005135	SCHMD01310	LYTVA_22454
OG0005136	SCHMD20384, SCHMD00189, SCHMD12163, SCHMD18589, SCHMD20383	LYTVA_25965, LYTVA_27902
OG0005137	SCHMD07255, SCHMD05019, SCHMD05021, SCHMD06206	LYTVA_05155
OG0005139	SCHMD04022	LYTVA_16571
OG0005140	SCHMD10665	LYTVA_25461
OG0005141	SCHMD25686, SCHMD24271, SCHMD27094, SCHMD25244, SCHMD25243	LYTVA_08804
OG0005142	SCHMD05971	LYTVA_00109
OG0005143	SCHMD12861, SCHMD10599	LYTVA_19150
OG0005144	SCHMD07235	LYTVA_12742
OG0005145	SCHMD04144	LYTVA_15600
OG0005146	SCHMD29816	LYTVA_15977
OG0005151	SCHMD28665, SCHMD29534	LYTVA_27792
OG0005154	SCHMD00118	LYTVA_05952
OG0005155	SCHMD06441	LYTVA_25167
OG0005157	SCHMD08161	LYTVA_05346, LYTVA_07627
OG0005158	SCHMD06175, SCHMD03965	LYTVA_08038, LYTVA_16647, LYTVA_23862
OG0005159	SCHMD27256, SCHMD08517	LYTVA_21448
OG0005168	SCHMD04735	LYTVA_13195, LYTVA_03102
OG0005169	SCHMD15964, SCHMD17733	LYTVA_07382
OG0005172	SCHMD00033	LYTVA_14234
OG0005174	SCHMD00190	LYTVA_21956
OG0005175	SCHMD19207, SCHMD24072, SCHMD23126	LYTVA_29725
OG0005179	SCHMD10255	LYTVA_10937
OG0005180	SCHMD24708, SCHMD24496, SCHMD07254	LYTVA_01824
OG0005182	SCHMD09062	LYTVA_12487
OG0005183	SCHMD09747	LYTVA_03203
OG0005186	SCHMD29849	LYTVA_20074
OG0005187	SCHMD09837	LYTVA_06957
OG0005189	SCHMD17679	LYTVA_28773
OG0005189	SCHMD17680, SCHMD17681	LYTVA_28763
OG0005191	SCHMD28673, SCHMD08050	LYTVA_16417
OG0005197	SCHMD20686, SCHMD21563, SCHMD19477, SCHMD25851	LYTVA_05888
OG0005200	SCHMD16396	LYTVA_06030
OG0005201	SCHMD23946	LYTVA_29977
OG0005202	SCHMD22358, SCHMD11140, SCHMD01714, SCHMD03356	LYTVA_14588
OG0005204	SCHMD03898	LYTVA_25886
OG0005205	SCHMD05833	LYTVA_15919, LYTVA_05306
OG0005206	SCHMD05352	LYTVA_00889
OG0005207	SCHMD02988, SCHMD02985	LYTVA_22441
OG0005209	SCHMD22224, SCHMD09481	LYTVA_18235
OG0005211	SCHMD16564, SCHMD09722	LYTVA_21649, LYTVA_09121
OG0005212	SCHMD21052, SCHMD21053, SCHMD20624	LYTVA_00382
OG0005214	SCHMD22419	LYTVA_07112
OG0005215	SCHMD19622	LYTVA_11826
OG0005217	SCHMD01812	LYTVA_10436, LYTVA_06021
OG0005218	SCHMD04853	LYTVA_25433
OG0005221	SCHMD22455	LYTVA_19059
OG0005222	SCHMD02749	LYTVA_07525
OG0005223	SCHMD11272	LYTVA_03527
OG0005224	SCHMD00054, SCHMD12667, SCHMD14422	LYTVA_03224
OG0005225	SCHMD12592, SCHMD13372	LYTVA_16819, LYTVA_18486
OG0005228	SCHMD07535	LYTVA_18639, LYTVA_12908
OG0005230	SCHMD02282	LYTVA_07351
OG0005232	SCHMD28252, SCHMD08336	LYTVA_19701
OG0005233	SCHMD02641	LYTVA_12404
OG0005235	SCHMD00308	LYTVA_04092
OG0005237	SCHMD13955, SCHMD13956	LYTVA_08657, LYTVA_05258, LYTVA_08658
OG0005238	SCHMD01752, SCHMD04129	LYTVA_06616
OG0005239	SCHMD19406	LYTVA_26773
OG0005240	SCHMD07948	LYTVA_15443
OG0005242	SCHMD03436	LYTVA_00506
OG0005243	SCHMD01214	LYTVA_21315
OG0005244	SCHMD12116	LYTVA_14000
OG0005245	SCHMD18525	LYTVA_23505
OG0005246	SCHMD05612	LYTVA_15479
OG0005247	SCHMD07196	LYTVA_00342
OG0005249	SCHMD11873	LYTVA_14003
OG0005250	SCHMD25562	LYTVA_23612
OG0005253	SCHMD08303	LYTVA_12700
OG0005254	SCHMD11037	LYTVA_04592
OG0005256	SCHMD06861, SCHMD25416, SCHMD22989	LYTVA_17020
