Orthogroup	SCHMD	ASTMX
OG0003491	SCHMD07566	ASTMX11829, ASTMX07278
OG0003492	SCHMD17580	ASTMX15658, ASTMX07661
OG0003496	SCHMD27149, SCHMD21580, SCHMD24551	ASTMX05843
OG0003497	SCHMD15701, SCHMD24946, SCHMD25015, SCHMD08702	ASTMX09325, ASTMX12800
OG0003498	SCHMD19260	ASTMX01620
OG0003501	SCHMD02847, SCHMD02846	ASTMX02416
OG0003502	SCHMD05683	ASTMX09364
OG0003503	SCHMD28125, SCHMD12916, SCHMD24525, SCHMD15842, SCHMD08484, SCHMD02285	ASTMX22842, ASTMX17335
OG0003504	SCHMD16696, SCHMD18314	ASTMX10105
OG0003505	SCHMD08229, SCHMD08228	ASTMX01106
OG0003508	SCHMD00810	ASTMX08692, ASTMX14664
OG0003509	SCHMD12054	ASTMX20219
OG0003510	SCHMD06295	ASTMX06743, ASTMX00853, ASTMX18796
OG0003511	SCHMD10744	ASTMX12073
OG0003513	SCHMD25986, SCHMD27084	ASTMX12957, ASTMX10424, ASTMX18403
OG0003515	SCHMD16232, SCHMD28533	ASTMX14872, ASTMX08241
OG0003516	SCHMD28216	ASTMX03270
OG0003518	SCHMD05084	ASTMX08720
OG0003519	SCHMD04577	ASTMX21057
OG0003520	SCHMD04339	ASTMX10981
OG0003522	SCHMD02972	ASTMX09932, ASTMX01391
OG0003523	SCHMD11220, SCHMD11219	ASTMX06451, ASTMX09203
OG0003524	SCHMD06675	ASTMX00697
OG0003525	SCHMD26818, SCHMD25303, SCHMD26816	ASTMX03127, ASTMX20265
OG0003527	SCHMD19091, SCHMD14510	ASTMX22759, ASTMX03019
OG0003527	SCHMD28971	ASTMX09189
OG0003528	SCHMD21896, SCHMD26214	ASTMX09805
OG0003530	SCHMD08166	ASTMX05440, ASTMX20430
OG0003531	SCHMD02486	ASTMX16540, ASTMX22221, ASTMX09746, ASTMX04691
OG0003532	SCHMD04373	ASTMX09797
OG0003533	SCHMD29432, SCHMD23787	ASTMX14253
OG0003534	SCHMD19910	ASTMX08453
OG0003539	SCHMD18718, SCHMD20290	ASTMX01615
OG0003543	SCHMD01295, SCHMD04172	ASTMX22680, ASTMX13907
OG0003544	SCHMD22197, SCHMD21841	ASTMX05764, ASTMX12377
OG0003545	SCHMD18885, SCHMD15544	ASTMX22856, ASTMX03639, ASTMX14841
OG0003548	SCHMD25865, SCHMD23815	ASTMX10078, ASTMX20604
OG0003550	SCHMD01327	ASTMX12018, ASTMX00483, ASTMX08669
OG0003551	SCHMD07949	ASTMX14723, ASTMX11606, ASTMX14724, ASTMX04936
OG0003552	SCHMD10623, SCHMD08451	ASTMX04006
OG0003554	SCHMD11710, SCHMD08877	ASTMX10001, ASTMX12094
OG0003555	SCHMD03932	ASTMX06580
OG0003556	SCHMD03452	ASTMX21299, ASTMX01752, ASTMX13732
OG0003557	SCHMD08732	ASTMX07636, ASTMX17680
OG0003557	SCHMD04421	ASTMX22997
OG0003558	SCHMD04257	ASTMX07075, ASTMX08200, ASTMX02922
OG0003561	SCHMD07358	ASTMX09905, ASTMX06185
OG0003562	SCHMD00923	ASTMX19362, ASTMX04310, ASTMX15769
OG0003563	SCHMD07861, SCHMD20547, SCHMD16556, SCHMD03126	ASTMX07743
OG0003564	SCHMD19445, SCHMD14913	ASTMX16336, ASTMX09764, ASTMX04739
OG0003566	SCHMD26756, SCHMD15301	ASTMX09006, ASTMX21630
OG0003567	SCHMD15008, SCHMD04442	ASTMX03625
OG0003568	SCHMD15819	ASTMX14445
OG0003570	SCHMD08962	ASTMX18041
OG0003571	SCHMD27605, SCHMD01118, SCHMD28102	ASTMX18396, ASTMX02624
OG0003573	SCHMD03521	ASTMX17087
OG0003576	SCHMD10669	ASTMX03783
OG0003577	SCHMD10649	ASTMX14615
OG0003579	SCHMD23104, SCHMD29386, SCHMD14562, SCHMD15244	ASTMX18857, ASTMX05928, ASTMX10482
OG0003582	SCHMD12451, SCHMD16671	ASTMX22172, ASTMX05373
OG0003585	SCHMD02146	ASTMX16416, ASTMX11421, ASTMX11923, ASTMX21934, ASTMX05210, ASTMX10762
OG0003597	SCHMD07116	ASTMX03573
OG0003598	SCHMD21244	ASTMX04073
OG0003599	SCHMD21154	ASTMX16957
OG0003600	SCHMD02224	ASTMX00592
OG0003604	SCHMD03287	ASTMX12235, ASTMX18061, ASTMX05055, ASTMX07337
OG0003607	SCHMD18996, SCHMD19067	ASTMX21385
OG0003610	SCHMD10025, SCHMD05007	ASTMX10810
OG0003611	SCHMD06945, SCHMD08561, SCHMD08562, SCHMD06942, SCHMD06944, SCHMD12203, SCHMD25153	ASTMX14877
OG0003612	SCHMD05840	ASTMX21729
OG0003613	SCHMD04176	ASTMX04050, ASTMX18610
OG0003615	SCHMD13214	ASTMX17840, ASTMX02926, ASTMX03022
OG0003617	SCHMD19266, SCHMD24604, SCHMD19682	ASTMX16719
OG0003618	SCHMD03820	ASTMX06136
OG0003619	SCHMD13518, SCHMD08597	ASTMX04527
OG0003620	SCHMD10079, SCHMD29362	ASTMX19184
OG0003622	SCHMD21579, SCHMD21578, SCHMD23632	ASTMX03803, ASTMX18660
OG0003624	SCHMD09571, SCHMD22651	ASTMX19218
OG0003624	SCHMD09569	ASTMX20396
OG0003626	SCHMD06623	ASTMX14928
OG0003627	SCHMD19934, SCHMD24898	ASTMX02831, ASTMX03012
OG0003629	SCHMD03651	ASTMX11707
OG0003630	SCHMD00976, SCHMD01074, SCHMD00979	ASTMX04467
OG0003632	SCHMD28869	ASTMX05268, ASTMX13688, ASTMX16659
OG0003634	SCHMD19789, SCHMD25941, SCHMD27043, SCHMD27044, SCHMD22796, SCHMD23332	ASTMX17751
OG0003635	SCHMD09927	ASTMX01147
OG0003636	SCHMD16813	ASTMX14519
OG0003638	SCHMD08904, SCHMD12994	ASTMX08095, ASTMX09482
OG0003640	SCHMD17587, SCHMD23254, SCHMD22170	ASTMX07846, ASTMX10421
OG0003644	SCHMD03638	ASTMX11204, ASTMX22672
OG0003646	SCHMD07544, SCHMD07543, SCHMD06515	ASTMX07094
OG0003647	SCHMD03661, SCHMD03659	ASTMX03340, ASTMX07786
OG0003649	SCHMD11461	ASTMX04920
OG0003651	SCHMD19273, SCHMD24605	ASTMX06708, ASTMX15249
OG0003652	SCHMD11274	ASTMX06086, ASTMX01201
OG0003653	SCHMD17511, SCHMD11246	ASTMX09844, ASTMX03565, ASTMX07032
OG0003654	SCHMD08972, SCHMD20129, SCHMD08971, SCHMD21219	ASTMX18752, ASTMX06146
OG0003655	SCHMD09541	ASTMX09913, ASTMX17372
OG0003657	SCHMD25752, SCHMD28011	ASTMX05415, ASTMX12030
OG0003658	SCHMD29667	ASTMX21818
OG0003659	SCHMD17601, SCHMD11910, SCHMD20716, SCHMD20715	ASTMX22182, ASTMX21660, ASTMX21661
OG0003661	SCHMD05074, SCHMD11069	ASTMX01047
OG0003661	SCHMD11070	ASTMX01048
OG0003664	SCHMD12084, SCHMD21392	ASTMX22164
OG0003666	SCHMD02137	ASTMX16764, ASTMX03845, ASTMX03113
OG0003668	SCHMD16966	ASTMX06218
OG0003669	SCHMD19438	ASTMX15273
OG0003671	SCHMD11729, SCHMD10695, SCHMD13674	ASTMX16457, ASTMX06659, ASTMX15213
OG0003672	SCHMD06465, SCHMD13496	ASTMX07690
OG0003674	SCHMD19493, SCHMD21241	ASTMX11388
OG0003675	SCHMD10343	ASTMX07427
OG0003676	SCHMD09933	ASTMX13350, ASTMX16755
OG0003678	SCHMD18909	ASTMX03163, ASTMX18968
OG0003679	SCHMD14973	ASTMX00166, ASTMX14038
OG0003682	SCHMD00097	ASTMX07505, ASTMX12895
OG0003685	SCHMD02813	ASTMX07097
OG0003687	SCHMD06543	ASTMX17726, ASTMX07873
OG0003688	SCHMD02218	ASTMX13333
OG0003692	SCHMD07452	ASTMX10000, ASTMX15655
OG0003694	SCHMD01774	ASTMX09722
OG0003695	SCHMD02002	ASTMX03315, ASTMX17201, ASTMX12439
OG0003696	SCHMD10456, SCHMD19979	ASTMX00614
OG0003698	SCHMD04070, SCHMD04069	ASTMX02803, ASTMX17268
OG0003701	SCHMD15850	ASTMX12710
OG0003703	SCHMD03850	ASTMX18566, ASTMX17499
OG0003705	SCHMD16984	ASTMX08013
OG0003706	SCHMD03464, SCHMD03465	ASTMX00898, ASTMX13803
OG0003708	SCHMD13127	ASTMX12297
OG0003710	SCHMD01072	ASTMX20149, ASTMX06151
OG0003712	SCHMD07204, SCHMD01556	ASTMX14325, ASTMX20985
OG0003713	SCHMD09387	ASTMX03846, ASTMX03111
OG0003716	SCHMD16362	ASTMX07172
OG0003717	SCHMD02266	ASTMX04289, ASTMX13919
OG0003718	SCHMD19427, SCHMD27978	ASTMX05446
OG0003720	SCHMD23149, SCHMD11812	ASTMX03119, ASTMX19301
OG0003721	SCHMD06738	ASTMX04642, ASTMX08484, ASTMX22043
OG0003722	SCHMD13809	ASTMX06501, ASTMX11182
OG0003724	SCHMD11616	ASTMX05688
OG0003725	SCHMD27474, SCHMD20596	ASTMX14050, ASTMX18830
OG0003726	SCHMD25016	ASTMX20012
OG0003728	SCHMD02160	ASTMX20243
OG0003729	SCHMD20219, SCHMD24815, SCHMD20218, SCHMD23937	ASTMX05387, ASTMX05386
OG0003731	SCHMD22514	ASTMX18880
OG0003732	SCHMD03760	ASTMX00190
OG0003734	SCHMD00609	ASTMX11186
OG0003736	SCHMD07290, SCHMD09291, SCHMD23683, SCHMD09290	ASTMX06261
OG0003737	SCHMD26875, SCHMD23789	ASTMX03311, ASTMX02075
OG0003739	SCHMD03999	ASTMX15585
OG0003740	SCHMD13948, SCHMD17686	ASTMX16206
OG0003741	SCHMD09441, SCHMD07941	ASTMX19783
OG0003742	SCHMD03803	ASTMX13806, ASTMX00905
OG0003743	SCHMD05330, SCHMD03268	ASTMX18803
OG0003744	SCHMD04258	ASTMX08863, ASTMX05359
OG0003746	SCHMD20571	ASTMX16717, ASTMX17153, ASTMX01456, ASTMX21879, ASTMX09875
OG0003747	SCHMD27381, SCHMD20061	ASTMX18157
OG0003747	SCHMD25018, SCHMD26084, SCHMD17880	ASTMX18158
OG0003749	SCHMD12963	ASTMX08310, ASTMX01524
OG0003750	SCHMD10740, SCHMD21692	ASTMX18029
OG0003751	SCHMD29178, SCHMD29232	ASTMX04007
OG0003753	SCHMD05736	ASTMX14842
OG0003755	SCHMD24630	ASTMX14369, ASTMX22559, ASTMX14368
OG0003756	SCHMD16272, SCHMD09193, SCHMD09560	ASTMX13569, ASTMX10898
OG0003757	SCHMD25168, SCHMD24254, SCHMD29239	ASTMX09893
OG0003758	SCHMD10568	ASTMX20436, ASTMX20437
OG0003759	SCHMD02168	ASTMX21302, ASTMX08728, ASTMX08729
OG0003763	SCHMD15410	ASTMX20292, ASTMX20453
OG0003764	SCHMD03437	ASTMX16449
OG0003766	SCHMD22112, SCHMD16522	ASTMX00690
OG0003767	SCHMD06286	ASTMX00865
OG0003771	SCHMD05134	ASTMX20761, ASTMX17664
OG0003776	SCHMD01854	ASTMX07290, ASTMX16427, ASTMX19488
OG0003777	SCHMD09329, SCHMD03918	ASTMX15587, ASTMX19161, ASTMX01444, ASTMX00836, ASTMX16256
OG0003778	SCHMD06996	ASTMX10296, ASTMX01093
OG0003779	SCHMD15868, SCHMD25797	ASTMX20791
OG0003794	SCHMD05999	ASTMX22594, ASTMX13595, ASTMX15133, ASTMX07244, ASTMX00269
OG0003795	SCHMD22731	ASTMX22459, ASTMX04043
OG0003798	SCHMD13971, SCHMD04164	ASTMX00649, ASTMX05334
OG0003803	SCHMD27722, SCHMD27442	ASTMX15080, ASTMX04008
OG0003806	SCHMD21156	ASTMX21196
OG0003808	SCHMD27875, SCHMD11284	ASTMX12243
OG0003811	SCHMD22928, SCHMD13669	ASTMX11112
OG0003812	SCHMD04985	ASTMX22843, ASTMX06055
OG0003813	SCHMD01244	ASTMX06952, ASTMX11991
OG0003815	SCHMD27290	ASTMX13062
OG0003817	SCHMD04758	ASTMX18647
OG0003818	SCHMD10822, SCHMD17278	ASTMX08224
OG0003821	SCHMD10138	ASTMX15916, ASTMX00789
OG0003825	SCHMD05990	ASTMX23005
OG0003826	SCHMD20348	ASTMX13299
OG0003828	SCHMD01189, SCHMD27415	ASTMX09777
OG0003831	SCHMD17115	ASTMX01621
OG0003833	SCHMD28965	ASTMX08170
OG0003834	SCHMD01451	ASTMX13103, ASTMX02832, ASTMX21677
OG0003837	SCHMD17615, SCHMD14383, SCHMD10163	ASTMX22200
OG0003838	SCHMD05207	ASTMX07568, ASTMX14008
OG0003839	SCHMD05702, SCHMD10139	ASTMX03107
OG0003840	SCHMD12844, SCHMD26426	ASTMX21619, ASTMX10569
OG0003841	SCHMD14946	ASTMX15813
OG0003844	SCHMD09963	ASTMX18569
OG0003845	SCHMD00835	ASTMX21005
OG0003846	SCHMD06517	ASTMX03272, ASTMX13082
OG0003849	SCHMD10843	ASTMX06220, ASTMX00255, ASTMX13365
OG0003850	SCHMD24952, SCHMD16801	ASTMX17827
OG0003852	SCHMD13486	ASTMX13641
OG0003853	SCHMD14514, SCHMD07343	ASTMX06603
OG0003856	SCHMD25122, SCHMD27046, SCHMD07521, SCHMD12531, SCHMD11891	ASTMX11397
OG0003857	SCHMD05301	ASTMX17813
OG0003863	SCHMD02612	ASTMX05791, ASTMX12495
OG0003865	SCHMD10111	ASTMX14765, ASTMX05719
OG0003866	SCHMD07937, SCHMD00211	ASTMX09589
OG0003868	SCHMD15677	ASTMX14524, ASTMX02829
OG0003869	SCHMD16637, SCHMD28120, SCHMD25926, SCHMD25661	ASTMX17801
OG0003872	SCHMD13742, SCHMD13511	ASTMX21986
OG0003875	SCHMD07244	ASTMX20963
OG0003875	SCHMD00813, SCHMD07245, SCHMD07243	ASTMX20964
OG0003876	SCHMD06770	ASTMX14613
OG0003877	SCHMD08239	ASTMX18203
OG0003878	SCHMD04321	ASTMX03060, ASTMX08366, ASTMX15924
OG0003881	SCHMD06054, SCHMD03369	ASTMX17611
OG0003882	SCHMD13622	ASTMX10267
OG0003883	SCHMD24582	ASTMX10075
OG0003884	SCHMD04417	ASTMX15152, ASTMX03561
OG0003885	SCHMD09959	ASTMX08439
OG0003886	SCHMD12038, SCHMD20172, SCHMD12039, SCHMD20171	ASTMX18295
OG0003887	SCHMD20058, SCHMD18207	ASTMX22919
OG0003888	SCHMD05192	ASTMX04862
OG0003892	SCHMD07588	ASTMX02017
OG0003894	SCHMD11863	ASTMX11183
OG0003896	SCHMD28716	ASTMX05002, ASTMX19466, ASTMX14861
OG0003897	SCHMD20071	ASTMX15050
OG0003903	SCHMD29162	ASTMX01642
OG0003904	SCHMD00688	ASTMX18259
OG0003905	SCHMD06967, SCHMD06965	ASTMX16629
OG0003906	SCHMD03168	ASTMX18624
OG0003908	SCHMD10777, SCHMD26725	ASTMX14918
OG0003908	SCHMD03608	ASTMX10495
OG0003909	SCHMD13155, SCHMD19547, SCHMD15096	ASTMX16582
OG0003910	SCHMD16210, SCHMD14670	ASTMX12237
OG0003911	SCHMD17334, SCHMD20892	ASTMX11470
OG0003912	SCHMD04955	ASTMX06396, ASTMX11967, ASTMX02561
OG0003914	SCHMD00070	ASTMX11027
OG0003917	SCHMD02873	ASTMX18206
OG0003917	SCHMD02874	ASTMX22067
OG0003918	SCHMD00222	ASTMX12177, ASTMX18541, ASTMX19758
OG0003919	SCHMD24561	ASTMX12796
OG0003920	SCHMD03027	ASTMX20009
OG0003921	SCHMD06689	ASTMX11734
OG0003923	SCHMD25596, SCHMD09715	ASTMX17099
OG0003925	SCHMD25912, SCHMD09602	ASTMX08709, ASTMX20939
OG0003926	SCHMD07547, SCHMD26616, SCHMD27475, SCHMD11606	ASTMX05523, ASTMX21916, ASTMX05611
OG0003928	SCHMD11506	ASTMX15517
OG0003929	SCHMD28887	ASTMX13853, ASTMX13851
OG0003931	SCHMD03615	ASTMX07722, ASTMX17814
OG0003933	SCHMD23983	ASTMX00968, ASTMX16168
OG0003934	SCHMD00793	ASTMX17687
OG0003936	SCHMD01877	ASTMX10900
OG0003938	SCHMD19197	ASTMX03248
OG0003939	SCHMD05578	ASTMX12659
OG0003939	SCHMD05579	ASTMX12661, ASTMX12660, ASTMX12662, ASTMX12663, ASTMX12658
OG0003940	SCHMD08843, SCHMD24023, SCHMD25474, SCHMD06407	ASTMX18138
OG0003944	SCHMD10666	ASTMX15054, ASTMX15052
OG0003945	SCHMD04737	ASTMX02597, ASTMX09466
OG0003946	SCHMD19360, SCHMD00465	ASTMX13157, ASTMX19007
OG0003947	SCHMD06484	ASTMX14801, ASTMX09966
OG0003949	SCHMD24366, SCHMD04246	ASTMX18736
OG0003950	SCHMD13868, SCHMD23437, SCHMD13869	ASTMX01715, ASTMX21177
OG0003951	SCHMD04397	ASTMX19664, ASTMX19666
OG0003954	SCHMD06088	ASTMX01818, ASTMX14108
OG0003955	SCHMD06589	ASTMX22833
OG0003956	SCHMD07488	ASTMX02372
OG0003958	SCHMD13631, SCHMD28091	ASTMX06633, ASTMX03960, ASTMX14882, ASTMX09284
OG0003961	SCHMD04675	ASTMX03170
OG0003965	SCHMD22279, SCHMD23593, SCHMD11100, SCHMD22031	ASTMX03247, ASTMX20007
OG0003968	SCHMD20971, SCHMD24367	ASTMX11900, ASTMX00066, ASTMX08898, ASTMX22142
OG0003969	SCHMD08592	ASTMX15238
OG0003970	SCHMD00447, SCHMD26048, SCHMD24404, SCHMD05455	ASTMX20410
OG0003972	SCHMD13668	ASTMX06345
OG0003973	SCHMD06454	ASTMX20732, ASTMX00524
OG0003978	SCHMD29717, SCHMD28667, SCHMD05632	ASTMX08297, ASTMX02812, ASTMX13155, ASTMX22836
OG0003998	SCHMD17536, SCHMD17537	ASTMX11579
OG0004000	SCHMD05012	ASTMX20946, ASTMX22466
OG0004004	SCHMD03888	ASTMX06247
OG0004007	SCHMD27653	ASTMX12778, ASTMX11189
OG0004009	SCHMD12539	ASTMX13881, ASTMX02524
OG0004010	SCHMD11857	ASTMX10560
OG0004012	SCHMD08012, SCHMD16333	ASTMX09322
OG0004014	SCHMD17730, SCHMD16988, SCHMD25573	ASTMX14768
OG0004015	SCHMD06396	ASTMX06018
OG0004017	SCHMD27630	ASTMX17823
OG0004018	SCHMD09657	ASTMX08144
OG0004020	SCHMD29535, SCHMD26610	ASTMX06319
OG0004021	SCHMD12686	ASTMX13298
OG0004025	SCHMD25773	ASTMX08612
OG0004027	SCHMD07935	ASTMX15302, ASTMX11055, ASTMX22240
OG0004029	SCHMD25820	ASTMX18232
OG0004030	SCHMD13881	ASTMX21477
OG0004032	SCHMD08571	ASTMX08807, ASTMX00143
OG0004033	SCHMD06585	ASTMX04887, ASTMX02492
OG0004035	SCHMD24932, SCHMD26490, SCHMD22875, SCHMD15041, SCHMD16000	ASTMX14250
OG0004036	SCHMD07559, SCHMD09846	ASTMX09328, ASTMX07011, ASTMX21036
OG0004037	SCHMD06653	ASTMX08758
OG0004038	SCHMD08999, SCHMD03883	ASTMX17922
OG0004040	SCHMD09209	ASTMX21762
OG0004040	SCHMD09210	ASTMX21761
OG0004041	SCHMD29278, SCHMD13539, SCHMD13540	ASTMX18634
OG0004042	SCHMD14638, SCHMD14606, SCHMD28829, SCHMD17629, SCHMD24833, SCHMD19159, SCHMD11836	ASTMX03581
OG0004043	SCHMD00046	ASTMX11048
OG0004044	SCHMD16907	ASTMX16753, ASTMX06545
OG0004047	SCHMD07813	ASTMX17932
OG0004048	SCHMD05765	ASTMX09318, ASTMX01185
OG0004051	SCHMD05269, SCHMD18831	ASTMX16044, ASTMX05416
OG0004052	SCHMD01378	ASTMX04949
OG0004053	SCHMD09663	ASTMX01877
OG0004054	SCHMD03170	ASTMX17729, ASTMX17210
OG0004056	SCHMD06405	ASTMX07252
OG0004059	SCHMD09347, SCHMD09893, SCHMD09894, SCHMD09348, SCHMD09349	ASTMX13060
OG0004060	SCHMD16682, SCHMD21120, SCHMD16351	ASTMX14465
OG0004064	SCHMD03370	ASTMX15012, ASTMX15188
OG0004065	SCHMD04935	ASTMX04796
OG0004067	SCHMD19651, SCHMD28348, SCHMD27778, SCHMD22879	ASTMX11484
OG0004069	SCHMD07928	ASTMX14586
OG0004071	SCHMD06667	ASTMX15749
OG0004072	SCHMD07982	ASTMX10447
OG0004076	SCHMD19802	ASTMX04315
OG0004078	SCHMD08036	ASTMX20669
OG0004079	SCHMD22313, SCHMD19146	ASTMX14875
OG0004080	SCHMD18517	ASTMX05403, ASTMX19661
OG0004081	SCHMD03804	ASTMX22659, ASTMX16927
OG0004083	SCHMD05538	ASTMX04554, ASTMX04555
OG0004084	SCHMD13360	ASTMX11330, ASTMX08178, ASTMX10797
OG0004085	SCHMD20233	ASTMX19501
OG0004087	SCHMD13154	ASTMX10679
OG0004090	SCHMD19142	ASTMX00983, ASTMX04761
OG0004091	SCHMD20986, SCHMD10374	ASTMX08610
OG0004092	SCHMD01973	ASTMX02665, ASTMX15369
OG0004094	SCHMD10011	ASTMX15659
OG0004096	SCHMD01632	ASTMX11756, ASTMX12440
OG0004097	SCHMD00017	ASTMX10694
OG0004099	SCHMD07433	ASTMX10113, ASTMX01415
OG0004100	SCHMD16101, SCHMD17395, SCHMD01145	ASTMX07137, ASTMX02215
OG0004101	SCHMD01669	ASTMX02879
OG0004102	SCHMD16352, SCHMD13995	ASTMX01503
OG0004103	SCHMD06708, SCHMD03618	ASTMX19598
OG0004105	SCHMD08794, SCHMD16310	ASTMX09841, ASTMX14708
OG0004106	SCHMD07276	ASTMX00723
OG0004107	SCHMD18686, SCHMD18424, SCHMD04486	ASTMX07060
OG0004108	SCHMD06834	ASTMX02739
OG0004110	SCHMD03573	ASTMX19810, ASTMX07616
OG0004112	SCHMD04301	ASTMX14225
OG0004114	SCHMD11428	ASTMX09744
OG0004115	SCHMD08639	ASTMX13900
OG0004116	SCHMD22991, SCHMD19169	ASTMX12803
OG0004118	SCHMD14153	ASTMX21133
OG0004119	SCHMD24339, SCHMD11856	ASTMX07078
OG0004120	SCHMD02931	ASTMX06636
OG0004121	SCHMD00644	ASTMX05251, ASTMX12771, ASTMX15858
OG0004122	SCHMD09920	ASTMX14333, ASTMX15081
OG0004123	SCHMD24840	ASTMX10854
OG0004124	SCHMD09788	ASTMX06394, ASTMX08682
OG0004125	SCHMD03017	ASTMX07853
OG0004126	SCHMD18874, SCHMD24485, SCHMD09907, SCHMD21126	ASTMX20128, ASTMX16183
OG0004127	SCHMD14115	ASTMX22216
OG0004128	SCHMD29366	ASTMX00947, ASTMX03225
OG0004130	SCHMD26247, SCHMD12578, SCHMD28132	ASTMX10123
OG0004133	SCHMD08788	ASTMX17631, ASTMX21212
OG0004136	SCHMD21074, SCHMD14863	ASTMX21158
OG0004137	SCHMD09676	ASTMX11266
OG0004139	SCHMD27028, SCHMD23843	ASTMX10583, ASTMX16679, ASTMX02920
OG0004140	SCHMD01399	ASTMX22423
OG0004142	SCHMD08558	ASTMX02145
OG0004144	SCHMD02257, SCHMD25096, SCHMD15057	ASTMX14929, ASTMX00175
OG0004145	SCHMD20449, SCHMD23522, SCHMD01552	ASTMX13544, ASTMX09506, ASTMX01256
OG0004147	SCHMD09010	ASTMX17723, ASTMX11442
OG0004148	SCHMD06808	ASTMX01455, ASTMX21880
OG0004150	SCHMD13649	ASTMX22642, ASTMX02487
OG0004151	SCHMD05147, SCHMD20113	ASTMX22047
OG0004153	SCHMD07819, SCHMD03631	ASTMX12182, ASTMX07981, ASTMX12181
OG0004154	SCHMD06235	ASTMX07593
OG0004157	SCHMD05878	ASTMX01743, ASTMX08856
OG0004158	SCHMD07419	ASTMX17963, ASTMX13614
OG0004161	SCHMD08136	ASTMX05466
OG0004166	SCHMD16044	ASTMX15461
OG0004167	SCHMD10205	ASTMX04645
OG0004168	SCHMD09579	ASTMX13810
OG0004169	SCHMD20780	ASTMX13212
OG0004169	SCHMD18223	ASTMX22747
OG0004171	SCHMD02047, SCHMD02605, SCHMD02048	ASTMX04439
OG0004176	SCHMD15010	ASTMX03670
OG0004178	SCHMD09644, SCHMD15102	ASTMX22904, ASTMX19594, ASTMX16994
OG0004179	SCHMD00790	ASTMX12310
OG0004181	SCHMD09842	ASTMX16951, ASTMX11104, ASTMX20353
OG0004186	SCHMD22129	ASTMX13660
OG0004188	SCHMD11027	ASTMX14408, ASTMX15241
OG0004190	SCHMD26044, SCHMD02152, SCHMD02153	ASTMX20709
OG0004198	SCHMD18242	ASTMX05125, ASTMX14215, ASTMX14555
OG0004215	SCHMD23456, SCHMD09930	ASTMX03007
OG0004216	SCHMD19294, SCHMD21480, SCHMD13603, SCHMD15045	ASTMX16092
OG0004217	SCHMD15443	ASTMX14006
OG0004219	SCHMD02021	ASTMX00489
OG0004220	SCHMD00817, SCHMD15893, SCHMD24221, SCHMD00816	ASTMX08970
OG0004222	SCHMD02604	ASTMX08117
OG0004223	SCHMD04451	ASTMX10659, ASTMX14232
OG0004227	SCHMD11794, SCHMD14206	ASTMX05705
OG0004228	SCHMD22945	ASTMX11329, ASTMX10796
OG0004229	SCHMD20367, SCHMD19492	ASTMX15829, ASTMX03254, ASTMX15578, ASTMX15577
OG0004230	SCHMD12329, SCHMD13516	ASTMX14896, ASTMX12799
OG0004231	SCHMD18343, SCHMD20951	ASTMX16394
OG0004232	SCHMD02245	ASTMX11638
OG0004233	SCHMD23521	ASTMX00748, ASTMX20025
OG0004235	SCHMD00900	ASTMX16132
OG0004236	SCHMD13419, SCHMD19318	ASTMX00523
OG0004239	SCHMD04162	ASTMX02083
OG0004241	SCHMD20634, SCHMD15365	ASTMX12979, ASTMX07284
OG0004243	SCHMD02806	ASTMX13834, ASTMX21975, ASTMX22252
OG0004244	SCHMD04165	ASTMX14271
OG0004247	SCHMD10596	ASTMX09383
OG0004249	SCHMD22417, SCHMD22418, SCHMD16976	ASTMX07753
OG0004250	SCHMD12623	ASTMX12946, ASTMX01316
OG0004251	SCHMD08633	ASTMX16878, ASTMX16472, ASTMX16877
OG0004252	SCHMD02811	ASTMX10281
OG0004253	SCHMD09205	ASTMX16197
OG0004254	SCHMD07480	ASTMX05923
OG0004255	SCHMD00865	ASTMX08381, ASTMX08382
OG0004257	SCHMD08129	ASTMX17471
OG0004258	SCHMD13120, SCHMD23840	ASTMX13308
OG0004258	SCHMD13122	ASTMX13309
OG0004259	SCHMD18232	ASTMX12423, ASTMX06239
OG0004260	SCHMD23376	ASTMX05151
OG0004261	SCHMD16623	ASTMX12557
OG0004262	SCHMD16537	ASTMX12887
OG0004265	SCHMD14398	ASTMX03857
OG0004268	SCHMD24258, SCHMD19847	ASTMX17644
OG0004269	SCHMD06048	ASTMX11915
OG0004270	SCHMD06231	ASTMX14211, ASTMX09178
OG0004273	SCHMD15470	ASTMX10116
OG0004276	SCHMD07052	ASTMX06737
OG0004276	SCHMD07053	ASTMX22876
OG0004278	SCHMD07808	ASTMX13360
OG0004279	SCHMD09109	ASTMX03344
OG0004281	SCHMD15072	ASTMX06190
OG0004285	SCHMD08317, SCHMD00052	ASTMX03659
OG0004287	SCHMD02791	ASTMX12282
OG0004288	SCHMD04750	ASTMX03391
OG0004289	SCHMD10655	ASTMX08075
OG0004291	SCHMD11768, SCHMD11769	ASTMX22975, ASTMX22928, ASTMX08474
OG0004292	SCHMD02072	ASTMX18740
OG0004294	SCHMD06402	ASTMX21426, ASTMX08872
OG0004295	SCHMD05169	ASTMX02439
OG0004296	SCHMD13298	ASTMX06961, ASTMX13092
OG0004297	SCHMD13807, SCHMD28076, SCHMD24237, SCHMD14756, SCHMD24236	ASTMX19299
OG0004301	SCHMD29285, SCHMD12581, SCHMD15115, SCHMD11559, SCHMD11558, SCHMD21370	ASTMX16609
