Orthogroup	SCHMD	AMPFI_ok
OG0003905	SCHMD06967, SCHMD06965	AMPFI_02600
OG0003906	SCHMD03168	AMPFI_11162
OG0003909	SCHMD13156	AMPFI_23809
OG0003910	SCHMD16210, SCHMD14670	AMPFI_04464
OG0003911	SCHMD20892	AMPFI_08416
OG0003912	SCHMD04955	AMPFI_24373
OG0003913	SCHMD23758	AMPFI_21520, AMPFI_15449
OG0003914	SCHMD00070	AMPFI_08353
OG0003916	SCHMD05573	AMPFI_09047
OG0003917	SCHMD02873	AMPFI_16651, AMPFI_15299, AMPFI_01608
OG0003918	SCHMD00222	AMPFI_05529
OG0003919	SCHMD16851, SCHMD05912, SCHMD24562, SCHMD24561	AMPFI_15999
OG0003920	SCHMD03027	AMPFI_25048
OG0003921	SCHMD06689	AMPFI_13490
OG0003923	SCHMD25596, SCHMD09715	AMPFI_15048
OG0003925	SCHMD25912, SCHMD09602	AMPFI_08582
OG0003929	SCHMD11401, SCHMD06539	AMPFI_10054
OG0003930	SCHMD03275	AMPFI_07230
OG0003931	SCHMD03615	AMPFI_26056
OG0003933	SCHMD23983	AMPFI_24509
OG0003934	SCHMD00793	AMPFI_16560
OG0003936	SCHMD01877	AMPFI_12668, AMPFI_09358
OG0003938	SCHMD19197	AMPFI_22623
OG0003939	SCHMD05579	AMPFI_06063
OG0003940	SCHMD08843, SCHMD24023, SCHMD25474, SCHMD06407	AMPFI_19837
OG0003941	SCHMD07685	AMPFI_17393, AMPFI_15479
OG0003944	SCHMD10666	AMPFI_07557
OG0003945	SCHMD04737	AMPFI_08691
OG0003946	SCHMD19360, SCHMD00465	AMPFI_00888
OG0003947	SCHMD06484	AMPFI_23175
OG0003950	SCHMD13868, SCHMD23437, SCHMD13869	AMPFI_25875
OG0003951	SCHMD04397	AMPFI_11617
OG0003953	SCHMD22038	AMPFI_19332
OG0003954	SCHMD06088	AMPFI_06716
OG0003955	SCHMD06589	AMPFI_11128
OG0003956	SCHMD07488	AMPFI_23119, AMPFI_23118
OG0003958	SCHMD13631, SCHMD28091	AMPFI_00232
OG0003961	SCHMD04675	AMPFI_06314
OG0003963	SCHMD25554, SCHMD11295, SCHMD09659, SCHMD03533, SCHMD15614, SCHMD06790, SCHMD15414, SCHMD24139, SCHMD07934, SCHMD03234, SCHMD11998, SCHMD12725, SCHMD14231, SCHMD10175, SCHMD09814, SCHMD10351, SCHMD15125, SCHMD25013, SCHMD18943, SCHMD09901, SCHMD11186, SCHMD06642, SCHMD26314, SCHMD02136, SCHMD10464, SCHMD12446, SCHMD05220, SCHMD24388, SCHMD01170, SCHMD13959, SCHMD18218, SCHMD00820, SCHMD25703	AMPFI_00653
OG0003965	SCHMD22279, SCHMD23593, SCHMD11100, SCHMD22031	AMPFI_04828
OG0003968	SCHMD20971, SCHMD24367	AMPFI_06736
OG0003969	SCHMD08592	AMPFI_07721
OG0003972	SCHMD13668	AMPFI_15565
OG0003973	SCHMD06454	AMPFI_20438
OG0003998	SCHMD17536, SCHMD17537	AMPFI_02502, AMPFI_02531, AMPFI_05249, AMPFI_09969
OG0004000	SCHMD05012	AMPFI_21623, AMPFI_16405, AMPFI_21863
OG0004002	SCHMD02849	AMPFI_02137
OG0004004	SCHMD03887, SCHMD03888	AMPFI_09791
OG0004007	SCHMD27653	AMPFI_00209
OG0004009	SCHMD12539	AMPFI_12935
OG0004010	SCHMD12662, SCHMD11857	AMPFI_15924
OG0004012	SCHMD08012, SCHMD16333	AMPFI_11587
OG0004015	SCHMD06396	AMPFI_12276
OG0004016	SCHMD25202, SCHMD17931	AMPFI_20165
OG0004016	SCHMD26981	AMPFI_03659
OG0004017	SCHMD27630	AMPFI_05329, AMPFI_16787
OG0004018	SCHMD09657	AMPFI_23571
OG0004021	SCHMD12686	AMPFI_13532
OG0004023	SCHMD07791	AMPFI_19933
OG0004025	SCHMD25773	AMPFI_13676, AMPFI_23617
OG0004027	SCHMD07935	AMPFI_22283
OG0004028	SCHMD03770	AMPFI_10335
OG0004029	SCHMD25820	AMPFI_00310, AMPFI_16894, AMPFI_17990, AMPFI_10197
OG0004030	SCHMD13880, SCHMD26900	AMPFI_22173
OG0004032	SCHMD08571	AMPFI_18750
OG0004033	SCHMD06585	AMPFI_03927
OG0004035	SCHMD24932, SCHMD26490, SCHMD22875, SCHMD15041, SCHMD16000	AMPFI_24745
OG0004036	SCHMD07559, SCHMD09846	AMPFI_19780
OG0004037	SCHMD06653	AMPFI_03972
OG0004039	SCHMD22311	AMPFI_01095, AMPFI_04352
OG0004040	SCHMD09208	AMPFI_23302
OG0004042	SCHMD14638, SCHMD14606, SCHMD28829, SCHMD17629, SCHMD24833, SCHMD19159, SCHMD11836	AMPFI_16992
OG0004043	SCHMD00046	AMPFI_09709
OG0004044	SCHMD16907	AMPFI_00282
OG0004047	SCHMD07813	AMPFI_19469
OG0004048	SCHMD05765	AMPFI_12579
OG0004051	SCHMD05269, SCHMD18831	AMPFI_17845
OG0004052	SCHMD01378	AMPFI_05448
OG0004053	SCHMD09663	AMPFI_17533
OG0004054	SCHMD03170	AMPFI_08608
OG0004056	SCHMD06405	AMPFI_02644, AMPFI_12573
OG0004059	SCHMD09347, SCHMD09893, SCHMD09894, SCHMD09348, SCHMD09349	AMPFI_10187
OG0004060	SCHMD16682, SCHMD21120, SCHMD16351	AMPFI_14285
OG0004064	SCHMD03370	AMPFI_07536
OG0004065	SCHMD04935	AMPFI_19408
OG0004066	SCHMD01420	AMPFI_11470
OG0004067	SCHMD19651, SCHMD28348, SCHMD27778, SCHMD22879	AMPFI_09979
OG0004068	SCHMD04738	AMPFI_18859
OG0004069	SCHMD07928	AMPFI_11248
OG0004071	SCHMD06667	AMPFI_07328
OG0004072	SCHMD07982	AMPFI_04941
OG0004073	SCHMD18804	AMPFI_25607
OG0004076	SCHMD19802	AMPFI_08732
OG0004078	SCHMD08036	AMPFI_16143
OG0004079	SCHMD22313, SCHMD19146	AMPFI_22149
OG0004080	SCHMD18517	AMPFI_07191
OG0004081	SCHMD03804	AMPFI_07325
OG0004083	SCHMD05538	AMPFI_23993, AMPFI_01827, AMPFI_03305, AMPFI_21612, AMPFI_04296
OG0004084	SCHMD13360	AMPFI_15041
OG0004085	SCHMD20233	AMPFI_10044
OG0004087	SCHMD13153, SCHMD13154	AMPFI_07453
OG0004090	SCHMD19142	AMPFI_22810
OG0004091	SCHMD20986, SCHMD10374	AMPFI_15165
OG0004092	SCHMD01973	AMPFI_06912
OG0004094	SCHMD10011	AMPFI_05712
OG0004096	SCHMD01632	AMPFI_17501
OG0004097	SCHMD00017	AMPFI_07052
OG0004099	SCHMD07433	AMPFI_13965
OG0004100	SCHMD16101, SCHMD17395, SCHMD01145	AMPFI_19382
OG0004101	SCHMD01669	AMPFI_18949
OG0004102	SCHMD16352	AMPFI_15461
OG0004103	SCHMD06708, SCHMD03618	AMPFI_17250, AMPFI_04569
OG0004105	SCHMD08794, SCHMD16310	AMPFI_00050
OG0004106	SCHMD07276, SCHMD19640	AMPFI_09128
OG0004107	SCHMD01035	AMPFI_09933
OG0004108	SCHMD06834	AMPFI_11075
OG0004110	SCHMD03573	AMPFI_12307
OG0004112	SCHMD04301	AMPFI_03998, AMPFI_17086, AMPFI_15301
OG0004113	SCHMD09954, SCHMD11157	AMPFI_14558, AMPFI_10578
OG0004114	SCHMD11428	AMPFI_07189
OG0004115	SCHMD08639	AMPFI_13715
OG0004116	SCHMD22991, SCHMD19169	AMPFI_14003
OG0004119	SCHMD24339, SCHMD11856	AMPFI_07138
OG0004120	SCHMD02931	AMPFI_07749
OG0004121	SCHMD00644	AMPFI_19218
OG0004122	SCHMD09920	AMPFI_02482
OG0004123	SCHMD24840	AMPFI_13800, AMPFI_02624
OG0004124	SCHMD09788	AMPFI_07154
OG0004125	SCHMD03017	AMPFI_01741
OG0004126	SCHMD18874, SCHMD24485, SCHMD09907, SCHMD21126	AMPFI_16862
OG0004127	SCHMD14115	AMPFI_23987
OG0004128	SCHMD29366	AMPFI_01941
OG0004130	SCHMD26247, SCHMD12578, SCHMD28132	AMPFI_17105
OG0004133	SCHMD08788	AMPFI_00729
OG0004134	SCHMD18880, SCHMD19479, SCHMD15281, SCHMD12962	AMPFI_11318
OG0004136	SCHMD21074, SCHMD14863	AMPFI_23022, AMPFI_00272
OG0004137	SCHMD09676	AMPFI_22552, AMPFI_04601, AMPFI_01476
OG0004138	SCHMD22519, SCHMD21342	AMPFI_07073
OG0004142	SCHMD08558	AMPFI_18239
OG0004144	SCHMD02257, SCHMD25096, SCHMD15057	AMPFI_12498, AMPFI_08519, AMPFI_23218
OG0004145	SCHMD20449, SCHMD23522, SCHMD01552	AMPFI_03194
OG0004147	SCHMD09010	AMPFI_22254
OG0004148	SCHMD06808	AMPFI_12585
OG0004150	SCHMD13651, SCHMD25175	AMPFI_21548
OG0004150	SCHMD13649	AMPFI_13804
OG0004151	SCHMD05147, SCHMD20113	AMPFI_00134
OG0004153	SCHMD07819, SCHMD03631	AMPFI_22147
OG0004154	SCHMD06235	AMPFI_13478
OG0004155	SCHMD21190	AMPFI_20414, AMPFI_01448
OG0004157	SCHMD05878	AMPFI_19370
OG0004158	SCHMD07419	AMPFI_07649
OG0004161	SCHMD08136	AMPFI_14248, AMPFI_05464
OG0004164	SCHMD24669, SCHMD09145	AMPFI_05757
OG0004166	SCHMD16044	AMPFI_19424
OG0004167	SCHMD10205	AMPFI_24252, AMPFI_22854
OG0004168	SCHMD15882, SCHMD09578, SCHMD12788, SCHMD11665	AMPFI_12418
OG0004169	SCHMD20780	AMPFI_09723
OG0004171	SCHMD02047, SCHMD02605, SCHMD02048	AMPFI_05713
OG0004173	SCHMD01271	AMPFI_02329, AMPFI_00466, AMPFI_24467, AMPFI_24431, AMPFI_10098, AMPFI_17624, AMPFI_18036, AMPFI_08052, AMPFI_01940, AMPFI_20240, AMPFI_15309, AMPFI_15308, AMPFI_02573, AMPFI_14314, AMPFI_22850, AMPFI_02771, AMPFI_18537, AMPFI_11824, AMPFI_24602, AMPFI_21313, AMPFI_04504, AMPFI_19847, AMPFI_19787, AMPFI_22148, AMPFI_10099, AMPFI_16567, AMPFI_19498, AMPFI_20729, AMPFI_13468, AMPFI_22567, AMPFI_20971, AMPFI_17851, AMPFI_01891, AMPFI_16586, AMPFI_02552
OG0004176	SCHMD15010	AMPFI_01331, AMPFI_23021
OG0004178	SCHMD09644, SCHMD15102	AMPFI_03249
OG0004179	SCHMD00790	AMPFI_06442
OG0004181	SCHMD09842	AMPFI_10263
OG0004186	SCHMD22129	AMPFI_18492
OG0004188	SCHMD11027	AMPFI_24196
OG0004190	SCHMD02151, SCHMD21121, SCHMD26044, SCHMD02152, SCHMD02153	AMPFI_25836
OG0004215	SCHMD23456, SCHMD09930	AMPFI_05972
OG0004216	SCHMD19294, SCHMD21480, SCHMD13603, SCHMD15045	AMPFI_02909
OG0004217	SCHMD15443	AMPFI_11613
OG0004219	SCHMD02021	AMPFI_05687
OG0004220	SCHMD00817, SCHMD15893, SCHMD24221, SCHMD00816	AMPFI_06135
OG0004222	SCHMD02604	AMPFI_22508
OG0004223	SCHMD04451	AMPFI_14106, AMPFI_14107
OG0004227	SCHMD11794, SCHMD14206	AMPFI_07234
OG0004228	SCHMD22945	AMPFI_24494
OG0004229	SCHMD20367, SCHMD19492	AMPFI_04684
OG0004230	SCHMD12329, SCHMD13516	AMPFI_16103
OG0004231	SCHMD18343, SCHMD20951	AMPFI_06317, AMPFI_24209
OG0004232	SCHMD02245	AMPFI_18466
OG0004233	SCHMD23521	AMPFI_05856
OG0004235	SCHMD00900	AMPFI_18111
OG0004236	SCHMD13419, SCHMD19318	AMPFI_18952
OG0004239	SCHMD04162	AMPFI_05780
OG0004239	SCHMD06094	AMPFI_05779
OG0004240	SCHMD15203, SCHMD12624	AMPFI_18787
OG0004241	SCHMD20634, SCHMD15365	AMPFI_24897
OG0004243	SCHMD02806	AMPFI_10050
OG0004244	SCHMD04165	AMPFI_25390
OG0004246	SCHMD25240, SCHMD27704	AMPFI_08562
OG0004247	SCHMD10596	AMPFI_09617
OG0004249	SCHMD22417, SCHMD22418, SCHMD16976	AMPFI_13244
OG0004250	SCHMD12623	AMPFI_12407
OG0004251	SCHMD08633	AMPFI_12152, AMPFI_09987
OG0004252	SCHMD02811	AMPFI_09692
OG0004253	SCHMD09205	AMPFI_11137
OG0004254	SCHMD07480	AMPFI_23528, AMPFI_05020
OG0004255	SCHMD00865	AMPFI_05607
OG0004257	SCHMD08129	AMPFI_12483
OG0004258	SCHMD13120, SCHMD23840	AMPFI_04576
OG0004259	SCHMD18232	AMPFI_05436
OG0004260	SCHMD23376	AMPFI_03269
OG0004261	SCHMD16623	AMPFI_09942
OG0004262	SCHMD16537	AMPFI_15895
OG0004263	SCHMD09819, SCHMD22299, SCHMD18530, SCHMD18529	AMPFI_19144
OG0004265	SCHMD14398	AMPFI_24112, AMPFI_22206
OG0004267	SCHMD14468	AMPFI_03672
OG0004268	SCHMD24258, SCHMD19847	AMPFI_19077
OG0004269	SCHMD06048	AMPFI_02131
OG0004270	SCHMD06231	AMPFI_22607
OG0004270	SCHMD09153	AMPFI_03154
OG0004273	SCHMD15470	AMPFI_20320, AMPFI_02222, AMPFI_01584
OG0004276	SCHMD07051	AMPFI_07190
OG0004278	SCHMD07808	AMPFI_00741
OG0004279	SCHMD09109	AMPFI_20800
OG0004280	SCHMD24977	AMPFI_08532
OG0004281	SCHMD15072	AMPFI_21877
OG0004287	SCHMD02791	AMPFI_18985, AMPFI_03750, AMPFI_16572
OG0004288	SCHMD04750	AMPFI_12843
OG0004289	SCHMD10655	AMPFI_15989
OG0004294	SCHMD06402	AMPFI_25254
OG0004295	SCHMD05169	AMPFI_09939
OG0004296	SCHMD13298	AMPFI_17160
OG0004297	SCHMD13807, SCHMD28076, SCHMD24237, SCHMD14756, SCHMD24236	AMPFI_04000
OG0004299	SCHMD15087, SCHMD15086	AMPFI_10108
OG0004301	SCHMD11559, SCHMD11558, SCHMD21370	AMPFI_21938
OG0004302	SCHMD08203, SCHMD10637, SCHMD22462	AMPFI_16467
OG0004303	SCHMD17944, SCHMD18972	AMPFI_18613
OG0004306	SCHMD09232	AMPFI_16656
OG0004307	SCHMD20615	AMPFI_10120
OG0004308	SCHMD08570	AMPFI_06434
OG0004309	SCHMD11977, SCHMD17117	AMPFI_07893, AMPFI_01305
OG0004310	SCHMD15088	AMPFI_01502
OG0004312	SCHMD10505	AMPFI_14477
OG0004316	SCHMD07217	AMPFI_06233
OG0004318	SCHMD07901, SCHMD07898, SCHMD07899	AMPFI_00829
OG0004318	SCHMD07900	AMPFI_01602, AMPFI_21243
OG0004321	SCHMD00773, SCHMD22413	AMPFI_03701
OG0004322	SCHMD06269, SCHMD13954	AMPFI_05719
OG0004324	SCHMD07700	AMPFI_13538
OG0004327	SCHMD11268	AMPFI_15196
OG0004328	SCHMD18966, SCHMD09751	AMPFI_06204
OG0004329	SCHMD17260, SCHMD20883, SCHMD17062, SCHMD18927, SCHMD04963	AMPFI_18366
OG0004330	SCHMD03763	AMPFI_21323, AMPFI_04638
OG0004331	SCHMD28298, SCHMD09132	AMPFI_13825
OG0004332	SCHMD00454	AMPFI_12419, AMPFI_16570, AMPFI_16569
OG0004334	SCHMD10101	AMPFI_23930
OG0004335	SCHMD29412, SCHMD27303, SCHMD29473, SCHMD29279, SCHMD29277	AMPFI_01647
OG0004338	SCHMD11859, SCHMD21650, SCHMD20028	AMPFI_03726
OG0004341	SCHMD09660, SCHMD01095	AMPFI_12804
OG0004343	SCHMD15843, SCHMD14248	AMPFI_21404, AMPFI_23887
OG0004344	SCHMD12044	AMPFI_24893
OG0004348	SCHMD00729	AMPFI_02439
OG0004350	SCHMD16920, SCHMD07665	AMPFI_18421
OG0004351	SCHMD12829	AMPFI_20164
OG0004352	SCHMD11224	AMPFI_25758
OG0004353	SCHMD21824, SCHMD16507	AMPFI_13654
OG0004354	SCHMD15589	AMPFI_11067
OG0004356	SCHMD20562, SCHMD06947, SCHMD21754, SCHMD15066, SCHMD01266, SCHMD06886	AMPFI_05341
OG0004358	SCHMD26102, SCHMD07557	AMPFI_22150, AMPFI_25051, AMPFI_19007
OG0004359	SCHMD05503	AMPFI_05530
OG0004360	SCHMD05210	AMPFI_14833
OG0004362	SCHMD14598, SCHMD12685	AMPFI_09867
OG0004364	SCHMD10178, SCHMD08238, SCHMD20097	AMPFI_11780
OG0004365	SCHMD14299	AMPFI_18925
OG0004366	SCHMD02308	AMPFI_21975
OG0004367	SCHMD09384	AMPFI_16806
OG0004368	SCHMD06787, SCHMD28933	AMPFI_05539
OG0004369	SCHMD13900	AMPFI_22531
OG0004370	SCHMD05486	AMPFI_05169
OG0004373	SCHMD15692	AMPFI_02861
OG0004374	SCHMD08647	AMPFI_07980
OG0004376	SCHMD24005, SCHMD12717	AMPFI_15019
OG0004377	SCHMD00654, SCHMD00288	AMPFI_03913
OG0004378	SCHMD13186, SCHMD15248	AMPFI_09387
OG0004379	SCHMD09241	AMPFI_07942
OG0004380	SCHMD09830	AMPFI_00883
OG0004381	SCHMD03449, SCHMD12586, SCHMD17726, SCHMD12588, SCHMD03448, SCHMD12587, SCHMD17725, SCHMD03446, SCHMD03447	AMPFI_23751
OG0004382	SCHMD20602, SCHMD02352	AMPFI_13422
OG0004390	SCHMD22900	AMPFI_17295
OG0004392	SCHMD01600	AMPFI_24108
OG0004393	SCHMD23967, SCHMD19706	AMPFI_06040
OG0004394	SCHMD15506	AMPFI_13243
OG0004395	SCHMD13388	AMPFI_20914
OG0004396	SCHMD06052	AMPFI_14937
OG0004397	SCHMD22336	AMPFI_03263
OG0004398	SCHMD28590, SCHMD27345, SCHMD13804	AMPFI_23415
OG0004399	SCHMD04230	AMPFI_06098
OG0004401	SCHMD20662, SCHMD11285, SCHMD22919, SCHMD21724, SCHMD27157	AMPFI_12672
OG0004403	SCHMD15173, SCHMD28843	AMPFI_14279
OG0004404	SCHMD02644, SCHMD04995	AMPFI_14466
OG0004405	SCHMD05548, SCHMD03220	AMPFI_14300
OG0004407	SCHMD00293	AMPFI_09013
OG0004408	SCHMD17516	AMPFI_05190
OG0004409	SCHMD04463	AMPFI_00146
OG0004410	SCHMD13553	AMPFI_23532, AMPFI_07509, AMPFI_12178
OG0004410	SCHMD15983	AMPFI_10096, AMPFI_10097, AMPFI_21708, AMPFI_18732, AMPFI_22502, AMPFI_19460, AMPFI_12177, AMPFI_05679, AMPFI_12441, AMPFI_07625, AMPFI_07508, AMPFI_24915, AMPFI_13748, AMPFI_03023, AMPFI_17082, AMPFI_21658, AMPFI_00933, AMPFI_02043, AMPFI_13469, AMPFI_16008, AMPFI_06831, AMPFI_07928, AMPFI_03145, AMPFI_13465, AMPFI_06992, AMPFI_03954, AMPFI_25266
OG0004411	SCHMD06403	AMPFI_02535, AMPFI_04468, AMPFI_18947, AMPFI_14193, AMPFI_01030, AMPFI_04366, AMPFI_23189, AMPFI_13475, AMPFI_21743, AMPFI_24945, AMPFI_23065, AMPFI_18362, AMPFI_12206, AMPFI_13961, AMPFI_21905, AMPFI_23935, AMPFI_16597, AMPFI_24294, AMPFI_08771, AMPFI_07258, AMPFI_01787, AMPFI_04746, AMPFI_11165, AMPFI_23919, AMPFI_06883, AMPFI_26063, AMPFI_13464, AMPFI_21107, AMPFI_20344, AMPFI_22766, AMPFI_17519, AMPFI_14735, AMPFI_13304, AMPFI_16950
OG0004413	SCHMD09094	AMPFI_17760, AMPFI_01558
OG0004415	SCHMD23101, SCHMD14463	AMPFI_04130
OG0004417	SCHMD11303	AMPFI_06225
OG0004418	SCHMD18151, SCHMD12683	AMPFI_23017, AMPFI_07133
OG0004420	SCHMD21338, SCHMD16051, SCHMD25182	AMPFI_10754
OG0004421	SCHMD28625, SCHMD20900	AMPFI_12127
OG0004422	SCHMD03253	AMPFI_13563
OG0004423	SCHMD29397	AMPFI_14942
OG0004424	SCHMD16178, SCHMD07772	AMPFI_17270
OG0004425	SCHMD11792, SCHMD05073, SCHMD12434	AMPFI_21164
OG0004426	SCHMD14134, SCHMD13488	AMPFI_21633
OG0004427	SCHMD23421, SCHMD22702, SCHMD16585	AMPFI_22834
OG0004459	SCHMD11611	AMPFI_11564
OG0004460	SCHMD02836	AMPFI_25193
OG0004462	SCHMD02862, SCHMD02861, SCHMD02863	AMPFI_08624
OG0004463	SCHMD15649, SCHMD27866	AMPFI_12899
OG0004465	SCHMD05636, SCHMD28770, SCHMD13412	AMPFI_23112, AMPFI_12347
OG0004467	SCHMD25583	AMPFI_21984
OG0004472	SCHMD10150	AMPFI_16513, AMPFI_11440
OG0004474	SCHMD12470, SCHMD12214	AMPFI_18196
OG0004479	SCHMD18395, SCHMD16681, SCHMD28653	AMPFI_09403
OG0004484	SCHMD05719, SCHMD12798	AMPFI_19765
OG0004486	SCHMD01167	AMPFI_08587
OG0004487	SCHMD27932, SCHMD25838, SCHMD24442, SCHMD16447	AMPFI_05702
OG0004488	SCHMD26474	AMPFI_01993, AMPFI_22482, AMPFI_18991, AMPFI_17697
OG0004489	SCHMD27568, SCHMD15864, SCHMD13491	AMPFI_09296, AMPFI_09295
OG0004490	SCHMD17389, SCHMD11597	AMPFI_22429
OG0004492	SCHMD04733	AMPFI_09360
OG0004493	SCHMD17846, SCHMD13358	AMPFI_05970
OG0004495	SCHMD01719	AMPFI_07695
OG0004496	SCHMD26140, SCHMD14189	AMPFI_03101, AMPFI_01528
OG0004497	SCHMD08729, SCHMD08728	AMPFI_00339
OG0004497	SCHMD08727	AMPFI_25044
OG0004497	SCHMD08726	AMPFI_25447
OG0004498	SCHMD04342	AMPFI_06947
OG0004499	SCHMD03412, SCHMD12382	AMPFI_03990
OG0004500	SCHMD11617	AMPFI_13920
OG0004501	SCHMD07977	AMPFI_09291
OG0004502	SCHMD05296	AMPFI_03587
OG0004505	SCHMD09314	AMPFI_08535
OG0004507	SCHMD04748	AMPFI_07072
OG0004509	SCHMD17345, SCHMD26727	AMPFI_09182
OG0004510	SCHMD20341	AMPFI_09345
OG0004511	SCHMD28314	AMPFI_07637
OG0004512	SCHMD07187, SCHMD09103	AMPFI_11410
OG0004513	SCHMD00064, SCHMD04110	AMPFI_09034
OG0004514	SCHMD05036	AMPFI_09041
OG0004515	SCHMD02738	AMPFI_01381
OG0004516	SCHMD11182, SCHMD05663, SCHMD11181, SCHMD22539	AMPFI_15125, AMPFI_18645
OG0004517	SCHMD21774, SCHMD18540, SCHMD24465, SCHMD24464	AMPFI_15751
OG0004522	SCHMD23562, SCHMD24073	AMPFI_18039
OG0004523	SCHMD00984	AMPFI_08056
OG0004526	SCHMD13090	AMPFI_10087
OG0004529	SCHMD01565	AMPFI_09696
OG0004530	SCHMD02115	AMPFI_12855
OG0004532	SCHMD21409, SCHMD24151	AMPFI_16151
OG0004535	SCHMD20791, SCHMD04354, SCHMD12750, SCHMD07827, SCHMD26230	AMPFI_22124
OG0004538	SCHMD11149	AMPFI_18278
OG0004540	SCHMD03408, SCHMD09540	AMPFI_03454
OG0004542	SCHMD08621	AMPFI_08760
OG0004543	SCHMD00021	AMPFI_14671
OG0004546	SCHMD10690, SCHMD06743, SCHMD14412	AMPFI_07412
OG0004548	SCHMD01586	AMPFI_12848
OG0004549	SCHMD23062	AMPFI_12117
OG0004552	SCHMD05280	AMPFI_12028
OG0004554	SCHMD14759, SCHMD27571, SCHMD01446, SCHMD22543	AMPFI_11889
OG0004555	SCHMD01126	AMPFI_09909
OG0004558	SCHMD23563	AMPFI_12132
OG0004559	SCHMD09022	AMPFI_05855
OG0004564	SCHMD06864, SCHMD16273	AMPFI_15864
OG0004565	SCHMD06237	AMPFI_24177, AMPFI_12894, AMPFI_21296
OG0004567	SCHMD08103	AMPFI_25564
OG0004569	SCHMD07227	AMPFI_06989
OG0004570	SCHMD10693	AMPFI_18640
OG0004571	SCHMD00636	AMPFI_13100
OG0004572	SCHMD00027	AMPFI_02363, AMPFI_14593
OG0004573	SCHMD24195, SCHMD13279	AMPFI_12921
OG0004577	SCHMD27308, SCHMD07121, SCHMD07120	AMPFI_07656
OG0004578	SCHMD13522, SCHMD10265	AMPFI_07486
OG0004579	SCHMD05858	AMPFI_25677
OG0004580	SCHMD24095	AMPFI_24353
OG0004581	SCHMD06969	AMPFI_12919
OG0004583	SCHMD18243, SCHMD12573	AMPFI_16407
OG0004589	SCHMD07310	AMPFI_18880
OG0004590	SCHMD02645, SCHMD02084	AMPFI_08462
OG0004592	SCHMD21981, SCHMD24746	AMPFI_06517
OG0004595	SCHMD23529, SCHMD18234	AMPFI_16519
OG0004596	SCHMD22207, SCHMD22206	AMPFI_07402
OG0004599	SCHMD19964	AMPFI_24936
OG0004600	SCHMD10479	AMPFI_18067, AMPFI_15811
OG0004602	SCHMD00904	AMPFI_04968
OG0004603	SCHMD09121, SCHMD04362	AMPFI_00218
OG0004605	SCHMD16312, SCHMD16314	AMPFI_03873
OG0004606	SCHMD04125, SCHMD12842	AMPFI_09369
OG0004608	SCHMD24531, SCHMD11307	AMPFI_23131
OG0004609	SCHMD12031, SCHMD13204	AMPFI_07011
OG0004610	SCHMD04931	AMPFI_23354, AMPFI_17805
OG0004612	SCHMD00076	AMPFI_06798
OG0004613	SCHMD02078	AMPFI_14336
OG0004614	SCHMD21793, SCHMD24411	AMPFI_01955
OG0004616	SCHMD28217	AMPFI_24754
OG0004619	SCHMD07738	AMPFI_01685
OG0004621	SCHMD02131	AMPFI_06893
OG0004623	SCHMD29595	AMPFI_22400
OG0004626	SCHMD21056, SCHMD25126	AMPFI_11099
OG0004631	SCHMD23492	AMPFI_06399
OG0004632	SCHMD10538, SCHMD22511, SCHMD29376	AMPFI_12681
OG0004633	SCHMD08375	AMPFI_16969
OG0004634	SCHMD05432	AMPFI_11161
OG0004635	SCHMD03118	AMPFI_08678
OG0004638	SCHMD03884	AMPFI_00853
OG0004639	SCHMD11835	AMPFI_11319
OG0004643	SCHMD12179	AMPFI_18899
OG0004646	SCHMD02650	AMPFI_07710
OG0004648	SCHMD22597, SCHMD14009	AMPFI_19599
OG0004649	SCHMD11982	AMPFI_17558
OG0004651	SCHMD12856	AMPFI_25330
OG0004652	SCHMD09910, SCHMD14465	AMPFI_15198
OG0004654	SCHMD11590	AMPFI_15662
OG0004655	SCHMD10685	AMPFI_07555
OG0004657	SCHMD24002, SCHMD24003, SCHMD14727	AMPFI_11594
OG0004662	SCHMD23223, SCHMD01585	AMPFI_22692
OG0004663	SCHMD03596	AMPFI_06374
OG0004665	SCHMD11600, SCHMD08997	AMPFI_21039
OG0004666	SCHMD15089	AMPFI_11616
OG0004669	SCHMD05517	AMPFI_05954
OG0004670	SCHMD20695, SCHMD17163	AMPFI_24511
OG0004671	SCHMD02955, SCHMD02956, SCHMD04859	AMPFI_20913, AMPFI_05739
OG0004673	SCHMD12584	AMPFI_15351
OG0004674	SCHMD03223	AMPFI_07603
OG0004675	SCHMD07033	AMPFI_04426, AMPFI_03184
OG0004678	SCHMD09572, SCHMD22384	AMPFI_09587
OG0004682	SCHMD08178	AMPFI_13322
OG0004683	SCHMD10878	AMPFI_13090
OG0004684	SCHMD04346	AMPFI_05507
OG0004685	SCHMD09955	AMPFI_00210
OG0004687	SCHMD23153, SCHMD15300	AMPFI_00174
OG0004689	SCHMD04465	AMPFI_21900
OG0004691	SCHMD29540, SCHMD09521, SCHMD09522	AMPFI_01160
OG0004694	SCHMD19141, SCHMD23931	AMPFI_02072, AMPFI_20042
OG0004696	SCHMD21643	AMPFI_05610
OG0004697	SCHMD17021	AMPFI_06656
OG0004699	SCHMD06447	AMPFI_08943
OG0004700	SCHMD16439	AMPFI_08984
