Orthogroup	SCHMD	OWEFU
OG0003744	SCHMD04258	OFUSG18835.3.p1, OFUSG18835.2.p1, OFUSG18835.1.p1
OG0003746	SCHMD20571	OFUSG03863.1.p1
OG0003747	SCHMD25018, SCHMD26084, SCHMD17880	OFUSG12626.1.p1
OG0003749	SCHMD12963	OFUSG07087.2.p1, OFUSG07087.1.p1
OG0003750	SCHMD10740, SCHMD21692	OFUSG09220.1.p1
OG0003751	SCHMD29178, SCHMD29232	OFUSG09214.1.p1
OG0003755	SCHMD24630	OFUSG15040.1.p1
OG0003756	SCHMD16272, SCHMD09193, SCHMD09560	OFUSG22980.1.p1
OG0003758	SCHMD10568	OFUSG17693.1.p1
OG0003759	SCHMD02168	OFUSG12849.1.p1
OG0003763	SCHMD15410	OFUSG00488.1.p1
OG0003764	SCHMD03437	OFUSG18151.3.p1, OFUSG18151.1.p1, OFUSG18151.2.p1
OG0003766	SCHMD22112, SCHMD16522	OFUSG22315.1.p1, OFUSG20610.1.p1, OFUSG00014.1.p1
OG0003767	SCHMD06286	OFUSG13414.1.p1
OG0003771	SCHMD05134	OFUSG11060.1.p1
OG0003775	SCHMD09392, SCHMD10879, SCHMD08960, SCHMD01376	OFUSG04485.2.p1, OFUSG04485.1.p1
OG0003776	SCHMD01854	OFUSG09068.1.p1
OG0003778	SCHMD06996	OFUSG01438.1.p1
OG0003779	SCHMD15868, SCHMD25797	OFUSG13787.1.p1, OFUSG13787.2.p1
OG0003780	SCHMD20733	OFUSG24721.1.p1
OG0003794	SCHMD05999	OFUSG04954.1.p1
OG0003795	SCHMD22731	OFUSG06423.1.p1
OG0003798	SCHMD13971, SCHMD04164	OFUSG25667.1.p1
OG0003803	SCHMD27722, SCHMD27442	OFUSG06983.1.p1
OG0003806	SCHMD21156	OFUSG10861.1.p1
OG0003808	SCHMD27875, SCHMD11284, SCHMD25011	OFUSG17077.1.p1
OG0003811	SCHMD22928, SCHMD13669	OFUSG03655.1.p1
OG0003812	SCHMD04985	OFUSG21387.1.p1
OG0003813	SCHMD01244	OFUSG18113.2.p1, OFUSG18113.3.p1, OFUSG18113.1.p1
OG0003817	SCHMD04758	OFUSG09065.1.p1
OG0003818	SCHMD10822, SCHMD17278	OFUSG03705.1.p1
OG0003821	SCHMD10138	OFUSG19123.1.p1
OG0003825	SCHMD05990	OFUSG06668.1.p1
OG0003826	SCHMD20348	OFUSG22650.1.p1
OG0003827	SCHMD03936	OFUSG17366.1.p1
OG0003828	SCHMD01189, SCHMD27415	OFUSG05118.1.p1
OG0003834	SCHMD01451	OFUSG05404.1.p1
OG0003837	SCHMD17615, SCHMD14383, SCHMD10163	OFUSG05284.1.p1, OFUSG11129.1.p1
OG0003838	SCHMD05207	OFUSG02211.1.p1
OG0003839	SCHMD05702, SCHMD10139	OFUSG14221.1.p1
OG0003840	SCHMD12844, SCHMD26426	OFUSG26167.1.p1
OG0003841	SCHMD14946	OFUSG25707.1.p1
OG0003843	SCHMD16158, SCHMD03988, SCHMD16160	OFUSG25141.1.p1
OG0003844	SCHMD09963	OFUSG19682.1.p1
OG0003845	SCHMD00835	OFUSG11473.1.p1
OG0003846	SCHMD06517	OFUSG06704.1.p1
OG0003849	SCHMD10843	OFUSG02757.1.p1, OFUSG08843.1.p1
OG0003850	SCHMD24952, SCHMD16801	OFUSG01254.1.p1
OG0003851	SCHMD05218	OFUSG13241.1.p1
OG0003853	SCHMD14514, SCHMD07343	OFUSG11282.1.p1
OG0003856	SCHMD25122, SCHMD27046, SCHMD07521, SCHMD12531, SCHMD11891	OFUSG18199.1.p1
OG0003857	SCHMD05301	OFUSG18520.1.p1
OG0003860	SCHMD09480, SCHMD27052, SCHMD27051	OFUSG03969.1.p1
OG0003863	SCHMD02612	OFUSG06768.1.p1
OG0003865	SCHMD10111	OFUSG04670.1.p1, OFUSG04670.3.p1, OFUSG04670.2.p1
OG0003866	SCHMD07937, SCHMD00211	OFUSG01635.2.p1, OFUSG01635.1.p1
OG0003868	SCHMD15677	OFUSG25488.1.p1
OG0003869	SCHMD16637, SCHMD28120, SCHMD25926, SCHMD25661	OFUSG04233.1.p1
OG0003871	SCHMD01262, SCHMD01263	OFUSG14206.1.p1
OG0003872	SCHMD13742, SCHMD13511	OFUSG00219.1.p1
OG0003875	SCHMD07244, SCHMD00813, SCHMD07245, SCHMD07243	OFUSG26181.1.p1
OG0003876	SCHMD06770	OFUSG23627.1.p1
OG0003877	SCHMD08239	OFUSG14257.1.p1
OG0003878	SCHMD04321	OFUSG19403.1.p1
OG0003879	SCHMD18366	OFUSG20056.1.p1
OG0003881	SCHMD06054, SCHMD03369	OFUSG18789.1.p1
OG0003882	SCHMD13622	OFUSG23207.1.p1, OFUSG23207.2.p1
OG0003883	SCHMD24582	OFUSG06274.1.p1
OG0003884	SCHMD04417	OFUSG16361.1.p1
OG0003885	SCHMD09959	OFUSG23663.1.p1
OG0003886	SCHMD12038, SCHMD20172, SCHMD12039, SCHMD20171	OFUSG04059.1.p1
OG0003887	SCHMD20058, SCHMD18207	OFUSG17832.1.p1
OG0003888	SCHMD05192	OFUSG00031.1.p1
OG0003889	SCHMD21799	OFUSG17908.2.p1, OFUSG17908.1.p1, OFUSG24139.1.p1, OFUSG21925.1.p1, OFUSG11313.1.p1
OG0003892	SCHMD07588	OFUSG05645.1.p1
OG0003894	SCHMD11863	OFUSG07444.1.p1
OG0003896	SCHMD28716	OFUSG17816.1.p1, OFUSG17816.2.p1
OG0003897	SCHMD20071	OFUSG17722.1.p1
OG0003904	SCHMD00688	OFUSG15953.1.p1
OG0003906	SCHMD03168	OFUSG09780.1.p1
OG0003909	SCHMD13157, SCHMD18038, SCHMD13156, SCHMD13155, SCHMD19547, SCHMD15096	OFUSG05066.1.p1
OG0003910	SCHMD16210, SCHMD14670	OFUSG00367.1.p1
OG0003911	SCHMD20892	OFUSG12915.1.p1
OG0003912	SCHMD04955	OFUSG22772.1.p1
OG0003914	SCHMD00070	OFUSG03858.1.p1, OFUSG03858.2.p1
OG0003916	SCHMD05573	OFUSG20296.1.p1
OG0003917	SCHMD02873	OFUSG02661.1.p1, OFUSG02661.2.p1
OG0003918	SCHMD00222	OFUSG18006.1.p1
OG0003919	SCHMD24561	OFUSG14973.1.p1
OG0003920	SCHMD03027	OFUSG00473.1.p1
OG0003921	SCHMD06689	OFUSG21463.2.p1, OFUSG21463.1.p1
OG0003923	SCHMD25596, SCHMD09715	OFUSG04254.1.p1
OG0003925	SCHMD25912, SCHMD09602	OFUSG16954.1.p1
OG0003926	SCHMD07547, SCHMD26616, SCHMD27475, SCHMD11606	OFUSG21486.1.p1, OFUSG12876.1.p1
OG0003928	SCHMD11506, SCHMD06431	OFUSG00021.1.p1
OG0003929	SCHMD28887, SCHMD11401, SCHMD06539	OFUSG20846.1.p1
OG0003930	SCHMD03275	OFUSG01262.1.p1
OG0003931	SCHMD03615	OFUSG10879.1.p1
OG0003933	SCHMD23983	OFUSG18990.1.p1, OFUSG18990.2.p1, OFUSG17884.1.p1
OG0003934	SCHMD00793	OFUSG21104.1.p1
OG0003936	SCHMD01877	OFUSG05427.1.p1
OG0003938	SCHMD19197	OFUSG01428.1.p1
OG0003939	SCHMD05579	OFUSG23620.1.p1
OG0003940	SCHMD08843, SCHMD24023, SCHMD25474, SCHMD06407	OFUSG17406.1.p1
OG0003942	SCHMD04134	OFUSG01622.1.p1
OG0003944	SCHMD10666	OFUSG25022.1.p1
OG0003945	SCHMD04737	OFUSG25387.2.p1, OFUSG25387.1.p1
OG0003946	SCHMD19360, SCHMD00465	OFUSG05456.1.p1
OG0003947	SCHMD06484	OFUSG06825.1.p1
OG0003950	SCHMD13868, SCHMD23437, SCHMD13869	OFUSG18005.1.p1, OFUSG00160.1.p1
OG0003951	SCHMD04397	OFUSG18740.1.p1
OG0003953	SCHMD16924	OFUSG02993.1.p1
OG0003954	SCHMD06088	OFUSG21108.1.p1
OG0003955	SCHMD06589	OFUSG02744.1.p1
OG0003956	SCHMD07488	OFUSG26537.2.p1, OFUSG26537.1.p1
OG0003961	SCHMD04675	OFUSG13571.1.p1
OG0003965	SCHMD22279, SCHMD23593, SCHMD11100, SCHMD22031	OFUSG13482.2.p1, OFUSG13482.1.p1
OG0003968	SCHMD20971, SCHMD24367	OFUSG19570.1.p1
OG0003969	SCHMD08592	OFUSG11226.1.p1
OG0003972	SCHMD13668	OFUSG05144.1.p1
OG0003973	SCHMD06454	OFUSG11220.1.p1
OG0003978	SCHMD29717, SCHMD28667, SCHMD05632	OFUSG18906.1.p1
OG0003998	SCHMD17536, SCHMD17537	OFUSG22075.1.p1
OG0004000	SCHMD05012	OFUSG16319.1.p1, OFUSG16318.1.p1
OG0004002	SCHMD02849	OFUSG26830.1.p1
OG0004004	SCHMD03887, SCHMD03888	OFUSG25436.1.p1
OG0004007	SCHMD27653	OFUSG13400.1.p1
OG0004009	SCHMD12539	OFUSG18112.1.p1
OG0004010	SCHMD11857	OFUSG13189.1.p1
OG0004012	SCHMD08012, SCHMD16333	OFUSG05810.1.p1
OG0004014	SCHMD17730, SCHMD16988, SCHMD25573	OFUSG16971.1.p1
OG0004015	SCHMD06396	OFUSG23645.1.p1, OFUSG23645.2.p1
OG0004016	SCHMD26981	OFUSG05700.1.p1
OG0004017	SCHMD27630	OFUSG22331.1.p1
OG0004018	SCHMD09657	OFUSG05631.2.p1, OFUSG05631.1.p1
OG0004020	SCHMD29535, SCHMD26610	OFUSG13879.1.p1
OG0004021	SCHMD12686	OFUSG15028.1.p1
OG0004023	SCHMD07791	OFUSG20348.1.p1
OG0004025	SCHMD25773	OFUSG11341.1.p1
OG0004027	SCHMD07935	OFUSG16592.1.p1
OG0004028	SCHMD03770	OFUSG11042.2.p1, OFUSG11042.1.p1
OG0004029	SCHMD25820	OFUSG16671.1.p1, OFUSG16671.2.p1
OG0004030	SCHMD13881	OFUSG18316.1.p1
OG0004030	SCHMD13880, SCHMD26900	OFUSG18320.1.p1, OFUSG18321.1.p1, OFUSG18318.1.p1, OFUSG18313.1.p1
OG0004032	SCHMD08571	OFUSG24694.1.p1
OG0004033	SCHMD06585	OFUSG12090.1.p1
OG0004035	SCHMD24932, SCHMD26490, SCHMD22875, SCHMD15041, SCHMD16000	OFUSG04760.1.p1
OG0004036	SCHMD07559, SCHMD09846	OFUSG01682.1.p1
OG0004037	SCHMD06653	OFUSG14252.1.p1, OFUSG14252.2.p1
OG0004038	SCHMD08999, SCHMD03883	OFUSG23417.1.p1
OG0004039	SCHMD22311	OFUSG01900.1.p1
OG0004040	SCHMD09208	OFUSG02275.1.p1, OFUSG02275.2.p1
OG0004041	SCHMD29278, SCHMD13539, SCHMD13540	OFUSG11618.1.p1
OG0004042	SCHMD14638, SCHMD14606, SCHMD28829, SCHMD17629, SCHMD24833, SCHMD19159, SCHMD11836	OFUSG09669.1.p1
OG0004043	SCHMD00046	OFUSG01859.1.p1
OG0004044	SCHMD16907	OFUSG00446.1.p1
OG0004047	SCHMD07813	OFUSG18610.1.p1
OG0004048	SCHMD05765	OFUSG19554.1.p1
OG0004051	SCHMD05269, SCHMD18831	OFUSG26463.1.p1
OG0004052	SCHMD01378	OFUSG15852.1.p1, OFUSG15852.2.p1, OFUSG15852.3.p1, OFUSG15852.4.p1
OG0004053	SCHMD09663	OFUSG09713.1.p1
OG0004054	SCHMD03170	OFUSG25074.1.p1
OG0004056	SCHMD06405	OFUSG04179.1.p1, OFUSG04179.2.p1, OFUSG04146.1.p1
OG0004059	SCHMD09347, SCHMD09893, SCHMD09894, SCHMD09348, SCHMD09349	OFUSG25150.1.p1
OG0004060	SCHMD16682, SCHMD21120, SCHMD16351	OFUSG16459.1.p1
OG0004064	SCHMD03370	OFUSG24453.1.p1, OFUSG24453.2.p1
OG0004065	SCHMD04935	OFUSG16929.1.p1
OG0004066	SCHMD01420	OFUSG07452.2.p1, OFUSG07452.1.p1
OG0004067	SCHMD19651, SCHMD28348, SCHMD27778, SCHMD22879	OFUSG11070.1.p1
OG0004069	SCHMD07928	OFUSG24301.1.p1
OG0004071	SCHMD06667	OFUSG25471.1.p1
OG0004072	SCHMD07982	OFUSG16756.1.p1
OG0004076	SCHMD19802	OFUSG17470.1.p1, OFUSG17470.2.p1
OG0004079	SCHMD22313, SCHMD19146	OFUSG02739.1.p1
OG0004080	SCHMD18517	OFUSG04397.1.p1
OG0004081	SCHMD03804	OFUSG14219.1.p1
OG0004083	SCHMD05538	OFUSG12099.1.p1
OG0004084	SCHMD13360	OFUSG13172.1.p1
OG0004085	SCHMD20233	OFUSG24648.1.p1
OG0004087	SCHMD13153, SCHMD13154	OFUSG26281.1.p1, OFUSG26281.2.p1, OFUSG26281.3.p1
OG0004090	SCHMD19142	OFUSG16668.1.p1
OG0004091	SCHMD20986, SCHMD10374	OFUSG17304.1.p1
OG0004092	SCHMD01973	OFUSG16191.1.p1
OG0004094	SCHMD10011	OFUSG07270.1.p1
OG0004096	SCHMD01632	OFUSG25572.1.p1
OG0004099	SCHMD07433	OFUSG10944.1.p1
OG0004100	SCHMD16101, SCHMD17395, SCHMD01145	OFUSG19371.2.p1, OFUSG19371.1.p1
OG0004101	SCHMD01669	OFUSG04654.2.p1, OFUSG04654.1.p1, OFUSG04654.3.p1
OG0004102	SCHMD16352, SCHMD13995	OFUSG19005.1.p1
OG0004105	SCHMD08794, SCHMD16310	OFUSG23643.2.p1, OFUSG23643.1.p1
OG0004106	SCHMD07276, SCHMD19640	OFUSG26433.1.p1
OG0004107	SCHMD01035, SCHMD18686, SCHMD18424, SCHMD04486	OFUSG08885.1.p1
OG0004108	SCHMD06834	OFUSG21004.1.p1
OG0004110	SCHMD03573	OFUSG08891.1.p1
OG0004112	SCHMD04301	OFUSG17318.2.p1, OFUSG17318.1.p1, OFUSG09769.1.p1
OG0004113	SCHMD09954, SCHMD11157	OFUSG18704.1.p1
OG0004114	SCHMD11428	OFUSG21821.1.p1
OG0004115	SCHMD08639	OFUSG12847.1.p1
OG0004116	SCHMD22991, SCHMD19169	OFUSG09323.1.p1
OG0004119	SCHMD24339, SCHMD11856	OFUSG20234.1.p1
OG0004120	SCHMD02931	OFUSG10176.1.p1, OFUSG10176.2.p1
OG0004121	SCHMD00644	OFUSG13719.1.p1
OG0004122	SCHMD09920	OFUSG07267.2.p1, OFUSG07267.1.p1
OG0004123	SCHMD24840	OFUSG21171.1.p1, OFUSG21171.2.p1
OG0004124	SCHMD09788	OFUSG17737.1.p1
OG0004125	SCHMD03017	OFUSG04663.1.p1
OG0004126	SCHMD18874, SCHMD24485, SCHMD09907, SCHMD21126	OFUSG19824.1.p1
OG0004128	SCHMD29366	OFUSG05290.1.p1, OFUSG11678.1.p1
OG0004133	SCHMD08788	OFUSG14516.1.p1
OG0004134	SCHMD18880, SCHMD19479, SCHMD15281, SCHMD12962	OFUSG06800.1.p1
OG0004136	SCHMD21074, SCHMD14863	OFUSG26327.1.p1
OG0004137	SCHMD09676	OFUSG20131.2.p1, OFUSG20131.1.p1
OG0004138	SCHMD22277, SCHMD19287, SCHMD22278, SCHMD23252, SCHMD22517, SCHMD19285, SCHMD22519, SCHMD21342	OFUSG00273.1.p1
OG0004139	SCHMD27028, SCHMD23843	OFUSG21378.1.p1
OG0004140	SCHMD01399	OFUSG00701.1.p1
OG0004142	SCHMD08558	OFUSG19191.1.p1
OG0004144	SCHMD02257, SCHMD25096, SCHMD15057	OFUSG24310.1.p1
OG0004145	SCHMD20449, SCHMD23522, SCHMD01552	OFUSG25041.1.p1
OG0004147	SCHMD09010	OFUSG21150.1.p1
OG0004148	SCHMD06808	OFUSG24269.1.p1
OG0004150	SCHMD13649	OFUSG04655.1.p1
OG0004151	SCHMD05147, SCHMD20113	OFUSG20857.1.p1
OG0004153	SCHMD07819, SCHMD03631	OFUSG10672.1.p1
OG0004154	SCHMD06235	OFUSG17126.2.p1, OFUSG17126.1.p1
OG0004155	SCHMD25209	OFUSG02458.1.p1
OG0004155	SCHMD21190	OFUSG04339.1.p1, OFUSG19790.2.p1, OFUSG19790.1.p1, OFUSG09477.2.p1, OFUSG09477.1.p1
OG0004157	SCHMD05878	OFUSG19454.1.p1
OG0004158	SCHMD07419	OFUSG04504.1.p1
OG0004161	SCHMD08136	OFUSG13701.3.p1, OFUSG13701.1.p1, OFUSG13701.4.p1, OFUSG13701.2.p1
OG0004164	SCHMD24669, SCHMD09145	OFUSG17859.1.p1
OG0004166	SCHMD16044	OFUSG05575.1.p1
OG0004167	SCHMD10205	OFUSG11703.1.p1
OG0004168	SCHMD09579	OFUSG15102.1.p1
OG0004169	SCHMD20780	OFUSG10640.1.p1
OG0004170	SCHMD11411, SCHMD12172	OFUSG08006.1.p1
OG0004171	SCHMD02047, SCHMD02605, SCHMD02048	OFUSG07032.1.p1, OFUSG07032.2.p1
OG0004176	SCHMD15010	OFUSG02603.1.p1
OG0004178	SCHMD09644, SCHMD15102	OFUSG19368.1.p1
OG0004179	SCHMD00790	OFUSG11027.2.p1, OFUSG11027.1.p1
OG0004181	SCHMD09842	OFUSG03257.1.p1
OG0004186	SCHMD22129	OFUSG11737.1.p1
OG0004188	SCHMD11027	OFUSG25107.1.p1
OG0004190	SCHMD02151, SCHMD21121, SCHMD26044, SCHMD02152, SCHMD02153	OFUSG09999.1.p1
OG0004198	SCHMD18242	OFUSG15844.1.p1
OG0004203	SCHMD13632, SCHMD17872, SCHMD19711, SCHMD12672	OFUSG12285.1.p1, OFUSG10228.1.p1
OG0004203	SCHMD23579	OFUSG26375.1.p1, OFUSG07163.1.p1, OFUSG18513.1.p1
OG0004203	SCHMD22669	OFUSG00655.1.p1, OFUSG06398.1.p1
OG0004203	SCHMD15715, SCHMD19454, SCHMD22555	OFUSG22778.1.p1, OFUSG23422.1.p1, OFUSG08761.1.p1
OG0004215	SCHMD23456, SCHMD09930	OFUSG15336.1.p1, OFUSG23687.1.p1
OG0004216	SCHMD19294, SCHMD21480, SCHMD13603, SCHMD15045	OFUSG23107.1.p1
OG0004217	SCHMD15443	OFUSG02696.2.p1, OFUSG02696.1.p1
OG0004218	SCHMD25832	OFUSG21692.1.p1
OG0004218	SCHMD17732, SCHMD16990	OFUSG22260.1.p1
OG0004219	SCHMD02021	OFUSG04405.1.p1
OG0004220	SCHMD00817, SCHMD15893, SCHMD24221, SCHMD00816	OFUSG19674.1.p1, OFUSG19674.2.p1
OG0004222	SCHMD02604	OFUSG11203.3.p1, OFUSG11203.5.p1, OFUSG11203.2.p1, OFUSG11203.1.p1, OFUSG11203.4.p1
OG0004223	SCHMD04451	OFUSG17090.1.p1, OFUSG17090.2.p1
OG0004227	SCHMD11794, SCHMD14206	OFUSG13655.1.p1
OG0004228	SCHMD22945	OFUSG23701.1.p1
OG0004229	SCHMD20367, SCHMD19492	OFUSG18108.1.p1
OG0004230	SCHMD12329, SCHMD13516	OFUSG08871.1.p1
OG0004231	SCHMD18343, SCHMD20951	OFUSG09197.1.p1
OG0004232	SCHMD02245	OFUSG19109.1.p1
OG0004233	SCHMD23521	OFUSG09599.1.p1, OFUSG23247.1.p1
OG0004235	SCHMD00900	OFUSG17809.1.p1
OG0004236	SCHMD13419, SCHMD19318	OFUSG12590.1.p1
OG0004239	SCHMD04162	OFUSG26088.2.p1, OFUSG26088.3.p1, OFUSG26088.1.p1
OG0004239	SCHMD06094	OFUSG26090.1.p1
OG0004241	SCHMD20634, SCHMD15365	OFUSG14483.1.p1
OG0004243	SCHMD02806	OFUSG16169.1.p1, OFUSG16169.3.p1, OFUSG16169.2.p1
OG0004244	SCHMD04165	OFUSG23262.1.p1
OG0004246	SCHMD25240, SCHMD27704	OFUSG26279.1.p1
OG0004247	SCHMD10596	OFUSG08927.1.p1
OG0004249	SCHMD22417, SCHMD22418, SCHMD16976	OFUSG02524.1.p1
OG0004250	SCHMD12623	OFUSG12266.1.p1
OG0004251	SCHMD08633	OFUSG22911.1.p1
OG0004252	SCHMD02811	OFUSG24821.1.p1
OG0004253	SCHMD09205	OFUSG22279.1.p1, OFUSG22279.2.p1
OG0004254	SCHMD07480	OFUSG10303.1.p1
OG0004255	SCHMD00865	OFUSG21308.1.p1
OG0004257	SCHMD08129	OFUSG22307.1.p1
OG0004258	SCHMD13120, SCHMD23840, SCHMD13122	OFUSG03080.1.p1
OG0004259	SCHMD18232	OFUSG20013.1.p1
OG0004260	SCHMD23376	OFUSG04270.1.p1
OG0004261	SCHMD16623	OFUSG20642.1.p1
OG0004262	SCHMD16537	OFUSG12557.1.p1
OG0004263	SCHMD09819, SCHMD22299, SCHMD18530, SCHMD18529	OFUSG04157.2.p1, OFUSG04157.1.p1
OG0004265	SCHMD14398	OFUSG22437.1.p1
OG0004267	SCHMD14468	OFUSG00346.1.p1
OG0004268	SCHMD24258, SCHMD19847	OFUSG20277.1.p1
OG0004269	SCHMD06048	OFUSG06518.1.p1
OG0004270	SCHMD06231	OFUSG09567.1.p1
OG0004273	SCHMD15470	OFUSG10132.2.p1, OFUSG10132.1.p1
OG0004276	SCHMD07052, SCHMD07053, SCHMD07051	OFUSG20440.1.p1, OFUSG20440.2.p1
OG0004278	SCHMD07808	OFUSG19618.1.p1
OG0004279	SCHMD09109	OFUSG26158.2.p1, OFUSG26158.1.p1
OG0004280	SCHMD24977	OFUSG08248.1.p1
OG0004281	SCHMD15072	OFUSG09512.2.p1, OFUSG09512.1.p1
OG0004285	SCHMD08317, SCHMD00052	OFUSG06639.1.p1, OFUSG06639.2.p1
OG0004287	SCHMD02791	OFUSG12510.1.p1
OG0004288	SCHMD04750	OFUSG23204.1.p1
OG0004289	SCHMD10655	OFUSG11522.1.p1
OG0004291	SCHMD11768, SCHMD11769	OFUSG11291.1.p1, OFUSG11293.1.p1
OG0004292	SCHMD02072	OFUSG12754.1.p1
OG0004294	SCHMD06402	OFUSG00840.1.p1, OFUSG00840.2.p1
OG0004295	SCHMD05169	OFUSG13465.2.p1, OFUSG13465.1.p1
OG0004296	SCHMD13298	OFUSG10157.1.p1
OG0004297	SCHMD13807, SCHMD28076, SCHMD24237, SCHMD14756, SCHMD24236	OFUSG26602.2.p1, OFUSG26602.1.p1
OG0004299	SCHMD15087, SCHMD15086	OFUSG03171.1.p1
OG0004301	SCHMD11559, SCHMD11558, SCHMD21370	OFUSG15532.1.p1
OG0004302	SCHMD10637, SCHMD22462	OFUSG14824.1.p1
OG0004303	SCHMD17944, SCHMD18972	OFUSG14746.1.p1
OG0004304	SCHMD17338	OFUSG19501.1.p1
OG0004307	SCHMD20615	OFUSG10009.1.p1
OG0004308	SCHMD08570	OFUSG00660.1.p1
OG0004309	SCHMD11977, SCHMD17117	OFUSG10951.1.p1
OG0004310	SCHMD15088	OFUSG24234.1.p1
OG0004312	SCHMD10505	OFUSG20320.1.p1
OG0004316	SCHMD07217	OFUSG25561.1.p1
OG0004317	SCHMD03544	OFUSG15608.1.p1
OG0004318	SCHMD07900	OFUSG10081.1.p1
OG0004321	SCHMD00773, SCHMD22413	OFUSG09959.1.p1, OFUSG09959.3.p1, OFUSG09959.2.p1
OG0004322	SCHMD06269, SCHMD13954	OFUSG21097.1.p1
OG0004324	SCHMD07700	OFUSG23537.1.p1
OG0004327	SCHMD11268	OFUSG03372.1.p1
OG0004328	SCHMD18966, SCHMD09751	OFUSG21216.1.p1
OG0004329	SCHMD17260, SCHMD20883, SCHMD17062, SCHMD18927, SCHMD04963	OFUSG06444.1.p1
OG0004330	SCHMD03763	OFUSG21944.1.p1, OFUSG21944.2.p1
OG0004331	SCHMD28298, SCHMD09132	OFUSG12334.1.p1
OG0004332	SCHMD00454	OFUSG09843.1.p1, OFUSG09842.3.p1, OFUSG09842.2.p1, OFUSG09842.1.p1
OG0004334	SCHMD10101	OFUSG12737.1.p1
OG0004335	SCHMD29412, SCHMD27303, SCHMD29473, SCHMD29279, SCHMD29277	OFUSG03846.1.p1
OG0004338	SCHMD11859, SCHMD21650, SCHMD20028	OFUSG03491.1.p1
OG0004341	SCHMD09660, SCHMD01095	OFUSG11142.1.p1
OG0004344	SCHMD12044	OFUSG12551.1.p1
OG0004347	SCHMD25637, SCHMD11463	OFUSG15122.1.p1
OG0004348	SCHMD00729	OFUSG01419.1.p1
OG0004350	SCHMD16920, SCHMD07665	OFUSG00516.1.p1
OG0004351	SCHMD12829	OFUSG16980.1.p1
OG0004352	SCHMD11224	OFUSG12778.1.p1
OG0004353	SCHMD21824, SCHMD16507	OFUSG21237.1.p1
OG0004354	SCHMD15589	OFUSG09569.1.p1
OG0004356	SCHMD20562, SCHMD06947, SCHMD21754, SCHMD15066, SCHMD01266, SCHMD06886	OFUSG07938.1.p1
OG0004358	SCHMD26102, SCHMD07557	OFUSG05940.1.p1
OG0004359	SCHMD05503	OFUSG19521.1.p1
OG0004360	SCHMD05210	OFUSG16040.1.p1
OG0004362	SCHMD14598, SCHMD12685	OFUSG26828.1.p1
OG0004364	SCHMD10178, SCHMD08238, SCHMD20097	OFUSG12581.1.p1
OG0004365	SCHMD14299	OFUSG04532.1.p1
OG0004367	SCHMD09384	OFUSG11817.1.p1
OG0004368	SCHMD06787, SCHMD28933	OFUSG07493.1.p1
OG0004369	SCHMD13900	OFUSG08176.1.p1
OG0004370	SCHMD05486	OFUSG09597.1.p1
OG0004373	SCHMD15692	OFUSG21375.1.p1
OG0004374	SCHMD08647	OFUSG23996.1.p1
OG0004376	SCHMD24005, SCHMD12717	OFUSG15296.1.p1
OG0004377	SCHMD00654, SCHMD00288	OFUSG04513.1.p1
OG0004378	SCHMD13186, SCHMD15248	OFUSG15382.1.p1
OG0004379	SCHMD09241	OFUSG08124.1.p1
OG0004380	SCHMD09830	OFUSG07867.1.p1
OG0004381	SCHMD03449, SCHMD12586, SCHMD17726, SCHMD12588, SCHMD03448, SCHMD12587, SCHMD17725, SCHMD03446, SCHMD03447	OFUSG20032.1.p1
OG0004382	SCHMD20602, SCHMD02352	OFUSG21856.1.p1
OG0004389	SCHMD12486	OFUSG17299.1.p1
OG0004390	SCHMD22900	OFUSG26694.1.p1
OG0004392	SCHMD01600	OFUSG17805.1.p1
OG0004393	SCHMD23967, SCHMD19706	OFUSG19024.1.p1
OG0004394	SCHMD15505, SCHMD12711, SCHMD15506	OFUSG03035.2.p1, OFUSG03035.1.p1
OG0004395	SCHMD13387, SCHMD13388	OFUSG06695.1.p1
OG0004396	SCHMD06052	OFUSG21440.1.p1
OG0004397	SCHMD22336	OFUSG20729.1.p1
OG0004398	SCHMD28590, SCHMD27345, SCHMD13804	OFUSG15408.2.p1, OFUSG15408.1.p1, OFUSG15408.3.p1
OG0004399	SCHMD04230	OFUSG18895.1.p1, OFUSG18895.2.p1
OG0004401	SCHMD20662, SCHMD11285, SCHMD22919, SCHMD21724, SCHMD27157	OFUSG17102.1.p1
OG0004403	SCHMD15173, SCHMD28843	OFUSG16597.1.p1
OG0004404	SCHMD02644, SCHMD04995	OFUSG13040.1.p1
OG0004405	SCHMD05548, SCHMD03220	OFUSG10510.1.p1
OG0004407	SCHMD00293	OFUSG21556.1.p1, OFUSG21556.2.p1, OFUSG21556.3.p1
OG0004409	SCHMD04463	OFUSG19201.1.p1
OG0004410	SCHMD13553	OFUSG00834.1.p1
OG0004415	SCHMD23101, SCHMD14463	OFUSG04373.1.p1, OFUSG04373.2.p1
OG0004417	SCHMD11303	OFUSG21036.1.p1
OG0004418	SCHMD18151, SCHMD12683	OFUSG21318.1.p1, OFUSG08241.1.p1
OG0004420	SCHMD21338, SCHMD16051, SCHMD25182	OFUSG10004.1.p1
OG0004421	SCHMD29095, SCHMD18163, SCHMD28625, SCHMD20900	OFUSG09765.1.p1
OG0004422	SCHMD03253, SCHMD12874	OFUSG08631.1.p1
OG0004423	SCHMD06625, SCHMD29397	OFUSG12675.1.p1
