Orthogroup	SCHMD	CAEEL
OG0003734	SCHMD00609	CAEEL18003, CAEEL10089
OG0003735	SCHMD00315, SCHMD19484, SCHMD15630, SCHMD01358, SCHMD13365	CAEEL04830, CAEEL04829
OG0003736	SCHMD07290, SCHMD09291, SCHMD23683, SCHMD09290	CAEEL10845
OG0003737	SCHMD26875, SCHMD23789	CAEEL18594, CAEEL11885, CAEEL18366
OG0003739	SCHMD03999	CAEEL06789
OG0003740	SCHMD13948, SCHMD17686	CAEEL07837
OG0003741	SCHMD06385, SCHMD07194, SCHMD06474, SCHMD20583, SCHMD09441, SCHMD07941, SCHMD28597, SCHMD28496	CAEEL07870
OG0003743	SCHMD05330, SCHMD03268	CAEEL12238
OG0003746	SCHMD20571	CAEEL07398
OG0003747	SCHMD25018, SCHMD26084, SCHMD17880	CAEEL02767
OG0003749	SCHMD12963, SCHMD26791	CAEEL20507
OG0003750	SCHMD10740, SCHMD21692	CAEEL05076
OG0003753	SCHMD05736	CAEEL18657
OG0003755	SCHMD24630	CAEEL09173
OG0003756	SCHMD16272, SCHMD09193, SCHMD09560	CAEEL01606
OG0003758	SCHMD10568	CAEEL05748
OG0003759	SCHMD02168	CAEEL09625
OG0003763	SCHMD15410	CAEEL02007
OG0003764	SCHMD03437	CAEEL15954
OG0003766	SCHMD22112, SCHMD16522	CAEEL04438, CAEEL13937, CAEEL13938, CAEEL18113, CAEEL04435, CAEEL04439, CAEEL02710
OG0003767	SCHMD06286	CAEEL07794
OG0003771	SCHMD05134	CAEEL18560, CAEEL05367
OG0003776	SCHMD01854	CAEEL14271
OG0003778	SCHMD06996	CAEEL10576
OG0003779	SCHMD15868, SCHMD25797	CAEEL12785
OG0003780	SCHMD20733	CAEEL20711
OG0003795	SCHMD22731	CAEEL09855
OG0003798	SCHMD13971, SCHMD04164	CAEEL11938
OG0003803	SCHMD14080, SCHMD27722, SCHMD27442	CAEEL19629
OG0003806	SCHMD21156	CAEEL10842
OG0003808	SCHMD27875, SCHMD11284, SCHMD25011	CAEEL08177
OG0003811	SCHMD22928, SCHMD13669	CAEEL07020
OG0003812	SCHMD04985	CAEEL07296
OG0003813	SCHMD01244	CAEEL10820
OG0003817	SCHMD04758	CAEEL02053
OG0003818	SCHMD10822, SCHMD17278	CAEEL15512
OG0003821	SCHMD10138	CAEEL09346
OG0003825	SCHMD05990	CAEEL18577
OG0003827	SCHMD03936	CAEEL04098
OG0003831	SCHMD17115	CAEEL08097
OG0003833	SCHMD28965	CAEEL05813, CAEEL14180
OG0003834	SCHMD03227, SCHMD01451	CAEEL00145
OG0003837	SCHMD10162, SCHMD25130, SCHMD17615, SCHMD14383, SCHMD10163	CAEEL11909, CAEEL11910
OG0003838	SCHMD05207	CAEEL14290, CAEEL14289, CAEEL14291
OG0003839	SCHMD05702, SCHMD10139	CAEEL11415
OG0003840	SCHMD12844, SCHMD26426	CAEEL01767
OG0003841	SCHMD14946	CAEEL10859, CAEEL18915
OG0003843	SCHMD16158, SCHMD03988, SCHMD16160	CAEEL14293
OG0003845	SCHMD00834	CAEEL16327
OG0003846	SCHMD06517	CAEEL00811, CAEEL18648
OG0003850	SCHMD24952, SCHMD16801	CAEEL11705
OG0003851	SCHMD05218	CAEEL08777
OG0003853	SCHMD14514, SCHMD07343	CAEEL13793
OG0003855	SCHMD17767	CAEEL18132
OG0003856	SCHMD25122, SCHMD27046, SCHMD07521, SCHMD12531, SCHMD11891	CAEEL07428
OG0003857	SCHMD05301	CAEEL19675
OG0003863	SCHMD02612	CAEEL18943
OG0003865	SCHMD10111	CAEEL02514
OG0003866	SCHMD07937, SCHMD00211	CAEEL00295
OG0003867	SCHMD06888, SCHMD20274, SCHMD12094, SCHMD26871, SCHMD11731, SCHMD29207, SCHMD20012, SCHMD24555, SCHMD26707, SCHMD22185, SCHMD13199	CAEEL15761
OG0003868	SCHMD15677	CAEEL18485
OG0003869	SCHMD16637, SCHMD28120, SCHMD25926, SCHMD25661	CAEEL00094
OG0003871	SCHMD01262	CAEEL20153
OG0003872	SCHMD13742, SCHMD13511	CAEEL14869
OG0003875	SCHMD07244, SCHMD00813, SCHMD07245, SCHMD07243	CAEEL00868
OG0003876	SCHMD06770	CAEEL04369
OG0003877	SCHMD08239	CAEEL18175
OG0003879	SCHMD21707, SCHMD18365, SCHMD18366	CAEEL00338, CAEEL01399
OG0003881	SCHMD06054, SCHMD03369	CAEEL12169
OG0003884	SCHMD04417	CAEEL01060
OG0003885	SCHMD09959	CAEEL01791
OG0003886	SCHMD12038, SCHMD20172, SCHMD12039, SCHMD20171	CAEEL10383
OG0003887	SCHMD20058, SCHMD18207	CAEEL09446
OG0003888	SCHMD05192	CAEEL00249
OG0003892	SCHMD07588	CAEEL11760
OG0003893	SCHMD00056, SCHMD00057	CAEEL05797
OG0003894	SCHMD11863	CAEEL01425
OG0003897	SCHMD20071	CAEEL07613
OG0003904	SCHMD00688	CAEEL00419
OG0003905	SCHMD06967, SCHMD06965	CAEEL00484
OG0003906	SCHMD03168	CAEEL00814
OG0003908	SCHMD10777, SCHMD26725	CAEEL00218
OG0003908	SCHMD03608	CAEEL08148
OG0003909	SCHMD19547, SCHMD15096	CAEEL14422
OG0003910	SCHMD16210, SCHMD14670	CAEEL08553
OG0003911	SCHMD17334, SCHMD20892	CAEEL20590
OG0003912	SCHMD04955	CAEEL02731
OG0003914	SCHMD00070	CAEEL19029
OG0003915	SCHMD16264, SCHMD14615	CAEEL04887
OG0003916	SCHMD05573	CAEEL07068
OG0003917	SCHMD02873	CAEEL07507
OG0003918	SCHMD00222	CAEEL11925, CAEEL11924
OG0003920	SCHMD03027	CAEEL00358
OG0003921	SCHMD06689	CAEEL14832, CAEEL18358
OG0003923	SCHMD25596, SCHMD09715	CAEEL08718
OG0003925	SCHMD25912, SCHMD09602	CAEEL04108
OG0003926	SCHMD07547, SCHMD26616, SCHMD27475, SCHMD11606	CAEEL10754, CAEEL19332
OG0003929	SCHMD28887	CAEEL00949
OG0003930	SCHMD03275	CAEEL05047
OG0003931	SCHMD03615	CAEEL15548
OG0003933	SCHMD23983	CAEEL11609
OG0003934	SCHMD00793	CAEEL10046
OG0003936	SCHMD01877	CAEEL00465
OG0003938	SCHMD19197	CAEEL07167
OG0003939	SCHMD05579	CAEEL04128
OG0003940	SCHMD08843, SCHMD24023, SCHMD25474, SCHMD06407	CAEEL15126, CAEEL19780
OG0003942	SCHMD04134	CAEEL11070
OG0003944	SCHMD10666	CAEEL05219
OG0003945	SCHMD04737	CAEEL17988
OG0003946	SCHMD19360, SCHMD00465	CAEEL18782
OG0003947	SCHMD06484	CAEEL16177
OG0003950	SCHMD13868, SCHMD23437, SCHMD13869	CAEEL05823
OG0003951	SCHMD04397	CAEEL10367
OG0003953	SCHMD16924	CAEEL12236
OG0003954	SCHMD06088	CAEEL11860
OG0003955	SCHMD06589	CAEEL08204
OG0003959	SCHMD19233, SCHMD05380, SCHMD05022, SCHMD26878, SCHMD21243, SCHMD05379	CAEEL01523
OG0003961	SCHMD04675	CAEEL10706
OG0003965	SCHMD22279, SCHMD23593, SCHMD11100, SCHMD22031	CAEEL09858, CAEEL18478
OG0003968	SCHMD20971, SCHMD24367	CAEEL18441
OG0003969	SCHMD08592	CAEEL01428, CAEEL15342
OG0003970	SCHMD00447, SCHMD26048, SCHMD24404, SCHMD05455	CAEEL00141, CAEEL08636
OG0003972	SCHMD13668	CAEEL09414
OG0003973	SCHMD06454	CAEEL17822
OG0004000	SCHMD05012	CAEEL02254
OG0004004	SCHMD03888	CAEEL09931
OG0004007	SCHMD27653	CAEEL08380, CAEEL20738
OG0004009	SCHMD12539	CAEEL10425
OG0004010	SCHMD11857	CAEEL11606
OG0004012	SCHMD08012, SCHMD16333	CAEEL08889
OG0004014	SCHMD17730, SCHMD16988	CAEEL07353
OG0004015	SCHMD06396	CAEEL03765
OG0004016	SCHMD25202, SCHMD17931, SCHMD26981	CAEEL09802
OG0004017	SCHMD27630	CAEEL08935
OG0004021	SCHMD12686	CAEEL07321
OG0004023	SCHMD07791	CAEEL00807
OG0004025	SCHMD25773	CAEEL20824
OG0004027	SCHMD07935	CAEEL07583
OG0004028	SCHMD03770	CAEEL11434
OG0004029	SCHMD25820	CAEEL07149
OG0004030	SCHMD13881	CAEEL15803
OG0004032	SCHMD08571	CAEEL15185
OG0004033	SCHMD06585	CAEEL15848
OG0004035	SCHMD24932, SCHMD26490, SCHMD22875, SCHMD15041, SCHMD16000	CAEEL06509
OG0004036	SCHMD07559, SCHMD09846	CAEEL05364
OG0004037	SCHMD06653	CAEEL05545
OG0004038	SCHMD08999, SCHMD03883	CAEEL04280
OG0004040	SCHMD09213, SCHMD09209, SCHMD09210, SCHMD09211	CAEEL09311
OG0004041	SCHMD29278, SCHMD13539, SCHMD13540	CAEEL06388
OG0004042	SCHMD14638, SCHMD14606, SCHMD28829, SCHMD17629, SCHMD24833, SCHMD19159, SCHMD11836	CAEEL00958
OG0004044	SCHMD16906, SCHMD16907	CAEEL07379
OG0004047	SCHMD07813	CAEEL19277, CAEEL00270
OG0004048	SCHMD05765	CAEEL05729
OG0004051	SCHMD05269, SCHMD18831	CAEEL06861
OG0004052	SCHMD01378	CAEEL02741
OG0004053	SCHMD09663	CAEEL01273
OG0004054	SCHMD03170	CAEEL15244
OG0004056	SCHMD06405	CAEEL01652
OG0004059	SCHMD09347, SCHMD09893, SCHMD09894, SCHMD09348, SCHMD09349	CAEEL14867
OG0004063	SCHMD09601	CAEEL02350
OG0004064	SCHMD03370	CAEEL00654
OG0004065	SCHMD04935	CAEEL05056
OG0004067	SCHMD19651, SCHMD28348, SCHMD27778, SCHMD22879	CAEEL02869
OG0004068	SCHMD04738	CAEEL10640
OG0004071	SCHMD06667	CAEEL00928
OG0004072	SCHMD28606, SCHMD25449, SCHMD13434, SCHMD25827, SCHMD12247, SCHMD11403, SCHMD21547, SCHMD24542, SCHMD07982	CAEEL09095, CAEEL07075
OG0004073	SCHMD18804	CAEEL03280
OG0004076	SCHMD19802	CAEEL07566
OG0004080	SCHMD18517	CAEEL12810
OG0004081	SCHMD03804	CAEEL18163
OG0004084	SCHMD13360	CAEEL14072
OG0004085	SCHMD20233	CAEEL04587
OG0004087	SCHMD13153	CAEEL07761
OG0004090	SCHMD19142	CAEEL02918
OG0004091	SCHMD10376, SCHMD19027, SCHMD20986, SCHMD10374	CAEEL04573
OG0004092	SCHMD01973	CAEEL07326
OG0004096	SCHMD01632	CAEEL09363
OG0004097	SCHMD00017	CAEEL05789
OG0004099	SCHMD07433	CAEEL07071
OG0004100	SCHMD16101, SCHMD17395, SCHMD01145	CAEEL19773
OG0004101	SCHMD01669	CAEEL10753
OG0004102	SCHMD28926, SCHMD16352, SCHMD13995	CAEEL20123
OG0004103	SCHMD06708, SCHMD03618	CAEEL10626
OG0004105	SCHMD08794, SCHMD16310	CAEEL05115
OG0004106	SCHMD07276	CAEEL04225
OG0004110	SCHMD03573	CAEEL01260
OG0004112	SCHMD04301	CAEEL00522
OG0004113	SCHMD09954, SCHMD11157	CAEEL09663
OG0004114	SCHMD11428	CAEEL13365
OG0004115	SCHMD08641, SCHMD08639	CAEEL05975
OG0004116	SCHMD22991, SCHMD19169	CAEEL17798
OG0004118	SCHMD14153, SCHMD16717	CAEEL09754
OG0004119	SCHMD24339, SCHMD11856	CAEEL00177
OG0004120	SCHMD02931	CAEEL09396
OG0004121	SCHMD00644	CAEEL06572, CAEEL06571, CAEEL06570, CAEEL06569
OG0004122	SCHMD09920	CAEEL20018
OG0004123	SCHMD24840	CAEEL05731
OG0004124	SCHMD09789, SCHMD09788	CAEEL02724, CAEEL02723
OG0004127	SCHMD14115	CAEEL19955, CAEEL18275, CAEEL06860
OG0004128	SCHMD29366	CAEEL11738
OG0004130	SCHMD26247, SCHMD12578, SCHMD28132	CAEEL02356
OG0004133	SCHMD08788	CAEEL05363
OG0004134	SCHMD16097, SCHMD17401, SCHMD19480, SCHMD29149, SCHMD18880, SCHMD19479, SCHMD15281, SCHMD12962	CAEEL07495
OG0004136	SCHMD21074, SCHMD14863	CAEEL04479
OG0004137	SCHMD09676	CAEEL00169, CAEEL00170
OG0004139	SCHMD27028, SCHMD23843	CAEEL04347
OG0004142	SCHMD08558	CAEEL10168
OG0004144	SCHMD02257, SCHMD25096, SCHMD15057	CAEEL00709
OG0004145	SCHMD20449, SCHMD23522, SCHMD01552	CAEEL14333
OG0004147	SCHMD09010	CAEEL07109
OG0004148	SCHMD06808	CAEEL07951
OG0004150	SCHMD13651, SCHMD25175	CAEEL09285
OG0004151	SCHMD05147, SCHMD20113	CAEEL01499
OG0004153	SCHMD07819, SCHMD03631	CAEEL11562
OG0004157	SCHMD05878	CAEEL18994
OG0004158	SCHMD07419	CAEEL00394
OG0004161	SCHMD08136	CAEEL18958
OG0004164	SCHMD24669, SCHMD09145	CAEEL10119
OG0004166	SCHMD28458, SCHMD16044	CAEEL04359
OG0004167	SCHMD10205	CAEEL14218
OG0004168	SCHMD09579, SCHMD15882, SCHMD09578, SCHMD12788, SCHMD11665	CAEEL08233
OG0004169	SCHMD20780	CAEEL01556
OG0004170	SCHMD11411, SCHMD12172	CAEEL10605
OG0004171	SCHMD02047, SCHMD02605, SCHMD02048	CAEEL11852
OG0004176	SCHMD15010, SCHMD14784, SCHMD00585	CAEEL01489
OG0004178	SCHMD09644, SCHMD15102	CAEEL09854
OG0004179	SCHMD00790	CAEEL10656
OG0004181	SCHMD09842	CAEEL13830
OG0004184	SCHMD23226, SCHMD21910	CAEEL15780, CAEEL15781
OG0004186	SCHMD22129	CAEEL13926
OG0004188	SCHMD11027	CAEEL15410
OG0004198	SCHMD18242	CAEEL12770
OG0004203	SCHMD13632, SCHMD17872, SCHMD19711, SCHMD12672	CAEEL14263, CAEEL11026
OG0004203	SCHMD23579, SCHMD22669, SCHMD15715, SCHMD19454, SCHMD22555	CAEEL10854, CAEEL19422, CAEEL20854, CAEEL09640, CAEEL15518, CAEEL15937, CAEEL14660
OG0004215	SCHMD23456, SCHMD09930	CAEEL08870
OG0004216	SCHMD19294, SCHMD21480, SCHMD13603, SCHMD15045	CAEEL02995
OG0004217	SCHMD15443	CAEEL08020
OG0004218	SCHMD25832	CAEEL20381
OG0004219	SCHMD02021	CAEEL00713
OG0004222	SCHMD02604	CAEEL05571
OG0004223	SCHMD04451	CAEEL05790
OG0004227	SCHMD11794, SCHMD14206	CAEEL05233
OG0004228	SCHMD15455, SCHMD22945	CAEEL13669
OG0004229	SCHMD20367, SCHMD19492	CAEEL11625
OG0004230	SCHMD12329, SCHMD13516	CAEEL07897
OG0004231	SCHMD18343, SCHMD20951, SCHMD27099	CAEEL00452
OG0004232	SCHMD02245	CAEEL03690
OG0004233	SCHMD23521	CAEEL12306
OG0004235	SCHMD00900	CAEEL09358
OG0004236	SCHMD13419, SCHMD19318	CAEEL15188
OG0004237	SCHMD09091, SCHMD09093	CAEEL07362
OG0004241	SCHMD20634, SCHMD15365	CAEEL20251
OG0004243	SCHMD02806	CAEEL01439
OG0004244	SCHMD04165	CAEEL12157
OG0004246	SCHMD25240, SCHMD27704	CAEEL17853
OG0004249	SCHMD22417, SCHMD22418, SCHMD16976	CAEEL17634
OG0004250	SCHMD12623	CAEEL16187
OG0004252	SCHMD02811	CAEEL07003
OG0004253	SCHMD09205	CAEEL06637
OG0004254	SCHMD07480	CAEEL05989
OG0004255	SCHMD00865	CAEEL03031
OG0004257	SCHMD08129	CAEEL01608
OG0004258	SCHMD13120, SCHMD23840, SCHMD13122, SCHMD13121	CAEEL00939
OG0004259	SCHMD18232	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028
OG0004261	SCHMD16623	CAEEL04677
OG0004262	SCHMD16537	CAEEL13871
OG0004263	SCHMD09819, SCHMD22299, SCHMD18530	CAEEL04092, CAEEL20329
OG0004265	SCHMD14398	CAEEL08248
OG0004267	SCHMD14468	CAEEL04354, CAEEL04355
OG0004268	SCHMD24258, SCHMD19847	CAEEL02406
OG0004269	SCHMD06048	CAEEL07842
OG0004270	SCHMD06231	CAEEL02066
OG0004273	SCHMD15470	CAEEL04799
OG0004278	SCHMD07808	CAEEL07238
OG0004280	SCHMD24977	CAEEL16211, CAEEL16212
OG0004282	SCHMD15574, SCHMD20334	CAEEL18359, CAEEL13638
OG0004285	SCHMD08317, SCHMD00052	CAEEL01238
OG0004287	SCHMD02791	CAEEL00835
OG0004288	SCHMD04750	CAEEL01059
OG0004289	SCHMD10655	CAEEL02984
OG0004291	SCHMD11768, SCHMD11769	CAEEL04748
OG0004292	SCHMD02072	CAEEL15301
OG0004294	SCHMD06402	CAEEL04571
OG0004295	SCHMD05170, SCHMD05171, SCHMD05169	CAEEL03919
OG0004296	SCHMD12859	CAEEL12316
OG0004297	SCHMD13807, SCHMD28076, SCHMD24237, SCHMD14756, SCHMD24236	CAEEL19228
OG0004299	SCHMD15087, SCHMD15086	CAEEL07283
OG0004301	SCHMD11559, SCHMD11558, SCHMD21370	CAEEL07551
OG0004302	SCHMD10637, SCHMD22462	CAEEL07295
OG0004303	SCHMD17944, SCHMD18972	CAEEL12783
OG0004304	SCHMD17338	CAEEL17137
OG0004305	SCHMD05524, SCHMD05525	CAEEL02874
OG0004307	SCHMD20615	CAEEL00090
OG0004308	SCHMD08570	CAEEL00320
OG0004309	SCHMD11977, SCHMD17117	CAEEL13877
OG0004310	SCHMD15088	CAEEL02565
OG0004312	SCHMD10505	CAEEL05846
OG0004316	SCHMD07217	CAEEL10340
OG0004317	SCHMD03544	CAEEL07185
OG0004321	SCHMD00773, SCHMD22413	CAEEL11975
OG0004324	SCHMD07700	CAEEL07830
OG0004328	SCHMD18966, SCHMD09751	CAEEL00916
OG0004329	SCHMD17260, SCHMD20883, SCHMD17062, SCHMD18927, SCHMD04963	CAEEL16040
OG0004330	SCHMD03763	CAEEL15513
OG0004331	SCHMD28298, SCHMD09132	CAEEL11038
OG0004332	SCHMD00454	CAEEL19699
OG0004334	SCHMD10101	CAEEL04372
OG0004335	SCHMD29412, SCHMD27303, SCHMD29473, SCHMD29279, SCHMD29277	CAEEL09206
OG0004338	SCHMD11859, SCHMD21650, SCHMD20028	CAEEL07793
OG0004344	SCHMD12044	CAEEL16267
OG0004347	SCHMD25637, SCHMD11463	CAEEL07276
OG0004348	SCHMD00729	CAEEL08518
OG0004350	SCHMD16920, SCHMD07665	CAEEL01588
OG0004351	SCHMD12829, SCHMD12828	CAEEL08854
OG0004353	SCHMD21824, SCHMD16507	CAEEL03078
OG0004355	SCHMD12078, SCHMD12076	CAEEL17139
OG0004356	SCHMD20562, SCHMD06947, SCHMD21754, SCHMD15066, SCHMD01266, SCHMD06886	CAEEL10602
OG0004358	SCHMD26102, SCHMD07557	CAEEL10874
OG0004359	SCHMD05503	CAEEL05118
OG0004360	SCHMD05210	CAEEL08760
OG0004362	SCHMD14598, SCHMD12685	CAEEL01360
OG0004364	SCHMD10178, SCHMD08238, SCHMD20097	CAEEL05913
OG0004365	SCHMD14299	CAEEL00507
OG0004368	SCHMD06787, SCHMD28933	CAEEL20084
OG0004369	SCHMD13900	CAEEL08210
OG0004370	SCHMD05486	CAEEL03244, CAEEL09918
OG0004373	SCHMD15692	CAEEL05891
OG0004374	SCHMD08648, SCHMD08647	CAEEL07100
OG0004376	SCHMD24005, SCHMD12717, SCHMD26494	CAEEL08383
OG0004377	SCHMD00654, SCHMD00288, SCHMD05243, SCHMD00656, SCHMD00289	CAEEL07838
OG0004378	SCHMD13186, SCHMD15248	CAEEL08612
OG0004379	SCHMD09241	CAEEL06174
OG0004380	SCHMD09830	CAEEL04195
OG0004381	SCHMD03449, SCHMD12586, SCHMD17726, SCHMD12588, SCHMD03448, SCHMD12587, SCHMD17725, SCHMD03446, SCHMD03447	CAEEL00194
OG0004382	SCHMD20602, SCHMD02352	CAEEL06795
OG0004389	SCHMD12486	CAEEL16085, CAEEL05794
OG0004390	SCHMD22900	CAEEL10569
OG0004392	SCHMD01600	CAEEL11311, CAEEL11312
OG0004393	SCHMD23967, SCHMD19706	CAEEL19535
OG0004394	SCHMD15505, SCHMD12711, SCHMD15506	CAEEL00556
OG0004396	SCHMD06052	CAEEL05746
OG0004398	SCHMD28590, SCHMD27345, SCHMD13804	CAEEL09179
OG0004399	SCHMD04230	CAEEL12106
OG0004401	SCHMD20662, SCHMD11285, SCHMD22919, SCHMD21724, SCHMD27157	CAEEL08851
OG0004403	SCHMD15173, SCHMD28843	CAEEL00967
OG0004404	SCHMD02644, SCHMD04995	CAEEL00266
OG0004407	SCHMD00293	CAEEL15656
OG0004409	SCHMD04463	CAEEL18900
OG0004413	SCHMD09094	CAEEL12414
OG0004417	SCHMD11303	CAEEL04605
OG0004423	SCHMD06625, SCHMD29397	CAEEL08323, CAEEL04481, CAEEL04480
OG0004425	SCHMD11792, SCHMD05073, SCHMD12434	CAEEL04267
OG0004426	SCHMD14134, SCHMD13488	CAEEL06644
OG0004459	SCHMD11611, SCHMD15720, SCHMD11612	CAEEL09113
OG0004460	SCHMD02836	CAEEL05618, CAEEL12160
OG0004462	SCHMD02862, SCHMD02861, SCHMD02863	CAEEL07505
OG0004465	SCHMD05636	CAEEL14659
OG0004467	SCHMD15402	CAEEL18811
OG0004467	SCHMD25583	CAEEL08802
OG0004472	SCHMD10150	CAEEL02040
OG0004474	SCHMD16777, SCHMD12470, SCHMD12214	CAEEL04978, CAEEL19704
OG0004479	SCHMD18395, SCHMD16681, SCHMD28653	CAEEL01982
OG0004484	SCHMD05719, SCHMD12798	CAEEL03718, CAEEL03716
OG0004486	SCHMD01167	CAEEL02086
OG0004487	SCHMD27932, SCHMD25838, SCHMD24442, SCHMD16447	CAEEL04119
OG0004489	SCHMD27568, SCHMD15864, SCHMD13491	CAEEL07471
OG0004490	SCHMD17389, SCHMD11597	CAEEL15483
OG0004492	SCHMD04733	CAEEL12152, CAEEL01223
OG0004493	SCHMD17846, SCHMD13358	CAEEL07084
OG0004495	SCHMD01719	CAEEL00990
OG0004496	SCHMD26140, SCHMD14189	CAEEL17616
OG0004498	SCHMD04342	CAEEL07493
OG0004500	SCHMD11617	CAEEL07302, CAEEL06408
OG0004501	SCHMD07977	CAEEL02204
OG0004505	SCHMD09314	CAEEL02342, CAEEL10487
OG0004507	SCHMD04748	CAEEL02892
OG0004509	SCHMD17345, SCHMD26727	CAEEL08073, CAEEL06714
OG0004511	SCHMD28314	CAEEL00625
OG0004513	SCHMD00064, SCHMD04110	CAEEL02074
OG0004514	SCHMD05036	CAEEL07361
OG0004516	SCHMD11182, SCHMD05663, SCHMD11181, SCHMD22539	CAEEL02959, CAEEL09798
OG0004517	SCHMD24464	CAEEL19843
OG0004518	SCHMD04926	CAEEL18955
OG0004520	SCHMD11457	CAEEL04837
OG0004523	SCHMD00984	CAEEL05687
OG0004526	SCHMD13090	CAEEL07101
OG0004532	SCHMD21409, SCHMD24151	CAEEL10922
OG0004533	SCHMD21800, SCHMD21855, SCHMD10489	CAEEL01233
OG0004535	SCHMD20791, SCHMD04354, SCHMD12750, SCHMD07827, SCHMD26230	CAEEL05920
OG0004538	SCHMD11149, SCHMD11150	CAEEL15076
OG0004539	SCHMD09009	CAEEL15237
OG0004542	SCHMD08621	CAEEL08914
OG0004543	SCHMD00021	CAEEL06797
OG0004546	SCHMD10690, SCHMD06743, SCHMD14412	CAEEL12390
OG0004548	SCHMD01586	CAEEL05049
OG0004551	SCHMD02465, SCHMD02466	CAEEL07605
OG0004552	SCHMD05280	CAEEL14818
OG0004553	SCHMD05077	CAEEL01890
OG0004554	SCHMD01446, SCHMD22543	CAEEL12132
OG0004555	SCHMD01126	CAEEL01286
OG0004557	SCHMD10112	CAEEL19316
OG0004558	SCHMD23563	CAEEL01825
OG0004559	SCHMD09021, SCHMD09022	CAEEL01667
OG0004564	SCHMD06864, SCHMD16273	CAEEL15096
OG0004565	SCHMD06237	CAEEL01480
OG0004567	SCHMD08103	CAEEL19136, CAEEL09098
OG0004568	SCHMD00415	CAEEL14278
OG0004569	SCHMD07227	CAEEL05747
OG0004572	SCHMD00027	CAEEL15485
OG0004573	SCHMD24195, SCHMD13279	CAEEL03080
OG0004577	SCHMD27308, SCHMD07121, SCHMD07120	CAEEL02135, CAEEL02134
OG0004578	SCHMD13522, SCHMD10265	CAEEL20390, CAEEL07197, CAEEL15445
OG0004579	SCHMD05858	CAEEL12615
OG0004581	SCHMD06969	CAEEL20357
OG0004582	SCHMD11081, SCHMD11080	CAEEL14132
OG0004583	SCHMD18243, SCHMD12573	CAEEL07667
OG0004589	SCHMD07310	CAEEL09315
OG0004590	SCHMD11543, SCHMD02645, SCHMD02084	CAEEL07891
OG0004592	SCHMD21981, SCHMD24746	CAEEL05824
OG0004595	SCHMD23529, SCHMD18234	CAEEL08365
OG0004596	SCHMD22207	CAEEL00832
OG0004599	SCHMD16295, SCHMD15643, SCHMD19967, SCHMD19964	CAEEL18962
OG0004602	SCHMD00904	CAEEL17403
OG0004603	SCHMD09121, SCHMD04362	CAEEL01453
OG0004606	SCHMD04125, SCHMD12842	CAEEL07463
OG0004609	SCHMD12031, SCHMD13204	CAEEL01549, CAEEL18748
OG0004610	SCHMD04931	CAEEL01077
OG0004612	SCHMD00077, SCHMD00078, SCHMD00076	CAEEL17404
OG0004613	SCHMD02078	CAEEL11219
OG0004614	SCHMD21793, SCHMD24411	CAEEL14871
OG0004616	SCHMD28217	CAEEL02677
OG0004619	SCHMD07738, SCHMD07737	CAEEL07756
OG0004621	SCHMD02131	CAEEL01185
OG0004622	SCHMD07163	CAEEL00340, CAEEL00339
OG0004626	SCHMD11167, SCHMD21056, SCHMD25126	CAEEL02718
OG0004629	SCHMD28937, SCHMD22436	CAEEL06027
OG0004630	SCHMD19924, SCHMD19158	CAEEL04593
OG0004631	SCHMD23492	CAEEL16838, CAEEL04543, CAEEL20866, CAEEL16837
OG0004633	SCHMD08375	CAEEL05017, CAEEL04995, CAEEL07556
OG0004634	SCHMD05432, SCHMD09190, SCHMD28674	CAEEL04100
OG0004635	SCHMD03118	CAEEL00310
OG0004638	SCHMD03884	CAEEL15951
OG0004639	SCHMD11835	CAEEL10507
OG0004642	SCHMD04791	CAEEL00483
OG0004643	SCHMD12179	CAEEL14114
OG0004648	SCHMD22597, SCHMD14009	CAEEL08010
OG0004649	SCHMD11982	CAEEL08731
OG0004652	SCHMD09910, SCHMD14465	CAEEL00605
OG0004654	SCHMD11590	CAEEL11750
OG0004655	SCHMD10685	CAEEL08002
OG0004657	SCHMD24002, SCHMD24003, SCHMD14727	CAEEL03111
OG0004662	SCHMD23223, SCHMD01585	CAEEL07384, CAEEL15414
OG0004663	SCHMD03596	CAEEL07711
OG0004664	SCHMD07541, SCHMD07542, SCHMD10324	CAEEL14781
OG0004668	SCHMD00802	CAEEL08996
OG0004669	SCHMD05517	CAEEL16538
OG0004670	SCHMD20695, SCHMD17163	CAEEL02555
OG0004671	SCHMD02955, SCHMD02956, SCHMD04859	CAEEL07417
OG0004674	SCHMD03223	CAEEL04819
OG0004675	SCHMD07033	CAEEL00752
OG0004678	SCHMD09572, SCHMD22384	CAEEL08038
OG0004681	SCHMD05397	CAEEL07293
OG0004682	SCHMD08178	CAEEL05023
OG0004683	SCHMD10878	CAEEL15952
OG0004684	SCHMD04346	CAEEL14663
OG0004685	SCHMD09955	CAEEL09080
OG0004687	SCHMD23153, SCHMD15300	CAEEL14139
OG0004689	SCHMD04465	CAEEL04374
OG0004690	SCHMD05174, SCHMD08403	CAEEL19211
OG0004690	SCHMD10045, SCHMD24330, SCHMD08404	CAEEL07164, CAEEL19526
OG0004691	SCHMD29540, SCHMD09521, SCHMD09522	CAEEL06746
OG0004694	SCHMD19141, SCHMD23931	CAEEL10169
