Orthogroup	SCHMD	AENJA_ok
OG0004217	SCHMD15443	AENJA_00550
OG0004218	SCHMD25832	AENJA_00935
OG0004219	SCHMD02021	AENJA_01020
OG0004220	SCHMD00817, SCHMD15893, SCHMD24221, SCHMD00816	AENJA_01203
OG0004222	SCHMD02604	AENJA_01486
OG0004223	SCHMD04451	AENJA_01506
OG0004227	SCHMD11794, SCHMD14206	AENJA_01705
OG0004228	SCHMD22945	AENJA_01729
OG0004229	SCHMD20367, SCHMD19492	AENJA_02064
OG0004231	SCHMD18343, SCHMD20951	AENJA_02278
OG0004232	SCHMD02245	AENJA_02302
OG0004233	SCHMD23521	AENJA_02374
OG0004235	SCHMD00900	AENJA_02425
OG0004236	SCHMD13419, SCHMD19318	AENJA_02429
OG0004237	SCHMD09091, SCHMD09093	AENJA_02572
OG0004239	SCHMD04162	AENJA_02668
OG0004240	SCHMD15203, SCHMD12624	AENJA_03070
OG0004241	SCHMD20634, SCHMD15365	AENJA_03118
OG0004243	SCHMD02806	AENJA_03297
OG0004244	SCHMD04165	AENJA_03379
OG0004246	SCHMD25240, SCHMD27704	AENJA_08975, AENJA_03476
OG0004247	SCHMD10596	AENJA_03521, AENJA_03518
OG0004249	SCHMD22417, SCHMD22418, SCHMD16976	AENJA_03888
OG0004250	SCHMD12623	AENJA_04014
OG0004251	SCHMD08633	AENJA_04056, AENJA_20691
OG0004252	SCHMD02811	AENJA_04057
OG0004253	SCHMD09205	AENJA_04321
OG0004254	SCHMD07480	AENJA_04427, AENJA_09254
OG0004255	SCHMD00865	AENJA_21176, AENJA_04555
OG0004257	SCHMD08129	AENJA_04594
OG0004258	SCHMD13120, SCHMD23840	AENJA_15676, AENJA_04921
OG0004258	SCHMD13121	AENJA_24630
OG0004259	SCHMD18232	AENJA_05091
OG0004260	SCHMD23376	AENJA_05573
OG0004261	SCHMD16623	AENJA_25277, AENJA_13929, AENJA_22921, AENJA_22459, AENJA_05609
OG0004262	SCHMD16537	AENJA_05767
OG0004263	SCHMD09819, SCHMD22299, SCHMD18530, SCHMD18529	AENJA_05819
OG0004265	SCHMD14398	AENJA_06209
OG0004267	SCHMD14468	AENJA_06337
OG0004268	SCHMD24258, SCHMD19847	AENJA_06438
OG0004269	SCHMD06048	AENJA_06472
OG0004270	SCHMD06231	AENJA_06731
OG0004273	SCHMD15470	AENJA_07053
OG0004276	SCHMD07052, SCHMD07053, SCHMD07051	AENJA_07382
OG0004278	SCHMD07808	AENJA_07644, AENJA_08435
OG0004279	SCHMD09109	AENJA_17815
OG0004280	SCHMD24977	AENJA_07853
OG0004281	SCHMD15072	AENJA_13461
OG0004287	SCHMD02791	AENJA_10688, AENJA_10695, AENJA_08479
OG0004288	SCHMD04750	AENJA_08494, AENJA_09224
OG0004289	SCHMD10655	AENJA_08571
OG0004291	SCHMD11768, SCHMD11769	AENJA_08666
OG0004292	SCHMD02072	AENJA_08709, AENJA_21597
OG0004294	SCHMD06402	AENJA_08948
OG0004295	SCHMD05169	AENJA_08995
OG0004296	SCHMD13298	AENJA_22026, AENJA_09137
OG0004297	SCHMD13807, SCHMD28076, SCHMD24237, SCHMD14756, SCHMD24236	AENJA_09281
OG0004299	SCHMD15087, SCHMD15086	AENJA_09313, AENJA_25545
OG0004301	SCHMD11559, SCHMD11558, SCHMD21370	AENJA_09948, AENJA_09950, AENJA_11810
OG0004302	SCHMD08203	AENJA_09951
OG0004302	SCHMD10637, SCHMD22462	AENJA_11814
OG0004303	SCHMD17944, SCHMD18972	AENJA_10102
OG0004304	SCHMD17338	AENJA_10126
OG0004307	SCHMD20615	AENJA_10811
OG0004308	SCHMD08570	AENJA_10896
OG0004309	SCHMD11977, SCHMD17117	AENJA_10914
OG0004310	SCHMD15088	AENJA_11180, AENJA_23448
OG0004312	SCHMD10505	AENJA_11219
OG0004316	SCHMD07217	AENJA_11759
OG0004317	SCHMD03544	AENJA_11806
OG0004318	SCHMD07900	AENJA_11868
OG0004321	SCHMD00773, SCHMD22413	AENJA_12158
OG0004322	SCHMD06269, SCHMD13954	AENJA_12404, AENJA_12403
OG0004324	SCHMD07700	AENJA_12557
OG0004327	SCHMD11268	AENJA_12793, AENJA_24731
OG0004328	SCHMD18966, SCHMD09751	AENJA_12798
OG0004329	SCHMD17260, SCHMD20883, SCHMD17062, SCHMD18927, SCHMD04963	AENJA_13104, AENJA_13109
OG0004330	SCHMD03763	AENJA_13252
OG0004331	SCHMD28298, SCHMD09132	AENJA_13331
OG0004332	SCHMD00454	AENJA_13463
OG0004334	SCHMD10101	AENJA_26354
OG0004338	SCHMD11859, SCHMD21650, SCHMD20028	AENJA_14330
OG0004341	SCHMD09660, SCHMD01095	AENJA_15048
OG0004343	SCHMD15843, SCHMD14248	AENJA_15517
OG0004344	SCHMD12044	AENJA_15963
OG0004347	SCHMD25637, SCHMD11463	AENJA_16598
OG0004348	SCHMD00729	AENJA_16800
OG0004350	SCHMD16920, SCHMD07665	AENJA_16841
OG0004351	SCHMD12829	AENJA_16867
OG0004352	SCHMD11224	AENJA_16982
OG0004353	SCHMD21824, SCHMD16507	AENJA_17017
OG0004354	SCHMD15589	AENJA_17022
OG0004356	SCHMD20562, SCHMD06947, SCHMD21754, SCHMD15066, SCHMD01266, SCHMD06886	AENJA_17320
OG0004358	SCHMD26102, SCHMD07557	AENJA_18672, AENJA_18047, AENJA_18673
OG0004359	SCHMD05503	AENJA_18134
OG0004360	SCHMD05210	AENJA_18596
OG0004362	SCHMD14598, SCHMD12685	AENJA_19062
OG0004364	SCHMD10178, SCHMD08238, SCHMD20097	AENJA_19146
OG0004365	SCHMD14299	AENJA_19212
OG0004367	SCHMD09384	AENJA_19374
OG0004368	SCHMD06787, SCHMD28933	AENJA_19702
OG0004369	SCHMD13900	AENJA_19753
OG0004370	SCHMD05486	AENJA_24515, AENJA_19903
OG0004373	SCHMD15692	AENJA_20328
OG0004374	SCHMD08647	AENJA_20422
OG0004376	SCHMD24005, SCHMD12717	AENJA_21249
OG0004377	SCHMD00654, SCHMD00288	AENJA_21485
OG0004378	SCHMD13186, SCHMD15248	AENJA_21608
OG0004380	SCHMD09830	AENJA_21685
OG0004381	SCHMD03449, SCHMD12586, SCHMD17726, SCHMD12588, SCHMD03448, SCHMD12587, SCHMD17725, SCHMD03446, SCHMD03447	AENJA_21950
OG0004382	SCHMD20602, SCHMD02352	AENJA_22037
OG0004390	SCHMD22900	AENJA_23655
OG0004392	SCHMD01600	AENJA_23712
OG0004393	SCHMD23967, SCHMD19706	AENJA_23907
OG0004394	SCHMD12711	AENJA_23929
OG0004395	SCHMD13388	AENJA_24372
OG0004396	SCHMD06052	AENJA_24530
OG0004397	SCHMD22336	AENJA_25166
OG0004398	SCHMD28590, SCHMD27345, SCHMD13804	AENJA_25317
OG0004399	SCHMD04230	AENJA_25524
OG0004401	SCHMD20662, SCHMD11285, SCHMD22919, SCHMD21724, SCHMD27157	AENJA_25597
OG0004403	SCHMD15173, SCHMD28843	AENJA_26375
OG0004404	SCHMD02644, SCHMD04995	AENJA_26407
OG0004405	SCHMD05548, SCHMD03220	AENJA_26485
OG0004407	SCHMD00293	AENJA_26601
OG0004408	SCHMD17516	AENJA_26831
OG0004457	SCHMD21666	AENJA_08497
OG0004459	SCHMD11611	AENJA_00105
OG0004460	SCHMD02836	AENJA_10602, AENJA_00174
OG0004462	SCHMD02862, SCHMD02861, SCHMD02863	AENJA_03119, AENJA_00195
OG0004463	SCHMD05430, SCHMD15650, SCHMD15795, SCHMD15649, SCHMD27866	AENJA_00263
OG0004465	SCHMD05636, SCHMD28770, SCHMD13412	AENJA_00361
OG0004467	SCHMD25583	AENJA_00451
OG0004472	SCHMD10150	AENJA_00868
OG0004474	SCHMD16777	AENJA_00922
OG0004479	SCHMD18395, SCHMD16681, SCHMD28653	AENJA_02206
OG0004480	SCHMD08179	AENJA_02219
OG0004484	SCHMD05719, SCHMD12798	AENJA_02375
OG0004486	SCHMD01167	AENJA_02721
OG0004487	SCHMD27932, SCHMD25838, SCHMD24442, SCHMD16447	AENJA_02764
OG0004488	SCHMD26474	AENJA_03056
OG0004489	SCHMD27568, SCHMD15864, SCHMD13491	AENJA_03089
OG0004490	SCHMD17389, SCHMD11597	AENJA_03148
OG0004492	SCHMD04733	AENJA_03264
OG0004493	SCHMD17846, SCHMD13358	AENJA_03367
OG0004495	SCHMD01719	AENJA_03794
OG0004496	SCHMD26140, SCHMD14189	AENJA_03798
OG0004497	SCHMD08729, SCHMD08728, SCHMD08727	AENJA_03976
OG0004498	SCHMD04342	AENJA_04040
OG0004499	SCHMD03412, SCHMD12382	AENJA_04167
OG0004500	SCHMD11617	AENJA_04178
OG0004501	SCHMD07977	AENJA_11831, AENJA_04286
OG0004502	SCHMD05296	AENJA_04449
OG0004503	SCHMD16736, SCHMD23538	AENJA_04529, AENJA_23467
OG0004505	SCHMD09314	AENJA_08695, AENJA_04733, AENJA_22550
OG0004507	SCHMD04748	AENJA_04865
OG0004509	SCHMD17345, SCHMD26727	AENJA_05239
OG0004510	SCHMD20341	AENJA_05329
OG0004511	SCHMD28314	AENJA_05552
OG0004512	SCHMD07187, SCHMD09103	AENJA_05863
OG0004513	SCHMD00064, SCHMD04110	AENJA_06212
OG0004514	SCHMD05036	AENJA_06216
OG0004515	SCHMD02738	AENJA_06345
OG0004516	SCHMD11182, SCHMD05663, SCHMD11181, SCHMD22539	AENJA_06493
OG0004517	SCHMD21774, SCHMD18540, SCHMD24465, SCHMD24464	AENJA_06724
OG0004518	SCHMD04926	AENJA_06826
OG0004520	SCHMD11457	AENJA_07201
OG0004522	SCHMD23562, SCHMD24073	AENJA_07491
OG0004523	SCHMD00984	AENJA_07641
OG0004526	SCHMD13090	AENJA_23914, AENJA_07835
OG0004529	SCHMD01565	AENJA_07939, AENJA_07944
OG0004530	SCHMD02115	AENJA_07969
OG0004532	SCHMD21409, SCHMD24151	AENJA_08236
OG0004535	SCHMD20791, SCHMD04354, SCHMD12750, SCHMD07827, SCHMD26230	AENJA_08570
OG0004539	SCHMD09009	AENJA_08729
OG0004542	SCHMD08621	AENJA_09105
OG0004543	SCHMD00021	AENJA_09121, AENJA_09120
OG0004546	SCHMD10690, SCHMD06743, SCHMD14412	AENJA_09271
OG0004548	SCHMD01586	AENJA_09557
OG0004549	SCHMD23062	AENJA_10884
OG0004551	SCHMD02466	AENJA_14630
OG0004552	SCHMD05280	AENJA_11123
OG0004554	SCHMD14759, SCHMD27571, SCHMD01446, SCHMD22543	AENJA_11434
OG0004555	SCHMD01126	AENJA_11497
OG0004558	SCHMD23563	AENJA_11692
OG0004559	SCHMD09022	AENJA_11902
OG0004564	SCHMD06864, SCHMD16273	AENJA_12530, AENJA_12531
OG0004565	SCHMD06237	AENJA_12612, AENJA_12611
OG0004567	SCHMD08103	AENJA_12797
OG0004569	SCHMD07227	AENJA_12953
OG0004570	SCHMD10693	AENJA_13253
OG0004572	SCHMD00027	AENJA_13346, AENJA_19525
OG0004573	SCHMD24195, SCHMD13279	AENJA_13416
OG0004577	SCHMD27308, SCHMD07121, SCHMD07120	AENJA_13927
OG0004578	SCHMD13522, SCHMD10265	AENJA_26179, AENJA_13961
OG0004579	SCHMD05858	AENJA_14039
OG0004580	SCHMD24095	AENJA_17936
OG0004581	SCHMD06969	AENJA_14240
OG0004583	SCHMD18243, SCHMD12573	AENJA_14685
OG0004586	SCHMD10991, SCHMD09342	AENJA_14926, AENJA_14905
OG0004589	SCHMD07310	AENJA_15580
OG0004590	SCHMD02645, SCHMD02084	AENJA_15587
OG0004592	SCHMD21981, SCHMD24746	AENJA_16014
OG0004595	SCHMD23529, SCHMD18234	AENJA_16184
OG0004596	SCHMD22207, SCHMD22206	AENJA_26048
OG0004599	SCHMD19964	AENJA_16431
OG0004600	SCHMD10479	AENJA_16453
OG0004602	SCHMD00904	AENJA_16684
OG0004603	SCHMD09121, SCHMD04362	AENJA_16691
OG0004605	SCHMD16312, SCHMD16314	AENJA_16792
OG0004606	SCHMD04125, SCHMD12842	AENJA_17079
OG0004607	SCHMD04747	AENJA_17110
OG0004608	SCHMD24531, SCHMD11307	AENJA_17422
OG0004609	SCHMD12031, SCHMD13204	AENJA_17443
OG0004610	SCHMD04931	AENJA_17485
OG0004612	SCHMD00076	AENJA_17697
OG0004613	SCHMD02078	AENJA_17756
OG0004614	SCHMD21793, SCHMD24411	AENJA_17767
OG0004616	SCHMD28217	AENJA_17897
OG0004619	SCHMD07738	AENJA_18030
OG0004621	SCHMD02131	AENJA_18130
OG0004622	SCHMD07163	AENJA_18238
OG0004623	SCHMD29595	AENJA_18259
OG0004626	SCHMD11167	AENJA_18829
OG0004631	SCHMD23492	AENJA_19307
OG0004632	SCHMD10538, SCHMD22511, SCHMD29376	AENJA_19345
OG0004633	SCHMD08375	AENJA_19396
OG0004634	SCHMD05432	AENJA_19399
OG0004635	SCHMD03118	AENJA_19421
OG0004639	SCHMD11835	AENJA_19701
OG0004643	SCHMD12179	AENJA_20590
OG0004646	SCHMD02650	AENJA_20935
OG0004648	SCHMD22597, SCHMD14009	AENJA_21464
OG0004649	SCHMD11982	AENJA_21530
OG0004651	SCHMD12856	AENJA_21665
OG0004652	SCHMD09910, SCHMD14465	AENJA_21741
OG0004654	SCHMD11590	AENJA_21881
OG0004655	SCHMD10685	AENJA_21945
OG0004657	SCHMD24003, SCHMD14727	AENJA_22627
OG0004662	SCHMD23223, SCHMD01585	AENJA_23022
OG0004663	SCHMD03596	AENJA_23128
OG0004665	SCHMD11600, SCHMD08997	AENJA_23350
OG0004666	SCHMD15089	AENJA_23667
OG0004669	SCHMD05517	AENJA_23970
OG0004670	SCHMD20695, SCHMD17163	AENJA_23983
OG0004671	SCHMD02955, SCHMD02956, SCHMD04859	AENJA_24032
OG0004673	SCHMD12584	AENJA_24385
OG0004674	SCHMD03223	AENJA_24465
OG0004675	SCHMD07033	AENJA_24642
OG0004678	SCHMD09572, SCHMD22384	AENJA_25081
OG0004681	SCHMD05397	AENJA_25549
OG0004682	SCHMD08178	AENJA_25603
OG0004683	SCHMD10878	AENJA_25906
OG0004684	SCHMD04346	AENJA_25907
OG0004685	SCHMD09955	AENJA_26252
OG0004687	SCHMD23153, SCHMD15300	AENJA_26633
OG0004688	SCHMD09484, SCHMD08993	AENJA_26638
OG0004689	SCHMD04465	AENJA_26700
OG0004690	SCHMD05174, SCHMD08403, SCHMD10045, SCHMD24330, SCHMD08404	AENJA_26765
OG0004691	SCHMD29540, SCHMD09521, SCHMD09522	AENJA_26781
OG0004728	SCHMD02271	AENJA_00010
OG0004730	SCHMD19530	AENJA_00270
OG0004731	SCHMD03298	AENJA_00435
OG0004736	SCHMD16289	AENJA_00579
OG0004738	SCHMD29258	AENJA_00661, AENJA_21232, AENJA_00974
OG0004740	SCHMD00456	AENJA_00889
OG0004743	SCHMD01142	AENJA_00975
OG0004744	SCHMD15430, SCHMD15429	AENJA_01048
OG0004747	SCHMD15119, SCHMD10662	AENJA_02204
OG0004749	SCHMD27524, SCHMD05320, SCHMD13141	AENJA_02213
OG0004751	SCHMD09867, SCHMD09866	AENJA_03078
OG0004752	SCHMD13187, SCHMD26487	AENJA_02350
OG0004753	SCHMD09681	AENJA_02412
OG0004754	SCHMD12657	AENJA_02418
OG0004756	SCHMD15431	AENJA_02560
OG0004757	SCHMD03519	AENJA_02653
OG0004763	SCHMD15362	AENJA_03524
OG0004764	SCHMD19894, SCHMD17272	AENJA_03553
OG0004765	SCHMD16710, SCHMD04808	AENJA_03642
OG0004766	SCHMD00505	AENJA_03824
OG0004767	SCHMD00495	AENJA_03880
OG0004768	SCHMD08416	AENJA_03887
OG0004769	SCHMD21299, SCHMD08710, SCHMD20457, SCHMD10055, SCHMD28408, SCHMD18217, SCHMD29298	AENJA_04019
OG0004770	SCHMD28676, SCHMD11354, SCHMD11355, SCHMD10999, SCHMD10105	AENJA_04020
OG0004772	SCHMD21334, SCHMD23265, SCHMD22042	AENJA_04226
OG0004772	SCHMD19882, SCHMD27089	AENJA_12095
OG0004774	SCHMD08224	AENJA_04499
OG0004775	SCHMD05122	AENJA_04683, AENJA_14667
OG0004778	SCHMD04830, SCHMD15580	AENJA_25387, AENJA_15331, AENJA_16962, AENJA_04906
OG0004781	SCHMD20619, SCHMD19135	AENJA_05335
OG0004784	SCHMD03001	AENJA_05766
OG0004785	SCHMD28279, SCHMD28744, SCHMD08779	AENJA_05817
OG0004786	SCHMD07088	AENJA_22606
OG0004787	SCHMD12301, SCHMD15157, SCHMD12300, SCHMD15158, SCHMD12299	AENJA_05829
OG0004788	SCHMD14805	AENJA_05904
OG0004790	SCHMD28265, SCHMD15986, SCHMD21009	AENJA_06220
OG0004791	SCHMD07589	AENJA_06248
OG0004793	SCHMD27323, SCHMD11844, SCHMD28451, SCHMD21497	AENJA_06468
OG0004794	SCHMD12411, SCHMD08689	AENJA_06550
OG0004795	SCHMD12519	AENJA_06563
OG0004796	SCHMD06329	AENJA_06612
OG0004797	SCHMD02596	AENJA_06655
OG0004804	SCHMD02590	AENJA_07395
OG0004805	SCHMD25455, SCHMD17452, SCHMD11458, SCHMD28637	AENJA_07591
OG0004807	SCHMD12027, SCHMD02038, SCHMD03550	AENJA_07814
OG0004808	SCHMD06754	AENJA_07815
OG0004809	SCHMD11312	AENJA_07834, AENJA_07832
OG0004811	SCHMD04903, SCHMD12545	AENJA_07997
OG0004813	SCHMD09064, SCHMD18661	AENJA_11963, AENJA_08093
OG0004814	SCHMD13484, SCHMD23295, SCHMD07359	AENJA_08117
OG0004816	SCHMD16530, SCHMD18318	AENJA_08251
OG0004817	SCHMD02143	AENJA_08281
OG0004819	SCHMD02457	AENJA_08530, AENJA_08531
OG0004820	SCHMD20913, SCHMD20987, SCHMD11759, SCHMD14252, SCHMD20112	AENJA_08911, AENJA_08918
OG0004822	SCHMD03658	AENJA_09116
OG0004823	SCHMD04427	AENJA_09117
OG0004825	SCHMD01996	AENJA_09280
OG0004826	SCHMD11772, SCHMD08879	AENJA_09359
OG0004828	SCHMD06417	AENJA_09627
OG0004829	SCHMD15495	AENJA_09743
OG0004832	SCHMD04947, SCHMD01782	AENJA_09922
OG0004834	SCHMD27086, SCHMD22075	AENJA_10100
OG0004835	SCHMD04785	AENJA_10287
OG0004837	SCHMD13853	AENJA_10362
OG0004838	SCHMD09990	AENJA_10479
OG0004839	SCHMD20877, SCHMD19245	AENJA_10621
OG0004840	SCHMD11491, SCHMD12885, SCHMD20576	AENJA_10771
OG0004841	SCHMD09828, SCHMD26722, SCHMD12393	AENJA_10828
OG0004843	SCHMD08776, SCHMD08777	AENJA_10860
OG0004848	SCHMD28574	AENJA_11309
OG0004849	SCHMD21680, SCHMD17383, SCHMD10425	AENJA_11321
OG0004851	SCHMD21554, SCHMD25137	AENJA_11448
OG0004852	SCHMD04160	AENJA_11559
OG0004854	SCHMD06398	AENJA_11701
OG0004856	SCHMD03409, SCHMD06660	AENJA_11708
OG0004858	SCHMD05398, SCHMD28607	AENJA_12040
OG0004859	SCHMD17438	AENJA_12107
OG0004860	SCHMD19929	AENJA_12135
OG0004863	SCHMD07873, SCHMD11135, SCHMD16778, SCHMD25805	AENJA_12291
OG0004864	SCHMD01647	AENJA_12322
OG0004865	SCHMD12030, SCHMD20327	AENJA_12376
OG0004866	SCHMD07232	AENJA_12555
OG0004867	SCHMD21489	AENJA_12713
OG0004869	SCHMD21141	AENJA_12936
OG0004870	SCHMD02199	AENJA_12972
OG0004871	SCHMD08112	AENJA_13199
OG0004874	SCHMD06154	AENJA_13351
OG0004875	SCHMD06197	AENJA_13517
OG0004877	SCHMD17992	AENJA_13821
OG0004879	SCHMD24301, SCHMD03040	AENJA_13901, AENJA_13900
OG0004880	SCHMD03179	AENJA_14006
OG0004881	SCHMD07531	AENJA_14067
OG0004882	SCHMD14011, SCHMD19843	AENJA_14071
OG0004883	SCHMD14718, SCHMD10514	AENJA_14293
OG0004884	SCHMD10361	AENJA_14362, AENJA_15468
OG0004885	SCHMD17252, SCHMD28061	AENJA_14400
OG0004886	SCHMD11132	AENJA_14557
OG0004887	SCHMD01845	AENJA_14679
OG0004889	SCHMD27008	AENJA_15082
OG0004891	SCHMD06376, SCHMD01780	AENJA_15447
OG0004892	SCHMD03240	AENJA_15515
OG0004893	SCHMD12438	AENJA_15519
OG0004895	SCHMD06983, SCHMD03087, SCHMD06984	AENJA_15591
OG0004896	SCHMD23220, SCHMD15681	AENJA_15696
OG0004897	SCHMD05607, SCHMD11051	AENJA_15708
OG0004898	SCHMD08642, SCHMD08952	AENJA_15713
OG0004899	SCHMD03110, SCHMD16519, SCHMD13777	AENJA_15863, AENJA_20719
OG0004900	SCHMD16292	AENJA_15868
OG0004902	SCHMD18948	AENJA_16316
OG0004903	SCHMD05175	AENJA_16438
OG0004906	SCHMD23736, SCHMD12156, SCHMD23911	AENJA_16690, AENJA_26441
OG0004907	SCHMD21383	AENJA_16734
OG0004908	SCHMD19263	AENJA_16862
OG0004911	SCHMD04835	AENJA_16946
OG0004913	SCHMD04287	AENJA_17248
OG0004917	SCHMD19944	AENJA_17545
OG0004919	SCHMD06145	AENJA_17808
OG0004922	SCHMD11129	AENJA_18036, AENJA_18037
OG0004923	SCHMD25456	AENJA_18139
OG0004924	SCHMD01005	AENJA_18232
OG0004927	SCHMD14560	AENJA_18519
OG0004928	SCHMD00158	AENJA_18869
OG0004929	SCHMD00438	AENJA_18909
OG0004930	SCHMD20532, SCHMD11478, SCHMD05223	AENJA_18934
OG0004931	SCHMD05705	AENJA_19420
OG0004932	SCHMD10077, SCHMD21150	AENJA_19433
OG0004935	SCHMD12789	AENJA_19714
OG0004939	SCHMD02451, SCHMD08680	AENJA_20237
OG0004940	SCHMD16274, SCHMD13330	AENJA_20384
OG0004941	SCHMD02800	AENJA_20437
OG0004944	SCHMD12602	AENJA_21776
OG0004945	SCHMD22822	AENJA_24471
OG0004946	SCHMD21559, SCHMD28963, SCHMD25055	AENJA_22254
OG0004949	SCHMD07060	AENJA_22471
OG0004950	SCHMD15994	AENJA_22659
OG0004951	SCHMD08268	AENJA_22900
OG0004952	SCHMD04799	AENJA_23013
OG0004954	SCHMD11745	AENJA_23328
OG0004956	SCHMD26121, SCHMD26587, SCHMD22027, SCHMD26122	AENJA_23341
OG0004960	SCHMD08535	AENJA_23682
OG0004961	SCHMD06846	AENJA_23701
OG0004962	SCHMD01501	AENJA_23749
OG0004963	SCHMD23165, SCHMD03796	AENJA_23812
OG0004964	SCHMD14552	AENJA_24147
OG0004965	SCHMD03325	AENJA_24203
OG0004968	SCHMD05111, SCHMD27208	AENJA_24458
OG0004971	SCHMD11504	AENJA_24578
OG0004972	SCHMD04428, SCHMD03056	AENJA_24749
OG0004973	SCHMD02928, SCHMD02929, SCHMD07664	AENJA_24853
OG0004975	SCHMD16508, SCHMD27886	AENJA_25050
OG0004976	SCHMD07971, SCHMD08301	AENJA_25080
OG0004977	SCHMD07667	AENJA_25085
OG0004979	SCHMD05958, SCHMD29649	AENJA_25410
OG0004980	SCHMD05222	AENJA_25419
OG0004981	SCHMD07697	AENJA_25504
OG0004982	SCHMD05427	AENJA_25668
OG0004985	SCHMD29312, SCHMD07642	AENJA_26124
OG0004986	SCHMD20757, SCHMD05474	AENJA_26159
OG0004988	SCHMD02346	AENJA_26346
OG0004989	SCHMD07783	AENJA_26564
OG0005038	SCHMD01410	AENJA_00045
OG0005040	SCHMD01329	AENJA_00082
OG0005044	SCHMD19810	AENJA_00304
OG0005045	SCHMD01798	AENJA_00355
OG0005047	SCHMD04128	AENJA_00552
OG0005048	SCHMD09382	AENJA_00701
OG0005050	SCHMD13569, SCHMD16601	AENJA_00873
OG0005052	SCHMD10053, SCHMD14576	AENJA_21271, AENJA_01005, AENJA_02086, AENJA_12631
OG0005053	SCHMD17693	AENJA_01012
OG0005054	SCHMD05128, SCHMD05129	AENJA_01014
OG0005057	SCHMD10227	AENJA_01514, AENJA_08906
OG0005059	SCHMD24138	AENJA_01536
OG0005062	SCHMD01700	AENJA_01961
OG0005064	SCHMD10553, SCHMD11876, SCHMD13247	AENJA_02094, AENJA_02088
OG0005066	SCHMD16233, SCHMD13410	AENJA_02326
OG0005071	SCHMD05145	AENJA_02437, AENJA_20683
OG0005072	SCHMD07382	AENJA_02445
OG0005073	SCHMD20560	AENJA_02563
OG0005076	SCHMD18341	AENJA_02930
OG0005079	SCHMD21782, SCHMD08270	AENJA_03063
OG0005081	SCHMD07968	AENJA_03161
OG0005082	SCHMD02376, SCHMD02375	AENJA_03336
OG0005083	SCHMD00808	AENJA_03370
OG0005084	SCHMD06621	AENJA_03378
OG0005086	SCHMD07135	AENJA_03514
OG0005087	SCHMD04210	AENJA_03523
OG0005088	SCHMD00106	AENJA_03643
OG0005089	SCHMD02522	AENJA_03710
OG0005090	SCHMD24306, SCHMD17983, SCHMD19241	AENJA_03754
OG0005092	SCHMD08070	AENJA_03948
OG0005095	SCHMD09142, SCHMD20356	AENJA_04110
OG0005096	SCHMD12701, SCHMD22213	AENJA_04204
OG0005098	SCHMD01756	AENJA_04474
OG0005100	SCHMD09835	AENJA_04820
OG0005105	SCHMD10932	AENJA_05433
OG0005106	SCHMD05434	AENJA_05457
OG0005109	SCHMD29484	AENJA_05821
OG0005110	SCHMD02795	AENJA_05901
OG0005111	SCHMD15543, SCHMD03637	AENJA_05942
OG0005112	SCHMD09089, SCHMD05724, SCHMD27850	AENJA_06748
OG0005114	SCHMD29369	AENJA_16137
OG0005117	SCHMD20250, SCHMD08549, SCHMD21251	AENJA_07237
OG0005119	SCHMD25512	AENJA_07457
OG0005119	SCHMD24936, SCHMD28168	AENJA_07456
OG0005120	SCHMD08539	AENJA_07511, AENJA_10440
OG0005121	SCHMD08386	AENJA_07745
OG0005124	SCHMD19577	AENJA_07802
OG0005130	SCHMD26291, SCHMD12198	AENJA_08397
OG0005131	SCHMD03582, SCHMD03579, SCHMD03580	AENJA_08502
OG0005132	SCHMD06276	AENJA_08611
OG0005133	SCHMD21788, SCHMD12875, SCHMD16446, SCHMD00385	AENJA_08787
OG0005135	SCHMD01310	AENJA_15843
OG0005137	SCHMD07255, SCHMD05019, SCHMD05021, SCHMD06206	AENJA_22484
OG0005139	SCHMD04022	AENJA_15622
OG0005140	SCHMD10665	AENJA_09944
OG0005142	SCHMD05971	AENJA_10009
OG0005143	SCHMD12861, SCHMD10599	AENJA_10049
OG0005144	SCHMD07235	AENJA_22343, AENJA_10084
OG0005145	SCHMD04144	AENJA_10150
OG0005146	SCHMD29816	AENJA_10342
OG0005149	SCHMD06219	AENJA_10565
OG0005151	SCHMD28665, SCHMD29534	AENJA_18836
OG0005154	SCHMD00118	AENJA_11215
OG0005155	SCHMD06441	AENJA_11223
OG0005156	SCHMD09812	AENJA_11580
OG0005157	SCHMD08161	AENJA_11597
OG0005158	SCHMD06175, SCHMD03965	AENJA_11673
OG0005159	SCHMD27256, SCHMD08517	AENJA_11707
OG0005167	SCHMD11781, SCHMD10752	AENJA_12659
OG0005168	SCHMD04735	AENJA_12811
OG0005169	SCHMD15964, SCHMD17733	AENJA_12818
OG0005172	SCHMD00033	AENJA_13234
OG0005174	SCHMD00190	AENJA_13256
OG0005175	SCHMD19207, SCHMD24072, SCHMD23126	AENJA_13376
OG0005179	SCHMD10255	AENJA_13683
OG0005180	SCHMD24708, SCHMD24496, SCHMD07254	AENJA_13908
OG0005182	SCHMD09062	AENJA_13996
OG0005183	SCHMD09747	AENJA_14222
OG0005184	SCHMD11344, SCHMD27380	AENJA_14397
OG0005187	SCHMD09837	AENJA_14581
OG0005189	SCHMD17680, SCHMD17681	AENJA_14636
OG0005191	SCHMD28673, SCHMD08050	AENJA_14708
OG0005197	SCHMD20686, SCHMD21563, SCHMD19477, SCHMD25851	AENJA_15534
