Orthogroup	SCHMD	PFLAV
OG0003641	SCHMD00104	TCONS_00009159.p1
OG0003644	SCHMD03638	TCONS_00016060.p1
OG0003646	SCHMD07544, SCHMD07543, SCHMD06515	TCONS_00029784.p1
OG0003647	SCHMD03661, SCHMD03659	TCONS_00027854.p1
OG0003649	SCHMD11461	TCONS_00027915.p1
OG0003651	SCHMD19273, SCHMD24605	TCONS_00045395.p1
OG0003652	SCHMD11274	TCONS_00002146.p1
OG0003653	SCHMD17511, SCHMD11246	TCONS_00020700.p1
OG0003654	SCHMD08972, SCHMD20129, SCHMD08971, SCHMD21219	TCONS_00045387.p1
OG0003655	SCHMD09541	TCONS_00000200.p1
OG0003657	SCHMD25752, SCHMD28011	TCONS_00032983.p1
OG0003659	SCHMD17601, SCHMD11910, SCHMD20716, SCHMD20715	TCONS_00003686.p1
OG0003661	SCHMD05074, SCHMD11069	TCONS_00032274.p1
OG0003666	SCHMD02137	TCONS_00047691.p1
OG0003668	SCHMD16966	TCONS_00029645.p1
OG0003669	SCHMD19438	TCONS_00053763.p1
OG0003670	SCHMD27614, SCHMD13168	TCONS_00044948.p1
OG0003671	SCHMD11729, SCHMD10695, SCHMD13674	TCONS_00026939.p1
OG0003672	SCHMD06465, SCHMD13496	TCONS_00014351.p1
OG0003673	SCHMD04574	TCONS_00000153.p1
OG0003674	SCHMD19493, SCHMD21241	TCONS_00013395.p1
OG0003675	SCHMD10343	TCONS_00002929.p1
OG0003676	SCHMD09933	TCONS_00055967.p1
OG0003678	SCHMD18909	TCONS_00054343.p1
OG0003679	SCHMD14973	TCONS_00017789.p1
OG0003682	SCHMD00097	TCONS_00009725.p1
OG0003683	SCHMD16793, SCHMD26976, SCHMD08792, SCHMD08791	TCONS_00004855.p1, TCONS_00004834.p1
OG0003685	SCHMD02813	TCONS_00033332.p1
OG0003687	SCHMD06543	TCONS_00057206.p1
OG0003688	SCHMD02218	TCONS_00036414.p1, TCONS_00036423.p1, TCONS_00050596.p1
OG0003690	SCHMD14187, SCHMD29632, SCHMD22946, SCHMD10100, SCHMD01511, SCHMD28775, SCHMD27197	TCONS_00010756.p1
OG0003692	SCHMD07452	TCONS_00026517.p1
OG0003694	SCHMD01774	TCONS_00019312.p1
OG0003695	SCHMD02002	TCONS_00015112.p1, TCONS_00014508.p1
OG0003698	SCHMD04070	TCONS_00026609.p1
OG0003699	SCHMD25089, SCHMD23737	TCONS_00035985.p1
OG0003701	SCHMD15850	TCONS_00045362.p1
OG0003703	SCHMD03850	TCONS_00035988.p1, TCONS_00035987.p1
OG0003705	SCHMD16984	TCONS_00055975.p1
OG0003706	SCHMD03464, SCHMD03465	TCONS_00015043.p1
OG0003708	SCHMD13127	TCONS_00000585.p1
OG0003710	SCHMD01072	TCONS_00001097.p1
OG0003712	SCHMD07204, SCHMD01556	TCONS_00012419.p1
OG0003713	SCHMD09387	TCONS_00045793.p1
OG0003716	SCHMD16362	TCONS_00050423.p1
OG0003717	SCHMD02266	TCONS_00017571.p1
OG0003718	SCHMD19427, SCHMD27978	TCONS_00003037.p1
OG0003720	SCHMD18858	TCONS_00014920.p1
OG0003720	SCHMD23149, SCHMD11812	TCONS_00054919.p1
OG0003721	SCHMD06738	TCONS_00009979.p1
OG0003722	SCHMD13809	TCONS_00015463.p1
OG0003725	SCHMD27474, SCHMD20596	TCONS_00052910.p1
OG0003726	SCHMD25016	TCONS_00046473.p1, TCONS_00045342.p1, TCONS_00046474.p1, TCONS_00045345.p1
OG0003728	SCHMD02160	TCONS_00016021.p1
OG0003729	SCHMD20219, SCHMD24815, SCHMD20218, SCHMD23937	TCONS_00003109.p1
OG0003730	SCHMD22255, SCHMD22853, SCHMD11210, SCHMD01639	TCONS_00027342.p1
OG0003731	SCHMD22514	TCONS_00011687.p1
OG0003732	SCHMD03758	TCONS_00021737.p1
OG0003734	SCHMD00609	TCONS_00015817.p1
OG0003735	SCHMD19484, SCHMD15630, SCHMD01358, SCHMD13365	TCONS_00002106.p1
OG0003736	SCHMD07290, SCHMD09291, SCHMD23683, SCHMD09290	TCONS_00056575.p1
OG0003737	SCHMD26875, SCHMD23789	TCONS_00016153.p1
OG0003739	SCHMD03999	TCONS_00055464.p1
OG0003740	SCHMD13948, SCHMD17686	TCONS_00024141.p1
OG0003741	SCHMD28597, SCHMD28496	TCONS_00034776.p1
OG0003742	SCHMD03803	TCONS_00019755.p1
OG0003743	SCHMD05330, SCHMD03268	TCONS_00000185.p1
OG0003744	SCHMD04258	TCONS_00047885.p1
OG0003746	SCHMD20571	TCONS_00055721.p1
OG0003747	SCHMD25018, SCHMD26084, SCHMD17880	TCONS_00046166.p1
OG0003749	SCHMD12963	TCONS_00025714.p1
OG0003749	SCHMD26791	TCONS_00025707.p1
OG0003750	SCHMD10740, SCHMD21692	TCONS_00034398.p1, TCONS_00034464.p1, TCONS_00034397.p1
OG0003751	SCHMD29178, SCHMD29232	TCONS_00050252.p1
OG0003755	SCHMD24630	TCONS_00005695.p1, TCONS_00038918.p1, TCONS_00005696.p1
OG0003756	SCHMD16272, SCHMD09193, SCHMD09560	TCONS_00009191.p1
OG0003757	SCHMD25168, SCHMD24254, SCHMD29239	TCONS_00010281.p1
OG0003758	SCHMD10568	TCONS_00038650.p1
OG0003759	SCHMD02168	TCONS_00050120.p1
OG0003764	SCHMD03437	TCONS_00013237.p1, TCONS_00013238.p1, TCONS_00013239.p1
OG0003766	SCHMD22112, SCHMD16522	TCONS_00009338.p1
OG0003767	SCHMD06286	TCONS_00046050.p2
OG0003771	SCHMD05134	TCONS_00014140.p1
OG0003774	SCHMD05085	TCONS_00035640.p1
OG0003775	SCHMD09392, SCHMD10879, SCHMD08960, SCHMD01376	TCONS_00012499.p1
OG0003776	SCHMD01854	TCONS_00032725.p1, TCONS_00032743.p1
OG0003777	SCHMD09329, SCHMD03918	TCONS_00012320.p1
OG0003778	SCHMD06996	TCONS_00036301.p1, TCONS_00036323.p1, TCONS_00037457.p1, TCONS_00036347.p1
OG0003779	SCHMD15868, SCHMD25797	TCONS_00021938.p1
OG0003780	SCHMD20733	TCONS_00022118.p1
OG0003794	SCHMD05999	TCONS_00008804.p1
OG0003795	SCHMD22731	TCONS_00049781.p1
OG0003798	SCHMD13971, SCHMD04164	TCONS_00016653.p1
OG0003803	SCHMD27722, SCHMD27442	TCONS_00015861.p1
OG0003806	SCHMD21156	TCONS_00014048.p1
OG0003808	SCHMD27875, SCHMD11284, SCHMD25011	TCONS_00017543.p1
OG0003811	SCHMD22928, SCHMD13669	TCONS_00043382.p1
OG0003812	SCHMD04985	TCONS_00050555.p1
OG0003813	SCHMD01244	TCONS_00030409.p1
OG0003818	SCHMD10822, SCHMD17278	TCONS_00043595.p1
OG0003821	SCHMD10138	TCONS_00048803.p1
OG0003825	SCHMD05990	TCONS_00027692.p1, TCONS_00027691.p1
OG0003826	SCHMD20348	TCONS_00006654.p1
OG0003827	SCHMD03936	TCONS_00053570.p1
OG0003828	SCHMD01189, SCHMD27415	TCONS_00015781.p1
OG0003831	SCHMD17115	TCONS_00041986.p1, TCONS_00041979.p1
OG0003833	SCHMD28965	TCONS_00044191.p1, TCONS_00042862.p1, TCONS_00042864.p1
OG0003834	SCHMD01451	TCONS_00008744.p1
OG0003837	SCHMD17615, SCHMD14383, SCHMD10163	TCONS_00013327.p1
OG0003838	SCHMD05207	TCONS_00042726.p1
OG0003839	SCHMD05702, SCHMD10139	TCONS_00015241.p1
OG0003840	SCHMD12844, SCHMD26426	TCONS_00056576.p1
OG0003841	SCHMD14946	TCONS_00015618.p1
OG0003843	SCHMD03988, SCHMD16160	TCONS_00009505.p1, TCONS_00010868.p1
OG0003844	SCHMD09963	TCONS_00028970.p1
OG0003845	SCHMD00835	TCONS_00004661.p1
OG0003846	SCHMD06517	TCONS_00027628.p1
OG0003849	SCHMD10843	TCONS_00028619.p1
OG0003850	SCHMD24952, SCHMD16801	TCONS_00000960.p1
OG0003853	SCHMD14514, SCHMD07343	TCONS_00011922.p1
OG0003856	SCHMD25122, SCHMD27046, SCHMD07521, SCHMD12531, SCHMD11891	TCONS_00013066.p1
OG0003857	SCHMD05301	TCONS_00013404.p1
OG0003860	SCHMD09480, SCHMD27052, SCHMD27051	TCONS_00003958.p1
OG0003862	SCHMD17392	TCONS_00020264.p1
OG0003863	SCHMD02612	TCONS_00026709.p1
OG0003865	SCHMD10111	TCONS_00003872.p1
OG0003866	SCHMD07937, SCHMD00211	TCONS_00001305.p1
OG0003868	SCHMD15677	TCONS_00014972.p1
OG0003869	SCHMD16637, SCHMD28120, SCHMD25926, SCHMD25661	TCONS_00055343.p1
OG0003872	SCHMD13742, SCHMD13511	TCONS_00006031.p1
OG0003875	SCHMD07244	TCONS_00023388.p1, TCONS_00023352.p1
OG0003876	SCHMD06770	TCONS_00053735.p1
OG0003877	SCHMD08239	TCONS_00022731.p1, TCONS_00021597.p1
OG0003878	SCHMD04321	TCONS_00049628.p1
OG0003879	SCHMD18366	TCONS_00028211.p1
OG0003881	SCHMD06054, SCHMD03369	TCONS_00047720.p1, TCONS_00047725.p1
OG0003882	SCHMD13622	TCONS_00008643.p1
OG0003883	SCHMD24582	TCONS_00027470.p1
OG0003884	SCHMD04417	TCONS_00019247.p1
OG0003885	SCHMD09959	TCONS_00046675.p1
OG0003886	SCHMD12038, SCHMD20172, SCHMD12039, SCHMD20171	TCONS_00003927.p1
OG0003887	SCHMD20058, SCHMD18207	TCONS_00030695.p1
OG0003888	SCHMD05192	TCONS_00052636.p1
OG0003889	SCHMD21799	TCONS_00012827.p1, TCONS_00010987.p1
OG0003892	SCHMD07588	TCONS_00048438.p1
OG0003894	SCHMD11863	TCONS_00014845.p1
OG0003896	SCHMD28716	TCONS_00042058.p1, TCONS_00012652.p1
OG0003897	SCHMD20071	TCONS_00050997.p1, TCONS_00050998.p1
OG0003904	SCHMD00688	TCONS_00033299.p1
OG0003906	SCHMD03168	TCONS_00029119.p1
OG0003910	SCHMD16210, SCHMD14670	TCONS_00001878.p1
OG0003911	SCHMD20892	TCONS_00016777.p1
OG0003912	SCHMD04955	TCONS_00009015.p1
OG0003914	SCHMD00070	TCONS_00041215.p1, TCONS_00041198.p1
OG0003916	SCHMD05573	TCONS_00008484.p1
OG0003917	SCHMD02873	TCONS_00042943.p1
OG0003918	SCHMD00222	TCONS_00030934.p1
OG0003919	SCHMD16851, SCHMD05912, SCHMD24562, SCHMD24561	TCONS_00005197.p1
OG0003920	SCHMD03027	TCONS_00000854.p1
OG0003921	SCHMD06689	TCONS_00017320.p1
OG0003923	SCHMD25596, SCHMD09715	TCONS_00056321.p1, TCONS_00056382.p1
OG0003925	SCHMD25912, SCHMD09602	TCONS_00039090.p1, TCONS_00050656.p1, TCONS_00041293.p1
OG0003926	SCHMD07547, SCHMD26616, SCHMD27475, SCHMD11606	TCONS_00052184.p1, TCONS_00052181.p1, TCONS_00006710.p1, TCONS_00043224.p1
OG0003929	SCHMD28887, SCHMD11401, SCHMD06539	TCONS_00008562.p1, TCONS_00008560.p1
OG0003930	SCHMD03275	TCONS_00036253.p1
OG0003931	SCHMD03615	TCONS_00012638.p1
OG0003933	SCHMD23983	TCONS_00047268.p1
OG0003936	SCHMD01877	TCONS_00008292.p1
OG0003938	SCHMD19197	TCONS_00000187.p1
OG0003939	SCHMD05579	TCONS_00053724.p1
OG0003944	SCHMD10666	TCONS_00029066.p1
OG0003945	SCHMD04737	TCONS_00025621.p1
OG0003946	SCHMD19360, SCHMD00465	TCONS_00027376.p1
OG0003947	SCHMD06484	TCONS_00027772.p1
OG0003950	SCHMD13868, SCHMD23437, SCHMD13869	TCONS_00036173.p1
OG0003951	SCHMD04397	TCONS_00049176.p1, TCONS_00049155.p1
OG0003953	SCHMD22038	TCONS_00044129.p1
OG0003954	SCHMD06088	TCONS_00045854.p1
OG0003955	SCHMD06589	TCONS_00044096.p1
OG0003956	SCHMD07488	TCONS_00052540.p1
OG0003958	SCHMD13631, SCHMD28091	TCONS_00030617.p1
OG0003961	SCHMD04675	TCONS_00018472.p1
OG0003965	SCHMD22279, SCHMD23593, SCHMD11100, SCHMD22031	TCONS_00017720.p1
OG0003968	SCHMD20971, SCHMD24367	TCONS_00017762.p1
OG0003969	SCHMD08592	TCONS_00011049.p1
OG0003972	SCHMD13668	TCONS_00007106.p1, TCONS_00007105.p1
OG0003973	SCHMD06454	TCONS_00009676.p1
OG0003998	SCHMD17536, SCHMD17537	TCONS_00010889.p1
OG0004000	SCHMD05012	TCONS_00002973.p1
OG0004004	SCHMD03888	TCONS_00054890.p1
OG0004007	SCHMD27653	TCONS_00054345.p1
OG0004009	SCHMD12539	TCONS_00030825.p1
OG0004010	SCHMD11857	TCONS_00053896.p1, TCONS_00052851.p1
OG0004012	SCHMD08012, SCHMD16333	TCONS_00027244.p1
OG0004014	SCHMD17730, SCHMD16988, SCHMD25573	TCONS_00018248.p1
OG0004015	SCHMD06396	TCONS_00053661.p1
OG0004016	SCHMD26981	TCONS_00047337.p1
OG0004017	SCHMD27630	TCONS_00005125.p1
OG0004018	SCHMD09657	TCONS_00049328.p1
OG0004020	SCHMD29535, SCHMD26610	TCONS_00021521.p1
OG0004021	SCHMD12686	TCONS_00006438.p1
OG0004023	SCHMD07791	TCONS_00009288.p1
OG0004025	SCHMD25773	TCONS_00026270.p1
OG0004028	SCHMD03770	TCONS_00030295.p1
OG0004029	SCHMD25820	TCONS_00056028.p1
OG0004030	SCHMD13880, SCHMD26900	TCONS_00012834.p1
OG0004032	SCHMD08571	TCONS_00021570.p1
OG0004033	SCHMD06585	TCONS_00011608.p1
OG0004035	SCHMD24932, SCHMD26490, SCHMD22875, SCHMD15041, SCHMD16000	TCONS_00009453.p1
OG0004036	SCHMD07559, SCHMD09846	TCONS_00000983.p1
OG0004037	SCHMD06653	TCONS_00021625.p1
OG0004038	SCHMD08999, SCHMD03883	TCONS_00021437.p1
OG0004039	SCHMD22311	TCONS_00032659.p1
OG0004040	SCHMD09208	TCONS_00043725.p1
OG0004041	SCHMD29278, SCHMD13539, SCHMD13540	TCONS_00010859.p1
OG0004042	SCHMD14638, SCHMD14606, SCHMD28829, SCHMD17629, SCHMD24833, SCHMD19159, SCHMD11836	TCONS_00056008.p1
OG0004043	SCHMD00046	TCONS_00000189.p1
OG0004044	SCHMD16907	TCONS_00018088.p1
OG0004047	SCHMD07813	TCONS_00014227.p1
OG0004048	SCHMD05765	TCONS_00027634.p1
OG0004051	SCHMD05269, SCHMD18831	TCONS_00031884.p1
OG0004052	SCHMD01378	TCONS_00031689.p1, TCONS_00031687.p1
OG0004053	SCHMD09663	TCONS_00029652.p1
OG0004054	SCHMD03170	TCONS_00011874.p1
OG0004056	SCHMD06405	TCONS_00019098.p1
OG0004059	SCHMD09347, SCHMD09893, SCHMD09894, SCHMD09348, SCHMD09349	TCONS_00011708.p1, TCONS_00011709.p1
OG0004060	SCHMD16682, SCHMD21120, SCHMD16351	TCONS_00056984.p1
OG0004064	SCHMD03370	TCONS_00003929.p1
OG0004065	SCHMD04935	TCONS_00051172.p1
OG0004066	SCHMD01420	TCONS_00015412.p1
OG0004067	SCHMD19651, SCHMD28348, SCHMD27778, SCHMD22879	TCONS_00022596.p1
OG0004069	SCHMD07928	TCONS_00033132.p1
OG0004071	SCHMD06667	TCONS_00015780.p1
OG0004072	SCHMD07982	TCONS_00056622.p1
OG0004076	SCHMD19802	TCONS_00045999.p1
OG0004079	SCHMD22313, SCHMD19146	TCONS_00043865.p1
OG0004080	SCHMD18517	TCONS_00057069.p1
OG0004081	SCHMD03804	TCONS_00021321.p1
OG0004083	SCHMD05538	TCONS_00003483.p1
OG0004084	SCHMD13360	TCONS_00046143.p1
OG0004085	SCHMD20233	TCONS_00022909.p1
OG0004087	SCHMD13153, SCHMD13154	TCONS_00033020.p1
OG0004090	SCHMD19142	TCONS_00003003.p1
OG0004091	SCHMD20986, SCHMD10374	TCONS_00053676.p1
OG0004092	SCHMD01973	TCONS_00056687.p1
OG0004094	SCHMD10011	TCONS_00015342.p1
OG0004096	SCHMD01632	TCONS_00015008.p1
OG0004097	SCHMD00017	TCONS_00055161.p1
OG0004099	SCHMD07433	TCONS_00014574.p1
OG0004100	SCHMD17395, SCHMD01145	TCONS_00048183.p1
OG0004101	SCHMD01669	TCONS_00002991.p1, TCONS_00003971.p1
OG0004102	SCHMD16352	TCONS_00027001.p1
OG0004103	SCHMD12056, SCHMD03617, SCHMD06330	TCONS_00017399.p1
OG0004103	SCHMD06708, SCHMD03618	TCONS_00017398.p1, TCONS_00016551.p1
OG0004105	SCHMD08794, SCHMD16310	TCONS_00017260.p1
OG0004106	SCHMD07276, SCHMD19640	TCONS_00051399.p1
OG0004107	SCHMD01035	TCONS_00040485.p1, TCONS_00039514.p1
OG0004110	SCHMD03573	TCONS_00034163.p1
OG0004112	SCHMD04301	TCONS_00028015.p1, TCONS_00028016.p1
OG0004113	SCHMD09954, SCHMD11157	TCONS_00048317.p1
OG0004114	SCHMD11428	TCONS_00010503.p1
OG0004115	SCHMD08639	TCONS_00052002.p1
OG0004116	SCHMD22991, SCHMD19169	TCONS_00040373.p1
OG0004119	SCHMD24339, SCHMD11856	TCONS_00007586.p1
OG0004120	SCHMD02931	TCONS_00031456.p1
OG0004121	SCHMD00644	TCONS_00052021.p1
OG0004122	SCHMD09920	TCONS_00014777.p1
OG0004123	SCHMD24840	TCONS_00016895.p1
OG0004124	SCHMD09788	TCONS_00045725.p1
OG0004125	SCHMD03017	TCONS_00014192.p1
OG0004126	SCHMD18874, SCHMD24485, SCHMD09907, SCHMD21126	TCONS_00035236.p1
OG0004127	SCHMD14115	TCONS_00046753.p1, TCONS_00045678.p1
OG0004128	SCHMD29366	TCONS_00010534.p1
OG0004133	SCHMD08788	TCONS_00022682.p1
OG0004134	SCHMD18880, SCHMD19479, SCHMD15281, SCHMD12962	TCONS_00027849.p1
OG0004136	SCHMD21074, SCHMD14863	TCONS_00054339.p1
OG0004137	SCHMD09676	TCONS_00028614.p1, TCONS_00028615.p1
OG0004138	SCHMD22277, SCHMD19287, SCHMD22278, SCHMD23252	TCONS_00002355.p1
OG0004138	SCHMD22519, SCHMD21342	TCONS_00002356.p1
OG0004140	SCHMD01399	TCONS_00021890.p1, TCONS_00021889.p1
OG0004142	SCHMD08558	TCONS_00047653.p1
OG0004144	SCHMD02257, SCHMD25096, SCHMD15057	TCONS_00056033.p1
OG0004145	SCHMD20449, SCHMD23522, SCHMD01552	TCONS_00011650.p1
OG0004146	SCHMD20063, SCHMD25218	TCONS_00004824.p1
OG0004147	SCHMD09010	TCONS_00035866.p1, TCONS_00035865.p1, TCONS_00041247.p1
OG0004148	SCHMD06808	TCONS_00055720.p1, TCONS_00055711.p1
OG0004150	SCHMD13649	TCONS_00056906.p1
OG0004153	SCHMD07819, SCHMD03631	TCONS_00030135.p1
OG0004154	SCHMD06235	TCONS_00032903.p1, TCONS_00033373.p1, TCONS_00038771.p1, TCONS_00020814.p1
OG0004157	SCHMD05878	TCONS_00054767.p1
OG0004158	SCHMD07419	TCONS_00004246.p1
OG0004161	SCHMD08136	TCONS_00017748.p1
OG0004164	SCHMD24669, SCHMD09145	TCONS_00030925.p1
OG0004166	SCHMD16044	TCONS_00027695.p1
OG0004167	SCHMD10205	TCONS_00003611.p1
OG0004168	SCHMD09579	TCONS_00006436.p1
OG0004168	SCHMD15882, SCHMD09578, SCHMD12788, SCHMD11665	TCONS_00006437.p1
OG0004169	SCHMD20780	TCONS_00014455.p1
OG0004171	SCHMD02047, SCHMD02605, SCHMD02048	TCONS_00056085.p1
OG0004176	SCHMD15010	TCONS_00042674.p1
OG0004178	SCHMD09644, SCHMD15102	TCONS_00049594.p1
OG0004179	SCHMD00790	TCONS_00014009.p1
OG0004181	SCHMD09842	TCONS_00042164.p1
OG0004186	SCHMD22129	TCONS_00010700.p1
OG0004188	SCHMD11027	TCONS_00012181.p1
OG0004190	SCHMD02151, SCHMD21121, SCHMD26044, SCHMD02152, SCHMD02153	TCONS_00013159.p1
OG0004215	SCHMD23456, SCHMD09930	TCONS_00006088.p1
OG0004216	SCHMD19294, SCHMD21480, SCHMD13603, SCHMD15045	TCONS_00008492.p1
OG0004217	SCHMD15443	TCONS_00044057.p1
OG0004218	SCHMD25832	TCONS_00005905.p1
OG0004219	SCHMD02021	TCONS_00003548.p1
OG0004220	SCHMD00817, SCHMD15893, SCHMD24221, SCHMD00816	TCONS_00028351.p1
OG0004222	SCHMD02604	TCONS_00011581.p1
OG0004223	SCHMD04451	TCONS_00017775.p1
OG0004227	SCHMD11794, SCHMD14206	TCONS_00050548.p1
OG0004228	SCHMD22945	TCONS_00018265.p1
OG0004229	SCHMD20367, SCHMD19492	TCONS_00030138.p1
OG0004230	SCHMD12329, SCHMD13516	TCONS_00034979.p1
OG0004231	SCHMD18343, SCHMD20951	TCONS_00028285.p1
OG0004232	SCHMD02245	TCONS_00026176.p1
OG0004233	SCHMD23521	TCONS_00003431.p1, TCONS_00051973.p1
OG0004235	SCHMD00900	TCONS_00013753.p1
OG0004236	SCHMD13419, SCHMD19318	TCONS_00011164.p1
OG0004239	SCHMD04162	TCONS_00015454.p1
OG0004241	SCHMD20634, SCHMD15365	TCONS_00021571.p1
OG0004243	SCHMD02806	TCONS_00003869.p1
OG0004244	SCHMD04165	TCONS_00049222.p1
OG0004246	SCHMD25240, SCHMD27704	TCONS_00038726.p1
OG0004247	SCHMD10596	TCONS_00039976.p1
OG0004249	SCHMD22417, SCHMD22418, SCHMD16976	TCONS_00042977.p1
OG0004250	SCHMD12623	TCONS_00011396.p1
OG0004251	SCHMD08633	TCONS_00015519.p1
OG0004252	SCHMD02811	TCONS_00014324.p1
OG0004253	SCHMD09205	TCONS_00004772.p1
OG0004254	SCHMD07480	TCONS_00031008.p1
OG0004255	SCHMD00865	TCONS_00050637.p1
OG0004257	SCHMD08129	TCONS_00006703.p1
OG0004258	SCHMD13120, SCHMD23840, SCHMD13122	TCONS_00033470.p1
OG0004259	SCHMD18232	TCONS_00029720.p1
OG0004260	SCHMD23376	TCONS_00019536.p1
OG0004261	SCHMD16623	TCONS_00008123.p1
OG0004262	SCHMD16537	TCONS_00010239.p1
OG0004263	SCHMD09819, SCHMD22299, SCHMD18530, SCHMD18529	TCONS_00009010.p1
OG0004265	SCHMD14398	TCONS_00016664.p1
OG0004267	SCHMD14468	TCONS_00038037.p1
OG0004268	SCHMD24258, SCHMD19847	TCONS_00007056.p1
OG0004270	SCHMD06231	TCONS_00028204.p1
OG0004273	SCHMD15470	TCONS_00014095.p1
OG0004276	SCHMD07051	TCONS_00008374.p1
OG0004278	SCHMD07808	TCONS_00029791.p1
OG0004279	SCHMD09109	TCONS_00016684.p1
OG0004280	SCHMD24977	TCONS_00054869.p1
OG0004281	SCHMD15072	TCONS_00041054.p1
OG0004287	SCHMD02791	TCONS_00003481.p1
OG0004288	SCHMD04750	TCONS_00007996.p1, TCONS_00008003.p1, TCONS_00008014.p1
OG0004289	SCHMD10655	TCONS_00016007.p1, TCONS_00010551.p1
OG0004291	SCHMD11768, SCHMD11769	TCONS_00003534.p1
OG0004292	SCHMD02072	TCONS_00053583.p1
OG0004294	SCHMD06402	TCONS_00036435.p1
OG0004295	SCHMD05169	TCONS_00052529.p1
OG0004296	SCHMD13298	TCONS_00031140.p1, TCONS_00030352.p1
OG0004297	SCHMD13807, SCHMD28076, SCHMD24237, SCHMD14756, SCHMD24236	TCONS_00014818.p1
OG0004299	SCHMD15087, SCHMD15086	TCONS_00042365.p1
OG0004301	SCHMD11559, SCHMD11558, SCHMD21370	TCONS_00006202.p1
OG0004302	SCHMD10637, SCHMD22462	TCONS_00005132.p1
OG0004303	SCHMD17944, SCHMD18972	TCONS_00021470.p1
OG0004304	SCHMD17338	TCONS_00027443.p1
OG0004307	SCHMD20615	TCONS_00013730.p1
OG0004308	SCHMD08570	TCONS_00000991.p1
OG0004309	SCHMD11977, SCHMD17117	TCONS_00050069.p1
OG0004310	SCHMD15088	TCONS_00020243.p1
OG0004312	SCHMD10505	TCONS_00007473.p1
OG0004316	SCHMD07217	TCONS_00056268.p1
OG0004317	SCHMD03544	TCONS_00006086.p1
OG0004318	SCHMD07900	TCONS_00013963.p1
OG0004321	SCHMD00773, SCHMD22413	TCONS_00030172.p1, TCONS_00030173.p1, TCONS_00030174.p1
OG0004322	SCHMD06269, SCHMD13954	TCONS_00046365.p1
OG0004324	SCHMD07700	TCONS_00018780.p1, TCONS_00045901.p1
OG0004327	SCHMD11268	TCONS_00042591.p1, TCONS_00018157.p1, TCONS_00042608.p1
OG0004328	SCHMD18966, SCHMD09751	TCONS_00018012.p1
OG0004329	SCHMD17260, SCHMD20883, SCHMD17062, SCHMD18927, SCHMD04963	TCONS_00027303.p1, TCONS_00049136.p1, TCONS_00049140.p1, TCONS_00027302.p1
OG0004330	SCHMD03763	TCONS_00003506.p1
OG0004331	SCHMD28298, SCHMD09132	TCONS_00009918.p1
OG0004332	SCHMD00454	TCONS_00035313.p1
OG0004335	SCHMD29412, SCHMD27303, SCHMD29473, SCHMD29279, SCHMD29277	TCONS_00043984.p1
OG0004338	SCHMD11859, SCHMD21650, SCHMD20028	TCONS_00043688.p1
OG0004341	SCHMD09660, SCHMD01095	TCONS_00013791.p1
OG0004344	SCHMD12044	TCONS_00019121.p1
OG0004347	SCHMD25637, SCHMD11463	TCONS_00006658.p1
OG0004348	SCHMD00729	TCONS_00021863.p1
OG0004350	SCHMD16920, SCHMD07665	TCONS_00002092.p1
OG0004351	SCHMD12829	TCONS_00052162.p1, TCONS_00052151.p1, TCONS_00052150.p1
OG0004352	SCHMD11224	TCONS_00050845.p1
OG0004353	SCHMD21824, SCHMD16507	TCONS_00050632.p1, TCONS_00050634.p1
OG0004354	SCHMD15589	TCONS_00041077.p1
OG0004356	SCHMD20562, SCHMD06947, SCHMD21754, SCHMD15066, SCHMD01266, SCHMD06886	TCONS_00015524.p1
OG0004358	SCHMD26102, SCHMD07557	TCONS_00048777.p1, TCONS_00048787.p1
OG0004359	SCHMD05503	TCONS_00048643.p1
OG0004360	SCHMD05210	TCONS_00004058.p1
OG0004362	SCHMD14598, SCHMD12685	TCONS_00027451.p1
OG0004364	SCHMD10178, SCHMD08238, SCHMD20097	TCONS_00009654.p1
OG0004365	SCHMD14299	TCONS_00033008.p1, TCONS_00033521.p1
OG0004367	SCHMD09384	TCONS_00010541.p1
OG0004368	SCHMD06787, SCHMD28933	TCONS_00015256.p1
OG0004369	SCHMD13900	TCONS_00015110.p1
OG0004370	SCHMD05486	TCONS_00021476.p1
OG0004373	SCHMD15692	TCONS_00053379.p1
OG0004374	SCHMD08647	TCONS_00005113.p1
OG0004376	SCHMD24005, SCHMD12717	TCONS_00006571.p1
OG0004377	SCHMD00654, SCHMD00288	TCONS_00056907.p1
OG0004378	SCHMD13186, SCHMD15248	TCONS_00004662.p1
OG0004379	SCHMD09241	TCONS_00025463.p1
OG0004380	SCHMD09830	TCONS_00025855.p1
OG0004381	SCHMD03449, SCHMD12586, SCHMD17726, SCHMD12588, SCHMD03448, SCHMD12587, SCHMD17725, SCHMD03446, SCHMD03447	TCONS_00028923.p1
OG0004382	SCHMD20602, SCHMD02352	TCONS_00028412.p1
OG0004390	SCHMD22900	TCONS_00016442.p1
OG0004392	SCHMD01600	TCONS_00030935.p1
OG0004393	SCHMD23967, SCHMD19706	TCONS_00026831.p1
OG0004394	SCHMD15505, SCHMD12711, SCHMD15506	TCONS_00043317.p1
OG0004395	SCHMD13388	TCONS_00048660.p1
OG0004396	SCHMD06052	TCONS_00050867.p1
OG0004397	SCHMD22336	TCONS_00009273.p1
OG0004398	SCHMD28590, SCHMD27345, SCHMD13804	TCONS_00006820.p1
OG0004399	SCHMD04230	TCONS_00049722.p1
