Orthogroup	SCHMD	APOSC_ok
OG0004312	SCHMD10505	APOSC_18207
OG0004316	SCHMD07217	APOSC_18673
OG0004317	SCHMD03544	APOSC_12017
OG0004318	SCHMD07900	APOSC_23679
OG0004322	SCHMD06269, SCHMD13954	APOSC_26489
OG0004324	SCHMD07700	APOSC_00330
OG0004327	SCHMD11268	APOSC_02149, APOSC_02601
OG0004328	SCHMD18966, SCHMD09751	APOSC_00739
OG0004329	SCHMD17260, SCHMD20883, SCHMD17062, SCHMD18927, SCHMD04963	APOSC_22442
OG0004330	SCHMD03763	APOSC_23881, APOSC_16360
OG0004331	SCHMD28298, SCHMD09132	APOSC_03020
OG0004332	SCHMD00454	APOSC_05532
OG0004335	SCHMD29412, SCHMD27303, SCHMD29473, SCHMD29279, SCHMD29277	APOSC_08465, APOSC_08464
OG0004338	SCHMD11859, SCHMD21650, SCHMD20028	APOSC_18224, APOSC_10748, APOSC_07049, APOSC_27265, APOSC_02738, APOSC_24204, APOSC_07093
OG0004341	SCHMD09660, SCHMD01095	APOSC_11753, APOSC_11752
OG0004343	SCHMD15843, SCHMD14248	APOSC_00769
OG0004344	SCHMD12044	APOSC_16644
OG0004347	SCHMD25637, SCHMD11463	APOSC_08065, APOSC_11892
OG0004348	SCHMD00729	APOSC_28686, APOSC_28688, APOSC_28687
OG0004350	SCHMD16920, SCHMD07665	APOSC_22010
OG0004351	SCHMD12828	APOSC_00133
OG0004352	SCHMD11224	APOSC_14704
OG0004353	SCHMD21824, SCHMD16507	APOSC_11748, APOSC_11747
OG0004354	SCHMD15589	APOSC_06624
OG0004356	SCHMD20562, SCHMD06947, SCHMD21754, SCHMD15066, SCHMD01266, SCHMD06886	APOSC_15655
OG0004358	SCHMD26102, SCHMD07557	APOSC_02914
OG0004359	SCHMD05503	APOSC_28538, APOSC_28537
OG0004360	SCHMD05210	APOSC_08667
OG0004362	SCHMD14598, SCHMD12685	APOSC_23840
OG0004364	SCHMD10178, SCHMD08238, SCHMD20097	APOSC_27074, APOSC_02494, APOSC_02495, APOSC_29028
OG0004365	SCHMD14299	APOSC_18479
OG0004367	SCHMD09384	APOSC_20905
OG0004368	SCHMD06787, SCHMD28933	APOSC_24515
OG0004369	SCHMD13900	APOSC_11140, APOSC_23833
OG0004369	SCHMD12392, SCHMD13901	APOSC_02003
OG0004370	SCHMD05486	APOSC_05468
OG0004373	SCHMD15692	APOSC_08422, APOSC_08079
OG0004374	SCHMD08647	APOSC_28161
OG0004376	SCHMD24005, SCHMD12717	APOSC_03057
OG0004377	SCHMD00654, SCHMD00288	APOSC_18261
OG0004378	SCHMD13186, SCHMD15248	APOSC_06765
OG0004380	SCHMD09830	APOSC_24668
OG0004381	SCHMD03449, SCHMD12586, SCHMD17726, SCHMD12588, SCHMD03448, SCHMD12587, SCHMD17725, SCHMD03446, SCHMD03447	APOSC_01881
OG0004382	SCHMD20602, SCHMD02352	APOSC_14474, APOSC_08562, APOSC_05467
OG0004389	SCHMD12486	APOSC_01459
OG0004390	SCHMD22900	APOSC_08698, APOSC_08696, APOSC_08697
OG0004392	SCHMD01600	APOSC_05231
OG0004393	SCHMD23967, SCHMD19706	APOSC_03433
OG0004394	SCHMD15505	APOSC_28384
OG0004394	SCHMD15506	APOSC_10596
OG0004395	SCHMD13388	APOSC_07133
OG0004396	SCHMD06052	APOSC_03257
OG0004397	SCHMD22336	APOSC_23744
OG0004398	SCHMD28590, SCHMD27345, SCHMD13804	APOSC_17705
OG0004399	SCHMD04230	APOSC_22477, APOSC_22476
OG0004401	SCHMD20662, SCHMD11285, SCHMD22919, SCHMD21724, SCHMD27157	APOSC_05845
OG0004403	SCHMD15173, SCHMD28843	APOSC_09622
OG0004404	SCHMD02644, SCHMD04995	APOSC_24763, APOSC_15852, APOSC_18017, APOSC_07703, APOSC_27079, APOSC_07821
OG0004405	SCHMD05548, SCHMD03220	APOSC_14805, APOSC_14804
OG0004407	SCHMD00293	APOSC_00103, APOSC_00104
OG0004408	SCHMD17516	APOSC_25104, APOSC_25103
OG0004409	SCHMD04463	APOSC_24925
OG0004415	SCHMD23101, SCHMD14463	APOSC_04509
OG0004417	SCHMD11303	APOSC_07939
OG0004418	SCHMD18151, SCHMD12683	APOSC_06342
OG0004420	SCHMD21338, SCHMD16051, SCHMD25182	APOSC_01938
OG0004421	SCHMD28625, SCHMD20900	APOSC_27707
OG0004422	SCHMD03253	APOSC_23964
OG0004423	SCHMD29397	APOSC_27132
OG0004424	SCHMD16178, SCHMD07772	APOSC_22699
OG0004425	SCHMD11792, SCHMD05073, SCHMD12434	APOSC_10602, APOSC_12826, APOSC_27479
OG0004426	SCHMD14134, SCHMD13488	APOSC_18555
OG0004459	SCHMD11611	APOSC_02057
OG0004460	SCHMD02836	APOSC_11378
OG0004462	SCHMD02862, SCHMD02861, SCHMD02863	APOSC_03810
OG0004463	SCHMD05430, SCHMD15650, SCHMD15795, SCHMD15649, SCHMD27866	APOSC_13610
OG0004465	SCHMD05636, SCHMD28770, SCHMD13412	APOSC_27612, APOSC_07492
OG0004467	SCHMD25583	APOSC_08131, APOSC_08130
OG0004472	SCHMD10150	APOSC_24611
OG0004474	SCHMD16777	APOSC_14066
OG0004479	SCHMD18395, SCHMD16681, SCHMD28653	APOSC_27243
OG0004480	SCHMD08179	APOSC_09626
OG0004484	SCHMD05719, SCHMD12798	APOSC_26538
OG0004486	SCHMD01167	APOSC_10573
OG0004487	SCHMD27932, SCHMD25838, SCHMD24442, SCHMD16447	APOSC_16521
OG0004488	SCHMD26474	APOSC_14403, APOSC_20653
OG0004489	SCHMD27568, SCHMD15864, SCHMD13491	APOSC_02546
OG0004490	SCHMD17389, SCHMD11597	APOSC_26766
OG0004492	SCHMD04733	APOSC_27181, APOSC_17941, APOSC_01115, APOSC_15415, APOSC_10060, APOSC_04007
OG0004493	SCHMD17846, SCHMD13358	APOSC_16878
OG0004495	SCHMD01719	APOSC_02433
OG0004496	SCHMD26140, SCHMD14189	APOSC_01447
OG0004497	SCHMD08729, SCHMD08728, SCHMD08727	APOSC_14596
OG0004498	SCHMD04342	APOSC_17715
OG0004499	SCHMD03412, SCHMD12382	APOSC_17019, APOSC_17018
OG0004500	SCHMD11617	APOSC_22983
OG0004501	SCHMD07977	APOSC_04951, APOSC_04952
OG0004502	SCHMD05296	APOSC_25796
OG0004503	SCHMD16736, SCHMD23538	APOSC_02535
OG0004505	SCHMD09314	APOSC_11357
OG0004507	SCHMD04748	APOSC_10102
OG0004509	SCHMD17345, SCHMD26727	APOSC_20036
OG0004510	SCHMD20341	APOSC_14424
OG0004511	SCHMD28314	APOSC_18981
OG0004512	SCHMD07187, SCHMD09103	APOSC_16199
OG0004513	SCHMD00064, SCHMD04110	APOSC_26165, APOSC_12773, APOSC_04598, APOSC_24273, APOSC_24274, APOSC_23756
OG0004514	SCHMD05036	APOSC_02680
OG0004515	SCHMD02738	APOSC_19569
OG0004516	SCHMD11182, SCHMD05663, SCHMD11181, SCHMD22539	APOSC_04046
OG0004517	SCHMD21774, SCHMD18540, SCHMD24465, SCHMD24464	APOSC_24629
OG0004520	SCHMD11457	APOSC_13178, APOSC_06894, APOSC_06893
OG0004522	SCHMD23562, SCHMD24073	APOSC_29013
OG0004523	SCHMD00984	APOSC_28480
OG0004526	SCHMD08991, SCHMD13091	APOSC_23081
OG0004526	SCHMD13090	APOSC_08516
OG0004529	SCHMD01565	APOSC_09056, APOSC_09055
OG0004530	SCHMD02115	APOSC_18566
OG0004532	SCHMD21409, SCHMD24151	APOSC_19189
OG0004535	SCHMD20791, SCHMD04354, SCHMD12750, SCHMD07827, SCHMD26230	APOSC_09549
OG0004539	SCHMD09009	APOSC_15371, APOSC_28990
OG0004542	SCHMD08621	APOSC_22755
OG0004543	SCHMD00021	APOSC_00139
OG0004546	SCHMD10690, SCHMD06743, SCHMD14412	APOSC_00630, APOSC_22280, APOSC_16773, APOSC_02200
OG0004548	SCHMD01586	APOSC_25627, APOSC_25626
OG0004549	SCHMD23062	APOSC_14284, APOSC_14285
OG0004551	SCHMD02466	APOSC_02915
OG0004552	SCHMD05280	APOSC_21731
OG0004554	SCHMD14759, SCHMD27571, SCHMD01446, SCHMD22543	APOSC_13446
OG0004555	SCHMD01126	APOSC_15225
OG0004557	SCHMD10112	APOSC_28749
OG0004558	SCHMD23563	APOSC_19379
OG0004559	SCHMD09022	APOSC_23773
OG0004564	SCHMD06864, SCHMD16273	APOSC_25145
OG0004565	SCHMD06237	APOSC_10903
OG0004567	SCHMD08103	APOSC_19708, APOSC_19707
OG0004569	SCHMD07227	APOSC_28318, APOSC_28317
OG0004570	SCHMD10693	APOSC_06974
OG0004572	SCHMD00027	APOSC_08630, APOSC_28774
OG0004573	SCHMD24195, SCHMD13279	APOSC_22038
OG0004577	SCHMD27308, SCHMD07121, SCHMD07120	APOSC_00393
OG0004578	SCHMD13522, SCHMD10265	APOSC_03074
OG0004579	SCHMD05858	APOSC_17666
OG0004580	SCHMD24095	APOSC_25313
OG0004581	SCHMD06969	APOSC_09764, APOSC_09765
OG0004583	SCHMD18243, SCHMD12573	APOSC_26146, APOSC_24465, APOSC_25925, APOSC_23947, APOSC_28222, APOSC_01294
OG0004589	SCHMD07310	APOSC_06495
OG0004590	SCHMD11543	APOSC_08746
OG0004590	SCHMD02645, SCHMD02084	APOSC_13381
OG0004592	SCHMD14254	APOSC_05156
OG0004592	SCHMD21981, SCHMD24746	APOSC_05155
OG0004595	SCHMD23529, SCHMD18234	APOSC_02806
OG0004596	SCHMD22207, SCHMD22206	APOSC_02821
OG0004599	SCHMD19964	APOSC_16698
OG0004602	SCHMD00904	APOSC_25001
OG0004603	SCHMD09121, SCHMD04362	APOSC_27918
OG0004605	SCHMD16312, SCHMD16314	APOSC_16868, APOSC_16867
OG0004606	SCHMD04125, SCHMD12842	APOSC_14341, APOSC_20745
OG0004607	SCHMD04747	APOSC_09406
OG0004608	SCHMD24531, SCHMD11307	APOSC_10320
OG0004609	SCHMD12031, SCHMD13204	APOSC_13910, APOSC_18308, APOSC_13911, APOSC_14861
OG0004610	SCHMD04931	APOSC_03915, APOSC_21573
OG0004612	SCHMD00076	APOSC_01071, APOSC_01073
OG0004613	SCHMD02078	APOSC_04879, APOSC_08973
OG0004614	SCHMD21793, SCHMD24411	APOSC_01798
OG0004616	SCHMD28217	APOSC_12974, APOSC_12975
OG0004619	SCHMD07738	APOSC_17300
OG0004621	SCHMD02131	APOSC_27624
OG0004622	SCHMD07163	APOSC_04139
OG0004623	SCHMD29595	APOSC_10374
OG0004626	SCHMD28421, SCHMD11167, SCHMD21056, SCHMD25126	APOSC_12611
OG0004630	SCHMD19924, SCHMD19158	APOSC_15915
OG0004631	SCHMD23492	APOSC_27725
OG0004632	SCHMD10538, SCHMD22511, SCHMD29376	APOSC_27014
OG0004633	SCHMD08375	APOSC_09565, APOSC_09566
OG0004634	SCHMD05432	APOSC_28548
OG0004635	SCHMD03118	APOSC_06308, APOSC_14663
OG0004638	SCHMD03884	APOSC_18406
OG0004639	SCHMD11835	APOSC_13364
OG0004643	SCHMD12179	APOSC_22738
OG0004645	SCHMD12626	APOSC_19329
OG0004646	SCHMD02650	APOSC_12361
OG0004648	SCHMD22597, SCHMD14009	APOSC_22091, APOSC_12036, APOSC_12035, APOSC_19767, APOSC_05964
OG0004649	SCHMD11982	APOSC_06462
OG0004651	SCHMD12856	APOSC_27283
OG0004652	SCHMD09910, SCHMD14465	APOSC_27302, APOSC_27303, APOSC_27301
OG0004654	SCHMD11590	APOSC_04791, APOSC_23822, APOSC_13565, APOSC_22271, APOSC_03786, APOSC_19555
OG0004655	SCHMD10685	APOSC_14379, APOSC_14378
OG0004657	SCHMD24003, SCHMD14727	APOSC_19831
OG0004662	SCHMD23223, SCHMD01585	APOSC_20920
OG0004663	SCHMD03596	APOSC_26347
OG0004665	SCHMD11600, SCHMD08997	APOSC_16342
OG0004666	SCHMD15089	APOSC_13360
OG0004669	SCHMD21911	APOSC_00893
OG0004669	SCHMD05517	APOSC_19747
OG0004670	SCHMD20695, SCHMD17163	APOSC_01653
OG0004671	SCHMD02955, SCHMD02956, SCHMD04859	APOSC_26066, APOSC_26065
OG0004673	SCHMD12584	APOSC_04782
OG0004674	SCHMD03223	APOSC_09218
OG0004675	SCHMD07033	APOSC_16056
OG0004678	SCHMD09572, SCHMD22384	APOSC_07378
OG0004678	SCHMD09573, SCHMD22385	APOSC_07379
OG0004682	SCHMD08178	APOSC_07397
OG0004683	SCHMD10878	APOSC_17054
OG0004684	SCHMD04346	APOSC_15120, APOSC_15121, APOSC_15119, APOSC_19559, APOSC_19558, APOSC_09429, APOSC_09475
OG0004685	SCHMD09955	APOSC_22489
OG0004687	SCHMD23153, SCHMD15300	APOSC_26487
OG0004688	SCHMD09484, SCHMD08993	APOSC_11316
OG0004689	SCHMD04465	APOSC_17413
OG0004690	SCHMD05174, SCHMD08403, SCHMD10045, SCHMD24330, SCHMD08404	APOSC_10397, APOSC_10398
OG0004691	SCHMD29540, SCHMD09521, SCHMD09522	APOSC_22501
OG0004694	SCHMD19141, SCHMD23931	APOSC_27421
OG0004696	SCHMD21643	APOSC_26053
OG0004697	SCHMD17021	APOSC_25711
OG0004699	SCHMD06447	APOSC_02077
OG0004700	SCHMD16439	APOSC_02967
OG0004703	SCHMD00518, SCHMD00513, SCHMD00519, SCHMD19474	APOSC_21024
OG0004704	SCHMD09201, SCHMD02723, SCHMD02724	APOSC_24975, APOSC_18165
OG0004705	SCHMD06298	APOSC_15897
OG0004708	SCHMD08019	APOSC_00517
OG0004711	SCHMD14637	APOSC_01617
OG0004728	SCHMD02271	APOSC_24873, APOSC_05914, APOSC_20520, APOSC_10742, APOSC_10935
OG0004730	SCHMD19530	APOSC_27787
OG0004731	SCHMD03298	APOSC_28248, APOSC_28249
OG0004736	SCHMD16289	APOSC_05937, APOSC_05939
OG0004738	SCHMD29258	APOSC_26463
OG0004740	SCHMD00456	APOSC_28993
OG0004743	SCHMD01142	APOSC_17648, APOSC_01602
OG0004744	SCHMD15430, SCHMD15429	APOSC_02645, APOSC_24072
OG0004747	SCHMD15119, SCHMD10662	APOSC_21069
OG0004749	SCHMD27524, SCHMD05320, SCHMD13141	APOSC_14536, APOSC_28362
OG0004751	SCHMD09867, SCHMD09866	APOSC_24651
OG0004752	SCHMD13187, SCHMD26487	APOSC_15513
OG0004753	SCHMD09681	APOSC_21783
OG0004754	SCHMD12657	APOSC_27236
OG0004756	SCHMD15431	APOSC_19091
OG0004757	SCHMD03519	APOSC_28719
OG0004763	SCHMD15362	APOSC_08514
OG0004764	SCHMD19894, SCHMD17272	APOSC_02720
OG0004765	SCHMD16710, SCHMD04808	APOSC_21254
OG0004766	SCHMD00505	APOSC_22855, APOSC_00741
OG0004767	SCHMD00495	APOSC_13011
OG0004768	SCHMD08416	APOSC_27912
OG0004769	SCHMD21299, SCHMD08710, SCHMD20457, SCHMD10055, SCHMD28408, SCHMD18217, SCHMD29298	APOSC_17402, APOSC_17401
OG0004770	SCHMD28676, SCHMD11354, SCHMD11355, SCHMD10999, SCHMD10105	APOSC_02747, APOSC_02748
OG0004772	SCHMD21334, SCHMD23265, SCHMD22042	APOSC_17024
OG0004774	SCHMD08224	APOSC_03484
OG0004775	SCHMD05122	APOSC_20383
OG0004778	SCHMD18723	APOSC_12861, APOSC_01038
OG0004784	SCHMD03001	APOSC_06666, APOSC_06665, APOSC_06720
OG0004785	SCHMD28279, SCHMD28744, SCHMD08779	APOSC_06497
OG0004787	SCHMD12301, SCHMD15157, SCHMD12300, SCHMD15158, SCHMD12299	APOSC_12775
OG0004788	SCHMD14805	APOSC_03758, APOSC_03759
OG0004790	SCHMD28265, SCHMD15986, SCHMD21009	APOSC_26323
OG0004791	SCHMD07589	APOSC_08822
OG0004793	SCHMD27323, SCHMD11844, SCHMD28451, SCHMD21497	APOSC_16471
OG0004794	SCHMD12411, SCHMD08689	APOSC_22694
OG0004795	SCHMD12519	APOSC_11957
OG0004796	SCHMD06329	APOSC_02799
OG0004797	SCHMD02596	APOSC_18656
OG0004804	SCHMD02590	APOSC_03800
OG0004805	SCHMD25455, SCHMD17452, SCHMD11458, SCHMD28637	APOSC_23984
OG0004807	SCHMD12027, SCHMD02038, SCHMD03550	APOSC_11389
OG0004808	SCHMD06754	APOSC_00809
OG0004809	SCHMD11312	APOSC_11829
OG0004811	SCHMD04903, SCHMD12545	APOSC_12677
OG0004812	SCHMD21469	APOSC_04595
OG0004813	SCHMD09064, SCHMD18661	APOSC_12785
OG0004814	SCHMD13484, SCHMD23295, SCHMD07359	APOSC_17303
OG0004816	SCHMD16530, SCHMD18318	APOSC_14528, APOSC_19782, APOSC_07651, APOSC_26175, APOSC_04126
OG0004817	SCHMD02143	APOSC_18531
OG0004819	SCHMD02457	APOSC_01062, APOSC_01061
OG0004820	SCHMD20913, SCHMD20987, SCHMD11759, SCHMD14252, SCHMD20112	APOSC_25668
OG0004822	SCHMD15682, SCHMD28947	APOSC_28208
OG0004822	SCHMD03658	APOSC_11012
OG0004823	SCHMD04427	APOSC_14310
OG0004825	SCHMD01996	APOSC_07995
OG0004826	SCHMD11772, SCHMD08879	APOSC_00805
OG0004828	SCHMD06417	APOSC_04869
OG0004829	SCHMD15495	APOSC_18638
OG0004832	SCHMD04947, SCHMD01782	APOSC_19491, APOSC_24739
OG0004834	SCHMD27086, SCHMD22075	APOSC_21225
OG0004835	SCHMD04785	APOSC_05804
OG0004837	SCHMD13853	APOSC_15814
OG0004838	SCHMD09990	APOSC_04205
OG0004839	SCHMD20877, SCHMD19245	APOSC_07813
OG0004840	SCHMD11491, SCHMD12885, SCHMD20576	APOSC_26796
OG0004841	SCHMD09828, SCHMD26722, SCHMD12393	APOSC_24766
OG0004843	SCHMD08775	APOSC_12625
OG0004848	SCHMD28574	APOSC_04787
OG0004848	SCHMD09045, SCHMD13087	APOSC_23427, APOSC_09099
OG0004849	SCHMD21680, SCHMD17383, SCHMD10425	APOSC_10424
OG0004851	SCHMD21554, SCHMD25137	APOSC_20688, APOSC_12080
OG0004852	SCHMD04160	APOSC_28800, APOSC_26971, APOSC_07413, APOSC_07415, APOSC_27457
OG0004854	SCHMD06398	APOSC_11248, APOSC_11247
OG0004856	SCHMD03409, SCHMD06660	APOSC_05989
OG0004858	SCHMD05398, SCHMD28607	APOSC_00651, APOSC_00652
OG0004859	SCHMD17438	APOSC_28347
OG0004860	SCHMD19929	APOSC_14466
OG0004861	SCHMD04876, SCHMD06504	APOSC_25886
OG0004863	SCHMD07873, SCHMD11135, SCHMD16778, SCHMD25805	APOSC_19314
OG0004864	SCHMD01647	APOSC_21183, APOSC_11985
OG0004865	SCHMD12030, SCHMD20327	APOSC_15126
OG0004866	SCHMD07232	APOSC_09458
OG0004867	SCHMD21489	APOSC_20974, APOSC_20973
OG0004869	SCHMD21141	APOSC_13350
OG0004870	SCHMD02199	APOSC_00247
OG0004871	SCHMD08112	APOSC_11514, APOSC_26608
OG0004874	SCHMD06154	APOSC_16765
OG0004875	SCHMD06197	APOSC_23070
OG0004877	SCHMD17992	APOSC_23571
OG0004879	SCHMD24301, SCHMD03040	APOSC_24104
OG0004880	SCHMD03179	APOSC_05578
OG0004881	SCHMD07531	APOSC_01627
OG0004882	SCHMD14011, SCHMD19843, SCHMD21664, SCHMD29167	APOSC_19733
OG0004883	SCHMD14718, SCHMD10514	APOSC_06266
OG0004884	SCHMD10361	APOSC_18914
OG0004885	SCHMD17252, SCHMD28061	APOSC_09883
OG0004886	SCHMD11132	APOSC_15318
OG0004887	SCHMD01845	APOSC_23448
OG0004889	SCHMD27008	APOSC_18740
OG0004891	SCHMD06376, SCHMD01780	APOSC_19978
OG0004892	SCHMD03240	APOSC_27628
OG0004893	SCHMD12438	APOSC_13538
OG0004895	SCHMD06983, SCHMD03087, SCHMD06984	APOSC_00285
OG0004896	SCHMD23220, SCHMD15681	APOSC_22241
OG0004897	SCHMD05607, SCHMD11051	APOSC_28482, APOSC_03431, APOSC_03739, APOSC_02448
OG0004898	SCHMD08642, SCHMD08952	APOSC_15328, APOSC_15329
OG0004899	SCHMD03110, SCHMD16519, SCHMD13777	APOSC_16192
OG0004900	SCHMD16292	APOSC_25455
OG0004902	SCHMD18948	APOSC_20205, APOSC_20206
OG0004903	SCHMD05175	APOSC_28442
OG0004906	SCHMD23736, SCHMD12156, SCHMD23911	APOSC_10829
OG0004907	SCHMD21383	APOSC_26722
OG0004908	SCHMD19263	APOSC_08730
OG0004911	SCHMD04835	APOSC_24278
OG0004913	SCHMD04287	APOSC_01879
OG0004917	SCHMD19944	APOSC_18872, APOSC_08997
OG0004919	SCHMD06145	APOSC_08486
OG0004920	SCHMD01620, SCHMD01621	APOSC_27744
OG0004922	SCHMD11129	APOSC_01894
OG0004923	SCHMD25456	APOSC_26426
OG0004924	SCHMD01005	APOSC_26407
OG0004927	SCHMD14560	APOSC_06832
OG0004928	SCHMD00158	APOSC_25338, APOSC_01712, APOSC_21753, APOSC_19239, APOSC_10850
OG0004929	SCHMD00438	APOSC_22375
OG0004930	SCHMD20532, SCHMD11478, SCHMD05223	APOSC_25655
OG0004931	SCHMD05705	APOSC_13142, APOSC_13143
OG0004932	SCHMD10077, SCHMD21150	APOSC_00265
OG0004935	SCHMD12789	APOSC_01395
OG0004939	SCHMD02451, SCHMD08680	APOSC_19365, APOSC_23435
OG0004940	SCHMD16274, SCHMD13330	APOSC_09286, APOSC_27462, APOSC_09288, APOSC_09287
OG0004941	SCHMD02800	APOSC_07906
OG0004944	SCHMD12602	APOSC_24038, APOSC_24039
OG0004945	SCHMD22822	APOSC_01603
OG0004946	SCHMD21559, SCHMD28963, SCHMD25055	APOSC_07901
OG0004947	SCHMD06651	APOSC_28433
OG0004949	SCHMD07060	APOSC_27093
OG0004950	SCHMD15994	APOSC_23832
OG0004951	SCHMD08268	APOSC_18121
OG0004952	SCHMD04799	APOSC_23049
OG0004954	SCHMD11745	APOSC_13369
OG0004956	SCHMD26121, SCHMD26587, SCHMD22027, SCHMD26122	APOSC_16710
OG0004960	SCHMD08535	APOSC_29061
OG0004961	SCHMD06846	APOSC_26647
OG0004962	SCHMD01501	APOSC_28035
OG0004963	SCHMD21217, SCHMD19336	APOSC_23225
OG0004963	SCHMD23165, SCHMD03796	APOSC_23226, APOSC_23224
OG0004964	SCHMD14552	APOSC_07483
OG0004965	SCHMD03325	APOSC_04589
OG0004971	SCHMD11504	APOSC_15530
OG0004972	SCHMD04428, SCHMD03056	APOSC_03315
OG0004975	SCHMD16508, SCHMD27886	APOSC_00051
OG0004976	SCHMD07971, SCHMD08301	APOSC_02810, APOSC_02811
OG0004977	SCHMD07667	APOSC_27347
OG0004979	SCHMD05958, SCHMD29649	APOSC_19053
OG0004980	SCHMD05222	APOSC_00410, APOSC_17279
OG0004981	SCHMD07697	APOSC_14915, APOSC_14913, APOSC_14914, APOSC_18267
OG0004982	SCHMD05427	APOSC_17165
OG0004985	SCHMD07642	APOSC_01917
OG0004986	SCHMD20757, SCHMD05474	APOSC_13892
OG0004988	SCHMD02346	APOSC_24816
OG0004989	SCHMD07783	APOSC_24768
OG0004999	SCHMD00583	APOSC_08150, APOSC_08151
OG0005000	SCHMD05303	APOSC_16709
OG0005002	SCHMD03211	APOSC_27158, APOSC_00962, APOSC_22570, APOSC_03522, APOSC_24213
OG0005003	SCHMD17130, SCHMD16608	APOSC_00926
OG0005005	SCHMD02232	APOSC_28568
OG0005006	SCHMD13689, SCHMD15401	APOSC_24900
OG0005007	SCHMD06268	APOSC_16161
OG0005009	SCHMD10866, SCHMD06406, SCHMD13004	APOSC_16548
OG0005010	SCHMD18938, SCHMD01965	APOSC_12362
OG0005013	SCHMD29249	APOSC_09516
OG0005014	SCHMD05034	APOSC_25977, APOSC_25978
OG0005015	SCHMD04974	APOSC_07779
OG0005038	SCHMD01410	APOSC_06759
OG0005040	SCHMD01329	APOSC_02779
OG0005044	SCHMD19810	APOSC_15901
OG0005045	SCHMD01798	APOSC_02896
OG0005046	SCHMD10754	APOSC_22224
OG0005047	SCHMD04128	APOSC_21980
OG0005048	SCHMD09382	APOSC_25102
OG0005050	SCHMD13569, SCHMD16601	APOSC_17043
OG0005053	SCHMD17693	APOSC_16666
OG0005054	SCHMD05128, SCHMD05129	APOSC_19601
OG0005057	SCHMD10227	APOSC_23872
OG0005059	SCHMD24138	APOSC_11327
OG0005062	SCHMD01700	APOSC_18529, APOSC_13838
OG0005064	SCHMD10553, SCHMD11876, SCHMD13247	APOSC_28259
OG0005067	SCHMD04281, SCHMD22789, SCHMD19756	APOSC_15854
OG0005071	SCHMD05145	APOSC_22085
OG0005072	SCHMD07382	APOSC_11349, APOSC_11348
OG0005073	SCHMD20560	APOSC_23801
OG0005076	SCHMD18341	APOSC_19994
OG0005079	SCHMD21782, SCHMD08270	APOSC_03107
OG0005081	SCHMD07968	APOSC_24378
OG0005082	SCHMD02376	APOSC_13235
OG0005082	SCHMD02375	APOSC_02384
OG0005083	SCHMD00808	APOSC_23187
OG0005084	SCHMD06621	APOSC_03696
OG0005086	SCHMD07135	APOSC_02666, APOSC_02667
OG0005087	SCHMD04210	APOSC_25593
OG0005088	SCHMD00106	APOSC_21936, APOSC_06901
OG0005089	SCHMD02522	APOSC_10837
OG0005090	SCHMD24306, SCHMD17983, SCHMD19241	APOSC_16737
OG0005092	SCHMD08070	APOSC_10413
OG0005095	SCHMD09142, SCHMD20356	APOSC_08299
OG0005096	SCHMD12701, SCHMD22213	APOSC_14882
OG0005098	SCHMD01756	APOSC_24237
OG0005100	SCHMD09835	APOSC_27305
OG0005105	SCHMD10932	APOSC_23692
OG0005106	SCHMD05434	APOSC_09445, APOSC_18297, APOSC_27833, APOSC_27723, APOSC_09444, APOSC_09446, APOSC_09443, APOSC_08826
OG0005109	SCHMD29484	APOSC_20304
OG0005110	SCHMD02795	APOSC_08573
OG0005111	SCHMD15543, SCHMD03637	APOSC_22230, APOSC_23587
OG0005112	SCHMD09089, SCHMD05724, SCHMD27850	APOSC_24062, APOSC_04781
OG0005114	SCHMD29369	APOSC_00254
OG0005117	SCHMD21251	APOSC_15922
OG0005119	SCHMD25512	APOSC_22395
OG0005120	SCHMD08539	APOSC_14997, APOSC_24079
OG0005121	SCHMD08386	APOSC_02873
OG0005124	SCHMD19577	APOSC_11877
OG0005130	SCHMD26291, SCHMD12198	APOSC_22518
OG0005131	SCHMD03582, SCHMD03579, SCHMD03580	APOSC_00695
OG0005132	SCHMD06276	APOSC_07584
OG0005133	SCHMD21788, SCHMD12875, SCHMD16446, SCHMD00385	APOSC_07189
OG0005135	SCHMD01310	APOSC_22902
OG0005137	SCHMD07255, SCHMD05019, SCHMD05021, SCHMD06206	APOSC_06914
OG0005139	SCHMD04022	APOSC_20983
OG0005140	SCHMD10665	APOSC_15239
OG0005142	SCHMD05971	APOSC_03160
OG0005143	SCHMD12861, SCHMD10599	APOSC_28229
OG0005144	SCHMD07235	APOSC_23591
OG0005145	SCHMD04144	APOSC_03464
OG0005146	SCHMD29816	APOSC_08851
OG0005149	SCHMD06219	APOSC_11564
OG0005151	SCHMD28665, SCHMD29534	APOSC_05387
OG0005154	SCHMD00118	APOSC_06041
OG0005155	SCHMD06441	APOSC_02172
OG0005156	SCHMD09812	APOSC_19033
OG0005157	SCHMD08161	APOSC_20579
OG0005158	SCHMD06175, SCHMD03965	APOSC_16706
OG0005159	SCHMD27256, SCHMD08517	APOSC_28659
OG0005167	SCHMD11781, SCHMD10752	APOSC_28668, APOSC_15342
OG0005168	SCHMD04735	APOSC_23189
OG0005169	SCHMD15964, SCHMD17733	APOSC_18812
OG0005172	SCHMD00033	APOSC_10631
OG0005174	SCHMD00190	APOSC_22866
