Orthogroup	SCHMD	SACKO_ok
OG0004329	SCHMD17260, SCHMD20883, SCHMD17062, SCHMD18927, SCHMD04963	SACKO_25792, SACKO_09106
OG0004330	SCHMD03763	SACKO_07866
OG0004331	SCHMD28298, SCHMD09132	SACKO_06087
OG0004332	SCHMD00454	SACKO_02982
OG0004335	SCHMD29412, SCHMD27303, SCHMD29473, SCHMD29279, SCHMD29277	SACKO_30625
OG0004338	SCHMD11859, SCHMD21650, SCHMD20028	SACKO_24216
OG0004341	SCHMD09660, SCHMD01095	SACKO_28627
OG0004344	SCHMD12044	SACKO_02938
OG0004347	SCHMD25637, SCHMD11463	SACKO_18290
OG0004348	SCHMD00729	SACKO_00059
OG0004350	SCHMD16920, SCHMD07665	SACKO_33866
OG0004351	SCHMD12829	SACKO_14866
OG0004352	SCHMD11224	SACKO_10946
OG0004353	SCHMD21824, SCHMD16507	SACKO_09595
OG0004354	SCHMD15589	SACKO_06263, SACKO_06268, SACKO_30750
OG0004356	SCHMD20562, SCHMD06947, SCHMD21754, SCHMD15066, SCHMD01266, SCHMD06886	SACKO_08790
OG0004358	SCHMD26102, SCHMD07557	SACKO_23737
OG0004359	SCHMD05503	SACKO_07960
OG0004360	SCHMD05210	SACKO_13028
OG0004362	SCHMD14598, SCHMD12685	SACKO_08638
OG0004364	SCHMD10178, SCHMD08238, SCHMD20097	SACKO_23778
OG0004365	SCHMD14299	SACKO_23975
OG0004366	SCHMD02308	SACKO_28259
OG0004367	SCHMD09384	SACKO_33429
OG0004368	SCHMD06787, SCHMD28933	SACKO_03972
OG0004369	SCHMD13900	SACKO_34043, SACKO_22812
OG0004369	SCHMD12392, SCHMD13901	SACKO_34059
OG0004370	SCHMD05486	SACKO_26120
OG0004373	SCHMD15692	SACKO_02913
OG0004374	SCHMD08647	SACKO_27657, SACKO_05442
OG0004376	SCHMD24005, SCHMD12717	SACKO_04476
OG0004377	SCHMD00654, SCHMD00288	SACKO_04189
OG0004378	SCHMD13186, SCHMD15248	SACKO_21719
OG0004379	SCHMD09241	SACKO_04588
OG0004380	SCHMD09830	SACKO_08279
OG0004381	SCHMD03449, SCHMD12586, SCHMD17726, SCHMD12588, SCHMD03448, SCHMD12587, SCHMD17725, SCHMD03446, SCHMD03447	SACKO_23417
OG0004382	SCHMD20602, SCHMD02352	SACKO_16501
OG0004390	SCHMD22900	SACKO_17506
OG0004392	SCHMD01600	SACKO_01326
OG0004393	SCHMD23967, SCHMD19706	SACKO_03731
OG0004394	SCHMD15505, SCHMD12711, SCHMD15506	SACKO_06802
OG0004395	SCHMD13388	SACKO_29824
OG0004396	SCHMD06052	SACKO_09175
OG0004397	SCHMD22336	SACKO_00175
OG0004398	SCHMD28590, SCHMD27345, SCHMD13804	SACKO_05440
OG0004399	SCHMD04230	SACKO_01145
OG0004401	SCHMD20662, SCHMD11285, SCHMD22919, SCHMD21724, SCHMD27157	SACKO_22723
OG0004404	SCHMD02644, SCHMD04995	SACKO_09881
OG0004405	SCHMD05548, SCHMD03220	SACKO_17613, SACKO_28559
OG0004407	SCHMD00293	SACKO_16287
OG0004409	SCHMD04463	SACKO_33175
OG0004415	SCHMD23101, SCHMD14463	SACKO_30317
OG0004417	SCHMD11303	SACKO_27616
OG0004418	SCHMD18151, SCHMD12683	SACKO_31965
OG0004420	SCHMD21338, SCHMD16051, SCHMD25182	SACKO_00861
OG0004421	SCHMD28625, SCHMD20900	SACKO_23605
OG0004422	SCHMD03253	SACKO_09183
OG0004423	SCHMD29397	SACKO_34049, SACKO_34098, SACKO_14325
OG0004424	SCHMD16178, SCHMD07772	SACKO_10837
OG0004425	SCHMD11792, SCHMD05073, SCHMD12434	SACKO_07906
OG0004426	SCHMD14134, SCHMD13488	SACKO_09068
OG0004427	SCHMD23421, SCHMD22702, SCHMD16585	SACKO_00878
OG0004457	SCHMD21666	SACKO_16417
OG0004459	SCHMD11611	SACKO_07787
OG0004460	SCHMD02836	SACKO_19002
OG0004462	SCHMD02862, SCHMD02861, SCHMD02863	SACKO_05077
OG0004463	SCHMD05430, SCHMD15650, SCHMD15795, SCHMD15649, SCHMD27866	SACKO_04376
OG0004465	SCHMD05636	SACKO_18438
OG0004467	SCHMD25583	SACKO_04860, SACKO_19896
OG0004472	SCHMD10150	SACKO_27165
OG0004474	SCHMD16777	SACKO_13446
OG0004479	SCHMD18395, SCHMD16681, SCHMD28653	SACKO_15668
OG0004480	SCHMD08179	SACKO_09896
OG0004484	SCHMD05719, SCHMD12798	SACKO_24669, SACKO_24665
OG0004486	SCHMD01167	SACKO_13395
OG0004487	SCHMD27932, SCHMD25838, SCHMD24442, SCHMD16447	SACKO_04088
OG0004488	SCHMD26474	SACKO_11836
OG0004489	SCHMD27568, SCHMD15864, SCHMD13491	SACKO_11062
OG0004490	SCHMD17389, SCHMD11597	SACKO_01568
OG0004492	SCHMD04733	SACKO_04355
OG0004493	SCHMD17846, SCHMD13358	SACKO_04749
OG0004495	SCHMD01719	SACKO_09341
OG0004496	SCHMD26140, SCHMD14189	SACKO_26743
OG0004497	SCHMD08729, SCHMD08728, SCHMD08727	SACKO_04030
OG0004498	SCHMD04342	SACKO_29609
OG0004499	SCHMD03412, SCHMD12382	SACKO_14890
OG0004500	SCHMD11617	SACKO_18016
OG0004501	SCHMD07977	SACKO_05302
OG0004502	SCHMD05296	SACKO_16253
OG0004503	SCHMD16736, SCHMD23538	SACKO_30080, SACKO_30085
OG0004505	SCHMD09314	SACKO_07933
OG0004507	SCHMD04748	SACKO_01169
OG0004509	SCHMD17345, SCHMD26727	SACKO_04702
OG0004510	SCHMD20341	SACKO_10418
OG0004511	SCHMD28314	SACKO_11442
OG0004512	SCHMD07187, SCHMD09103	SACKO_32401
OG0004513	SCHMD00064, SCHMD04110	SACKO_34197
OG0004514	SCHMD05036	SACKO_08578
OG0004515	SCHMD02738	SACKO_10522
OG0004517	SCHMD21774, SCHMD18540, SCHMD24465, SCHMD24464	SACKO_28631
OG0004520	SCHMD11457	SACKO_26274
OG0004522	SCHMD08563	SACKO_17016
OG0004522	SCHMD23562, SCHMD24073	SACKO_16466
OG0004523	SCHMD00984	SACKO_04848
OG0004524	SCHMD06007	SACKO_17083
OG0004526	SCHMD13090	SACKO_10282
OG0004529	SCHMD01565	SACKO_19291
OG0004530	SCHMD02115	SACKO_20418
OG0004532	SCHMD21409, SCHMD24151	SACKO_28637
OG0004535	SCHMD20791, SCHMD04354, SCHMD12750, SCHMD07827, SCHMD26230	SACKO_03150
OG0004539	SCHMD09009	SACKO_22173
OG0004542	SCHMD08621	SACKO_06292
OG0004543	SCHMD00021	SACKO_11922
OG0004546	SCHMD10690, SCHMD06743, SCHMD14412	SACKO_28524
OG0004548	SCHMD01586	SACKO_03951
OG0004549	SCHMD23062	SACKO_23349
OG0004551	SCHMD02466	SACKO_04145
OG0004552	SCHMD05280	SACKO_08469
OG0004553	SCHMD05077	SACKO_03081
OG0004554	SCHMD14759, SCHMD27571, SCHMD01446, SCHMD22543	SACKO_00814
OG0004555	SCHMD01126	SACKO_29011
OG0004558	SCHMD23563	SACKO_28349
OG0004559	SCHMD09022	SACKO_28715
OG0004564	SCHMD06864, SCHMD16273	SACKO_09067
OG0004565	SCHMD06237	SACKO_02187
OG0004567	SCHMD08103	SACKO_07155, SACKO_28403
OG0004569	SCHMD07227	SACKO_07551
OG0004570	SCHMD10693	SACKO_12970, SACKO_07861
OG0004572	SCHMD00027	SACKO_18957, SACKO_18974
OG0004573	SCHMD24195, SCHMD13279	SACKO_18454
OG0004577	SCHMD27308, SCHMD07121, SCHMD07120	SACKO_15685
OG0004578	SCHMD13522, SCHMD10265	SACKO_25847
OG0004579	SCHMD05858	SACKO_17206
OG0004581	SCHMD06969	SACKO_30000
OG0004583	SCHMD18243, SCHMD12573	SACKO_05163
OG0004589	SCHMD07310	SACKO_24508
OG0004590	SCHMD02645, SCHMD02084	SACKO_24523
OG0004592	SCHMD21981, SCHMD24746	SACKO_20946
OG0004595	SCHMD23529, SCHMD18234	SACKO_23859
OG0004596	SCHMD22207, SCHMD22206	SACKO_28471
OG0004599	SCHMD19964	SACKO_10527
OG0004602	SCHMD00904	SACKO_33314
OG0004603	SCHMD09121, SCHMD04362	SACKO_02772
OG0004605	SCHMD16312, SCHMD16314	SACKO_24891
OG0004606	SCHMD04125, SCHMD12842	SACKO_29308
OG0004607	SCHMD04747, SCHMD24317	SACKO_15058, SACKO_15026, SACKO_15055, SACKO_07746, SACKO_08584, SACKO_07758, SACKO_15049, SACKO_15028
OG0004608	SCHMD24531, SCHMD11307	SACKO_06096
OG0004609	SCHMD12031, SCHMD13204	SACKO_02975
OG0004610	SCHMD04931	SACKO_21418
OG0004612	SCHMD00076	SACKO_29135
OG0004613	SCHMD02078	SACKO_19929, SACKO_19918
OG0004614	SCHMD21793, SCHMD24411	SACKO_06287
OG0004616	SCHMD28217	SACKO_18631
OG0004619	SCHMD07738	SACKO_13215
OG0004621	SCHMD02131	SACKO_14185
OG0004623	SCHMD29595	SACKO_12927, SACKO_20389
OG0004626	SCHMD21056, SCHMD25126	SACKO_32091
OG0004629	SCHMD28937, SCHMD22436	SACKO_21350
OG0004630	SCHMD19924, SCHMD19158	SACKO_24304, SACKO_18921
OG0004631	SCHMD23492	SACKO_26411, SACKO_01707, SACKO_23017
OG0004632	SCHMD10538, SCHMD22511, SCHMD29376	SACKO_18527
OG0004633	SCHMD08375	SACKO_12575
OG0004634	SCHMD05432	SACKO_31100
OG0004635	SCHMD03118	SACKO_11047
OG0004638	SCHMD03884	SACKO_13654
OG0004639	SCHMD11835	SACKO_03968
OG0004643	SCHMD12179	SACKO_25343
OG0004646	SCHMD02650	SACKO_21323
OG0004648	SCHMD22597, SCHMD14009	SACKO_17990
OG0004649	SCHMD11982	SACKO_18305
OG0004651	SCHMD12856	SACKO_04435
OG0004652	SCHMD09910, SCHMD14465	SACKO_08505
OG0004654	SCHMD11590	SACKO_14273
OG0004655	SCHMD10685	SACKO_08288
OG0004657	SCHMD24002	SACKO_26287
OG0004657	SCHMD24003, SCHMD14727	SACKO_21555
OG0004662	SCHMD23223, SCHMD01585	SACKO_07270
OG0004663	SCHMD03596	SACKO_18226
OG0004665	SCHMD11600, SCHMD08997	SACKO_02665
OG0004666	SCHMD15089	SACKO_26861
OG0004669	SCHMD05517	SACKO_26889
OG0004670	SCHMD20695, SCHMD17163	SACKO_30167
OG0004671	SCHMD02955, SCHMD02956, SCHMD04859	SACKO_31183
OG0004673	SCHMD12584	SACKO_00641
OG0004674	SCHMD03223	SACKO_20254
OG0004675	SCHMD07033	SACKO_13667
OG0004682	SCHMD08178	SACKO_09594
OG0004683	SCHMD10878	SACKO_31594
OG0004684	SCHMD04346	SACKO_31585
OG0004685	SCHMD09955	SACKO_33019
OG0004687	SCHMD23153, SCHMD15300	SACKO_17225
OG0004688	SCHMD09484, SCHMD08993	SACKO_26453, SACKO_26468, SACKO_26437
OG0004689	SCHMD04465	SACKO_20300
OG0004690	SCHMD05174, SCHMD08403, SCHMD10045, SCHMD24330, SCHMD08404	SACKO_22702
OG0004691	SCHMD29540, SCHMD09521, SCHMD09522	SACKO_19375
OG0004694	SCHMD19141, SCHMD23931	SACKO_13843
OG0004696	SCHMD21643	SACKO_28164
OG0004697	SCHMD17021	SACKO_14387
OG0004699	SCHMD06447	SACKO_15038
OG0004700	SCHMD16439	SACKO_10009
OG0004703	SCHMD00518, SCHMD00513, SCHMD00519, SCHMD19474	SACKO_15066
OG0004704	SCHMD02724	SACKO_27602
OG0004705	SCHMD06298	SACKO_01372
OG0004708	SCHMD08019	SACKO_03775
OG0004711	SCHMD14637	SACKO_20599
OG0004715	SCHMD24200, SCHMD23886, SCHMD25306	SACKO_32678
OG0004728	SCHMD02271	SACKO_04940
OG0004730	SCHMD19530	SACKO_16531
OG0004731	SCHMD03298	SACKO_13749, SACKO_23582
OG0004736	SCHMD16289	SACKO_14542
OG0004738	SCHMD29258	SACKO_22069
OG0004740	SCHMD00456	SACKO_05635
OG0004743	SCHMD01142	SACKO_15431
OG0004744	SCHMD15430, SCHMD15429	SACKO_02238, SACKO_15476
OG0004747	SCHMD15119, SCHMD10662	SACKO_23321
OG0004749	SCHMD27524, SCHMD05320, SCHMD13141	SACKO_00284
OG0004752	SCHMD13187, SCHMD26487	SACKO_03624, SACKO_07505
OG0004753	SCHMD09681	SACKO_12573, SACKO_03985
OG0004754	SCHMD12657	SACKO_22726
OG0004756	SCHMD15431	SACKO_18350
OG0004757	SCHMD03519	SACKO_18246
OG0004763	SCHMD24538, SCHMD15361	SACKO_12233
OG0004763	SCHMD15362	SACKO_12232
OG0004764	SCHMD19894, SCHMD17272	SACKO_20994
OG0004765	SCHMD16710, SCHMD04808	SACKO_07355
OG0004766	SCHMD00505	SACKO_32276
OG0004767	SCHMD00495	SACKO_33918
OG0004768	SCHMD08416	SACKO_30578
OG0004769	SCHMD21299, SCHMD08710, SCHMD20457, SCHMD10055, SCHMD28408, SCHMD18217, SCHMD29298	SACKO_32280
OG0004770	SCHMD28676, SCHMD11354, SCHMD11355, SCHMD10999, SCHMD10105	SACKO_04206
OG0004772	SCHMD21334, SCHMD23265, SCHMD22042	SACKO_28701
OG0004772	SCHMD19882, SCHMD27089	SACKO_01037
OG0004774	SCHMD08224	SACKO_28719
OG0004775	SCHMD05122	SACKO_01388
OG0004778	SCHMD18723	SACKO_11374
OG0004778	SCHMD04830, SCHMD15580	SACKO_32102
OG0004784	SCHMD03001	SACKO_30267
OG0004785	SCHMD28279, SCHMD28744, SCHMD08779	SACKO_00636, SACKO_06901
OG0004787	SCHMD12301, SCHMD15157, SCHMD12300, SCHMD15158, SCHMD12299	SACKO_25599
OG0004788	SCHMD14805	SACKO_02726
OG0004790	SCHMD28265, SCHMD15986, SCHMD21009	SACKO_00724
OG0004791	SCHMD07589	SACKO_32615
OG0004793	SCHMD27323, SCHMD11844, SCHMD28451, SCHMD21497	SACKO_30281
OG0004794	SCHMD12411, SCHMD08689	SACKO_26985
OG0004795	SCHMD12519	SACKO_06033
OG0004796	SCHMD06329	SACKO_28000
OG0004797	SCHMD02596	SACKO_30159
OG0004804	SCHMD02590	SACKO_24898
OG0004805	SCHMD25455, SCHMD17452, SCHMD11458, SCHMD28637	SACKO_04571
OG0004807	SCHMD12027, SCHMD02038, SCHMD03550	SACKO_18427
OG0004808	SCHMD06754	SACKO_18430
OG0004809	SCHMD11312	SACKO_02555
OG0004811	SCHMD04903, SCHMD12545	SACKO_16566
OG0004813	SCHMD09064, SCHMD18661	SACKO_25285
OG0004814	SCHMD13484, SCHMD23295, SCHMD07359	SACKO_05533
OG0004816	SCHMD16530, SCHMD18318	SACKO_16835
OG0004817	SCHMD02143	SACKO_27076, SACKO_27094
OG0004819	SCHMD02457	SACKO_33075, SACKO_00086
OG0004820	SCHMD20913, SCHMD20987, SCHMD11759, SCHMD14252, SCHMD20112	SACKO_14775
OG0004822	SCHMD03658	SACKO_24997
OG0004823	SCHMD04427	SACKO_22697
OG0004825	SCHMD01996	SACKO_28529, SACKO_28534
OG0004826	SCHMD11772, SCHMD08879	SACKO_17053
OG0004828	SCHMD06417	SACKO_05844
OG0004829	SCHMD15495	SACKO_15716
OG0004832	SCHMD04947, SCHMD01782	SACKO_04801
OG0004834	SCHMD27086, SCHMD22075	SACKO_08421
OG0004835	SCHMD04785	SACKO_20126
OG0004837	SCHMD13853	SACKO_25482
OG0004838	SCHMD09990	SACKO_16462
OG0004839	SCHMD20877, SCHMD19245	SACKO_05609
OG0004840	SCHMD11491, SCHMD12885, SCHMD20576	SACKO_08213
OG0004841	SCHMD09828, SCHMD26722, SCHMD12393	SACKO_05357, SACKO_33884
OG0004843	SCHMD08775	SACKO_19951
OG0004848	SCHMD09045, SCHMD13087	SACKO_08317
OG0004849	SCHMD21680, SCHMD17383, SCHMD10425	SACKO_34056
OG0004851	SCHMD21554, SCHMD25137	SACKO_24254
OG0004852	SCHMD04160	SACKO_22804
OG0004854	SCHMD06398	SACKO_31690, SACKO_23267
OG0004856	SCHMD03409, SCHMD06660	SACKO_25100
OG0004858	SCHMD05398	SACKO_31252
OG0004859	SCHMD17438	SACKO_12912
OG0004860	SCHMD19929	SACKO_23197
OG0004864	SCHMD01647	SACKO_13348
OG0004865	SCHMD12030, SCHMD20327	SACKO_05396
OG0004866	SCHMD07232	SACKO_11461
OG0004867	SCHMD21489	SACKO_19386
OG0004869	SCHMD21141	SACKO_27257
OG0004870	SCHMD02199	SACKO_13255
OG0004871	SCHMD08112	SACKO_20229
OG0004874	SCHMD06154	SACKO_11278, SACKO_24722
OG0004877	SCHMD17992	SACKO_28248
OG0004879	SCHMD24301, SCHMD03040	SACKO_26403
OG0004880	SCHMD03179	SACKO_24904
OG0004881	SCHMD07531	SACKO_05511
OG0004882	SCHMD21664, SCHMD29167	SACKO_28479, SACKO_08173
OG0004883	SCHMD14718, SCHMD10514	SACKO_22025
OG0004884	SCHMD10361	SACKO_25723
OG0004885	SCHMD17252, SCHMD28061	SACKO_33654
OG0004886	SCHMD11132	SACKO_23358
OG0004886	SCHMD11133	SACKO_30841
OG0004887	SCHMD01845	SACKO_01697
OG0004889	SCHMD27008	SACKO_25834
OG0004891	SCHMD06376, SCHMD01780	SACKO_14234
OG0004892	SCHMD03240	SACKO_28951
OG0004895	SCHMD06983, SCHMD03087, SCHMD06984	SACKO_33159
OG0004896	SCHMD23220, SCHMD15681	SACKO_22567
OG0004897	SCHMD05607, SCHMD11051	SACKO_02250
OG0004898	SCHMD08642, SCHMD08952	SACKO_02481
OG0004899	SCHMD03110, SCHMD16519, SCHMD13777	SACKO_14461
OG0004900	SCHMD16292	SACKO_08566
OG0004902	SCHMD18948	SACKO_25996, SACKO_09081
OG0004903	SCHMD05175	SACKO_16168
OG0004906	SCHMD23736, SCHMD12156, SCHMD23911	SACKO_27225
OG0004908	SCHMD19263	SACKO_14213
OG0004911	SCHMD04835	SACKO_20391
OG0004913	SCHMD04287	SACKO_17822
OG0004917	SCHMD19944	SACKO_11578, SACKO_25292
OG0004919	SCHMD06145	SACKO_29402
OG0004921	SCHMD14242	SACKO_33204
OG0004922	SCHMD11129	SACKO_12192
OG0004923	SCHMD25456	SACKO_11979
OG0004924	SCHMD01005	SACKO_11735
OG0004927	SCHMD14560	SACKO_11937
OG0004928	SCHMD00158	SACKO_30858
OG0004929	SCHMD00438	SACKO_26931, SACKO_26920
OG0004930	SCHMD20532, SCHMD11478, SCHMD05223	SACKO_11234
OG0004931	SCHMD05705	SACKO_32620
OG0004932	SCHMD10077, SCHMD21150	SACKO_24556
OG0004939	SCHMD02451, SCHMD08680	SACKO_21319
OG0004940	SCHMD16274, SCHMD13330	SACKO_26982
OG0004941	SCHMD02800	SACKO_10807
OG0004944	SCHMD12602	SACKO_10828
OG0004945	SCHMD22822	SACKO_04242
OG0004946	SCHMD21559, SCHMD28963, SCHMD25055	SACKO_22750
OG0004947	SCHMD06651	SACKO_20325
OG0004949	SCHMD07060	SACKO_22218
OG0004950	SCHMD15994	SACKO_00448
OG0004951	SCHMD08268	SACKO_01012
OG0004952	SCHMD04799	SACKO_17947
OG0004954	SCHMD11745	SACKO_21509
OG0004956	SCHMD26121, SCHMD26587, SCHMD22027, SCHMD26122	SACKO_26456
OG0004960	SCHMD08535	SACKO_09681
OG0004961	SCHMD06846	SACKO_22881
OG0004962	SCHMD01501	SACKO_08019
OG0004963	SCHMD23165, SCHMD03796	SACKO_23165
OG0004964	SCHMD14552	SACKO_32501
OG0004965	SCHMD03325	SACKO_26834
OG0004967	SCHMD00331	SACKO_02498
OG0004971	SCHMD11504	SACKO_06983
OG0004972	SCHMD03056	SACKO_22022
OG0004973	SCHMD02928, SCHMD02929, SCHMD07664	SACKO_26652
OG0004975	SCHMD16508, SCHMD27886	SACKO_00488
OG0004976	SCHMD07971, SCHMD08301	SACKO_08243, SACKO_02364
OG0004977	SCHMD07667	SACKO_22819
OG0004979	SCHMD05958, SCHMD29649	SACKO_02688
OG0004980	SCHMD05222	SACKO_20568
OG0004981	SCHMD07697	SACKO_04840
OG0004982	SCHMD05427	SACKO_22755
OG0004985	SCHMD07642	SACKO_31814
OG0004986	SCHMD20757, SCHMD05474, SCHMD17557	SACKO_10062
OG0004988	SCHMD02346	SACKO_18301
OG0004989	SCHMD07783	SACKO_11544
OG0004999	SCHMD00583	SACKO_12529
OG0005000	SCHMD05303	SACKO_10977
OG0005002	SCHMD03211	SACKO_02438
OG0005003	SCHMD17130, SCHMD16608	SACKO_30286
OG0005005	SCHMD02232	SACKO_01039
OG0005006	SCHMD13689, SCHMD15401	SACKO_18020
OG0005007	SCHMD06268	SACKO_20867
OG0005008	SCHMD11431	SACKO_31275
OG0005009	SCHMD10866, SCHMD06406, SCHMD13004	SACKO_32009, SACKO_13535
OG0005010	SCHMD18938, SCHMD01965	SACKO_09761
OG0005011	SCHMD20822	SACKO_21644
OG0005013	SCHMD29249	SACKO_19513, SACKO_25089
OG0005014	SCHMD05034	SACKO_07120
OG0005015	SCHMD04974	SACKO_20083
OG0005038	SCHMD01410	SACKO_27543
OG0005040	SCHMD01329	SACKO_25212
OG0005044	SCHMD19810	SACKO_29733
OG0005045	SCHMD01798	SACKO_19764
OG0005046	SCHMD10754	SACKO_12670
OG0005047	SCHMD04128	SACKO_09268
OG0005048	SCHMD09382	SACKO_06394, SACKO_33081
OG0005050	SCHMD13569, SCHMD16601	SACKO_03402
OG0005053	SCHMD17693	SACKO_07009
OG0005054	SCHMD05128, SCHMD05129	SACKO_14919
OG0005057	SCHMD10227	SACKO_08340
OG0005059	SCHMD24138	SACKO_08214
OG0005062	SCHMD01700	SACKO_26494
OG0005064	SCHMD10553, SCHMD11876, SCHMD13247	SACKO_08145
OG0005067	SCHMD04281, SCHMD22789, SCHMD19756	SACKO_18537
OG0005072	SCHMD07382	SACKO_25088
OG0005073	SCHMD20560	SACKO_22512
OG0005076	SCHMD18341	SACKO_12219
OG0005079	SCHMD21782, SCHMD08270	SACKO_14597
OG0005081	SCHMD07968	SACKO_28501
OG0005083	SCHMD05180	SACKO_10824
OG0005083	SCHMD00808	SACKO_14378
OG0005084	SCHMD06621	SACKO_10756
OG0005086	SCHMD07135	SACKO_09796
OG0005087	SCHMD04210, SCHMD04212	SACKO_26884
OG0005088	SCHMD00106	SACKO_07514
OG0005089	SCHMD02522	SACKO_21923
OG0005090	SCHMD24306, SCHMD17983, SCHMD19241	SACKO_28704
OG0005092	SCHMD08070	SACKO_30341
OG0005095	SCHMD09142, SCHMD20356	SACKO_11724
OG0005096	SCHMD12701, SCHMD22213	SACKO_08547
OG0005098	SCHMD01756	SACKO_02681
OG0005100	SCHMD09835	SACKO_15498
OG0005105	SCHMD10932	SACKO_24456
OG0005106	SCHMD05434	SACKO_14588
OG0005109	SCHMD29484	SACKO_00649, SACKO_06885
OG0005110	SCHMD02795	SACKO_25013
OG0005111	SCHMD15543, SCHMD03637	SACKO_03903
OG0005119	SCHMD25512	SACKO_24108
OG0005120	SCHMD08539	SACKO_05121, SACKO_07897
OG0005121	SCHMD08386	SACKO_14259
OG0005124	SCHMD19577	SACKO_09124
OG0005130	SCHMD26291, SCHMD12198	SACKO_30619
OG0005131	SCHMD03582, SCHMD03579, SCHMD03580	SACKO_30237
OG0005132	SCHMD06276	SACKO_04132
OG0005133	SCHMD21788, SCHMD12875, SCHMD16446, SCHMD00385	SACKO_31979
OG0005135	SCHMD01310	SACKO_21036
OG0005137	SCHMD07255, SCHMD05019, SCHMD05021, SCHMD06206	SACKO_11195
OG0005140	SCHMD10665	SACKO_12643, SACKO_16351
OG0005142	SCHMD05971	SACKO_14132
OG0005143	SCHMD12861, SCHMD10599	SACKO_20879
OG0005144	SCHMD07235	SACKO_19198
OG0005145	SCHMD04144	SACKO_12180
OG0005151	SCHMD28665, SCHMD29534	SACKO_21163
OG0005154	SCHMD00118	SACKO_29032
OG0005155	SCHMD06441	SACKO_33800
OG0005156	SCHMD09812	SACKO_21328
OG0005157	SCHMD08161	SACKO_24862
OG0005158	SCHMD06175, SCHMD03965	SACKO_06910
OG0005159	SCHMD27256, SCHMD08517	SACKO_22635, SACKO_31797
OG0005167	SCHMD11781, SCHMD10752	SACKO_33367
OG0005168	SCHMD04735	SACKO_22221
OG0005169	SCHMD15964, SCHMD17733	SACKO_23244
OG0005172	SCHMD00033	SACKO_05286
OG0005174	SCHMD00190	SACKO_26492
OG0005175	SCHMD19207, SCHMD24072, SCHMD23126	SACKO_09149
OG0005179	SCHMD10255	SACKO_15705
OG0005180	SCHMD24708, SCHMD24496, SCHMD07254	SACKO_16599
OG0005182	SCHMD09062	SACKO_02909
OG0005183	SCHMD09747	SACKO_21108
OG0005184	SCHMD11344, SCHMD27380	SACKO_06829
OG0005187	SCHMD09837	SACKO_15976
OG0005189	SCHMD17679, SCHMD17680, SCHMD17681	SACKO_22922
OG0005191	SCHMD28673, SCHMD08050	SACKO_04246
OG0005197	SCHMD20686, SCHMD21563, SCHMD19477, SCHMD25851	SACKO_08298
OG0005199	SCHMD14063, SCHMD09600	SACKO_11803
OG0005200	SCHMD16396	SACKO_29431
OG0005201	SCHMD23946	SACKO_32706
OG0005202	SCHMD22358, SCHMD11140, SCHMD01714, SCHMD03356	SACKO_06645
OG0005204	SCHMD03898	SACKO_24981
OG0005205	SCHMD05833	SACKO_14934
OG0005206	SCHMD05352	SACKO_07503
OG0005207	SCHMD02988, SCHMD02985	SACKO_14083
OG0005207	SCHMD02984	SACKO_14066
OG0005209	SCHMD22224, SCHMD09481	SACKO_21765
OG0005210	SCHMD00552	SACKO_27498
OG0005211	SCHMD16564, SCHMD09722	SACKO_33039
OG0005212	SCHMD21052, SCHMD21053, SCHMD20624	SACKO_31549
OG0005214	SCHMD22419	SACKO_01872
OG0005215	SCHMD19622	SACKO_09902
OG0005218	SCHMD04853	SACKO_34106, SACKO_32778
OG0005221	SCHMD22455	SACKO_29147, SACKO_30282
OG0005222	SCHMD02749	SACKO_00285, SACKO_30385
OG0005224	SCHMD00054, SCHMD12667, SCHMD14422	SACKO_03117
OG0005225	SCHMD12592, SCHMD13372	SACKO_09558
OG0005228	SCHMD07535	SACKO_17850
OG0005230	SCHMD02282	SACKO_16169
OG0005232	SCHMD28252, SCHMD08336	SACKO_04421
OG0005233	SCHMD02641	SACKO_31087
OG0005234	SCHMD15265	SACKO_28803
OG0005235	SCHMD00308	SACKO_08659
OG0005237	SCHMD13955, SCHMD13956	SACKO_22191
OG0005238	SCHMD01752, SCHMD04129	SACKO_06562
OG0005239	SCHMD19406	SACKO_23790
OG0005240	SCHMD07948	SACKO_02945
OG0005242	SCHMD03436	SACKO_14197
OG0005244	SCHMD12116	SACKO_32310
OG0005245	SCHMD18525	SACKO_18549
OG0005247	SCHMD07196	SACKO_07619
OG0005250	SCHMD25562	SACKO_14286
OG0005253	SCHMD08303	SACKO_25082
OG0005254	SCHMD11037	SACKO_18442, SACKO_28196
OG0005256	SCHMD06861, SCHMD25416, SCHMD22989	SACKO_23659
OG0005257	SCHMD16491, SCHMD16492, SCHMD16490	SACKO_10783, SACKO_03028
OG0005259	SCHMD00463	SACKO_26435
OG0005261	SCHMD17094, SCHMD16953	SACKO_26304, SACKO_18254
OG0005262	SCHMD09724, SCHMD09723	SACKO_16940, SACKO_16966
OG0005263	SCHMD15025	SACKO_21752
OG0005264	SCHMD21690	SACKO_33466, SACKO_33472
OG0005267	SCHMD05485, SCHMD21413	SACKO_09964
OG0005268	SCHMD03385	SACKO_27172, SACKO_08873
OG0005269	SCHMD02017	SACKO_16437, SACKO_23666
OG0005270	SCHMD22449	SACKO_19996
OG0005273	SCHMD04729	SACKO_29747
OG0005274	SCHMD14072	SACKO_33621
