Orthogroup	SCHMD	NEMVE
OG0004499	SCHMD03412, SCHMD12382	NEMVE21044, NEMVE07898
OG0004500	SCHMD11617	NEMVE13883
OG0004501	SCHMD07977	NEMVE10634
OG0004502	SCHMD05296	NEMVE17968, NEMVE07577
OG0004503	SCHMD16736, SCHMD23538	NEMVE12347, NEMVE05528
OG0004505	SCHMD09314	NEMVE13485, NEMVE17550, NEMVE17551
OG0004507	SCHMD04748	NEMVE21959
OG0004509	SCHMD17345, SCHMD26727	NEMVE14984
OG0004510	SCHMD20341	NEMVE07681
OG0004511	SCHMD28314	NEMVE23558
OG0004512	SCHMD07187, SCHMD09103	NEMVE15458, NEMVE05081
OG0004513	SCHMD00064, SCHMD04110	NEMVE22677
OG0004514	SCHMD05036	NEMVE19912, NEMVE25850
OG0004515	SCHMD02738	NEMVE16698
OG0004516	SCHMD11182, SCHMD05663, SCHMD11181, SCHMD22539	NEMVE01959
OG0004517	SCHMD21774, SCHMD18540, SCHMD24465, SCHMD24464	NEMVE09567
OG0004520	SCHMD11457	NEMVE23460
OG0004522	SCHMD08563, SCHMD23562, SCHMD24073	NEMVE10390
OG0004523	SCHMD00984	NEMVE24572
OG0004524	SCHMD06007	NEMVE23429
OG0004526	SCHMD13090	NEMVE00195
OG0004529	SCHMD01565	NEMVE14754
OG0004530	SCHMD02115	NEMVE14962
OG0004532	SCHMD21409, SCHMD24151	NEMVE06307, NEMVE11434
OG0004533	SCHMD21800, SCHMD21855, SCHMD10489	NEMVE13309, NEMVE20488
OG0004535	SCHMD20791, SCHMD04354, SCHMD12750, SCHMD07827, SCHMD26230	NEMVE14895
OG0004538	SCHMD11150	NEMVE20187
OG0004539	SCHMD09009	NEMVE06340
OG0004542	SCHMD08621	NEMVE22875
OG0004543	SCHMD00021	NEMVE15333
OG0004546	SCHMD10690, SCHMD06743, SCHMD14412	NEMVE24991
OG0004548	SCHMD01586	NEMVE09850, NEMVE24852
OG0004549	SCHMD23062	NEMVE23165
OG0004551	SCHMD02465, SCHMD02466	NEMVE05944
OG0004552	SCHMD05280	NEMVE14503
OG0004553	SCHMD05077	NEMVE24685
OG0004554	SCHMD01446, SCHMD22543	NEMVE24554, NEMVE20303
OG0004555	SCHMD01126	NEMVE05464
OG0004557	SCHMD10112	NEMVE22368
OG0004558	SCHMD23563	NEMVE07860, NEMVE19747
OG0004559	SCHMD09021, SCHMD09022	NEMVE09979
OG0004563	SCHMD12225, SCHMD21042, SCHMD07807	NEMVE16625
OG0004564	SCHMD06864, SCHMD16273	NEMVE10745
OG0004565	SCHMD06237	NEMVE20945, NEMVE09496, NEMVE09490
OG0004567	SCHMD08103	NEMVE08979
OG0004569	SCHMD07227	NEMVE11455, NEMVE25874
OG0004570	SCHMD10693	NEMVE09472
OG0004571	SCHMD00636	NEMVE12245
OG0004571	SCHMD09562	NEMVE02107
OG0004572	SCHMD00027	NEMVE09747
OG0004573	SCHMD24195, SCHMD13279	NEMVE10987, NEMVE20146
OG0004577	SCHMD27308, SCHMD07121, SCHMD07120	NEMVE25631
OG0004578	SCHMD13522, SCHMD10265	NEMVE22684
OG0004579	SCHMD05858	NEMVE14497
OG0004581	SCHMD06969	NEMVE20283, NEMVE10061
OG0004583	SCHMD18243, SCHMD12573	NEMVE13969
OG0004589	SCHMD07310	NEMVE22288
OG0004590	SCHMD02645, SCHMD02084	NEMVE25895, NEMVE18908
OG0004592	SCHMD21981, SCHMD24746	NEMVE04397
OG0004595	SCHMD23529, SCHMD18234	NEMVE23888
OG0004596	SCHMD22207, SCHMD22206	NEMVE03724
OG0004599	SCHMD16295, SCHMD15643, SCHMD19967, SCHMD19964	NEMVE14260, NEMVE17942
OG0004600	SCHMD10479	NEMVE18939, NEMVE11633
OG0004602	SCHMD00904	NEMVE14888
OG0004603	SCHMD09121, SCHMD04362	NEMVE10302
OG0004605	SCHMD16312, SCHMD16314	NEMVE13200
OG0004606	SCHMD04125, SCHMD12842	NEMVE10087
OG0004608	SCHMD24531, SCHMD11307	NEMVE24939
OG0004609	SCHMD12031, SCHMD13204	NEMVE13242
OG0004610	SCHMD04931	NEMVE14987
OG0004612	SCHMD00076	NEMVE06661
OG0004613	SCHMD02078	NEMVE14649, NEMVE02540
OG0004614	SCHMD21793, SCHMD24411	NEMVE16785
OG0004616	SCHMD28217	NEMVE13537
OG0004619	SCHMD07738	NEMVE14883, NEMVE00286
OG0004621	SCHMD02131	NEMVE15548
OG0004622	SCHMD07163	NEMVE01350
OG0004623	SCHMD29595	NEMVE23629, NEMVE12720
OG0004626	SCHMD11167	NEMVE03566, NEMVE12350
OG0004631	SCHMD23492	NEMVE10220
OG0004632	SCHMD10538, SCHMD22511, SCHMD29376	NEMVE13130
OG0004633	SCHMD08375	NEMVE14514, NEMVE14238
OG0004634	SCHMD05432, SCHMD09190, SCHMD28674	NEMVE04611
OG0004635	SCHMD03118	NEMVE12750, NEMVE15016
OG0004638	SCHMD03884	NEMVE22582
OG0004639	SCHMD11835	NEMVE18292
OG0004642	SCHMD04791	NEMVE12541
OG0004643	SCHMD12179	NEMVE01855
OG0004646	SCHMD02650	NEMVE06022
OG0004648	SCHMD22597, SCHMD14009	NEMVE14967
OG0004649	SCHMD11982	NEMVE13434
OG0004651	SCHMD12856	NEMVE14682
OG0004652	SCHMD09910, SCHMD14465	NEMVE06739
OG0004654	SCHMD11590	NEMVE23143
OG0004655	SCHMD10685	NEMVE09086, NEMVE00666
OG0004657	SCHMD24002, SCHMD24003, SCHMD14727	NEMVE07292
OG0004662	SCHMD23223, SCHMD01585	NEMVE14599
OG0004663	SCHMD03596	NEMVE13231
OG0004664	SCHMD07542, SCHMD10324	NEMVE19719
OG0004665	SCHMD11600, SCHMD08997	NEMVE04963
OG0004666	SCHMD15089	NEMVE14432
OG0004668	SCHMD00802	NEMVE07904
OG0004669	SCHMD05517	NEMVE14751
OG0004670	SCHMD20695, SCHMD17163	NEMVE13348
OG0004671	SCHMD02955, SCHMD02956, SCHMD04859	NEMVE15017
OG0004673	SCHMD12584	NEMVE22141
OG0004674	SCHMD03223	NEMVE15105
OG0004675	SCHMD07033	NEMVE19531, NEMVE12308
OG0004678	SCHMD09572, SCHMD22384	NEMVE09441
OG0004681	SCHMD05397	NEMVE17985
OG0004682	SCHMD08178	NEMVE16012
OG0004683	SCHMD10878	NEMVE10379
OG0004684	SCHMD04346	NEMVE15028
OG0004685	SCHMD09955	NEMVE13564, NEMVE20938
OG0004687	SCHMD23153, SCHMD15300	NEMVE11074
OG0004689	SCHMD04465	NEMVE10990
OG0004690	SCHMD05174, SCHMD08403, SCHMD10045, SCHMD24330, SCHMD08404	NEMVE07181
OG0004691	SCHMD29540, SCHMD09521, SCHMD09522	NEMVE07925
OG0004694	SCHMD19141, SCHMD23931	NEMVE22054
OG0004696	SCHMD21643	NEMVE00069, NEMVE00975
OG0004697	SCHMD17021	NEMVE04721
OG0004699	SCHMD06447	NEMVE08956
OG0004700	SCHMD16439	NEMVE22202
OG0004703	SCHMD00518, SCHMD00513, SCHMD00519, SCHMD19474	NEMVE23725
OG0004704	SCHMD09201, SCHMD02723, SCHMD02724	NEMVE25098
OG0004705	SCHMD06298	NEMVE13269
OG0004708	SCHMD08019	NEMVE22362
OG0004711	SCHMD14637	NEMVE22209
OG0004728	SCHMD02271	NEMVE24238, NEMVE02716
OG0004730	SCHMD19530	NEMVE14157
OG0004731	SCHMD03298	NEMVE24589
OG0004732	SCHMD25487	NEMVE08242
OG0004736	SCHMD16289	NEMVE25990
OG0004740	SCHMD00456	NEMVE22822, NEMVE13094
OG0004743	SCHMD01142	NEMVE21851, NEMVE20722
OG0004744	SCHMD15430, SCHMD15429	NEMVE21304, NEMVE02941, NEMVE24723
OG0004747	SCHMD15119, SCHMD10662	NEMVE09582, NEMVE25622
OG0004749	SCHMD27524, SCHMD05320, SCHMD13141	NEMVE21861
OG0004751	SCHMD09867, SCHMD09866	NEMVE23997
OG0004752	SCHMD13187, SCHMD26487	NEMVE07471
OG0004753	SCHMD09681	NEMVE00501
OG0004754	SCHMD12657	NEMVE10627, NEMVE24818
OG0004756	SCHMD15431	NEMVE14252
OG0004757	SCHMD03519	NEMVE05633
OG0004763	SCHMD24538, SCHMD15361, SCHMD15362	NEMVE14983
OG0004764	SCHMD19894, SCHMD17272	NEMVE10488
OG0004765	SCHMD16710, SCHMD04808	NEMVE21803
OG0004766	SCHMD00505	NEMVE23449
OG0004767	SCHMD00495	NEMVE13831
OG0004768	SCHMD08416	NEMVE14625, NEMVE17029
OG0004769	SCHMD21299, SCHMD08710, SCHMD20457, SCHMD10055, SCHMD28408, SCHMD18217, SCHMD29298	NEMVE09060
OG0004770	SCHMD28676, SCHMD11354, SCHMD11355, SCHMD10999, SCHMD10105	NEMVE10973
OG0004772	SCHMD21334, SCHMD23265, SCHMD22042, SCHMD19882, SCHMD27089	NEMVE01278
OG0004774	SCHMD08224	NEMVE11891, NEMVE13846, NEMVE08683
OG0004775	SCHMD05122, SCHMD05123	NEMVE21681
OG0004781	SCHMD09320, SCHMD20619, SCHMD19135	NEMVE08486
OG0004784	SCHMD03001	NEMVE09476
OG0004785	SCHMD28279, SCHMD28744, SCHMD08779	NEMVE14332
OG0004786	SCHMD07088	NEMVE16746
OG0004787	SCHMD12301, SCHMD15157, SCHMD12300, SCHMD15158, SCHMD12299	NEMVE25138
OG0004788	SCHMD14805	NEMVE07288
OG0004790	SCHMD28265, SCHMD15986, SCHMD21009	NEMVE08026
OG0004791	SCHMD07589	NEMVE24573
OG0004793	SCHMD27323, SCHMD11844, SCHMD28451, SCHMD21497	NEMVE16797
OG0004794	SCHMD12411, SCHMD08689	NEMVE09539
OG0004795	SCHMD12519	NEMVE17130, NEMVE09760
OG0004796	SCHMD06329	NEMVE02112, NEMVE00168
OG0004797	SCHMD02596	NEMVE14389
OG0004805	SCHMD25455, SCHMD17452, SCHMD11458, SCHMD28637	NEMVE06909
OG0004807	SCHMD12027, SCHMD02038, SCHMD03550	NEMVE22724
OG0004808	SCHMD06755, SCHMD06754	NEMVE23142, NEMVE00017
OG0004809	SCHMD11312	NEMVE10851
OG0004811	SCHMD04903, SCHMD12545	NEMVE14893
OG0004812	SCHMD21469	NEMVE10095, NEMVE10094
OG0004813	SCHMD09064, SCHMD18661	NEMVE13765
OG0004814	SCHMD13484, SCHMD23295, SCHMD07359	NEMVE22496
OG0004816	SCHMD16530, SCHMD18318	NEMVE24963
OG0004817	SCHMD02143	NEMVE23666
OG0004819	SCHMD02457	NEMVE10396, NEMVE20374
OG0004820	SCHMD20913, SCHMD20987, SCHMD11759, SCHMD14252, SCHMD20112	NEMVE22650
OG0004822	SCHMD15682, SCHMD28947, SCHMD03658	NEMVE13105
OG0004823	SCHMD04427	NEMVE07629
OG0004825	SCHMD13606, SCHMD01996	NEMVE15161
OG0004826	SCHMD11772, SCHMD08879	NEMVE14605
OG0004828	SCHMD06417	NEMVE25343
OG0004829	SCHMD15495	NEMVE15042, NEMVE00163
OG0004832	SCHMD04947, SCHMD01782	NEMVE21691
OG0004834	SCHMD27086, SCHMD22075	NEMVE20063
OG0004835	SCHMD04785	NEMVE08208
OG0004837	SCHMD13853	NEMVE10875
OG0004838	SCHMD09990	NEMVE14762
OG0004839	SCHMD20877, SCHMD19245	NEMVE21719
OG0004840	SCHMD11491, SCHMD12885, SCHMD20576	NEMVE08926
OG0004841	SCHMD09828, SCHMD26722, SCHMD12393	NEMVE13314
OG0004843	SCHMD08775	NEMVE11986
OG0004848	SCHMD09045, SCHMD13087	NEMVE05365
OG0004849	SCHMD21680, SCHMD17383, SCHMD10425	NEMVE14210
OG0004850	SCHMD11882, SCHMD03455	NEMVE20542
OG0004851	SCHMD21554, SCHMD25137	NEMVE14191
OG0004852	SCHMD04160	NEMVE25433
OG0004854	SCHMD06398	NEMVE22394
OG0004856	SCHMD03409	NEMVE05569
OG0004858	SCHMD05398, SCHMD28607	NEMVE22404
OG0004859	SCHMD17438	NEMVE06338
OG0004860	SCHMD19929	NEMVE23295
OG0004863	SCHMD07873, SCHMD11135, SCHMD16778, SCHMD25805	NEMVE22313
OG0004864	SCHMD01647	NEMVE23293
OG0004865	SCHMD12030, SCHMD20327	NEMVE21865
OG0004866	SCHMD07232	NEMVE22450
OG0004867	SCHMD21489	NEMVE15440
OG0004869	SCHMD21141	NEMVE24127
OG0004870	SCHMD02199	NEMVE22132, NEMVE13530
OG0004871	SCHMD08112	NEMVE14536
OG0004874	SCHMD06154	NEMVE08254
OG0004875	SCHMD06197	NEMVE13402
OG0004877	SCHMD17992	NEMVE13079, NEMVE04687
OG0004879	SCHMD24301, SCHMD03040	NEMVE10578
OG0004880	SCHMD03179	NEMVE13009, NEMVE12954
OG0004881	SCHMD07531	NEMVE02049
OG0004882	SCHMD21664, SCHMD29167	NEMVE17312, NEMVE12590
OG0004884	SCHMD10361	NEMVE02134, NEMVE00624
OG0004885	SCHMD17252, SCHMD28061	NEMVE11478, NEMVE07061
OG0004886	SCHMD11132	NEMVE12702, NEMVE10250
OG0004886	SCHMD11133	NEMVE18342
OG0004887	SCHMD01845	NEMVE22398
OG0004891	SCHMD06376, SCHMD01780	NEMVE22337
OG0004892	SCHMD03240	NEMVE13325
OG0004893	SCHMD12438	NEMVE23196
OG0004895	SCHMD06983, SCHMD03087	NEMVE23211
OG0004896	SCHMD23220, SCHMD15681	NEMVE11249
OG0004897	SCHMD05607, SCHMD11051	NEMVE13596
OG0004898	SCHMD08642, SCHMD08952	NEMVE05893, NEMVE21394
OG0004899	SCHMD03110, SCHMD16519, SCHMD13777	NEMVE22568
OG0004900	SCHMD16292	NEMVE15535, NEMVE25162
OG0004902	SCHMD18948	NEMVE14740
OG0004903	SCHMD05175	NEMVE13217
OG0004906	SCHMD23736, SCHMD12156, SCHMD23911	NEMVE07063
OG0004907	SCHMD21383	NEMVE08605
OG0004911	SCHMD04835	NEMVE19493
OG0004913	SCHMD04287	NEMVE18631
OG0004917	SCHMD17958	NEMVE09895
OG0004917	SCHMD19944	NEMVE22754
OG0004919	SCHMD06146, SCHMD06145	NEMVE14165
OG0004920	SCHMD01620, SCHMD01621	NEMVE04726
OG0004921	SCHMD14242, SCHMD23144	NEMVE24186
OG0004922	SCHMD11129	NEMVE25720, NEMVE22660
OG0004924	SCHMD01005	NEMVE08496
OG0004927	SCHMD14560	NEMVE07100
OG0004928	SCHMD00158	NEMVE25903
OG0004929	SCHMD00438	NEMVE23443
OG0004930	SCHMD20532, SCHMD11478, SCHMD05223	NEMVE08872
OG0004931	SCHMD05705	NEMVE15057
OG0004932	SCHMD10077, SCHMD21150	NEMVE25699
OG0004939	SCHMD02451, SCHMD08680	NEMVE13527
OG0004940	SCHMD16274, SCHMD13330	NEMVE03181
OG0004941	SCHMD02800	NEMVE12882, NEMVE15741
OG0004944	SCHMD12602	NEMVE17558
OG0004945	SCHMD22823, SCHMD28305, SCHMD22822	NEMVE09906, NEMVE01461
OG0004946	SCHMD21559, SCHMD28963, SCHMD25055	NEMVE17881
OG0004949	SCHMD07060	NEMVE14010
OG0004950	SCHMD15994	NEMVE15135
OG0004951	SCHMD08268	NEMVE13423
OG0004952	SCHMD04799	NEMVE22987
OG0004954	SCHMD11745	NEMVE13769, NEMVE13543
OG0004956	SCHMD26121, SCHMD26587, SCHMD22027, SCHMD26122	NEMVE03106
OG0004960	SCHMD08535	NEMVE00950
OG0004961	SCHMD06846	NEMVE22542
OG0004962	SCHMD01501	NEMVE08838
OG0004963	SCHMD23165, SCHMD03796	NEMVE09267
OG0004964	SCHMD14552	NEMVE14109
OG0004965	SCHMD03325	NEMVE19697
OG0004967	SCHMD00331	NEMVE23865
OG0004968	SCHMD05111, SCHMD27208	NEMVE12446
OG0004971	SCHMD11504	NEMVE20816
OG0004972	SCHMD04428, SCHMD03056	NEMVE22512
OG0004973	SCHMD02928, SCHMD02929, SCHMD07664	NEMVE11344
OG0004975	SCHMD16508, SCHMD27886	NEMVE12292, NEMVE01450, NEMVE11552
OG0004976	SCHMD07971, SCHMD08301	NEMVE07826, NEMVE07806
OG0004977	SCHMD07667	NEMVE20344, NEMVE16863, NEMVE02192, NEMVE00253
OG0004979	SCHMD05958, SCHMD29649	NEMVE09400
OG0004980	SCHMD05222	NEMVE25421
OG0004981	SCHMD07697	NEMVE21260
OG0004982	SCHMD05427	NEMVE25620
OG0004985	SCHMD07642	NEMVE22448
OG0004986	SCHMD20757, SCHMD05474, SCHMD17557	NEMVE21251, NEMVE13658
OG0004988	SCHMD02346	NEMVE13432
OG0004989	SCHMD19697, SCHMD07782, SCHMD07783	NEMVE14722
OG0004999	SCHMD00583	NEMVE21935
OG0005002	SCHMD03211	NEMVE14489
OG0005003	SCHMD17130, SCHMD16608	NEMVE02750
OG0005005	SCHMD02232	NEMVE24423
OG0005006	SCHMD13689, SCHMD15401	NEMVE22541
OG0005007	SCHMD06268	NEMVE11282
OG0005008	SCHMD11431	NEMVE25042
OG0005009	SCHMD10866, SCHMD06406, SCHMD13004	NEMVE10859
OG0005010	SCHMD18938, SCHMD01965	NEMVE25608
OG0005014	SCHMD05034	NEMVE04481, NEMVE12690, NEMVE14836
OG0005015	SCHMD04974	NEMVE22631
OG0005021	SCHMD22445, SCHMD29123	NEMVE13857
OG0005038	SCHMD01410	NEMVE21936
OG0005040	SCHMD01329	NEMVE05703, NEMVE15873
OG0005044	SCHMD19810	NEMVE22165
OG0005045	SCHMD01798	NEMVE01206
OG0005046	SCHMD10754	NEMVE24288
OG0005047	SCHMD04128	NEMVE13364
OG0005048	SCHMD09382	NEMVE00607, NEMVE24484
OG0005050	SCHMD13569, SCHMD16601	NEMVE09923
OG0005053	SCHMD17693	NEMVE05596
OG0005053	SCHMD17775	NEMVE22444, NEMVE10981
OG0005054	SCHMD05128, SCHMD05129	NEMVE03642
OG0005057	SCHMD10227	NEMVE21846
OG0005059	SCHMD24138	NEMVE18371
OG0005062	SCHMD01700	NEMVE18856
OG0005064	SCHMD10553, SCHMD11876, SCHMD13247	NEMVE08493
OG0005066	SCHMD16233, SCHMD13410	NEMVE13164
OG0005067	SCHMD04281, SCHMD22789, SCHMD19756	NEMVE21170
OG0005071	SCHMD05145	NEMVE14769, NEMVE05258
OG0005072	SCHMD07382	NEMVE13273
OG0005073	SCHMD20560	NEMVE24556
OG0005076	SCHMD18341	NEMVE19049
OG0005079	SCHMD21782, SCHMD08270	NEMVE14064
OG0005081	SCHMD07968	NEMVE04796
OG0005082	SCHMD02376, SCHMD02375	NEMVE25159
OG0005083	SCHMD05180	NEMVE19791
OG0005083	SCHMD00808	NEMVE09115
OG0005086	SCHMD07135	NEMVE07482
OG0005087	SCHMD04210, SCHMD04212	NEMVE14760, NEMVE21110
OG0005088	SCHMD00106	NEMVE15972, NEMVE13405
OG0005089	SCHMD02522	NEMVE15030
OG0005090	SCHMD24306, SCHMD17983, SCHMD19241	NEMVE11209, NEMVE18162
OG0005092	SCHMD08070	NEMVE25357
OG0005095	SCHMD09142, SCHMD20356	NEMVE14185
OG0005096	SCHMD12701, SCHMD22213	NEMVE13847, NEMVE03089
OG0005098	SCHMD01756, SCHMD02907	NEMVE04907
OG0005100	SCHMD09835	NEMVE10899
OG0005104	SCHMD09431	NEMVE09153
OG0005105	SCHMD10932	NEMVE23049
OG0005106	SCHMD05434	NEMVE22627
OG0005109	SCHMD29484	NEMVE04941
OG0005110	SCHMD02795	NEMVE13178, NEMVE21214
OG0005111	SCHMD15543, SCHMD03637	NEMVE13580
OG0005112	SCHMD09089, SCHMD05724, SCHMD27850	NEMVE21306
OG0005117	SCHMD21251	NEMVE13209
OG0005119	SCHMD24936, SCHMD28168	NEMVE01031
OG0005120	SCHMD08539	NEMVE24047, NEMVE08257
OG0005121	SCHMD08386	NEMVE07563
OG0005124	SCHMD19577	NEMVE13707
OG0005124	SCHMD17366	NEMVE07910
OG0005125	SCHMD03013	NEMVE08675
OG0005130	SCHMD26291, SCHMD12198	NEMVE12121, NEMVE07830
OG0005131	SCHMD03582, SCHMD03579, SCHMD03580	NEMVE09291
OG0005132	SCHMD06276	NEMVE11409, NEMVE25901
OG0005133	SCHMD21788, SCHMD12875, SCHMD16446, SCHMD00385	NEMVE24263
OG0005135	SCHMD01310	NEMVE18670
OG0005137	SCHMD05021, SCHMD06206	NEMVE07853
OG0005139	SCHMD04022	NEMVE00951, NEMVE10974
OG0005140	SCHMD10665	NEMVE14128, NEMVE16885
OG0005141	SCHMD25686, SCHMD24271, SCHMD27094, SCHMD25244, SCHMD25243	NEMVE22603
OG0005142	SCHMD05971	NEMVE07142, NEMVE12077
OG0005143	SCHMD12861, SCHMD10599	NEMVE12617, NEMVE00974, NEMVE13415
OG0005144	SCHMD07235	NEMVE06213
OG0005145	SCHMD04144	NEMVE18108
OG0005146	SCHMD05515, SCHMD14279, SCHMD29816	NEMVE05099
OG0005149	SCHMD06219, SCHMD07799	NEMVE10144
OG0005151	SCHMD28665, SCHMD29534	NEMVE13659
OG0005154	SCHMD00118	NEMVE25021
OG0005155	SCHMD06441	NEMVE14140
OG0005156	SCHMD09812	NEMVE06980
OG0005157	SCHMD08161	NEMVE22505
OG0005158	SCHMD06175, SCHMD03965	NEMVE06969
OG0005159	SCHMD27256, SCHMD08517	NEMVE06781
OG0005161	SCHMD17706	NEMVE02173
OG0005167	SCHMD11781, SCHMD10752	NEMVE02902, NEMVE22515
OG0005168	SCHMD04735	NEMVE22833
OG0005169	SCHMD15964, SCHMD17733	NEMVE05682
OG0005172	SCHMD00033	NEMVE07425
OG0005175	SCHMD19207, SCHMD24072, SCHMD23126	NEMVE02029
OG0005179	SCHMD10255	NEMVE07829
OG0005180	SCHMD24708, SCHMD24496, SCHMD07254	NEMVE24053
OG0005182	SCHMD09062	NEMVE06200
OG0005183	SCHMD09747	NEMVE14067
OG0005184	SCHMD11344, SCHMD27380	NEMVE06431
OG0005186	SCHMD29849	NEMVE06768
OG0005187	SCHMD09837	NEMVE13161
OG0005188	SCHMD28645, SCHMD28807	NEMVE12845
OG0005189	SCHMD17679, SCHMD17680, SCHMD17681	NEMVE23493
OG0005191	SCHMD28673, SCHMD08050	NEMVE09257
OG0005197	SCHMD20686, SCHMD21563, SCHMD19477, SCHMD25851	NEMVE08046
OG0005199	SCHMD14063, SCHMD09600	NEMVE02388
OG0005200	SCHMD16396	NEMVE13636
OG0005201	SCHMD23946	NEMVE02021
OG0005202	SCHMD22358, SCHMD11140, SCHMD01714, SCHMD03356	NEMVE11837, NEMVE14473
OG0005204	SCHMD03898	NEMVE14965
OG0005205	SCHMD05833	NEMVE14634
OG0005206	SCHMD05352	NEMVE07942
OG0005207	SCHMD02988, SCHMD02985	NEMVE09443
OG0005207	SCHMD02984	NEMVE18469
OG0005209	SCHMD22224, SCHMD09481	NEMVE22417
OG0005210	SCHMD00549	NEMVE00129
OG0005210	SCHMD00552	NEMVE07336
OG0005211	SCHMD16564, SCHMD09722	NEMVE20140
OG0005212	SCHMD21052, SCHMD21053, SCHMD20624	NEMVE14478
OG0005214	SCHMD22419	NEMVE14753
OG0005215	SCHMD19622	NEMVE24755
OG0005218	SCHMD04853	NEMVE10673
OG0005221	SCHMD22455	NEMVE22950, NEMVE21059
OG0005222	SCHMD02749	NEMVE05750
OG0005223	SCHMD11272	NEMVE07121
OG0005224	SCHMD00054, SCHMD12667, SCHMD14422	NEMVE07924
OG0005225	SCHMD12592, SCHMD13372	NEMVE24257
OG0005226	SCHMD11539	NEMVE25646
OG0005227	SCHMD23050, SCHMD10127	NEMVE13281
OG0005228	SCHMD07535	NEMVE20296, NEMVE02199
OG0005230	SCHMD02282	NEMVE22091
OG0005232	SCHMD28252, SCHMD08336	NEMVE17122
OG0005233	SCHMD02641	NEMVE22334
OG0005234	SCHMD15265, SCHMD14479, SCHMD15263	NEMVE23138
OG0005235	SCHMD00308	NEMVE22916
OG0005237	SCHMD13956	NEMVE14603, NEMVE02535
OG0005238	SCHMD01752, SCHMD04129	NEMVE15748
OG0005239	SCHMD19406	NEMVE24300, NEMVE14697
OG0005240	SCHMD07948	NEMVE23501
OG0005242	SCHMD03436	NEMVE10048
OG0005243	SCHMD01214	NEMVE13722
OG0005244	SCHMD12116	NEMVE24681
OG0005245	SCHMD18525	NEMVE01979
OG0005246	SCHMD00412, SCHMD05612	NEMVE10228
OG0005247	SCHMD07196	NEMVE13246, NEMVE14263
OG0005249	SCHMD11873	NEMVE01081
OG0005250	SCHMD25562	NEMVE19972
OG0005253	SCHMD08303	NEMVE12473, NEMVE21877, NEMVE17236
OG0005254	SCHMD11037	NEMVE08513, NEMVE11856, NEMVE12824
OG0005256	SCHMD06861, SCHMD25416, SCHMD22989	NEMVE22310
OG0005257	SCHMD16491, SCHMD16492, SCHMD16490	NEMVE01951
OG0005259	SCHMD00463	NEMVE14915
OG0005261	SCHMD17094, SCHMD16953	NEMVE18820, NEMVE12103
OG0005262	SCHMD09724, SCHMD09723	NEMVE10313
OG0005263	SCHMD15025	NEMVE20277, NEMVE06877
OG0005264	SCHMD21690	NEMVE01596
OG0005267	SCHMD05485, SCHMD21413	NEMVE13171
OG0005268	SCHMD03385	NEMVE13154, NEMVE12596
OG0005269	SCHMD02017	NEMVE23738
OG0005270	SCHMD22449, SCHMD06643	NEMVE21392, NEMVE21695
OG0005273	SCHMD04729	NEMVE15021
OG0005275	SCHMD11538, SCHMD09516, SCHMD09517	NEMVE17303
OG0005276	SCHMD12186	NEMVE11012
OG0005279	SCHMD21196, SCHMD21859	NEMVE08263
OG0005281	SCHMD01191	NEMVE14436
OG0005284	SCHMD07381	NEMVE22078
OG0005285	SCHMD04425	NEMVE22305, NEMVE22017, NEMVE12118
OG0005286	SCHMD06916	NEMVE22308, NEMVE20661
OG0005287	SCHMD00449	NEMVE07846
OG0005288	SCHMD14045, SCHMD19865, SCHMD28895	NEMVE07526
OG0005289	SCHMD11517, SCHMD17216	NEMVE13264
OG0005290	SCHMD16170, SCHMD29465	NEMVE22121
OG0005291	SCHMD00642, SCHMD04594	NEMVE22357
OG0005292	SCHMD02918	NEMVE13978, NEMVE20613
OG0005293	SCHMD14041	NEMVE11769, NEMVE01003
OG0005294	SCHMD09577	NEMVE00896
OG0005297	SCHMD29786	NEMVE07098
OG0005298	SCHMD16478, SCHMD05913	NEMVE13862, NEMVE00037
OG0005300	SCHMD22874	NEMVE15071
OG0005301	SCHMD24349, SCHMD27045	NEMVE18069
OG0005303	SCHMD07747	NEMVE15202
OG0005304	SCHMD18268, SCHMD22012	NEMVE14113
OG0005305	SCHMD25033	NEMVE03428
OG0005310	SCHMD05781, SCHMD04067	NEMVE23055
OG0005312	SCHMD13402	NEMVE10517
OG0005313	SCHMD25594, SCHMD25268	NEMVE07198
OG0005314	SCHMD13878, SCHMD19278, SCHMD17702, SCHMD19628	NEMVE07238
OG0005315	SCHMD15422, SCHMD12090	NEMVE15760
OG0005316	SCHMD03895, SCHMD05450, SCHMD18694, SCHMD21757, SCHMD25791, SCHMD18477, SCHMD16578	NEMVE13569
OG0005317	SCHMD24584, SCHMD06634	NEMVE14531
OG0005318	SCHMD08168	NEMVE14087, NEMVE12599
OG0005321	SCHMD07438	NEMVE01557
OG0005323	SCHMD20703	NEMVE05390
OG0005325	SCHMD07836	NEMVE21046, NEMVE18560
OG0005326	SCHMD00873	NEMVE19394, NEMVE25692
OG0005328	SCHMD12840	NEMVE23879
