Orthogroup	LYTVA_ok	DROME
OG0004079	LYTVA_06671	DROME14266, DROME14264, DROME14261, DROME14262, DROME14263, DROME14265
OG0004080	LYTVA_29208	DROME06468, DROME06467
OG0004081	LYTVA_02736	DROME16707, DROME16708, DROME16709, DROME16710
OG0004082	LYTVA_06311, LYTVA_06309	DROME08161
OG0004084	LYTVA_18649	DROME12357
OG0004085	LYTVA_08513, LYTVA_28587	DROME05732, DROME05731, DROME05733
OG0004089	LYTVA_20890, LYTVA_05104	DROME00381
OG0004091	LYTVA_09473	DROME14119
OG0004092	LYTVA_11252, LYTVA_08054	DROME12563
OG0004095	LYTVA_27647	DROME13735
OG0004096	LYTVA_24655	DROME00515
OG0004098	LYTVA_17957	DROME01948
OG0004099	LYTVA_16532	DROME19388
OG0004101	LYTVA_16379	DROME08755, DROME08757, DROME08756
OG0004102	LYTVA_22604	DROME12666
OG0004106	LYTVA_16270, LYTVA_17077	DROME05999
OG0004107	LYTVA_26766	DROME12701, DROME19212
OG0004110	LYTVA_17391	DROME17755
OG0004112	LYTVA_05426	DROME12140
OG0004113	LYTVA_23980, LYTVA_20632	DROME06222, DROME06223
OG0004114	LYTVA_09095	DROME16337
OG0004115	LYTVA_26409	DROME13846, DROME13845, DROME13844
OG0004116	LYTVA_11277, LYTVA_16339	DROME02477
OG0004118	LYTVA_28391	DROME19673
OG0004119	LYTVA_18575	DROME14543
OG0004121	LYTVA_26411	DROME03957
OG0004122	LYTVA_11268, LYTVA_00469	DROME08383
OG0004123	LYTVA_16672	DROME12798
OG0004124	LYTVA_03931	DROME02608
OG0004127	LYTVA_25845, LYTVA_00859	DROME07186
OG0004130	LYTVA_10134	DROME05314
OG0004133	LYTVA_18548	DROME02029
OG0004134	LYTVA_23721, LYTVA_17051	DROME14839
OG0004135	LYTVA_30000	DROME03879
OG0004136	LYTVA_29265, LYTVA_10739, LYTVA_15507	DROME17670
OG0004139	LYTVA_12489	DROME14020
OG0004140	LYTVA_23705	DROME02610
OG0004142	LYTVA_07168	DROME06754
OG0004143	LYTVA_00742, LYTVA_25759	DROME13621
OG0004145	LYTVA_14753	DROME08647, DROME14074, DROME14075
OG0004147	LYTVA_08242	DROME06149
OG0004148	LYTVA_28754	DROME06090, DROME06089
OG0004149	LYTVA_02180	DROME11017, DROME11016, DROME11015
OG0004150	LYTVA_10446, LYTVA_04771	DROME04551, DROME04550
OG0004151	LYTVA_22027, LYTVA_29972, LYTVA_22026	DROME14564
OG0004153	LYTVA_24977, LYTVA_14935	DROME12893
OG0004156	LYTVA_23102	DROME18060
OG0004158	LYTVA_10767	DROME10050
OG0004166	LYTVA_05496	DROME17896
OG0004167	LYTVA_09956	DROME18913
OG0004168	LYTVA_10352	DROME05468
OG0004169	LYTVA_22122	DROME00368
OG0004170	LYTVA_03467	DROME12078
OG0004171	LYTVA_12650, LYTVA_12649, LYTVA_07825	DROME07182
OG0004176	LYTVA_12701	DROME10985, DROME10984
OG0004178	LYTVA_00771	DROME02387, DROME04815
OG0004180	LYTVA_15146, LYTVA_02955	DROME20474
OG0004181	LYTVA_28184, LYTVA_29381	DROME12964
OG0004182	LYTVA_02516, LYTVA_26684	DROME16363
OG0004183	LYTVA_18118, LYTVA_09256	DROME09271
OG0004184	LYTVA_27243	DROME04419
OG0004185	LYTVA_00065	DROME05297
OG0004186	LYTVA_13218	DROME16037
OG0004187	LYTVA_09899	DROME07871
OG0004188	LYTVA_09818	DROME07492, DROME07494, DROME07493
OG0004190	LYTVA_26541	DROME01879, DROME22091
OG0004198	LYTVA_17837	DROME17028
OG0004215	LYTVA_17521, LYTVA_20252	DROME19401
OG0004216	LYTVA_05046	DROME11793
OG0004217	LYTVA_10684	DROME21224
OG0004219	LYTVA_13015	DROME03490
OG0004220	LYTVA_12987	DROME07426, DROME07425
OG0004222	LYTVA_04664	DROME04949
OG0004223	LYTVA_16944	DROME01123, DROME06776
OG0004225	LYTVA_21958	DROME05012
OG0004226	LYTVA_11757, LYTVA_01757	DROME15145
OG0004227	LYTVA_12126	DROME04086
OG0004228	LYTVA_17820, LYTVA_06103	DROME10277
OG0004229	LYTVA_15870	DROME02866, DROME02865
OG0004230	LYTVA_24896	DROME18730, DROME18729
OG0004231	LYTVA_21112	DROME14487, DROME14486
OG0004232	LYTVA_16476	DROME15977
OG0004235	LYTVA_20276	DROME12429
OG0004236	LYTVA_29541	DROME17566
OG0004237	LYTVA_10415	DROME18213, DROME18214
OG0004239	LYTVA_15516, LYTVA_12963	DROME15568
OG0004242	LYTVA_22292	DROME03644, DROME06191
OG0004243	LYTVA_09481	DROME14802, DROME20505
OG0004244	LYTVA_01667	DROME10097
OG0004245	LYTVA_24279, LYTVA_26637, LYTVA_24281	DROME02038
OG0004246	LYTVA_29403, LYTVA_27509	DROME07435
OG0004247	LYTVA_14365	DROME13808
OG0004248	LYTVA_23168	DROME14001
OG0004249	LYTVA_11288, LYTVA_11290	DROME04762
OG0004251	LYTVA_08695, LYTVA_17055	DROME04402
OG0004253	LYTVA_27876	DROME20276, DROME20277, DROME20275
OG0004254	LYTVA_15962	DROME16850, DROME16851, DROME16852
OG0004255	LYTVA_12403	DROME06896, DROME06895
OG0004257	LYTVA_15930	DROME14416
OG0004258	LYTVA_05034	DROME05217
OG0004259	LYTVA_21802	DROME21474, DROME10563
OG0004261	LYTVA_25179, LYTVA_25178, LYTVA_11226, LYTVA_21721	DROME10981
OG0004262	LYTVA_18711	DROME16780
OG0004263	LYTVA_29357, LYTVA_12199	DROME06450
OG0004264	LYTVA_24355	DROME15193
OG0004265	LYTVA_15750, LYTVA_15746	DROME05465
OG0004269	LYTVA_28413	DROME16782
OG0004270	LYTVA_25924	DROME19295, DROME19296, DROME19297
OG0004272	LYTVA_26397	DROME21011
OG0004273	LYTVA_03846	DROME09850
OG0004275	LYTVA_25889	DROME16991
OG0004276	LYTVA_00887	DROME08381
OG0004277	LYTVA_14258, LYTVA_28062	DROME05527, DROME17087, DROME15966, DROME15965, DROME15964, DROME13638, DROME13639
OG0004278	LYTVA_21762, LYTVA_19997	DROME01231
OG0004280	LYTVA_00315, LYTVA_29508	DROME22015
OG0004281	LYTVA_06895	DROME00885
OG0004282	LYTVA_16737	DROME07183
OG0004283	LYTVA_07813, LYTVA_10414	DROME21977
OG0004284	LYTVA_21849, LYTVA_03684	DROME19835, DROME19836
OG0004285	LYTVA_14336	DROME12894
OG0004287	LYTVA_30135	DROME16211
OG0004288	LYTVA_10116	DROME12750, DROME12751
OG0004289	LYTVA_15304, LYTVA_08621	DROME10833, DROME19397
OG0004290	LYTVA_08795	DROME01469
OG0004291	LYTVA_26380	DROME16342
OG0004292	LYTVA_29633	DROME06641
OG0004295	LYTVA_10836	DROME20603, DROME20604, DROME20602
OG0004297	LYTVA_26470, LYTVA_14136	DROME01005
OG0004299	LYTVA_10418, LYTVA_24447	DROME21406, DROME21405
OG0004301	LYTVA_17218	DROME06959
OG0004302	LYTVA_27877	DROME01833
OG0004303	LYTVA_05571	DROME02789, DROME02790
OG0004304	LYTVA_08021	DROME15979, DROME15978
OG0004305	LYTVA_07884	DROME00211
OG0004306	LYTVA_04812	DROME06581, DROME06582, DROME06580, DROME06583
OG0004307	LYTVA_23176	DROME07784
OG0004308	LYTVA_27577, LYTVA_15253	DROME08791, DROME08790
OG0004309	LYTVA_20861	DROME11787
OG0004310	LYTVA_21824	DROME20002
OG0004312	LYTVA_13567, LYTVA_05872	DROME07615
OG0004314	LYTVA_09224	DROME04957
OG0004315	LYTVA_14423	DROME21705
OG0004316	LYTVA_04481	DROME06707
OG0004317	LYTVA_23919	DROME18648, DROME18649, DROME18650
OG0004319	LYTVA_09566	DROME01293
OG0004321	LYTVA_13173	DROME00141
OG0004322	LYTVA_23319	DROME21173, DROME21172
OG0004323	LYTVA_25817	DROME08716, DROME08715
OG0004324	LYTVA_01961	DROME19211, DROME05925, DROME05924
OG0004325	LYTVA_15912	DROME08792
OG0004328	LYTVA_05322	DROME06814, DROME06813
OG0004329	LYTVA_10469	DROME14796
OG0004331	LYTVA_27302, LYTVA_21103	DROME09522
OG0004332	LYTVA_13221	DROME03199
OG0004333	LYTVA_21119	DROME03525
OG0004334	LYTVA_23900	DROME17993, DROME17994
OG0004335	LYTVA_05831, LYTVA_03828	DROME10278
OG0004338	LYTVA_14064	DROME16553
OG0004343	LYTVA_10492	DROME10215
OG0004345	LYTVA_15243	DROME20919
OG0004348	LYTVA_06128	DROME08598, DROME08597
OG0004349	LYTVA_06151	DROME12070
OG0004350	LYTVA_13333	DROME08566
OG0004353	LYTVA_00606, LYTVA_13736	DROME05577
OG0004354	LYTVA_02005	DROME18943
OG0004355	LYTVA_19137	DROME01999
OG0004356	LYTVA_23236	DROME12218
OG0004357	LYTVA_09241	DROME01205, DROME01203
OG0004358	LYTVA_17523	DROME01539
OG0004359	LYTVA_02266	DROME15372
OG0004360	LYTVA_09179, LYTVA_28719	DROME03158
OG0004362	LYTVA_21740	DROME04321
OG0004364	LYTVA_02485	DROME18518, DROME02371
OG0004365	LYTVA_05834	DROME11247
OG0004366	LYTVA_06643, LYTVA_27515	DROME02176
OG0004367	LYTVA_09396	DROME05441, DROME05440, DROME05442
OG0004368	LYTVA_06379	DROME03958, DROME03959
OG0004369	LYTVA_09883	DROME08156
OG0004370	LYTVA_30229	DROME12142, DROME12141
OG0004373	LYTVA_12488	DROME07316
OG0004374	LYTVA_22107	DROME21010
OG0004377	LYTVA_23335	DROME02771, DROME02772, DROME02773, DROME02770
OG0004378	LYTVA_15604	DROME00771
OG0004379	LYTVA_28643	DROME14972, DROME14973
OG0004381	LYTVA_18126	DROME03934
OG0004382	LYTVA_18561	DROME16408, DROME16407
OG0004385	LYTVA_17871	DROME16721
OG0004388	LYTVA_16559	DROME07878
OG0004391	LYTVA_09306, LYTVA_24715	DROME11785, DROME11784
OG0004393	LYTVA_06799	DROME16127
OG0004394	LYTVA_30193, LYTVA_14506	DROME00472, DROME00473
OG0004395	LYTVA_18598, LYTVA_13240	DROME14114, DROME14116, DROME14115, DROME14113, DROME14117, DROME14118
OG0004396	LYTVA_05452	DROME00290, DROME00291
OG0004397	LYTVA_23126	DROME07584, DROME07585
OG0004398	LYTVA_05438	DROME20923
OG0004399	LYTVA_18756	DROME00026, DROME00027
OG0004401	LYTVA_06522	DROME15904
OG0004404	LYTVA_29981	DROME00111
OG0004405	LYTVA_16143	DROME20905
OG0004407	LYTVA_09960	DROME17000
OG0004409	LYTVA_18965	DROME07816
OG0004413	LYTVA_15678	DROME16031
OG0004415	LYTVA_28761	DROME19672
OG0004417	LYTVA_08260	DROME08382
OG0004423	LYTVA_27161	DROME09027, DROME09026
OG0004424	LYTVA_21963	DROME06710, DROME06709
OG0004425	LYTVA_04158	DROME09154
OG0004459	LYTVA_10441, LYTVA_04612	DROME11629
OG0004460	LYTVA_05295, LYTVA_29632	DROME01612
OG0004462	LYTVA_20076	DROME10763
OG0004465	LYTVA_25687, LYTVA_12969	DROME21097, DROME00340
OG0004468	LYTVA_02592, LYTVA_18913	DROME08086
OG0004471	LYTVA_02607	DROME04870, DROME04872, DROME04871
OG0004472	LYTVA_08562	DROME13220
OG0004474	LYTVA_28353	DROME12398, DROME12397
OG0004476	LYTVA_16113	DROME21347, DROME21348, DROME21349
OG0004477	LYTVA_00888	DROME03184
OG0004478	LYTVA_08799	DROME08802, DROME08801, DROME08806
OG0004479	LYTVA_00476, LYTVA_04117, LYTVA_07724	DROME02751
OG0004480	LYTVA_24895	DROME02479
OG0004483	LYTVA_03457	DROME01082, DROME01081
OG0004484	LYTVA_00935	DROME15453
OG0004486	LYTVA_17364	DROME03906
OG0004487	LYTVA_15851	DROME22095, DROME20434, DROME20435
OG0004490	LYTVA_28558	DROME02420
OG0004491	LYTVA_04310, LYTVA_24604	DROME06306
OG0004493	LYTVA_27458	DROME05464
OG0004494	LYTVA_00181	DROME12460, DROME12459
OG0004495	LYTVA_01540	DROME19461, DROME19460, DROME03167
OG0004496	LYTVA_14373	DROME10398
OG0004497	LYTVA_18009, LYTVA_03405	DROME12594
OG0004498	LYTVA_12145, LYTVA_00159, LYTVA_28363	DROME20932
OG0004500	LYTVA_20358	DROME19536
OG0004503	LYTVA_09532, LYTVA_13945	DROME04705
OG0004506	LYTVA_19692	DROME10904
OG0004507	LYTVA_06354, LYTVA_26743	DROME17036
OG0004512	LYTVA_20700	DROME10927
OG0004513	LYTVA_19138	DROME12675
OG0004515	LYTVA_03119, LYTVA_29185, LYTVA_17033	DROME15124, DROME19804
OG0004518	LYTVA_14613, LYTVA_02025	DROME19881
OG0004519	LYTVA_25742	DROME13472
OG0004520	LYTVA_16032	DROME13131
OG0004523	LYTVA_02111	DROME07758
OG0004524	LYTVA_04551	DROME19557
OG0004525	LYTVA_04264, LYTVA_18553	DROME13522
OG0004529	LYTVA_01959	DROME14562
OG0004530	LYTVA_11116, LYTVA_17848	DROME03349
OG0004532	LYTVA_16802	DROME11183
OG0004533	LYTVA_29598	DROME16934, DROME16933
OG0004534	LYTVA_21294	DROME11128, DROME11127
OG0004535	LYTVA_01326	DROME11313, DROME11681
OG0004538	LYTVA_26379	DROME01010
OG0004539	LYTVA_28625	DROME22056, DROME22055
OG0004540	LYTVA_07398, LYTVA_07396	DROME21936, DROME17090
OG0004542	LYTVA_17843	DROME14306, DROME14305
OG0004543	LYTVA_13629, LYTVA_27820	DROME16410
OG0004544	LYTVA_24449	DROME03219
OG0004545	LYTVA_25949, LYTVA_02321	DROME14918
OG0004546	LYTVA_26469	DROME07299
OG0004548	LYTVA_04949, LYTVA_13430	DROME20368, DROME10401
OG0004550	LYTVA_18000	DROME17029
OG0004551	LYTVA_08055	DROME17768, DROME17769
OG0004552	LYTVA_27213	DROME00895
OG0004553	LYTVA_11543, LYTVA_25544	DROME15169, DROME15168, DROME15170, DROME15171, DROME15167, DROME15172
OG0004554	LYTVA_17490	DROME15667
OG0004555	LYTVA_03872	DROME08499, DROME08501, DROME08498, DROME08500
OG0004557	LYTVA_02192	DROME07905
OG0004561	LYTVA_17889	DROME14241, DROME14240
OG0004563	LYTVA_23594, LYTVA_13340	DROME01043
OG0004564	LYTVA_29664	DROME05211
OG0004565	LYTVA_02489	DROME02327, DROME02328
OG0004566	LYTVA_11051, LYTVA_17110	DROME09871
OG0004567	LYTVA_18454	DROME02916
OG0004569	LYTVA_09982	DROME06466
OG0004570	LYTVA_13935	DROME03152, DROME03153
OG0004571	LYTVA_14576	DROME15691, DROME15692
OG0004573	LYTVA_17192	DROME00139
OG0004577	LYTVA_11608	DROME08875, DROME08876
OG0004578	LYTVA_26903	DROME06808
OG0004579	LYTVA_18859	DROME01846
OG0004581	LYTVA_28885	DROME17808, DROME17807, DROME17806
OG0004582	LYTVA_19263	DROME06477
OG0004583	LYTVA_15816	DROME11053
OG0004584	LYTVA_28504	DROME21581
OG0004585	LYTVA_04116	DROME01558, DROME01556, DROME01557
OG0004589	LYTVA_09509	DROME10033, DROME10032
OG0004590	LYTVA_05932	DROME15582, DROME11041, DROME11040
OG0004593	LYTVA_10440	DROME07438
OG0004597	LYTVA_05808	DROME12390
OG0004601	LYTVA_30200	DROME05651, DROME05650
OG0004602	LYTVA_07552, LYTVA_23290	DROME02726, DROME12032
OG0004603	LYTVA_15394	DROME10465, DROME10466, DROME10464
OG0004607	LYTVA_06730	DROME13125, DROME13124, DROME13126
OG0004609	LYTVA_25027	DROME08817
OG0004610	LYTVA_15593	DROME10381
OG0004611	LYTVA_03557	DROME16445
OG0004612	LYTVA_14652	DROME00790
OG0004613	LYTVA_16660	DROME05353
OG0004614	LYTVA_20720, LYTVA_20719	DROME13073, DROME13075, DROME13074
OG0004616	LYTVA_00918	DROME19950, DROME19951
OG0004619	LYTVA_04247	DROME17529
OG0004621	LYTVA_28481	DROME20061, DROME20060
OG0004622	LYTVA_09479	DROME08147, DROME08146
OG0004625	LYTVA_23609	DROME00122
OG0004626	LYTVA_13913, LYTVA_09916	DROME04697
OG0004627	LYTVA_28887	DROME18129, DROME18128, DROME18127
OG0004628	LYTVA_10287	DROME03937
OG0004629	LYTVA_12574	DROME06036
OG0004630	LYTVA_20130	DROME13583
OG0004633	LYTVA_19530	DROME15422
OG0004634	LYTVA_18328, LYTVA_15495	DROME00888
OG0004635	LYTVA_00293, LYTVA_15165	DROME17782
OG0004639	LYTVA_06644, LYTVA_25887	DROME08016
OG0004646	LYTVA_07777	DROME06988
OG0004647	LYTVA_07140	DROME12086
OG0004648	LYTVA_03524	DROME18522
OG0004649	LYTVA_10236	DROME20953
OG0004651	LYTVA_06969, LYTVA_00062	DROME21452, DROME21453
OG0004652	LYTVA_27671	DROME17381
OG0004654	LYTVA_21675	DROME05489, DROME05488
OG0004655	LYTVA_08466	DROME01318
OG0004656	LYTVA_18760	DROME16743
OG0004657	LYTVA_18672	DROME03195
OG0004658	LYTVA_20135	DROME09698
OG0004659	LYTVA_02279	DROME14307
OG0004660	LYTVA_12983	DROME17308, DROME17309, DROME17306, DROME17307
OG0004662	LYTVA_29731, LYTVA_02690	DROME19806
OG0004663	LYTVA_05938	DROME20926
OG0004667	LYTVA_12412, LYTVA_25621, LYTVA_10383, LYTVA_06246	DROME16447, DROME16446, DROME16449, DROME16448
OG0004671	LYTVA_21221	DROME19389
OG0004672	LYTVA_09235	DROME19572
OG0004674	LYTVA_04839, LYTVA_28228	DROME20610
OG0004675	LYTVA_29989, LYTVA_25113	DROME01467, DROME01466, DROME03380
OG0004676	LYTVA_25246	DROME18548
OG0004677	LYTVA_30124	DROME00115
OG0004678	LYTVA_19924	DROME04998, DROME04997
OG0004679	LYTVA_16027, LYTVA_27884	DROME04800
OG0004681	LYTVA_09470, LYTVA_19889, LYTVA_19888	DROME07478, DROME07479
OG0004682	LYTVA_24734	DROME14960, DROME14957
OG0004683	LYTVA_20336	DROME20448
OG0004684	LYTVA_23257	DROME16043
OG0004685	LYTVA_06896	DROME18917, DROME18916
OG0004687	LYTVA_17898	DROME02093
OG0004688	LYTVA_12281	DROME08291
OG0004689	LYTVA_19241, LYTVA_24022, LYTVA_15222	DROME11694
OG0004690	LYTVA_02921	DROME07347
OG0004692	LYTVA_28535	DROME08213, DROME01042, DROME01041, DROME01050, DROME02438
OG0004694	LYTVA_09383	DROME13257
OG0004699	LYTVA_11171	DROME03068
OG0004700	LYTVA_06651	DROME06957
OG0004703	LYTVA_20677	DROME19325
OG0004705	LYTVA_23090, LYTVA_23089	DROME20075, DROME20076
OG0004707	LYTVA_28560	DROME19641
OG0004708	LYTVA_09002	DROME00172
OG0004711	LYTVA_14580, LYTVA_27491	DROME06479
OG0004728	LYTVA_11232, LYTVA_03716	DROME01900
OG0004730	LYTVA_14092	DROME02564
OG0004731	LYTVA_08845, LYTVA_24480	DROME19893, DROME19894
OG0004733	LYTVA_08122, LYTVA_00358	DROME04757
OG0004739	LYTVA_00536	DROME16590
OG0004740	LYTVA_03548	DROME20299
OG0004743	LYTVA_29733, LYTVA_09642, LYTVA_20623	DROME03419
OG0004744	LYTVA_21730	DROME08184
OG0004747	LYTVA_23129	DROME00628
OG0004749	LYTVA_25597, LYTVA_15360	DROME10966
OG0004751	LYTVA_12049	DROME01337, DROME01338
OG0004752	LYTVA_02105	DROME18734
OG0004753	LYTVA_19840	DROME03636
OG0004754	LYTVA_17996	DROME22044
OG0004755	LYTVA_25664	DROME16542
OG0004756	LYTVA_19213	DROME05028
OG0004757	LYTVA_01188	DROME14317
OG0004758	LYTVA_27035	DROME10880
OG0004759	LYTVA_27240	DROME14009
OG0004760	LYTVA_10449	DROME20882, DROME20886, DROME20887, DROME20888, DROME11853
OG0004761	LYTVA_07368	DROME15693, DROME15694
OG0004763	LYTVA_05745	DROME06189
OG0004764	LYTVA_01192, LYTVA_02309	DROME04351
OG0004765	LYTVA_14721	DROME08142, DROME19163
OG0004766	LYTVA_11836	DROME02533
OG0004767	LYTVA_09965	DROME10770
OG0004768	LYTVA_09373	DROME02452
OG0004769	LYTVA_25262	DROME02034
OG0004770	LYTVA_07797	DROME06615
OG0004771	LYTVA_20395	DROME07917, DROME07916, DROME07918, DROME07919
OG0004772	LYTVA_07934	DROME04147
OG0004774	LYTVA_09584, LYTVA_01531	DROME15180
OG0004775	LYTVA_06984, LYTVA_15631	DROME19718
OG0004776	LYTVA_13845	DROME08094
OG0004783	LYTVA_09926, LYTVA_22075	DROME09246
OG0004784	LYTVA_22879, LYTVA_05845	DROME21712, DROME21713, DROME21714
OG0004785	LYTVA_15886, LYTVA_26181	DROME20154, DROME01032, DROME00155, DROME02565
OG0004787	LYTVA_29060	DROME07713
OG0004789	LYTVA_25879	DROME18163, DROME07088, DROME07089, DROME07087, DROME07090, DROME07091
OG0004790	LYTVA_30172	DROME01119
OG0004791	LYTVA_25093	DROME14199
OG0004792	LYTVA_29937	DROME06361
OG0004793	LYTVA_06904	DROME15053
OG0004794	LYTVA_22570	DROME12402
OG0004795	LYTVA_22825, LYTVA_00644	DROME13666
OG0004797	LYTVA_04693, LYTVA_15847	DROME07303
OG0004799	LYTVA_18181	DROME19190, DROME19189
OG0004801	LYTVA_01588	DROME12258, DROME12259
OG0004803	LYTVA_27178	DROME02519, DROME02518
OG0004805	LYTVA_07641	DROME04002
OG0004808	LYTVA_29396	DROME02542
OG0004810	LYTVA_17499	DROME05623, DROME05622
OG0004811	LYTVA_15091	DROME02621
OG0004812	LYTVA_09278	DROME01555
OG0004813	LYTVA_10962	DROME00925
OG0004814	LYTVA_12805	DROME05830
OG0004816	LYTVA_26235	DROME07783
OG0004817	LYTVA_05490, LYTVA_29184	DROME06146
OG0004819	LYTVA_19480	DROME12033
OG0004820	LYTVA_28665	DROME01989
OG0004822	LYTVA_26300	DROME04359
OG0004823	LYTVA_10717	DROME10144, DROME10142, DROME10143
OG0004824	LYTVA_25783, LYTVA_24389	DROME05768
OG0004825	LYTVA_26468	DROME03283, DROME04091
OG0004826	LYTVA_05311	DROME20871
OG0004828	LYTVA_00844, LYTVA_03563	DROME18812, DROME18813
OG0004829	LYTVA_23676, LYTVA_16397	DROME09372
OG0004831	LYTVA_11985	DROME01012
OG0004832	LYTVA_17819	DROME15225
OG0004833	LYTVA_24781	DROME21757, DROME21758, DROME07997, DROME05462, DROME18534
OG0004838	LYTVA_13698	DROME19784
OG0004840	LYTVA_08791, LYTVA_13386	DROME05865
OG0004841	LYTVA_07534	DROME10055
OG0004842	LYTVA_20536	DROME03366
OG0004843	LYTVA_03951	DROME07719, DROME07718
OG0004844	LYTVA_20432	DROME13071
OG0004846	LYTVA_08132	DROME02141
OG0004847	LYTVA_26897	DROME08420
OG0004849	LYTVA_06399	DROME13112
OG0004850	LYTVA_00007	DROME02318
OG0004851	LYTVA_06855	DROME14412
OG0004852	LYTVA_12192	DROME19281, DROME19280
OG0004853	LYTVA_13585	DROME11460, DROME11459, DROME11461
OG0004855	LYTVA_15181	DROME06480
OG0004856	LYTVA_02436	DROME20969, DROME02553
OG0004857	LYTVA_12351	DROME18571, DROME18570
OG0004858	LYTVA_12887	DROME21278, DROME21279, DROME15142
OG0004860	LYTVA_12083	DROME00210
OG0004861	LYTVA_04536	DROME03069
OG0004862	LYTVA_20382	DROME09038
OG0004863	LYTVA_24197	DROME11509
OG0004864	LYTVA_18864	DROME17771
OG0004865	LYTVA_13322	DROME08867, DROME08869, DROME08868
OG0004866	LYTVA_29240	DROME17869
OG0004869	LYTVA_27758, LYTVA_11162	DROME04684
OG0004871	LYTVA_19627	DROME21806, DROME21805
OG0004874	LYTVA_25312	DROME06823
OG0004875	LYTVA_04305	DROME07370
OG0004877	LYTVA_01744	DROME13683
OG0004879	LYTVA_01845	DROME00897
OG0004880	LYTVA_30106	DROME08365
OG0004881	LYTVA_12397	DROME08062
OG0004882	LYTVA_17242	DROME20698
OG0004883	LYTVA_03485	DROME06775
OG0004886	LYTVA_28084, LYTVA_28081	DROME20605
OG0004887	LYTVA_16765, LYTVA_23110	DROME16935
OG0004889	LYTVA_14001	DROME07704
OG0004890	LYTVA_23329	DROME19247, DROME19248
OG0004891	LYTVA_17574, LYTVA_21695	DROME14421
OG0004893	LYTVA_22575	DROME00887
OG0004894	LYTVA_26151	DROME14922
OG0004896	LYTVA_14134	DROME10135
OG0004897	LYTVA_04150	DROME19647, DROME19646
OG0004898	LYTVA_27619	DROME20157
OG0004899	LYTVA_28880	DROME12298
OG0004900	LYTVA_26142	DROME05897
OG0004901	LYTVA_26297	DROME21322
OG0004902	LYTVA_05303	DROME21164, DROME21163
OG0004903	LYTVA_08798	DROME05016
OG0004904	LYTVA_28186	DROME19500, DROME19501, DROME19499
OG0004906	LYTVA_15393	DROME09739
OG0004907	LYTVA_12073	DROME21808
OG0004909	LYTVA_13976	DROME01700, DROME01701, DROME01699
OG0004910	LYTVA_29509, LYTVA_19616	DROME08779
OG0004911	LYTVA_04944	DROME03353, DROME03354
OG0004913	LYTVA_03275, LYTVA_09461	DROME03983, DROME03981, DROME03982, DROME03984
OG0004914	LYTVA_24514	DROME06293
OG0004917	LYTVA_27783, LYTVA_27787	DROME08602
OG0004919	LYTVA_08266	DROME18147
OG0004920	LYTVA_09692, LYTVA_26713	DROME00285
OG0004922	LYTVA_07877	DROME15327
OG0004923	LYTVA_13903, LYTVA_15555	DROME02315
OG0004924	LYTVA_15379	DROME10830, DROME07167
OG0004925	LYTVA_04956, LYTVA_29600	DROME14669
OG0004927	LYTVA_08841	DROME08096, DROME08095
OG0004928	LYTVA_07781	DROME08425
OG0004929	LYTVA_12226	DROME12986
OG0004930	LYTVA_24990	DROME10509, DROME10508, DROME03047, DROME03035
OG0004931	LYTVA_29447	DROME05056
OG0004932	LYTVA_07355	DROME06711, DROME21545
OG0004934	LYTVA_27689	DROME20188
OG0004935	LYTVA_06910	DROME01124, DROME21902
OG0004938	LYTVA_27284	DROME19230
OG0004939	LYTVA_25280	DROME03951
OG0004940	LYTVA_00861	DROME17902
OG0004941	LYTVA_17261	DROME08496
OG0004946	LYTVA_27839	DROME17783
OG0004947	LYTVA_10586	DROME02539, DROME02538
OG0004948	LYTVA_26298, LYTVA_18476	DROME10356, DROME10355
OG0004949	LYTVA_17618, LYTVA_17623	DROME10079
OG0004950	LYTVA_20298, LYTVA_20713	DROME04411, DROME04410, DROME04412, DROME04409, DROME04414, DROME04413
