Orthogroup	LYTVA_ok	XENTR
OG0004603	LYTVA_15394	XENTR01817
OG0004605	LYTVA_22511	XENTR01842, XENTR01844
OG0004607	LYTVA_06730	XENTR04536, XENTR04040
OG0004608	LYTVA_13193, LYTVA_15038	XENTR16188, XENTR16189
OG0004609	LYTVA_25027	XENTR16103
OG0004610	LYTVA_15593	XENTR12122
OG0004611	LYTVA_03557	XENTR13026
OG0004612	LYTVA_14652	XENTR12441
OG0004613	LYTVA_16660	XENTR12502
OG0004614	LYTVA_20720, LYTVA_20719	XENTR06617, XENTR06618, XENTR12809, XENTR12810
OG0004615	LYTVA_21893	XENTR06169, XENTR04005
OG0004616	LYTVA_00918	XENTR05385
OG0004617	LYTVA_25577	XENTR17100, XENTR08959
OG0004619	LYTVA_04247	XENTR06929
OG0004620	LYTVA_24433	XENTR03756
OG0004621	LYTVA_28481	XENTR11915
OG0004622	LYTVA_09479	XENTR06548
OG0004625	LYTVA_23609	XENTR00859
OG0004626	LYTVA_13913, LYTVA_09916	XENTR07264
OG0004627	LYTVA_28887	XENTR06310
OG0004628	LYTVA_10287	XENTR06954, XENTR08395
OG0004629	LYTVA_12574	XENTR10455
OG0004630	LYTVA_20130	XENTR04232
OG0004631	LYTVA_01130	XENTR08686
OG0004632	LYTVA_23166	XENTR17581
OG0004633	LYTVA_19530	XENTR03277
OG0004634	LYTVA_18328, LYTVA_15495	XENTR06011
OG0004635	LYTVA_00293, LYTVA_15165	XENTR11060
OG0004637	LYTVA_29249	XENTR03728
OG0004638	LYTVA_13228, LYTVA_06142	XENTR13657
OG0004639	LYTVA_06644, LYTVA_25887	XENTR07750
OG0004641	LYTVA_14378	XENTR17163
OG0004642	LYTVA_01586	XENTR10151
OG0004644	LYTVA_08153	XENTR05543, XENTR05542
OG0004646	LYTVA_07777	XENTR01464, XENTR14068
OG0004647	LYTVA_07140	XENTR03408
OG0004648	LYTVA_03524	XENTR13808
OG0004649	LYTVA_10236	XENTR04062, XENTR00829
OG0004651	LYTVA_06969, LYTVA_00062	XENTR16137
OG0004652	LYTVA_27671	XENTR14172
OG0004654	LYTVA_21675	XENTR15245
OG0004655	LYTVA_08466	XENTR12684
OG0004656	LYTVA_18760	XENTR05154
OG0004657	LYTVA_18672	XENTR09633, XENTR18378
OG0004658	LYTVA_20135	XENTR00211
OG0004659	LYTVA_02279	XENTR13300
OG0004660	LYTVA_12983	XENTR04105
OG0004661	LYTVA_02678	XENTR07157
OG0004662	LYTVA_29731, LYTVA_02690	XENTR06657
OG0004664	LYTVA_20638	XENTR08819
OG0004666	LYTVA_05075	XENTR02742, XENTR05796
OG0004668	LYTVA_20199	XENTR05524
OG0004671	LYTVA_21221	XENTR10200
OG0004672	LYTVA_09235	XENTR03732
OG0004673	LYTVA_13727	XENTR01887, XENTR18837
OG0004674	LYTVA_04839, LYTVA_28228	XENTR04721
OG0004675	LYTVA_29989, LYTVA_25113	XENTR10690
OG0004676	LYTVA_25246	XENTR12097
OG0004677	LYTVA_30124	XENTR08516
OG0004678	LYTVA_19924	XENTR09245
OG0004679	LYTVA_16027, LYTVA_27884	XENTR04023
OG0004680	LYTVA_05693	XENTR06627, XENTR05093
OG0004681	LYTVA_09470, LYTVA_19889, LYTVA_19888	XENTR00528
OG0004682	LYTVA_24734	XENTR00011
OG0004683	LYTVA_20336	XENTR09470
OG0004684	LYTVA_23257	XENTR09471
OG0004685	LYTVA_06896	XENTR00826
OG0004686	LYTVA_01778	XENTR03385
OG0004687	LYTVA_17898	XENTR08376
OG0004688	LYTVA_12281	XENTR00727
OG0004690	LYTVA_02921	XENTR02109
OG0004692	LYTVA_28535	XENTR12793
OG0004694	LYTVA_09383	XENTR12216
OG0004696	LYTVA_04202, LYTVA_07127	XENTR08933
OG0004698	LYTVA_15421	XENTR15336
OG0004699	LYTVA_11171	XENTR04958
OG0004700	LYTVA_06651	XENTR19117
OG0004702	LYTVA_26536	XENTR07319
OG0004703	LYTVA_20677	XENTR01132
OG0004704	LYTVA_11241	XENTR00093
OG0004705	LYTVA_23090, LYTVA_23089	XENTR05923, XENTR08822, XENTR08821
OG0004706	LYTVA_16157	XENTR03339, XENTR10846, XENTR10847
OG0004707	LYTVA_28560	XENTR04913
OG0004708	LYTVA_09002	XENTR04042
OG0004711	LYTVA_14580, LYTVA_27491	XENTR12598
OG0004728	LYTVA_11232, LYTVA_03716	XENTR03737
OG0004730	LYTVA_14092	XENTR11246
OG0004731	LYTVA_08845, LYTVA_24480	XENTR18388
OG0004732	LYTVA_12636	XENTR14688
OG0004733	LYTVA_08122	XENTR03412
OG0004736	LYTVA_28641, LYTVA_25936	XENTR00419
OG0004738	LYTVA_08474	XENTR15335
OG0004739	LYTVA_00536	XENTR07591
OG0004740	LYTVA_03548	XENTR02419
OG0004743	LYTVA_09642, LYTVA_20623	XENTR05342
OG0004744	LYTVA_21730	XENTR16602
OG0004746	LYTVA_25321	XENTR16021, XENTR19206
OG0004747	LYTVA_23129	XENTR08164
OG0004749	LYTVA_25597, LYTVA_15360	XENTR02480
OG0004751	LYTVA_12049	XENTR06628
OG0004752	LYTVA_02105	XENTR05473
OG0004753	LYTVA_19840	XENTR03105
OG0004754	LYTVA_17996	XENTR01802
OG0004755	LYTVA_25664	XENTR10564
OG0004755	LYTVA_22436	XENTR18902
OG0004756	LYTVA_19213	XENTR17924
OG0004757	LYTVA_01188	XENTR06659
OG0004758	LYTVA_27035	XENTR10225
OG0004759	LYTVA_27240	XENTR08995
OG0004761	LYTVA_07368	XENTR08312
OG0004763	LYTVA_05745	XENTR14434
OG0004764	LYTVA_01192, LYTVA_02309	XENTR00062
OG0004765	LYTVA_14721	XENTR10970
OG0004766	LYTVA_11836	XENTR17353
OG0004767	LYTVA_09965	XENTR03910
OG0004768	LYTVA_09373	XENTR06426
OG0004769	LYTVA_25262	XENTR15393
OG0004774	LYTVA_09584, LYTVA_01531	XENTR12450, XENTR18887
OG0004775	LYTVA_06984, LYTVA_15631	XENTR08212
OG0004776	LYTVA_13845	XENTR00828
OG0004777	LYTVA_07631	XENTR10573, XENTR00705
OG0004783	LYTVA_09926, LYTVA_22075	XENTR04323
OG0004784	LYTVA_22879, LYTVA_05845	XENTR00188, XENTR00189
OG0004785	LYTVA_15886, LYTVA_26181	XENTR00119
OG0004787	LYTVA_29060	XENTR14690
OG0004788	LYTVA_27530	XENTR00794
OG0004789	LYTVA_25879	XENTR07121
OG0004790	LYTVA_30172	XENTR05623, XENTR19164, XENTR13909
OG0004791	LYTVA_25093	XENTR00086
OG0004792	LYTVA_29937	XENTR01195, XENTR16182
OG0004793	LYTVA_06904	XENTR11318
OG0004794	LYTVA_22570	XENTR08033
OG0004795	LYTVA_22825, LYTVA_00644	XENTR06349
OG0004797	LYTVA_04693, LYTVA_15847	XENTR03068
OG0004799	LYTVA_18181	XENTR15968
OG0004800	LYTVA_08284	XENTR08612
OG0004801	LYTVA_01588	XENTR01848
OG0004802	LYTVA_17360	XENTR09565
OG0004803	LYTVA_30221	XENTR15467
OG0004804	LYTVA_18832	XENTR10260, XENTR06571, XENTR18506
OG0004805	LYTVA_07641	XENTR11662
OG0004806	LYTVA_00279	XENTR00596, XENTR12104
OG0004807	LYTVA_10333	XENTR15288
OG0004808	LYTVA_29396	XENTR03219
OG0004809	LYTVA_02808	XENTR12931
OG0004810	LYTVA_17499	XENTR00753
OG0004811	LYTVA_15091	XENTR00465, XENTR00466
OG0004812	LYTVA_09278	XENTR07652
OG0004813	LYTVA_10962	XENTR13768
OG0004814	LYTVA_12805	XENTR15350
OG0004815	LYTVA_09769	XENTR00163
OG0004816	LYTVA_26235	XENTR00384
OG0004817	LYTVA_05490	XENTR05373
OG0004818	LYTVA_07214	XENTR18356, XENTR13695
OG0004819	LYTVA_19480	XENTR18290
OG0004820	LYTVA_28665	XENTR09145
OG0004821	LYTVA_12609	XENTR00744
OG0004822	LYTVA_26300	XENTR08415
OG0004823	LYTVA_10717	XENTR07412
OG0004824	LYTVA_25783, LYTVA_24389	XENTR07425
OG0004825	LYTVA_26468	XENTR14340
OG0004826	LYTVA_05311	XENTR16039, XENTR10756
OG0004828	LYTVA_00844, LYTVA_03563	XENTR10119
OG0004829	LYTVA_16397	XENTR02670
OG0004831	LYTVA_11985	XENTR12087, XENTR05901
OG0004832	LYTVA_17819	XENTR14740
OG0004833	LYTVA_24781	XENTR07540
OG0004834	LYTVA_00863	XENTR18645
OG0004838	LYTVA_13698	XENTR04078
OG0004839	LYTVA_18652	XENTR14348
OG0004840	LYTVA_08791, LYTVA_13386	XENTR15873
OG0004841	LYTVA_07534	XENTR07261
OG0004842	LYTVA_20536	XENTR03722
OG0004843	LYTVA_03951	XENTR00524
OG0004844	LYTVA_20432	XENTR13385
OG0004846	LYTVA_08132	XENTR01408
OG0004847	LYTVA_26897	XENTR18075, XENTR03443, XENTR02319
OG0004849	LYTVA_06399	XENTR04783
OG0004850	LYTVA_00007	XENTR13562
OG0004851	LYTVA_06855	XENTR10062
OG0004852	LYTVA_12192	XENTR16100
OG0004853	LYTVA_13585	XENTR17579
OG0004855	LYTVA_15181	XENTR01667
OG0004856	LYTVA_02436	XENTR01049, XENTR05246
OG0004858	LYTVA_12887	XENTR10303
OG0004860	LYTVA_12083	XENTR02773
OG0004861	LYTVA_04536	XENTR03061
OG0004862	LYTVA_20382	XENTR17921
OG0004863	LYTVA_24197	XENTR05424
OG0004864	LYTVA_18864	XENTR00771
OG0004865	LYTVA_13322	XENTR13338
OG0004866	LYTVA_29240	XENTR08700, XENTR14374
OG0004867	LYTVA_05544	XENTR18178, XENTR18179
OG0004868	LYTVA_09290	XENTR11987, XENTR12771, XENTR11647, XENTR11648
OG0004869	LYTVA_27758, LYTVA_11162	XENTR03761
OG0004870	LYTVA_22280	XENTR14935, XENTR14934
OG0004871	LYTVA_19627	XENTR01187, XENTR17769
OG0004872	LYTVA_11223	XENTR09751
OG0004875	LYTVA_04305	XENTR00005
OG0004877	LYTVA_01744	XENTR08283
OG0004879	LYTVA_01845	XENTR17744
OG0004880	LYTVA_30106	XENTR16782
OG0004881	LYTVA_12397	XENTR06242
OG0004882	LYTVA_17242	XENTR10221
OG0004883	LYTVA_03485	XENTR16679, XENTR00126
OG0004884	LYTVA_05315	XENTR03050
OG0004886	LYTVA_28084, LYTVA_28081	XENTR02719
OG0004887	LYTVA_16765, LYTVA_23110	XENTR16111
OG0004888	LYTVA_06746	XENTR06526, XENTR08620
OG0004889	LYTVA_14001	XENTR06798
OG0004891	LYTVA_17574, LYTVA_21695	XENTR13595
OG0004892	LYTVA_02152	XENTR14914, XENTR02200
OG0004893	LYTVA_22575	XENTR12758
OG0004894	LYTVA_26151	XENTR02329, XENTR04892, XENTR04992
OG0004896	LYTVA_14134	XENTR11036, XENTR11035
OG0004898	LYTVA_27619	XENTR14341, XENTR18232
OG0004899	LYTVA_28880	XENTR14449
OG0004900	LYTVA_26142	XENTR14693
OG0004901	LYTVA_26297	XENTR12276, XENTR12275
OG0004903	LYTVA_08798	XENTR04968
OG0004904	LYTVA_28186	XENTR01812
OG0004905	LYTVA_09106	XENTR06463, XENTR14242
OG0004906	LYTVA_15393	XENTR00992
OG0004907	LYTVA_12073	XENTR12667
OG0004911	LYTVA_04944	XENTR04772
OG0004913	LYTVA_03275, LYTVA_09461	XENTR14597
OG0004914	LYTVA_24514	XENTR02587
OG0004915	LYTVA_05141	XENTR08884, XENTR10936
OG0004916	LYTVA_12500	XENTR05388, XENTR08550, XENTR03161
OG0004917	LYTVA_27783, LYTVA_27787	XENTR04073
OG0004919	LYTVA_08266	XENTR16803
OG0004920	LYTVA_09692, LYTVA_26713	XENTR15712
OG0004921	LYTVA_11783	XENTR10128, XENTR10129, XENTR10132, XENTR10131
OG0004923	LYTVA_13903, LYTVA_15555	XENTR09440
OG0004924	LYTVA_15379	XENTR12207
OG0004925	LYTVA_04956, LYTVA_29600	XENTR15854
OG0004926	LYTVA_14439, LYTVA_28278, LYTVA_18284	XENTR14521
OG0004927	LYTVA_08841	XENTR08515, XENTR12531
OG0004928	LYTVA_07781	XENTR15107
OG0004929	LYTVA_12226	XENTR10557
OG0004930	LYTVA_24990	XENTR10546
OG0004931	LYTVA_29447	XENTR06052
OG0004932	LYTVA_07355	XENTR18768
OG0004933	LYTVA_05202	XENTR05652, XENTR09741
OG0004934	LYTVA_27689	XENTR17872
OG0004935	LYTVA_06910	XENTR02108
OG0004936	LYTVA_09395	XENTR02426, XENTR12658
OG0004937	LYTVA_16606	XENTR03034, XENTR06567
OG0004938	LYTVA_27284	XENTR12499
OG0004939	LYTVA_25280	XENTR00578, XENTR11815
OG0004940	LYTVA_00861	XENTR06069
OG0004941	LYTVA_17261	XENTR17552
OG0004942	LYTVA_15535	XENTR15114
OG0004944	LYTVA_18311	XENTR02835, XENTR10997
OG0004945	LYTVA_16335	XENTR12373
OG0004946	LYTVA_27839	XENTR07623
OG0004948	LYTVA_26298, LYTVA_18476	XENTR12682, XENTR12681, XENTR10040
OG0004949	LYTVA_17618	XENTR10188
OG0004950	LYTVA_20298, LYTVA_20713	XENTR16238
OG0004951	LYTVA_25192	XENTR02323, XENTR02324
OG0004952	LYTVA_18703	XENTR06665
OG0004953	LYTVA_23653, LYTVA_13408	XENTR16308
OG0004954	LYTVA_13647	XENTR12724
OG0004955	LYTVA_09606	XENTR05226
OG0004956	LYTVA_28265	XENTR06395
OG0004957	LYTVA_25743	XENTR01088, XENTR01089
OG0004958	LYTVA_04402	XENTR15047
OG0004959	LYTVA_18170	XENTR04469, XENTR16397
OG0004960	LYTVA_18431	XENTR09316
OG0004961	LYTVA_24158	XENTR17175
OG0004962	LYTVA_20013, LYTVA_11942	XENTR03175
OG0004963	LYTVA_13526, LYTVA_11711	XENTR04559
OG0004964	LYTVA_05433	XENTR18483
OG0004965	LYTVA_16985	XENTR07677
OG0004967	LYTVA_12368	XENTR03788
OG0004968	LYTVA_28812, LYTVA_21468	XENTR10216
OG0004969	LYTVA_28485	XENTR13314
OG0004970	LYTVA_02200	XENTR14182
OG0004971	LYTVA_21886, LYTVA_01157	XENTR06568
OG0004972	LYTVA_08815	XENTR01822, XENTR01821
OG0004973	LYTVA_24609	XENTR03262
OG0004974	LYTVA_20396, LYTVA_00436	XENTR04472
OG0004975	LYTVA_12144	XENTR11022
OG0004976	LYTVA_09782	XENTR06433
OG0004977	LYTVA_04246	XENTR00140
OG0004979	LYTVA_02189	XENTR06280
OG0004980	LYTVA_11342	XENTR14445
OG0004981	LYTVA_04981, LYTVA_04980	XENTR01741
OG0004982	LYTVA_04774, LYTVA_04776	XENTR16425
OG0004985	LYTVA_23048	XENTR18934, XENTR04847
OG0004986	LYTVA_16303	XENTR15158
OG0004988	LYTVA_17216	XENTR01176
OG0004989	LYTVA_04727, LYTVA_02393	XENTR00401, XENTR00400
OG0004990	LYTVA_12280	XENTR11568
OG0004991	LYTVA_29890	XENTR07044
OG0004994	LYTVA_12078	XENTR16715
OG0004997	LYTVA_17036	XENTR02015
OG0004999	LYTVA_17299, LYTVA_00003	XENTR15223
OG0005002	LYTVA_14355	XENTR15372
OG0005005	LYTVA_12098	XENTR05608
OG0005006	LYTVA_24629	XENTR06909
OG0005008	LYTVA_28932	XENTR15125
OG0005009	LYTVA_04586	XENTR16251
OG0005011	LYTVA_22152	XENTR11701
OG0005012	LYTVA_20569, LYTVA_17145	XENTR18755, XENTR15909, XENTR15910
OG0005013	LYTVA_06183	XENTR02725
OG0005014	LYTVA_05362	XENTR00814
OG0005015	LYTVA_02386, LYTVA_15052	XENTR12740, XENTR08898
OG0005016	LYTVA_13761	XENTR14441
OG0005017	LYTVA_00026	XENTR05798, XENTR11446
OG0005038	LYTVA_28907	XENTR06375
OG0005040	LYTVA_23868	XENTR12533
OG0005041	LYTVA_05418	XENTR04091
OG0005044	LYTVA_16439	XENTR04058
OG0005045	LYTVA_22880	XENTR14347
OG0005046	LYTVA_23536	XENTR16374, XENTR16375
OG0005048	LYTVA_00067, LYTVA_16337	XENTR09691
OG0005049	LYTVA_10509	XENTR02793, XENTR02792
OG0005050	LYTVA_10576	XENTR07902
OG0005053	LYTVA_28457	XENTR11151
OG0005054	LYTVA_26589, LYTVA_28599	XENTR00423, XENTR00424
OG0005055	LYTVA_27000	XENTR09097
OG0005057	LYTVA_22966	XENTR01215
OG0005058	LYTVA_10510	XENTR01318
OG0005059	LYTVA_15242	XENTR07733
OG0005060	LYTVA_11221	XENTR11847, XENTR11846
OG0005061	LYTVA_18064, LYTVA_05156	XENTR15275
OG0005062	LYTVA_12363	XENTR03783
OG0005063	LYTVA_25541	XENTR07559
OG0005064	LYTVA_15780	XENTR08366
OG0005066	LYTVA_04665	XENTR08153, XENTR08152, XENTR08154
OG0005067	LYTVA_20703	XENTR06281
OG0005069	LYTVA_05605	XENTR16175
OG0005071	LYTVA_25661	XENTR08834
OG0005072	LYTVA_12699	XENTR03699, XENTR05247
OG0005073	LYTVA_29173, LYTVA_01002	XENTR17939
OG0005074	LYTVA_28458	XENTR02040, XENTR02038, XENTR02039
OG0005075	LYTVA_08643	XENTR06390
OG0005076	LYTVA_24637	XENTR11253
OG0005077	LYTVA_00928, LYTVA_05286	XENTR11600
OG0005080	LYTVA_28401	XENTR00185, XENTR09592
OG0005081	LYTVA_15839	XENTR14092
OG0005083	LYTVA_17325, LYTVA_19891	XENTR07998
OG0005084	LYTVA_01666	XENTR18907, XENTR10715
OG0005085	LYTVA_03151	XENTR18880
OG0005086	LYTVA_19054	XENTR04829
OG0005088	LYTVA_28508	XENTR16788
OG0005089	LYTVA_04803	XENTR08675
OG0005092	LYTVA_12997	XENTR18796
OG0005094	LYTVA_11877, LYTVA_22116	XENTR05058, XENTR05057
OG0005095	LYTVA_14778	XENTR10204
OG0005096	LYTVA_08413	XENTR07304
OG0005097	LYTVA_29826	XENTR03905
OG0005098	LYTVA_28750, LYTVA_21333	XENTR05413
OG0005099	LYTVA_26028	XENTR04798, XENTR04797, XENTR04799
OG0005100	LYTVA_13181	XENTR07674
OG0005102	LYTVA_20026	XENTR09794
OG0005103	LYTVA_11685, LYTVA_28004	XENTR05449, XENTR01214
OG0005104	LYTVA_11553	XENTR16526
OG0005105	LYTVA_20095	XENTR13712, XENTR00971
OG0005106	LYTVA_14257	XENTR15961
OG0005107	LYTVA_02082	XENTR00721
OG0005109	LYTVA_26183	XENTR05235
OG0005110	LYTVA_20182	XENTR10418
OG0005111	LYTVA_07538	XENTR12918
OG0005112	LYTVA_12382	XENTR01641
OG0005113	LYTVA_16260	XENTR11696
OG0005114	LYTVA_16644, LYTVA_04766	XENTR03270
OG0005115	LYTVA_25075	XENTR09926, XENTR17174
OG0005116	LYTVA_16033	XENTR09652
OG0005117	LYTVA_00508	XENTR00263, XENTR00264
OG0005118	LYTVA_28302	XENTR06229
OG0005121	LYTVA_18334	XENTR08556, XENTR08555
OG0005122	LYTVA_17201	XENTR00038
OG0005123	LYTVA_29676	XENTR10489, XENTR14001
OG0005124	LYTVA_11000	XENTR11277
OG0005125	LYTVA_05020	XENTR06577, XENTR01393
OG0005126	LYTVA_11043, LYTVA_16382	XENTR11466
OG0005127	LYTVA_28775	XENTR18846
OG0005128	LYTVA_12980, LYTVA_01585	XENTR11404
OG0005129	LYTVA_11841, LYTVA_11842	XENTR01372, XENTR17414, XENTR17415
OG0005130	LYTVA_14060	XENTR03472
OG0005131	LYTVA_23321	XENTR07770, XENTR05134
OG0005132	LYTVA_21512	XENTR13542, XENTR09384
OG0005135	LYTVA_22454	XENTR17224
OG0005136	LYTVA_25965, LYTVA_27902	XENTR08931
OG0005138	LYTVA_17812	XENTR04104
OG0005139	LYTVA_16571	XENTR16239
OG0005140	LYTVA_25461	XENTR15218
OG0005141	LYTVA_08804	XENTR03747
OG0005143	LYTVA_19150	XENTR09021
OG0005144	LYTVA_12742	XENTR04655
OG0005145	LYTVA_15600	XENTR01474
OG0005146	LYTVA_15977	XENTR07514
OG0005147	LYTVA_08148	XENTR08897, XENTR03407
OG0005148	LYTVA_15327	XENTR03414
OG0005150	LYTVA_21932	XENTR11623, XENTR08994, XENTR11974
OG0005151	LYTVA_27792	XENTR10535
OG0005152	LYTVA_01178, LYTVA_16705	XENTR11517
OG0005153	LYTVA_09125	XENTR11773
OG0005154	LYTVA_05952	XENTR09967
OG0005155	LYTVA_25167	XENTR17503
OG0005157	LYTVA_05346, LYTVA_07627	XENTR06914
OG0005158	LYTVA_08038, LYTVA_16647, LYTVA_23862	XENTR04192
OG0005159	LYTVA_21448	XENTR11388, XENTR12535
OG0005160	LYTVA_15115, LYTVA_00792	XENTR11553, XENTR11552
OG0005161	LYTVA_23381	XENTR17738
OG0005162	LYTVA_13522, LYTVA_02925	XENTR00083, XENTR14063
OG0005163	LYTVA_17272	XENTR07785
OG0005165	LYTVA_10477	XENTR03866
OG0005166	LYTVA_27300	XENTR02428
OG0005169	LYTVA_07382	XENTR03033
OG0005170	LYTVA_16899	XENTR10326
OG0005171	LYTVA_05923	XENTR05531, XENTR15783
OG0005172	LYTVA_14234	XENTR02971
OG0005173	LYTVA_15312	XENTR17804, XENTR08501
OG0005174	LYTVA_21956	XENTR19029, XENTR01888
OG0005175	LYTVA_29725	XENTR09468
OG0005176	LYTVA_10907	XENTR00816
OG0005178	LYTVA_03900	XENTR04360, XENTR05515
OG0005179	LYTVA_10937	XENTR03489
OG0005180	LYTVA_01824	XENTR11560
OG0005181	LYTVA_07669, LYTVA_07663	XENTR07431
OG0005182	LYTVA_12487	XENTR17515
OG0005183	LYTVA_03203	XENTR16613
OG0005185	LYTVA_20388, LYTVA_13179	XENTR10469
OG0005186	LYTVA_20074	XENTR09056
OG0005187	LYTVA_06957	XENTR01339
OG0005188	LYTVA_13117	XENTR16552
OG0005189	LYTVA_28763	XENTR10604
OG0005190	LYTVA_02983, LYTVA_28656	XENTR15155, XENTR12628
OG0005191	LYTVA_16417	XENTR18840, XENTR03558
OG0005192	LYTVA_11320, LYTVA_26786	XENTR09355, XENTR09354
OG0005193	LYTVA_27574	XENTR11591
OG0005194	LYTVA_08214, LYTVA_00664	XENTR08743
OG0005196	LYTVA_18001	XENTR12072
OG0005197	LYTVA_05888	XENTR04474
OG0005198	LYTVA_14757	XENTR12688
OG0005200	LYTVA_06030	XENTR15289
OG0005201	LYTVA_29977	XENTR02581
OG0005202	LYTVA_14588	XENTR01686
OG0005203	LYTVA_24412	XENTR08936
OG0005204	LYTVA_25886	XENTR16411
OG0005205	LYTVA_15919, LYTVA_05306	XENTR02235
OG0005206	LYTVA_00889	XENTR14439
OG0005207	LYTVA_22441	XENTR09921
OG0005208	LYTVA_02654, LYTVA_23924	XENTR17865
OG0005209	LYTVA_18235	XENTR16467
OG0005210	LYTVA_07241	XENTR10414
OG0005211	LYTVA_21649, LYTVA_09121	XENTR05451
OG0005212	LYTVA_00382	XENTR05321
OG0005213	LYTVA_22118	XENTR02474, XENTR00218
OG0005214	LYTVA_07112	XENTR15093
OG0005215	LYTVA_11826	XENTR09676
OG0005217	LYTVA_10436, LYTVA_06021	XENTR03391
OG0005218	LYTVA_25433	XENTR11165
OG0005219	LYTVA_04609, LYTVA_16114	XENTR03479
OG0005220	LYTVA_24525	XENTR15173
OG0005221	LYTVA_19059	XENTR07925
OG0005223	LYTVA_04282	XENTR05366
OG0005224	LYTVA_03224	XENTR10962
OG0005225	LYTVA_18486	XENTR11516
OG0005226	LYTVA_17427	XENTR17737
OG0005227	LYTVA_07721	XENTR08466
OG0005228	LYTVA_18639, LYTVA_12908	XENTR02196
OG0005229	LYTVA_09465	XENTR09269
OG0005230	LYTVA_07351	XENTR00510
OG0005231	LYTVA_25304	XENTR14785
OG0005232	LYTVA_19701	XENTR04371
OG0005233	LYTVA_12404	XENTR17925
OG0005235	LYTVA_04092	XENTR13429
OG0005237	LYTVA_08657, LYTVA_05258, LYTVA_08658	XENTR12797
OG0005238	LYTVA_06616	XENTR07727
OG0005239	LYTVA_26773	XENTR11710, XENTR12808
OG0005240	LYTVA_15443	XENTR15629, XENTR13415
OG0005241	LYTVA_12439	XENTR09900
OG0005242	LYTVA_00506	XENTR08438
OG0005243	LYTVA_20277	XENTR01383
OG0005244	LYTVA_14000	XENTR07088, XENTR07089, XENTR03819
OG0005245	LYTVA_23505	XENTR06279
OG0005247	LYTVA_00342	XENTR02931
OG0005248	LYTVA_17446	XENTR05150, XENTR06264
OG0005249	LYTVA_14003	XENTR06111, XENTR06112
OG0005250	LYTVA_23612	XENTR05467
OG0005251	LYTVA_09515	XENTR07883
OG0005252	LYTVA_17210, LYTVA_24346	XENTR09531, XENTR06739
OG0005253	LYTVA_12700	XENTR10902
OG0005254	LYTVA_04592	XENTR17441
OG0005255	LYTVA_28011	XENTR08746, XENTR08745, XENTR17482
OG0005256	LYTVA_17020	XENTR17691, XENTR06834
OG0005257	LYTVA_19440	XENTR05574
OG0005258	LYTVA_06143	XENTR02828
OG0005259	LYTVA_21962	XENTR02830
OG0005260	LYTVA_27979, LYTVA_00650	XENTR09856
OG0005261	LYTVA_23858, LYTVA_24509	XENTR04489, XENTR03622
OG0005264	LYTVA_07871	XENTR05358
OG0005265	LYTVA_14538	XENTR03437
OG0005266	LYTVA_22357	XENTR02969, XENTR04623
OG0005267	LYTVA_17789	XENTR00612
OG0005268	LYTVA_22009	XENTR10041
OG0005269	LYTVA_22373	XENTR02825
OG0005270	LYTVA_23141	XENTR14107
OG0005271	LYTVA_28899, LYTVA_27744	XENTR00154
OG0005272	LYTVA_16827	XENTR03770, XENTR03769
OG0005273	LYTVA_18611	XENTR02049
OG0005274	LYTVA_00447	XENTR03022
OG0005275	LYTVA_05085	XENTR07020
OG0005276	LYTVA_22209	XENTR18764
OG0005277	LYTVA_11648, LYTVA_11655	XENTR11704
OG0005278	LYTVA_26156	XENTR10581
OG0005279	LYTVA_07318, LYTVA_17464	XENTR15127
OG0005280	LYTVA_22605	XENTR14213
OG0005281	LYTVA_22608	XENTR12479, XENTR12478, XENTR11090
OG0005282	LYTVA_14494	XENTR05733
OG0005286	LYTVA_05289	XENTR18781, XENTR05904
OG0005288	LYTVA_04103	XENTR07466
OG0005289	LYTVA_16946	XENTR11766
OG0005291	LYTVA_20498	XENTR15637
OG0005292	LYTVA_01033, LYTVA_09485	XENTR17077
OG0005293	LYTVA_15778	XENTR03075
OG0005294	LYTVA_03149	XENTR11029
OG0005295	LYTVA_16019	XENTR03857
OG0005297	LYTVA_06619	XENTR16547
OG0005298	LYTVA_06195	XENTR19199
OG0005299	LYTVA_09505	XENTR00453
OG0005300	LYTVA_15734	XENTR09324, XENTR09323
OG0005301	LYTVA_28976	XENTR00866
OG0005302	LYTVA_14456	XENTR10050, XENTR08277
OG0005303	LYTVA_03779	XENTR08944, XENTR08943
OG0005304	LYTVA_24754, LYTVA_23395	XENTR07753
OG0005305	LYTVA_15361	XENTR02973, XENTR02972
OG0005309	LYTVA_27907	XENTR06467
OG0005310	LYTVA_29827	XENTR03904
OG0005312	LYTVA_17559	XENTR11281
OG0005314	LYTVA_19497	XENTR18994
OG0005315	LYTVA_02470	XENTR01293
OG0005316	LYTVA_28938	XENTR15429
OG0005317	LYTVA_15712, LYTVA_04846, LYTVA_00157	XENTR02322
OG0005318	LYTVA_04038	XENTR04452
OG0005319	LYTVA_06762	XENTR12909
OG0005321	LYTVA_01010	XENTR13052
OG0005322	LYTVA_00294, LYTVA_07428	XENTR15003, XENTR15102
OG0005323	LYTVA_25277	XENTR05721
OG0005327	LYTVA_04306	XENTR00092
OG0005328	LYTVA_03522	XENTR16302
OG0005329	LYTVA_25644	XENTR14854
OG0005359	LYTVA_20184	XENTR02870
OG0005360	LYTVA_14304	XENTR13876
OG0005362	LYTVA_16873	XENTR02886
OG0005364	LYTVA_15238	XENTR08233
