Orthogroup	LYTVA_ok	SCHMD
OG0004136	LYTVA_29265, LYTVA_10739, LYTVA_15507	SCHMD21074, SCHMD14863
OG0004137	LYTVA_06807	SCHMD09676
OG0004138	LYTVA_27721	SCHMD22277, SCHMD19287, SCHMD22278, SCHMD23252
OG0004140	LYTVA_23705	SCHMD01399
OG0004142	LYTVA_07168	SCHMD08558
OG0004145	LYTVA_14753	SCHMD20449, SCHMD23522, SCHMD01552
OG0004147	LYTVA_08242	SCHMD09010
OG0004148	LYTVA_28754	SCHMD06808
OG0004150	LYTVA_10446, LYTVA_04771	SCHMD13649
OG0004151	LYTVA_22027	SCHMD05147, SCHMD20113
OG0004153	LYTVA_24977, LYTVA_14935	SCHMD07819, SCHMD03631
OG0004154	LYTVA_21247	SCHMD06235
OG0004155	LYTVA_29083, LYTVA_00588	SCHMD21190
OG0004158	LYTVA_10767	SCHMD07419
OG0004161	LYTVA_23742	SCHMD08136
OG0004166	LYTVA_05496	SCHMD16044
OG0004167	LYTVA_09956	SCHMD10205
OG0004168	LYTVA_10352	SCHMD09579
OG0004169	LYTVA_22122, LYTVA_17881	SCHMD20780
OG0004171	LYTVA_12650, LYTVA_12649, LYTVA_07825	SCHMD02047, SCHMD02605, SCHMD02048
OG0004176	LYTVA_12701	SCHMD15010
OG0004178	LYTVA_00771	SCHMD09644, SCHMD15102
OG0004181	LYTVA_28184, LYTVA_29381	SCHMD09842
OG0004186	LYTVA_13218	SCHMD22129
OG0004188	LYTVA_09818	SCHMD11027
OG0004190	LYTVA_26541	SCHMD02151, SCHMD21121, SCHMD26044, SCHMD02152, SCHMD02153
OG0004198	LYTVA_17837	SCHMD18242
OG0004215	LYTVA_17521, LYTVA_20252	SCHMD23456, SCHMD09930
OG0004216	LYTVA_05046	SCHMD19294, SCHMD21480, SCHMD13603, SCHMD15045
OG0004217	LYTVA_10684	SCHMD15443
OG0004218	LYTVA_10237	SCHMD25832
OG0004219	LYTVA_13015	SCHMD02021
OG0004220	LYTVA_12987	SCHMD00817, SCHMD15893, SCHMD24221, SCHMD00816
OG0004222	LYTVA_04664	SCHMD02604
OG0004223	LYTVA_16944, LYTVA_15378	SCHMD04451
OG0004227	LYTVA_12126	SCHMD11794, SCHMD14206
OG0004228	LYTVA_17820	SCHMD22945
OG0004229	LYTVA_15870	SCHMD20367, SCHMD19492
OG0004230	LYTVA_24896	SCHMD12329, SCHMD13516
OG0004231	LYTVA_21112	SCHMD18343, SCHMD20951
OG0004232	LYTVA_16476	SCHMD02245
OG0004235	LYTVA_20276	SCHMD00900
OG0004236	LYTVA_29541	SCHMD13419, SCHMD19318
OG0004237	LYTVA_10415	SCHMD09091, SCHMD09093
OG0004239	LYTVA_15516, LYTVA_12963	SCHMD04162
OG0004240	LYTVA_26856	SCHMD15203, SCHMD12624
OG0004243	LYTVA_09481	SCHMD02806
OG0004244	LYTVA_01667	SCHMD04165
OG0004246	LYTVA_29403, LYTVA_27509	SCHMD25240, SCHMD27704
OG0004247	LYTVA_14365	SCHMD10596
OG0004249	LYTVA_11288, LYTVA_11290	SCHMD22417, SCHMD22418, SCHMD16976
OG0004251	LYTVA_08695, LYTVA_17055	SCHMD08633
OG0004253	LYTVA_27876	SCHMD09205
OG0004254	LYTVA_15962	SCHMD07480
OG0004255	LYTVA_12403	SCHMD00865
OG0004257	LYTVA_15930	SCHMD08129
OG0004258	LYTVA_05034	SCHMD13120, SCHMD23840, SCHMD13122
OG0004259	LYTVA_21802	SCHMD18232
OG0004260	LYTVA_22612	SCHMD23376
OG0004261	LYTVA_25179, LYTVA_25178, LYTVA_11226, LYTVA_21721	SCHMD16623
OG0004262	LYTVA_18711	SCHMD16537
OG0004263	LYTVA_29357	SCHMD09819, SCHMD22299, SCHMD18530
OG0004263	LYTVA_12199	SCHMD18529
OG0004265	LYTVA_15750, LYTVA_15746	SCHMD14398
OG0004267	LYTVA_21270	SCHMD14468
OG0004269	LYTVA_28413	SCHMD06048
OG0004270	LYTVA_25924	SCHMD06231
OG0004273	LYTVA_03846	SCHMD15470
OG0004276	LYTVA_00887	SCHMD07052
OG0004276	LYTVA_20924, LYTVA_25606	SCHMD07051
OG0004278	LYTVA_21762, LYTVA_19997	SCHMD07808
OG0004279	LYTVA_03505, LYTVA_11401	SCHMD09109
OG0004280	LYTVA_00315	SCHMD24977
OG0004281	LYTVA_06895	SCHMD15072
OG0004287	LYTVA_30135	SCHMD02791
OG0004288	LYTVA_10116	SCHMD04750
OG0004289	LYTVA_15304, LYTVA_08621	SCHMD10655
OG0004291	LYTVA_26380	SCHMD11768, SCHMD11769
OG0004292	LYTVA_29633	SCHMD02072
OG0004295	LYTVA_10836	SCHMD05169
OG0004296	LYTVA_05826	SCHMD13298
OG0004297	LYTVA_26470, LYTVA_14136	SCHMD13807, SCHMD28076, SCHMD24237, SCHMD14756, SCHMD24236
OG0004299	LYTVA_10418, LYTVA_24447	SCHMD15087, SCHMD15086
OG0004301	LYTVA_17218	SCHMD11559, SCHMD11558, SCHMD21370
OG0004302	LYTVA_27877	SCHMD08203, SCHMD10637, SCHMD22462
OG0004303	LYTVA_05571	SCHMD17944, SCHMD18972
OG0004304	LYTVA_08021	SCHMD17338
OG0004305	LYTVA_04211	SCHMD05524
OG0004306	LYTVA_04812	SCHMD09232
OG0004307	LYTVA_23176	SCHMD20615
OG0004308	LYTVA_27577, LYTVA_15253	SCHMD08570
OG0004309	LYTVA_20861	SCHMD11977, SCHMD17117
OG0004310	LYTVA_21824	SCHMD15088
OG0004312	LYTVA_13567, LYTVA_05872	SCHMD10505
OG0004316	LYTVA_04481	SCHMD07217
OG0004317	LYTVA_23919	SCHMD03544
OG0004318	LYTVA_13097	SCHMD07900
OG0004321	LYTVA_13173	SCHMD00773, SCHMD22413
OG0004322	LYTVA_23319	SCHMD06269, SCHMD13954
OG0004324	LYTVA_01961	SCHMD07700
OG0004327	LYTVA_13718	SCHMD11268
OG0004328	LYTVA_05322	SCHMD18966, SCHMD09751
OG0004329	LYTVA_10469	SCHMD17260, SCHMD20883, SCHMD17062, SCHMD18927, SCHMD04963
OG0004331	LYTVA_21103	SCHMD28298, SCHMD09132
OG0004332	LYTVA_13221	SCHMD00454
OG0004335	LYTVA_05831	SCHMD29412, SCHMD27303, SCHMD29473, SCHMD29279, SCHMD29277
OG0004338	LYTVA_14064	SCHMD11859, SCHMD21650, SCHMD20028
OG0004341	LYTVA_09511	SCHMD09660, SCHMD01095
OG0004348	LYTVA_06128	SCHMD00729
OG0004350	LYTVA_13333	SCHMD16920, SCHMD07665
OG0004351	LYTVA_20511	SCHMD12828
OG0004353	LYTVA_00606, LYTVA_13736	SCHMD21824, SCHMD16507
OG0004354	LYTVA_02005	SCHMD15589
OG0004356	LYTVA_23236	SCHMD20562, SCHMD06947, SCHMD21754, SCHMD15066, SCHMD01266, SCHMD06886
OG0004358	LYTVA_17523	SCHMD26102, SCHMD07557
OG0004359	LYTVA_02266	SCHMD05503
OG0004360	LYTVA_09179, LYTVA_28719	SCHMD05210
OG0004362	LYTVA_21740	SCHMD14598, SCHMD12685
OG0004364	LYTVA_02485	SCHMD10178, SCHMD08238, SCHMD20097
OG0004365	LYTVA_05834	SCHMD14299
OG0004367	LYTVA_09396	SCHMD09384
OG0004368	LYTVA_06379	SCHMD06787, SCHMD28933
OG0004369	LYTVA_09883	SCHMD13900
OG0004370	LYTVA_30229	SCHMD05486
OG0004373	LYTVA_12488	SCHMD15692
OG0004374	LYTVA_22107	SCHMD08647
OG0004377	LYTVA_23335	SCHMD00654, SCHMD00288
OG0004378	LYTVA_15604	SCHMD13186, SCHMD15248
OG0004381	LYTVA_18126	SCHMD03449, SCHMD12586, SCHMD17726, SCHMD12588, SCHMD03448, SCHMD12587, SCHMD17725, SCHMD03446, SCHMD03447
OG0004382	LYTVA_18561	SCHMD20602, SCHMD02352
OG0004390	LYTVA_24758	SCHMD22900
OG0004393	LYTVA_06799	SCHMD23967, SCHMD19706
OG0004394	LYTVA_30193, LYTVA_14506	SCHMD15506
OG0004395	LYTVA_18598, LYTVA_13240	SCHMD13388
OG0004396	LYTVA_05452	SCHMD06052
OG0004397	LYTVA_23126	SCHMD22336
OG0004398	LYTVA_05438	SCHMD28590, SCHMD27345, SCHMD13804
OG0004399	LYTVA_18756	SCHMD04230
OG0004401	LYTVA_06522	SCHMD20662, SCHMD11285, SCHMD22919, SCHMD21724, SCHMD27157
OG0004404	LYTVA_29981	SCHMD02644, SCHMD04995
OG0004405	LYTVA_16143	SCHMD05548, SCHMD03220
OG0004407	LYTVA_09960	SCHMD00293
OG0004409	LYTVA_18965	SCHMD04463
OG0004415	LYTVA_28761	SCHMD23101, SCHMD14463
OG0004417	LYTVA_08260	SCHMD11303
OG0004418	LYTVA_16592	SCHMD18151, SCHMD12683
OG0004420	LYTVA_28762, LYTVA_28354	SCHMD21338, SCHMD16051, SCHMD25182
OG0004421	LYTVA_21010	SCHMD28625, SCHMD20900
OG0004422	LYTVA_03079	SCHMD03253
OG0004422	LYTVA_21014	SCHMD12874
OG0004423	LYTVA_27161	SCHMD29397
OG0004424	LYTVA_21963	SCHMD16178, SCHMD07772
OG0004425	LYTVA_04158	SCHMD11792, SCHMD05073, SCHMD12434
OG0004459	LYTVA_10441, LYTVA_04612	SCHMD11611
OG0004459	LYTVA_18197	SCHMD15720, SCHMD11612
OG0004460	LYTVA_05295, LYTVA_29632	SCHMD02836
OG0004462	LYTVA_20076	SCHMD02862, SCHMD02861, SCHMD02863
OG0004463	LYTVA_14183	SCHMD05430, SCHMD15650, SCHMD15795, SCHMD15649, SCHMD27866
OG0004465	LYTVA_25687, LYTVA_12969	SCHMD05636, SCHMD28770, SCHMD13412
OG0004467	LYTVA_29939	SCHMD25583
OG0004472	LYTVA_08562	SCHMD10150
OG0004474	LYTVA_28353	SCHMD16777
OG0004479	LYTVA_00476, LYTVA_04117, LYTVA_07724	SCHMD18395, SCHMD16681, SCHMD28653
OG0004480	LYTVA_24895	SCHMD08179
OG0004484	LYTVA_00935	SCHMD05719, SCHMD12798
OG0004486	LYTVA_17364	SCHMD01167
OG0004487	LYTVA_15851	SCHMD27932, SCHMD25838, SCHMD24442, SCHMD16447
OG0004490	LYTVA_28558	SCHMD17389, SCHMD11597
OG0004493	LYTVA_27458	SCHMD17846, SCHMD13358
OG0004495	LYTVA_01540	SCHMD01719
OG0004496	LYTVA_14373	SCHMD26140, SCHMD14189
OG0004497	LYTVA_03405	SCHMD08729, SCHMD08728
OG0004498	LYTVA_12145, LYTVA_00159, LYTVA_28363	SCHMD04342
OG0004499	LYTVA_06920, LYTVA_10034	SCHMD03412, SCHMD12382
OG0004500	LYTVA_20358	SCHMD11617
OG0004503	LYTVA_09532, LYTVA_13945	SCHMD16736, SCHMD23538
OG0004505	LYTVA_20170	SCHMD09314
OG0004507	LYTVA_06354, LYTVA_26743	SCHMD04748
OG0004509	LYTVA_02030, LYTVA_02021, LYTVA_16763	SCHMD17345, SCHMD26727
OG0004510	LYTVA_04427, LYTVA_04417	SCHMD20341
OG0004512	LYTVA_20700	SCHMD07187, SCHMD09103
OG0004513	LYTVA_19138	SCHMD00064, SCHMD04110
OG0004514	LYTVA_16044	SCHMD05036
OG0004515	LYTVA_29185, LYTVA_17033	SCHMD02738
OG0004516	LYTVA_27324, LYTVA_16585	SCHMD11182, SCHMD05663, SCHMD11181, SCHMD22539
OG0004522	LYTVA_23507	SCHMD23562, SCHMD24073
OG0004523	LYTVA_02111	SCHMD00984
OG0004529	LYTVA_01959	SCHMD01565
OG0004530	LYTVA_11116, LYTVA_17848	SCHMD02115
OG0004532	LYTVA_16802	SCHMD21409, SCHMD24151
OG0004535	LYTVA_01326	SCHMD20791, SCHMD04354, SCHMD12750, SCHMD07827, SCHMD26230
OG0004539	LYTVA_28625	SCHMD09009
OG0004540	LYTVA_07398	SCHMD03408, SCHMD09540
OG0004542	LYTVA_17843	SCHMD08621
OG0004543	LYTVA_02542, LYTVA_13630, LYTVA_13629, LYTVA_27820	SCHMD00021
OG0004546	LYTVA_26469	SCHMD10690, SCHMD06743, SCHMD14412
OG0004548	LYTVA_04949, LYTVA_13430	SCHMD01586
OG0004549	LYTVA_16594, LYTVA_00310	SCHMD23062
OG0004552	LYTVA_27213	SCHMD05280
OG0004553	LYTVA_11543, LYTVA_25544	SCHMD05077
OG0004554	LYTVA_17490	SCHMD14759, SCHMD27571, SCHMD01446, SCHMD22543
OG0004555	LYTVA_03872	SCHMD01126
OG0004557	LYTVA_02192	SCHMD10112
OG0004558	LYTVA_11113	SCHMD23563
OG0004564	LYTVA_29664	SCHMD06864, SCHMD16273
OG0004565	LYTVA_02489	SCHMD06237
OG0004567	LYTVA_18454	SCHMD08103
OG0004569	LYTVA_09982	SCHMD07227
OG0004570	LYTVA_13935	SCHMD10693
OG0004571	LYTVA_14576	SCHMD00636
OG0004572	LYTVA_23087	SCHMD00027
OG0004573	LYTVA_17192, LYTVA_07834	SCHMD24195, SCHMD13279
OG0004577	LYTVA_11608	SCHMD27308, SCHMD07121, SCHMD07120
OG0004578	LYTVA_26903	SCHMD13522, SCHMD10265
OG0004579	LYTVA_18859	SCHMD05858
OG0004580	LYTVA_15191	SCHMD24095
OG0004581	LYTVA_28885	SCHMD06969
OG0004583	LYTVA_15816	SCHMD18243, SCHMD12573
OG0004589	LYTVA_09509	SCHMD07310
OG0004590	LYTVA_05932	SCHMD02645, SCHMD02084
OG0004592	LYTVA_02889	SCHMD21981, SCHMD24746
OG0004596	LYTVA_23208	SCHMD22207, SCHMD22206
OG0004599	LYTVA_22073	SCHMD19964
OG0004600	LYTVA_05795	SCHMD10479
OG0004602	LYTVA_07552, LYTVA_23290	SCHMD00904
OG0004603	LYTVA_15394	SCHMD09121, SCHMD04362
OG0004605	LYTVA_22511	SCHMD16312, SCHMD16314
OG0004607	LYTVA_06730	SCHMD04747
OG0004608	LYTVA_13193, LYTVA_15038	SCHMD24531, SCHMD11307
OG0004609	LYTVA_25027	SCHMD12031, SCHMD13204
OG0004610	LYTVA_15593	SCHMD04931
OG0004612	LYTVA_14652	SCHMD00077, SCHMD00078, SCHMD00076
OG0004613	LYTVA_16660	SCHMD02078
OG0004614	LYTVA_20720, LYTVA_20719	SCHMD21793, SCHMD24411
OG0004616	LYTVA_00918	SCHMD28217
OG0004619	LYTVA_04247	SCHMD07738
OG0004621	LYTVA_28481	SCHMD02131
OG0004622	LYTVA_09479	SCHMD07163
OG0004623	LYTVA_10953	SCHMD29595
OG0004626	LYTVA_13913	SCHMD11167
OG0004626	LYTVA_09916	SCHMD21056, SCHMD25126
OG0004630	LYTVA_20130	SCHMD19924, SCHMD19158
OG0004631	LYTVA_01130	SCHMD23492
OG0004632	LYTVA_23166	SCHMD10538, SCHMD22511, SCHMD29376
OG0004633	LYTVA_19530	SCHMD08375
OG0004634	LYTVA_18328, LYTVA_15495	SCHMD05432
OG0004635	LYTVA_00293, LYTVA_15165	SCHMD03118
OG0004639	LYTVA_06644, LYTVA_25887	SCHMD11835
OG0004646	LYTVA_07777	SCHMD02650
OG0004648	LYTVA_03524	SCHMD22597, SCHMD14009
OG0004649	LYTVA_10236	SCHMD11982
OG0004651	LYTVA_06969, LYTVA_00062	SCHMD12856
OG0004652	LYTVA_27671	SCHMD09910, SCHMD14465
OG0004654	LYTVA_21675	SCHMD11590
OG0004655	LYTVA_08466	SCHMD10685
OG0004657	LYTVA_18672	SCHMD24003, SCHMD14727
OG0004662	LYTVA_29731, LYTVA_02690	SCHMD23223, SCHMD01585
OG0004663	LYTVA_05938	SCHMD03596
OG0004666	LYTVA_05075	SCHMD15089
OG0004671	LYTVA_21221	SCHMD02955, SCHMD02956, SCHMD04859
OG0004673	LYTVA_13727	SCHMD12584
OG0004674	LYTVA_04839, LYTVA_28228	SCHMD03223
OG0004675	LYTVA_29989, LYTVA_25113	SCHMD07033
OG0004678	LYTVA_19924	SCHMD09572, SCHMD22384
OG0004681	LYTVA_09470, LYTVA_19889, LYTVA_19888	SCHMD05397
OG0004682	LYTVA_24734	SCHMD08178
OG0004683	LYTVA_20336	SCHMD10878
OG0004684	LYTVA_23257	SCHMD04346
OG0004685	LYTVA_06896	SCHMD09955
OG0004687	LYTVA_17898	SCHMD23153, SCHMD15300
OG0004688	LYTVA_12281	SCHMD09484, SCHMD08993
OG0004689	LYTVA_19241, LYTVA_24022, LYTVA_15222	SCHMD04465
OG0004690	LYTVA_02921	SCHMD05174, SCHMD08403, SCHMD10045, SCHMD24330, SCHMD08404
OG0004694	LYTVA_09383	SCHMD19141, SCHMD23931
OG0004696	LYTVA_04202, LYTVA_07127	SCHMD21643
OG0004699	LYTVA_11171	SCHMD06447
OG0004700	LYTVA_06651	SCHMD16439
OG0004703	LYTVA_20677	SCHMD00518, SCHMD00513, SCHMD00519, SCHMD19474
OG0004704	LYTVA_11241	SCHMD02724
OG0004705	LYTVA_23090, LYTVA_23089	SCHMD06298
OG0004708	LYTVA_09002	SCHMD08019
OG0004711	LYTVA_14580, LYTVA_27491	SCHMD14637
OG0004728	LYTVA_11232, LYTVA_03716	SCHMD02271
OG0004730	LYTVA_14092	SCHMD19530
OG0004731	LYTVA_08845, LYTVA_24480	SCHMD03298
OG0004736	LYTVA_28641, LYTVA_25936	SCHMD16289
OG0004738	LYTVA_08474	SCHMD29258
OG0004740	LYTVA_03548	SCHMD00456
OG0004743	LYTVA_29733, LYTVA_09642, LYTVA_20623	SCHMD01142
OG0004744	LYTVA_21730	SCHMD15430, SCHMD15429
OG0004747	LYTVA_23129	SCHMD15119, SCHMD10662
OG0004749	LYTVA_25597, LYTVA_15360	SCHMD27524, SCHMD05320, SCHMD13141
OG0004751	LYTVA_12049	SCHMD09867, SCHMD09866
OG0004752	LYTVA_02105	SCHMD13187, SCHMD26487
OG0004753	LYTVA_19840	SCHMD09681
OG0004754	LYTVA_17996	SCHMD12657
OG0004755	LYTVA_22436	SCHMD28318, SCHMD26750, SCHMD14595
OG0004756	LYTVA_19213	SCHMD15431
OG0004757	LYTVA_01188	SCHMD03519
OG0004763	LYTVA_05745	SCHMD15362
OG0004764	LYTVA_01192, LYTVA_02309	SCHMD19894, SCHMD17272
OG0004765	LYTVA_14721	SCHMD16710, SCHMD04808
OG0004766	LYTVA_11836	SCHMD00505
OG0004767	LYTVA_09965	SCHMD00495
OG0004768	LYTVA_09373	SCHMD08416
OG0004769	LYTVA_25262	SCHMD21299, SCHMD08710, SCHMD20457, SCHMD10055, SCHMD28408, SCHMD18217, SCHMD29298
OG0004770	LYTVA_07797	SCHMD28676, SCHMD11354, SCHMD11355, SCHMD10999, SCHMD10105
OG0004772	LYTVA_07934	SCHMD21334, SCHMD23265, SCHMD22042
OG0004774	LYTVA_09584, LYTVA_01531	SCHMD08224
OG0004775	LYTVA_06984, LYTVA_15631	SCHMD05122
OG0004778	LYTVA_19358, LYTVA_15347, LYTVA_21282, LYTVA_03249	SCHMD04830, SCHMD15580
OG0004784	LYTVA_22879, LYTVA_05845	SCHMD03001
OG0004785	LYTVA_15886, LYTVA_26181	SCHMD28279, SCHMD28744, SCHMD08779
OG0004787	LYTVA_29060	SCHMD12301, SCHMD15157, SCHMD12300, SCHMD15158, SCHMD12299
OG0004790	LYTVA_30172	SCHMD28265, SCHMD15986, SCHMD21009
OG0004791	LYTVA_25093	SCHMD07589
OG0004793	LYTVA_06904	SCHMD27323, SCHMD11844, SCHMD28451, SCHMD21497
OG0004794	LYTVA_22570	SCHMD12411, SCHMD08689
OG0004795	LYTVA_22825, LYTVA_00644	SCHMD12519
OG0004796	LYTVA_28565, LYTVA_28567, LYTVA_28568	SCHMD06329
OG0004797	LYTVA_04693, LYTVA_15847	SCHMD02596
OG0004804	LYTVA_18832	SCHMD02590
OG0004805	LYTVA_07641	SCHMD25455, SCHMD17452, SCHMD11458, SCHMD28637
OG0004807	LYTVA_10333	SCHMD12027, SCHMD02038, SCHMD03550
OG0004808	LYTVA_29396	SCHMD06754
OG0004809	LYTVA_02808	SCHMD11312
OG0004811	LYTVA_15091	SCHMD04903, SCHMD12545
OG0004813	LYTVA_10962	SCHMD09064, SCHMD18661
OG0004814	LYTVA_12805	SCHMD13484, SCHMD23295, SCHMD07359
OG0004816	LYTVA_26235	SCHMD16530, SCHMD18318
OG0004817	LYTVA_05490, LYTVA_29184	SCHMD02143
OG0004819	LYTVA_19480	SCHMD02457
OG0004820	LYTVA_28665	SCHMD20913, SCHMD20987, SCHMD11759, SCHMD14252, SCHMD20112
OG0004822	LYTVA_26300	SCHMD03658
OG0004823	LYTVA_10717	SCHMD04427
OG0004825	LYTVA_26468	SCHMD01996
OG0004826	LYTVA_05311	SCHMD11772, SCHMD08879
OG0004828	LYTVA_00844, LYTVA_03563	SCHMD06417
OG0004829	LYTVA_23676, LYTVA_16397	SCHMD15495
OG0004832	LYTVA_17819	SCHMD04947, SCHMD01782
OG0004834	LYTVA_00863	SCHMD27086, SCHMD22075
OG0004838	LYTVA_13698	SCHMD09990
OG0004839	LYTVA_18652	SCHMD20877, SCHMD19245
OG0004840	LYTVA_08791, LYTVA_13386	SCHMD11491, SCHMD12885, SCHMD20576
OG0004841	LYTVA_07534	SCHMD09828, SCHMD26722, SCHMD12393
OG0004843	LYTVA_03951	SCHMD08775
OG0004848	LYTVA_14758	SCHMD28574
OG0004849	LYTVA_06399	SCHMD21680, SCHMD17383, SCHMD10425
OG0004851	LYTVA_06855	SCHMD21554, SCHMD25137
OG0004852	LYTVA_12192	SCHMD04160
OG0004856	LYTVA_02436	SCHMD03409, SCHMD06660
OG0004858	LYTVA_12887	SCHMD05398, SCHMD28607
OG0004860	LYTVA_12083	SCHMD19929
OG0004863	LYTVA_24197	SCHMD07873, SCHMD11135, SCHMD16778, SCHMD25805
OG0004864	LYTVA_18864	SCHMD01647
OG0004865	LYTVA_13322	SCHMD12030, SCHMD20327
OG0004866	LYTVA_29240	SCHMD07232
OG0004867	LYTVA_05544	SCHMD21489
OG0004869	LYTVA_27758, LYTVA_11162	SCHMD21141
OG0004870	LYTVA_22280	SCHMD02199
OG0004871	LYTVA_19627	SCHMD08112
OG0004874	LYTVA_25312	SCHMD06154
OG0004875	LYTVA_04305	SCHMD06197
OG0004877	LYTVA_01744	SCHMD17992
OG0004879	LYTVA_01845	SCHMD24301, SCHMD03040
OG0004880	LYTVA_30106	SCHMD03179
OG0004881	LYTVA_12397	SCHMD07531
OG0004882	LYTVA_17242	SCHMD14011, SCHMD19843, SCHMD21664, SCHMD29167
OG0004883	LYTVA_03485	SCHMD14718, SCHMD10514
OG0004884	LYTVA_05315	SCHMD10361
OG0004886	LYTVA_28084, LYTVA_28081	SCHMD11132
OG0004887	LYTVA_16765, LYTVA_23110	SCHMD01845
OG0004889	LYTVA_14001	SCHMD27008
OG0004891	LYTVA_17574, LYTVA_21695	SCHMD06376, SCHMD01780
OG0004892	LYTVA_02152	SCHMD03240
OG0004893	LYTVA_22575	SCHMD12438
OG0004896	LYTVA_14134	SCHMD23220, SCHMD15681
OG0004897	LYTVA_04150	SCHMD05607, SCHMD11051
OG0004898	LYTVA_27619	SCHMD08642, SCHMD08952
OG0004899	LYTVA_28880	SCHMD03110, SCHMD16519, SCHMD13777
OG0004900	LYTVA_26142	SCHMD16292
OG0004902	LYTVA_05303	SCHMD18948
OG0004903	LYTVA_08798	SCHMD05175
OG0004906	LYTVA_15393	SCHMD23736, SCHMD12156, SCHMD23911
OG0004907	LYTVA_12073	SCHMD21383
OG0004908	LYTVA_13379	SCHMD19263
OG0004911	LYTVA_04944	SCHMD04835
OG0004913	LYTVA_03275, LYTVA_09461	SCHMD04287
OG0004917	LYTVA_27783, LYTVA_27787	SCHMD19944
OG0004919	LYTVA_08266	SCHMD06145
OG0004922	LYTVA_07877	SCHMD11129
OG0004923	LYTVA_15555	SCHMD25456
OG0004924	LYTVA_15379	SCHMD01005
OG0004927	LYTVA_08841	SCHMD14560
OG0004928	LYTVA_07781	SCHMD00158
OG0004929	LYTVA_12226	SCHMD00438
OG0004930	LYTVA_24990	SCHMD20532, SCHMD11478, SCHMD05223
OG0004931	LYTVA_29447	SCHMD05705
OG0004932	LYTVA_07355	SCHMD10077, SCHMD21150
OG0004935	LYTVA_06910	SCHMD12789
OG0004939	LYTVA_25280	SCHMD02451, SCHMD08680
OG0004940	LYTVA_00861	SCHMD16274, SCHMD13330
OG0004941	LYTVA_17261	SCHMD02800
OG0004944	LYTVA_18311	SCHMD12602
OG0004945	LYTVA_16335	SCHMD22822
OG0004946	LYTVA_27839	SCHMD21559, SCHMD28963, SCHMD25055
OG0004949	LYTVA_17618, LYTVA_17623	SCHMD07060
OG0004951	LYTVA_25192	SCHMD08268
OG0004952	LYTVA_18703	SCHMD04799
OG0004954	LYTVA_13647	SCHMD11745
OG0004956	LYTVA_28265	SCHMD26121, SCHMD26587, SCHMD22027, SCHMD26122
OG0004960	LYTVA_18431	SCHMD08535
OG0004961	LYTVA_24158	SCHMD06846
OG0004962	LYTVA_20013, LYTVA_11942	SCHMD01501
OG0004963	LYTVA_11708	SCHMD21217, SCHMD19336
OG0004963	LYTVA_13526, LYTVA_11711	SCHMD23165, SCHMD03796
OG0004964	LYTVA_05433	SCHMD14552
OG0004965	LYTVA_16985	SCHMD03325
OG0004971	LYTVA_21886, LYTVA_01157	SCHMD11504
OG0004972	LYTVA_08815	SCHMD04428, SCHMD03056
OG0004973	LYTVA_24609	SCHMD02928, SCHMD02929, SCHMD07664
OG0004975	LYTVA_12144	SCHMD16508, SCHMD27886
OG0004976	LYTVA_09782, LYTVA_29015	SCHMD07971, SCHMD08301
OG0004977	LYTVA_04246	SCHMD07667
OG0004979	LYTVA_02189	SCHMD05958, SCHMD29649
OG0004980	LYTVA_11342	SCHMD05222
OG0004981	LYTVA_04981, LYTVA_04980	SCHMD07697
OG0004982	LYTVA_04774, LYTVA_04776	SCHMD05427
OG0004985	LYTVA_23048	SCHMD29312, SCHMD07642
OG0004986	LYTVA_16302	SCHMD20757, SCHMD05474
OG0004986	LYTVA_16303	SCHMD17557
OG0004988	LYTVA_17216	SCHMD02346
OG0004989	LYTVA_04727, LYTVA_02393	SCHMD07783
OG0004999	LYTVA_17299, LYTVA_00003	SCHMD00583
OG0005002	LYTVA_14355	SCHMD03211
OG0005003	LYTVA_29350	SCHMD17130, SCHMD16608
OG0005005	LYTVA_12098	SCHMD02232
OG0005006	LYTVA_24629	SCHMD13689, SCHMD15401
OG0005008	LYTVA_28932	SCHMD11431
OG0005009	LYTVA_04586	SCHMD10866, SCHMD06406, SCHMD13004
OG0005011	LYTVA_18539	SCHMD20822
OG0005013	LYTVA_06183	SCHMD29249
OG0005014	LYTVA_05362	SCHMD05034
OG0005038	LYTVA_28907	SCHMD01410
OG0005040	LYTVA_23868	SCHMD01329
OG0005044	LYTVA_16439	SCHMD19810
OG0005045	LYTVA_22880	SCHMD01798
OG0005048	LYTVA_00067, LYTVA_16337	SCHMD09382
OG0005050	LYTVA_10576	SCHMD13569, SCHMD16601
OG0005053	LYTVA_28457	SCHMD17693
OG0005054	LYTVA_26589, LYTVA_28599	SCHMD05128, SCHMD05129
OG0005057	LYTVA_22966	SCHMD10227
OG0005059	LYTVA_15242	SCHMD24138
OG0005062	LYTVA_01429, LYTVA_12363	SCHMD01700
OG0005064	LYTVA_15780	SCHMD10553, SCHMD11876, SCHMD13247
OG0005071	LYTVA_25661	SCHMD05145
OG0005072	LYTVA_12699	SCHMD07382
OG0005073	LYTVA_29173, LYTVA_01002	SCHMD20560
OG0005076	LYTVA_24637	SCHMD18341
OG0005081	LYTVA_15839	SCHMD07968
OG0005082	LYTVA_18842	SCHMD02376
OG0005083	LYTVA_19890	SCHMD05180
OG0005083	LYTVA_17325, LYTVA_19891	SCHMD00808
